
[00:00:00.000 --> 00:00:04.000]  早晨,請我們再打開約翰福音第五章
[00:08:10.000 --> 00:08:12.000]  我們每個人跟坤仔
[00:08:12.000 --> 00:08:14.000]  其實都沒什麼分別
[00:08:14.000 --> 00:08:18.000]  雖然我們不用睡天橋底
[00:08:18.000 --> 00:08:20.000]  大多數人我們都不會打針
[00:08:20.000 --> 00:08:22.000]  不會抽骨水
[00:08:22.000 --> 00:08:25.000]  我們都不需要住醫院
[00:08:25.000 --> 00:08:27.000]  我們都不會搗蛋
[00:08:27.000 --> 00:08:30.000]  我們都不會說髒話
[00:08:30.000 --> 00:08:32.000]  但另一方面
[00:08:32.000 --> 00:08:36.000]  我們跟坤仔有什麼分別
[00:08:36.000 --> 00:08:37.000]  有時我們都會想
[00:08:37.000 --> 00:08:39.000]  每天上班下班吃飯睡覺
[00:08:39.000 --> 00:08:41.000]  上班下班吃飯睡覺
[00:08:41.000 --> 00:08:45.000]  一個黑板式的生活
[00:08:45.000 --> 00:08:47.000]  年紀開始大
[00:08:47.000 --> 00:08:50.000]  想想人有生離死別
[00:08:50.000 --> 00:08:52.000]  如有陰晴圓缺
[00:08:52.000 --> 00:08:56.000]  此事古難全
[00:08:56.000 --> 00:08:59.000]  有一種日落黃昏的感覺
[00:08:59.000 --> 00:09:02.000]  有時候我們都會問
[00:09:02.000 --> 00:09:04.000]  好像坤仔問的問題
[00:09:04.000 --> 00:09:09.000]  死的時候會不會很痛
[00:09:09.000 --> 00:09:10.000]  其實在我們心底裡
[00:09:10.000 --> 00:09:13.000]  每個人都會問這個問題
[00:09:13.000 --> 00:09:15.000]  生命究竟是什麼
[00:09:15.000 --> 00:09:18.000]  死亡究竟是什麼
[00:09:18.000 --> 00:09:20.000]  我想我們很受孔夫子影響
[00:09:20.000 --> 00:09:23.000]  未知生焉知死
[00:09:23.000 --> 00:09:26.000]  所以我們往往逃避死的問題
[00:09:26.000 --> 00:09:29.000]  尤其是過年的時候
[00:09:29.000 --> 00:09:31.000]  許元木斯在過年時節說死
[00:09:31.000 --> 00:09:33.000]  有沒有搞錯
[00:09:33.000 --> 00:09:39.000]  我們不想去面對一個現實
[00:09:39.000 --> 00:09:41.000]  所以英國很出名的一個歷史學家
[00:09:41.000 --> 00:09:44.000]  安諾托米就說了一句話
[00:09:44.000 --> 00:09:49.000]  人生裡有很多事我們都無法預料
[00:09:49.000 --> 00:09:52.000]  沒有人知道明天會發生什麼事
[00:09:52.000 --> 00:09:53.000]  但每個人都知道
[00:09:53.000 --> 00:09:55.000]  有一天會沒有了聽人
[00:09:55.000 --> 00:09:58.000]  聰明人懂得預備
[00:09:58.000 --> 00:10:01.000]  愚蠢人只懂得逃避
[00:10:01.000 --> 00:10:06.000]  我們中國人是最容易逃避死亡的一族
[00:10:06.000 --> 00:10:09.000]  所以我們新年時節不說死
[00:10:09.000 --> 00:10:12.000]  我們說賣鹹蝦蛋
[00:10:12.000 --> 00:10:14.000]  回到舊時的地方
[00:10:14.000 --> 00:10:17.000]  遊戲結束之類的
[00:10:17.000 --> 00:10:19.000]  但無論如何
[00:10:19.000 --> 00:10:21.000]  我們都會問
[00:10:21.000 --> 00:10:24.000]  生命是什麼
[00:10:24.000 --> 00:10:29.000]  死亡是什麼
[00:10:29.000 --> 00:10:31.000]  因為福音在這段聖經裡
[00:10:31.000 --> 00:10:36.000]  耶穌是說得很清楚給我們聽
[00:10:36.000 --> 00:10:39.000]  人生不是幾十年就算數
[00:10:39.000 --> 00:10:42.000]  我們首先看看25至26節
[00:10:42.000 --> 00:10:44.000]  出死入生
[00:10:44.000 --> 00:10:48.000]  我們一起來讀讀25節和26節好不好
[00:10:48.000 --> 00:10:51.000]  我實實在在地告訴你們
[00:10:51.000 --> 00:10:53.000]  時候將到 現在就是了
[00:10:53.000 --> 00:10:56.000]  死人要聽見神兒子的聲音
[00:10:56.000 --> 00:10:58.000]  聽見了就要活了
[00:10:58.000 --> 00:11:01.000]  因為父怎讓自己裡面有生命
[00:11:01.000 --> 00:11:06.000]  也照樣賜他兒子自己裡面有生命
[00:11:06.000 --> 00:11:09.000]  約翰福音很奇怪 看起來好像很容易明白
[00:11:09.000 --> 00:11:13.000]  所以讀希臘文的人很喜歡讀約翰福音
[00:11:13.000 --> 00:11:17.000]  因為比較容易去翻譯
[00:11:17.000 --> 00:11:21.000]  但你再看看約翰福音一點都不簡單
[00:11:21.000 --> 00:11:24.000]  裡面有很深奧的意思
[00:11:24.000 --> 00:11:27.000]  譬如就好像這段聖經
[00:11:27.000 --> 00:11:29.000]  我們首先要了解耶穌所說的死人是什麼
[00:11:29.000 --> 00:11:33.000]  25節說死人要聽見神兒子的聲音
[00:11:33.000 --> 00:11:39.000]  他們要聽見神兒子的聲音
[00:11:39.000 --> 00:11:42.000]  他們是什麼 是指死的人
[00:11:42.000 --> 00:11:47.000]  我們奇怪 死的人怎可以聽見呢
[00:11:47.000 --> 00:11:50.000]  而且是聽見神兒子的聲音
[00:11:50.000 --> 00:11:53.000]  他就活過來 豈有此理
[00:11:53.000 --> 00:11:57.000]  首先我們要看看時間的問題
[00:11:57.000 --> 00:12:02.000]  因為聖經說時候將到 現在就是了
[00:12:02.000 --> 00:12:05.000]  耶穌所說的是現在這個時候
[00:12:05.000 --> 00:12:08.000]  不是說將來 不是說復活的時候
[00:12:08.000 --> 00:12:13.000]  現在就說 時候將到 很快就會到 現在就是了
[00:12:13.000 --> 00:12:16.000]  所以這段聖經我們很明顯
[00:12:16.000 --> 00:12:19.000]  不是說將來 是說現在
[00:12:19.000 --> 00:12:21.000]  於是我們會問
[00:12:21.000 --> 00:12:25.000]  現在死人會聽見神兒子的聲音
[00:12:25.000 --> 00:12:29.000]  你有沒有見過去到世界殯儀館
[00:12:29.000 --> 00:12:32.000]  或者去到萬國殯儀館
[00:12:32.000 --> 00:12:33.000]  在瞻仰懷容的時候
[00:12:33.000 --> 00:12:34.000]  那個人突然起來說
[00:12:34.000 --> 00:12:36.000]  我聽見神兒子的聲音
[00:12:36.000 --> 00:12:38.000]  我想會嚇到你一跳
[00:12:38.000 --> 00:12:42.000]  為什麼死人都可以能夠去聽見聲音呢
[00:12:42.000 --> 00:12:46.000]  很明顯 耶穌所說的死人
[00:12:46.000 --> 00:12:51.000]  不是指肉身死的人 是靈性死的人
[00:12:51.000 --> 00:12:53.000]  靈裡面死的人
[00:12:53.000 --> 00:12:55.000]  就好像以弗所書第二章第一節說
[00:12:55.000 --> 00:12:58.000]  你們都死在罪惡過犯當中
[00:12:58.000 --> 00:13:03.000]  死這個字是指分離 隔絕
[00:13:03.000 --> 00:13:04.000]  保羅告訴我們
[00:13:04.000 --> 00:13:06.000]  我們都活在當人犯了罪的時候
[00:13:06.000 --> 00:13:11.000]  我們都活在死亡的權勢之下
[00:13:11.000 --> 00:13:14.000]  死亡的權勢是一個分割的權勢
[00:13:14.000 --> 00:13:16.000]  是分離的
[00:13:16.000 --> 00:13:19.000]  死亡最厲害的一樣東西
[00:13:19.000 --> 00:13:21.000]  不是斷氣
[00:13:21.000 --> 00:13:22.000]  死亡最厲害的一樣東西
[00:13:22.000 --> 00:13:25.000]  是叫我們分開
[00:13:25.000 --> 00:13:29.000]  蘇軾當他想到他太太死了十年
[00:13:29.000 --> 00:13:30.000]  他仍然寫一首詞
[00:13:30.000 --> 00:13:32.000]  十年生死兩茫茫
[00:13:32.000 --> 00:13:34.000]  不思量自難忘
[00:13:34.000 --> 00:13:38.000]  千里孤墳無處華棲良
[00:13:38.000 --> 00:13:42.000]  那種分離 那種隔開
[00:13:42.000 --> 00:13:45.000]  就是死亡的權勢
[00:13:45.000 --> 00:13:48.000]  死是最大的隔絕
[00:13:48.000 --> 00:13:50.000]  我們和神隔絕了
[00:13:50.000 --> 00:13:52.000]  所以我們就曾經說
[00:13:52.000 --> 00:13:54.000]  我們死在罪惡過犯裡面
[00:13:54.000 --> 00:13:57.000]  以致我們不知道做人為了什麼
[00:13:57.000 --> 00:14:01.000]  生命變成沒有意義 空虛 沒有目的
[00:14:01.000 --> 00:14:05.000]  我們和生命的源頭隔絕的時候
[00:14:05.000 --> 00:14:08.000]  很自然你就迷失了方向
[00:14:08.000 --> 00:14:10.000]  當電沒有了電源的時候
[00:14:10.000 --> 00:14:12.000]  很自然就漆黑一片
[00:14:12.000 --> 00:14:15.000]  當我們的生命沒有了生命的源頭的時候
[00:14:15.000 --> 00:14:17.000]  很自然就漆黑一片
[00:14:17.000 --> 00:14:19.000]  這個就是死亡的權勢
[00:14:19.000 --> 00:14:23.000]  死亡的權勢叫我們不知道我們做人為了什麼
[00:14:23.000 --> 00:14:25.000]  我們只是和人隔絕
[00:14:25.000 --> 00:14:27.000]  和神隔絕
[00:14:27.000 --> 00:14:29.000]  人和人之間有一個很大的牆
[00:14:29.000 --> 00:14:31.000]  人和神之間有一個很大的牆
[00:14:31.000 --> 00:14:34.000]  這個就好像死人一樣
[00:14:34.000 --> 00:14:37.000]  保羅形容這個死很有趣
[00:14:37.000 --> 00:14:41.000]  納至行善由得我 做出來由不得我
[00:14:41.000 --> 00:14:44.000]  死亡的權勢叫我們和神隔絕
[00:14:44.000 --> 00:14:46.000]  叫我們和人隔絕
[00:14:46.000 --> 00:14:48.000]  甚至和我們自己都隔絕
[00:14:48.000 --> 00:14:50.000]  所以耶穌就告訴我們
[00:14:50.000 --> 00:14:54.000]  這些是死人
[00:14:54.000 --> 00:14:57.000]  而死人要聽見神兒子的聲音
[00:14:57.000 --> 00:14:59.000]  就是在靈裡面死的人
[00:14:59.000 --> 00:15:02.000]  被死亡的權勢控制住的人
[00:15:02.000 --> 00:15:05.000]  但耶穌給我們一個良方
[00:15:05.000 --> 00:15:08.000]  是怎樣可以出死入生
[00:15:08.000 --> 00:15:12.000]  耶穌給我們一個很重要的方法
[00:15:12.000 --> 00:15:15.000]  叫我們怎樣可以從死亡裡面出來
[00:15:15.000 --> 00:15:17.000]  這個方法是什麼呢
[00:15:17.000 --> 00:15:19.000]  就是要聽見神兒子的聲音
[00:15:19.000 --> 00:15:21.000]  很奇怪
[00:15:21.000 --> 00:15:25.000]  耶穌在這裡稱呼自己是神兒子
[00:15:25.000 --> 00:15:28.000]  如果你看看整本約翰福音
[00:15:28.000 --> 00:15:32.000]  只有三次是耶穌被形容為神的兒子
[00:15:32.000 --> 00:15:34.000]  第一次是第十章三十六節
[00:15:34.000 --> 00:15:36.000]  耶穌稱自己是神的兒子
[00:15:36.000 --> 00:15:38.000]  猶太人告他說他說持妄華
[00:15:38.000 --> 00:15:41.000]  第十九章第七節猶太人回答說
[00:15:41.000 --> 00:15:43.000]  我們有律法 按那律法
[00:15:43.000 --> 00:15:45.000]  他是該死的
[00:15:45.000 --> 00:15:47.000]  因他以自己為神的兒子
[00:15:47.000 --> 00:15:50.000]  在第十章第十九章
[00:15:50.000 --> 00:15:52.000]  耶穌被稱為神的兒子
[00:15:52.000 --> 00:15:55.000]  不是耶穌直接說的
[00:15:55.000 --> 00:15:58.000]  是那些法利塞人引耶穌的口說
[00:15:58.000 --> 00:16:00.000]  他說自己是神的兒子
[00:16:00.000 --> 00:16:02.000]  是說自妄的話
[00:16:02.000 --> 00:16:04.000]  應該會死的
[00:16:04.000 --> 00:16:08.000]  但這支聖經和十章十九章有不同的地方
[00:16:08.000 --> 00:16:10.000]  是真的出自耶穌的口
[00:16:10.000 --> 00:16:14.000]  耶穌稱自己是神的兒子
[00:16:14.000 --> 00:16:18.000]  是最清楚這一次聖經
[00:16:18.000 --> 00:16:22.000]  耶穌明明說自己是神的兒子
[00:16:22.000 --> 00:16:24.000]  為什麼呢?
[00:16:24.000 --> 00:16:26.000]  二十六節解釋給我們聽
[00:16:26.000 --> 00:16:29.000]  因為父怎樣在自己有生命
[00:16:29.000 --> 00:16:34.000]  就似給他的兒子也照樣在自己有生命
[00:16:34.000 --> 00:16:38.000]  什麼意思呢?
[00:16:38.000 --> 00:16:44.000]  因為父怎樣在自己有生命
[00:16:44.000 --> 00:16:47.000]  什麼叫在自己有生命?
[00:16:47.000 --> 00:16:49.000]  我們每個人都不是自己有生命
[00:16:49.000 --> 00:16:51.000]  媽媽生你出來的
[00:16:51.000 --> 00:16:53.000]  媽媽生我出來的
[00:16:53.000 --> 00:16:56.000]  但是神卻是一個自有永有
[00:16:56.000 --> 00:17:00.000]  不是由外在來的
[00:17:00.000 --> 00:17:03.000]  不是被生出來的
[00:17:03.000 --> 00:17:05.000]  正因為這樣的緣故
[00:17:05.000 --> 00:17:07.000]  祂稱為神
[00:17:07.000 --> 00:17:10.000]  祂是一個生命的賜予者
[00:17:10.000 --> 00:17:13.000]  是一個自有永有的神
[00:17:13.000 --> 00:17:15.000]  祂不是別人賜給祂的
[00:17:15.000 --> 00:17:17.000]  就因為這樣的緣故
[00:17:17.000 --> 00:17:20.000]  祂也賜生命給祂的兒子
[00:17:20.000 --> 00:17:22.000]  意思是什麼呢?
[00:17:22.000 --> 00:17:25.000]  耶穌基督也就像神一樣
[00:17:25.000 --> 00:17:27.000]  是自有永有的
[00:17:27.000 --> 00:17:28.000]  太初有道
[00:17:28.000 --> 00:17:29.000]  道與神同在
[00:17:29.000 --> 00:17:32.000]  道就是神
[00:17:32.000 --> 00:17:35.000]  為什麼祂要稱為神的兒子呢?
[00:17:35.000 --> 00:17:37.000]  猶太人當中
[00:17:37.000 --> 00:17:40.000]  往往說是什麼兒子的時候
[00:17:40.000 --> 00:17:42.000]  不像我們中國人想到
[00:17:42.000 --> 00:17:45.000]  當然是媽媽生你出來的
[00:17:45.000 --> 00:17:47.000]  所以在聖經裡面稱為
[00:17:47.000 --> 00:17:49.000]  雷的子
[00:17:49.000 --> 00:17:51.000]  雷子就是Sons of Thunder
[00:17:51.000 --> 00:17:53.000]  不是雷公生你出來的
[00:17:53.000 --> 00:17:56.000]  是形容他的性格
[00:17:56.000 --> 00:17:59.000]  是一個像雷公的性格
[00:17:59.000 --> 00:18:02.000]  所以聖經說耶穌也是神的兒子
[00:18:02.000 --> 00:18:05.000]  於是有很多未信的人問他媽媽在哪裡
[00:18:05.000 --> 00:18:08.000]  完全不了解猶太人的文化
[00:18:08.000 --> 00:18:10.000]  這個兒子是什麼意思
[00:18:10.000 --> 00:18:13.000]  聖經是想告訴我們一件事
[00:18:13.000 --> 00:18:15.000]  耶穌基督和神一樣
[00:18:15.000 --> 00:18:17.000]  是自有永有
[00:18:17.000 --> 00:18:19.000]  不是外在而來的
[00:18:19.000 --> 00:18:21.000]  祂是賜生命的主
[00:18:21.000 --> 00:18:23.000]  生命在祂裡頭
[00:18:23.000 --> 00:18:25.000]  祂是賜生命給我們
[00:18:25.000 --> 00:18:27.000]  就因為這樣的緣故
[00:18:27.000 --> 00:18:29.000]  我們就知道怎樣可以出死入生
[00:18:29.000 --> 00:18:32.000]  甚至聽見祂的人就活了
[00:18:32.000 --> 00:18:34.000]  聽見祂的人
[00:18:34.000 --> 00:18:36.000]  什麼意思呢
[00:18:36.000 --> 00:18:38.000]  聽不是這麼簡單
[00:18:38.000 --> 00:18:40.000]  聽到
[00:18:40.000 --> 00:18:42.000]  在希臘文這個字
[00:18:42.000 --> 00:18:44.000]  聽見後面的字是用一個genitive case
[00:18:44.000 --> 00:18:46.000]  不是accusative case
[00:18:46.000 --> 00:18:48.000]  意思就是說
[00:18:48.000 --> 00:18:50.000]  不是聽了就算了
