
[00:00:00.000 --> 00:00:06.000]  早晨,不知道大家有沒有留意風暴消息呢?
[00:02:22.000 --> 00:02:27.000]  英國打風有時候都不是容易察覺的
[00:02:27.000 --> 00:02:32.000]  我記得有一次出街,應該是那些黃色警告
[00:02:32.000 --> 00:02:35.000]  我們不知道,沒什麼看到,一開始都不太看新聞
[00:02:35.000 --> 00:02:41.000]  出街才知道,某些地方當風位,原來這麼大風
[00:02:41.000 --> 00:02:48.000]  那次我下車,好像環保箱的垃圾桶的蓋子
[00:02:48.000 --> 00:02:52.000]  一下車就飛過來,嚇得很害怕
[00:02:52.000 --> 00:02:58.000]  後來其實都住了很久,看到旁邊左右,不知道你有沒有留意
[00:02:58.000 --> 00:03:02.000]  那些垃圾桶和環保蓋子,很多時候都不是在蓋自己的
[00:03:02.000 --> 00:03:06.000]  不知道你是不是,20號又多蓋36號
[00:03:06.000 --> 00:03:09.000]  其實我猜是很大機會的
[00:03:09.000 --> 00:03:13.000]  你不會特意去換別人的垃圾桶蓋子,貪乾淨
[00:03:13.000 --> 00:03:19.000]  一是大風,一吹就好像洗牌一樣,總之撿一個自己用
[00:03:19.000 --> 00:03:22.000]  你不會跟別人換回來的,垃圾桶蓋子這麼髒
[00:03:22.000 --> 00:03:26.000]  有時候在英國的風很難觸摸
[00:03:26.000 --> 00:03:29.000]  我看一些人去描述英國的颱風
[00:03:29.000 --> 00:03:33.000]  有人說英國颱風其實可以很危險的
[00:03:33.000 --> 00:03:36.000]  一棵樹塌下來,整間屋都會塌下來
[00:03:36.000 --> 00:03:42.000]  上面那些快快的瓦都會滑下來
[00:03:42.000 --> 00:03:47.000]  最嚴重的是什麼呢?就是水浸,整輛車浸了很快
[00:03:47.000 --> 00:03:51.000]  那些浮浮浮的氾濫
[00:03:51.000 --> 00:03:53.000]  英國的颱風是可以很危險的
[00:03:53.000 --> 00:03:57.000]  危險在於什麼呢?是不知道哪裡有危險
[00:03:57.000 --> 00:03:59.000]  真的不知道
[00:03:59.000 --> 00:04:03.000]  颱風的時候,有時候是晴,有時候是雨
[00:04:03.000 --> 00:04:07.000]  有時候明明是很溫暖,但是又不是很大風
[00:04:07.000 --> 00:04:10.000]  有時候小風很難觸摸
[00:04:10.000 --> 00:04:15.000]  預測不到風暴,確實有時候都很危險
[00:04:15.000 --> 00:04:19.000]  我們剛剛來到的時候初來報到,都有很多的適應
[00:04:19.000 --> 00:04:26.000]  在馬福音第四章記載耶穌和一班門徒
[00:04:26.000 --> 00:04:31.000]  都遇到一些他們不可以抗拒
[00:04:31.000 --> 00:04:34.000]  一些得如其來的巨風的特質
[00:04:34.000 --> 00:04:39.000]  當時他們在船上,波濤洶湧,險象橫生
[00:04:39.000 --> 00:04:43.000]  狂風巨浪令到他們的船左搖右擺
[00:04:43.000 --> 00:04:47.000]  甚至經文形容船艙入滿水
[00:04:47.000 --> 00:04:50.000]  滿到船上幾乎沉沉
[00:04:50.000 --> 00:04:53.000]  當時耶穌的門徒當中,其實你不要忘記
[00:04:53.000 --> 00:04:58.000]  他有幾個是一些很有經驗的漁夫
[00:04:58.000 --> 00:05:02.000]  這個加利利海是他們在這裡等幾十年
[00:05:02.000 --> 00:05:06.000]  是他們一個熟習的工作環境
[00:05:06.000 --> 00:05:09.000]  那些風、水流、風向
[00:05:09.000 --> 00:05:13.000]  其實他們都很瞭如指掌,因為他們在這裡賺錢
[00:05:13.000 --> 00:05:19.000]  但是這個風暴就是大到連他們都害怕
[00:05:19.000 --> 00:05:21.000]  一些見慣風暴的漁夫
[00:05:21.000 --> 00:05:25.000]  這次連他們都覺得他們的生命受到威脅
[00:05:25.000 --> 00:05:28.000]  如果你留意整個故事的佈局
[00:05:28.000 --> 00:05:31.000]  你就會發現這個這麼驚險的旅程
[00:05:31.000 --> 00:05:33.000]  是由誰主動開始的?
[00:05:33.000 --> 00:05:36.000]  是由耶穌主動開始的
[00:05:36.000 --> 00:05:39.000]  耶穌在馬福音四章三十五節說
[00:05:39.000 --> 00:05:45.000]  我們到那邊去,我們一起坐船就去到那邊
[00:05:45.000 --> 00:05:51.000]  是耶穌叫他們洗船出去,去面對這場風暴
[00:05:51.000 --> 00:05:53.000]  所以當遇到風暴的時候
[00:05:53.000 --> 00:05:56.000]  門徒心裡面,如果你是他們的時候
[00:05:56.000 --> 00:05:59.000]  你會想到什麼呢?有什麼感受呢?
[00:05:59.000 --> 00:06:02.000]  你可能會很不滿,是不是?
[00:06:02.000 --> 00:06:05.000]  見到耶穌,你叫我們出去
[00:06:05.000 --> 00:06:07.000]  你又叫我們一起開船過去
[00:06:07.000 --> 00:06:09.000]  但是當有風暴的時候
[00:06:09.000 --> 00:06:11.000]  你在這裡做什麼?經文看到
[00:06:11.000 --> 00:06:14.000]  那些船還沒睡覺,睡得很舒服
[00:06:14.000 --> 00:06:16.000]  睡得叫不醒
[00:06:16.000 --> 00:06:19.000]  你想其中的門徒在心裡面
[00:06:19.000 --> 00:06:21.000]  他們可能會覺得
[00:06:21.000 --> 00:06:24.000]  我們現在都快沒命了,船都浸水了
[00:06:24.000 --> 00:06:26.000]  耶穌你的身應該都濕了
[00:06:26.000 --> 00:06:29.000]  好像對我們的生命都莫不關心
[00:06:29.000 --> 00:06:33.000]  可能他們會有些不滿
[00:06:33.000 --> 00:06:37.000]  門徒也可能對這件事有些疑惑
[00:06:37.000 --> 00:06:39.000]  耶穌不是在船上嗎?
[00:06:39.000 --> 00:06:45.000]  跟耶穌同行為什麼會遇上這麼驚險危急的事呢?
[00:06:45.000 --> 00:06:47.000]  不是耶穌會照顧的嗎?
[00:06:47.000 --> 00:06:49.000]  耶穌會幫忙的嗎?
[00:06:49.000 --> 00:06:53.000]  平時一班的漁夫就算經歷多大的風浪都沒事
[00:06:53.000 --> 00:06:57.000]  但是這次,耶穌的判斷好像有點問題
[00:06:57.000 --> 00:07:00.000]  耶穌叫我們開船出去的時候
[00:07:00.000 --> 00:07:05.000]  這次正正我們遇到一些我們頂不住的風浪
[00:07:05.000 --> 00:07:07.000]  門徒可能會產生很多的疑惑
[00:07:07.000 --> 00:07:10.000]  在我們的歲月裡面,我們其實
[00:07:10.000 --> 00:07:14.000]  或多或少,我們都會曾經對神
[00:07:14.000 --> 00:07:17.000]  發生過一些不滿
[00:07:17.000 --> 00:07:19.000]  你可能不至於直接說
[00:07:19.000 --> 00:07:21.000]  但是你會耳搖搖
[00:07:21.000 --> 00:07:25.000]  我們也有些不開心的時候
[00:07:25.000 --> 00:07:28.000]  我們也有些對神的質問
[00:07:28.000 --> 00:07:31.000]  或者我們對信仰曾經有些疑惑
[00:07:31.000 --> 00:07:33.000]  如果一個違背神心意的人
[00:07:33.000 --> 00:07:35.000]  他做了一些壞事
[00:07:35.000 --> 00:07:37.000]  他不跟神同行
[00:07:37.000 --> 00:07:39.000]  他遇到一些不幸的事
[00:07:39.000 --> 00:07:40.000]  我們會覺得不奇怪
[00:07:40.000 --> 00:07:42.000]  因為他不跟神同行
[00:07:42.000 --> 00:07:44.000]  他當然會碰釘
[00:07:44.000 --> 00:07:45.000]  他不聽神的話
[00:07:45.000 --> 00:07:46.000]  當然會自食其果
[00:07:46.000 --> 00:07:48.000]  這是理所當然
[00:07:48.000 --> 00:07:50.000]  第一個跟耶穌同行的人
[00:07:50.000 --> 00:07:54.000]  跟耶穌搭同一條船的一班人
[00:07:54.000 --> 00:07:57.000]  為什麼都會遇到一些不好的事呢?
[00:07:57.000 --> 00:07:59.000]  因為門徒可能在危難裡面
[00:07:59.000 --> 00:08:02.000]  他們的腦裡面就充滿這些疑問
[00:08:02.000 --> 00:08:04.000]  或者一些質疑
[00:08:04.000 --> 00:08:07.000]  有時候我們同一班門徒
[00:08:07.000 --> 00:08:10.000]  可能都有對耶穌有一些誤解
[00:08:10.000 --> 00:08:14.000]  以為只要是跟耶穌坐同一條船的時候
[00:08:14.000 --> 00:08:15.000]  就行了
[00:08:15.000 --> 00:08:17.000]  就會風平浪靜
[00:08:17.000 --> 00:08:19.000]  就會平安無事
[00:08:19.000 --> 00:08:22.000]  我們在跟從耶穌之後
[00:08:22.000 --> 00:08:26.000]  我們的人生從此就會一帆風順
[00:08:26.000 --> 00:08:28.000]  我們聽很多的報道會
[00:08:28.000 --> 00:08:30.000]  很多見證告訴我們
[00:08:30.000 --> 00:08:32.000]  信耶穌父慈子厚
[00:08:32.000 --> 00:08:34.000]  夫妻和順
[00:08:34.000 --> 00:08:35.000]  很多東西
[00:08:35.000 --> 00:08:36.000]  百病有消除
[00:08:36.000 --> 00:08:37.000]  很多見證
[00:08:37.000 --> 00:08:38.000]  很好
[00:08:38.000 --> 00:08:40.000]  當然這些不是騙人
[00:08:40.000 --> 00:08:43.000]  但是是不是一定是這樣呢?
[00:08:43.000 --> 00:08:45.000]  是不是一定我們從此
[00:08:45.000 --> 00:08:48.000]  就會無病無痛一帆風順呢?
[00:08:48.000 --> 00:08:52.000]  記得以前有一個宣教士
[00:08:52.000 --> 00:08:53.000]  很深刻
[00:08:53.000 --> 00:08:55.000]  有一個印象
[00:08:55.000 --> 00:08:59.000]  他是一個年輕
[00:08:59.000 --> 00:09:02.000]  27歲的老師
[00:09:02.000 --> 00:09:03.000]  是一個年輕人
[00:09:03.000 --> 00:09:05.000]  他讀神呼召
[00:09:05.000 --> 00:09:08.000]  就去到泰國宣教
[00:09:08.000 --> 00:09:09.000]  一些山區的地方
[00:09:09.000 --> 00:09:11.000]  他放下自己的工作
[00:09:11.000 --> 00:09:12.000]  去讀神學
[00:09:12.000 --> 00:09:13.000]  去預備自己
[00:09:13.000 --> 00:09:15.000]  去走上一條宣教的路
[00:09:15.000 --> 00:09:17.000]  誰知道很不幸
[00:09:17.000 --> 00:09:19.000]  當他出工場沒多久
[00:09:19.000 --> 00:09:23.000]  他一次去完一條村裡面的傳福音的時候
[00:09:23.000 --> 00:09:26.000]  就開電單車離開那條村
[00:09:26.000 --> 00:09:27.000]  就回家
[00:09:27.000 --> 00:09:30.000]  在路上就被一輛貨車迎頭相撞
[00:09:30.000 --> 00:09:32.000]  就奪去了他的生命
[00:09:32.000 --> 00:09:35.000]  很短暫的宣教旅程
[00:09:35.000 --> 00:09:37.000]  很令人惋惜
[00:09:37.000 --> 00:09:39.000]  很令人難過
[00:09:39.000 --> 00:09:41.000]  其實如果你也有留意
[00:09:41.000 --> 00:09:43.000]  這些宣教的新聞
[00:09:43.000 --> 00:09:44.000]  或者報道
[00:09:44.000 --> 00:09:45.000]  一些代討事項
[00:09:45.000 --> 00:09:47.000]  不同的機構發出來的時候
[00:09:47.000 --> 00:09:48.000]  都會看到
[00:09:48.000 --> 00:09:49.000]  很多宣教士
[00:09:49.000 --> 00:09:50.000]  在不同的地方
[00:09:50.000 --> 00:09:53.000]  實在遇到很多危險
[00:09:53.000 --> 00:09:54.000]  很多的
[00:09:54.000 --> 00:09:56.000]  甚至乎遇害的一些消息
[00:09:56.000 --> 00:09:58.000]  交通意外
[00:09:58.000 --> 00:10:00.000]  因為宣教的地方不衛生
[00:10:00.000 --> 00:10:02.000]  患上一些惡疾
[00:10:02.000 --> 00:10:03.000]  甚至乎死亡
[00:10:03.000 --> 00:10:05.000]  我時候已經有個同學
[00:10:05.000 --> 00:10:07.000]  兩夫婦去到泰北
[00:10:07.000 --> 00:10:08.000]  去到傳福音
[00:10:08.000 --> 00:10:09.000]  都是因為交通意外
[00:10:09.000 --> 00:10:11.000]  整輛車就翻了
[00:10:11.000 --> 00:10:14.000]  兩夫婦最後都沒事
[00:10:14.000 --> 00:10:17.000]  不過就伸了很多的骨折
[00:10:17.000 --> 00:10:18.000]  很多的地方
[00:10:18.000 --> 00:10:20.000]  是需要很長的治療
[00:10:20.000 --> 00:10:22.000]  可能我們會問
[00:10:22.000 --> 00:10:24.000]  為什麼服侍神的人
[00:10:24.000 --> 00:10:26.000]  一拋個心出來去傳福音
[00:10:26.000 --> 00:10:27.000]  為神工作
[00:10:27.000 --> 00:10:29.000]  都會遇到這麼多的艱難
[00:10:29.000 --> 00:10:30.000]  和危險呢
[00:10:30.000 --> 00:10:32.000]  這個是我們很多人
[00:10:32.000 --> 00:10:34.000]  都會有的疑問
[00:10:34.000 --> 00:10:36.000]  這件事也令我想起
[00:10:36.000 --> 00:10:39.000]  以前讀過一個宣教士的見證
[00:10:39.000 --> 00:10:40.000]  戴德生
[00:10:40.000 --> 00:10:41.000]  大家有沒有聽過
[00:10:41.000 --> 00:10:42.000]  戴德生也有
[00:10:42.000 --> 00:10:44.000]  戴德生是誰呢
[00:10:44.000 --> 00:10:46.000]  在十九世紀
[00:10:46.000 --> 00:10:49.000]  由英國去到中國
[00:10:49.000 --> 00:10:51.000]  去傳福音的宣教士
[00:10:51.000 --> 00:10:54.000]  當時他也是二十多歲左右
[00:10:54.000 --> 00:10:56.000]  戴德生他的呼召
[00:10:56.000 --> 00:10:58.000]  他不單止去到中國傳福音
[00:10:58.000 --> 00:11:00.000]  他就很有心
[00:11:00.000 --> 00:11:02.000]  不單止去到中國
[00:11:02.000 --> 00:11:05.000]  而是中國的內地傳福音
[00:11:05.000 --> 00:11:07.000]  因為他就知道
[00:11:07.000 --> 00:11:09.000]  當時的中國政府
[00:11:09.000 --> 00:11:12.000]  不是很開放給傳教士來
[00:11:12.000 --> 00:11:13.000]  去傳福音
[00:11:13.000 --> 00:11:14.000]  傳教士主要去到什麼呢
[00:11:14.000 --> 00:11:16.000]  去到一些口岸沿岸的地方
[00:11:16.000 --> 00:11:19.000]  去到傳福音做傳教的工作
[00:11:19.000 --> 00:11:21.000]  而戴德生很希望
[00:11:21.000 --> 00:11:24.000]  這個福音可以帶到中國內地
[00:11:24.000 --> 00:11:26.000]  他知道內地有很多未信的人
[00:11:26.000 --> 00:11:28.000]  有很多未得之民在裏面
[00:11:28.000 --> 00:11:31.000]  但是在他傳福音的時候
[00:11:31.000 --> 00:11:34.000]  他也經歷很多不同的困難
[00:11:34.000 --> 00:11:36.000]  但是他也一一克服
[00:11:36.000 --> 00:11:37.000]  但是他希望
[00:11:37.000 --> 00:11:40.000]  在這個傳福音的旅程裏面
[00:11:40.000 --> 00:11:42.000]  他都可以知道
[00:11:42.000 --> 00:11:45.000]  上帝的愛是可以臨到
[00:11:45.000 --> 00:11:47.000]  這些中國內地的
[00:11:47.000 --> 00:11:50.000]  很多的中國人
[00:11:50.000 --> 00:11:54.000]  當時普遍傳教士都認為
[00:11:54.000 --> 00:11:55.000]  都是不行的了
[00:11:55.000 --> 00:11:57.000]  哪有可能啊
[00:11:57.000 --> 00:11:59.000]  他要打開內地傳福音的門
[00:11:59.000 --> 00:12:01.000]  是一件沒有可能的事
[00:12:01.000 --> 00:12:03.000]  當時的傳教士都是這樣認為
[00:12:03.000 --> 00:12:04.000]  因為知道大家都覺得
[00:12:04.000 --> 00:12:05.000]  是沒有可能
[00:12:05.000 --> 00:12:06.000]  不會開放的
[00:12:06.000 --> 00:12:08.000]  但是戴德生他說什麼呢
[00:12:08.000 --> 00:12:10.000]  他說不信的人
[00:12:10.000 --> 00:12:12.000]  只是看到自己的困難
[00:12:12.000 --> 00:12:14.000]  但是信的人就看到
[00:12:14.000 --> 00:12:17.000]  自己和困難之間
[00:12:17.000 --> 00:12:20.000]  有上帝在中間
[00:12:20.000 --> 00:12:23.000]  不信的人
[00:12:23.000 --> 00:12:26.000]  就只是看到自己的困難
[00:12:26.000 --> 00:12:28.000]  信的人就看到
[00:12:28.000 --> 00:12:30.000]  自己和困難之間
[00:12:30.000 --> 00:12:32.000]  有上帝在中間
[00:12:32.000 --> 00:12:33.000]  有一次戴德生
[00:12:33.000 --> 00:12:35.000]  都是因為在中國生病了
[00:12:35.000 --> 00:12:36.000]  重病
[00:12:36.000 --> 00:12:38.000]  於是他回英國
[00:12:38.000 --> 00:12:40.000]  在那裏治療
[00:12:40.000 --> 00:12:42.000]  在一個沙灘上散步的時候
[00:12:42.000 --> 00:12:44.000]  他一邊走一邊想
[00:12:44.000 --> 00:12:45.000]  一邊祈禱
[00:12:45.000 --> 00:12:46.000]  他究竟是不是
[00:12:46.000 --> 00:12:49.000]  要回去中國傳福音呢
[00:12:49.000 --> 00:12:51.000]  他一邊走一邊祈禱
[00:12:51.000 --> 00:12:54.000]  當時他有一個領袖
[00:12:54.000 --> 00:12:57.000]  他聽到一句話
[00:12:57.000 --> 00:12:59.000]  他說如果人願意
[00:12:59.000 --> 00:13:02.000]  信服聽神的呼召的話
[00:13:02.000 --> 00:13:04.000]  之後無論遇到什麼事都好
[00:13:04.000 --> 00:13:07.000]  責任就在神身上
[00:13:07.000 --> 00:13:09.000]  於是憑著這個信念
[00:13:09.000 --> 00:13:11.000]  戴德生就決定再一次
[00:13:11.000 --> 00:13:13.000]  回去中國傳福音
[00:13:13.000 --> 00:13:15.000]  他知道日後的侍奉
[00:13:15.000 --> 00:13:17.000]  無論遇到什麼困難
[00:13:17.000 --> 00:13:20.000]  遭遇什麼難題都好
[00:13:20.000 --> 00:13:21.000]  傳道的工作
[00:13:21.000 --> 00:13:24.000]  甚至乎有什麼結果都好
[00:13:24.000 --> 00:13:26.000]  上帝都是會一力
[00:13:26.000 --> 00:13:28.000]  去承擔這個結果
[00:13:28.000 --> 00:13:29.000]  作為上帝的僕人
[00:13:29.000 --> 00:13:31.000]  他所要做的事是什麼呢
[00:13:31.000 --> 00:13:33.000]  他的領袖就是要信服
[00:13:33.000 --> 00:13:34.000]  和跟從
[00:13:34.000 --> 00:13:38.000]  這一個是他領受到神的說話
[00:13:38.000 --> 00:13:40.000]  神會跟他風雨同路
[00:13:40.000 --> 00:13:42.000]  帶領他的一生
[00:13:42.000 --> 00:13:45.000]  戴德生他不需要百分之百
[00:13:45.000 --> 00:13:46.000]  很安穩
[00:13:46.000 --> 00:13:48.000]  一個穩妥的國舉
[00:13:48.000 --> 00:13:49.000]  也都不需要
[00:13:49.000 --> 00:13:51.000]  讓上帝隨傳隨到
[00:13:51.000 --> 00:13:52.000]  說上帝救我
[00:13:52.000 --> 00:13:54.000]  上帝就立刻去出現
[00:13:54.000 --> 00:13:55.000]  也都不需要上帝
[00:13:55.000 --> 00:13:58.000]  給他逢凶化吉的那個應許
[00:13:58.000 --> 00:13:59.000]  而是只要他看到
[00:13:59.000 --> 00:14:01.000]  在困難的裏面
[00:14:01.000 --> 00:14:04.000]  上帝一定在中間的時候
[00:14:04.000 --> 00:14:05.000]  他就可以放心
[00:14:05.000 --> 00:14:06.000]  就可以讓他
[00:14:06.000 --> 00:14:07.000]  非一般的安穩
[00:14:07.000 --> 00:14:10.000]  繼續去為神工作
[00:14:10.000 --> 00:14:11.000]  我們再看回
[00:14:11.000 --> 00:14:14.000]  耶穌平靜風浪的故事
[00:14:14.000 --> 00:14:15.000]  在門徒經歷過
[00:14:15.000 --> 00:14:16.000]  驚濤駭浪之後
[00:14:16.000 --> 00:14:17.000]  他們的耶穌
[00:14:17.000 --> 00:14:19.000]  有一個新的認識
[00:14:19.000 --> 00:14:21.000]  在四章四十一節
[00:14:21.000 --> 00:14:24.000]  他們就問
[00:14:24.000 --> 00:14:26.000]  這到底是誰呢
[00:14:26.000 --> 00:14:29.000]  連風和海也聽從他了
[00:14:29.000 --> 00:14:31.000]  門徒認識到一位
[00:14:31.000 --> 00:14:36.000]  連風和海都聽從他的主
[00:14:36.000 --> 00:14:38.000]  在大難臨頭的時候
[00:14:38.000 --> 00:14:41.000]  耶穌仍然是掌權
[00:14:41.000 --> 00:14:43.000]  仍然是控制大局的
[00:14:43.000 --> 00:14:44.000]  在困難之中
[00:14:44.000 --> 00:14:45.000]  有神在中間
[00:14:45.000 --> 00:14:47.000]  仍然掌管一切
[00:14:47.000 --> 00:14:49.000]  耶穌就一直在船上
[00:14:49.000 --> 00:14:53.000]  他們最平安穩妥的保證
[00:14:53.000 --> 00:14:54.000]  在這個故事裏面
[00:14:54.000 --> 00:14:56.000]  其實除了門徒之外
[00:14:56.000 --> 00:14:59.000]  還有一些人物在周圍出現
[00:14:59.000 --> 00:15:02.000]  還有其他跟隨耶穌的人
[00:15:02.000 --> 00:15:05.000]  他們同樣看著風暴
[00:15:05.000 --> 00:15:06.000]  經歷著
[00:15:06.000 --> 00:15:08.000]  但當風暴過後
[00:15:08.000 --> 00:15:10.000]  這場風打完
[00:15:10.000 --> 00:15:13.000]  他們的生命有什麼變化呢
[00:15:13.000 --> 00:15:14.000]  這些人是怎樣的呢
[00:15:14.000 --> 00:15:16.000]  當耶穌在岸邊教導
[00:15:16.000 --> 00:15:17.000]  這些群眾的時候
[00:15:17.000 --> 00:15:21.000]  很多人都追隨著耶穌
[00:15:21.000 --> 00:15:23.000]  很喜歡聽祂講道
[00:15:23.000 --> 00:15:24.000]  講天國的道理
[00:15:24.000 --> 00:15:26.000]  很多人都覺得耶穌的道理
[00:15:26.000 --> 00:15:27.000]  很有意思
[00:15:27.000 --> 00:15:29.000]  都不妨一聽
[00:15:29.000 --> 00:15:31.000]  所以耶穌用很多的比喻
[00:15:31.000 --> 00:15:33.000]  去教導他們
[00:15:33.000 --> 00:15:35.000]  告訴他們天國的道理
[00:15:35.000 --> 00:15:37.000]  在四章三十三節
[00:15:37.000 --> 00:15:39.000]  耶穌用了很多的比喻
[00:15:39.000 --> 00:15:41.000]  去照他們所能聽的
[00:15:41.000 --> 00:15:42.000]  對他們講道
[00:15:42.000 --> 00:15:43.000]  可能耶穌知道他們
[00:15:43.000 --> 00:15:47.000]  都聽得不太明白
[00:15:47.000 --> 00:15:51.000]  所以耶穌就盡量去告訴他們
[00:15:51.000 --> 00:15:54.000]  耶穌告訴他們之後
[00:15:54.000 --> 00:15:56.000]  但是他們明白嗎
[00:15:56.000 --> 00:15:58.000]  在馬方四章十二節
[00:15:58.000 --> 00:16:00.000]  耶穌一開始就已經說
[00:16:00.000 --> 00:16:03.000]  這些人看就是看見了
[00:16:03.000 --> 00:16:04.000]  卻不曉得
[00:16:04.000 --> 00:16:06.000]  聽就是聽見了
[00:16:06.000 --> 00:16:07.000]  卻不明白
[00:16:07.000 --> 00:16:10.000]  當時耶穌正在海邊
[00:16:10.000 --> 00:16:12.000]  去教導一群群眾
[00:16:12.000 --> 00:16:13.000]  一連串
[00:16:13.000 --> 00:16:14.000]  那裡所說的一連串
[00:16:14.000 --> 00:16:15.000]  神國的比喻
[00:16:15.000 --> 00:16:17.000]  神的國是什麼呢
[00:16:17.000 --> 00:16:20.000]  就好像今天這段經文的主題
[00:16:20.000 --> 00:16:22.000]  神掌權的意思
[00:16:22.000 --> 00:16:23.000]  神掌管風雨
[00:16:23.000 --> 00:16:25.000]  神掌管一切
[00:16:25.000 --> 00:16:28.000]  這些對神國隔岸觀火的人
[00:16:28.000 --> 00:16:30.000]  對神的權柄
[00:16:30.000 --> 00:16:32.000]  是喜歡聽
[00:16:32.000 --> 00:16:33.000]  真的很喜歡
[00:16:33.000 --> 00:16:35.000]  真的挺好聽的
[00:16:35.000 --> 00:16:37.000]  但是有沒有回應呢
[00:16:37.000 --> 00:16:38.000]  可能差一點了
[00:16:38.000 --> 00:16:43.000]  因為這些人對他喜歡
[00:16:43.000 --> 00:16:44.000]  很喜歡安穩
[00:16:44.000 --> 00:16:46.000]  就站在岸邊
[00:16:46.000 --> 00:16:47.000]  聽耶穌講話
[00:16:47.000 --> 00:16:48.000]  很開心
[00:16:48.000 --> 00:16:52.000]  一群人就像大家坐在那裡一樣
[00:16:52.000 --> 00:16:54.000]  站在一個很安全的位置聽
[00:16:54.000 --> 00:16:56.000]  當然是開心的
[00:16:56.000 --> 00:16:58.000]  只是看著別人經歷風暴
[00:16:58.000 --> 00:17:00.000]  自己在一個安全的地方
[00:17:00.000 --> 00:17:01.000]  都挺好的
[00:17:01.000 --> 00:17:03.000]  就像你在香港打風一樣
[00:17:03.000 --> 00:17:04.000]  看著打風
[00:17:04.000 --> 00:17:06.000]  但是自己又吃花生
[00:17:06.000 --> 00:17:07.000]  但是很開心的
[00:17:07.000 --> 00:17:09.000]  風暴中究竟發生什麼事呢
[00:17:09.000 --> 00:17:11.000]  和耶穌所說的
[00:17:11.000 --> 00:17:14.000]  天國的關係是什麼呢
[00:17:14.000 --> 00:17:17.000]  他們可能不是很了解
[00:17:17.000 --> 00:17:19.000]  因為他們沒有上船
[00:17:19.000 --> 00:17:21.000]  因為他們沒有下過水
[00:17:21.000 --> 00:17:23.000]  因為他們沒有經歷過
[00:17:23.000 --> 00:17:25.000]  因為他們沒有投入過
[00:17:25.000 --> 00:17:27.000]  所以雖然他們聽到
[00:17:27.000 --> 00:17:30.000]  但是始終他們不明白
[00:17:30.000 --> 00:17:32.000]  因為他們沒有去過
[00:17:32.000 --> 00:17:35.000]  被耶穌拯救的經歷
[00:17:35.000 --> 00:17:36.000]  也都沒有見過
[00:17:36.000 --> 00:17:41.000]  耶穌去彰顯他權柄的現場
[00:17:41.000 --> 00:17:42.000]  這個或者是
[00:17:42.000 --> 00:17:44.000]  我們很多人信仰的寫照
[00:17:44.000 --> 00:17:46.000]  我不知道大家信不信耶穌
[00:17:46.000 --> 00:17:47.000]  有些剛剛信
[00:17:47.000 --> 00:17:49.000]  或者有些還沒信
[00:17:49.000 --> 00:17:51.000]  我們聽別人說見證的時候
[00:17:51.000 --> 00:17:53.000]  我們都會有些感動
[00:17:53.000 --> 00:17:54.000]  流淚
[00:17:54.000 --> 00:17:55.000]  我覺得很感恩
[00:17:55.000 --> 00:17:56.000]  癌症都醫到
[00:17:56.000 --> 00:17:58.000]  上帝很厲害
[00:17:58.000 --> 00:18:01.000]  神真是無所不能
