
[00:00:00.000 --> 00:00:04.280]  好 今天我們繼續來講約翰書信系列
[00:03:47.320 --> 00:03:49.160]  愛你沒有懼怕
[00:03:49.160 --> 00:03:53.120]  愛氣完全就把懼怕除去
[00:03:53.120 --> 00:03:56.560]  因為懼怕裡還著刑罰
[00:03:56.560 --> 00:04:00.440]  懼怕的人在愛裡為的完全
[00:04:00.440 --> 00:04:04.160]  我們愛因為神先愛我們
[00:04:04.160 --> 00:04:06.240]  人若說我愛神
[00:04:06.240 --> 00:04:08.400]  卻恨他的弟兄
[00:04:08.400 --> 00:04:10.760]  就是說謊的
[00:04:10.760 --> 00:04:13.440]  不愛他的所看見的弟兄
[00:04:13.440 --> 00:04:16.760]  就不能愛沒有看見的神
[00:04:16.760 --> 00:04:19.960]  愛神的也當愛弟兄
[00:04:19.960 --> 00:04:24.160]  這是我們從神所授的命令
[00:04:24.160 --> 00:04:25.880]  經文比較長
[00:04:25.880 --> 00:04:28.760]  不過我們應該不會陌生
[00:04:28.760 --> 00:04:30.560]  因為裡面有很多的經句
[00:04:30.560 --> 00:04:32.680]  我們常常都會背誦
[00:04:32.680 --> 00:04:36.600]  比如說我們愛因為神先愛我們
[00:04:36.600 --> 00:04:38.800]  有時候我們唱歌也會去唱
[00:04:38.800 --> 00:04:41.360]  有這樣的一些的歌詞
[00:04:41.360 --> 00:04:43.560]  然後還有一句愛你沒有懼怕
[00:04:43.560 --> 00:04:45.960]  也是我們非常熟悉的
[00:04:45.960 --> 00:04:50.240]  今天給大家分享的經文
[00:04:50.240 --> 00:04:54.200]  我想我們先要從上文來看
[00:04:54.200 --> 00:04:56.160]  就是先要複習一下
[00:04:56.160 --> 00:04:58.880]  就是回顧一下上次我們所講的內容
[00:04:58.880 --> 00:05:00.240]  你才能夠明白
[00:05:00.240 --> 00:05:04.040]  今天的經文究竟要講是什麼
[00:05:04.040 --> 00:05:08.600]  之前我們講到怎樣做神的兒女
[00:05:08.600 --> 00:05:10.680]  講了好幾個方面
[00:05:10.680 --> 00:05:12.880]  包括神聖身份的來源
[00:05:12.880 --> 00:05:15.000]  還有兒女身份的寶貴
[00:05:15.000 --> 00:05:16.520]  上帝兒女的特徵
[00:05:16.520 --> 00:05:19.720]  上一次我們就講了第二個特徵
[00:05:19.720 --> 00:05:21.040]  就是要彼此相愛
[00:05:21.040 --> 00:05:22.760]  第一個特徵我們再上一次
[00:05:22.760 --> 00:05:26.280]  已經有講過就是要行公義
[00:05:26.280 --> 00:05:29.240]  在最後的部分
[00:05:29.240 --> 00:05:31.240]  我有跟大家提到
[00:05:31.240 --> 00:05:34.320]  就是在彼此相愛那裡
[00:05:34.320 --> 00:05:38.120]  約翰他用了兩個方面來講彼此相愛
[00:05:38.120 --> 00:05:40.000]  一個是從反面來講
[00:05:40.000 --> 00:05:41.680]  就是從該隱開始
[00:05:41.680 --> 00:05:43.000]  他講到該隱
[00:05:43.000 --> 00:05:45.920]  其實就是這個世界的模式
[00:05:45.920 --> 00:05:47.320]  世界的模式是怎樣呢
[00:05:47.320 --> 00:05:49.480]  世界的模式就是恨
[00:05:49.480 --> 00:05:51.840]  但是反過來
[00:05:51.840 --> 00:05:54.080]  就是他從正面的角度又講
[00:05:54.080 --> 00:05:56.240]  他舉了基督為例子
[00:05:56.240 --> 00:05:57.880]  基督是一個範例
[00:05:57.880 --> 00:05:59.360]  他是愛的典範
[00:05:59.360 --> 00:06:04.120]  基督的模式就是教會的模式
[00:06:04.120 --> 00:06:05.280]  在教會裡面
[00:06:05.280 --> 00:06:07.560]  我們講的是愛
[00:06:07.560 --> 00:06:09.040]  跟世界是相對的
[00:06:09.040 --> 00:06:10.360]  是不同的
[00:06:10.360 --> 00:06:12.560]  這個就是上一次我們所講的
[00:06:12.560 --> 00:06:15.920]  約翰從正反兩個方面來講彼此相愛
[00:06:15.920 --> 00:06:17.160]  首先從反面來講
[00:06:17.160 --> 00:06:19.040]  然後從正面來講
[00:06:19.040 --> 00:06:22.720]  他講完基督這個愛的典範以後
[00:06:22.720 --> 00:06:30.640]  接下來還有就是今天我們所要講的經文
[00:06:30.640 --> 00:06:33.080]  我給他一個題目叫做神就是愛
[00:06:33.080 --> 00:06:35.400]  也是經文裡面節選出來的
[00:06:35.400 --> 00:06:37.240]  剛才我們也有讀過
[00:06:37.240 --> 00:06:39.520]  在第四章八節那裡講到
[00:06:39.520 --> 00:06:43.160]  因為神就是愛
[00:06:43.160 --> 00:06:45.880]  我想大家看到這個字
[00:06:45.880 --> 00:06:50.320]  不曉得你看到是什麼字
[00:06:50.320 --> 00:06:52.520]  有看到是愛
[00:06:52.520 --> 00:06:53.400]  有人說是愛
[00:06:53.400 --> 00:06:55.280]  還有看到什麼字
[00:06:55.280 --> 00:06:56.760]  神
[00:06:56.760 --> 00:07:00.800]  我想問你第一眼看到的是什麼字
[00:07:00.800 --> 00:07:02.320]  第一眼看到的是愛嗎
[00:07:02.320 --> 00:07:03.640]  有人說第一眼看到是愛
[00:07:03.640 --> 00:07:06.280]  有人說第一眼看到的是神
[00:07:06.280 --> 00:07:07.120]  不然怎麼樣
[00:07:07.120 --> 00:07:08.520]  這個字也是蠻特別
[00:07:08.520 --> 00:07:13.080]  我想中國的這些書法是非常有意思
[00:07:13.080 --> 00:07:15.040]  特別是我們中文的表達
[00:07:15.040 --> 00:07:18.440]  把這個字很傳神的表達了出來
[00:07:18.440 --> 00:07:23.120]  就是把我這個題目一個字就能夠表達出來
[00:07:23.120 --> 00:07:24.200]  這個就是神
[00:07:24.200 --> 00:07:25.240]  它就是愛
[00:07:25.240 --> 00:07:27.360]  當我們稍微轉一下角度
[00:07:27.360 --> 00:07:30.280]  你會看到這個就是神字
[00:07:30.280 --> 00:07:31.520]  這個是神
[00:07:31.520 --> 00:07:32.640]  再轉一轉
[00:07:32.640 --> 00:07:36.440]  你看到的就是愛
[00:07:36.440 --> 00:07:38.640]  那很特別
[00:07:38.640 --> 00:07:44.360]  這個宣告是約翰獨有的一個宣告
[00:07:44.360 --> 00:07:46.560]  它告訴我們神就是愛
[00:07:46.560 --> 00:07:49.160]  而這個宣告的寶貴是在於
[00:07:49.160 --> 00:07:51.760]  它跟其他所有所有的宗教
[00:07:51.760 --> 00:07:54.160]  或者是所有其他的哲學家
[00:07:54.160 --> 00:07:55.480]  所講的都不同
[00:07:55.480 --> 00:07:56.680]  沒有任何的一個宗教
[00:07:56.680 --> 00:07:58.400]  它告訴你他們的那個教主
[00:07:58.400 --> 00:08:01.920]  或者是他們所信奉的神就是愛
[00:08:01.920 --> 00:08:04.680]  沒有任何其他宗教會這麼講
[00:08:04.680 --> 00:08:06.480]  也沒有任何一個哲學家
[00:08:06.480 --> 00:08:09.000]  沒有一個哲學的流派告訴你
[00:08:09.000 --> 00:08:13.680]  他們的流派所信奉的就是愛
[00:08:13.680 --> 00:08:14.280]  都沒有
[00:08:14.280 --> 00:08:16.200]  唯獨約翰在這裡
[00:08:16.200 --> 00:08:20.400]  他告訴我們一個很重要的真理
[00:08:20.400 --> 00:08:23.320]  他說神就是愛
[00:08:23.320 --> 00:08:25.520]  那這個怎麼理解呢
[00:08:25.520 --> 00:08:28.600]  待會我們會比較詳細的來講
[00:08:28.600 --> 00:08:30.800]  那我們首先來回頭再看看
[00:08:30.800 --> 00:08:33.080]  剛才我們所讀的經文
[00:08:33.080 --> 00:08:34.680]  剛才讀的經文很長
[00:08:34.680 --> 00:08:39.040]  也許你會覺得好像有不同的段落
[00:08:39.040 --> 00:08:40.160]  而不同的段落
[00:08:40.160 --> 00:08:42.600]  它所講的內容會有所不同
[00:08:42.600 --> 00:08:45.600]  比如說剛才我們讀了第一節到第六節
[00:08:45.600 --> 00:08:46.960]  在那裡我們讀的時候
[00:08:46.960 --> 00:08:49.400]  你會發現它好像是在講
[00:08:49.400 --> 00:08:52.520]  怎樣去分辨真理的靈
[00:08:52.520 --> 00:08:54.960]  還有謬妄的靈
[00:08:54.960 --> 00:08:56.360]  它主要是講到這個
[00:08:56.360 --> 00:08:58.600]  怎樣去分辨這個靈
[00:08:58.600 --> 00:09:00.760]  然後從第七節開始
[00:09:00.760 --> 00:09:04.480]  才講到怎樣去彼此相愛
[00:09:04.480 --> 00:09:05.560]  所以第七節開始
[00:09:05.560 --> 00:09:07.600]  他就轉了一個話題
[00:09:07.600 --> 00:09:11.080]  表面上來看好像就是前面那一段
[00:09:11.080 --> 00:09:14.040]  跟後面這一段好像關係不大
[00:09:14.040 --> 00:09:16.560]  一個講怎樣去分辨這個真理的靈
[00:09:16.560 --> 00:09:18.080]  和謬妄的靈
[00:09:18.080 --> 00:09:21.680]  然後後面這段講彼此相愛
[00:09:21.680 --> 00:09:22.480]  是的
[00:09:22.480 --> 00:09:24.960]  當我們表面上去看的時候
[00:09:24.960 --> 00:09:25.840]  會有這種感覺
[00:09:25.840 --> 00:09:29.480]  好像兩個段落沒有太大的關聯
[00:09:29.480 --> 00:09:31.720]  但是如果你把這個段落
[00:09:31.720 --> 00:09:34.280]  跟第三章最後那裡
[00:09:34.280 --> 00:09:36.280]  連接起來看的時候
[00:09:36.280 --> 00:09:39.120]  你會發現有一些的特別
[00:09:39.120 --> 00:09:43.320]  第三章最後講到什麼呢
[00:09:43.320 --> 00:09:45.640]  神的命令就是叫我們
[00:09:45.640 --> 00:09:47.840]  信祂兒子耶穌基督的名
[00:09:47.840 --> 00:09:50.600]  且照祂所賜給我們的命令
[00:09:50.600 --> 00:09:52.760]  彼此相愛
[00:09:52.760 --> 00:09:54.920]  遵守神命令的就住在神裡面
[00:09:54.920 --> 00:09:56.240]  神也住在祂裡面
[00:09:56.240 --> 00:09:58.960]  我們所以知道神住在我們裡面
[00:09:58.960 --> 00:10:01.800]  是因祂賜給我們的聖靈
[00:10:01.800 --> 00:10:05.120]  這是第三章最後所講的內容
[00:10:05.120 --> 00:10:08.400]  這裡講到神的這一項命令
[00:10:08.400 --> 00:10:09.960]  其實包括兩個方面
[00:10:09.960 --> 00:10:12.240]  一個方面就是相信
[00:10:12.240 --> 00:10:14.320]  另一個方面就是相愛
[00:10:14.320 --> 00:10:17.720]  相信是講到從認知的層面
[00:10:17.720 --> 00:10:18.960]  我們怎樣去相信
[00:10:18.960 --> 00:10:22.360]  耶穌基督和相信的內容是什麼
[00:10:22.360 --> 00:10:24.560]  這個是從認知的層面去講的
[00:10:24.560 --> 00:10:27.720]  另外一個層面是從行為的層面
[00:10:27.720 --> 00:10:30.320]  就是我們確實要行出來
[00:10:30.320 --> 00:10:31.520]  我們要表現出來
[00:10:31.520 --> 00:10:33.520]  這個是彼此相愛
[00:10:33.520 --> 00:10:38.680]  這兩個方面在接下來的第四章裡面
[00:10:38.680 --> 00:10:43.000]  就很清楚地它來表述出來
[00:10:43.000 --> 00:10:44.520]  怎麼表述出來呢
[00:10:44.520 --> 00:10:46.360]  我們來看
[00:10:46.360 --> 00:10:53.080]  剛才我們讀了第四章
[00:10:53.080 --> 00:10:55.120]  中間有第七節和第八節
[00:10:55.120 --> 00:10:56.360]  如果你看到那個字
[00:10:56.360 --> 00:10:58.080]  可以再讀一遍
[00:10:58.080 --> 00:10:59.720]  親愛的弟兄
[00:10:59.720 --> 00:11:01.680]  我們應當彼此相愛
[00:11:01.680 --> 00:11:04.000]  因為愛是從神來的
[00:11:04.000 --> 00:11:05.640]  凡有愛心的
[00:11:05.640 --> 00:11:07.440]  都是由神而生
[00:11:07.440 --> 00:11:09.040]  並且認識神
[00:11:09.040 --> 00:11:10.240]  沒有愛心的
[00:11:10.240 --> 00:11:11.600]  就不認識神
[00:11:11.600 --> 00:11:14.000]  因為神就是愛
[00:11:14.000 --> 00:11:16.000]  你會發現
[00:11:16.000 --> 00:11:18.080]  第七節跟第八節
[00:11:18.080 --> 00:11:22.520]  其實就是講到這兩個方面的一個總結
[00:11:22.520 --> 00:11:24.640]  或者說它是一個核心
[00:11:24.640 --> 00:11:26.640]  你去對照的時候
[00:11:26.640 --> 00:11:29.480]  它會講到愛心那一方面
[00:11:29.480 --> 00:11:31.280]  其實就講到你具體的行為
[00:11:31.280 --> 00:11:32.840]  就是彼此相愛
[00:11:32.840 --> 00:11:35.560]  然後還有講到一方面是什麼呢
[00:11:35.560 --> 00:11:36.800]  認識神
[00:11:36.800 --> 00:11:40.080]  它是講到認知的層面
[00:11:40.080 --> 00:11:41.320]  從這兩個層面
[00:11:41.320 --> 00:11:43.640]  如果你都做到了
[00:11:43.640 --> 00:11:46.400]  你就達到神的要求
[00:11:46.400 --> 00:11:48.920]  你就能夠執行那一項的命令
[00:11:48.920 --> 00:11:50.920]  你就可以真正行出來
[00:11:50.920 --> 00:11:52.600]  而真正行出來
[00:11:52.600 --> 00:11:54.480]  關鍵是什麼呢
[00:11:54.480 --> 00:11:55.760]  有一個很關鍵的東西
[00:11:55.760 --> 00:11:58.880]  就是神就是愛
[00:11:58.880 --> 00:12:00.600]  這個是本源
[00:12:00.600 --> 00:12:02.240]  或者是這個是源頭
[00:12:02.240 --> 00:12:03.840]  這個是最基礎的
[00:12:03.840 --> 00:12:06.800]  如果沒有這個基本的條件的話
[00:12:06.800 --> 00:12:08.520]  你其他的都做不了
[00:12:08.520 --> 00:12:10.160]  不管是你從認知的層面
[00:12:10.160 --> 00:12:12.040]  還是從你行為的層面
[00:12:12.040 --> 00:12:14.560]  你都做不了
[00:12:14.560 --> 00:12:15.960]  所以神就是愛
[00:12:15.960 --> 00:12:20.280]  是整個第四章的一個核心
[00:12:20.280 --> 00:12:22.960]  那這段經文也是很特別
[00:12:22.960 --> 00:12:23.920]  它的結構
[00:12:23.920 --> 00:12:26.440]  我在預備這段經文的時候
[00:12:26.440 --> 00:12:30.640]  就發現它那個結構非常的特別
[00:12:30.640 --> 00:12:32.800]  我們可以來對照一下
[00:12:32.800 --> 00:12:34.480]  那剛才我們是抽取了
[00:12:34.480 --> 00:12:36.520]  中間的第七節和第八節出來
[00:12:36.520 --> 00:12:37.800]  如果你看上面
[00:12:37.800 --> 00:12:40.040]  上文跟下文的話
[00:12:40.040 --> 00:12:43.440]  你會發現有很有趣的對照
[00:12:43.440 --> 00:12:44.920]  它是對稱的
[00:12:44.920 --> 00:12:47.720]  這個格式是對稱的
[00:12:47.720 --> 00:12:49.040]  第三章剛才我們讀了
[00:12:49.040 --> 00:12:52.400]  就是最後的二十三和二十四節那裡
[00:12:52.400 --> 00:12:54.480]  首先藍色字的部分
[00:12:54.480 --> 00:12:57.760]  它講到是彼此相愛
[00:12:57.760 --> 00:12:59.400]  它是講到彼此相愛
[00:12:59.400 --> 00:13:01.280]  然後你看第十一節
[00:13:01.280 --> 00:13:04.560]  它也講到也是彼此相愛
[00:13:04.560 --> 00:13:07.320]  我是用藍色的字把它highlight出來
[00:13:07.320 --> 00:13:09.920]  把它讓大家看得更清楚
[00:13:09.920 --> 00:13:13.560]  然後接下來紅色的那個字
[00:13:13.560 --> 00:13:17.840]  你看從三章二十四節那裡開始
[00:13:17.840 --> 00:13:20.720]  我們所以知道神住在我們裡面
[00:13:20.720 --> 00:13:25.400]  是因祂所賜給我們的聖靈
[00:13:25.400 --> 00:13:28.760]  然後在四章十八節
[00:13:28.760 --> 00:13:31.560]  它講神將祂的靈賜給我們
[00:13:31.560 --> 00:13:35.000]  從此就知道我們是住在祂裡面
[00:13:35.000 --> 00:13:36.680]  祂也住在我們裡面
[00:13:36.680 --> 00:13:38.560]  這個也是相對的
[00:13:38.560 --> 00:13:39.640]  首先講彼此相愛
[00:13:39.640 --> 00:13:43.160]  然後就講到神的靈怎樣
[00:13:43.160 --> 00:13:45.720]  然後我們住在神裡面
[00:13:45.720 --> 00:13:47.000]  神也住在我們裡面
[00:13:47.000 --> 00:13:53.040]  最後一個就是黃色的那個部分
[00:13:53.040 --> 00:13:57.560]  凡靈認耶穌基督是成了肉身來的
[00:13:57.560 --> 00:13:59.240]  就是出於神的
[00:13:59.240 --> 00:14:02.160]  然後四章十五節那裡講
[00:14:02.160 --> 00:14:06.320]  凡認耶穌為神兒子的
[00:14:06.320 --> 00:14:08.440]  神就住在祂裡面
[00:14:08.440 --> 00:14:10.080]  祂也住在神裡面
[00:14:10.080 --> 00:14:12.080]  你看都是一個對稱的
[00:14:12.080 --> 00:14:15.160]  祂是這樣的一個結構
[00:14:15.160 --> 00:14:19.440]  從這個結構我們可以看出來
[00:14:19.440 --> 00:14:21.720]  我就總結了這樣一個的結構
[00:14:21.720 --> 00:14:24.440]  就是ABC還有A'B'C'
[00:14:24.440 --> 00:14:27.040]  中間最突出的核心的那個部分
[00:14:27.040 --> 00:14:32.600]  就是第八節那裡講到的神就是愛
[00:14:32.600 --> 00:14:36.280]  你在看這兩個部分的時候
[00:14:36.280 --> 00:14:39.800]  不管是ABC還是A'B'C'
[00:14:39.800 --> 00:14:41.240]  它都是講到兩個方面
[00:14:41.240 --> 00:14:44.040]  一個方面是認知的層面
[00:14:44.040 --> 00:14:47.640]  一個方面是行動的層面
[00:14:47.640 --> 00:14:49.080]  就是你認識神的層面
[00:14:49.080 --> 00:14:51.200]  另外一個講到彼此相愛的層面
[00:14:51.200 --> 00:14:54.600]  但是最中間就是突出
[00:14:54.600 --> 00:14:57.360]  神就是愛
[00:14:57.360 --> 00:15:02.520]  這個是不管認知還是行為層面的核心
[00:15:02.520 --> 00:15:05.400]  或者是一個基礎
[00:15:05.400 --> 00:15:09.080]  好了當我們明白這個結構的時候
[00:15:09.080 --> 00:15:12.920]  我們就不會覺得好像兩段經文沒有什麼關聯
[00:15:12.920 --> 00:15:19.000]  上面是講好像想要去分辨真理的靈和謬妄的靈
[00:15:19.000 --> 00:15:20.480]  後面就講到彼此相愛
[00:15:20.480 --> 00:15:21.480]  其實是有關聯
[00:15:21.480 --> 00:15:25.040]  祂是講到這兩個很重要的方面
[00:15:25.040 --> 00:15:28.600]  其實這兩個方面就是一個硬幣的兩面
[00:15:28.600 --> 00:15:30.720]  祂是一體的祂不是分割的
[00:15:30.720 --> 00:15:32.360]  祂不是分開的
[00:15:32.360 --> 00:15:35.880]  祂是一個硬幣的兩面
[00:15:35.880 --> 00:15:37.960]  是一個整體
[00:15:37.960 --> 00:15:42.320]  接下來我們就可以分開來看
[00:15:42.320 --> 00:15:44.520]  我們先看其中的一面
[00:15:44.520 --> 00:15:48.880]  就是從認知這一方面來看
[00:15:48.880 --> 00:15:49.680]  有兩段
[00:15:49.680 --> 00:15:53.280]  就是前面第一節到第六節
[00:15:53.280 --> 00:15:55.360]  還有後面十三節到十六節
[00:15:55.360 --> 00:15:58.160]  兩段都是講認知的層面的
[00:15:58.160 --> 00:16:05.480]  我們先來看第一節到第六節
[00:16:05.480 --> 00:16:10.960]  這裡約翰他給我們一個很基本的概念
[00:16:10.960 --> 00:16:14.440]  他說這個世界其實是有兩個靈在活動
[00:16:14.440 --> 00:16:16.440]  一個是真理的靈
[00:16:16.440 --> 00:16:20.440]  另外一個是謬妄的靈
[00:16:20.440 --> 00:16:23.760]  也就是說是有重生而來的靈
[00:16:23.760 --> 00:16:26.640]  那個靈是讚美還有高舉
[00:16:26.640 --> 00:16:28.800]  祂的兒子耶穌基督的
[00:16:28.800 --> 00:16:31.920]  但是也有一個是敵基督的靈
[00:16:31.920 --> 00:16:34.360]  那個敵基督的靈是怎樣的呢
[00:16:34.360 --> 00:16:36.600]  祂是受世人的愛戴的
[00:16:36.600 --> 00:16:40.520]  而且祂又歪曲基督的真理的
[00:16:40.520 --> 00:16:45.240]  約翰在這裡提出了兩個方面
[00:16:45.240 --> 00:16:48.680]  可以去辨別或者去分辨
[00:16:48.680 --> 00:16:51.040]  這個真理的靈和謬妄的靈
[00:16:51.040 --> 00:16:52.480]  哪兩個方面呢
[00:16:52.480 --> 00:16:56.840]  第一就是分辨祂們的信仰
[00:16:56.840 --> 00:17:03.000]  簡單來講就是你看祂們信的內容是什麼
[00:17:03.000 --> 00:17:06.160]  約翰他指出假先知
[00:17:06.160 --> 00:17:11.640]  與真神的這些先知是有不同的
[00:17:11.640 --> 00:17:15.960]  這個靈有的翻譯的版本也翻譯成先知
[00:17:15.960 --> 00:17:18.040]  就是從神而來的先知
[00:17:18.040 --> 00:17:20.600]  有的翻譯的版本是翻譯成先知
[00:17:20.600 --> 00:17:24.640]  我們總體來講可以把它看作是從神而來的靈
[00:17:24.640 --> 00:17:33.000]  祂們是跟敵基督的靈是有不同的
[00:17:33.000 --> 00:17:36.240]  約翰特別指出來第二節
[00:17:36.240 --> 00:17:40.360]  凡靈認耶穌基督是成了肉身來的
[00:17:40.360 --> 00:17:43.600]  就是出於神的
[00:17:43.600 --> 00:17:46.200]  這個是第一方面就是
[00:17:46.200 --> 00:17:48.880]  你要分辨祂們的信仰是怎樣的
[00:17:48.880 --> 00:17:53.640]  也就是說祂們是怎樣來看待耶穌基督
[00:17:53.640 --> 00:17:57.040]  如果祂認耶穌基督是成了肉身來的
[00:17:57.040 --> 00:17:59.800]  就是出於神的
[00:17:59.800 --> 00:18:01.480]  什麼意思呢
[00:18:01.480 --> 00:18:04.120]  其實我們在開始講約翰出信的時候
[00:18:04.120 --> 00:18:05.520]  都有講過這個背景
[00:18:05.520 --> 00:18:08.960]  就是當時祂們受諾斯底主義影響
[00:18:08.960 --> 00:18:12.560]  很多的假教師還有那些異端
[00:18:12.560 --> 00:18:15.360]  祂們是比如說受諾斯底主義的影響
[00:18:15.360 --> 00:18:18.200]  祂們認為肉身是邪惡的
[00:18:18.200 --> 00:18:22.240]  所以基督不可能成為肉身的模樣來到人間
[00:18:22.240 --> 00:18:25.800]  所以祂們是否定耶穌基督成了肉身的
[00:18:25.800 --> 00:18:29.200]  因為祂們覺得既然神是聖潔的
[00:18:29.200 --> 00:18:30.200]  靈是聖潔的
[00:18:30.200 --> 00:18:35.720]  那聖潔的神不可能成為有罪的肉身
[00:18:35.720 --> 00:18:37.600]  祂們是反對這一點
[00:18:37.600 --> 00:18:41.000]  所以祂們不承認耶穌基督是成了肉身來的
[00:18:41.000 --> 00:18:47.400]  所以祂們是屬於敵基督那一派的
[00:18:47.400 --> 00:18:49.160]  這個是其中的一個方面
[00:18:49.160 --> 00:18:51.880]  就分辨祂們信的內容是什麼
[00:18:51.880 --> 00:18:55.080]  如果祂們不信耶穌基督是成了肉身來的
[00:18:55.080 --> 00:18:57.280]  不是道成肉身的神
[00:18:57.280 --> 00:19:01.400]  那祂們就是異端就是敵基督的
[00:19:01.400 --> 00:19:03.040]  祂們信耶穌是怎樣呢
[00:19:03.040 --> 00:19:07.520]  祂們是認為耶穌基督本身祂沒有神性
[00:19:07.520 --> 00:19:08.880]  祂只是一個普通的人
[00:19:08.880 --> 00:19:10.440]  就是耶穌只是一個普通的人
[00:19:10.440 --> 00:19:14.840]  不過在耶穌祂在約旦河受敬的時候
[00:19:14.840 --> 00:19:17.600]  上帝的靈就臨到祂
[00:19:17.600 --> 00:19:21.560]  然後祂在那一刻才有了神性
