
[00:00:00.000 --> 00:00:05.240]  咁今晚我唔係要搞啲乜鬼
[00:05:15.280 --> 00:05:17.160]  喺佢哋計算嚟講呢
[00:05:17.160 --> 00:05:20.240]  日光最短嘅日子
[00:05:20.240 --> 00:05:21.760]  佢哋就相信呀
[00:05:21.760 --> 00:05:23.320]  因為係咁樣
[00:05:23.320 --> 00:05:31.000]  呢個黑暗嘅勢力我哋中國人所謂叫做鬼門關呢就最活躍嘅係咪因為日光最少呀
[00:05:31.000 --> 00:05:35.640]  咁而甚至佢哋認為呢佢相信一位嘅死亡之神呢
[00:05:35.640 --> 00:05:44.240]  就會係允許喺星期呢個嘅11月1號之前嗰晚即係我哋今晚叫做10月31號晚啦
[00:05:44.240 --> 00:05:51.920]  容許呢係過往一年內死咗嘅人嘅亡魂呢就返返嚟㗎
[00:05:51.920 --> 00:05:58.960]  咁通常就返屋企啦咁然後就我哋中國人都有呢啲咁嘅概念就叫咩回魂咁回魂你要做咩㗎
[00:05:58.960 --> 00:06:07.920]  你就要擺設屋企呀嘛阿爺呢鍾意食食火雞咁你就擺火雞喺度如果你你阿爺係西人就應該食火雞嘅
[00:06:07.920 --> 00:06:16.440]  如果你阿爺係中國人呢就可能呢就紮紙雞咁樣你就整隻喺度ok咁然後呢就等佢安樂咁食食完走安樂走咁就算㗎
[00:06:16.440 --> 00:06:25.120]  咁類似佢哋都係咁諗咁所以呢個就叫treat款待係咪款待呢啲你屋企過往一年走咗個亡魂
[00:06:25.120 --> 00:06:34.440]  咁但係呢若果佢唔滿意你嘅款待呢就會點呀唔treat就點呀
[00:06:34.440 --> 00:06:48.880]  treat就整咗你啦小則呢就係咁即係嚇嚇你啦可能呢就整個鬼念出嚟大則呢可能甚至會附喺你屋企一啲物件或者一啲呢你屋企嘅生畜嗰啲
[00:06:48.880 --> 00:06:59.760]  咁咪就搞到你呢解怨不寧咁所以呢你見到萬聖節有傳統見到人派糖就因為呢就係呢個傳統就係呢你要預備一啲嘢畀人食
[00:06:59.760 --> 00:07:06.520]  咁所以呢個就叫就係派畀人嘅時候呢你就問人呢個問題treat
[00:07:06.520 --> 00:07:26.000]  咁原來就係話呢既然係咁點處理呢咁點知即係若果係即係佢唔開心呀或者即係一個唔覺意我我冇諗過要出嚟撞佢但我即係一時要去洗澡間一出嚟見到爺爺呢個呢度呢你好似走咗啦咁樣咁點搞呢咁咁原來呢就係話呢就要扮到呢個鬼原來好易呃㗎
[00:07:26.000 --> 00:07:43.680]  你扮到同我哋一樣咁樣就得㗎啦即係鬼咁樣就得㗎啦扮到咁譬如話即係可能你你冇梳頭呀冇化妝個樣可能呢都ok嘅咁然後呢就就佢撞到你同類喎鬼喎咁就唔會嚇你㗎啦咁就走過㗎啦如果佢知係人呢先會嚇你啫咁
[00:07:43.680 --> 00:08:13.360]  所以就有個傳統呢就萬事節嗰晚呢佢哋就會扮鬼扮馬就起碼喺街度真係真鬼都唔緊要㗎因為你又唔知佢真佢又唔知你係真咁所以呢就大家出個tweet咁樣就算㗎啦冇人攞個糖呀攞個蘋果呀咁食下就搞掂咁樣咁但係當然呢一種咁樣嘅情況呢就去到後來呀即係基督教興起甚至呢羅馬天主教呢開始呢係喺歐洲普遍呢都傳播時候呢咁羅馬天主教庭就認為呢行得即係呢個
[00:08:13.360 --> 00:08:22.840]  迷信精靈嘅嘅咁樣嘅民間嘅嘅嘅活動呢我哋要禁止點做好呢咁我哋習慣咗10月31號晚呢會有party喎
[00:08:22.840 --> 00:08:49.720]  好呢就傳統就開始羅馬天主教定咗嗰個叫做呢係係呢個呢all things day應該都係嚴格嚟講11月1號先係之前嗰晚就eve啦咁而呢亦都可以叫做囉all hallows day咁但係因為之前嗰晚呀咁即係eve囉係咪all hallows eve咁所以講呀講呀就變咗今日嘅叫做halloween
[00:08:49.720 --> 00:09:18.920]  唔使驚今日唔係英文考試咁所以呢你會見到中文譯做萬聖節嘅同鬼冇關反而同性有關喎係聖徒即係頭先我所講即係即係紀念好多呢係因著信仰而殉道歷世歷代嘅人羅馬天主教可能我哋做法就真係會搵一啲實際歷史人物呢個呢個殉道者以前點服事主要為咗咩事殉道啦我哋今日紀念佢作為我哋嘅榜樣咁樣
[00:09:18.920 --> 00:09:37.640]  可惜你見到啦今日普遍嘅人講萬聖節根本就唔係去同信仰有乜關係根本就係回復返當年嗰啲塞特人嗰種嘅玩意發行當係一種恐怖係我哋玩嘅大約嗰你稍為了解呢其實亦都真係撒旦教呢係當呢日係聖日嚟㗎
[00:09:37.640 --> 00:10:07.560]  喺撒旦教啲人呢喺外國我居住嘅時間我成日都印象中呢一差唔多到halloween嘅時間呢就啲新聞就係啲墳墓畀人掘起咗㗎因為撒旦教就攞嚟做儀式呀即係攞啲可能死人骨頭呀咁樣嘢咁所以呢我哋唔可以否認呢呢一個萬聖節靈界嗰個嘅實際嘅嘅可怕情況唔好因為呢啲咁樣嘅糖衣包裝認為呢我哋就可以一齊去參加如果呢個係撒旦嘅party咁神鐘唔鍾意我哋去一個撒旦嘅party呢
[00:10:07.560 --> 00:10:27.660]  咁所以呢就即係一陣你你收咗喺背囊嗰啲嘅鬼面具呀嗰啲嘢呢即係你你行出去咁樣就算啦咁呀唔使啦我去搭巴士去公園下咁再加埋呢可惜近呢幾十年呢個新紀元運動呢
[00:10:27.660 --> 00:10:49.940]  New Age呢樣嘢啦同埋呢都有一啲嘅比較流行嘅小說啦人物啦譬如話60年代嘅hippies就畀beatles呢個嘅披頭四呢帶起咗佢哋都有一種呢種咁樣嘅new age新時代運動呢所影響係印度界一種新裝嘅新嘅包裝嚟嘅
[00:10:49.940 --> 00:11:19.620]  基本上同埋呢係近呢即係十零廿年呢哈利波特啦呢個嘅哈哈利波特嘅小說同埋呢再近少少Twilight中文譯做咩我唔知添嘅小說講殭屍同人狼同有個女仔嘅戀情呀咁拍成電影㗎啦就令到呢更加呢啲咁樣嘅鬼呀殭屍嘅嘢呢越嚟越覺得唔可怕嘅可愛㗎佢哋呀即係好過癮㗎咁好有正義感添㗎咁
[00:11:19.620 --> 00:11:34.720]  令到呢而家好多嘅香港嘅我頭先所講唔單止係因為商業活動連學校好多都做啲嘢即係奉勸大家如果你係家長你呀之類嘅學校地方有啲活動呢你堅持你話我唔參加
[00:11:34.720 --> 00:11:54.940]  等於今日有新聞話有間學校唔再參加嗰個TSA 梗係人家大頭㗎嘛你做打嗰個咁然後呢可能隔離嗰個又係喎原來你幾好徒零咁出聲呀咁然後呢就希望能夠畀到社會一個嘅力量知道唔係呢樣嘢呢我哋唔係當一個玩意
[00:11:54.940 --> 00:12:07.740]  甚至你可以話點解你唔慶祝埋七月十四呢如果慶祝埋聖節咁樣係咪等佢哋點睇呀嘛係咪好喇既然係咁咁當然今日堂道唔會咁短嘅即係而家先開始咁呢就
[00:12:07.740 --> 00:12:19.260]  不如我哋就睇下今日嘅聖經呀今日呢我哋所讀嘅聖經係記載喺約翰法第八章31至47節嘅點解會簡稱聖經呢係特特講到呢
[00:12:19.260 --> 00:12:28.980]  耶穌佢最直接喺聖經裏面耶穌親自最直接講到魔鬼嘅屬性我自己個人認為呢基本上係呢一段聖經
[00:12:28.980 --> 00:12:58.940]  即使我都係想大家呢對撒旦有多啲認識當然更加重要係對耶穌有更新嘅認識同體會同埋衛生我哋一齊就短短地啦31至47至十零節聖經啫冇問題我哋呢係慢慢讀完呢幾節聖經下請讀
[00:12:58.940 --> 00:13:00.940]  請讀
[00:13:28.940 --> 00:13:30.940]  請讀
[00:13:30.940 --> 00:13:37.940]  請讀
[00:13:37.940 --> 00:13:44.940]  請讀
[00:13:44.940 --> 00:13:50.940]  請讀
[00:13:57.940 --> 00:13:59.940]  請讀
[00:13:59.940 --> 00:14:26.940]  請讀
[00:14:28.940 --> 00:14:30.940]  請讀
[00:14:30.940 --> 00:14:40.940]  請讀
[00:14:40.940 --> 00:14:47.940]  請讀
[00:14:47.940 --> 00:14:54.940]  請讀
[00:14:57.940 --> 00:14:59.940]  請讀
[00:14:59.940 --> 00:15:05.940]  請讀
[00:15:05.940 --> 00:15:10.940]  請讀
[00:15:10.940 --> 00:15:17.940]  請讀
[00:15:20.940 --> 00:15:28.940]  好啦有一次耶穌同一班嘅猶太人又有啲辯論
[00:15:28.940 --> 00:15:41.940]  耶穌呢就對住一班表面呢都話會相信跟隨耶穌嘅一班嘅群眾咁樣呢佢講出呢一番嘅說話
[00:15:41.940 --> 00:15:52.940]  耶穌話呢你門若常常遵守我的道第31節
[00:15:52.940 --> 00:15:54.940]  我哋睇返第31節
[00:15:54.940 --> 00:15:58.940]  大家知唔知可能大家腳下有聖經架啦而家
[00:15:58.940 --> 00:16:05.940]  我哋終於講福堂嘅禮堂基督教嘅講聖經嘅地方有聖經係咪好開心呢件事
[00:16:05.940 --> 00:16:13.940]  咁所以鼓勵大家呢其實聽到唔好淨係望住講完呀即係睇返揭開聖經去聽到你深入啲嘅
[00:16:13.940 --> 00:16:20.940]  咁呀當然你冇可以睇手機不過你知手機唔係淨係有聖經㗎嘛即係有其他嘢睇㗎嘛
[00:16:20.940 --> 00:16:25.940]  咁所以鼓勵大家呢一係自己帶聖經返嚟如果唔係呢可以用舊嘅聖經
[00:16:25.940 --> 00:16:31.940]  我哋睇下點如果係即係大家多用呢咁可能我哋都可以考慮呢會唔會真係多啲咁樣
[00:16:31.940 --> 00:16:38.940]  咁呢就我哋睇第31節吓唔知點解呢度打多咗個我字吓可能即係技術上有啲情況吓
[00:16:38.940 --> 00:16:41.940]  總之耶穌呢就對一班話啱信咗佢嘅猶太人咁講
[00:16:41.940 --> 00:16:48.940]  佢話你們若常常遵守我的道呀就係我真係我嘅門徒啦你們必曉得真理真理必叫你們得自由
[00:16:48.940 --> 00:16:58.940]  咦自由咁當時對呢班係即係呢個嘅第一世紀係住喺巴勒斯坦羅馬政治背景
[00:16:58.940 --> 00:17:02.940]  呢班猶太人呢自由呢個就係講緊呢對比做奴隸呀
[00:17:02.940 --> 00:17:08.940]  當時嘅人呢可以話係分兩批人一批就做奴隸嗰啲人好多人口好多奴隸當時
[00:17:08.940 --> 00:17:17.940]  咁另一批呢就係呢係不提不再係奴隸或者從本來奴隸後尾呢係即係已經係釋放咗出嚟自由啦嗰啲叫自由人
[00:17:17.940 --> 00:17:24.940]  咁耶穌就話呢你就遵守我嘅道呢就必曉得真理真理就叫你們得自由啦
[00:17:24.940 --> 00:17:29.940]  呢班猶太人就係咩自由關我咩事呀我又唔係奴隸
[00:17:29.940 --> 00:17:36.940]  咁耶穌就開始解釋呀咁呀甚至班人自己就話啦我哋係阿伯拉罕嘅後裔呀
[00:17:36.940 --> 00:17:43.940]  我哋呀我哋唔係奴隸嚟㗎所以我哋之前呢畀巴比倫嗰啲老六個咁大呢我哋始終係阿伯拉罕
[00:17:43.940 --> 00:17:48.940]  我哋呢即係最愛最尊重嗰位呢嘅國父嘅後裔我哋唔係奴隸
[00:17:48.940 --> 00:17:55.940]  咁耶穌不斷就同你講就話呢吓唔係呀你哋要遵守我道因為我從父而來呀你要聽我咁樣
[00:17:55.940 --> 00:18:02.940]  講呀講佢就話唔係呀我哋何止係阿伯拉罕嘅後裔呀我哋個父係神呀我哋係神嘅嘅嘅後裔嚟㗎
[00:18:02.940 --> 00:18:09.940]  所以呢我哋唔需要呢係好似你畀我哋自由講呀講呀耶穌嘅講越講就越呢
[00:18:09.940 --> 00:18:19.940]  即係呢個嘅對嘴呢越嚟越熱烈最尾耶穌呢去講到第44節呢我相信呢係
[00:18:19.940 --> 00:18:48.940]  最銀耳一句說話第44節第44節呢度話乜嘢呢或者我一齊讀出呢
[00:18:48.940 --> 00:18:58.940]  好喇呢度耶穌呢好直接話你哋係阿伯拉罕嘅父你哋嘅父係阿伯拉罕係神我講未聽你哋真正嘅父係邊個
[00:18:58.940 --> 00:19:05.940]  你哋係出於你哋嘅父魔鬼聽落都幾係銀耳
[00:19:05.940 --> 00:19:14.940]  你哋父嘅私慾你哋偏要行佢從起初就係殺人嘅不守真理因為佢心裏沒有真理
[00:19:14.940 --> 00:19:20.940]  佢說謊係出於自己因佢本是說謊的也是說謊之人的父
[00:19:20.940 --> 00:19:28.940]  耶穌喺度講緊話呢如果你哋係你嘅父係阿伯拉罕係神嘅話你就會遵行我嘅說話
[00:19:28.940 --> 00:19:34.940]  但當時耶穌已經睇穿佢哋嘅心佢哋長遠係要想將耶穌釘死十字架上
[00:19:34.940 --> 00:19:46.940]  所以耶穌話如果你真係你嘅父阿伯拉罕係神嘅話你唔會要殺我你哋真正嘅父係邊個係魔鬼因為魔鬼從起初就殺人
[00:19:46.940 --> 00:19:53.940]  所以我哋講下究竟魔鬼有啲乜鬼計呢
[00:19:53.940 --> 00:20:04.940]  從呢句說話呢我哋可以咁樣分析耶穌講緊話魔鬼嘅鬼計由開始你話從起初嘛由創世開始要做嘅係乜嘢
[00:20:04.940 --> 00:20:12.940]  係殺人簡單嚟講魔鬼喺我哋任何人身上要做嘅所有嘢為咗要達到一個目的咩目的
[00:20:12.940 --> 00:20:27.940]  殺人你清楚係要我哋死而佢用嘅武器係刀呀係劍呀係炸藥呀定係乜嘢用乜嘢殺我哋
[00:20:27.940 --> 00:20:38.940]  說方方言所以耶穌話佢從起初就係殺人嘅murderer不守真理因為他心裡沒有真理
[00:20:38.940 --> 00:20:47.940]  佢說方係出於自己因為佢嘅本質因他本是說方的也是說方之人的父father of lies
[00:20:47.940 --> 00:20:51.940]  任何人說方都係因為佢哋係屬於魔鬼
[00:20:51.940 --> 00:20:58.940]  好得意嘅從創世紀裏面呢我哋見到人去犯罪之後呢似乎呢個世界創世紀裏面呢你仔細啲讀嘅時候呢
[00:20:58.940 --> 00:21:04.940]  分咗係有啲嘅所謂蛇嘅後裔魔鬼嘅後裔呢班係跟隨魔鬼佢哋知唔知都好呢
[00:21:04.940 --> 00:21:18.940]  被魔鬼利用緊亦都走緊去死路你一批人呢就係呢個神嘅後裔一班跟隨耶穌後尾成為咗阿伯拉罕日貝嘅一個嘅後裔嘅一班代表咁樣
[00:21:18.940 --> 00:21:30.940]  大家知道呢原來魔鬼殺人由始至終都要透過講大話呢種手法讓我哋陷喺罪裏面
[00:21:30.940 --> 00:21:42.940]  因為魔鬼殺人知道只要人犯罪就要與神去斷絕最終要經歷死亡永遠在地獄嘅火鳥
[00:21:42.940 --> 00:21:50.940]  所以殺但佢唔需要用刀用槍佢只要讓我哋係信咗佢嘅謊言得罪神
[00:21:50.940 --> 00:22:02.940]  我哋要知道點解撒旦咁憎我哋要我哋死 鬼冇一隻鬼對我哋好 當然我哋所講聖經嘅鬼或者聖經講到鬼係乜嘢呢
[00:22:02.940 --> 00:22:14.940]  唔係我哋一般人所諗嘅係人死咗之後返返嚟搵返你好掛住你同你傾幾句計嗰啲咁樣食你整個隻雞咁唔係
[00:22:14.940 --> 00:22:28.940]  先講到呢個撒旦嘅差可以化成呢個光明嘅天使 聖經裏面我哋見到呢其實撒旦佢係假扮一啲形象叫我哋信畀佢呃咗以為呢個係我哋先人嚟
[00:22:28.940 --> 00:22:38.940]  呢個呢係關公嚟嘅關二弟嚟嘅呢個呢係孫悟空嚟嘅咁甚至可能對細路仔呢個呢係係多啦A夢叮噹嚟嘅咁
[00:22:38.940 --> 00:22:45.940]  因為變乜都得嘅總之我哋肯信點解佢咁憎我哋呢
[00:22:45.940 --> 00:22:58.940]  本來人未受造之前魔鬼撒旦佢係天使長嚟㗎嘛同一啲經文研究裏面我相信呢佢係應該自榮自尊至高鬼天使不過佢唔係神仍然喺神自己嘅掌管之下
[00:22:58.940 --> 00:23:11.940]  但係太驕傲啦更加佢見到神係按住自己形象做咗更加榮耀嘅人出嚟呢份疾度就嚟
[00:23:11.940 --> 00:23:30.940]  一陣到呢樣佢真實我自己嘅嘅仔出咗世咁我同我太太每星期都有個習慣返我呢一個親戚屋企食飯咁呢個親戚屋企呢有一個個孫嘅
[00:23:30.940 --> 00:23:50.940]  今年應該11歲到咁呢11年嚟講呢咁咪去親屋企過同你玩咗咪去最細個個都好嘅療佢呀佢又覺得好得戚呀咁樣直至我個仔出世之後咁一日我就第一次帶我個仔抱住佢返我呢個嘅親戚屋企食飯
[00:23:50.940 --> 00:24:05.940]  就唔知點解呢一個十歲十一歲嘅就成晚都唔開心好彩我都唔係好覺後來發覺到佢嘅媽媽抱起我個仔你知發生咩事
[00:24:05.940 --> 00:24:34.940]  我就知原來佢妒忌妒忌竟然神做咗個畀佢自己更加尊貴嘅人出嚟於是佢憎恨神亦都憎恨人咁當然神佢冇得點呀係咪高高在上咁但係通常我哋睇呢啲電影呢啲superhero呢即係嗰啲敵人打唔贏呀superman呀定呀spiderman呀badman嗰啲對付邊個㗎
[00:24:34.940 --> 00:24:49.940]  對付鍾意嗰個囉就係佢嘅女朋友係咪咁所以呢就永遠都英雄救美呢幕嘅所以一樣啦我對付唔到神對付邊個對付嗰個就係神最鍾意嗰個就係對付人
[00:24:49.940 --> 00:25:09.940]  所以伊甸園撒旦就去對付人我哋睇下撒旦由開始耶穌起初就說方嘅嘛佢用方言點樣用咩方法去引誘人以至人犯罪我睇下一頁創世紀嘅第一至第七節我哋一同呢好快讀完呀請讀
[00:25:20.940 --> 00:25:22.940]  嗯
[00:25:49.940 --> 00:26:14.940]  嗯
[00:26:14.940 --> 00:26:18.940]  好啦究竟我係撒旦呢度做乜呢
[00:26:18.940 --> 00:26:29.940]  如果你研究呢摩爾撒旦好叻㗎佢叫人哋食我哋俗稱叫禁果其實聖經冇用禁嗰個字叫做咩咩果呀見唔見得分別善惡樹嘅果子
[00:26:29.940 --> 00:26:42.940]  神一早已經同阿當講㗎喇喺第二章呢棵全個伊甸園嘅樹你都可以食唯有呢一棵生分別善惡樹嘅果子你唔可以食因為食嘅日子你會食
[00:26:42.940 --> 00:27:10.940]  講咗好清楚喎咁然後呢蛇出嚟啦講到呢摩爾撒旦呢假裝成蛇呢就去引誘呢個阿娃佢識揀㗎佢揀個女士因為呢神係直接同阿當講呢個誡命似乎唔係直接同阿娃講呢個誡命所以似乎阿娃可能得到嘅資料係易手㗎咁所以呢唔出奇㗎就我相信都係嘅應該阿當講畀阿娃聽話神話唔可以食呢棵樹
[00:27:10.940 --> 00:27:39.940]  咁點都好喇咁總之呢就ok咁呀從兩入手喇喎基本上你數下呢撒旦基本上係講咗兩三句說話啫唔使講得多㗎你做sales都好啦即係做售貨員你同埋買嘢都講講夠五六句說話啲人都買你都叻啦係咪撒旦好叻佢唔使講呢叫你食呀食呀食呀冇咁㗎嘛從來冇講過叫話你食啦唔係你睇下佢點講我哋分析下究竟蛇呢用啲咩方法呢
