
[00:00:00.000 --> 00:00:03.360]  我今日會繼續同大家講全道書
[00:04:42.960 --> 00:04:44.320]  很明顯 是吧?
[00:04:44.320 --> 00:04:48.520]  他沒有目標去生活工作
[00:04:48.520 --> 00:04:52.000]  他失去了生活的意義
[00:04:52.000 --> 00:04:55.240]  他拼命工作
[00:04:55.240 --> 00:04:59.800]  但是目的不是為了賺多點錢
[00:04:59.800 --> 00:05:05.600]  他有賺錢 但是不滿足他根本沒有感覺
[00:05:05.600 --> 00:05:09.320]  他勞勞碌碌不是為了可以多點享受
[00:05:09.320 --> 00:05:12.040]  他不去享受
[00:05:12.040 --> 00:05:14.520]  他刻薄自己不去享受
[00:05:14.520 --> 00:05:20.840]  不是為了什麼人 也不是為了自己
[00:05:20.840 --> 00:05:23.600]  是不知為物
[00:05:23.600 --> 00:05:28.800]  這個才是可憐
[00:05:28.800 --> 00:05:31.760]  他孤單一人
[00:05:31.760 --> 00:05:34.520]  孤單一人的意思是什麼呢?
[00:05:34.520 --> 00:05:43.760]  就是不能夠去向別人分享他的成功或者失敗
[00:05:43.760 --> 00:05:47.880]  他沒有親戚朋友來跟他說一些欣賞的話
[00:05:47.880 --> 00:05:52.880]  譬如做得好 我以你為榮
[00:05:52.880 --> 00:05:55.480]  proud of you
[00:05:55.480 --> 00:05:59.960]  沒有人說這些
[00:05:59.960 --> 00:06:05.160]  當他失敗的時候也不會有人來安慰他
[00:06:05.160 --> 00:06:10.080]  他可以說是那種活著沒有人欣賞
[00:06:10.080 --> 00:06:12.880]  死了之後沒有人承繼
[00:06:12.880 --> 00:06:15.840]  是那種生活
[00:06:15.840 --> 00:06:20.280]  是很可憐 是吧?
[00:06:20.280 --> 00:06:24.440]  最可憐的就是 經文說
[00:06:24.440 --> 00:06:28.280]  他知道 因為他說 他自己說的
[00:06:28.280 --> 00:06:30.920]  他自己知道自己是沒有目標
[00:06:30.920 --> 00:06:34.600]  沒有意義地去工作
[00:06:34.600 --> 00:06:37.960]  就是說什麼呢? 是一種習慣
[00:06:37.960 --> 00:06:39.960]  他的生活習慣就是起床去工作
[00:06:39.960 --> 00:06:45.560]  回來就睡覺 睡完覺就再去工作
[00:06:45.560 --> 00:06:47.600]  只是一種習慣
[00:06:47.600 --> 00:06:50.680]  他知道的嘛 就是說他知道不妥了
[00:06:50.680 --> 00:06:56.800]  但是他沒有力量去改變
[00:06:56.800 --> 00:07:03.000]  就好像那些染了各種癮的人一樣
[00:07:03.000 --> 00:07:06.800]  明知染上那些癮是不妥的
[00:07:06.800 --> 00:07:17.800]  但是每個人都知道他們自己是沒有能力去改變
[00:07:17.800 --> 00:07:24.000]  這個人其實是跌進了一個失去人生目標
[00:07:24.000 --> 00:07:25.400]  是迷失了的
[00:07:25.400 --> 00:07:33.600]  跌進了這個迷失的泥沼裡 而不能夠自拔
[00:07:33.600 --> 00:07:38.720]  有一位聖經學者叫做Derek Kidner
[00:07:38.720 --> 00:07:41.600]  他在他的《釋經書》上有這樣的評論
[00:07:41.600 --> 00:07:45.600]  我覺得挺好的 所以和大家分享一下
[00:07:45.600 --> 00:07:50.120]  他說 如果在這個世界上
[00:07:50.120 --> 00:07:53.040]  還有什麼東西會被窒道
[00:07:53.040 --> 00:07:55.280]  我上次說窒道的時候
[00:07:55.280 --> 00:07:57.680]  你知道窒道是骨中的擾難
[00:07:57.680 --> 00:08:03.000]  是一個可以導致死症的病毒
[00:08:03.000 --> 00:08:11.000]  這個世界還有什麼東西比窒道更能夠殘害人類的呢?
[00:08:11.000 --> 00:08:14.600]  就是那種習以為常
[00:08:14.600 --> 00:08:21.800]  已經沒有感覺 沒有感動的那種固定習慣
[00:08:21.800 --> 00:08:25.400]  大家可以想一下
[00:08:25.400 --> 00:08:31.400]  你有沒有什麼東西是習慣做到沒有感覺 沒有感動的呢?
[00:08:31.400 --> 00:08:38.200]  已經不知道自己在做什麼 不過仍然繼續做
[00:08:38.200 --> 00:08:40.200]  他繼續說
[00:08:40.200 --> 00:08:44.400]  這個人將自己整個人生
[00:08:44.400 --> 00:08:54.000]  馴服在一個只懂得賺錢的監牢裡
[00:08:54.000 --> 00:08:58.200]  成為一種習慣 甚至是成為他的性格
[00:08:58.200 --> 00:09:04.400]  我們知道習慣了的東西 有時候就成為我們的性格
[00:09:04.400 --> 00:09:06.800]  所以他不能夠自拔
[00:09:06.800 --> 00:09:11.600]  當你某些行為成為習慣 習慣到變成性格的時候
[00:09:11.600 --> 00:09:13.200]  你改不了的
[00:09:13.200 --> 00:09:22.400]  不是改不了 就是極之極之難改得了
[00:09:22.400 --> 00:09:27.600]  所以他沒有什麼目標 理想 沒有什麼原因
[00:09:27.600 --> 00:09:34.400]  他不斷工作只是一種習慣 他的性格
[00:09:34.400 --> 00:09:42.000]  這種習慣 這種性格就毀了他的一生
[00:09:42.000 --> 00:09:44.800]  大家想一下
[00:09:44.800 --> 00:09:52.000]  我們有沒有這種可憐 可怕的習慣或性格呢?
[00:09:52.000 --> 00:09:59.600]  哪一方面會是這樣的呢? 或者有沒有這樣的趨向呢?
[00:09:59.600 --> 00:10:03.200]  就是不知道自己在做什麼
[00:10:03.200 --> 00:10:07.000]  不知道自己為了什麼來生活
[00:10:07.000 --> 00:10:13.800]  不知道自己為了什麼要去工作
[00:10:13.800 --> 00:10:15.400]  我們很少有時候以為
[00:10:15.400 --> 00:10:19.600]  我當然知道我為了什麼工作 賺錢家用
[00:10:19.600 --> 00:10:24.200]  但是真的有時候會去到某個程度
[00:10:24.200 --> 00:10:27.600]  已經忘記了是要這樣的
[00:10:27.600 --> 00:10:30.800]  就是忘記了目標 不過是繼續在這裡工作
[00:10:30.800 --> 00:10:33.000]  繼續每個月有工資
[00:10:33.000 --> 00:10:38.600]  已經完全沒有感覺 完全沒有感動
[00:10:38.600 --> 00:10:40.200]  很多其他東西都會的
[00:10:40.200 --> 00:10:42.000]  如果你想一想 有時候會的
[00:10:42.000 --> 00:10:44.400]  當然有些東西可能無關重要 無所謂
[00:10:44.400 --> 00:10:45.800]  但其實有些東西是很重要的
[00:10:45.800 --> 00:10:56.600]  特別是靈性或家庭關係的問題
[00:10:56.600 --> 00:11:00.200]  如果我們有這種傾向的時候
[00:11:00.200 --> 00:11:03.400]  小心 我們真的要聰明一點
[00:11:03.400 --> 00:11:10.200]  就是聰明一下 要聰明過來
[00:11:10.200 --> 00:11:13.400]  那怎麼做好呢?
[00:11:13.400 --> 00:11:18.400]  我們看詩篇39篇第6節
[00:11:18.400 --> 00:11:21.000]  世人行動實在是幻影
[00:11:21.000 --> 00:11:23.400]  他們忙亂 真是枉然
[00:11:23.400 --> 00:11:28.200]  積蓄財寶 不知將來有誰收取
[00:11:28.200 --> 00:11:29.600]  差不多這樣的意思
[00:11:29.600 --> 00:11:31.000]  那又怎麼做呢?
[00:11:31.000 --> 00:11:33.200]  第7節
[00:11:33.200 --> 00:11:36.800]  主啊 如今我等什麼呢?
[00:11:36.800 --> 00:11:41.600]  我的指望在乎祢
[00:11:41.600 --> 00:11:43.200]  這句是很簡單的聖經
[00:11:43.200 --> 00:11:47.000]  但這就是答案
[00:11:47.000 --> 00:11:51.400]  這句聖經說不要再等了
[00:11:51.400 --> 00:11:57.000]  你要轉變 要變
[00:11:57.000 --> 00:11:59.400]  要轉移我們的人生目標
[00:11:59.400 --> 00:12:02.400]  要校正我們的人生方向
[00:12:02.400 --> 00:12:08.800]  將能夠生活得更加幸福快樂的希望
[00:12:08.800 --> 00:12:12.400]  不要再在物質 財力 金錢那裡
[00:12:12.400 --> 00:12:14.000]  要放在神那裡
[00:12:14.000 --> 00:12:20.000]  將我們的希望放在神那裡
[00:12:20.000 --> 00:12:21.000]  很簡單吧
[00:12:21.000 --> 00:12:22.800]  我們看到了 聽到了
[00:12:22.800 --> 00:12:25.400]  我們要按神的教訓來
[00:12:25.400 --> 00:12:32.800]  改變我們的人生方向和目標
[00:12:32.800 --> 00:12:37.600]  不要再學這裡所說的財主
[00:12:37.600 --> 00:12:39.600]  不要再迷失
[00:12:39.600 --> 00:12:41.000]  當然迷失了的人可能不知道
[00:12:41.000 --> 00:12:43.000]  但如果你知道自己迷失的時候
[00:12:43.000 --> 00:12:49.600]  你要尋求改變 要出來
[00:12:49.600 --> 00:12:52.200]  多點在神面前祈禱
[00:12:52.200 --> 00:12:55.000]  每一天出門的時候
[00:12:55.000 --> 00:12:56.200]  就告訴神
[00:12:56.200 --> 00:12:57.400]  神啊 祢帶領我這一天
[00:12:57.400 --> 00:12:59.200]  指引我這一天 光照我這一天
[00:12:59.200 --> 00:13:01.800]  讓我知道我今天要做什麼
[00:13:01.800 --> 00:13:02.600]  最重要告訴神
[00:13:02.600 --> 00:13:13.200]  願意我所做的都能夠圍繞祢
[00:13:13.200 --> 00:13:18.000]  我們看傳道書四章九節
[00:13:18.000 --> 00:13:20.000]  兩個人總比一個人好
[00:13:20.000 --> 00:13:25.600]  因為二人勞碌同得美好的果效
[00:13:25.600 --> 00:13:29.200]  見到那個財主這麼慘
[00:13:29.200 --> 00:13:34.600]  傳道者給了他一些指引
[00:13:34.600 --> 00:13:42.400]  也是他自己的想法
[00:13:42.400 --> 00:13:46.400]  他說在人生的路上
[00:13:46.400 --> 00:13:49.600]  無論是生活也好 工作也好
[00:13:49.600 --> 00:13:52.400]  能夠有夥伴一起
[00:13:52.400 --> 00:13:54.600]  一起去同行或同工
[00:13:54.600 --> 00:13:59.600]  這條人生路必定會走得更加輕鬆開心
[00:13:59.600 --> 00:14:05.800]  也會更加成功
[00:14:05.800 --> 00:14:10.400]  接著傳道者也列舉出有幾個好處
[00:14:10.400 --> 00:14:14.800]  在人生路裏面結伴同行
[00:14:14.800 --> 00:14:21.800]  經文裏面起碼提到有三個好處
[00:14:21.800 --> 00:14:25.000]  第一個好處我們看第十節
[00:14:25.000 --> 00:14:28.600]  若是跌倒 者人可以扶起他的同伴
[00:14:28.600 --> 00:14:32.200]  若是孤身跌倒 沒有別人扶起他來
[00:14:32.200 --> 00:14:39.600]  者人就有和了
[00:14:39.600 --> 00:14:43.200]  結伴同行人生路的第一個好處就是
[00:14:43.200 --> 00:14:47.600]  可以互相扶持
[00:14:47.600 --> 00:14:53.000]  這節聖經的一個處境 一個比喻
[00:14:53.000 --> 00:14:56.800]  其實是講述一些客旅
[00:14:56.800 --> 00:15:00.000]  經商也好 行遠路
[00:15:00.000 --> 00:15:02.400]  是一個客旅的比喻
[00:15:02.400 --> 00:15:04.000]  講述他們出門遠行
[00:15:04.000 --> 00:15:08.800]  無論做生意也好 或者去探親也好
[00:15:08.800 --> 00:15:12.800]  如果孤身上路是很危險的
[00:15:12.800 --> 00:15:15.600]  以前的路不是那麼好走
[00:15:15.600 --> 00:15:17.200]  是山路
[00:15:17.200 --> 00:15:22.000]  孤身上路 路途崎嶇險惡
[00:15:22.000 --> 00:15:25.200]  萬一跌倒時 跌倒跌傷
[00:15:25.200 --> 00:15:27.800]  如果沒有人看到 沒有人扶起你
[00:15:27.800 --> 00:15:31.400]  沒有人救起你 那就很危險
[00:15:31.400 --> 00:15:33.600]  你會怎樣呢
[00:15:33.600 --> 00:15:38.200]  不能夠繼續走 就會流落在荒山裏
[00:15:38.200 --> 00:15:44.000]  你會怎樣呢 會錯過了住宿的地方
[00:15:44.000 --> 00:15:46.800]  可能會有賊
[00:15:46.800 --> 00:15:49.400]  有野獸出沒
[00:15:49.400 --> 00:15:53.600]  即是會有生命危險
[00:15:53.600 --> 00:15:57.000]  如果同行有同伴一起
[00:15:57.000 --> 00:15:58.200]  那就好很多了
[00:15:58.200 --> 00:16:02.200]  同伴可以扶起他 幫助他
[00:16:02.200 --> 00:16:05.200]  大家可以繼續前行
[00:16:05.200 --> 00:16:07.200]  直至去到一個較為安全
[00:16:07.200 --> 00:16:11.600]  或者可以住宿的地方
[00:16:11.600 --> 00:16:12.800]  在人生的路上
[00:16:12.800 --> 00:16:19.200]  我們都需要有同伴
[00:16:19.200 --> 00:16:24.200]  因為我們難免都會有失敗軟弱的時候
[00:16:24.200 --> 00:16:28.000]  會做錯決定 會做錯事
[00:16:28.000 --> 00:16:32.200]  會落在隱憂裏面
[00:16:32.200 --> 00:16:36.600]  會犯罪 會誤入歧途
[00:16:36.600 --> 00:16:38.400]  在那個時候
[00:16:38.400 --> 00:16:42.000]  我們的同伴就可以提醒我們
[00:16:42.000 --> 00:16:47.000]  幫助我們能夠返回正軌
[00:16:47.000 --> 00:16:50.000]  如果沒有同伴一起
[00:16:50.000 --> 00:16:51.200]  那怎樣呢
[00:16:51.200 --> 00:16:54.200]  後果就會好像經文所講
[00:16:54.200 --> 00:17:02.600]  好像那個人一樣 會有和了
[00:17:02.600 --> 00:17:05.000]  這是第一點
[00:17:05.000 --> 00:17:06.200]  第二個好處
[00:17:06.200 --> 00:17:09.600]  結伴同行的第二個好處就是
[00:17:09.600 --> 00:17:11.800]  可以互補不足
[00:17:11.800 --> 00:17:14.800]  我們看十一節
[00:17:14.800 --> 00:17:17.800]  「再者二人同睡就都暖和
[00:17:17.800 --> 00:17:24.400]  一人獨睡怎能暖和呢?」
[00:17:24.400 --> 00:17:31.000]  很多去行婚禮的信徒
[00:17:31.000 --> 00:17:33.400]  他很多時候都會選用這一節經文
[00:17:33.400 --> 00:17:36.200]  和上一節的經文來讀
[00:17:36.200 --> 00:17:43.200]  去表達他們做夫妻的那種恩愛甜蜜
[00:17:43.200 --> 00:17:49.400]  我也不會反對他們用這句經文
[00:17:49.400 --> 00:17:55.800]  因為同伴可以包括夫妻
[00:17:55.800 --> 00:17:59.800]  但是這個經文其實是承接上一節的聖經
[00:17:59.800 --> 00:18:03.400]  是繼續講客女的處境
[00:18:03.400 --> 00:18:06.200]  因為特別是「再者」那個字
[00:18:06.200 --> 00:18:08.800]  英文會翻譯成「Furthermore」
[00:18:08.800 --> 00:18:10.600]  即是在講上面的東西
[00:18:10.600 --> 00:18:13.400]  不過繼續再講多一點給你們聽
[00:18:13.400 --> 00:18:19.200]  他說當那些旅客要去到一個村莊
[00:18:19.200 --> 00:18:22.400]  去到一個客店
[00:18:22.400 --> 00:18:24.800]  或者去到一個民居的村莊
[00:18:24.800 --> 00:18:27.200]  去借宿一宵的時候
[00:18:27.200 --> 00:18:38.200]  通常主人會讓這些旅客睡在草棚裡
[00:18:38.200 --> 00:18:40.600]  就在那裡過夜
[00:18:40.600 --> 00:18:41.800]  好像露營一樣
[00:18:41.800 --> 00:18:42.800]  可能比露營還要差
[00:18:42.800 --> 00:18:45.200]  因為露營是整個帳幕
[00:18:45.200 --> 00:18:49.600]  草棚只有頂部
[00:18:49.600 --> 00:18:51.200]  到了晚上的時候
[00:18:51.200 --> 00:18:54.400]  天氣通常都會較為冷
[00:18:54.400 --> 00:18:57.400]  那意思是什麼呢?
[00:18:57.400 --> 00:18:58.400]  草棚那麼簡陋
[00:18:58.400 --> 00:18:59.600]  晚上就會很冷
[00:18:59.600 --> 00:19:03.200]  如果幾個人一起躲在一起睡
[00:19:03.200 --> 00:19:05.600]  會暖一點
[00:19:05.600 --> 00:19:09.000]  一個人孤伶伶冷清清會比較冷
[00:19:09.000 --> 00:19:12.200]  去過露營的我們就知道
[00:19:12.200 --> 00:19:13.000]  就算不是露營
[00:19:13.000 --> 00:19:15.000]  我記得我們少年的時候
[00:19:15.000 --> 00:19:16.800]  一群同學都是
[00:19:16.800 --> 00:19:17.800]  在操場冷的時候
[00:19:17.800 --> 00:19:19.600]  一群同學一起躲在一起
[00:19:19.600 --> 00:19:20.800]  站在那裡
[00:19:20.800 --> 00:19:22.000]  可能又好像在玩一樣
[00:19:22.000 --> 00:19:33.000]  暖一點會躲在一起
[00:19:33.000 --> 00:19:35.000]  自己一個人
[00:19:35.000 --> 00:19:37.600]  在那個景況
[00:19:37.600 --> 00:19:41.400]  當然是比較冷
[00:19:41.400 --> 00:19:42.400]  在人生的路上
[00:19:42.400 --> 00:19:45.400]  我們需要同伴來安慰我們
[00:19:45.400 --> 00:19:46.600]  去鼓勵我們
[00:19:46.600 --> 00:19:49.000]  我們需要弟兄姊妹的友情
[00:19:49.000 --> 00:19:53.400]  來溫暖我們的心
[00:19:53.400 --> 00:19:56.400]  讓我們生活有力
[00:19:56.400 --> 00:19:57.400]  侍奉有力
[00:19:57.400 --> 00:19:59.000]  工作有力
[00:19:59.000 --> 00:20:00.800]  在人生的路上
[00:20:00.800 --> 00:20:06.200]  同伴是可以補我們的不足
[00:20:06.200 --> 00:20:11.600]  我們每一個都需要同伴
[00:20:11.600 --> 00:20:13.600]  第三個好處
[00:20:13.600 --> 00:20:16.600]  結伴同行的第三個好處就是
[00:20:16.600 --> 00:20:19.200]  可以互相守望
[00:20:19.200 --> 00:20:22.200]  我們看第十二節
[00:20:22.200 --> 00:20:25.200]  有人公聖孤身一人
[00:20:25.200 --> 00:20:27.800]  若有二人便能敵擋他
[00:20:27.800 --> 00:20:33.200]  三古合成的繩子不容易截斷
[00:20:33.200 --> 00:20:38.000]  這節聖經也繼續講客裡的問題
[00:20:38.000 --> 00:20:40.000]  一個人孤身上路
[00:20:40.000 --> 00:20:41.600]  遇到賊的時候
[00:20:41.600 --> 00:20:43.200]  當然是死定了
[00:20:43.200 --> 00:20:47.000]  但如果兩三個人同行
[00:20:47.000 --> 00:20:50.400]  保命的機會會高一點
[00:20:50.400 --> 00:20:52.200]  或者那些賊不是太惡
[00:20:52.200 --> 00:20:54.400]  不是太多的時候
[00:20:54.400 --> 00:20:55.800]  他們也會知難而退
[00:20:55.800 --> 00:20:58.400]  幾個人一起不容易
[00:20:58.400 --> 00:21:01.600]  做賊的通常是捨難取易
[00:21:01.600 --> 00:21:05.400]  免得自己傷一個也不值
[00:21:05.400 --> 00:21:07.200]  當然有時候安全一點
[00:21:07.200 --> 00:21:10.200]  所以結伴同行就安全一點
[00:21:14.200 --> 00:21:19.200]  第三個好處
[00:21:19.200 --> 00:21:23.600]  三古合成的繩子不容易截斷
[00:21:23.600 --> 00:21:27.800]  這是當時人所慣用的諺語
[00:21:27.800 --> 00:21:29.600]  意思很簡單
[00:21:29.600 --> 00:21:34.200]  群賊群力是優勝過獨來獨往
[00:21:34.200 --> 00:21:39.600]  這個幾時都對
[00:21:39.600 --> 00:21:42.800]  綜合來說這幾節的聖經
[00:21:42.800 --> 00:21:46.400]  我們是極之需要有同伴
[00:21:46.400 --> 00:21:50.600]  一起走我們的人生路
[00:21:50.600 --> 00:21:52.200]  我們常常在祈禱裡
[00:21:52.200 --> 00:21:54.000]  要求神施恩
[00:21:54.000 --> 00:21:56.400]  求神的恩典與我們同行
[00:21:56.400 --> 00:21:58.600]  其中一個方法神的恩典
[00:21:58.600 --> 00:22:04.000]  就是直接透過我們的同伴來給我們
[00:22:04.000 --> 00:22:09.000]  使我們可以在人生的路上互相扶持
[00:22:09.000 --> 00:22:11.200]  彌補互相的不足
[00:22:11.200 --> 00:22:15.400]  互相守望
[00:22:15.400 --> 00:22:19.600]  所以或者從前我們未信主之前
[00:22:19.600 --> 00:22:22.000]  我們的性格我們的習慣
[00:22:22.000 --> 00:22:24.600]  可能是喜歡獨來獨往
[00:22:24.600 --> 00:22:28.600]  我們習慣了不理睬人
[00:22:28.600 --> 00:22:30.600]  但是信了主之後
[00:22:30.600 --> 00:22:33.400]  聽到聖經的教訓之後
[00:22:33.400 --> 00:22:37.000]  我們知道我們信徒是一家人
[00:22:37.000 --> 00:22:39.000]  都是神的兒女
[00:22:39.000 --> 00:22:41.600]  是一個群體
[00:22:41.600 --> 00:22:44.800]  我們就要按聖經的教導
[00:22:44.800 --> 00:22:47.200]  去改變自己的性格
[00:22:47.200 --> 00:22:49.000]  改變我們的習慣
[00:22:49.000 --> 00:22:51.000]  改變我們的喜好
[00:22:51.000 --> 00:22:57.200]  使我們能夠過一個蒙神喜悅的生活
[00:22:57.200 --> 00:22:59.600]  特別在這方面
[00:22:59.600 --> 00:23:09.800]  有同伴有肢體的生活
[00:23:09.800 --> 00:23:13.600]  我讀幾節聖經來鼓勵一下大家
[00:23:13.600 --> 00:23:14.800]  關於在這方面
[00:23:14.800 --> 00:23:15.800]  朋友這方面
[00:23:15.800 --> 00:23:20.800]  或者是同伴的這方面
[00:23:20.800 --> 00:23:25.000]  我們看針言十七章十七節
[00:23:25.000 --> 00:23:32.600]  「朋友乃時常親愛,弟兄為患難而生」
[00:23:32.600 --> 00:23:33.200]  這個很重要
[00:23:33.200 --> 00:23:36.600]  為什麼我們需要朋友?
[00:23:36.600 --> 00:23:42.800]  為什麼我們需要弟兄姊妹?
[00:23:42.800 --> 00:23:48.000]  因為我們難免會有患難
[00:23:48.000 --> 00:23:50.400]  聖經和中國人都有講
[00:23:50.400 --> 00:23:54.200]  「遠親不如近鄰」
[00:23:54.200 --> 00:23:58.800]  我們看針言二十七章九節
[00:23:58.800 --> 00:24:01.800]  「高柔與香鳥使人心喜悅
[00:24:01.800 --> 00:24:08.600]  朋友誠實的勸教也是如此甘美」
[00:24:08.600 --> 00:24:11.400]  這個講到你有些同伴
[00:24:11.400 --> 00:24:15.800]  弟兄姊妹相交的那種甜蜜
[00:24:15.800 --> 00:24:16.800]  我們是需要
[00:24:16.800 --> 00:24:19.000]  這個能夠溫暖我們的心
[00:24:19.000 --> 00:24:22.600]  能夠鼓勵我們去面對很多的困難
[00:24:22.600 --> 00:24:24.600]  有弟兄姊妹的愛
[00:24:24.600 --> 00:24:28.800]  來幫助我們會有力量很多
[00:24:28.800 --> 00:24:31.400]  第十七節
[00:24:31.400 --> 00:24:33.400]  「鐵磨鐵磨出韌來
[00:24:33.400 --> 00:24:37.000]  朋友相感也是如此」
[00:24:37.000 --> 00:24:38.600]  這個是互補不足
[00:24:38.600 --> 00:24:40.000]  鐵磨鐵的意思
[00:24:40.000 --> 00:24:41.200]  我們在講磨刀
[00:24:41.200 --> 00:24:42.600]  我有一次都講過
[00:24:42.600 --> 00:24:45.800]  是兩把刀一邊磨一邊磨
[00:24:45.800 --> 00:24:47.000]  彼此一邊磨
[00:24:47.000 --> 00:24:47.800]  你看武俠片
[00:24:47.800 --> 00:24:51.200]  拿雙刀打之前
[00:24:51.200 --> 00:24:54.800]  磨來幾下鐵磨鐵
[00:24:54.800 --> 00:24:57.800]  即是說鐵磨鐵是互相損竊
[00:24:57.800 --> 00:25:00.600]  這樣才會利
[00:25:00.600 --> 00:25:02.400]  不是拿磨刀石
[00:25:02.400 --> 00:25:06.200]  磨刀石只是磨來一把刀
[00:25:06.200 --> 00:25:09.000]  一把石不利
[00:25:09.000 --> 00:25:11.600]  鐵磨鐵
[00:25:11.600 --> 00:25:15.200]  鐵磨鐵是不舒服的
[00:25:15.200 --> 00:25:18.000]  朋友就是這樣用
[00:25:18.000 --> 00:25:20.400]  那個朋友只有苛如奉承
[00:25:20.400 --> 00:25:22.200]  那個不是你的朋友
[00:25:22.200 --> 00:25:23.000]  記住
[00:25:23.000 --> 00:25:27.600]  那個只是你的跟班
[00:25:27.600 --> 00:25:31.800]  那個經常提醒你的問題
[00:25:31.800 --> 00:25:33.600]  當然有時候很沉
[00:25:33.600 --> 00:25:34.800]  經常指著我的錯說
[00:25:34.800 --> 00:25:35.400]  真的很煩
[00:25:35.400 --> 00:25:38.000]  走開吧
[00:25:38.000 --> 00:25:40.600]  但是我們選擇朋友
[00:25:40.600 --> 00:25:48.600]  分辨就是要這樣
[00:25:48.600 --> 00:25:52.000]  好了 朋友是這麼重要這麼好
