
[00:00:00.000 --> 00:00:02.000]  嘿,大家好,我是林牧師
[00:02:49.000 --> 00:02:54.000]  答案是有兩個角度,我想可以去思想的
[00:02:54.000 --> 00:02:58.000]  第一個就是,凡事都是看長遠的
[00:02:58.000 --> 00:03:02.000]  我們現在會看一個,所有東西都是現在這一刻
[00:03:02.000 --> 00:03:06.000]  我們YouTube,我們說有多少點擊率
[00:03:06.000 --> 00:03:10.000]  或者有什麼風泉,我們純粹說了這幾天
[00:03:10.000 --> 00:03:13.000]  甚至是這幾年的事情
[00:03:13.000 --> 00:03:17.000]  譬如剛剛那個YouTube點擊率最多的YouTube影片
[00:03:17.000 --> 00:03:22.000]  其實是六年前錄的,你說六年前很久了
[00:03:22.000 --> 00:03:25.000]  從某個角度來說是很久,但從某個角度來說
[00:03:25.000 --> 00:03:28.000]  也只是很短暫的日子
[00:03:28.000 --> 00:03:31.000]  所以我很喜歡這個idea, playing the long game
[00:03:31.000 --> 00:03:36.000]  你凡事要向長遠的角度去想
[00:03:36.000 --> 00:03:40.000]  How to create long term success in the right now world
[00:03:40.000 --> 00:03:44.000]  在現在我們這個世界,個個要的成功就是現在
[00:03:44.000 --> 00:03:49.000]  我們怎樣可以創造一個長遠的成功
[00:03:49.000 --> 00:03:52.000]  而不是一個短暫的成功,這是很重要的
[00:03:52.000 --> 00:03:56.000]  你說有多長遠,很簡單
[00:03:56.000 --> 00:03:59.000]  我們的上帝有多長遠,那就有多長遠
[00:03:59.000 --> 00:04:02.000]  那你開始明白了
[00:04:02.000 --> 00:04:05.000]  原來林牧師不是在想未來十年
[00:04:05.000 --> 00:04:09.000]  我們的YouTube點擊率有多少
[00:04:09.000 --> 00:04:12.000]  或者有多少人會訂閱我們的YouTube
[00:04:12.000 --> 00:04:16.000]  我亦都甚至不是在想我死了之後
[00:04:16.000 --> 00:04:22.000]  那幾年總共我的頻道可以有多少粉絲
[00:04:22.000 --> 00:04:28.000]  我是在想永恆,無窮無盡的永恆裡面
[00:04:28.000 --> 00:04:33.000]  我這個YouTube的頻道究竟有沒有價值
[00:04:33.000 --> 00:04:36.000]  一個是我們要用長遠的眼光去看
[00:04:36.000 --> 00:04:40.000]  另一個是誰是我們的聽眾,誰是我們的觀眾
[00:04:40.000 --> 00:04:43.000]  我們做生意的人很自然就是
[00:04:43.000 --> 00:04:47.000]  現在我有哪個群體我想賣東西給他們
[00:04:47.000 --> 00:04:49.000]  這個就是我的聽眾,我的群眾
[00:04:49.000 --> 00:04:53.000]  全福音都是這樣的,又不是一樣的
[00:04:53.000 --> 00:04:57.000]  因為我們最終的聽眾,我們做這些事
[00:04:57.000 --> 00:05:00.000]  是敬拜的一部份,是為了上帝
[00:05:00.000 --> 00:05:03.000]  我要得到上帝的喜悅
[00:05:03.000 --> 00:05:06.000]  所以如果上帝在我們的YouTube上面
[00:05:06.000 --> 00:05:11.000]  你猜YouTube哪個影片是被上帝所點擊的呢
[00:05:11.000 --> 00:05:16.000]  是不是還是那個Baby shark dance呢
[00:05:16.000 --> 00:05:20.000]  還是有其他的東西對於上帝作為一個聽眾
[00:05:20.000 --> 00:05:24.000]  是有吸引的,而其他這些東西
[00:05:24.000 --> 00:05:27.000]  對於上帝來說是完全沒有價值
[00:05:27.000 --> 00:05:29.000]  我們做的每一個影片
[00:05:29.000 --> 00:05:33.000]  不是要得到人的稱讚,不是要點擊率高
[00:05:33.000 --> 00:05:38.000]  不是說教會也可以做一個Baby shark dance
[00:05:38.000 --> 00:05:40.000]  加一個十字架
[00:05:40.000 --> 00:05:44.000]  找一些教會主人學的小孩子去跳跳崩崩
[00:05:44.000 --> 00:05:48.000]  他的影片好像很差,我們自己都做到的
[00:05:48.000 --> 00:05:50.000]  不是這樣說的
[00:05:50.000 --> 00:05:54.000]  是說有什麼東西取悅我們的上帝
[00:05:54.000 --> 00:05:58.000]  一切從一個永恆的角度去思想
[00:05:58.000 --> 00:06:00.000]  記不記得C.S. Lewis那句話
[00:06:00.000 --> 00:06:05.000]  All that is not eternal is eternally out of date
[00:06:05.000 --> 00:06:09.000]  所有不是永恆的東西,都是從永恆的角度來講
[00:06:09.000 --> 00:06:12.000]  已經是過了時
[00:06:12.000 --> 00:06:18.000]  所以我們要擺上媒體,我講的是北柳的寶庫
[00:06:18.000 --> 00:06:22.000]  寶庫裡面的東西應該不會毀壞的
[00:06:22.000 --> 00:06:25.000]  如果可以毀壞的,過了時的
[00:06:25.000 --> 00:06:28.000]  就是下一年已經過了時的東西
[00:06:28.000 --> 00:06:31.000]  是不值得在寶庫裡面
[00:06:31.000 --> 00:06:36.000]  我們做的媒體,我們想傳遞的訊息
[00:06:36.000 --> 00:06:38.000]  是一定要這樣
[00:06:38.000 --> 00:06:43.000]  所以我現在過去在五年裡面所講的
[00:06:43.000 --> 00:06:45.000]  所講過的講座
[00:06:45.000 --> 00:06:47.000]  其實都是朝著這個方向的
[00:06:47.000 --> 00:06:49.000]  我經常都在問自己
[00:06:49.000 --> 00:06:51.000]  我這篇道講完之後
[00:06:51.000 --> 00:06:55.000]  可能每個禮拜你講都是百多二百人聽的
[00:06:55.000 --> 00:06:57.000]  在十年之後
[00:06:57.000 --> 00:07:01.000]  那些人,有新的一代人聽回
[00:07:01.000 --> 00:07:04.000]  現在可能十歲,以後變成二十歲
[00:07:04.000 --> 00:07:07.000]  二十歲的人在十年之後聽回這篇道
[00:07:07.000 --> 00:07:09.000]  會不會覺得這篇道是正的
[00:07:09.000 --> 00:07:12.000]  如果他覺得這篇道是沒有用的
[00:07:12.000 --> 00:07:13.000]  因為已經過了時
[00:07:13.000 --> 00:07:16.000]  你講的那些東西都是十年前的東西
[00:07:16.000 --> 00:07:19.000]  我那時候年輕,完全不背的話
[00:07:19.000 --> 00:07:23.000]  那我這一篇道其實是沒有它的價值
[00:07:23.000 --> 00:07:28.000]  怎樣去講一篇永恆中有價值的道
[00:07:28.000 --> 00:07:30.000]  這個是我們每一個傳道人
[00:07:30.000 --> 00:07:32.000]  每一個牧師要爭取的東西
[00:07:32.000 --> 00:07:35.000]  很多時候我們的眼光太短暫
[00:07:35.000 --> 00:07:37.000]  我們就想想,此時此刻
[00:07:37.000 --> 00:07:39.000]  我一定要講一些很煙的東西
[00:07:39.000 --> 00:07:41.000]  於是你在這篇道裡面
[00:07:41.000 --> 00:07:46.000]  你講很多流行的東西
[00:07:46.000 --> 00:07:50.000]  於是以為讓這件事點擊率是提高
[00:07:50.000 --> 00:07:52.000]  但是你從來沒有想過
[00:07:52.000 --> 00:07:56.000]  我們需要的是在十年、二十年、三十年
[00:07:56.000 --> 00:07:59.000]  甚至一百年、二百年、三百年之後
[00:07:59.000 --> 00:08:02.000]  我們所講的東西、流傳的東西仍有價值
[00:08:02.000 --> 00:08:05.000]  我在過去的這段日子裡面
[00:08:05.000 --> 00:08:10.000]  五年裡面其實是錄製了很多很多的東西
[00:08:10.000 --> 00:08:12.000]  如果大家記得
[00:08:12.000 --> 00:08:16.000]  《馬可福音》的《非凡見證》的一套廣道系列
[00:08:16.000 --> 00:08:18.000]  有三年的時候
[00:08:18.000 --> 00:08:21.000]  《開我眼睛到我祈求》
[00:08:21.000 --> 00:08:23.000]  這個是駐土民的系列
[00:08:23.000 --> 00:08:25.000]  差不多一年的時候
[00:08:25.000 --> 00:08:27.000]  《終極問答遇上耶穌》
[00:08:27.000 --> 00:08:30.000]  這個是大概半年的工作
[00:08:30.000 --> 00:08:35.000]  其實現在是很值得可以考慮
[00:08:35.000 --> 00:08:39.000]  用來做一個全福音的茶經系列
[00:08:39.000 --> 00:08:41.000]  你開始明白
[00:08:41.000 --> 00:08:43.000]  其實那些東西不只是用一次
[00:08:43.000 --> 00:08:51.000]  而是可以不斷在不同的情況、不同的組別裡面不斷去應用
[00:08:51.000 --> 00:08:55.000]  第四、第五我覺得是更加重要的東西
[00:08:55.000 --> 00:08:57.000]  是一些非常根基性的
[00:08:57.000 --> 00:08:59.000]  就是《匯到從前,沒在新約》
[00:08:59.000 --> 00:09:04.000]  將每一本新約的書籍介紹給讀者
[00:09:04.000 --> 00:09:08.000]  不是很偏面的解釋
[00:09:08.000 --> 00:09:11.000]  而是在一個很短暫的一個小時裡面
[00:09:11.000 --> 00:09:17.000]  怎樣很精簡卻要明確、深入地去解釋
[00:09:17.000 --> 00:09:19.000]  《基督自保,進藏舊約》也是這樣
[00:09:19.000 --> 00:09:24.000]  將舊約的書籍在一個多小時裡面
[00:09:24.000 --> 00:09:29.000]  每一本書是很精準地解釋給他們
[00:09:29.000 --> 00:09:31.000]  幫助我們去明白
[00:09:31.000 --> 00:09:35.000]  大家也知道在過去的幾年裡面
[00:09:35.000 --> 00:09:39.000]  除了我們錄製了、放在YouTube上面
[00:09:39.000 --> 00:09:42.000]  也開始有《大英節目》將它變成文字版
[00:09:42.000 --> 00:09:46.000]  這件事對於我來說是我之前沒有想過的東西
[00:09:46.000 --> 00:09:48.000]  而《大英節目》開始做的時候
[00:09:48.000 --> 00:09:52.000]  我真的非常感恩他們那種賣力
[00:09:52.000 --> 00:09:57.000]  將我以前說過的《道》全部變成了文字版
[00:09:57.000 --> 00:10:01.000]  每一篇《道》我回來看過
[00:10:01.000 --> 00:10:03.000]  都是差不多一萬多二萬字
[00:10:03.000 --> 00:10:06.000]  其實就是一個小的書籍
[00:10:06.000 --> 00:10:07.000]  已經差不多一個了
[00:10:07.000 --> 00:10:09.000]  如果你將四、五篇《道》放在一起
[00:10:09.000 --> 00:10:11.000]  那就是一本小書了
[00:10:11.000 --> 00:10:14.000]  我們現在還沒有到那個程度
[00:10:14.000 --> 00:10:20.000]  我們試過將自己的《大英節目》去做一下
[00:10:20.000 --> 00:10:23.000]  我們請開我圖的那些眼睛一和二
[00:10:23.000 --> 00:10:25.000]  印製了兩本小書
[00:10:25.000 --> 00:10:27.000]  但是我想更長遠的
[00:10:27.000 --> 00:10:32.000]  我們可能需要花一些精力、時間、金錢
[00:10:32.000 --> 00:10:36.000]  去印製一些真是小書、小書、小書冊
[00:10:36.000 --> 00:10:41.000]  以致你真的能夠放到書店裡面去買
[00:10:41.000 --> 00:10:44.000]  重要的地方我想大家明白
[00:10:44.000 --> 00:10:46.000]  不是我要我自己出名
[00:10:46.000 --> 00:10:48.000]  你放無名字也可以的
[00:10:48.000 --> 00:10:52.000]  不過我們想要的東西是要這些
[00:10:52.000 --> 00:10:55.000]  我們自己覺得對於我們基督徒人生
[00:10:55.000 --> 00:10:59.000]  是有重要的價值的東西
[00:10:59.000 --> 00:11:02.000]  卻又在市面上未必可以買得到的東西
[00:11:02.000 --> 00:11:06.000]  其實我發覺我一直在創造的東西
[00:11:06.000 --> 00:11:09.000]  無論是港道或者是港座
[00:11:09.000 --> 00:11:13.000]  都是我在小時候是沒有的東西
[00:11:13.000 --> 00:11:15.000]  就是說我現在我回頭看
[00:11:15.000 --> 00:11:18.000]  我想起我十幾二十歲的時候
[00:11:18.000 --> 00:11:22.000]  我覺得最需要的東西卻又沒有的
[00:11:22.000 --> 00:11:25.000]  沒有是到今天的教會
[00:11:25.000 --> 00:11:28.000]  儘管我們的書局有這麼多的書
[00:11:28.000 --> 00:11:30.000]  都沒有的東西
[00:11:30.000 --> 00:11:33.000]  那我是想在這些事上面
[00:11:33.000 --> 00:11:35.000]  做一點點的貢獻
[00:11:35.000 --> 00:11:38.000]  所以一方面是在未來十年裡面
[00:11:38.000 --> 00:11:40.000]  我們想將那些港道變成文字版
[00:11:40.000 --> 00:11:43.000]  接著是好好地修輯
[00:11:43.000 --> 00:11:45.000]  也都真是可以印製成書
[00:11:45.000 --> 00:11:47.000]  除了這件事之外
[00:11:47.000 --> 00:11:49.000]  我發覺那些文字版
[00:11:49.000 --> 00:11:53.000]  因為我們在小組裡面
[00:11:53.000 --> 00:11:55.000]  大家是讀過文字版出來
[00:11:55.000 --> 00:11:58.000]  當其他弟兄姊妹去讀的時候
[00:11:58.000 --> 00:12:01.000]  是一個很不一樣的感受
[00:12:01.000 --> 00:12:03.000]  所以我其中一個夢想
[00:12:03.000 --> 00:12:05.000]  是有找一兩個很好
[00:12:05.000 --> 00:12:07.000]  就是幾個很好的
[00:12:07.000 --> 00:12:10.000]  讀東西讀得很好的弟兄姊妹
[00:12:10.000 --> 00:12:12.000]  是真是錄音那樣
[00:12:12.000 --> 00:12:14.000]  好像MP3那樣錄
[00:12:14.000 --> 00:12:17.000]  於是有些人是可以讀
[00:12:17.000 --> 00:12:19.000]  有些人可以聽
[00:12:19.000 --> 00:12:21.000]  當然你YouTube你可以聽我港道
[00:12:21.000 --> 00:12:22.000]  但是聽我港道
[00:12:22.000 --> 00:12:25.000]  和聽我哪裡讀出來又不一樣的動作
[00:12:25.000 --> 00:12:27.000]  所以我可以看到這個
[00:12:27.000 --> 00:12:29.000]  媒體的發展
[00:12:29.000 --> 00:12:34.000]  最近不單止是我的中文版
[00:12:34.000 --> 00:12:37.000]  是有這個文字版
[00:12:37.000 --> 00:12:39.000]  連英文版都有文字版
[00:12:39.000 --> 00:12:41.000]  我們發現可以做什麼呢
[00:12:41.000 --> 00:12:43.000]  就是你發現在教會裡面
[00:12:43.000 --> 00:12:45.000]  的基督教教育Christian Act
[00:12:45.000 --> 00:12:49.000]  又或者是小組查經
[00:12:49.000 --> 00:12:51.000]  你會發現其實那些材料
[00:12:51.000 --> 00:12:55.000]  是可以用作不同的小組查經
[00:12:55.000 --> 00:12:57.000]  甚至不同年齡層的
[00:12:57.000 --> 00:12:59.000]  這些東西是需要繼續去發展
[00:12:59.000 --> 00:13:00.000]  在未來十年裡面
[00:13:00.000 --> 00:13:03.000]  就是說現在的文字版是沒錯
[00:13:03.000 --> 00:13:06.000]  可能我們在某些小組自己用
[00:13:06.000 --> 00:13:08.000]  就這樣讀是非常有用的
[00:13:08.000 --> 00:13:11.000]  但是可能在不同的場合
[00:13:11.000 --> 00:13:13.000]  比如說兒童的主要學
[00:13:13.000 --> 00:13:15.000]  老人家的主要學
[00:13:15.000 --> 00:13:18.000]  在不同的有不同的需要
[00:13:18.000 --> 00:13:22.000]  可能你將它修改
[00:13:22.000 --> 00:13:24.000]  將它編輯之外
[00:13:24.000 --> 00:13:27.000]  也是可以加一些問題等等
[00:13:27.000 --> 00:13:29.000]  所以在層出不窮
[00:13:29.000 --> 00:13:33.000]  有很多不同的形容
[00:13:33.000 --> 00:13:34.000]  在不同的群體
[00:13:34.000 --> 00:13:37.000]  我的夢想就是十年之後
[00:13:37.000 --> 00:13:39.000]  其實我現在在五年之內
[00:13:39.000 --> 00:13:41.000]  所做到的教導
[00:13:41.000 --> 00:13:44.000]  已經是足夠成為教會
[00:13:44.000 --> 00:13:48.000]  長遠來說就是我說的
[00:13:48.000 --> 00:13:49.000]  每十年的cycle
[00:13:49.000 --> 00:13:50.000]  二十年的cycle
[00:13:50.000 --> 00:13:53.000]  是可以成為教會的
[00:13:53.000 --> 00:13:58.000]  日後基督教育的一個基礎
[00:13:58.000 --> 00:14:00.000]  我們做這麼多東西
[00:14:00.000 --> 00:14:03.000]  好像重新再做過所有東西
[00:14:03.000 --> 00:14:04.000]  又不是外面
[00:14:04.000 --> 00:14:05.000]  你知道教會很喜歡
[00:14:05.000 --> 00:14:07.000]  外面買一些東西回來
[00:14:07.000 --> 00:14:09.000]  這個已經印得很漂亮
[00:14:09.000 --> 00:14:11.000]  為什麼我不做這件事?
[00:14:11.000 --> 00:14:12.000]  不是我沒有做過
[00:14:12.000 --> 00:14:15.000]  也不是我沒有看過外面有什麼
[00:14:15.000 --> 00:14:17.000]  就是我發覺我們在做的東西
[00:14:17.000 --> 00:14:19.000]  是外面所沒有的東西
[00:14:19.000 --> 00:14:21.000]  我希望要做這件事
[00:14:21.000 --> 00:14:23.000]  不是因為我想自己出名
[00:14:23.000 --> 00:14:24.000]  我希望做這件事
[00:14:24.000 --> 00:14:27.000]  是因為我想找一些
[00:14:27.000 --> 00:14:28.000]  對於我來說
[00:14:28.000 --> 00:14:30.000]  覺得是有用的東西
[00:14:30.000 --> 00:14:33.000]  而我覺得外面現在所有的東西
[00:14:33.000 --> 00:14:36.000]  是未必最幫到我們
[00:14:36.000 --> 00:14:37.000]  我們想創造
[00:14:37.000 --> 00:14:39.000]  因為我們要建立一個
[00:14:39.000 --> 00:14:41.000]  在狂風暴雨裡面
[00:14:41.000 --> 00:14:44.000]  都可以屹立不到的方舟
[00:14:44.000 --> 00:14:46.000]  大家記不記得?
[00:14:46.000 --> 00:14:47.000]  而我們發現
[00:14:47.000 --> 00:14:49.000]  外面的材料
[00:14:49.000 --> 00:14:54.000]  是我們最理想建立方舟的材料
[00:14:54.000 --> 00:15:00.000]  於是我們要從新開始做那些材料
[00:15:00.000 --> 00:15:03.000]  現在再用那些材料
[00:15:03.000 --> 00:15:08.000]  不斷地運用在不同的組別裡面
[00:15:08.000 --> 00:15:09.000]  我想邀請你
[00:15:09.000 --> 00:15:11.000]  在未來十年裡面
[00:15:11.000 --> 00:15:12.000]  參與這個工作
[00:15:12.000 --> 00:15:13.000]  你問我可以怎麼參與?
[00:15:13.000 --> 00:15:14.000]  第一
[00:15:14.000 --> 00:15:17.000]  已經有很多底線節目已經參與了
[00:15:17.000 --> 00:15:19.000]  我記得都是一兩年前
[00:15:19.000 --> 00:15:21.000]  當我們有COVID的時候
[00:15:21.000 --> 00:15:25.000]  我們開始在網上的門訓小組的時候
[00:15:25.000 --> 00:15:29.000]  開始用我自己的材料
[00:15:29.000 --> 00:15:31.000]  之前是有這個文字板
[00:15:31.000 --> 00:15:33.000]  從來沒有想過
[00:15:33.000 --> 00:15:37.000]  可以用那些文字板來做門訓
[00:15:37.000 --> 00:15:39.000]  又或者是查經的材料
[00:15:39.000 --> 00:15:41.000]  但當我們開始用的時候
[00:15:41.000 --> 00:15:42.000]  我開始越來越覺得
[00:15:42.000 --> 00:15:44.000]  這條路是對的
[00:15:44.000 --> 00:15:47.000]  這條路是可以繼續向前的
[00:15:47.000 --> 00:15:49.000]  與此同時
[00:15:49.000 --> 00:15:50.000]  也有一些底線節目
[00:15:50.000 --> 00:15:52.000]  在開始兒童試工
[00:15:52.000 --> 00:15:53.000]  青年人試工的時候
[00:15:53.000 --> 00:15:56.000]  開始用我自己以前講到的
[00:15:56.000 --> 00:15:58.000]  這些文字板開始做
[00:15:58.000 --> 00:16:01.000]  我相信我們的未來
[00:16:01.000 --> 00:16:02.000]  未來十年
[00:16:02.000 --> 00:16:04.000]  當我們教會最後要生養眾多
[00:16:04.000 --> 00:16:05.000]  去直誕的時候
[00:16:05.000 --> 00:16:07.000]  我們一定要想
[00:16:07.000 --> 00:16:12.000]  整全由最小的小朋友
[00:16:12.000 --> 00:16:14.000]  去到年紀最大的
[00:16:14.000 --> 00:16:18.000]  於是我們需要將這些材料不斷發展
[00:16:18.000 --> 00:16:22.000]  我多謝我們當中的底線節目
[00:16:22.000 --> 00:16:24.000]  讓我們已經去嘗試
[00:16:24.000 --> 00:16:27.000]  就是因為你跟我一起走這條路
[00:16:27.000 --> 00:16:31.000]  讓我開發到這個可能性
[00:16:31.000 --> 00:16:33.000]  將來也會有一些底線節目
[00:16:33.000 --> 00:16:36.000]  可能你要借你的聲音
[00:16:36.000 --> 00:16:38.000]  你會幫我讀
[00:16:38.000 --> 00:16:43.000]  借你的眼睛、耳朵、你的腦袋
[00:16:43.000 --> 00:16:45.000]  幫我去修輯
[00:16:45.000 --> 00:16:47.000]  我不多好的中文
[00:16:47.000 --> 00:16:49.000]  不多好的英文
[00:16:49.000 --> 00:16:53.000]  有一些底線節目是做過編輯的工作
[00:16:53.000 --> 00:16:56.000]  它會幫助我去找不同的通路
[00:16:56.000 --> 00:16:59.000]  怎樣去印書
[00:16:59.000 --> 00:17:05.000]  怎樣在網上不同的社交媒體去發行這些東西
[00:17:05.000 --> 00:17:07.000]  我們需要你的參與
[00:17:07.000 --> 00:17:13.000]  我們需要你自己幫我去試這些菜式
[00:17:13.000 --> 00:17:16.000]  這些東西給我們回應
[00:17:16.000 --> 00:17:20.000]  告訴我們還有其他的什麼可以去試用
[00:17:20.000 --> 00:17:22.000]  我需要你跟我一起
[00:17:22.000 --> 00:17:24.000]  用那些材料去傳福音
[00:17:24.000 --> 00:17:27.000]  正如剛剛終極問答那些材料
[00:17:27.000 --> 00:17:29.000]  用那些材料去做門訓
[00:17:29.000 --> 00:17:33.000]  用那些材料去跟其他人分享
[00:17:33.000 --> 00:17:37.000]  正如最近已經開始有越來越多底線節目
[00:17:37.000 --> 00:17:41.000]  很奇特的用那些材料來傳福音
[00:17:41.000 --> 00:17:43.000]  跟家人茶經
[00:17:43.000 --> 00:17:46.000]  去鼓勵其他人去聆聽等等
[00:17:46.000 --> 00:17:48.000]  求主幫助我們
[00:17:48.000 --> 00:17:51.000]  願我們真的將好的東西放在保護褲裡面
[00:17:51.000 --> 00:17:53.000]  通過不同的媒體
[00:17:53.000 --> 00:17:55.000]  傳播到世界各地
[00:17:55.000 --> 00:17:57.000]  多謝您
