
[00:00:00.000 --> 00:00:04.840]  (主席) 今天我們繼續跟大家思想 《菲律賓書》第一章
[00:16:09.360 --> 00:16:11.040]  今天我們為甚麼這麼失敗呢?
[00:16:11.040 --> 00:16:14.000]  在末世的時代
[00:16:14.000 --> 00:16:16.560]  很多基督徒和很多傳道人都是
[00:16:16.560 --> 00:16:17.920]  很多牧師都是說
[00:16:17.920 --> 00:16:22.720]  我們基督徒要跟世界的人認同
[00:16:22.720 --> 00:16:25.800]  耶穌不是這樣教導
[00:16:25.800 --> 00:16:29.680]  要跟祂走相反的路
[00:16:29.680 --> 00:16:33.080]  但是我們今天說我們要跟世界的人一樣
[00:16:33.080 --> 00:16:34.760]  甚麼都跟我們認同
[00:16:34.760 --> 00:16:38.320]  那人家就接受我們基督教了
[00:16:38.320 --> 00:16:40.320]  行不行得通呢?
[00:16:40.320 --> 00:16:44.600]  大家看得到
[00:16:44.600 --> 00:16:49.400]  是行不通的
[00:16:49.400 --> 00:16:50.360]  因為保羅說
[00:16:50.360 --> 00:16:52.080]  「不要效法這個世界
[00:16:52.080 --> 00:16:56.320]  只要心意更新而變化」
[00:16:56.320 --> 00:16:57.840]  在羅馬的文化裏面
[00:16:57.840 --> 00:17:00.160]  墮胎是很隨便的
[00:17:00.160 --> 00:17:02.240]  但是天國的愛
[00:17:02.240 --> 00:17:04.160]  告訴當時的基督徒
[00:17:04.160 --> 00:17:10.080]  不要學習這種壞習慣
[00:17:10.080 --> 00:17:13.640]  神的國度的條例不准你們墮胎
[00:17:13.640 --> 00:17:16.960]  羅馬的文化
[00:17:16.960 --> 00:17:24.960]  殺害嬰兒是很普遍的
[00:17:24.960 --> 00:17:30.120]  但是天國的愛不容許基督徒殺害
[00:17:30.120 --> 00:17:33.960]  要求他們救護一些棄嬰
[00:17:33.960 --> 00:17:37.840]  因為當時我都提過很多課
[00:17:37.840 --> 00:17:40.320]  在我講道的裏面
[00:17:40.320 --> 00:17:44.240]  保羅當時的羅馬帝國是怎樣的羅馬帝國呢?
[00:17:44.240 --> 00:17:46.840]  父親的權柄是很大的
[00:17:46.840 --> 00:17:51.160]  所以爸爸有個嬰兒出生的時候
[00:17:51.160 --> 00:17:54.720]  接生的將嬰兒抱到爸爸的面前
[00:17:54.720 --> 00:17:56.400]  爸爸看一眼
[00:17:56.400 --> 00:17:58.320]  不喜歡這個嬰兒
[00:17:58.320 --> 00:17:59.600]  他就搖搖臉
[00:17:59.600 --> 00:18:00.960]  搖搖臉的時候
[00:18:00.960 --> 00:18:03.840]  人就將這個嬰兒
[00:18:03.840 --> 00:18:09.320]  拿出去丟在郊野或坑渠那裏
[00:18:09.320 --> 00:18:13.520]  任他自生自滅
[00:18:13.520 --> 00:18:15.760]  但我們見到在這樣的情況之下
[00:18:15.760 --> 00:18:21.480]  有一班人到處去找這些嬰兒
[00:18:21.480 --> 00:18:23.880]  在坑渠將他們抱回家
[00:18:23.880 --> 00:18:25.440]  養大他們
[00:18:25.440 --> 00:18:28.920]  在郊野那裏將嬰兒抱回家養大他們
[00:18:28.920 --> 00:18:30.640]  是甚麼人呢?
[00:18:30.640 --> 00:18:33.720]  是天國的子民
[00:18:33.720 --> 00:18:38.320]  神國的子民
[00:18:38.320 --> 00:18:43.800]  羅馬的文化當時是歌頌同性戀的
[00:18:43.800 --> 00:18:48.400]  十幾個初期的羅馬皇帝
[00:18:48.400 --> 00:18:55.520]  至少有十三四個有同性戀行為
[00:18:55.520 --> 00:19:04.640]  歌頌同性戀的羅馬君王
[00:19:04.640 --> 00:19:13.240]  有一個意大利的歷史學家寫了一本書
[00:19:13.240 --> 00:19:18.280]  講到羅馬帝國滅亡的原因
[00:19:18.280 --> 00:19:24.160]  羅馬帝國滅亡主要的原因在他看來
[00:19:24.160 --> 00:19:31.200]  在他看來是因為同性戀導致男性柔弱
[00:19:31.200 --> 00:19:38.000]  沒辦法抗拒入侵的野蠻民族
[00:19:38.000 --> 00:19:40.880]  所以野蠻民族很容易攻佔了
[00:19:40.880 --> 00:19:48.680]  整個強大的羅馬帝國
[00:19:48.680 --> 00:19:53.040]  一代又一代的基督徒
[00:19:53.040 --> 00:19:59.560]  他們勇於活出天國子民的生活
[00:19:59.560 --> 00:20:10.040]  而不被羅馬不道德的文化來困擾他們
[00:20:10.040 --> 00:20:17.200]  要他們在墮落的文化裏面過生活
[00:20:17.200 --> 00:20:18.240]  結果發現甚麼呢?
[00:20:18.240 --> 00:20:23.240]  這個作家說
[00:20:23.240 --> 00:20:26.800]  結果是基督徒的數目增加
[00:20:26.800 --> 00:20:31.200]  而且是增加得非常快
[00:20:31.200 --> 00:20:33.320]  非基督徒的人數減少
[00:20:33.320 --> 00:20:34.680]  減少得很快
[00:20:34.680 --> 00:20:35.720]  三百年之後
[00:20:35.720 --> 00:20:41.080]  羅馬絕大部分的人都是基督徒
[00:20:41.080 --> 00:20:43.040]  這就是耶穌所預言的
[00:20:43.040 --> 00:20:44.840]  天國降臨
[00:20:44.840 --> 00:20:47.080]  神的旨意行在地上
[00:20:47.080 --> 00:20:52.360]  如同行在天上
[00:20:52.360 --> 00:20:59.640]  寫這本書的小學家
[00:20:59.640 --> 00:21:02.320]  我看他不是基督徒
[00:21:02.320 --> 00:21:05.400]  這個Rodney Stark
[00:21:05.400 --> 00:21:12.560]  而且根據我過往在北美洲過生活的時候
[00:21:12.560 --> 00:21:18.600]  認識他教書的華盛頓大學
[00:21:18.600 --> 00:21:27.560]  是一間很反對基督教信仰的大學
[00:21:27.560 --> 00:21:31.080]  有人去那裏讀書
[00:21:31.080 --> 00:21:39.160]  他講到華盛頓大學裏面很憎惡基督徒
[00:21:39.160 --> 00:21:43.040]  如果學校的教授知道你是基督徒的時候
[00:21:43.040 --> 00:21:45.120]  他公開的辱罵你
[00:21:45.120 --> 00:21:47.520]  在這個時代信甚麼耶穌
[00:21:47.520 --> 00:21:49.320]  信耶穌有甚麼用呢?
[00:21:49.320 --> 00:21:51.600]  是斥責他們
[00:21:51.600 --> 00:21:54.680]  一間這樣的大學
[00:21:54.680 --> 00:21:56.920]  但面對歷史的時候
[00:21:56.920 --> 00:22:00.240]  這個人可以寫出一本書來
[00:22:00.240 --> 00:22:03.520]  是我們基督徒很多時候都看不到的
[00:22:03.520 --> 00:22:06.080]  念《主督文》就念《主督文》
[00:22:06.080 --> 00:22:08.920]  好像跟我們不關我們事一樣
[00:22:08.920 --> 00:22:11.400]  但不是
[00:22:11.400 --> 00:22:13.880]  是關我們事的
[00:22:13.880 --> 00:22:17.200]  初期教會能夠三百年之內
[00:22:17.200 --> 00:22:19.160]  因為他們行事為人
[00:22:19.160 --> 00:22:21.200]  與基督的福音相稱
[00:22:21.200 --> 00:22:25.960]  將整個羅馬帝國調轉過來
[00:22:25.960 --> 00:22:30.880]  今天我們都能夠但我們做不到
[00:22:30.880 --> 00:22:36.120]  因為很多基督徒說我們要學世界的人一樣
[00:22:36.120 --> 00:22:39.400]  他們唱甚麼歌我們就唱甚麼歌
[00:22:39.400 --> 00:22:42.000]  用甚麼音樂我們就用甚麼音樂
[00:22:42.000 --> 00:22:44.040]  他們喜歡聽甚麼訊息
[00:22:44.040 --> 00:22:51.400]  我們就給他們甚麼訊息
[00:22:51.400 --> 00:22:55.080]  但初期教會不是這樣
[00:22:55.080 --> 00:22:58.360]  他們照著保羅所勸喻的行事為人
[00:22:58.360 --> 00:23:00.360]  與基督的福音相稱
[00:23:00.360 --> 00:23:04.240]  結果耶穌教導我們祈禱
[00:23:04.240 --> 00:23:08.200]  就是「天國降臨,神的旨意含在地上」
[00:23:08.200 --> 00:23:13.680]  三百年就成就了
[00:23:13.680 --> 00:23:19.480]  這是第一件事我們所看到的
[00:23:19.480 --> 00:23:22.520]  如果在今天這個末世的時代
[00:23:22.520 --> 00:23:25.040]  我們在福音的增進上要增進
[00:23:25.040 --> 00:23:31.760]  第一件事我們要真正過天國子民的生活
[00:23:31.760 --> 00:23:34.600]  我們都能夠這樣做的時候
[00:23:34.600 --> 00:23:38.840]  很快就會改變香港改變整個世界
[00:23:38.840 --> 00:23:43.400]  第二件事保羅在二十七節說
[00:23:43.400 --> 00:23:47.160]  「叫我來見你們或不在你們那裡
[00:23:47.160 --> 00:23:49.200]  可以聽見你們的警方
[00:23:49.200 --> 00:23:51.560]  知道你們同有一個心智
[00:23:51.560 --> 00:23:58.720]  站立不穩為所信的福音齊心努力」
[00:23:58.720 --> 00:24:02.200]  除了我們能夠行事為人
[00:24:02.200 --> 00:24:05.320]  與基督的福音相稱之外
[00:24:05.320 --> 00:24:12.040]  我們要同心為福音來奮鬥
[00:24:12.040 --> 00:24:13.120]  這裡說到幾件事
[00:24:13.120 --> 00:24:15.040]  第一件事
[00:24:15.040 --> 00:24:19.640]  就是如果我們在福音上要把聖像
[00:24:19.640 --> 00:24:24.680]  這裡說我們要同一個心智
[00:24:24.680 --> 00:24:27.360]  原來的意思是同一個靈
[00:24:27.360 --> 00:24:31.200]  即是說我們裡面有一個決心
[00:24:31.200 --> 00:24:33.120]  屬靈的決心
[00:24:33.120 --> 00:24:35.680]  基督徒全部都應該一樣的
[00:24:35.680 --> 00:24:38.200]  就是傳福音
[00:24:38.200 --> 00:24:43.920]  我想坐在這裡沒有人反對我們教會
[00:24:43.920 --> 00:24:49.400]  基督徒最重要的就是傳福音
[00:24:49.400 --> 00:24:51.760]  但問題不在那裡
[00:24:51.760 --> 00:24:55.600]  而是我們同意有同一個靈
[00:24:55.600 --> 00:25:00.280]  這裡還要求我們站立得穩
[00:25:00.280 --> 00:25:01.920]  同一個靈在裡面
[00:25:01.920 --> 00:25:07.680]  站立得穩在肉體方面
[00:25:07.680 --> 00:25:11.280]  心智與肉體要配合
[00:25:11.280 --> 00:25:19.080]  然後我們能夠齊心努力
[00:25:19.080 --> 00:25:21.400]  這個站立得穩的意思
[00:25:21.400 --> 00:25:26.040]  究竟是什麼意思呢?
[00:25:26.040 --> 00:25:27.760]  講到內外合一
[00:25:27.760 --> 00:25:29.920]  有同一個心智
[00:25:29.920 --> 00:25:32.560]  身體站立得穩
[00:25:32.560 --> 00:25:34.080]  我們才能夠打仗
[00:25:34.080 --> 00:25:35.840]  即是預備好
[00:25:35.840 --> 00:25:37.240]  所以這個給我們看到
[00:25:37.240 --> 00:25:40.520]  已不鎖書第六章十四節
[00:25:40.520 --> 00:25:43.200]  是這個同樣的意思
[00:25:43.200 --> 00:25:44.800]  所以要站穩了
[00:25:44.800 --> 00:25:51.880]  用真理當作大旨促邀
[00:25:51.880 --> 00:25:52.800]  這個是重要的
[00:25:52.800 --> 00:25:54.800]  作為一個打拳的人來說
[00:25:54.800 --> 00:25:57.280]  懂打拳的人就知道
[00:25:57.280 --> 00:25:59.920]  如果你要出來表演
[00:25:59.920 --> 00:26:02.880]  或者說你要面對敵人的時候
[00:26:02.880 --> 00:26:06.120]  第一件事是怎樣呢?
[00:26:06.120 --> 00:26:08.440]  你不是說繞著手
[00:26:08.440 --> 00:26:10.720]  雙腳亂放
[00:26:10.720 --> 00:26:15.560]  你敵人來就來吧,沒有人這樣打拳的
[00:26:15.560 --> 00:26:19.640]  我們俗語所謂「擲馬擲好」
[00:26:19.640 --> 00:26:24.560]  雙腳稍為分開
[00:26:24.560 --> 00:26:29.560]  然後站得穩的意思
[00:26:29.560 --> 00:26:32.160]  還要用你的腰帶促腰
[00:26:32.160 --> 00:26:35.440]  腰帶促腰
[00:26:35.440 --> 00:26:40.760]  就是將你身體全部的力量集中起來
[00:26:40.760 --> 00:26:48.280]  打拳的人才能夠發力去攻打敵人
