
[00:00:00.000 --> 00:00:02.100]  在人家看來是一個非常好的東西
[00:09:45.400 --> 00:09:47.500]  從子
[00:09:47.500 --> 00:09:48.600]  很感恩
[00:09:48.600 --> 00:09:51.700]  我媽媽雖然拜了幾十年觀音
[00:09:51.700 --> 00:09:54.100]  牧師母親雖然拜了幾十年的觀音
[00:09:54.100 --> 00:09:56.100]  但是到七十歲的時候
[00:09:56.100 --> 00:10:00.300]  她竟然放下過去所信的
[00:10:00.300 --> 00:10:03.900]  她竟然放下過去所信的
[00:10:03.900 --> 00:10:08.000]  她轉為信耶穌基督
[00:10:08.000 --> 00:10:12.400]  雖然她可能跟耶穌言語上有些不能溝通
[00:10:12.400 --> 00:10:15.900]  雖然她可能跟耶穌言語上有一些不能溝通
[00:10:15.900 --> 00:10:16.900]  但我相信很厲害
[00:10:16.900 --> 00:10:18.800]  耶穌一定會說福建話
[00:10:18.800 --> 00:10:20.400]  我們相信耶穌一定很厲害
[00:10:20.400 --> 00:10:22.000]  懂得說福建話
[00:10:22.000 --> 00:10:26.300]  所以我們看到信仰當中
[00:10:26.300 --> 00:10:28.500]  我媽媽為什麼會信耶穌
[00:10:28.500 --> 00:10:31.300]  牧師母親怎麼會信耶穌呢
[00:10:31.300 --> 00:10:32.700]  因為兒子信你就信
[00:10:32.700 --> 00:10:34.100]  因為兒子相信他就相信
[00:10:34.100 --> 00:10:35.100]  是不是這麼簡單
[00:10:35.100 --> 00:10:36.100]  是否這麼簡單
[00:10:36.100 --> 00:10:38.400]  當然不是
[00:10:38.400 --> 00:10:40.500]  因為我媽媽拜了幾十年的觀音
[00:10:40.500 --> 00:10:43.000]  因為我媽媽拜了幾十年的觀音
[00:10:43.000 --> 00:10:45.400]  當年年紀大了六十幾七十歲的時候
[00:10:45.400 --> 00:10:47.600]  當年年紀大了六十幾七十歲的時候
[00:10:47.600 --> 00:10:49.200]  人很自然的
[00:10:49.200 --> 00:10:50.100]  人就很自然
[00:10:50.100 --> 00:10:52.200]  登陸的時候
[00:10:52.200 --> 00:10:53.800]  登陸的時候呢
[00:10:53.800 --> 00:10:56.200]  登陸
[00:10:56.200 --> 00:10:58.500]  這是登陸的時候
[00:10:58.500 --> 00:11:00.200]  登陸的時候你就知道
[00:11:00.200 --> 00:11:02.300]  自己將來那條路有多遠
[00:11:02.300 --> 00:11:03.700]  就知道了已經
[00:11:03.700 --> 00:11:07.700]  就知道前面的路還有多長
[00:11:07.700 --> 00:11:09.600]  我媽媽都知道
[00:11:09.600 --> 00:11:10.700]  拜觀音也好
[00:11:10.700 --> 00:11:11.700]  信耶穌也好
[00:11:11.700 --> 00:11:14.000]  人都會有死的
[00:11:14.000 --> 00:11:15.000]  牧師母親知道
[00:11:15.000 --> 00:11:16.900]  無論是拜觀音也好
[00:11:16.900 --> 00:11:17.800]  拜耶穌也好
[00:11:17.800 --> 00:11:19.100]  人始終會有命的
[00:11:19.100 --> 00:11:20.400]  死到哪裡了
[00:11:20.400 --> 00:11:21.800]  死了去哪裡了
[00:11:21.800 --> 00:11:23.200]  是不是人死了就什麼都沒有了
[00:11:23.200 --> 00:11:24.900]  是否人死了什麼都沒有了
[00:11:24.900 --> 00:11:25.900]  我相信不會的
[00:11:25.900 --> 00:11:26.900]  我相信不會的
[00:11:26.900 --> 00:11:28.300]  人死了之後
[00:11:28.300 --> 00:11:30.100]  當然有地方可以去的
[00:11:30.100 --> 00:11:31.300]  人死了之後
[00:11:31.300 --> 00:11:33.100]  當然會有地方可以去的
[00:11:33.100 --> 00:11:34.400]  你們想不想有鬼
[00:11:34.400 --> 00:11:36.400]  你們上天有鬼嗎
[00:11:36.400 --> 00:11:38.100]  什麼叫鬼
[00:11:38.100 --> 00:11:39.800]  什麼叫鬼
[00:11:39.800 --> 00:11:41.600]  當人死了之後
[00:11:41.600 --> 00:11:43.000]  肉體死了
[00:11:43.000 --> 00:11:44.800]  當人死了之後
[00:11:44.800 --> 00:11:45.800]  肉體死了
[00:11:45.800 --> 00:11:47.300]  我的靈魂有沒有死
[00:11:47.300 --> 00:11:48.900]  我們的靈魂有死嗎
[00:11:48.900 --> 00:11:51.300]  靈魂會到處飛
[00:11:51.300 --> 00:11:53.100]  靈魂就好像到處飄那樣
[00:11:53.100 --> 00:11:54.300]  如果沒有地方可以去
[00:11:54.300 --> 00:11:56.600]  就變成我們中國人所說的鬼
[00:11:56.600 --> 00:11:57.800]  如果沒有地方可以去的話
[00:11:57.800 --> 00:11:59.000]  就變成我們中國人所說的鬼
[00:11:59.000 --> 00:12:00.100]  可不可以這樣解釋
[00:12:00.100 --> 00:12:01.600]  可不可以這樣解釋
[00:12:01.600 --> 00:12:03.600]  人要看死了之後
[00:12:03.600 --> 00:12:05.600]  靈魂沒有死在哪裡
[00:12:05.600 --> 00:12:07.100]  這是人的肉體死了
[00:12:07.100 --> 00:12:08.000]  靈魂沒有死
[00:12:08.000 --> 00:12:09.900]  那去哪裡呢
[00:12:09.900 --> 00:12:10.700]  是不是
[00:12:10.700 --> 00:12:12.200]  這個就是問題了
[00:12:12.200 --> 00:12:13.500]  這個就是問題了
[00:12:13.500 --> 00:12:15.100]  這個年輕人知道
[00:12:15.100 --> 00:12:16.000]  人死了之後
[00:12:16.000 --> 00:12:17.500]  靈魂不會死的
[00:12:17.500 --> 00:12:18.900]  這個年輕的官知道
[00:12:18.900 --> 00:12:19.700]  人死了之後
[00:12:19.700 --> 00:12:20.700]  靈魂不會死的
[00:12:20.700 --> 00:12:26.100]  那這個年輕人就追求人的靈魂永遠歸宿在哪裡
[00:12:26.100 --> 00:12:28.000]  那這個年輕的官就追求
[00:12:28.000 --> 00:12:29.600]  這個靈魂永遠歸宿在哪裡
[00:12:29.600 --> 00:12:30.900]  去找耶穌
[00:12:30.900 --> 00:12:31.400]  他就去找
[00:12:31.400 --> 00:12:32.800]  因為知道耶穌有答案
[00:12:32.800 --> 00:12:34.900]  因為知道耶穌有答案
[00:12:34.900 --> 00:12:36.800]  那其實我相信在座很多大英雄
[00:12:36.800 --> 00:12:38.200]  都知道答案在哪裡
[00:12:38.200 --> 00:12:39.900]  我們相信在座很多的弟兄姐妹
[00:12:39.900 --> 00:12:41.100]  都知道答案在哪裡
[00:12:41.100 --> 00:12:42.900]  我們怎麼可以拿到永遠的生命
[00:12:42.900 --> 00:12:45.300]  我們怎麼可以拿到永遠的生命呢
[00:12:45.300 --> 00:12:45.900]  就是
[00:12:45.900 --> 00:12:47.900]  我相信這個世界上有一個上帝
[00:12:47.900 --> 00:12:50.800]  就是我們相信這個世界上有上帝
[00:12:50.800 --> 00:12:53.000]  特別中國人信不信有上帝
[00:12:53.000 --> 00:12:55.700]  特別中國人信不信有上帝呢
[00:12:55.700 --> 00:12:56.800]  有沒有
[00:12:56.800 --> 00:12:57.300]  有嗎
[00:12:57.300 --> 00:13:00.400]  但中國人不稱上帝
[00:13:00.400 --> 00:13:03.200]  中國人信不信有老天爺
[00:13:03.200 --> 00:13:05.900]  中國人不說會相信上帝
[00:13:05.900 --> 00:13:07.500]  可是中國人信不信有老天爺
[00:13:07.500 --> 00:13:08.900]  信不信有老天爺
[00:13:08.900 --> 00:13:11.400]  老天爺為什麼不下雨
[00:13:11.400 --> 00:13:13.800]  會問老天爺中國為什麼會下雨
[00:13:13.800 --> 00:13:16.400]  會問老天爺中國為什麼會下雨
[00:13:16.400 --> 00:13:19.800]  會呼天問天上的創造為什麼不下雨
[00:13:19.800 --> 00:13:22.000]  在過去這麼多年中國歷史裡面
[00:13:22.000 --> 00:13:23.800]  皇帝祭天祭誰
[00:13:23.800 --> 00:13:25.400]  這麼多年歷史裡面
[00:13:25.400 --> 00:13:29.200]  中國的皇帝祭天祭誰呢
[00:13:29.200 --> 00:13:36.900]  祭天就是天上創造萬物的人
[00:13:36.900 --> 00:13:38.800]  中國人稱為老天爺
[00:13:38.800 --> 00:13:42.300]  在我的基督教裡面我稱為上帝
[00:13:42.300 --> 00:13:44.200]  在我的基督教裡面我稱為上帝
[00:13:44.200 --> 00:13:46.600]  就是創造萬物的上帝
[00:13:46.600 --> 00:13:49.300]  就是創造天地萬物的上帝
[00:13:49.300 --> 00:13:50.800]  我相信耶穌是神的兒子
[00:13:50.800 --> 00:13:52.300]  我們相信耶穌是神的兒子
[00:13:52.300 --> 00:13:54.200]  因為相信耶穌是上帝的兒子
[00:13:54.200 --> 00:13:56.400]  我相信耶穌是上帝的兒子
[00:13:56.400 --> 00:13:57.300]  你信不信
[00:13:57.300 --> 00:13:59.100]  你們相信嗎
[00:13:59.100 --> 00:14:00.300]  我都信
[00:14:00.300 --> 00:14:01.800]  我們也相信
[00:14:01.800 --> 00:14:02.900]  為什麼我會信
[00:14:02.900 --> 00:14:04.200]  為什麼我會相信
[00:14:04.200 --> 00:14:06.800]  因為聖經裡面耶穌自己說祂是神的兒子
[00:14:06.800 --> 00:14:09.900]  因為聖經裡面耶穌說祂是神的兒子
[00:14:09.900 --> 00:14:12.000]  觀音有沒有說祂是神的兒子
[00:14:12.000 --> 00:14:13.200]  觀音有沒有說祂是神的兒子
[00:14:13.200 --> 00:14:14.600]  沒有
[00:14:14.600 --> 00:14:15.700]  為什麼不敢說
[00:14:15.700 --> 00:14:18.400]  因為他不敢說
[00:14:18.400 --> 00:14:19.600]  耶穌敢說
[00:14:19.600 --> 00:14:21.100]  耶穌敢說
[00:14:21.100 --> 00:14:22.900]  這本聖經寫了兩千年了
[00:14:22.900 --> 00:14:24.700]  日本的聖經寫了兩千年了
[00:14:24.700 --> 00:14:25.700]  說得很清楚
[00:14:25.700 --> 00:14:26.600]  耶穌是神的兒子
[00:14:26.600 --> 00:14:27.700]  耶穌自己說的
[00:14:27.700 --> 00:14:28.700]  說得很清楚
[00:14:28.700 --> 00:14:30.200]  耶穌是神的兒子
[00:14:30.200 --> 00:14:30.800]  耶穌自己說的
[00:14:30.800 --> 00:14:34.200]  兩千年後今天都沒有人敢說不是
[00:14:34.200 --> 00:14:36.000]  兩千年之後的今天
