
[00:00:00.000 --> 00:00:03.640]  我們很希望透過禱告讓我們經歷更多
[00:11:13.640 --> 00:11:15.640]  《聶皇記下二十章》第三節
[00:11:15.640 --> 00:11:17.640]  《聶皇記下二十章》三節
[00:11:17.640 --> 00:11:18.640]  我們一起來讀
[00:11:18.640 --> 00:11:34.640]  希西迦的祈禱很特別
[00:11:34.640 --> 00:11:35.640]  其實我們要欣賞
[00:11:35.640 --> 00:11:37.640]  要學習
[00:11:37.640 --> 00:11:41.640]  第一就是他務求神醫治他
[00:11:41.640 --> 00:11:43.640]  他願意信服在神的心意當中
[00:11:43.640 --> 00:11:46.640]  但他亦都想跟神有講述
[00:11:46.640 --> 00:11:47.640]  他跟神說
[00:11:47.640 --> 00:11:48.640]  神啊
[00:11:48.640 --> 00:11:50.640]  求祢紀念我在祢面前
[00:11:50.640 --> 00:11:51.640]  如何存完全全的心
[00:11:51.640 --> 00:11:54.640]  按誠實行事
[00:11:54.640 --> 00:11:57.640]  亦都做了祢認為眼中看為善的事
[00:11:57.640 --> 00:11:58.640]  祢看齊我的心
[00:11:58.640 --> 00:11:59.640]  我是愛祢
[00:11:59.640 --> 00:12:01.640]  我是尊重祢
[00:12:01.640 --> 00:12:04.640]  你知道希西迦做了什麼嗎?
[00:12:04.640 --> 00:12:06.640]  上次我們說出奇制勝的時候
[00:12:06.640 --> 00:12:10.640]  看到希西迦是一個非常好的王
[00:12:10.640 --> 00:12:13.640]  早兩三代的王拜偶像
[00:12:13.640 --> 00:12:18.640]  甚至在聖殿裏面有假神的雕刻
[00:12:18.640 --> 00:12:22.640]  希西迦清理聖殿裏面的偶像
[00:12:22.640 --> 00:12:25.640]  鼓勵人民來敬拜神
[00:12:25.640 --> 00:12:28.640]  為人民來贖罪
[00:12:28.640 --> 00:12:30.640]  很久沒有守如意節了
[00:12:30.640 --> 00:12:34.640]  他下令全國遵守如意節
[00:12:34.640 --> 00:12:36.640]  去體察民情
[00:12:36.640 --> 00:12:39.640]  有些人在北面逃亡下來
[00:12:39.640 --> 00:12:40.640]  沒有能力獻祭
[00:12:40.640 --> 00:12:43.640]  希西迦竟然可以怎樣呢?
[00:12:43.640 --> 00:12:44.640]  為他掘算
[00:12:44.640 --> 00:12:46.640]  我們照樣分些食物給他
[00:12:46.640 --> 00:12:48.640]  因為人太多的時候
[00:12:48.640 --> 00:12:50.640]  竟然將如意節的日期改遲一個月
[00:12:50.640 --> 00:12:52.640]  神沒有責備他
[00:12:52.640 --> 00:12:54.640]  因為他體恤人民的需要
[00:12:54.640 --> 00:12:56.640]  他亦善待神的僕人
[00:12:56.640 --> 00:12:59.640]  希西迦做了非常多的好事
[00:12:59.640 --> 00:13:01.640]  於是他就來求神
[00:13:01.640 --> 00:13:03.640]  祢紀念我為祢所做的事
[00:13:03.640 --> 00:13:05.640]  就好像尼西米跟神說
[00:13:05.640 --> 00:13:08.640]  神啊,因為我所做的事,祢施恩於我
[00:13:08.640 --> 00:13:10.640]  當然我們要搞清楚
[00:13:10.640 --> 00:13:14.640]  今天我們絕對不能用我們的功德
[00:13:14.640 --> 00:13:16.640]  來換取我們的得救
[00:13:16.640 --> 00:13:18.640]  今天我們來接受這份救恩
[00:13:18.640 --> 00:13:20.640]  不是因為我們做了多少好事
[00:13:20.640 --> 00:13:22.640]  不是因為我捐了多少錢
[00:13:22.640 --> 00:13:23.640]  我守了多少律法
[00:13:23.640 --> 00:13:25.640]  於是我們會得救
[00:13:25.640 --> 00:13:27.640]  我們每一個人無論怎樣做好事
[00:13:27.640 --> 00:13:28.640]  我們都仍然有犯罪
[00:13:28.640 --> 00:13:33.640]  我們的得救是來自我們對罪那種深切的痛悔
[00:13:33.640 --> 00:13:34.640]  我們來祈禱求神
[00:13:34.640 --> 00:13:35.640]  來饒恕我們的罪
[00:13:35.640 --> 00:13:37.640]  接受耶穌基督做我們生命的救主
[00:13:37.640 --> 00:13:38.640]  我們才會得救
[00:13:38.640 --> 00:13:41.640]  但是我們得恩寵
[00:13:41.640 --> 00:13:44.640]  就很在乎我們的表現
[00:13:44.640 --> 00:13:46.640]  是什麼意思呢?
[00:13:46.640 --> 00:13:47.640]  很簡單舉一個例子
[00:13:47.640 --> 00:13:50.640]  每一個人都不會要求你父母生你下來
[00:13:50.640 --> 00:13:51.640]  是不是?
[00:13:51.640 --> 00:13:53.640]  是我們的父母主動生我們下來
[00:13:53.640 --> 00:13:56.640]  好了,我們成為父母的兒女的時候
[00:13:56.640 --> 00:13:58.640]  是的,他會照顧我們
[00:13:58.640 --> 00:14:00.640]  但是如果有一個孩子
[00:14:00.640 --> 00:14:02.640]  他非常聽父母的話
[00:14:02.640 --> 00:14:04.640]  很主動地去讀書
[00:14:04.640 --> 00:14:06.640]  甚至會幫家裡做家務的時候
[00:14:06.640 --> 00:14:09.640]  他會不會得到父母特別的寵愛呢?
[00:14:09.640 --> 00:14:13.640]  當他的孩子要求父母去買雪糕給他吃
[00:14:13.640 --> 00:14:16.640]  我想父母都很自然容易衝動一點
[00:14:16.640 --> 00:14:17.640]  但是另外一個呢
[00:14:17.640 --> 00:14:19.640]  哇,頂心杉來的
[00:14:19.640 --> 00:14:20.640]  整天博嘴博舌的
[00:14:20.640 --> 00:14:22.640]  又不肯來做功課的
[00:14:22.640 --> 00:14:24.640]  令父母很難受的
[00:14:24.640 --> 00:14:27.640]  你想一下他會不會得到父母特別的寵愛呢?
[00:14:27.640 --> 00:14:28.640]  是不會的
[00:14:28.640 --> 00:14:29.640]  父母仍然愛他
[00:14:29.640 --> 00:14:33.640]  但是一定不會及那個孝順的那個
[00:14:33.640 --> 00:14:34.640]  今天我們的得救
[00:14:34.640 --> 00:14:35.640]  是我們的認罪
[00:14:35.640 --> 00:14:37.640]  不是靠我們的守律法
[00:14:37.640 --> 00:14:39.640]  行善事
[00:14:39.640 --> 00:14:42.640]  但是我們能夠得到神特別的祝福
[00:14:42.640 --> 00:14:45.640]  是在乎我們有沒有遵守神的心意
[00:14:45.640 --> 00:14:47.640]  所以希西加很清晰
[00:14:47.640 --> 00:14:49.640]  他只是求神憐憫他
[00:14:49.640 --> 00:14:50.640]  他仍然很尊重神
[00:14:50.640 --> 00:14:52.640]  神你來得是去赦免我的罪
[00:14:52.640 --> 00:14:53.640]  你來得是去
[00:14:53.640 --> 00:14:56.640]  你留意到他沒有求神來醫治他的疾病
[00:14:56.640 --> 00:14:59.640]  所以希西加
[00:14:59.640 --> 00:15:01.640]  他來得是去信服
[00:15:01.640 --> 00:15:04.640]  接著他也很難過
[00:15:04.640 --> 00:15:06.640]  他站不下去了
[00:15:06.640 --> 00:15:08.640]  他接著怎樣?
[00:15:08.640 --> 00:15:09.640]  他哭了
[00:15:09.640 --> 00:15:12.640]  在這裡我們再探索一下
[00:15:12.640 --> 00:15:14.640]  基督徒的死亡觀
[00:15:14.640 --> 00:15:18.640]  我很相信每一個信主的人
[00:15:18.640 --> 00:15:20.640]  你應該有這個確具
[00:15:20.640 --> 00:15:22.640]  有一天我離開世界
[00:15:22.640 --> 00:15:25.640]  我是會有一個永遠的生命
[00:15:25.640 --> 00:15:27.640]  因為耶穌從死裡復活
[00:15:27.640 --> 00:15:29.640]  帶給我們有這個永恆的盼望
[00:15:29.640 --> 00:15:31.640]  我們離開世界之後
[00:15:31.640 --> 00:15:32.640]  我們會與神同在
[00:15:32.640 --> 00:15:34.640]  是永遠在一起
[00:15:34.640 --> 00:15:36.640]  我們是一個新的身體
[00:15:36.640 --> 00:15:37.640]  不再有疾病
[00:15:37.640 --> 00:15:38.640]  不再有困苦
[00:15:38.640 --> 00:15:41.640]  不再被罪帶去纏繞
[00:15:41.640 --> 00:15:43.640]  是好得無比的
[00:15:43.640 --> 00:15:44.640]  但是很真實地說
[00:15:44.640 --> 00:15:45.640]  我不知道你會怎樣
[00:15:45.640 --> 00:15:47.640]  我想想我自己
[00:15:47.640 --> 00:15:49.640]  如果在這一刻我要離開的時候
[00:15:49.640 --> 00:15:51.640]  我會怎樣呢?
[00:15:51.640 --> 00:15:52.640]  我就會跟神說
[00:15:52.640 --> 00:15:53.640]  神說我知道
[00:15:53.640 --> 00:15:55.640]  我會回到你身邊
[00:15:55.640 --> 00:15:57.640]  跟你永遠在一起
[00:15:57.640 --> 00:15:59.640]  在地上是很短暫
[00:15:59.640 --> 00:16:01.640]  既然這麼短的時間
[00:16:01.640 --> 00:16:03.640]  給我留久一點吧
[00:16:03.640 --> 00:16:05.640]  也是很短的時間
[00:16:05.640 --> 00:16:07.640]  我想如果
[00:16:07.640 --> 00:16:09.640]  你是一個幸福的家庭
[00:16:09.640 --> 00:16:11.640]  有愛你的配偶
[00:16:11.640 --> 00:16:13.640]  有愛你的兒女
[00:16:13.640 --> 00:16:17.640]  你的工作又很有滿足感的時候
[00:16:17.640 --> 00:16:19.640]  我想每一個人都不想離開這個世界
[00:16:19.640 --> 00:16:21.640]  雖然我們知道
[00:16:21.640 --> 00:16:23.640]  與主同在好得無比
[00:16:23.640 --> 00:16:26.640]  我們都會有一些不捨得
[00:16:26.640 --> 00:16:28.640]  每個人都有他的期望
[00:16:28.640 --> 00:16:30.640]  而且這些期望是永無止境的
[00:16:30.640 --> 00:16:32.640]  是的
[00:16:32.640 --> 00:16:34.640]  我的兒子還沒有畢業
[00:16:34.640 --> 00:16:36.640]  我想看到他大學畢業
