
[00:00:00.000 --> 00:00:08.000]  教會給我的經文是《生命記》第三十章,十一節至二十節。
[00:05:58.000 --> 00:06:05.000]  實際上人們都將女兒的遺體放在死者中間,
[00:06:05.000 --> 00:06:07.000]  很奇怪的一件事,
[00:06:07.000 --> 00:06:09.000]  一場大雨,
[00:06:09.000 --> 00:06:13.000]  女兒發現沒有死,
[00:06:13.000 --> 00:06:17.000]  不過因為媽媽已經很傷心,
[00:06:17.000 --> 00:06:19.000]  帶著兒子走了,
[00:06:19.000 --> 00:06:24.000]  女兒無法找到誰是她的親人,
[00:06:24.000 --> 00:06:29.000]  被人收養了,
[00:06:29.000 --> 00:06:34.000]  在女兒的心裏面,
[00:06:34.000 --> 00:06:37.000]  當然在媽媽的內心都很難過,
[00:06:37.000 --> 00:06:39.000]  為什麼我不能夠救兩個,
[00:06:39.000 --> 00:06:40.000]  只能夠救一個呢?
[00:06:40.000 --> 00:06:45.000]  所以她在內心裏面有很多對自己的埋怨,
[00:06:45.000 --> 00:06:46.000]  但另一方面,
[00:06:46.000 --> 00:06:50.000]  女兒在內心裏面都有很多埋怨,
[00:06:50.000 --> 00:06:53.000]  經過幾十年的時間,
[00:06:53.000 --> 00:06:56.000]  她被人收養之後,
[00:06:56.000 --> 00:07:00.000]  應該有機會再回到唐山的地方,
[00:07:00.000 --> 00:07:03.000]  試試能否找到自己的親人,
[00:07:03.000 --> 00:07:05.000]  她不知道自己的爸爸死了,
[00:07:05.000 --> 00:07:07.000]  媽媽死了也不知道,
[00:07:07.000 --> 00:07:12.000]  但她沒有回到唐山的地方,
[00:07:12.000 --> 00:07:14.000]  去找她的家人,
[00:07:14.000 --> 00:07:15.000]  為什麼呢?
[00:07:15.000 --> 00:07:19.000]  在她的內心裏面有一個憎恨,
[00:07:19.000 --> 00:07:22.000]  就是說爸爸媽媽沒有救她,
[00:07:22.000 --> 00:07:26.000]  只能夠救她哥哥,
[00:07:26.000 --> 00:07:30.000]  結果她三十年裏,
[00:07:30.000 --> 00:07:34.000]  沒有回到家裏尋找自己的親人,
[00:07:34.000 --> 00:07:35.000]  直至後來,
[00:07:35.000 --> 00:07:38.000]  不久前發生的汶川大地震之後,
[00:07:38.000 --> 00:07:42.000]  她就參與一個救援,
[00:07:42.000 --> 00:07:44.000]  在這個救援的過程當中,
[00:07:44.000 --> 00:07:46.000]  她才真正的明白,
[00:07:46.000 --> 00:07:50.000]  她媽媽的抉擇是很困難,
[00:07:50.000 --> 00:07:52.000]  究竟救誰呢?
[00:07:52.000 --> 00:07:56.000]  原來在一個生死關頭裏面,
[00:07:56.000 --> 00:08:00.000]  選擇並不是一件容易的事,
[00:08:00.000 --> 00:08:03.000]  所以生命的揀選有時候的確,
[00:08:03.000 --> 00:08:05.000]  不只是無悔那麼簡單,
[00:08:05.000 --> 00:08:09.000]  涉及到很多人的問題,
[00:08:09.000 --> 00:08:11.000]  說完第二個生命的故事,
[00:08:11.000 --> 00:08:13.000]  我想到第三個故事,
[00:08:13.000 --> 00:08:15.000]  這件事發生不久,
[00:08:15.000 --> 00:08:17.000]  大家應該都聽過,
[00:08:17.000 --> 00:08:19.000]  大家知道上一個月裏面,
[00:08:19.000 --> 00:08:25.000]  有兩個香港人成功登上珠穆朗瑪峰,
[00:08:25.000 --> 00:08:28.000]  其中一位做人是老師,
[00:08:28.000 --> 00:08:30.000]  又是一位女士,
[00:08:30.000 --> 00:08:34.000]  所以更加令人欽佩這個人,
[00:08:34.000 --> 00:08:39.000]  這位女士都覺得很盼望她這種經歷,
[00:08:39.000 --> 00:08:43.000]  能夠鼓勵學生去尋夢,
[00:08:43.000 --> 00:08:47.000]  所謂有志者事竟成,
[00:08:47.000 --> 00:08:49.000]  她的成功,
[00:08:49.000 --> 00:08:52.000]  她達到的目的,
[00:08:52.000 --> 00:08:55.000]  當然得到很多掌聲,
[00:08:55.000 --> 00:08:57.000]  不過大家發現在報章上,
[00:08:57.000 --> 00:08:59.000]  或者在Facebook上,
[00:08:59.000 --> 00:09:01.000]  都會發現有很多人,
[00:09:01.000 --> 00:09:06.000]  對她這次登峰的一件事,
[00:09:06.000 --> 00:09:10.000]  說可以成為了鼓勵學生,
[00:09:10.000 --> 00:09:14.000]  有一個工具,
[00:09:14.000 --> 00:09:16.000]  有一個目的,
[00:09:16.000 --> 00:09:19.000]  提出一種質疑,
[00:09:19.000 --> 00:09:24.000]  有人說究竟她的創舉,
[00:09:24.000 --> 00:09:27.000]  是否真的能夠鼓勵學生呢?
[00:09:27.000 --> 00:09:31.000]  她的夢想是達成她個人的志趣,
[00:09:31.000 --> 00:09:35.000]  還是真是為學生而去登峰呢?
[00:09:35.000 --> 00:09:41.000]  另外這位老師也分享一個經歷,
[00:09:41.000 --> 00:09:44.000]  在她登峰的過程當中,
[00:09:44.000 --> 00:09:50.000]  她曾經遇到一些缺氧的登山,
[00:09:50.000 --> 00:09:55.000]  因為氧氣不能夠夠兩個人使用,
[00:09:55.000 --> 00:09:58.000]  一個人亦很難協助另一個人,
[00:09:58.000 --> 00:10:00.000]  所以沒有去救援她,
[00:10:00.000 --> 00:10:05.000]  雖然沒有人批評她見死不救,
[00:10:05.000 --> 00:10:08.000]  亦很明白在絕境當中,
[00:10:08.000 --> 00:10:12.000]  作出選擇亦是不容易的事,
[00:10:12.000 --> 00:10:14.000]  但傳媒很奇怪,
[00:10:14.000 --> 00:10:17.000]  傳媒刊登了另一件事,
[00:10:17.000 --> 00:10:19.000]  就是在她不久前,
[00:10:19.000 --> 00:10:23.000]  有一個英國退伍軍人去登峰,
[00:10:23.000 --> 00:10:26.000]  不過在登峰差不多五百米,
[00:10:26.000 --> 00:10:29.000]  還未到巔峰的時候,
[00:10:29.000 --> 00:10:34.000]  遇到另一位遇險的登山者,
[00:10:34.000 --> 00:10:38.000]  於是這個人就選擇放棄去登峰,
[00:10:38.000 --> 00:10:41.000]  轉而去救這個人,
[00:10:41.000 --> 00:10:45.000]  於是這個才是真正的英雄,
[00:10:45.000 --> 00:10:47.000]  不是登峰才是英雄,
[00:10:47.000 --> 00:10:50.000]  這個人才是英雄,
[00:10:50.000 --> 00:10:53.000]  除了這個討論之外,
[00:10:53.000 --> 00:10:56.000]  亦有很多不同的討論,
[00:10:56.000 --> 00:10:58.000]  有人去報道,
[00:10:58.000 --> 00:11:01.000]  登峰有些嚮導,
[00:11:01.000 --> 00:11:06.000]  我發現這件事才可以找到很多知識,
[00:11:06.000 --> 00:11:09.000]  那些嚮導是甚麼人?
[00:11:09.000 --> 00:11:11.000]  是雪巴人,
[00:11:11.000 --> 00:11:16.000]  我們在報章上可以找到這些人的資料,
[00:11:16.000 --> 00:11:21.000]  這些雪巴人生在山地高山上,
[00:11:21.000 --> 00:11:26.000]  所以他們的體力都能夠配合當地的環境,
[00:11:26.000 --> 00:11:29.000]  最適宜做嚮導,
[00:11:29.000 --> 00:11:33.000]  這班人生活很貧困,
[00:11:33.000 --> 00:11:40.000]  於是登峰的人用錢聘請他們做嚮導,
[00:11:40.000 --> 00:11:45.000]  因為這個緣故可以改善他們的生活,
[00:11:45.000 --> 00:11:51.000]  大家知道一個登峰的人要花多少錢才可以登峰?
[00:11:51.000 --> 00:11:53.000]  原來要花五十萬,
[00:11:53.000 --> 00:11:59.000]  起碼花五十萬港元才可以完成一次登峰,
[00:11:59.000 --> 00:12:04.000]  所以可以說這是一個商業契機,
[00:12:04.000 --> 00:12:06.000]  對於很多商人來說,
[00:12:06.000 --> 00:12:08.000]  收了這五十萬,
[00:12:08.000 --> 00:12:13.000]  當然他會提供住宿,提供食物,提供一些援助等等,
[00:12:13.000 --> 00:12:20.000]  不過很多錢其實未必落在雪巴人的口袋裏面,
[00:12:20.000 --> 00:12:25.000]  是放在很多商人的口袋裏面,
[00:12:25.000 --> 00:12:31.000]  只不過可以說對這班雪巴人的生活有些微的改變,
[00:12:31.000 --> 00:12:34.000]  不過有個報道說,
[00:12:34.000 --> 00:12:38.000]  在登峰的人士裏面,
[00:12:38.000 --> 00:12:41.000]  很多人死亡,
[00:12:41.000 --> 00:12:44.000]  在死亡人數當中,
[00:12:44.000 --> 00:12:47.000]  這些雪巴人的嚮導比例,
[00:12:47.000 --> 00:12:51.000]  你不要以為他們適應環境沒有問題,
[00:12:51.000 --> 00:12:54.000]  反而在死亡人數的比例來說,
[00:12:54.000 --> 00:12:55.000]  他們是最高的,
[00:12:55.000 --> 00:12:59.000]  差不多佔了百分之三十六這麼多,
[00:12:59.000 --> 00:13:01.000]  因為他們是先頭部隊,
[00:13:01.000 --> 00:13:02.000]  又要上又要落,
[00:13:02.000 --> 00:13:03.000]  經常上上落落,
[00:13:03.000 --> 00:13:09.000]  要為這些登峰的人士提供一些支援,
[00:13:09.000 --> 00:13:12.000]  所以風險都是最高的,
[00:13:12.000 --> 00:13:15.000]  他們可以說成為了那些出錢的人,
[00:13:15.000 --> 00:13:17.000]  為他們賣命,
[00:13:17.000 --> 00:13:22.000]  但亦都很容易犧牲自己的生命,
[00:13:22.000 --> 00:13:24.000]  對於登峰,
[00:13:24.000 --> 00:13:29.000]  有些人喜歡用宮頂來形容,
[00:13:29.000 --> 00:13:33.000]  就好像我們有時征服太空一樣,
[00:13:33.000 --> 00:13:39.000]  用這些字眼來描述這些創舉,
[00:13:39.000 --> 00:13:42.000]  但其實我們想一下,
[00:13:42.000 --> 00:13:46.000]  一個人如果要去征服一些東西,
[00:13:46.000 --> 00:13:50.000]  登峰,征服太空等等,
[00:13:50.000 --> 00:13:52.000]  其實現在很多時候,
[00:13:52.000 --> 00:13:53.000]  不只是個人,
[00:13:53.000 --> 00:13:56.000]  甚至可以是國家之間的比拼,
[00:13:56.000 --> 00:13:58.000]  登陸月球那些都是比拼的,
[00:13:58.000 --> 00:14:00.000]  大家都是不斷的比拼,
[00:14:00.000 --> 00:14:07.000]  但往往都會用人的生命作為一個保住,
[00:14:07.000 --> 00:14:09.000]  沒錯,很多登峰的人士,
[00:14:09.000 --> 00:14:12.000]  甚至上到月球,上到太空的人,
[00:14:12.000 --> 00:14:15.000]  去看看這個山,
[00:14:15.000 --> 00:14:17.000]  看看這個地球,
[00:14:17.000 --> 00:14:22.000]  感覺到這個大自然是很奇妙,
[00:14:22.000 --> 00:14:24.000]  應該存在一個敬畏的心,
[00:14:24.000 --> 00:14:26.000]  不過其實我想一下,
[00:14:26.000 --> 00:14:31.000]  不一定登峰才能上到那個奇異的環境,
[00:14:31.000 --> 00:14:35.000]  我試過有幾次去日本的富士山,
[00:14:35.000 --> 00:14:37.000]  不過沒有登峰,
[00:14:37.000 --> 00:14:41.000]  我回去在很遠的環境去看看那個山,
[00:14:41.000 --> 00:14:43.000]  還感覺到那種美,
[00:14:43.000 --> 00:14:49.000]  那時候去到山腰都看不到上面的東西,
[00:14:49.000 --> 00:14:52.000]  回去更加看不到那種美,
[00:14:52.000 --> 00:14:53.000]  所以我想一下,
[00:14:53.000 --> 00:14:58.000]  其實不需要只是征服這個風,
[00:14:58.000 --> 00:15:00.000]  征服這個太空,
[00:15:00.000 --> 00:15:03.000]  人才能夠看到大自然,
[00:15:03.000 --> 00:15:06.000]  上帝創造大自然那種美,
[00:15:06.000 --> 00:15:09.000]  我講這幾個生命的故事,
[00:15:09.000 --> 00:15:13.000]  我想指出一件事,
[00:15:13.000 --> 00:15:15.000]  要去選擇一些事,
[00:15:15.000 --> 00:15:17.000]  揀選生命,
[00:15:17.000 --> 00:15:21.000]  所涉及的不單只是個人的意願這麼簡單,
[00:15:21.000 --> 00:15:24.000]  其實包括很多東西,
[00:15:24.000 --> 00:15:26.000]  所以我們不要隨意批評,
[00:15:26.000 --> 00:15:28.000]  我見到有些人批評那位老師,
[00:15:28.000 --> 00:15:30.000]  我都不覺得很對,
[00:15:30.000 --> 00:15:31.000]  不要批評,
[00:15:31.000 --> 00:15:35.000]  每個人的選擇都有個人的理由,
[00:15:35.000 --> 00:15:40.000]  我的確真的需要想的問題不是這麼簡單,
[00:15:40.000 --> 00:15:44.000]  就說我個人的意願這麼簡單,
[00:15:44.000 --> 00:15:46.000]  是涉及很多方面,
[00:15:46.000 --> 00:15:48.000]  當我想生命的時候,
[00:15:48.000 --> 00:15:52.000]  我想在我自己的教會的學校裡面,
[00:15:52.000 --> 00:15:55.000]  我們推動一個叫生命的教育,
[00:15:55.000 --> 00:15:56.000]  生命教育,
[00:15:56.000 --> 00:15:58.000]  究竟會是什麼事呢?
[00:15:58.000 --> 00:16:02.000]  當我在很久之前去推動生命教育的時候,
[00:16:02.000 --> 00:16:06.000]  我們想想究竟生命教育應該包括什麼東西的時候,
[00:16:06.000 --> 00:16:10.000]  我們就想想應該將什麼內容放在裡面,
[00:16:10.000 --> 00:16:15.000]  我們將四個範疇放在生命教育裡面,
[00:16:15.000 --> 00:16:16.000]  第一,
[00:16:16.000 --> 00:16:22.000]  包括對自我的認識,
[00:16:22.000 --> 00:16:23.000]  第二,
[00:16:23.000 --> 00:16:25.000]  就是對人,
[00:16:25.000 --> 00:16:26.000]  對社會,
[00:16:26.000 --> 00:16:27.000]  對國家,
[00:16:27.000 --> 00:16:30.000]  和世界那種關愛,
[00:16:30.000 --> 00:16:31.000]  對人,
[00:16:31.000 --> 00:16:32.000]  對國家,
[00:16:32.000 --> 00:16:33.000]  世界那種關愛,
[00:16:33.000 --> 00:16:34.000]  第三,
[00:16:34.000 --> 00:16:38.000]  就是對大自然那種珍惜,
[00:16:38.000 --> 00:16:39.000]  第四,
[00:16:39.000 --> 00:16:45.000]  就是對做物主那種尋求,
[00:16:45.000 --> 00:16:47.000]  原來生命的教育,
[00:16:47.000 --> 00:16:49.000]  要選擇生命,
[00:16:49.000 --> 00:16:51.000]  不單說一方面就是說,
[00:16:51.000 --> 00:16:56.000]  我個人的興趣不簡單,
[00:16:56.000 --> 00:16:59.000]  如果樣樣只是強調我個人的意願的時候,
[00:16:59.000 --> 00:17:03.000]  人會很容易變得很自我為中心,
[00:17:03.000 --> 00:17:04.000]  很自我,
[00:17:04.000 --> 00:17:08.000]  做到無悔就可以,
[00:17:08.000 --> 00:17:09.000]  其實不夠,
[00:17:09.000 --> 00:17:13.000]  我們要想想在生命的選擇裡面,
[00:17:13.000 --> 00:17:17.000]  很多時候更加要考慮到其他人,
[00:17:17.000 --> 00:17:18.000]  社會,
[00:17:18.000 --> 00:17:19.000]  國家,
[00:17:19.000 --> 00:17:20.000]  世界,
[00:17:20.000 --> 00:17:21.000]  大自然的問題,
[00:17:21.000 --> 00:17:23.000]  你很有興趣做某件事,
[00:17:23.000 --> 00:17:26.000]  你破壞大自然都不一定是對的,
[00:17:26.000 --> 00:17:28.000]  所以一定要考慮很多問題,
[00:17:28.000 --> 00:17:31.000]  就好像說到國家,
[00:17:31.000 --> 00:17:35.000]  你知道現在在香港,
[00:17:35.000 --> 00:17:36.000]  剛剛在香港,
[00:17:36.000 --> 00:17:38.000]  回歸將近二十年,
[00:17:38.000 --> 00:17:40.000]  早一年時間,
[00:17:40.000 --> 00:17:42.000]  由六四等等,
[00:17:42.000 --> 00:17:44.000]  都在考慮中國,
[00:17:44.000 --> 00:17:46.000]  香港等等的問題,
[00:17:46.000 --> 00:17:50.000]  大家知道教育局經常想推動什麼?
[00:17:50.000 --> 00:17:53.000]  國民教育,
[00:17:53.000 --> 00:17:54.000]  不過,
[00:17:54.000 --> 00:17:57.000]  如果只是純粹考慮愛國,
[00:17:57.000 --> 00:18:00.000]  我覺得是不足夠的,
[00:18:00.000 --> 00:18:04.000]  愛國是一回什麼事呢?
[00:18:04.000 --> 00:18:05.000]  其實,
[00:18:05.000 --> 00:18:08.000]  我相信當我們討論愛國的時候,
[00:18:08.000 --> 00:18:10.000]  當然也要問一個問題,
[00:18:10.000 --> 00:18:13.000]  究竟我們的國家對人民,
[00:18:13.000 --> 00:18:17.000]  有沒有關顧呢?
[00:18:17.000 --> 00:18:20.000]  如果愛國是盲目的話,
[00:18:20.000 --> 00:18:22.000]  我相信是不應該的,
[00:18:22.000 --> 00:18:24.000]  所以在我們自己教會裡面來說,
[00:18:24.000 --> 00:18:25.000]  當我們推行,
[00:18:25.000 --> 00:18:27.000]  教育局好幾年前,
[00:18:27.000 --> 00:18:28.000]  推動國民教育的時候,
[00:18:28.000 --> 00:18:29.000]  我們很反對,
[00:18:29.000 --> 00:18:31.000]  因為那種國民教育,
[00:18:31.000 --> 00:18:33.000]  是一種很愚民式的一種,
[00:18:33.000 --> 00:18:34.000]  是國民教育的時候,
[00:18:34.000 --> 00:18:36.000]  我覺得是不足夠的,
[00:18:36.000 --> 00:18:39.000]  所以當我們考慮生命的選擇的時候,
[00:18:39.000 --> 00:18:40.000]  其實考慮很多方面,
[00:18:40.000 --> 00:18:41.000]  個人,
[00:18:41.000 --> 00:18:43.000]  人與人之間的關係,
[00:18:43.000 --> 00:18:45.000]  人與社會國家的關係,
[00:18:45.000 --> 00:18:46.000]  人與大自然的關係,
[00:18:46.000 --> 00:18:48.000]  人與做物主的關係,
[00:18:48.000 --> 00:18:51.000]  都一併要考慮,
[00:18:51.000 --> 00:18:52.000]  說完這麼多之後,
[00:18:52.000 --> 00:18:55.000]  好像我給大家一個難題,
[00:18:55.000 --> 00:18:57.000]  是不是生命的選擇,
[00:18:57.000 --> 00:18:59.000]  是一件很困難的事呢?
[00:18:59.000 --> 00:19:01.000]  今天我們讀的經文,
[00:19:01.000 --> 00:19:03.000]  就是生命記的第三十章,
[00:19:03.000 --> 00:19:05.000]  十一節到第二十節,
[00:19:05.000 --> 00:19:06.000]  如果大家有聖經,
[00:19:06.000 --> 00:19:08.000]  都可以再打開這段經文,
[00:19:08.000 --> 00:19:12.000]  來再看一看,
[00:19:12.000 --> 00:19:14.000]  我讀的版本,
[00:19:14.000 --> 00:19:15.000]  就是和合本修訂本,
[00:19:15.000 --> 00:19:16.000]  所以字眼上,
[00:19:16.000 --> 00:19:18.000]  可能未必跟大家一樣,
[00:19:18.000 --> 00:19:20.000]  不過都不要緊,
[00:19:20.000 --> 00:19:22.000]  經文的重點,
[00:19:22.000 --> 00:19:24.000]  這個經文可以說是記載了摩西,
[00:19:24.000 --> 00:19:26.000]  在他離開這個世界前,
[00:19:26.000 --> 00:19:30.000]  對以色列人最後憤悔的一段說話,
[00:19:30.000 --> 00:19:32.000]  那個重點在第十九至第二十節,
[00:19:32.000 --> 00:19:34.000]  那裡這樣說,
[00:19:34.000 --> 00:19:36.000]  你們要揀選生命,
[00:19:36.000 --> 00:19:39.000]  好使你和你的後裔,
[00:19:39.000 --> 00:19:41.000]  都能夠存活,
[00:19:41.000 --> 00:19:44.000]  阿耶說你的上帝,
[00:19:44.000 --> 00:19:45.000]  聽從祂的話,
[00:19:45.000 --> 00:19:47.000]  緊緊的跟隨祂,
[00:19:47.000 --> 00:19:49.000]  因為祂就是你的生命,
[00:19:49.000 --> 00:19:51.000]  必使你的日子得以長久,
[00:19:51.000 --> 00:19:55.000]  可以在耶和華向你列祖阿巴拉罕以撒,
[00:19:55.000 --> 00:19:58.000]  那國起誓要給他們的地上,
[00:19:58.000 --> 00:20:00.000]  來去居住,
[00:20:00.000 --> 00:20:02.000]  聖經裡面很重要,
[00:20:02.000 --> 00:20:04.000]  所強調要愛耶和華,
[00:20:04.000 --> 00:20:06.000]  聽從祂的話,
[00:20:06.000 --> 00:20:08.000]  這個就是得生命,
[00:20:08.000 --> 00:20:12.000]  揀選生命的秘訣,
[00:20:12.000 --> 00:20:14.000]  但是這樣,
[00:20:14.000 --> 00:20:16.000]  是不是很難的一件事呢?
[00:20:16.000 --> 00:20:18.000]  如果大家看回前面,
[00:20:18.000 --> 00:20:21.000]  第十一至第十四節,
[00:20:21.000 --> 00:20:23.000]  摩西這樣說,
[00:20:23.000 --> 00:20:26.000]  我今日所吩咐你的誡命,
[00:20:26.000 --> 00:20:28.000]  並不是困難的,
[00:20:28.000 --> 00:20:30.000]  也不是太遠的,
[00:20:30.000 --> 00:20:32.000]  不像在天上那樣,
[00:20:32.000 --> 00:20:33.000]  使你說,
[00:20:33.000 --> 00:20:36.000]  誰為我們上天去取來給我們,
[00:20:36.000 --> 00:20:38.000]  使我們聽了可以進行,
[00:20:38.000 --> 00:20:40.000]  也不是在海那邊,
[00:20:40.000 --> 00:20:42.000]  使你可以這樣說,
[00:20:42.000 --> 00:20:44.000]  誰為我們渡海到另外一邊,
[00:20:44.000 --> 00:20:46.000]  去取來給我們,
[00:20:46.000 --> 00:20:48.000]  使我們聽了可以進行,
[00:20:48.000 --> 00:20:50.000]  因為這些話,
[00:20:50.000 --> 00:20:52.000]  離你很近,
[00:20:52.000 --> 00:20:55.000]  就在你的口中,
[00:20:55.000 --> 00:20:57.000]  在你的心裡,
[00:20:57.000 --> 00:21:00.000]  使你們可以進行,
[00:21:00.000 --> 00:21:02.000]  揀選生命,
[00:21:02.000 --> 00:21:04.000]  我剛才說好像很難,
[00:21:04.000 --> 00:21:06.000]  但是摩西說不是,
[00:21:06.000 --> 00:21:08.000]  揀選生命很簡單的秘訣,
