
[00:00:00.000 --> 00:00:01.620]  弟兄 姐妹 平安
[00:05:01.200 --> 00:05:07.200]  第一點有關復活的是
[00:05:07.200 --> 00:05:10.720]  耶穌是不是真的復活了
[00:05:10.720 --> 00:05:13.200]  第一點就是有關事實的問題
[00:05:13.200 --> 00:05:15.720]  耶穌基督是不是真的復活了
[00:05:15.720 --> 00:05:20.440]  今天我們讀的聖經已經讀得很清楚了
[00:05:20.440 --> 00:05:23.240]  是個非常有力的證據
[00:05:23.240 --> 00:05:25.880]  今天我們讀的經文其實是很清楚
[00:05:25.880 --> 00:05:28.280]  也是一個非常有力的證據
[00:05:28.280 --> 00:05:31.680]  因為我們剛才讀過都知道了
[00:05:31.680 --> 00:05:39.520]  裡面是記載了好多低聲的見證人
[00:05:39.520 --> 00:05:43.680]  見到當時候復活的場面
[00:05:43.680 --> 00:05:45.760]  今天的經文記載到
[00:05:45.760 --> 00:05:50.520]  都是第一身親自見到耶穌復活的場面
[00:05:50.520 --> 00:05:53.440]  並且經文交代得很清楚
[00:05:53.440 --> 00:05:58.120]  當時候的門徒開始的時候也不相信
[00:05:58.120 --> 00:06:00.840]  並且經文裡面都交代得很清楚
[00:06:00.840 --> 00:06:03.840]  開始的時候門徒都不相信的
[00:06:03.840 --> 00:06:06.560]  也許像我們當中某些人一樣
[00:06:06.560 --> 00:06:09.960]  也許像我們當中某些人一樣不相信
[00:06:09.960 --> 00:06:13.000]  但是在11節是這樣說的
[00:06:13.000 --> 00:06:15.280]  但是在11節是這樣說的
[00:06:15.280 --> 00:06:19.120]  可是試圖以為這些婦女是胡說八道
[00:06:19.120 --> 00:06:23.920]  可是試圖以為這些婦女是胡說八道
[00:06:23.920 --> 00:06:29.760]  那些婦女去墳墓見不到耶穌
[00:06:29.760 --> 00:06:36.640]  見到包羅身體的那些布以後就回去報告
[00:06:36.640 --> 00:06:37.320]  見不到耶穌
[00:06:37.320 --> 00:06:38.240]  見不到耶穌
[00:06:38.240 --> 00:06:41.600]  在那天的清晨去到埋葬耶穌的墓穴
[00:06:41.600 --> 00:06:41.640]  在那天的清晨去到埋葬耶穌的墓穴
[00:06:41.640 --> 00:06:42.640]  她們見不到耶穌
[00:06:42.640 --> 00:06:44.960]  但只是見到那些果絲布
[00:06:44.960 --> 00:06:47.200]  就回去向那些試圖報告
[00:06:47.200 --> 00:06:49.040]  還見到了天使
[00:06:49.040 --> 00:06:51.360]  她們也見到天使
[00:06:51.360 --> 00:06:52.880]  但是回去以後
[00:06:52.880 --> 00:06:56.560]  那些試圖她們也不相信
[00:06:56.560 --> 00:07:00.400]  但當這些婦女向試圖報告的時候
[00:07:00.400 --> 00:07:02.120]  她們也不相信
[00:07:02.120 --> 00:07:05.880]  彼得還親身跑到墳墓那裡去看
[00:07:05.880 --> 00:07:10.160]  試圖彼得親自跑到墳墓那裡去看
[00:07:10.160 --> 00:07:11.280]  看完以後
[00:07:11.280 --> 00:07:15.040]  聖經記載她也還是不相信
[00:07:15.040 --> 00:07:16.640]  她雖然看到空的墳墓
[00:07:16.640 --> 00:07:19.160]  但她仍然是不相信
[00:07:19.160 --> 00:07:23.720]  這個就像我們現代人的態度一樣
[00:07:23.720 --> 00:07:28.080]  但作為現代人
[00:07:28.080 --> 00:07:32.840]  我們也應該有一個客觀的態度來看這件事
[00:07:32.840 --> 00:07:34.280]  但我們既然是現代人
[00:07:34.280 --> 00:07:38.840]  我們也應該保持一個客觀的態度去研究這件事
[00:07:38.840 --> 00:07:42.240]  我們必須要回到兩千年前
[00:07:42.240 --> 00:07:48.560]  當時的人同樣的眼光去看這件事
[00:07:48.560 --> 00:07:52.680]  我們要嘗試回到二千年前
[00:07:52.680 --> 00:07:55.760]  以當時的人的眼光來看這件事
[00:07:55.760 --> 00:08:00.360]  不應該單單以現代人的眼光看這件事
[00:08:00.360 --> 00:08:03.280]  而不是單單以現代人的眼光來看這件事
[00:08:03.280 --> 00:08:05.400]  如果具體的來說
[00:08:05.400 --> 00:08:06.720]  具體的來說
[00:08:06.720 --> 00:08:08.960]  當時是沒有錄像
[00:08:08.960 --> 00:08:11.720]  沒有那個
[00:08:11.720 --> 00:08:13.720]  沒有手機
[00:08:13.720 --> 00:08:14.480]  什麼都沒有
[00:08:14.480 --> 00:08:16.240]  手機也沒有
[00:08:16.240 --> 00:08:18.560]  當時二千年前是沒有錄影機
[00:08:18.560 --> 00:08:19.240]  也沒有手機
[00:08:19.240 --> 00:08:20.280]  什麼都沒有
[00:08:20.280 --> 00:08:22.200]  也沒有法醫科學
[00:08:22.200 --> 00:08:27.920]  也沒有法證的科學去研究
[00:08:27.920 --> 00:08:34.720]  可以精確的來記錄耶穌基督的復活
[00:08:34.720 --> 00:08:38.040]  當時靠的就只要是見證人
[00:08:38.040 --> 00:08:42.240]  當時靠的就是見證人
[00:08:42.240 --> 00:08:47.640]  就是第一身他是親眼看過這件事的那些人
[00:08:47.640 --> 00:08:50.640]  就是第一身的目擊見證人
[00:08:50.640 --> 00:08:55.000]  所以我們也應該去聽聽這些見證人說的話
[00:08:55.000 --> 00:08:58.560]  所以我們首先應該聽聽見證人所說的話
[00:08:58.560 --> 00:09:03.200]  不能單單以現代人的標準去要求當時的人
[00:09:03.200 --> 00:09:07.520]  我們不能夠用今時今日的標準去要求當日的人
[00:09:07.520 --> 00:09:11.320]  剛才讀的經文那個見證人說得非常清楚
[00:09:11.320 --> 00:09:14.640]  剛才讀的經文其實那個見證人是說得很清楚的
[00:09:14.640 --> 00:09:18.880]  婦女是見到耶穌不存在
[00:09:18.880 --> 00:09:22.080]  那些婦女是看不到耶穌
[00:09:22.080 --> 00:09:23.840]  耶穌是不存在的
[00:09:23.840 --> 00:09:25.440]  還見到天使
[00:09:25.440 --> 00:09:27.200]  他們也都見到天使
[00:09:27.200 --> 00:09:34.760]  然後最後彼得和另外的門徒是親眼看過復活的耶穌
[00:09:34.760 --> 00:09:40.560]  後來彼得和其他門徒是親眼看見復活的耶穌
[00:09:40.560 --> 00:09:45.720]  聖經記載是有五百人以上是看過復活的耶穌
[00:09:45.720 --> 00:09:51.560]  聖經記載其實有超過五百人是見過復活了之後的耶穌
[00:09:51.560 --> 00:09:53.240]  再深一層地說
[00:09:53.240 --> 00:09:54.600]  再深一層地來說
[00:09:54.600 --> 00:09:57.320]  我們可能有人這樣懷疑
[00:09:57.320 --> 00:09:59.320]  或者有些人這樣懷疑
[00:09:59.320 --> 00:10:06.680]  聖經的記載是否真的是早期信徒的真實的見證呢?
[00:10:06.680 --> 00:10:12.440]  聖經的記載是不是真是早期的信徒的真實見證呢?
[00:10:12.440 --> 00:10:14.760]  是不是後來加上去的?
[00:10:14.760 --> 00:10:17.560]  是不是有人在後期加上去的呢?
[00:10:17.560 --> 00:10:21.600]  我們今天不能詳細地來談這個問題
[00:10:21.600 --> 00:10:25.280]  今天我們不能詳細地來討論這個問題
[00:10:25.280 --> 00:10:27.800]  但我提出一點
[00:10:27.800 --> 00:10:32.320]  但我提出一點
[00:10:32.320 --> 00:10:36.560]  從文獻考證的觀點來說
[00:10:36.560 --> 00:10:39.520]  是從文獻考證的觀點來說
[00:10:39.520 --> 00:10:43.080]  世上再沒有一本書像聖經
[00:10:43.080 --> 00:10:46.840]  世上再沒有一本書像聖經
[00:10:46.840 --> 00:10:49.520]  隨著歷史不斷地發展
[00:10:49.520 --> 00:10:52.240]  有那麼多的版本
[00:10:52.240 --> 00:10:54.160]  隨著歷史的發展
[00:10:54.160 --> 00:10:56.160]  有那麼多的聖經版本
[00:10:56.160 --> 00:10:59.640]  而且版本是那麼的一致
[00:10:59.640 --> 00:11:02.960]  並且那些版本都是很一致的記錄
[00:11:02.960 --> 00:11:06.400]  沒有太多的問題
[00:11:06.400 --> 00:11:10.720]  百分之九十多以上的記載都一樣在歷史裡面
[00:11:10.720 --> 00:11:15.880]  百分之九十多以上的記載都一樣在歷史裡面
[00:11:15.880 --> 00:11:20.480]  並且新約的書信陳述的時間
[00:11:20.480 --> 00:11:25.360]  和真實發生的時間的距離是那麼短
[00:11:25.360 --> 00:11:28.120]  並且當人寫新約的時候
[00:11:28.120 --> 00:11:33.320]  和那件事件發生的時間距離是很短的
[00:11:33.320 --> 00:11:36.520]  所以從文獻考證的觀點來說
[00:11:36.520 --> 00:11:40.040]  聖經是非常非常的可信
[00:11:40.040 --> 00:11:43.560]  所以從文獻考證的觀點來說
[00:11:43.560 --> 00:11:45.480]  聖經是非常非常的可信
[00:11:45.480 --> 00:11:49.440]  在世上再沒有一本書像聖經那麼可信
[00:11:49.440 --> 00:11:52.920]  世界上再沒有一本書像聖經那麼可信
[00:11:52.920 --> 00:11:56.720]  所以是不是我們可以反過來
[00:11:56.720 --> 00:12:00.760]  向那些所謂科學主義挑戰
[00:12:00.760 --> 00:12:06.800]  我們其實可以反過來向那些科學主義的人來說
[00:12:06.800 --> 00:12:08.680]  所謂科學主義就是說
[00:12:08.680 --> 00:12:11.120]  這個世界是自然的規律
[00:12:11.120 --> 00:12:12.080]  但是呢
[00:12:12.080 --> 00:12:13.600]  我是簡單說
[00:12:13.600 --> 00:12:15.960]  就是這個世界是自然的規律
[00:12:15.960 --> 00:12:20.000]  但是神不可以參與在裡面
[00:12:20.000 --> 00:12:22.400]  科學主義簡單來說
[00:12:22.400 --> 00:12:26.360]  簡單來說就是說這個世界是自然存在
[00:12:26.360 --> 00:12:28.920]  上帝不能夠參與在世界當中的
[00:12:28.920 --> 00:12:32.080]  那這樣子就拒絕了復活的事
[00:12:32.080 --> 00:12:34.760]  那就一定是拒絕復活的事
[00:12:34.760 --> 00:12:38.320]  其實科學主義不單是拒絕復活的事
[00:12:38.320 --> 00:12:40.720]  是拒絕神參與世界
[00:12:40.720 --> 00:12:44.560]  其實科學主義不單是拒絕復活的事
[00:12:44.560 --> 00:12:47.960]  而是拒絕上帝可以參與世界
[00:12:47.960 --> 00:12:55.880]  另外也可以向後現代的一種思維挑戰
[00:12:55.880 --> 00:13:01.120]  另外我們可以向一些後現代的思維來挑戰
[00:13:01.120 --> 00:13:05.160]  現在後現代的就不是跟你講道理
[00:13:05.160 --> 00:13:07.400]  後現代的人都不是跟你講道理的
[00:13:07.400 --> 00:13:10.840]  是講他自己喜歡不喜歡
[00:13:10.840 --> 00:13:12.600]  是講他們自己的感受
[00:13:12.600 --> 00:13:14.400]  喜歡還是不喜歡
[00:13:14.400 --> 00:13:15.800]  感覺好不好
[00:13:15.800 --> 00:13:18.240]  他們講的是感覺好不好
[00:13:18.240 --> 00:13:22.320]  他是這樣說是在使用自己的自由
[00:13:22.320 --> 00:13:25.560]  他們就是使用自己的自由
[00:13:25.560 --> 00:13:28.680]  其實就是說是用自由來拒絕神
[00:13:28.680 --> 00:13:31.440]  他們就是用自由來拒絕神
[00:13:31.440 --> 00:13:36.320]  在國內上網現在很流行的一句話就是
[00:13:36.320 --> 00:13:39.400]  就是那麼任性
[00:13:39.400 --> 00:13:44.440]  在國內有一句很流行的話在網上很流行
[00:13:44.440 --> 00:13:48.560]  就是那麼任性
[00:13:48.560 --> 00:13:51.840]  就是後現代的一種思想
[00:13:51.840 --> 00:13:54.000]  這是後現代的一種思想
[00:13:54.000 --> 00:13:58.000]  我們請剛才所說的兩種人都深思一下
[00:13:58.000 --> 00:14:02.800]  我請剛才提到的兩種人都要深思一下
[00:14:02.800 --> 00:14:09.080]  不要拒絕創造宇宙和掌管宇宙的神
[00:14:09.080 --> 00:14:14.440]  不要拒絕各位創造宇宙和掌管宇宙的神
[00:14:14.440 --> 00:14:17.800]  在歷史裡的見證已經很清楚的
[00:14:17.800 --> 00:14:20.600]  耶穌基督已經復活了
[00:14:20.600 --> 00:14:24.360]  在歷史上已經很清楚見證到
[00:14:24.360 --> 00:14:27.080]  耶穌基督已經復活了
[00:14:27.080 --> 00:14:29.800]  每個人都必須面對這個事實
[00:14:29.800 --> 00:14:42.200]  每個人都必須面對這個事實
[00:14:42.200 --> 00:14:46.520]  這是第一點我要跟大家分享的
[00:14:46.520 --> 00:14:49.480]  這是第一點我想跟大家分享的
[00:14:49.480 --> 00:14:51.680]  我們簡單的來介紹
[00:14:51.680 --> 00:14:54.400]  耶穌復活是真的
[00:14:54.400 --> 00:14:55.800]  我們簡單的來介紹
[00:14:55.800 --> 00:14:58.320]  耶穌復活是真的
[00:14:58.320 --> 00:15:02.240]  我希望今天你如果還沒有相信耶穌
[00:15:02.240 --> 00:15:05.760]  我希望今天如果當中有未曾相信耶穌的人
[00:15:05.760 --> 00:15:10.480]  是不是今天你就要考慮要與耶穌相遇
[00:15:10.480 --> 00:15:14.960]  是不是請你們考慮今天要與耶穌相遇
[00:15:14.960 --> 00:15:16.960]  因為祂已經復活了
[00:15:16.960 --> 00:15:18.760]  因為祂已經復活了
[00:15:18.760 --> 00:15:21.160]  祂答應凡相信祂的
[00:15:21.160 --> 00:15:23.160]  祂答應凡相信祂的人
[00:15:23.160 --> 00:15:26.680]  祂就用祂的死亡取代我們的死亡
[00:15:26.680 --> 00:15:29.040]  祂就用祂的死亡取代我們的死亡
[00:15:29.040 --> 00:15:31.640]  因為我們都是犯罪累累
[00:15:31.640 --> 00:15:34.040]  因為我們是犯罪很多的人
[00:15:34.040 --> 00:15:40.120]  而罪的結果就是死
[00:15:40.120 --> 00:15:43.920]  所以祂願意取代我們因為罪的緣故
[00:15:43.920 --> 00:15:47.720]  所以應該受的懲罰就是死亡
[00:15:47.720 --> 00:15:52.640]  所以祂願意代替我們去承擔罪的懲罰就是死亡
[00:15:52.640 --> 00:15:56.000]  而且使用祂的復活帶給我們新生命
[00:15:56.000 --> 00:15:58.800]  而且使用祂的復活帶給我們新生命
[00:15:58.800 --> 00:16:00.800]  你願意跟祂相遇嗎?
[00:16:00.800 --> 00:16:02.800]  你願意跟祂相遇嗎?
[00:16:02.800 --> 00:16:10.000]  第二點我要說的是復活是喜樂的源頭
[00:16:10.000 --> 00:16:14.800]  第二點我想跟大家分享的是復活是喜樂的源頭
[00:16:14.800 --> 00:16:17.800]  在《使徒信經》那裏最後的兩句是
[00:16:17.800 --> 00:16:21.600]  我信身體復活,我信永生
[00:16:21.600 --> 00:16:27.800]  在《使徒信經》那裏最後的兩句是
[00:16:27.800 --> 00:16:30.320]  我信身體復活,我信永生
[00:16:30.320 --> 00:16:32.320]  這是我們所相信的
[00:16:32.320 --> 00:16:34.120]  這是我們所相信的
[00:16:34.120 --> 00:16:38.720]  但是永生就不單是一張棋票
[00:16:38.720 --> 00:16:41.920]  但是永生就不是一張棋票
[00:16:41.920 --> 00:16:45.320]  要到審判的時候我們才可以領取
[00:16:45.320 --> 00:16:49.120]  等到審判的時候我們才可以領取的
[00:16:49.120 --> 00:16:53.320]  因為永生的喜樂,今天你就可以領取
[00:16:53.320 --> 00:16:57.120]  因為永生的喜樂,我們今天就可以知取的了
[00:16:57.120 --> 00:17:02.520]  如果說我們是可以有永遠的生命不會死
[00:17:02.520 --> 00:17:05.720]  這個是多麼快樂的一件事
[00:17:05.720 --> 00:17:09.720]  如果我們說我們有永遠的生命是不會死的
[00:17:09.720 --> 00:17:11.720]  這個是多麼快樂的一件事呢
[00:17:11.720 --> 00:17:14.120]  因為這個是神所應許的
[00:17:14.120 --> 00:17:15.920]  因為這個是神所應許的
[00:17:15.920 --> 00:17:20.720]  祂讓耶穌基督復活給我們一個明證
[00:17:20.720 --> 00:17:24.120]  祂讓耶穌基督復活給我們一個證據
[00:17:24.120 --> 00:17:29.320]  所以我邀請弟兄姐妹在盼望當中我們要喜樂
[00:17:29.320 --> 00:17:33.720]  所以我邀請弟兄姐妹當我們在盼望當中我們要喜樂
[00:17:33.720 --> 00:17:36.120]  好多弟兄姐妹都很高興
[00:17:36.120 --> 00:17:38.920]  我在那麼多年在教會
[00:17:38.920 --> 00:17:42.720]  或者見到很多弟兄姐妹都很高興
[00:17:42.720 --> 00:17:46.920]  或者見到很多弟兄姐妹都很高興
[00:17:46.920 --> 00:17:53.920]  我特別要提我以前在另外教會的主任牧師Jeff
[00:17:53.920 --> 00:17:53.920]  我特別要提我以前在另外教會的主任牧師Jeff
[00:17:53.920 --> 00:17:58.720]  我特別要提我以前在另外教會的主任牧師Jeff
[00:17:58.720 --> 00:18:04.320]  他是個英國人每次做每件事都是嚴嚴肅肅的
[00:18:04.320 --> 00:18:10.520]  他是個英國人平日做事都很嚴肅的
[00:18:10.520 --> 00:18:16.520]  但是到復活節那天他是另外一個人
[00:18:16.520 --> 00:18:25.520]  他的言語他的念光都顯示出說不出的那種喜樂
[00:18:25.520 --> 00:18:25.520]  他的言語他的念光都顯示出說不出的那種喜樂
[00:18:25.520 --> 00:18:31.320]  他的面容他的眼光都顯示一些言語不能表達的喜樂
[00:18:31.320 --> 00:18:31.320]  他的面容他的眼光都顯示一些言語不能表達的喜樂
[00:18:31.320 --> 00:18:34.920]  他的喜樂好像是放射出來的一樣
[00:18:34.920 --> 00:18:38.320]  他的喜樂好像是放射出來的一樣
[00:18:38.320 --> 00:18:43.120]  我知道這是因為單純的信心和盼望得到的喜樂
[00:18:43.120 --> 00:18:43.120]  我知道這是因為單純的信心和盼望得到的喜樂
[00:18:43.120 --> 00:18:46.720]  這個是單純的信心而發放出來的喜樂
[00:18:46.720 --> 00:18:50.520]  因為耶穌基督已經為我們示範了復活
[00:18:50.520 --> 00:18:53.920]  因為耶穌基督已經為我們示範了復活
[00:18:53.920 --> 00:18:56.720]  在年前十五章二十節
[00:18:56.720 --> 00:18:59.720]  在哥倫多前書十五章第二十節
[00:18:59.720 --> 00:19:06.920]  這樣說,然而事實上基督已經從死裡復活
[00:19:06.920 --> 00:19:11.120]  然而事實上基督已經從死裡復活
[00:19:11.120 --> 00:19:18.120]  這是要保證已經死了的人也要復活
[00:19:18.120 --> 00:19:22.320]  這是要保證已經死了的人也要復活
[00:19:22.320 --> 00:19:25.120]  所以喜樂把弟兄姐妹
[00:19:25.120 --> 00:19:27.520]  弟兄姐妹讓我們一起喜樂
[00:19:27.520 --> 00:19:31.920]  讓贖天的喜樂因著我們的信心
[00:19:31.920 --> 00:19:31.920]  讓贖天的喜樂因著我們的信心
[00:19:31.920 --> 00:19:35.320]  使聖靈傾倒在我們的心裡
[00:19:35.320 --> 00:19:39.120]  讓贖天的喜樂因著我們的信心
[00:19:39.120 --> 00:19:42.520]  使聖靈傾倒在我們的心裡
[00:19:42.520 --> 00:19:47.320]  沖走今生死亡的陰影和憂愁
[00:19:47.320 --> 00:19:51.120]  沖走今生死亡的陰影和憂愁
[00:19:51.120 --> 00:19:56.920]  特別在當中已經經歷了不少人生的逼生者命
[00:19:56.920 --> 00:19:56.920]  特別在當中已經經歷了不少人生的逼生者命
[00:19:56.920 --> 00:20:01.320]  特別在當中已經經歷了不少人生的逼生者命
[00:20:01.320 --> 00:20:04.120]  身體是一天一天的衰殘
[00:20:04.120 --> 00:20:06.120]  身體是一天一天的衰殘
[00:20:06.120 --> 00:20:08.720]  雖然我們是像聖經說的
[00:20:08.720 --> 00:20:13.520]  我們的裡面是一天一天的更新
[00:20:13.520 --> 00:20:15.720]  雖然我們都好像聖經所說
[00:20:15.720 --> 00:20:18.920]  我們的裡面是一天一天的更新
[00:20:18.920 --> 00:20:20.320]  但是沒有辦法的
[00:20:20.320 --> 00:20:23.120]  我們的身體是這樣走下坡
[00:20:23.120 --> 00:20:24.320]  但是沒有辦法的
[00:20:24.320 --> 00:20:26.720]  我們的身體是一路一路走下坡的
[00:20:26.720 --> 00:20:30.920]  但就能在今天裡復活的見證
[00:20:30.920 --> 00:20:35.720]  但就能在今天裡復活的見證
[00:20:35.720 --> 00:20:42.120]  讓我們從這些記載裡得到盼望
[00:20:42.120 --> 00:20:42.120]  讓我們從這些記載裡得到盼望
[00:20:42.120 --> 00:20:46.720]  因為耶穌基督已經為我們戰勝了死亡
[00:20:46.720 --> 00:20:49.720]  因為耶穌基督已經為我們戰勝了死亡
[00:20:49.720 --> 00:20:54.520]  就讓屬天的平安和喜樂
[00:20:54.520 --> 00:20:56.920]  臨到我們這裡每一個人的心
[00:20:56.920 --> 00:21:00.520]  臨到我們這裡每一個人的心
[00:21:00.520 --> 00:21:04.720]  最後我們特別在思想是身體復活
[00:21:04.720 --> 00:21:08.120]  最後我們特別在思想是身體復活
[00:21:08.120 --> 00:21:12.320]  就像剛才使徒信經所說的身體復活
[00:21:12.320 --> 00:21:12.320]  就像剛才使徒信經所說的身體復活
[00:21:12.320 --> 00:21:16.120]  正如剛才我們讀過使徒信經
[00:21:16.120 --> 00:21:17.920]  我信身體復活
[00:21:17.920 --> 00:21:23.920]  而不是單單靈魂或者是精神的永存
[00:21:23.920 --> 00:21:28.320]  而不是單單靈魂或者是精神的永存
[00:21:28.320 --> 00:21:30.120]  在聖經裡記載得很清楚
[00:21:30.120 --> 00:21:33.320]  耶穌的復活是身體復活
[00:21:33.320 --> 00:21:35.320]  在聖經裡記載得很清楚
[00:21:35.320 --> 00:21:38.120]  耶穌基督的復活是身體復活
[00:21:38.120 --> 00:21:41.920]  而且還說我們以後也是身體復活
[00:21:41.920 --> 00:21:46.920]  並且也告訴我們將來我們也會身體復活
[00:21:46.920 --> 00:21:55.920]  這件事在哥倫多前書15章有很詳細的討論
[00:21:55.920 --> 00:22:00.320]  有關這件事在哥倫多前書15章有很詳細的討論
[00:22:00.320 --> 00:22:04.720]  但我們今天沒有時間能夠讀得太多
[00:22:04.720 --> 00:22:08.320]  今天我們沒有足夠的時間讓我們詳細地讀
[00:22:08.320 --> 00:22:13.520]  今天我們沒有足夠的時間讓我們詳細地讀
[00:22:13.520 --> 00:22:20.520]  我想提一節的聖經就是在哥倫多前書15章17節
[00:22:20.520 --> 00:22:26.720]  很簡單地說,要是基督沒有復活
[00:22:26.720 --> 00:22:30.720]  你們的信仰就是幻想
[00:22:30.720 --> 00:22:34.120]  你們仍然迷失在最終
[00:22:34.120 --> 00:22:37.520]  這節經文說,要是基督沒有復活
[00:22:37.520 --> 00:22:40.920]  你們的信仰就是幻想
[00:22:40.920 --> 00:22:43.920]  你們仍然迷失在最終
[00:22:43.920 --> 00:22:46.920]  這是說耶穌是身體復活的意思
[00:22:46.920 --> 00:22:50.520]  這是說耶穌是身體復活的意思
[00:22:50.520 --> 00:22:54.320]  這句話很值得我們仔細地思想
[00:22:54.320 --> 00:22:56.920]  這句話很值得我們仔細地思想
[00:22:56.920 --> 00:22:59.520]  但今天我只是分享一點
[00:22:59.520 --> 00:23:01.520]  但今天我只是分享一點
[00:23:01.520 --> 00:23:05.120]  這是身體復活給我們的保證
[00:23:05.120 --> 00:23:08.320]  這是身體復活給我們的保證
[00:23:08.320 --> 00:23:11.320]  它保證了我們的連續性
[00:23:11.320 --> 00:23:13.720]  它保證了我們的連續性
[00:23:13.720 --> 00:23:18.520]  就是說今生的我可以延續到永生
[00:23:18.520 --> 00:23:21.720]  就是說今生的我可以延續到永生
