
[00:00:00.000 --> 00:00:02.280]  歡迎大家來到我們的周到崇拜
[00:05:35.840 --> 00:05:37.840]  這是第五章的訊息
[00:05:37.840 --> 00:05:39.840]  接著是第六章的訊息
[00:05:39.840 --> 00:05:41.840]  一進入第六章
[00:05:41.840 --> 00:05:43.840]  我們就遇到
[00:05:43.840 --> 00:05:45.840]  最為人所知
[00:05:45.840 --> 00:05:47.840]  我們最喜歡的五餅二魚
[00:05:47.840 --> 00:05:49.840]  餵飽五千人的天國記號
[00:05:49.840 --> 00:05:51.840]  不是神蹟
[00:05:51.840 --> 00:05:53.840]  是記號
[00:05:53.840 --> 00:05:55.840]  整個五餅二魚的中心
[00:05:55.840 --> 00:05:57.840]  就是耶穌分餅那一幕
[00:05:57.840 --> 00:05:59.840]  起餅來足謝了
[00:05:59.840 --> 00:06:01.840]  默害那一幕
[00:06:01.840 --> 00:06:03.840]  那一幕其實是最後晚餐
[00:06:03.840 --> 00:06:05.840]  十字架寫命的寓言
[00:06:05.840 --> 00:06:07.840]  又不是一個普通的神蹟
[00:06:07.840 --> 00:06:09.840]  是一個天國的記號
[00:06:09.840 --> 00:06:11.840]  是一個
[00:06:11.840 --> 00:06:13.840]  救贖的記號
[00:06:13.840 --> 00:06:15.840]  但是很可悲
[00:06:15.840 --> 00:06:17.840]  也很可惡
[00:06:17.840 --> 00:06:19.840]  當天有五千個男丁
[00:06:19.840 --> 00:06:21.840]  加起來可能有二萬個男女老幼
[00:06:21.840 --> 00:06:23.840]  全部都是在那裡看神蹟
[00:06:23.840 --> 00:06:25.840]  不要聽耶穌的話
[00:06:25.840 --> 00:06:27.840]  大家就去吃餅
[00:06:27.840 --> 00:06:29.840]  然後說這個人很厲害
[00:06:29.840 --> 00:06:31.840]  現在可以做皇帝
[00:06:31.840 --> 00:06:33.840]  於是他們要耶穌作王
[00:06:33.840 --> 00:06:35.840]  他們只是看神蹟
[00:06:35.840 --> 00:06:37.840]  他們不聽耶穌的話
[00:06:37.840 --> 00:06:39.840]  猶太的群眾是這樣
[00:06:39.840 --> 00:06:41.840]  耶穌的門徒都是這樣
[00:06:41.840 --> 00:06:43.840]  在故事裡面
[00:06:43.840 --> 00:06:45.840]  如果你記得菲力和安德烈
[00:06:45.840 --> 00:06:47.840]  合力對抗不聽耶穌的話
[00:06:47.840 --> 00:06:49.840]  耶穌要行神蹟
[00:06:49.840 --> 00:06:51.840]  去餵餅
[00:06:51.840 --> 00:06:53.840]  他們堅決不要
[00:06:53.840 --> 00:06:55.840]  正如我之前所說
[00:06:55.840 --> 00:06:57.840]  五餅二魚很可能是耶穌
[00:06:57.840 --> 00:06:59.840]  一生裡面眾多神蹟裡面
[00:06:59.840 --> 00:07:01.840]  最熱鬧但又最孤單的一個
[00:07:01.840 --> 00:07:03.840]  因為只有祂知道祂在做什麼
[00:07:03.840 --> 00:07:05.840]  其他人沒有一個人
[00:07:05.840 --> 00:07:07.840]  接到祂的招
[00:07:07.840 --> 00:07:09.840]  沒有人接到祂的球
[00:07:09.840 --> 00:07:11.840]  每個人都以為祂在行神蹟
[00:07:11.840 --> 00:07:13.840]  但其實祂在給我們
[00:07:13.840 --> 00:07:15.840]  一個記號
[00:07:15.840 --> 00:07:17.840]  回到楊寶欽第六章
[00:07:17.840 --> 00:07:19.840]  五餅二魚的
[00:07:19.840 --> 00:07:21.840]  天國記號之下
[00:07:21.840 --> 00:07:23.840]  又是另外一個天國的記號
[00:07:23.840 --> 00:07:25.840]  短一點的
[00:07:25.840 --> 00:07:27.840]  小一點的
[00:07:27.840 --> 00:07:29.840]  但其實兩個是雙胞胎
[00:07:29.840 --> 00:07:31.840]  下面有一個天國的記號叫
[00:07:31.840 --> 00:07:33.840]  黑夜狂風海上行走
[00:07:33.840 --> 00:07:35.840]  耶穌在海上行走
[00:07:35.840 --> 00:07:37.840]  驟眼看來
[00:07:37.840 --> 00:07:39.840]  這兩個天國的記號
[00:07:39.840 --> 00:07:41.840]  九五八搭的
[00:07:41.840 --> 00:07:43.840]  上下
[00:07:43.840 --> 00:07:45.840]  好像沒有什麼關係
[00:07:45.840 --> 00:07:47.840]  但當你仔細研讀的時候
[00:07:47.840 --> 00:07:49.840]  我們發現原來五餅二魚
[00:07:49.840 --> 00:07:51.840]  和海上行走
[00:07:51.840 --> 00:07:53.840]  是一個龍鳳胎
[00:07:53.840 --> 00:07:55.840]  正所謂好事成雙
[00:07:55.840 --> 00:07:57.840]  五餅二魚的結尾是十二個男子
[00:07:57.840 --> 00:07:59.840]  相信是十二個門徒
[00:07:59.840 --> 00:08:01.840]  拿著十二個男子
[00:08:01.840 --> 00:08:03.840]  海上行走的起頭
[00:08:03.840 --> 00:08:05.840]  也是十二個門徒
[00:08:05.840 --> 00:08:07.840]  海上行走在楊寶欽裡面
[00:08:07.840 --> 00:08:09.840]  唯一一件行在
[00:08:09.840 --> 00:08:11.840]  十二門徒身上的神蹟
[00:08:11.840 --> 00:08:13.840]  沒有其他人的
[00:08:13.840 --> 00:08:15.840]  只有十二門徒見到經歷過這個神蹟
[00:08:15.840 --> 00:08:17.840]  他們是耶穌的門徒
[00:08:17.840 --> 00:08:21.840]  是耶穌為他們度身訂造的神蹟記號
[00:08:21.840 --> 00:08:25.840]  為要成為他們將來的鼓勵和應許
[00:08:25.840 --> 00:08:27.840]  為什麼?
[00:08:27.840 --> 00:08:29.840]  因為這班十二門徒
[00:08:29.840 --> 00:08:31.840]  他們很快會被耶穌
[00:08:31.840 --> 00:08:33.840]  差遣into darkness
[00:08:33.840 --> 00:08:35.840]  進入一個黑暗的世界裡面
[00:08:35.840 --> 00:08:37.840]  將他們的餅碎
[00:08:37.840 --> 00:08:39.840]  餅碎代表了天國的福音
[00:08:39.840 --> 00:08:41.840]  餅已經餵飽了五千人
[00:08:41.840 --> 00:08:43.840]  餵了二萬人
[00:08:43.840 --> 00:08:45.840]  但是還有餅碎
[00:08:45.840 --> 00:08:49.840]  餅碎可以繼續去救人
[00:08:49.840 --> 00:08:51.840]  於是將餅碎生命的糧
[00:08:51.840 --> 00:08:53.840]  傳到以色列的十二支派裡面
[00:08:53.840 --> 00:08:55.840]  再傳到地極
[00:08:55.840 --> 00:08:57.840]  而當你去做這個行動的時候
[00:08:57.840 --> 00:08:59.840]  當你做這個使命的時候
[00:08:59.840 --> 00:09:01.840]  是into darkness
[00:09:01.840 --> 00:09:03.840]  光照在黑暗的當中
[00:09:03.840 --> 00:09:05.840]  黑暗會拒絕光
[00:09:05.840 --> 00:09:07.840]  於是十二門徒極其需要耶穌的同在
[00:09:07.840 --> 00:09:11.840]  而通過海上行走的神蹟
[00:09:11.840 --> 00:09:13.840]  或者記號
[00:09:13.840 --> 00:09:15.840]  耶穌告訴他們
[00:09:15.840 --> 00:09:17.840]  他必聽天語
[00:09:17.840 --> 00:09:19.840]  他們同在直到世代的終結
[00:09:19.840 --> 00:09:21.840]  但是有一個條件
[00:09:21.840 --> 00:09:23.840]  他們要忠心耶穌天國的使命
[00:09:23.840 --> 00:09:25.840]  如果大家記得
[00:09:25.840 --> 00:09:27.840]  在這兩個天國記號
[00:09:27.840 --> 00:09:29.840]  做完之後
[00:09:29.840 --> 00:09:31.840]  約翰帶我們進入耶穌
[00:09:31.840 --> 00:09:35.840]  在加伯農會堂裡面的講道
[00:09:35.840 --> 00:09:37.840]  那篇道有一個名堂叫
[00:09:37.840 --> 00:09:39.840]  我是生命量
[00:09:39.840 --> 00:09:41.840]  那篇道其實是為了要解明
[00:09:41.840 --> 00:09:43.840]  五病二瘀究竟是什麼事
[00:09:43.840 --> 00:09:45.840]  你明白嗎?
[00:09:45.840 --> 00:09:47.840]  五病二瘀是小事
[00:09:47.840 --> 00:09:49.840]  那篇道是大大大大大事
[00:09:49.840 --> 00:09:51.840]  耶穌做了五病二瘀
[00:09:51.840 --> 00:09:53.840]  然後他要去將那篇道
[00:09:53.840 --> 00:09:55.840]  去解釋五病二瘀
[00:09:55.840 --> 00:09:57.840]  那篇道如果大家記得
[00:09:57.840 --> 00:09:59.840]  裡面的內容非常奇特
[00:09:59.840 --> 00:10:01.840]  講一下又講什麼吃我的肉
[00:10:01.840 --> 00:10:03.840]  喝我的血
[00:10:03.840 --> 00:10:05.840]  在當日在場的聽眾裡面
[00:10:05.840 --> 00:10:07.840]  我相信大部分
[00:10:07.840 --> 00:10:09.840]  沒有人聽得懂耶穌的信息
[00:10:09.840 --> 00:10:11.840]  然而
[00:10:11.840 --> 00:10:13.840]  只要他們繼續跟隨
[00:10:13.840 --> 00:10:15.840]  只需要一年之後
[00:10:15.840 --> 00:10:17.840]  你繼續留意耶穌
[00:10:17.840 --> 00:10:19.840]  繼續追蹤他的時候
[00:10:19.840 --> 00:10:21.840]  你會明白那篇道裡面
[00:10:21.840 --> 00:10:23.840]  所有的一切
[00:10:23.840 --> 00:10:25.840]  都是指向耶穌基督的
[00:10:25.840 --> 00:10:27.840]  十字架
[00:10:27.840 --> 00:10:29.840]  在那天耶穌講那篇道
[00:10:29.840 --> 00:10:31.840]  教導眾人的時候
[00:10:31.840 --> 00:10:33.840]  他也鼓勵大家
[00:10:33.840 --> 00:10:35.840]  要全人回應
[00:10:35.840 --> 00:10:37.840]  十字架的救贖
[00:10:37.840 --> 00:10:39.840]  這個是耶穌給我們的
[00:10:39.840 --> 00:10:41.840]  形容
[00:10:41.840 --> 00:10:43.840]  六章第二十六節
[00:10:43.840 --> 00:10:45.840]  耶穌回答他們說
[00:10:45.840 --> 00:10:47.840]  我實實在在地告訴你們
[00:10:47.840 --> 00:10:49.840]  不要為那毀壞的
[00:10:49.840 --> 00:10:51.840]  食物操勞
[00:10:51.840 --> 00:10:53.840]  卻要為那
[00:10:53.840 --> 00:10:55.840]  傳到永生的食物操勞
[00:10:55.840 --> 00:10:57.840]  這食物是人子
[00:10:57.840 --> 00:10:59.840]  要賜給你們的
[00:10:59.840 --> 00:11:01.840]  那食物是誰賜的?是人子
[00:11:01.840 --> 00:11:03.840]  人子是什麼料來的?
[00:11:03.840 --> 00:11:05.840]  人子就是耶穌
[00:11:05.840 --> 00:11:07.840]  但以理書第七章
[00:11:07.840 --> 00:11:09.840]  十三至十四節
[00:11:09.840 --> 00:11:11.840]  人子是說舊約聖經裡面的人子
[00:11:11.840 --> 00:11:13.840]  人子在舊約聖經裡面
[00:11:13.840 --> 00:11:15.840]  做什麼的?領受一個永遠的國度
[00:11:15.840 --> 00:11:17.840]  所以人子
[00:11:17.840 --> 00:11:19.840]  要賜給你的不是麵包
[00:11:19.840 --> 00:11:21.840]  這麼簡單
[00:11:21.840 --> 00:11:23.840]  人子要賜給你的是天上
[00:11:23.840 --> 00:11:25.840]  永恆的財寶
[00:11:25.840 --> 00:11:27.840]  永恆的天國
[00:11:27.840 --> 00:11:29.840]  所以耶穌的形容是不要為那毀壞
[00:11:29.840 --> 00:11:31.840]  地上的國度
[00:11:31.840 --> 00:11:33.840]  今生的榮耀而操勞
[00:11:33.840 --> 00:11:35.840]  耶穌叫我們要為天上的財寶
[00:11:35.840 --> 00:11:37.840]  要為永恆的榮耀
[00:11:37.840 --> 00:11:39.840]  永恆的國度
[00:11:39.840 --> 00:11:41.840]  而操勞
[00:11:41.840 --> 00:11:43.840]  然後耶穌告訴我們
[00:11:43.840 --> 00:11:45.840]  我就是人子
[00:11:45.840 --> 00:11:47.840]  我會為你上十字架
[00:11:47.840 --> 00:11:49.840]  通過十字架我會為你贏取
[00:11:49.840 --> 00:11:51.840]  天國的財寶
[00:11:51.840 --> 00:11:53.840]  永恆的國度
[00:11:53.840 --> 00:11:55.840]  你既然將會從我手上
[00:11:55.840 --> 00:11:57.840]  得著永恆的國度
[00:11:57.840 --> 00:11:59.840]  你就應該
[00:11:59.840 --> 00:12:01.840]  一無掛慮
[00:12:01.840 --> 00:12:03.840]  奉上所有
[00:12:03.840 --> 00:12:05.840]  單求我的國
[00:12:05.840 --> 00:12:07.840]  將你的餘生
[00:12:07.840 --> 00:12:09.840]  全部獻給我
[00:12:09.840 --> 00:12:11.840]  與我一起追求
[00:12:11.840 --> 00:12:13.840]  那個天國天上的財寶
[00:12:13.840 --> 00:12:15.840]  這樣就對了
[00:12:15.840 --> 00:12:17.840]  這是《讓福音》第六章的訊息
[00:12:17.840 --> 00:12:19.840]  接下來到今天
[00:12:19.840 --> 00:12:21.840]  今天我要帶你進入
[00:12:21.840 --> 00:12:23.840]  《讓福音》第七章
[00:12:23.840 --> 00:12:25.840]  我們只是看頭十三節
[00:12:25.840 --> 00:12:27.840]  有關耶穌
[00:12:27.840 --> 00:12:29.840]  與他的兄弟的故事
[00:12:29.840 --> 00:12:31.840]  這是四福音書
[00:12:31.840 --> 00:12:33.840]  獨有的耶穌與
[00:12:33.840 --> 00:12:35.840]  兄弟幫的故事
[00:12:35.840 --> 00:12:37.840]  在我們進入第七章之前
[00:12:37.840 --> 00:12:39.840]  我想帶你回顧
[00:12:39.840 --> 00:12:41.840]  《讓福音》第五章至第十章
[00:12:41.840 --> 00:12:43.840]  的大圖畫
[00:12:43.840 --> 00:12:45.840]  聖學者告訴我們
[00:12:45.840 --> 00:12:47.840]  在《讓福音》第五章
[00:12:47.840 --> 00:12:49.840]  到《讓福音》
[00:12:49.840 --> 00:12:51.840]  第十章
[00:12:51.840 --> 00:12:53.840]  我們進入了一個
[00:12:53.840 --> 00:12:55.840]  節慶的週期
[00:12:55.840 --> 00:12:57.840]  Festival Cycle
[00:12:57.840 --> 00:12:59.840]  第五章有一個節日
[00:12:59.840 --> 00:13:01.840]  叫做安息日
[00:13:01.840 --> 00:13:03.840]  第六章有一個節日
[00:13:03.840 --> 00:13:05.840]  背景是愉悅節
[00:13:05.840 --> 00:13:07.840]  第七至第九章
[00:13:07.840 --> 00:13:09.840]  是鑄棚節
[00:13:09.840 --> 00:13:11.840]  第十章是獻殿節
[00:13:11.840 --> 00:13:13.840]  最後到十一章
[00:13:13.840 --> 00:13:15.840]  又回到愉悅節
[00:13:15.840 --> 00:13:19.840]  在這個節慶週期當中
[00:13:19.840 --> 00:13:21.840]  耶穌通過神蹟
[00:13:21.840 --> 00:13:23.840]  和教導以節日為背景
[00:13:23.840 --> 00:13:25.840]  節日是一個背景
[00:13:25.840 --> 00:13:27.840]  在節日當中
[00:13:27.840 --> 00:13:29.840]  耶穌通過神蹟和教導
[00:13:29.840 --> 00:13:31.840]  神蹟和教導是啟示自己
[00:13:31.840 --> 00:13:33.840]  耶穌希望大家知道
[00:13:33.840 --> 00:13:35.840]  祂是誰
[00:13:35.840 --> 00:13:37.840]  祂的身份
[00:13:37.840 --> 00:13:39.840]  祂的使命
[00:13:39.840 --> 00:13:41.840]  所以不要亂來
[00:13:41.840 --> 00:13:43.840]  耶穌救救我
[00:13:43.840 --> 00:13:45.840]  你搞錯了
[00:13:45.840 --> 00:13:47.840]  你聽聽耶穌說話
[00:13:47.840 --> 00:13:49.840]  你聽聽耶穌的身份
[00:13:49.840 --> 00:13:51.840]  祂的使命
[00:13:51.840 --> 00:13:53.840]  安靜聆聽
[00:13:53.840 --> 00:13:55.840]  究竟你需要問耶穌
[00:13:55.840 --> 00:13:57.840]  拿些什麼
[00:13:57.840 --> 00:13:59.840]  耶穌用這些天國的記號
[00:13:59.840 --> 00:14:01.840]  祂的教導啟示
[00:14:01.840 --> 00:14:03.840]  祂的身份和使命
[00:14:03.840 --> 00:14:05.840]  很可惜很有趣
[00:14:05.840 --> 00:14:07.840]  就是祂越是清楚啟示自己
[00:14:07.840 --> 00:14:09.840]  猶太領袖就越是
[00:14:09.840 --> 00:14:11.840]  恨惡去逼迫他
[00:14:11.840 --> 00:14:13.840]  越清就越不清
[00:14:13.840 --> 00:14:15.840]  不是不清
[00:14:15.840 --> 00:14:17.840]  就是清了才越來越恨惡耶穌
[00:14:17.840 --> 00:14:19.840]  於是去到第十一章第五十七節
[00:14:19.840 --> 00:14:21.840]  當然我們沒有去到那裡
[00:14:21.840 --> 00:14:23.840]  但是你去到就知道了
[00:14:23.840 --> 00:14:25.840]  祭司長和法利塞人早已下令
[00:14:25.840 --> 00:14:27.840]  若有人知道耶穌的下落
[00:14:27.840 --> 00:14:29.840]  就要報告
[00:14:29.840 --> 00:14:31.840]  他們好去捉拿他
[00:14:31.840 --> 00:14:33.840]  要將他送上十字架
[00:14:33.840 --> 00:14:35.840]  這個是十一章最後的時候
[00:14:35.840 --> 00:14:37.840]  告訴你他們已經立定志向
[00:14:37.840 --> 00:14:39.840]  要殺死耶穌
[00:14:39.840 --> 00:14:41.840]  但是所有的一切其實從第五章已經開始了
[00:14:41.840 --> 00:14:43.840]  在第五章的
[00:14:43.840 --> 00:14:45.840]  黑色暗色人
[00:14:45.840 --> 00:14:47.840]  Black Sabbath
[00:14:47.840 --> 00:14:49.840]  為什麼呢?因為他們想殺人
[00:14:49.840 --> 00:14:51.840]  第五章的黑色暗色人裡面
[00:14:51.840 --> 00:14:53.840]  猶太人已經
[00:14:53.840 --> 00:14:55.840]  是立定志向要殺耶穌
[00:14:55.840 --> 00:14:57.840]  第五章第十八節
[00:14:57.840 --> 00:14:59.840]  猶太人越想殺他
[00:14:59.840 --> 00:15:01.840]  但因為他
[00:15:01.840 --> 00:15:03.840]  因為他不但犯了
[00:15:03.840 --> 00:15:05.840]  黑色暗色人而且稱上帝
[00:15:05.840 --> 00:15:07.840]  為他的父
[00:15:07.840 --> 00:15:09.840]  把自己和上帝
[00:15:09.840 --> 00:15:11.840]  看為同等
[00:15:11.840 --> 00:15:13.840]  於是由第五章開始
[00:15:13.840 --> 00:15:15.840]  每一章每一節
[00:15:15.840 --> 00:15:17.840]  每一個故事每一個段落
[00:15:17.840 --> 00:15:19.840]  都加深了猶太領袖
[00:15:19.840 --> 00:15:21.840]  對耶穌的仇恨和妒忌
[00:15:21.840 --> 00:15:23.840]  以致最後
[00:15:23.840 --> 00:15:25.840]  引發最後的一個爆炸
[00:15:25.840 --> 00:15:27.840]  就是在耶路撒冷裡面
[00:15:27.840 --> 00:15:29.840]  憤怒的呼喊
[00:15:29.840 --> 00:15:31.840]  Crucify Him! Crucify Him!
[00:15:31.840 --> 00:15:33.840]  大家都有一些印象
[00:15:33.840 --> 00:15:35.840]  有時候教會裡面去到受難節會演一個話劇
[00:15:35.840 --> 00:15:37.840]  當然要有一群人在那裡說
[00:15:37.840 --> 00:15:39.840]  Crucify Him! Crucify Him!
[00:15:39.840 --> 00:15:41.840]  所有一切帶我們去到最後
[00:15:41.840 --> 00:15:43.840]  憤怒的爆炸
[00:15:43.840 --> 00:15:45.840]  耶穌必須要死
[00:15:45.840 --> 00:15:47.840]  我想帶你回去看
[00:15:47.840 --> 00:15:49.840]  第五第六第七章的起頭
[00:15:49.840 --> 00:15:51.840]  你會發覺
[00:15:51.840 --> 00:15:53.840]  他們的起頭是完全一樣的
[00:15:53.840 --> 00:15:55.840]  這是以後
[00:15:55.840 --> 00:15:57.840]  第五章第一節
[00:15:57.840 --> 00:15:59.840]  到遙猶太人的一個節期
[00:15:59.840 --> 00:16:01.840]  耶穌上耶路撒冷去
[00:16:01.840 --> 00:16:03.840]  沒有告訴我們是什麼節期
[00:16:03.840 --> 00:16:05.840]  後來我們就知道他是一個暗色的
[00:16:05.840 --> 00:16:07.840]  但我們不知道那個節期是什麼
[00:16:07.840 --> 00:16:09.840]  第六章第一節
[00:16:09.840 --> 00:16:11.840]  這是以後耶穌渡過加利利海
[00:16:11.840 --> 00:16:13.840]  就是提比利亞海
[00:16:13.840 --> 00:16:15.840]  有一個節期叫如月節
[00:16:15.840 --> 00:16:17.840]  第七章
[00:16:17.840 --> 00:16:19.840]  這是以後耶穌周遊加利利
[00:16:19.840 --> 00:16:21.840]  不願在猶太往來
[00:16:21.840 --> 00:16:23.840]  因為猶太人想要殺他
[00:16:23.840 --> 00:16:25.840]  第七章第二節
[00:16:25.840 --> 00:16:27.840]  告訴我們當時
[00:16:27.840 --> 00:16:29.840]  是鑄棚節
[00:16:29.840 --> 00:16:31.840]  近了耶穌會再次
[00:16:31.840 --> 00:16:33.840]  回到耶路撒冷
[00:16:33.840 --> 00:16:35.840]  第六章和第七章之間
[00:16:35.840 --> 00:16:37.840]  大概是半年的時間
