
[00:00:00.000 --> 00:00:05.520]  我小時候就在港島的西營盤長大
[00:02:42.760 --> 00:02:46.960]  原來他是想找一個人
[00:02:46.960 --> 00:02:50.240]  曾經驅趕過他那個人
[00:02:50.240 --> 00:02:51.760]  報仇
[00:02:51.760 --> 00:02:56.800]  原來他想進來找一個曾經把他驅趕走的人
[00:02:56.800 --> 00:02:58.680]  當時我都不知道怎麼辦
[00:02:58.680 --> 00:03:00.800]  看似他想來報仇的
[00:03:00.800 --> 00:03:02.920]  我當時不知道要怎麼做
[00:03:02.920 --> 00:03:06.240]  我記得我當時大約都是十歲左右
[00:03:06.240 --> 00:03:08.680]  我記得我大概十歲左右吧
[00:03:08.680 --> 00:03:16.080]  這樣我就立刻躲在哪裡呢
[00:03:16.080 --> 00:03:19.080]  我當時立刻躲在一旁
[00:03:19.080 --> 00:03:20.040]  躲在哪裡呢
[00:03:20.040 --> 00:03:24.920]  嚇到我躲在櫃位的下面
[00:03:24.920 --> 00:03:30.240]  嚇得我立刻躲在櫃位的下面
[00:03:30.240 --> 00:03:35.120]  那個櫃位就是賣雜貨的
[00:03:35.120 --> 00:03:37.120]  放一些物品在裡面
[00:03:37.120 --> 00:03:41.000]  那個櫃是放一些雜物在裡面的
[00:03:41.000 --> 00:03:43.880]  我當時很害怕
[00:03:43.880 --> 00:03:46.480]  今天就讓我們在攝影當中
[00:03:46.480 --> 00:03:48.440]  看一個類似的人物
[00:03:48.440 --> 00:03:52.760]  我們今天就看在聖經裡面一個類似的人物
[00:03:52.760 --> 00:03:55.480]  可能大家都不想想這些問題
[00:03:55.480 --> 00:03:59.040]  可能大家都不想想這些問題
[00:03:59.040 --> 00:04:04.840]  我們請雙雙讀一二節《馬後福音》五章
[00:04:04.840 --> 00:04:09.640]  他們來到那邊格拉森人的地方
[00:04:09.640 --> 00:04:13.360]  耶穌一下船就有一個被烏鬼附著的人
[00:04:13.360 --> 00:04:15.720]  從墳墓裡出來迎接他
[00:04:15.720 --> 00:04:22.080]  這裡提的海邊應該是加利利海
[00:04:22.080 --> 00:04:25.280]  這裡提到的海邊應該是加利利海
[00:04:25.280 --> 00:04:28.720]  而格拉森應該是一個不太遠的地方
[00:04:28.720 --> 00:04:32.160]  格拉森應該是一個不太遠的地方
[00:04:32.160 --> 00:04:35.280]  住在那裡的人很多都是不信神的人
[00:04:35.280 --> 00:04:38.720]  住在那裡的人大部分都是不相信神的
[00:04:38.720 --> 00:04:40.880]  繼續三節五
[00:04:40.880 --> 00:04:43.080]  那人常住在墳墓裡
[00:04:43.080 --> 00:04:45.120]  沒有人能捆住他
[00:04:45.120 --> 00:04:47.400]  就是用鐵鍊也不能
[00:04:47.400 --> 00:04:51.840]  因為人女士用繳梁和鐵鍊捆鎖他
[00:04:51.840 --> 00:04:54.520]  鐵鍊竟被他爭斷了
[00:04:54.520 --> 00:04:56.840]  繳梁也被他弄碎了
[00:04:56.840 --> 00:04:59.160]  總沒有人能拒服他
[00:04:59.160 --> 00:05:03.080]  他晝夜藏在墳墓裡和山中喊叫
[00:05:03.080 --> 00:05:05.120]  又用石頭砍自己
[00:05:05.120 --> 00:05:07.920]  有沒有留意這個人的行為很怪誕
[00:05:07.920 --> 00:05:11.240]  有沒有留意到這個人的行為很奇怪
[00:05:11.240 --> 00:05:16.840]  他在墳場和沒有人住的山間居住
[00:05:16.840 --> 00:05:22.120]  他在墳場和沒有人住的山間裡面居住
[00:05:22.120 --> 00:05:23.720]  晝夜喊叫
[00:05:23.720 --> 00:05:25.800]  晝夜喊叫
[00:05:25.800 --> 00:05:28.040]  我想你很少遇到這些人吧
[00:05:28.040 --> 00:05:31.360]  我想你很少遇到這種人吧
[00:05:31.360 --> 00:05:36.200]  甚至他有自殘的害怕的表現
[00:05:36.200 --> 00:05:39.560]  甚至他有自殘的害怕的表現
[00:05:39.560 --> 00:05:43.040]  為什麼 他用石頭砍自己
[00:05:43.040 --> 00:05:44.960]  因為他用石頭砍自己
[00:05:44.960 --> 00:05:46.120]  砍哪裡
[00:05:46.120 --> 00:05:48.080]  不知道砍身體哪一個部分
[00:05:48.080 --> 00:05:50.800]  應該就是很痛的上人
[00:05:50.800 --> 00:05:53.560]  但是一定很痛的
[00:05:53.560 --> 00:05:58.440]  他被人用鐵鍊和繳梁綁住
[00:05:58.440 --> 00:06:02.000]  他被人用繳梁鐵鍊綁住
[00:06:02.000 --> 00:06:05.280]  但是都被他爭斷了
[00:06:05.280 --> 00:06:07.240]  也被他爭斷了
[00:06:07.240 --> 00:06:08.840]  因為他氣力很大
[00:06:08.840 --> 00:06:10.920]  因為他力氣很大
[00:06:10.920 --> 00:06:13.400]  沒有人能夠制伏他
[00:06:13.400 --> 00:06:15.200]  沒有人能夠制伏他
[00:06:15.200 --> 00:06:17.840]  但是這個時候他遇到誰呢
[00:06:17.840 --> 00:06:20.240]  但是他這個時候遇到誰呢
[00:06:20.240 --> 00:06:22.240]  第六至八
[00:06:22.240 --> 00:06:26.720]  他遠遠的看見耶穌就跑過去拜他
[00:06:26.720 --> 00:06:28.840]  大聲呼叫說
[00:06:28.840 --> 00:06:31.200]  最高神的兒子耶穌
[00:06:31.200 --> 00:06:33.280]  我與你有什麼相干
[00:06:33.280 --> 00:06:37.120]  我舉著神懇求你不要教我受苦
[00:06:37.120 --> 00:06:39.960]  是因為耶穌曾吩咐他說
[00:06:39.960 --> 00:06:43.280]  烏龜從這人身上出來吧
[00:06:43.280 --> 00:06:46.200]  這個人大聲呼叫耶穌
[00:06:46.200 --> 00:06:48.440]  這個人大聲呼喊耶穌
[00:06:48.440 --> 00:06:49.440]  他說什麼呢
[00:06:49.440 --> 00:06:50.400]  他說什麼
[00:06:50.400 --> 00:06:52.480]  最高神的兒子耶穌
[00:06:52.480 --> 00:06:54.720]  我與你有什麼相干
[00:06:54.720 --> 00:06:56.560]  最高神的兒子耶穌
[00:06:56.560 --> 00:06:58.280]  我與你有什麼相干呢
[00:06:58.280 --> 00:07:02.880]  我舉著神懇求你不要教我受苦
[00:07:02.880 --> 00:07:06.640]  我舉著神懇求你不要教我受苦
[00:07:06.640 --> 00:07:11.480]  真正向耶穌說話的原來是烏龜
[00:07:11.480 --> 00:07:13.960]  真正向耶穌說話的是烏龜
[00:07:13.960 --> 00:07:15.840]  因為第八節說
[00:07:15.840 --> 00:07:20.320]  是耶穌曾經吩咐烏龜從這個人身上出來
[00:07:20.320 --> 00:07:23.400]  因為第八節說耶穌曾吩咐這個人
[00:07:23.400 --> 00:07:26.120]  說烏龜從這個人身上出來
[00:07:26.120 --> 00:07:31.680]  烏龜之所以是說出主耶穌的名字和身份呢
[00:07:31.680 --> 00:07:35.800]  這個烏龜能夠說出耶穌的名字和身份
[00:07:35.800 --> 00:07:37.680]  他名字叫做耶穌
[00:07:37.680 --> 00:07:39.080]  名字叫耶穌
[00:07:39.080 --> 00:07:41.840]  身份就是最高神的兒子
[00:07:41.840 --> 00:07:44.440]  身份就是最高神的兒子
[00:07:44.440 --> 00:07:46.080]  為什麼他這樣說呢
[00:07:46.080 --> 00:07:47.120]  為什麼這樣說呢
[00:07:47.120 --> 00:07:51.280]  因為通常是人能夠指出對方的名字
[00:07:51.280 --> 00:07:53.080]  通常就是大過對方的意思
[00:07:53.080 --> 00:07:55.560]  人通常能夠指出對方的名字
[00:07:55.560 --> 00:07:58.520]  就是因為他通常比對方大
[00:07:58.520 --> 00:08:00.400]  但是現在不是
[00:08:00.400 --> 00:08:02.320]  但是現在卻不是
[00:08:02.320 --> 00:08:09.560]  這些鬼的目的就是要打算拖延
[00:08:09.560 --> 00:08:14.720]  是避免主耶穌去驅趕他們
[00:08:14.720 --> 00:08:20.600]  換句話說鬼是害怕耶穌的
[00:08:20.600 --> 00:08:28.040]  最近都看過一個網上的短片
[00:08:28.040 --> 00:08:35.600]  一個記錄就說有一個神父去驅趕一個女的被鬼附的人
[00:08:35.600 --> 00:08:41.320]  紀錄片裡面就是說有一位神父驅趕一隻鬼
[00:08:41.320 --> 00:08:43.920]  他附在一個女人的身上
[00:08:43.920 --> 00:08:47.400]  一會兒我們都會看到另外一個片段
[00:08:47.400 --> 00:08:50.480]  等一下我們也會看到另外一個片段
[00:08:50.480 --> 00:08:55.400]  這個神父努力地為這個人去驅鬼
[00:08:55.400 --> 00:08:58.960]  這位神父很努力地為這位夫人去驅鬼
[00:08:58.960 --> 00:09:03.360]  有很多奇怪的表現
[00:09:03.360 --> 00:09:08.960]  最後神父就奉聖母瑪利亞的名字去驅鬼
[00:09:08.960 --> 00:09:13.560]  最後這位神父就奉聖母瑪利亞去驅趕這個鬼
[00:09:13.560 --> 00:09:17.200]  很可惜到最後那個鬼始終都沒有離開
[00:09:17.200 --> 00:09:23.680]  很可惜那隻鬼最後都沒有離開那個人的身上
[00:09:23.680 --> 00:09:28.880]  跟著我們去看第九第十節
[00:09:28.880 --> 00:09:32.120]  耶穌問祂說你名叫什麼
[00:09:32.120 --> 00:09:34.120]  回答說我名叫群
[00:09:34.120 --> 00:09:36.280]  因為我們多的緣故
[00:09:36.280 --> 00:09:42.200]  我就再三地求耶穌不要叫祂們離開那地方
[00:09:42.200 --> 00:09:45.400]  剛才我提到那個錄影的片段
[00:09:45.400 --> 00:09:47.640]  剛才我提到那個片段
[00:09:47.640 --> 00:09:50.240]  那個神父問了這個女人
[00:09:50.240 --> 00:09:55.200]  那個神父問那個女人你有多少隻鬼
[00:09:55.200 --> 00:09:59.040]  你有多少隻鬼
[00:09:59.040 --> 00:10:04.080]  祂說是有 忘記了
[00:10:04.080 --> 00:10:08.880]  我也不知道
[00:10:08.880 --> 00:10:16.000]  好像是600隻鬼在這個女人身上
[00:10:16.000 --> 00:10:19.760]  好像有600隻鬼附在那個女人身上
[00:10:19.760 --> 00:10:24.440]  祂就說原來有一群鬼在這個人身上
[00:10:24.440 --> 00:10:29.000]  這裡聖經說有一群鬼在這個人身上
[00:10:29.000 --> 00:10:31.880]  一群是很多的
[00:10:31.880 --> 00:10:35.120]  一群是很多的
[00:10:35.120 --> 00:10:40.720]  在羅馬的編制應該是1200
[00:10:40.720 --> 00:10:44.240]  在羅馬的編制裡面是大概1200吧
[00:10:44.240 --> 00:10:45.200]  有這麼多
[00:10:45.200 --> 00:10:47.680]  大概有這麼多
[00:10:47.680 --> 00:10:50.680]  當然這個沒有說出來 祂只是說祂叫群
[00:10:50.680 --> 00:10:54.080]  當然這裡沒有說明確的數目
[00:10:54.080 --> 00:10:55.960]  但是這裡說群
[00:10:55.960 --> 00:10:59.560]  但是這些烏鬼是不想離開這個人的身體
[00:10:59.560 --> 00:11:03.360]  但是這些烏鬼卻是不想離開這個人的身體
[00:11:03.360 --> 00:11:07.680]  因為鬼喜歡附在人類或者動物的身上
[00:11:07.680 --> 00:11:11.680]  因為鬼很喜歡附在人類或動物的身上
[00:11:11.680 --> 00:11:15.120]  群是表示不是單一的
[00:11:15.120 --> 00:11:17.120]  群代表不是單一
[00:11:17.120 --> 00:11:19.560]  耶穌也曾經說過
[00:11:19.560 --> 00:11:27.760]  試過有7隻鬼可以在人類裡面
[00:11:27.760 --> 00:11:32.280]  耶穌也曾經說有7隻鬼在一個人身上
[00:11:32.280 --> 00:11:34.480]  無論怎樣都不是單一的
[00:11:34.480 --> 00:11:36.680]  無論如何都不是單一的
[00:11:36.680 --> 00:11:39.280]  難怪那個人的行為這麼不正常
[00:11:39.280 --> 00:11:41.960]  難怪那個人的行為這麼不正常
[00:11:41.960 --> 00:11:45.520]  因為他受到各式各樣從烏鬼以來的攻擊
[00:11:45.520 --> 00:11:49.480]  因為他受到各式各樣從烏鬼以來的攻擊
[00:11:49.480 --> 00:11:51.840]  接下來是怎樣呢
[00:11:51.840 --> 00:11:54.520]  接下來五章十一節
[00:11:54.520 --> 00:12:00.160]  在那裡山坡上有一大群豬去學
[00:12:00.160 --> 00:12:02.280]  鬼就要求耶穌說
[00:12:02.280 --> 00:12:06.960]  求祢打發我們往豬群裡附著去
[00:12:06.960 --> 00:12:11.480]  耶穌准了他們烏鬼就出來進入豬裡去
[00:12:11.480 --> 00:12:17.280]  於是那群豬闖下山崖投在海裡
[00:12:17.280 --> 00:12:21.320]  驗血了豬的數目約有兩千
[00:12:21.320 --> 00:12:22.920]  咦 如果是這樣
[00:12:22.920 --> 00:12:26.600]  即是說起碼也有兩千隻鬼是嗎
[00:12:26.600 --> 00:12:29.080]  即是說起碼有兩千吧
[00:12:29.080 --> 00:12:31.960]  因為他說豬的數目也有兩千
[00:12:31.960 --> 00:12:34.760]  而那些鬼也進了豬群裡
[00:12:34.760 --> 00:12:37.600]  因為這裡說豬的數目是約有兩千
[00:12:37.600 --> 00:12:41.080]  而那些鬼是入了豬群裡面
[00:12:41.080 --> 00:12:47.600]  主耶穌驅趕那些鬼離開這個人的身體
[00:12:47.600 --> 00:12:53.160]  鬼是不能夠不聽從的
[00:12:53.160 --> 00:12:57.480]  祂要求耶穌說
[00:12:57.480 --> 00:13:07.280]  求祢打發我們往豬群裡附著去
[00:13:07.280 --> 00:13:14.560]  所以這兩千隻豬就代表犧牲了
[00:13:14.560 --> 00:13:18.360]  就代表這兩千頭豬就犧牲了
[00:13:18.360 --> 00:13:20.000]  他們淹死了
[00:13:20.000 --> 00:13:28.440]  而目的就是要令這個人身上的鬼離開
[00:13:28.440 --> 00:13:35.560]  豬的死亡的目的就是讓鬼離開這個人的身上
[00:13:35.560 --> 00:13:41.560]  這就是救那個格拉森人的代價
[00:13:41.560 --> 00:13:44.960]  這就是救那個格拉森人的代價
[00:13:44.960 --> 00:13:46.640]  你有沒有想過
[00:13:46.640 --> 00:13:49.120]  主耶穌為我們付出了什麼代價
[00:13:49.120 --> 00:13:53.720]  你有沒有想過主耶穌為我們付出了什麼代價呢
[00:13:53.720 --> 00:13:57.280]  祂付的代價只是一個人在十字架上
[00:13:57.280 --> 00:14:01.040]  祂付的代價只是一個人釘在十字架上
[00:14:01.040 --> 00:14:02.840]  但是不輕的
[00:14:02.840 --> 00:14:03.840]  但是不輕的
[00:14:03.840 --> 00:14:05.840]  你知道祂的身份是什麼嗎
[00:14:05.840 --> 00:14:07.640]  你知道祂的身份是什麼嗎
[00:14:07.640 --> 00:14:09.800]  祂是至高神的兒子
[00:14:09.800 --> 00:14:11.840]  祂是至高神的兒子
[00:14:11.840 --> 00:14:13.160]  祂為我們犧牲
[00:14:13.160 --> 00:14:15.080]  祂為我們犧牲
[00:14:15.080 --> 00:14:17.080]  十四、十五節
[00:14:17.080 --> 00:14:19.000]  放豬的就逃跑了
[00:14:19.000 --> 00:14:21.640]  去告訴城裡和鄉下的人
[00:14:21.640 --> 00:14:25.000]  眾人就來要看是什麼事
[00:14:25.000 --> 00:14:26.960]  他們來到耶穌那裡
[00:14:26.960 --> 00:14:29.920]  看見那被鬼附著的人
[00:14:29.920 --> 00:14:34.440]  就是從前被群鬼所附的坐著
[00:14:34.440 --> 00:14:35.680]  穿上衣服
[00:14:35.680 --> 00:14:37.520]  心裡明白過來
[00:14:37.520 --> 00:14:38.920]  他們就害怕
[00:14:38.920 --> 00:14:44.400]  當放豬的人逃跑去告訴城裡和鄉下的人
[00:14:44.400 --> 00:14:49.800]  當放豬的人逃跑去告訴城裡和鄉下的人
[00:14:49.800 --> 00:14:51.920]  眾人都來看看發生什麼事
[00:14:51.920 --> 00:14:54.080]  所有人都來看看發生什麼事情
[00:14:54.080 --> 00:14:56.280]  誰知道他們看到的
[00:14:56.280 --> 00:14:58.960]  他們完全意想不到的
[00:14:58.960 --> 00:15:00.720]  誰知道他們看到的
[00:15:00.720 --> 00:15:03.640]  是完全令他們意想不到的
[00:15:03.640 --> 00:15:07.720]  他們發覺這個格拉森人坐著穿上衣服
[00:15:07.720 --> 00:15:09.800]  心裡明白過來
[00:15:09.800 --> 00:15:13.480]  他們看到這個格拉森人坐著穿上衣服
[00:15:13.480 --> 00:15:14.480]  心裡就明白過來
[00:15:14.480 --> 00:15:16.480]  之前這個人不停的叫喊
[00:15:16.480 --> 00:15:18.320]  之前這個人不停的叫喊
[00:15:18.320 --> 00:15:21.240]  現在突然間安靜下來
[00:15:21.240 --> 00:15:23.160]  現在突然間安靜下來
[00:15:23.160 --> 00:15:25.480]  穿上衣服
[00:15:25.480 --> 00:15:28.240]  暗示祂之前沒有穿好衣服
[00:15:28.240 --> 00:15:30.600]  暗示祂之前沒有穿好衣服
[00:15:30.600 --> 00:15:32.000]  衣服去了哪裡呢
[00:15:32.000 --> 00:15:33.320]  衣服去了哪裡呢
[00:15:33.320 --> 00:15:34.920]  或者是穿得不好
[00:15:34.920 --> 00:15:36.320]  所以又再穿好
[00:15:36.320 --> 00:15:38.120]  或者是穿得不好
[00:15:38.120 --> 00:15:39.640]  現在穿好一點了
[00:15:39.640 --> 00:15:41.640]  或者是放在旁邊
[00:15:41.640 --> 00:15:43.320]  或者是放在旁邊
[00:15:43.320 --> 00:15:47.120]  現在更加重要的
[00:15:47.120 --> 00:15:49.600]  就是他心裡明白過來
[00:15:49.600 --> 00:15:52.800]  重要的是心裡明白過來
[00:15:52.800 --> 00:15:57.120]  這個意思就是說他神智清醒
[00:15:57.120 --> 00:15:59.440]  意思就是這個人神智清醒的
[00:15:59.440 --> 00:16:01.280]  這個就解釋了
[00:16:01.280 --> 00:16:02.640]  這個格拉森人
[00:16:02.640 --> 00:16:05.600]  之前為什麼做出一些很驚人的事
[00:16:05.600 --> 00:16:07.840]  這個就解釋到
[00:16:07.840 --> 00:16:09.560]  這個格拉森人為什麼
[00:16:09.560 --> 00:16:11.600]  之前會做一些害人的事情
[00:16:11.600 --> 00:16:13.120]  為什麼自殘
[00:16:13.120 --> 00:16:15.000]  為什麼一直喊叫
[00:16:15.000 --> 00:16:16.560]  為什麼要自殘
[00:16:16.560 --> 00:16:17.920]  不停的喊叫
[00:16:17.920 --> 00:16:19.960]  因為連他自己都不明白
[00:16:19.960 --> 00:16:21.000]  他自己在做什麼
[00:16:21.000 --> 00:16:23.520]  因為他自己也不曉得自己在做什麼
[00:16:23.520 --> 00:16:27.520]  接下來這些格拉森當地人的反應
[00:16:27.520 --> 00:16:29.720]  就讓我們去深思
[00:16:29.720 --> 00:16:31.840]  接下來格拉森人的反應
[00:16:31.840 --> 00:16:33.840]  是值得我們去深思的
[00:16:33.840 --> 00:16:37.200]  首先就是說他們就害怕
[00:16:37.200 --> 00:16:39.400]  首先他們就害怕
[00:16:39.400 --> 00:16:40.880]  這是很正常的反應
[00:16:40.880 --> 00:16:42.920]  這是非常正常的反應
[00:16:42.920 --> 00:16:44.720]  因為格拉森人
[00:16:44.720 --> 00:16:48.600]  是出現了一個極度反常的表現
[00:16:48.600 --> 00:16:52.080]  因為格拉森人是出現一個
[00:16:52.080 --> 00:16:54.480]  極度反常的表現
[00:16:54.480 --> 00:16:56.480]  可能一個人信了主都是這樣的
[00:16:56.480 --> 00:16:59.280]  可能有一個人信了主之後都是這樣
[00:16:59.280 --> 00:17:01.760]  我會突然間想到就是保羅
[00:17:01.760 --> 00:17:03.840]  我突然間想到的是保羅
[00:17:03.840 --> 00:17:06.160]  保羅的改變是
[00:17:06.160 --> 00:17:08.160]  真的是劇變來的
[00:17:08.160 --> 00:17:10.320]  保羅的改變是劇變
[00:17:10.320 --> 00:17:12.840]  他以前是逼迫那些基督徒
[00:17:12.840 --> 00:17:14.480]  他以前是逼迫基督徒
[00:17:14.480 --> 00:17:16.640]  所以他自己稱自己
[00:17:16.640 --> 00:17:19.240]  我是一個罪魁
[00:17:19.240 --> 00:17:25.240]  所以他稱自己是一個罪魁
[00:17:25.240 --> 00:17:27.800]  我們再看下去
[00:17:27.800 --> 00:17:29.800]  第十六十七節
[00:17:29.800 --> 00:17:31.400]  看見這事的
[00:17:31.400 --> 00:17:34.200]  邊疆鬼婦之人所遇見的
[00:17:34.200 --> 00:17:36.120]  和那群豬的事
[00:17:36.120 --> 00:17:37.640]  都告訴了眾人
[00:17:37.640 --> 00:17:39.920]  都告訴了眾人
[00:17:39.920 --> 00:17:42.920]  眾人就要求耶穌離開他們的境界
[00:17:42.920 --> 00:17:45.720]  在這裡我們看到第一種人的反應
[00:17:45.720 --> 00:17:48.200]  我們這裡看到第一種人的反應
[00:17:48.200 --> 00:17:49.560]  有兩種不同的反應
[00:17:49.560 --> 00:17:51.120]  第一種就是不信者
[00:17:51.120 --> 00:17:52.600]  有兩種不同的反應
[00:17:52.600 --> 00:17:55.480]  第一種是不信的人
[00:17:55.480 --> 00:17:58.000]  在格拉森居住的人
[00:17:58.000 --> 00:18:00.640]  在格拉森居住的人
[00:18:00.640 --> 00:18:03.600]  要求耶穌離開他們的境界
[00:18:03.600 --> 00:18:06.640]  要求耶穌離開他們的境界
[00:18:06.640 --> 00:18:06.720]  要求耶穌離開他們的境界
[00:18:06.720 --> 00:18:06.720]  要求耶穌離開他們的境界
[00:18:06.720 --> 00:18:06.720]  要求耶穌離開他們的境界
[00:18:06.720 --> 00:18:06.720]  要求耶穌離開他們的境界
[00:18:06.720 --> 00:18:06.720]  要求耶穌離開他們的境界
[00:18:06.720 --> 00:18:06.720]  要求耶穌離開他們的境界
[00:18:06.720 --> 00:18:06.760]  要求耶穌離開他們的境界
[00:18:06.760 --> 00:18:06.800]  要求耶穌離開他們的境界
[00:18:06.800 --> 00:18:06.840]  要求耶穌離開他們的境界
[00:18:06.840 --> 00:18:06.880]  要求耶穌離開他們的境界
[00:18:06.880 --> 00:18:21.760]  其實他們應該重視被拯救的人高興才對
[00:18:21.760 --> 00:18:25.640]  為什麼他反而要求耶穌離開呢
[00:18:25.640 --> 00:18:25.640]  為什麼他反而要求耶穌離開呢
[00:18:25.640 --> 00:18:25.640]  為什麼他反而要求耶穌離開呢
[00:18:25.640 --> 00:18:25.640]  為什麼他反而要求耶穌離開呢
[00:18:25.640 --> 00:18:25.640]  為什麼他反而要求耶穌離開呢
[00:18:25.640 --> 00:18:25.640]  為什麼他反而要求耶穌離開呢
[00:18:25.640 --> 00:18:25.640]  為什麼他反而要求耶穌離開呢
[00:18:25.640 --> 00:18:25.640]  為什麼他反而要求耶穌離開呢
[00:18:25.640 --> 00:18:25.640]  為什麼他反而要求耶穌離開呢
[00:18:25.640 --> 00:18:25.640]  為什麼他反而要求耶穌離開呢
[00:18:25.640 --> 00:18:25.640]  為什麼他反而要求耶穌離開呢
[00:18:25.640 --> 00:18:25.640]  為什麼他反而要求耶穌離開呢
[00:18:25.640 --> 00:18:25.640]  為什麼他反而要求耶穌離開呢
[00:18:25.640 --> 00:18:25.640]  為什麼他反而要求耶穌離開呢
[00:18:25.640 --> 00:18:37.640]  為什麼他反而要求耶穌離開呢
[00:18:37.640 --> 00:18:56.640]  為什麼他反而要求耶穌離開呢
[00:18:56.640 --> 00:19:15.640]  為什麼他反而要求耶穌離開呢
[00:19:15.640 --> 00:19:15.640]  為什麼他反而要求耶穌離開呢
[00:19:15.640 --> 00:19:15.640]  為什麼他反而要求耶穌離開呢
[00:19:15.640 --> 00:19:15.640]  為什麼他反而要求耶穌離開呢
[00:19:15.640 --> 00:19:15.640]  為什麼他反而要求耶穌離開呢
[00:19:15.640 --> 00:19:15.640]  為什麼他反而要求耶穌離開呢
[00:19:15.640 --> 00:19:15.640]  為什麼他反而要求耶穌離開呢
[00:19:15.640 --> 00:19:15.640]  為什麼他反而要求耶穌離開呢
[00:19:15.640 --> 00:19:15.640]  為什麼他反而要求耶穌離開呢
[00:19:15.640 --> 00:19:15.640]  為什麼他反而要求耶穌離開呢
[00:19:15.640 --> 00:19:15.640]  為什麼他反而要求耶穌離開呢
[00:19:15.640 --> 00:19:15.640]  為什麼他反而要求耶穌離開呢
[00:19:15.640 --> 00:19:15.640]  為什麼他反而要求耶穌離開呢
[00:19:15.640 --> 00:19:15.640]  為什麼他反而要求耶穌離開呢
[00:19:15.640 --> 00:19:15.640]  為什麼他反而要求耶穌離開呢
[00:19:15.640 --> 00:19:31.640]  為什麼他反而要求耶穌離開呢
[00:19:31.640 --> 00:19:31.640]  為什麼他反而要求耶穌離開呢
[00:19:31.640 --> 00:19:31.640]  為什麼他反而要求耶穌離開呢
[00:19:31.640 --> 00:19:31.640]  為什麼他反而要求耶穌離開呢
[00:19:31.640 --> 00:19:31.640]  為什麼他反而要求耶穌離開呢
[00:19:31.640 --> 00:19:31.640]  為什麼他反而要求耶穌離開呢
[00:19:31.640 --> 00:19:31.640]  為什麼他反而要求耶穌離開呢
[00:19:31.640 --> 00:19:31.640]  為什麼他反而要求耶穌離開呢
