
[00:00:00.000 --> 00:00:04.280]  今日和大家討論的是星空奇遇
[00:03:37.580 --> 00:03:39.880]  出來是找不到工作的
[00:03:39.880 --> 00:03:43.180]  如果你要營造人生的意義
[00:03:43.180 --> 00:03:44.880]  最後出來打工
[00:03:44.880 --> 00:03:45.980]  有人問你懂什麼
[00:03:45.980 --> 00:03:47.980]  我說我懂人生的意義
[00:03:47.980 --> 00:03:49.780]  似乎沒什麼人會請你
[00:03:49.780 --> 00:03:51.780]  我請人擦桌子而已
[00:03:51.780 --> 00:03:54.380]  請人講人生意義
[00:03:54.380 --> 00:03:58.480]  所以讀哲學其實沒有出路的
[00:03:58.480 --> 00:04:02.080]  所以有個故事就是說
[00:04:02.080 --> 00:04:06.080]  中文大學有個哲學系畢業生找不到工作
[00:04:06.080 --> 00:04:09.480]  最後找到台灣野生動物園
[00:04:09.480 --> 00:04:11.380]  請人扮猩猩
[00:04:11.380 --> 00:04:13.280]  他唯有做這一番
[00:04:13.280 --> 00:04:16.280]  扮猩猩在樹上跳舞
[00:04:16.280 --> 00:04:18.280]  誰知道不小心一扇掉下來
[00:04:18.280 --> 00:04:22.180]  就掉到隔壁老虎的籠子那裡
[00:04:22.180 --> 00:04:25.180]  這次老虎走過來
[00:04:25.180 --> 00:04:26.480]  難道他跟他討論
[00:04:26.480 --> 00:04:29.180]  老虎你有沒有想過你做老虎
[00:04:29.180 --> 00:04:30.980]  為什麼會生為什麼會死
[00:04:30.980 --> 00:04:31.780]  有什麼意義
[00:04:31.780 --> 00:04:33.980]  你做老虎有沒有痛苦
[00:04:33.980 --> 00:04:35.980]  誰知道老虎走過來
[00:04:35.980 --> 00:04:37.080]  你不用怕
[00:04:37.080 --> 00:04:40.380]  我是台大哲學系畢業的
[00:04:40.380 --> 00:04:43.880]  這個就是讀哲學的出路
[00:04:43.880 --> 00:04:47.780]  這些好像不實際
[00:04:47.780 --> 00:04:49.180]  但又非常實際
[00:04:49.180 --> 00:04:50.980]  就是人生的意義
[00:04:50.980 --> 00:04:53.080]  宇宙的奇妙
[00:04:53.080 --> 00:04:54.580]  但跟著詩人講下去
[00:04:54.580 --> 00:04:55.980]  他說你因敵人的緣故
[00:04:55.980 --> 00:04:58.480]  從鷹孩赫拉的口中建立了能力
[00:04:58.480 --> 00:05:01.980]  使受敵和報仇的閉口無言
[00:05:01.980 --> 00:05:04.280]  就是說鷹孩赫拉的口中
[00:05:04.280 --> 00:05:07.880]  是代表什麼呢
[00:05:07.880 --> 00:05:10.680]  為什麼有能力
[00:05:10.680 --> 00:05:13.780]  因為鷹孩有個單純的心
[00:05:13.780 --> 00:05:16.980]  單純的心靈才能接近宇宙
[00:05:16.980 --> 00:05:19.180]  真實的本體
[00:05:19.180 --> 00:05:22.080]  只有單純才能夠跟上帝聊天
[00:05:22.080 --> 00:05:24.980]  我幾十年做基督徒就明白
[00:05:24.980 --> 00:05:28.680]  你越複雜就越不能親近上帝
[00:05:28.680 --> 00:05:33.080]  而你看這幅相那個鷹孩
[00:05:33.080 --> 00:05:37.080]  1952年很久之前的一個鷹孩
[00:05:37.080 --> 00:05:38.180]  其實是我的
[00:05:38.180 --> 00:05:39.880]  你看他的眼睛就知道是我的
[00:05:39.880 --> 00:05:42.080]  這麼小的眼睛
[00:05:42.080 --> 00:05:43.880]  那時候很年輕
[00:05:43.880 --> 00:05:44.880]  現在幾十歲了
[00:05:44.880 --> 00:05:47.280]  奸了很多
[00:05:47.280 --> 00:05:48.680]  但那種單純的
[00:05:48.680 --> 00:05:50.680]  那種對父母的愛
[00:05:50.680 --> 00:05:52.580]  和對人的信任
[00:05:52.580 --> 00:05:54.580]  在鷹孩才是這樣的
[00:05:54.580 --> 00:05:56.080]  敵人是指什麼
[00:05:56.080 --> 00:06:01.480]  敵人是指世間有很多反對美善的勢力
[00:06:01.480 --> 00:06:03.680]  反對美善的勢力
[00:06:03.680 --> 00:06:07.180]  是用暴力或者用鬥爭
[00:06:07.180 --> 00:06:08.680]  用仇恨
[00:06:08.680 --> 00:06:13.280]  為了利益為了金錢為了權力在鬥來鬥去
[00:06:13.280 --> 00:06:16.280]  我做時事評論已經三十多年了
[00:06:16.280 --> 00:06:18.680]  我有時有些懼怕就是
[00:06:18.680 --> 00:06:20.080]  今天沒話說
[00:06:20.080 --> 00:06:20.780]  你不用怕
[00:06:20.780 --> 00:06:22.280]  天天都有
[00:06:22.280 --> 00:06:24.280]  死人、垮樓
[00:06:24.280 --> 00:06:25.980]  政治鬥爭天天都有
[00:06:25.980 --> 00:06:27.480]  人世間很奸詐
[00:06:27.480 --> 00:06:29.780]  這個就是所謂敵人
[00:06:29.780 --> 00:06:34.280]  就是真善美去除的世上的勢力
[00:06:34.280 --> 00:06:37.680]  只有回歸鷹孩的單純
[00:06:37.680 --> 00:06:44.280]  鷹孩就是自然流露到人愛和信心
[00:06:44.280 --> 00:06:47.680]  單純的心只能夠摧毀人間的仇恨
[00:06:47.680 --> 00:06:51.280]  化解控訴和毀謗的攻擊
[00:06:51.280 --> 00:06:52.680]  其實人有很多仇恨
[00:06:52.680 --> 00:06:54.680]  如果你對某些人很仇恨
[00:06:54.680 --> 00:06:56.680]  你不會愛到他
[00:06:56.680 --> 00:06:59.880]  但耶穌基督教我們就是連敵人都要愛
[00:06:59.880 --> 00:07:02.480]  你用愛就化解了
[00:07:02.480 --> 00:07:05.880]  我最先遇到穆斯林
[00:07:05.880 --> 00:07:07.880]  我都很怕他是不是恐怖分子
[00:07:07.880 --> 00:07:09.880]  後來我發覺用愛
[00:07:09.880 --> 00:07:11.880]  馬上做了好朋友
[00:07:11.880 --> 00:07:13.480]  遇到政治
[00:07:13.480 --> 00:07:15.080]  共產黨也好
[00:07:15.080 --> 00:07:16.480]  民主黨、共和黨
[00:07:16.480 --> 00:07:18.080]  什麼黨都好
[00:07:18.080 --> 00:07:20.480]  初初我很怕這些政客
[00:07:20.480 --> 00:07:22.680]  但你用愛先行
[00:07:22.680 --> 00:07:25.080]  原來可以有很美好的溝通
[00:07:25.080 --> 00:07:26.280]  他們都是人
[00:07:26.280 --> 00:07:28.280]  用單純可以改變世界
[00:07:28.280 --> 00:07:31.480]  我覺得這個真是耶穌給我們最大的特色
[00:07:31.480 --> 00:07:32.880]  而且用單純的心
[00:07:32.880 --> 00:07:35.080]  你面對人間的控訴和毀謗
[00:07:35.080 --> 00:07:36.680]  你是不會懼怕的
[00:07:36.680 --> 00:07:40.480]  因為別人怎樣攻擊你
[00:07:40.480 --> 00:07:43.280]  你只在乎你和神的關係
[00:07:43.280 --> 00:07:44.680]  不用理會他
[00:07:44.680 --> 00:07:46.480]  所以當我受到最多人攻擊
[00:07:46.480 --> 00:07:47.880]  甚至起底的時候
[00:07:47.880 --> 00:07:49.480]  我一點都沒有問題
[00:07:49.480 --> 00:07:50.480]  天天
[00:07:50.480 --> 00:07:51.680]  那時候在加拿大
[00:07:51.680 --> 00:07:53.280]  開車去海邊
[00:07:53.280 --> 00:07:55.280]  和老婆走著走著
[00:07:55.280 --> 00:07:59.280]  拖著老婆六十多歲的婆婆
[00:07:59.280 --> 00:08:02.280]  好像二十多歲那麼漂亮
[00:08:02.280 --> 00:08:03.880]  已經很開心了
[00:08:03.880 --> 00:08:05.480]  我來幾十年
[00:08:05.480 --> 00:08:07.280]  最重要的就在我身邊
[00:08:07.280 --> 00:08:09.680]  還怕什麼
[00:08:09.680 --> 00:08:11.080]  原來你看透的時候
[00:08:11.080 --> 00:08:13.480]  這些就很小事
[00:08:13.480 --> 00:08:15.680]  看看海 看看夕陽
[00:08:15.680 --> 00:08:17.680]  拖著手走著走著
[00:08:17.680 --> 00:08:20.880]  大家在夕陽下笑
[00:08:20.880 --> 00:08:22.680]  多開心
[00:08:22.680 --> 00:08:26.880]  單純是讓你不懼怕攻擊
[00:08:26.880 --> 00:08:31.680]  單純也是人看不討厭你的起點
[00:08:31.680 --> 00:08:36.080]  接著私人繼續升河下的更深的沉思
[00:08:36.080 --> 00:08:38.280]  就是我觀看你指頭所造的天
[00:08:38.280 --> 00:08:40.280]  和你所陳設的月亮升壽
[00:08:40.280 --> 00:08:41.280]  並且人算壽
[00:08:41.280 --> 00:08:42.280]  莫在你頸顧念他
[00:08:42.280 --> 00:08:42.880]  世人算壽
[00:08:42.880 --> 00:08:45.280]  莫在你頸眷顧他
[00:08:45.280 --> 00:08:48.280]  他就是看見天地之大
[00:08:48.280 --> 00:08:50.880]  你所造的天
[00:08:50.880 --> 00:08:53.880]  和你陳設的月亮升壽
[00:08:53.880 --> 00:08:56.880]  人真的算什麼呢
[00:08:56.880 --> 00:09:01.880]  仰首觀天才知妙小
[00:09:01.880 --> 00:09:04.480]  望道便知天地寬
[00:09:04.480 --> 00:09:06.480]  你看一看真理
[00:09:06.480 --> 00:09:08.480]  你就知道天地很闊大
[00:09:08.480 --> 00:09:10.880]  我們多麼合矮
[00:09:10.880 --> 00:09:12.480]  但當你思考這些問題
[00:09:12.480 --> 00:09:13.680]  就有一個更深的問題
[00:09:13.680 --> 00:09:16.080]  宇宙的謎
[00:09:16.080 --> 00:09:20.080]  宇宙是一個很深的奧秘
[00:09:20.080 --> 00:09:21.880]  自古人對宇宙的浩瀚
[00:09:21.880 --> 00:09:23.480]  那種宏闊
[00:09:23.480 --> 00:09:25.080]  有無窮的驚歎
[00:09:25.080 --> 00:09:26.480]  來問這個問題
[00:09:26.480 --> 00:09:27.680]  Why there is something
[00:09:27.680 --> 00:09:30.080]  other than nothing
[00:09:30.080 --> 00:09:31.680]  為什麼有東西存在
[00:09:31.680 --> 00:09:33.280]  不是沒有東西的呢
[00:09:33.280 --> 00:09:35.680]  為什麼有我在這裡問這些問題呢
[00:09:35.680 --> 00:09:37.280]  宇宙有這麼長遠的歷史
[00:09:37.280 --> 00:09:38.880]  為什麼會有人類
[00:09:38.880 --> 00:09:41.280]  有心靈去問這些問題
[00:09:41.280 --> 00:09:43.280]  真是奇妙
[00:09:43.280 --> 00:09:44.080]  如果沒有
[00:09:44.080 --> 00:09:45.680]  大家也沒有
[00:09:45.680 --> 00:09:47.080]  為什麼有我在這裡
[00:09:47.080 --> 00:09:48.280]  有這一切
[00:09:48.280 --> 00:09:50.880]  讓我能夠生存呢
[00:09:50.880 --> 00:09:53.480]  這裡就涉及人的理性
[00:09:53.480 --> 00:09:55.280]  想探索真理
[00:09:55.280 --> 00:09:56.880]  但是人又不知道
[00:09:56.880 --> 00:09:59.080]  因為我們看不到宇宙的起源
[00:09:59.080 --> 00:10:00.880]  又看不到將來是怎樣
[00:10:00.880 --> 00:10:03.480]  我們只有當前擁有一點點知識
[00:10:03.480 --> 00:10:05.880]  我們沒有絕對的答案
[00:10:05.880 --> 00:10:07.080]  不過我可以說
[00:10:07.080 --> 00:10:10.480]  我盡量使我的信念是合理
[00:10:10.480 --> 00:10:12.880]  我們會相信一些真理
[00:10:12.880 --> 00:10:13.880]  但我相信的時候
[00:10:13.880 --> 00:10:15.880]  一定要檢查那個真理
[00:10:15.880 --> 00:10:16.880]  可信還是不可信
[00:10:16.880 --> 00:10:19.680]  好像我們收到很多訊息
[00:10:19.680 --> 00:10:21.280]  檢查才不要全部相信
[00:10:21.280 --> 00:10:23.080]  我們單純慣用什麼都相信
[00:10:23.080 --> 00:10:25.280]  這些就是理性
[00:10:25.280 --> 00:10:26.280]  接著如果你說
[00:10:26.280 --> 00:10:30.080]  我相信有一個東西經常跟著我走
[00:10:30.080 --> 00:10:32.480]  很害怕它
[00:10:32.480 --> 00:10:34.080]  又看不到
[00:10:34.080 --> 00:10:36.080]  這個有沒有理性基礎呢
[00:10:36.080 --> 00:10:36.880]  沒有
[00:10:36.880 --> 00:10:39.680]  這個就沒有合理的信仰
[00:10:39.680 --> 00:10:42.480]  於是我們最後就要問一些問題
[00:10:42.480 --> 00:10:45.280]  如果我相信宇宙有一個完美的根源
[00:10:45.280 --> 00:10:47.480]  有上帝的存在
[00:10:47.480 --> 00:10:49.080]  根源上的存在
[00:10:49.080 --> 00:10:50.680]  我都可以用理性檢查一下
[00:10:50.680 --> 00:10:52.280]  以現有的知識
[00:10:52.280 --> 00:10:53.280]  科學也好
[00:10:53.280 --> 00:10:55.280]  思想也好
[00:10:55.280 --> 00:10:57.080]  可不可以檢查到
[00:10:57.080 --> 00:11:01.080]  上帝存在是合乎理性的呢
[00:11:01.080 --> 00:11:03.680]  我們沒有完全證明上帝存在
[00:11:03.680 --> 00:11:05.680]  但我們要思考
[00:11:05.680 --> 00:11:09.080]  上帝存在是否合乎理性
[00:11:09.080 --> 00:11:12.680]  西方有哲學和科學的探索
[00:11:12.680 --> 00:11:14.680]  最早期就是亞里士多德
[00:11:14.680 --> 00:11:16.880]  他就去思考
[00:11:16.880 --> 00:11:18.280]  這個宇宙是一些
[00:11:18.280 --> 00:11:19.480]  我們之所以有知識
[00:11:19.480 --> 00:11:21.880]  就是因為事物有因有果
[00:11:21.880 --> 00:11:24.280]  因果是一個知識可以探索的
[00:11:24.280 --> 00:11:26.080]  由後果推到原因
[00:11:26.080 --> 00:11:27.480]  原因的原因
[00:11:27.480 --> 00:11:29.280]  每一樣東西都是一個後果
[00:11:29.280 --> 00:11:30.680]  前面有原因
[00:11:30.680 --> 00:11:31.480]  一直追上去
[00:11:31.480 --> 00:11:33.480]  每一樣東西都不是自己的原因
[00:11:33.480 --> 00:11:35.080]  所以之前還有些原因
[00:11:35.080 --> 00:11:37.680]  追到尾是怎樣呢
[00:11:37.680 --> 00:11:39.680]  他說不可以無窮追下去
[00:11:39.680 --> 00:11:41.680]  因為無窮追下去
[00:11:41.680 --> 00:11:43.280]  所有東西都是一個後果
[00:11:43.280 --> 00:11:45.280]  就沒有終極的原因
[00:11:45.280 --> 00:11:48.680]  所以一定有一個終極的原因做開始的
[00:11:48.680 --> 00:11:50.280]  這個就是第一動因
[00:11:50.280 --> 00:11:51.880]  他就叫做第一動因
[00:11:51.880 --> 00:11:54.880]  後來這個Thomas Aquinas
[00:11:54.880 --> 00:11:57.280]  這個著名的中世紀哲學家
[00:11:57.280 --> 00:11:59.680]  他就再推論
[00:11:59.680 --> 00:12:02.480]  萬物的起因其實就是上帝
[00:12:02.480 --> 00:12:04.880]  大家會問誰創造上帝呢
[00:12:04.880 --> 00:12:06.280]  上帝第一個原因
[00:12:06.280 --> 00:12:07.280]  他之前有沒有原因
[00:12:07.280 --> 00:12:07.880]  他說沒有
[00:12:07.880 --> 00:12:09.880]  因為上帝是永恆的
[00:12:09.880 --> 00:12:13.280]  永恆者沒有之前的存在
[00:12:13.280 --> 00:12:14.680]  再沒有另一個產生的
[00:12:14.680 --> 00:12:16.680]  因為他本身是永恆的
[00:12:16.680 --> 00:12:20.280]  所以他就是最後終極的原因
[00:12:20.280 --> 00:12:22.680]  推論有上帝存在
[00:12:22.680 --> 00:12:23.880]  理性地推論過
[00:12:23.880 --> 00:12:25.680]  牛頓完全相信
[00:12:25.680 --> 00:12:27.680]  主張這個說法
[00:12:27.680 --> 00:12:29.080]  但是這個想法
[00:12:29.080 --> 00:12:31.080]  曾經一度對人類歷史
[00:12:31.080 --> 00:12:31.680]  影響很大
[00:12:31.680 --> 00:12:33.680]  但是到十九世紀
[00:12:33.680 --> 00:12:35.080]  科學的發現
[00:12:35.080 --> 00:12:37.280]  就是質量不滅定律
[00:12:37.280 --> 00:12:40.480]  就似乎物質是永恆的
[00:12:40.480 --> 00:12:44.280]  加上當時討論物質宇宙
[00:12:44.280 --> 00:12:45.480]  是沒有中心點的
[00:12:45.480 --> 00:12:47.880]  所以它應該是無限的
[00:12:47.880 --> 00:12:51.680]  無限和永恆的物質世界
[00:12:51.680 --> 00:12:53.080]  就變成了唯物論
[00:12:53.080 --> 00:12:55.880]  就是說沒有上帝
[00:12:55.880 --> 00:12:58.880]  只是永恆無限的物質
[00:12:58.880 --> 00:13:00.880]  物質和它的規律
[00:13:00.880 --> 00:13:03.080]  而這個觀點
[00:13:03.080 --> 00:13:06.080]  當時有個天文學家
[00:13:06.080 --> 00:13:07.080]  叫做Laplace
[00:13:07.080 --> 00:13:08.480]  寫一本書講天文學
[00:13:08.480 --> 00:13:10.080]  送給拿破崙
[00:13:10.080 --> 00:13:11.480]  拿破崙一看
[00:13:11.480 --> 00:13:12.080]  罪名
[00:13:12.080 --> 00:13:14.080]  為什麼你都不講上帝
[00:13:14.080 --> 00:13:15.680]  因為每個科學家
[00:13:15.680 --> 00:13:17.680]  都會用祈禱開始
[00:13:17.680 --> 00:13:19.080]  就是牛頓那些
[00:13:19.080 --> 00:13:20.080]  讚美神
[00:13:20.080 --> 00:13:22.080]  在罪名上
[00:13:22.080 --> 00:13:23.080]  你不講上帝
[00:13:23.080 --> 00:13:26.080]  他說我們現在不需要假設有上帝
[00:13:26.080 --> 00:13:28.080]  一切都是自然產生的
[00:13:28.080 --> 00:13:29.280]  撞下撞下
[00:13:29.280 --> 00:13:31.480]  如果有無窮這麼長的時間
[00:13:31.480 --> 00:13:32.280]  撞撞撞
[00:13:32.280 --> 00:13:35.280]  總會撞出一些秩序的
[00:13:35.280 --> 00:13:36.880]  於是上帝就沒有了
[00:13:36.880 --> 00:13:37.680]  在科學
[00:13:37.680 --> 00:13:38.880]  這次在理性世界
[00:13:38.880 --> 00:13:40.480]  好像沒有了
[00:13:40.480 --> 00:13:43.280]  就好像不需要有上帝了
[00:13:43.280 --> 00:13:45.880]  誰知峰迴路轉到20世紀
[00:13:45.880 --> 00:13:46.880]  又有改變
[00:13:46.880 --> 00:13:51.480]  因為1928年到1935年
[00:13:51.480 --> 00:13:53.880]  這個哈勃
[00:13:53.880 --> 00:13:56.480]  在美國最大的天文望遠鏡
[00:13:56.480 --> 00:13:58.680]  就是Manvilsion那裏
[00:13:58.680 --> 00:14:00.880]  就是看那些星
[00:14:00.880 --> 00:14:02.680]  我們科學去看那些星
[00:14:02.680 --> 00:14:04.880]  就靠分析那些光譜
[00:14:04.880 --> 00:14:06.680]  但當時有個奇特的現象
[00:14:06.680 --> 00:14:08.280]  所有的光譜
[00:14:08.280 --> 00:14:10.680]  都是向紅色那邊移過去的
[00:14:10.680 --> 00:14:12.280]  這個叫Redshift
[00:14:12.280 --> 00:14:14.080]  如果光譜全部向紅色移過去
[00:14:14.080 --> 00:14:15.080]  什麼意思呢
[00:14:15.080 --> 00:14:17.480]  其實就是指
[00:14:17.480 --> 00:14:21.880]  所有的星都是以高速度遠離地球
[00:14:21.880 --> 00:14:23.680]  為什麼會這樣呢
[00:14:23.680 --> 00:14:25.880]  原來宇宙是在膨脹的
[00:14:25.880 --> 00:14:28.080]  宇宙不是無限的
[00:14:28.080 --> 00:14:29.280]  它有邊界的
[00:14:29.280 --> 00:14:31.280]  不過它在膨脹
[00:14:31.280 --> 00:14:33.080]  宇宙和
[00:14:33.080 --> 00:14:35.280]  如果它已經在膨脹
[00:14:35.280 --> 00:14:36.880]  是不是有個開始的呢
[00:14:36.880 --> 00:14:38.480]  如果收回頭
[00:14:38.480 --> 00:14:40.880]  應該都有個開始的
[00:14:40.880 --> 00:14:44.280]  宇宙再不是永恆無限
[00:14:44.280 --> 00:14:45.080]  推下去
[00:14:45.080 --> 00:14:46.480]  它怎麼開始的呢
[00:14:46.480 --> 00:14:47.480]  1931年
[00:14:47.480 --> 00:14:49.480]  比利時的天文學家
[00:14:49.480 --> 00:14:51.080]  也是神父
[00:14:51.080 --> 00:14:52.080]  叫勒梅特
[00:14:52.080 --> 00:14:55.680]  他提出宇宙有個大爆炸開始的
[00:14:55.680 --> 00:15:00.280]  開始建立宇宙有起源的理論
[00:15:00.280 --> 00:15:02.280]  但當時無神論很久
[00:15:02.280 --> 00:15:03.480]  大家都不相信
[00:15:03.480 --> 00:15:04.480]  宇宙有起源
[00:15:04.480 --> 00:15:05.880]  你神父
[00:15:05.880 --> 00:15:06.480]  當然了
[00:15:06.480 --> 00:15:09.080]  你神學上相信有神
[00:15:09.080 --> 00:15:10.880]  咬來咬去
[00:15:10.880 --> 00:15:13.080]  這個說法結果
[00:15:13.080 --> 00:15:14.880]  20世紀到1965年
[00:15:14.880 --> 00:15:17.080]  竟然找到證據
[00:15:17.080 --> 00:15:19.080]  證實宇宙真的有個開始
[00:15:19.080 --> 00:15:20.880]  假如宇宙真的有起源
[00:15:20.880 --> 00:15:25.680]  它應該有一個
[00:15:25.680 --> 00:15:27.680]  一些射線
[00:15:27.680 --> 00:15:28.880]  在開始時流下來
[00:15:28.880 --> 00:15:30.080]  那種叫做
[00:15:30.080 --> 00:15:33.680]  Cosmic Background Microwave Radiation
[00:15:33.680 --> 00:15:35.680]  如果找到就證明宇宙起源了
[00:15:35.680 --> 00:15:37.080]  很多科學家想找
[00:15:37.080 --> 00:15:40.080]  找到就拿諾貝爾獎
[00:15:40.080 --> 00:15:42.080]  結果他們不夠錢
[00:15:42.080 --> 00:15:43.080]  資金不夠
[00:15:43.080 --> 00:15:46.480]  所以機器不夠厲害
[00:15:46.480 --> 00:15:49.080]  想不到被電話公司找到
[00:15:49.080 --> 00:15:51.080]  就是兩個電話公司的科學家
[00:15:51.080 --> 00:15:52.480]  Pansher和Wilson
[00:15:52.480 --> 00:15:54.480]  他們讀完科學
[00:15:54.480 --> 00:15:55.680]  PhD出來
[00:15:55.680 --> 00:15:57.680]  未必找到大學教書
[00:15:57.680 --> 00:15:59.680]  或者電話公司做
[00:15:59.680 --> 00:16:04.480]  誰知電話公司最大的儀器收到
[00:16:04.480 --> 00:16:07.280]  就是Cosmic Background Radiation
[00:16:07.280 --> 00:16:09.280]  他們幸好有訓練
[00:16:09.280 --> 00:16:10.280]  一查就知道
[00:16:10.280 --> 00:16:12.280]  這不是每個科學家想找的東西
[00:16:12.280 --> 00:16:13.480]  馬上寫論文
[00:16:13.480 --> 00:16:17.280]  他們由電話公司馬上拿諾貝爾獎
[00:16:17.280 --> 00:16:21.080]  然後他們就證實宇宙起源
[00:16:21.080 --> 00:16:23.880]  因為留下了起源的
[00:16:23.880 --> 00:16:27.280]  可以觀察到的Radiation
[00:16:27.280 --> 00:16:28.880]  如果真的有起源
[00:16:28.880 --> 00:16:30.480]  追溯下去是怎樣開始的
[00:16:30.480 --> 00:16:32.880]  大概在10^36秒鐘
[00:16:32.880 --> 00:16:37.280]  根據本洛克計算的數學
[00:16:37.280 --> 00:16:41.080]  就追溯到宇宙的自然規律
[00:16:41.080 --> 00:16:43.280]  再早一點就不能存在
[00:16:43.280 --> 00:16:45.080]  什麼叫10^36秒
[00:16:45.080 --> 00:16:46.280]  聽得明白嗎
[00:16:46.280 --> 00:16:51.480]  10^36秒即是10之後有36個零
[00:16:51.480 --> 00:16:55.280]  36個零分之一秒
[00:16:55.280 --> 00:16:57.480]  嘩 細到不能計
[00:16:57.480 --> 00:17:01.080]  那時候之前就沒有自然規律
[00:17:01.080 --> 00:17:02.880]  再計下去
[00:17:02.880 --> 00:17:06.880]  10^-43秒開始形成自然規律
