
[00:00:00.000 --> 00:00:04.320]  今天特別要講基督徒應該有的
[00:01:18.520 --> 00:01:21.120]  因為我們常常把天國
[00:01:21.120 --> 00:01:24.880]  當作是一個虛無飄渺的一個世界
[00:01:24.880 --> 00:01:27.760]  總覺得天國是哲學
[00:01:27.760 --> 00:01:29.760]  其實我們玲瓏堂相信
[00:01:29.760 --> 00:01:31.720]  天國是真的
[00:01:31.720 --> 00:01:33.960]  天國不是像有些人說的
[00:01:33.960 --> 00:01:35.520]  好像登山一樣
[00:01:35.520 --> 00:01:38.120]  你從前面上也可以到
[00:01:38.120 --> 00:01:39.920]  從後面上也可以到
[00:01:39.920 --> 00:01:41.520]  哪邊上都可以到
[00:01:41.520 --> 00:01:42.840]  只要你努力
[00:01:42.840 --> 00:01:44.600]  你就可以到達天國
[00:01:44.600 --> 00:01:45.520]  No
[00:01:45.520 --> 00:01:47.240]  天國不是這樣子
[00:01:47.240 --> 00:01:49.920]  天國是神為我們預備的
[00:01:49.920 --> 00:01:51.200]  只要我們相信祂
[00:01:51.200 --> 00:01:52.480]  願意接受祂
[00:01:52.480 --> 00:01:54.600]  我們就能夠得到天國
[00:01:54.600 --> 00:01:57.120]  而且我們相信進入天國
[00:01:57.120 --> 00:01:58.080]  有永生
[00:01:58.080 --> 00:01:58.720]  有平安
[00:01:58.720 --> 00:01:59.720]  有喜樂
[00:01:59.720 --> 00:02:02.240]  不是說要我們死了以後才有
[00:02:02.240 --> 00:02:03.440]  我們活著就有
[00:02:03.440 --> 00:02:04.200]  不是嗎
[00:02:04.200 --> 00:02:04.880]  哈雷雷亞
[00:02:04.880 --> 00:02:05.840]  讚美神
[00:02:05.840 --> 00:02:07.440]  而這個天國
[00:02:07.440 --> 00:02:11.200]  也不是在哲學家心中的那種
[00:02:11.200 --> 00:02:12.600]  與世無爭
[00:02:12.600 --> 00:02:16.480]  或者是退一步入海闊天空的天國
[00:02:16.480 --> 00:02:19.440]  或者是說天國在我的心裡面
[00:02:19.440 --> 00:02:21.000]  那只是哲學
[00:02:21.000 --> 00:02:24.920]  我們講的天國是實實在在有的東西
[00:02:24.920 --> 00:02:28.280]  所以假如您比我先去的話
[00:02:28.280 --> 00:02:31.160]  請您為我在你家隔壁找一棟房子
[00:02:31.160 --> 00:02:33.400]  說不定我們將來可以做鄰居
[00:02:33.400 --> 00:02:34.280]  不是嗎
[00:02:34.280 --> 00:02:34.880]  哈雷雷亞
[00:02:34.880 --> 00:02:36.440]  讚美神
[00:02:36.440 --> 00:02:39.240]  今天我要跟各位講
[00:02:39.240 --> 00:02:43.120]  基督徒應有的身份和責任
[00:02:43.120 --> 00:02:44.760]  那麼讓我請問各位
[00:02:44.760 --> 00:02:47.600]  到底什麼叫基督徒呢
[00:02:47.600 --> 00:02:50.320]  按照韋氏大詞典
[00:02:50.320 --> 00:02:51.360]  Webster
[00:02:51.360 --> 00:02:53.120]  它上面說基督徒
[00:02:53.120 --> 00:02:54.840]  它的意思就是說
[00:02:54.840 --> 00:02:57.440]  相信耶穌基督為救主
[00:02:57.440 --> 00:03:01.440]  跟隨耶穌基督侍奉信仰他的
[00:03:01.440 --> 00:03:03.440]  都叫做基督徒
[00:03:03.440 --> 00:03:05.320]  那麼原文就更容易
[00:03:05.320 --> 00:03:07.160]  中文也可以看得出來
[00:03:07.160 --> 00:03:10.760]  基督就是我們相信的那位救世主
[00:03:10.760 --> 00:03:12.760]  那位全能的神
[00:03:12.760 --> 00:03:13.600]  不是嗎
[00:03:13.600 --> 00:03:17.320]  基督徒原文的意思就是小基督
[00:03:17.320 --> 00:03:20.400]  所以我們仍然有基督的形象
[00:03:20.400 --> 00:03:21.560]  有他的榮美
[00:03:21.560 --> 00:03:23.240]  我們要跟隨他
[00:03:23.240 --> 00:03:24.360]  那麼徒
[00:03:24.360 --> 00:03:25.800]  中文翻譯得更好
[00:03:25.800 --> 00:03:28.120]  意思像是學徒一樣
[00:03:28.120 --> 00:03:28.920]  不是嗎
[00:03:28.920 --> 00:03:30.200]  剃頭的師父
[00:03:30.200 --> 00:03:31.880]  你去跟他學剃頭
[00:03:31.880 --> 00:03:33.600]  你要學三年六個月
[00:03:33.600 --> 00:03:34.480]  不是嗎
[00:03:34.480 --> 00:03:36.480]  那麼你學出來的手藝
[00:03:36.480 --> 00:03:37.800]  你剃了頭
[00:03:37.800 --> 00:03:41.440]  就好像跟師父的方法提出來的一樣
[00:03:41.440 --> 00:03:45.200]  甚至於比他的更發揚光大
[00:03:45.200 --> 00:03:47.080]  人有許多種
[00:03:47.080 --> 00:03:49.680]  不管你是東方人西方人
[00:03:49.680 --> 00:03:51.960]  白人黑人黃人等
[00:03:51.960 --> 00:03:53.360]  但是您知道嗎
[00:03:53.360 --> 00:03:55.880]  實際上從我們相信來看
[00:03:55.880 --> 00:03:56.800]  只有兩種人
[00:03:56.800 --> 00:03:58.080]  一種就是基督徒
[00:03:58.080 --> 00:04:00.000]  一種就是非基督徒
[00:04:00.000 --> 00:04:01.320]  對我們來說
[00:04:01.320 --> 00:04:03.480]  基督徒我們是有盼望
[00:04:03.480 --> 00:04:05.520]  我們是有平安有喜樂
[00:04:05.520 --> 00:04:07.200]  我們是有永生的
[00:04:07.200 --> 00:04:10.200]  而其他的人就是沒有了指望了
[00:04:10.200 --> 00:04:11.600]  所以在我們生命中
[00:04:11.600 --> 00:04:15.360]  我們基督徒要認清我們的身份
[00:04:15.360 --> 00:04:16.880]  我們先即便地說
[00:04:16.880 --> 00:04:20.800]  唯有你們是被揀選的族類
[00:04:20.800 --> 00:04:22.320]  是有君尊的祭司
[00:04:22.320 --> 00:04:23.520]  是聖潔的國度
[00:04:23.520 --> 00:04:25.080]  是屬神的子民
[00:04:25.080 --> 00:04:26.760]  這是我們的身份
[00:04:26.760 --> 00:04:28.840]  但是我要再增加一點
[00:04:28.840 --> 00:04:31.520]  因為光是身份還是沒有用的
[00:04:31.520 --> 00:04:32.920]  還要有地位
[00:04:32.920 --> 00:04:33.960]  您知道嗎
[00:04:33.960 --> 00:04:35.280]  我看到一個比喻
[00:04:35.280 --> 00:04:36.400]  他是這麼說
[00:04:36.400 --> 00:04:38.040]  有一個老鷹的蛋
[00:04:38.040 --> 00:04:41.280]  不知道為什麼跑到了雞窩裡面去了
[00:04:41.280 --> 00:04:45.480]  所以這個老鷹從小在雞窩裡面被孵出來
[00:04:45.480 --> 00:04:48.440]  他就跟著小雞一起長大
[00:04:48.440 --> 00:04:50.720]  他有老鷹的身份
[00:04:50.720 --> 00:04:53.800]  但是他卻是取了雞的地位
[00:04:53.800 --> 00:04:54.800]  您知道嗎
[00:04:54.800 --> 00:04:57.240]  他原本可以翱翔在天
[00:04:57.240 --> 00:04:59.040]  soar like an eagle
[00:04:59.040 --> 00:05:03.440]  但是他卻在地上跟雞一樣啄食啄食
[00:05:03.440 --> 00:05:06.240]  所以我們要認清我們的身份
[00:05:06.240 --> 00:05:09.680]  我們而且要確認我們的地位
[00:05:09.680 --> 00:05:12.680]  《聖經》上面有一個浪子回頭的故事
[00:05:12.680 --> 00:05:15.640]  這個小兒子他出去浪蕩江湖
[00:05:15.640 --> 00:05:17.840]  耗盡了所有他回家
[00:05:17.840 --> 00:05:19.240]  認罪悔改
[00:05:19.240 --> 00:05:20.880]  他的父神好高興
[00:05:20.880 --> 00:05:22.040]  把他抱住
[00:05:22.040 --> 00:05:23.760]  人人以他親嘴
[00:05:23.760 --> 00:05:24.960]  給他戴上戒指
[00:05:24.960 --> 00:05:25.800]  穿上袍子
[00:05:25.800 --> 00:05:26.840]  穿上鞋子
[00:05:26.840 --> 00:05:29.840]  恢復他的身份與地位
[00:05:29.840 --> 00:05:31.640]  大兒子就不高興了
[00:05:31.640 --> 00:05:32.440]  大兒子說
[00:05:32.440 --> 00:05:35.320]  我一輩子在家中為你辛辛苦苦
[00:05:35.320 --> 00:05:38.480]  而你這個兒子敗盡了你的家產
[00:05:38.480 --> 00:05:40.280]  你還這樣子對他
[00:05:40.280 --> 00:05:41.320]  大兒子呢
[00:05:41.320 --> 00:05:43.640]  徒有身份沒有地位
[00:05:43.640 --> 00:05:45.760]  你明明是一個嬰
[00:05:45.760 --> 00:05:47.680]  但是你以為你是雞
[00:05:47.680 --> 00:05:49.680]  你明明是一個大兒子
[00:05:49.680 --> 00:05:51.960]  你以為你是一個僕人
[00:05:51.960 --> 00:05:55.040]  你沒有去享受那個地位
[00:05:55.040 --> 00:05:57.120]  所以我們要認清我們的身份
[00:05:57.120 --> 00:05:58.400]  我們的地位
[00:05:58.400 --> 00:06:00.040]  就好像我們有的時候講說
[00:06:00.040 --> 00:06:02.720]  虎落平陽獸犬棲
[00:06:02.720 --> 00:06:04.120]  虎的身份是什麼
[00:06:04.120 --> 00:06:05.480]  老虎嘛
[00:06:05.480 --> 00:06:07.440]  他的地位現在是什麼呢
[00:06:07.440 --> 00:06:09.120]  落平陽了嘛
[00:06:09.120 --> 00:06:11.280]  所以身份跟地位不相稱的時候
[00:06:11.280 --> 00:06:13.880]  就連狗都來欺負他了嘛
[00:06:13.880 --> 00:06:18.400]  如果說狗做耗子都管閒事
[00:06:18.400 --> 00:06:19.640]  狗的身份是狗
[00:06:19.640 --> 00:06:22.520]  但是他落在一個地位去做耗子
[00:06:22.520 --> 00:06:24.440]  不是都管閒事嗎
[00:06:24.440 --> 00:06:27.280]  所以我們要認清我們的身份
[00:06:27.280 --> 00:06:28.960]  暫穩我們的地位
[00:06:28.960 --> 00:06:30.480]  然後我們能夠活出
[00:06:30.480 --> 00:06:32.840]  榮美平安與喜樂
[00:06:32.840 --> 00:06:34.480]  所以讓我們來看
[00:06:34.480 --> 00:06:35.320]  我們說
[00:06:35.320 --> 00:06:38.920]  當我們認清我們的身份與地位的時候
[00:06:38.920 --> 00:06:41.040]  我們碰到困苦患難
[00:06:41.040 --> 00:06:43.040]  才能夠站得住腳
[00:06:43.040 --> 00:06:45.280]  才不會隨風搖擺
[00:06:45.280 --> 00:06:47.360]  才不會像個牆頭草
[00:06:47.360 --> 00:06:49.360]  風吹兩邊倒
[00:06:49.360 --> 00:06:51.560]  才不會動不動就不信了
[00:06:51.560 --> 00:06:53.320]  動不動就不來了
[00:06:53.320 --> 00:06:55.400]  你的信心堅定
[00:06:55.400 --> 00:06:57.480]  你知道你的身份
[00:06:57.480 --> 00:06:59.520]  你認清你的地位
[00:06:59.520 --> 00:07:01.160]  你就可以這麼做
[00:07:01.160 --> 00:07:04.240]  所以我們是被揀選的族類
[00:07:04.240 --> 00:07:07.640]  這一句話其實在《聖經》上面出現很多次
[00:07:07.640 --> 00:07:08.440]  最早的時候是
[00:07:08.440 --> 00:07:10.520]  挪亞的大洪水的事件
[00:07:10.520 --> 00:07:13.080]  把世界上所有的人都死光了
[00:07:13.080 --> 00:07:17.320]  就剩下挪亞一家八口坐著船得了救
[00:07:17.320 --> 00:07:20.800]  後來人數又開始漸漸地增加
[00:07:20.800 --> 00:07:23.320]  人多就有喜借淫惡有發生
[00:07:23.320 --> 00:07:24.320]  那麼神就說
[00:07:24.320 --> 00:07:26.360]  這些人都不認識我
[00:07:26.360 --> 00:07:28.520]  甚至於他們都忘掉神的恩典
[00:07:28.520 --> 00:07:29.840]  神的救恩了
[00:07:29.840 --> 00:07:32.160]  仍然是我行我是敗我向
[00:07:32.160 --> 00:07:33.880]  所以說我要從這些人中間
[00:07:33.880 --> 00:07:37.920]  選出一族是被揀選的族類
[00:07:37.920 --> 00:07:41.040]  所以神就看中了亞伯拉罕
[00:07:41.040 --> 00:07:44.880]  亞伯拉罕那個時候猛神呼召
[00:07:44.880 --> 00:07:47.560]  他就出烏爾到了哈蘭
[00:07:47.560 --> 00:07:49.320]  又最後下加蘭
[00:07:49.320 --> 00:07:50.960]  那時候烏爾跟哈蘭
[00:07:50.960 --> 00:07:54.240]  都是非常先進的都市
[00:07:54.240 --> 00:07:57.120]  就好像你如果住在華盛頓DC
[00:07:57.120 --> 00:07:58.800]  你住在西雅圖
[00:07:58.800 --> 00:08:02.280]  現在有人說你搬來我們這個鄉下地方
[00:08:02.280 --> 00:08:03.800]  所謂的鳥不生蛋
[00:08:03.800 --> 00:08:06.040]  兔子不拉屎的地方
[00:08:06.040 --> 00:08:07.440]  你願意去嗎
[00:08:07.440 --> 00:08:08.640]  亞伯拉罕
[00:08:08.640 --> 00:08:11.000]  你要去哪裡都不知道
[00:08:11.000 --> 00:08:13.400]  他就毅然前往去了
[00:08:13.400 --> 00:08:15.800]  所以神說你要蒙大福
[00:08:15.800 --> 00:08:18.800]  地上萬族都要因你而得福
[00:08:18.800 --> 00:08:21.680]  我們就是因此而得福的
[00:08:21.680 --> 00:08:25.200]  所以亞伯拉罕離開本地本族富家
[00:08:25.200 --> 00:08:28.320]  神就揀選了他這一支
[00:08:28.320 --> 00:08:29.960]  聖經上面常常講說
[00:08:29.960 --> 00:08:34.360]  猶太人、希伯來人、以色列人
[00:08:34.360 --> 00:08:36.080]  怎麼區別嗎
[00:08:36.080 --> 00:08:39.120]  其實以種族的角度來看
[00:08:39.120 --> 00:08:41.760]  他們是猶太民族沒有錯
[00:08:41.760 --> 00:08:43.480]  以這個國家來講
[00:08:43.480 --> 00:08:44.880]  他們是以色列
[00:08:44.880 --> 00:08:46.640]  因為亞伯拉罕生以沙
[00:08:46.640 --> 00:08:48.160]  以沙生雅各
[00:08:48.160 --> 00:08:50.560]  雅各改名字叫以色列
[00:08:50.560 --> 00:08:53.360]  雅各以色列生了12個支派
[00:08:53.360 --> 00:08:55.840]  就是今天以色列這個國家
[00:08:55.840 --> 00:08:57.000]  他的12個支派
[00:08:57.000 --> 00:09:00.840]  猶大支派、汴雅美支派等等
[00:09:00.840 --> 00:09:03.480]  所以就成了以色列國
[00:09:03.480 --> 00:09:06.920]  但是希伯來人原文Hebrew
[00:09:06.920 --> 00:09:09.480]  他的意思是說過河之人
[00:09:09.480 --> 00:09:12.480]  所以從亞伯拉罕那一支
[00:09:12.480 --> 00:09:15.160]  他們因為離開了哈蘭
[00:09:15.160 --> 00:09:18.400]  過了勃拉大河進入了迦南平原
[00:09:18.400 --> 00:09:21.360]  神說你們這一支過河之族
[00:09:21.360 --> 00:09:23.160]  就是Hebrew
[00:09:23.160 --> 00:09:25.600]  你們是蒙我揀選
[00:09:25.600 --> 00:09:26.840]  所以亞伯拉罕生以沙
[00:09:26.840 --> 00:09:28.160]  以沙生雅各
[00:09:28.160 --> 00:09:30.920]  一路相傳下來
[00:09:30.920 --> 00:09:32.800]  讓上帝揀選
[00:09:32.800 --> 00:09:34.600]  就是說屬於上帝
[00:09:34.600 --> 00:09:36.160]  與上帝是同一
[00:09:36.160 --> 00:09:37.880]  是合一的
[00:09:37.880 --> 00:09:39.640]  但是你有沒有想過
[00:09:39.640 --> 00:09:41.960]  我們都是從不同的家庭來
[00:09:41.960 --> 00:09:43.840]  我們都有不同的父母
[00:09:43.840 --> 00:09:44.720]  不是嗎
[00:09:44.720 --> 00:09:47.480]  但是我們怎麼可能成為
[00:09:47.480 --> 00:09:50.560]  被揀選的同一個族類呢
[00:09:50.560 --> 00:09:54.680]  原來在彼得前書二章九節
[00:09:54.680 --> 00:09:57.480]  他所講的意思是說
[00:09:57.480 --> 00:10:00.400]  一我們都是亞當的後裔
[00:10:00.400 --> 00:10:03.320]  第二我們都因性成異
[00:10:03.320 --> 00:10:05.640]  成為神的兒女不是嗎
[00:10:05.640 --> 00:10:07.120]  所以我們就成為
[00:10:07.120 --> 00:10:09.240]  蒙神揀選的一族
[00:10:09.240 --> 00:10:13.160]  我們雖然原本我們的血統不一樣
[00:10:13.160 --> 00:10:14.840]  你可能是北方人
[00:10:14.840 --> 00:10:16.040]  我可能是南方人
[00:10:16.040 --> 00:10:17.480]  你可能是美國人
[00:10:17.480 --> 00:10:20.000]  我可能是什麼人
[00:10:20.000 --> 00:10:22.960]  但是我們都是天國的人不是嗎
[00:10:22.960 --> 00:10:25.240]  都是蒙神揀選的
[00:10:25.240 --> 00:10:26.680]  說到天國的人
[00:10:26.680 --> 00:10:28.080]  我就有的時候在想說
[00:10:28.080 --> 00:10:30.600]  我一直想了好多年
[00:10:30.600 --> 00:10:32.400]  一直都還沒有做
[00:10:32.400 --> 00:10:35.040]  我們知道你今天拿的護照
[00:10:35.040 --> 00:10:37.880]  如果說是中國的護照是紅色的
[00:10:37.880 --> 00:10:38.920]  對不對
[00:10:38.920 --> 00:10:40.160]  你是代表中國
[00:10:40.160 --> 00:10:41.840]  你是中國的國民
[00:10:41.840 --> 00:10:45.000]  那如果說你是中華民國台灣來的
[00:10:45.000 --> 00:10:47.440]  你拿的護照的顏色是綠色的
[00:10:47.440 --> 00:10:50.560]  你是中華民國的國民不是嗎
[00:10:50.560 --> 00:10:52.440]  你如果是美國的公民
[00:10:52.440 --> 00:10:55.000]  他拿的護照是藍色的
[00:10:55.000 --> 00:10:58.400]  The citizen of the United States of America
[00:10:58.400 --> 00:10:59.280]  不是嗎
[00:10:59.280 --> 00:11:02.920]  所以每一個國家都有不同的護照
[00:11:02.920 --> 00:11:04.520]  天國沒有
[00:11:04.520 --> 00:11:08.120]  我們要做一本護照是金的
[00:11:08.120 --> 00:11:11.680]  那個顏色是金光閃閃金的護照
[00:11:11.680 --> 00:11:16.040]  然後The citizen of the heaven of God
[00:11:16.040 --> 00:11:18.040]  那麼天國的護照打開的時候
[00:11:18.040 --> 00:11:20.360]  還有你的相片在上面
[00:11:20.360 --> 00:11:24.480]  然後還有你接受訓練
[00:11:24.480 --> 00:11:25.720]  接受裝備
[00:11:25.720 --> 00:11:27.720]  你什麼時候覺知興趣的
[00:11:27.720 --> 00:11:30.920]  你的簡單的個人資料
[00:11:30.920 --> 00:11:33.000]  當我們做跑壘課程的時候
[00:11:33.000 --> 00:11:34.480]  你上完了101
[00:11:34.480 --> 00:11:36.040]  你上完了201
[00:11:36.040 --> 00:11:37.320]  你上完了301
[00:11:37.320 --> 00:11:39.240]  你上完了401的時候
[00:11:39.240 --> 00:11:40.680]  我們就勾起來
[00:11:40.680 --> 00:11:43.640]  當然101有許多不同的課程等等
[00:11:43.640 --> 00:11:45.000]  讓我們跑壘跑壘
[00:11:45.000 --> 00:11:47.320]  然後我們的紀錄都有在上面
[00:11:47.320 --> 00:11:49.200]  甚至於我們的出席紀錄
[00:11:49.200 --> 00:11:51.160]  也都可以擺在上面
[00:11:51.160 --> 00:11:54.360]  所以這是我們的天國的護照
[00:11:54.360 --> 00:11:56.840]  我們戴了說不定有一天
[00:11:56.840 --> 00:11:58.840]  我們可以秀人家看
[00:11:58.840 --> 00:12:00.200]  天國的護照
[00:12:00.200 --> 00:12:01.920]  Hallelujah 讚美聖母
[00:12:01.920 --> 00:12:03.600]  哎呀這像我女兒的鞋子
[00:12:03.600 --> 00:12:05.080]  你這個顏色最棒
[00:12:05.080 --> 00:12:08.160]  金色
[00:12:08.160 --> 00:12:09.400]  您知道嗎
[00:12:09.400 --> 00:12:13.320]  蒙神檢選是確確實實是有恩典
[00:12:13.320 --> 00:12:14.200]  有憐憫
[00:12:14.200 --> 00:12:15.800]  就好像聖經上面講
[00:12:15.800 --> 00:12:18.520]  是我們蒙人連續
[00:12:18.520 --> 00:12:20.120]  不是憐憫 連續
[00:12:20.120 --> 00:12:22.160]  是神可憐我們
[00:12:22.160 --> 00:12:26.000]  因為我們原本就死在軍役過犯中的人
[00:12:26.000 --> 00:12:27.200]  我記得最清楚
[00:12:27.200 --> 00:12:29.920]  生涯去考駕照的時候
[00:12:29.920 --> 00:12:31.720]  我之前我就在想
[00:12:31.720 --> 00:12:33.280]  大概考不上
[00:12:33.280 --> 00:12:36.520]  但是他一次就給我考上了
[00:12:36.520 --> 00:12:37.920]  我跌破眼鏡
[00:12:37.920 --> 00:12:38.560]  美國人叫
[00:12:38.560 --> 00:12:39.880]  Knock my socks off
[00:12:39.880 --> 00:12:41.720]  把我的襪子都打掉了
[00:12:41.720 --> 00:12:42.600]  後來他說
[00:12:42.600 --> 00:12:44.400]  他一上身就禱告
[00:12:44.400 --> 00:12:46.040]  Hallelujah 讚美聖母
[00:12:46.040 --> 00:12:48.360]  這是蒙檢選的徵兆
[00:12:48.360 --> 00:12:50.000]  蒙神連續
[00:12:50.000 --> 00:12:52.000]  感謝神 讚美聖母
[00:12:52.000 --> 00:12:54.440]  而我們為什麼會蒙檢選呢
[00:12:54.440 --> 00:12:55.200]  蒙連續
[00:12:55.200 --> 00:12:57.680]  因為我們被他的愛所吸引
[00:12:57.680 --> 00:13:00.440]  好像一個磁鐵吸就一樣
[00:13:00.440 --> 00:13:02.640]  磁鐵吸
[00:13:02.640 --> 00:13:05.400]  磁鐵其實吸兩類人
[00:13:05.400 --> 00:13:07.080]  那麼我就這麼說好了
[00:13:07.080 --> 00:13:09.440]  吸男的跟吸女的
[00:13:09.440 --> 00:13:10.200]  是不是
[00:13:10.200 --> 00:13:11.520]  屬於他的
[00:13:11.520 --> 00:13:12.520]  蒙檢選的
[00:13:12.520 --> 00:13:14.320]  就通通被吸在一起
[00:13:14.320 --> 00:13:15.640]  我們在這裡聚會
[00:13:15.640 --> 00:13:17.600]  我們不是說同鄉會
[00:13:17.600 --> 00:13:18.560]  同盟會
[00:13:18.560 --> 00:13:20.080]  或者是同學會
[00:13:20.080 --> 00:13:23.680]  或者是什麼老鼠會
[00:13:23.680 --> 00:13:25.920]  我們在這裡聚會
[00:13:25.920 --> 00:13:27.400]  因為我們是蒙檢選
[00:13:27.400 --> 00:13:28.840]  我們一家人
[00:13:28.840 --> 00:13:30.600]  Family reunion
[00:13:30.600 --> 00:13:31.800]  我們在這裡來
[00:13:31.800 --> 00:13:33.880]  敬拜 讚美我們的神
[00:13:33.880 --> 00:13:35.280]  你說好不好
[00:13:35.280 --> 00:13:36.680]  所以我們同
[00:13:36.680 --> 00:13:37.480]  有的時候講說
[00:13:37.480 --> 00:13:39.720]  我們同為弟兄姊妹
[00:13:39.720 --> 00:13:41.000]  你可以跟你旁邊的人說
[00:13:41.000 --> 00:13:43.000]  我們同為弟兄姊妹
[00:13:43.000 --> 00:13:43.320]  好不好
[00:13:43.320 --> 00:13:45.160]  Hallelujah 讚美神
[00:13:45.160 --> 00:13:47.840]  因為這是我們的身分
[00:13:47.840 --> 00:13:48.360]  Hallelujah
[00:13:48.360 --> 00:13:50.000]  現在問題是說
[00:13:50.000 --> 00:13:52.280]  你有這個地位嗎
[00:13:52.280 --> 00:13:54.160]  我們是蒙檢選的
[00:13:54.160 --> 00:13:55.920]  同為弟兄姊妹
[00:13:55.920 --> 00:13:57.800]  但是你有地位嗎
[00:13:57.800 --> 00:14:01.560]  是不是有君尊的祭司
[00:14:01.560 --> 00:14:02.280]  我剛才說了
[00:14:02.280 --> 00:14:04.520]  你明明是老鷹在地下
[00:14:04.520 --> 00:14:06.600]  翅膀都硬了也不飛
[00:14:06.600 --> 00:14:07.760]  真是搞不過他
[00:14:07.760 --> 00:14:09.760]  還在地上抓蚯蚓吃
[00:14:09.760 --> 00:14:11.080]  那個紅鼠狼來了
[00:14:11.080 --> 00:14:12.200]  狼來了
[00:14:12.200 --> 00:14:14.320]  跑都沒地方就慘了
[00:14:14.320 --> 00:14:15.200]  對不對
[00:14:15.200 --> 00:14:18.440]  但是老鷹碰到有困難的時候
[00:14:18.440 --> 00:14:20.440]  他so like an eagle
[00:14:20.440 --> 00:14:22.760]  他可以在暴風雨之上
[00:14:22.760 --> 00:14:24.400]  他能夠飛起來
[00:14:24.400 --> 00:14:27.000]  他完全是超脫在上面
[00:14:27.000 --> 00:14:29.080]  所以我們是老鷹
[00:14:29.080 --> 00:14:31.280]  我們要有君尊的祭司
[00:14:31.280 --> 00:14:32.920]  我們要有這個地位
[00:14:32.920 --> 00:14:35.400]  不要同有身分而沒有地位
[00:14:35.400 --> 00:14:36.720]  不要狗抓耗子
[00:14:36.720 --> 00:14:37.480]  多管閒事
[00:14:37.480 --> 00:14:38.640]  不要虎落平陽
[00:14:38.640 --> 00:14:39.800]  獸犬欺
[00:14:39.800 --> 00:14:41.000]  我們要有身分
[00:14:41.000 --> 00:14:42.640]  還要有我們的地位
[00:14:42.640 --> 00:14:45.760]  因為這是神藉著耶穌基督
[00:14:45.760 --> 00:14:48.160]  祂所為我們所定的旨意
[00:14:48.160 --> 00:14:49.520]  我們相信了祂
[00:14:49.520 --> 00:14:51.280]  我們就成為祂的兒女
[00:14:51.280 --> 00:14:54.320]  我們就是有君尊的祭司
[00:14:54.320 --> 00:14:55.960]  不要忘記了
[00:14:55.960 --> 00:14:57.160]  Hallelujah
[00:14:57.160 --> 00:14:58.800]  而且也不要忘記了
[00:14:58.800 --> 00:15:01.200]  不是說我們在世界上面
[00:15:01.200 --> 00:15:03.440]  功名利祿才是君尊
[00:15:03.440 --> 00:15:07.520]  在神的國裡面有三類人是最君尊的
[00:15:07.520 --> 00:15:09.360]  第一類是君王
[00:15:09.360 --> 00:15:11.040]  第二類是祭司
[00:15:11.040 --> 00:15:13.520]  第三類是賢侄
[00:15:13.520 --> 00:15:14.680]  Hallelujah
[00:15:14.680 --> 00:15:16.560]  君王當然是君
[00:15:16.560 --> 00:15:18.880]  祭司是尊
[00:15:18.880 --> 00:15:20.560]  賢侄也是君尊
[00:15:20.560 --> 00:15:22.800]  基督徒也是如此
[00:15:22.800 --> 00:15:25.080]  祭司盟前選的族類
