
[00:00:00.000 --> 00:00:02.500]  首先問大家一個問題
[00:05:33.600 --> 00:05:38.600]  入浸禮班之前在我們教會就要上啟發課程
[00:05:38.600 --> 00:05:45.600]  有另一個可能性就是接受小祖裏面的新生命課程
[00:05:45.600 --> 00:05:49.600]  加上基要信仰
[00:05:49.600 --> 00:05:52.600]  是不是覺得都很不容易呢?
[00:05:52.600 --> 00:05:55.600]  不過這個是必要的
[00:05:55.600 --> 00:06:02.600]  浸禮之後我們都需要有童工執事去查問信德
[00:06:02.600 --> 00:06:05.600]  以前叫考,就是嚇死人了
[00:06:05.600 --> 00:06:11.600]  查問信德,就是了解他明不明白基督教信仰的意思
[00:06:11.600 --> 00:06:13.600]  明不明白加入教會的意義
[00:06:13.600 --> 00:06:18.600]  或者介紹教會給弟兄姊妹執事認識一下
[00:06:18.600 --> 00:06:21.600]  我發現通常有個情況
[00:06:21.600 --> 00:06:30.600]  如果我叫受浸申請者說一說你哪句金句最熟悉的
[00:06:30.600 --> 00:06:32.600]  可不可以說一句你最熟悉的金句呢?
[00:06:32.600 --> 00:06:37.600]  你猜一般人會說哪句金句呢?
[00:06:37.600 --> 00:06:42.600]  神愛世人在哪裏?約翰福音三章十六節
[00:06:42.600 --> 00:06:45.600]  當然如果你再問,再問深一點
[00:06:45.600 --> 00:06:48.600]  你有沒有看過聖經一次呀?
[00:06:48.600 --> 00:06:50.600]  很多人都告訴我
[00:06:50.600 --> 00:06:54.600]  沒有呀,我只看過新約一次
[00:06:54.600 --> 00:06:58.600]  我們去問他的時候
[00:06:58.600 --> 00:07:07.600]  他都有很多對聖經甚至都不太熟悉
[00:07:07.600 --> 00:07:11.600]  有時我自己都覺得做傳道人都有少少責任
[00:07:11.600 --> 00:07:15.600]  即是說我們的浸禮班講得不好
[00:07:15.600 --> 00:07:18.600]  所以他們不太明白
[00:07:18.600 --> 00:07:20.600]  不過另一個關係就是
[00:07:20.600 --> 00:07:27.600]  聖經有沒有對浸禮的人有一個要求呢?
[00:07:27.600 --> 00:07:31.600]  這個很重要,不是我們教會的要求
[00:07:31.600 --> 00:07:38.600]  而是聖經怎樣去要求一個浸禮的人呢?
[00:07:38.600 --> 00:07:42.600]  另一方面有時我們很痛心
[00:07:42.600 --> 00:07:47.600]  有些弟兄姊妹浸了禮之後
[00:07:47.600 --> 00:07:50.600]  他們可能會不見了人
[00:07:50.600 --> 00:07:54.600]  或者他們失去了對信仰的熱情
[00:07:54.600 --> 00:07:56.600]  我希望這些沒有
[00:07:56.600 --> 00:07:58.600]  我不知道有沒有
[00:07:58.600 --> 00:08:01.600]  但是他們怎樣會失去熱情呢?
[00:08:01.600 --> 00:08:04.600]  有沒有什麼令他們失去熱情呢?
[00:08:04.600 --> 00:08:09.600]  例如不回教會,不回小組
[00:08:09.600 --> 00:08:13.600]  這些都是看到他們可能失去熱情的
[00:08:13.600 --> 00:08:15.600]  話說回來,你知道嗎?
[00:08:15.600 --> 00:08:17.600]  本來我們復活節有一次浸禮
[00:08:17.600 --> 00:08:19.600]  但是因為疫情的關係
[00:08:19.600 --> 00:08:22.600]  我們就將他推到12月
[00:08:22.600 --> 00:08:28.600]  所以我們12月主日許可就會有浸禮
[00:08:28.600 --> 00:08:32.600]  所以你看到這個情況
[00:08:32.600 --> 00:08:36.600]  我們就想想有什麼原因呢?
[00:08:36.600 --> 00:08:38.600]  今日的經文提醒我們
[00:08:38.600 --> 00:08:44.600]  其中一個原因就是我們未死得透
[00:08:44.600 --> 00:08:48.600]  你記得牧師說未死得透這個原因
[00:08:48.600 --> 00:08:55.600]  就是為什麼我們會有失去信仰熱情的情況出現
[00:08:55.600 --> 00:08:58.600]  如果我們未能與主同死
[00:08:58.600 --> 00:09:03.600]  我們就不可以與他同活
[00:09:03.600 --> 00:09:06.600]  究竟與主同死是什麼意思呢?
[00:09:06.600 --> 00:09:10.600]  與主同死的人有什麼表現呢?
[00:09:10.600 --> 00:09:12.600]  讓我們一起站立
[00:09:12.600 --> 00:09:18.600]  我們去讀羅馬書第六章一到第十一節
[00:09:18.600 --> 00:09:20.600]  我們一起慢慢讀
[00:09:20.600 --> 00:09:21.600]  預備起
[00:09:21.600 --> 00:09:24.600]  這樣我們要怎麼說呢?
[00:09:24.600 --> 00:09:28.600]  我們可以仍在罪中使恩典增多嗎?
[00:09:28.600 --> 00:09:30.600]  絕對不可
[00:09:30.600 --> 00:09:32.600]  我們向罪死了的人
[00:09:32.600 --> 00:09:35.600]  豈可仍在罪中活著呢?
[00:09:35.600 --> 00:09:37.600]  難道你們不知道
[00:09:37.600 --> 00:09:41.600]  我們這受浸歸肉基督耶穌的人
[00:09:41.600 --> 00:09:44.600]  就是受浸歸入他的死嗎?
[00:09:44.600 --> 00:09:48.600]  所以我們藉著浸禮歸入死
[00:09:48.600 --> 00:09:50.600]  和他一同埋葬
[00:09:50.600 --> 00:09:53.600]  是要我們行事為人
[00:09:53.600 --> 00:09:55.600]  都有新生的樣子
[00:09:55.600 --> 00:09:58.600]  像基督藉著父的榮耀
[00:09:58.600 --> 00:10:01.600]  從死人中復活一樣
[00:10:01.600 --> 00:10:03.600]  我們若與他合一
[00:10:03.600 --> 00:10:06.600]  經歷與他一樣的死
[00:10:06.600 --> 00:10:09.600]  也將經歷與他一樣的復活
[00:10:09.600 --> 00:10:10.600]  我們知道
[00:10:10.600 --> 00:10:14.600]  我們的救人和他同釘十字架
[00:10:14.600 --> 00:10:16.600]  使罪身滅絕
[00:10:16.600 --> 00:10:19.600]  叫我們不再作罪的奴隸
[00:10:19.600 --> 00:10:23.600]  因為已死的人是脫離了罪
[00:10:23.600 --> 00:10:25.600]  我們若與基督同死
[00:10:25.600 --> 00:10:28.600]  我們信也必與他同活
[00:10:28.600 --> 00:10:32.600]  因為知道基督既從死人中復活
[00:10:32.600 --> 00:10:34.600]  就不再死
[00:10:34.600 --> 00:10:37.600]  死也不再作他的主了
[00:10:37.600 --> 00:10:39.600]  他死了是對罪死
[00:10:39.600 --> 00:10:41.600]  只這一次
[00:10:41.600 --> 00:10:44.600]  他活是對上帝活著
[00:10:44.600 --> 00:10:48.600]  這樣你們也要看自己對罪是死的
[00:10:48.600 --> 00:10:50.600]  在基督耶穌裡
[00:10:50.600 --> 00:10:52.600]  對上帝卻是活的
[00:10:52.600 --> 00:10:54.600]  我們同心祈禱
[00:10:54.600 --> 00:10:56.600]  慈愛天父感謝讚美你
[00:10:56.600 --> 00:10:57.600]  藉著你的話語
[00:10:57.600 --> 00:11:00.600]  讓我們明白與基督同死
[00:11:00.600 --> 00:11:03.600]  同埋葬 同復活的意義
[00:11:03.600 --> 00:11:05.600]  願你今天再一次提醒我們
[00:11:05.600 --> 00:11:07.600]  這個重要的真理
[00:11:07.600 --> 00:11:09.600]  願你與我們同在
[00:11:09.600 --> 00:11:10.600]  讓我們去思想
[00:11:10.600 --> 00:11:12.600]  我們的生命有什麼地方
[00:11:12.600 --> 00:11:15.600]  需要被神提醒和反省
[00:11:15.600 --> 00:11:18.600]  我們在你面前祈禱感恩
[00:11:18.600 --> 00:11:20.600]  奉基督寶貴名字祈求
[00:11:20.600 --> 00:11:22.600]  各位請坐
[00:11:22.600 --> 00:11:28.600]  我們作為主的門徒
[00:11:28.600 --> 00:11:30.600]  與他同死的第一個表現
[00:11:30.600 --> 00:11:32.600]  就是我們要受浸
[00:11:32.600 --> 00:11:35.600]  經歷與基督合而為一
[00:11:35.600 --> 00:11:38.600]  剛才我們讀的經文
[00:11:38.600 --> 00:11:42.600]  說到受浸歸入基督耶穌
[00:11:42.600 --> 00:11:47.600]  就是等於受浸歸入他的死
[00:11:47.600 --> 00:11:49.600]  我不知道你聽了這句話
[00:11:49.600 --> 00:11:51.600]  有什麼想法
[00:11:51.600 --> 00:11:54.600]  會不會覺得很不安呢
[00:11:54.600 --> 00:11:57.600]  我們明明說信耶穌
[00:11:57.600 --> 00:11:59.600]  就是信耶穌為我們的罪
[00:11:59.600 --> 00:12:01.600]  釘身在十字架流出補血
[00:12:01.600 --> 00:12:02.600]  洗淨我們的罪
[00:12:02.600 --> 00:12:04.600]  只要我們接受的時候
[00:12:04.600 --> 00:12:06.600]  我們相信的時候
[00:12:06.600 --> 00:12:09.600]  我們就能夠成為神的兒女
[00:12:09.600 --> 00:12:11.600]  在這個過程裡
[00:12:11.600 --> 00:12:14.600]  有沒有說我們要做些什麼
[00:12:14.600 --> 00:12:16.600]  有沒有
[00:12:16.600 --> 00:12:17.600]  除了相信之外
[00:12:17.600 --> 00:12:19.600]  我們要做些什麼
[00:12:19.600 --> 00:12:21.600]  沒有吧
[00:12:21.600 --> 00:12:26.600]  因為肥樂比書2:8-9說
[00:12:26.600 --> 00:12:29.600]  你們得救是本乎什麼
[00:12:29.600 --> 00:12:31.600]  因也因著信
[00:12:31.600 --> 00:12:33.600]  這並不是出於自己
[00:12:33.600 --> 00:12:35.600]  乃是神所賜的
[00:12:35.600 --> 00:12:37.600]  也不是出於行為
[00:12:37.600 --> 00:12:38.600]  免得什麼
[00:12:38.600 --> 00:12:40.600]  有人自誇
[00:12:40.600 --> 00:12:42.600]  所以我們明白
[00:12:42.600 --> 00:12:44.600]  其實我們信耶穌這個過程
[00:12:44.600 --> 00:12:47.600]  不是因為我們的好行為
[00:12:47.600 --> 00:12:49.600]  但經文裡特別說到
[00:12:49.600 --> 00:12:53.600]  我們要受浸歸入基督耶穌
[00:12:53.600 --> 00:12:57.600]  就等於受浸歸入他的死
[00:12:57.600 --> 00:13:00.600]  這就好像是另一個
[00:13:00.600 --> 00:13:02.600]  我們要注意的地方
[00:13:02.600 --> 00:13:04.600]  其實我們浸禮
[00:13:04.600 --> 00:13:08.600]  是一個與主認同的行動
[00:13:08.600 --> 00:13:10.600]  羅馬書第五章指出
[00:13:10.600 --> 00:13:13.600]  耶穌是那個末後的亞當
[00:13:13.600 --> 00:13:16.600]  我們知道先前的亞當
[00:13:16.600 --> 00:13:17.600]  就是我們的始祖
[00:13:17.600 --> 00:13:19.600]  始祖本來
[00:13:19.600 --> 00:13:21.600]  神創造他在伊甸園裡
[00:13:21.600 --> 00:13:23.600]  是一個很好的情況
[00:13:23.600 --> 00:13:25.600]  很好的生活
[00:13:25.600 --> 00:13:27.600]  但是因為人犯罪墮落
[00:13:27.600 --> 00:13:32.600]  所以神要趕他們離開伊甸園
[00:13:32.600 --> 00:13:36.600]  而且神說亞當要死
[00:13:36.600 --> 00:13:38.600]  雖然他沒有馬上死
[00:13:38.600 --> 00:13:39.600]  亞當有幾百歲命
[00:13:39.600 --> 00:13:41.600]  但他始終都要死
[00:13:41.600 --> 00:13:44.600]  但是去到末後的亞當
[00:13:44.600 --> 00:13:47.600]  耶穌基督來到世間上的時候
[00:13:47.600 --> 00:13:51.600]  他就去解決人類罪的問題
[00:13:51.600 --> 00:13:53.600]  所以我們看到
[00:13:53.600 --> 00:13:57.600]  這個浸禮與主的認同
[00:13:57.600 --> 00:13:59.600]  就是我們認同
[00:13:59.600 --> 00:14:02.600]  我們藉著這個末後的亞當
[00:14:02.600 --> 00:14:05.600]  我們能夠得著拯救
[00:14:05.600 --> 00:14:08.600]  其實耶穌也有受浸
[00:14:08.600 --> 00:14:09.600]  大家知不知道
[00:14:09.600 --> 00:14:12.600]  在科幻書裡說到耶穌受浸
[00:14:12.600 --> 00:14:14.600]  他受誰的浸呢?
[00:14:14.600 --> 00:14:17.600]  施浸約翰為他施浸
[00:14:17.600 --> 00:14:21.600]  施浸約翰所傳的是一個悔改的浸禮
[00:14:21.600 --> 00:14:22.600]  但是問題是
[00:14:22.600 --> 00:14:25.600]  耶穌需要悔改嗎?
[00:14:25.600 --> 00:14:26.600]  不需要
[00:14:26.600 --> 00:14:27.600]  耶穌是神的兒子
[00:14:27.600 --> 00:14:28.600]  他是沒有罪的
[00:14:28.600 --> 00:14:30.600]  所以他是不需要悔改的
[00:14:30.600 --> 00:14:32.600]  為什麼耶穌要受浸呢?
[00:14:32.600 --> 00:14:36.600]  聖經說,他要盡諸般的義
[00:14:36.600 --> 00:14:38.600]  這個義的意思就是禮
[00:14:38.600 --> 00:14:41.600]  就是要盡諸般的禮
[00:14:41.600 --> 00:14:43.600]  所以我們說浸禮浸禮
[00:14:43.600 --> 00:14:46.600]  其實是一個很重要的禮儀
[00:14:46.600 --> 00:14:48.600]  我們不叫聖禮
[00:14:48.600 --> 00:14:50.600]  但是這個禮儀本身
[00:14:50.600 --> 00:14:53.600]  它是有一個很深的意義
[00:14:53.600 --> 00:14:55.600]  因為耶穌自己做
[00:14:55.600 --> 00:14:56.600]  我們跟隨耶穌的人
[00:14:56.600 --> 00:14:58.600]  我們可不可以說不做?
[00:14:58.600 --> 00:15:01.600]  隨便說不做?
[00:15:01.600 --> 00:15:03.600]  不可以吧?
[00:15:03.600 --> 00:15:04.600]  但是問題是
[00:15:04.600 --> 00:15:09.600]  有很多朋友或者弟兄姊妹
[00:15:09.600 --> 00:15:11.600]  他們有一個想法
[00:15:11.600 --> 00:15:12.600]  就是覺得
[00:15:12.600 --> 00:15:16.600]  我的見證做得不是很好
[00:15:16.600 --> 00:15:19.600]  我的聖經又不是很熟悉
[00:15:19.600 --> 00:15:24.600]  我怕我浸了之後羞辱主名
[00:15:24.600 --> 00:15:26.600]  你有沒有聽過?
[00:15:26.600 --> 00:15:27.600]  真的,你叫他受浸
[00:15:27.600 --> 00:15:29.600]  你知道我們傳道人
[00:15:29.600 --> 00:15:30.600]  來不及都叫人
[00:15:30.600 --> 00:15:32.600]  不如你考慮浸禮吧
[00:15:32.600 --> 00:15:33.600]  加入修浸吧
[00:15:33.600 --> 00:15:35.600]  加入我們教會吧
[00:15:35.600 --> 00:15:37.600]  但是他們這樣說的時候
[00:15:37.600 --> 00:15:39.600]  通常我都沒有什麼可以說的
[00:15:39.600 --> 00:15:42.600]  難道你說不救是本乎因嗎?
[00:15:42.600 --> 00:15:43.600]  你不用有什麼行為嗎?
[00:15:43.600 --> 00:15:44.600]  那倒不是
[00:15:44.600 --> 00:15:49.600]  因為事實上浸禮是有要求的
[00:15:49.600 --> 00:15:53.600]  所以一個願意順服
[00:15:53.600 --> 00:15:56.600]  遵行浸禮的弟兄姊妹
[00:15:56.600 --> 00:15:58.600]  是需要信心的
[00:15:58.600 --> 00:16:01.600]  他要踏出這一步
[00:16:01.600 --> 00:16:03.600]  可以這麼說
[00:16:03.600 --> 00:16:06.600]  浸禮就是豁出去
[00:16:06.600 --> 00:16:09.600]  浸禮就不能回頭了
[00:16:09.600 --> 00:16:11.600]  雖然有些人不知道浸到哪裡去了
[00:16:11.600 --> 00:16:14.600]  但是踏出這一步本身
[00:16:14.600 --> 00:16:17.600]  是需要信心
[00:16:17.600 --> 00:16:20.600]  其實這個信心代表什麼呢?
[00:16:20.600 --> 00:16:24.600]  就是願意我們從自我的舊生命
[00:16:24.600 --> 00:16:30.600]  能夠去到在基督裡面的新生命
[00:16:30.600 --> 00:16:33.600]  哥倫多後書五章十七節
[00:16:33.600 --> 00:16:35.600]  我不知道你是否懂得背
[00:16:35.600 --> 00:16:38.600]  若有人在基督裡
[00:16:38.600 --> 00:16:41.600]  他就是新造的人
[00:16:41.600 --> 00:16:45.600]  舊事已過都變成新的了
[00:16:45.600 --> 00:16:48.600]  牧師剛才說的那些金句
[00:16:48.600 --> 00:16:50.600]  給你一些貼士
[00:16:50.600 --> 00:16:52.600]  如果你浸禮的那些申請人
[00:16:52.600 --> 00:16:54.600]  你就是掌握這幾句
[00:16:54.600 --> 00:16:55.600]  為什麼呢?
[00:16:55.600 --> 00:17:00.600]  有時候我們真的很難搞
[00:17:00.600 --> 00:17:02.600]  叫你說幾句金句
[00:17:02.600 --> 00:17:03.600]  其實也不是很深奧
[00:17:03.600 --> 00:17:07.600]  但是那些授心申請者說不出來
[00:17:07.600 --> 00:17:10.600]  有時候不是因為他的學歷
[00:17:10.600 --> 00:17:13.600]  而是因為他沒有意識化
[00:17:13.600 --> 00:17:15.600]  我們要掌握這些金句
[00:17:15.600 --> 00:17:17.600]  其實金句很重要
[00:17:17.600 --> 00:17:18.600]  雖然我們不是說金句主義
[00:17:18.600 --> 00:17:20.600]  但是你有金句的時候
[00:17:20.600 --> 00:17:22.600]  就給你一個圖畫
[00:17:22.600 --> 00:17:23.600]  一個過程
[00:17:23.600 --> 00:17:27.600]  知道自己所信的是什麼
[00:17:27.600 --> 00:17:32.600]  我們留意經文第六章第四節
[00:17:32.600 --> 00:17:36.600]  所以我們藉著浸禮歸入死
[00:17:36.600 --> 00:17:38.600]  和他一同埋葬
[00:17:38.600 --> 00:17:41.600]  是要我們行事為人都有新生的樣式
[00:17:41.600 --> 00:17:43.600]  像基督藉著父的榮耀
[00:17:43.600 --> 00:17:47.600]  從死人中復活一樣
[00:17:47.600 --> 00:17:49.600]  這裡說到父的榮耀
[00:17:49.600 --> 00:17:51.600]  通常說父的榮耀
[00:17:51.600 --> 00:17:55.600]  就是和父的權能、能力掛勾
[00:17:55.600 --> 00:17:57.600]  詩篇145篇11節說
[00:17:57.600 --> 00:18:00.600]  他們要傳講你國道的榮耀
[00:18:00.600 --> 00:18:03.600]  談論你的大能
[00:18:03.600 --> 00:18:06.600]  所以神的榮耀和他的能力
[00:18:06.600 --> 00:18:08.600]  他的大能是相關的
[00:18:08.600 --> 00:18:10.600]  是相掛勾的
[00:18:10.600 --> 00:18:13.600]  今天我們能夠有這種信心
[00:18:13.600 --> 00:18:16.600]  去浸禮加入基督的身體
[00:18:16.600 --> 00:18:19.600]  這件事本身就是神的能力
[00:18:19.600 --> 00:18:22.600]  在我們身上的彰顯
[00:18:22.600 --> 00:18:24.600]  所以經文提醒我們
[00:18:24.600 --> 00:18:26.600]  第五節說
[00:18:26.600 --> 00:18:28.600]  如果我們與基督合一
[00:18:28.600 --> 00:18:31.600]  經歷與他一樣的死
[00:18:31.600 --> 00:18:36.600]  我們也將經歷與他一樣的復活
[00:18:36.600 --> 00:18:38.600]  換句話說
[00:18:38.600 --> 00:18:41.600]  同死同活的秘訣
[00:18:41.600 --> 00:18:45.600]  就是與基督合而為一
[00:18:45.600 --> 00:18:48.600]  經文第十一節這樣說
[00:18:48.600 --> 00:18:53.600]  你們也要看自己對罪是死的
[00:18:53.600 --> 00:18:58.600]  在基督耶穌裡對上帝卻是活的
[00:18:58.600 --> 00:19:01.600]  看自己對罪是死的
[00:19:01.600 --> 00:19:04.600]  當自己在罪裡是死的
[00:19:04.600 --> 00:19:09.600]  但在基督耶穌裡卻是活的
[00:19:09.600 --> 00:19:11.600]  當了啊
[00:19:11.600 --> 00:19:13.600]  當了啊
[00:19:13.600 --> 00:19:15.600]  我想問你一個問題
[00:19:15.600 --> 00:19:17.600]  你信了耶穌
[00:19:17.600 --> 00:19:19.600]  你受了浸之後
[00:19:19.600 --> 00:19:21.600]  會不會偶然犯錯
[00:19:21.600 --> 00:19:22.600]  會不會偶然犯罪
[00:19:22.600 --> 00:19:24.600]  會不會偶然得罪神
[00:19:24.600 --> 00:19:25.600]  會不會啊
[00:19:25.600 --> 00:19:27.600]  這個很事實
[00:19:27.600 --> 00:19:28.600]  如果你說不會
[00:19:28.600 --> 00:19:30.600]  你就跟我說了一個謊話
[00:19:30.600 --> 00:19:33.600]  因為我自己也有很深的經歷
[00:19:33.600 --> 00:19:35.600]  我的解釋是什麼呢
[00:19:35.600 --> 00:19:38.600]  就是我們死得不夠透
[00:19:38.600 --> 00:19:39.600]  未死得完
[00:19:39.600 --> 00:19:41.600]  這個真的是問題
[00:19:41.600 --> 00:19:47.600]  未死得完所以我們就很難說我們是與神活
[00:19:47.600 --> 00:19:49.600]  但聖經是這樣說的
[00:19:49.600 --> 00:19:51.600]  是當自己是死的
[00:19:51.600 --> 00:19:53.600]  看自己是死的
[00:19:53.600 --> 00:19:54.600]  這個是對的
[00:19:54.600 --> 00:19:56.600]  這個態度是對的
[00:19:56.600 --> 00:19:59.600]  不過我們未死得透
[00:19:59.600 --> 00:20:03.600]  究竟未死得透有什麼現象呢
[00:20:03.600 --> 00:20:05.600]  或者有什麼例子呢
[00:20:05.600 --> 00:20:11.600]  第一個就是我們通常看自己過高或過低
[00:20:11.600 --> 00:20:14.600]  所以聖經裡的羅馬書十二章說
[00:20:14.600 --> 00:20:19.600]  我們要看自己看得合乎中度
[00:20:19.600 --> 00:20:22.600]  不要太高也不要太低
[00:20:22.600 --> 00:20:24.600]  太低是什麼意思呢
[00:20:24.600 --> 00:20:26.600]  有時候看到弟兄姊妹說
[00:20:26.600 --> 00:20:29.600]  我對聖經真的很不熟
[00:20:29.600 --> 00:20:32.600]  我信了主很多很多年
[00:20:32.600 --> 00:20:38.600]  但我都未看過聖經新舊約一次
[00:20:38.600 --> 00:20:40.600]  我不知道有沒有說中你
[00:20:40.600 --> 00:20:45.600]  但問題是其實聖經已經比佛經好很多
[00:20:45.600 --> 00:20:49.600]  聖經一千一百八十九章裡
[00:20:49.600 --> 00:20:53.600]  如果每天平均看四章的話
[00:20:53.600 --> 00:20:56.600]  你一年就能看完整本聖經
[00:20:56.600 --> 00:20:59.600]  通常什麼原因令我們看不完聖經呢
[00:20:59.600 --> 00:21:04.600]  就是因為我們看創世記出埃及記都可以的
[00:21:04.600 --> 00:21:06.600]  不過利未記就卡住了
[00:21:06.600 --> 00:21:08.600]  接著就不想看了
[00:21:08.600 --> 00:21:13.600]  所以其實我們是可以有辦法幫到自己
[00:21:13.600 --> 00:21:15.600]  好好地看聖經的
[00:21:15.600 --> 00:21:18.600]  不是沒有可能做到的
[00:21:18.600 --> 00:21:21.600]  不需要因為你未看完聖經而自卑
[00:21:21.600 --> 00:21:23.600]  覺得自己比別人差
[00:21:23.600 --> 00:21:26.600]  你立志和你有方法的時候
[00:21:26.600 --> 00:21:30.600]  你是可以看完整本聖經的
[00:21:30.600 --> 00:21:33.600]  當然有些人看自己過高
[00:21:33.600 --> 00:21:34.600]  什麼意思呢
[00:21:34.600 --> 00:21:38.600]  就是這些人的生命沒有見證
[00:21:38.600 --> 00:21:42.600]  教會有很多這些不像樣的人
[00:21:42.600 --> 00:21:45.600]  這間教會有太多壞的地方
[00:21:45.600 --> 00:21:49.600]  我真的很不想回這間教會
[00:21:49.600 --> 00:21:51.600]  因為太多壞人
[00:21:51.600 --> 00:21:55.600]  其實這也是自高
[00:21:55.600 --> 00:21:58.600]  我們每一個人都是蒙恩的罪人
[00:21:58.600 --> 00:22:01.600]  其實在神眼中我們都是罪人
