
[00:00:00.000 --> 00:00:05.000]  主持人:今天我們所讀經文的主角是《施洗約翰》,
[00:02:46.000 --> 00:02:49.000]  聖經在第四節說到,
[00:02:49.000 --> 00:02:55.000]  當時的約翰是身穿駱駝毛的衣服,
[00:02:55.000 --> 00:02:58.000]  還要腰束皮帶,
[00:02:58.000 --> 00:03:03.000]  所以我們可以大致想像得到,
[00:03:03.000 --> 00:03:09.000]  我們明白也許約翰在曠野地的時候是為了預備自己將來服侍和等候神的話語,
[00:03:09.000 --> 00:03:15.000]  但是為什麼要穿一個這麼特別的服飾?
[00:03:15.000 --> 00:03:18.000]  為什麼不穿祭司的服飾,或者穿平常人的服飾,
[00:03:18.000 --> 00:03:22.000]  而要穿著駱駝毛的衣服和腰束皮帶呢?
[00:03:22.000 --> 00:03:27.000]  究竟這兩個服飾有什麼特別的地方?
[00:03:27.000 --> 00:03:30.000]  如果我們看烈王記下,
[00:03:30.000 --> 00:03:34.000]  我們熟悉當時一個很有名的仙子叫以利亞,
[00:03:34.000 --> 00:03:38.000]  在這一節的經文裏面提到以利亞的服飾,
[00:03:38.000 --> 00:03:40.000]  在一章八節裏面提到,
[00:03:40.000 --> 00:03:43.000]  以利亞身穿毛衣,
[00:03:43.000 --> 00:03:46.000]  腰束皮帶,
[00:03:46.000 --> 00:03:56.000]  所以當時的司祭約翰的服飾很類似以利亞的服飾,
[00:03:56.000 --> 00:04:01.000]  有一次當討論將來要發生的事情,
[00:04:01.000 --> 00:04:09.000]  耶穌就跟他的門徒說,將來以利亞會來,要復興萬世,
[00:04:09.000 --> 00:04:11.000]  然後他再補充就是,
[00:04:11.000 --> 00:04:14.000]  我告訴你們,以利亞其實已經來了,
[00:04:14.000 --> 00:04:16.000]  人卻不認識他,
[00:04:16.000 --> 00:04:20.000]  竟任意待他,人子也將要這樣受他們的害。
[00:04:20.000 --> 00:04:24.000]  當門徒一直回想這段話的時候,
[00:04:24.000 --> 00:04:26.000]  才知道主耶穌當時所說的,
[00:04:26.000 --> 00:04:29.000]  以利亞就是指的司祭約翰,
[00:04:29.000 --> 00:04:32.000]  也就是說司祭約翰的出現,
[00:04:32.000 --> 00:04:35.000]  他所穿的服飾,
[00:04:35.000 --> 00:04:39.000]  很大可能並不是偶然,
[00:04:39.000 --> 00:04:44.000]  而是在整個救恩裏面扮演了一個很重要的角色,
[00:04:44.000 --> 00:04:46.000]  甚至在主耶穌的年代,
[00:04:46.000 --> 00:04:49.000]  七八年前已經有一個先知叫做以賽危,
[00:04:49.000 --> 00:04:52.000]  對司祭約翰有這樣的預言,
[00:04:52.000 --> 00:04:56.000]  他說這個人是在曠野裏面喊叫,
[00:04:56.000 --> 00:05:00.000]  預備主的道,修直他的路。
[00:05:00.000 --> 00:05:02.000]  如果司祭約翰,
[00:05:02.000 --> 00:05:07.000]  他扮演著神救恩一個這麼重要的角色的時候,
[00:05:07.000 --> 00:05:09.000]  那就是說他所說的話,
[00:05:09.000 --> 00:05:10.000]  他所傳遞的信息,
[00:05:10.000 --> 00:05:12.000]  也是相當的重要。
[00:05:12.000 --> 00:05:14.000]  我們來看看他在說什麼。
[00:05:14.000 --> 00:05:18.000]  司祭約翰說,
[00:05:18.000 --> 00:05:20.000]  一切山窪都要填滿,
[00:05:20.000 --> 00:05:23.000]  大小山崗都要削平,
[00:05:23.000 --> 00:05:25.000]  彎彎曲曲的地方要改為正直,
[00:05:25.000 --> 00:05:30.000]  高低的道路要改為平坦。
[00:05:30.000 --> 00:05:31.000]  這句話是什麼意思?
[00:05:31.000 --> 00:05:33.000]  好像很醜,
[00:05:33.000 --> 00:05:35.000]  是在說修路工程嗎?
[00:05:35.000 --> 00:05:38.000]  究竟第五節所說的是什麼意思?
[00:05:38.000 --> 00:05:40.000]  我經常說,
[00:05:40.000 --> 00:05:42.000]  我們要理解一節的經文,
[00:05:42.000 --> 00:05:43.000]  必須要怎樣?
[00:05:43.000 --> 00:05:45.000]  我們看上下文,
[00:05:45.000 --> 00:05:46.000]  我們先看第四節,
[00:05:46.000 --> 00:05:48.000]  第四節說得很清楚,
[00:05:48.000 --> 00:05:51.000]  約翰地獄上的事供,
[00:05:51.000 --> 00:05:53.000]  他要履行的使命是怎樣?
[00:05:53.000 --> 00:05:56.000]  是為主耶穌預備祂的道路,
[00:05:56.000 --> 00:05:59.000]  他在第四節說得很清楚。
[00:05:59.000 --> 00:06:01.000]  我們跳到第六節,
[00:06:01.000 --> 00:06:02.000]  第六節說到什麼?
[00:06:02.000 --> 00:06:03.000]  第六節說到將來,
[00:06:03.000 --> 00:06:07.000]  凡有血氣的都要見神的救恩。
[00:06:07.000 --> 00:06:09.000]  如果我們將這三節經文一同看,
[00:06:09.000 --> 00:06:10.000]  頗為明顯,
[00:06:10.000 --> 00:06:12.000]  第五節所說的是,
[00:06:12.000 --> 00:06:16.000]  究竟預備主的道路是什麼意思?
[00:06:16.000 --> 00:06:20.000]  以至達到一個的果效,
[00:06:20.000 --> 00:06:21.000]  就是第六節的果效,
[00:06:21.000 --> 00:06:26.000]  以至神的救恩,
[00:06:26.000 --> 00:06:31.000]  可以讓凡有血氣的都可以看得到。
[00:06:31.000 --> 00:06:34.000]  我問大家一個問題,
[00:06:34.000 --> 00:06:38.000]  你覺得有什麼最主要的障礙,
[00:06:38.000 --> 00:06:43.000]  以至人不能夠看見神的救恩,
[00:06:43.000 --> 00:06:47.000]  或者是感覺不到他們需要救恩,
[00:06:47.000 --> 00:06:51.000]  究竟有什麼最重要的障礙?
[00:06:51.000 --> 00:06:53.000]  每一個人都不同,
[00:06:53.000 --> 00:06:55.000]  也許是一些人的驕傲,
[00:06:55.000 --> 00:06:57.000]  或者是錯誤的神學,
[00:06:57.000 --> 00:06:59.000]  或者是錯誤的世界觀,
[00:06:59.000 --> 00:07:02.000]  或者是被一些物質所蒙蔽了,
[00:07:02.000 --> 00:07:04.000]  這些物質除了物質以外,
[00:07:04.000 --> 00:07:05.000]  可以是情慾,
[00:07:05.000 --> 00:07:06.000]  可以是享樂等等,
[00:07:06.000 --> 00:07:08.000]  不過無論什麼,
[00:07:08.000 --> 00:07:15.000]  總是有一些東西阻礙了人看得到神。
[00:07:15.000 --> 00:07:19.000]  大家都知道我最近旅遊去了Tasmania,
[00:07:19.000 --> 00:07:20.000]  在Tasmania的時候,
[00:07:20.000 --> 00:07:23.000]  我們最常的活動就是行山,
[00:07:23.000 --> 00:07:25.000]  走了很多的山,
[00:07:25.000 --> 00:07:27.000]  通常我們泊下車之後,
[00:07:27.000 --> 00:07:30.000]  就會去看一看我們想走的目的地,
[00:07:30.000 --> 00:07:33.000]  我們選了一個景點成為目的地之後,
[00:07:33.000 --> 00:07:35.000]  第二樣要做的就是選擇哪一條路,
[00:07:35.000 --> 00:07:36.000]  因為有很多條路,
[00:07:36.000 --> 00:07:38.000]  我們選擇哪一條路,
[00:07:38.000 --> 00:07:40.000]  我們最想走的,
[00:07:40.000 --> 00:07:42.000]  然後就走那段路,
[00:07:42.000 --> 00:07:43.000]  不過我走了那麼多路,
[00:07:43.000 --> 00:07:48.000]  我沒有試過一條路又平又直,
[00:07:48.000 --> 00:07:51.000]  從開始點可以看到終點,
[00:07:51.000 --> 00:07:52.000]  沒有試過一條路,
[00:07:52.000 --> 00:07:54.000]  大家有沒有走過這樣的路?
[00:07:54.000 --> 00:07:55.000]  為什麼?
[00:07:55.000 --> 00:07:58.000]  因為總是在那些路上,
[00:07:58.000 --> 00:08:00.000]  總是高高低低,
[00:08:00.000 --> 00:08:02.000]  轉左轉右,
[00:08:02.000 --> 00:08:03.000]  又有分岔路,
[00:08:03.000 --> 00:08:09.000]  這豈不是我們人生路的一個反應?
[00:08:09.000 --> 00:08:11.000]  我們看不到神,
[00:08:11.000 --> 00:08:14.000]  因為我們在人生路上總有高高低低,
[00:08:14.000 --> 00:08:17.000]  總是左曲十八彎這樣,
[00:08:17.000 --> 00:08:21.000]  所以主耶穌在馬達方的五章八節,
[00:08:21.000 --> 00:08:23.000]  那裡告訴我們,
[00:08:23.000 --> 00:08:26.000]  清心的人有福了,
[00:08:26.000 --> 00:08:29.000]  因為他們別得見神,
[00:08:29.000 --> 00:08:34.000]  人的內心總是被很多東西擁擠著,
[00:08:34.000 --> 00:08:35.000]  逼著,
[00:08:35.000 --> 00:08:38.000]  於是我們看不到神,
[00:08:38.000 --> 00:08:43.000]  而約翰的工作就是幫助當時的人,
[00:08:43.000 --> 00:08:48.000]  來將心裡面擁擠著他們的事物,
[00:08:48.000 --> 00:08:49.000]  或者人,
[00:08:49.000 --> 00:08:50.000]  來清除,
[00:08:50.000 --> 00:08:56.000]  以致人有一個清心,
[00:08:56.000 --> 00:08:59.000]  見得到天父上帝,
[00:08:59.000 --> 00:09:01.000]  讓我們看看,
[00:09:01.000 --> 00:09:04.000]  究竟約翰如何幫助人,
[00:09:04.000 --> 00:09:07.000]  去預備人的心,
[00:09:07.000 --> 00:09:11.000]  路加夫告訴我們,
[00:09:11.000 --> 00:09:16.000]  告訴一些去到施洗約翰,
[00:09:16.000 --> 00:09:19.000]  要接受他的洗禮,
[00:09:19.000 --> 00:09:21.000]  對著那群人他怎麼說?
[00:09:21.000 --> 00:09:22.000]  在第七節他說,
[00:09:22.000 --> 00:09:24.000]  毒蛇的種類,
[00:09:24.000 --> 00:09:25.000]  誰告訴你,
[00:09:25.000 --> 00:09:28.000]  你們可以逃脫神的憤怒?
[00:09:28.000 --> 00:09:31.000]  我們以為施洗約翰,
[00:09:31.000 --> 00:09:32.000]  他住的地方,
[00:09:32.000 --> 00:09:34.000]  穿的衣服,
[00:09:34.000 --> 00:09:36.000]  或者吃的東西很古怪,
[00:09:36.000 --> 00:09:38.000]  原來他所說的話,
[00:09:38.000 --> 00:09:40.000]  都是十分古怪,
[00:09:40.000 --> 00:09:42.000]  大家可不可以想像一下,
[00:09:42.000 --> 00:09:44.000]  你來到這個活力聖公會,
[00:09:44.000 --> 00:09:46.000]  我作為粵語堂的牧師,
[00:09:46.000 --> 00:09:48.000]  一見到你第一次來的時候,
[00:09:48.000 --> 00:09:50.000]  你這個毒蛇的種類,
[00:09:50.000 --> 00:09:51.000]  誰告訴你,
[00:09:51.000 --> 00:09:53.000]  你可以逃避神的憤怒?
[00:09:53.000 --> 00:09:55.000]  你會有什麼感覺?
[00:09:55.000 --> 00:09:57.000]  你會做什麼?
[00:09:57.000 --> 00:09:59.000]  這些牧師真離譜,
[00:09:59.000 --> 00:10:02.000]  起底了,
[00:10:02.000 --> 00:10:03.000]  將他的私人資料,
[00:10:03.000 --> 00:10:06.000]  爆到網上,
[00:10:06.000 --> 00:10:08.000]  然後來一個網絡欺凌,
[00:10:08.000 --> 00:10:11.000]  又或者打電話給水務局的電信處,
[00:10:11.000 --> 00:10:13.000]  活力台有什麼問題,
[00:10:13.000 --> 00:10:14.000]  搞到他雞犬不寧,
[00:10:14.000 --> 00:10:16.000]  這樣就對了,
[00:10:16.000 --> 00:10:18.000]  不要以為這是笑話,
[00:10:18.000 --> 00:10:19.000]  在現今的社會,
[00:10:19.000 --> 00:10:21.000]  實際上是有這樣的事情發生,
[00:10:21.000 --> 00:10:22.000]  不過大家當然,
[00:10:22.000 --> 00:10:24.000]  我絕對不會是這樣的方式,
[00:10:24.000 --> 00:10:28.000]  來招呼新來的人,
[00:10:28.000 --> 00:10:30.000]  不過你可以來爭拗,
[00:10:30.000 --> 00:10:31.000]  不是的,
[00:10:31.000 --> 00:10:32.000]  聖經真的有這樣的事例,
[00:10:32.000 --> 00:10:34.000]  你看看施西若罕,
[00:10:34.000 --> 00:10:36.000]  對著這些罪人,
[00:10:36.000 --> 00:10:37.000]  直斥其非,
[00:10:37.000 --> 00:10:40.000]  何必客氣?
[00:10:40.000 --> 00:10:41.000]  我經常告訴大家,
[00:10:41.000 --> 00:10:42.000]  一個很重要的,
[00:10:42.000 --> 00:10:43.000]  當你看聖經的時候,
[00:10:43.000 --> 00:10:44.000]  一個很重要的原則,
[00:10:44.000 --> 00:10:46.000]  大家一定要記住,
[00:10:46.000 --> 00:10:50.000]  我們不能夠因為一件事情的發生,
[00:10:50.000 --> 00:10:51.000]  將那件事情,
[00:10:51.000 --> 00:10:55.000]  成為一個普遍性的真理來應用,
[00:10:55.000 --> 00:10:57.000]  我經常說一個最典型的例子,
[00:10:57.000 --> 00:11:00.000]  就是在《史道行經》十六章三十一節,
[00:11:00.000 --> 00:11:04.000]  保羅就和當時囚禁的約束說,
[00:11:04.000 --> 00:11:06.000]  你要信主耶穌,
[00:11:06.000 --> 00:11:09.000]  你和你一家就必得救,
[00:11:09.000 --> 00:11:11.000]  很多時候基督徒就將這一件,
[00:11:11.000 --> 00:11:12.000]  單一的事件,
[00:11:12.000 --> 00:11:13.000]  成為一個真理,
[00:11:13.000 --> 00:11:15.000]  我們信了耶穌之後,
[00:11:15.000 --> 00:11:16.000]  是神的應許,
[00:11:16.000 --> 00:11:19.000]  我和我一家必定得救,
[00:11:19.000 --> 00:11:21.000]  當然基督徒必定需要努力,
[00:11:21.000 --> 00:11:23.000]  來向我們家人傳播,
[00:11:23.000 --> 00:11:25.000]  但是請大家留意,
[00:11:25.000 --> 00:11:29.000]  這個並不是應用在每一個人身上的應許,
[00:11:29.000 --> 00:11:30.000]  但是當然,
[00:11:30.000 --> 00:11:33.000]  對當時保羅和他所說的玉卒,
[00:11:33.000 --> 00:11:34.000]  事實上,
[00:11:34.000 --> 00:11:37.000]  他和他一家人都確實得救,
[00:11:37.000 --> 00:11:38.000]  但是,
[00:11:38.000 --> 00:11:42.000]  這個應許並不是應用在每一個人身上,
[00:11:42.000 --> 00:11:43.000]  而約翰,
[00:11:43.000 --> 00:11:45.000]  而且在這裡對著的對象,
[00:11:45.000 --> 00:11:47.000]  就是阿巴拉罕的後裔,
[00:11:47.000 --> 00:11:50.000]  而當時這群後裔,
[00:11:50.000 --> 00:11:51.000]  真正的問題是什麼呢?
[00:11:51.000 --> 00:11:53.000]  是記載在第八節,
[00:11:53.000 --> 00:11:57.000]  第八節那群猶太人就說,
[00:11:57.000 --> 00:12:00.000]  阿巴拉罕是我們的祖宗,
[00:12:00.000 --> 00:12:04.000]  所以由於我們是阿巴拉罕的後裔,
[00:12:04.000 --> 00:12:07.000]  所以我們不需要面對神的憤怒,
[00:12:07.000 --> 00:12:09.000]  這是一個錯誤的神學觀,
[00:12:09.000 --> 00:12:11.000]  對神有一個錯誤的理解,
[00:12:11.000 --> 00:12:13.000]  也都由於這個錯誤的理解,
[00:12:13.000 --> 00:12:14.000]  他們看不到神,
[00:12:14.000 --> 00:12:16.000]  為什麼看不到神呢?
[00:12:16.000 --> 00:12:17.000]  因為他們覺得,
[00:12:17.000 --> 00:12:19.000]  他們已經是神的子民,
[00:12:19.000 --> 00:12:21.000]  他們已經是神的救恩裡面,
[00:12:21.000 --> 00:12:27.000]  他們不需要再悔改來歸向神,
[00:12:27.000 --> 00:12:28.000]  但是他們卻不知道,
[00:12:28.000 --> 00:12:29.000]  現實上,
[00:12:29.000 --> 00:12:32.000]  雖然他們是阿巴拉罕的後裔,
[00:12:32.000 --> 00:12:35.000]  雖然他們是神的選民,
[00:12:35.000 --> 00:12:42.000]  但是他們和神卻是遠離他們今天行的道路,
[00:12:42.000 --> 00:12:46.000]  引致將來的永遠的沉淪,
[00:12:46.000 --> 00:12:48.000]  他們不知道,
[00:12:48.000 --> 00:12:50.000]  雖然他們在一個很可怕的境況裡面,
[00:12:50.000 --> 00:12:52.000]  但是他們卻不知道,
[00:12:52.000 --> 00:12:58.000]  約翰在這裡對他們的警戒相當的準確,
[00:12:58.000 --> 00:13:02.000]  他說現在斧頭已經放在樹根上面,
[00:13:02.000 --> 00:13:06.000]  你們誰不見好果子就劈下來,
[00:13:06.000 --> 00:13:09.000]  凋在火裡,
[00:13:09.000 --> 00:13:10.000]  我想問大家,
[00:13:10.000 --> 00:13:11.000]  為什麼要在根那裡?
[00:13:11.000 --> 00:13:14.000]  為什麼要那個斧頭在樹根那裡?
[00:13:14.000 --> 00:13:19.000]  大家如果試過鋸樹都知道,
[00:13:19.000 --> 00:13:21.000]  鋸了樹身之後,
[00:13:21.000 --> 00:13:22.000]  鋸了不久,
[00:13:22.000 --> 00:13:25.000]  在樹根那裡就會有一些枝枝葉葉,
[00:13:25.000 --> 00:13:27.000]  又會出來,
[00:13:27.000 --> 00:13:30.000]  所以剷除一棵樹,
[00:13:30.000 --> 00:13:32.000]  從樹根那裡一次過剷除,
[00:13:32.000 --> 00:13:37.000]  就代表著徹底的消滅,
[00:13:37.000 --> 00:13:40.000]  不讓他再有生還的機會,
[00:13:40.000 --> 00:13:46.000]  這個就是約翰帶給當時的聽眾的第一個信息,
[00:13:46.000 --> 00:13:51.000]  幫助他們預備他們的心來接受主耶穌基督的救恩,
[00:13:51.000 --> 00:13:52.000]  所以我們需要知道,
[00:13:52.000 --> 00:13:57.000]  我們今天每一個人都是活在神的憤怒裡面,
[00:13:57.000 --> 00:14:00.000]  沒有了對生命實放的認知,
[00:14:00.000 --> 00:14:05.000]  我們沒辦法感覺到救恩的需要,
[00:14:05.000 --> 00:14:11.000]  更加不要說我們對救恩是否感受到迫切性,
[00:14:11.000 --> 00:14:15.000]  因為我們根本看不到,
[00:14:15.000 --> 00:14:18.000]  約翰所看到的事物,
[00:14:18.000 --> 00:14:21.000]  他們看不到救恩的需要,
[00:14:21.000 --> 00:14:23.000]  更加不要說救恩的迫切性,
[00:14:23.000 --> 00:14:24.000]  為什麼呢?
[00:14:24.000 --> 00:14:26.000]  因為當時的猶太人說,
[00:14:26.000 --> 00:14:28.000]  亞伯拉罕是我們的祖先,
[00:14:28.000 --> 00:14:31.000]  我們有神與人所立過的約,
[00:14:31.000 --> 00:14:33.000]  我們有摩西的律法,
[00:14:33.000 --> 00:14:36.000]  所以我們比其他民族高人一等,
[00:14:36.000 --> 00:14:37.000]  我們是神的選民,
[00:14:37.000 --> 00:14:45.000]  以致他們相信他們已經在神的救恩裡面,
[00:14:45.000 --> 00:14:46.000]  不止一次,
[00:14:46.000 --> 00:14:48.000]  我聽到很多人很少回教會,
[00:14:48.000 --> 00:14:51.000]  但他們覺得自己是基督徒,
[00:14:51.000 --> 00:14:53.000]  我問他們關於這方面的事情,
[00:14:53.000 --> 00:14:54.000]  他們就說,
[00:14:54.000 --> 00:14:58.000]  我原生家庭就是基督教的家庭,
[00:14:58.000 --> 00:14:59.000]  我們全家人都信耶穌,
[00:14:59.000 --> 00:15:01.000]  我現在少回教會,
[00:15:01.000 --> 00:15:04.000]  但我仍然是基督徒,
[00:15:04.000 --> 00:15:09.000]  我相信這是一個錯誤的理解,
[00:15:09.000 --> 00:15:10.000]  這個錯誤的理解,
[00:15:10.000 --> 00:15:13.000]  也是二千年前猶太人的錯誤理解,
[00:15:13.000 --> 00:15:14.000]  斯德約翰就說,
[00:15:14.000 --> 00:15:16.000]  並不是這樣,
[00:15:16.000 --> 00:15:20.000]  神不會因為你是亞伯拉罕的後裔,
[00:15:20.000 --> 00:15:22.000]  就賜救恩給你的,
[00:15:22.000 --> 00:15:27.000]  神的主權絕對不會受限於外在的形式,
[00:15:27.000 --> 00:15:28.000]  簡單來說,
[00:15:28.000 --> 00:15:29.000]  神是看內心,
[00:15:29.000 --> 00:15:31.000]  並不是看外表,
[00:15:31.000 --> 00:15:34.000]  我們都知道外表是不可靠的,
[00:15:34.000 --> 00:15:35.000]  有時候外在的行為,
[00:15:35.000 --> 00:15:38.000]  並不一定反映你內在的實質,
[00:15:38.000 --> 00:15:39.000]  相反來說,
[00:15:39.000 --> 00:15:41.000]  如果你有內在的實質的時候,
[00:15:41.000 --> 00:15:46.000]  必然顯露在你外在的行為,
[00:15:46.000 --> 00:15:47.000]  大家知不知道,
[00:15:47.000 --> 00:15:49.000]  或者你覺得,
[00:15:49.000 --> 00:15:52.000]  最大的阻礙,
[00:15:52.000 --> 00:15:57.000]  讓人信耶穌的是什麼?
[00:15:57.000 --> 00:15:58.000]  無神論,
[00:15:58.000 --> 00:16:01.000]  我和很多來自無神論國家,
[00:16:01.000 --> 00:16:07.000]  或者受著無神論教育成長的人傳福音,
[00:16:07.000 --> 00:16:09.000]  我發覺一件事,
[00:16:09.000 --> 00:16:17.000]  其實不是很多無神論出來的人相信無神,
[00:16:17.000 --> 00:16:20.000]  很多都仍然相信這個世界是有一個神,
[00:16:20.000 --> 00:16:22.000]  或者是有一個力量,
[00:16:22.000 --> 00:16:24.000]  有一個靈,
[00:16:24.000 --> 00:16:27.000]  是物質界以外的,
[00:16:27.000 --> 00:16:30.000]  如果不是無神論,
[00:16:30.000 --> 00:16:35.000]  會不會另一個阻攔人信耶穌的是科學呢?
[00:16:35.000 --> 00:16:40.000]  畢竟今天是21世紀,
[00:16:40.000 --> 00:16:44.000]  我們已經去到一個上火星的年代了,
[00:16:44.000 --> 00:16:47.000]  我們還相信聖經裡面所說的無稽的神蹟,
[00:16:47.000 --> 00:16:49.000]  還有死人復活,
[00:16:49.000 --> 00:16:52.000]  還有童女生子,
[00:16:52.000 --> 00:16:54.000]  對很多人來說,
[00:16:54.000 --> 00:16:56.000]  這是阻礙他們的,
[00:16:56.000 --> 00:16:59.000]  當我和很多人傳福音的時候,
[00:16:59.000 --> 00:17:03.000]  我也發覺另一個觀察,
[00:17:03.000 --> 00:17:05.000]  其實對很多人來說,
[00:17:05.000 --> 00:17:11.000]  科學並不是一個攔阻他們信耶穌最大的困難,
[00:17:11.000 --> 00:17:12.000]  邏輯很簡單,
[00:17:12.000 --> 00:17:15.000]  如果這個世界真的有一個創天造地的神,
[00:17:15.000 --> 00:17:22.000]  如果這個世界真的有一個全能、全知、全智的神的時候,
[00:17:22.000 --> 00:17:29.000]  我們豈沒有能力去施行聖經所說的神蹟呢?
[00:17:29.000 --> 00:17:34.000]  在我的經驗裡面,
[00:17:34.000 --> 00:17:36.000]  最大的障礙,
[00:17:36.000 --> 00:17:39.000]  令人不信耶穌的,
[00:17:39.000 --> 00:17:45.000]  是他們覺得沒有需要,
[00:17:45.000 --> 00:17:50.000]  在第五節,
[00:17:50.000 --> 00:17:54.000]  這裡說到很多的狀況,
[00:17:54.000 --> 00:17:58.000]  人在不同生命的處境裡面,
[00:17:58.000 --> 00:18:06.000]  都會被他當時的生命狀況所蒙蔽了,
[00:18:06.000 --> 00:18:08.000]  他屬靈的眼睛,
[00:18:08.000 --> 00:18:10.000]  以致人看不到神,
[00:18:10.000 --> 00:18:15.000]  以致人看不到生命真正的終點站,
[00:18:15.000 --> 00:18:16.000]  第五節說到,
[00:18:16.000 --> 00:18:20.000]  有些人可能在生命的低窪境況,
[00:18:20.000 --> 00:18:21.000]  什麼意思呢?
[00:18:21.000 --> 00:18:24.000]  可能是失了工作,
[00:18:24.000 --> 00:18:25.000]  經濟有困難,
[00:18:25.000 --> 00:18:26.000]  健康有問題,
[00:18:26.000 --> 00:18:27.000]  關係出現問題,
[00:18:27.000 --> 00:18:29.000]  或者甚至親人的離去,
[00:18:29.000 --> 00:18:35.000]  他們看這些困難成為他們人生的低窪境況,
[00:18:35.000 --> 00:18:36.000]  如果有神的時候,
[00:18:36.000 --> 00:18:38.000]  為什麼我會在這樣的困難裡面?
[00:18:38.000 --> 00:18:39.000]  如果有神的時候,
[00:18:39.000 --> 00:18:43.000]  為什麼神幫我脫離這些境況?
[00:18:43.000 --> 00:18:45.000]  而對另外一些人來說,
[00:18:45.000 --> 00:18:47.000]  可能他在人生的高峰,
[00:18:47.000 --> 00:18:48.000]  有財有勢,
[00:18:48.000 --> 00:18:49.000]  有錢有健康,
[00:18:49.000 --> 00:18:51.000]  有名譽有社會地位,
[00:18:51.000 --> 00:18:52.000]  有好的人際關係,
[00:18:52.000 --> 00:18:54.000]  他們覺得什麼都有,
[00:18:54.000 --> 00:18:56.000]  為什麼我要信耶穌?
[00:18:56.000 --> 00:18:58.000]  既然我什麼都有的時候,
[00:18:58.000 --> 00:19:03.000]  我還有什麼需要是要神才可以得到呢?
[00:19:03.000 --> 00:19:07.000]  其實不就是好像當年的猶太人一樣嗎?
[00:19:07.000 --> 00:19:09.000]  他們覺得我已經是神的指紋了,
[00:19:09.000 --> 00:19:11.000]  我還需要什麼去悔改?
[00:19:11.000 --> 00:19:13.000]  我還需要得著這個救恩?
[00:19:13.000 --> 00:19:16.000]  因為我已經在救恩裡面了,
[00:19:16.000 --> 00:19:17.000]  而對於另外一些人,
