
[00:00:00.000 --> 00:00:05.540]  我們一同繼續來看耶穌基督所行的神蹟
[00:03:53.040 --> 00:03:56.060]  所以祂的教導是滿有權柄的
[00:03:56.060 --> 00:03:58.220]  是直接從祂的口述出來的
[00:03:58.220 --> 00:04:03.640]  祂不像當時的文士
[00:04:03.640 --> 00:04:07.100]  所以他們常常請耶穌基督
[00:04:07.100 --> 00:04:15.940]  在安息日的時候去會堂那裡來教導當時的人
[00:04:15.940 --> 00:04:18.420]  三次提到耶穌基督的教訓
[00:04:18.420 --> 00:04:22.420]  祂的教導是有權柄的教導
[00:04:22.420 --> 00:04:25.960]  耶穌都行神蹟、耶穌都醫病
[00:04:25.960 --> 00:04:28.420]  但是聖經從來沒有說耶穌去到哪裡
[00:04:28.420 --> 00:04:32.740]  祂的目的是要去醫病、要去趕鬼
[00:04:32.740 --> 00:04:36.220]  聖經從來沒有這樣講
[00:04:36.220 --> 00:04:37.780]  每一次耶穌去一個地方
[00:04:37.780 --> 00:04:39.300]  聖經說祂會去某個地方
[00:04:39.300 --> 00:04:41.700]  都是去傳道
[00:04:41.700 --> 00:04:44.100]  祂一出來在加伯隆的地方
[00:04:44.100 --> 00:04:47.020]  建立祂的事公的時候
[00:04:47.020 --> 00:04:49.340]  祂要建立祂自己
[00:04:49.340 --> 00:04:54.180]  成為一個傳講神的真理的人
[00:04:54.180 --> 00:04:58.420]  一個傳道的人
[00:04:58.420 --> 00:05:00.900]  祂沒有建立自己是一個
[00:05:00.900 --> 00:05:05.340]  周圍行神蹟、騎士、吸引人的一個江湖術士
[00:05:05.340 --> 00:05:09.660]  耶穌不是這樣的一位神的兒子來到世界上
[00:05:09.660 --> 00:05:13.180]  祂來到世界上是「道成肉身」
[00:05:13.180 --> 00:05:15.540]  要將神的真理活出來
[00:05:15.540 --> 00:05:18.700]  要將神的話語傳講、教導
[00:05:18.700 --> 00:05:25.180]  有權柄地教導當時的猶太人
[00:05:25.180 --> 00:05:28.780]  和今天我們相信神的人
[00:05:28.780 --> 00:05:38.340]  所以這裡說到耶穌基督在加伯隆建立祂的傳道基地
[00:05:38.340 --> 00:05:40.780]  在這裡特別提到一件事
[00:05:40.780 --> 00:05:43.060]  就是當耶穌講道的時候
[00:05:43.060 --> 00:05:45.460]  有一個人被污鬼附著的
[00:05:45.460 --> 00:05:47.820]  出來破壞秩序
[00:05:47.820 --> 00:05:52.380]  耶穌驅趕這個污鬼離開這個人
[00:05:52.380 --> 00:05:56.020]  在這件事情上我們要留意三方面
[00:05:56.020 --> 00:06:02.860]  第一方面就是邪靈污鬼的來源
[00:06:02.860 --> 00:06:05.700]  邪靈污鬼從何而來呢?
[00:06:05.700 --> 00:06:10.820]  第二,邪靈污鬼如何侵害人
[00:06:10.820 --> 00:06:12.900]  第三,我們思想到
[00:06:12.900 --> 00:06:19.580]  我們如何面對今天在世界上很多污鬼、邪靈的工作和破壞
[00:06:19.580 --> 00:06:27.380]  首先我們看,這裡給我們一些提示關於邪靈污鬼的來歷
[00:06:27.380 --> 00:06:32.220]  有人以為邪靈污鬼就是那些壞人
[00:06:32.220 --> 00:06:39.020]  他死了之後,他的靈魂就出來騷擾人
[00:06:39.020 --> 00:06:41.660]  我們相信不是這樣的情況
[00:06:41.660 --> 00:06:44.900]  因為如果你看這裡的時候
[00:06:44.900 --> 00:06:53.780]  特別有兩件事關於這些污鬼,我們留意聖經所講的
[00:06:53.780 --> 00:06:58.780]  就是第23節所講的
[00:06:58.780 --> 00:07:02.380]  在會堂內一個人被污鬼附著
[00:07:02.380 --> 00:07:03.540]  污鬼是污糟
[00:07:03.540 --> 00:07:07.580]  特別是在道德、靈性上的污穢
[00:07:07.580 --> 00:07:12.020]  是污穢、邪惡的鬼
[00:07:12.020 --> 00:07:21.300]  污糟、不潔、不道德的鬼
[00:07:21.300 --> 00:07:24.620]  是不是真的有些人死了變成鬼呢?
[00:07:24.620 --> 00:07:25.900]  我們相信不是
[00:07:25.900 --> 00:07:31.940]  因為人死了沒可能他認識主耶穌基督
[00:07:31.940 --> 00:07:36.260]  真的比當時的門徒認識更深、更多
[00:07:36.260 --> 00:07:40.020]  因為他破壞耶穌基督的工作
[00:07:40.020 --> 00:07:42.460]  怎麼說呢?24節
[00:07:42.460 --> 00:07:46.420]  那撒旦人耶穌,我們與祢有什麼相干?
[00:07:46.420 --> 00:07:48.020]  祢來滅我們嗎?
[00:07:48.020 --> 00:07:52.980]  我知道祢是誰,乃是神的聖者
[00:07:52.980 --> 00:07:56.260]  他在會堂內宣稱
[00:07:56.260 --> 00:08:00.940]  耶穌基督是從神而來的聖者
[00:08:00.940 --> 00:08:03.140]  他很清楚知道耶穌基督是誰
[00:08:03.140 --> 00:08:08.620]  他知道耶穌基督有權柄能夠去消滅他們
[00:08:08.620 --> 00:08:09.820]  這一切他很清楚
[00:08:09.820 --> 00:08:14.180]  他知道自己在什麼地位
[00:08:14.180 --> 00:08:22.740]  他知道耶穌基督有權柄在他身上來消滅他
[00:08:22.740 --> 00:08:27.420]  初期的門徒對耶穌的身份都不太清楚
[00:08:27.420 --> 00:08:31.380]  但污鬼一出現他就知道耶穌基督是誰
[00:08:31.380 --> 00:08:37.940]  一定是以前他們跟耶穌基督、神有密切的關係
[00:08:37.940 --> 00:08:40.460]  所以很多人的推測
[00:08:40.460 --> 00:08:46.900]  聖經沒有很清楚講很多關於邪靈污鬼的事情
[00:08:46.900 --> 00:08:49.500]  聖經沒有很清楚講很多
[00:08:49.500 --> 00:08:51.820]  遲些我們給大家知道為什麼
[00:08:51.820 --> 00:08:55.540]  聖經不是講很多關於邪靈污鬼的事情
[00:08:55.540 --> 00:08:58.980]  今日的人好像發掘更多關於邪靈污鬼的事情
[00:08:58.980 --> 00:09:07.620]  多過聖經所能夠給我們知道的
[00:09:07.620 --> 00:09:11.340]  我們所看到的就是這些邪靈污鬼
[00:09:11.340 --> 00:09:14.460]  他們有這樣的知識、有這樣的能力
[00:09:14.460 --> 00:09:16.340]  他們知道耶穌基督是誰
[00:09:16.340 --> 00:09:19.140]  但卻好像聖經所說是賤經
[00:09:19.140 --> 00:09:20.420]  他們很害怕
[00:09:20.420 --> 00:09:21.860]  因為知道自己的結局是怎樣
[00:09:21.860 --> 00:09:26.180]  因為知道耶穌基督在末世來要消滅他們
[00:09:26.180 --> 00:09:30.140]  所以我們將這些不潔的污鬼
[00:09:30.140 --> 00:09:34.180]  神的聖潔和他們的不潔做一個對比
[00:09:34.180 --> 00:09:38.260]  他們對神、對耶穌基督的認識
[00:09:38.260 --> 00:09:42.460]  給我們看到他們必定是以前
[00:09:42.460 --> 00:09:46.300]  已經是很認識主耶穌基督的
[00:09:46.300 --> 00:09:56.940]  所以很多人就推測他們必定是墮落的天使
[00:09:56.940 --> 00:10:00.420]  天使長叫撒旦、叫魔鬼
[00:10:00.420 --> 00:10:05.980]  首先背叛神墮落
[00:10:05.980 --> 00:10:07.700]  然後照聖經所說的
[00:10:07.700 --> 00:10:13.300]  他帶著三分之一天上的使者跟隨他
[00:10:13.300 --> 00:10:19.940]  很多人相信撒旦所帶領的三分之一天上的天使
[00:10:19.940 --> 00:10:24.500]  就是今天在地上騷擾人的
[00:10:24.500 --> 00:10:26.580]  這些污鬼、邪靈
[00:10:26.580 --> 00:10:32.860]  這個我們相信是可以接受的一個思想
[00:10:32.860 --> 00:10:35.020]  這個邪靈為甚麼會墮落呢?
[00:10:35.020 --> 00:10:37.660]  魔鬼撒旦的墮落
[00:10:37.660 --> 00:10:41.660]  天使長因為他驕傲
[00:10:41.660 --> 00:10:44.500]  神造他是神的差役
[00:10:44.500 --> 00:10:48.580]  但他想跟神一樣平等
[00:10:48.580 --> 00:10:51.020]  有權位跟神一樣
[00:10:51.020 --> 00:10:52.100]  所以很多人認為
[00:10:52.100 --> 00:11:00.100]  在書14章12至15節是說到魔鬼撒旦的墮落
[00:11:00.100 --> 00:11:05.620]  「明亮之星,早晨之子,你何竟從天墜落?
[00:11:05.620 --> 00:11:10.180]  你這公敗列國的,何竟被砍倒在地上?
[00:11:10.180 --> 00:11:13.180]  你心裡曾說我要升到天上
[00:11:13.180 --> 00:11:16.780]  我要高舉我的寶座在神眾星以上
[00:11:16.780 --> 00:11:21.340]  我要坐在聚會的山上,在北方的極處
[00:11:21.340 --> 00:11:23.460]  我要升到高雲之上
[00:11:23.460 --> 00:11:25.700]  我要與至上者同等
[00:11:25.700 --> 00:11:32.740]  而你必墜落陰間,到坑中極深之處」
[00:11:32.740 --> 00:11:34.740]  這就是撒旦墮落的原因
[00:11:34.740 --> 00:11:37.820]  因為他驕傲
[00:11:37.820 --> 00:11:39.780]  今天很多時候
[00:11:39.780 --> 00:11:45.180]  我們看到人的墮落都同樣的
[00:11:45.180 --> 00:11:48.700]  因為那條蛇魔鬼撒旦來引誘我們
[00:11:48.700 --> 00:11:54.580]  就像阿當、阿娃叫他們驕傲
[00:11:54.580 --> 00:11:59.020]  驕傲,自高自大
[00:11:59.020 --> 00:12:01.580]  是嚴重的罪
[00:12:01.580 --> 00:12:03.380]  自我為中心
[00:12:03.380 --> 00:12:08.860]  本來神做人、做天使是要以神為中心
[00:12:08.860 --> 00:12:12.100]  但當魔鬼撒旦說「我要與神平等」
[00:12:12.100 --> 00:12:16.100]  他不敢說「我要高過神」
[00:12:16.100 --> 00:12:17.500]  「我要與神平等」
[00:12:17.500 --> 00:12:20.700]  他試探,引誘阿當、阿娃
[00:12:20.700 --> 00:12:27.660]  叫他們質疑神的說話
[00:12:27.660 --> 00:12:31.540]  叫他們驕傲、自大
[00:12:31.540 --> 00:12:33.540]  所以人的墮落就在此處
[00:12:33.540 --> 00:12:35.940]  魔鬼的墮落也在此處
[00:12:35.940 --> 00:12:37.220]  所以我們求主教導
[00:12:37.220 --> 00:12:40.740]  我們學習謙卑的功課
[00:12:40.740 --> 00:12:47.620]  這是重要的
[00:12:47.620 --> 00:12:49.540]  啟示錄第十二章第四節
[00:12:49.540 --> 00:12:52.300]  提到那條大紅龍
[00:12:52.300 --> 00:12:55.060]  大紅龍象徵魔鬼
[00:12:55.060 --> 00:12:59.220]  它的尾巴拖著天上星辰的三分之一
[00:12:59.220 --> 00:13:00.340]  摔在地上
[00:13:00.340 --> 00:13:03.980]  龍就站在那將要生產的婦人面前
[00:13:03.980 --> 00:13:09.020]  等她生產之後要吞吃她的孩子
[00:13:09.020 --> 00:13:10.740]  所以有人認為
[00:13:10.740 --> 00:13:13.100]  那三分之一天上的使者
[00:13:13.100 --> 00:13:16.820]  跟隨天使掌魔鬼撒旦墮落的
[00:13:16.820 --> 00:13:25.100]  就是今天我們所遭遇到的邪靈惡鬼
[00:13:25.100 --> 00:13:29.300]  邪靈惡鬼他們的驕傲、自大
[00:13:29.300 --> 00:13:30.780]  不肯悔改
[00:13:30.780 --> 00:13:32.780]  所以他們見到耶穌基督的時候
[00:13:32.780 --> 00:13:38.820]  他們知道他們的事後無當
[00:13:38.820 --> 00:13:42.020]  那撒旦,耶穌我們與你有什麼相干
[00:13:42.020 --> 00:13:43.740]  你來要滅我們
[00:13:43.740 --> 00:13:46.300]  他們知道耶穌來要滅他們
[00:13:46.300 --> 00:13:47.860]  我知道你是誰
[00:13:47.860 --> 00:13:52.460]  你是神的聖者
[00:13:52.460 --> 00:13:54.660]  他們知道在耶穌基督的面前
[00:13:54.660 --> 00:13:58.980]  他們的命運早就已經被神所定奪
[00:13:58.980 --> 00:14:01.780]  因為他們不肯悔改
[00:14:01.780 --> 00:14:05.980]  所以神為肯悔改的人預備救恩
[00:14:05.980 --> 00:14:08.700]  為何神沒有為墮落的天使預備救恩呢?
[00:14:08.700 --> 00:14:14.460]  因為他們不肯悔改
[00:14:14.460 --> 00:14:17.980]  所以古代以色列以外的文化裏面
[00:14:17.980 --> 00:14:19.140]  如果你去研究的時候
[00:14:19.140 --> 00:14:26.220]  你發現他們是一種被邪靈惡鬼所操控的世界
[00:14:26.220 --> 00:14:28.980]  被邪靈惡鬼所操控的文化
[00:14:28.980 --> 00:14:33.580]  所以大小事情都歸咎於邪靈惡鬼
[00:14:33.580 --> 00:14:35.940]  牙痛又說牙痛鬼
[00:14:35.940 --> 00:14:40.420]  跌倒當然有鬼令他跌倒
[00:14:40.420 --> 00:14:45.780]  各種疾病、瘟疫都是鬼在作怪
[00:14:45.780 --> 00:14:48.340]  所以為何古代拜偶像
[00:14:48.340 --> 00:14:50.860]  石頭又拜、山又拜、水又拜
[00:14:50.860 --> 00:14:59.940]  就希望這些邪靈惡鬼不會藉著大自然來傷害他們
[00:14:59.940 --> 00:15:02.940]  但當我們進入聖經舊約的世界
[00:15:02.940 --> 00:15:04.380]  舊約的文化裏面
[00:15:04.380 --> 00:15:07.740]  我們發現是絕對不同的一個世界
[00:15:07.740 --> 00:15:11.100]  是神所操控、神所掌權的世界
[00:15:11.100 --> 00:15:12.740]  我們發現在舊約的世界
[00:15:12.740 --> 00:15:18.100]  很少提到撒旦邪靈怎樣侵擾人
[00:15:18.100 --> 00:15:19.380]  不是說完全沒有
[00:15:19.380 --> 00:15:20.740]  但比較少
[00:15:20.740 --> 00:15:24.500]  他們所能夠做的好像約伯一樣
[00:15:24.500 --> 00:15:27.860]  都是經過神的許可
[00:15:27.860 --> 00:15:30.900]  神沒有許可的他們做不到
[00:15:30.900 --> 00:15:34.020]  他們有沒有比人更強大的知識權力呢?
[00:15:34.020 --> 00:15:34.820]  有
[00:15:34.820 --> 00:15:37.100]  但都是神所限制的
[00:15:37.100 --> 00:15:41.380]  完全是在神的約束之下
[00:15:41.380 --> 00:15:46.820]  唯一真的像邪靈侵擾人的
[00:15:46.820 --> 00:15:51.940]  在舊約就是素羅王
[00:15:51.940 --> 00:16:03.140]  聖經講到有從神那裏來的污鬼
[00:16:03.140 --> 00:16:06.580]  來侵害素羅
[00:16:06.580 --> 00:16:09.820]  從神那裏來的意思
[00:16:09.820 --> 00:16:11.620]  是神許可的
[00:16:11.620 --> 00:16:13.140]  沒有神許可
[00:16:13.140 --> 00:16:14.580]  好像約伯的情況一樣
[00:16:14.580 --> 00:16:16.180]  沒有任何的邪靈污鬼
[00:16:16.180 --> 00:16:19.540]  能夠在人身上做任何的事情
[00:16:19.540 --> 00:16:26.660]  他都不需要今天所謂的驅魔的禱告
[00:16:26.660 --> 00:16:28.140]  都是大衛
[00:16:28.140 --> 00:16:30.540]  神差派大衛為他彈琴
[00:16:30.540 --> 00:16:32.140]  給他得罪釋放
[00:16:32.140 --> 00:16:35.220]  這些邪靈污鬼在舊約裏面
[00:16:35.220 --> 00:16:40.140]  我們看見他們的特點就是不見污穢
[00:16:40.140 --> 00:16:42.300]  叫人犯罪叫人墮落
[00:16:42.300 --> 00:16:44.460]  叫人遠離神
[00:16:44.460 --> 00:16:48.500]  叫人敬拜邪靈偶像
[00:16:48.500 --> 00:16:51.340]  是一切惡的源頭
[00:16:51.340 --> 00:16:54.220]  而神是一切善的源頭
[00:16:54.220 --> 00:16:57.180]  所以聖經善惡之分很清楚
[00:16:57.180 --> 00:17:03.620]  聖俗之分也十分清楚
[00:17:03.620 --> 00:17:08.460]  邪惡世俗來自魔鬼撒旦
[00:17:08.460 --> 00:17:13.540]  聖潔來自神
[00:17:13.540 --> 00:17:22.380]  所以聖經的界線是非常非常清楚
[00:17:22.380 --> 00:17:31.980]  第二方面我們思想到邪靈對人的侵害
[00:17:31.980 --> 00:17:34.460]  這裏看到這個人
[00:17:34.460 --> 00:17:37.700]  當耶穌在會堂講道的時候
[00:17:37.700 --> 00:17:42.380]  他出來破壞聚會的秩序
[00:17:42.380 --> 00:17:43.780]  出來講話
[00:17:43.780 --> 00:17:46.780]  所以他說的是對的
[00:17:46.780 --> 00:17:48.860]  耶穌是神的聖者
[00:17:48.860 --> 00:17:53.540]  他從神那裏來的
[00:17:53.540 --> 00:17:56.860]  當然耶穌基督不喜歡
[00:17:56.860 --> 00:18:01.380]  魔鬼撒旦邪靈跟他做宣傳
[00:18:01.380 --> 00:18:08.260]  如果你在社會上做一個政治家
[00:18:08.260 --> 00:18:12.980]  你想做甚麼出色的藝人
[00:18:12.980 --> 00:18:14.100]  你想有人幫你宣傳
[00:18:14.100 --> 00:18:19.860]  你也不會找一些不三不四的人幫你宣傳
[00:18:19.860 --> 00:18:21.740]  我自動來幫你宣傳
[00:18:21.740 --> 00:18:23.820]  我是黑社會的人
[00:18:23.820 --> 00:18:28.380]  跟你宣傳你也不會喜歡
[00:18:28.380 --> 00:18:33.820]  這就是為甚麼耶穌要把他趕出去
[00:18:33.820 --> 00:18:36.700]  當然這個污鬼侵擾人
[00:18:36.700 --> 00:18:44.180]  也是很清楚耶穌不喜歡看到的
[00:18:44.180 --> 00:18:48.940]  這裏是一個邪靈附身的
[00:18:48.940 --> 00:18:52.940]  一種侵害人的工作
[00:18:52.940 --> 00:18:57.740]  被鬼所附
[00:18:57.740 --> 00:19:00.140]  有四個特點
[00:19:00.140 --> 00:19:01.700]  有四個特點我們要留意的
[00:19:01.700 --> 00:19:06.060]  第一個就是被鬼所附的人
[00:19:06.060 --> 00:19:08.420]  他沒有了他的個性
[00:19:08.420 --> 00:19:12.860]  他在裏面說話、做事的不是原本那個人
[00:19:12.860 --> 00:19:19.940]  原本那個人的個性和做事的特點已經被放在一邊
[00:19:19.940 --> 00:19:24.140]  而是被邪靈污鬼充滿這個人
[00:19:24.140 --> 00:19:29.260]  他所說的、他所做的事
[00:19:29.260 --> 00:19:32.740]  完全是鬼在他裏面
[00:19:32.740 --> 00:19:34.740]  要他做的事
[00:19:34.740 --> 00:19:38.140]  他和原本這個人是沒有關係的
[00:19:38.140 --> 00:19:41.420]  這個是污鬼的附身
[00:19:41.420 --> 00:19:44.020]  在個性上的改變
[00:19:44.020 --> 00:19:50.060]  所以他所流露的個性、特點
[00:19:50.060 --> 00:19:53.220]  和那個被鬼附的人是不一樣的
[00:19:53.220 --> 00:19:58.140]  完全是另外一個存在者
[00:19:58.140 --> 00:19:59.980]  他亂叫亂跳
[00:19:59.980 --> 00:20:01.660]  這個是鬼的作怪
[00:20:01.660 --> 00:20:07.020]  而不是這個人原本要破壞耶穌基督的聚會
[00:20:07.020 --> 00:20:08.620]  第二
[00:20:08.620 --> 00:20:10.100]  除了個性的改變之外
[00:20:10.100 --> 00:20:12.300]  身體上的改變
[00:20:12.300 --> 00:20:19.780]  被鬼附的人有異於常人的體力
[00:20:19.780 --> 00:20:21.340]  很大力
[00:20:21.340 --> 00:20:24.180]  鐵鏈都可以矇斷
[00:20:24.180 --> 00:20:27.380]  平時的人沒有這樣的能力
[00:20:27.380 --> 00:20:28.740]  他的聲音改變
[00:20:28.740 --> 00:20:31.540]  說話本來是很低沉的聲音
[00:20:31.540 --> 00:20:33.900]  現在是很尖叫的聲音
[00:20:33.900 --> 00:20:36.020]  他的聲音都不同了
[00:20:36.020 --> 00:20:37.780]  這是身體上的改變
[00:20:37.780 --> 00:20:39.980]  喜歡用暴力
[00:20:39.980 --> 00:20:41.380]  難以控制
[00:20:41.380 --> 00:20:42.980]  目露兇光
[00:20:42.980 --> 00:20:48.220]  這是被鬼附的人在身體上我們見到的情況
[00:20:48.220 --> 00:20:53.300]  第三是在理性上的改變
[00:20:53.300 --> 00:20:56.380]  本來他沒有讀過甚麼書
[00:20:56.380 --> 00:21:00.300]  但他現在懂得很高深的數學
[00:21:00.300 --> 00:21:03.460]  懂物理
[00:21:03.460 --> 00:21:08.100]  他的理性能力是超越被鬼附的人
[00:21:08.100 --> 00:21:10.500]  未被鬼附之前
[00:21:10.500 --> 00:21:17.340]  所有的理性能力
[00:21:17.340 --> 00:21:22.780]  第四是在道德上的改變
[00:21:22.780 --> 00:21:27.740]  特別是我們說到性俗之分
[00:21:27.740 --> 00:21:34.100]  他們會不喜歡耶穌基督、不喜歡神的事情
[00:21:34.100 --> 00:21:38.820]  對聖經、對聖詩表示憎惡
[00:21:38.820 --> 00:21:43.300]  你叫他祈禱他會害怕
[00:21:43.300 --> 00:21:46.980]  你唱十字架的詩歌
[00:21:46.980 --> 00:21:51.220]  他會很畏縮
[00:21:51.220 --> 00:22:00.380]  這些是神的事情
[00:22:00.380 --> 00:22:04.980]  還有在道德方面
[00:22:04.980 --> 00:22:10.300]  他們傾向於變態、邪淫、色情的活動等等
[00:22:10.300 --> 00:22:17.420]  這些不正常的、不道德的言語行為
[00:22:17.420 --> 00:22:20.220]  這是邪靈附身
[00:22:20.220 --> 00:22:22.380]  這是嚴重的情況
[00:22:22.380 --> 00:22:28.060]  一般來說我們不主張弟兄姊妹
[00:22:28.060 --> 00:22:33.020]  甚至教會隨便找鬼出來說
[00:22:33.020 --> 00:22:37.780]  有些教會有些傳道人是尊重這些事情
[00:22:37.780 --> 00:22:44.380]  但這不是聖經的教訓
[00:22:44.380 --> 00:22:48.700]  當我們見到有人疑似被鬼附的時候
[00:22:48.700 --> 00:22:50.500]  其實在今天來說
[00:22:50.500 --> 00:22:54.700]  很多時候跟精神病是很相似的
[00:22:54.700 --> 00:23:00.620]  跟精神病的病徵是十分接近、很相似的
[00:23:00.620 --> 00:23:04.780]  所以我們應該第一時間為這個人祈禱
[00:23:04.780 --> 00:23:09.900]  然後將他帶到最後一個基督徒的精神科醫生那裡
[00:23:09.900 --> 00:23:11.580]  讓他檢測一下
[00:23:11.580 --> 00:23:13.860]  如果檢測結果這個人是精神病
[00:23:13.860 --> 00:23:17.220]  我們就交給醫生去醫治他
[00:23:17.220 --> 00:23:20.740]  醫生說「都不是精神病了」
[00:23:20.740 --> 00:23:24.820]  我們為他做趕鬼的祈禱
[00:23:24.820 --> 00:23:26.780]  手續應該是這樣
[00:23:26.780 --> 00:23:28.420]  如果不是的話
[00:23:28.420 --> 00:23:32.100]  我們一見到有人疑似被鬼附
[00:23:32.100 --> 00:23:37.380]  我們就拼命按著他祈禱、祈禱、趕鬼
[00:23:37.380 --> 00:23:39.380]  禁食、趕鬼
[00:23:39.380 --> 00:23:40.900]  結果是怎樣呢?
[00:23:40.900 --> 00:23:44.540]  厭惡了人、精神病人的醫治
[00:23:44.540 --> 00:23:46.100]  結果人家會告我們
[00:23:46.100 --> 00:23:53.860]  結果人家會覺得很可惜
[00:23:53.860 --> 00:23:55.340]  被鬼附
[00:23:55.340 --> 00:23:57.580]  我們相信是有這樣的情況
[00:23:57.580 --> 00:24:01.980]  但是在今天的世界裡面
[00:24:01.980 --> 00:24:03.220]  不是常見的事情
[00:24:03.220 --> 00:24:06.620]  我們第一件事要分別清楚
[00:24:06.620 --> 00:24:10.140]  讓好的基督徒、精神科醫生
[00:24:10.140 --> 00:24:12.180]  跟我們做一個好的鑑別
[00:24:12.180 --> 00:24:15.180]  然後我們才做應該做的事情
[00:24:15.180 --> 00:24:19.740]  就不會厭惡了人家的醫治
[00:24:19.740 --> 00:24:27.140]  第二種的邪靈的破壞人生命的工作
