
[00:00:00.000 --> 00:00:03.880]  很高興有機會和大家分享神的話語
[00:05:51.760 --> 00:05:54.480]  所以也要讓我們明白神的心意是怎樣
[00:05:54.480 --> 00:05:55.720]  不專注為大
[00:05:55.720 --> 00:05:57.120]  要專注為大是怎樣的呢?
[00:05:57.120 --> 00:05:59.360]  我們要他做些什麼才明白
[00:05:59.360 --> 00:06:00.840]  專注為大、專注為大
[00:06:00.840 --> 00:06:02.040]  怎樣做、做些什麼
[00:06:02.040 --> 00:06:04.040]  是有心意在裡面的
[00:06:10.240 --> 00:06:12.720]  所以我看這個經文當中的主題
[00:06:12.720 --> 00:06:14.000]  可以看到
[00:06:14.000 --> 00:06:17.080]  是講到耶和華唯獨的尊榮
[00:06:17.080 --> 00:06:18.800]  沒有人可以跟祂相比
[00:06:18.800 --> 00:06:21.080]  《二十二話書》裡面講了很多
[00:06:21.080 --> 00:06:25.000]  講到神的僕人也講了很多
[00:06:25.000 --> 00:06:28.080]  萬民和外邦人也講了很多
[00:06:28.080 --> 00:06:30.240]  講到假神、偶像也講了很多
[00:06:30.240 --> 00:06:31.840]  整個都是講《二十二話書》裡面的
[00:06:31.840 --> 00:06:35.040]  但是四二章講得很清晰
[00:06:35.040 --> 00:06:37.080]  而這四個主題
[00:06:37.080 --> 00:06:39.840]  就成為我們思想的核心了
[00:06:39.840 --> 00:06:41.400]  而這四個主題
[00:06:41.400 --> 00:06:43.720]  也可以說當時
[00:06:43.720 --> 00:06:47.360]  以色列人復國當中的盼望的重點
[00:06:47.360 --> 00:06:49.080]  需要處理的問題
[00:06:49.080 --> 00:06:50.320]  你處理不好的話
[00:06:50.320 --> 00:06:51.240]  不懂得處理的話
[00:06:51.240 --> 00:06:52.440]  不做的話
[00:06:52.440 --> 00:06:54.920]  你不可以復國的
[00:06:54.920 --> 00:06:56.960]  所以以初先知
[00:06:56.960 --> 00:06:59.200]  藉著祂的話語去提點
[00:06:59.200 --> 00:07:01.920]  以色列人怎樣去思想
[00:07:01.920 --> 00:07:03.240]  到我們的教會
[00:07:03.240 --> 00:07:04.640]  香港的教會
[00:07:04.640 --> 00:07:05.760]  一樣這樣的想法
[00:07:05.760 --> 00:07:06.880]  我們也要思想
[00:07:06.880 --> 00:07:08.480]  怎樣去成長
[00:07:08.480 --> 00:07:10.040]  在神的角度裡面
[00:07:10.040 --> 00:07:11.960]  有一個復興
[00:07:11.960 --> 00:07:13.400]  有一個根生
[00:07:13.400 --> 00:07:15.080]  有一個不一樣的生命
[00:07:15.080 --> 00:07:17.760]  將神的角度在地上彰顯出來
[00:07:17.760 --> 00:07:20.800]  所以我將《二十二話書》一章
[00:07:20.800 --> 00:07:23.920]  和《二十二話書》四章作一個對比
[00:07:23.920 --> 00:07:25.800]  《二十二話書》一章二節這樣說
[00:07:25.800 --> 00:07:27.680]  天啊要聽
[00:07:27.680 --> 00:07:30.000]  地啊則以而聽
[00:07:30.000 --> 00:07:34.240]  因為耶和華說話
[00:07:34.240 --> 00:07:36.840]  以色列人先知已經講得很清晰
[00:07:36.840 --> 00:07:38.200]  在這個譯本裡面
[00:07:38.200 --> 00:07:39.360]  是有感嘆號的
[00:07:39.360 --> 00:07:40.440]  當然有其他譯本
[00:07:40.440 --> 00:07:42.040]  英文譯本、中文譯本未必有感嘆號
[00:07:42.040 --> 00:07:43.440]  但是這個譯本當中
[00:07:43.440 --> 00:07:44.400]  和合本的譯本
[00:07:44.400 --> 00:07:45.720]  有一個感嘆號
[00:07:45.720 --> 00:07:47.200]  當有感嘆號的時候
[00:07:47.200 --> 00:07:49.920]  請留心聽清楚
[00:07:49.920 --> 00:07:51.160]  這樣的意思
[00:07:51.160 --> 00:07:52.080]  誰說話
[00:07:52.080 --> 00:07:53.640]  耶和華說話
[00:07:53.640 --> 00:07:55.240]  一定要聽
[00:07:55.240 --> 00:07:58.560]  這裡說的是則以而聽
[00:07:58.560 --> 00:07:59.880]  平時你則以而聽的時候
[00:07:59.880 --> 00:08:01.640]  意思是怎樣的?
[00:08:01.640 --> 00:08:03.800]  張開你的耳朵
[00:08:03.800 --> 00:08:05.480]  聽清楚
[00:08:05.480 --> 00:08:07.720]  究竟說什麼
[00:08:07.720 --> 00:08:08.680]  重點就在這裡
[00:08:08.680 --> 00:08:15.960]  要看清楚怎樣說什麼
[00:08:15.960 --> 00:08:17.040]  說什麼
[00:08:17.040 --> 00:08:18.560]  我養育兒女
[00:08:18.560 --> 00:08:19.840]  將他養大
[00:08:19.840 --> 00:08:22.600]  他們竟背譯我
[00:08:22.600 --> 00:08:24.000]  牛認識主
[00:08:24.000 --> 00:08:28.080]  驢認識主人的嘈
[00:08:28.080 --> 00:08:30.040]  以色列民卻不認識
[00:08:30.040 --> 00:08:32.200]  我的民卻不留意
[00:08:32.200 --> 00:08:33.240]  這裡說到什麼?
[00:08:33.240 --> 00:08:35.120]  很清晰的一個背譯
[00:08:35.120 --> 00:08:36.760]  第一句說的就是背譯
[00:08:36.760 --> 00:08:39.640]  但是是我養大你的
[00:08:39.640 --> 00:08:44.400]  你竟然背譯
[00:08:44.400 --> 00:08:46.080]  犯罪的國民
[00:08:46.080 --> 00:08:47.680]  擔當罪孽的百姓
[00:08:47.680 --> 00:08:49.400]  恨惡的種類
[00:08:49.400 --> 00:08:51.520]  敗壞的兒女
[00:08:51.520 --> 00:08:52.960]  他們離棄耶和華
[00:08:52.960 --> 00:08:55.000]  藐視以色列的聖者
[00:08:55.000 --> 00:08:56.640]  與他伸縮
[00:08:56.640 --> 00:08:59.760]  往後退步
[00:08:59.760 --> 00:09:01.480]  犯罪
[00:09:01.480 --> 00:09:02.280]  敗壞
[00:09:02.280 --> 00:09:03.120]  藐視
[00:09:03.120 --> 00:09:04.880]  退步
[00:09:04.880 --> 00:09:06.080]  如果這樣想的話
[00:09:06.080 --> 00:09:08.320]  《爾創亞先之書》
[00:09:08.320 --> 00:09:09.440]  所說的第一章
[00:09:09.440 --> 00:09:11.560]  是對以色列民所說的
[00:09:11.560 --> 00:09:14.680]  很清晰地說出他們的敗壞
[00:09:14.680 --> 00:09:17.080]  以及他們當中的背譯
[00:09:17.080 --> 00:09:20.280]  《爾創亞先之書》所說的四十二章
[00:09:20.280 --> 00:09:21.280]  是向誰說的?
[00:09:21.280 --> 00:09:23.280]  看啊我的僕人
[00:09:23.280 --> 00:09:25.080]  你可以說是一個特別的僕人
[00:09:25.080 --> 00:09:27.040]  也可以說是一班以色列民當中
[00:09:27.040 --> 00:09:29.800]  說得很熟悉他的工作者
[00:09:29.800 --> 00:09:30.960]  他的僕人
[00:09:30.960 --> 00:09:32.280]  但是他這裡說的是
[00:09:32.280 --> 00:09:33.440]  看啊我的僕人
[00:09:33.440 --> 00:09:38.520]  說出四十二章是耶和華要光徹他的僕人
[00:09:38.520 --> 00:09:41.080]  去做他的工作
[00:09:41.080 --> 00:09:45.280]  要將榮耀歸還給耶和華神
[00:09:45.280 --> 00:09:47.920]  所以兩個經典
[00:09:47.920 --> 00:09:48.880]  《爾創亞先之書》一章
[00:09:48.880 --> 00:09:49.800]  《爾創亞先之書》四十二章
[00:09:49.800 --> 00:09:51.880]  是兩個不同的說法
[00:09:51.880 --> 00:09:53.120]  兩個不同的動力
[00:09:53.120 --> 00:09:54.440]  兩個不同的主人
[00:09:54.440 --> 00:09:56.720]  兩個不同的收集者
[00:09:56.720 --> 00:09:59.720]  收集、收信者
[00:09:59.720 --> 00:10:01.800]  我們看《爾創亞先之書》四十二章
[00:10:01.800 --> 00:10:02.240]  他這樣說
[00:10:02.240 --> 00:10:03.320]  看啊我的僕人
[00:10:03.320 --> 00:10:05.440]  我所扶持、我所揀選的
[00:10:05.440 --> 00:10:07.000]  心裡所喜悅的
[00:10:07.000 --> 00:10:08.760]  我已將我的靈賜給他
[00:10:08.760 --> 00:10:11.320]  他必將功利存給外邦
[00:10:11.320 --> 00:10:12.400]  這裡所說的
[00:10:12.400 --> 00:10:12.960]  就是說
[00:10:12.960 --> 00:10:16.280]  我扶持、我揀選、我喜悅
[00:10:16.280 --> 00:10:18.200]  我的靈會給他
[00:10:18.200 --> 00:10:19.400]  如果你想想
[00:10:19.400 --> 00:10:24.280]  一個很美麗的圖畫
[00:10:24.280 --> 00:10:25.800]  這個美麗的圖畫的對比
[00:10:25.800 --> 00:10:27.080]  背影
[00:10:27.080 --> 00:10:28.880]  不認識
[00:10:28.880 --> 00:10:31.320]  當它沒有道的視野
[00:10:31.320 --> 00:10:36.160]  但是這個靈神是賜給這個僕人
[00:10:36.160 --> 00:10:37.720]  所以看下去當中的時候
[00:10:37.720 --> 00:10:38.840]  我又說
[00:10:38.840 --> 00:10:41.360]  憑公義照理
[00:10:41.360 --> 00:10:43.640]  必參乎你的手
[00:10:43.640 --> 00:10:44.760]  保守你
[00:10:44.760 --> 00:10:47.680]  使你作眾民的中堡
[00:10:47.680 --> 00:10:50.960]  作外邦人的光
[00:10:50.960 --> 00:10:52.760]  其實這裡也說得很好
[00:10:52.760 --> 00:10:54.800]  對比第一章的時候
[00:10:54.800 --> 00:10:56.120]  這個用公義照理
[00:10:56.120 --> 00:10:58.280]  但是他們犯罪啊
[00:10:58.280 --> 00:10:59.920]  我參乎你
[00:10:59.920 --> 00:11:02.080]  但是你敗壞、行惡啊
[00:11:02.080 --> 00:11:02.880]  我會保守你
[00:11:02.880 --> 00:11:04.560]  但是你卻藐視我
[00:11:04.560 --> 00:11:06.240]  你更加離開我
[00:11:06.240 --> 00:11:07.920]  但是後面說到
[00:11:07.920 --> 00:11:11.880]  我要使這個僕人成為眾民的中堡
[00:11:11.880 --> 00:11:13.520]  是萬民當中的光
[00:11:13.520 --> 00:11:15.600]  要他們迴轉
[00:11:15.600 --> 00:11:16.480]  你看到很大的信息
[00:11:16.480 --> 00:11:19.480]  這個是迴轉的信息
[00:11:19.480 --> 00:11:20.360]  所以我們看清楚
[00:11:20.360 --> 00:11:21.640]  《以色列書》一章的時候
[00:11:21.640 --> 00:11:24.400]  是說到以色列亡國的原因
[00:11:24.400 --> 00:11:25.880]  是什麼?
[00:11:25.880 --> 00:11:27.400]  是什麼?
[00:11:27.400 --> 00:11:29.480]  是它的背影
[00:11:29.480 --> 00:11:32.120]  那麼以色列復國的緣由是什麼?
[00:11:32.120 --> 00:11:36.000]  是依靠神耶和華祂的恩賜
[00:11:36.000 --> 00:11:39.720]  這個恩賜是什麼呢?
[00:11:39.720 --> 00:11:41.920]  以色列文歌《半億里希神》
[00:11:41.920 --> 00:11:42.840]  它拜偶像
[00:11:42.840 --> 00:11:44.200]  但是這個恩賜
[00:11:44.200 --> 00:11:45.400]  神的恩賜
[00:11:45.400 --> 00:11:50.840]  是說到神與以色列文納約的不離不棄
[00:11:50.840 --> 00:11:55.000]  是無條件的愛的納約
[00:11:55.000 --> 00:11:57.000]  原文希伯來話
[00:11:57.000 --> 00:11:59.160]  叫做 "Hanset" 這個字
[00:11:59.160 --> 00:12:00.360]  是一個很深的字詞
[00:12:00.360 --> 00:12:02.200]  但是我們一定要學習這個字詞
[00:12:02.200 --> 00:12:03.520]  因為現在這個字詞
[00:12:03.520 --> 00:12:06.080]  在翻譯《半億里希神》的時候
[00:12:06.080 --> 00:12:07.920]  說到慈悲憐憫
[00:12:07.920 --> 00:12:09.040]  祂的恩賜
[00:12:09.040 --> 00:12:10.200]  祂的納約
[00:12:10.200 --> 00:12:11.680]  祂的憐憫
[00:12:11.680 --> 00:12:15.920]  這些字詞都是說到這個字出來的
[00:12:15.920 --> 00:12:16.920]  所以明白就是
[00:12:16.920 --> 00:12:18.240]  耶和華的不離不棄
[00:12:18.240 --> 00:12:20.320]  無條件的愛與以色列文納約
[00:12:20.320 --> 00:12:21.640]  但是這幫人敗壞
[00:12:21.640 --> 00:12:23.800]  神是要祂的工人
[00:12:23.800 --> 00:12:26.360]  帶他們返回去迴轉
[00:12:26.360 --> 00:12:30.720]  《二創下書》寫的二章就是這樣的信息
[00:12:30.720 --> 00:12:32.440]  神怎樣將祂的愛
[00:12:32.440 --> 00:12:33.760]  用來捕人
[00:12:33.760 --> 00:12:35.760]  他極中的捕人是誰?
[00:12:35.760 --> 00:12:36.840]  就是耶穌基督
[00:12:36.840 --> 00:12:38.640]  祂怎樣愛我們?
[00:12:38.640 --> 00:12:41.520]  怎樣將萬民帶回去?
[00:12:41.520 --> 00:12:43.320]  《二行福音書》三章數字說得很清晰
[00:12:43.320 --> 00:12:43.800]  神愛世人
[00:12:43.800 --> 00:12:45.320]  甚至將祂的獨生子
[00:12:45.320 --> 00:12:46.360]  升級他們
[00:12:46.360 --> 00:12:47.960]  給一切信他的不折無縫
[00:12:47.960 --> 00:12:50.160]  返得永生
[00:12:50.160 --> 00:12:51.840]  《羅馬書》更加實在地說得清楚
[00:12:51.840 --> 00:12:53.320]  五章八節
[00:12:53.320 --> 00:12:55.760]  唯有基督在我們患得罪人的時候
[00:12:55.760 --> 00:12:57.560]  為我們死
[00:12:57.560 --> 00:12:58.920]  寫十字架
[00:12:58.920 --> 00:13:00.280]  神的愛
[00:13:00.280 --> 00:13:04.520]  就在此向我們顯明了
[00:13:04.520 --> 00:13:07.720]  神是藉著祂的捕人所做的工作
[00:13:07.720 --> 00:13:09.000]  去完成祂的救贖
[00:13:09.000 --> 00:13:10.880]  將人帶回去耶和華面前
[00:13:10.880 --> 00:13:14.000]  敬畏耶和華
[00:13:14.000 --> 00:13:16.160]  所以復國的盼望的緣由
[00:13:16.160 --> 00:13:18.960]  一定要根據神的恩賜
[00:13:18.960 --> 00:13:20.200]  所謂的不離不棄
[00:13:20.200 --> 00:13:22.000]  沒有負擔
[00:13:22.000 --> 00:13:24.000]  沒有條件的愛
[00:13:24.000 --> 00:13:26.240]  這個民誓立約
[00:13:26.240 --> 00:13:27.720]  所以
[00:13:27.720 --> 00:13:32.080]  以色列民一定要離棄假神
[00:13:32.080 --> 00:13:34.400]  祂所做的偶像
[00:13:34.400 --> 00:13:37.600]  回來忠誠地敬畏神
[00:13:37.600 --> 00:13:39.120]  尊主為大
[00:13:39.120 --> 00:13:41.280]  所謂的唱新歌的意思
[00:13:41.280 --> 00:13:42.960]  就是這樣的意思
[00:13:42.960 --> 00:13:43.840]  稍後會再說
[00:13:43.840 --> 00:13:47.280]  是一個尊重立王的時候
[00:13:47.280 --> 00:13:49.680]  當時要唱的新歌
[00:13:49.680 --> 00:13:52.560]  要成為耶和華的捕人
[00:13:52.560 --> 00:13:55.600]  供你的使者傳揚出去
[00:13:55.600 --> 00:14:00.240]  萬邦是國民當中的宗保和光
[00:14:00.240 --> 00:14:03.760]  所以引致萬民能夠迴轉
[00:14:03.760 --> 00:14:05.560]  我們快去看
[00:14:05.560 --> 00:14:07.680]  捕人的描述是怎樣
[00:14:07.680 --> 00:14:09.920]  這裡是看以塞亞斯四十二章
[00:14:09.920 --> 00:14:11.000]  第一節和第六節
[00:14:11.000 --> 00:14:13.840]  有七個描述可以這樣說
[00:14:13.840 --> 00:14:14.840]  七個描述當中
[00:14:14.840 --> 00:14:16.720]  我們逐個看的時候要明白
[00:14:16.720 --> 00:14:18.520]  神的心意更加清晰
[00:14:18.520 --> 00:14:21.080]  第一個是說到神所扶持
[00:14:21.080 --> 00:14:22.920]  是祂在捕人
[00:14:22.920 --> 00:14:24.440]  甚麼叫扶持
[00:14:24.440 --> 00:14:27.200]  中文版本也比有「扶」有「持」好
[00:14:27.200 --> 00:14:29.080]  我扶著你的意思是
[00:14:29.080 --> 00:14:30.680]  幼苗生長
[00:14:30.680 --> 00:14:32.120]  肚子是鬆鬆的
[00:14:32.120 --> 00:14:34.040]  風大大的
[00:14:34.040 --> 00:14:35.040]  吹歪了
[00:14:35.040 --> 00:14:35.880]  幼苗
[00:14:35.880 --> 00:14:36.560]  幼苗歪了
[00:14:36.560 --> 00:14:37.840]  扎根又斜了
[00:14:37.840 --> 00:14:38.360]  不行
[00:14:38.360 --> 00:14:39.400]  我要扶持你
[00:14:39.400 --> 00:14:41.480]  就是扶正你
[00:14:41.480 --> 00:14:42.280]  拿著你扶著
[00:14:42.280 --> 00:14:45.160]  用一些線拉著你
[00:14:45.160 --> 00:14:47.560]  所以你可以好好的健康地生長
[00:14:47.560 --> 00:14:49.400]  扶持就是這個意思
[00:14:49.400 --> 00:14:50.400]  耶和華神
[00:14:50.400 --> 00:14:52.120]  是扶持祂的工人
[00:14:52.120 --> 00:14:54.280]  好好的健康地成長
[00:14:54.280 --> 00:14:55.040]  第二件事
[00:14:55.040 --> 00:14:57.760]  神是所揀選
[00:14:57.760 --> 00:14:59.760]  揀選這個字
[00:14:59.760 --> 00:15:00.960]  chosen
[00:15:00.960 --> 00:15:02.880]  adjective 或是形容詞
[00:15:02.880 --> 00:15:04.520]  在舊約聖經裡說
[00:15:04.520 --> 00:15:06.040]  出現了十三詞
[00:15:06.040 --> 00:15:08.000]  六詞就可以創下書
[00:15:08.000 --> 00:15:08.800]  當然
[00:15:08.800 --> 00:15:10.760]  這個不是動詞
[00:15:10.760 --> 00:15:11.440]  這個暫時
[00:15:11.440 --> 00:15:12.160]  動詞很多
[00:15:12.160 --> 00:15:12.560]  出現了很多
[00:15:12.560 --> 00:15:14.080]  但是形容詞呢
[00:15:14.080 --> 00:15:15.200]  出現了六詞以創下書
[00:15:15.200 --> 00:15:17.240]  就是說神是重視
[00:15:17.240 --> 00:15:18.760]  去形容祂自己的指紋
[00:15:18.760 --> 00:15:21.280]  是被揀選的
[00:15:21.280 --> 00:15:22.480]  所以以創下書說到
[00:15:22.480 --> 00:15:24.280]  竟然背譯成這個意思
[00:15:24.280 --> 00:15:25.800]  祂是不開心的
[00:15:25.800 --> 00:15:28.600]  但是被揀選的這個僕人是怎樣的
[00:15:28.600 --> 00:15:30.920]  祂當中有神的心意在裡面
[00:15:30.920 --> 00:15:32.440]  揀選當中的時候
[00:15:32.440 --> 00:15:33.760]  就一定會有神的供應
[00:15:33.760 --> 00:15:35.080]  被揀選的僕人
[00:15:35.080 --> 00:15:37.160]  會有神的供應給祂
[00:15:37.160 --> 00:15:38.960]  什麼都不需要擔心
[00:15:38.960 --> 00:15:42.040]  什麼都不需要膽怯
[00:15:42.040 --> 00:15:44.320]  以創下書四十三章這樣說
[00:15:44.320 --> 00:15:47.200]  耶律的酒手必尊重我
[00:15:47.200 --> 00:15:48.880]  為什麼要尊重耶和華
