
[00:00:00.000 --> 00:00:03.120]  我們今天繼續講我們的系列
[00:05:09.740 --> 00:05:11.380]  你們懂得做了
[00:05:11.380 --> 00:05:14.820]  要在明處說出來
[00:05:14.820 --> 00:05:22.620]  要在房上或樓頂上大聲宣揚出來」
[00:05:22.620 --> 00:05:30.420]  走回《馬太福音》十章二十一節
[00:05:30.420 --> 00:05:32.780]  講到第二級樓梯
[00:05:32.780 --> 00:05:34.220]  第二級樓梯
[00:05:34.220 --> 00:05:36.100]  是和死亡有關
[00:05:36.100 --> 00:05:37.020]  很有趣
[00:05:37.020 --> 00:05:38.580]  和死亡有關
[00:05:38.580 --> 00:05:39.780]  耶穌基督說
[00:05:39.780 --> 00:05:41.940]  「我將瞞徒送出去
[00:05:41.940 --> 00:05:43.220]  你們和人們傳福音
[00:05:43.220 --> 00:05:44.820]  人們接受你就最好了
[00:05:44.820 --> 00:05:46.620]  不接受怎麼辦
[00:05:46.620 --> 00:05:47.660]  真恨你
[00:05:47.660 --> 00:05:48.780]  逼迫你
[00:05:48.780 --> 00:05:50.540]  甚至要你命
[00:05:50.540 --> 00:05:52.460]  甚至你自己的家人
[00:05:52.460 --> 00:05:54.780]  都可能會不接受你
[00:05:54.780 --> 00:05:56.260]  要害死你
[00:05:56.260 --> 00:05:58.420]  弟兄要把弟兄
[00:05:58.420 --> 00:06:01.260]  父親要把兒子送到死地
[00:06:01.260 --> 00:06:05.260]  兒女要把父母爲敵害死他們」
[00:06:05.260 --> 00:06:06.580]  我都講過很多次
[00:06:06.580 --> 00:06:09.660]  這些真的在回教的家庭發生很多
[00:06:09.660 --> 00:06:13.900]  當有回教家庭的兒女成爲基督徒
[00:06:13.900 --> 00:06:16.500]  真的立刻就殺了他
[00:06:16.500 --> 00:06:19.980]  看回我們今天的經文
[00:06:19.980 --> 00:06:21.940]  在中間那級樓梯
[00:06:21.940 --> 00:06:24.820]  《馬太福音》十章二十八節
[00:06:24.820 --> 00:06:26.820]  耶穌基督又給他們說
[00:06:26.820 --> 00:06:29.540]  不需要懼怕
[00:06:29.540 --> 00:06:32.180]  那殺身體不能殺靈魂的
[00:06:32.180 --> 00:06:33.620]  不要怕他們
[00:06:33.620 --> 00:06:37.660]  唯有能把身體和靈魂都滅在地獄裏的
[00:06:37.660 --> 00:06:39.660]  正要怕他
[00:06:39.660 --> 00:06:41.020]  又回答了
[00:06:41.020 --> 00:06:42.340]  有人要殺你怎麼辦
[00:06:42.340 --> 00:06:44.220]  不要怕他們
[00:06:44.220 --> 00:06:47.420]  不要怕那些只能殺死你身體
[00:06:47.420 --> 00:06:51.060]  不能傷害你靈魂的人
[00:06:51.060 --> 00:06:53.660]  再看第三級樓梯
[00:06:53.660 --> 00:06:56.020]  第三級樓梯又是講什麼
[00:06:56.020 --> 00:06:59.380]  《馬太福音》十章二十二至二十三節
[00:06:59.380 --> 00:07:03.820]  是和神的保守、神的保護有關
[00:07:03.820 --> 00:07:08.140]  耶穌基督把門徒送到世上
[00:07:08.140 --> 00:07:11.700]  好像羊進入狼羣一樣
[00:07:11.700 --> 00:07:13.260]  有人要逼迫他們
[00:07:13.260 --> 00:07:14.220]  要害死他們
[00:07:14.220 --> 00:07:14.980]  那他們怎麼辦
[00:07:14.980 --> 00:07:16.900]  耶穌基督說你逃跑吧
[00:07:16.900 --> 00:07:19.660]  由一個城逃跑到另外一個城
[00:07:19.660 --> 00:07:21.540]  你都還沒逃遍
[00:07:21.540 --> 00:07:24.060]  人子就會回來了
[00:07:24.060 --> 00:07:29.380]  如果你們忍耐到底就必得救
[00:07:29.380 --> 00:07:32.060]  耶穌基督說你忍耐到底就必得救
[00:07:32.060 --> 00:07:34.180]  在今天的經文
[00:07:34.180 --> 00:07:39.260]  第三級樓梯是《馬太福音》十章二十九至三十節
[00:07:39.260 --> 00:07:41.580]  耶穌基督說不要害怕
[00:07:41.580 --> 00:07:45.180]  就算麻雀這麼低微的東西
[00:07:45.180 --> 00:07:48.460]  神不要它跌在地上
[00:07:48.460 --> 00:07:49.900]  它也不會跌在地上
[00:07:49.900 --> 00:07:51.380]  也不會死
[00:07:51.380 --> 00:07:54.380]  連你的頭髮有多少條
[00:07:54.380 --> 00:07:56.060]  神都數過
[00:07:56.060 --> 00:07:57.420]  神會保守你
[00:07:57.420 --> 00:07:58.980]  神會保護你
[00:07:58.980 --> 00:08:00.700]  不需要懼怕
[00:08:00.700 --> 00:08:07.180]  有沒有看到兩個樓梯級的平衡結構
[00:08:07.180 --> 00:08:09.300]  很精彩
[00:08:09.300 --> 00:08:11.020]  所以今天的經文
[00:08:11.020 --> 00:08:14.300]  是回應上一次的經文
[00:08:14.300 --> 00:08:19.940]  是《馬太福音》第十章第十八節至二十三節
[00:08:19.940 --> 00:08:24.300]  當耶穌基督送基督門徒進入世上
[00:08:24.300 --> 00:08:26.460]  好像羊進入狼羣
[00:08:26.460 --> 00:08:27.740]  今天跟他們說
[00:08:27.740 --> 00:08:30.460]  你不需要害怕
[00:08:30.460 --> 00:08:31.900]  在二十六節
[00:08:31.900 --> 00:08:33.020]  二十八節
[00:08:33.020 --> 00:08:35.460]  兩次說不要怕他們
[00:08:35.460 --> 00:08:40.820]  在三十一節說不要懼怕
[00:08:40.820 --> 00:08:45.500]  如果我們留意今天的經文
[00:08:45.500 --> 00:08:47.060]  一頭一尾
[00:08:47.060 --> 00:08:51.820]  在二十六節和三十一節的開始都說什麼
[00:08:51.820 --> 00:08:56.940]  所以不要怕他們
[00:08:56.940 --> 00:08:58.100]  一樣的經文
[00:08:58.100 --> 00:09:00.220]  都是由所以開始
[00:09:00.220 --> 00:09:01.140]  二十六節
[00:09:01.140 --> 00:09:02.780]  三十一節
[00:09:02.780 --> 00:09:06.340]  如果說到所以就要怎樣
[00:09:06.340 --> 00:09:09.180]  要看前面的經文
[00:09:09.180 --> 00:09:11.340]  二十六節的前面是什麼
[00:09:11.340 --> 00:09:13.900]  二十四節和二十五節
[00:09:13.900 --> 00:09:16.860]  就是上一次跟大家說的
[00:09:16.860 --> 00:09:23.220]  要做學生的不能夠高過先生
[00:09:23.220 --> 00:09:27.180]  做僕人的不能夠高過主人
[00:09:27.180 --> 00:09:30.460]  學生要似先生
[00:09:30.460 --> 00:09:32.100]  僕人要似主人
[00:09:32.100 --> 00:09:33.980]  我們要似耶穌基督
[00:09:33.980 --> 00:09:35.900]  這就是我上次所說的
[00:09:35.900 --> 00:09:38.180]  當我們越來越似的時候
[00:09:38.180 --> 00:09:40.940]  那些逼迫也會越來越大
[00:09:40.940 --> 00:09:45.740]  所以耶穌基督跟我們說不要懼怕
[00:09:45.740 --> 00:09:48.420]  門徒的標誌第一就是
[00:09:48.420 --> 00:09:50.260]  更似耶穌基督
[00:09:50.260 --> 00:09:52.460]  第二個標誌是什麼
[00:09:52.460 --> 00:09:54.260]  不用懼怕
[00:09:54.260 --> 00:09:56.540]  這個就是我們今天要說的
[00:09:56.540 --> 00:10:03.060]  在這裏針研二十九章二十五節
[00:10:03.060 --> 00:10:03.900]  經文說
[00:10:03.900 --> 00:10:07.220]  懼怕人的三十一節
[00:10:07.220 --> 00:10:09.380]  唯有倚靠耶和華的
[00:10:09.380 --> 00:10:12.580]  必得安穩
[00:10:12.580 --> 00:10:14.060]  經文說得很清楚
[00:10:14.060 --> 00:10:16.580]  我們不要懼怕人
[00:10:16.580 --> 00:10:17.860]  要懼怕的
[00:10:17.860 --> 00:10:19.380]  我們要懼怕神
[00:10:19.380 --> 00:10:22.060]  我們要倚靠神
[00:10:22.060 --> 00:10:22.980]  有人說
[00:10:22.980 --> 00:10:26.500]  如果我們懼怕神的時候
[00:10:26.500 --> 00:10:29.660]  我們就什麼都不需要懼怕
[00:10:29.660 --> 00:10:32.220]  但是如果我們不懼怕神的時候
[00:10:32.220 --> 00:10:33.180]  就怎樣
[00:10:33.180 --> 00:10:35.380]  樣樣都懼怕
[00:10:35.380 --> 00:10:37.540]  所以懼怕神是很重要
[00:10:37.540 --> 00:10:39.420]  但是很可惜的
[00:10:39.420 --> 00:10:42.380]  因爲現在甚至在基督徒
[00:10:42.380 --> 00:10:44.660]  一向那些人的作風是怎麼樣
[00:10:44.660 --> 00:10:48.980]  越來越喜歡將神變成我們的好朋友
[00:10:48.980 --> 00:10:52.100]  變成了我們的老友忌
[00:10:52.100 --> 00:10:53.380]  沒有人懼怕神的
[00:10:53.380 --> 00:10:54.860]  在我們的禱告當中
[00:10:54.860 --> 00:10:56.380]  在我們的言語當中
[00:10:56.380 --> 00:10:58.860]  在我們的日常生活中
[00:10:58.860 --> 00:11:00.700]  個個都顯示出來
[00:11:00.700 --> 00:11:03.660]  我們根本不敬畏神
[00:11:03.660 --> 00:11:07.020]  如果今天神突然在我們面前向我們顯現
[00:11:07.020 --> 00:11:11.020]  說不定大部分人都想湧上前和祂擁抱
[00:11:11.020 --> 00:11:14.020]  走上前和祂擁抱
[00:11:14.020 --> 00:11:15.260]  沒有人敬畏神
[00:11:15.260 --> 00:11:16.860]  很多人害怕
[00:11:16.860 --> 00:11:18.820]  我們是應該要敬畏神
[00:11:18.820 --> 00:11:21.940]  不要敬畏人
[00:11:21.940 --> 00:11:24.420]  我們是從神的話語中
[00:11:24.420 --> 00:11:27.380]  能夠得到知識
[00:11:27.380 --> 00:11:28.860]  敬畏神是什麼
[00:11:28.860 --> 00:11:30.540]  是從我們日常生活
[00:11:30.540 --> 00:11:32.380]  虔誠的生活當中
[00:11:32.380 --> 00:11:35.060]  學會怎麼樣來敬畏神
[00:11:35.060 --> 00:11:36.380]  單單從神的話語
[00:11:36.380 --> 00:11:38.700]  我們不能夠學會敬畏神
[00:11:38.700 --> 00:11:41.340]  要在我們日常的生活當中
[00:11:41.340 --> 00:11:44.060]  如果我們有敬虔的生活
[00:11:44.060 --> 00:11:48.340]  就能夠學習敬畏神
[00:11:48.340 --> 00:11:51.180]  如果我們怕人的話
[00:11:51.180 --> 00:11:55.660]  那就會影響我們和別人分享我們的信仰
[00:11:55.660 --> 00:11:56.660]  很多時候
[00:11:56.660 --> 00:11:59.020]  我們不夠膽子和別人分享信仰
[00:11:59.020 --> 00:12:00.780]  爲什麼
[00:12:00.780 --> 00:12:02.020]  是不是有人逼迫我們
[00:12:02.020 --> 00:12:04.580]  有人會害我們甚至殺我們
[00:12:04.580 --> 00:12:05.940]  不是的
[00:12:05.940 --> 00:12:08.980]  我們甚至怕別人怎麼看我們
[00:12:08.980 --> 00:12:12.140]  我們甚至怕別人怎麼想我們
[00:12:12.140 --> 00:12:13.620]  當我們和別人傳福音的時候
[00:12:13.620 --> 00:12:15.580]  哎呀 別人會怎麼想我呢
[00:12:15.580 --> 00:12:17.180]  會怎麼看我呢
[00:12:17.180 --> 00:12:18.740]  只是想着想着
[00:12:18.740 --> 00:12:20.860]  我們已經害怕得不得了
[00:12:20.860 --> 00:12:23.580]  所以我們真的要敬畏神
[00:12:23.580 --> 00:12:25.580]  我們不要敬畏人
[00:12:25.580 --> 00:12:27.660]  今天的信息
[00:12:27.660 --> 00:12:32.300]  耶穌基督不僅叫我們不要懼怕
[00:12:32.300 --> 00:12:34.540]  祂給了我們三個原因
[00:12:34.540 --> 00:12:36.580]  是不要懼怕
[00:12:36.580 --> 00:12:39.260]  第一個原因是祂是全知者
[00:12:39.260 --> 00:12:41.580]  祂是什麼事都能夠知道
[00:12:41.580 --> 00:12:42.900]  祂知道一切
[00:12:42.900 --> 00:12:44.700]  所以我們不用怕
[00:12:44.700 --> 00:12:49.060]  第二件事就是祂是掌權者
[00:12:49.060 --> 00:12:50.620]  祂是主宰
[00:12:50.620 --> 00:12:52.260]  祂是掌管一切
[00:12:52.260 --> 00:12:54.180]  所以我們不用怕
[00:12:54.180 --> 00:12:58.140]  第三個原因就是祂是保護者
[00:12:58.140 --> 00:13:00.180]  祂會保護我們
[00:13:00.180 --> 00:13:04.380]  這就和我剛纔說的三級樓梯一模一樣
[00:13:04.380 --> 00:13:09.260]  從三級樓梯我們看到三個原因
[00:13:09.260 --> 00:13:13.700]  爲什麼我們不需要懼怕
[00:13:13.700 --> 00:13:16.020]  我們先看看第一個原因
[00:13:16.020 --> 00:13:18.620]  爲什麼我們不需要懼怕
[00:13:18.620 --> 00:13:20.620]  在《馬太福音》十章二十六節
[00:13:20.620 --> 00:13:21.660]  經文說什麼
[00:13:21.660 --> 00:13:24.740]  「因爲掩蓋的事沒有不露出來
[00:13:24.740 --> 00:13:28.580]  隱藏的事沒有不被人知道的」
[00:13:28.580 --> 00:13:29.820]  我們不用怕
[00:13:29.820 --> 00:13:33.060]  就是因爲神是知道一切
[00:13:33.060 --> 00:13:37.140]  這個經文看起來好像有點針研
[00:13:37.140 --> 00:13:40.060]  一眼看下去好像不那麼容易明白
[00:13:40.060 --> 00:13:43.180]  什麼叫掩蓋的事就一定會露出來
[00:13:43.180 --> 00:13:46.460]  隱藏的事會被人知道
[00:13:46.460 --> 00:13:48.060]  即是說
[00:13:48.060 --> 00:13:50.420]  如果有惡人的計謀
[00:13:50.420 --> 00:13:52.500]  如果有暗中的事
[00:13:52.500 --> 00:13:54.380]  沒有東西是神知道
[00:13:54.380 --> 00:13:57.620]  有一天將會回覆正常
[00:13:57.620 --> 00:13:58.900]  就是怎樣
[00:13:58.900 --> 00:14:02.940]  就是好人能夠得勝
[00:14:02.940 --> 00:14:05.900]  現在這個社會不是好人能夠得勝的
[00:14:05.900 --> 00:14:07.740]  現在這個社會是什麼
[00:14:07.740 --> 00:14:11.500]  中宗夕夕就中衰黑石
[00:14:11.500 --> 00:14:12.740]  是吧
[00:14:12.740 --> 00:14:15.220]  好像現在的電影一樣
[00:14:15.220 --> 00:14:16.620]  電影一看到
[00:14:16.620 --> 00:14:18.540]  好人不一定能夠得勝
[00:14:18.540 --> 00:14:20.460]  以前的粵語長片是怎樣
[00:14:20.460 --> 00:14:22.660]  粵語殘片我應該說
[00:14:22.660 --> 00:14:25.820]  粵語殘片就是好人永遠不死
[00:14:25.820 --> 00:14:28.620]  壞人去到最後都死了
[00:14:28.620 --> 00:14:30.540]  現在新的電影是怎樣
[00:14:30.540 --> 00:14:33.060]  不去到最後的那一秒鐘你都不知道
[00:14:33.060 --> 00:14:35.660]  誰會死誰不會死
[00:14:35.660 --> 00:14:37.780]  誰會得勝誰不會得勝
[00:14:37.780 --> 00:14:39.660]  有時反而壞人就怎樣
[00:14:39.660 --> 00:14:42.580]  出來嘻嘻嘻笑兩聲就是最後
[00:14:42.580 --> 00:14:46.300]  你就知道還有第二集
[00:14:46.300 --> 00:14:50.300]  但是耶穌基督說你不用害怕
[00:14:50.300 --> 00:14:51.940]  暗中裏的事
[00:14:51.940 --> 00:14:54.620]  隱蔽的事一切都會彰顯出來
[00:14:54.620 --> 00:14:57.940]  在羅馬書2:16
[00:14:57.940 --> 00:15:02.660]  耶穌基督將會審判隱蔽的事
[00:15:02.660 --> 00:15:04.700]  一切隱蔽的事
[00:15:04.700 --> 00:15:09.220]  在西雅圖的Tacoma Airport的飛機場
[00:15:09.220 --> 00:15:13.020]  在海關那裏有張字條寫在牆上
[00:15:13.020 --> 00:15:15.420]  他說一切隱藏收藏的東西
[00:15:15.420 --> 00:15:18.580]  我們都能夠找到
[00:15:18.580 --> 00:15:22.020]  這個令我想起了今天的經文
[00:15:22.020 --> 00:15:24.100]  一切隱蔽隱瞞的事
[00:15:24.100 --> 00:15:26.820]  我們都能夠找到
[00:15:26.820 --> 00:15:30.820]  聖經裏不時提醒我們
[00:15:30.820 --> 00:15:33.780]  好人將來會有獎賞
[00:15:33.780 --> 00:15:35.940]  如果我們不接受神的話
[00:15:35.940 --> 00:15:38.180]  將來會有我們的報應
[00:15:38.180 --> 00:15:41.620]  就好像啓示錄22:12
[00:15:41.620 --> 00:15:42.620]  耶穌基督說
[00:15:42.620 --> 00:15:45.540]  看啊 我必快來
[00:15:45.540 --> 00:15:46.980]  賞罰在我
[00:15:46.980 --> 00:15:50.300]  要照各人所行的報應他
[00:15:50.300 --> 00:15:52.820]  當我們是神的兒女
[00:15:52.820 --> 00:15:54.420]  如果我們做得好的時候
[00:15:54.420 --> 00:15:56.620]  我們將來會有獎賞
[00:15:56.620 --> 00:15:59.620]  就好像哥林多前書9章25節
[00:15:59.620 --> 00:16:03.100]  說我們將來都會去到神的私人寶座面前
[00:16:03.100 --> 00:16:04.820]  如果我們做得好的時候
[00:16:04.820 --> 00:16:08.100]  我們能夠得到不敗壞的冠冕
[00:16:08.100 --> 00:16:11.140]  不敗壞的冠冕就是永恆的冠冕
[00:16:11.140 --> 00:16:13.900]  我們得到的獎賞是永恆的
[00:16:13.900 --> 00:16:17.780]  現在暫時的苦難
[00:16:17.780 --> 00:16:19.820]  微不足道
[00:16:19.820 --> 00:16:21.020]  只是暫時
[00:16:21.020 --> 00:16:28.260]  我們將來會有永恆的獎賞
[00:16:28.260 --> 00:16:29.500]  我剛纔說
[00:16:29.500 --> 00:16:31.740]  啊 剛纔漏了說
[00:16:31.740 --> 00:16:34.860]  耶穌基督其實很喜歡這一節的經文
[00:16:34.860 --> 00:16:40.140]  所以我們見到在不同的聖經裏面
[00:16:40.140 --> 00:16:43.020]  都有提到相似的經文
[00:16:43.020 --> 00:16:46.340]  在《路加福音》8章16-17節
[00:16:46.340 --> 00:16:49.220]  就是有很相似的經文
[00:16:49.220 --> 00:16:51.380]  耶穌基督說:沒有人點燈
[00:16:51.380 --> 00:16:53.780]  用器皿蓋上
[00:16:53.780 --> 00:16:55.620]  或放在牀底下
[00:16:55.620 --> 00:16:58.180]  乃是放在燈臺上
[00:16:58.180 --> 00:17:00.980]  叫進來的人看見亮光
[00:17:00.980 --> 00:17:05.460]  因爲掩藏的事沒有不被顯出來
[00:17:05.460 --> 00:17:08.180]  隱瞞的事沒有不露出來
[00:17:08.180 --> 00:17:10.180]  被人知道
[00:17:10.180 --> 00:17:11.620]  而同樣的經文
[00:17:11.620 --> 00:17:14.620]  也在《路加福音》12章2節
[00:17:14.620 --> 00:17:17.700]  經文說:掩蓋的事沒有不露出來
[00:17:17.700 --> 00:17:21.180]  隱藏的事沒有不被人知道
[00:17:21.180 --> 00:17:24.860]  如果我們知道經文的背景
[00:17:24.860 --> 00:17:27.740]  《路加福音》12章是在說什麼呢
[00:17:27.740 --> 00:17:30.860]  是在說法利塞人
[00:17:30.860 --> 00:17:33.700]  我們知道法利塞人是假冒爲善
[00:17:33.700 --> 00:17:36.740]  法利塞人是空有外表
[00:17:36.740 --> 00:17:40.700]  法利塞人在外表看他們很公義
[00:17:40.700 --> 00:17:42.020]  是好人一個
[00:17:42.020 --> 00:17:45.700]  但是內心裏面是非常非常醜陋
[00:17:45.700 --> 00:17:48.060]  我們的神是看人的內心
[00:17:48.060 --> 00:17:50.180]  不是看人的外表
[00:17:50.180 --> 00:17:52.180]  耶穌基督說你們不用怕
[00:17:52.180 --> 00:17:54.300]  一切暗中所做的事
[00:17:54.300 --> 00:17:56.900]  一切陰謀一切的手段
[00:17:56.900 --> 00:18:01.020]  將來都會被人知道
[00:18:01.020 --> 00:18:04.140]  神會還我們一個公道
[00:18:04.140 --> 00:18:06.980]  這就是今天經文所說
[00:18:06.980 --> 00:18:13.740]  如果我們說
[00:18:13.740 --> 00:18:16.500]  沒有掩蓋的事沒有遮掩的事
[00:18:16.500 --> 00:18:21.100]  一切掩蓋遮掩的事都要被彰顯出來
[00:18:21.100 --> 00:18:23.700]  也都應用於我們
[00:18:23.700 --> 00:18:27.620]  我們基督徒也不要遮掩
[00:18:27.620 --> 00:18:29.460]  耶穌基督怎樣教我們
[00:18:29.460 --> 00:18:30.300]  我們就怎樣
[00:18:30.300 --> 00:18:32.460]  我們有什麼就說什麼
[00:18:32.460 --> 00:18:33.700]  有話直說
[00:18:33.700 --> 00:18:36.220]  不要我們也遮掩
[00:18:36.220 --> 00:18:39.100]  所以《馬太福音》10章27節說什麼
[00:18:39.100 --> 00:18:41.460]  我在暗中告訴你們的
[00:18:41.460 --> 00:18:43.980]  你們要在明處說出來
[00:18:43.980 --> 00:18:48.340]  你們耳中所聽的要在房上宣揚出來
[00:18:48.340 --> 00:18:49.660]  耶穌基督說
[00:18:49.660 --> 00:18:52.100]  我私底下和你們說的話
[00:18:52.100 --> 00:18:55.420]  你們就照樣說出來
[00:18:55.420 --> 00:19:00.180]  在古時拉匾教門徒是怎樣教的
[00:19:00.180 --> 00:19:03.140]  在耳朵旁邊小聲說
[00:19:03.140 --> 00:19:07.980]  然後門徒就會大聲將拉匾教的東西說出來
[00:19:07.980 --> 00:19:14.500]  這就是耶穌基督所說的這件事
