
[00:00:00.000 --> 00:00:02.400]  鼎姐妹,平安!
[00:04:22.460 --> 00:04:23.540]  只是一塊基石
[00:04:23.540 --> 00:04:29.440]  都好像兩個貨櫃箱這麼大的體積
[00:04:29.440 --> 00:04:35.720]  並且這個聖殿正在希律王參與
[00:04:35.720 --> 00:04:38.200]  在當中來去擴建
[00:04:38.200 --> 00:04:39.960]  金碧輝煌
[00:04:39.960 --> 00:04:45.340]  整個擴建的工程歷時幾十年這麼久
[00:04:45.340 --> 00:04:46.460]  在當時
[00:04:46.460 --> 00:04:48.980]  還有一些部分是未完成的
[00:04:48.980 --> 00:04:50.680]  一些庭院的部分
[00:04:50.680 --> 00:04:53.440]  工程仍然在進行中
[00:04:53.440 --> 00:04:57.800]  要到大概主後的六十四年的時間
[00:04:57.800 --> 00:05:00.580]  才完成
[00:05:00.580 --> 00:05:02.300]  在猶太人的眼中
[00:05:02.300 --> 00:05:04.980]  聖殿是很重要的
[00:05:04.980 --> 00:05:06.200]  代表了神的同在
[00:05:06.200 --> 00:05:08.300]  代表了神的保護
[00:05:08.300 --> 00:05:10.660]  特別是在那一刻
[00:05:10.660 --> 00:05:12.960]  門徒的夫子
[00:05:12.960 --> 00:05:16.520]  剛剛在這間這麼宏偉的聖殿裡面
[00:05:16.520 --> 00:05:19.140]  去教訓完眾人
[00:05:19.140 --> 00:05:23.440]  門徒自然感覺到嘔吐
[00:05:23.440 --> 00:05:24.940]  不過在這一刻
[00:05:24.940 --> 00:05:28.000]  耶穌的回應是一盆冷水淋過去
[00:05:28.000 --> 00:05:30.340]  耶穌在第二節裡面的回應是這樣說的
[00:05:30.340 --> 00:05:33.140]  「你看見這大電雨嗎?
[00:05:33.140 --> 00:05:36.300]  將來這類沒有一塊石頭
[00:05:36.300 --> 00:05:39.980]  留在石頭上不被拆毀了」
[00:05:39.980 --> 00:05:40.860]  意思就是說
[00:05:40.860 --> 00:05:43.340]  你眼前這麼宏偉的聖殿
[00:05:43.340 --> 00:05:46.380]  將會在很快之後
[00:05:46.380 --> 00:05:48.100]  被完全摧毀
[00:05:48.100 --> 00:05:50.700]  成為廢堆
[00:05:50.700 --> 00:05:53.540]  一個很大的反差
[00:05:53.540 --> 00:05:57.240]  我不知道當時門徒的反應是怎樣
[00:05:57.240 --> 00:05:59.220]  不過如果大家都記得
[00:05:59.220 --> 00:06:00.700]  特別是在《馬可福音》裡面
[00:06:00.700 --> 00:06:03.300]  門徒的形象是一般的
[00:06:03.300 --> 00:06:06.180]  很多時候門徒都不是很明白
[00:06:06.180 --> 00:06:08.900]  真正跟隨主的意義
[00:06:08.900 --> 00:06:10.860]  是怎樣的一回事
[00:06:10.860 --> 00:06:12.500]  我們剛才看第十三章
[00:06:12.500 --> 00:06:13.860]  在第十章的時候
[00:06:13.860 --> 00:06:17.700]  門徒仍然在爭論誰為大
[00:06:17.700 --> 00:06:20.340]  他們認為跟從主
[00:06:20.340 --> 00:06:23.140]  應該是很威風的
[00:06:23.140 --> 00:06:25.940]  是要受很多人的景仰
[00:06:25.940 --> 00:06:28.460]  於是他們在爭論
[00:06:28.460 --> 00:06:32.180]  究竟哪一個應該坐在耶穌的左邊
[00:06:32.180 --> 00:06:35.060]  哪一個坐在耶穌的右邊
[00:06:35.060 --> 00:06:37.540]  不過耶穌的教導不是這樣
[00:06:37.540 --> 00:06:38.660]  耶穌的教導是
[00:06:38.660 --> 00:06:39.980]  你要跟從我嗎?
[00:06:39.980 --> 00:06:43.900]  你就作眾人的僕人
[00:06:43.900 --> 00:06:45.420]  弟兄姊妹
[00:06:45.420 --> 00:06:47.900]  有時候我們會不會
[00:06:47.900 --> 00:06:52.060]  有一種潛藏的想法
[00:06:52.060 --> 00:06:54.380]  我們覺得信耶穌
[00:06:54.380 --> 00:06:56.980]  是要得到很多人的尊敬
[00:06:56.980 --> 00:07:00.020]  才像樣的
[00:07:00.020 --> 00:07:02.660]  但聖經並沒有這樣說
[00:07:02.660 --> 00:07:06.100]  我們信仰的本質是什麼呢?
[00:07:06.100 --> 00:07:08.180]  是世界會恨我們的
[00:07:08.180 --> 00:07:12.860]  因為我們不屬於世界
[00:07:12.860 --> 00:07:14.420]  當然我們不是說
[00:07:14.420 --> 00:07:15.980]  受人尊敬不好
[00:07:15.980 --> 00:07:17.380]  我們不是說刻意成為
[00:07:17.380 --> 00:07:19.020]  黑人憎的基督徒
[00:07:19.020 --> 00:07:19.980]  不是這樣
[00:07:19.980 --> 00:07:21.820]  受人尊敬是好的
[00:07:21.820 --> 00:07:24.940]  不過不是必須的
[00:07:24.940 --> 00:07:27.340]  特別當我們傳福音的時候
[00:07:27.340 --> 00:07:33.660]  不一定要有很多人的擁護、讚賞
[00:07:33.660 --> 00:07:35.820]  聖經裡面讓我們看得見
[00:07:35.820 --> 00:07:37.260]  很多時候反而是
[00:07:37.260 --> 00:07:39.860]  當在逼迫、在艱難的裡面
[00:07:39.860 --> 00:07:43.260]  神的道反而是傳開得最快的
[00:07:43.260 --> 00:07:45.420]  當大家看《史壇傳》的時候就會看得到
[00:07:45.420 --> 00:07:47.540]  神的道的傳開
[00:07:47.540 --> 00:07:49.420]  是聖靈的工作
[00:07:49.420 --> 00:07:54.220]  是人信服聖靈的引導的結果
[00:07:54.220 --> 00:08:00.900]  不是因為人有什麼才華、能力和名聲
[00:08:00.900 --> 00:08:06.180]  門徒和耶穌從聖殿走到橄欖山之後
[00:08:06.180 --> 00:08:08.420]  門徒忍不住了
[00:08:08.420 --> 00:08:11.700]  忍不住要問耶穌兩個問題
[00:08:11.700 --> 00:08:14.780]  如果這樣的災難要發生的時候
[00:08:14.780 --> 00:08:16.860]  是在什麼時候呢?
[00:08:16.860 --> 00:08:19.860]  還有什麼預兆呢?
[00:08:19.860 --> 00:08:21.340]  門徒很想知道
[00:08:21.340 --> 00:08:24.820]  不過耶穌並沒有給他們相應的答案
[00:08:24.820 --> 00:08:29.100]  耶穌跟著跟他們說的是要教導門徒
[00:08:29.100 --> 00:08:32.900]  將來如何去面對一些災難
[00:08:32.900 --> 00:08:36.300]  如何去面對一些困境
[00:08:36.300 --> 00:08:38.540]  耶穌一再強調
[00:08:38.540 --> 00:08:40.500]  一個很重要的提醒是
[00:08:40.500 --> 00:08:43.060]  你們要謹慎
[00:08:43.060 --> 00:08:44.740]  要謹慎、要謹慎
[00:08:44.740 --> 00:08:49.180]  這樣的命令在十三章裡面反覆地出現
[00:08:49.180 --> 00:08:52.340]  出現了四次
[00:08:52.340 --> 00:08:54.980]  在亂世裡面要小心
[00:08:54.980 --> 00:08:56.540]  不要被迷惑
[00:08:56.540 --> 00:08:58.620]  不要驚慌
[00:08:58.620 --> 00:09:00.940]  不要過分的驚慌
[00:09:00.940 --> 00:09:05.900]  不要搞錯了信靠真正的對象
[00:09:05.900 --> 00:09:08.540]  耶穌的回答、耶穌的講論
[00:09:08.540 --> 00:09:11.700]  可以有一個這樣的經文結構
[00:09:11.700 --> 00:09:14.100]  是一個交叉型的結構
[00:09:14.100 --> 00:09:20.500]  頭尾呼應在第五第六節和二十三節是講迷惑的提醒
[00:09:20.500 --> 00:09:23.300]  第七第八節、十四二十節
[00:09:23.300 --> 00:09:26.420]  是講到戰爭和災難的提醒
[00:09:26.420 --> 00:09:31.340]  在中間的特別九到十三節
[00:09:31.340 --> 00:09:38.500]  講到門徒信主的人將要面對的迫迫
[00:09:38.500 --> 00:09:41.700]  在當中也蘊含著一個很珍貴的盼望
[00:09:41.700 --> 00:09:43.100]  我們一會兒會看
[00:09:43.100 --> 00:09:45.100]  首先我們來看
[00:09:45.100 --> 00:09:48.060]  耶穌基督有關迷惑的提醒
[00:09:48.060 --> 00:09:51.260]  第五第六節和二十一至二十三節
[00:09:51.260 --> 00:09:52.140]  耶穌這樣說
[00:09:52.140 --> 00:09:53.380]  你們要謹慎
[00:09:53.380 --> 00:09:55.020]  免得有人迷惑你們
[00:09:55.020 --> 00:09:57.420]  將來有好些人要冒我的名利
[00:09:57.420 --> 00:09:59.340]  說我是基督
[00:09:59.340 --> 00:10:01.620]  並且要迷惑很多的人
[00:10:01.620 --> 00:10:02.860]  二十一至二十三節
[00:10:02.860 --> 00:10:04.700]  那時有人對你們說
[00:10:04.700 --> 00:10:06.620]  看呀,基督在這裡
[00:10:06.620 --> 00:10:08.260]  或說基督在那裡
[00:10:08.260 --> 00:10:09.460]  你們不要信
[00:10:09.460 --> 00:10:11.620]  因為假基督、假先知
[00:10:11.620 --> 00:10:15.700]  將要起來顯神跡其事
[00:10:15.700 --> 00:10:17.220]  倘若能行
[00:10:17.220 --> 00:10:18.700]  如果可以的話
[00:10:18.700 --> 00:10:21.020]  連神的選民都被迷惑
[00:10:21.020 --> 00:10:22.220]  你們要謹慎
[00:10:22.220 --> 00:10:27.420]  看呀,凡事我都預先告知你們
[00:10:27.420 --> 00:10:29.300]  耶穌基督在這裡的預言
[00:10:29.300 --> 00:10:30.420]  是要告訴他們
[00:10:30.420 --> 00:10:31.580]  要提醒他們
[00:10:31.580 --> 00:10:34.740]  將來會有很多人冒耶穌的名
[00:10:34.740 --> 00:10:37.140]  來到說我是
[00:10:37.140 --> 00:10:39.340]  大家知道「我是」是指向神
[00:10:39.340 --> 00:10:42.420]  「我是基督」
[00:10:42.420 --> 00:10:44.700]  並且要迷惑很多的人
[00:10:44.700 --> 00:10:46.220]  怎樣迷惑呢?
[00:10:46.220 --> 00:10:48.340]  經文裡面特別提到
[00:10:48.340 --> 00:10:52.060]  這些假基督、假先知
[00:10:52.060 --> 00:10:55.100]  會透過神跡其事
[00:10:55.100 --> 00:10:59.700]  當然也會當中夾雜一些虛假的道理
[00:10:59.700 --> 00:11:02.260]  來施行迷惑
[00:11:02.260 --> 00:11:03.540]  他們看來
[00:11:03.540 --> 00:11:06.220]  驟眼看來好像都挺靚的
[00:11:06.220 --> 00:11:10.300]  看來都好像有一些效用
[00:11:10.300 --> 00:11:12.460]  大家記得在《初一及記》裡面
[00:11:12.460 --> 00:11:13.940]  法老的術士
[00:11:13.940 --> 00:11:17.620]  都真的能夠施行到一點點的法術
[00:11:17.620 --> 00:11:19.540]  不過大家知道這些是虛浮的
[00:11:19.540 --> 00:11:21.660]  是虛假的
[00:11:21.660 --> 00:11:23.060]  弟兄姊妹
[00:11:23.060 --> 00:11:24.940]  人很多時候都傾向
[00:11:24.940 --> 00:11:28.300]  希望看到更多的神跡
[00:11:28.300 --> 00:11:31.020]  希望有更多的神跡、其事
[00:11:31.020 --> 00:11:33.140]  來支持我們的信仰
[00:11:33.140 --> 00:11:35.540]  如果我們去傳福音的時候
[00:11:35.540 --> 00:11:37.940]  能夠在未認識神的人面前
[00:11:37.940 --> 00:11:39.860]  讓他們看到一個神跡
[00:11:39.860 --> 00:11:42.900]  是挺有說服力的
[00:11:42.900 --> 00:11:45.940]  有時候我們可能都不自覺地這樣
[00:11:45.940 --> 00:11:48.820]  本應我們應該用我們的生命見證
[00:11:48.820 --> 00:11:50.700]  來讓人看得見基督
[00:11:50.700 --> 00:11:53.380]  不過有時候我們可能心裡也想外判給
[00:11:53.380 --> 00:11:56.260]  一些神跡、其事
[00:11:56.260 --> 00:11:58.260]  耶穌要提醒門徒
[00:11:58.260 --> 00:12:00.700]  要謹慎
[00:12:00.700 --> 00:12:02.500]  這些是不可靠的
[00:12:02.500 --> 00:12:03.620]  弟兄姊妹
[00:12:03.620 --> 00:12:09.380]  我們的信仰不是要靠一些堂皇的聖殿
[00:12:09.380 --> 00:12:12.980]  或者一些令人羨慕驚訝的神跡
[00:12:12.980 --> 00:12:17.100]  有時候我們也有這樣的成功感作訟
[00:12:17.100 --> 00:12:19.300]  覺得我們的信仰
[00:12:19.300 --> 00:12:21.300]  我們翻譯教會
[00:12:21.300 --> 00:12:25.540]  要在人心裡覺得很強大就最好了
[00:12:25.540 --> 00:12:26.860]  如果是這樣的話
[00:12:26.860 --> 00:12:30.860]  我們傳福音就會容易很多了
[00:12:30.860 --> 00:12:33.180]  不過我想提醒大家
[00:12:33.180 --> 00:12:35.020]  聖經也提醒我們
[00:12:35.020 --> 00:12:37.860]  福音興旺不需要這樣的條件
[00:12:37.860 --> 00:12:40.100]  其實沒有這樣的情況也可以的
[00:12:40.100 --> 00:12:41.100]  剛才看過
[00:12:41.100 --> 00:12:44.220]  有時候甚至在苦難、困難的當中
[00:12:44.220 --> 00:12:48.860]  福音更加興旺
[00:12:48.860 --> 00:12:52.940]  有時候當迷惑臨到的時候
[00:12:52.940 --> 00:12:56.060]  可能我們不是很容易去覺察得到
[00:12:56.060 --> 00:12:57.340]  就好像我們經常說
[00:12:57.340 --> 00:13:01.380]  賊人不會在他的額頭寫著「賊人」兩個字的
[00:13:01.380 --> 00:13:03.020]  有時候迷惑會怎樣形式出現
[00:13:03.020 --> 00:13:06.580]  就好像將你的焦點稍為移一移
[00:13:06.580 --> 00:13:09.700]  讓你的焦點模糊了一點點就可以了
[00:13:09.700 --> 00:13:13.140]  模糊了去成功健康與財富的福音
[00:13:13.140 --> 00:13:16.300]  模糊了去不斷追求神蹟、祈禱等等
[00:13:16.300 --> 00:13:19.900]  將它模糊了一點點就可以了
[00:13:19.900 --> 00:13:24.340]  這樣信徒就會果足不前
[00:13:24.340 --> 00:13:28.820]  甚至最後會選擇離開
[00:13:28.820 --> 00:13:30.580]  弟兄姊妹
[00:13:30.580 --> 00:13:36.020]  有時候我們會不會覺得我們的信仰好像沒什麼用
[00:13:36.020 --> 00:13:38.700]  好像對我們沒什麼幫助
[00:13:38.700 --> 00:13:39.700]  好像沒什麼效用
[00:13:39.700 --> 00:13:40.260]  不知道會不會這樣
[00:13:40.260 --> 00:13:45.580]  特別是當在面對艱難逆境的時候
[00:13:45.580 --> 00:13:49.060]  不能夠提供即時的答案
[00:13:49.060 --> 00:13:50.500]  我們祈禱之後
[00:13:50.500 --> 00:13:55.340]  也不能夠看得見立竿見影的果效
[00:13:55.340 --> 00:13:59.100]  因此可能我們慢慢就會失去耐性了
[00:13:59.100 --> 00:14:07.700]  甚至我們會不自覺地轉向尋求其他的倚靠
[00:14:07.700 --> 00:14:09.180]  保羅提醒我們
[00:14:09.180 --> 00:14:10.980]  猶太人追求神蹟
[00:14:10.980 --> 00:14:13.220]  希臘人追求智慧
[00:14:13.220 --> 00:14:18.620]  我們卻是全釘十字架的基督
[00:14:18.620 --> 00:14:21.580]  耶穌基督是我們釘十字架的基督
[00:14:21.580 --> 00:14:23.260]  是我們要傳的
[00:14:23.260 --> 00:14:25.140]  是我們要領受的
[00:14:25.140 --> 00:14:26.740]  在世人看來
[00:14:26.740 --> 00:14:29.580]  耶穌基督好像很差勁
[00:14:29.580 --> 00:14:33.140]  會被釘在十字架上
[00:14:33.140 --> 00:14:34.980]  但是我們知道
[00:14:34.980 --> 00:14:36.340]  在我們得救的人
[00:14:36.340 --> 00:14:39.060]  這是福音的大能
[00:14:39.060 --> 00:14:41.460]  保羅提醒我們
[00:14:41.460 --> 00:14:43.700]  我們能夠誇的是什麼呢?
[00:14:43.700 --> 00:14:44.980]  我們能夠誇的
[00:14:44.980 --> 00:14:50.100]  或者保羅特別喜歡誇的是自己的軟弱
[00:14:50.100 --> 00:14:54.380]  他叫基督的能力去否備我們
[00:14:54.380 --> 00:14:57.060]  厚厚地否備我們
[00:14:57.060 --> 00:14:58.140]  弟兄姊妹
[00:14:58.140 --> 00:14:58.940]  事實上是的
[00:14:58.940 --> 00:15:00.060]  我們沒有什麼可誇
[00:15:00.060 --> 00:15:03.180]  我們知道自己是全然敗壞的本相的時候
[00:15:03.180 --> 00:15:06.060]  我們就能夠完全地投進
[00:15:06.060 --> 00:15:10.500]  耶穌基督的恩典裡面
[00:15:10.500 --> 00:15:11.700]  去倚靠祂
[00:15:11.700 --> 00:15:14.180]  祈求祂的能力來否備我們
[00:15:14.180 --> 00:15:15.660]  我們所信的
[00:15:15.660 --> 00:15:19.900]  從來不是強者的神學
[00:15:19.900 --> 00:15:26.100]  我們所信的是軟弱的神學
[00:15:26.100 --> 00:15:28.060]  看似軟弱
[00:15:28.060 --> 00:15:31.900]  卻是十分的剛強
[00:15:31.900 --> 00:15:34.180]  弟兄姊妹
[00:15:34.180 --> 00:15:35.940]  我們要謹慎
[00:15:35.940 --> 00:15:38.540]  在紛亂的世代裡面
[00:15:38.540 --> 00:15:39.900]  在逆境當中
[00:15:39.900 --> 00:15:43.260]  人很容易會被迷惑
[00:15:43.260 --> 00:15:45.580]  很容易會被一些虛假的道理
[00:15:45.580 --> 00:15:47.140]  虛假的盼望
[00:15:47.140 --> 00:15:52.180]  來取代我們堅實的信仰
[00:15:52.180 --> 00:15:54.100]  這是我們要小心的
[00:15:54.100 --> 00:15:55.940]  要謹慎的
[00:15:55.940 --> 00:15:56.420]  第二方面
[00:15:56.420 --> 00:15:58.900]  耶穌在經文裡面提醒
[00:15:58.900 --> 00:15:59.940]  當災難
[00:15:59.940 --> 00:16:01.420]  當戰爭來到的時候
[00:16:01.420 --> 00:16:02.820]  應該要怎樣
[00:16:02.820 --> 00:16:04.660]  第七第八節那裡這樣說
[00:16:04.660 --> 00:16:08.260]  你們會聽見打仗和打仗的風聲
[00:16:08.260 --> 00:16:09.500]  不要驚慌
[00:16:09.500 --> 00:16:11.380]  這事是必須有的
[00:16:11.380 --> 00:16:13.620]  只是末期還沒有到
[00:16:13.620 --> 00:16:14.700]  民要攻打民
[00:16:14.700 --> 00:16:16.420]  國要攻打國
[00:16:16.420 --> 00:16:19.140]  「多處必有地震、饑荒
[00:16:19.140 --> 00:16:22.500]  且都是災難的起頭」
[00:16:22.500 --> 00:16:25.540]  耶穌跟門徒說
[00:16:25.540 --> 00:16:26.420]  是會有的
[00:16:26.420 --> 00:16:28.620]  接下來將會打仗
[00:16:28.620 --> 00:16:29.980]  也會有人禍
[00:16:29.980 --> 00:16:31.980]  會有天災
[00:16:31.980 --> 00:16:33.380]  特別是因為人的罪
[00:16:33.380 --> 00:16:36.340]  這些事情是必須有的
[00:16:36.340 --> 00:16:40.100]  但這並不是末日臨到的徵兆
[00:16:40.100 --> 00:16:41.420]  耶穌在經文裡面說
[00:16:41.420 --> 00:16:44.820]  這只是災難的起頭
[00:16:44.820 --> 00:16:46.980]  只是剛剛開始
[00:16:46.980 --> 00:16:49.260]  有些翻譯
[00:16:49.260 --> 00:16:50.420]  亦叫災難的起頭
[00:16:50.420 --> 00:16:54.500]  亦叫產前的陣痛
[00:16:54.500 --> 00:16:57.420]  如果有經歷的媽媽們
[00:16:57.420 --> 00:16:59.580]  應該有這樣的體會
[00:16:59.580 --> 00:17:01.340]  越來越艱難
[00:17:01.340 --> 00:17:03.460]  越來越痛苦
[00:17:03.460 --> 00:17:05.100]  並且要有心理準備
[00:17:05.100 --> 00:17:06.740]  是要有一個過程
[00:17:06.740 --> 00:17:10.340]  可能需要打一場持久戰
[00:17:10.340 --> 00:17:12.340]  在第十四節到二十節
[00:17:12.340 --> 00:17:13.820]  耶穌繼續說
[00:17:13.820 --> 00:17:15.700]  當災難來到的時候
[00:17:15.700 --> 00:17:16.940]  在不同的情況
[00:17:16.940 --> 00:17:19.380]  要怎樣去面對
[00:17:19.380 --> 00:17:22.660]  第十四節說到
[00:17:22.660 --> 00:17:24.780]  「哪行毀壞可憎」
[00:17:24.780 --> 00:17:28.460]  是引自《但以理書》裡面的寓言
[00:17:28.460 --> 00:17:30.860]  特別指向將來將會有
[00:17:30.860 --> 00:17:34.020]  「誤信神的皇帝」
[00:17:34.020 --> 00:17:37.340]  「君王會褻瀆聖殿」
[00:17:37.340 --> 00:17:39.300]  耶穌在這段經文裡面
[00:17:39.300 --> 00:17:41.900]  要提醒的意思
[00:17:41.900 --> 00:17:44.300]  是當戰爭
[00:17:44.300 --> 00:17:46.740]  當災難臨到的時候
[00:17:46.740 --> 00:17:48.340]  不用那麼害怕
[00:17:48.340 --> 00:17:50.860]  不要過分的驚慌
[00:17:50.860 --> 00:17:52.900]  你要做當做的事
[00:17:52.900 --> 00:17:54.060]  要應變
[00:17:54.060 --> 00:17:55.660]  要逃難
[00:17:55.660 --> 00:17:57.020]  在經文裡面提到
[00:17:57.020 --> 00:17:58.860]  到那個時候
[00:17:58.860 --> 00:18:00.140]  如果你是在房頂的
[00:18:00.140 --> 00:18:01.060]  你要怎樣做
[00:18:01.060 --> 00:18:04.660]  你在田裡的要怎樣做
[00:18:04.660 --> 00:18:05.740]  告訴大家
[00:18:05.740 --> 00:18:09.460]  到時應該怎樣去面對
[00:18:09.460 --> 00:18:13.140]  當時有一些誤解
[00:18:13.140 --> 00:18:17.100]  以為聖殿是永蒙保守
[00:18:17.100 --> 00:18:18.860]  有些什麼事情
[00:18:18.860 --> 00:18:20.380]  總之你躲進去聖殿
[00:18:20.380 --> 00:18:21.140]  就最穩妥
[00:18:21.140 --> 00:18:22.660]  一定不會有問題的
[00:18:22.660 --> 00:18:27.460]  因此很多神的子民
[00:18:27.460 --> 00:18:29.660]  就是這樣來到元南
[00:18:29.660 --> 00:18:31.180]  之後有一些記載
[00:18:31.180 --> 00:18:33.660]  都說到往後有一些假先知
[00:18:33.660 --> 00:18:35.900]  都這樣來迷惑
[00:18:35.900 --> 00:18:37.620]  他們可能受了一些
[00:18:37.620 --> 00:18:40.260]  賄賂,一些暴君的賄賂
[00:18:40.260 --> 00:18:42.660]  於是他們去欺騙民眾
[00:18:42.660 --> 00:18:44.780]  叫他們這些不需要逃跑的
[00:18:44.780 --> 00:18:46.620]  或者你們去聖殿就可以了
[00:18:46.620 --> 00:18:51.740]  其實他們只是想幫助去阻止
[00:18:51.740 --> 00:18:55.060]  神的子民來逃難
[00:18:55.060 --> 00:18:56.580]  耶穌的叮囑是
[00:18:56.580 --> 00:18:59.620]  當災難來的時候
[00:18:59.620 --> 00:19:01.980]  做應該要做的事情
[00:19:01.980 --> 00:19:03.500]  要應變
[00:19:03.500 --> 00:19:05.460]  不要自亂陣腳
[00:19:05.460 --> 00:19:09.940]  不要過分的驚慌
[00:19:09.940 --> 00:19:11.660]  過分的懼怕
[00:19:11.660 --> 00:19:13.380]  並且經文裡面提醒我們
[00:19:13.380 --> 00:19:14.940]  我們要知道
[00:19:14.940 --> 00:19:17.020]  神是有憐憫的
[00:19:17.020 --> 00:19:17.700]  我們看一件事
[00:19:17.700 --> 00:19:18.740]  在經文裡面提到
[00:19:18.740 --> 00:19:20.660]  如果不是主減少這個日子
[00:19:20.660 --> 00:19:21.900]  沒有一個人能夠得救
