
[00:00:00.000 --> 00:00:04.760]  今天我上次剛剛講完天國的比喻
[00:06:48.640 --> 00:06:51.000]  我講的是表面這點很重要
[00:06:51.000 --> 00:06:52.840]  剛纔的經文大家都讀過了
[00:06:52.840 --> 00:06:54.960]  我相信大家讀經文的時候
[00:06:54.960 --> 00:06:58.480]  都有些大兄姐妹在撓撓頭
[00:06:58.480 --> 00:06:59.440]  爲什麼呢
[00:06:59.440 --> 00:07:01.280]  爲什麼有這麼大的出入呢
[00:07:01.280 --> 00:07:05.400]  我們先看看路加福音18-20節
[00:07:05.400 --> 00:07:07.840]  有一個官問耶穌說
[00:07:07.840 --> 00:07:11.720]  我該作什麼事纔可以承受永生
[00:07:11.720 --> 00:07:13.000]  耶穌對他說
[00:07:13.000 --> 00:07:14.640]  誡命你是曉得的
[00:07:14.640 --> 00:07:16.280]  不可奸人不可殺人
[00:07:16.280 --> 00:07:19.000]  不可偷渡不可作假見證
[00:07:19.000 --> 00:07:21.320]  當孝順父母
[00:07:21.320 --> 00:07:22.960]  有人走來問耶穌
[00:07:22.960 --> 00:07:24.400]  怎樣能夠入天國
[00:07:24.400 --> 00:07:27.040]  怎樣能夠得到永生
[00:07:27.040 --> 00:07:30.600]  耶穌基督說你有沒有守律法
[00:07:30.600 --> 00:07:32.960]  你有沒有守律法
[00:07:32.960 --> 00:07:35.920]  這個和保羅的教導好像很不一樣
[00:07:35.920 --> 00:07:37.320]  剛剛纔講完
[00:07:37.320 --> 00:07:39.680]  什麼叫恩順清義
[00:07:39.680 --> 00:07:42.520]  我們是因爲信而被神稱爲義人
[00:07:42.520 --> 00:07:43.960]  不是我們自己做
[00:07:43.960 --> 00:07:46.000]  不是我們去守律法的
[00:07:46.000 --> 00:07:48.440]  保羅在羅馬書十一章六節講什麼
[00:07:48.440 --> 00:07:51.560]  既是出於恩典就不在乎行爲
[00:07:51.560 --> 00:07:55.240]  不然恩典就不是恩典了
[00:07:55.240 --> 00:07:57.800]  如果是靠行爲靠守律法的
[00:07:57.800 --> 00:08:00.040]  就不是恩典了
[00:08:00.040 --> 00:08:02.280]  那爲什麼有人問耶穌基督
[00:08:02.280 --> 00:08:04.560]  怎樣能夠得到永生
[00:08:04.560 --> 00:08:06.600]  耶穌基督會說你有沒有守律法
[00:08:06.600 --> 00:08:09.280]  爲什麼這麼奇妙
[00:08:09.280 --> 00:08:11.880]  剛剛Sidney才說
[00:08:11.880 --> 00:08:14.160]  《新舊約聖經》從來不自相矛盾
[00:08:14.160 --> 00:08:17.760]  有同一位聖靈來到密士聖經
[00:08:17.760 --> 00:08:19.600]  現在就見到這麼大的矛盾
[00:08:19.600 --> 00:08:21.720]  究竟是爲什麼
[00:08:21.720 --> 00:08:23.560]  原因很簡單
[00:08:23.560 --> 00:08:25.840]  原因就是我們解錯經
[00:08:25.840 --> 00:08:31.080]  《路加福音》十八章的經文不是這樣解
[00:08:31.080 --> 00:08:32.440]  我們解錯經
[00:08:32.440 --> 00:08:34.120]  我們看看應該怎麼解
[00:08:34.120 --> 00:08:35.800]  首先我們要明白到
[00:08:35.800 --> 00:08:38.160]  在《路加福音》第十八章
[00:08:38.160 --> 00:08:40.000]  耶穌基督用了三個例子
[00:08:40.000 --> 00:08:42.960]  來教恩順清義的道理
[00:08:42.960 --> 00:08:45.040]  而在《路加福音》十八章八節
[00:08:45.040 --> 00:08:46.520]  一開始他就說
[00:08:46.520 --> 00:08:49.120]  「然而人子來的時候
[00:08:49.120 --> 00:08:53.000]  遇得見世上有信德魔」
[00:08:53.000 --> 00:08:56.400]  當耶穌基督再次來到這個世上的時候
[00:08:56.400 --> 00:09:02.080]  會遇見這個世上有正確的得救的信心嗎
[00:09:02.080 --> 00:09:04.480]  所以我們知道接下來的經文
[00:09:04.480 --> 00:09:07.560]  就是和得救的信心有關
[00:09:07.560 --> 00:09:10.040]  究竟耶穌基督再回來的時候
[00:09:10.040 --> 00:09:11.840]  那些人的信心是怎樣
[00:09:11.840 --> 00:09:18.560]  會不會是正確有得救的信心
[00:09:18.560 --> 00:09:20.320]  我說有三個例子
[00:09:20.320 --> 00:09:22.840]  我先和大家分享第一個例子
[00:09:22.840 --> 00:09:26.360]  在《路加福音》十八章九至十四節
[00:09:26.360 --> 00:09:27.560]  這個例子
[00:09:27.560 --> 00:09:30.720]  這段經文大家都很熟悉
[00:09:30.720 --> 00:09:34.160]  有兩個人去到聖殿裏面來禱告
[00:09:34.160 --> 00:09:35.720]  一個是法利塞人
[00:09:35.720 --> 00:09:37.600]  我們熟悉的法利塞人
[00:09:37.600 --> 00:09:39.120]  另外一個是瑞利
[00:09:39.120 --> 00:09:41.280]  我們也很熟悉的瑞利
[00:09:41.280 --> 00:09:43.000]  兩個人怎麼禱告
[00:09:43.000 --> 00:09:45.960]  那個法利塞人自言自語地說
[00:09:45.960 --> 00:09:48.760]  他說「感謝你啊 感謝神
[00:09:48.760 --> 00:09:52.240]  我不是好像那些罪人一樣
[00:09:52.240 --> 00:09:53.720]  我又不姦淫
[00:09:53.720 --> 00:09:55.520]  我又不勒索
[00:09:55.520 --> 00:09:57.680]  我不做不義的事
[00:09:57.680 --> 00:10:02.080]  我絕對不會像我身邊這個瑞利一樣這麼壞」
[00:10:02.080 --> 00:10:03.360]  接着他說
[00:10:03.360 --> 00:10:07.440]  「我一個星期禁食兩次
[00:10:07.440 --> 00:10:09.280]  我將我所有所得的
[00:10:09.280 --> 00:10:12.440]  我都十分之一獻給神」
[00:10:12.440 --> 00:10:15.160]  哇 什麼都做足了
[00:10:15.160 --> 00:10:16.960]  那個瑞利呢
[00:10:16.960 --> 00:10:19.760]  那個瑞利很害怕
[00:10:19.760 --> 00:10:20.960]  遠遠地站着
[00:10:20.960 --> 00:10:23.880]  都不敢走近
[00:10:23.880 --> 00:10:26.560]  不敢向上看
[00:10:26.560 --> 00:10:27.800]  很害怕
[00:10:27.800 --> 00:10:28.840]  他怎樣
[00:10:28.840 --> 00:10:30.960]  他在那裏隨空
[00:10:30.960 --> 00:10:32.160]  接着他說
[00:10:32.160 --> 00:10:33.960]  「神啊 你憐憫我
[00:10:33.960 --> 00:10:36.720]  我是一個罪人」
[00:10:36.720 --> 00:10:39.520]  我們見到兩個不同的人
[00:10:39.520 --> 00:10:43.120]  究竟一個真真正正得到的信心是怎樣呢
[00:10:43.120 --> 00:10:46.160]  是不是要守道德律法呢
[00:10:46.160 --> 00:10:49.320]  這個法利塞人手足了
[00:10:49.320 --> 00:10:51.920]  我們見到經文甚至是
[00:10:51.920 --> 00:10:56.560]  用了一個手尾的結構來告訴我們他做到足了
[00:10:56.560 --> 00:11:00.280]  一個法利塞人我們知道是很出名的守法
[00:11:00.280 --> 00:11:05.640]  法利塞人甚至在神的律法當中還要加多很多的律法
[00:11:05.640 --> 00:11:08.600]  加多個圍牆 加多個欄杆
[00:11:08.600 --> 00:11:11.480]  以至他們不會觸犯到神的律法
[00:11:11.480 --> 00:11:14.440]  所以他加很多人爲的律法在裏面
[00:11:14.440 --> 00:11:17.000]  出了名守法了
[00:11:17.000 --> 00:11:19.280]  另外那個瑞利呢
[00:11:19.280 --> 00:11:20.920]  出了名是壞人
[00:11:20.920 --> 00:11:23.440]  出了名是罪人
[00:11:23.440 --> 00:11:26.280]  他是連自己猶太人的錢都騙的
[00:11:26.280 --> 00:11:30.200]  被猶太人視爲是不恥
[00:11:30.200 --> 00:11:32.040]  不中意的
[00:11:32.040 --> 00:11:35.160]  我見到這個手尾的結構講得很清楚
[00:11:35.160 --> 00:11:36.640]  一開始他說什麼
[00:11:36.640 --> 00:11:39.920]  「我不像別人 不像罪人」
[00:11:39.920 --> 00:11:44.280]  結尾的時候他說「我更加不像這個瑞利」
[00:11:44.280 --> 00:11:45.400]  不像別人
[00:11:45.400 --> 00:11:47.640]  他和別人來比較
[00:11:47.640 --> 00:11:51.520]  很多基督徒我們都會和別人比較的
[00:11:51.520 --> 00:11:53.920]  比較好的怎麼比較
[00:11:53.920 --> 00:11:56.440]  哎呀 你看某某人又犯罪了
[00:11:56.440 --> 00:11:58.440]  還叫自己做基督徒
[00:11:58.440 --> 00:12:00.040]  我就不會這麼做了
[00:12:00.040 --> 00:12:01.800]  這種是一種的比較
[00:12:01.800 --> 00:12:04.360]  我就不會這麼做 我比他好
[00:12:04.360 --> 00:12:07.360]  另外一種沒那麼好的比較是什麼
[00:12:07.360 --> 00:12:09.240]  哎呀 不怕啦
[00:12:09.240 --> 00:12:12.520]  每個基督徒都是這麼做的了
[00:12:12.520 --> 00:12:14.720]  有什麼重要的 人人都是這麼做
[00:12:14.720 --> 00:12:16.440]  那我就也是這麼做
[00:12:16.440 --> 00:12:19.160]  這種比較就沒那麼好了
[00:12:19.160 --> 00:12:21.880]  和別人比較我們做基督徒永遠都是不對的
[00:12:21.880 --> 00:12:24.680]  我們的目標只有什麼 只有一位
[00:12:24.680 --> 00:12:27.120]  我們永遠都是比上不足
[00:12:27.120 --> 00:12:28.800]  就是和耶穌基督來比
[00:12:28.800 --> 00:12:32.120]  我們從來不應該比下有餘
[00:12:32.120 --> 00:12:35.480]  所以我們千萬不要和別人比較
[00:12:35.480 --> 00:12:36.880]  我見到第二件事是怎樣
[00:12:36.880 --> 00:12:39.000]  他不僅和別人比較
[00:12:39.000 --> 00:12:41.160]  他還說我自己不是罪人
[00:12:41.160 --> 00:12:43.000]  我又不去勒索
[00:12:43.000 --> 00:12:44.400]  我又不去姦淫
[00:12:44.400 --> 00:12:47.080]  我對我的妻子非常忠實
[00:12:47.080 --> 00:12:48.360]  我不犯罪的
[00:12:48.360 --> 00:12:50.840]  最終的那個經文在中間的
[00:12:50.840 --> 00:12:53.280]  告訴我們他是一個怎樣的人
[00:12:53.280 --> 00:12:55.360]  是一個不做不義的人
[00:12:55.360 --> 00:12:58.320]  就是說他是個義人 是吧
[00:12:58.320 --> 00:13:01.280]  所以我們見到他是靠守道德律法
[00:13:01.280 --> 00:13:02.600]  他說我是一個義人
[00:13:02.600 --> 00:13:04.960]  我不做不義的事
[00:13:04.960 --> 00:13:09.200]  我們見到
[00:13:09.200 --> 00:13:12.440]  這個法利塞人不僅他是守律法
[00:13:12.440 --> 00:13:17.360]  他還守宗教禮儀
[00:13:17.360 --> 00:13:19.840]  我們說法利塞人在神的律法裏
[00:13:19.840 --> 00:13:21.400]  加很多自己的律法
[00:13:21.400 --> 00:13:25.920]  這個一個星期禁食兩次就是了
[00:13:25.920 --> 00:13:30.000]  在聖經裏面有很多教人禁食的條例
[00:13:30.000 --> 00:13:32.640]  但從來不會是強迫性的
[00:13:32.640 --> 00:13:35.120]  永遠是自願性
[00:13:35.120 --> 00:13:36.960]  但是法利塞人就要
[00:13:36.960 --> 00:13:39.560]  以色列人一個星期禁食兩次
[00:13:39.560 --> 00:13:41.800]  通常是星期一和星期四
[00:13:41.800 --> 00:13:44.080]  這個是他們自己加出來的律例
[00:13:44.080 --> 00:13:45.640]  他都守着
[00:13:45.640 --> 00:13:51.440]  還說我凡所得的都捐上十分之一
[00:13:51.440 --> 00:13:55.160]  所有他的收入的十分之一
[00:13:55.160 --> 00:13:57.920]  基督徒很多時候會問的
[00:13:57.920 --> 00:14:01.320]  究竟我的十一奉獻
[00:14:01.320 --> 00:14:05.440]  是納了歲前還是納了歲之後
[00:14:05.440 --> 00:14:07.000]  爲什麼要這麼問
[00:14:07.000 --> 00:14:10.240]  納了歲之後錢就少了
[00:14:10.240 --> 00:14:12.160]  然後才十一奉獻
[00:14:12.160 --> 00:14:14.280]  那就不需要奉獻那麼多
[00:14:14.280 --> 00:14:16.680]  我有一個同事
[00:14:16.680 --> 00:14:21.160]  他說他每次奉獻都是納歲之前
[00:14:21.160 --> 00:14:22.360]  問他爲什麼
[00:14:22.360 --> 00:14:25.560]  他說這樣纔可以多給神
[00:14:25.560 --> 00:14:31.400]  但的確神真的很祝福我這位基督徒的同事
[00:14:31.400 --> 00:14:33.720]  無論是他的經濟
[00:14:33.720 --> 00:14:35.440]  無論是他的事業
[00:14:35.440 --> 00:14:38.000]  都非常之祝福
[00:14:38.000 --> 00:14:42.440]  我們看到究竟一個人
[00:14:42.440 --> 00:14:46.840]  成爲一個藝人是否靠自己守律法
[00:14:46.840 --> 00:14:49.680]  守禮儀
[00:14:49.680 --> 00:14:52.040]  你看看那個稅吏怎麼樣
[00:14:52.040 --> 00:14:54.040]  經文畫的稅吏怎麼樣
[00:14:54.040 --> 00:14:55.560]  站得遠遠
[00:14:55.560 --> 00:14:57.080]  不夠膽向上望
[00:14:57.080 --> 00:14:58.920]  什麼原因啊
[00:14:58.920 --> 00:15:01.160]  是知罪的表現
[00:15:01.160 --> 00:15:02.720]  他知道自己是一個罪人
[00:15:02.720 --> 00:15:04.840]  他害怕得不敢向上望
[00:15:04.840 --> 00:15:06.800]  不敢走得近
[00:15:06.800 --> 00:15:09.000]  他在除兇是什麼意思啊
[00:15:09.000 --> 00:15:10.200]  不是大猩猩啊
[00:15:10.200 --> 00:15:11.640]  他在除兇幹什麼
[00:15:11.640 --> 00:15:16.640]  他除兇是爲了自己的罪來哀悼
[00:15:16.640 --> 00:15:19.840]  他有知罪爲罪來哀悼
[00:15:19.840 --> 00:15:20.960]  還有呢
[00:15:20.960 --> 00:15:22.880]  他和神說可憐我
[00:15:22.880 --> 00:15:25.320]  我是一個罪人
[00:15:25.320 --> 00:15:27.440]  他看到自己是一個罪人
[00:15:27.440 --> 00:15:30.000]  他是認罪的人
[00:15:30.000 --> 00:15:34.400]  聖經告訴我們這兩個人哪一個纔是藝人
[00:15:34.400 --> 00:15:37.320]  在《路加福音》18章14節
[00:15:37.320 --> 00:15:38.960]  耶穌說我告訴你們
[00:15:38.960 --> 00:15:43.560]  這人回家去被那人倒算爲藝了
[00:15:43.560 --> 00:15:45.040]  這人是誰啊
[00:15:45.040 --> 00:15:47.360]  這人就是那個稅吏
[00:15:47.360 --> 00:15:48.800]  那人是誰啊
[00:15:48.800 --> 00:15:50.520]  就是那個法利財人
[00:15:50.520 --> 00:15:53.160]  我們見到那個知罪的
[00:15:53.160 --> 00:15:55.960]  纔是被神稱爲藝人
[00:15:55.960 --> 00:15:58.000]  不是因爲他做了什麼
[00:15:58.000 --> 00:15:59.440]  是他知罪
[00:15:59.440 --> 00:16:01.360]  我們見到這個就是第一點
[00:16:01.360 --> 00:16:05.880]  一個真正的信心是一個知罪的信心
[00:16:05.880 --> 00:16:07.920]  在十字架的另外一邊
[00:16:07.920 --> 00:16:12.000]  就是耶穌基督已經幫我們釘了十字架
[00:16:12.000 --> 00:16:14.640]  回頭看我們是能夠明白
[00:16:14.640 --> 00:16:17.600]  怎樣才能夠成爲一個藝人
[00:16:17.600 --> 00:16:19.840]  因爲我們有很多新約的經文
[00:16:19.840 --> 00:16:22.840]  例如在《哥林多後書》5章21節
[00:16:22.840 --> 00:16:23.480]  說什麼
[00:16:23.480 --> 00:16:26.520]  神使那位無罪的替我們成爲罪
[00:16:26.520 --> 00:16:29.720]  好使我們在他裏面成爲神的義
[00:16:29.720 --> 00:16:32.160]  是神的義是耶穌基督的義
[00:16:32.160 --> 00:16:34.320]  不是我們自己的義
[00:16:34.320 --> 00:16:36.920]  在《羅馬書》4章5節說什麼
[00:16:36.920 --> 00:16:38.680]  唯有不作功的
[00:16:38.680 --> 00:16:41.640]  只信稱罪人爲義的神
[00:16:41.640 --> 00:16:44.800]  他的信就算爲義
[00:16:44.800 --> 00:16:46.240]  只有不作功的
[00:16:46.240 --> 00:16:47.920]  不是靠行爲
[00:16:47.920 --> 00:16:49.720]  憑着信心
[00:16:49.720 --> 00:16:53.920]  那一位纔是被神稱爲藝人
[00:16:53.920 --> 00:16:57.000]  在《羅馬書》4章23-24節
[00:16:57.000 --> 00:16:59.400]  又說算爲他義的這句話
[00:16:59.400 --> 00:17:02.840]  「不是單爲他寫的
[00:17:02.840 --> 00:17:06.720]  也是爲我們將來得算爲義之人寫的
[00:17:06.720 --> 00:17:11.360]  就是我們這信神使我們的主耶穌
[00:17:11.360 --> 00:17:14.040]  從死裏復活的人」
[00:17:14.040 --> 00:17:16.680]  這裏說不單止是爲他而寫
[00:17:16.680 --> 00:17:19.080]  不單止是爲阿伯拉罕而寫
[00:17:19.080 --> 00:17:21.120]  如果你看回《羅馬書》4章3節
[00:17:21.120 --> 00:17:23.240]  你知道說的是阿伯拉罕
[00:17:23.240 --> 00:17:25.640]  這個也是爲了每一個
[00:17:25.640 --> 00:17:29.240]  恩訊輕易的基督徒所寫
[00:17:29.240 --> 00:17:31.920]  我們被神稱爲義人
[00:17:31.920 --> 00:17:33.440]  不是我們的義
[00:17:33.440 --> 00:17:35.320]  是耶穌基督的義
[00:17:35.320 --> 00:17:38.240]  所以我們見到第一點是什麼呢
[00:17:38.240 --> 00:17:42.000]  我們是要做一個知罪的人
[00:17:42.000 --> 00:17:43.760]  不是靠我們的行爲
[00:17:43.760 --> 00:17:46.080]  不是好像那個法利錯人那樣
[00:17:46.080 --> 00:17:49.200]  我們要知道自己是一個罪人 認罪
[00:17:49.200 --> 00:17:54.480]  才能夠得到神稱我們爲義人
[00:17:54.480 --> 00:17:58.320]  第二點我要講的
[00:17:58.320 --> 00:18:00.560]  不單止是知罪
[00:18:00.560 --> 00:18:03.440]  還是一個謙卑的信心
[00:18:03.440 --> 00:18:06.040]  有很多人你可以知罪的
[00:18:06.040 --> 00:18:07.480]  你可以替自己贖罪
[00:18:07.480 --> 00:18:09.360]  你說我多做些善事
[00:18:09.360 --> 00:18:11.920]  替自己贖罪
[00:18:11.920 --> 00:18:15.160]  你知罪之後你要做一個謙卑的人
[00:18:15.160 --> 00:18:18.720]  《路加福音》18章14-17節
[00:18:18.720 --> 00:18:20.920]  耶穌說在這裏14節
[00:18:20.920 --> 00:18:23.760]  「因爲凡自高的必降爲卑
[00:18:23.760 --> 00:18:26.400]  自卑的必升爲高」
[00:18:26.400 --> 00:18:28.400]  接着在這裏15-16節
[00:18:28.400 --> 00:18:29.520]  耶穌怎麼說
[00:18:29.520 --> 00:18:33.120]  「有人抱着自己的嬰孩來見耶穌
[00:18:33.120 --> 00:18:34.760]  要他摸他們
[00:18:34.760 --> 00:18:37.440]  門徒看見就緊閉那些人
[00:18:37.440 --> 00:18:39.400]  耶穌卻叫他們來說
[00:18:39.400 --> 00:18:41.640]  讓小孩子到我這裏來
[00:18:41.640 --> 00:18:43.200]  不要禁止他們
[00:18:43.200 --> 00:18:47.560]  因爲在神國的正是這樣的人」
[00:18:47.560 --> 00:18:50.320]  耶穌基督先說要做一個謙卑的人
