
[00:00:00.000 --> 00:00:05.380]  好,今天講題是《約書亞最後的環》
[00:03:12.960 --> 00:03:14.720]  在臨終前還是幾時前
[00:03:14.720 --> 00:03:16.800]  寫的是關於臨終的
[00:03:16.800 --> 00:03:17.400]  也很特別
[00:03:17.400 --> 00:03:21.040]  他說someday you will read or hear that
[00:03:21.040 --> 00:03:22.240]  Billy Graham is dead
[00:03:22.240 --> 00:03:24.280]  他說有一天你將會見到或聽到
[00:03:24.280 --> 00:03:26.520]  葛培里死了
[00:03:26.520 --> 00:03:27.520]  然後他這樣說
[00:03:27.520 --> 00:03:30.320]  Don't you believe a word of it
[00:03:30.320 --> 00:03:32.400]  你一個字都不要信
[00:03:32.400 --> 00:03:34.360]  假的,說什麼呢
[00:03:34.360 --> 00:03:38.280]  I shall be more alive than I am now
[00:03:38.280 --> 00:03:39.440]  他說我死了之後
[00:03:39.440 --> 00:03:40.160]  你不要以為我死了
[00:03:40.160 --> 00:03:41.040]  我一個字都不要信
[00:03:41.040 --> 00:03:45.080]  因為到時我比今天更加有活力
[00:03:45.080 --> 00:03:46.360]  更加有生命
[00:03:46.360 --> 00:03:50.440]  I shall be more alive than I am now
[00:03:50.440 --> 00:03:51.360]  然後他繼續說
[00:03:51.360 --> 00:03:55.760]  I will just have changed my address
[00:03:55.760 --> 00:03:58.480]  我只是轉了地址
[00:03:58.480 --> 00:04:00.240]  轉了去天堂
[00:04:00.240 --> 00:04:01.240]  你不要以為我死了
[00:04:01.240 --> 00:04:02.280]  很有意思
[00:04:02.280 --> 00:04:04.640]  臨終的說話
[00:04:04.640 --> 00:04:07.920]  我不知道你臨終會有些什麼說話
[00:04:07.920 --> 00:04:09.360]  當然我們都知道
[00:04:09.360 --> 00:04:11.160]  我們每走多一天
[00:04:11.160 --> 00:04:13.360]  我們就在那裡更近一天
[00:04:13.360 --> 00:04:14.880]  明天起床又更近一天
[00:04:14.880 --> 00:04:17.480]  所以你看多一點你旁邊的樣子
[00:04:17.480 --> 00:04:19.120]  但又不用怕
[00:04:19.120 --> 00:04:22.840]  You will be more alive than you are now
[00:04:22.840 --> 00:04:23.640]  你相信嗎
[00:04:23.640 --> 00:04:26.120]  到時你更加有力量
[00:04:26.120 --> 00:04:26.920]  更加有力量
[00:04:26.920 --> 00:04:28.320]  你好像不太相信
[00:04:28.320 --> 00:04:28.920]  是不是
[00:04:28.920 --> 00:04:29.720]  相信嗎
[00:04:29.720 --> 00:04:31.840]  相信是真的
[00:04:31.840 --> 00:04:35.280]  約書馬在臨終前說了什麼呢
[00:04:35.280 --> 00:04:37.120]  當然在不同的處境
[00:04:37.120 --> 00:04:39.720]  都有些不同的表達
[00:04:39.720 --> 00:04:41.280]  我們看看這段經文
[00:04:41.280 --> 00:04:45.280]  這個背景到第23章
[00:04:45.280 --> 00:04:48.640]  一開始充滿著情懷
[00:04:48.640 --> 00:04:49.440]  我們一起讀
[00:04:49.440 --> 00:04:50.320]  1、2、3
[00:04:50.320 --> 00:04:55.080]  約書亞年紀老邁
[00:04:55.080 --> 00:04:57.840]  長老、族長、審判官
[00:04:57.840 --> 00:05:07.320]  並官長都照了來
[00:05:07.320 --> 00:05:11.720]  年紀已經老邁了
[00:05:11.720 --> 00:05:15.520]  他一定要走世人都必走的路
[00:05:15.520 --> 00:05:19.520]  我們出生到現在可能很多路都走得不一樣
[00:05:19.520 --> 00:05:21.640]  你在香港他在英國
[00:05:21.640 --> 00:05:22.520]  你是男他是女
[00:05:22.520 --> 00:05:23.320]  你讀的書都不同
[00:05:23.320 --> 00:05:26.520]  不過有條路一定同的
[00:05:26.520 --> 00:05:27.320]  是吧
[00:05:27.320 --> 00:05:29.240]  你講的
[00:05:29.240 --> 00:05:29.840]  是吧
[00:05:29.840 --> 00:05:30.720]  一定同的
[00:05:30.720 --> 00:05:32.240]  你一定見到他
[00:05:32.240 --> 00:05:33.920]  怎樣都會見到的
[00:05:33.920 --> 00:05:34.840]  我們叫什麼
[00:05:34.840 --> 00:05:35.920]  果頭近
[00:05:35.920 --> 00:05:37.720]  一定會的
[00:05:37.720 --> 00:05:38.520]  真的
[00:05:38.520 --> 00:05:41.440]  他講到當時是什麼情景呢
[00:05:41.440 --> 00:05:45.240]  原來當時就是以色列人安靜
[00:05:45.240 --> 00:05:49.920]  不與四圍一起的仇敵戰爭已經多日
[00:05:49.920 --> 00:05:50.720]  其實是什麼呢
[00:05:50.720 --> 00:05:55.520]  當日他們已經打完仗25年之後
[00:05:55.520 --> 00:05:57.920]  約書亞死是110歲
[00:05:57.920 --> 00:06:02.720]  而他打完仗大概估計他85歲
[00:06:02.720 --> 00:06:05.640]  有25年
[00:06:05.640 --> 00:06:08.520]  我相信這25年約書亞不是常常見他們
[00:06:08.520 --> 00:06:11.520]  因為風平浪靜
[00:06:11.520 --> 00:06:13.840]  地又要分了
[00:06:13.840 --> 00:06:15.640]  在那天他快要知道
[00:06:15.640 --> 00:06:18.120]  不單是果頭近在前面
[00:06:18.120 --> 00:06:19.320]  很近
[00:06:19.320 --> 00:06:22.640]  他就召了一些重要的人來
[00:06:22.640 --> 00:06:25.040]  很想和他說些話
[00:06:25.040 --> 00:06:26.520]  什麼重要的人
[00:06:26.520 --> 00:06:28.640]  這個世界有很多重要的人
[00:06:28.640 --> 00:06:31.040]  如果我們看全世界
[00:06:31.040 --> 00:06:33.240]  金融時報說有50個重要的人
[00:06:33.240 --> 00:06:35.720]  改變了這個時代
[00:06:35.720 --> 00:06:37.640]  可能有些你覺得很重要
[00:06:37.640 --> 00:06:40.320]  不過這些重要的人未必是你覺得重要
[00:06:40.320 --> 00:06:42.320]  我不知道你林中
[00:06:42.320 --> 00:06:44.440]  有些什麼人你覺得很重要
[00:06:44.440 --> 00:06:47.840]  你是需要交代的
[00:06:47.840 --> 00:06:50.640]  今天約書亞將會召來
[00:06:50.640 --> 00:06:51.840]  他相信所有的領袖
[00:06:51.840 --> 00:06:53.640]  因為他不單是一個家庭
[00:06:53.640 --> 00:06:55.640]  他整個國度
[00:06:55.640 --> 00:06:56.720]  整個國家
[00:06:56.720 --> 00:06:57.920]  他召來
[00:06:57.920 --> 00:06:59.720]  今天將會進入
[00:06:59.720 --> 00:07:02.320]  有多少點學習呢
[00:07:02.320 --> 00:07:04.040]  今天
[00:07:04.040 --> 00:07:05.240]  兩點
[00:07:05.240 --> 00:07:06.040]  送少一點
[00:07:06.040 --> 00:07:07.440]  本來是四點的
[00:07:07.440 --> 00:07:09.040]  因為我分了兩個講台
[00:07:09.040 --> 00:07:10.320]  兩個星期
[00:07:10.320 --> 00:07:11.240]  兩次講
[00:07:11.240 --> 00:07:13.640]  今天先送你兩點
[00:07:13.640 --> 00:07:14.640]  跟隔壁的說
[00:07:14.640 --> 00:07:18.240]  今天只有兩點
[00:07:18.240 --> 00:07:20.040]  但是寶貴的兩點
[00:07:20.040 --> 00:07:20.640]  第一
[00:07:20.640 --> 00:07:22.440]  他會認定戰役
[00:07:22.440 --> 00:07:24.240]  是的,你打了一場仗,走了很多
[00:07:24.240 --> 00:07:26.440]  是屬乎耶和華
[00:07:26.440 --> 00:07:29.240]  而耶和華是你的神
[00:07:29.240 --> 00:07:31.040]  究竟什麼
[00:07:31.040 --> 00:07:34.040]  約書亞很想他們的國民子民
[00:07:34.040 --> 00:07:36.440]  知道可以行不全程
[00:07:36.440 --> 00:07:37.840]  當他不在的時候
[00:07:37.840 --> 00:07:40.040]  他們可以繼續經歷上帝的祝福
[00:07:40.040 --> 00:07:41.640]  恩典豐富
[00:07:41.640 --> 00:07:42.240]  他很掛心
[00:07:42.240 --> 00:07:43.040]  第一
[00:07:43.040 --> 00:07:44.040]  他竟然說這件事
[00:07:44.040 --> 00:07:44.840]  我們一起看
[00:07:44.840 --> 00:07:46.640]  看第二,第三,第四節
[00:07:46.640 --> 00:07:47.440]  我們一起讀
[00:07:47.440 --> 00:07:48.440]  1,2,3
[00:07:48.440 --> 00:07:51.040]  我年紀已經老邁
[00:07:51.040 --> 00:07:52.840]  耶和華你們的神
[00:07:52.840 --> 00:07:55.240]  因你們的緣故
[00:07:55.240 --> 00:07:58.840]  向那些國所行的一切事
[00:07:58.840 --> 00:08:01.640]  你們親眼看見了
[00:08:01.640 --> 00:08:04.040]  因為為你們征戰的
[00:08:04.040 --> 00:08:06.840]  是耶和華你們的神
[00:08:06.840 --> 00:08:10.440]  國所治罪國,所謂亞利博國
[00:08:10.440 --> 00:08:12.040]  都約旦河氣
[00:08:12.040 --> 00:08:14.440]  到日落之處的亞利博國
[00:08:14.440 --> 00:08:16.040]  可以見見到
[00:08:16.040 --> 00:08:18.640]  國所治罪國,所謂亞利博國
[00:08:18.640 --> 00:08:21.440]  是的,他說因你們的緣故
[00:08:21.440 --> 00:08:25.240]  為你們征戰的
[00:08:25.240 --> 00:08:26.840]  是耶和華你們的神
[00:08:26.840 --> 00:08:29.040]  從約旦河氣
[00:08:29.040 --> 00:08:30.440]  即是東面到日落之處
[00:08:30.440 --> 00:08:31.440]  到西面
[00:08:31.440 --> 00:08:32.640]  即是所有東西
[00:08:32.640 --> 00:08:35.240]  尖沟比利蘭
[00:08:35.240 --> 00:08:38.640]  為何林中說這些特別的話
[00:08:38.640 --> 00:08:39.840]  不像剛才那樣
[00:08:39.840 --> 00:08:42.640]  因為他都知道
[00:08:42.640 --> 00:08:44.040]  過去幾十年
[00:08:44.040 --> 00:08:46.440]  或者最後最近的五到七年
[00:08:46.440 --> 00:08:49.240]  他們的確走了很多路
[00:08:49.240 --> 00:08:52.240]  而他們的努力的確有
[00:08:52.240 --> 00:08:54.840]  一定的果效和成就
[00:08:54.840 --> 00:08:55.640]  Amen
[00:08:55.640 --> 00:08:56.840]  有地了
[00:08:56.840 --> 00:08:58.240]  又可以出產
[00:08:58.240 --> 00:08:59.840]  可以終於穩定
[00:08:59.840 --> 00:09:01.640]  這真是真實
[00:09:01.640 --> 00:09:05.440]  亦都知道他們經歷過長時間的困難
[00:09:05.440 --> 00:09:07.040]  甚至有人死亡
[00:09:07.040 --> 00:09:08.440]  有人受傷
[00:09:08.440 --> 00:09:10.040]  他們都超越了
[00:09:10.040 --> 00:09:11.640]  我們人生都一樣
[00:09:11.640 --> 00:09:14.640]  當我們去到差不多一年歲
[00:09:14.640 --> 00:09:16.640]  如果這句剛才他的說話
[00:09:16.640 --> 00:09:17.640]  有些味道
[00:09:17.640 --> 00:09:21.640]  代表你都有一些年歲
[00:09:21.640 --> 00:09:25.640]  人生都不容易走的
[00:09:25.640 --> 00:09:27.840]  當走到差不多你回望
[00:09:27.840 --> 00:09:31.240]  你覺得都感恩
[00:09:31.240 --> 00:09:32.440]  是的 都走了一些路
[00:09:32.440 --> 00:09:35.240]  不過約書亞就很害怕
[00:09:35.240 --> 00:09:39.240]  他們以為真的只有他們的努力
[00:09:39.240 --> 00:09:40.440]  所以他提醒
[00:09:40.440 --> 00:09:42.240]  這不是故事的全部
[00:09:42.240 --> 00:09:43.040]  你們的確有努力
[00:09:43.040 --> 00:09:44.040]  的確走得不容易
[00:09:44.040 --> 00:09:46.840]  不過更重要的是
[00:09:46.840 --> 00:09:50.440]  為你征戰的是有耶和華
[00:09:50.440 --> 00:09:52.840]  你們的神
[00:09:52.840 --> 00:09:55.840]  真的
[00:09:55.840 --> 00:09:58.040]  最近我們又見壽針
[00:09:58.040 --> 00:10:01.240]  或許我見到壽針幾十年了
[00:10:01.240 --> 00:10:02.440]  從執事開始
[00:10:02.440 --> 00:10:03.640]  我九幾年開始見
[00:10:03.640 --> 00:10:05.840]  到現在目前都見
[00:10:05.840 --> 00:10:07.840]  通常發現有幾種壽針
[00:10:07.840 --> 00:10:08.840]  有些很年輕的壽針
[00:10:08.840 --> 00:10:11.440]  很感恩為他知道上帝的引領
[00:10:11.440 --> 00:10:12.640]  正呀
[00:10:12.640 --> 00:10:14.440]  有些比較年長
[00:10:14.440 --> 00:10:16.240]  年長都好
[00:10:16.240 --> 00:10:20.040]  因為遲到就好過無到
[00:10:20.040 --> 00:10:22.440]  有些年長真的遲了聽福音
[00:10:22.440 --> 00:10:23.640]  沒辦法
[00:10:23.640 --> 00:10:24.440]  都感恩
[00:10:24.440 --> 00:10:27.040]  因為在他年晚的時候
[00:10:27.040 --> 00:10:29.840]  可以經歷上帝請教的喜樂
[00:10:29.840 --> 00:10:31.040]  但是你會發現
[00:10:31.040 --> 00:10:33.240]  中間有一部份的人
[00:10:33.240 --> 00:10:35.440]  五十歲六十歲四十歲
[00:10:35.440 --> 00:10:36.240]  受洗
[00:10:36.240 --> 00:10:40.240]  原來小學也懂得神
[00:10:40.240 --> 00:10:41.440]  他不是沒經歷過
[00:10:41.440 --> 00:10:43.440]  不過他很忙
[00:10:43.440 --> 00:10:45.240]  他很多事要做
[00:10:45.240 --> 00:10:46.640]  他有很多前路
[00:10:46.640 --> 00:10:47.440]  去到中學
[00:10:47.440 --> 00:10:48.840]  他都知道神幫過他
[00:10:48.840 --> 00:10:49.840]  去分享
[00:10:49.840 --> 00:10:52.240]  學校又是教會學校
[00:10:52.240 --> 00:10:53.440]  又愛他
[00:10:53.440 --> 00:10:54.640]  去到工作
[00:10:54.640 --> 00:10:57.240]  他又知道不過他很忙
[00:10:57.240 --> 00:10:58.040]  真的這樣說
[00:10:58.040 --> 00:10:59.240]  我沒空
[00:10:59.240 --> 00:10:59.840]  哎呀
[00:10:59.840 --> 00:11:00.840]  很多事要做
[00:11:00.840 --> 00:11:02.840]  我都忘記了神
[00:11:02.840 --> 00:11:04.840]  直到他生命有一刻
[00:11:04.840 --> 00:11:10.040]  發現原來靠自己不行了
[00:11:10.040 --> 00:11:11.440]  真的很多
[00:11:11.440 --> 00:11:12.640]  所以我們有一句說話
[00:11:12.640 --> 00:11:14.240]  其實不是很徹底
[00:11:14.240 --> 00:11:15.040]  不過常常說
[00:11:15.040 --> 00:11:17.240]  人的盡頭就是什麼
[00:11:17.240 --> 00:11:18.040]  神的開端
[00:11:18.040 --> 00:11:19.440]  其實神不想這樣
[00:11:19.440 --> 00:11:22.240]  神是想人的開始就是神的開始
[00:11:22.240 --> 00:11:24.040]  為什麼搞到盡頭才找我
[00:11:24.040 --> 00:11:26.840]  因為人不願意
[00:11:26.840 --> 00:11:28.640]  為什麼他不知道
[00:11:28.640 --> 00:11:30.640]  其實神是為他增進
[00:11:30.640 --> 00:11:31.440]  其實他不知道
[00:11:31.440 --> 00:11:32.440]  越放時間
[00:11:32.440 --> 00:11:33.840]  越放心機在神那裡
[00:11:33.840 --> 00:11:35.040]  他越明白神的心意
[00:11:35.040 --> 00:11:36.440]  越走得好
[00:11:36.440 --> 00:11:37.640]  Amen
[00:11:37.640 --> 00:11:39.240]  反過來了
[00:11:39.240 --> 00:11:40.840]  小學生害怕
[00:11:40.840 --> 00:11:42.440]  害怕他們繞了一輪
[00:11:42.440 --> 00:11:44.440]  其實神不小器
[00:11:44.440 --> 00:11:45.640]  五十歲六十歲八十歲
[00:11:45.640 --> 00:11:46.840]  找他都在
[00:11:46.840 --> 00:11:47.640]  不過
[00:11:47.640 --> 00:11:49.640]  損失的不是神
[00:11:49.640 --> 00:11:50.840]  是你
[00:11:50.840 --> 00:11:51.840]  Amen
[00:11:51.840 --> 00:11:54.040]  他害怕 他知道
[00:11:54.040 --> 00:11:55.240]  而且
[00:11:55.240 --> 00:11:58.440]  有另一方面的情況會是這樣
[00:11:58.440 --> 00:11:59.240]  有些人說
[00:11:59.240 --> 00:12:00.240]  岑牧師
[00:12:00.240 --> 00:12:02.240]  那個弟兄姊妹很艱難
[00:12:02.240 --> 00:12:03.240]  祈禱神幫他
[00:12:03.240 --> 00:12:05.240]  為什麼我怎麼都不行
[00:12:05.240 --> 00:12:07.440]  問第二個問題
[00:12:07.440 --> 00:12:10.440]  究竟什麼神才為你增進
[00:12:10.440 --> 00:12:11.840]  什麼神才幫你
[00:12:11.840 --> 00:12:13.840]  是不是什麼都幫你
[00:12:13.840 --> 00:12:15.040]  是不是
[00:12:15.040 --> 00:12:17.040]  是就大亂了
[00:12:17.040 --> 00:12:18.440]  是就大亂了
[00:12:18.440 --> 00:12:19.440]  是突然間你逛街
[00:12:19.440 --> 00:12:20.440]  可能你趴在那裡
[00:12:20.440 --> 00:12:21.440]  因為祈禱
[00:12:21.440 --> 00:12:23.440]  神啊你幫我弄死他
[00:12:23.440 --> 00:12:25.040]  然後那個人弄死了
[00:12:25.040 --> 00:12:26.440]  突然間你就趴在那裡
[00:12:26.440 --> 00:12:28.840]  因為有人弄死你
[00:12:28.840 --> 00:12:30.240]  全部都死了
[00:12:30.240 --> 00:12:32.240]  很快就末日了
[00:12:32.240 --> 00:12:33.840]  不是 為什麼
[00:12:33.840 --> 00:12:34.840]  因為
[00:12:34.840 --> 00:12:37.440]  第23章第5節繼續有解讀
[00:12:37.440 --> 00:12:38.440]  我們一起讀好不好
[00:12:38.440 --> 00:12:39.240]  1 2 3
[00:12:39.240 --> 00:12:44.840]  耶和華你們的神必將他們從你們面前趕出去
[00:12:44.840 --> 00:12:46.840]  使他們離開你們
[00:12:46.840 --> 00:12:50.040]  你們就必得他們的地為業
[00:12:50.040 --> 00:12:54.040]  正如耶和華你們的神所應許的
[00:12:54.040 --> 00:12:56.040]  原來重點是
[00:12:56.040 --> 00:13:05.040]  正如耶和華你們的神所應許的
[00:13:05.040 --> 00:13:09.040]  究竟神應許了你生命什麼
[00:13:09.040 --> 00:13:11.040]  聖經應許了什麼
[00:13:11.040 --> 00:13:13.040]  就是說不是什麼都會
[00:13:13.040 --> 00:13:14.640]  你說他就聽
[00:13:14.640 --> 00:13:17.040]  如果不是你就變成神了
[00:13:17.040 --> 00:13:20.040]  神就變成你的奴隸了
[00:13:20.040 --> 00:13:22.040]  不是 而是
[00:13:22.040 --> 00:13:24.040]  如果是神的計劃
[00:13:24.040 --> 00:13:25.040]  神的議程
[00:13:25.040 --> 00:13:26.040]  神的應許
[00:13:26.040 --> 00:13:30.040]  神必定因為你進入他的議程
[00:13:30.040 --> 00:13:32.040]  而他為你增賤
[00:13:32.040 --> 00:13:33.040]  再說一次
[00:13:33.040 --> 00:13:35.040]  就是說如果開會
[00:13:35.040 --> 00:13:37.040]  那個CEO是神
[00:13:37.040 --> 00:13:39.040]  決定議程的是他
[00:13:39.040 --> 00:13:41.040]  你進入他的計劃
[00:13:41.040 --> 00:13:43.040]  也是人生最美好的時候
[00:13:43.040 --> 00:13:45.040]  他一定為你增賤
[00:13:45.040 --> 00:13:46.040]  明白嗎
[00:13:46.040 --> 00:13:47.040]  搞清楚了
[00:13:47.040 --> 00:13:51.040]  而你相信他是為你最好的計劃的時候
[00:13:51.040 --> 00:13:52.040]  你就知道
[00:13:52.040 --> 00:13:54.040]  就好像在約書亞記一開始
[00:13:54.040 --> 00:13:56.040]  其實非常荒謬
[00:13:56.040 --> 00:13:57.040]  為什麼
[00:13:57.040 --> 00:13:58.040]  因為你知道
[00:13:58.040 --> 00:14:00.040]  他一過了約旦河
[00:14:00.040 --> 00:14:02.040]  在約書亞記第五章
[00:14:02.040 --> 00:14:04.040]  第一場仗面對
[00:14:04.040 --> 00:14:05.040]  誰啊
[00:14:05.040 --> 00:14:08.040]  耶利哥城
[00:14:08.040 --> 00:14:09.040]  他做了什麼
[00:14:09.040 --> 00:14:10.040]  大家記不記得
[00:14:10.040 --> 00:14:13.040]  人生最荒謬的事
[00:14:13.040 --> 00:14:15.040]  就是要做三件事
[00:14:15.040 --> 00:14:16.040]  第一
[00:14:16.040 --> 00:14:17.040]  開手術
[00:14:17.040 --> 00:14:18.040]  面對敵軍
[00:14:18.040 --> 00:14:19.040]  脫褲子
[00:14:19.040 --> 00:14:21.040]  行國禮
[00:14:21.040 --> 00:14:23.040]  瘋了嗎
[00:14:23.040 --> 00:14:24.040]  是吧
[00:14:24.040 --> 00:14:25.040]  你想想
[00:14:25.040 --> 00:14:26.040]  敵軍突然間見到
[00:14:26.040 --> 00:14:27.040]  哇 以色列人
[00:14:27.040 --> 00:14:29.040]  只是男人都站那麼近
[00:14:29.040 --> 00:14:30.040]  打架在面前
[00:14:30.040 --> 00:14:31.040]  脫褲子
[00:14:31.040 --> 00:14:34.040]  是不是陰我呢
[00:14:34.040 --> 00:14:37.040]  但是以色列人就很害怕
[00:14:37.040 --> 00:14:40.040]  原來神有他的方法
[00:14:40.040 --> 00:14:42.040]  很荒謬的
[00:14:42.040 --> 00:14:43.040]  為什麼他要你
[00:14:43.040 --> 00:14:45.040]  分別為勝
[00:14:45.040 --> 00:14:47.040]  才打我的仗
[00:14:47.040 --> 00:14:48.040]  第二
[00:14:48.040 --> 00:14:49.040]  他說你要守御節
[00:14:49.040 --> 00:14:52.040]  為什麼你又要過河才受國禮
[00:14:52.040 --> 00:14:53.040]  不在過河前
[00:14:53.040 --> 00:14:55.040]  他就要告訴你
[00:14:55.040 --> 00:14:56.040]  在我的計劃中
[00:14:56.040 --> 00:14:58.040]  你有時會放在
[00:14:58.040 --> 00:15:00.040]  一個荒謬和危險中
[00:15:00.040 --> 00:15:02.040]  接著守御節
[00:15:02.040 --> 00:15:03.040]  守完國禮
[00:15:03.040 --> 00:15:04.040]  幾日後好返
[00:15:04.040 --> 00:15:05.040]  接著開飯
[00:15:05.040 --> 00:15:06.040]  不是開戰
[00:15:06.040 --> 00:15:07.040]  他就說
[00:15:07.040 --> 00:15:10.040]  這班人是不是神經失常
[00:15:10.040 --> 00:15:11.040]  為什麼守御節
[00:15:11.040 --> 00:15:13.040]  因為當日守完御節
[00:15:13.040 --> 00:15:14.040]  就停了馬拿
[00:15:14.040 --> 00:15:15.040]  去了一個新的階段
[00:15:15.040 --> 00:15:17.040]  有意思的
[00:15:17.040 --> 00:15:18.040]  接著最後
[00:15:18.040 --> 00:15:20.040]  突然有人拿出一把刀
[00:15:20.040 --> 00:15:22.040]  見到若孫
[00:15:22.040 --> 00:15:23.040]  你打仗有敵軍
[00:15:23.040 --> 00:15:24.040]  有自己的軍
[00:15:24.040 --> 00:15:25.040]  你見到有人拿著一把刀
[00:15:25.040 --> 00:15:26.040]  你當然問你幫誰
[00:15:26.040 --> 00:15:28.040]  你幫他還是幫我
[00:15:28.040 --> 00:15:30.040]  當時那個人怎麼說
[00:15:30.040 --> 00:15:32.040]  我又不是幫他不幫你
[00:15:32.040 --> 00:15:33.040]  是你幫我
[00:15:33.040 --> 00:15:34.040]  我才是元帥
[00:15:34.040 --> 00:15:36.040]  我才是首領
[00:15:36.040 --> 00:15:37.040]  你跟
[00:15:37.040 --> 00:15:38.040]  搞清楚
[00:15:38.040 --> 00:15:40.040]  這場戰役不是你
[00:15:40.040 --> 00:15:41.040]  不是你的方法打
[00:15:41.040 --> 00:15:45.040]  是神的方法打
[00:15:45.040 --> 00:15:46.040]  你又說
[00:15:46.040 --> 00:15:47.040]  我明白
[00:15:47.040 --> 00:15:48.040]  當日的英許是英許之地
[00:15:48.040 --> 00:15:50.040]  那我今天有什麼英許
[00:15:50.040 --> 00:15:51.040]  今天你有什麼英許
[00:15:51.040 --> 00:15:52.040]  有兩種
[00:15:52.040 --> 00:15:54.040]  第一種的英許
[00:15:54.040 --> 00:15:56.040]  就叫做普遍性的英許
[00:15:56.040 --> 00:15:57.040]  人都有
[00:15:57.040 --> 00:15:58.040]  common grace
[00:15:58.040 --> 00:15:59.040]  你信了主
[00:15:59.040 --> 00:16:00.040]  豐盛的生命是神
[00:16:00.040 --> 00:16:01.040]  英許你的
[00:16:01.040 --> 00:16:03.040]  可以嗎
