
[00:00:00.000 --> 00:00:07.080]  如果我問大家呢在新約教會的領袖三個最突出
[00:06:10.800 --> 00:06:12.200]  永存的盼望
[00:06:12.200 --> 00:06:16.560]  是完全出於神的恩典
[00:06:16.560 --> 00:06:18.760]  而彼得在一步告訴我們
[00:06:18.760 --> 00:06:20.320]  這個救恩
[00:06:20.320 --> 00:06:25.560]  是被數以千年以前的先知
[00:06:25.560 --> 00:06:28.840]  已經是預先預言了這個救恩
[00:06:28.840 --> 00:06:30.560]  也是聖靈所默示
[00:06:30.560 --> 00:06:35.600]  也是被天使所詳細察看
[00:06:35.600 --> 00:06:38.760]  我們很多時候都很明白
[00:06:38.760 --> 00:06:40.760]  先知很多很多年之前
[00:06:40.760 --> 00:06:41.760]  已經預言了這個
[00:06:41.760 --> 00:06:44.920]  耶穌基督會降生成就的救恩
[00:06:44.920 --> 00:06:47.560]  也是聖靈所默示的
[00:06:47.560 --> 00:06:48.920]  不過我們很少聽到
[00:06:48.920 --> 00:06:50.680]  很少考慮到
[00:06:50.680 --> 00:06:51.640]  原來這個救恩
[00:06:51.640 --> 00:06:57.920]  也是被眾多的天使所詳細考察的
[00:06:57.920 --> 00:06:58.680]  很少
[00:06:58.680 --> 00:07:03.280]  為什麼要天使這麼詳細考察呢
[00:07:03.280 --> 00:07:04.640]  如果我們看回這個希伯來文
[00:07:04.640 --> 00:07:06.920]  這個詳細考察這個字
[00:07:06.920 --> 00:07:09.200]  是指到
[00:07:09.200 --> 00:07:10.560]  彎低身
[00:07:10.560 --> 00:07:12.920]  你都是去看
[00:07:12.920 --> 00:07:15.680]  那如果大家記得的話
[00:07:15.680 --> 00:07:20.560]  當這個主耶穌被殺
[00:07:20.560 --> 00:07:24.320]  然後身體被埋葬之後
[00:07:24.320 --> 00:07:26.400]  到了星期天的早上
[00:07:26.400 --> 00:07:27.960]  這個婦女去看看
[00:07:27.960 --> 00:07:29.760]  為什麼墳墓是空的
[00:07:29.760 --> 00:07:31.200]  耶穌的屍體去了哪裡呢
[00:07:31.200 --> 00:07:32.680]  然後跟門徒說
[00:07:32.680 --> 00:07:34.800]  當時的彼得還馬上起來
[00:07:34.800 --> 00:07:37.360]  走到這個空的墳墓裡面
[00:07:37.360 --> 00:07:39.040]  經文的記載就是說
[00:07:39.040 --> 00:07:40.560]  跑到墳墓前
[00:07:40.560 --> 00:07:43.040]  低頭往裡看
[00:07:43.040 --> 00:07:45.040]  這個低頭往裡看
[00:07:45.040 --> 00:07:50.960]  就是我們剛才所說的詳細察看的同一個字
[00:07:50.960 --> 00:07:53.640]  就是說
[00:07:53.640 --> 00:07:57.120]  當門徒覺得很稀奇
[00:07:57.120 --> 00:07:58.520]  所以彎低身
[00:07:58.520 --> 00:07:59.640]  來看看空的墳墓
[00:07:59.640 --> 00:08:01.360]  究竟發生什麼事情的時候
[00:08:01.360 --> 00:08:04.560]  其實天使也是同樣彎低身
[00:08:04.560 --> 00:08:06.760]  不過不是看空的墳墓
[00:08:06.760 --> 00:08:07.400]  是看著你
[00:08:07.400 --> 00:08:10.520]  也看著我
[00:08:10.520 --> 00:08:11.840]  看什麼呢
[00:08:11.840 --> 00:08:18.440]  稀奇竟然有一個這麼令人讚歎的救恩
[00:08:18.440 --> 00:08:19.960]  是出現在
[00:08:19.960 --> 00:08:23.480]  發生在人類的身上
[00:08:23.480 --> 00:08:25.040]  有的時候我在這裡奇怪
[00:08:25.040 --> 00:08:29.280]  會不會天使很羨慕我們呢
[00:08:29.280 --> 00:08:30.680]  為什麼羨慕呢
[00:08:30.680 --> 00:08:34.640]  因為我們能夠承受永生神的天國
[00:08:34.640 --> 00:08:35.960]  天使不能承受的
[00:08:35.960 --> 00:08:38.360]  天使不能繼承的
[00:08:38.360 --> 00:08:39.040]  所以有時候在想
[00:08:39.040 --> 00:08:42.160]  會不會天使很想和我們交換呢
[00:08:42.160 --> 00:08:44.000]  會不會天使跑來拍我的肩膀
[00:08:44.000 --> 00:08:45.080]  不如我和你交換
[00:08:45.080 --> 00:08:46.600]  你做天使
[00:08:46.600 --> 00:08:48.360]  我做你們的人
[00:08:48.360 --> 00:08:50.320]  可以承受神的國度
[00:08:50.320 --> 00:08:53.600]  我記得有一個老牧者曾經和我說過一件事情
[00:08:53.600 --> 00:08:56.600]  如果有天使跑來和你交換的話
[00:08:56.600 --> 00:08:58.400]  千萬不要
[00:08:58.400 --> 00:09:00.560]  雖然天使看起來好像很威風
[00:09:00.560 --> 00:09:01.680]  飛來飛去
[00:09:01.680 --> 00:09:04.640]  好像很有能力一樣
[00:09:04.640 --> 00:09:09.560]  不過我們能夠承受天國
[00:09:09.560 --> 00:09:11.640]  我們能夠重生
[00:09:11.640 --> 00:09:16.800]  這個盼望遠比天使看起來好像很有能力
[00:09:16.800 --> 00:09:19.560]  更為寶貴
[00:09:19.560 --> 00:09:24.040]  大家你覺得你是不是一個重生的基督徒
[00:09:24.040 --> 00:09:25.560]  你是不是一個重生的基督徒
[00:09:25.560 --> 00:09:26.880]  我當然是
[00:09:26.880 --> 00:09:28.400]  牧師告訴我的
[00:09:28.400 --> 00:09:30.040]  當我接受水禮
[00:09:30.040 --> 00:09:31.040]  特別是水禮
[00:09:31.040 --> 00:09:33.760]  從水裡面出來的那一刻代表著什麼
[00:09:33.760 --> 00:09:36.120]  代表著從死裡復活
[00:09:36.120 --> 00:09:38.520]  所以我是重生了
[00:09:38.520 --> 00:09:39.560]  是不是
[00:09:39.560 --> 00:09:40.560]  當然是
[00:09:40.560 --> 00:09:43.320]  從象徵的角度來看
[00:09:43.320 --> 00:09:46.360]  當然這個就是代表著我們從死裡復生
[00:09:46.360 --> 00:09:47.400]  不過我問的問題就是
[00:09:47.400 --> 00:09:50.120]  大家從來有沒有感覺到
[00:09:50.120 --> 00:09:51.840]  認知到
[00:09:51.840 --> 00:09:54.640]  我實在已經重生了
[00:09:54.640 --> 00:09:56.440]  從來有沒有回顧我們的人生
[00:09:56.440 --> 00:10:00.440]  我們的生命有沒有任何的更生或者改變
[00:10:00.440 --> 00:10:07.280]  來引證我們實在是在神裡面得到這個新的生命
[00:10:07.280 --> 00:10:09.480]  有沒有
[00:10:09.480 --> 00:10:12.720]  我相信我們大家都有手提電話
[00:10:12.720 --> 00:10:15.480]  大家還記不記得
[00:10:15.480 --> 00:10:17.440]  第一款的手提電話
[00:10:17.440 --> 00:10:19.720]  我們那個叫做二芝
[00:10:19.720 --> 00:10:21.520]  80年代出的
[00:10:21.520 --> 00:10:23.080]  我就見過這個電話
[00:10:23.080 --> 00:10:25.400]  不過當然沒有擁有過
[00:10:25.400 --> 00:10:26.200]  因為為什麼
[00:10:26.200 --> 00:10:29.320]  這個二芝的電話你不要看得很笨重
[00:10:29.320 --> 00:10:30.840]  又貴又重
[00:10:30.840 --> 00:10:31.920]  對不對
[00:10:31.920 --> 00:10:33.560]  我們叫什麼電話
[00:10:33.560 --> 00:10:36.440]  叫大哥大電話
[00:10:36.440 --> 00:10:38.240]  這個第一代的電話
[00:10:38.240 --> 00:10:40.680]  當然是可以打電話
[00:10:40.680 --> 00:10:41.760]  接收到電話
[00:10:41.760 --> 00:10:45.960]  走著走著拿著這個就很威風了當年
[00:10:45.960 --> 00:10:48.080]  但是二芝電話有一個限制
[00:10:48.080 --> 00:10:49.480]  有很多限制
[00:10:49.480 --> 00:10:50.640]  它只能夠打電話
[00:10:50.640 --> 00:10:52.280]  不能夠發短訊
[00:10:52.280 --> 00:10:53.120]  好了
[00:10:53.120 --> 00:10:55.000]  去到這個第三代的電話
[00:10:55.000 --> 00:10:56.120]  三芝
[00:10:56.120 --> 00:10:57.520]  開始又可以打電話
[00:10:57.520 --> 00:10:58.320]  又可以發短訊
[00:10:58.320 --> 00:11:00.800]  又堅持可以看到Movie
[00:11:00.800 --> 00:11:02.320]  看到一個影像
[00:11:02.320 --> 00:11:05.080]  不過是很低解像度的
[00:11:05.080 --> 00:11:07.680]  我們發覺科技不斷的進升
[00:11:07.680 --> 00:11:11.400]  不斷的改善
[00:11:11.400 --> 00:11:12.720]  更加快的速度
[00:11:12.720 --> 00:11:14.000]  更加多的記憶體
[00:11:14.000 --> 00:11:15.840]  更加多的數據
[00:11:15.840 --> 00:11:19.760]  今天大概如果我們有五芝電話的話
[00:11:19.760 --> 00:11:22.800]  不會有人再喜歡拿回那個二芝電話來用的
[00:11:22.800 --> 00:11:24.000]  是不是
[00:11:24.000 --> 00:11:25.920]  但是我想大家想一想
[00:11:25.920 --> 00:11:28.240]  站在打電話的角度來看
[00:11:28.240 --> 00:11:32.600]  其實所有這裡的款都可以打電話的
[00:11:32.600 --> 00:11:34.040]  是不是
[00:11:34.040 --> 00:11:36.440]  沒有分別的
[00:11:36.440 --> 00:11:37.440]  同樣
[00:11:37.440 --> 00:11:41.080]  我相信如果我們是一個重生的基督徒
[00:11:41.080 --> 00:11:43.960]  不過我們的焦點就只是活在世上
[00:11:43.960 --> 00:11:47.200]  我們所關顧的只是這個世界的事情的時候
[00:11:47.200 --> 00:11:49.440]  從來都不理天國裡面發生什麼事
[00:11:49.440 --> 00:11:51.840]  你都不會考慮天國
[00:11:51.840 --> 00:11:56.280]  神的計劃如何在地上彰顯的時候
[00:11:56.280 --> 00:11:57.320]  我告訴大家
[00:11:57.320 --> 00:11:59.440]  有重生沒有重生
[00:11:59.440 --> 00:12:01.440]  有新的生命沒有新的生命
[00:12:01.440 --> 00:12:03.320]  一樣是這樣生活
[00:12:03.320 --> 00:12:04.480]  毫無分別
[00:12:04.480 --> 00:12:05.480]  我們都是怎樣
[00:12:05.480 --> 00:12:07.400]  我們都是吃飯睡覺上廁所
[00:12:07.400 --> 00:12:10.000]  我們都是打工結婚生小孩的
[00:12:10.000 --> 00:12:13.160]  雖然現在這個新的一代有可能有些不同
[00:12:13.160 --> 00:12:18.200]  現在新的一代可能情願打機就好過打工
[00:12:18.200 --> 00:12:18.880]  是不是
[00:12:18.880 --> 00:12:21.400]  情願做宅男宅女就好過結婚
[00:12:21.400 --> 00:12:23.840]  情願養寵物就好過生小孩
[00:12:23.840 --> 00:12:25.000]  這個是一個不同的世代
[00:12:25.000 --> 00:12:26.880]  不過我的重點就是說
[00:12:26.880 --> 00:12:30.040]  無論我們選擇如何的生活方式
[00:12:30.040 --> 00:12:31.080]  重點就是
[00:12:31.080 --> 00:12:34.640]  如果我們只是關顧地上的生活
[00:12:34.640 --> 00:12:38.480]  我們只是顧及物質上的需要
[00:12:38.480 --> 00:12:42.640]  從來沒有去關顧留意神的計劃
[00:12:42.640 --> 00:12:44.440]  屬靈的需要的時候
[00:12:44.440 --> 00:12:45.520]  基督徒與否
[00:12:45.520 --> 00:12:46.960]  重生與否
[00:12:46.960 --> 00:12:49.520]  其實沒有任何的分別
[00:12:49.520 --> 00:12:50.880]  就是說
[00:12:50.880 --> 00:12:53.000]  如果我們單是要打電話的時候
[00:12:53.000 --> 00:12:57.480]  2G和5G的電話沒有分別
[00:12:57.480 --> 00:13:02.440]  縱然我們手上拿著一個5G最新款式的電話
[00:13:02.440 --> 00:13:05.320]  其實我們都是當它是一個2G的電話那麼用
[00:13:05.320 --> 00:13:06.040]  拿來打電話
[00:13:06.040 --> 00:13:07.400]  是不是
[00:13:07.400 --> 00:13:08.360]  但是當我們發覺
[00:13:08.360 --> 00:13:10.800]  原來我們手上拿著那個5G的電話
[00:13:10.800 --> 00:13:12.040]  除了打電話之外
[00:13:12.040 --> 00:13:13.920]  還有很多功能的時候
[00:13:13.920 --> 00:13:15.600]  在那個時候
[00:13:15.600 --> 00:13:18.160]  我們才真的將這個5G電話
[00:13:18.160 --> 00:13:22.640]  當作一個5G電話來使用
[00:13:22.640 --> 00:13:25.960]  神所賜過我們的新生命
[00:13:25.960 --> 00:13:29.560]  並不是單是要我們好像其他人那樣
[00:13:29.560 --> 00:13:32.320]  活在地上
[00:13:32.320 --> 00:13:35.680]  一個沒有神所賜的新生命
[00:13:35.680 --> 00:13:39.400]  它對神是毫無認知
[00:13:39.400 --> 00:13:42.160]  也與神毫無關係
[00:13:42.160 --> 00:13:43.440]  記得我之前所說的嗎
[00:13:43.440 --> 00:13:44.880]  因為罪進入世界
[00:13:44.880 --> 00:13:50.240]  罪是阻擋了人與神之間的相交
[00:13:50.240 --> 00:13:53.080]  所以屬靈的層面、屬靈的角度來看
[00:13:53.080 --> 00:13:55.640]  沒有神的新生命
[00:13:55.640 --> 00:13:56.880]  其實與神隔絕
[00:13:56.880 --> 00:13:59.440]  是屬於靈性上死去的
[00:13:59.440 --> 00:14:04.680]  因為不能夠跟神有一個直接的相交
[00:14:04.680 --> 00:14:06.800]  由於罪的原因
[00:14:06.800 --> 00:14:09.400]  但是大家記得
[00:14:09.400 --> 00:14:11.680]  當主耶穌死在十字架上
[00:14:11.680 --> 00:14:13.120]  有一段經文這麼說的
[00:14:13.120 --> 00:14:14.880]  當耶穌看斷氣的時候
[00:14:14.880 --> 00:14:20.600]  忽然電裡的萬子從上到下裂為兩半
[00:14:20.600 --> 00:14:23.920]  這其實是一個很形象的告訴我們
[00:14:23.920 --> 00:14:26.720]  電裡的萬子是將神與人
[00:14:26.720 --> 00:14:30.120]  好像是一個罪阻隔的形象
[00:14:30.120 --> 00:14:33.640]  當萬子被撕開的時候
[00:14:33.640 --> 00:14:37.640]  就代表著人神之間的罪已經被消除
[00:14:37.640 --> 00:14:39.880]  以致人與神之間可以
[00:14:39.880 --> 00:14:41.600]  好像以前那樣也是相交
[00:14:41.600 --> 00:14:44.320]  所以我們不需要祭司
[00:14:44.320 --> 00:14:45.400]  不需要中間人
[00:14:45.400 --> 00:14:47.160]  我們可以直接去到神的面前
[00:14:47.160 --> 00:14:50.360]  來跟神有相交的時候
[00:14:50.360 --> 00:14:52.520]  所以我們不再在神面前
[00:14:52.520 --> 00:14:54.560]  我們不再是罪人
[00:14:54.560 --> 00:14:56.600]  而是神的兒女
[00:14:56.600 --> 00:14:57.200]  為什麼?
[00:14:57.200 --> 00:14:58.520]  因為主耶穌已經為我們
[00:14:58.520 --> 00:15:01.360]  付上了罪的終極代價
[00:15:01.360 --> 00:15:04.320]  我們不需要再像以前那樣
[00:15:04.320 --> 00:15:08.000]  通過某一些的宗介去到神面前
[00:15:08.000 --> 00:15:10.120]  就好像用回我們剛才的電話例子
[00:15:10.120 --> 00:15:12.440]  我們不再是二支的電話
[00:15:12.440 --> 00:15:15.200]  我們已經是五支的電話
[00:15:15.200 --> 00:15:17.960]  大家知道五支的電話有什麼功能嗎?
[00:15:17.960 --> 00:15:19.000]  希望大家都知道
[00:15:19.000 --> 00:15:20.920]  不知道的話我們就去問Michael
[00:15:20.920 --> 00:15:24.520]  Michael再做一個課程給我們聽
[00:15:24.520 --> 00:15:25.280]  我們都知道
[00:15:25.280 --> 00:15:27.240]  但我想問大家
[00:15:27.240 --> 00:15:31.320]  你知道神所賜過我們屬靈的新生命
[00:15:31.320 --> 00:15:34.840]  有什麼特質嗎?
[00:15:34.840 --> 00:15:37.240]  使徒彼得在這裡告訴我們
[00:15:37.240 --> 00:15:39.840]  其中一個很重要的
[00:15:39.840 --> 00:15:41.800]  這個新的生命的特質
[00:15:41.800 --> 00:15:45.320]  他說在百般的試煉中暫時憂愁
[00:15:45.320 --> 00:15:47.960]  叫你們的信心既被試驗
[00:15:47.960 --> 00:15:52.880]  就比那火試驗仍然能壞的金子更顯寶貴
[00:15:52.880 --> 00:15:54.760]  可以在耶穌基督顯現的時候
[00:15:54.760 --> 00:15:57.240]  得著稱讚、榮耀和尊貴
[00:15:57.240 --> 00:15:58.560]  換言之就是告訴我們
[00:15:58.560 --> 00:16:01.680]  這個新的生命是賜予了我們一個能力
[00:16:01.680 --> 00:16:04.080]  一個動力能夠克服
[00:16:04.080 --> 00:16:07.600]  面對今天我們在生命裡面
[00:16:07.600 --> 00:16:10.840]  遇到的種種困難
[00:16:10.840 --> 00:16:12.000]  我們需要明白
[00:16:12.000 --> 00:16:15.040]  你說我們做基督徒很大困難嗎?
[00:16:15.040 --> 00:16:17.240]  我們要明白當第一世紀
[00:16:17.240 --> 00:16:18.600]  第一代的基督徒
[00:16:18.600 --> 00:16:19.480]  他們信耶穌
[00:16:19.480 --> 00:16:21.440]  不是像我們這樣信耶穌的
[00:16:21.440 --> 00:16:25.280]  他們要面對很多的逼迫
[00:16:25.280 --> 00:16:26.480]  所以大家如果覺得
[00:16:26.480 --> 00:16:28.640]  今天我們做基督徒很困難
[00:16:28.640 --> 00:16:30.120]  牧師其實都
[00:16:30.120 --> 00:16:31.040]  又不可以做這個
[00:16:31.040 --> 00:16:32.800]  又不可以去那裡
[00:16:32.800 --> 00:16:34.240]  很多限制的
[00:16:34.240 --> 00:16:38.160]  你說幸好這個牧師都很聰明
[00:16:38.160 --> 00:16:41.360]  聰明到如果不是星期三晚上那個
[00:16:41.360 --> 00:16:43.360]  女子世界盃都看得不暢快
[00:16:43.360 --> 00:16:46.640]  又要回祈禱會
[00:16:46.640 --> 00:16:47.640]  但告訴大家
[00:16:47.640 --> 00:16:50.080]  在第一代的基督徒來說
[00:16:50.080 --> 00:16:53.120]  他們所面對的不只是生活上的不方便
[00:16:53.120 --> 00:16:56.280]  不只是面對一些限制
[00:16:56.280 --> 00:16:58.800]  他們面對的是猶太人的逼迫
[00:16:58.800 --> 00:17:03.400]  是羅馬政府的壓迫
[00:17:03.400 --> 00:17:06.720]  甚至是要面對死亡
[00:17:06.720 --> 00:17:12.920]  使徒彼得他沒有否認這些逼迫的現實
[00:17:12.920 --> 00:17:14.040]  但是告訴我們
[00:17:14.040 --> 00:17:15.720]  這些逼迫這些困難
[00:17:15.720 --> 00:17:20.960]  這些挑戰其實是讓我們的信心得到廉靜
[00:17:20.960 --> 00:17:22.440]  他接著說
[00:17:22.440 --> 00:17:24.080]  你們雖然沒有見過他
[00:17:24.080 --> 00:17:25.080]  卻是愛他
[00:17:25.080 --> 00:17:26.600]  如今雖不得罕見
[00:17:26.600 --> 00:17:29.200]  卻因信他就說不出來
[00:17:29.200 --> 00:17:33.760]  滿有榮光的大喜樂
[00:17:33.760 --> 00:17:35.360]  看到嗎
[00:17:35.360 --> 00:17:39.200]  當時那班信徒是面對種種的迫害
[00:17:39.200 --> 00:17:40.200]  但是彼得叫他們
[00:17:40.200 --> 00:17:43.040]  你仍然可以有大喜樂的
[00:17:43.040 --> 00:17:44.280]  你可以的嗎
[00:17:44.280 --> 00:17:49.120]  為什麼可以在大困難裡面仍然有喜樂
[00:17:49.120 --> 00:17:53.160]  曾經有一個人在河裡面釣魚
[00:17:53.160 --> 00:17:55.200]  釣上來的魚
[00:17:55.200 --> 00:17:57.480]  他量度一下長度
[00:17:57.480 --> 00:18:00.840]  過了一尺的時候就扔回到河裡
[00:18:00.840 --> 00:18:02.160]  旁邊的人說
[00:18:02.160 --> 00:18:02.880]  這麼有趣
[00:18:02.880 --> 00:18:04.680]  你的大魚反而扔回去了
[00:18:04.680 --> 00:18:05.640]  問他為什麼
[00:18:05.640 --> 00:18:08.480]  他說因為我家的魚缸只有一尺長
[00:18:08.480 --> 00:18:10.200]  你的大魚沒用
[00:18:10.200 --> 00:18:12.920]  放不到魚缸那裡
[00:18:12.920 --> 00:18:14.760]  同樣
[00:18:14.760 --> 00:18:17.280]  當我們信耶穌基督之前
[00:18:17.280 --> 00:18:21.080]  我們的魚缸其實也是一尺長
[00:18:21.080 --> 00:18:23.160]  我們對生命的理解
[00:18:23.160 --> 00:18:28.760]  就限制於地上的這幾十年
[00:18:28.760 --> 00:18:29.600]  我們所關顧
[00:18:29.600 --> 00:18:34.360]  所盼望的都是在這個地上的事物
