
[00:00:00.000 --> 00:00:02.000]  清朝乾隆皇的時代
[00:01:06.000 --> 00:01:08.000]  大展鴻圖
[00:01:08.000 --> 00:01:10.000]  這些都可以說是正常的慾望
[00:01:10.000 --> 00:01:12.000]  我想大概可能
[00:01:12.000 --> 00:01:14.000]  或者30年前
[00:01:14.000 --> 00:01:16.000]  香港和台灣的大學生
[00:01:16.000 --> 00:01:18.000]  都有流行所謂
[00:01:18.000 --> 00:01:20.000]  四仔主義和五仔主義
[00:01:20.000 --> 00:01:22.000]  反映出
[00:01:22.000 --> 00:01:24.000]  人的正常慾望
[00:01:24.000 --> 00:01:26.000]  所謂四仔五仔主義
[00:01:26.000 --> 00:01:28.000]  就是四方母仔
[00:01:28.000 --> 00:01:30.000]  娶個老婆仔
[00:01:30.000 --> 00:01:32.000]  有架車仔
[00:01:32.000 --> 00:01:34.000]  買間屋仔
[00:01:34.000 --> 00:01:36.000]  台灣那邊就多加三個BB仔
[00:01:36.000 --> 00:01:38.000]  變成五仔
[00:01:38.000 --> 00:01:40.000]  這些慾望
[00:01:40.000 --> 00:01:42.000]  可以說是正常人都會有的
[00:01:42.000 --> 00:01:44.000]  不能夠被評價為
[00:01:44.000 --> 00:01:46.000]  好或者壞
[00:01:46.000 --> 00:01:48.000]  甚至有人說
[00:01:48.000 --> 00:01:50.000]  其實慾望本身
[00:01:50.000 --> 00:01:52.000]  是沒有所謂好與壞的
[00:01:52.000 --> 00:01:54.000]  關鍵只是當我們
[00:01:54.000 --> 00:01:56.000]  追求滿足慾望的時候
[00:01:56.000 --> 00:01:58.000]  是不是用合理
[00:01:58.000 --> 00:02:00.000]  合法的手段來獲得
[00:02:00.000 --> 00:02:02.000]  上個星期
[00:02:02.000 --> 00:02:04.000]  我們看過阿布拉罕想有個兒子
[00:02:04.000 --> 00:02:06.000]  他想有土地
[00:02:06.000 --> 00:02:08.000]  想得到上帝的祝福
[00:02:08.000 --> 00:02:10.000]  他也都進行上帝的要求
[00:02:10.000 --> 00:02:12.000]  完全信服
[00:02:12.000 --> 00:02:14.000]  上帝的要求
[00:02:14.000 --> 00:02:16.000]  將自己的兒子獻給上帝
[00:02:16.000 --> 00:02:18.000]  事實上
[00:02:18.000 --> 00:02:20.000]  在他生活的那個年代
[00:02:20.000 --> 00:02:22.000]  很多異教徒
[00:02:22.000 --> 00:02:24.000]  都會將自己的兒子
[00:02:24.000 --> 00:02:26.000]  用來獻祭
[00:02:26.000 --> 00:02:28.000]  給他們所信的神明
[00:02:28.000 --> 00:02:30.000]  不過上帝
[00:02:30.000 --> 00:02:32.000]  不是想要以撒死
[00:02:32.000 --> 00:02:34.000]  他只是要
[00:02:34.000 --> 00:02:36.000]  試驗阿布拉罕的信心
[00:02:36.000 --> 00:02:38.000]  和信服
[00:02:38.000 --> 00:02:40.000]  以撒是一個很信服
[00:02:40.000 --> 00:02:42.000]  父親的兒子
[00:02:42.000 --> 00:02:44.000]  任由父親
[00:02:44.000 --> 00:02:46.000]  綁了他
[00:02:46.000 --> 00:02:48.000]  放在木柴上面
[00:02:48.000 --> 00:02:50.000]  今天我們要思想阿布拉罕的孫子
[00:02:50.000 --> 00:02:52.000]  瓦國
[00:02:52.000 --> 00:02:54.000]  他是繼承上帝
[00:02:54.000 --> 00:02:56.000]  和阿布拉罕
[00:02:56.000 --> 00:02:58.000]  承諾的孫
[00:02:58.000 --> 00:03:00.000]  他不是龍的傳人
[00:03:00.000 --> 00:03:02.000]  而是上帝
[00:03:02.000 --> 00:03:04.000]  和阿布拉罕
[00:03:04.000 --> 00:03:06.000]  所納的約的傳人
[00:03:06.000 --> 00:03:08.000]  說到瓦國
[00:03:08.000 --> 00:03:10.000]  很多人對他的
[00:03:10.000 --> 00:03:12.000]  印象都不是很好
[00:03:12.000 --> 00:03:14.000]  他未出世之前
[00:03:14.000 --> 00:03:16.000]  已經在媽媽
[00:03:16.000 --> 00:03:18.000]  黎伯伽的肚子裡
[00:03:18.000 --> 00:03:20.000]  和哥哥爭奪
[00:03:20.000 --> 00:03:22.000]  他一出世
[00:03:22.000 --> 00:03:24.000]  又和他媽媽
[00:03:24.000 --> 00:03:26.000]  三兄弟爭奪出世
[00:03:26.000 --> 00:03:28.000]  所以抓住他的腳
[00:03:28.000 --> 00:03:30.000]  哥哥爭奪出世
[00:03:30.000 --> 00:03:32.000]  就抓住他的腳跟
[00:03:32.000 --> 00:03:34.000]  因此他的名字
[00:03:34.000 --> 00:03:36.000]  就叫瓦國
[00:03:36.000 --> 00:03:38.000]  這個希伯來的字
[00:03:38.000 --> 00:03:40.000]  是有抓住
[00:03:40.000 --> 00:03:42.000]  抓住
[00:03:42.000 --> 00:03:44.000]  或者有欺騙的意思
[00:03:44.000 --> 00:03:46.000]  當兩兄弟長大以後
[00:03:46.000 --> 00:03:48.000]  他們有
[00:03:48.000 --> 00:03:50.000]  很不同的性格
[00:03:50.000 --> 00:03:52.000]  以素可能是一個
[00:03:52.000 --> 00:03:54.000]  外向型的人
[00:03:54.000 --> 00:03:56.000]  他就成為獵人
[00:03:56.000 --> 00:03:58.000]  喜歡在戶外活動
[00:03:58.000 --> 00:04:00.000]  四處跑
[00:04:00.000 --> 00:04:02.000]  瓦國
[00:04:02.000 --> 00:04:04.000]  就比較
[00:04:04.000 --> 00:04:06.000]  內向
[00:04:06.000 --> 00:04:08.000]  好靜
[00:04:08.000 --> 00:04:10.000]  時時就留在家裡
[00:04:10.000 --> 00:04:12.000]  於是
[00:04:12.000 --> 00:04:14.000]  媽媽就很疼他
[00:04:14.000 --> 00:04:16.000]  由於他好靜
[00:04:16.000 --> 00:04:18.000]  在家裡
[00:04:18.000 --> 00:04:20.000]  就可能有很多時間
[00:04:20.000 --> 00:04:22.000]  去思想
[00:04:22.000 --> 00:04:24.000]  人生的問題
[00:04:24.000 --> 00:04:26.000]  他可能想到
[00:04:26.000 --> 00:04:28.000]  人是從神而來的
[00:04:28.000 --> 00:04:30.000]  能夠被上帝使用的人
[00:04:30.000 --> 00:04:32.000]  才是人生
[00:04:32.000 --> 00:04:34.000]  最大的福氣
[00:04:34.000 --> 00:04:36.000]  這個也成為了
[00:04:36.000 --> 00:04:38.000]  他最大的慾望
[00:04:38.000 --> 00:04:40.000]  他們兩兄弟一定聽過
[00:04:40.000 --> 00:04:42.000]  上帝答應
[00:04:42.000 --> 00:04:44.000]  給亞伯拉罕的事
[00:04:44.000 --> 00:04:48.000]  上帝和亞伯拉罕
[00:04:48.000 --> 00:04:50.000]  所立的盟約
[00:04:50.000 --> 00:04:52.000]  是由以撒繼承的
[00:04:52.000 --> 00:04:54.000]  在二十六章
[00:04:54.000 --> 00:04:56.000]  三到四節
[00:04:56.000 --> 00:04:58.000]  上主向以撒顯現對他說
[00:04:58.000 --> 00:05:00.000]  不要到埃及去
[00:05:00.000 --> 00:05:02.000]  要留在我要你住的地方
[00:05:02.000 --> 00:05:04.000]  你住在這裡
[00:05:04.000 --> 00:05:06.000]  我要與你同在
[00:05:06.000 --> 00:05:08.000]  並且致福給你
[00:05:08.000 --> 00:05:10.000]  至給你和你的後代
[00:05:10.000 --> 00:05:12.000]  堅守我與你父親
[00:05:12.000 --> 00:05:14.000]  亞伯拉罕所立的誓約
[00:05:14.000 --> 00:05:16.000]  以撒
[00:05:16.000 --> 00:05:18.000]  是亞伯拉罕的
[00:05:18.000 --> 00:05:20.000]  獨子
[00:05:20.000 --> 00:05:24.000]  上帝的祝福
[00:05:24.000 --> 00:05:26.000]  自然是由以撒去承繼的
[00:05:26.000 --> 00:05:30.000]  但是
[00:05:30.000 --> 00:05:32.000]  雅各就不是獨子
[00:05:32.000 --> 00:05:34.000]  他有個哥哥
[00:05:36.000 --> 00:05:38.000]  按當時的文化
[00:05:38.000 --> 00:05:40.000]  文化來說
[00:05:40.000 --> 00:05:42.000]  長子
[00:05:42.000 --> 00:05:44.000]  除了得雙份遺產
[00:05:44.000 --> 00:05:46.000]  還會承受
[00:05:46.000 --> 00:05:48.000]  祖先和上帝
[00:05:48.000 --> 00:05:50.000]  所定的約的福分
[00:05:50.000 --> 00:05:54.000]  雅各其實很想
[00:05:54.000 --> 00:05:56.000]  他很想得到這種
[00:05:56.000 --> 00:05:58.000]  上帝所賜的福
[00:05:58.000 --> 00:06:00.000]  怎麼辦呢
[00:06:00.000 --> 00:06:04.000]  怎麼辦好呢
[00:06:04.000 --> 00:06:06.000]  雅各
[00:06:06.000 --> 00:06:08.000]  不像該人
[00:06:08.000 --> 00:06:10.000]  該人就殺了他的兄弟
[00:06:10.000 --> 00:06:12.000]  亞伯
[00:06:12.000 --> 00:06:14.000]  雅各就不想
[00:06:14.000 --> 00:06:16.000]  殺了他哥哥以素
[00:06:16.000 --> 00:06:18.000]  但是有一天
[00:06:18.000 --> 00:06:20.000]  機會來了
[00:06:20.000 --> 00:06:22.000]  雅各在家裡煮紅豆湯
[00:06:22.000 --> 00:06:26.000]  以素就打獵回來
[00:06:26.000 --> 00:06:28.000]  打完獵
[00:06:28.000 --> 00:06:30.000]  可能那天沒什麼獵物
[00:06:30.000 --> 00:06:32.000]  又餓又渴
[00:06:32.000 --> 00:06:34.000]  聞到紅豆湯的香味
[00:06:34.000 --> 00:06:36.000]  好好快點
[00:06:36.000 --> 00:06:38.000]  弟弟
[00:06:38.000 --> 00:06:40.000]  我餓到快死了
[00:06:40.000 --> 00:06:42.000]  給我一些紅豆湯喝吧
[00:06:42.000 --> 00:06:44.000]  雅各就把握機會
[00:06:44.000 --> 00:06:46.000]  告訴他
[00:06:46.000 --> 00:06:48.000]  沒問題的
[00:06:48.000 --> 00:06:50.000]  你把你的長子名份讓給我
[00:06:50.000 --> 00:06:52.000]  我就會給你紅豆湯喝
[00:06:52.000 --> 00:06:56.000]  以素為了意圖
[00:06:56.000 --> 00:06:58.000]  就說
[00:06:58.000 --> 00:07:00.000]  好啦好啦我快死了
[00:07:00.000 --> 00:07:02.000]  長子的名份有什麼用
[00:07:02.000 --> 00:07:04.000]  給你就給你
[00:07:04.000 --> 00:07:06.000]  雅各是很聰明的人
[00:07:06.000 --> 00:07:08.000]  他不是和
[00:07:08.000 --> 00:07:10.000]  以素開玩笑
[00:07:10.000 --> 00:07:12.000]  他說你要發誓
[00:07:12.000 --> 00:07:14.000]  以素你發誓吧
[00:07:14.000 --> 00:07:16.000]  確定這件事不能反悔
[00:07:16.000 --> 00:07:18.000]  以素就發誓
[00:07:18.000 --> 00:07:20.000]  把長子的名份
[00:07:20.000 --> 00:07:22.000]  讓給雅各
[00:07:22.000 --> 00:07:24.000]  雅各也很好
[00:07:24.000 --> 00:07:26.000]  不但給他紅豆湯
[00:07:26.000 --> 00:07:28.000]  還給他麵包
[00:07:28.000 --> 00:07:30.000]  但聖經就有一句話
[00:07:30.000 --> 00:07:32.000]  批評
[00:07:32.000 --> 00:07:34.000]  以素
[00:07:34.000 --> 00:07:36.000]  他說
[00:07:36.000 --> 00:07:38.000]  以素是
[00:07:38.000 --> 00:07:40.000]  請你按下一張片
[00:07:40.000 --> 00:07:42.000]  以素
[00:07:42.000 --> 00:07:44.000]  竟這樣
[00:07:44.000 --> 00:07:46.000]  輕看了
[00:07:46.000 --> 00:07:48.000]  長子的名份
[00:07:48.000 --> 00:07:52.000]  換句話說
[00:07:52.000 --> 00:07:54.000]  以素這個人
[00:07:54.000 --> 00:07:56.000]  是很短視
[00:07:56.000 --> 00:07:58.000]  他不認為
[00:07:58.000 --> 00:08:00.000]  能夠被上帝使用
[00:08:00.000 --> 00:08:02.000]  有份參與
[00:08:02.000 --> 00:08:04.000]  上帝將來的計劃
[00:08:04.000 --> 00:08:06.000]  是一件值得羨慕的事
[00:08:06.000 --> 00:08:08.000]  這兩兄弟的事
[00:08:08.000 --> 00:08:10.000]  還未了結
[00:08:10.000 --> 00:08:12.000]  到了以撒年老的時候
[00:08:12.000 --> 00:08:14.000]  他以為自己快死了
[00:08:14.000 --> 00:08:16.000]  所以就準備
[00:08:16.000 --> 00:08:18.000]  要為以素祝福
[00:08:18.000 --> 00:08:20.000]  就叫以素
[00:08:20.000 --> 00:08:22.000]  去打野味
[00:08:22.000 --> 00:08:24.000]  回來給他吃
[00:08:24.000 --> 00:08:26.000]  就為他祝福
[00:08:26.000 --> 00:08:28.000]  誰知
[00:08:28.000 --> 00:08:30.000]  他太太黎伯嘉
[00:08:30.000 --> 00:08:32.000]  聽到這件事
[00:08:32.000 --> 00:08:34.000]  馬上吩咐雅各
[00:08:34.000 --> 00:08:36.000]  假扮以素
[00:08:36.000 --> 00:08:38.000]  讓你爸爸可以
[00:08:38.000 --> 00:08:40.000]  為你祝福
[00:08:40.000 --> 00:08:42.000]  當然
[00:08:42.000 --> 00:08:44.000]  雅各是有份參與這件事
[00:08:44.000 --> 00:08:46.000]  並且
[00:08:46.000 --> 00:08:48.000]  他前後說了三次的謊言
[00:08:48.000 --> 00:08:50.000]  去騙那位
[00:08:50.000 --> 00:08:52.000]  瞎了眼的以撒
[00:08:52.000 --> 00:08:54.000]  告訴以撒
[00:08:54.000 --> 00:08:56.000]  我就是以素了
[00:08:56.000 --> 00:08:58.000]  很可能
[00:08:58.000 --> 00:09:00.000]  由於以撒
[00:09:00.000 --> 00:09:02.000]  偏愛大兒子
[00:09:02.000 --> 00:09:04.000]  以素
[00:09:04.000 --> 00:09:06.000]  將所有福氣
[00:09:06.000 --> 00:09:08.000]  都給以素
[00:09:08.000 --> 00:09:10.000]  而沒有留下的
[00:09:10.000 --> 00:09:12.000]  那麼多福氣給雅各
[00:09:12.000 --> 00:09:14.000]  所以有時很難怪
[00:09:14.000 --> 00:09:16.000]  雅各為何要用計謀
[00:09:16.000 --> 00:09:18.000]  都要去得到
[00:09:18.000 --> 00:09:20.000]  上帝的福氣
[00:09:20.000 --> 00:09:22.000]  或者我們看看
[00:09:22.000 --> 00:09:24.000]  雅各得到什麼福氣呢?
[00:09:24.000 --> 00:09:26.000]  在二十七章
[00:09:26.000 --> 00:09:28.000]  二十八至二十九節
[00:09:28.000 --> 00:09:30.000]  願上帝
[00:09:30.000 --> 00:09:32.000]  從天上賜給你金林
[00:09:32.000 --> 00:09:34.000]  洗你的土地肥沃
[00:09:34.000 --> 00:09:36.000]  願祂賜給你
[00:09:36.000 --> 00:09:38.000]  豐豐富富的五穀美酒
[00:09:38.000 --> 00:09:40.000]  願萬國服侍你
[00:09:40.000 --> 00:09:42.000]  願萬民向你下拜
[00:09:42.000 --> 00:09:44.000]  願你統治
[00:09:44.000 --> 00:09:46.000]  所有的兄弟
[00:09:46.000 --> 00:09:48.000]  願你母親的兒子都向你
[00:09:48.000 --> 00:09:50.000]  圍拜
[00:09:50.000 --> 00:09:52.000]  詛咒你的人要被詛咒
[00:09:52.000 --> 00:09:54.000]  祝福你的人要蒙福
[00:09:54.000 --> 00:09:56.000]  嘩!
[00:09:56.000 --> 00:09:58.000]  好像什麼都有了
[00:09:58.000 --> 00:10:00.000]  一切物質榮華富貴
[00:10:00.000 --> 00:10:02.000]  權力都給了他
[00:10:02.000 --> 00:10:04.000]  連兄弟都讓他下拜
[00:10:04.000 --> 00:10:06.000]  所以
[00:10:06.000 --> 00:10:08.000]  後來當他哥哥
[00:10:08.000 --> 00:10:10.000]  真那個以素回來
[00:10:10.000 --> 00:10:12.000]  要爸爸給他
[00:10:12.000 --> 00:10:14.000]  祝福的時候
[00:10:14.000 --> 00:10:16.000]  剩下什麼福氣可以給他呢?
[00:10:16.000 --> 00:10:18.000]  二十七章四十節
[00:10:18.000 --> 00:10:20.000]  他說
[00:10:20.000 --> 00:10:22.000]  你要倚靠刀劍生活
[00:10:22.000 --> 00:10:24.000]  要信服你的弟弟
[00:10:24.000 --> 00:10:26.000]  但當你反抗他的時候
[00:10:26.000 --> 00:10:28.000]  你將擺脫他的枷鎖
[00:10:28.000 --> 00:10:30.000]  這些是什麼福氣?
[00:10:30.000 --> 00:10:32.000]  剩下一個所謂的福氣
[00:10:32.000 --> 00:10:34.000]  就是能夠擺脫枷鎖
[00:10:34.000 --> 00:10:36.000]  不用永遠做奴隸
[00:10:36.000 --> 00:10:40.000]  雖然
[00:10:40.000 --> 00:10:42.000]  上帝讓雅各的計謀成功
[00:10:42.000 --> 00:10:44.000]  拿到長子的福氣
[00:10:44.000 --> 00:10:46.000]  但上帝
[00:10:46.000 --> 00:10:48.000]  其實都有懲罰雅各的
[00:10:48.000 --> 00:10:50.000]  上帝怎樣懲罰雅各呢?
[00:10:50.000 --> 00:10:54.000]  由於以素恨雅各
[00:10:54.000 --> 00:10:56.000]  想殺他
[00:10:56.000 --> 00:10:58.000]  媽媽麗伯嘉就叫他
[00:10:58.000 --> 00:11:00.000]  離開家鄉
[00:11:00.000 --> 00:11:02.000]  去遠地
[00:11:02.000 --> 00:11:04.000]  找他的舅父拉班
[00:11:04.000 --> 00:11:06.000]  雅各這次一去
[00:11:06.000 --> 00:11:08.000]  就去了二十年
[00:11:08.000 --> 00:11:10.000]  在拉班那裡
[00:11:10.000 --> 00:11:12.000]  始終是寄人籬下
[00:11:12.000 --> 00:11:14.000]  被拉班
[00:11:14.000 --> 00:11:16.000]  又欺騙又欺壓
[00:11:16.000 --> 00:11:18.000]  讓我們
[00:11:18.000 --> 00:11:20.000]  聽一聽雅各
[00:11:20.000 --> 00:11:22.000]  怎樣被拉班對待
[00:11:22.000 --> 00:11:24.000]  在三十一章
[00:11:24.000 --> 00:11:26.000]  三十八節
[00:11:26.000 --> 00:11:28.000]  四十一節裡說
[00:11:28.000 --> 00:11:30.000]  我在李家女者二十年
[00:11:30.000 --> 00:11:32.000]  被野獸撕裂的羊
[00:11:32.000 --> 00:11:34.000]  都由我自己賠償
[00:11:34.000 --> 00:11:36.000]  無論白天黑夜
[00:11:36.000 --> 00:11:38.000]  羊被偷了
[00:11:38.000 --> 00:11:40.000]  你都要我賠償
[00:11:40.000 --> 00:11:44.000]  白天受盡炎熱的煎熬
[00:11:44.000 --> 00:11:48.000]  夜間受盡寒霜的侵襲
[00:11:48.000 --> 00:11:52.000]  我在李家女做了整整二十年的工
[00:11:52.000 --> 00:11:56.000]  你還十次改了我的工錢
[00:11:56.000 --> 00:12:00.000]  雅各用計謀奪取了
[00:12:00.000 --> 00:12:02.000]  本來不是屬於他的福氣
[00:12:02.000 --> 00:12:06.000]  他受到上帝的懲罰
[00:12:06.000 --> 00:12:10.000]  不過他仍然繼承了
[00:12:10.000 --> 00:12:14.000]  上帝和阿伯拉罕所納約的人
[00:12:14.000 --> 00:12:18.000]  我們看到上帝
[00:12:18.000 --> 00:12:22.000]  不是要用疑人
[00:12:22.000 --> 00:12:24.000]  去完成他的計劃
[00:12:24.000 --> 00:12:27.000]  而是要用一些追求認識上帝
[00:12:27.000 --> 00:12:30.000]  愛慕上帝所賜的福的人
[00:12:30.000 --> 00:12:34.000]  說了很多背景之後
[00:12:34.000 --> 00:12:36.000]  我們要看今天那兩段經文
[00:12:36.000 --> 00:12:38.000]  是二十八章的經文
[00:12:38.000 --> 00:12:42.000]  發生在雅各去哈蘭的路途上
[00:12:42.000 --> 00:12:47.000]  三十二章的經文
[00:12:47.000 --> 00:12:49.000]  已經是二十年後
[00:12:49.000 --> 00:12:52.000]  在他回家的路上發生的
[00:12:52.000 --> 00:12:55.000]  在這兩次的旅程當中
[00:12:55.000 --> 00:12:58.000]  上帝都向他顯現
[00:12:58.000 --> 00:13:03.000]  由於我們先看二十八章的經文
[00:13:03.000 --> 00:13:07.000]  雅各給我們的一般印象都不太好
[00:13:07.000 --> 00:13:08.000]  又成人之危
[00:13:08.000 --> 00:13:11.000]  又騙人
[00:13:11.000 --> 00:13:13.000]  所以很多人將二十八章
[00:13:13.000 --> 00:13:16.000]  二十至二十二節的禱告
[00:13:16.000 --> 00:13:19.000]  都會覺得雅各真的很使鬼
[00:13:19.000 --> 00:13:21.000]  很懂得計算
[00:13:21.000 --> 00:13:22.000]  假如上帝又保護他
[00:13:22.000 --> 00:13:24.000]  又設給他平安回故鄉
[00:13:24.000 --> 00:13:27.000]  他才會迎上主做他的上帝
[00:13:27.000 --> 00:13:31.000]  又會奉獻十分之一給上帝
[00:13:31.000 --> 00:13:33.000]  真是懂得計算
[00:13:33.000 --> 00:13:36.000]  像個生意人一樣
[00:13:36.000 --> 00:13:40.000]  但是假如我們細心先看上文
[00:13:40.000 --> 00:13:44.000]  又嘗試設身處地去想深一層
[00:13:44.000 --> 00:13:48.000]  可能我們不會責怪雅各這樣祈禱
[00:13:48.000 --> 00:13:51.000]  雅各本來是一位嬌生慣養的人
[00:13:51.000 --> 00:13:53.000]  就好像女兒家那樣
[00:13:53.000 --> 00:13:55.000]  留在家裡黏著媽媽
[00:13:55.000 --> 00:13:57.000]  還會煮紅豆湯 做麵包
[00:13:57.000 --> 00:14:00.000]  其實這些當時是女性的工作
[00:14:00.000 --> 00:14:05.000]  這次她要離開家裡出遠門
[00:14:05.000 --> 00:14:08.000]  是迫不得已的事
[00:14:08.000 --> 00:14:12.000]  在她那個時代沒有現代化交通工具
[00:14:12.000 --> 00:14:16.000]  要旅行就靠自己雙腳走
[00:14:16.000 --> 00:14:20.000]  結果當她去到伯特利過夜的時候
[00:14:20.000 --> 00:14:22.000]  連帳篷都沒有
[00:14:22.000 --> 00:14:25.000]  她拿一塊石頭去裝枕頭
[00:14:25.000 --> 00:14:31.000]  就以天空做帳篷睡覺
[00:14:31.000 --> 00:14:35.000]  但是那晚她發了一個夢
[00:14:35.000 --> 00:14:37.000]  不是一個普通的夢
[00:14:37.000 --> 00:14:40.000]  而是上主向她顯現
[00:14:40.000 --> 00:14:42.000]  她夢見什麼呢?
[00:14:42.000 --> 00:14:46.000]  她夢見有一條梯是由地上一直通到天上
[00:14:46.000 --> 00:14:49.000]  梯子上面還有上帝的使者
[00:14:49.000 --> 00:14:51.000]  上下往來
[00:14:51.000 --> 00:14:53.000]  上帝還在上面
[00:14:53.000 --> 00:14:55.000]  在古代近東的地區
[00:14:55.000 --> 00:14:58.000]  有很多這種梯形的建築物
[00:14:58.000 --> 00:15:00.000]  英文叫Cigarette
[00:15:00.000 --> 00:15:02.000]  Cigarette
[00:15:02.000 --> 00:15:04.000]  就像這幅圖片
[00:15:04.000 --> 00:15:05.000]  不是Cigarette
[00:15:05.000 --> 00:15:07.000]  是Cigarette
[00:15:07.000 --> 00:15:13.000]  考古學家認為這種建築物是敬拜上帝或神明的地方
[00:15:13.000 --> 00:15:16.000]  民間的故事也說
[00:15:16.000 --> 00:15:21.000]  當地人信的神在上面最高那裡睡覺
[00:15:21.000 --> 00:15:23.000]  祭司在下面
[00:15:23.000 --> 00:15:24.000]  其實有些房間
[00:15:24.000 --> 00:15:26.000]  祭司在下面住
[00:15:26.000 --> 00:15:30.000]  負責侍奉他們所信的神明
[00:15:30.000 --> 00:15:32.000]  所以當雅各醒來之後
[00:15:32.000 --> 00:15:34.000]  她反省這個夢境的時候
[00:15:34.000 --> 00:15:36.000]  她就說上主確實在這個地方
[00:15:36.000 --> 00:15:38.000]  這個地方很可畏
[00:15:38.000 --> 00:15:40.000]  這裡一定是上帝的家
[00:15:40.000 --> 00:15:43.000]  通往天上的門戶
[00:15:43.000 --> 00:15:47.000]  其實上主很多時候是使用當時的文化
[00:15:47.000 --> 00:15:51.000]  讓雅各明白上主對她的顯現
[00:15:51.000 --> 00:15:55.000]  讓她親自認識上主
[00:15:55.000 --> 00:15:57.000]  在十三至十四節
[00:15:57.000 --> 00:16:02.000]  上主向她重申了她和阿伯拉罕的應許
[00:16:02.000 --> 00:16:04.000]  但是十五節
[00:16:04.000 --> 00:16:06.000]  就是給她個人的應許
[00:16:06.000 --> 00:16:07.000]  十五節說
[00:16:07.000 --> 00:16:09.000]  我要與你同在
[00:16:09.000 --> 00:16:11.000]  無論你到那裡我都保護你
[00:16:11.000 --> 00:16:14.000]  並且帶領你回到這片土地
[00:16:14.000 --> 00:16:17.000]  我絕對不離棄你
[00:16:17.000 --> 00:16:21.000]  我一定實現對你的許諾
[00:16:21.000 --> 00:16:26.000]  所以去到二十至二十二節的許願是雅各
[00:16:26.000 --> 00:16:31.000]  雅各其實是按照上帝的承諾而許願
[00:16:31.000 --> 00:16:35.000]  她不是和上帝講價還價
[00:16:35.000 --> 00:16:37.000]  她只是向上帝許願
[00:16:37.000 --> 00:16:39.000]  承認上主是她的上帝
[00:16:39.000 --> 00:16:43.000]  最後才答應要奉獻十分之一
[00:16:43.000 --> 00:16:45.000]  有關這個十一奉獻
[00:16:45.000 --> 00:16:49.000]  我相信很可能是當時的習俗
[00:16:49.000 --> 00:16:51.000]  當一個人接受某一個神明
[00:16:51.000 --> 00:16:53.000]  做他的上帝的時候
[00:16:53.000 --> 00:16:57.000]  他就是答應一生一世會敬拜這位神明
[00:16:57.000 --> 00:17:02.000]  並且將自己的財物十分之一奉獻給他
[00:17:02.000 --> 00:17:06.000]  雅各、阿爺、阿伯拉罕
[00:17:06.000 --> 00:17:09.000]  其實聖經也記載了他曾經奉獻十分之一
[00:17:09.000 --> 00:17:12.000]  給一位祭司默記洗德
[00:17:12.000 --> 00:17:15.000]  那個時候其實沒有摩西的律法
[00:17:15.000 --> 00:17:18.000]  規定人要奉獻十分之一
[00:17:18.000 --> 00:17:23.000]  所以應該是當時的一個文化習俗
[00:17:23.000 --> 00:17:27.000]  二十年很快就過去了
[00:17:27.000 --> 00:17:31.000]  雅各在拉班那裏的時間夠了
[00:17:31.000 --> 00:17:36.000]  上主就吩咐雅各要返回故鄉
[00:17:36.000 --> 00:17:40.000]  雅各在拉班那裏的生活
[00:17:40.000 --> 00:17:43.000]  二十年之間前前後後
[00:17:43.000 --> 00:17:46.000]  娶了兩位妻子、兩位妾侍
[00:17:46.000 --> 00:17:49.000]  生了十二個兒子和一個女兒
