
[00:00:00.000 --> 00:00:03.880]  我們一起來讀一下今天的主題經文
[00:04:24.720 --> 00:04:28.680]  這是我和我的好朋友AI一起畫出來的圖
[00:04:28.680 --> 00:04:31.680]  我們就看在一開始神呼召你的
[00:04:31.680 --> 00:04:34.080]  你回應神呼召之前呢
[00:04:34.080 --> 00:04:38.800]  恐懼與自卑會導致你遲遲不前
[00:04:38.800 --> 00:04:42.360]  為什麼 我不行 我不知道未來會如何
[00:04:42.360 --> 00:04:44.400]  別人比較厲害
[00:04:44.400 --> 00:04:47.600]  而當我們進入了磨難的日子
[00:04:47.600 --> 00:04:50.680]  有時候血氣與短視
[00:04:50.680 --> 00:04:54.520]  導致我們偏行幾路
[00:04:54.520 --> 00:05:02.240]  磨難的日子有時候會讓我們偏行幾路
[00:05:02.240 --> 00:05:04.840]  磨難就是有磨也有難
[00:05:04.840 --> 00:05:08.320]  磨就是要熬 難就是要挨
[00:05:08.320 --> 00:05:10.640]  但是因為血氣的關係
[00:05:10.640 --> 00:05:13.880]  我不要再忍耐了 我受不了了
[00:05:13.880 --> 00:05:15.400]  就磨不下去
[00:05:15.400 --> 00:05:19.800]  因為短視讓我們想要快速的成功
[00:05:19.800 --> 00:05:21.240]  地上的成就
[00:05:21.240 --> 00:05:23.080]  我不要那個人瞧不起我
[00:05:23.080 --> 00:05:25.280]  讓你就挨不住了
[00:05:25.280 --> 00:05:28.320]  求神賜給我們專注力和耐心
[00:05:28.320 --> 00:05:30.720]  能夠定心永恆的呼召
[00:05:30.720 --> 00:05:34.400]  而當我們看到遇到仇敵的攻擊的時候
[00:05:34.400 --> 00:05:37.480]  最怕的就是生命中有破口
[00:05:37.480 --> 00:05:40.320]  而苦讀和貪婪
[00:05:40.320 --> 00:05:44.360]  會成為仇敵能夠趁虛而入
[00:05:44.360 --> 00:05:48.400]  在思想中把我們半跌得很慘的破口
[00:05:48.400 --> 00:05:50.720]  特別苦讀與貪婪
[00:05:50.720 --> 00:05:53.400]  所以因此我們要不斷的來向神
[00:05:53.400 --> 00:05:57.480]  和在神面前說我們要保守我們的心
[00:05:57.480 --> 00:05:59.480]  勝過保守一切
[00:05:59.480 --> 00:06:02.240]  而在成就之後呢
[00:06:02.240 --> 00:06:04.240]  是什麼樣的挑戰
[00:06:04.240 --> 00:06:07.440]  就是自負與偏離
[00:06:07.440 --> 00:06:09.680]  遠離了真神
[00:06:09.680 --> 00:06:12.840]  我們可以把這個圖先收起來了
[00:06:12.840 --> 00:06:14.240]  當我們成就一切之後
[00:06:14.240 --> 00:06:18.960]  你成為了一神之下萬人之上的大英雄
[00:06:18.960 --> 00:06:22.480]  你成為了所有人歌功頌德的對象
[00:06:22.480 --> 00:06:26.160]  你成為了一個絕對真理一般的一個存在
[00:06:26.160 --> 00:06:28.120]  就算你唱個走音別人都說
[00:06:28.120 --> 00:06:32.480]  哇你好像在唱藍調或是R&B一樣
[00:06:32.480 --> 00:06:35.200]  這個時候你會變得驕傲自負
[00:06:35.200 --> 00:06:38.440]  你只聽得見人的掌聲
[00:06:38.440 --> 00:06:42.560]  而這個時候問題就出現在你的眼目
[00:06:42.560 --> 00:06:47.480]  開始只定睛於已經得著的
[00:06:47.480 --> 00:06:50.280]  卻不再定睛於主耶穌
[00:06:50.280 --> 00:06:56.040]  自己從上面要你來得著的呼召
[00:06:56.040 --> 00:06:59.240]  其實說實在話也不是真的成就了一切
[00:06:59.240 --> 00:07:00.760]  才會有這種狀態
[00:07:00.760 --> 00:07:03.440]  多少時候當我們人有一點點成就
[00:07:03.440 --> 00:07:06.760]  我們就容易進入這樣的一個態度
[00:07:06.760 --> 00:07:09.520]  那麼解藥呢就是二月份
[00:07:09.520 --> 00:07:12.440]  菲律賓書三章十三十字節這邊說的
[00:07:12.440 --> 00:07:15.240]  我不是以為自己已經得著了
[00:07:15.240 --> 00:07:19.160]  我不是以為我已經得著了
[00:07:19.160 --> 00:07:20.920]  我只有一件事
[00:07:20.920 --> 00:07:22.920]  就是忘記背後
[00:07:22.920 --> 00:07:25.120]  忘記背後一切的榮耀
[00:07:25.120 --> 00:07:26.800]  忘記背後一切的羞辱
[00:07:26.800 --> 00:07:28.600]  忘記一切的好與歹
[00:07:28.600 --> 00:07:32.280]  我要努力面前的向著標竿直跑
[00:07:32.280 --> 00:07:37.240]  要得神在基督耶穌裡
[00:07:37.240 --> 00:07:40.840]  從上面召我來得的獎賞
[00:07:40.840 --> 00:07:44.160]  不是我現在已經得到了獎賞
[00:07:44.160 --> 00:07:45.920]  不是我現在開始進入
[00:07:45.920 --> 00:07:48.840]  我自我的虛榮吹捧的獎賞
[00:07:48.840 --> 00:07:51.480]  永遠只有一件事
[00:07:51.480 --> 00:07:54.000]  要得基督耶穌裡
[00:07:54.000 --> 00:07:57.480]  祂施加的大能和救恩
[00:07:57.480 --> 00:08:00.680]  要釋放出來的極榮耀永恆的獎賞
[00:08:00.680 --> 00:08:02.320]  因此我在讀完這個經文的時候
[00:08:02.320 --> 00:08:04.320]  我真的向主說主啊
[00:08:04.320 --> 00:08:09.040]  幫助我能夠度過磨爛的日子
[00:08:09.040 --> 00:08:13.800]  主要幫助我能夠勝過仇敵的攻擊
[00:08:13.800 --> 00:08:15.640]  主要幫助我能夠
[00:08:15.640 --> 00:08:21.520]  經歷得著一切你召我來得的獎賞
[00:08:21.520 --> 00:08:26.280]  而在這一切當中我還能夠站立的住
[00:08:26.280 --> 00:08:28.840]  事實上聖經當中也記載了
[00:08:28.840 --> 00:08:31.240]  許多成就一切
[00:08:31.240 --> 00:08:32.600]  站立得住
[00:08:32.600 --> 00:08:36.960]  或是成就一切後來站立不住的一些故事
[00:08:36.960 --> 00:08:42.760]  讓我們今天也能夠用這些故事來成為借鏡與學習
[00:08:42.760 --> 00:08:46.680]  我們先來看一下聖經當中有哪些站立不住的例子
[00:08:46.680 --> 00:08:49.480]  首先就是大胃王
[00:08:49.480 --> 00:08:53.320]  哇 大胃王是我們多麼喜歡的一個人物啊
[00:08:53.320 --> 00:08:56.560]  他從小就滿有聖靈的同在
[00:08:56.560 --> 00:08:58.560]  他勇敢戰勝哥利亞
[00:08:58.560 --> 00:09:00.920]  他專注於神的呼召
[00:09:00.920 --> 00:09:03.920]  他還能夠饒恕 掃羅
[00:09:03.920 --> 00:09:08.320]  他又竊慕神 歡迎 約會 設立祭祀之分
[00:09:08.320 --> 00:09:11.800]  尤其是最寶貴的一句經文
[00:09:11.800 --> 00:09:15.120]  是他對上帝的一個愛慕的情書
[00:09:15.120 --> 00:09:17.200]  我只有一件事
[00:09:17.200 --> 00:09:20.840]  就是一生一世住在主的殿中
[00:09:20.840 --> 00:09:22.720]  瞻仰祂的榮美
[00:09:22.720 --> 00:09:25.480]  哇 這樣的大胃
[00:09:25.480 --> 00:09:29.520]  竟然在他好像成就了一切的時候
[00:09:29.520 --> 00:09:31.280]  卻跌倒了
[00:09:31.280 --> 00:09:33.760]  他與巴士巴犯了姦淫罪
[00:09:33.760 --> 00:09:37.720]  他借刀殺人 殺了伍裡亞
[00:09:37.720 --> 00:09:41.760]  而且不但如此 他不是只是跌倒一次啊
[00:09:41.760 --> 00:09:44.080]  他第二次跌倒
[00:09:44.080 --> 00:09:47.280]  他在詩篇51篇的時候 他悔改
[00:09:47.280 --> 00:09:50.440]  說啊 請你不要掩面不見我的面
[00:09:50.440 --> 00:09:52.320]  感謝主他悔改了
[00:09:52.320 --> 00:09:55.040]  可是在他好像真正的成就了一切
[00:09:55.040 --> 00:09:57.120]  在耶路撒冷登基之後
[00:09:57.120 --> 00:09:59.880]  他又站立不住了 弟兄姊妹
[00:09:59.880 --> 00:10:02.440]  他發生了什麼事情 你還記得嗎
[00:10:02.440 --> 00:10:07.600]  他吩咐約鴨 要去數典人數
[00:10:07.600 --> 00:10:11.680]  這個時候大胃王已經變得驕傲自負
[00:10:11.680 --> 00:10:16.320]  你可能說為什麼數典人數有問題
[00:10:16.320 --> 00:10:19.680]  上帝不是也要叫摩西數典人數嗎
[00:10:19.680 --> 00:10:22.080]  但是這個時候的數典人數
[00:10:22.080 --> 00:10:25.960]  大胃王他是在使用國家的資源
[00:10:25.960 --> 00:10:30.000]  並不是在做神要他做的事情
[00:10:30.000 --> 00:10:33.360]  並不是用在治國與愛神的上面
[00:10:33.360 --> 00:10:39.280]  卻用在炫耀國力自我欣賞的虛榮之中
[00:10:39.280 --> 00:10:44.160]  以至於以色列因著他的跌倒
[00:10:44.160 --> 00:10:46.560]  遭到了瘟疫的咒詛
[00:10:46.560 --> 00:10:48.840]  你不覺得很諷刺嗎
[00:10:48.840 --> 00:10:52.040]  大胃王在巨人面前站住了
[00:10:52.040 --> 00:10:56.720]  在掃羅需要饒恕的這樣的一個關卡中
[00:10:56.720 --> 00:10:58.160]  他站住了
[00:10:58.160 --> 00:11:00.640]  可是在他順境的時候
[00:11:00.640 --> 00:11:03.680]  他卻脫去了鼠鱗的軍裝
[00:11:03.680 --> 00:11:05.680]  因此跌倒了
[00:11:05.680 --> 00:11:08.960]  另外一個人物是索羅門王
[00:11:08.960 --> 00:11:11.840]  索羅門王是歷史上最有智慧的人
[00:11:11.840 --> 00:11:13.200]  我不知道你是不是也跟我一樣
[00:11:13.200 --> 00:11:16.400]  從小在教會聽到索羅門王的故事
[00:11:16.400 --> 00:11:19.920]  都是好事 沒有人說他不好
[00:11:19.920 --> 00:11:21.920]  為什麼 因為他很有智慧
[00:11:21.920 --> 00:11:23.120]  所以我們可能一想索羅門王
[00:11:23.120 --> 00:11:25.120]  他有智慧 所以他做的一定是對的
[00:11:25.120 --> 00:11:28.160]  我沒有他聰明 所以我就乖乖聽著就事了
[00:11:28.160 --> 00:11:30.400]  哇 結果可是我發現
[00:11:30.400 --> 00:11:33.640]  索羅門王他真的就是完美到底嗎
[00:11:33.640 --> 00:11:35.120]  哦 很有智慧的人
[00:11:35.120 --> 00:11:36.720]  真有智慧
[00:11:36.720 --> 00:11:38.880]  每次想到他娶了一千個老婆
[00:11:38.880 --> 00:11:40.760]  我說哇 這個不可思議
[00:11:40.760 --> 00:11:43.200]  我一個老婆都搞不定
[00:11:43.200 --> 00:11:48.040]  一千個老婆 這是何等的智慧
[00:11:48.040 --> 00:11:50.600]  他選擇政治聯姻啊
[00:11:50.600 --> 00:11:52.520]  我在想這個太brilliant了
[00:11:52.520 --> 00:11:55.200]  政治聯姻就世界太平
[00:11:55.200 --> 00:11:56.400]  每個都生個小孩
[00:11:56.400 --> 00:11:58.880]  哇 那就搞定了 沒問題了
[00:11:58.880 --> 00:12:00.080]  brilliant
[00:12:00.080 --> 00:12:04.320]  然後他又與各國貿易買賣
[00:12:04.320 --> 00:12:06.720]  包括埃及的交易
[00:12:06.720 --> 00:12:07.760]  哦 這個太棒了
[00:12:07.760 --> 00:12:10.880]  把世界各地的資源都引到了神的國度
[00:12:10.880 --> 00:12:12.480]  好得不得了
[00:12:12.480 --> 00:12:15.880]  他後來又把各國賓妃的偶像假神
[00:12:15.880 --> 00:12:17.080]  都帶到以色列來
[00:12:17.080 --> 00:12:19.640]  還設立秋壇讓他們去拜假神
[00:12:19.640 --> 00:12:22.320]  哇 這個太有智慧了
[00:12:22.320 --> 00:12:24.840]  這有智慧 這是對嗎
[00:12:24.840 --> 00:12:27.520]  你說對啊
[00:12:27.520 --> 00:12:29.760]  不對啊 怎麼可以呢
[00:12:29.760 --> 00:12:31.920]  把假神帶到以色列
[00:12:31.920 --> 00:12:33.080]  還幫他設立秋壇
[00:12:33.080 --> 00:12:36.280]  這是一個什麼情況
[00:12:36.280 --> 00:12:37.240]  弟兄姊妹 你知道嗎
[00:12:37.240 --> 00:12:41.200]  其實索羅王早就跌倒了
[00:12:41.200 --> 00:12:45.520]  你知道嗎 在生命紀十七章這邊說到
[00:12:45.520 --> 00:12:47.840]  是摩西的這個律法
[00:12:47.840 --> 00:12:51.120]  不可回埃及買馬匹
[00:12:51.120 --> 00:12:53.920]  因為不能再走回頭路了
[00:12:53.920 --> 00:12:56.200]  可是他和埃及做貿易
[00:12:56.200 --> 00:12:59.040]  不可為自己多立賓妃
[00:12:59.040 --> 00:13:01.800]  恐怕他的心偏邪
[00:13:01.800 --> 00:13:04.840]  哇 他不只是多立賓妃啊
[00:13:04.840 --> 00:13:07.120]  立了一千個賓妃
[00:13:07.120 --> 00:13:11.960]  並且這邊說不可為自己多積金銀
[00:13:11.960 --> 00:13:14.960]  他的王宮 自己住的地方
[00:13:14.960 --> 00:13:20.480]  比聖殿還要奢華無數倍
[00:13:20.480 --> 00:13:23.160]  為什麼一個充滿智慧的王
[00:13:23.160 --> 00:13:27.080]  最後會跌成這個樣子呢
[00:13:27.080 --> 00:13:30.040]  也許他心裡想 這些律法很好
[00:13:30.040 --> 00:13:35.280]  但是摩西是寫給那些沒有智慧的王所寫的
[00:13:35.280 --> 00:13:38.920]  我可是生活智慧王 我沒問題
[00:13:38.920 --> 00:13:42.480]  這些律法是寫給那些邪惡的
[00:13:42.480 --> 00:13:44.280]  不愛神的王設立的
[00:13:44.280 --> 00:13:49.200]  我可是從小就是神眼中的乖乖牌模範生啊
[00:13:49.200 --> 00:13:53.560]  我還這麼謙卑的說 上帝啊 我需要你的智慧
[00:13:53.560 --> 00:13:57.000]  所以他可能因為這樣的關係啊
[00:13:57.000 --> 00:14:02.360]  反而他開始慢慢一步一步的跌倒了
[00:14:02.360 --> 00:14:07.680]  弟兄姊妹 敬畏耶和華是智慧的開端
[00:14:07.680 --> 00:14:11.680]  但是當索門王不再敬畏神的時候
[00:14:11.680 --> 00:14:15.440]  他的智慧雖然仍然能夠讓他
[00:14:15.440 --> 00:14:18.480]  富足 甚至成功
[00:14:18.480 --> 00:14:24.680]  但是卻得不著富足 又不加上憂慮的祝福
[00:14:24.680 --> 00:14:29.800]  弟兄姊妹 索門王犯的錯不是普通的大的錯啊
[00:14:29.800 --> 00:14:32.120]  你知道他設立的這個秋壇
[00:14:32.120 --> 00:14:38.280]  最後整本舊約啊 都在處理這個問題
[00:14:38.280 --> 00:14:41.360]  所以呢 當他成就了一切之後
[00:14:41.360 --> 00:14:47.000]  權力與榮耀 是他親看了樹林的軍裝
[00:14:47.000 --> 00:14:49.640]  另外一個王是西西伽王啊
[00:14:49.640 --> 00:14:53.160]  西西伽王也是一個不得了的好王耶
[00:14:53.160 --> 00:14:56.560]  獵王記下十八章五節這樣描述的
[00:14:56.560 --> 00:14:59.760]  西西伽王倚靠耶和華以色列的神
[00:14:59.760 --> 00:15:04.480]  在他前後的猶大獵王中 沒有一個及他的
[00:15:04.480 --> 00:15:08.320]  哇 是非常棒的王 他除掉秋壇 打碎偶像
[00:15:08.320 --> 00:15:11.760]  恢復聖殿 重新設立玉月節
[00:15:11.760 --> 00:15:14.960]  他又經歷了戰勝亞述王的神蹟
[00:15:14.960 --> 00:15:20.840]  並且我們都知道他經歷了上帝給他多十五年的壽命
[00:15:20.840 --> 00:15:23.960]  但是在他晚年的時候啊
[00:15:23.960 --> 00:15:26.040]  哇 你看這麼好的一個王
[00:15:26.040 --> 00:15:32.000]  當他成就了一切 他卻為了自我的虛榮心
[00:15:32.000 --> 00:15:37.160]  使巴比倫的使者在這個拜訪的時候
[00:15:37.160 --> 00:15:41.640]  他把國庫 武器庫 所有財寶都給他們看
[00:15:41.640 --> 00:15:47.560]  這就成為了後來巴比倫攻打 俘虜猶大國的伏筆
[00:15:47.560 --> 00:15:49.360]  這問題出在哪裡啊
[00:15:49.360 --> 00:15:52.000]  如果你有好朋友 他來你家做客
[00:15:52.000 --> 00:15:54.360]  頂多待在客廳吧
[00:15:54.360 --> 00:15:57.400]  真正的好朋友 再好的
[00:15:57.400 --> 00:16:00.920]  來房間參觀一下remodel廁所 這很好了
[00:16:00.920 --> 00:16:06.120]  肯定不會把你銀行的存摺來給他看吧
[00:16:06.120 --> 00:16:12.880]  希西加王在晚年的時候成就了一切 卻站立不住
[00:16:12.880 --> 00:16:16.880]  但是感謝主聖經中也有站立得住的例子
[00:16:16.880 --> 00:16:18.880]  這是一些寶貴的例子
[00:16:18.880 --> 00:16:24.160]  首先就是迦勒 85歲依然求戰
[00:16:24.160 --> 00:16:27.720]  他永不忘記神的呼召
[00:16:27.720 --> 00:16:33.680]  當時其實約書亞帶領的以色列已經打遍了大部分的江山了
[00:16:33.680 --> 00:16:40.440]  身為這個第一戰將 他絕對可以優先來選擇一塊肥沃又安全的土地
[00:16:40.440 --> 00:16:42.680]  結果他真的第一個出來選了
[00:16:42.680 --> 00:16:45.440]  可是你記得他選什麼樣的地嗎
[00:16:45.440 --> 00:16:49.960]  他選那塊還沒有打下來的西伯倫啊
[00:16:49.960 --> 00:16:53.760]  那是一個充滿了亞納族的巨人
[00:16:53.760 --> 00:16:56.520]  而且是當年12個探子所描述的
[00:16:56.520 --> 00:17:00.320]  對方是巨人 我們是詐謀的那塊地
[00:17:00.320 --> 00:17:08.880]  沒有想到迦勒竟然說求你將耶和華那日應許我的這山地給我
[00:17:08.880 --> 00:17:10.280]  為什麼呢
[00:17:10.280 --> 00:17:16.520]  因為他到最後仍然不忘記起初的呼召
[00:17:16.520 --> 00:17:18.520]  約瑟是另外一個人
[00:17:18.520 --> 00:17:25.040]  他在權力巔峰的時候 他仍然穿戴神的品格
[00:17:25.040 --> 00:17:32.560]  哇 身為埃及的宰相 他真的是一根指頭可以調動全世界啊
[00:17:32.560 --> 00:17:35.360]  但是在這樣的一個時刻
[00:17:35.360 --> 00:17:38.440]  他出賣他的十個兄弟出現的時候
[00:17:38.440 --> 00:17:45.120]  他為何可以選擇不報仇 反而饒恕呢
[00:17:45.120 --> 00:17:53.960]  我相信因為他已經選擇要保守他的心 勝過保守一切
[00:17:53.960 --> 00:18:00.680]  他選擇定義不要苦讀怨恨 成為生命中的破口
[00:18:00.680 --> 00:18:02.880]  這何等難得的事情
[00:18:02.880 --> 00:18:07.200]  因為他要報仇太容易了 太容易了
[00:18:07.200 --> 00:18:12.920]  在權力巔峰的時刻 穿戴神的品格真是不容易
[00:18:12.920 --> 00:18:22.560]  但是也是因此 他能夠真的成就了神在他生命中最終極的命定
[00:18:22.560 --> 00:18:29.480]  成為埃及的宰相不是一切 能夠與家人和好
[00:18:29.480 --> 00:18:35.600]  並且讓以色列能夠成為一個合一的族
[00:18:35.600 --> 00:18:40.000]  之後成為一個神所使用的國度
[00:18:40.000 --> 00:18:44.200]  約瑟是一個極關鍵的人物
[00:18:44.200 --> 00:18:49.800]  弟兄姊妹 因著他持守 他經歷了
[00:18:49.800 --> 00:18:56.520]  他不但站立得住 他經歷了神在他生命中最榮耀的呼召
[00:18:56.520 --> 00:18:58.760]  撒姆爾是另外一個例子
[00:18:58.760 --> 00:19:04.680]  他是誠信 清廉 至忠 活出神的聖傑
[00:19:04.680 --> 00:19:10.240]  他是一個非常特別的角色 不但從小就開始服侍神
[00:19:10.240 --> 00:19:14.560]  有人說他是聖經當中唯一的一位同時兼備先知
[00:19:14.560 --> 00:19:23.320]  祭司君王的角色 並且他是唯一一個掃羅王和大衛王都要乖乖聽話的人
[00:19:23.320 --> 00:19:27.400]  這樣的人不可思議 多麼有影響力
[00:19:27.400 --> 00:19:34.080]  可是在他人生的尾端 他的一句話是震撼了人心
[00:19:34.080 --> 00:19:38.600]  他把所有人召集到廣場 就在公開的問說
[00:19:38.600 --> 00:19:42.120]  我奪過誰的牛 我搶過誰的驢
[00:19:42.120 --> 00:19:45.520]  我欺負過誰 虐待過誰
[00:19:45.520 --> 00:19:49.520]  從誰手裡接受過賄賂 因而眼瞎呢
[00:19:49.520 --> 00:19:52.320]  若有 我必償還
[00:19:52.320 --> 00:19:56.720]  而在眾人面前 他可以如此的坦然
[00:19:56.720 --> 00:20:01.200]  百姓也齊聲說 你未曾欺負我們
[00:20:01.200 --> 00:20:06.520]  未曾虐待我們 也未曾從誰手裡授過什麼
[00:20:06.520 --> 00:20:10.880]  哇 這個是很寶貴的一個榜樣
[00:20:10.880 --> 00:20:14.240]  他的誠信與聖潔
[00:20:14.240 --> 00:20:18.760]  使他成就了一切 還能夠清廉
[00:20:18.760 --> 00:20:22.200]  另外一位成就一切 還站立得住的就是保羅
[00:20:22.200 --> 00:20:26.800]  新約的保羅 他真的是殉道前
[00:20:26.800 --> 00:20:33.040]  一直都守住真理 直到得著獎賞
[00:20:33.040 --> 00:20:37.280]  但今天我們在這裡 不是來品頭論足
[00:20:37.280 --> 00:20:41.440]  說誰比較屬靈 更不是批評論斷
[00:20:41.440 --> 00:20:44.960]  決定誰成功 誰失敗
[00:20:44.960 --> 00:20:48.280]  每個聖經的故事 也包括每一位
[00:20:48.280 --> 00:20:55.000]  現今的屬靈的巨人神的器皿
[00:20:55.000 --> 00:20:58.280]  生命中的成敗或聖衰啊
[00:20:58.280 --> 00:21:03.000]  其實都是我們值得學習與借鏡的教材
[00:21:03.000 --> 00:21:07.520]  但是我們千萬不要開始論斷 定罪
[00:21:07.520 --> 00:21:10.240]  或是妄下結論
[00:21:10.240 --> 00:21:14.720]  這些站立不住的人 神會親自來管教
[00:21:14.720 --> 00:21:16.960]  神會親自來管理
[00:21:16.960 --> 00:21:19.600]  那是神與他們之間的事情
[00:21:19.600 --> 00:21:21.480]  反而我們該做的呢
[00:21:21.480 --> 00:21:27.280]  應該是為這些人來饒恕 來帶導
[00:21:27.280 --> 00:21:29.760]  也是透過這些機會來自省
[00:21:29.760 --> 00:21:33.000]  並且重新定睛仰望
