
[00:00:00.000 --> 00:00:04.000]  人與人之間的相處是一門藝術,
[00:02:35.000 --> 00:02:40.000]  因此你可以不必與人比較,也千萬不要計較。
[00:02:40.000 --> 00:02:43.000]  所以我們看看彼得,在彼得第二章第九節,
[00:02:43.000 --> 00:02:46.000]  彼得前述第二章第九節,彼得很清楚告訴我們,
[00:02:46.000 --> 00:02:49.000]  他說,唯有你們是被揀選的族類,
[00:02:49.000 --> 00:02:54.000]  是有君尊的祭司,是聖潔的國度,是屬神的子民,
[00:02:54.000 --> 00:03:00.000]  要叫你們宣揚那召你們出黑暗入奇妙光明者的美德。
[00:03:00.000 --> 00:03:03.000]  當彼得寫這一段話的時候,你可否知道,
[00:03:03.000 --> 00:03:08.000]  早在舊月的時候,這些四個不同的位份,
[00:03:08.000 --> 00:03:11.000]  乃是屬於以色列神的選民而已。
[00:03:11.000 --> 00:03:13.000]  但是當新月時代來的時候,
[00:03:13.000 --> 00:03:16.000]  耶穌基督爲我們的罪釘死在十字架上,
[00:03:16.000 --> 00:03:21.000]  把嫁那個福分如今也領到每一位屬於神的孩子們。
[00:03:21.000 --> 00:03:24.000]  所以這裏說,首先有被揀選的族類,
[00:03:24.000 --> 00:03:26.000]  我們是與別人不一樣的,
[00:03:26.000 --> 00:03:31.000]  是神特別揀選我們,把我們看作祂眼中的同仁。
[00:03:31.000 --> 00:03:34.000]  然後第二這裏說,我們有君尊的祭司,
[00:03:34.000 --> 00:03:40.000]  這可是在舊月時代只有立位人的後代才能夠享有的職份,
[00:03:40.000 --> 00:03:44.000]  但是如今我們都能夠在神面前仗義來服侍祂,
[00:03:44.000 --> 00:03:48.000]  有君尊的祭司,也更是聖潔的國度。
[00:03:48.000 --> 00:03:51.000]  不但是我們是美國的公民,
[00:03:51.000 --> 00:03:54.000]  我們乃是屬於聖潔國度的一份子,
[00:03:54.000 --> 00:03:59.000]  我們乃是服侍這位在天上坐坐爲王的望王之王。
[00:03:59.000 --> 00:04:03.000]  然後第四個身份是屬神的子民,
[00:04:03.000 --> 00:04:08.000]  乃是神特別呼召出來進入他光明國度,
[00:04:08.000 --> 00:04:10.000]  特別神的百姓,神的子民。
[00:04:10.000 --> 00:04:12.000]  所以這裏說我們的功用是什麼呢?
[00:04:12.000 --> 00:04:15.000]  我們乃是要來宣揚,
[00:04:15.000 --> 00:04:23.000]  乃是要來宣告、傳揚那召我們出黑暗進入奇妙光明者的美德。
[00:04:23.000 --> 00:04:26.000]  換句話說,我們都是神所揀選的子民。
[00:04:26.000 --> 00:04:30.000]  阿門,告訴我們你是神所揀選的子民。
[00:04:30.000 --> 00:04:33.000]  我們都是神所揀選的子民,
[00:04:33.000 --> 00:04:37.000]  我們有非常尊貴的這樣的一個地位和身份。
[00:04:37.000 --> 00:04:40.000]  因爲神把我們看爲寶貴,
[00:04:40.000 --> 00:04:44.000]  爲我們示下祂的愛子耶穌基督。
[00:04:44.000 --> 00:04:48.000]  那你說我們尊貴的紛紛屬神的子民要做什麼呢?
[00:04:48.000 --> 00:04:51.000]  就是可以終身在神面前侍奉祂。
[00:04:51.000 --> 00:04:54.000]  終身在神面前侍奉祂。
[00:04:54.000 --> 00:04:59.000]  你可知道侍奉這位坐在寶座的望王之王、望主之主,
[00:04:59.000 --> 00:05:02.000]  不是在舊的時代每個人都能夠做的,
[00:05:02.000 --> 00:05:10.000]  乃是當時的立位人的後代先知還有祭司才能夠在示力在神面前終身來服侍祂。
[00:05:10.000 --> 00:05:13.000]  但是我們知道在施洗約翰還沒有出生之前,
[00:05:13.000 --> 00:05:17.000]  他的父親撒加利亞是一個祭司,
[00:05:17.000 --> 00:05:21.000]  他就被聖靈大大的充滿,就講出神的心意。
[00:05:21.000 --> 00:05:24.000]  在路加福音第一章74節75節我們來看看,
[00:05:24.000 --> 00:05:27.000]  他說叫我們既從仇敵手中被救出來,
[00:05:27.000 --> 00:05:36.000]  做什麼呢?就可以終身在祂面前坦然無懼地用聖潔公義侍奉祂。
[00:05:36.000 --> 00:05:38.000]  是何等的寶貴?
[00:05:38.000 --> 00:05:40.000]  撒加利亞說不再像舊約時代,
[00:05:40.000 --> 00:05:44.000]  現在我們都是從仇敵手中被救出來,
[00:05:44.000 --> 00:05:47.000]  因爲耶穌祭司的保險就可以怎麼樣?
[00:05:47.000 --> 00:05:50.000]  終身在神的面前。
[00:05:50.000 --> 00:05:54.000]  不但只是屬於少數人的祭司先知的服侍而已,
[00:05:54.000 --> 00:06:01.000]  乃是終身在神面前坦然無懼地用聖潔公義來侍奉祂。
[00:06:01.000 --> 00:06:08.000]  因此侍奉神是我們每位屬神的兒女應該有的榮幸。
[00:06:08.000 --> 00:06:10.000]  所以我們要看重這樣的職份。
[00:06:10.000 --> 00:06:12.000]  那你說我們怎麼來侍奉神呢?
[00:06:12.000 --> 00:06:16.000]  最直接的侍奉神是透過神的教會來服侍神,
[00:06:16.000 --> 00:06:20.000]  特別是有一項清楚使命的教會,
[00:06:20.000 --> 00:06:24.000]  因此每一位基督徒都應該附屬一間教會。
[00:06:24.000 --> 00:06:28.000]  一間教會成爲你服侍神終身在神面前,
[00:06:28.000 --> 00:06:31.000]  用聖潔公義服侍祂的一個平臺。
[00:06:31.000 --> 00:06:34.000]  所以我們知道教會必須要有清楚的意象。
[00:06:34.000 --> 00:06:38.000]  我們知道靈良堂乃是1946年,
[00:06:38.000 --> 00:06:41.000]  神透過趙斯光牧師創立的,
[00:06:41.000 --> 00:06:46.000]  而且當時的名字就叫基督教靈良世界佈道會。
[00:06:46.000 --> 00:06:50.000]  他就有這樣一個意象,靈良堂不只是在中國、在亞洲,
[00:06:50.000 --> 00:06:55.000]  乃是在全世界,因爲叫基督教靈良世界佈道會。
[00:06:55.000 --> 00:06:59.000]  感謝趙梅祖在1995年4月份的時候,
[00:06:59.000 --> 00:07:02.000]  牧師領授了神給他的意象,
[00:07:02.000 --> 00:07:06.000]  要建造一個神榮耀的教會。
[00:07:06.000 --> 00:07:08.000]  建造一個神榮耀的教會,
[00:07:08.000 --> 00:07:12.000]  而且神也給他非常清楚的策略是從哪裏來的呢?
[00:07:12.000 --> 00:07:14.000]  從啓示錄第22章,我們一起來看看。
[00:07:14.000 --> 00:07:17.000]  啓示錄第22章,第一節到第三節。
[00:07:17.000 --> 00:07:21.000]  這裏來是使徒約翰在巴摩斯島看見天上的意象,
[00:07:21.000 --> 00:07:24.000]  他說天使又指示我在城內街道當中,
[00:07:24.000 --> 00:07:28.000]  有一道什麼?生命水的河。
[00:07:28.000 --> 00:07:30.000]  這樣你知道生命河從哪裏來的了。
[00:07:30.000 --> 00:07:33.000]  生命水的河,明亮如水晶,
[00:07:33.000 --> 00:07:37.000]  從神河高揚的寶座出來,寶座是做什麼的?
[00:07:37.000 --> 00:07:40.000]  在神面前晝夜的來敬拜讚美他。
[00:07:40.000 --> 00:07:42.000]  第二我們看看第二節,
[00:07:42.000 --> 00:07:48.000]  在這河邊和那邊有生命樹,結十二棵果枝,
[00:07:48.000 --> 00:07:55.000]  每月都結果枝,樹上的葉子乃爲醫治萬民。
[00:07:55.000 --> 00:07:59.000]  那是靠着聖靈我們能夠繼續有神的醫治在我們當中,
[00:07:59.000 --> 00:08:01.000]  萬民能夠把福音傳給萬民萬邦。
[00:08:01.000 --> 00:08:03.000]  第三節說什麼呢?
[00:08:03.000 --> 00:08:08.000]  以後再沒有宙主,在城裏有神和高揚的寶座,
[00:08:08.000 --> 00:08:11.000]  他的僕人都要怎麼樣侍奉他?
[00:08:11.000 --> 00:08:15.000]  侍奉他在教會里面,在小主裏面來侍奉他。
[00:08:15.000 --> 00:08:18.000]  因此請問你知道教會的意向是什麼嗎?
[00:08:18.000 --> 00:08:20.000]  我們都是生命和伶倆堂的弟兄姐妹,
[00:08:20.000 --> 00:08:22.000]  教會的意向是什麼?
[00:08:22.000 --> 00:08:24.000]  建造神,榮耀的教會。
[00:08:24.000 --> 00:08:26.000]  那我們四個策略是什麼呢?
[00:08:26.000 --> 00:08:27.000]  如果你不知道的話,
[00:08:27.000 --> 00:08:29.000]  每次你進來往左邊右邊看看一下,
[00:08:29.000 --> 00:08:30.000]  是要做什麼?
[00:08:30.000 --> 00:08:37.000]  敬拜讚美,聖靈更新,小主教會,全地轉化。
[00:08:37.000 --> 00:08:39.000]  因此我們能夠建造神的教會,
[00:08:39.000 --> 00:08:43.000]  所以說敬拜讚美,聖靈更新,小主教會,還有全地轉化。
[00:08:43.000 --> 00:08:47.000]  那你說到底什麼是敬拜讚美?
[00:08:47.000 --> 00:08:49.000]  首先敬拜讚美是說什麼?
[00:08:49.000 --> 00:08:52.000]  歡迎神的同在。
[00:08:52.000 --> 00:08:54.000]  敬拜讚美是歡迎神的同在,
[00:08:54.000 --> 00:08:57.000]  因此你每一逐日來到這裏敬拜讚美神的時候,
[00:08:57.000 --> 00:08:58.000]  或者禮拜三參加禱告會,
[00:08:58.000 --> 00:09:00.000]  或者你的小主的聚會的時候,
[00:09:00.000 --> 00:09:03.000]  我們在那裏敬拜是全心全意的敬拜,
[00:09:03.000 --> 00:09:06.000]  叫歡迎神的同在,
[00:09:06.000 --> 00:09:09.000]  不是在等弟兄姐妹遲遲纔來到聚會,
[00:09:09.000 --> 00:09:12.000]  乃是在神面前歡迎神榮耀的同在,
[00:09:12.000 --> 00:09:14.000]  每次當我們在這裏敬拜的時候,
[00:09:14.000 --> 00:09:17.000]  神的寶座就要設立在我們當中,
[00:09:17.000 --> 00:09:19.000]  因爲敬拜能夠帶下神的同在,
[00:09:19.000 --> 00:09:25.000]  讓弟兄姐妹能夠同心合一的一起來敬拜讚美我們的神。
[00:09:25.000 --> 00:09:26.000]  所以每次你來敬拜的時候,
[00:09:26.000 --> 00:09:28.000]  乃是歡迎神的同在,
[00:09:28.000 --> 00:09:30.000]  神啊,你的國降臨在我裏面,
[00:09:30.000 --> 00:09:31.000]  你的國降臨在我的小主,
[00:09:31.000 --> 00:09:32.000]  在我的家,
[00:09:32.000 --> 00:09:34.000]  所以我歡迎你的同在降臨。
[00:09:34.000 --> 00:09:36.000]  那我們第二個策略是什麼?
[00:09:36.000 --> 00:09:37.000]  聖靈更新。
[00:09:37.000 --> 00:09:38.000]  聖靈更新是做什麼?
[00:09:38.000 --> 00:09:40.000]  歡迎聖靈工作。
[00:09:40.000 --> 00:09:42.000]  歡迎聖靈的工作,
[00:09:42.000 --> 00:09:44.000]  這裏說樹上有十二顆果子,
[00:09:44.000 --> 00:09:48.000]  每個果子都能夠來一致望明的,
[00:09:48.000 --> 00:09:50.000]  一致是靠做聖靈的工作。
[00:09:50.000 --> 00:09:54.000]  所以我們教會是歡迎聖靈工作的一個地方,
[00:09:54.000 --> 00:09:56.000]  因此我們每個月的第一個主日,
[00:09:56.000 --> 00:09:57.000]  聖餐完了以後,
[00:09:57.000 --> 00:09:59.000]  我們就歡迎弟兄姐妹到前面來,
[00:09:59.000 --> 00:10:01.000]  我們有一致禱告的時間。
[00:10:01.000 --> 00:10:03.000]  同樣我們也鼓勵我們的小主黨同工,
[00:10:03.000 --> 00:10:05.000]  在我們的小主裏面,
[00:10:05.000 --> 00:10:07.000]  我們也能夠爲我們有需要的弟兄姐妹,
[00:10:07.000 --> 00:10:09.000]  按照聖靈給你的引導,
[00:10:09.000 --> 00:10:10.000]  爲他們按手來禱告。
[00:10:10.000 --> 00:10:13.000]  我們更是鼓勵在這裏的每位弟兄姐妹,
[00:10:13.000 --> 00:10:15.000]  都能夠每天被聖靈來充滿,
[00:10:15.000 --> 00:10:16.000]  聖靈來澆灌,
[00:10:16.000 --> 00:10:18.000]  讓我們能夠得到聖靈的能力,
[00:10:18.000 --> 00:10:20.000]  能夠爲神來做見證。
[00:10:20.000 --> 00:10:23.000]  第三個策略是什麼?
[00:10:23.000 --> 00:10:25.000]  就是小主教會。
[00:10:25.000 --> 00:10:28.000]  小主教會簡單來說就是歡迎,
[00:10:28.000 --> 00:10:31.000]  就是大家一起經歷神。
[00:10:31.000 --> 00:10:33.000]  大家一起經歷神。
[00:10:33.000 --> 00:10:34.000]  除了禮拜天,
[00:10:34.000 --> 00:10:36.000]  我們在這裏聽牧者的講道,
[00:10:36.000 --> 00:10:38.000]  一起坐在那裏敬拜誕美,
[00:10:38.000 --> 00:10:40.000]  當你回到小主去的時候,
[00:10:40.000 --> 00:10:43.000]  你能夠在神的話語、茶經分享底下,
[00:10:43.000 --> 00:10:46.000]  你能夠經歷神在你身上的見證和作爲,
[00:10:46.000 --> 00:10:49.000]  大家一起來經歷神。
[00:10:49.000 --> 00:10:50.000]  有什麼需要在小主裏面,
[00:10:50.000 --> 00:10:51.000]  大家可以分享,
[00:10:51.000 --> 00:10:52.000]  帶到彼此的福祉,
[00:10:52.000 --> 00:10:54.000]  讓你不但只是聽神的話語,
[00:10:54.000 --> 00:10:57.000]  讓你在周間的時候有機會,
[00:10:57.000 --> 00:10:59.000]  也能夠經歷我們的神,
[00:10:59.000 --> 00:11:01.000]  又活的神。
[00:11:01.000 --> 00:11:03.000]  第四個策略就是講到全地轉化。
[00:11:03.000 --> 00:11:04.000]  全地轉化,
[00:11:04.000 --> 00:11:06.000]  當我們經歷了神以後,
[00:11:06.000 --> 00:11:07.000]  我們就要做什麼?
[00:11:07.000 --> 00:11:08.000]  我們就要出去,
[00:11:08.000 --> 00:11:11.000]  一同來影響這個世代。
[00:11:11.000 --> 00:11:12.000]  全地轉化,
[00:11:12.000 --> 00:11:13.000]  我們一起出去,
[00:11:13.000 --> 00:11:14.000]  不論是到非洲,
[00:11:14.000 --> 00:11:15.000]  到亞洲,
[00:11:15.000 --> 00:11:16.000]  到世界各地,
[00:11:16.000 --> 00:11:18.000]  一起去影響這個世代,
[00:11:18.000 --> 00:11:19.000]  靠他們去影響世代,
[00:11:19.000 --> 00:11:21.000]  靠做聖靈的大能,
[00:11:21.000 --> 00:11:23.000]  神給我們的祝福。
[00:11:23.000 --> 00:11:24.000]  因此在小主裏面,
[00:11:24.000 --> 00:11:26.000]  你重新經歷神以後,
[00:11:26.000 --> 00:11:30.000]  你就能夠出去一同來影響我們的世代。
[00:11:30.000 --> 00:11:32.000]  這四個策略非常重要。
[00:11:32.000 --> 00:11:35.000]  因此我們是藉着敬拜、讚美、聖靈、更新、小主教會、
[00:11:35.000 --> 00:11:39.000]  全地轉化、建造、神、榮耀的教會。
[00:11:39.000 --> 00:11:42.000]  所以你要記得這是我們生命的意向和策略。
[00:11:42.000 --> 00:11:43.000]  阿們。
[00:11:43.000 --> 00:11:44.000]  所以今天我們特別分別,
[00:11:44.000 --> 00:11:47.000]  今天作爲細胞小主的主日,
[00:11:47.000 --> 00:11:50.000]  是要幫助你瞭解爲什麼細胞小主,
[00:11:50.000 --> 00:11:55.000]  爲什麼小主生活對你對我是這麼的重要。
[00:11:55.000 --> 00:11:56.000]  剛纔已經說過,
[00:11:56.000 --> 00:12:00.000]  小主乃是讓你一同能夠經歷神。
[00:12:00.000 --> 00:12:01.000]  所以換句話說,
[00:12:01.000 --> 00:12:03.000]  小主乃是幫助我們在日常生活裏面,
[00:12:03.000 --> 00:12:06.000]  能夠把耶穌的生命生活化。
[00:12:06.000 --> 00:12:07.000]  所以告訴同學們,
[00:12:07.000 --> 00:12:13.000]  小主教會是把耶穌的生命生活化。
[00:12:13.000 --> 00:12:17.000]  小主教會是把耶穌的生命生活化。
[00:12:17.000 --> 00:12:18.000]  換句話說,
[00:12:18.000 --> 00:12:22.000]  小主就是你個人經歷神的一個小家。
[00:12:22.000 --> 00:12:25.000]  小主是你經歷神的一個小家。
[00:12:25.000 --> 00:12:27.000]  我們有我們自己的家庭,
[00:12:27.000 --> 00:12:29.000]  但是我們要有一個屬靈的家庭。
[00:12:29.000 --> 00:12:31.000]  屬靈的家庭除了我們主日崇拜以外,
[00:12:31.000 --> 00:12:33.000]  你到你的小主去的時候,
[00:12:33.000 --> 00:12:35.000]  在這個小家裏面,
[00:12:35.000 --> 00:12:37.000]  8到15個人,
[00:12:37.000 --> 00:12:39.000]  每個禮拜定期的聚會,
[00:12:39.000 --> 00:12:42.000]  在神面前一樣敬拜、讚美、聖靈更新,
[00:12:42.000 --> 00:12:44.000]  一樣能夠一起來經歷神,
[00:12:44.000 --> 00:12:46.000]  一起來影響這個世代。
[00:12:46.000 --> 00:12:48.000]  然後在小主黨的帶領之下,
[00:12:48.000 --> 00:12:52.000]  我們大家一起來爲神的國、爲神的名、
[00:12:52.000 --> 00:12:54.000]  爲神的榮耀擺上我們自己。
[00:12:54.000 --> 00:12:57.000]  所以我們知道這個小家非常地重要,
[00:12:57.000 --> 00:12:59.000]  小主是非常地重要。
[00:12:59.000 --> 00:13:02.000]  如果你還沒有參加我們教會任何的小主的話,
[00:13:02.000 --> 00:13:05.000]  今天請你記得在聚會完畢以後,
[00:13:05.000 --> 00:13:06.000]  到我們的堂外,
[00:13:06.000 --> 00:13:10.000]  我們有特別有部來幫助你能夠認識小主,
[00:13:10.000 --> 00:13:12.000]  幫助你能夠加入這個小主。
[00:13:12.000 --> 00:13:15.000]  那你說小主這個小家有什麼功用?
[00:13:15.000 --> 00:13:18.000]  有主要兩個很大的宗旨。
[00:13:18.000 --> 00:13:19.000]  第一個宗旨是什麼?
[00:13:19.000 --> 00:13:21.000]  真實地彼此相愛。
[00:13:21.000 --> 00:13:23.000]  在旁邊說,真實地彼此相愛。
[00:13:23.000 --> 00:13:26.000]  真實地彼此相愛,
[00:13:26.000 --> 00:13:29.000]  這是教會存在最首要的工作,
[00:13:29.000 --> 00:13:31.000]  能夠真實地彼此相愛,
[00:13:31.000 --> 00:13:35.000]  能夠愛在我們當中自由地來運行。
[00:13:35.000 --> 00:13:37.000]  所以在耶穌基督有一次,
[00:13:37.000 --> 00:13:39.000]  有律法師來問他的時候,
[00:13:39.000 --> 00:13:40.000]  到底什麼是最大的誡命?
[00:13:40.000 --> 00:13:41.000]  耶穌怎麼回答呢?
[00:13:41.000 --> 00:13:44.000]  我們看看《馬太福音》第22章37節。
[00:13:44.000 --> 00:13:45.000]  這裏耶穌對他們說,
[00:13:45.000 --> 00:13:50.000]  你要盡心儘性盡意愛足你的神,
[00:13:50.000 --> 00:13:53.000]  這是誡命中的第一且是最大的。
[00:13:53.000 --> 00:13:55.000]  其次也相反,就是要怎麼樣?
[00:13:55.000 --> 00:13:58.000]  愛人如己。
[00:13:58.000 --> 00:13:59.000]  換句話說,
[00:13:59.000 --> 00:14:02.000]  當你在小主裏面真實地彼此相愛的時候,
[00:14:02.000 --> 00:14:04.000]  因爲你愛神的緣故,
[00:14:04.000 --> 00:14:07.000]  你就必須要懂得如何來愛人。
[00:14:07.000 --> 00:14:11.000]  如果你不愛那看得見的人,
[00:14:11.000 --> 00:14:14.000]  弟兄姐妹,你怎麼能夠愛那看不見的神呢?
[00:14:14.000 --> 00:14:15.000]  記得嗎?
[00:14:15.000 --> 00:14:16.000]  約翰義書裏面告訴我們。
[00:14:16.000 --> 00:14:20.000]  因此我們在小主裏面學習如何愛神,
[00:14:20.000 --> 00:14:22.000]  能夠在實際生活裏面,
[00:14:22.000 --> 00:14:26.000]  真實地彼此相愛。
[00:14:26.000 --> 00:14:29.000]  我們在小主裏面看見弟兄姐妹,
[00:14:29.000 --> 00:14:32.000]  真的是切實地彼此相愛,
[00:14:32.000 --> 00:14:33.000]  彼此的幫補。
[00:14:33.000 --> 00:14:36.000]  我記得有一次在快半夜的時候,
[00:14:36.000 --> 00:14:37.000]  有小主人打電話來說,
[00:14:37.000 --> 00:14:40.000]  邀請我到他們的祖園裏面去。
[00:14:40.000 --> 00:14:41.000]  爲什麼呢?
[00:14:41.000 --> 00:14:45.000]  因爲有一對夫妻正吵得真的是面紅耳赤,
[00:14:45.000 --> 00:14:46.000]  不肯罷休。
[00:14:46.000 --> 00:14:47.000]  快半夜了,
[00:14:47.000 --> 00:14:49.000]  我們還去他的家庭裏面爲他們禱告,
[00:14:49.000 --> 00:14:51.000]  爲他們來勸告。
[00:14:51.000 --> 00:14:55.000]  這個小主人就是如此地擺上愛這位夫婦家庭,
[00:14:55.000 --> 00:14:58.000]  幫助他們解決他們婚姻上的問題。
[00:14:58.000 --> 00:14:59.000]  後來我才知道說,
[00:14:59.000 --> 00:15:01.000]  這個弟兄曾經自己也經歷過婚姻一些的挑戰,
[00:15:01.000 --> 00:15:04.000]  如今他的小主裏面特別吸引那些婚姻有困難,
[00:15:04.000 --> 00:15:06.000]  有問題的人來,
[00:15:06.000 --> 00:15:07.000]  因爲他有愛,
[00:15:07.000 --> 00:15:08.000]  有接納,
[00:15:08.000 --> 00:15:10.000]  使更多人透過他們的小主,
[00:15:10.000 --> 00:15:12.000]  透過他們在一起的互動,
[00:15:12.000 --> 00:15:15.000]  讓他們的婚姻能夠再一次愛火重燃。
[00:15:15.000 --> 00:15:17.000]  這在小主裏面彼此相愛,
[00:15:17.000 --> 00:15:18.000]  不但是如此,
[00:15:18.000 --> 00:15:20.000]  耶穌後來也告訴門徒,
[00:15:20.000 --> 00:15:22.000]  我給你們一條新的命令,
[00:15:22.000 --> 00:15:24.000]  在約翰福音第十三章三十四節,
[00:15:24.000 --> 00:15:25.000]  我們一起來看,
[00:15:25.000 --> 00:15:27.000]  祂說我賜給你們一條新命令,
[00:15:27.000 --> 00:15:29.000]  乃是叫你們彼此相愛,
[00:15:29.000 --> 00:15:31.000]  我怎樣愛你們,
[00:15:31.000 --> 00:15:34.000]  你們也要怎樣彼此相愛,
[00:15:34.000 --> 00:15:36.000]  你們若有,
[00:15:36.000 --> 00:15:40.000]  記得你們若有彼此相愛的心,
[00:15:40.000 --> 00:15:42.000]  衆人因此就怎樣,
[00:15:42.000 --> 00:15:45.000]  認出你們是我的門徒了。
[00:15:45.000 --> 00:15:47.000]  你說世上的人,
[00:15:47.000 --> 00:15:48.000]  還沒有信主的朋友,
[00:15:48.000 --> 00:15:49.000]  同事,鄰居,
[00:15:49.000 --> 00:15:51.000]  他怎麼知道你是耶穌基督的門徒呢?
[00:15:51.000 --> 00:15:54.000]  當你有彼此相愛的心,
[00:15:54.000 --> 00:15:55.000]  他們看見,
[00:15:55.000 --> 00:15:56.000]  哇,
[00:15:56.000 --> 00:15:58.000]  這種小主的生活,
[00:15:58.000 --> 00:16:01.000]  這種在一起互動的生活,
[00:16:01.000 --> 00:16:03.000]  真的是有愛的互動。
[00:16:03.000 --> 00:16:06.000]  今天下午我們有六十幾位弟兄姐妹受洗,
[00:16:06.000 --> 00:16:08.000]  每次他們受洗之前都會做見證,
[00:16:08.000 --> 00:16:11.000]  我們最常聽到的一個見證就是說,
[00:16:11.000 --> 00:16:14.000]  我是從一個無神論的背景出生長大的,
[00:16:14.000 --> 00:16:15.000]  以爲沒有神,
[00:16:15.000 --> 00:16:18.000]  直到我在工作上遇到問題的時候,
[00:16:18.000 --> 00:16:20.000]  我到一個小組裏面去,
[00:16:20.000 --> 00:16:22.000]  這個小組長每個禮拜陪我,
[00:16:22.000 --> 00:16:23.000]  一起禱告,
[00:16:23.000 --> 00:16:24.000]  爲我禱告,
[00:16:24.000 --> 00:16:25.000]  直到我找到工作,
[00:16:25.000 --> 00:16:27.000]  我就知道這個世上是有神的,
[00:16:27.000 --> 00:16:29.000]  因爲我經歷了神的愛。
[00:16:29.000 --> 00:16:31.000]  有人在婚姻上遇到問題,
[00:16:31.000 --> 00:16:32.000]  工作上遇到問題,
[00:16:32.000 --> 00:16:35.000]  在小組裏面看到弟兄姐妹如何地來幫助他,
[00:16:35.000 --> 00:16:36.000]  鼓勵他,
[00:16:36.000 --> 00:16:37.000]  帶領他,
[00:16:37.000 --> 00:16:40.000]  很真實地彼此相愛,
[00:16:40.000 --> 00:16:45.000]  衆人就因此認出你是我的門徒了。
[00:16:45.000 --> 00:16:47.000]  特別令我感動的是,
[00:16:47.000 --> 00:16:51.000]  當我看到有一些小組裏面的組員生病了,
[00:16:51.000 --> 00:16:52.000]  送飯的送飯,
[00:16:52.000 --> 00:16:54.000]  接小孩的接小孩,
[00:16:54.000 --> 00:16:57.000]  陪他一起在醫院裏面探盤的探盤他,
[00:16:57.000 --> 00:17:01.000]  真的是看見這就是在組裏面真實地彼此相愛,
[00:17:01.000 --> 00:17:03.000]  就是在小組裏面,
[00:17:03.000 --> 00:17:06.000]  在小組裏面弟兄姐妹每個禮拜在一起,
[00:17:06.000 --> 00:17:11.000]  他們感情很多時候甚至比他們家人還要親密,
