
[00:00:00.000 --> 00:00:04.440]  在南加州一箇中產階級的一個小鎮裏面
[00:01:36.040 --> 00:01:40.120]  兩代之間的隔膜、婆媳之間的問題
[00:01:40.120 --> 00:01:41.480]  比比皆是
[00:01:41.480 --> 00:01:45.240]  是將整個家庭完全撕裂
[00:01:45.240 --> 00:01:50.600]  很久以前,1970年後期
[00:01:50.600 --> 00:01:53.000]  我有機會在浸會學院教書
[00:01:53.880 --> 00:01:59.320]  我就問過一個很粗略的調查
[00:01:59.320 --> 00:02:05.400]  問下有50多個學生當中有多少個很羨慕他父母的婚姻
[00:02:05.400 --> 00:02:10.840]  50多個學生當中只有兩個說羨慕父母的婚姻
[00:02:10.840 --> 00:02:14.600]  但是很不喜歡,很不滿意他父母的婚姻
[00:02:14.600 --> 00:02:17.080]  是佔了很大的比率
[00:02:17.080 --> 00:02:22.440]  事隔了那麼多年,有沒有好轉呢?
[00:02:23.000 --> 00:02:25.560]  我相信不僅沒有好轉
[00:02:25.560 --> 00:02:27.960]  可能是更加變本加厲
[00:02:27.960 --> 00:02:32.360]  今天,在整個社會
[00:02:32.360 --> 00:02:37.400]  似乎越來越走向家庭的崩潰
[00:02:37.400 --> 00:02:42.440]  我讀過一首詩,那首詩叫《Cup Daddy》
[00:02:42.440 --> 00:02:44.440]  我將它這樣翻譯
[00:02:44.440 --> 00:02:49.160]  媽媽似乎是永遠的滿足、快樂、仁慈
[00:02:49.160 --> 00:02:52.760]  若不是她也從未有告訴爹地
[00:02:52.760 --> 00:02:55.640]  媽媽她只想做個賢妻良母
[00:02:55.640 --> 00:02:57.880]  若不是她也從未有告訴爹地
[00:02:57.880 --> 00:03:01.400]  她一生的願望是我們一家滿足快樂
[00:03:01.400 --> 00:03:04.040]  若不是她也從未有告訴爹地
[00:03:04.040 --> 00:03:08.440]  爹地很少回家,只有媽媽孤寂在家
[00:03:08.440 --> 00:03:10.600]  她也不介意等他回家
[00:03:10.600 --> 00:03:13.000]  若不是她也從未有告訴爹地
[00:03:13.000 --> 00:03:17.560]  沒有卡,沒有花,爹地真是個大頭蝦
[00:03:17.560 --> 00:03:20.760]  只曉得自己歡樂笑哈哈
[00:03:20.760 --> 00:03:23.960]  媽媽從不用這些卡和花
[00:03:23.960 --> 00:03:26.680]  若不是她也從未有告訴爹地
[00:03:26.680 --> 00:03:30.280]  一日早晨,媽媽留下字條
[00:03:30.280 --> 00:03:32.280]  爹地讀得出神
[00:03:32.280 --> 00:03:35.800]  我們一路聽,一路搖頭頻頻
[00:03:35.800 --> 00:03:39.080]  媽媽說,孩子大了不用他
[00:03:39.080 --> 00:03:41.720]  另謀愛侶與鮮花
[00:03:41.720 --> 00:03:44.920]  他需要爹地,爹地不需要他
[00:03:44.920 --> 00:03:47.960]  只有他方沉溺另一個他
[00:03:47.960 --> 00:03:49.960]  他不打算回家
[00:03:49.960 --> 00:03:53.160]  若不是她也從未有告訴爹地
[00:03:53.160 --> 00:03:56.760]  爹地再見
[00:03:56.760 --> 00:04:00.360]  一個多麼悲哀的一首詩
[00:04:00.360 --> 00:04:03.640]  我想我做牧師這麼多年
[00:04:03.640 --> 00:04:05.720]  我想最痛心的是
[00:04:05.720 --> 00:04:09.560]  見到家庭的撕裂和崩潰
[00:04:09.560 --> 00:04:12.040]  我想起我自己童年
[00:04:12.040 --> 00:04:17.240]  有兩件事在我心裏印象很深刻
[00:04:17.240 --> 00:04:20.360]  我大概五六歲
[00:04:20.360 --> 00:04:23.480]  媽媽就自殺死了
[00:04:23.480 --> 00:04:25.960]  我是一個充滿了內疚的父親
[00:04:25.960 --> 00:04:27.640]  苦肉養大
[00:04:27.640 --> 00:04:30.680]  我弟弟當時還在中國
[00:04:30.680 --> 00:04:32.440]  我們就在香港
[00:04:32.440 --> 00:04:35.080]  我爸爸在一個孤園裏面做工
[00:04:35.080 --> 00:04:36.680]  我讀二年級那一年
[00:04:36.680 --> 00:04:38.600]  有一天我爸爸跟我說
[00:04:38.600 --> 00:04:43.240]  不如我們父子去梅窩
[00:04:43.240 --> 00:04:46.040]  我還記得那個叫梅窩公寓
[00:04:46.040 --> 00:04:48.040]  他說一起去渡一晚
[00:04:48.040 --> 00:04:49.240]  我很開心
[00:04:49.240 --> 00:04:51.240]  他不帶姐姐,只帶我
[00:04:51.240 --> 00:04:55.640]  因爲他最疼我
[00:04:55.640 --> 00:04:59.480]  但我知道我自小是一個沒有媽媽
[00:04:59.480 --> 00:05:03.720]  沒有管教的家庭裏面長大
[00:05:03.720 --> 00:05:05.320]  玩完之後很開心
[00:05:05.320 --> 00:05:07.320]  早上游泳,下午喫大餐
[00:05:07.320 --> 00:05:10.920]  晚上喫完餐纔回到孤園
[00:05:10.920 --> 00:05:13.640]  因爲可能心情過於興奮
[00:05:13.640 --> 00:05:14.920]  不知道爲什麼
[00:05:14.920 --> 00:05:16.040]  回到孤園的時候
[00:05:16.040 --> 00:05:20.040]  跟一個剛剛進孤園的小孩
[00:05:20.040 --> 00:05:22.040]  就吵架了
[00:05:22.040 --> 00:05:24.360]  不知道爭什麼,我忘記了
[00:05:24.360 --> 00:05:26.440]  雞兒動武
[00:05:26.440 --> 00:05:28.120]  爸爸知道的時候
[00:05:28.120 --> 00:05:29.800]  抓了我去房間
[00:05:29.800 --> 00:05:32.920]  問都不問,一巴掌打下來
[00:05:32.920 --> 00:05:35.320]  但我看到我爸爸的眼裏面
[00:05:35.320 --> 00:05:37.400]  是有眼淚的
[00:05:37.400 --> 00:05:40.360]  他的眼神好像在告訴我
[00:05:40.360 --> 00:05:44.360]  太太自殺死了
[00:05:44.360 --> 00:05:48.760]  弟弟和妹妹失散
[00:05:48.760 --> 00:05:51.800]  你在孤園裏面打架
[00:05:51.800 --> 00:05:53.960]  怎麼會不傷心
[00:05:53.960 --> 00:05:55.800]  怎麼會不痛苦
[00:05:55.800 --> 00:06:00.520]  怎麼會不難過
[00:06:00.520 --> 00:06:02.440]  長大之後
[00:06:02.440 --> 00:06:06.680]  我想我會體諒多一點他的心情
[00:06:06.680 --> 00:06:11.000]  第二件事跟我弟弟蘇永澤有關係
[00:06:11.000 --> 00:06:13.160]  在我讀中三那年
[00:06:13.160 --> 00:06:15.720]  我想大概十五、十六歲左右
[00:06:15.720 --> 00:06:21.080]  他就在大陸,中國來到香港
[00:06:21.080 --> 00:06:23.320]  跟我們相聚
[00:06:23.320 --> 00:06:25.400]  因爲他在中國沒機會讀英文
[00:06:25.400 --> 00:06:28.440]  所以我就拳衝他的私家補習老師
[00:06:28.440 --> 00:06:30.280]  教他英文
[00:06:30.280 --> 00:06:32.840]  但他又不聽話
[00:06:32.840 --> 00:06:36.280]  又懶
[00:06:36.280 --> 00:06:38.520]  真的很激氣
[00:06:38.520 --> 00:06:40.840]  激氣得很厲害
[00:06:40.840 --> 00:06:43.640]  有一次,爸爸出門了
[00:06:43.640 --> 00:06:46.680]  我就叫他溫習功課
[00:06:46.680 --> 00:06:48.360]  因爲沒有網管
[00:06:48.360 --> 00:06:54.760]  所以就不當我是老師或者哥哥
[00:06:54.760 --> 00:06:56.200]  竟然不聽我的話
[00:06:56.200 --> 00:06:57.640]  就去玩水
[00:06:57.640 --> 00:06:59.880]  不僅玩水,還玩溼了我
[00:06:59.880 --> 00:07:02.040]  當時我真是無名火起
[00:07:02.040 --> 00:07:04.280]  一巴掌打下去
[00:07:04.280 --> 00:07:07.720]  他竟然跟離家出走
[00:07:07.720 --> 00:07:11.560]  結果因爲我們當時在大埔住,南坑那邊
[00:07:11.560 --> 00:07:13.800]  不知道要去哪裏
[00:07:13.800 --> 00:07:16.280]  總之氣氛就是離家出走
[00:07:16.280 --> 00:07:20.200]  於是就一條路走去大埔區
[00:07:20.200 --> 00:07:22.600]  沒多久就見到我爸爸回來了
[00:07:22.600 --> 00:07:25.640]  你們知道,只有原告,沒有被告
[00:07:25.640 --> 00:07:27.320]  全部都說出來了
[00:07:27.320 --> 00:07:30.360]  沒多久就見到我爸爸回來了
[00:07:30.360 --> 00:07:32.760]  氣喘喘,他有了哮喘病
[00:07:32.760 --> 00:07:35.480]  暴跳如雷
[00:07:35.480 --> 00:07:39.320]  一回到家門,問都不問,就一巴掌打下來了
[00:07:39.320 --> 00:07:43.080]  但我見到他的眼睛是有眼淚的
[00:07:43.080 --> 00:07:44.600]  有眼淚
[00:07:44.600 --> 00:07:47.000]  他的眼神好像在告訴我
[00:07:47.000 --> 00:07:48.760]  弟弟來了
[00:07:48.760 --> 00:07:53.880]  爲什麼你們兩個還彼此爭執
[00:07:53.880 --> 00:07:56.920]  我跟大家分享這兩件事
[00:07:56.920 --> 00:08:00.840]  不是給多些資料關於蘇永志的背景
[00:08:00.840 --> 00:08:06.200]  我想他已經講了很多,這件事應該沒有講
[00:08:06.200 --> 00:08:07.960]  但我想告訴你們
[00:08:07.960 --> 00:08:12.040]  從一般人的看法,或者心理學家的看法
[00:08:12.040 --> 00:08:16.840]  我們兩兄弟分分鐘是問題兒童
[00:08:16.840 --> 00:08:20.040]  在這樣的家庭里長大,在孤兒院裏長大
[00:08:20.040 --> 00:08:22.840]  在沒有母親,沒有管教里長大
[00:08:22.840 --> 00:08:25.800]  可能我們的心理性格會有問題
[00:08:25.800 --> 00:08:28.440]  但是上帝的恩典
[00:08:28.440 --> 00:08:30.440]  我想告訴大家
[00:08:30.440 --> 00:08:33.480]  家庭幸福與否,你的人生幸福與否
[00:08:33.480 --> 00:08:35.960]  不在乎你擁有些什麼
[00:08:35.960 --> 00:08:38.120]  不在乎你的制御
[00:08:38.120 --> 00:08:40.680]  也不在乎你家有多大
[00:08:40.680 --> 00:08:44.680]  也不在乎你爸媽有多少個收入,有多少個學問
[00:08:44.680 --> 00:08:47.080]  而是在乎你的心態
[00:08:47.080 --> 00:08:50.280]  Chuck Swindoll講得很好
[00:08:50.280 --> 00:08:53.080]  幸福與否百分之九十幾
[00:08:53.080 --> 00:08:56.760]  是你的心裏的看法
[00:08:56.760 --> 00:09:04.440]  其實家是上帝最精心的作品
[00:09:04.440 --> 00:09:08.680]  我們看看創世紀第二章第十八節
[00:09:08.680 --> 00:09:14.680]  創世紀第一章的高潮是講到做人,上帝做人
[00:09:14.680 --> 00:09:18.440]  在第六日做人的時候
[00:09:18.440 --> 00:09:22.360]  然後創世紀第二章,上帝的創造高潮在哪裏呢?
[00:09:22.360 --> 00:09:24.440]  就是在家庭
[00:09:24.440 --> 00:09:28.600]  神創造,不是人是最高峯
[00:09:28.600 --> 00:09:31.400]  是家庭,是上帝的創造最高峯
[00:09:31.400 --> 00:09:33.240]  是家庭的出現
[00:09:33.240 --> 00:09:35.480]  爲什麼我這麼說呢?
[00:09:35.480 --> 00:09:39.320]  因爲神創造人的時候
[00:09:39.320 --> 00:09:40.920]  在第十八節他告訴你
[00:09:40.920 --> 00:09:43.560]  耶和華書,哪人獨居不好
[00:09:43.560 --> 00:09:47.400]  我要爲他做一個配偶,幫助他
[00:09:47.400 --> 00:09:50.680]  你看創世紀第一章,上帝創造所有的東西的時候
[00:09:50.680 --> 00:09:54.520]  僅有這一句,做完一件事,神看是美好的
[00:09:54.520 --> 00:09:57.080]  做天的時候,神看是美好的
[00:09:57.080 --> 00:09:59.400]  做樣樣東西,上帝覺得是好的
[00:09:59.400 --> 00:10:02.040]  但是,當他做到人的時候
[00:10:02.040 --> 00:10:05.160]  哪人獨居不好
[00:10:05.160 --> 00:10:07.000]  在希伯來文的原文
[00:10:07.000 --> 00:10:12.600]  比中文的翻譯全神得多
[00:10:12.600 --> 00:10:15.640]  如果我將它翻譯,不是說哪人獨居不好
[00:10:15.640 --> 00:10:19.000]  一開始重心的字就是,不好,不好
[00:10:19.000 --> 00:10:22.120]  上帝做了人,樣樣都做了
[00:10:22.120 --> 00:10:24.280]  當他做了主角出場的時候
[00:10:24.280 --> 00:10:27.640]  做了亞當的時候,上帝靈透,不好,不好
[00:10:27.640 --> 00:10:32.920]  然後給個理由,哪人獨居不好
[00:10:32.920 --> 00:10:35.400]  我相信我們中間,我不知道我們中間有多少人試過
[00:10:35.400 --> 00:10:40.760]  你自己人買菜,自己人煮飯,自己人喫飯,自己人洗碗,試過沒有?
[00:10:40.760 --> 00:10:44.120]  我情願請你喫,或者你請我喫好一點
[00:10:44.120 --> 00:10:46.920]  哪人獨居不好
[00:10:46.920 --> 00:10:50.600]  真的,你試一下你自己一個人
[00:10:50.600 --> 00:10:56.280]  試一下自己一個人,深山野嶺住三個月,什麼都不做的時候
[00:10:56.280 --> 00:10:57.320]  看看你會怎樣
[00:10:57.320 --> 00:11:02.600]  哪人獨居不好,那你不是說他有貓,有狗,有豬,有羊
[00:11:02.600 --> 00:11:06.440]  聊不了天,沒辦法,沒溝通
[00:11:06.440 --> 00:11:08.360]  所以上帝說哪人獨居不好
[00:11:08.360 --> 00:11:12.040]  上帝覺得這是一個完全不好的創造
[00:11:12.040 --> 00:11:15.320]  於是就說他創造了一個配偶
[00:11:15.320 --> 00:11:18.200]  上帝就爲他預備了一個配偶
[00:11:18.200 --> 00:11:21.400]  Charles Vendor說過他有一次主持過婚禮的時候
[00:11:21.400 --> 00:11:23.480]  他就說這段聖經,說不要不要不要
[00:11:23.480 --> 00:11:26.280]  哪人獨居不好,於是上帝爲他預備了一個配偶
[00:11:26.280 --> 00:11:30.680]  新郎一聽到的時候,突然大聲說Amen
[00:11:30.680 --> 00:11:33.400]  每一個男人都要Amen,因爲哪人獨居不好
[00:11:33.400 --> 00:11:35.480]  爲什麼?因爲他誤解了這段聖經
[00:11:35.480 --> 00:11:38.120]  爲他預備了一個配偶
[00:11:38.120 --> 00:11:40.840]  配偶中文翻譯都好一點,英文就慘了
[00:11:40.840 --> 00:11:44.680]  爲他預備了一個Helper
[00:11:44.680 --> 00:11:47.560]  我查過Webster Dictionary
[00:11:47.560 --> 00:11:50.280]  什麼是Helper呢?
[00:11:50.280 --> 00:11:54.920]  Helper是非技術性的勞工
[00:11:54.920 --> 00:11:59.080]  哇,你娶個飛龍,娶個電飯煲
[00:11:59.080 --> 00:12:02.520]  所以很多男人說Amen,哪人獨居不好
[00:12:02.520 --> 00:12:05.880]  等一下,翻譯錯誤
[00:12:05.880 --> 00:12:09.480]  如果你看看希伯來文,嚇了你一跳
[00:12:09.480 --> 00:12:14.440]  原來所謂英文叫Helper,或者配偶這個字
[00:12:14.440 --> 00:12:16.600]  在舊的聖經裏面出現過好幾次
[00:12:16.600 --> 00:12:19.560]  尤其在事司紀,很多時候出現
[00:12:19.560 --> 00:12:21.720]  當以色列人有難的時候
[00:12:21.720 --> 00:12:25.240]  上帝就差遣了一個事司,或者差遣了一個人
[00:12:25.240 --> 00:12:27.080]  去做他的Helper
[00:12:27.080 --> 00:12:31.720]  原來在希伯來文這個字界叫"拯救者"
[00:12:31.720 --> 00:12:36.840]  你的太太不是電飯煲,是你的Rambo
[00:12:36.840 --> 00:12:39.160]  你應不應該要感謝他
[00:12:39.160 --> 00:12:40.920]  所以聖經就告訴你
[00:12:40.920 --> 00:12:44.680]  上帝就爲他預備了一個配偶,這個配偶是你的拯救者
[00:12:44.680 --> 00:12:47.640]  因爲哪人獨居不好
[00:12:47.640 --> 00:12:51.480]  於是爲他預備了一個配偶
[00:12:51.480 --> 00:12:56.680]  事實上,家庭是神的創造裏面的最高峯
[00:12:56.680 --> 00:12:58.360]  沒有東西可以代替的
[00:12:58.360 --> 00:13:00.920]  我在孤兒院裏長大
[00:13:00.920 --> 00:13:03.640]  雖然我有爸爸,有姐姐
[00:13:03.640 --> 00:13:08.840]  但我看到有很多的孤兒來到孤兒院
[00:13:08.840 --> 00:13:12.840]  雖然我們想盡量方法做成好像家一樣
[00:13:12.840 --> 00:13:16.360]  有家長,有每幾個人住在一起
[00:13:16.360 --> 00:13:19.000]  但永遠代替不了
[00:13:19.000 --> 00:13:21.640]  永遠代替不了你的家
[00:13:21.640 --> 00:13:25.320]  因爲家是上帝的創造
[00:13:25.320 --> 00:13:28.040]  上帝不單止看到問題
[00:13:28.040 --> 00:13:31.240]  不單止宣告解決的方案
[00:13:31.240 --> 00:13:33.880]  他還爲我們預備了一個配偶
[00:13:33.880 --> 00:13:38.920]  他更加給我們一個藍圖
[00:13:38.920 --> 00:13:41.720]  如何相處
[00:13:41.720 --> 00:13:43.720]  很有意思
[00:13:43.720 --> 00:13:47.560]  四個很重要的藍圖,我們一定要看清楚
[00:13:47.560 --> 00:13:50.040]  如何做到一個幸福的家庭
[00:13:50.040 --> 00:13:52.840]  這四個字
[00:13:52.840 --> 00:13:57.240]  每個字有幾噸重,第一個是分字
[00:13:57.240 --> 00:13:59.240]  第二章二十四節
[00:13:59.240 --> 00:14:02.520]  人要離開父母
[00:14:02.520 --> 00:14:05.320]  離開父母,分開
[00:14:05.320 --> 00:14:10.200]  如果你想你的家庭和我的家庭幸福
[00:14:10.200 --> 00:14:13.240]  第一樣要學的是分開
[00:14:13.240 --> 00:14:17.880]  你看看創世紀,分這個字是整個主題
[00:14:17.880 --> 00:14:21.720]  神創造天地的時候分開有日和有夜
[00:14:21.720 --> 00:14:25.640]  有天和有地,有海有海界,是分開
[00:14:25.640 --> 00:14:30.360]  從一個混亂空虛混沌裏面分開出來
[00:14:30.360 --> 00:14:33.400]  分也是分,有你自己的分
[00:14:33.400 --> 00:14:37.800]  你不能過界,不能超越,是有你自己的分
[00:14:37.800 --> 00:14:40.040]  同樣在家庭裏面
[00:14:40.040 --> 00:14:45.000]  當一個人要成家立室的時候,人要離開父母,分開
[00:14:45.000 --> 00:14:47.240]  有你自己的分
[00:14:47.240 --> 00:14:49.880]  二人成爲一體
[00:14:49.880 --> 00:14:51.960]  問題就在這裏
[00:14:51.960 --> 00:14:56.600]  中國人似乎是永遠學不到分這個字
[00:14:56.600 --> 00:14:58.760]  因爲在我們中國人的觀念裏面
[00:14:58.760 --> 00:15:01.800]  最重要的關係不是夫妻的關係
[00:15:01.800 --> 00:15:03.720]  是父子的關係
[00:15:03.720 --> 00:15:06.760]  所以誰都要抓住兒子的,我們不放的
[00:15:06.760 --> 00:15:08.680]  如果我們不放的時候,什麼結果呢?
[00:15:08.680 --> 00:15:10.840]  你看看詩篇第127篇
[00:15:10.840 --> 00:15:12.440]  詩篇第127篇的畫面
[00:15:12.440 --> 00:15:15.480]  若不是夜華房屋建造人就枉然勞力
[00:15:15.480 --> 00:15:17.320]  若不是夜華看守城池
[00:15:17.320 --> 00:15:18.760]  看守的人就枉然警醒
[00:15:18.760 --> 00:15:20.920]  這門清晨早起,夜晚安歇
[00:15:20.920 --> 00:15:22.120]  赫魯魯得來一飯
[00:15:22.120 --> 00:15:24.440]  本是枉然爲了夜華所親我的
[00:15:24.440 --> 00:15:26.120]  必叫他安然睡覺
[00:15:26.120 --> 00:15:28.920]  然後接着說,兒女是夜華所賜的產業
[00:15:28.920 --> 00:15:30.760]  所懷的胎兒是他的賞賜
[00:15:30.760 --> 00:15:35.400]  賤待充滿的人,便爲有福
[00:15:35.400 --> 00:15:38.360]  可能我不明白
[00:15:38.360 --> 00:15:40.360]  兒女是賤?
[00:15:40.360 --> 00:15:42.200]  頂心頂肺?
[00:15:42.200 --> 00:15:48.440]  哇,賤到一言九鼎啊
[00:15:48.440 --> 00:15:51.160]  但是想清楚啊
[00:15:51.160 --> 00:15:52.200]  很對
[00:15:52.200 --> 00:15:53.400]  我不知道大家射過箭沒有
[00:15:53.400 --> 00:15:55.320]  當你射箭
[00:15:55.320 --> 00:15:57.640]  拔起手,拔起箭的時候
[00:15:57.640 --> 00:15:59.400]  你不放啊
[00:15:59.400 --> 00:16:03.880]  不夠幾分鐘,你的肩膀已經軟到不能再軟了
[00:16:03.880 --> 00:16:05.960]  你要放啊
[00:16:05.960 --> 00:16:07.320]  不是亂放啊
[00:16:07.320 --> 00:16:09.640]  不是無的放矢
[00:16:09.640 --> 00:16:13.720]  你是對着那個雄心去放
[00:16:13.720 --> 00:16:15.800]  所以曾元書二十二章第六章說
[00:16:15.800 --> 00:16:18.440]  教養孩童使他走當行的道
[00:16:18.440 --> 00:16:19.880]  就算道路也不分離
[00:16:19.880 --> 00:16:25.400]  道其實是射箭彎形的道
[00:16:25.400 --> 00:16:29.880]  你射箭的時候,彎的時候是射得準的
[00:16:29.880 --> 00:16:33.000]  教養孩童你一定要有一個
[00:16:33.000 --> 00:16:35.880]  放,但是放得來,是要準的
[00:16:35.880 --> 00:16:38.120]  不是無的放矢
[00:16:38.120 --> 00:16:40.840]  但是今天我們中國人很難
[00:16:40.840 --> 00:16:43.480]  放不下的
[00:16:43.480 --> 00:16:44.680]  死要拿着
[00:16:44.680 --> 00:16:46.680]  我發覺我自己很離譜
[00:16:46.680 --> 00:16:49.160]  有時我自己有些古古怪怪的東西
[00:16:49.160 --> 00:16:52.200]  可能和我家庭的背景有關係
[00:16:52.200 --> 00:16:54.520]  自小突然間沒了媽媽
[00:16:54.520 --> 00:16:56.360]  所以我就要和自己說
[00:16:56.360 --> 00:16:58.200]  這是我自己的想法,我要和自己說
[00:16:58.200 --> 00:16:59.880]  我不會像爸爸那樣
[00:16:59.880 --> 00:17:03.480]  要看着我的子女,看着我太太
[00:17:03.480 --> 00:17:06.040]  不要讓她有任何危險
[00:17:06.040 --> 00:17:08.040]  所以就過分保護
[00:17:08.040 --> 00:17:09.720]  過分保護到
[00:17:09.720 --> 00:17:12.920]  一個情形我自己發覺很離譜
[00:17:12.920 --> 00:17:15.960]  以前我的子女,尤其是我女兒放學的時候
[00:17:15.960 --> 00:17:18.440]  我已經擺好凳子了
[00:17:18.440 --> 00:17:21.720]  我一會兒做功課,我就坐在旁邊
[00:17:21.720 --> 00:17:24.200]  拿着擦紙膠,一坐下就擦
[00:17:24.200 --> 00:17:26.040]  請你再做一次
[00:17:26.040 --> 00:17:28.120]  我的子女最恨我這樣
[00:17:28.120 --> 00:17:31.480]  爲了這件事都不知道叫幾次,多少次膠
[00:17:31.480 --> 00:17:34.680]  有時我也是,太太你不要做,讓我做
[00:17:34.680 --> 00:17:36.120]  我們家裏有句名言
[00:17:36.120 --> 00:17:39.640]  自己能做的事,自己做
[00:17:39.640 --> 00:17:43.960]  不是關你的事,爸爸你走開
[00:17:43.960 --> 00:17:45.640]  過分保護
[00:17:45.640 --> 00:17:50.040]  過分保護往往會有很多問題出現
[00:17:50.040 --> 00:17:53.000]  我記得有一次,我女兒還在讀大學的時候
[00:17:53.000 --> 00:17:55.160]  我們在三藩市住
[00:17:55.160 --> 00:17:56.600]  她在UC Davis讀
[00:17:56.600 --> 00:17:57.560]  她打電話回來
[00:17:57.560 --> 00:18:00.760]  爸爸團契結束之後,我回家了
[00:18:00.760 --> 00:18:03.640]  團契結束之後,差不多10點多11點
[00:18:03.640 --> 00:18:06.200]  回家之後,由Davis開車回來三藩市
[00:18:06.200 --> 00:18:09.640]  過半至兩個小時,差不多12點多
[00:18:09.640 --> 00:18:11.720]  但我這些古靈精怪的事情就出現了
[00:18:11.720 --> 00:18:14.680]  10點鐘就在門口裝客
[00:18:14.680 --> 00:18:16.280]  明知道一定不會回來
[00:18:16.280 --> 00:18:19.560]  但不知爲何,我太太睡了
[00:18:19.560 --> 00:18:20.600]  我11點鐘還沒睡
[00:18:20.600 --> 00:18:22.280]  到12點鐘還沒回來
[00:18:22.280 --> 00:18:23.880]  會不會有交通意外
[00:18:23.880 --> 00:18:25.640]  打電話給Highway Patrol
[00:18:25.640 --> 00:18:29.720]  看看80國號公路有沒有意外
[00:18:29.720 --> 00:18:31.320]  等到12點半都不回來
[00:18:31.320 --> 00:18:33.320]  那時還害怕得回來了
[00:18:33.320 --> 00:18:34.200]  終於回來了
[00:18:34.200 --> 00:18:38.520]  我已經預備了一篇講章準備交份給她
[00:18:38.520 --> 00:18:40.280]  誰知道一開門的時候
[00:18:40.280 --> 00:18:43.800]  她就說,爸爸我有鎖匙,你爲什麼不睡
[00:18:43.800 --> 00:18:46.520]  突然間不記得那些講章
[00:18:46.520 --> 00:18:50.120]  心裏說,以後你做媽媽就知道了
[00:18:50.120 --> 00:18:53.400]  過分保護,不記得是一件好事
[00:18:53.400 --> 00:18:58.200]  很多父母都是不懂得放兒女
[00:18:58.200 --> 00:19:03.080]  結婚這麼多年還要回家喝你這些湯
[00:19:03.080 --> 00:19:05.160]  你又不拿去
[00:19:05.160 --> 00:19:06.680]  問題是很多時候
[00:19:06.680 --> 00:19:09.880]  我們不懂得放我們的兒女
[00:19:09.880 --> 00:19:15.880]  兒女往往在家庭裏成爲了我們夫妻的庇護
[00:19:15.880 --> 00:19:17.960]  當那些子女長大的時候
[00:19:17.960 --> 00:19:21.320]  爲什麼有四五十歲就有很多家庭問題出現
[00:19:21.320 --> 00:19:24.760]  然後突然發現太太和丈夫是陌生人一樣
[00:19:24.760 --> 00:19:27.240]  因爲不懂得分
[00:19:27.240 --> 00:19:29.800]  所以人要離開父母
[00:19:29.800 --> 00:19:34.840]  然後第二天,與妻子聯合
[00:19:34.840 --> 00:19:37.240]  聖經很有趣,一分一合
[00:19:37.240 --> 00:19:38.280]  一放一收
[00:19:38.280 --> 00:19:41.000]  這就是神創造家庭的奧祕
[00:19:41.000 --> 00:19:45.560]  希伯來文的聯合這個字是緊緊連在一起
[00:19:45.560 --> 00:19:47.080]  是永不分開
[00:19:47.080 --> 00:19:50.120]  不是短暫的關係
[00:19:50.120 --> 00:19:53.320]  婚姻不是短暫的關係
[00:19:53.320 --> 00:19:56.520]  婚姻不是可以說
[00:19:56.520 --> 00:20:00.040]  好像林子祥唱的那首《最愛是誰》
[00:20:00.040 --> 00:20:02.680]  現在發覺不是,你都不是我最愛
