
[00:00:00.000 --> 00:00:02.000]  在接下來幾個月
[00:01:31.000 --> 00:01:32.000]  有沒有搞錯
[00:01:32.000 --> 00:01:34.000]  羅牧師半個小時就講這麼多
[00:01:34.000 --> 00:01:36.000]  你今天不可以超過半個小時
[00:01:36.000 --> 00:01:39.000]  因爲我們要趕快去做按摩典禮
[00:01:39.000 --> 00:01:42.000]  如果你遲了光衛門會打你的頭
[00:01:42.000 --> 00:01:46.000]  我們今天半個小時就講完
[00:01:46.000 --> 00:01:50.000]  我們普通話半個小時就講完
[00:01:50.000 --> 00:01:52.000]  所以我有把握
[00:01:52.000 --> 00:01:58.000]  第一我們看看爲什麼基督徒需要祈禱
[00:01:58.000 --> 00:02:02.000]  其實有兩種推動力來推動你祈禱
[00:02:02.000 --> 00:02:06.000]  第一種是讚美、感謝和追求神
[00:02:06.000 --> 00:02:08.000]  讚美和感謝是有分別的
[00:02:08.000 --> 00:02:11.000]  感謝是比讚美容易的
[00:02:11.000 --> 00:02:13.000]  因爲神祝福你你就感謝他
[00:02:13.000 --> 00:02:16.000]  讚美是因爲看到神的榮耀、尊貴
[00:02:16.000 --> 00:02:17.000]  而讚美他
[00:02:17.000 --> 00:02:19.000]  你有沒有試過讚美
[00:02:19.000 --> 00:02:21.000]  讚美少一點感謝多一點
[00:02:21.000 --> 00:02:26.000]  這篇詩四十五篇全部都是讚美
[00:02:26.000 --> 00:02:27.000]  我的神我都王
[00:02:27.000 --> 00:02:28.000]  我要尊崇你
[00:02:28.000 --> 00:02:31.000]  我要永遠永遠稱重你的名
[00:02:31.000 --> 00:02:32.000]  我要天天稱重你
[00:02:32.000 --> 00:02:34.000]  我要永遠永遠讚美你的名
[00:02:34.000 --> 00:02:36.000]  而我華是至大的
[00:02:36.000 --> 00:02:37.000]  配受極大的讚美
[00:02:37.000 --> 00:02:39.000]  他的偉大無法猜度
[00:02:39.000 --> 00:02:42.000]  世世代代的人都會重贊你的作爲
[00:02:42.000 --> 00:02:44.000]  他們要傳揚你大能的作爲
[00:02:44.000 --> 00:02:46.000]  有沒有試過這樣祈禱
[00:02:46.000 --> 00:02:47.000]  沒有
[00:02:47.000 --> 00:02:48.000]  爲什麼沒有
[00:02:48.000 --> 00:02:50.000]  詩篇很多
[00:02:50.000 --> 00:02:53.000]  你多念幾個詩篇你就會感激
[00:02:53.000 --> 00:02:55.000]  這個是讚美
[00:02:55.000 --> 00:02:56.000]  感謝
[00:02:56.000 --> 00:02:58.000]  讚美是不容易的
[00:02:58.000 --> 00:03:00.000]  但是可以練到
[00:03:00.000 --> 00:03:03.000]  另一個不容易就是追求神
[00:03:03.000 --> 00:03:05.000]  一個學無追求神
[00:03:05.000 --> 00:03:06.000]  詩篇說
[00:03:06.000 --> 00:03:08.000]  好像拿個學無契水一樣
[00:03:08.000 --> 00:03:13.000]  雅歌表現出追求對神的學無
[00:03:13.000 --> 00:03:16.000]  願他用口中的熱吻與我親嘴
[00:03:16.000 --> 00:03:18.000]  因爲你的熱愛比酒更美
[00:03:18.000 --> 00:03:20.000]  你的膏油香氣芬芳
[00:03:20.000 --> 00:03:22.000]  你的名字如同倒出來的膏油
[00:03:22.000 --> 00:03:24.000]  所以衆同類都愛你
[00:03:24.000 --> 00:03:25.000]  願你吸引我
[00:03:25.000 --> 00:03:26.000]  我必快跑跟隨你
[00:03:26.000 --> 00:03:28.000]  這個境界和讚美不同
[00:03:28.000 --> 00:03:31.000]  讚美見到神偉大尊榮聖潔
[00:03:31.000 --> 00:03:34.000]  這個就和神對我的關係
[00:03:34.000 --> 00:03:36.000]  我的愛人我要追求他
[00:03:36.000 --> 00:03:38.000]  我要追求他
[00:03:38.000 --> 00:03:42.000]  有沒有這樣的熱愛
[00:03:42.000 --> 00:03:46.000]  這樣祈禱也有
[00:03:46.000 --> 00:03:51.000]  所以第一種推動力就是你和神的交通
[00:03:51.000 --> 00:03:52.000]  讚美
[00:03:52.000 --> 00:03:53.000]  感謝
[00:03:53.000 --> 00:03:54.000]  追求
[00:03:54.000 --> 00:03:56.000]  第二種就是大家常常有的
[00:03:56.000 --> 00:03:59.000]  就是將你的需要告訴上帝
[00:03:59.000 --> 00:04:06.000]  你知道費納比斯四章六至七節我小學就已經初中開始
[00:04:06.000 --> 00:04:08.000]  我就用這段經文用到現在
[00:04:08.000 --> 00:04:11.000]  因爲人生面對很多的憂患
[00:04:11.000 --> 00:04:13.000]  有人看過你的話
[00:04:13.000 --> 00:04:15.000]  你是勝利人生組
[00:04:15.000 --> 00:04:16.000]  其實錯的
[00:04:16.000 --> 00:04:17.000]  其實我面臨很多憂患
[00:04:17.000 --> 00:04:21.000]  我就用這段經文來激勵自己
[00:04:21.000 --> 00:04:23.000]  應當毫無憂慮
[00:04:23.000 --> 00:04:24.000]  只要凡事直着
[00:04:24.000 --> 00:04:25.000]  禱告祈求
[00:04:25.000 --> 00:04:26.000]  帶着感恩的心
[00:04:26.000 --> 00:04:28.000]  把你們所要的告訴神
[00:04:28.000 --> 00:04:31.000]  所似超過人能夠了解的平安
[00:04:31.000 --> 00:04:36.000]  必在基督耶穌保守你的心懷意念
[00:04:36.000 --> 00:04:38.000]  我就看到兩個推動力
[00:04:38.000 --> 00:04:40.000]  記不記得
[00:04:40.000 --> 00:04:42.000]  如果不記得
[00:04:42.000 --> 00:04:43.000]  網上也有
[00:04:43.000 --> 00:04:46.000]  你可以在網上下載powerpoint
[00:04:46.000 --> 00:04:48.000]  第二點就是
[00:04:48.000 --> 00:04:49.000]  禱告
[00:04:49.000 --> 00:04:50.000]  這個很重要
[00:04:50.000 --> 00:04:52.000]  禱告可以改變神的心意
[00:04:52.000 --> 00:04:53.000]  你知道嗎
[00:04:53.000 --> 00:04:55.000]  有些人說
[00:04:55.000 --> 00:04:58.000]  如果上帝定下了這樣的旨意
[00:04:58.000 --> 00:05:01.000]  根本就禱告也沒用
[00:05:01.000 --> 00:05:02.000]  但是我有個例子
[00:05:02.000 --> 00:05:04.000]  看到上帝怎樣改變的心意
[00:05:04.000 --> 00:05:06.000]  猶大王的希西加
[00:05:06.000 --> 00:05:08.000]  熱烈王際下二十章
[00:05:08.000 --> 00:05:10.000]  他病得快要死
[00:05:10.000 --> 00:05:11.000]  他怎知道快要死
[00:05:11.000 --> 00:05:12.000]  因爲上帝告訴他
[00:05:12.000 --> 00:05:15.000]  上帝派議才雅來找他
[00:05:15.000 --> 00:05:16.000]  他說
[00:05:16.000 --> 00:05:17.000]  耶和華者人說
[00:05:17.000 --> 00:05:19.000]  你要留爲命給你的家人
[00:05:19.000 --> 00:05:22.000]  因爲你將要死不能再活了
[00:05:22.000 --> 00:05:23.000]  很清楚吧
[00:05:23.000 --> 00:05:28.000]  希西加就轉面向上帝禱告耶和華
[00:05:28.000 --> 00:05:29.000]  耶和華求你
[00:05:29.000 --> 00:05:32.000]  紀念我曾怎樣以真誠和完全的心
[00:05:32.000 --> 00:05:34.000]  在你面前行事爲人
[00:05:34.000 --> 00:05:37.000]  我所行亦都是你捍衛善的事
[00:05:37.000 --> 00:05:39.000]  希西加就痛哭起來
[00:05:39.000 --> 00:05:42.000]  你有沒有試過這樣向上帝祈禱
[00:05:42.000 --> 00:05:44.000]  他問上帝有沒有聽過禱告
[00:05:44.000 --> 00:05:45.000]  上帝說得很清楚
[00:05:45.000 --> 00:05:46.000]  他要死了
[00:05:46.000 --> 00:05:48.000]  但是你看
[00:05:48.000 --> 00:05:52.000]  以蔡亞尚未走到中原
[00:05:52.000 --> 00:05:54.000]  耶和華就先到中原
[00:05:54.000 --> 00:05:56.000]  你反過來
[00:05:56.000 --> 00:05:57.000]  對希西加說
[00:05:57.000 --> 00:05:59.000]  你祖大位的神耶和華
[00:05:59.000 --> 00:06:00.000]  這樣說
[00:06:00.000 --> 00:06:02.000]  我聽到你的禱告
[00:06:02.000 --> 00:06:03.000]  看着你的眼淚
[00:06:03.000 --> 00:06:04.000]  看着我必依你
[00:06:04.000 --> 00:06:06.000]  第三天你要上耶和華的殿
[00:06:06.000 --> 00:06:10.000]  我必把十五年的壽命贈天給你
[00:06:10.000 --> 00:06:11.000]  哎呀
[00:06:11.000 --> 00:06:12.000]  我現在回來就祈禱
[00:06:12.000 --> 00:06:13.000]  我不要十五年的壽命
[00:06:13.000 --> 00:06:15.000]  我要十五億
[00:06:15.000 --> 00:06:18.000]  這樣看行不行
[00:06:18.000 --> 00:06:20.000]  你看到上帝其實是
[00:06:20.000 --> 00:06:23.000]  因爲希西加的禱告而改變了他的心意
[00:06:23.000 --> 00:06:25.000]  不止這一次
[00:06:25.000 --> 00:06:26.000]  還有
[00:06:26.000 --> 00:06:28.000]  亞伯拉罕也是
[00:06:28.000 --> 00:06:30.000]  如果大家都看過《創世紀》
[00:06:30.000 --> 00:06:32.000]  十八章很出名的一段經文
[00:06:32.000 --> 00:06:33.000]  耶和華說
[00:06:33.000 --> 00:06:38.000]  這個所多瑪羅摩拉的罪惡極重
[00:06:38.000 --> 00:06:40.000]  我要毀滅這個城
[00:06:40.000 --> 00:06:41.000]  亞伯拉罕說
[00:06:41.000 --> 00:06:43.000]  如果我們有十五個好人
[00:06:43.000 --> 00:06:45.000]  五十個義人
[00:06:45.000 --> 00:06:46.000]  你會不會毀滅呢
[00:06:46.000 --> 00:06:47.000]  上帝說
[00:06:47.000 --> 00:06:51.000]  如果有五十個義人我就不會毀滅
[00:06:51.000 --> 00:06:53.000]  亞伯拉罕說
[00:06:53.000 --> 00:06:55.000]  如果有四十五個
[00:06:55.000 --> 00:06:56.000]  四十五個都聽你的
[00:06:56.000 --> 00:06:57.000]  四十個呢
[00:06:57.000 --> 00:06:59.000]  四十個我都不毀滅
[00:06:59.000 --> 00:07:01.000]  如果有四十個義人我都不毀滅
[00:07:01.000 --> 00:07:02.000]  三十個呢
[00:07:02.000 --> 00:07:04.000]  三十個都不毀滅
[00:07:04.000 --> 00:07:05.000]  二十個呢
[00:07:05.000 --> 00:07:06.000]  二十個都不毀滅
[00:07:06.000 --> 00:07:07.000]  十個呢
[00:07:07.000 --> 00:07:09.000]  十個都不毀滅
[00:07:09.000 --> 00:07:10.000]  哇
[00:07:10.000 --> 00:07:12.000]  這樣聽我有沒有搞錯
[00:07:12.000 --> 00:07:13.000]  上帝真的聽我的
[00:07:13.000 --> 00:07:14.000]  結果毀滅了
[00:07:14.000 --> 00:07:16.000]  因爲十個義人都沒有
[00:07:16.000 --> 00:07:18.000]  這個不關上帝的事
[00:07:18.000 --> 00:07:20.000]  所以其實
[00:07:20.000 --> 00:07:22.000]  你的祖國可以改變上帝的心意
[00:07:22.000 --> 00:07:26.000]  但是你的祖國也可以改變你自己的心意
[00:07:26.000 --> 00:07:28.000]  保羅士道
[00:07:28.000 --> 00:07:32.000]  沒有誰敢說他屬龍高過他
[00:07:32.000 --> 00:07:34.000]  雖然有可能有這樣的人
[00:07:34.000 --> 00:07:36.000]  但是
[00:07:36.000 --> 00:07:37.000]  他有病
[00:07:37.000 --> 00:07:41.000]  他求神醫治他
[00:07:41.000 --> 00:07:42.000]  如果上帝
[00:07:42.000 --> 00:07:43.000]  如果你有病
[00:07:43.000 --> 00:07:44.000]  上帝醫治你
[00:07:44.000 --> 00:07:46.000]  保羅有什麼病
[00:07:46.000 --> 00:07:47.000]  上帝有什麼不醫治他
[00:07:47.000 --> 00:07:48.000]  但是他說
[00:07:48.000 --> 00:07:50.000]  哥林多後詩十二章
[00:07:50.000 --> 00:07:52.000]  爲了這個病
[00:07:52.000 --> 00:07:54.000]  這件事我三次求主
[00:07:54.000 --> 00:07:56.000]  將這根刺離開我
[00:07:56.000 --> 00:07:57.000]  這根刺
[00:07:57.000 --> 00:07:59.000]  解釋爲有一種病
[00:07:59.000 --> 00:08:01.000]  但是上帝對我說
[00:08:01.000 --> 00:08:03.000]  我的恩典是夠你用的
[00:08:03.000 --> 00:08:04.000]  因我的能力
[00:08:04.000 --> 00:08:06.000]  在人的軟弱上顯得完全
[00:08:06.000 --> 00:08:09.000]  所以我要喜歡誇自己的軟弱
[00:08:09.000 --> 00:08:11.000]  好讓基督的能力臨到我身上
[00:08:11.000 --> 00:08:13.000]  上帝透過這個病
[00:08:13.000 --> 00:08:17.000]  令到保羅更深的經歷基督
[00:08:17.000 --> 00:08:20.000]  所以有時候上帝會因爲你的禱告而改變心意
[00:08:20.000 --> 00:08:23.000]  有時候上帝會因爲你的禱告而改變你的心意
[00:08:23.000 --> 00:08:25.000]  無論是祂改變了祂的心意
[00:08:25.000 --> 00:08:28.000]  或者祂改變了你的心意
[00:08:28.000 --> 00:08:32.000]  最後都在最神的最終的旨意裏
[00:08:32.000 --> 00:08:35.000]  是一致的
[00:08:35.000 --> 00:08:37.000]  所以你的禱告是有功效的
[00:08:37.000 --> 00:08:39.000]  耶穌基督
[00:08:39.000 --> 00:08:41.000]  耶穌基督是上帝
[00:08:41.000 --> 00:08:42.000]  三位一體是第二位
[00:08:42.000 --> 00:08:43.000]  但祂也祈禱
[00:08:43.000 --> 00:08:45.000]  如果你留意
[00:08:45.000 --> 00:08:47.000]  你留意
[00:08:47.000 --> 00:08:48.000]  馬達夫人十四章
[00:08:48.000 --> 00:08:50.000]  施洗約翰被斬之後
[00:08:50.000 --> 00:08:52.000]  耶穌基督就解散了羣衆
[00:08:52.000 --> 00:08:54.000]  獨自上山去禱告
[00:08:54.000 --> 00:08:55.000]  重要關頭的時候
[00:08:55.000 --> 00:08:57.000]  耶穌基督特別多
[00:08:57.000 --> 00:08:58.000]  特別長的禱告
[00:08:58.000 --> 00:09:00.000]  路加夫人五章十六字
[00:09:00.000 --> 00:09:02.000]  當他鳴聲而發出去
[00:09:02.000 --> 00:09:04.000]  很多人聚集聽到
[00:09:04.000 --> 00:09:06.000]  popularity很高的時候
[00:09:06.000 --> 00:09:09.000]  耶穌基督就退到曠野那裏禱告
[00:09:09.000 --> 00:09:11.000]  你和我的聲望越來越高的時候
[00:09:11.000 --> 00:09:13.000]  我們就去喝茶
[00:09:13.000 --> 00:09:14.000]  去慶祝
[00:09:14.000 --> 00:09:16.000]  耶穌基督就上山禱告
[00:09:16.000 --> 00:09:17.000]  還有
[00:09:17.000 --> 00:09:19.000]  祂挑選十二個門徒之前
[00:09:19.000 --> 00:09:21.000]  去到山上禱告
[00:09:21.000 --> 00:09:23.000]  整夜的禱告
[00:09:23.000 --> 00:09:24.000]  所以頂之不已
[00:09:24.000 --> 00:09:27.000]  如果你面對生命的重要時刻
[00:09:27.000 --> 00:09:29.000]  你的男朋友向你求婚
[00:09:29.000 --> 00:09:32.000]  或者老闆不肯加人工給你
[00:09:32.000 --> 00:09:34.000]  或者被人炒了
[00:09:34.000 --> 00:09:36.000]  或者有病
[00:09:36.000 --> 00:09:37.000]  whatever
[00:09:37.000 --> 00:09:41.000]  你要多些在神面前去禱告
[00:09:41.000 --> 00:09:43.000]  我們現在看看
[00:09:43.000 --> 00:09:45.000]  有哪些禱告是上帝聽的
[00:09:45.000 --> 00:09:47.000]  有哪些是上帝不聽的
[00:09:47.000 --> 00:09:49.000]  首先說上帝不聽的
[00:09:49.000 --> 00:09:53.000]  第一,如果你注重罪業
[00:09:53.000 --> 00:09:56.000]  注重罪業就是不肯離開你的罪業
[00:09:56.000 --> 00:09:58.000]  《詩篇》和《諾諾篇》說
[00:09:58.000 --> 00:10:00.000]  如果我心裏偏向罪業
[00:10:00.000 --> 00:10:01.000]  主必不停
[00:10:01.000 --> 00:10:02.000]  這個很清楚了
[00:10:02.000 --> 00:10:04.000]  第二,假冒爲善
[00:10:04.000 --> 00:10:06.000]  假冒爲善就是缺乏真誠
[00:10:06.000 --> 00:10:08.000]  所以耶穌說
[00:10:08.000 --> 00:10:09.000]  你們祈禱的時候
[00:10:09.000 --> 00:10:11.000]  不要像個偽君子
[00:10:11.000 --> 00:10:13.000]  他們在會堂路口站着祈禱
[00:10:13.000 --> 00:10:14.000]  你說我沒有的
[00:10:14.000 --> 00:10:17.000]  我根本不僅在會堂路口站着祈禱
[00:10:17.000 --> 00:10:18.000]  在家裏也沒有站着祈禱
[00:10:18.000 --> 00:10:20.000]  這是另外一回事
[00:10:20.000 --> 00:10:21.000]  他說,好讓人看見
[00:10:21.000 --> 00:10:22.000]  我實在告訴你們
[00:10:22.000 --> 00:10:25.000]  他們已經得了他們的賞詞
[00:10:25.000 --> 00:10:27.000]  第三,如果你不肯饒恕人
[00:10:27.000 --> 00:10:29.000]  如果你饒恕別人的過犯
[00:10:29.000 --> 00:10:30.000]  你的天父也會饒恕你
[00:10:30.000 --> 00:10:32.000]  如果你不肯饒恕別人
[00:10:32.000 --> 00:10:34.000]  你的天父也必不饒恕你過犯
[00:10:34.000 --> 00:10:35.000]  你知不知道
[00:10:35.000 --> 00:10:36.000]  我講過很多次
[00:10:36.000 --> 00:10:38.000]  很多時候我們有個錯覺
[00:10:38.000 --> 00:10:40.000]  上帝必定洗淨我們的罪
[00:10:40.000 --> 00:10:41.000]  這個是對的
[00:10:41.000 --> 00:10:42.000]  但是條件就是
[00:10:42.000 --> 00:10:44.000]  你也要饒恕別人
[00:10:44.000 --> 00:10:45.000]  這個也不難
[00:10:45.000 --> 00:10:46.000]  這個也不容易
[00:10:46.000 --> 00:10:49.000]  你心裏有沒有哪些人你生氣的
[00:10:49.000 --> 00:10:52.000]  你不肯饒恕
[00:10:52.000 --> 00:10:53.000]  有
[00:10:53.000 --> 00:10:54.000]  那你要饒恕
[00:10:54.000 --> 00:10:57.000]  否則上帝不聽你的祈禱
[00:10:57.000 --> 00:11:00.000]  那有什麼祈禱是上帝聽的呢
[00:11:00.000 --> 00:11:01.000]  在基督裏面
[00:11:01.000 --> 00:11:03.000]  你們若在我裏面
[00:11:03.000 --> 00:11:04.000]  我的話也留在你們裏面
[00:11:04.000 --> 00:11:06.000]  什麼叫在基督裏面呢
[00:11:06.000 --> 00:11:07.000]  就是基督在你裏面
[00:11:07.000 --> 00:11:08.000]  就是基督的話在你裏面
[00:11:08.000 --> 00:11:10.000]  就是耶穌基督叫你做什麼
[00:11:10.000 --> 00:11:11.000]  你就做什麼
[00:11:11.000 --> 00:11:12.000]  這樣的時候呢
[00:11:12.000 --> 00:11:15.000]  祈求就給你成就
[00:11:15.000 --> 00:11:17.000]  就這麼簡單
[00:11:17.000 --> 00:11:18.000]  如果耶穌基督的話
[00:11:18.000 --> 00:11:20.000]  這本聖經的話
[00:11:20.000 --> 00:11:23.000]  你都聽了
[00:11:23.000 --> 00:11:24.000]  那你走到哪裏
[00:11:24.000 --> 00:11:25.000]  祈禱到哪裏
[00:11:25.000 --> 00:11:26.000]  就哪裏成就
[00:11:26.000 --> 00:11:27.000]  還有
[00:11:27.000 --> 00:11:29.000]  對神有信心
[00:11:29.000 --> 00:11:31.000]  這句話不是很容易解釋
[00:11:31.000 --> 00:11:32.000]  耶穌基督說
[00:11:32.000 --> 00:11:34.000]  你要對神有信心
[00:11:34.000 --> 00:11:35.000]  我實在告訴你們
[00:11:35.000 --> 00:11:37.000]  無論什麼人對這座山說
[00:11:37.000 --> 00:11:39.000]  移開頭到海里
[00:11:39.000 --> 00:11:41.000]  只要他心裏不懷疑
[00:11:41.000 --> 00:11:44.000]  相信他所說的一定能夠成就
[00:11:44.000 --> 00:11:46.000]  就必給他成就
[00:11:46.000 --> 00:11:48.000]  這對神有信心
[00:11:48.000 --> 00:11:52.000]  上帝聽你的祈禱
[00:11:52.000 --> 00:11:53.000]  第三
[00:11:53.000 --> 00:11:54.000]  奉主的名
[00:11:54.000 --> 00:11:55.000]  加上三樣東西
[00:11:55.000 --> 00:11:56.000]  說在一起
[00:11:56.000 --> 00:11:57.000]  你就容易明白
[00:11:57.000 --> 00:11:58.000]  奉主的名
[00:11:58.000 --> 00:12:00.000]  約翰福音十六章二十四節
[00:12:00.000 --> 00:12:02.000]  你們向來沒有奉我的名求什麼
[00:12:02.000 --> 00:12:04.000]  現在你們祈求就必得着
[00:12:04.000 --> 00:12:06.000]  讓你們的喜樂滿溢
[00:12:06.000 --> 00:12:08.000]  如果你再看早兩章
[00:12:08.000 --> 00:12:09.000]  約翰福音十四章
[00:12:09.000 --> 00:12:10.000]  耶穌就說
[00:12:10.000 --> 00:12:11.000]  你們奉我的名祈禱
[00:12:11.000 --> 00:12:12.000]  上帝就聽
[00:12:12.000 --> 00:12:17.000]  因爲叫他自己得着榮耀
[00:12:17.000 --> 00:12:18.000]  在我身上得着榮耀
[00:12:18.000 --> 00:12:20.000]  什麼叫奉主的名
[00:12:20.000 --> 00:12:21.000]  奉主的名就是
[00:12:21.000 --> 00:12:27.000]  拿着主耶穌給你的權柄
[00:12:27.000 --> 00:12:28.000]  叫上帝得着榮耀
[00:12:28.000 --> 00:12:31.000]  如果你想上帝得着榮耀
[00:12:31.000 --> 00:12:36.000]  你一定要按照上帝的旨意祈求
[00:12:36.000 --> 00:12:38.000]  否則上帝怎麼會得着榮耀
[00:12:38.000 --> 00:12:40.000]  如果你將這三樣東西加在一起
[00:12:40.000 --> 00:12:41.000]  第一
[00:12:41.000 --> 00:12:42.000]  你聽耶穌的祈禱
[00:12:42.000 --> 00:12:44.000]  你信上帝
[00:12:44.000 --> 00:12:45.000]  信是很重要的
[00:12:45.000 --> 00:12:47.000]  信耶穌只是信
[00:12:47.000 --> 00:12:49.000]  一個信很簡單
[00:12:49.000 --> 00:12:50.000]  什麼叫信耶穌
[00:12:50.000 --> 00:12:51.000]  就是對耶穌說
[00:12:51.000 --> 00:12:53.000]  主啊,我相信你是上帝
[00:12:53.000 --> 00:12:55.000]  我願意跟隨你
[00:12:55.000 --> 00:12:57.000]  我願意接受你給我的禮物
[00:12:57.000 --> 00:12:59.000]  做永生的禮物
[00:12:59.000 --> 00:13:00.000]  洗浄我的罪
[00:13:00.000 --> 00:13:01.000]  這個就是一個信
[00:13:01.000 --> 00:13:03.000]  信是沒有叫你修橋保路
[00:13:03.000 --> 00:13:06.000]  沒有叫你給一個下注
[00:13:06.000 --> 00:13:07.000]  信是叫你信
[00:13:07.000 --> 00:13:08.000]  很簡單
[00:13:08.000 --> 00:13:10.000]  信什麼都可以做到
[00:13:10.000 --> 00:13:13.000]  所以你信耶穌
[00:13:13.000 --> 00:13:14.000]  就是這麼簡單
[00:13:14.000 --> 00:13:16.000]  今天我跟一位信徒說
[00:13:16.000 --> 00:13:18.000]  他還沒洗禮
[00:13:18.000 --> 00:13:20.000]  我說你信耶穌基督
[00:13:20.000 --> 00:13:22.000]  耶穌基督的命令就是叫你洗禮
[00:13:22.000 --> 00:13:23.000]  信耶穌
[00:13:23.000 --> 00:13:24.000]  一個
[00:13:24.000 --> 00:13:27.000]  第一,最重要的
[00:13:27.000 --> 00:13:29.000]  你還是要憑信
[00:13:29.000 --> 00:13:31.000]  所以如果你聽耶穌的話
[00:13:31.000 --> 00:13:34.000]  你信他,依靠他
[00:13:34.000 --> 00:13:38.000]  和你按着上帝的旨意來祈求
[00:13:38.000 --> 00:13:39.000]  叫他得罪榮耀
[00:13:39.000 --> 00:13:41.000]  就是奉他的名的話
[00:13:41.000 --> 00:13:43.000]  你求什麼都給你
[00:13:43.000 --> 00:13:46.000]  這個應許是很厲害的
[00:13:46.000 --> 00:13:49.000]  很多基督徒沒有試過
[00:13:49.000 --> 00:13:50.000]  這個應許
[00:13:50.000 --> 00:13:52.000]  就是上帝寫了一張支票
[00:13:52.000 --> 00:13:53.000]  五千萬給你
[00:13:53.000 --> 00:13:57.000]  你只是帶了一袋帽子去兌現
[00:13:57.000 --> 00:14:02.000]  我們接着說
[00:14:02.000 --> 00:14:05.000]  究竟祈禱長好還是短好呢?
[00:14:05.000 --> 00:14:06.000]  最好是短一點
[00:14:06.000 --> 00:14:09.000]  這個基督徒有困惑
[00:14:09.000 --> 00:14:10.000]  神學家也有困惑
[00:14:10.000 --> 00:14:12.000]  譬如加以文主義
[00:14:12.000 --> 00:14:14.000]  Calvinism和阿米尼主義
[00:14:14.000 --> 00:14:16.000]  就對禱告有不同的理解
[00:14:16.000 --> 00:14:19.000]  一個極端加以文主義的人
[00:14:19.000 --> 00:14:21.000]  就覺得一切都是上帝定的
[00:14:21.000 --> 00:14:23.000]  誰上天堂誰下地獄
[00:14:23.000 --> 00:14:24.000]  都是上帝所定
[00:14:24.000 --> 00:14:25.000]  所以祈禱也沒用
[00:14:25.000 --> 00:14:26.000]  祈禱就簡簡單單
[00:14:26.000 --> 00:14:27.000]  一兩句就行了
[00:14:27.000 --> 00:14:30.000]  這個極端加以文主義是錯的
[00:14:30.000 --> 00:14:33.000]  極端的阿米尼主義也是錯的
[00:14:33.000 --> 00:14:35.000]  凡是極端的要小心一點
[00:14:35.000 --> 00:14:37.000]  阿米尼主義是什麼呢?
[00:14:37.000 --> 00:14:38.000]  神是萬能的
[00:14:38.000 --> 00:14:39.000]  沒錯
[00:14:39.000 --> 00:14:40.000]  但是呢
[00:14:40.000 --> 00:14:41.000]  神要你幫他
[00:14:41.000 --> 00:14:42.000]  和他一起做事
[00:14:42.000 --> 00:14:43.000]  你做多一點
[00:14:43.000 --> 00:14:44.000]  神就做多一點
[00:14:44.000 --> 00:14:45.000]  你做少一點
[00:14:45.000 --> 00:14:46.000]  神就做少一點
[00:14:46.000 --> 00:14:47.000]  有時候看書也是這樣說的
[00:14:47.000 --> 00:14:52.000]  所以祈禱就一定要越詳細越好
[00:14:52.000 --> 00:14:54.000]  因爲你做多一點
[00:14:54.000 --> 00:14:56.000]  有一個故事就講到
[00:14:56.000 --> 00:14:57.000]  真實故事就是
[00:14:57.000 --> 00:15:00.000]  英國十八世紀就有兩個
[00:15:00.000 --> 00:15:01.000]  出名的報道家
[00:15:01.000 --> 00:15:02.000]  大家都聽過
[00:15:02.000 --> 00:15:04.000]  一個叫George Whitefield
