
[00:00:00.000 --> 00:00:03.460]  由上星期開始已經開始講羅馬書
[00:01:51.840 --> 00:01:54.080]  是因爲基督的愛的緣故
[00:01:54.080 --> 00:01:55.780]  但是問題在這裏
[00:01:55.780 --> 00:02:02.280]  感受可以去刁淡甚至是忘懷的
[00:02:02.280 --> 00:02:05.920]  所以有些基督徒信了主越久越感受不到上帝的愛
[00:02:05.920 --> 00:02:09.360]  他傳福音的動力就越來越少
[00:02:09.360 --> 00:02:12.440]  所以這種感受必須從另一個角度
[00:02:12.440 --> 00:02:15.140]  就是從理性的角度繼續支持
[00:02:15.140 --> 00:02:17.220]  縱使我沒有這個感受,我也相信
[00:02:17.220 --> 00:02:21.360]  我繼續傳福音的動力是來自理性的層面的
[00:02:21.360 --> 00:02:28.480]  所以《羅馬書》第一章16節到第32節就要補充了
[00:02:28.480 --> 00:02:32.640]  在理性層面裏面怎樣支持我們繼續有傳福音的動力
[00:02:32.640 --> 00:02:35.000]  第一樣東西,保羅就提到
[00:02:35.000 --> 00:02:38.280]  一章16節是大部分的聖經學者認爲是
[00:02:38.280 --> 00:02:42.000]  《羅馬書》的一個很重要的根據
[00:02:42.000 --> 00:02:43.200]  這句話是說什麼呢?
[00:02:43.200 --> 00:02:45.920]  他說,在這段經文裏面我們提到
[00:02:45.920 --> 00:02:49.000]  是14節裏面先提到一件事
[00:02:49.000 --> 00:02:52.200]  保羅說,無論是希臘人,或者未開化的人
[00:02:52.200 --> 00:02:55.880]  聰明人或者愚蠢的人,我都欠他們的債
[00:02:55.880 --> 00:02:58.360]  尚且我們不花時間去探討
[00:02:58.360 --> 00:03:01.320]  究竟保羅爲何將人類分成這四類
[00:03:01.320 --> 00:03:06.040]  但起碼我們知道,保羅想說的是全人類
[00:03:06.040 --> 00:03:09.520]  是我都欠了他們的債
[00:03:09.520 --> 00:03:14.440]  跟你家弟兄說一聲,你都欠了全人類的債
[00:03:14.440 --> 00:03:16.760]  那你就覺得很稀奇了
[00:03:16.760 --> 00:03:19.800]  保羅去欠全人類的債,我都不明白
[00:03:19.800 --> 00:03:22.040]  怎麼會我都欠全人類的債呢?
[00:03:22.040 --> 00:03:24.480]  我說個比喻,你開始明白一點
[00:03:24.480 --> 00:03:27.840]  如果現在我跟你說,我將一千塊交給你
[00:03:27.840 --> 00:03:30.920]  請你去散會之後,等五堂
[00:03:30.920 --> 00:03:34.600]  一個弟兄回來,你幫我給他
[00:03:34.600 --> 00:03:36.840]  這件事我交給你
[00:03:36.840 --> 00:03:39.720]  你在五堂沒有等那位弟兄,或者等不到那位弟兄
[00:03:39.720 --> 00:03:43.080]  你那一千塊交不了給他
[00:03:43.080 --> 00:03:46.880]  你就會有兩件事發生
[00:03:46.880 --> 00:03:51.040]  第一,有負所託
[00:03:51.040 --> 00:03:55.120]  所以保羅說,我不傳福音就有禍了
[00:03:55.120 --> 00:03:57.520]  有負所託
[00:03:57.520 --> 00:04:02.480]  第二,你欠了那位弟兄的債
[00:04:02.480 --> 00:04:09.520]  我沒有欠,我給了你,對不對?
[00:04:09.520 --> 00:04:11.040]  你就開始明白
[00:04:11.040 --> 00:04:13.680]  保羅說,我欠了他們的債
[00:04:13.680 --> 00:04:19.480]  因爲福音的使命,耶穌已經交給了我
[00:04:19.480 --> 00:04:21.440]  耶穌臨昇天之前
[00:04:21.440 --> 00:04:27.600]  將大使命、福音的使命交給了每一個信徒
[00:04:27.600 --> 00:04:32.280]  所以你們要去使萬民作我門徒
[00:04:32.280 --> 00:04:34.600]  所以今天我們不傳福音
[00:04:34.600 --> 00:04:37.320]  就是欠了世人的債
[00:04:37.320 --> 00:04:39.280]  在這裏我們思考兩個問題
[00:04:39.280 --> 00:04:40.560]  第一,弟兄姐妹
[00:04:40.560 --> 00:04:44.800]  在你身邊的朋友、同事、家人
[00:04:44.800 --> 00:04:49.520]  是沒有其他人有機會接觸到他們的
[00:04:49.520 --> 00:04:52.480]  我聽過太多這些故事了,弟兄姐妹
[00:04:52.480 --> 00:04:55.560]  每一次聽,我都想哭
[00:04:55.560 --> 00:04:57.800]  有些人爲什麼會信了其他宗教
[00:04:57.800 --> 00:04:59.720]  因爲當他人生有問題的時候
[00:04:59.720 --> 00:05:04.600]  他環顧四周,沒有任何一個基督徒
[00:05:04.600 --> 00:05:08.040]  但是他見到,碰到其他宗教的人士
[00:05:08.040 --> 00:05:11.520]  因爲這樣的緣故,他信了那個宗教
[00:05:11.520 --> 00:05:13.080]  但是當他回頭一看
[00:05:13.080 --> 00:05:16.160]  他發覺他同事裏面原來有很多是基督徒
[00:05:16.160 --> 00:05:18.960]  原來那些基督徒是隱形的
[00:05:18.960 --> 00:05:21.480]  這叫隱形戰機,對不對?
[00:05:21.480 --> 00:05:23.880]  完全見不到他們的存在
[00:05:23.880 --> 00:05:28.840]  今天我們就發覺我們不傳福音是有禍的
[00:05:28.840 --> 00:05:31.800]  因爲我們根本就欠了他們的債
[00:05:31.800 --> 00:05:34.240]  昨天晚上的晚堂
[00:05:34.240 --> 00:05:37.960]  我們有一件神蹟發生了,弟兄姐妹
[00:05:37.960 --> 00:05:41.080]  我們有一個人在缺志信主
[00:05:41.080 --> 00:05:42.920]  他怎麼缺志的呢?
[00:05:42.920 --> 00:05:45.960]  他是癌病末期
[00:05:45.960 --> 00:05:49.480]  在治療的過程裏面,兩隻耳朵失聰
[00:05:49.480 --> 00:05:54.600]  所以昨晚他完全聽不到我講道
[00:05:54.600 --> 00:05:56.400]  昨天我不是講《方訊息》
[00:05:56.400 --> 00:05:58.760]  我在講這篇道
[00:05:58.760 --> 00:06:00.880]  但是當我邀請的時候
[00:06:00.880 --> 00:06:03.080]  他旁邊的朋友邀請他,他就出來缺志
[00:06:03.080 --> 00:06:04.560]  爲什麼呢?
[00:06:04.560 --> 00:06:05.760]  基於兩個原因
[00:06:05.760 --> 00:06:09.720]  一,他的朋友把我那本書送給他
[00:06:09.720 --> 00:06:11.680]  他聽不到,他看到
[00:06:11.680 --> 00:06:16.840]  二,在他的朋友身上見到基督的愛
[00:06:16.840 --> 00:06:19.840]  感受到基督的愛
[00:06:19.840 --> 00:06:22.160]  人很難感受到神的愛
[00:06:22.160 --> 00:06:25.720]  但是人可以在你身上見到感受到神的愛
[00:06:25.720 --> 00:06:28.680]  因爲這樣的緣故,缺志信主
[00:06:28.680 --> 00:06:34.080]  我將一切榮譽歸給上帝
[00:06:34.080 --> 00:06:37.120]  這個就是我們全科音第一個的動力
[00:06:37.120 --> 00:06:38.480]  和李嘉仁弟兄說一聲
[00:06:38.480 --> 00:06:42.720]  你欠了世人的債
[00:06:42.720 --> 00:06:44.520]  第二
[00:06:44.520 --> 00:06:47.240]  我們見到一章十六節裏面提到
[00:06:47.240 --> 00:06:49.400]  保羅華我不以方爲恥
[00:06:49.400 --> 00:06:51.280]  這福音是神的大能
[00:06:51.280 --> 00:06:59.960]  要舊相信的先是猶太人,後是希臘人
[00:06:59.960 --> 00:07:03.360]  有基督徒是以方爲恥
[00:07:03.360 --> 00:07:08.840]  耶穌的死亡是一件不光彩的事情
[00:07:08.840 --> 00:07:11.120]  因爲他成爲了罪犯
[00:07:11.120 --> 00:07:13.360]  當初,其教會的信徒說
[00:07:13.360 --> 00:07:16.880]  我信耶穌是信一個負的主之餘
[00:07:16.880 --> 00:07:21.000]  是信一個羅馬帝國被定爲有罪的罪犯
[00:07:21.000 --> 00:07:22.920]  雖然查不到他有犯罪
[00:07:22.920 --> 00:07:27.400]  但他是以罪犯的身份被殺的
[00:07:27.400 --> 00:07:30.560]  所以,初期教會亦有信徒以福音爲止
[00:07:30.560 --> 00:07:34.760]  雖然相信耶穌,但不是很敢告訴別人
[00:07:34.760 --> 00:07:38.800]  但這個世代更多的基督徒
[00:07:38.800 --> 00:07:40.160]  如果你在公司裏面
[00:07:40.160 --> 00:07:42.280]  你偶爾會發現有些人
[00:07:42.280 --> 00:07:43.560]  他不像基督徒
[00:07:43.560 --> 00:07:45.520]  突然發覺他是基督徒
[00:07:45.520 --> 00:07:46.720]  是不是很奇怪
[00:07:46.720 --> 00:07:48.440]  就因爲他覺得自己不像基督徒
[00:07:48.440 --> 00:07:51.200]  所以他不敢告訴你他是基督徒
[00:07:51.200 --> 00:07:52.680]  他又覺得你不像基督徒
[00:07:52.680 --> 00:07:55.040]  所以他又不敢跟你相認
[00:07:55.040 --> 00:07:57.080]  直到有一天,大家發覺對方不像基督徒
[00:07:57.080 --> 00:07:58.400]  但其實是基督徒
[00:07:58.400 --> 00:08:00.440]  那就相應了
[00:08:00.440 --> 00:08:02.600]  我們以福音爲止
[00:08:02.600 --> 00:08:06.120]  我們不敢很大膽告訴別人
[00:08:06.120 --> 00:08:08.960]  我信這個福音,我信基督教
[00:08:08.960 --> 00:08:11.920]  但越來越多人認爲
[00:08:11.920 --> 00:08:14.760]  信耶穌是很老土的事情
[00:08:14.760 --> 00:08:18.200]  所以臺灣新生命教會
[00:08:18.200 --> 00:08:20.960]  發動了一個口號
[00:08:20.960 --> 00:08:22.800]  Jesus Fashion
[00:08:22.800 --> 00:08:26.320]  信耶穌是一個很潮的東西
[00:08:26.320 --> 00:08:27.840]  用廣東話翻譯
[00:08:27.840 --> 00:08:28.920]  跟你教弟弟說一聲
[00:08:28.920 --> 00:08:32.960]  信耶穌是很潮的
[00:08:32.960 --> 00:08:34.560]  我們知道
[00:08:34.560 --> 00:08:36.800]  今天有人以方爲止
[00:08:36.800 --> 00:08:38.640]  但普羅華我不以方爲止
[00:08:38.640 --> 00:08:41.160]  因爲這個福音是神的大能
[00:08:41.160 --> 00:08:44.000]  大能這個字在希臘的哲學
[00:08:44.000 --> 00:08:47.400]  和宗教裏面是廣泛被應用的
[00:08:47.400 --> 00:08:48.600]  所以對他們來說
[00:08:48.600 --> 00:08:51.520]  讀這個方大能是完全不陌生的
[00:08:51.520 --> 00:08:54.280]  不過普羅華是用希伯來人的腦
[00:08:54.280 --> 00:08:55.800]  去講這個大能
[00:08:55.800 --> 00:08:59.480]  這個大能自然指的是舊約上帝的大能
[00:08:59.480 --> 00:09:01.560]  福音紀事神的大能
[00:09:01.560 --> 00:09:05.400]  能夠救一切相信的人
[00:09:05.400 --> 00:09:07.120]  這套相信
[00:09:07.120 --> 00:09:10.160]  不是信一套的教義
[00:09:10.160 --> 00:09:11.360]  兄弟姐妹
[00:09:11.360 --> 00:09:18.520]  今天在中國有叫做
[00:09:18.520 --> 00:09:21.920]  學術的基督徒
[00:09:21.920 --> 00:09:27.040]  或者基督教信仰的學者
[00:09:27.040 --> 00:09:30.560]  他對基督教的信仰瞭如指掌
[00:09:30.560 --> 00:09:32.160]  你跟他談話的時候
[00:09:32.160 --> 00:09:36.000]  他可以穿梭不同宗教的比較
[00:09:36.000 --> 00:09:42.000]  跟你可以梳理很多關於基督教的條理的問題、教義的問題
[00:09:42.000 --> 00:09:46.360]  很清晰的、很有條文的跟你講解基督教的信仰
[00:09:46.360 --> 00:09:49.920]  和其他宗教的比較的優異之處
[00:09:49.920 --> 00:09:51.720]  但最後你問他
[00:09:51.720 --> 00:09:55.520]  他是不信耶穌的
[00:09:55.520 --> 00:09:57.080]  他在信的是什麼
[00:09:57.080 --> 00:10:01.240]  他在信的是一套教義
[00:10:01.240 --> 00:10:04.480]  在十八世紀、十九世紀、二十世紀
[00:10:04.480 --> 00:10:08.320]  在歐美、德國的神學家
[00:10:08.320 --> 00:10:10.120]  出現了一批人
[00:10:10.120 --> 00:10:14.120]  是不相信聖經神蹟的
[00:10:14.120 --> 00:10:18.760]  這羣算不算是信基督教的呢?
[00:10:18.760 --> 00:10:20.760]  我們是打一個很大的問號
[00:10:20.760 --> 00:10:21.760]  因爲不信神蹟
[00:10:21.760 --> 00:10:23.440]  即是說
[00:10:23.440 --> 00:10:24.720]  你如果問他
[00:10:24.720 --> 00:10:26.880]  你信不信耶穌復活呢?
[00:10:26.880 --> 00:10:28.040]  如果你不信神蹟
[00:10:28.040 --> 00:10:29.880]  我最終要問一個問題
[00:10:29.880 --> 00:10:31.560]  你可以告訴我
[00:10:31.560 --> 00:10:32.960]  你不信洪海分開
[00:10:32.960 --> 00:10:34.320]  你不信羅亞方舟
[00:10:34.320 --> 00:10:35.440]  你不相信耶穌五餅魚
[00:10:35.440 --> 00:10:36.520]  喂炮五千人
[00:10:36.520 --> 00:10:38.280]  這些都不會影響你的得救
[00:10:38.280 --> 00:10:39.640]  但問題是
[00:10:39.640 --> 00:10:40.520]  究竟我要問
[00:10:40.520 --> 00:10:41.960]  你信不信耶穌死了復活呢?
[00:10:41.960 --> 00:10:42.800]  如果你不信的話
[00:10:42.800 --> 00:10:44.400]  你信的耶穌是一個死的耶穌
[00:10:44.400 --> 00:10:47.200]  和我信的耶穌是完全是同一回事
[00:10:47.200 --> 00:10:48.360]  所以
[00:10:48.360 --> 00:10:49.920]  今天的節目你不要忘記
[00:10:49.920 --> 00:10:53.040]  不要以爲一個人叫神學家
[00:10:53.040 --> 00:10:55.520]  一個人叫識經學者
[00:10:55.520 --> 00:10:58.080]  一個人叫基督徒
[00:10:58.080 --> 00:11:01.320]  他就是信耶穌的
[00:11:01.320 --> 00:11:04.320]  無論他寫過多少本鉅著
[00:11:04.320 --> 00:11:07.520]  在神學界有多大的影響力
[00:11:07.520 --> 00:11:12.000]  但他竟然不信耶穌復活的話
[00:11:12.000 --> 00:11:12.960]  我只覺得
[00:11:12.960 --> 00:11:16.240]  這個人信的耶穌是有問題的
[00:11:16.240 --> 00:11:17.800]  我們今天相信
[00:11:17.800 --> 00:11:19.920]  不是說信一套教義
[00:11:19.920 --> 00:11:22.680]  我們是完全信靠一個人
[00:11:22.680 --> 00:11:24.720]  信是接受的意思
[00:11:24.720 --> 00:11:26.680]  我要接受這位耶穌的救恩
[00:11:26.680 --> 00:11:28.680]  我要接受祂的救法
[00:11:28.680 --> 00:11:30.720]  這個爲之叫做相信
[00:11:30.720 --> 00:11:34.960]  在整個《羅馬書》最難解釋的經文之一
[00:11:34.960 --> 00:11:35.720]  就是這一段
[00:11:35.720 --> 00:11:39.200]  「神的義就是執着者福音顯明出來
[00:11:39.200 --> 00:11:41.520]  本於信而貴於信
[00:11:41.520 --> 00:11:43.160]  正如經上所記
[00:11:43.160 --> 00:11:45.040]  義人必因信得身」
[00:11:45.040 --> 00:11:46.560]  在17節
[00:11:46.560 --> 00:11:49.000]  聽着
[00:11:49.000 --> 00:11:51.880]  今天可以講得很深
[00:11:51.880 --> 00:11:52.920]  如果你講神的義
[00:11:52.920 --> 00:11:54.120]  神學鉅著
[00:11:54.120 --> 00:11:56.400]  是本本都這麼厚的
[00:11:56.400 --> 00:11:59.480]  最有份量的識經書
[00:11:59.480 --> 00:12:01.560]  寫到《羅馬書》第17節
[00:12:01.560 --> 00:12:03.160]  已經停下來
[00:12:03.160 --> 00:12:04.480]  可以花50頁
[00:12:04.480 --> 00:12:05.280]  100頁
[00:12:05.280 --> 00:12:06.320]  200頁
[00:12:06.320 --> 00:12:10.280]  去跟你講解什麼叫神的義
[00:12:10.280 --> 00:12:12.000]  我們在崇拜裏面
[00:12:12.000 --> 00:12:13.000]  怎麼能夠
[00:12:13.000 --> 00:12:14.440]  可以跟你去
[00:12:14.440 --> 00:12:16.640]  短短這麼少時間就講完呢
[00:12:16.640 --> 00:12:19.840]  雖然上個星期講到58分鐘
[00:12:19.840 --> 00:12:21.200]  我都不覺得講了58分鐘
[00:12:21.200 --> 00:12:22.760]  其實我速度這麼快
[00:12:22.760 --> 00:12:26.360]  其實比普通人應該講一個半小時
[00:12:26.360 --> 00:12:31.680]  在這裏我試圖用最簡單的方法講給你聽
[00:12:31.680 --> 00:12:32.920]  基督教
[00:12:32.920 --> 00:12:36.240]  是一個因信輕易的宗教
[00:12:36.240 --> 00:12:38.320]  我們不是因爲行爲
[00:12:38.320 --> 00:12:39.520]  所以
[00:12:39.520 --> 00:12:40.440]  但是
[00:12:40.440 --> 00:12:41.480]  輕易
[00:12:41.480 --> 00:12:42.880]  第一件事我們要搞定
[00:12:42.880 --> 00:12:44.960]  輕易和成性
[00:12:44.960 --> 00:12:46.880]  是有關聯的
[00:12:46.880 --> 00:12:48.120]  不過
[00:12:48.120 --> 00:12:50.240]  是有過程的
[00:12:50.240 --> 00:12:52.440]  我們必須要先輕易
[00:12:52.440 --> 00:12:55.240]  纔有機會成性
[00:12:55.240 --> 00:12:57.320]  我們不可以先成性
[00:12:57.320 --> 00:12:58.560]  而後輕易
[00:12:58.560 --> 00:12:59.680]  所以爲什麼有些人說
[00:12:59.680 --> 00:13:01.320]  我不信基督教
[00:13:01.320 --> 00:13:03.440]  等我做好了
[00:13:03.440 --> 00:13:04.640]  我纔信耶穌
[00:13:04.640 --> 00:13:06.080]  這種人想告訴你
[00:13:06.080 --> 00:13:07.560]  他先成性
[00:13:07.560 --> 00:13:09.280]  後輕易
[00:13:09.280 --> 00:13:10.360]  在基督教來講
[00:13:10.360 --> 00:13:12.080]  是不可能的
[00:13:12.080 --> 00:13:12.640]  而
[00:13:12.640 --> 00:13:14.920]  成性與輕易的這個課題底下
[00:13:14.920 --> 00:13:15.800]  你要記住
[00:13:15.800 --> 00:13:17.880]  一個人信了耶穌就輕易了
[00:13:17.880 --> 00:13:19.280]  但是不代表
[00:13:19.280 --> 00:13:22.160]  他行爲是聖潔的
[00:13:22.160 --> 00:13:23.600]  他身份是
[00:13:23.600 --> 00:13:25.240]  他的行爲還不是
[00:13:25.240 --> 00:13:26.840]  他距離成性這條路
[00:13:26.840 --> 00:13:29.720]  還有很遠的路
[00:13:29.720 --> 00:13:31.080]  但是有多遠有多近
[00:13:31.080 --> 00:13:32.000]  因人而異
[00:13:32.000 --> 00:13:33.720]  因爲我們不能夠說
[00:13:33.720 --> 00:13:35.400]  你信了主三年就會成性
[00:13:35.400 --> 00:13:36.520]  信了主五年就會成性
[00:13:36.520 --> 00:13:37.560]  我們不可以這麼說
[00:13:37.560 --> 00:13:39.720]  因爲每個人的生命很不一樣
[00:13:39.720 --> 00:13:43.280]  他們的追求不一樣
[00:13:43.280 --> 00:13:44.760]  但是輕易呢
[00:13:44.760 --> 00:13:48.440]  每個人都一樣
[00:13:48.440 --> 00:13:49.480]  跟你交易第一檔新聞
[00:13:49.480 --> 00:13:52.840]  你是因信輕易的
[00:13:52.840 --> 00:13:55.440]  因信輕易這個問題在這裏
[00:13:55.440 --> 00:13:57.480]  第二個我們要了解的問題
[00:13:57.480 --> 00:13:59.320]  我想講第一第二第三第四
[00:13:59.320 --> 00:14:01.080]  讓你容易去跟一
[00:14:01.080 --> 00:14:02.400]  你知道保羅的口頭禪是什麼嗎
[00:14:02.400 --> 00:14:03.760]  保羅的口頭禪就是
[00:14:03.760 --> 00:14:05.160]  第一跟着沒有第二的
[00:14:05.160 --> 00:14:08.000]  你看保羅的書信就是這樣的
[00:14:08.000 --> 00:14:09.720]  在成性和輕易
[00:14:09.720 --> 00:14:11.360]  我們講神的二里面
[00:14:11.360 --> 00:14:14.440]  第二樣東西我想讓你知道的就是
[00:14:14.440 --> 00:14:15.760]  我們被輕易
[00:14:15.760 --> 00:14:20.360]  這個是一個法律的詞句
[00:14:20.360 --> 00:14:24.240]  但是在法庭裏面的官宣判
[00:14:24.240 --> 00:14:26.960]  我無罪釋放
[00:14:26.960 --> 00:14:28.320]  跟你交易第一檔新聞一樣
[00:14:28.320 --> 00:14:31.000]  你無罪釋放
[00:14:31.000 --> 00:14:34.360]  我信耶穌從來沒有想過這件事的
[00:14:34.360 --> 00:14:35.520]  是不是
[00:14:35.520 --> 00:14:37.680]  我信耶穌從來沒有想過我無罪釋放的
[00:14:37.680 --> 00:14:39.200]  你明白嗎
[00:14:39.200 --> 00:14:40.320]  原來是因信輕易
[00:14:40.320 --> 00:14:42.440]  輕易的意思就是無罪釋放
[00:14:42.440 --> 00:14:43.480]  是什麼意思
[00:14:43.480 --> 00:14:46.320]  原來在抹黑我白色大寶座的審判裏面
[00:14:46.320 --> 00:14:47.920]  所有人都要復活
[00:14:47.920 --> 00:14:50.560]  信和不信的都要復活
[00:14:50.560 --> 00:14:54.240]  爲什麼基督徒會經過審判之後
[00:14:54.240 --> 00:14:57.040]  是沒有事可以上天堂
[00:14:57.040 --> 00:15:01.640]  是因爲因信輕易
[00:15:01.640 --> 00:15:05.440]  所以就宣判你無罪釋放
[00:15:05.440 --> 00:15:08.960]  這是輕易的一個意義在這裏
[00:15:08.960 --> 00:15:10.880]  但是這樣的時候就牽涉了
[00:15:10.880 --> 00:15:13.560]  第三個我要處理的問題
[00:15:13.560 --> 00:15:15.160]  也是保羅要處理的問題
[00:15:15.160 --> 00:15:19.400]  跟得上我嗎?跟不上我我再說
[00:15:19.400 --> 00:15:22.720]  跟不上你回去再聽我的
[00:15:22.720 --> 00:15:25.120]  第三個問題就是
[00:15:25.120 --> 00:15:27.200]  這不是很通的
[00:15:27.200 --> 00:15:32.400]  因爲上帝怎麼可以叫有罪的成爲無罪
[00:15:32.400 --> 00:15:35.360]  無罪的成爲有罪呢
[00:15:35.360 --> 00:15:36.920]  我剛剛看到一件事
[00:15:36.920 --> 00:15:38.560]  事實是
[00:15:38.560 --> 00:15:42.280]  有時連基督徒他因信輕易信了耶穌的人
[00:15:42.280 --> 00:15:45.080]  他的行爲和他的品格和整個人
[00:15:45.080 --> 00:15:48.000]  都比不信主的人更壞
[00:15:48.000 --> 00:15:50.440]  這個人真的沒品格
[00:15:50.440 --> 00:15:52.640]  上天堂
[00:15:52.640 --> 00:15:54.360]  那麼有品格的
[00:15:54.360 --> 00:15:56.200]  落地獄
[00:15:56.200 --> 00:15:57.880]  上帝你不公平
[00:15:57.880 --> 00:15:59.240]  你明白嗎
[00:15:59.240 --> 00:16:00.640]  有沒有這些基督徒
[00:16:00.640 --> 00:16:02.160]  當然有
[00:16:02.160 --> 00:16:02.880]  多不多
[00:16:02.880 --> 00:16:04.800]  我不懂得說
[00:16:04.800 --> 00:16:07.000]  多不多我不懂得說
[00:16:07.000 --> 00:16:08.680]  肯定有
[00:16:08.680 --> 00:16:10.600]  有都是問題
[00:16:10.600 --> 00:16:12.000]  有都不對
[00:16:12.000 --> 00:16:15.200]  你信耶穌應該是成性的
[00:16:15.200 --> 00:16:17.160]  那爲什麼會這樣呢
[00:16:17.160 --> 00:16:18.640]  我們會問這個問題
[00:16:18.640 --> 00:16:20.400]  上帝你很不公平
[00:16:20.400 --> 00:16:21.840]  那個品格那麼差
[00:16:21.840 --> 00:16:23.000]  那個人那麼壞
[00:16:23.000 --> 00:16:23.880]  都上天堂
[00:16:23.880 --> 00:16:25.400]  因爲信耶穌就上天堂了
[00:16:25.400 --> 00:16:27.320]  這個人好得不得了
[00:16:27.320 --> 00:16:29.280]  差不多比孔子還要好
[00:16:29.280 --> 00:16:31.560]  竟然這個人因爲不信耶穌落地獄
[00:16:31.560 --> 00:16:33.240]  那你就將有罪的變成無罪
[00:16:33.240 --> 00:16:36.000]  將無罪的變成有罪
[00:16:36.000 --> 00:16:38.000]  這裏要處理這個問題
[00:16:38.000 --> 00:16:41.280]  回應這個問題有兩點
[00:16:41.280 --> 00:16:42.440]  你跟得上嗎
[00:16:42.440 --> 00:16:44.640]  第一點
[00:16:44.640 --> 00:16:48.680]  得救不在乎行爲
[00:16:48.680 --> 00:16:51.160]  所以你行爲有多好有多差
[00:16:51.160 --> 00:16:51.960]  完全不計分
[00:16:51.960 --> 00:16:53.560]  對不起
[00:16:53.560 --> 00:16:55.240]  想清楚
[00:16:55.240 --> 00:16:57.520]  你參加單車比賽
[00:16:57.520 --> 00:16:59.080]  如果你沒有犯規
[00:16:59.080 --> 00:17:00.640]  你品格很差
[00:17:00.640 --> 00:17:04.520]  一路踩一路用粗口罵旁邊的人
[00:17:04.520 --> 00:17:05.840]  會不會因爲這樣
[00:17:05.840 --> 00:17:07.240]  你拿到冠軍
[00:17:07.240 --> 00:17:09.560]  然後會取消你的
[00:17:09.560 --> 00:17:10.080]  不會
[00:17:10.080 --> 00:17:10.760]  因爲你沒有妨礙
[00:17:10.760 --> 00:17:16.360]  你沒有用一個違規的方法去參加比賽
[00:17:16.360 --> 00:17:19.920]  一路踩一路用粗口罵旁邊的人
[00:17:19.920 --> 00:17:21.280]  品格真的很差
[00:17:21.280 --> 00:17:23.880]  然後說踩得那麼死慢就不要管了
[00:17:23.880 --> 00:17:25.960]  整一摸鬼那又怎麼樣呢
[00:17:25.960 --> 00:17:27.320]  他罵到你這樣那又怎麼樣呢
[00:17:27.320 --> 00:17:28.440]  他品格極差
[00:17:28.440 --> 00:17:31.080]  他拿獎的時候還說粗口
[00:17:31.080 --> 00:17:32.320]  還罵那些評判
[00:17:32.320 --> 00:17:35.000]  還罵主辦當局
[00:17:35.000 --> 00:17:38.000]  還扮這種死人單車比賽
[00:17:38.000 --> 00:17:40.840]  妨礙人生活幹什麼呢
[00:17:40.840 --> 00:17:42.560]  最終拿獎對不起
[00:17:42.560 --> 00:17:48.400]  因爲他的品格不影響他參賽
[00:17:48.400 --> 00:17:50.880]  因爲他沒有違規
[00:17:50.880 --> 00:17:52.640]  對不對
[00:17:52.640 --> 00:17:54.960]  如果違規就不一樣了
[00:17:54.960 --> 00:17:57.920]  所以你說這個人是好人來的
[00:17:57.920 --> 00:17:58.960]  好到不得了
[00:17:58.960 --> 00:18:02.040]  爲什麼有一場單車比賽他拿不到冠軍
[00:18:02.040 --> 00:18:03.480]  關什麼事
[00:18:03.480 --> 00:18:07.880]  那個單車比賽冠軍的條件不是
[00:18:07.880 --> 00:18:09.240]  品格嘛
[00:18:09.240 --> 00:18:11.360]  品格是沒有分的
