
[00:00:00.000 --> 00:00:02.000]  親愛的姐妹們早安
[00:01:22.000 --> 00:01:24.000]  就不會想
[00:01:24.000 --> 00:01:26.000]  出糧那天
[00:01:26.000 --> 00:01:28.000]  又和太太去吃大餐
[00:01:28.000 --> 00:01:30.000]  沒有這個想法
[00:01:30.000 --> 00:01:32.000]  也沒有想過
[00:01:32.000 --> 00:01:34.000]  怎樣去安排假期
[00:01:34.000 --> 00:01:36.000]  之後就回家
[00:01:36.000 --> 00:01:38.000]  空洞無人
[00:01:38.000 --> 00:01:40.000]  之後就睡覺
[00:01:40.000 --> 00:01:42.000]  就再沒有夢了
[00:01:42.000 --> 00:01:44.000]  過去的回憶都變得空白
[00:01:44.000 --> 00:01:46.000]  而將來的計劃
[00:01:46.000 --> 00:01:48.000]  都沒有什麼內容
[00:01:48.000 --> 00:01:50.000]  我好像活在
[00:01:50.000 --> 00:01:52.000]  這個世界那樣
[00:01:52.000 --> 00:01:54.000]  我又好像
[00:01:54.000 --> 00:01:56.000]  不是活在這個世界那樣
[00:01:56.000 --> 00:01:58.000]  心理學有一個說法
[00:01:58.000 --> 00:02:00.000]  叫這個叫做
[00:02:00.000 --> 00:02:02.000]  de-realization
[00:02:02.000 --> 00:02:04.000]  的現象
[00:02:04.000 --> 00:02:06.000]  就是不再真實
[00:02:06.000 --> 00:02:08.000]  的一種感覺
[00:02:08.000 --> 00:02:10.000]  一個經歷
[00:02:10.000 --> 00:02:12.000]  創傷的人他會拒絕現實
[00:02:12.000 --> 00:02:14.000]  會從現實的
[00:02:14.000 --> 00:02:16.000]  世界裡面抽離出來
[00:02:16.000 --> 00:02:18.000]  然後進入一個若即若離
[00:02:18.000 --> 00:02:20.000]  不真不實
[00:02:20.000 --> 00:02:22.000]  的一個世界裡面
[00:02:22.000 --> 00:02:24.000]  我明白
[00:02:24.000 --> 00:02:26.000]  心理學是有這個說法的
[00:02:26.000 --> 00:02:28.000]  就我來說
[00:02:28.000 --> 00:02:30.000]  我不是逃避
[00:02:30.000 --> 00:02:32.000]  這個現實的世界
[00:02:32.000 --> 00:02:34.000]  而是從一個
[00:02:34.000 --> 00:02:36.000]  異異世界
[00:02:36.000 --> 00:02:38.000]  因著一件死亡的事件
[00:02:38.000 --> 00:02:40.000]  我進入到另外一個
[00:02:40.000 --> 00:02:42.000]  異異的世界裡面
[00:02:42.000 --> 00:02:44.000]  不大恰當地
[00:02:44.000 --> 00:02:46.000]  借用一節
[00:02:46.000 --> 00:02:48.000]  小的經文來說
[00:02:48.000 --> 00:02:50.000]  舊事已過
[00:02:50.000 --> 00:02:52.000]  都變成新的你
[00:02:52.000 --> 00:02:54.000]  舊的世界
[00:02:54.000 --> 00:02:56.000]  已經漸漸遠去
[00:02:56.000 --> 00:02:58.000]  新的世界正慢慢地
[00:02:58.000 --> 00:03:00.000]  形成
[00:03:00.000 --> 00:03:02.000]  這個過程並不是乾脆利落
[00:03:02.000 --> 00:03:04.000]  新的世界
[00:03:04.000 --> 00:03:06.000]  在開展
[00:03:06.000 --> 00:03:08.000]  但舊的人舊的事
[00:03:08.000 --> 00:03:10.000]  舊的情感
[00:03:10.000 --> 00:03:12.000]  總是會無端而來
[00:03:12.000 --> 00:03:14.000]  然後拉我回到一個舊日的世界
[00:03:14.000 --> 00:03:16.000]  在那裡我會
[00:03:16.000 --> 00:03:18.000]  忍受當中滲透出來
[00:03:18.000 --> 00:03:20.000]  的一些哀愁
[00:03:20.000 --> 00:03:22.000]  各位聽眾
[00:03:22.000 --> 00:03:24.000]  其實信耶穌從一個
[00:03:24.000 --> 00:03:26.000]  真實的意義來說
[00:03:26.000 --> 00:03:28.000]  都是放下一個
[00:03:28.000 --> 00:03:30.000]  舊的世界而進入一個
[00:03:30.000 --> 00:03:32.000]  全新的世界裡面
[00:03:32.000 --> 00:03:36.000]  保羅在羅馬書
[00:03:36.000 --> 00:03:38.000]  第六章那裡說到
[00:03:38.000 --> 00:03:40.000]  信耶穌的真正
[00:03:40.000 --> 00:03:42.000]  的意義
[00:03:42.000 --> 00:03:44.000]  這個意義可以藉著洗禮
[00:03:44.000 --> 00:03:46.000]  來表達
[00:03:46.000 --> 00:03:48.000]  洗禮是怎樣的呢
[00:03:48.000 --> 00:03:50.000]  一個人受洗
[00:03:50.000 --> 00:03:52.000]  他浸入水裡面
[00:03:52.000 --> 00:03:54.000]  其實是代表著一種埋葬
[00:03:54.000 --> 00:03:56.000]  與基督同葬
[00:03:56.000 --> 00:03:58.000]  與基督同死
[00:03:58.000 --> 00:04:00.000]  然後就在水裡面
[00:04:00.000 --> 00:04:02.000]  上來
[00:04:02.000 --> 00:04:04.000]  就是新的生命的開始
[00:04:04.000 --> 00:04:06.000]  與基督一同復活過來
[00:04:06.000 --> 00:04:08.000]  舊的一切
[00:04:08.000 --> 00:04:10.000]  已經過去了
[00:04:10.000 --> 00:04:12.000]  在水裡面上來
[00:04:12.000 --> 00:04:14.000]  大隻眼你看到的
[00:04:14.000 --> 00:04:16.000]  就是一個全新的世界
[00:04:16.000 --> 00:04:18.000]  一個奇異的
[00:04:18.000 --> 00:04:20.000]  新的世界
[00:04:20.000 --> 00:04:22.000]  這個奇異的新的世界
[00:04:22.000 --> 00:04:26.000]  不是要我們逃避
[00:04:26.000 --> 00:04:28.000]  當下的現實
[00:04:28.000 --> 00:04:30.000]  他是說不再完全
[00:04:30.000 --> 00:04:32.000]  擁抱現實
[00:04:32.000 --> 00:04:34.000]  因為見到在現實背後
[00:04:34.000 --> 00:04:36.000]  忍服著神創造的
[00:04:36.000 --> 00:04:38.000]  一個新天新地
[00:04:38.000 --> 00:04:40.000]  在這個新的
[00:04:40.000 --> 00:04:42.000]  奇異的世界裡面
[00:04:42.000 --> 00:04:44.000]  我們其實是肯定
[00:04:44.000 --> 00:04:46.000]  這個我們看得到的世界
[00:04:46.000 --> 00:04:48.000]  是真的
[00:04:48.000 --> 00:04:50.000]  不過我們同時也肯定
[00:04:50.000 --> 00:04:52.000]  有一個我們看不到的世界
[00:04:52.000 --> 00:04:54.000]  那個世界都是真的
[00:04:54.000 --> 00:04:56.000]  在這個奇異的
[00:04:56.000 --> 00:04:58.000]  新的世界裡面
[00:04:58.000 --> 00:05:00.000]  我們看得到
[00:05:00.000 --> 00:05:02.000]  一些很奇異的事件
[00:05:02.000 --> 00:05:04.000]  就是上帝成為人
[00:05:04.000 --> 00:05:06.000]  我們看得到
[00:05:06.000 --> 00:05:08.000]  那位至尊貴的神
[00:05:08.000 --> 00:05:10.000]  在這個奇異的新的世界裡面
[00:05:10.000 --> 00:05:12.000]  在這個奇異的新的世界裡面
[00:05:12.000 --> 00:05:14.000]  有些被污的人而死
[00:05:14.000 --> 00:05:16.000]  有些不可思議
[00:05:16.000 --> 00:05:18.000]  我們看見
[00:05:18.000 --> 00:05:20.000]  一個不可思議的
[00:05:20.000 --> 00:05:22.000]  想像不到的
[00:05:22.000 --> 00:05:24.000]  死而復活的事件
[00:05:24.000 --> 00:05:26.000]  一個人因著信仰
[00:05:26.000 --> 00:05:28.000]  他會踏入這個奇異的
[00:05:28.000 --> 00:05:30.000]  新的世界裡面
[00:05:30.000 --> 00:05:32.000]  進入信仰
[00:05:32.000 --> 00:05:34.000]  其實就是要進入
[00:05:34.000 --> 00:05:36.000]  這種生命轉化的過程
[00:05:36.000 --> 00:05:38.000]  這個新的生命和舊的生命
[00:05:38.000 --> 00:05:40.000]  其實在拉鋸
[00:05:40.000 --> 00:05:42.000]  舊的世界慢慢遠去
[00:05:42.000 --> 00:05:44.000]  但是它那個頑固的力量
[00:05:44.000 --> 00:05:46.000]  其實仍然在
[00:05:46.000 --> 00:05:48.000]  我們進入一個新的世界裡面
[00:05:48.000 --> 00:05:50.000]  但是我們又不能夠
[00:05:50.000 --> 00:05:52.000]  馬上完全體會
[00:05:52.000 --> 00:05:54.000]  那個全新的生活
[00:05:54.000 --> 00:05:56.000]  全面的意義
[00:05:56.000 --> 00:05:58.000]  大家想像一下
[00:05:58.000 --> 00:06:00.000]  你剛剛移民到非洲
[00:06:00.000 --> 00:06:02.000]  你剛剛移民到非洲
[00:06:02.000 --> 00:06:04.000]  一條沒有電力供應的
[00:06:04.000 --> 00:06:06.000]  一個村莊那裡
[00:06:06.000 --> 00:06:08.000]  你剛剛移民到那裡
[00:06:08.000 --> 00:06:10.000]  去到晚上
[00:06:10.000 --> 00:06:12.000]  沒有電
[00:06:12.000 --> 00:06:14.000]  你會很不習慣
[00:06:14.000 --> 00:06:16.000]  由於我們過去
[00:06:16.000 --> 00:06:18.000]  習慣晚上
[00:06:18.000 --> 00:06:20.000]  都會看電視
[00:06:20.000 --> 00:06:22.000]  或者玩電腦
[00:06:22.000 --> 00:06:24.000]  去到你都不能玩
[00:06:24.000 --> 00:06:26.000]  沒有電
[00:06:26.000 --> 00:06:28.000]  你會因為這些過去的習慣
[00:06:28.000 --> 00:06:30.000]  你會有一點點苦悶
[00:06:30.000 --> 00:06:32.000]  我想說
[00:06:32.000 --> 00:06:34.000]  更加關鍵的
[00:06:34.000 --> 00:06:36.000]  就是你仍然沒有
[00:06:36.000 --> 00:06:38.000]  學會
[00:06:38.000 --> 00:06:40.000]  去欣賞
[00:06:40.000 --> 00:06:42.000]  滿天的繁星
[00:06:42.000 --> 00:06:44.000]  新的生命和舊的生命
[00:06:44.000 --> 00:06:46.000]  總是有一種張力
[00:06:46.000 --> 00:06:48.000]  在這個張力底下
[00:06:48.000 --> 00:06:50.000]  總是有一種苦悶
[00:06:50.000 --> 00:06:52.000]  怎麼辦呢
[00:06:52.000 --> 00:06:56.000]  保羅對我們
[00:06:56.000 --> 00:06:58.000]  有一番提示
[00:06:58.000 --> 00:07:00.000]  我們看回今天
[00:07:00.000 --> 00:07:02.000]  講道的經文
[00:07:02.000 --> 00:07:04.000]  羅馬書第八章第二十六節
[00:07:04.000 --> 00:07:06.000]  至到第三十九節
[00:07:06.000 --> 00:07:08.000]  弟兄姊妹請再翻開
[00:07:08.000 --> 00:07:10.000]  這個聖經
[00:07:10.000 --> 00:07:12.000]  羅馬書八章第二十六節
[00:07:12.000 --> 00:07:14.000]  至到第三十九節
[00:07:14.000 --> 00:07:16.000]  打開了之後就不要蓋上它
[00:07:16.000 --> 00:07:18.000]  因為我講道的時候
[00:07:18.000 --> 00:07:20.000]  時時都會講那些經文
[00:07:20.000 --> 00:07:24.000]  我再讀一次
[00:07:24.000 --> 00:07:26.000]  保羅在
[00:07:26.000 --> 00:07:28.000]  羅馬書裡面
[00:07:28.000 --> 00:07:30.000]  講出這種生命的張力
[00:07:30.000 --> 00:07:32.000]  第二十六節
[00:07:32.000 --> 00:07:34.000]  況且我們的軟弱
[00:07:34.000 --> 00:07:36.000]  有聖靈的幫助
[00:07:36.000 --> 00:07:38.000]  我們本不曉得
[00:07:38.000 --> 00:07:40.000]  當怎樣禱告
[00:07:40.000 --> 00:07:42.000]  只是聖靈親自
[00:07:42.000 --> 00:07:44.000]  用說不出來的歎息
[00:07:44.000 --> 00:07:46.000]  替我們禱告
[00:07:46.000 --> 00:07:48.000]  監察人心的
[00:07:48.000 --> 00:07:50.000]  他曉得聖靈的意思
[00:07:50.000 --> 00:07:52.000]  因為聖靈照著神的旨意
[00:07:52.000 --> 00:07:54.000]  替聖徒祈求
[00:07:54.000 --> 00:07:56.000]  我們曉得萬事都互相效力
[00:07:56.000 --> 00:07:58.000]  叫愛神的人得到益處
[00:07:58.000 --> 00:08:00.000]  就是按神的旨意
[00:08:00.000 --> 00:08:02.000]  被召的人
[00:08:02.000 --> 00:08:04.000]  因為神預先所知道的人
[00:08:04.000 --> 00:08:06.000]  就預先定下
[00:08:06.000 --> 00:08:08.000]  效法他兒子的模樣
[00:08:08.000 --> 00:08:10.000]  使到他的兒子
[00:08:10.000 --> 00:08:12.000]  即是耶穌基督
[00:08:12.000 --> 00:08:14.000]  在所有的我們這些兄弟姊妹裡面
[00:08:14.000 --> 00:08:16.000]  他作長子
[00:08:16.000 --> 00:08:18.000]  預先定下的人又召他們來
[00:08:18.000 --> 00:08:20.000]  所召他們來的人
[00:08:20.000 --> 00:08:22.000]  又稱他們為義
[00:08:22.000 --> 00:08:24.000]  所稱他們為義的人又叫他們得到榮耀
[00:08:24.000 --> 00:08:26.000]  這是生命過渡的時候
[00:08:26.000 --> 00:08:28.000]  最後的階段
[00:08:28.000 --> 00:08:30.000]  既是這樣
[00:08:30.000 --> 00:08:32.000]  還有什麼要說呢
[00:08:32.000 --> 00:08:34.000]  神要幫助我們
[00:08:34.000 --> 00:08:36.000]  誰能夠抵擋我們呢
[00:08:36.000 --> 00:08:38.000]  神既不愛惜自己的兒子
[00:08:38.000 --> 00:08:40.000]  為眾人捨了
[00:08:40.000 --> 00:08:42.000]  豈不也把萬物
[00:08:42.000 --> 00:08:44.000]  和他一同
[00:08:44.000 --> 00:08:46.000]  白白地賜給我們嗎
[00:08:46.000 --> 00:08:48.000]  誰能控告神
[00:08:48.000 --> 00:08:50.000]  所揀選的人呢
[00:08:50.000 --> 00:08:52.000]  有神稱他們為義了
[00:08:52.000 --> 00:08:54.000]  誰能定他們的罪呢
[00:08:54.000 --> 00:08:56.000]  有基督耶穌已經死了
[00:08:56.000 --> 00:08:58.000]  而且從死裡復活
[00:08:58.000 --> 00:09:00.000]  現今在神的右邊
[00:09:00.000 --> 00:09:02.000]  也替我們祈求
[00:09:02.000 --> 00:09:04.000]  誰能使我們
[00:09:04.000 --> 00:09:06.000]  與基督的愛隔絕呢
[00:09:06.000 --> 00:09:08.000]  難道是患難嗎
[00:09:08.000 --> 00:09:10.000]  是困苦嗎 是逼迫嗎
[00:09:10.000 --> 00:09:12.000]  是飢餓嗎 是赤身勞體嗎
[00:09:12.000 --> 00:09:14.000]  是危險嗎
[00:09:14.000 --> 00:09:16.000]  是刀劍嗎
[00:09:16.000 --> 00:09:18.000]  如經上所記
[00:09:18.000 --> 00:09:20.000]  我們為你的緣故終日被殺
[00:09:20.000 --> 00:09:22.000]  人看我們
[00:09:22.000 --> 00:09:24.000]  如張載的羊
[00:09:24.000 --> 00:09:26.000]  縱使如此
[00:09:26.000 --> 00:09:28.000]  然而
[00:09:28.000 --> 00:09:30.000]  靠著愛我們的主
[00:09:30.000 --> 00:09:32.000]  在這一切的事上已經得勝有餘了
[00:09:32.000 --> 00:09:34.000]  因為我深信
[00:09:34.000 --> 00:09:36.000]  無論是死
[00:09:36.000 --> 00:09:38.000]  是生 是天士
[00:09:38.000 --> 00:09:40.000]  是掌權 是有能的
[00:09:40.000 --> 00:09:42.000]  是現在的事 是將來的事
[00:09:42.000 --> 00:09:44.000]  是高處的事
[00:09:44.000 --> 00:09:46.000]  是低處的事
[00:09:46.000 --> 00:09:48.000]  是別的受造之物
[00:09:48.000 --> 00:09:50.000]  所有一切
[00:09:50.000 --> 00:09:52.000]  都不能叫我們與神的愛隔絕
[00:09:52.000 --> 00:09:54.000]  這愛
[00:09:54.000 --> 00:09:56.000]  是在我們的主
[00:09:56.000 --> 00:09:58.000]  基督耶穌裡的
[00:09:58.000 --> 00:10:00.000]  很長的經文
[00:10:00.000 --> 00:10:02.000]  我將它分為三個大段落
[00:10:02.000 --> 00:10:04.000]  第一個段落
[00:10:04.000 --> 00:10:06.000]  我們看看一個舊的世界
[00:10:06.000 --> 00:10:08.000]  舊的生活底下
[00:10:08.000 --> 00:10:10.000]  我們的那種惆悵和嘆息
[00:10:10.000 --> 00:10:14.000]  剛才讀的經文的作者保羅
[00:10:14.000 --> 00:10:16.000]  他完全明白
[00:10:16.000 --> 00:10:18.000]  就是在基督裡
[00:10:18.000 --> 00:10:20.000]  在信仰裡
[00:10:20.000 --> 00:10:22.000]  人是可以得到新的生命
[00:10:22.000 --> 00:10:24.000]  進入一個永恆的生命裡
[00:10:24.000 --> 00:10:26.000]  他完全明白的
[00:10:26.000 --> 00:10:28.000]  但現實就是
[00:10:28.000 --> 00:10:30.000]  或者說
[00:10:30.000 --> 00:10:32.000]  我們更多體會到的
[00:10:32.000 --> 00:10:34.000]  就是
[00:10:34.000 --> 00:10:36.000]  我們活在死亡的力量底下
[00:10:36.000 --> 00:10:42.000]  而顯得無能為力
[00:10:44.000 --> 00:10:46.000]  我們其實不單單盼望
[00:10:46.000 --> 00:10:48.000]  在實在上
[00:10:48.000 --> 00:10:50.000]  也踏入了神創造的
[00:10:50.000 --> 00:10:52.000]  救贖的
[00:10:52.000 --> 00:10:54.000]  聖化的一個新的世界裡
[00:10:54.000 --> 00:10:56.000]  但同時
[00:10:56.000 --> 00:10:58.000]  現實上
[00:10:58.000 --> 00:11:00.000]  我們仍然活在一個
[00:11:00.000 --> 00:11:02.000]  醉污的
[00:11:02.000 --> 00:11:04.000]  醜陋的
[00:11:04.000 --> 00:11:06.000]  必死的
[00:11:06.000 --> 00:11:08.000]  一個舊的生命裡
[00:11:08.000 --> 00:11:10.000]  在這個信仰裡
[00:11:10.000 --> 00:11:12.000]  舊我與新我
[00:11:12.000 --> 00:11:14.000]  現實
[00:11:14.000 --> 00:11:16.000]  和我們所盼望的現實
[00:11:16.000 --> 00:11:18.000]  總是有一種張力在這裡
[00:11:18.000 --> 00:11:22.000]  保羅在第26節
[00:11:22.000 --> 00:11:24.000]  第27節那裡說
[00:11:24.000 --> 00:11:26.000]  況且我們的軟弱有聖靈幫助
[00:11:26.000 --> 00:11:28.000]  我們本不曉得
[00:11:28.000 --> 00:11:30.000]  當怎樣禱告
[00:11:30.000 --> 00:11:32.000]  祈都不懂得祈
[00:11:32.000 --> 00:11:34.000]  不知道祈什麼
[00:11:34.000 --> 00:11:36.000]  在這個情況
[00:11:36.000 --> 00:11:38.000]  只是聖靈親自用說不出來的嘆息
[00:11:38.000 --> 00:11:40.000]  替我們祈禱
[00:11:40.000 --> 00:11:42.000]  監察人心
[00:11:42.000 --> 00:11:44.000]  他曉得聖靈的意思
[00:11:44.000 --> 00:11:46.000]  因為聖靈照著神的旨意
[00:11:46.000 --> 00:11:48.000]  替聖徒祈求
[00:11:48.000 --> 00:11:50.000]  保羅在這裡說到
[00:11:50.000 --> 00:11:52.000]  說到
[00:11:52.000 --> 00:11:54.000]  救我的軟弱
[00:11:54.000 --> 00:11:58.000]  一個未重生的人
[00:11:58.000 --> 00:12:00.000]  或者剛剛重生的人
[00:12:00.000 --> 00:12:02.000]  他仍然在一種
[00:12:02.000 --> 00:12:04.000]  舊的生命的力量下
[00:12:04.000 --> 00:12:06.000]  他說到
[00:12:06.000 --> 00:12:08.000]  有一種情況就是
[00:12:08.000 --> 00:12:10.000]  我應該怎樣祈禱
[00:12:10.000 --> 00:12:12.000]  一個很大的困境
[00:12:12.000 --> 00:12:14.000]  不知道怎樣祈
[00:12:14.000 --> 00:12:16.000]  孔子說
[00:12:16.000 --> 00:12:18.000]  獲罪於天
[00:12:18.000 --> 00:12:20.000]  無所禱也
[00:12:20.000 --> 00:12:22.000]  孔子說
[00:12:22.000 --> 00:12:24.000]  得罪了上天
[00:12:24.000 --> 00:12:26.000]  怎樣祈禱都沒有用
[00:12:26.000 --> 00:12:28.000]  保羅在這裡表達一種
[00:12:28.000 --> 00:12:30.000]  無所禱
[00:12:30.000 --> 00:12:32.000]  的一種光景
[00:12:32.000 --> 00:12:34.000]  保羅在羅馬書
[00:12:34.000 --> 00:12:36.000]  我們讀的經文
[00:12:36.000 --> 00:12:38.000]  他這樣說
[00:12:38.000 --> 00:12:40.000]  我真是苦
[00:12:40.000 --> 00:12:42.000]  誰能救我脫離
[00:12:42.000 --> 00:12:44.000]  這取死的身體
[00:12:44.000 --> 00:12:46.000]  所謂取死
[00:12:46.000 --> 00:12:50.000]  其實是指一種
[00:12:50.000 --> 00:12:52.000]  取消生命的一種力量
[00:12:52.000 --> 00:12:54.000]  我們的生命
[00:12:54.000 --> 00:12:56.000]  原來很怪的
[00:12:56.000 --> 00:12:58.000]  我們正在生活
[00:12:58.000 --> 00:13:00.000]  我們有生命
[00:13:00.000 --> 00:13:02.000]  但同時有一種取消我們生命
[00:13:02.000 --> 00:13:04.000]  的頑固力量
[00:13:04.000 --> 00:13:06.000]  存在於我們裡面
[00:13:06.000 --> 00:13:10.000]  我們的善意
[00:13:10.000 --> 00:13:12.000]  興起的時候
[00:13:12.000 --> 00:13:14.000]  惡念很多時
[00:13:14.000 --> 00:13:16.000]  猶然而生
[00:13:16.000 --> 00:13:18.000]  你努力
[00:13:18.000 --> 00:13:20.000]  去愛的時候
[00:13:20.000 --> 00:13:22.000]  卻沒有辦法驅除
[00:13:22.000 --> 00:13:24.000]  一種自私的念頭
[00:13:24.000 --> 00:13:26.000]  你的心
[00:13:26.000 --> 00:13:28.000]  在想著天堂的時候
[00:13:28.000 --> 00:13:30.000]  你的腳
[00:13:30.000 --> 00:13:32.000]  就不由自主地
[00:13:32.000 --> 00:13:34.000]  走向地獄
[00:13:34.000 --> 00:13:36.000]  保羅說
[00:13:36.000 --> 00:13:38.000]  立志為善
[00:13:38.000 --> 00:13:40.000]  由得我
[00:13:40.000 --> 00:13:42.000]  只是行出來
[00:13:42.000 --> 00:13:44.000]  由不得我
[00:13:44.000 --> 00:13:46.000]  保羅又說
[00:13:46.000 --> 00:13:48.000]  我覺得生命裡面有一種
[00:13:48.000 --> 00:13:50.000]  有個律
[00:13:50.000 --> 00:13:52.000]  生命裡面有一種這樣的狀況
[00:13:52.000 --> 00:13:54.000]  就是我願意為善的時候
[00:13:54.000 --> 00:13:56.000]  便有惡與我同在
[00:13:56.000 --> 00:14:00.000]  看上來
[00:14:00.000 --> 00:14:02.000]  人一切的善
[00:14:02.000 --> 00:14:04.000]  都會被一種大惡
[00:14:04.000 --> 00:14:06.000]  所消滅
[00:14:06.000 --> 00:14:08.000]  生命的火
[00:14:08.000 --> 00:14:10.000]  被死亡來掩蓋
[00:14:10.000 --> 00:14:14.000]  這一種就是一種無可
[00:14:14.000 --> 00:14:16.000]  如何的一種光景
[00:14:16.000 --> 00:14:18.000]  保羅說
[00:14:18.000 --> 00:14:20.000]  不曉得
[00:14:20.000 --> 00:14:22.000]  當怎樣禱告
[00:14:22.000 --> 00:14:24.000]  無所吐也
[00:14:24.000 --> 00:14:28.000]  死亡呢
[00:14:28.000 --> 00:14:30.000]  就帶著我們這一生
[00:14:30.000 --> 00:14:32.000]  終極的
[00:14:32.000 --> 00:14:34.000]  一種虛無的力量
[00:14:34.000 --> 00:14:36.000]  死亡一臨到
[00:14:36.000 --> 00:14:38.000]  就會將生命裡面一切的美善
[00:14:38.000 --> 00:14:40.000]  都會一下子摧毀
[00:14:40.000 --> 00:14:42.000]  在我們這個
[00:14:42.000 --> 00:14:44.000]  自然生命的領域裡面
[00:14:44.000 --> 00:14:46.000]  死亡就是一種邊界
[00:14:46.000 --> 00:14:48.000]  我們沒有辦法
[00:14:48.000 --> 00:14:50.000]  越過這樣的邊界
[00:14:50.000 --> 00:14:52.000]  在這個邊界之上
[00:14:52.000 --> 00:14:54.000]  我們很多人
[00:14:54.000 --> 00:14:56.000]  很多時候
[00:14:56.000 --> 00:14:58.000]  都不知道應該怎樣祈禱
[00:14:58.000 --> 00:15:00.000]  當我太太在
[00:15:00.000 --> 00:15:02.000]  死亡的邊緣的時候
[00:15:02.000 --> 00:15:04.000]  在這個邊界上的時候
[00:15:04.000 --> 00:15:06.000]  我都不知道應該怎樣祈禱
[00:15:06.000 --> 00:15:10.000]  千頭萬緒
[00:15:10.000 --> 00:15:12.000]  只是感覺到
[00:15:12.000 --> 00:15:14.000]  平時站得很穩的大地
[00:15:14.000 --> 00:15:16.000]  在崩塌
[00:15:16.000 --> 00:15:18.000]  靖姐妹
[00:15:18.000 --> 00:15:20.000]  當大地在崩塌的時候
[00:15:20.000 --> 00:15:22.000]  你可以怎樣祈禱呢
[00:15:22.000 --> 00:15:24.000]  舊的世界在崩塌
[00:15:24.000 --> 00:15:26.000]  新的世界在開展
[00:15:26.000 --> 00:15:28.000]  保羅說
[00:15:28.000 --> 00:15:30.000]  在這個情況
[00:15:30.000 --> 00:15:32.000]  他體會到一種新的力量
[00:15:32.000 --> 00:15:34.000]  他說
[00:15:34.000 --> 00:15:36.000]  聖靈親自用
[00:15:36.000 --> 00:15:38.000]  述說不出來的歎息
[00:15:38.000 --> 00:15:40.000]  替我們祈禱
[00:15:40.000 --> 00:15:42.000]  人無所禱
[00:15:42.000 --> 00:15:44.000]  但是聖靈
[00:15:44.000 --> 00:15:46.000]  上主之靈
[00:15:46.000 --> 00:15:48.000]  卻是在人不能言語的時候
[00:15:48.000 --> 00:15:50.000]  以祂無聲的禱告
[00:15:50.000 --> 00:15:52.000]  去托住我們的生命
[00:15:52.000 --> 00:15:54.000]  聖靈的禱告
[00:15:54.000 --> 00:15:56.000]  保羅說
[00:15:56.000 --> 00:15:58.000]  是一種無言的歎息
[00:15:58.000 --> 00:16:02.000]  祂在歎息
[00:16:02.000 --> 00:16:04.000]  原因就是因為
[00:16:04.000 --> 00:16:06.000]  我們在生命裡面
[00:16:06.000 --> 00:16:08.000]  在歎息
[00:16:08.000 --> 00:16:10.000]  保羅又繼續說
[00:16:10.000 --> 00:16:12.000]  監察人心的
[00:16:12.000 --> 00:16:14.000]  表達聖靈的意思
[00:16:14.000 --> 00:16:16.000]  因為聖靈照著神的旨意
[00:16:16.000 --> 00:16:18.000]  替聖徒祈求
[00:16:20.000 --> 00:16:22.000]  天父明白
[00:16:22.000 --> 00:16:24.000]  聖靈的無言歎息
[00:16:24.000 --> 00:16:26.000]  為什麼呢?
[00:16:26.000 --> 00:16:28.000]  因為聖靈是
