
[00:00:00.000 --> 00:00:02.160]  好 各位親愛的弟兄姊妹都在平安
[00:05:53.560 --> 00:05:55.640]  就是被看作是上帝的懲罰
[00:05:55.640 --> 00:05:58.280]  他是一定是有罪的人
[00:05:58.280 --> 00:06:00.040]  所以他一旦患上麻瘋病了
[00:06:00.040 --> 00:06:02.040]  他就會被周圍的親人呢
[00:06:02.040 --> 00:06:04.720]  鄰居甚至整個的猶太共同體呢
[00:06:04.720 --> 00:06:08.120]  所厭惡驅趕疏遠
[00:06:08.120 --> 00:06:11.400]  他們應該在的地方就是郊外的曠野
[00:06:13.040 --> 00:06:15.080]  讓他們是在那裏的自生自滅
[00:06:15.080 --> 00:06:17.520]  人們一看見他們呢
[00:06:17.520 --> 00:06:19.920]  就好像見了鬼一樣
[00:06:19.920 --> 00:06:21.040]  必知爲恐不及
[00:06:21.040 --> 00:06:22.400]  如果他們接近人羣呢
[00:06:22.400 --> 00:06:25.640]  他們一定要嘴上喊我是不潔淨的
[00:06:25.640 --> 00:06:27.680]  我是不潔淨的
[00:06:27.680 --> 00:06:29.520]  那麼如果他站在順豐
[00:06:29.520 --> 00:06:31.480]  就是順豐口啊
[00:06:31.480 --> 00:06:34.880]  他至少要規定他離開這些人呢
[00:06:34.880 --> 00:06:38.080]  健康的人要保持四十六米的距離
[00:06:38.080 --> 00:06:42.080]  四十六米就是你看一百米挺老遠的
[00:06:42.080 --> 00:06:42.920]  差不多一半
[00:06:42.920 --> 00:06:44.560]  你得在順豐的地方呢
[00:06:44.560 --> 00:06:47.240]  你都得離人羣那麼遠纔可以
[00:06:47.240 --> 00:06:47.960]  否則的話呢
[00:06:47.960 --> 00:06:49.720]  就要被驅趕
[00:06:49.720 --> 00:06:52.880]  那麼就是這樣的一位很不幸的人
[00:06:52.880 --> 00:06:56.120]  他來到耶穌的面前尋求耶穌的醫治
[00:06:56.120 --> 00:06:58.480]  而且你從他的一個動作上
[00:06:58.480 --> 00:07:03.440]  你可以看出他是何等的就是懇切
[00:07:03.440 --> 00:07:04.400]  以及呢
[00:07:04.400 --> 00:07:08.000]  他的表現是何等的自卑
[00:07:08.000 --> 00:07:10.760]  他是跪下這個動作上
[00:07:10.760 --> 00:07:11.880]  那麼他有一句話呢
[00:07:11.880 --> 00:07:13.720]  更表現出他這種懇求
[00:07:13.720 --> 00:07:14.640]  他就是說
[00:07:14.640 --> 00:07:16.520]  對耶穌說你若懇
[00:07:16.520 --> 00:07:19.960]  必能叫我潔淨了
[00:07:19.960 --> 00:07:21.800]  當然我們也可以看出來這句話裏面
[00:07:21.800 --> 00:07:25.600]  他真是有一定的信心在耶穌的面前
[00:07:25.600 --> 00:07:27.480]  他不是問耶穌你能不能
[00:07:27.480 --> 00:07:29.960]  而是問耶穌你肯不肯
[00:07:29.960 --> 00:07:31.840]  他相信只要耶穌肯的話
[00:07:31.840 --> 00:07:35.280]  他就一定會得潔淨
[00:07:35.280 --> 00:07:35.720]  所以呢
[00:07:35.720 --> 00:07:37.200]  我們平常禱告
[00:07:37.200 --> 00:07:38.080]  你也可以想一想
[00:07:38.080 --> 00:07:39.560]  你跟耶穌禱告的時候
[00:07:39.560 --> 00:07:43.440]  你對耶穌的這個心態是怎樣的
[00:07:43.440 --> 00:07:45.000]  永遠記得
[00:07:45.000 --> 00:07:46.520]  在神的沒有難成的事
[00:07:46.520 --> 00:07:48.760]  不是他能不能的問題
[00:07:48.760 --> 00:07:51.480]  永遠是他肯不肯的問題
[00:07:51.480 --> 00:07:54.040]  當然他不肯有他不肯的道理
[00:07:54.040 --> 00:07:56.800]  也許這個道理我們還是暫時不知道
[00:07:56.800 --> 00:07:57.960]  還不清楚
[00:07:57.960 --> 00:08:01.480]  但是神他聽人禱告
[00:08:01.480 --> 00:08:06.080]  真的是會不會按照你的懇求去做
[00:08:06.080 --> 00:08:08.040]  去成就你的禱告
[00:08:08.040 --> 00:08:10.360]  也是一個很大的一個
[00:08:10.360 --> 00:08:12.280]  讓我們學習的功課
[00:08:12.280 --> 00:08:14.200]  好我們看看41節呢
[00:08:14.200 --> 00:08:16.240]  再來耶穌有了一個計時的反應
[00:08:16.240 --> 00:08:20.400]  這個計時的反應是耶穌動了慈心呢
[00:08:20.400 --> 00:08:22.680]  我們很容易從這句話裏面去想象
[00:08:22.680 --> 00:08:23.400]  耶穌的面容
[00:08:23.400 --> 00:08:25.240]  有人教你讀經的方法
[00:08:25.240 --> 00:08:26.800]  就是你在讀這些聖經的時候
[00:08:26.800 --> 00:08:29.960]  你的心中要想象當時的場景
[00:08:29.960 --> 00:08:30.960]  耶穌的樣子
[00:08:30.960 --> 00:08:33.120]  你在當中你的位置在哪裏
[00:08:33.120 --> 00:08:34.520]  那個當事人的位置在哪裏
[00:08:34.520 --> 00:08:36.240]  我們很容易想象呢
[00:08:36.240 --> 00:08:41.920]  耶穌動了慈心就一定是他充滿憐憫慈祥的面容
[00:08:41.920 --> 00:08:44.360]  這是很自然的一件事
[00:08:44.360 --> 00:08:48.640]  但是呢有不少的試經或者是翻譯
[00:08:48.640 --> 00:08:52.960]  都可能讓我們看到另外的一種翻譯的方法
[00:08:52.960 --> 00:08:57.400]  就是在聽了這個可憐的人懇求跪着懇求之後呢
[00:08:57.400 --> 00:09:01.440]  他的反應的詞彙確實讓我們覺得有點驚訝的
[00:09:01.440 --> 00:09:02.640]  爲什麼呢
[00:09:02.640 --> 00:09:07.280]  因爲他這個詞呢是一個非常強烈情感的一個詞
[00:09:07.280 --> 00:09:10.400]  不是很表面的浮淺的那種同情而已
[00:09:10.400 --> 00:09:11.800]  這個強烈到一個程度呢
[00:09:11.800 --> 00:09:14.080]  甚至你可以把它翻譯成爲動了怒氣
[00:09:14.080 --> 00:09:17.080]  強烈到這個地步
[00:09:17.080 --> 00:09:18.880]  就是這時候耶穌呢
[00:09:18.880 --> 00:09:21.280]  他心中是充滿了一種強烈的情感
[00:09:21.280 --> 00:09:24.200]  我們在路加福音當中呢
[00:09:24.200 --> 00:09:27.000]  也可以讀到就是好撒瑪利亞人
[00:09:27.000 --> 00:09:30.880]  這個路加福音的這段經文呢
[00:09:30.880 --> 00:09:34.920]  就是好撒瑪利亞人看到無人幫助那個被打傷的人
[00:09:34.920 --> 00:09:37.280]  被打傷在地的那個猶太人
[00:09:37.280 --> 00:09:40.880]  他的感覺就是也是動了慈心
[00:09:40.880 --> 00:09:43.320]  同這裏一樣的也是有憤怒感
[00:09:43.320 --> 00:09:49.520]  那麼路加和馬可都用了同樣的一個強烈的字眼
[00:09:49.520 --> 00:09:52.240]  那問題是耶穌爲什麼會發怒呢
[00:09:52.240 --> 00:09:58.400]  當然我知道大家不會想他動不動對病人會發怒啊
[00:09:58.400 --> 00:10:00.200]  你這個不潔淨的給我這麼近他
[00:10:00.200 --> 00:10:02.280]  你不是要保持很遠的距離嗎
[00:10:02.280 --> 00:10:04.440]  你怎麼會到我前面來了
[00:10:04.440 --> 00:10:05.880]  他要發怒不是這樣的
[00:10:05.880 --> 00:10:09.640]  問題是他的發怒的原因是
[00:10:09.640 --> 00:10:11.760]  什麼呢
[00:10:11.760 --> 00:10:13.760]  或許我們可以推測
[00:10:13.760 --> 00:10:18.560]  就是耶穌看見神所造的人竟深受疾病的折磨
[00:10:18.560 --> 00:10:20.920]  竟落到如此悲慘的境地
[00:10:20.920 --> 00:10:22.760]  他有強烈的反應
[00:10:22.760 --> 00:10:25.960]  你看到類似的那個情緒呢
[00:10:25.960 --> 00:10:30.840]  也發生在耶穌他醫治一個耳聾舌結的人
[00:10:30.840 --> 00:10:33.280]  是馬可福音七章那裏出現的
[00:10:33.280 --> 00:10:37.240]  耶穌醫治他就是之前是望天嘆息
[00:10:37.240 --> 00:10:40.560]  一個同樣一個字情緒很激烈
[00:10:40.560 --> 00:10:41.160]  另外呢
[00:10:41.160 --> 00:10:47.040]  耶穌在就是使拉撒路復活的那一幕當中呢
[00:10:47.040 --> 00:10:50.480]  也有一個詞同樣的形容他心裏悲嘆
[00:10:50.480 --> 00:10:54.040]  所以你看到這裏面就是動了慈心
[00:10:54.040 --> 00:10:56.160]  望天嘆息心裏悲嘆等等
[00:10:56.160 --> 00:10:59.200]  同樣這個字呢都是非常強烈的字眼
[00:10:59.200 --> 00:11:04.120]  都是跟人一個不正常的或者是不健康的狀態
[00:11:04.120 --> 00:11:08.160]  甚至死亡這麼極端的一個人的悲劇的結尾
[00:11:08.160 --> 00:11:09.760]  聯繫在一起的
[00:11:09.760 --> 00:11:10.720]  所以我們推測呢
[00:11:10.720 --> 00:11:14.920]  耶穌對於這樣本來是神所造的人
[00:11:14.920 --> 00:11:17.440]  應該是在神裏面享有
[00:11:17.440 --> 00:11:22.320]  健康幸福永生的人快樂的人呢
[00:11:22.320 --> 00:11:24.720]  卻如此的悲慘
[00:11:24.720 --> 00:11:29.400]  有着神的形象和樣式的人卻活得一點尊嚴都沒有
[00:11:29.400 --> 00:11:31.880]  所以耶穌的反應是非常強烈的
[00:11:31.880 --> 00:11:38.440]  那麼接下來耶穌的動作應該是更讓我們震驚的
[00:11:38.440 --> 00:11:41.320]  他居然去伸手摸他
[00:11:41.320 --> 00:11:41.960]  看到嗎
[00:11:41.960 --> 00:11:44.640]  四十一節裏面耶穌伸手摸他
[00:11:44.640 --> 00:11:47.720]  如果當時彼得他們在場
[00:11:47.720 --> 00:11:49.840]  如果你想象他們在場的話
[00:11:49.840 --> 00:11:51.760]  他們會如何反應呢
[00:11:51.760 --> 00:11:54.240]  可能驚嚇過度也說不定啊
[00:11:54.240 --> 00:11:55.640]  在古代的社會呢
[00:11:55.640 --> 00:11:56.400]  剛纔我說過
[00:11:56.400 --> 00:12:03.320]  人們對於大麻瘋病人的態度和今天可能我們對於艾滋病人的態度應該是差不多的
[00:12:03.320 --> 00:12:05.440]  我有個朋友呢
[00:12:05.440 --> 00:12:08.720]  他曾經作爲志願者去服侍這些艾滋病人
[00:12:08.720 --> 00:12:12.400]  他第一次去做這件事情
[00:12:12.400 --> 00:12:14.120]  儘管他是受過培訓的
[00:12:14.120 --> 00:12:15.280]  但是呢
[00:12:15.280 --> 00:12:16.600]  他還是非常的怕
[00:12:16.600 --> 00:12:18.280]  非常的不習慣
[00:12:18.280 --> 00:12:20.000]  他明明理性上知道呢
[00:12:20.000 --> 00:12:22.560]  這種一般性的接觸不會感染
[00:12:22.560 --> 00:12:24.120]  不會被傳染
[00:12:24.120 --> 00:12:26.640]  但他仍然心中膽戰心驚
[00:12:26.640 --> 00:12:29.240]  他總覺得他的手摸了不乾淨的東西
[00:12:29.240 --> 00:12:30.360]  不對勁兒
[00:12:30.360 --> 00:12:31.560]  老是去洗手
[00:12:31.560 --> 00:12:34.920]  這就是一種啊
[00:12:34.920 --> 00:12:36.040]  特別的心態啊
[00:12:36.040 --> 00:12:36.600]  另外呢
[00:12:36.600 --> 00:12:40.960]  我在遠騰周作的這個生平當中也讀到了一段
[00:12:40.960 --> 00:12:42.120]  遠騰在遠騰
[00:12:42.120 --> 00:12:45.080]  他在上大學御科的時候
[00:12:45.080 --> 00:12:48.280]  大家都知道遠騰周作是寫沉默呀
[00:12:48.280 --> 00:12:49.800]  這一些天主教作家嘛
[00:12:49.800 --> 00:12:51.480]  他在日本很有名
[00:12:51.480 --> 00:12:53.240]  他在上大學御科的時候呢
[00:12:53.240 --> 00:12:54.800]  他們是作爲基督徒
[00:12:54.800 --> 00:12:56.640]  都是參加一種啊
[00:12:56.640 --> 00:12:58.960]  這種服務社會的活動嘛
[00:12:58.960 --> 00:13:00.600]  所以學校的組織他們呢
[00:13:00.600 --> 00:13:03.960]  去服侍那些大麻風病人
[00:13:03.960 --> 00:13:06.120]  那個麻風病醫院
[00:13:06.120 --> 00:13:08.040]  哇他看到那些病人呢
[00:13:08.040 --> 00:13:10.960]  是缺耳朵缺手指
[00:13:10.960 --> 00:13:12.800]  五官都非常的扭曲
[00:13:12.800 --> 00:13:15.520]  因爲他會慢慢爛掉嘛
[00:13:15.520 --> 00:13:17.800]  哇他心中就非常的緊張
[00:13:17.800 --> 00:13:18.200]  然後呢
[00:13:18.200 --> 00:13:19.080]  他們有一個活動
[00:13:19.080 --> 00:13:23.000]  最後就是跟這些病人一起打棒球
[00:13:23.000 --> 00:13:27.480]  就跟他們一起做這個日本人最喜歡的一項體育活動啊
[00:13:27.480 --> 00:13:28.600]  那棒球呢
[00:13:28.600 --> 00:13:31.080]  遠騰的是攻方
[00:13:31.080 --> 00:13:32.760]  麻風病人的是守方
[00:13:32.760 --> 00:13:36.640]  攻方就是等着那個投球手投過來擊球
[00:13:36.640 --> 00:13:38.400]  如果他的球擊出去
[00:13:38.400 --> 00:13:41.600]  而且那個球的範圍是在那個場子的範圍之內的話
[00:13:41.600 --> 00:13:43.120]  有效範圍之後啊
[00:13:43.120 --> 00:13:46.880]  他就得從這個一類跑跑跑跑跑到本類
[00:13:46.880 --> 00:13:50.520]  跑跑出一二三四四來回到本類呢
[00:13:50.520 --> 00:13:51.920]  他就得一分啊
[00:13:51.920 --> 00:13:53.200]  所以他擊出球去
[00:13:53.200 --> 00:13:57.680]  然後他就從這個類一類跑向二類的時候
[00:13:57.680 --> 00:13:58.920]  那守方會做什麼呢
[00:13:58.920 --> 00:14:01.280]  守方會拿到這個球
[00:14:01.280 --> 00:14:02.480]  如果他直接接到球
[00:14:02.480 --> 00:14:03.480]  你就被封殺了
[00:14:03.480 --> 00:14:04.600]  out了
[00:14:04.600 --> 00:14:05.960]  如果在地上滾了一下
[00:14:05.960 --> 00:14:07.680]  然後他接到這個球呢
[00:14:07.680 --> 00:14:09.280]  他或者是追過來
[00:14:09.280 --> 00:14:11.560]  粘到你身上就碰一下你身上
[00:14:11.560 --> 00:14:12.040]  或者呢
[00:14:12.040 --> 00:14:14.200]  傳到他隊友那碰你身上
[00:14:14.200 --> 00:14:15.680]  你就out了
[00:14:15.680 --> 00:14:20.680]  那麼有一個麻風病人撿到這個球就衝向了這個遠騰
[00:14:20.680 --> 00:14:23.000]  遠騰也衝向了二類的時候
[00:14:23.000 --> 00:14:24.040]  他回頭一看
[00:14:24.040 --> 00:14:27.640]  嚇壞了
[00:14:27.640 --> 00:14:28.800]  你想那個樣子
[00:14:28.800 --> 00:14:30.760]  剛纔我已經形容過了
[00:14:30.760 --> 00:14:32.080]  正在向你衝過來
[00:14:32.080 --> 00:14:35.480]  遠騰的反應就是跑不動了
[00:14:35.480 --> 00:14:38.080]  他就站在地上
[00:14:38.080 --> 00:14:39.360]  就不知道該怎麼辦了
[00:14:39.360 --> 00:14:43.440]  然後他就聽到一聲呢
[00:14:45.160 --> 00:14:47.240]  影響他一生的話
[00:14:47.240 --> 00:14:50.680]  那個麻風病人追到他身後就跟他說
[00:14:50.680 --> 00:14:51.680]  你跑吧
[00:14:51.680 --> 00:14:52.680]  我不會碰你的
[00:14:52.680 --> 00:14:58.080]  他回去自責的不得了
[00:14:58.080 --> 00:15:00.560]  他說我明明是來服侍這些人的
[00:15:00.560 --> 00:15:02.800]  但是我卻傷害了這些人
[00:15:02.800 --> 00:15:04.560]  因爲從我的反應上
[00:15:04.560 --> 00:15:06.560]  那個人知道自己是不潔淨的
[00:15:06.560 --> 00:15:08.240]  知道我怕他
[00:15:08.240 --> 00:15:08.600]  所以呢
[00:15:08.600 --> 00:15:12.200]  你知道耶穌摸這個大麻風病人
[00:15:12.200 --> 00:15:13.880]  這是一種什麼樣的事情
[00:15:13.880 --> 00:15:15.720]  發生的是很令人震驚的
[00:15:15.720 --> 00:15:18.160]  作爲猶太人
[00:15:18.160 --> 00:15:20.440]  彼得他們當然知道律法規定
[00:15:20.440 --> 00:15:23.920]  這些大麻風病人的應該是被隔離的
[00:15:23.920 --> 00:15:25.800]  地位紀十三章就規定了
[00:15:25.800 --> 00:15:27.440]  要隔離他們
[00:15:27.440 --> 00:15:28.280]  甚至呢
[00:15:28.280 --> 00:15:32.440]  麻風病人所用的器皿或者穿過的衣服呢
[00:15:32.440 --> 00:15:34.320]  都是不潔淨
[00:15:34.320 --> 00:15:39.680]  然而耶穌卻用手去觸碰去摸如此不潔淨的人
[00:15:41.680 --> 00:15:44.120]  耶穌真是不把人嚇死死不休
[00:15:44.120 --> 00:15:45.160]  是不是
[00:15:45.160 --> 00:15:48.080]  他完全置律法的規定於不顧
[00:15:48.080 --> 00:15:48.800]  似乎呢
[00:15:48.800 --> 00:15:53.400]  這個人的這個心呢
[00:15:53.400 --> 00:15:55.600]  比整個律法都重要
[00:15:55.600 --> 00:16:00.000]  這是對人的一種拆毀啊
[00:16:00.000 --> 00:16:06.360]  對這個跟隨他的門徒的一種關於律法式的信仰的一個拆毀
[00:16:06.360 --> 00:16:07.880]  而這個拆毀的過程呢
[00:16:07.880 --> 00:16:11.320]  使這些人跟隨他越來越認識耶穌
[00:16:11.320 --> 00:16:13.080]  是怎樣的一位救主
[00:16:13.080 --> 00:16:18.240]  然後他們的生命纔會跟着會被重新的塑造和改變
[00:16:18.240 --> 00:16:20.200]  其實呢
[00:16:20.200 --> 00:16:22.640]  我們人與神相遇之後呢
[00:16:22.640 --> 00:16:24.920]  我們常常是處在一種張力當中
[00:16:24.920 --> 00:16:29.040]  甚至我們的張力是感受到各方面的
[00:16:29.040 --> 00:16:30.680]  因爲我們作爲跟隨主的門徒
[00:16:30.680 --> 00:16:33.720]  你只要跟着主的後面一起走
[00:16:33.720 --> 00:16:36.040]  你看他說話做事
[00:16:36.040 --> 00:16:38.160]  他的意志意念
[00:16:38.160 --> 00:16:42.200]  他的形式方式都往往跟我們不一樣
[00:16:42.200 --> 00:16:45.000]  甚至有的時候產生很大的挑戰
[00:16:45.000 --> 00:16:48.040]  對我們本身的那些固有的觀念
[00:16:48.040 --> 00:16:51.520]  固有的一些甚至道德的尺度都是一種震撼
[00:16:51.520 --> 00:16:54.840]  我們的價值觀往往我們認爲什麼是對的
[00:16:54.840 --> 00:16:55.800]  什麼是錯的
[00:16:55.800 --> 00:16:58.680]  但是隨着跟隨主的年歲日久呢
[00:16:58.680 --> 00:17:02.720]  我們發現他在挑戰我們這些價值觀
[00:17:02.720 --> 00:17:03.720]  他在拆毀
[00:17:03.720 --> 00:17:04.680]  他在重建
[00:17:04.680 --> 00:17:06.640]  他在讓我們重新的去認識他
[00:17:07.640 --> 00:17:10.960]  可能我們這一生的這個功課都做不完
[00:17:10.960 --> 00:17:13.520]  不斷的有這樣的經歷
[00:17:13.520 --> 00:17:16.080]  所以我們信仰就會慢慢成長
[00:17:16.080 --> 00:17:18.040]  我們生命會越來越被更新
