
[00:00:00.000 --> 00:00:04.000]  我想上一次和大家去思想到老弟家教會的時候
[00:05:53.000 --> 00:05:56.000]  所以無論希臘文和希伯來文都是Amen
[00:05:56.000 --> 00:05:58.000]  那我們英文是什麼?
[00:05:58.000 --> 00:05:59.000]  Amen
[00:05:59.000 --> 00:06:00.000]  Amen
[00:06:00.000 --> 00:06:01.000]  中文是什麼?
[00:06:01.000 --> 00:06:02.000]  阿們
[00:06:02.000 --> 00:06:04.000]  所以是一個音譯
[00:06:04.000 --> 00:06:05.000]  其實是一個音譯
[00:06:05.000 --> 00:06:07.000]  這個字的意思是什麼?
[00:06:07.000 --> 00:06:08.000]  這個字的意思
[00:06:08.000 --> 00:06:09.000]  就是說
[00:06:09.000 --> 00:06:10.000]  是表達了
[00:06:10.000 --> 00:06:11.000]  信實的
[00:06:11.000 --> 00:06:12.000]  真的
[00:06:12.000 --> 00:06:13.000]  確實的
[00:06:13.000 --> 00:06:14.000]  正如我們
[00:06:14.000 --> 00:06:16.000]  中國人有句說話
[00:06:16.000 --> 00:06:18.000]  你什麼都沒有一句真
[00:06:18.000 --> 00:06:20.000]  你什麼都沒有一句真
[00:06:20.000 --> 00:06:21.000]  啊?
[00:06:21.000 --> 00:06:23.000]  品臣都沒有一句真
[00:06:23.000 --> 00:06:25.000]  品臣就要真
[00:06:25.000 --> 00:06:26.000]  你說話沒有一句真
[00:06:26.000 --> 00:06:27.000]  你不知道你真還是假
[00:06:27.000 --> 00:06:28.000]  對不對?
[00:06:28.000 --> 00:06:29.000]  但是你連
[00:06:29.000 --> 00:06:31.000]  祈禱品臣都沒有一句真
[00:06:31.000 --> 00:06:32.000]  那就不行了
[00:06:32.000 --> 00:06:33.000]  是不是?
[00:06:33.000 --> 00:06:34.000]  你當他是神嗎?
[00:06:34.000 --> 00:06:35.000]  如果你真的當他是神
[00:06:35.000 --> 00:06:36.000]  他沒理由不知道你說什麼的
[00:06:36.000 --> 00:06:37.000]  是不是?
[00:06:37.000 --> 00:06:38.000]  所以這個
[00:06:38.000 --> 00:06:40.000]  為什麼祈禱之後要說阿們?
[00:06:40.000 --> 00:06:41.000]  為什麼?
[00:06:41.000 --> 00:06:42.000]  就是說
[00:06:42.000 --> 00:06:43.000]  我以上說的那些東西
[00:06:43.000 --> 00:06:45.000]  是真的
[00:06:45.000 --> 00:06:46.000]  就是跟神說
[00:06:46.000 --> 00:06:47.000]  所以有些人就說
[00:06:47.000 --> 00:06:48.000]  誠心所願
[00:06:48.000 --> 00:06:50.000]  或者誠心所欲
[00:06:50.000 --> 00:06:51.000]  其實
[00:06:51.000 --> 00:06:53.000]  重點是誠心那兩個字是對的
[00:06:53.000 --> 00:06:55.000]  就是我真誠地禱告神
[00:06:55.000 --> 00:06:57.000]  我真是向祢呼求的
[00:06:57.000 --> 00:06:59.000]  我真是為那個人祈禱的
[00:06:59.000 --> 00:07:01.000]  這樣子
[00:07:01.000 --> 00:07:03.000]  所以阿們是這個意思
[00:07:03.000 --> 00:07:04.000]  換言之
[00:07:04.000 --> 00:07:06.000]  這裡耶穌基督第一個的特點
[00:07:06.000 --> 00:07:08.000]  祂就對以弗所這個
[00:07:08.000 --> 00:07:10.000]  老弟家這個教會
[00:07:10.000 --> 00:07:12.000]  對老弟家這個教會
[00:07:12.000 --> 00:07:14.000]  因為為什麼我會說了
[00:07:14.000 --> 00:07:15.000]  以弗所呢?
[00:07:15.000 --> 00:07:16.000]  不是沒有理由的
[00:07:16.000 --> 00:07:18.000]  又兜兜去說一說
[00:07:18.000 --> 00:07:20.000]  因為以弗所和老弟家呢
[00:07:20.000 --> 00:07:22.000]  以弗所是第二個教會
[00:07:22.000 --> 00:07:24.000]  老弟家是第二個教會
[00:07:24.000 --> 00:07:26.000]  拉美的那個
[00:07:26.000 --> 00:07:27.000]  很奇怪的
[00:07:27.000 --> 00:07:29.000]  第一個和第七個教會呢
[00:07:29.000 --> 00:07:31.000]  有很多共通點的
[00:07:31.000 --> 00:07:33.000]  兩個都是這麼差
[00:07:33.000 --> 00:07:35.000]  兩個都是有一樣東西不行
[00:07:35.000 --> 00:07:36.000]  是的
[00:07:36.000 --> 00:07:37.000]  你看看
[00:07:37.000 --> 00:07:38.000]  我不是現在馬上作的
[00:07:38.000 --> 00:07:40.000]  很多學者將它對稱來比較
[00:07:40.000 --> 00:07:42.000]  是剛剛是一和美
[00:07:42.000 --> 00:07:44.000]  是很相似的
[00:07:44.000 --> 00:07:46.000]  那麼第二個教會是什麼
[00:07:46.000 --> 00:07:47.000]  記不記得了
[00:07:47.000 --> 00:07:48.000]  是士美娜
[00:07:48.000 --> 00:07:49.000]  不記得了
[00:07:49.000 --> 00:07:50.000]  士美娜教會
[00:07:50.000 --> 00:07:52.000]  第六個教會是什麼
[00:07:52.000 --> 00:07:53.000]  第六個教會是什麼
[00:07:53.000 --> 00:07:55.000]  美國有個地方叫做
[00:07:55.000 --> 00:07:57.000]  記不記得了
[00:07:57.000 --> 00:07:59.000]  這兩個教會是不是好的
[00:07:59.000 --> 00:08:00.000]  是不是
[00:08:00.000 --> 00:08:01.000]  是的
[00:08:01.000 --> 00:08:02.000]  士美娜受苦的
[00:08:02.000 --> 00:08:04.000]  而菲律賓是什麼
[00:08:04.000 --> 00:08:05.000]  兄弟相愛
[00:08:05.000 --> 00:08:06.000]  兄弟相愛不好嗎
[00:08:06.000 --> 00:08:07.000]  是不是
[00:08:07.000 --> 00:08:10.000]  為主受苦是一件好的事來的
[00:08:10.000 --> 00:08:12.000]  兄弟相愛
[00:08:12.000 --> 00:08:14.000]  就是說在主裡面弟兄姊妹相愛
[00:08:14.000 --> 00:08:16.000]  就算不是主裡面家人弟兄姊妹相愛
[00:08:16.000 --> 00:08:17.000]  是不是好事
[00:08:17.000 --> 00:08:20.000]  所以第二個教會和第六個教會又是對稱的
[00:08:20.000 --> 00:08:21.000]  你自己看一看
[00:08:21.000 --> 00:08:22.000]  是真的
[00:08:22.000 --> 00:08:23.000]  你說為什麼會這樣
[00:08:23.000 --> 00:08:24.000]  我怎麼知道
[00:08:24.000 --> 00:08:25.000]  教會的設計就是這樣
[00:08:25.000 --> 00:08:27.000]  是那些學者神學家
[00:08:27.000 --> 00:08:29.000]  看一看他看到出來的
[00:08:29.000 --> 00:08:30.000]  不是我看到出來的
[00:08:30.000 --> 00:08:32.000]  我是看到他們看到的那些東西
[00:08:32.000 --> 00:08:34.000]  所以第一點就是說
[00:08:34.000 --> 00:08:36.000]  耶穌基督就是那個阿門
[00:08:36.000 --> 00:08:37.000]  是真的
[00:08:37.000 --> 00:08:39.000]  所以當我們看聖經裡面
[00:08:39.000 --> 00:08:41.000]  看見主耶穌基督的時候
[00:08:41.000 --> 00:08:43.000]  他不會說謊的
[00:08:43.000 --> 00:08:46.000]  在主耶穌裡面全部都是阿門的
[00:08:46.000 --> 00:08:47.000]  記不記得了
[00:08:47.000 --> 00:08:49.000]  記不記得聖經裡面有說這句話
[00:08:49.000 --> 00:08:51.000]  所以第一點來說就是
[00:08:51.000 --> 00:08:54.000]  那個誠信的有信用的
[00:08:54.000 --> 00:08:55.000]  是真的
[00:08:55.000 --> 00:08:56.000]  是確實的
[00:08:56.000 --> 00:08:58.000]  在這個《倚創教書》65章第16節
[00:08:58.000 --> 00:09:01.000]  在地上為自己求福的
[00:09:01.000 --> 00:09:03.000]  必憑真實的神求福
[00:09:03.000 --> 00:09:05.000]  在地上起誓的
[00:09:05.000 --> 00:09:07.000]  必指著真實的神起誓
[00:09:07.000 --> 00:09:10.000]  因為從前的患難已被遺忘
[00:09:10.000 --> 00:09:12.000]  從我眼前消逝
[00:09:12.000 --> 00:09:14.000]  我找回這個
[00:09:14.000 --> 00:09:17.000]  《倚創教書》65章第16節
[00:09:17.000 --> 00:09:19.000]  這裡是說誰的
[00:09:19.000 --> 00:09:20.000]  這裡是說誰的
[00:09:20.000 --> 00:09:22.000]  是不是說主耶穌
[00:09:22.000 --> 00:09:23.000]  不要說謊
[00:09:23.000 --> 00:09:25.000]  因為舊約裡面這裡不是說主耶穌
[00:09:25.000 --> 00:09:27.000]  他說這個是耶和華神
[00:09:27.000 --> 00:09:29.000]  原來在舊約裡面
[00:09:29.000 --> 00:09:31.000]  去形容耶和華神是怎樣
[00:09:31.000 --> 00:09:33.000]  在地上為自己求福的
[00:09:33.000 --> 00:09:35.000]  必憑真實的神
[00:09:35.000 --> 00:09:36.000]  是真實的神
[00:09:36.000 --> 00:09:38.000]  什麼叫真實的神
[00:09:38.000 --> 00:09:40.000]  什麼叫真實的神
[00:09:40.000 --> 00:09:41.000]  在地上起誓的
[00:09:41.000 --> 00:09:43.000]  必指著真實的神起誓
[00:09:43.000 --> 00:09:45.000]  什麼叫真實的神
[00:09:45.000 --> 00:09:47.000]  就是這個希伯來文的阿門
[00:09:47.000 --> 00:09:49.000]  看見了嗎
[00:09:49.000 --> 00:09:51.000]  為什麼我們這麼相信
[00:09:51.000 --> 00:09:53.000]  聖父、聖子、聖靈三為一體的神
[00:09:53.000 --> 00:09:54.000]  在新約裡面
[00:09:54.000 --> 00:09:56.000]  怎樣形容耶穌基督
[00:09:56.000 --> 00:09:57.000]  在舊約裡面
[00:09:57.000 --> 00:09:58.000]  往往來說
[00:09:58.000 --> 00:10:00.000]  就是用來形容這個耶和華神的
[00:10:00.000 --> 00:10:02.000]  不用怕
[00:10:02.000 --> 00:10:04.000]  掉了東西而已
[00:10:04.000 --> 00:10:06.000]  什麼來的
[00:10:06.000 --> 00:10:08.000]  不會爛的
[00:10:08.000 --> 00:10:12.000]  看見了嗎
[00:10:12.000 --> 00:10:14.000]  看見了嗎
[00:10:14.000 --> 00:10:16.000]  所以在啟示裡面
[00:10:16.000 --> 00:10:18.000]  其實是很強調這個三為一體的
[00:10:18.000 --> 00:10:20.000]  有一個學者叫羅偉
[00:10:20.000 --> 00:10:22.000]  我給他很多credit
[00:10:22.000 --> 00:10:24.000]  因為我很多的講章
[00:10:24.000 --> 00:10:26.000]  裡面的釋經
[00:10:26.000 --> 00:10:28.000]  我都是看羅偉的釋經
[00:10:28.000 --> 00:10:30.000]  而能夠明白的
[00:10:30.000 --> 00:10:32.000]  然後我看他的師父
[00:10:32.000 --> 00:10:34.000]  現在我買了一本羅偉的師父
[00:10:34.000 --> 00:10:36.000]  羅偉的師父不是中國人
[00:10:36.000 --> 00:10:38.000]  羅偉是台灣人
[00:10:38.000 --> 00:10:40.000]  羅偉的師父的last name是B-E-A-L-E
[00:10:40.000 --> 00:10:42.000]  我也不知道怎樣讀這個last name
[00:10:42.000 --> 00:10:44.000]  B-E-A-L-E
[00:10:44.000 --> 00:10:46.000]  我真的不會讀這個last name
[00:10:46.000 --> 00:10:47.000]  B-E-A-L-E
[00:10:47.000 --> 00:10:49.000]  我買了一本啟示錄來看
[00:10:49.000 --> 00:10:51.000]  不要說更精彩
[00:10:51.000 --> 00:10:53.000]  更難看
[00:10:53.000 --> 00:10:55.000]  兩本都很厲害
[00:10:55.000 --> 00:10:57.000]  在這裡來說
[00:10:57.000 --> 00:10:59.000]  羅偉曾經寫過一篇文章
[00:10:59.000 --> 00:11:01.000]  他說從啟示錄去看三為一體
[00:11:01.000 --> 00:11:03.000]  我下載了這篇文章
[00:11:03.000 --> 00:11:05.000]  下載了
[00:11:05.000 --> 00:11:07.000]  除了講啟示錄
[00:11:07.000 --> 00:11:09.000]  很多的主題之外
[00:11:09.000 --> 00:11:11.000]  其中一個就是從啟示錄裡面
[00:11:11.000 --> 00:11:13.000]  去看三為一體
[00:11:13.000 --> 00:11:15.000]  在啟示錄裡面講到耶穌是Alpha和Omega
[00:11:15.000 --> 00:11:17.000]  耶華神
[00:11:17.000 --> 00:11:19.000]  也是Alpha和Omega
[00:11:19.000 --> 00:11:21.000]  就說耶華神
[00:11:21.000 --> 00:11:23.000]  首先是末後的
[00:11:23.000 --> 00:11:25.000]  即是在整個聖經裡面
[00:11:25.000 --> 00:11:27.000]  將祂們兩個首先是末後
[00:11:27.000 --> 00:11:29.000]  從永遠到永遠
[00:11:29.000 --> 00:11:31.000]  永恆的神
[00:11:31.000 --> 00:11:33.000]  這回事已經表達了出來
[00:11:33.000 --> 00:11:35.000]  第二點
[00:11:35.000 --> 00:11:37.000]  講到耶穌基督是信實
[00:11:37.000 --> 00:11:39.000]  真實的見證者
[00:11:39.000 --> 00:11:41.000]  其實這個信實
[00:11:41.000 --> 00:11:43.000]  真實
[00:11:43.000 --> 00:11:45.000]  和阿門是有關係的
[00:11:45.000 --> 00:11:47.000]  為什麼呢?
[00:11:47.000 --> 00:11:49.000]  因為耶穌基督本身自己就是
[00:11:49.000 --> 00:11:51.000]  誠信真實的
[00:11:51.000 --> 00:11:53.000]  有誠信真實的
[00:11:53.000 --> 00:11:55.000]  所以當他要見證的時候
[00:11:55.000 --> 00:11:57.000]  他是怎樣的呢?
[00:11:57.000 --> 00:11:59.000]  誠信真實
[00:11:59.000 --> 00:12:01.000]  這件事很簡單
[00:12:01.000 --> 00:12:03.000]  如果有一個人
[00:12:03.000 --> 00:12:05.000]  他是被人認為
[00:12:05.000 --> 00:12:07.000]  他德高望重的
[00:12:07.000 --> 00:12:09.000]  沒有犯罪紀錄的
[00:12:09.000 --> 00:12:11.000]  有頭有臉的
[00:12:11.000 --> 00:12:13.000]  大家都說他是
[00:12:13.000 --> 00:12:15.000]  慈善家大好人的
[00:12:15.000 --> 00:12:17.000]  如果他在一個
[00:12:17.000 --> 00:12:19.000]  法庭上做見證的時候
[00:12:19.000 --> 00:12:21.000]  你猜那些人會不會接受他?
[00:12:21.000 --> 00:12:23.000]  是不是比較容易?
[00:12:23.000 --> 00:12:25.000]  但是如果一個
[00:12:25.000 --> 00:12:27.000]  即是
[00:12:27.000 --> 00:12:29.000]  連媽媽都出賣的
[00:12:29.000 --> 00:12:31.000]  又背棄了
[00:12:31.000 --> 00:12:33.000]  自己的太太的
[00:12:33.000 --> 00:12:35.000]  子女全部都不理的
[00:12:35.000 --> 00:12:37.000]  接著他出庭做見證的時候
[00:12:37.000 --> 00:12:39.000]  是不是那些律師
[00:12:39.000 --> 00:12:41.000]  律師往往都說
[00:12:41.000 --> 00:12:43.000]  這個人的見證不可信的
[00:12:43.000 --> 00:12:45.000]  是不是?
[00:12:45.000 --> 00:12:47.000]  所以你個人是怎樣呢?
[00:12:47.000 --> 00:12:49.000]  你講的東西就可以有多少人去相信
[00:12:49.000 --> 00:12:51.000]  對不對?
[00:12:51.000 --> 00:12:53.000]  你平時講的都沒有一句是真的
[00:12:53.000 --> 00:12:55.000]  就沒有人信你
[00:12:55.000 --> 00:12:57.000]  就像牧師一樣
[00:12:57.000 --> 00:12:59.000]  有時候很喜歡說笑
[00:12:59.000 --> 00:13:01.000]  教會辦公室的幹事
[00:13:01.000 --> 00:13:03.000]  牧師究竟是說真還是說笑
[00:13:03.000 --> 00:13:05.000]  他們都分不清
[00:13:05.000 --> 00:13:07.000]  我不是說假的
[00:13:07.000 --> 00:13:09.000]  所以這裡第一點
[00:13:09.000 --> 00:13:11.000]  他強調了主耶穌基督是怎樣
[00:13:11.000 --> 00:13:13.000]  祂就是那個阿門的
[00:13:13.000 --> 00:13:15.000]  即是很穩定的
[00:13:15.000 --> 00:13:17.000]  祂是那個阿門的
[00:13:17.000 --> 00:13:19.000]  接著第二點就形容祂什麼呢?
[00:13:19.000 --> 00:13:21.000]  就形容祂那個誠信真實的見證者
[00:13:21.000 --> 00:13:25.000]  因為祂要見證的東西
[00:13:25.000 --> 00:13:27.000]  是關乎於很重要的事情
[00:13:27.000 --> 00:13:29.000]  我們看這個約翰福音第三章第十一次
[00:13:29.000 --> 00:13:31.000]  我實實在在地告訴你
[00:13:31.000 --> 00:13:33.000]  再講一次
[00:13:33.000 --> 00:13:35.000]  實實在在英文就是什麼?
[00:13:35.000 --> 00:13:37.000]  Truly truly I am telling you
[00:13:37.000 --> 00:13:39.000]  一個Truly truly這個字
[00:13:39.000 --> 00:13:41.000]  在希臘文就是什麼?
[00:13:41.000 --> 00:13:43.000]  阿門阿門
[00:13:43.000 --> 00:13:45.000]  主耶穌就說
[00:13:45.000 --> 00:13:47.000]  我阿門阿門告訴你
[00:13:47.000 --> 00:13:49.000]  阿門阿門講兩次
[00:13:49.000 --> 00:13:51.000]  是很重視的
[00:13:51.000 --> 00:13:53.000]  是真的
[00:13:53.000 --> 00:13:55.000]  這樣就跟你這樣說
[00:13:55.000 --> 00:13:57.000]  所以聖經裡面就是這樣
[00:13:57.000 --> 00:13:59.000]  這裡我實實在在告訴你
[00:13:59.000 --> 00:14:01.000]  我們所說的是我們知道的
[00:14:01.000 --> 00:14:03.000]  不是不知道的
[00:14:03.000 --> 00:14:05.000]  我們所見證的
[00:14:05.000 --> 00:14:07.000]  是我們見過的
[00:14:07.000 --> 00:14:09.000]  你們卻不領受我們的見證
[00:14:09.000 --> 00:14:11.000]  這個就是約翰福音第三章十一節
[00:14:11.000 --> 00:14:13.000]  耶穌當然說的是真的
[00:14:13.000 --> 00:14:15.000]  因為祂從天上來到這個世界
[00:14:15.000 --> 00:14:17.000]  所以祂見到的
[00:14:17.000 --> 00:14:19.000]  祂告訴我們沒有人曾經見過
[00:14:19.000 --> 00:14:21.000]  祂與父園為一
[00:14:21.000 --> 00:14:23.000]  祂說我在地上
[00:14:23.000 --> 00:14:25.000]  其實跟在天上一樣
[00:14:25.000 --> 00:14:27.000]  跟在父園是沒有分開的
[00:14:27.000 --> 00:14:29.000]  因為在肉身來講
[00:14:29.000 --> 00:14:31.000]  祂在地上
[00:14:31.000 --> 00:14:33.000]  神所不在處處都在
[00:14:33.000 --> 00:14:35.000]  和神永遠同在
[00:14:35.000 --> 00:14:37.000]  去到啟述第十九章第十一節
[00:14:37.000 --> 00:14:39.000]  祂說
[00:14:39.000 --> 00:14:41.000]  後來我看見天開了
[00:14:41.000 --> 00:14:43.000]  有一匹白馬
[00:14:43.000 --> 00:14:45.000]  騎在馬上的稱為誠信真實
[00:14:45.000 --> 00:14:47.000]  他審判和真正都憑著公義
[00:14:47.000 --> 00:14:49.000]  這個就去到啟述第十九章
[00:14:49.000 --> 00:14:51.000]  講到耶穌基督
[00:14:51.000 --> 00:14:53.000]  第一點講到
[00:14:53.000 --> 00:14:55.000]  祂本身就是這麼誠信真實
[00:14:55.000 --> 00:14:57.000]  跟著祂所講的見證
