
[00:00:00.000 --> 00:00:02.840]  《規短聖經》在菲律賓書第三章第12節
[00:09:22.980 --> 00:09:27.580]  在這讓我們認識到神的偉大跟信使
[00:09:27.580 --> 00:09:29.680]  能夠思想到神在我們生命當中
[00:09:29.680 --> 00:09:33.980]  一切過去神那個不離不棄的愛
[00:09:33.980 --> 00:09:36.080]  一次一次我們的心靈
[00:09:36.080 --> 00:09:38.980]  能夠被神所觸摸
[00:09:38.980 --> 00:09:44.580]  你就能在敬拜當中遇見神了
[00:09:44.580 --> 00:09:45.480]  第二
[00:09:45.480 --> 00:09:48.780]  你要花時間來默想神的話
[00:09:48.780 --> 00:09:53.480]  跟你講說花時間默想神的話
[00:09:53.480 --> 00:09:55.780]  四篇 第一篇 第二節這裡講了
[00:09:55.780 --> 00:09:58.180]  為喜愛耶和華怎麼樣
[00:09:58.180 --> 00:10:01.980]  奏業思想這人便為有福
[00:10:01.980 --> 00:10:04.580]  這裡講到我們不但要喜愛神的話
[00:10:04.580 --> 00:10:06.180]  更是要奏業思想
[00:10:06.180 --> 00:10:06.880]  換句話說
[00:10:06.880 --> 00:10:13.280]  你要把神的話讀到你的心裡面去
[00:10:13.280 --> 00:10:13.880]  你知道今天很多時候
[00:10:13.880 --> 00:10:15.280]  我看見很多人讀聖經的時候
[00:10:15.280 --> 00:10:17.480]  讀了聖經好像讀了白紙黑字一樣
[00:10:17.480 --> 00:10:20.380]  讀完了什麼都沒讀進去
[00:10:20.380 --> 00:10:21.980]  當你在讀聖經的時候
[00:10:21.980 --> 00:10:24.680]  像我自己每一天在讀聖經的時候
[00:10:24.680 --> 00:10:25.880]  還沒讀聖經以前
[00:10:25.880 --> 00:10:28.380]  我自己心裡一直說這個禱告主啊
[00:10:28.380 --> 00:10:32.880]  求你今天給我一句話
[00:10:32.880 --> 00:10:35.380]  我每一次讀經之前一定向主啊
[00:10:35.380 --> 00:10:39.480]  求你給我今天的一句話
[00:10:39.480 --> 00:10:41.380]  然後我開始讀神的話
[00:10:41.380 --> 00:10:43.280]  用神的話開始禱讀啊
[00:10:43.280 --> 00:10:46.480]  一邊讀一邊禱告
[00:10:46.480 --> 00:10:52.180]  我就發現每一天神真的就給我一句話
[00:10:52.180 --> 00:10:54.180]  夠用的一句話
[00:10:54.180 --> 00:10:56.480]  如果聽過我靈修專線
[00:10:56.480 --> 00:10:58.780]  你就會發現其實我的靈修專線
[00:10:58.780 --> 00:11:01.780]  就是從每一天神給我的那一句話
[00:11:01.780 --> 00:11:04.280]  開始寫出來的
[00:11:04.280 --> 00:11:07.480]  當你每一天花時間默想神的話
[00:11:07.480 --> 00:11:09.080]  你就能在生活當中
[00:11:09.080 --> 00:11:12.780]  經歷到神的同在
[00:11:12.780 --> 00:11:15.580]  世上四篇一篇第三節告訴我們說
[00:11:15.580 --> 00:11:17.180]  默想神的話有一個祝福
[00:11:17.180 --> 00:11:20.580]  這裡說第三節他要像一棵樹栽在溪水旁
[00:11:20.580 --> 00:11:23.980]  按時候結果子葉子也不枯乾
[00:11:23.980 --> 00:11:26.880]  凡他所做的竟都順利
[00:11:26.880 --> 00:11:29.680]  哇 就像約瑟一樣不是嗎
[00:11:29.680 --> 00:11:33.280]  這是多麼一個有福的畫面啊
[00:11:33.280 --> 00:11:36.880]  只有到每天來靠近神的時候
[00:11:36.880 --> 00:11:39.880]  我們才能夠經歷神的同在
[00:11:39.880 --> 00:11:42.380]  跟真實的祝福
[00:11:42.380 --> 00:11:43.680]  Amen
[00:11:43.680 --> 00:11:47.580]  第二 我們要獻上出俗的國旨
[00:11:47.580 --> 00:11:51.780]  給你們看到獻上出俗的國旨
[00:11:51.780 --> 00:11:53.780]  特別在新年的時候
[00:11:53.780 --> 00:11:55.780]  獻上出俗的國旨
[00:11:55.780 --> 00:11:57.580]  是一個很重要
[00:11:57.580 --> 00:12:01.680]  我們能夠經歷神的管道
[00:12:01.680 --> 00:12:03.780]  什麼是出俗的國旨呢
[00:12:03.780 --> 00:12:05.580]  什麼是國旨
[00:12:05.580 --> 00:12:09.780]  國旨就代表神所賜給我們一切的資源嘛
[00:12:09.780 --> 00:12:14.480]  是神所賜給我們在工作上一切的收成嘛
[00:12:14.480 --> 00:12:18.380]  獻上出俗的國旨的意思
[00:12:18.380 --> 00:12:21.880]  就是在一年的第一天
[00:12:21.880 --> 00:12:23.980]  就是今天
[00:12:23.980 --> 00:12:28.580]  我們願意將神所賜給我們一切的資源當中的
[00:12:28.580 --> 00:12:31.980]  首先的也是最好的
[00:12:31.980 --> 00:12:36.580]  我們帶到神的面前來奉獻給神
[00:12:36.580 --> 00:12:38.980]  獻上出俗的國旨有三方面的含義
[00:12:38.980 --> 00:12:40.380]  第一個
[00:12:40.380 --> 00:12:42.780]  這是一個感恩的祭物
[00:12:42.780 --> 00:12:46.480]  跟你們說這是感恩的祭物
[00:12:46.480 --> 00:12:50.080]  神明基地二十六章第一節到第二節這裡說
[00:12:50.080 --> 00:12:54.780]  你進去得了耶和尼神所賜你為業之地居住
[00:12:54.780 --> 00:12:55.780]  第二節
[00:12:55.780 --> 00:12:58.580]  就要從耶和尼神賜你的地上
[00:12:58.580 --> 00:13:02.580]  將所收的各種出俗的土產取些來
[00:13:02.580 --> 00:13:09.680]  呈在框子裡往耶和尼神所選擇了立祂名的居所去
[00:13:09.680 --> 00:13:10.880]  這裡講到
[00:13:10.880 --> 00:13:14.780]  當你得到神所給你的產業
[00:13:14.780 --> 00:13:17.080]  當你從土地有了收成
[00:13:17.080 --> 00:13:21.080]  換句話說當你得到神一切的恩典
[00:13:21.080 --> 00:13:26.580]  就應該在神面前獻上感恩的祭物
[00:13:26.580 --> 00:13:29.080]  特別是我們回想到過去兩年多
[00:13:29.080 --> 00:13:31.580]  我們走過的疫情
[00:13:31.580 --> 00:13:35.380]  真的看見神怎麼樣供應我們一切的需要
[00:13:35.380 --> 00:13:37.380]  引導我們的道路
[00:13:37.380 --> 00:13:39.280]  擴張我們的境界
[00:13:39.280 --> 00:13:42.380]  甚至在患難當中為我們開道路
[00:13:42.380 --> 00:13:47.480]  第二點我們就應當向神獻上感恩
[00:13:47.480 --> 00:13:51.680]  第二點神的恩典是要數算的
[00:13:51.680 --> 00:13:54.380]  如果你不數算就會忘記
[00:13:54.380 --> 00:13:57.280]  但什麼時候你開始數算的時候
[00:13:57.280 --> 00:13:58.880]  你會發現神的恩典
[00:13:58.880 --> 00:14:02.680]  越數算越加的豐富
[00:14:02.680 --> 00:14:04.680]  出俗的國旨
[00:14:04.680 --> 00:14:09.180]  就是我們在神面前所獻上感恩的祭物
[00:14:09.180 --> 00:14:10.680]  第二
[00:14:10.680 --> 00:14:12.580]  這是個主權的奉獻
[00:14:12.580 --> 00:14:16.080]  跟你們說這是個主權的奉獻
[00:14:16.080 --> 00:14:19.080]  真言第三章第九節
[00:14:19.080 --> 00:14:23.780]  這裡說你要以財物和一切出俗的土產
[00:14:23.780 --> 00:14:26.880]  尊榮耶和華
[00:14:26.880 --> 00:14:29.480]  為什麼要尊榮耶和華呢
[00:14:29.480 --> 00:14:31.680]  因為我們承認唯有耶和華神
[00:14:31.680 --> 00:14:34.380]  是我們生命的主宰
[00:14:34.380 --> 00:14:37.680]  也是我們生命的大牧者
[00:14:37.680 --> 00:14:40.480]  所以在新年的第一天
[00:14:40.480 --> 00:14:43.880]  我們就要獻上出俗的國旨來尊榮祂
[00:14:43.880 --> 00:14:47.280]  讓祂在我們生命當中來居於守衛
[00:14:47.280 --> 00:14:48.780]  Amen
[00:14:48.780 --> 00:14:54.180]  特別是今天當我們處在這樣一個快速改變的世界
[00:14:54.180 --> 00:14:59.080]  我們常常心裡是徬徨不安不知道何去何從
[00:14:59.080 --> 00:15:02.680]  但第二年越是在這個動盪不安的時代
[00:15:02.680 --> 00:15:08.780]  我們的眼目越要定睛在這位永不改變的神身上
[00:15:08.780 --> 00:15:10.580]  因為無論世界怎麼改變
[00:15:10.580 --> 00:15:11.680]  人情怎麼改變
[00:15:11.680 --> 00:15:14.180]  我們的神永遠坐在寶座上
[00:15:14.180 --> 00:15:17.380]  祂仍然在掌權
[00:15:17.380 --> 00:15:19.680]  所以在大年初一的時候
[00:15:19.680 --> 00:15:22.880]  我們就來到這位永不改變的神面前
[00:15:22.880 --> 00:15:27.380]  來宣告說這新的一年是屬於神的
[00:15:27.380 --> 00:15:29.080]  祂是我的牧者
[00:15:29.080 --> 00:15:32.680]  我必不自缺乏
[00:15:32.680 --> 00:15:35.180]  甚至我們會經過死因的幽谷
[00:15:35.180 --> 00:15:37.580]  也不怕遭害
[00:15:37.580 --> 00:15:40.880]  因為主必與我們同在
[00:15:40.880 --> 00:15:45.380]  讓我們歡迎這位主在我們生命當中來掌權
[00:15:45.380 --> 00:15:48.480]  他叫次下平安代替驚恐
[00:15:48.480 --> 00:15:51.180]  次下醫治代替疾病
[00:15:51.180 --> 00:15:53.980]  次下喜樂代替悲哀
[00:15:53.980 --> 00:15:57.480]  次下豐盛代替缺乏的
[00:15:57.480 --> 00:15:58.780]  你們
[00:15:58.780 --> 00:16:00.280]  第三
[00:16:00.280 --> 00:16:02.380]  這也是一個信心的宣告
[00:16:02.380 --> 00:16:06.480]  跟你們說這是一個信心的宣告
[00:16:06.480 --> 00:16:09.180]  因為既然是出俗的國子
[00:16:09.180 --> 00:16:13.080]  就表明以後還有更多的國子嘛
[00:16:13.080 --> 00:16:15.780]  而當我們獻上出俗的國子的時候
[00:16:15.780 --> 00:16:19.280]  我們是在宣告說那個將來的國子
[00:16:19.280 --> 00:16:21.480]  會像第一個國子一樣
[00:16:21.480 --> 00:16:25.380]  如此同樣的豐盛
[00:16:25.380 --> 00:16:27.180]  在聖經裡面很清楚告訴我們說
[00:16:27.180 --> 00:16:32.580]  耶穌基督就是在我們生命當中出俗的國子
[00:16:32.580 --> 00:16:37.080]  意思就是耶穌基督為我們得勝
[00:16:37.080 --> 00:16:40.680]  而我們這些後來在耶穌基督裡面的人
[00:16:40.680 --> 00:16:44.880]  也要跟耶穌基督一樣的得勝
[00:16:44.880 --> 00:16:49.680]  所以今天當我們在神面前獻上我們的財物
[00:16:49.680 --> 00:16:52.880]  作為一個出俗的國子的時候
[00:16:52.880 --> 00:16:54.780]  我們是在宣告說
[00:16:54.780 --> 00:16:58.280]  在這新的一年以後的每一個日子
[00:16:58.280 --> 00:17:03.980]  也像這個出俗的國子一樣的豐足有餘啊
[00:17:03.980 --> 00:17:06.480]  所以有人說出俗的國子
[00:17:06.480 --> 00:17:10.380]  是一個進入未來的一個種子嘛
[00:17:10.380 --> 00:17:15.880]  我們現在是在為我們的將來在撒種
[00:17:15.880 --> 00:17:18.080]  而當我們這樣做的時候
[00:17:18.080 --> 00:17:20.880]  真言第三章第十節這裡告訴我們說
[00:17:20.880 --> 00:17:22.180]  我們一同來念非常寶貴
[00:17:22.180 --> 00:17:26.580]  來 這樣你的倉房必充滿有餘
[00:17:26.580 --> 00:17:29.480]  你的酒柵有新酒盈盈
[00:17:29.480 --> 00:17:32.580]  哇 不但有餘啊
[00:17:32.580 --> 00:17:35.580]  而且能夠滿溢出來
[00:17:35.580 --> 00:17:37.980]  何等寶貴的應許啊
[00:17:37.980 --> 00:17:39.580]  你知道很多時候我們在新年的時候
[00:17:39.580 --> 00:17:42.980]  我們常常彼此恭賀說年年有餘
[00:17:42.980 --> 00:17:46.980]  但那還只是祝賀的話而已啦
[00:17:46.980 --> 00:17:50.380]  但神的話在這裡清楚告訴我們
[00:17:50.380 --> 00:17:54.280]  這裡有一個真實得蒙神祝福
[00:17:54.280 --> 00:17:57.580]  而且是得到滿意的祝福一個法則
[00:17:57.580 --> 00:18:00.180]  那就是獻上出俗的國子
[00:18:00.180 --> 00:18:01.780]  你們
[00:18:01.780 --> 00:18:04.080]  出俗的國子
[00:18:04.080 --> 00:18:09.080]  是一個打開神封鑄之門的鑰匙
[00:18:09.080 --> 00:18:11.880]  我在做出俗的國子
[00:18:11.880 --> 00:18:15.980]  是那個打開神封鑄之門的鑰匙
[00:18:15.980 --> 00:18:17.580]  所以我要鼓勵你
[00:18:17.580 --> 00:18:19.180]  在今天
[00:18:19.180 --> 00:18:22.680]  大年初一新年的第一天
[00:18:22.680 --> 00:18:27.680]  你在神面前要做一個特別的奉獻
[00:18:27.680 --> 00:18:30.780]  獻上你出俗的國子
[00:18:30.780 --> 00:18:32.580]  你又必然在今年
[00:18:32.580 --> 00:18:35.880]  能夠經歷到神的信使跟豐盛的
[00:18:35.880 --> 00:18:37.380]  你們
[00:18:37.380 --> 00:18:38.780]  第三
[00:18:38.780 --> 00:18:41.380]  要重新尾聲於神
[00:18:41.380 --> 00:18:45.480]  跟你們說要重新尾聲於神
[00:18:45.480 --> 00:18:47.080]  第二點是我們若想
[00:18:47.080 --> 00:18:51.580]  在這新的一年經歷神新的作為
[00:18:51.580 --> 00:18:53.780]  我們就不能夠停留在一種
[00:18:53.780 --> 00:18:57.180]  渴望跟期待的光景當中
[00:18:57.180 --> 00:19:01.580]  我們必須要付出真實的行動
[00:19:01.580 --> 00:19:04.280]  而且不只是一次偶發性的行動
[00:19:04.280 --> 00:19:08.780]  而是要重新的尾聲
[00:19:08.780 --> 00:19:12.280]  我就想到韓國教會信徒的榜樣
[00:19:12.280 --> 00:19:15.480]  這些年當我們看見韓國教會
[00:19:15.480 --> 00:19:19.380]  這些年的成長跟突破
[00:19:19.380 --> 00:19:23.080]  他們從六零年代非常貧窮
[00:19:23.080 --> 00:19:27.080]  是一種佛教的一種社會的光景當中
[00:19:27.080 --> 00:19:30.180]  如今我們看見基督徒
[00:19:30.180 --> 00:19:35.680]  在韓國的人數的比例已經超過百分之四十
[00:19:35.680 --> 00:19:38.980]  而全世界超大型的教會
[00:19:38.980 --> 00:19:43.380]  前十名也多半都在韓國
[00:19:43.380 --> 00:19:46.180]  我們韓國教會在這六十年裡面
[00:19:46.180 --> 00:19:49.780]  經歷神非常大的成長跟突破
[00:19:49.780 --> 00:19:51.580]  不但在教會的成長
[00:19:51.580 --> 00:19:56.580]  在宣教四宮也經歷很大的突破
[00:19:56.580 --> 00:20:00.580]  所以我常說我在全世界做宣教工作
[00:20:00.580 --> 00:20:04.180]  無論我走到哪裡一定看見兩件事情
[00:20:04.180 --> 00:20:06.680]  一個就是中國餐館
[00:20:06.680 --> 00:20:09.080]  第二個就是韓國宣教師
[00:20:09.080 --> 00:20:14.480]  這個實在讓我們華人教會需要反省一下
[00:20:14.480 --> 00:20:17.380]  我就看見韓國這些年
[00:20:17.380 --> 00:20:23.780]  他們派出的宣教士人數之多是僅次於美國
[00:20:23.780 --> 00:20:28.680]  這是為什麼韓國教會在這短短六十年間
[00:20:28.680 --> 00:20:30.980]  這麼蒙神的祝福
[00:20:30.980 --> 00:20:34.580]  有這麼大的突破跟成長
[00:20:34.580 --> 00:20:38.480]  我相信韓國教會能夠這樣的成長
[00:20:38.480 --> 00:20:40.780]  出了兩個很重要的原因
[00:20:40.780 --> 00:20:45.080]  第一個就是他們尾聲與禱告
[00:20:45.080 --> 00:20:48.580]  跟你說尾聲與禱告
[00:20:48.580 --> 00:20:51.080]  我想只要你去過韓國教會
[00:20:51.080 --> 00:20:54.380]  你就發現沒有一個韓國教會不禱告的
[00:20:54.380 --> 00:20:56.680]  而且他們一定有個特色
[00:20:56.680 --> 00:20:59.080]  有成禱會
[00:20:59.080 --> 00:21:00.280]  我還記得好幾年前
[00:21:00.280 --> 00:21:04.180]  我被邀請到華府跨文化宣教論壇
[00:21:04.180 --> 00:21:06.580]  到漢城去開會
[00:21:06.580 --> 00:21:07.580]  在那次會議裡面
[00:21:07.580 --> 00:21:11.180]  我們在一個教會叫做愛的教會
