
[00:00:00.000 --> 00:00:05.720]  今日能夠繼續和大家講哥羅西書
[00:05:44.920 --> 00:05:48.920]  其實就是提醒他們這五件事
[00:05:48.920 --> 00:05:52.920]  這五件事跟我們今天的信徒來說也是很重要,很有關係
[00:05:52.920 --> 00:05:54.920]  所以我們一起要聽
[00:05:54.920 --> 00:05:58.920]  第十二節
[00:05:58.920 --> 00:06:06.920]  有感謝父,叫我們能與眾聖徒在光明中同德基業
[00:06:06.920 --> 00:06:12.920]  第一件神為我們成就的大事就是特准
[00:06:12.920 --> 00:06:19.920]  叫我們這個字其實是qualify,即合格或批准的意思
[00:06:19.920 --> 00:06:23.920]  是特准我們與眾聖徒一起分享
[00:06:23.920 --> 00:06:29.920]  在耶穌基督的光明角度裏面的各樣恩典福氣
[00:06:29.920 --> 00:06:32.920]  這是一件很大的事
[00:06:32.920 --> 00:06:37.920]  第十三節,前半節
[00:06:37.920 --> 00:06:40.920]  第二件大事神為我們成就的就是
[00:06:40.920 --> 00:06:44.920]  祂救了我們脫離黑暗的權勢
[00:06:44.920 --> 00:06:50.920]  意思是救我們脫離撒旦邪惡的控制
[00:06:50.920 --> 00:06:53.920]  不再受祂管轄
[00:06:53.920 --> 00:06:58.920]  我們就可以得到不再繼續犯罪的自由
[00:06:58.920 --> 00:07:01.920]  這也是一件很大的事
[00:07:01.920 --> 00:07:04.920]  接著下半節說
[00:07:04.920 --> 00:07:10.920]  第三件大事就是神把我們牽到祂愛子的國裏
[00:07:10.920 --> 00:07:17.920]  意思是神將我們從罪惡,從死亡,沒有希望的境況之中
[00:07:17.920 --> 00:07:22.920]  帶到祂的愛子耶穌基督的光明角度裏面
[00:07:22.920 --> 00:07:33.920]  是美善的,是有永生的,是有希望的一個境況
[00:07:33.920 --> 00:07:37.920]  第十四節,也是上半節
[00:07:37.920 --> 00:07:40.920]  第四件大事神為我們成就的就是
[00:07:40.920 --> 00:07:44.920]  在愛子裏我們得蒙救贖
[00:07:44.920 --> 00:07:52.920]  是神的愛子耶穌基督附上祂自己寶貴的生命來贖我們出來
[00:07:52.920 --> 00:07:55.920]  是很大的事
[00:07:55.920 --> 00:07:59.920]  第五件大事就是
[00:07:59.920 --> 00:08:01.920]  接著下半節就是
[00:08:01.920 --> 00:08:04.920]  我們的罪得以赦免
[00:08:04.920 --> 00:08:11.920]  因為耶穌基督為我們代罪了
[00:08:11.920 --> 00:08:16.920]  神為我們成就了這五件大事
[00:08:16.920 --> 00:08:21.920]  我們問心,覺不覺得真的很大件事呢?
[00:08:21.920 --> 00:08:25.920]  好像我們上次說的,是否big deal呢?
[00:08:25.920 --> 00:08:32.920]  還是我們聽完之後覺得不錯,過後就沒了這件事呢?
[00:08:32.920 --> 00:08:38.920]  是不是大件事是看我們的生活上怎樣去表現?
[00:08:38.920 --> 00:08:41.920]  口說未必是真的
[00:08:41.920 --> 00:08:47.920]  怎樣的生活回應才是說出你心裏的事
[00:08:47.920 --> 00:08:51.920]  我們也可以在這五件大事上反省一下
[00:08:51.920 --> 00:08:54.920]  看我們究竟的生活是否可以反映到
[00:08:54.920 --> 00:09:00.920]  我們是否真的很感恩神為我們成就這五件大事呢?
[00:09:00.920 --> 00:09:03.920]  起碼我們可以想一下第三件大事
[00:09:03.920 --> 00:09:06.920]  神把我們遷到他愛子的國裏
[00:09:06.920 --> 00:09:09.920]  這是甚麼意思呢?
[00:09:09.920 --> 00:09:13.920]  就好像我們移民了
[00:09:13.920 --> 00:09:16.920]  我們以前在世俗的世界,黑暗的世界
[00:09:16.920 --> 00:09:21.920]  現在移民到耶穌光明的國度裏
[00:09:21.920 --> 00:09:30.920]  就好像我們以前在香港,中國大陸,澳門,東南亞
[00:09:30.920 --> 00:09:34.920]  我們移民了,或者移居了過來美國
[00:09:34.920 --> 00:09:39.920]  我們還可不可以將以前完全一樣的生活方式
[00:09:39.920 --> 00:09:42.920]  放在這裏呢?
[00:09:42.920 --> 00:09:45.920]  是不是你發覺不行?
[00:09:45.920 --> 00:09:48.920]  很多移民不適應就是因為甚麼呢?
[00:09:48.920 --> 00:09:53.920]  就是不行,你不可以將舊的那套放在這裏,是不對的
[00:09:53.920 --> 00:09:56.920]  信了耶穌也是
[00:09:56.920 --> 00:10:01.920]  你舊有那套,你不可以完全搬過來在基督徒那裏用
[00:10:01.920 --> 00:10:04.920]  很多事情是不對的
[00:10:04.920 --> 00:10:09.920]  我們要走現在這一套
[00:10:09.920 --> 00:10:14.920]  我們在光明國度裏的一套生活方式
[00:10:14.920 --> 00:10:18.920]  這樣你才可以經歷到真正或者更多
[00:10:18.920 --> 00:10:22.920]  在這個國度裏所得到的福氣
[00:10:22.920 --> 00:10:25.920]  這是聖經應許我們的
[00:10:30.920 --> 00:10:36.920]  在第十三、十四節那裏分別提到「愛子」這個名稱
[00:10:36.920 --> 00:10:40.920]  究竟「愛子」是誰呢?當然我們很清楚了
[00:10:40.920 --> 00:10:42.920]  是主耶穌基督
[00:10:42.920 --> 00:10:44.920]  那這位「愛子」有甚麼這麼重要呢?
[00:10:44.920 --> 00:10:49.920]  為甚麼我要不斷去強調他的名字呢?
[00:10:49.920 --> 00:10:53.920]  他做了甚麼事呢?和我們有甚麼關係呢?
[00:10:53.920 --> 00:10:59.920]  接著要講的十五節到二十節
[00:10:59.920 --> 00:11:03.920]  保羅連續講「愛子」兩次之後
[00:11:03.920 --> 00:11:10.920]  接著一大段他就是要去介紹這位「愛子」給我們知道
[00:11:10.920 --> 00:11:17.920]  這位「愛子」就是超越一切的耶穌基督
[00:11:17.920 --> 00:11:22.920]  他超越一切,但卻是和我們有很密切的關係
[00:11:22.920 --> 00:11:27.920]  很超越,卻是和我們有很密切的關係
[00:11:30.920 --> 00:11:39.920]  有些聖經學者就將十五節到二十節這段標題為「超越的基督」
[00:11:39.920 --> 00:11:46.920]  另外有些學者就認為這段好像是一首詩歌
[00:11:46.920 --> 00:11:51.920]  因此就稱這段為「基督論之歌」
[00:11:52.920 --> 00:11:59.920]  當然我上次也提過,這段是基督論裏面非常重要的資料來源
[00:11:59.920 --> 00:12:06.920]  裏面其實有很多字眼放在了信經裏面
[00:12:06.920 --> 00:12:15.920]  在這段裏面首先講耶穌基督的超越
[00:12:15.920 --> 00:12:18.920]  我們看第十五節
[00:12:22.920 --> 00:12:29.920]  「愛子是那不能被看見之神的像」
[00:12:29.920 --> 00:12:38.920]  我們知道三位一體的神,父神和聖靈是零
[00:12:38.920 --> 00:12:41.920]  是人的肉眼看不到的
[00:12:41.920 --> 00:12:50.920]  唯有取得肉身的聖子才可以被人的肉眼看得到
[00:12:52.920 --> 00:12:59.920]  所以聖經說看到耶穌就是看到神,祂就是神的像
[00:12:59.920 --> 00:13:05.920]  在約翰福音十四章九節
[00:13:05.920 --> 00:13:12.920]  耶穌和門徒說「人看見了我,就是看見了父」
[00:13:12.920 --> 00:13:20.920]  另外在約翰福音二十章八節
[00:13:22.920 --> 00:13:28.920]  當多瑪看見耶穌從死裡復活顯現給他看的時候
[00:13:28.920 --> 00:13:31.920]  他開始明白之前耶穌說了什麼
[00:13:31.920 --> 00:13:38.920]  因此他非常驚歎地說「我的主,我的神」
[00:13:38.920 --> 00:13:45.920]  在約翰福音二十章八節
[00:13:46.920 --> 00:13:52.920]  「我的主,我的神」
[00:13:52.920 --> 00:14:01.920]  我們繼續看哥羅西書一章十五節
[00:14:02.920 --> 00:14:16.920]  「是守生的在一切被造的以先」 守生的是指特別尊貴的身份地位
[00:14:16.920 --> 00:14:21.920]  是多於形容真正出生的先後次序
[00:14:21.920 --> 00:14:24.920]  是形容身份多些
[00:14:26.920 --> 00:14:32.920]  例如在詩篇八十九篇二十七節
[00:14:32.920 --> 00:14:36.920]  「我要納他」是指大衛
[00:14:36.920 --> 00:14:40.920]  詩篇八十九篇二十七節
[00:14:40.920 --> 00:14:43.920]  「我要納他為長子」
[00:14:43.920 --> 00:14:46.920]  「長子」這個字其實就是守生的字
[00:14:46.920 --> 00:14:49.920]  「為世上最高君王」
[00:14:49.920 --> 00:14:55.920]  我們想想大衛是不是長子?是不是守生?
[00:14:56.920 --> 00:14:58.920]  大衛是個孫子
[00:14:58.920 --> 00:15:00.920]  他有七個哥哥
[00:15:00.920 --> 00:15:03.920]  為什麼要納他為長子呢?
[00:15:03.920 --> 00:15:05.920]  納他是守生的呢?
[00:15:05.920 --> 00:15:07.920]  這是給他一個尊貴
[00:15:07.920 --> 00:15:11.920]  好像是最高君王的一個身份
[00:15:11.920 --> 00:15:17.920]  也承繼了神的約裡面的一切福氣
[00:15:22.920 --> 00:15:28.920]  根據當時的希臘羅馬文化
[00:15:28.920 --> 00:15:34.920]  稱為守生的其實只是指有一個法定的地位
[00:15:34.920 --> 00:15:38.920]  如果這個兒子被定為守生
[00:15:38.920 --> 00:15:45.920]  他就有法定的權柄去承繼他父親一切的財產和權柄
[00:15:51.920 --> 00:15:54.920]  所以這句聖經的意思就是說
[00:15:54.920 --> 00:15:57.920]  愛子是守生的
[00:15:57.920 --> 00:16:03.920]  他有權柄在一切被造物之上
[00:16:03.920 --> 00:16:09.920]  那個「先」字在原文裡可以翻譯成「上」字
[00:16:09.920 --> 00:16:15.920]  所以他是在一切被造物之上
[00:16:15.920 --> 00:16:20.920]  第十六節
[00:16:22.920 --> 00:16:25.920]  因為萬有都是靠他做的
[00:16:25.920 --> 00:16:30.920]  無論是天上的、地上的、能看見的、不能看見的
[00:16:30.920 --> 00:16:34.920]  或是有為的、主治的、執政的、掌權的
[00:16:34.920 --> 00:16:39.920]  一概都是藉著他做的、又是為他做的
[00:16:39.920 --> 00:16:44.920]  其實這裡有很多很特別的字
[00:16:44.920 --> 00:16:48.920]  不斷地說「他」這個耶穌基督
[00:16:49.920 --> 00:16:51.920]  在他、為他、靠他
[00:16:51.920 --> 00:16:56.920]  耶穌基督是中心
[00:16:56.920 --> 00:17:05.920]  留意「有為的」這個字是指天使或是靈界各方面的受造物
[00:17:05.920 --> 00:17:11.920]  「主治的」是指各種領域
[00:17:11.920 --> 00:17:14.920]  甚至可以用角度來形容
[00:17:15.920 --> 00:17:22.920]  例如靈界的領域、某個天的領域
[00:17:22.920 --> 00:17:26.920]  或者某些勢力的角度
[00:17:26.920 --> 00:17:28.920]  是指這一方面
[00:17:28.920 --> 00:17:37.920]  所以我們不詳細解釋他們每一個的名稱是什麼意思
[00:17:37.920 --> 00:17:41.920]  後面這裡結論說得很好
[00:17:42.920 --> 00:17:45.920]  所以無論肉眼看得到的
[00:17:45.920 --> 00:17:49.920]  或者肉眼看不到的任何受造物或領域
[00:17:49.920 --> 00:17:51.920]  這個字寫得很好
[00:17:51.920 --> 00:17:59.920]  一概都是服在愛子的權柄之下
[00:17:59.920 --> 00:18:04.920]  這個就是很重要的一個基督論的中心思想
[00:18:04.920 --> 00:18:07.920]  無論天上地下
[00:18:07.920 --> 00:18:09.920]  看得到的不看得到的
[00:18:09.920 --> 00:18:11.920]  你明白的或不明白的
[00:18:12.920 --> 00:18:15.920]  一切都是服在耶穌基督的權柄之下
[00:18:15.920 --> 00:18:19.920]  所以當你研究基督論的時候
[00:18:19.920 --> 00:18:22.920]  所有的異端你都不成立的
[00:18:22.920 --> 00:18:25.920]  不似大路通羅馬是不對的
[00:18:25.920 --> 00:18:29.920]  因為根本耶穌基督是超越一切唯一的
[00:18:29.920 --> 00:18:34.920]  其他宗教有沒有神呢?
[00:18:34.920 --> 00:18:38.920]  沒有的,因為這裡告訴你超越一切沒有的
[00:18:38.920 --> 00:18:41.920]  全部服在耶穌基督的權柄之下
[00:18:42.920 --> 00:18:49.920]  所以總括來說
[00:18:49.920 --> 00:18:51.920]  就在第十七節
[00:18:51.920 --> 00:18:53.920]  第十七節是一個總結
[00:18:53.920 --> 00:18:56.920]  他就是耶穌基督
[00:18:56.920 --> 00:18:59.920]  原文應該是有個「是」字在這裡的
[00:18:59.920 --> 00:19:03.920]  他是在萬世之先
[00:19:03.920 --> 00:19:07.920]  信經有一句「他在萬世之前」
[00:19:08.920 --> 00:19:13.920]  你可以這樣說「他是在萬世之上」
[00:19:13.920 --> 00:19:18.920]  你可以這樣說「萬世也靠他而立」
[00:19:18.920 --> 00:19:23.920]  這本聖經很清楚地寫出了基督的超越地位
[00:19:23.920 --> 00:19:29.920]  這位愛子基督是宇宙萬物的造物主
[00:19:29.920 --> 00:19:35.920]  是宇宙萬物仍要靠祂去維持才可以運作
[00:19:36.920 --> 00:19:40.920]  所以就像我上次所說的自然神論
[00:19:40.920 --> 00:19:44.920]  神創造了宇宙之後就離開了
[00:19:44.920 --> 00:19:46.920]  不再理會了,任由你們自生自滅
[00:19:46.920 --> 00:19:48.920]  這樣說是不對的
[00:19:48.920 --> 00:19:51.920]  因為聖經說「是靠他而立」
[00:19:51.920 --> 00:19:53.920]  這個意思就是繼續運作
[00:19:53.920 --> 00:19:57.920]  神創造了宇宙萬物之後不是走了
[00:19:57.920 --> 00:20:00.920]  而是繼續用他的權能和命令
[00:20:00.920 --> 00:20:03.920]  使這個宇宙繼續運作
[00:20:06.920 --> 00:20:16.920]  所有的自然神論或者有些異端說耶穌基督不重要
[00:20:16.920 --> 00:20:19.920]  是次等的被造之神
[00:20:19.920 --> 00:20:22.920]  當你看這些基督論的哥羅西書的時候
[00:20:22.920 --> 00:20:25.920]  他們全部都是不合聖經所說的
[00:20:25.920 --> 00:20:30.920]  我們看看希伯來書一章三節
[00:20:31.920 --> 00:20:36.920]  這裡說的是基督
[00:20:36.920 --> 00:20:39.920]  他是神榮耀所發的光輝
[00:20:39.920 --> 00:20:42.920]  是神本體的真相
[00:20:42.920 --> 00:20:45.920]  常用他權能的命令托住萬有
[00:20:45.920 --> 00:20:55.920]  不同的書卷都是說同一樣一致的教導
[00:20:56.920 --> 00:21:04.920]  基督是神的真相,是宇宙萬物的主宰
[00:21:04.920 --> 00:21:07.920]  和我們有什麼關係呢?
[00:21:07.920 --> 00:21:13.920]  我們看看哥羅西書一章十八節
[00:21:13.920 --> 00:21:18.920]  他也是教會全體之首
[00:21:18.920 --> 00:21:22.920]  他是原始,是從死裡首先復生的
[00:21:22.920 --> 00:21:25.920]  使他可以在凡事上居首位
[00:21:26.920 --> 00:21:32.920]  基督既然他是宇宙萬物一切的主宰
[00:21:32.920 --> 00:21:39.920]  他當然包括他是教會的主宰,元首
[00:21:39.920 --> 00:21:42.920]  他是教會的頭
[00:21:42.920 --> 00:21:50.920]  原始這個字就是起初的字
[00:21:50.920 --> 00:21:53.920]  當你想到起初的字是說什麼呢?
[00:21:54.920 --> 00:21:56.920]  起初神創造天地萬物
[00:21:56.920 --> 00:22:04.920]  耶穌基督也是起初創造天地萬物的主宰
[00:22:04.920 --> 00:22:11.920]  另外這裡說到從死裡首先復生的
[00:22:11.920 --> 00:22:14.920]  這裡有兩個意思
[00:22:14.920 --> 00:22:19.920]  其中一個意思是耶穌基督首先從死裡復活
[00:22:19.920 --> 00:22:23.920]  成為初熟的果子,聖經是這樣形容
[00:22:24.920 --> 00:22:26.920]  他示範給我們看
[00:22:26.920 --> 00:22:31.920]  他從死裡復活,他有永生,他有生命的權柄
[00:22:31.920 --> 00:22:37.920]  而且他說誰信他,將來也是這樣
[00:22:37.920 --> 00:22:40.920]  從死裡復生,有永生
[00:22:40.920 --> 00:22:43.920]  另外一個意思是
[00:22:43.920 --> 00:22:47.920]  從死裡首先復生,其實是說什麼呢?
[00:22:47.920 --> 00:22:51.920]  他是死人之中的首生的
[00:22:52.920 --> 00:22:54.920]  也就是說地位
[00:22:54.920 --> 00:23:02.920]  他有權柄在所有決定死人復活重新得救的權柄
[00:23:02.920 --> 00:23:07.920]  他掌管這個可以死人復活的權柄
[00:23:07.920 --> 00:23:18.920]  整句聖經其實就做了一個結論
[00:23:19.920 --> 00:23:22.920]  基督是所有事上居首位
[00:23:22.920 --> 00:23:24.920]  居首位是什麼意思呢?
[00:23:24.920 --> 00:23:28.920]  就是包括他在教會裡面做元首
[00:23:28.920 --> 00:23:30.920]  居首位
[00:23:30.920 --> 00:23:33.920]  他在創造之初的時候
[00:23:33.920 --> 00:23:36.920]  他也是居首位,是元首
[00:23:36.920 --> 00:23:39.920]  他在第二次的創造
[00:23:39.920 --> 00:23:41.920]  第二次的創造是什麼意思呢?
[00:23:41.920 --> 00:23:43.920]  就是新人類的誕生
[00:23:44.920 --> 00:23:49.920]  重新得救的人的事工工程
[00:23:49.920 --> 00:23:52.920]  就是第二次的創造
[00:23:52.920 --> 00:23:55.920]  在第二次的創造
[00:23:55.920 --> 00:23:58.920]  在人重新得救的工程上
[00:23:58.920 --> 00:24:01.920]  耶穌基督也是做元首
[00:24:01.920 --> 00:24:09.920]  耶穌基督有無可比喻的權柄
[00:24:11.920 --> 00:24:16.920]  這個就是去形容耶穌基督的超越地位
[00:24:16.920 --> 00:24:18.920]  你想一下是不是很厲害
[00:24:18.920 --> 00:24:20.920]  我們很少想到這麼大
[00:24:20.920 --> 00:24:25.920]  我們很多時候想耶穌基督是主
[00:24:25.920 --> 00:24:27.920]  常常只想著和我們人
[00:24:27.920 --> 00:24:30.920]  其實很多東西我們看不到想不到
[00:24:30.920 --> 00:24:33.920]  但是其實整個宇宙靈界
[00:24:33.920 --> 00:24:37.920]  全部都是和耶穌基督有關
[00:24:37.920 --> 00:24:40.920]  都是在耶穌基督的權柄之下
[00:24:41.920 --> 00:24:50.920]  為什麼神要給基督這麼高
[00:24:50.920 --> 00:24:53.920]  這麼超越的地位和權柄呢?
[00:24:53.920 --> 00:25:00.920]  第十九節
[00:25:00.920 --> 00:25:06.920]  因為父喜歡叫一切的豐盛在他裡面居住
[00:25:06.920 --> 00:25:08.920]  大家想一下
[00:25:09.920 --> 00:25:14.920]  如果基督擁有了神一切的豐盛的時候
[00:25:14.920 --> 00:25:16.920]  那麼耶穌基督是誰呢?
[00:25:16.920 --> 00:25:20.920]  我們開始會想到
[00:25:20.920 --> 00:25:22.920]  那麼祂就是神
[00:25:22.920 --> 00:25:26.920]  從來沒有一個天使或者人
[00:25:26.920 --> 00:25:28.920]  可以擁有神一切的豐盛
[00:25:28.920 --> 00:25:32.920]  只有耶穌基督
[00:25:32.920 --> 00:25:35.920]  只有神才有擁有自己一切的豐盛
[00:25:39.920 --> 00:25:40.920]  耶穌基督就是神
[00:25:40.920 --> 00:25:43.920]  耶穌基督是神的首生
[00:25:43.920 --> 00:25:45.920]  祂擁有神一切的權柄
[00:25:45.920 --> 00:25:48.920]  基督就是神
[00:25:48.920 --> 00:25:51.920]  這個就是很精彩的基督論裡的一部分
[00:25:51.920 --> 00:25:57.920]  神怎樣向人啟示
[00:25:57.920 --> 00:26:00.920]  基督就是神的真理呢?
[00:26:00.920 --> 00:26:03.920]  神不只是單單用聖經的啟示
[00:26:03.920 --> 00:26:05.920]  只是用聖經的啟示
[00:26:06.920 --> 00:26:09.920]  就是直先知說出來耶穌基督就是神
[00:26:09.920 --> 00:26:12.920]  不是,祂是透過十字架
[00:26:12.920 --> 00:26:15.920]  透過十字架來啟示
[00:26:15.920 --> 00:26:18.920]  我們看第二十節
[00:26:18.920 --> 00:26:23.920]  既然藉著他在十字架上所流的血成就了和平
[00:26:23.920 --> 00:26:25.920]  便藉著他叫萬有
[00:26:25.920 --> 00:26:29.920]  無論是地上的天上的都與自己和好
[00:26:29.920 --> 00:26:32.920]  十字架的啟示就是萬有的主宰
[00:26:33.920 --> 00:26:37.920]  祂甘願犧牲,使萬有重新與神和好
[00:26:37.920 --> 00:26:42.920]  更深一層的意思就是
[00:26:42.920 --> 00:26:47.920]  神為我們眾人死,使我們眾人與神和好
[00:26:47.920 --> 00:26:53.920]  這個就是神在基督裡的啟示
[00:26:53.920 --> 00:26:57.920]  與神和好之後
[00:26:57.920 --> 00:27:00.920]  我們便能夠享受到聖餐
[00:27:01.920 --> 00:27:04.920]  我們便能夠享受到神願意讓我們
[00:27:04.920 --> 00:27:08.920]  透過這個永生得到的福氣
[00:27:08.920 --> 00:27:14.920]  你想想,神的愛和耶穌基督的愛
[00:27:14.920 --> 00:27:16.920]  是多麼令人感動
[00:27:16.920 --> 00:27:21.920]  神犧牲自己
[00:27:21.920 --> 00:27:25.920]  將我們拖回來與神和好
[00:27:30.920 --> 00:27:31.920]  第21節
[00:27:31.920 --> 00:27:36.920]  你們從前與神隔絕
[00:27:36.920 --> 00:27:39.920]  因著惡行心裡與他為敵
[00:27:39.920 --> 00:27:43.920]  但如今他藉著基督的肉身受死
[00:27:43.920 --> 00:27:45.920]  叫你們與自己和好
[00:27:45.920 --> 00:27:48.920]  都成了聖潔,沒有瑕疵,無可責備
[00:27:48.920 --> 00:27:52.920]  把你們引到神,把你們引到自己面前
[00:27:52.920 --> 00:27:56.920]  保羅在這幾段經文裡
[00:27:57.920 --> 00:28:01.920]  他已經三次提到與耶穌基督的死有關
[00:28:01.920 --> 00:28:03.920]  或者十字架有關
[00:28:03.920 --> 00:28:05.920]  他說藉著耶穌基督的死
[00:28:05.920 --> 00:28:07.920]  使我們能夠與神和好
[00:28:07.920 --> 00:28:10.920]  不是靠其他的方法
[00:28:10.920 --> 00:28:12.920]  保羅這樣說
[00:28:12.920 --> 00:28:16.920]  其實他是在針對當時教會裡的異端邪說
[00:28:16.920 --> 00:28:19.920]  他們說要靠各種禮儀
[00:28:19.920 --> 00:28:21.920]  要輔待己身
[00:28:21.920 --> 00:28:24.920]  要靠天使或者其他的方法
[00:28:25.920 --> 00:28:27.920]  來幫助我們去到神面前
[00:28:27.920 --> 00:28:29.920]  保羅說不是
[00:28:29.920 --> 00:28:32.920]  他講這麼多關於基督基督基督
[00:28:32.920 --> 00:28:36.920]  就是單單靠基督我們就可以得救
