
[00:00:00.000 --> 00:00:06.000]  上一次來講到已經是20年前的事了
[00:19:00.000 --> 00:19:02.000]  你自己因為真的漏眼
[00:19:02.000 --> 00:19:03.000]  你就沒了
[00:19:03.000 --> 00:19:12.000]  很多時候有些事是未得我們估計
[00:19:12.000 --> 00:19:15.000]  預料不到
[00:19:15.000 --> 00:19:20.000]  這是人生必然面對的現象
[00:19:20.000 --> 00:19:28.000]  我每次說到現在這個年紀
[00:19:28.000 --> 00:19:30.000]  都以為是最後一次
[00:19:30.000 --> 00:19:31.000]  我怎麼知道
[00:19:31.000 --> 00:19:33.000]  我說完就暈倒了
[00:19:33.000 --> 00:19:35.000]  說完我就中風
[00:19:35.000 --> 00:19:38.000]  怎麼知道
[00:19:38.000 --> 00:19:43.000]  所以我帶著一樣東西
[00:19:43.000 --> 00:19:48.000]  不是手機
[00:19:48.000 --> 00:19:50.000]  接近我心臟這個地方
[00:19:50.000 --> 00:19:52.000]  帶著一個這樣的
[00:19:52.000 --> 00:19:54.000]  師母給我的
[00:19:54.000 --> 00:20:01.000]  一個持陣的保護心臟
[00:20:01.000 --> 00:20:04.000]  叫我不會突然間心臟停擺
[00:20:04.000 --> 00:20:08.000]  而是死在這個港台嚇死你們
[00:20:08.000 --> 00:20:10.000]  起碼我說完再走
[00:20:10.000 --> 00:20:17.000]  不要在你們教會鬧事
[00:20:17.000 --> 00:20:18.000]  所以等於姐妹
[00:20:18.000 --> 00:20:21.000]  很多事是人生很難估計
[00:20:21.000 --> 00:20:24.000]  但是要有預防
[00:20:24.000 --> 00:20:26.000]  我講什麼呢
[00:20:26.000 --> 00:20:29.000]  保護羅就是無懼
[00:20:29.000 --> 00:20:30.000]  既然是這樣
[00:20:30.000 --> 00:20:31.000]  就不用怕
[00:20:31.000 --> 00:20:32.000]  不要怕你
[00:20:32.000 --> 00:20:36.000]  你阻止懼怕就發生
[00:20:36.000 --> 00:20:37.000]  對不對
[00:20:37.000 --> 00:20:39.000]  更加在現在這個
[00:20:39.000 --> 00:20:42.000]  整個世界的政局裡面
[00:20:42.000 --> 00:20:44.000]  在狂人的統治之下
[00:20:44.000 --> 00:20:47.000]  這三個禮拜他做多少事
[00:20:47.000 --> 00:20:49.000]  是令到世界震驚
[00:20:49.000 --> 00:20:51.000]  可能很容易觸發
[00:20:51.000 --> 00:20:55.000]  第三次世界大戰
[00:20:55.000 --> 00:20:59.000]  我們就沒有安全了
[00:20:59.000 --> 00:21:00.000]  不知道
[00:21:00.000 --> 00:21:04.000]  但是有沒有無懼的心
[00:21:04.000 --> 00:21:06.000]  這是我第一講的
[00:21:06.000 --> 00:21:07.000]  所講的
[00:21:07.000 --> 00:21:08.000]  第二
[00:21:08.000 --> 00:21:10.000]  他悉言心懷
[00:21:10.000 --> 00:21:11.000]  他無愧
[00:21:11.000 --> 00:21:15.000]  在第十八節A
[00:21:15.000 --> 00:21:17.000]  他既然經歷過傳呼音
[00:21:17.000 --> 00:21:19.000]  這個結果
[00:21:19.000 --> 00:21:22.000]  但是他更加坦率表達
[00:21:22.000 --> 00:21:25.000]  有些人是不相信我
[00:21:25.000 --> 00:21:27.000]  妒忌我
[00:21:27.000 --> 00:21:30.000]  在我背後戳我背脊
[00:21:30.000 --> 00:21:34.000]  叫我增加我困苦的苦楚
[00:21:34.000 --> 00:21:36.000]  我已經夠慘了
[00:21:36.000 --> 00:21:40.000]  再加一腳踩我
[00:21:40.000 --> 00:21:42.000]  不好受的
[00:21:42.000 --> 00:21:43.000]  有情緒不安
[00:21:43.000 --> 00:21:46.000]  你還會波動的
[00:21:46.000 --> 00:21:48.000]  但是他決然的話
[00:21:48.000 --> 00:21:51.000]  我絕不計較的
[00:21:51.000 --> 00:21:53.000]  他說了一句話
[00:21:53.000 --> 00:22:00.000]  那又何妨呢
[00:22:00.000 --> 00:22:03.000]  有一個聖經翻譯
[00:22:03.000 --> 00:22:04.000]  英文
[00:22:04.000 --> 00:22:06.000]  I really don't care
[00:22:06.000 --> 00:22:12.000]  我絕對不關心
[00:22:12.000 --> 00:22:14.000]  用廣東話來演繹
[00:22:14.000 --> 00:22:16.000]  就是什麼
[00:22:16.000 --> 00:22:18.000]  算了吧
[00:22:18.000 --> 00:22:20.000]  我最喜歡用廣東話
[00:22:20.000 --> 00:22:22.000]  來將聖經原文的原意
[00:22:22.000 --> 00:22:25.000]  能夠傳達
[00:22:25.000 --> 00:22:27.000]  我們香港人更加明白
[00:22:27.000 --> 00:22:29.000]  算了吧
[00:22:29.000 --> 00:22:30.000]  有人攻擊我
[00:22:30.000 --> 00:22:32.000]  有人詐騙我
[00:22:32.000 --> 00:22:36.000]  那又如何呢
