
[00:00:00.000 --> 00:00:03.000]  (主席)親愛的大英姐妹,親愛的朋友,平安
[00:03:40.000 --> 00:03:48.000]  不是指我們
[00:03:48.000 --> 00:03:52.000]  這個信心不是指我們對主的信心
[00:03:52.000 --> 00:03:55.000]  而是指我們信仰的內容
[00:03:55.000 --> 00:03:57.000]  我們在信什麼
[00:03:57.000 --> 00:04:00.000]  我們在信什麼
[00:04:00.000 --> 00:04:02.000]  很影響我們
[00:04:02.000 --> 00:04:07.000]  史圖保羅說我們要堅固在一個純正的信仰裏面
[00:04:07.000 --> 00:04:09.000]  史圖保羅在第七節說
[00:04:09.000 --> 00:04:11.000]  正如你們所領的教訓
[00:04:11.000 --> 00:04:16.000]  和收版翻譯為照著你們所領受的教導
[00:04:16.000 --> 00:04:18.000]  什麼叫所領的教訓所領的教導
[00:04:18.000 --> 00:04:20.000]  就是我們信仰的內容
[00:04:20.000 --> 00:04:23.000]  用系統神學的詞語來解釋
[00:04:23.000 --> 00:04:26.000]  就是基督論
[00:04:26.000 --> 00:04:28.000]  救贖論
[00:04:28.000 --> 00:04:29.000]  人論
[00:04:29.000 --> 00:04:30.000]  聖靈論
[00:04:30.000 --> 00:04:31.000]  教會論
[00:04:31.000 --> 00:04:32.000]  末世論
[00:04:32.000 --> 00:04:36.000]  雖然這些都好像是神學的用詞
[00:04:36.000 --> 00:04:38.000]  不過是我們信仰的本質
[00:04:38.000 --> 00:04:41.000]  而且今天神學已經普及化
[00:04:41.000 --> 00:04:44.000]  我們很容易在晚間有很多神學的課程
[00:04:44.000 --> 00:04:47.000]  其實我們應該有所涉獵
[00:04:47.000 --> 00:04:49.000]  我們一定要知道自己所信的是什麼
[00:04:49.000 --> 00:04:52.000]  清清楚楚
[00:04:52.000 --> 00:04:54.000]  毫不含糊
[00:04:54.000 --> 00:04:56.000]  有時你現在在街上
[00:04:56.000 --> 00:04:59.000]  特別有些天橋很多人都擺街站
[00:04:59.000 --> 00:05:01.000]  以前有些閃電
[00:05:01.000 --> 00:05:03.000]  閃走很多人
[00:05:03.000 --> 00:05:05.000]  或者有些
[00:05:05.000 --> 00:05:08.000]  我又不可以說他們的名字
[00:05:08.000 --> 00:05:10.000]  否則人家說我歧視他們
[00:05:10.000 --> 00:05:12.000]  總之你去到很多的街站
[00:05:12.000 --> 00:05:15.000]  人家在宣講他們的福音
[00:05:15.000 --> 00:05:17.000]  但我們知道那個不是福音
[00:05:17.000 --> 00:05:19.000]  那個是什麼
[00:05:19.000 --> 00:05:22.000]  那個是和音
[00:05:22.000 --> 00:05:24.000]  但人家在講的時候
[00:05:24.000 --> 00:05:26.000]  你不會覺得又好像對又好像對
[00:05:26.000 --> 00:05:29.000]  講來又多動聽
[00:05:29.000 --> 00:05:30.000]  這樣很危險
[00:05:30.000 --> 00:05:33.000]  因為我們自己信得不清楚
[00:05:33.000 --> 00:05:35.000]  而且很多這些異端
[00:05:35.000 --> 00:05:38.000]  通常都打著基督的旗幟
[00:05:38.000 --> 00:05:40.000]  我們都是信耶穌的
[00:05:40.000 --> 00:05:42.000]  我們都很尊敬耶穌的
[00:05:42.000 --> 00:05:43.000]  於是跟我們講講
[00:05:43.000 --> 00:05:46.000]  聽起來有多有道理
[00:05:46.000 --> 00:05:49.000]  如果我們不清楚自己信什麼
[00:05:49.000 --> 00:05:51.000]  我們就沒有辦法
[00:05:51.000 --> 00:05:53.000]  去跟人家知道
[00:05:53.000 --> 00:05:56.000]  究竟我和他有什麼分別
[00:05:56.000 --> 00:05:58.000]  所以哥羅西書二章八節
[00:05:58.000 --> 00:05:59.000]  接下來繼續講
[00:05:59.000 --> 00:06:02.000]  史特普勒說你們要謹慎
[00:06:02.000 --> 00:06:04.000]  恐怕有人用他的理學
[00:06:04.000 --> 00:06:06.000]  或者虛空的妄言
[00:06:06.000 --> 00:06:07.000]  不照著基督
[00:06:07.000 --> 00:06:09.000]  乃照人間的遺傳
[00:06:09.000 --> 00:06:11.000]  和世上的小學
[00:06:11.000 --> 00:06:16.000]  就把你們老去
[00:06:16.000 --> 00:06:18.000]  騎劫了你
[00:06:18.000 --> 00:06:21.000]  離開了這個信仰
[00:06:21.000 --> 00:06:23.000]  一定要知道自己信什麼
[00:06:23.000 --> 00:06:26.000]  很清楚自己的根基是怎樣
[00:06:26.000 --> 00:06:29.000]  你才能夠分辨那些異端
[00:06:29.000 --> 00:06:32.000]  早前我們香港三間的發鈔銀行
[00:06:32.000 --> 00:06:34.000]  都發行一些新版的鈔票
[00:06:34.000 --> 00:06:37.000]  加入更多的防偽特徵
[00:06:37.000 --> 00:06:39.000]  其實金融當局
[00:06:39.000 --> 00:06:42.000]  時時都會發行一些新鈔
[00:06:42.000 --> 00:06:43.000]  大概幾年
[00:06:43.000 --> 00:06:45.000]  或者不會超過太久
[00:06:45.000 --> 00:06:48.000]  是會防止一些偽鈔來流入
[00:06:48.000 --> 00:06:51.000]  剛好近日有很多偽鈔
[00:06:51.000 --> 00:06:53.000]  希望我們都不要抽到
[00:06:53.000 --> 00:06:55.000]  有報章的頭版那天
[00:06:55.000 --> 00:06:58.000]  就以無雙這個電影為題
[00:06:58.000 --> 00:06:59.000]  如果你不知道
[00:06:59.000 --> 00:07:00.000]  如果你有看過無雙
[00:07:00.000 --> 00:07:03.000]  你就知道這個電影講什麼
[00:07:03.000 --> 00:07:04.000]  我們做一個實驗
[00:07:04.000 --> 00:07:05.000]  笑話執事
[00:07:05.000 --> 00:07:09.000]  有沒有一張五百元紙
[00:07:09.000 --> 00:07:12.000]  一百元都可以
[00:07:12.000 --> 00:07:13.000]  很窮啊
[00:07:13.000 --> 00:07:15.000]  不會啊
[00:07:15.000 --> 00:07:16.000]  會還給你的
[00:07:16.000 --> 00:07:19.000]  真的有啊
[00:07:19.000 --> 00:07:20.000]  在英國就有一個
[00:07:20.000 --> 00:07:24.000]  專門檢查偽鈔的金融機構
[00:07:24.000 --> 00:07:27.000]  有人就問這個部門主任
[00:07:27.000 --> 00:07:29.000]  你們的同事上班的時候
[00:07:29.000 --> 00:07:32.000]  是不是都在檢驗那些偽鈔
[00:07:32.000 --> 00:07:33.000]  如果不是你怎麼知道
[00:07:33.000 --> 00:07:35.000]  那些就是偽鈔呢
[00:07:35.000 --> 00:07:36.000]  這個主任就回答
[00:07:36.000 --> 00:07:37.000]  錯
[00:07:37.000 --> 00:07:39.000]  我們所有的同事
[00:07:39.000 --> 00:07:41.000]  都拿著一張真鈔
[00:07:41.000 --> 00:07:42.000]  每一日每一日
[00:07:42.000 --> 00:07:45.000]  摸真鈔摸真鈔摸真鈔摸真鈔
[00:07:45.000 --> 00:07:47.000]  摸到一個地步
[00:07:47.000 --> 00:07:49.000]  一有張偽鈔進來
[00:07:49.000 --> 00:07:51.000]  一摸假的
[00:07:51.000 --> 00:07:55.000]  我們每一日就是摸真鈔摸真鈔摸真鈔
[00:07:55.000 --> 00:07:56.000]  成為一個習慣
[00:07:56.000 --> 00:07:57.000]  一摸上手
[00:07:57.000 --> 00:07:58.000]  不用照燈
[00:07:58.000 --> 00:07:59.000]  就知道
[00:07:59.000 --> 00:08:03.000]  這個是一張真鈔
[00:08:03.000 --> 00:08:04.000]  偽鈔進來
[00:08:04.000 --> 00:08:05.000]  馬上知道
[00:08:05.000 --> 00:08:07.000]  差點上當了
[00:08:07.000 --> 00:08:11.000]  兄弟姐妹
[00:08:11.000 --> 00:08:12.000]  如果我們
[00:08:12.000 --> 00:08:13.000]  是不是真的清楚
[00:08:13.000 --> 00:08:15.000]  自己所信的是什麼
[00:08:15.000 --> 00:08:17.000]  才能夠分辨到呢
[00:08:17.000 --> 00:08:18.000]  我們的心
[00:08:18.000 --> 00:08:20.000]  真的不要信得太遲鈍
[00:08:20.000 --> 00:08:23.000]  剛剛過去的復活節
[00:08:23.000 --> 00:08:27.000]  如果你有重看福音書的經文
[00:08:27.000 --> 00:08:29.000]  耶穌復活之後
[00:08:29.000 --> 00:08:30.000]  就遇到兩個門徒
[00:08:30.000 --> 00:08:32.000]  在二馬五司的路上
[00:08:32.000 --> 00:08:33.000]  是不是
[00:08:33.000 --> 00:08:34.000]  耶穌說那些門徒是什麼
[00:08:34.000 --> 00:08:36.000]  說那兩個門徒
[00:08:36.000 --> 00:08:39.000]  祂說你們的心信得什麼
[00:08:39.000 --> 00:08:41.000]  太遲鈍
[00:08:41.000 --> 00:08:43.000]  但願你和我都不是這樣
[00:08:43.000 --> 00:08:44.000]  我們要清清楚楚
[00:08:44.000 --> 00:08:48.000]  知道自己所信的是什麼
[00:08:48.000 --> 00:08:51.000]  清不清楚自己所信的內容
[00:08:51.000 --> 00:08:54.000]  耶穌基督的身份
[00:08:54.000 --> 00:08:56.000]  通常異端
[00:08:56.000 --> 00:08:58.000]  都很容易在耶穌基督的身份
[00:08:58.000 --> 00:09:00.000]  做手腳
[00:09:00.000 --> 00:09:02.000]  耶穌基督祂只是一個偉大的人
[00:09:02.000 --> 00:09:03.000]  不是
[00:09:03.000 --> 00:09:04.000]  祂是偉大的神
[00:09:04.000 --> 00:09:06.000]  也是偉大的人
[00:09:06.000 --> 00:09:08.000]  祂不是百分之五十神
[00:09:08.000 --> 00:09:09.000]  百分之五十人
[00:09:09.000 --> 00:09:10.000]  祂是百分之百的神
[00:09:10.000 --> 00:09:12.000]  百分之百的人
[00:09:12.000 --> 00:09:13.000]  所以祂在十字架
[00:09:13.000 --> 00:09:14.000]  祂真是痛的
[00:09:14.000 --> 00:09:17.000]  祂不是假裝痛
[00:09:17.000 --> 00:09:18.000]  祂流血是真的流血
[00:09:18.000 --> 00:09:19.000]  祂在曠野
[00:09:19.000 --> 00:09:20.000]  祂肚餓
[00:09:20.000 --> 00:09:21.000]  是真的肚餓
[00:09:21.000 --> 00:09:23.000]  不是假裝肚餓
[00:09:23.000 --> 00:09:24.000]  如果我們都不清楚
[00:09:24.000 --> 00:09:28.000]  我們很容易就會動搖
[00:09:28.000 --> 00:09:29.000]  特別很多時候在地震
[00:09:29.000 --> 00:09:30.000]  弟兄姊妹
[00:09:30.000 --> 00:09:33.000]  地震有時候我們沒辦法預測
[00:09:33.000 --> 00:09:35.000]  當時告訴你的時候
[00:09:35.000 --> 00:09:37.000]  其實已經是震了
[00:09:37.000 --> 00:09:39.000]  很難在它提前
[00:09:39.000 --> 00:09:42.000]  或者有時候可以做得到
[00:09:42.000 --> 00:09:45.000]  但是地震最大的傷害
[00:09:45.000 --> 00:09:47.000]  往往都不是天災
[00:09:47.000 --> 00:09:49.000]  是人為
[00:09:49.000 --> 00:09:51.000]  特別是那些危樓
[00:09:51.000 --> 00:09:53.000]  因為有人在建樓的時候
[00:09:53.000 --> 00:09:54.000]  偷工減料
[00:09:54.000 --> 00:09:56.000]  將鐵罐
[00:09:56.000 --> 00:09:57.000]  藉渣
[00:09:57.000 --> 00:09:59.000]  發泡膠
[00:09:59.000 --> 00:10:00.000]  報紙
[00:10:00.000 --> 00:10:01.000]  塞進去
[00:10:01.000 --> 00:10:03.000]  取代紅磨泥
[00:10:03.000 --> 00:10:05.000]  取代石屎
[00:10:05.000 --> 00:10:09.000]  請問這樣會不會引發更大的傷亡
[00:10:09.000 --> 00:10:12.000]  可以說如果你要考驗一個樓宇
[00:10:12.000 --> 00:10:13.000]  是否堅固
[00:10:13.000 --> 00:10:16.000]  其實就不是在它風平浪靜的日子
[00:10:16.000 --> 00:10:18.000]  而是在震動的日子
[00:10:18.000 --> 00:10:20.000]  才能夠考驗得到
[00:10:20.000 --> 00:10:24.000]  其實今天為你我的生命都是
[00:10:24.000 --> 00:10:28.000]  我們總有一天都會面對苦難
[00:10:28.000 --> 00:10:30.000]  或者今天我們都可以很自由
[00:10:30.000 --> 00:10:33.000]  可以回來教會聚會
[00:10:33.000 --> 00:10:36.000]  外面有沒有景光守身
[00:10:36.000 --> 00:10:38.000]  沒有X光機
[00:10:38.000 --> 00:10:40.000]  但是可能總有一天
[00:10:40.000 --> 00:10:42.000]  我們在香港可能都會面對逼迫
[00:10:42.000 --> 00:10:45.000]  沒有人可以保證
[00:10:45.000 --> 00:10:47.000]  但是我們的心是怎樣
[00:10:47.000 --> 00:10:49.000]  我們是否堅固呢
[00:10:49.000 --> 00:10:50.000]  所以史奴普羅
[00:10:50.000 --> 00:10:52.000]  他在哥倫多前書三章
[00:10:52.000 --> 00:10:54.000]  十二到十三節那裏這樣說
[00:10:54.000 --> 00:10:56.000]  他說我們要好好建造
[00:10:56.000 --> 00:10:57.000]  我們自己的根基
[00:10:57.000 --> 00:10:58.000]  信仰的根基
[00:10:58.000 --> 00:11:00.000]  他說如果有人用金銀寶石
[00:11:00.000 --> 00:11:01.000]  草木和街
[00:11:01.000 --> 00:11:04.000]  在這個根基上面來建造
[00:11:04.000 --> 00:11:07.000]  他說各人的工程一定會顯露
[00:11:07.000 --> 00:11:10.000]  他說因為那個日子要表明出來
[00:11:10.000 --> 00:11:12.000]  有火發現
[00:11:12.000 --> 00:11:14.000]  這個火是要試驗
[00:11:14.000 --> 00:11:18.000]  各人的工程是怎樣
[00:11:18.000 --> 00:11:21.000]  丁子妹信仰
[00:11:21.000 --> 00:11:25.000]  你的信仰是堅固還是動搖
[00:11:25.000 --> 00:11:26.000]  在苦難來到的時候
[00:11:26.000 --> 00:11:29.000]  你有沒有一種勝在的力量
[00:11:29.000 --> 00:11:33.000]  可以支撐你
[00:11:33.000 --> 00:11:34.000]  今天很多時候我們會不會遇到
[00:11:34.000 --> 00:11:37.000]  一些不如意或者苦難的時候
[00:11:37.000 --> 00:11:38.000]  我們就會覺得
[00:11:38.000 --> 00:11:40.000]  上帝好像虧待我
[00:11:40.000 --> 00:11:42.000]  上帝好像不愛我
[00:11:42.000 --> 00:11:44.000]  他不再理我
[00:11:44.000 --> 00:11:45.000]  所以我生他氣
[00:11:45.000 --> 00:11:48.000]  我不回教會了
[00:11:48.000 --> 00:11:49.000]  我不知道
[00:11:49.000 --> 00:11:51.000]  在你成長的過程裏
[00:11:51.000 --> 00:11:57.000]  可能也有些弟兄姊妹跟你在一起
[00:11:57.000 --> 00:11:59.000]  事實上真的有很多弟兄姊妹
[00:11:59.000 --> 00:12:00.000]  因為有些生命裏面
[00:12:00.000 --> 00:12:03.000]  遇到一些不如意或者苦難
[00:12:03.000 --> 00:12:06.000]  他們就遇難而退
[00:12:06.000 --> 00:12:10.000]  有時很令人痛心
[00:12:10.000 --> 00:12:11.000]  其實人生不如意的事
[00:12:11.000 --> 00:12:13.000]  有多少件
[00:12:13.000 --> 00:12:15.000]  十件有幾件
[00:12:15.000 --> 00:12:17.000]  八九件
[00:12:17.000 --> 00:12:19.000]  只有幾件好的
[00:12:19.000 --> 00:12:21.000]  一兩件
[00:12:21.000 --> 00:12:23.000]  所以基督徒其實我們都沒有
[00:12:23.000 --> 00:12:24.000]  享有任何特權
[00:12:24.000 --> 00:12:26.000]  我們可以不受苦難
[00:12:26.000 --> 00:12:28.000]  其實最終我們都可能
[00:12:28.000 --> 00:12:30.000]  病不會得醫治
[00:12:30.000 --> 00:12:33.000]  最終可能我們都依然是傷失
[00:12:33.000 --> 00:12:34.000]  最終可能我們都是
[00:12:34.000 --> 00:12:36.000]  屋漏偏逢連夜雨
[00:12:36.000 --> 00:12:38.000]  但我們是否仍然對上帝
[00:12:38.000 --> 00:12:40.000]  真是見證如一
[00:12:40.000 --> 00:12:44.000]  知不知道自己所信的是甚麼
[00:12:44.000 --> 00:12:46.000]  斯多保羅他很清楚
[00:12:46.000 --> 00:12:48.000]  他說我奉派做一個傳道
[00:12:48.000 --> 00:12:50.000]  做使徒做師父
[00:12:50.000 --> 00:12:52.000]  為這個緣故是受很多的苦難
[00:12:52.000 --> 00:12:54.000]  不過我不覺得羞恥
[00:12:54.000 --> 00:12:57.000]  因為我知道自己所信的是甚麼
[00:12:57.000 --> 00:13:00.000]  我知道我所信的是哪一個
[00:13:00.000 --> 00:13:04.000]  我深信他能夠保存我所交付他的
[00:13:04.000 --> 00:13:06.000]  直到那一日
[00:13:06.000 --> 00:13:08.000]  那一日是甚麼時候
[00:13:08.000 --> 00:13:10.000]  你和我有一日都會去到那一日
[00:13:10.000 --> 00:13:12.000]  甚麼時候
[00:13:12.000 --> 00:13:14.000]  就是回到天家那一日
[00:13:14.000 --> 00:13:16.000]  他說地上的東西
[00:13:16.000 --> 00:13:20.000]  就算多有力的君王
[00:13:20.000 --> 00:13:22.000]  他說我不介意
[00:13:22.000 --> 00:13:24.000]  因為我們的主被這個君王
[00:13:24.000 --> 00:13:27.000]  在這個君王之上
[00:13:27.000 --> 00:13:29.000]  他說所以你們要
[00:13:29.000 --> 00:13:32.000]  聽這個用純正話語的規模
[00:13:32.000 --> 00:13:34.000]  要用在耶穌基督裡的
[00:13:34.000 --> 00:13:36.000]  信心和愛心
[00:13:36.000 --> 00:13:40.000]  上上你都守住
[00:13:40.000 --> 00:13:44.000]  頌主新歌有一首詩歌我很喜歡
[00:13:44.000 --> 00:13:46.000]  三百一十六首
[00:13:46.000 --> 00:13:47.000]  不要揭開
[00:13:47.000 --> 00:13:48.000]  有沒有人知道
[00:13:48.000 --> 00:13:50.000]  問問詩琴姐姐
[00:13:50.000 --> 00:13:51.000]  她馬上搖頭
[00:13:51.000 --> 00:13:54.000]  劉文輝傳道
[00:13:54.000 --> 00:13:56.000]  我知
[00:13:56.000 --> 00:13:57.000]  你剛剛調轉了
[00:13:57.000 --> 00:13:59.000]  我知所信的是誰
[00:13:59.000 --> 00:14:02.000]  我不知道作者是不是根據
[00:14:02.000 --> 00:14:04.000]  提摩太后書一章十一到十三節
[00:14:04.000 --> 00:14:06.000]  寫這首詩歌
[00:14:06.000 --> 00:14:07.000]  很好的詩歌
[00:14:07.000 --> 00:14:09.000]  特別有兩節
[00:14:09.000 --> 00:14:10.000]  第一節
[00:14:10.000 --> 00:14:13.000]  他說不知何以上主恩惠
[00:14:13.000 --> 00:14:15.000]  待我如此風搖
[00:14:15.000 --> 00:14:17.000]  不堪如我
[00:14:17.000 --> 00:14:18.000]  亦蒙選召
[00:14:18.000 --> 00:14:20.000]  主恩何等奇妙
[00:14:20.000 --> 00:14:23.000]  不知明日將遇何事
[00:14:23.000 --> 00:14:26.000]  前途或順或逆
[00:14:26.000 --> 00:14:29.000]  但主慈愛永不耕耘
[00:14:29.000 --> 00:14:32.000]  主必撫養到底
[00:14:32.000 --> 00:14:33.000]  副歌是怎樣
[00:14:33.000 --> 00:14:35.000]  為我心知
[00:14:35.000 --> 00:14:37.000]  所信的是誰
[00:14:37.000 --> 00:14:39.000]  並且也深信
[00:14:39.000 --> 00:14:41.000]  他必定能夠
[00:14:41.000 --> 00:14:43.000]  保守我所交付他的
[00:14:43.000 --> 00:14:45.000]  都存備
[00:14:45.000 --> 00:14:47.000]  直到那日
[00:14:47.000 --> 00:14:49.000]  弟兄姊妹
[00:14:49.000 --> 00:14:51.000]  我們不要將上帝
[00:14:51.000 --> 00:14:53.000]  請你不要將上帝
[00:14:53.000 --> 00:14:55.000]  變成皇大先識的上帝
[00:14:55.000 --> 00:14:57.000]  如果你將上帝
[00:14:57.000 --> 00:14:59.000]  變成皇大先識的上帝
[00:14:59.000 --> 00:15:01.000]  覺得他是有求必應的
[00:15:01.000 --> 00:15:03.000]  那你來錯了地方
[00:15:03.000 --> 00:15:05.000]  上帝不會是有求必應
[00:15:05.000 --> 00:15:08.000]  不過他肯定是愛我們
[00:15:08.000 --> 00:15:10.000]  百分之百愛我們
[00:15:10.000 --> 00:15:12.000]  但他不將我們所祈求的東西
[00:15:12.000 --> 00:15:13.000]  給我們
[00:15:13.000 --> 00:15:15.000]  是不代表他不愛我們
[00:15:15.000 --> 00:15:16.000]  弟兄姊妹
[00:15:16.000 --> 00:15:18.000]  第一有時間
[00:15:18.000 --> 00:15:21.000]  第二那樣東西未必對你最好
[00:15:21.000 --> 00:15:23.000]  他真的愛我們
[00:15:23.000 --> 00:15:26.000]  我兒子很喜歡吃糖
[00:15:26.000 --> 00:15:27.000]  不停吃的
[00:15:27.000 --> 00:15:28.000]  吃飽飯
[00:15:28.000 --> 00:15:29.000]  轉頭又說很餓
[00:15:29.000 --> 00:15:31.000]  其實是想吃糖
[00:15:31.000 --> 00:15:33.000]  我們已經用那些裝藥水
[00:15:33.000 --> 00:15:35.000]  裝藥丸瓶那些
[00:15:35.000 --> 00:15:37.000]  裝糖知不知道怎樣開
[00:15:37.000 --> 00:15:38.000]  不是就這樣扭的
[00:15:38.000 --> 00:15:39.000]  要怎樣
[00:15:39.000 --> 00:15:41.000]  不要整天忘記施班
[00:15:41.000 --> 00:15:42.000]  怎樣
[00:15:42.000 --> 00:15:44.000]  恩配是怎樣開的
[00:15:44.000 --> 00:15:45.000]  按一按再扭
[00:15:45.000 --> 00:15:47.000]  你就這樣扭是扭不開的
[00:15:47.000 --> 00:15:49.000]  不知有一次他的公教他開
[00:15:49.000 --> 00:15:51.000]  那他現在懂得開了
[00:15:51.000 --> 00:15:54.000]  最後的防線都被他攻破了
[00:15:54.000 --> 00:15:55.000]  他很喜歡吃
[00:15:55.000 --> 00:15:56.000]  不停吃
[00:15:56.000 --> 00:15:57.000]  吃一百粒可能都可以
[00:15:57.000 --> 00:15:59.000]  當然我們不會給
[00:15:59.000 --> 00:16:01.000]  最慘他喜歡吃
[00:16:01.000 --> 00:16:04.000]  但是他不太擦牙
[00:16:04.000 --> 00:16:06.000]  也擦得隨便
[00:16:06.000 --> 00:16:08.000]  最近很多爛牙
[00:16:08.000 --> 00:16:09.000]  我做爸爸的
[00:16:09.000 --> 00:16:11.000]  有時會狠心
[00:16:11.000 --> 00:16:12.000]  收起他
[00:16:12.000 --> 00:16:14.000]  或者一見到他走去那裏
[00:16:14.000 --> 00:16:15.000]  就搶了先
[00:16:15.000 --> 00:16:17.000]  他有時會很嬲
[00:16:17.000 --> 00:16:18.000]  我嬲啊
[00:16:18.000 --> 00:16:19.000]  我不喜歡你
[00:16:19.000 --> 00:16:20.000]  你不給我吃糖
[00:16:20.000 --> 00:16:21.000]  我嬲你
[00:16:21.000 --> 00:16:25.000]  當我見到他的時候
[00:16:25.000 --> 00:16:27.000]  我想起我們作為基督徒
[00:16:27.000 --> 00:16:29.000]  其實我和他都一樣
[00:16:29.000 --> 00:16:32.000]  當你很多時候祈求上帝給你的東西
[00:16:32.000 --> 00:16:34.000]  他沒有答應你
[00:16:34.000 --> 00:16:36.000]  你是不是都這樣發脾氣
[00:16:36.000 --> 00:16:39.000]  坦誠一點
[00:16:39.000 --> 00:16:40.000]  面對自己
[00:16:40.000 --> 00:16:42.000]  我不相信你說沒有
[00:16:42.000 --> 00:16:43.000]  肯定有
[00:16:43.000 --> 00:16:45.000]  我們一嬲上帝
[00:16:45.000 --> 00:16:48.000]  但是上帝不給
[00:16:48.000 --> 00:16:51.000]  其實有時很多時候是為我們好
[00:16:51.000 --> 00:16:52.000]  弟兄姊妹
[00:16:52.000 --> 00:16:54.000]  你要體會天父的心腸
[00:16:54.000 --> 00:16:55.000]  如果你做天父
[00:16:55.000 --> 00:16:57.000]  可能你都是一樣
[00:16:57.000 --> 00:17:01.000]  有一齣電影我覺得很有意思
[00:17:01.000 --> 00:17:04.000]  叫做《紐約羅亞》
[00:17:04.000 --> 00:17:08.000]  其實有另外一個譯名
[00:17:08.000 --> 00:17:10.000]  這個男主角的太太
[00:17:10.000 --> 00:17:13.000]  她因為她的丈夫走去做方舟
[00:17:13.000 --> 00:17:15.000]  成為全城的笑柄
[00:17:15.000 --> 00:17:16.000]  笑到死
[00:17:16.000 --> 00:17:18.000]  她的太太就很不開心
