
[00:00:00.000 --> 00:00:02.000]  各位來賓,大軒師妹,早晨
[00:04:01.000 --> 00:04:03.000]  為什麼需要這個福音呢?
[00:04:03.000 --> 00:04:06.000]  我們就從這個福音的起頭
[00:04:06.000 --> 00:04:09.000]  《馬可福音》第一章第一節開始看
[00:04:09.000 --> 00:04:10.000]  看到第十三節
[00:04:10.000 --> 00:04:12.000]  看看這個主題
[00:04:12.000 --> 00:04:15.000]  我們信靠耶穌是不是一條出路
[00:04:15.000 --> 00:04:17.000]  我們一起低頭祈禱
[00:04:17.000 --> 00:04:19.000]  愛你的天父上帝,我們多謝你
[00:04:19.000 --> 00:04:21.000]  我們多謝你賜下你寶貴的話語
[00:04:21.000 --> 00:04:25.000]  積著你的使徒、你的信徒去寫
[00:04:25.000 --> 00:04:30.000]  先知去寫下你對我們人所說的話
[00:04:30.000 --> 00:04:33.000]  你的話是信實不變
[00:04:33.000 --> 00:04:35.000]  求你幫助我們去明白
[00:04:35.000 --> 00:04:37.000]  你的聖靈去引領我們、干擾我們
[00:04:37.000 --> 00:04:40.000]  使我們能夠看得清楚、聽得明白
[00:04:40.000 --> 00:04:41.000]  捆綁撒旦的作為
[00:04:41.000 --> 00:04:43.000]  好使你的話語能夠得到釋放
[00:04:43.000 --> 00:04:45.000]  我們禱歌是奉主耶穌
[00:04:45.000 --> 00:04:47.000]  得聖賢節祈求,阿們
[00:04:47.000 --> 00:04:50.000]  我們看第一章第一節的時候
[00:04:50.000 --> 00:04:52.000]  我們很快地看第一章
[00:04:52.000 --> 00:04:55.000]  第一節看到第八節
[00:04:55.000 --> 00:05:00.000]  其實第一節到十一節的時候
[00:05:00.000 --> 00:05:04.000]  其實是透過四個見證人去宣告
[00:05:04.000 --> 00:05:06.000]  四組的宣告
[00:05:06.000 --> 00:05:10.000]  去告訴我們耶穌的身份
[00:05:10.000 --> 00:05:13.000]  主耶穌基督究竟是什麼身份呢
[00:05:13.000 --> 00:05:15.000]  首先馬可自己說
[00:05:15.000 --> 00:05:17.000]  因為馬可自己寫
[00:05:17.000 --> 00:05:20.000]  主耶穌基督就是神的兒子
[00:05:20.000 --> 00:05:24.000]  耶穌基督福音的起頭
[00:05:24.000 --> 00:05:27.000]  是基督,是一個救世主
[00:05:27.000 --> 00:05:28.000]  是拯救我們
[00:05:28.000 --> 00:05:30.000]  是從罪惡拯救出來
[00:05:30.000 --> 00:05:32.000]  是救赴萬民
[00:05:32.000 --> 00:05:37.000]  這是福音的起源
[00:05:37.000 --> 00:05:40.000]  這個源頭就是主耶穌基督
[00:05:40.000 --> 00:05:41.000]  有福音的源頭
[00:05:41.000 --> 00:05:43.000]  主耶穌基督提到
[00:05:43.000 --> 00:05:45.000]  我們主耶穌基督剛才大家知道
[00:05:45.000 --> 00:05:46.000]  唱詩歌也提到
[00:05:46.000 --> 00:05:48.000]  主是美善
[00:05:48.000 --> 00:05:50.000]  一切從神而來都是美善
[00:05:50.000 --> 00:05:53.000]  我們的主耶穌基督就是
[00:05:53.000 --> 00:05:56.000]  主耶穌基督是神的親生兒子
[00:05:56.000 --> 00:05:59.000]  來當中傳授福音的信息
[00:05:59.000 --> 00:06:01.000]  你說這個福音是什麼好消息
[00:06:01.000 --> 00:06:03.000]  這個福音就是這樣
[00:06:03.000 --> 00:06:05.000]  我們所傳的福音就是
[00:06:05.000 --> 00:06:08.000]  神是愛全部的人
[00:06:08.000 --> 00:06:11.000]  神創造了我們這麼多的人
[00:06:11.000 --> 00:06:12.000]  祂的創造物
[00:06:12.000 --> 00:06:13.000]  包括人在內
[00:06:13.000 --> 00:06:14.000]  祂是愛我們
[00:06:14.000 --> 00:06:17.000]  但是我們乾犯了
[00:06:17.000 --> 00:06:18.000]  犯了錯
[00:06:18.000 --> 00:06:20.000]  虧欠了神的榮耀的時候
[00:06:20.000 --> 00:06:22.000]  我們就要尋求一條出路
[00:06:22.000 --> 00:06:24.000]  這條出路就是
[00:06:24.000 --> 00:06:27.000]  我們要藉著主耶穌基督來到我們當中
[00:06:27.000 --> 00:06:31.000]  接受祂寫生的大愛
[00:06:31.000 --> 00:06:34.000]  替我們還清這個罪責
[00:06:34.000 --> 00:06:36.000]  所以我們凡接受這個福音的話
[00:06:36.000 --> 00:06:39.000]  我們就可以跟神修補這個關係
[00:06:39.000 --> 00:06:41.000]  所以願大家能夠看到
[00:06:41.000 --> 00:06:42.000]  原來主耶穌基督
[00:06:42.000 --> 00:06:44.000]  原來就是這個福音的源頭
[00:06:44.000 --> 00:06:47.000]  我們看下去不單止馬可做這個見證
[00:06:47.000 --> 00:06:53.000]  看到原來就算希伯來書也提到
[00:06:53.000 --> 00:06:57.000]  既然神祂雖然為兒子
[00:06:57.000 --> 00:06:59.000]  主耶穌基督雖然是兒子
[00:06:59.000 --> 00:07:01.000]  但是因為受苦
[00:07:01.000 --> 00:07:03.000]  他們學習了
[00:07:03.000 --> 00:07:05.000]  學習順服
[00:07:05.000 --> 00:07:06.000]  他既得以言傳
[00:07:06.000 --> 00:07:08.000]  就順服到承傳到永遠
[00:07:08.000 --> 00:07:10.000]  就是一個得救的根源
[00:07:10.000 --> 00:07:12.000]  好像就變成一個大祭司
[00:07:12.000 --> 00:07:14.000]  帶到我們去到神面前
[00:07:14.000 --> 00:07:19.000]  去跟神重建這個關係
[00:07:19.000 --> 00:07:22.000]  所以這個是得救的源頭
[00:07:22.000 --> 00:07:24.000]  得救的根源就是主耶穌基督
[00:07:24.000 --> 00:07:26.000]  成就了這個救恩
[00:07:26.000 --> 00:07:27.000]  是一個得救的根源
[00:07:27.000 --> 00:07:31.000]  不單止馬可他的信徒做這個見證
[00:07:31.000 --> 00:07:33.000]  我們看到原來二塞亞書
[00:07:33.000 --> 00:07:34.000]  在舊約的時候
[00:07:34.000 --> 00:07:37.000]  都有預測是先知都預言了
[00:07:37.000 --> 00:07:40.000]  說原來這個抗日裡面
[00:07:40.000 --> 00:07:41.000]  耶和華修正道路
[00:07:41.000 --> 00:07:44.000]  會神的道路是在這
[00:07:44.000 --> 00:07:46.000]  就算是山谷
[00:07:46.000 --> 00:07:47.000]  一個凹了的地方
[00:07:47.000 --> 00:07:50.000]  高山都會預備了平的道路
[00:07:50.000 --> 00:07:52.000]  給我們去走走這條道路
[00:07:52.000 --> 00:07:55.000]  去宣告原來預言主耶穌基督
[00:07:55.000 --> 00:07:57.000]  是會出現的
[00:07:57.000 --> 00:07:59.000]  就算在馬拉基書的時候
[00:07:59.000 --> 00:08:00.000]  都有提到說
[00:08:00.000 --> 00:08:02.000]  神 主耶穌 耶和華神
[00:08:02.000 --> 00:08:03.000]  都會猜遍他的使者
[00:08:03.000 --> 00:08:05.000]  在面前預備道路
[00:08:05.000 --> 00:08:09.000]  去主 尋求主必然會進入他的殿
[00:08:09.000 --> 00:08:11.000]  納約的使者會仰望
[00:08:11.000 --> 00:08:12.000]  會快要來到
[00:08:12.000 --> 00:08:13.000]  這個我們的主耶穌基督
[00:08:13.000 --> 00:08:14.000]  會快會來到
[00:08:14.000 --> 00:08:16.000]  那麼這個修平道路的
[00:08:16.000 --> 00:08:17.000]  預備的先鋒
[00:08:17.000 --> 00:08:18.000]  就是先世約翰
[00:08:18.000 --> 00:08:20.000]  我們看到原來約翰
[00:08:20.000 --> 00:08:22.000]  第三個 第三輪
[00:08:22.000 --> 00:08:24.000]  這個真的好像
[00:08:24.000 --> 00:08:28.000]  我們總統上任的時候
[00:08:28.000 --> 00:08:30.000]  去到 大家
[00:08:30.000 --> 00:08:32.000]  如果去到華盛頓看的時候
[00:08:32.000 --> 00:08:34.000]  選舉又怎樣怎樣
[00:08:34.000 --> 00:08:35.000]  然後最後都有個
[00:08:35.000 --> 00:08:37.000]  上任的儀式
[00:08:37.000 --> 00:08:40.000]  那麼一直不斷地去宣告
[00:08:40.000 --> 00:08:41.000]  原來主耶穌基督
[00:08:41.000 --> 00:08:43.000]  是那個的君王的時候
[00:08:43.000 --> 00:08:45.000]  去到約翰來了
[00:08:45.000 --> 00:08:46.000]  第三輪了
[00:08:46.000 --> 00:08:48.000]  馬可 接著舊約先知
[00:08:48.000 --> 00:08:50.000]  接著就先世約翰
[00:08:50.000 --> 00:08:51.000]  這個先世約翰
[00:08:51.000 --> 00:08:52.000]  先世約翰就說
[00:08:52.000 --> 00:08:54.000]  這個他在抗爺那裡
[00:08:54.000 --> 00:08:58.000]  要傳悔改的洗禮
[00:08:58.000 --> 00:09:00.000]  人是犯了罪
[00:09:00.000 --> 00:09:01.000]  我們不是只是說
[00:09:01.000 --> 00:09:03.000]  我們犯法這麼簡單
[00:09:03.000 --> 00:09:05.000]  有些法例都是很歪的
[00:09:05.000 --> 00:09:07.000]  同性戀合法法
[00:09:07.000 --> 00:09:08.000]  你說歪不歪呢
[00:09:08.000 --> 00:09:12.000]  所以是神那個的旨意
[00:09:12.000 --> 00:09:14.000]  我們要知道神的對錯的分別
[00:09:14.000 --> 00:09:17.000]  我們要明白到神有他的標準
[00:09:17.000 --> 00:09:18.000]  我們犯了錯
[00:09:18.000 --> 00:09:20.000]  去虧欠了神的榮耀
[00:09:20.000 --> 00:09:25.000]  是跟神的對錯
[00:09:25.000 --> 00:09:26.000]  是有分別的時候
[00:09:26.000 --> 00:09:28.000]  我們要悔改
[00:09:28.000 --> 00:09:29.000]  先世約翰就說
[00:09:29.000 --> 00:09:30.000]  傳的是悔改
[00:09:30.000 --> 00:09:32.000]  我們要世人都要悔改
[00:09:32.000 --> 00:09:35.000]  悔改的時候
[00:09:35.000 --> 00:09:37.000]  所以我們先世約翰
[00:09:37.000 --> 00:09:40.000]  就跟他的門徒去受浸
[00:09:40.000 --> 00:09:42.000]  在約旦受浸
[00:09:42.000 --> 00:09:46.000]  甚至全地的猶大地
[00:09:46.000 --> 00:09:47.000]  以及耶路撒冷的人
[00:09:47.000 --> 00:09:49.000]  都去到先世約翰那裡
[00:09:49.000 --> 00:09:50.000]  去承認他們的罪
[00:09:50.000 --> 00:09:52.000]  他們怎樣犯他們的過犯
[00:09:52.000 --> 00:09:56.000]  就在約旦受浸
[00:09:56.000 --> 00:10:00.000]  我們看到原來他自己都親自去做見證
[00:10:00.000 --> 00:10:03.000]  就說原來還有一個
[00:10:03.000 --> 00:10:04.000]  比他更加大的
[00:10:04.000 --> 00:10:06.000]  因為是神的義志
[00:10:06.000 --> 00:10:09.000]  是比先世約翰的地位更加高超
[00:10:09.000 --> 00:10:12.000]  主我們是被造之物
[00:10:12.000 --> 00:10:13.000]  我們被造的
[00:10:13.000 --> 00:10:15.000]  但是神是自從在創世之前
[00:10:15.000 --> 00:10:16.000]  已經有的
[00:10:16.000 --> 00:10:18.000]  是從無有當中
[00:10:18.000 --> 00:10:19.000]  是創造宇宙萬物的
[00:10:19.000 --> 00:10:21.000]  所有的一切的神
[00:10:21.000 --> 00:10:23.000]  主耶穌基督已經當時在那裡
[00:10:23.000 --> 00:10:24.000]  所以我說
[00:10:24.000 --> 00:10:25.000]  去到最後那裡
[00:10:25.000 --> 00:10:26.000]  我們今天會集中看
[00:10:26.000 --> 00:10:28.000]  九字就十一字的經文當中
[00:10:28.000 --> 00:10:30.000]  原來神親自
[00:10:30.000 --> 00:10:33.000]  父神親自在對我們說話
[00:10:33.000 --> 00:10:35.000]  做見證
[00:10:35.000 --> 00:10:41.000]  那時候耶穌就在伽利利的時候出來
[00:10:41.000 --> 00:10:43.000]  我們明白到伽利利
[00:10:43.000 --> 00:10:46.000]  主耶穌基督在那裡出生
[00:10:46.000 --> 00:10:47.000]  伯利恒
[00:10:47.000 --> 00:10:50.000]  但是他去到伽利利的成長當中
[00:10:50.000 --> 00:10:53.000]  在那裡的成長的機會當中
[00:10:53.000 --> 00:10:55.000]  有沒有人認識那裡是
[00:10:55.000 --> 00:10:56.000]  拿撒拿
[00:10:56.000 --> 00:11:03.000]  他都被這個猶太的律法
[00:11:03.000 --> 00:11:06.000]  教師都在評擊
[00:11:06.000 --> 00:11:07.000]  他說
[00:11:07.000 --> 00:11:08.000]  哪裡伽利利
[00:11:08.000 --> 00:11:09.000]  哪裡出過先知
[00:11:09.000 --> 00:11:12.000]  伽利利是一個無名的
[00:11:12.000 --> 00:11:14.000]  很微不足道的地方
[00:11:14.000 --> 00:11:15.000]  你的背景
[00:11:15.000 --> 00:11:18.000]  先看看你的背景
[00:11:18.000 --> 00:11:19.000]  這個主耶穌基督
[00:11:19.000 --> 00:11:20.000]  在哪裡成長
[00:11:20.000 --> 00:11:22.000]  讀哪間大學
[00:11:22.000 --> 00:11:25.000]  小學讀在哪裡讀
[00:11:25.000 --> 00:11:27.000]  是不是名校出來
[00:11:27.000 --> 00:11:28.000]  小學在哪裡讀
[00:11:28.000 --> 00:11:29.000]  中學在哪裡讀
[00:11:29.000 --> 00:11:30.000]  進哪間大學
[00:11:30.000 --> 00:11:31.000]  有沒有博士學位
[00:11:31.000 --> 00:11:33.000]  有沒有神學畢業
[00:11:33.000 --> 00:11:35.000]  有沒有神學博士
[00:11:35.000 --> 00:11:36.000]  不是這麼簡單
[00:11:36.000 --> 00:11:38.000]  哪裡出來的
[00:11:38.000 --> 00:11:42.000]  在哪間出名的教會長大
[00:11:42.000 --> 00:11:44.000]  甚至是這樣
[00:11:44.000 --> 00:11:46.000]  原來他在一間
[00:11:46.000 --> 00:11:48.000]  在一個很無人識的地
[00:11:48.000 --> 00:11:51.000]  就是被藐視的背景之下
[00:11:51.000 --> 00:11:55.000]  是出來受施洗約翰的洗
[00:11:55.000 --> 00:11:56.000]  哇 等一下
[00:11:56.000 --> 00:11:58.000]  為什麼要受這個
[00:11:58.000 --> 00:12:00.000]  卸罪的悔改的洗
[00:12:00.000 --> 00:12:01.000]  明明主耶穌基督
[00:12:01.000 --> 00:12:03.000]  不是說沒有罪的嗎
[00:12:03.000 --> 00:12:05.000]  為什麼他好像是犯罪了
[00:12:05.000 --> 00:12:07.000]  要浸完之後
[00:12:07.000 --> 00:12:10.000]  才可以出來製造傳道
[00:12:10.000 --> 00:12:13.000]  絕對不是
[00:12:13.000 --> 00:12:14.000]  他不是
[00:12:14.000 --> 00:12:17.000]  他一直都沒有犯過罪
[00:12:17.000 --> 00:12:18.000]  他道成肉身
[00:12:18.000 --> 00:12:19.000]  住在我們中間
[00:12:19.000 --> 00:12:21.000]  主耶穌基督是
[00:12:21.000 --> 00:12:24.000]  完全的人 完全的神
[00:12:24.000 --> 00:12:26.000]  但是他一直都沒有犯罪
[00:12:26.000 --> 00:12:27.000]  他沒有干犯過
[00:12:27.000 --> 00:12:31.000]  犯過違反了父神的教導
[00:12:31.000 --> 00:12:32.000]  他絕對沒有
[00:12:32.000 --> 00:12:35.000]  他受洗的意思就是說
[00:12:35.000 --> 00:12:38.000]  他願意循復謙卑下來
[00:12:38.000 --> 00:12:41.000]  在神面前去浸
[00:12:41.000 --> 00:12:43.000]  這個是循復的表現
[00:12:43.000 --> 00:12:44.000]  所以說
[00:12:44.000 --> 00:12:45.000]  我們信了主耶穌基督
[00:12:45.000 --> 00:12:47.000]  不需要浸禮的
[00:12:47.000 --> 00:12:49.000]  沒錯 可以上天堂
[00:12:49.000 --> 00:12:50.000]  但是
[00:12:50.000 --> 00:12:53.000]  這個是循復的表現
[00:12:53.000 --> 00:12:58.000]  是循復說我願意為主做見證
[00:12:58.000 --> 00:13:02.000]  願意跟隨主耶穌基督的教導
[00:13:02.000 --> 00:13:03.000]  去過生活
[00:13:03.000 --> 00:13:06.000]  所以浸禮是有意義
[00:13:06.000 --> 00:13:07.000]  但是這個浸禮
[00:13:07.000 --> 00:13:09.000]  主耶穌基督來的所謂的浸禮
[00:13:09.000 --> 00:13:10.000]  是一個聖靈的浸禮
[00:13:10.000 --> 00:13:11.000]  不是一個
[00:13:11.000 --> 00:13:13.000]  再不是一個悔改這麼簡單的浸禮
[00:13:13.000 --> 00:13:15.000]  因為我們是選擇了
[00:13:15.000 --> 00:13:16.000]  跟隨主耶穌基督
[00:13:16.000 --> 00:13:18.000]  做他的門徒
[00:13:18.000 --> 00:13:20.000]  這個是聖靈的勢
[00:13:20.000 --> 00:13:22.000]  我們看到下去說
[00:13:22.000 --> 00:13:24.000]  一去浸完之後
[00:13:24.000 --> 00:13:25.000]  原來
[00:13:25.000 --> 00:13:27.000]  天就裂開了
[00:13:27.000 --> 00:13:28.000]  誰洗到天裂開
[00:13:28.000 --> 00:13:31.000]  這個是非常震撼的場景
[00:13:31.000 --> 00:13:33.000]  如果是拍戲
[00:13:33.000 --> 00:13:36.000]  如果大家當中有做戲劇
[00:13:36.000 --> 00:13:37.000]  做畫劇
[00:13:37.000 --> 00:13:38.000]  或者做演劇
[00:13:38.000 --> 00:13:41.000]  這個是很震撼的事情
[00:13:41.000 --> 00:13:43.000]  是神將天
[00:13:43.000 --> 00:13:45.000]  好像分開一樣
[00:13:45.000 --> 00:13:47.000]  是地帶震動的感覺上面
[00:13:47.000 --> 00:13:49.000]  是天都裂開
[00:13:49.000 --> 00:13:53.000]  將它裂開 是神介入到我們當中
[00:13:53.000 --> 00:13:55.000]  神插手下來說
[00:13:55.000 --> 00:13:57.000]  這個是我的愛子
[00:13:57.000 --> 00:13:59.000]  他的聖靈是降在他身上
[00:13:59.000 --> 00:14:01.000]  是很彷如甲子一樣
[00:14:01.000 --> 00:14:03.000]  所以神他的手是
[00:14:03.000 --> 00:14:06.000]  將這個天是抹開的時候
[00:14:06.000 --> 00:14:08.000]  是一個震撼的場面
[00:14:08.000 --> 00:14:12.000]  就說原來主耶穌神是插手在當中
[00:14:12.000 --> 00:14:14.000]  神父神在我們當中
[00:14:14.000 --> 00:14:18.000]  在當中去成就這件事情
[00:14:18.000 --> 00:14:21.000]  主耶穌基督是沒有犯錯
[00:14:21.000 --> 00:14:24.000]  他受洗是一個馴服的表現
[00:14:24.000 --> 00:14:26.000]  所以看到原來
[00:14:26.000 --> 00:14:28.000]  聲音從天而來
[00:14:28.000 --> 00:14:30.000]  是父神說的話
[00:14:30.000 --> 00:14:32.000]  主耶穌基督
[00:14:32.000 --> 00:14:34.000]  是我的愛子
[00:14:34.000 --> 00:14:38.000]  我希越來
[00:14:38.000 --> 00:14:42.000]  他是父神唯一的獨生愛子
[00:14:42.000 --> 00:14:43.000]  來到我們當中
[00:14:43.000 --> 00:14:46.000]  去為我們的罪受死流血
[00:14:46.000 --> 00:14:48.000]  提到說我希越來
[00:14:48.000 --> 00:14:50.000]  什麼意思
[00:14:50.000 --> 00:14:54.000]  其實在《以塞亞書》是引用了
[00:14:54.000 --> 00:14:56.000]  原來是預備道路
[00:14:56.000 --> 00:14:58.000]  一邊看這個僕人的時候
[00:14:58.000 --> 00:15:00.000]  提到主耶穌基督會來我們當中
[00:15:00.000 --> 00:15:01.000]  這個彌賽亞的時候
[00:15:01.000 --> 00:15:07.000]  說主耶穌基督是父神的僕人
[00:15:07.000 --> 00:15:12.000]  他來到地上是遵行父神的旨意
[00:15:12.000 --> 00:15:17.000]  以致於死並且死在十字架上
[00:15:17.000 --> 00:15:19.000]  所以這個僕人
[00:15:19.000 --> 00:15:21.000]  我們繼續看五十三章的時候
[00:15:21.000 --> 00:15:24.000]  原來這個僕人是一個犧牲自己
[00:15:24.000 --> 00:15:27.000]  願意將身體獻上
[00:15:27.000 --> 00:15:30.000]  做到死在十字架上
[00:15:30.000 --> 00:15:32.000]  為我們流出寶血的僕人
[00:15:32.000 --> 00:15:34.000]  所以說原來這個希越
[00:15:34.000 --> 00:15:35.000]  不是這麼簡單
[00:15:35.000 --> 00:15:37.000]  說我很疼你啊兒子
[00:15:37.000 --> 00:15:38.000]  不是
[00:15:38.000 --> 00:15:40.000]  不是這麼簡單
[00:15:40.000 --> 00:15:44.000]  他說原來主耶穌基督
[00:15:44.000 --> 00:15:47.000]  願意擔起十字架
[00:15:47.000 --> 00:15:49.000]  去為眾人的罪
[00:15:49.000 --> 00:15:52.000]  付出這個挽回制
[00:15:52.000 --> 00:15:54.000]  他願意用他的寶血
[00:15:54.000 --> 00:15:56.000]  來比清我們所犯的
[00:15:56.000 --> 00:15:58.000]  欠了神的
[00:15:58.000 --> 00:15:59.000]  願意付出這件事情
[00:15:59.000 --> 00:16:03.000]  所以他這個希越背後的意思
[00:16:03.000 --> 00:16:04.000]  就提到說
[00:16:04.000 --> 00:16:06.000]  原來神所希越的
[00:16:06.000 --> 00:16:11.000]  令他心裡所希越是父所揀選的
[00:16:11.000 --> 00:16:13.000]  令他心所希越的
[00:16:13.000 --> 00:16:16.000]  因為他是一個僕人
[00:16:16.000 --> 00:16:22.000]  一個願意完全聽神父神旨意的僕人
[00:16:22.000 --> 00:16:24.000]  去到一個犧牲他的性命
[00:16:24.000 --> 00:16:25.000]  受苦
[00:16:25.000 --> 00:16:27.000]  在地上受苦的僕人
[00:16:27.000 --> 00:16:29.000]  所以我們看到原來
[00:16:29.000 --> 00:16:33.000]  原來主耶穌基督扮演的角色是甚麼呢
[00:16:33.000 --> 00:16:34.000]  我們看到第一點的問題
[00:16:34.000 --> 00:16:37.000]  我們是不是真的要信靠主耶穌出路
[00:16:37.000 --> 00:16:39.000]  原因是主耶穌
[00:16:39.000 --> 00:16:41.000]  是 答案是是
[00:16:41.000 --> 00:16:42.000]  可以信靠主耶穌基督
[00:16:42.000 --> 00:16:44.000]  因為他扮演的角色
[00:16:44.000 --> 00:16:47.000]  是一個傳遞神的愛的角色
[00:16:47.000 --> 00:16:51.000]  神父神是差派
[00:16:51.000 --> 00:16:53.000]  他的獨生愛子來到當中
[00:16:53.000 --> 00:16:56.000]  是將父神對我們的愛
[00:16:56.000 --> 00:16:57.000]  去做我們
[00:16:57.000 --> 00:16:59.000]  創造我們每一個人
[00:16:59.000 --> 00:17:00.000]  去愛我們
[00:17:00.000 --> 00:17:02.000]  神所創造的
[00:17:02.000 --> 00:17:04.000]  都是美好的
[00:17:04.000 --> 00:17:06.000]  我們所謂的被造之物
[00:17:06.000 --> 00:17:07.000]  原本的意思
[00:17:07.000 --> 00:17:08.000]  都是美好的
[00:17:08.000 --> 00:17:10.000]  他就將這個愛
[00:17:10.000 --> 00:17:12.000]  能夠帶到我們當中
[00:17:12.000 --> 00:17:13.000]  接著主耶穌基督
