
[00:00:00.000 --> 00:00:06.460]  偉大的甘地曾經被人問到他對基督教的看法
[00:01:52.560 --> 00:01:54.660]  第一,No.1是
[00:01:54.660 --> 00:01:57.360]  原來叫大眾,我也不知道,原來中文已經翻譯過
[00:01:57.360 --> 00:02:00.160]  就是大眾汽車,大家知不知道英文是什麼?
[00:02:00.160 --> 00:02:03.260]  就是Rosemarca,為什麼要叫大眾?真的不明白
[00:02:03.260 --> 00:02:06.260]  但是無論如何,這個名字的確是非常適合
[00:02:06.260 --> 00:02:09.760]  大眾,剛剛好,就是大眾都喜歡買的
[00:02:09.760 --> 00:02:11.760]  第二位是豐田
[00:02:11.760 --> 00:02:14.860]  又說不買日本的東西,我真的不太明白為什麼
[00:02:14.860 --> 00:02:19.460]  第三位就是本田,第四位才是品牌,自己品牌
[00:02:19.460 --> 00:02:22.260]  吉利,第五位就是比亞迪
[00:02:22.260 --> 00:02:26.460]  第六位是BMW,第七位是Benz
[00:02:26.460 --> 00:02:31.460]  為什麼這麼貴的Benz,BMW都是其中名列前茅的呢?
[00:02:31.460 --> 00:02:35.560]  因為這些是一些傳統的豪華品牌
[00:02:35.560 --> 00:02:38.160]  很多人很受歡迎,特別是歐洲
[00:02:38.160 --> 00:02:41.860]  歐洲的華人很喜歡駕駛BMW,很喜歡駕駛Benz
[00:02:41.860 --> 00:02:46.960]  Benz也有一個綽號叫做奔馳,它的中文名字叫奔馳
[00:02:46.960 --> 00:02:49.460]  因為它是一個比較豪華的房車
[00:02:49.460 --> 00:02:54.560]  或者代表著身份的象徵,大家有沒有駕駛Benz?
[00:02:54.560 --> 00:02:57.760]  幾年前其實Benz就一改作風了
[00:02:57.760 --> 00:03:02.960]  就放在車頭上面那個Logo,那個金屬片就改了
[00:03:02.960 --> 00:03:05.760]  你要知道Benz以前的舊版
[00:03:05.760 --> 00:03:08.660]  就會有一個金屬的洞在車頭那裡
[00:03:08.660 --> 00:03:12.760]  我經常在想,是不是可以脫落的呢?行不行啊?
[00:03:12.760 --> 00:03:15.760]  應該可以脫落的,我相信是吧?
[00:03:15.760 --> 00:03:18.160]  不知道可不可以會斷的呢?這些就不知道了
[00:03:18.160 --> 00:03:22.460]  但是,新版的Benz就不是這樣了
[00:03:22.460 --> 00:03:26.160]  新版的Benz那個墨頭就放在車頭蓋那裡
[00:03:26.160 --> 00:03:29.060]  貼在蓋子那裡,還有一個車牌上面
[00:03:29.060 --> 00:03:32.660]  有一個煲蓋那麼大的Benz的墨頭就貼上去了
[00:03:32.660 --> 00:03:34.760]  就是在那個位置那裡
[00:03:34.760 --> 00:03:37.360]  好像「驚死無人知」那樣
[00:03:37.360 --> 00:03:39.960]  有新,就真的有舊了,是不是?
[00:03:39.960 --> 00:03:42.560]  有舊的模型,有新的模型
[00:03:42.560 --> 00:03:46.560]  大家有沒有試過外賣店有時候會轉了menu
[00:03:46.560 --> 00:03:49.660]  一轉menu,就是說加價
[00:03:49.660 --> 00:03:52.060]  這個是通常的了,加價
[00:03:52.060 --> 00:03:55.460]  那麼有新的menu,就一定有舊的menu
[00:03:55.460 --> 00:03:57.760]  我們明白這個道理的,坦白說
[00:03:57.760 --> 00:04:00.560]  今天的經文也提到有新
[00:04:00.560 --> 00:04:02.260]  就是一條新的命令
[00:04:02.260 --> 00:04:04.660]  就是剛才我們讀的那一節經文
[00:04:04.660 --> 00:04:06.960]  什麼叫做命令呢?
[00:04:06.960 --> 00:04:09.360]  作為命令,它一定是需要
[00:04:09.360 --> 00:04:11.460]  一定要去做
[00:04:11.460 --> 00:04:14.160]  耶穌所說的一條命令
[00:04:14.160 --> 00:04:15.460]  命令就是指導
[00:04:15.460 --> 00:04:17.760]  這個字是指導一個高階的人物
[00:04:17.760 --> 00:04:19.660]  或者甚至是神
[00:04:19.660 --> 00:04:21.360]  給出的一個吩咐
[00:04:21.360 --> 00:04:24.860]  一個誡命,又或者是一個命令
[00:04:24.860 --> 00:04:26.760]  為什麼要下命令呢?
[00:04:26.760 --> 00:04:28.660]  重要的事就是下命令,是不是?
[00:04:28.660 --> 00:04:31.560]  一定要做的事,不就是命令嗎?
[00:04:31.560 --> 00:04:32.960]  又或者很難做
[00:04:32.960 --> 00:04:35.760]  它知道我們是不會做
[00:04:35.760 --> 00:04:38.060]  那就給我們一條命令
[00:04:38.060 --> 00:04:40.860]  愛是很難做的
[00:04:40.860 --> 00:04:42.660]  我們不想去做的
[00:04:42.660 --> 00:04:44.360]  所以下了一條命令
[00:04:44.360 --> 00:04:46.660]  要彼此相愛
[00:04:46.660 --> 00:04:49.860]  作為命令,不是一個邀請
[00:04:49.860 --> 00:04:51.260]  不是一個請求
[00:04:51.260 --> 00:04:52.960]  也不是一個選擇
[00:04:52.960 --> 00:04:57.060]  而是要求我們百分百的去順從
[00:04:57.060 --> 00:04:58.560]  還有第二件事
[00:04:58.560 --> 00:05:01.360]  這條命令是耶穌賜下來的
[00:05:01.360 --> 00:05:03.360]  我們知道我們在地上生活的時候
[00:05:03.360 --> 00:05:04.560]  你一定會知道
[00:05:04.560 --> 00:05:08.060]  我們有很多人都會給命令我們
[00:05:08.060 --> 00:05:09.860]  你的父母會不會給命令?
[00:05:09.860 --> 00:05:12.360]  作為父母會不會給命令的小朋友?
[00:05:12.360 --> 00:05:13.960]  會的
[00:05:13.960 --> 00:05:16.160]  老闆會不會給命令?
[00:05:16.160 --> 00:05:17.960]  老師會不會給命令?
[00:05:17.960 --> 00:05:19.260]  我們在這個世界裡面
[00:05:19.260 --> 00:05:22.260]  我們經歷過不少人給的命令
[00:05:22.260 --> 00:05:25.760]  特別是國家、掌權的君王等等
[00:05:25.760 --> 00:05:30.360]  有多少個命令是我們想真正去遵從的?
[00:05:30.360 --> 00:05:33.660]  很多時候,我們都不是很想去做
[00:05:33.660 --> 00:05:36.760]  但是這裡所給的命令是耶穌給的
[00:05:36.760 --> 00:05:38.260]  是神給的
[00:05:38.260 --> 00:05:40.760]  不到我們不遵從
[00:05:40.760 --> 00:05:42.360]  還有第三
[00:05:42.360 --> 00:05:46.460]  命令就一定可以做到
[00:05:46.460 --> 00:05:49.360]  如果不是做不到,就浪費力氣了
[00:05:49.360 --> 00:05:51.360]  我叫你上去天
[00:05:51.360 --> 00:05:53.460]  命令就是一定要每天都在天上的
[00:05:53.460 --> 00:05:54.260]  沒有人會做到
[00:05:54.260 --> 00:05:56.560]  那麼這個命令就浪費力氣了
[00:05:56.560 --> 00:05:59.560]  命令本身就一定能夠可以做到
[00:05:59.560 --> 00:06:01.560]  不知道大家有沒有養過寵物呢?
[00:06:01.560 --> 00:06:05.560]  你叫那隻狗走去,走!那隻狗不走,你會怎樣?
[00:06:05.560 --> 00:06:06.560]  你會不開心
[00:06:06.560 --> 00:06:11.760]  證明了可能主人教導不善
[00:06:11.760 --> 00:06:13.860]  我有時候我家裡有兩隻貓
[00:06:13.860 --> 00:06:17.260]  我叫,牠就會過來的
[00:06:17.260 --> 00:06:19.060]  我就說,食牙醫生,多謝
[00:06:19.060 --> 00:06:23.060]  牠就會走過來,好像想多謝似的
[00:06:23.060 --> 00:06:25.760]  那麼你要知道,你給一個命令
[00:06:25.760 --> 00:06:28.260]  你大概那隻寵物會照做
[00:06:28.260 --> 00:06:31.060]  因為你知道牠做了,你知道牠做到
[00:06:31.060 --> 00:06:34.460]  你叫那隻貓拿起筆,寫東西
[00:06:34.460 --> 00:06:36.860]  你就算叫一百次
[00:06:36.860 --> 00:06:38.560]  牠都不會做到的
[00:06:38.560 --> 00:06:39.460]  你沒理由那麼傻
[00:06:39.460 --> 00:06:42.360]  叫那隻狗開一部電腦,開了它
[00:06:42.360 --> 00:06:43.860]  輸入密碼
[00:06:43.860 --> 00:06:46.260]  我敢肯定是有些狗可能
[00:06:46.260 --> 00:06:48.660]  真的可能有一兩隻狗可以做到
[00:06:48.660 --> 00:06:51.160]  但是這個世界上面99%的狗
[00:06:51.160 --> 00:06:53.560]  都沒有可能做到這樣的指令
[00:06:53.560 --> 00:06:57.560]  指令是你必須能夠做到
[00:06:57.560 --> 00:06:59.760]  才叫做指令
[00:06:59.760 --> 00:07:01.460]  還有第二樣東西
[00:07:01.460 --> 00:07:03.360]  那麼舊的命令是什麼?
[00:07:03.360 --> 00:07:04.960]  這裡提到一條新的命令
[00:07:04.960 --> 00:07:06.560]  那就是有舊的命令
[00:07:06.560 --> 00:07:09.960]  大概就是《生命記》的六章第四節
[00:07:09.960 --> 00:07:13.360]  以及《利未記》第十九章第十八節
[00:07:13.360 --> 00:07:15.560]  我們一起看看這兩節經文,好嗎?
[00:07:15.560 --> 00:07:18.760]  《生命記》,我們一起讀這兩節經文,請讀
[00:07:18.760 --> 00:07:21.360]  以色列
[00:07:21.360 --> 00:07:25.360]  好,謝謝
[00:07:25.360 --> 00:07:28.360]  這兩條命令是最重要的
[00:07:28.360 --> 00:07:31.560]  那可能是舊命令,愛人如己
[00:07:31.560 --> 00:07:33.360]  但是約翰坊第十三章這裡
[00:07:33.360 --> 00:07:36.360]  耶穌強調的是新命令
[00:07:36.360 --> 00:07:39.160]  是你們要彼此相愛
[00:07:39.160 --> 00:07:41.860]  你回到教會內的朋友、弟兄姊妹
[00:07:41.860 --> 00:07:44.360]  你經常都會聽到教會、牧師等等
[00:07:44.360 --> 00:07:45.460]  那些人就會告訴你
[00:07:45.460 --> 00:07:47.660]  你們要彼此相愛
[00:07:47.660 --> 00:07:49.660]  這個就是這套教導出來的
[00:07:49.660 --> 00:07:52.460]  這條是新命令
[00:07:52.460 --> 00:07:54.760]  新在哪裡?我想請問
[00:07:54.760 --> 00:07:56.360]  《利未記》十九章第十八節
[00:07:56.360 --> 00:07:58.760]  不是清楚說到愛人如己嗎?
[00:07:58.760 --> 00:08:01.360]  愛其他人就好像愛你自己一樣
[00:08:01.360 --> 00:08:03.360]  那愛人如己是舊命令
[00:08:03.360 --> 00:08:06.960]  那彼此相愛又新在哪裡呢?
[00:08:06.960 --> 00:08:09.660]  無所謂,我們覺得聖經是這樣
[00:08:09.660 --> 00:08:11.260]  就照聽,對不對?
[00:08:11.260 --> 00:08:15.160]  我們讀聖經是會按照這樣的思維去讀聖經
[00:08:15.160 --> 00:08:16.660]  但是我們沒有想清楚
[00:08:16.660 --> 00:08:19.660]  為什麼耶穌說這是新的命令呢?
[00:08:19.660 --> 00:08:20.960]  新在哪裡呢?
[00:08:20.960 --> 00:08:23.760]  我們每一個月都會有一個主題的
[00:08:23.760 --> 00:08:26.260]  講道的經文,這次是第一次
[00:08:26.260 --> 00:08:29.060]  我們今天很想跟約翰福音這一節的經文
[00:08:29.060 --> 00:08:32.160]  去看看彼此相愛的這條命令
[00:08:32.160 --> 00:08:34.960]  為什麼是一條新的命令
[00:08:34.960 --> 00:08:37.760]  第一件事就是彼此相愛的新
[00:08:37.760 --> 00:08:40.460]  是在於學習主的榜樣
[00:08:40.460 --> 00:08:43.360]  來去照做
[00:08:43.360 --> 00:08:45.860]  留意,這一段經文有一個上文
[00:08:45.860 --> 00:08:49.060]  坦白說,這一段經文是第十三章
[00:08:49.060 --> 00:08:50.560]  約翰福音第十三章
[00:08:50.560 --> 00:08:54.560]  十三章有四個主要的段落
[00:08:54.560 --> 00:08:57.060]  第一個段落就是耶穌為門徒洗腳
[00:08:57.060 --> 00:09:00.860]  第二個段落就是耶穌預言自己會被出賣
[00:09:00.860 --> 00:09:02.360]  就是被猶大出賣
[00:09:02.360 --> 00:09:04.460]  還有第三就是相愛的誡命
[00:09:04.460 --> 00:09:05.960]  就是這一道的經文
[00:09:05.960 --> 00:09:08.260]  第四就是接下來的那一段
[00:09:08.260 --> 00:09:10.960]  就是彼得不認住
[00:09:10.960 --> 00:09:14.860]  而其中兩件事件是約翰福音獨家報導的
[00:09:14.860 --> 00:09:16.560]  就是第一件事件
[00:09:16.560 --> 00:09:19.360]  就是耶穌為門徒洗腳
[00:09:19.360 --> 00:09:21.860]  以及約翰福音這一道就是說
[00:09:21.860 --> 00:09:24.060]  相愛的新的命令
[00:09:24.060 --> 00:09:25.460]  而第一個的事件
[00:09:25.460 --> 00:09:27.760]  洗腳的事件和第四
[00:09:27.760 --> 00:09:29.460]  不認主的事件
[00:09:29.460 --> 00:09:31.760]  都涉及彼得
[00:09:31.760 --> 00:09:33.960]  可以說是首尾呼應
[00:09:33.960 --> 00:09:39.860]  而中間是放了兩個和光度有關的事件
[00:09:39.860 --> 00:09:43.960]  夜間猶大出去準備要賣耶穌的黑暗
[00:09:43.960 --> 00:09:45.460]  可恥的行為
[00:09:45.460 --> 00:09:49.460]  和耶穌滿有榮耀頒布的一條新的誡命
[00:09:49.460 --> 00:09:51.460]  在滿有榮耀的狀況之下
[00:09:51.460 --> 00:09:53.160]  頒布一條新的命令
[00:09:53.160 --> 00:09:54.960]  而這兩樂的情境
[00:09:54.960 --> 00:09:56.960]  就放在中間
[00:09:56.960 --> 00:09:59.360]  產生了一個很強烈的對比
[00:09:59.360 --> 00:10:03.060]  所以彼此相愛這條新的命令
[00:10:03.060 --> 00:10:07.860]  其實和相聞是一定分不開的
[00:10:07.860 --> 00:10:08.960]  就舉個例子
[00:10:08.960 --> 00:10:12.360]  十三章的第一節
[00:10:12.360 --> 00:10:13.760]  我們看看十三章第一節
[00:10:13.760 --> 00:10:15.360]  請讀,請讀
[00:10:15.360 --> 00:10:21.360]  如以前耶穌知道自己離世歸父的時候到了
[00:10:21.360 --> 00:10:24.460]  祂既然愛世間屬自己的人
[00:10:24.460 --> 00:10:26.660]  就愛他們到底
[00:10:26.660 --> 00:10:28.660]  十三章的一開始
[00:10:28.660 --> 00:10:30.060]  第一節
[00:10:30.060 --> 00:10:32.560]  約翰已經用了兩次
[00:10:32.560 --> 00:10:35.360]  「愛」這個動作的動詞
[00:10:35.360 --> 00:10:40.160]  去講到耶穌多麼愛世界裡屬於祂的人
[00:10:40.160 --> 00:10:43.960]  而且愛愛到的地步都是到底
[00:10:43.960 --> 00:10:47.160]  耶穌在第十三章的第十四節到第十五節
[00:10:47.160 --> 00:10:51.560]  也提到祂成為了一個榜樣
[00:10:51.560 --> 00:10:53.460]  示範給門徒弟
[00:10:53.460 --> 00:10:55.760]  怎樣去彼此洗腳
[00:10:55.760 --> 00:10:57.960]  祂就做了一個範例出來
[00:10:57.960 --> 00:11:00.360]  祂去洗門徒的腳
[00:11:00.360 --> 00:11:01.660]  甚至耶穌說
[00:11:01.660 --> 00:11:03.260]  你們要照做
[00:11:03.260 --> 00:11:04.760]  這樣行的人
[00:11:04.760 --> 00:11:06.360]  就是有福了
[00:11:06.360 --> 00:11:07.960]  而在不久之後
[00:11:07.960 --> 00:11:08.960]  就頒布了一條
[00:11:08.960 --> 00:11:11.760]  剛才我們讀的新的命令
[00:11:11.760 --> 00:11:14.760]  就是第十三章三十四節這裡所說
[00:11:14.760 --> 00:11:18.560]  要彼此相愛的新的命令
[00:11:18.560 --> 00:11:20.260]  耶穌也做了一個榜樣
[00:11:20.260 --> 00:11:22.960]  祂說我怎樣愛你們
[00:11:22.960 --> 00:11:25.760]  你們也要怎樣相愛
[00:11:25.760 --> 00:11:29.560]  所以耶穌不單止在洗禮那裡做了一個榜樣
[00:11:29.560 --> 00:11:31.160]  祂也說我愛的時候
[00:11:31.160 --> 00:11:32.760]  做了一個示範
[00:11:32.760 --> 00:11:35.460]  我不知道大家喜不喜歡玩桌遊
[00:11:35.460 --> 00:11:36.560]  有誰喜歡玩桌遊
[00:11:36.560 --> 00:11:37.460]  是不是舉手
[00:11:37.460 --> 00:11:38.460]  有些人喜歡玩
[00:11:38.460 --> 00:11:40.060]  大家認住手舉的那些
[00:11:40.060 --> 00:11:41.360]  有時候有些什麼桌遊
[00:11:41.360 --> 00:11:43.160]  記住叫他們去
[00:11:43.160 --> 00:11:45.460]  其實我很不喜歡玩桌遊
[00:11:45.460 --> 00:11:48.760]  特別是玩那些我沒玩過的桌遊
[00:11:48.760 --> 00:11:50.960]  通常沒玩過桌遊的時候
[00:11:50.960 --> 00:11:52.160]  那些人會玩的
[00:11:52.160 --> 00:11:53.260]  就會說一輪話
[00:11:53.260 --> 00:11:54.560]  告訴你怎樣玩
[00:11:54.560 --> 00:11:56.360]  真的聽到我生氣
[00:11:56.360 --> 00:11:57.260]  你說完一輪
[00:11:57.260 --> 00:11:59.760]  我也不知道你想說什麼
[00:11:59.760 --> 00:12:01.760]  最簡單就是一起玩
[00:12:01.760 --> 00:12:03.360]  你一邊玩一邊告訴我
[00:12:03.360 --> 00:12:04.960]  你讓我只說十分鐘
[00:12:04.960 --> 00:12:06.860]  怎樣玩那些規則
[00:12:06.860 --> 00:12:09.660]  說完之後我都沒有心機玩
[00:12:09.660 --> 00:12:11.260]  是有時候是這樣的
[00:12:11.260 --> 00:12:13.860]  我以前在長洲讀書的時候
[00:12:13.860 --> 00:12:16.260]  我就參加了足球試功
[00:12:16.260 --> 00:12:19.960]  我們教青少年足球
[00:12:19.960 --> 00:12:22.060]  教他們怎樣戴高帽
[00:12:22.060 --> 00:12:24.060]  然後怎樣推左走右
[00:12:24.060 --> 00:12:25.360]  做假動作
[00:12:25.360 --> 00:12:27.260]  你說呢
[00:12:27.260 --> 00:12:28.860]  是永遠教不懂的
[00:12:28.860 --> 00:12:30.260]  最簡單是怎樣
[00:12:30.260 --> 00:12:31.860]  那你做一次出來
[00:12:31.860 --> 00:12:32.660]  你怎樣戴高帽
[00:12:32.660 --> 00:12:33.660]  你怎樣推左走右
[00:12:33.660 --> 00:12:35.160]  你做一次出來
[00:12:35.160 --> 00:12:37.360]  那我就跟得上你
[00:12:37.360 --> 00:12:39.060]  你不做出來
[00:12:39.060 --> 00:12:41.960]  只有說字真的很難
[00:12:41.960 --> 00:12:42.860]  我不知道大家有沒有
[00:12:42.860 --> 00:12:46.160]  將小朋友送去學游泳
[00:12:46.160 --> 00:12:47.560]  我以前的小朋友
[00:12:47.560 --> 00:12:50.760]  小時候就送他們去游泳
[00:12:50.760 --> 00:12:52.560]  你知道便宜的游泳館
[00:12:52.560 --> 00:12:55.560]  就是康文署裡面的
[00:12:55.560 --> 00:12:58.260]  屬下的那些叫康體中心
[00:12:58.260 --> 00:12:59.760]  比如說 Scott Hall 的
[00:12:59.760 --> 00:13:02.060]  National Center 等等的地方
[00:13:02.060 --> 00:13:04.360]  我的小朋友都是去那裡學游泳的
[00:13:04.360 --> 00:13:06.660]  我第一次去見到他們學游泳的時候
[00:13:06.660 --> 00:13:08.160]  真的馬跪伏
[00:13:08.160 --> 00:13:09.660]  你就坐在那裡看著他
[00:13:09.660 --> 00:13:11.060]  看著他學
[00:13:11.060 --> 00:13:13.860]  那個教練就是站在池子上面的
[00:13:13.860 --> 00:13:15.560]  然後小朋友就在下面
[00:13:15.560 --> 00:13:17.060]  他教他們自由式
[00:13:17.060 --> 00:13:19.060]  這個手這樣動
[00:13:19.060 --> 00:13:21.460]  背泳就是他在上面動
[00:13:21.460 --> 00:13:23.460]  他不下水的
[00:13:23.460 --> 00:13:25.960]  我兩個兒子就在水池裡面
[00:13:25.960 --> 00:13:27.060]  所以我就想
[00:13:27.060 --> 00:13:29.560]  你不下水怎麼教
[00:13:29.560 --> 00:13:31.360]  隨便就有一次
[00:13:31.360 --> 00:13:32.560]  不知道為什麼富有的兒子
[00:13:32.560 --> 00:13:35.260]  就跟私人的泳館學游泳
[00:13:35.260 --> 00:13:37.160]  那些就真的是不明質素了
[00:13:37.160 --> 00:13:40.160]  就下水去教
[00:13:40.160 --> 00:13:42.660]  其實是很難搞的
[00:13:42.660 --> 00:13:44.460]  你自己不做示範的話
[00:13:44.460 --> 00:13:46.060]  你怎麼去跟進
[00:13:46.060 --> 00:13:47.860]  所以照做
[00:13:47.860 --> 00:13:50.260]  就是有一個示範在裡面
[00:13:50.260 --> 00:13:52.460]  這個示範是很重要的
[00:13:52.460 --> 00:13:53.660]  彼此洗腳
[00:13:53.660 --> 00:13:55.460]  耶穌做了一個榜樣
[00:13:55.460 --> 00:13:56.560]  一個示範
[00:13:56.560 --> 00:13:58.260]  叫他們照做
[00:13:58.260 --> 00:14:00.160]  這次講到我們就不會講
[00:14:00.160 --> 00:14:01.960]  洗腳的意思是什麼
[00:14:01.960 --> 00:14:02.860]  有機會的話
[00:14:02.860 --> 00:14:03.860]  另一天再學一次
[00:14:03.860 --> 00:14:05.760]  總有一次我們會講的
[00:14:05.760 --> 00:14:07.460]  不過我想你留意
[00:14:07.460 --> 00:14:10.460]  就是在洗腳的這個段落裡面
[00:14:10.460 --> 00:14:12.360]  「做」這個字
[00:14:12.360 --> 00:14:15.560]  是重複了「end」這麼多次
[00:14:15.560 --> 00:14:17.160]  你照做
[00:14:17.160 --> 00:14:18.460]  給一次相愛
[00:14:18.460 --> 00:14:19.460]  都是一樣的
[00:14:19.460 --> 00:14:21.060]  我怎樣愛你們
[00:14:21.060 --> 00:14:23.760]  你不照樣這樣相愛
[00:14:23.760 --> 00:14:27.460]  這個是一個學習的示範者
[00:14:27.460 --> 00:14:28.760]  耶穌
[00:14:28.760 --> 00:14:30.560]  祂不是一個普通的老師
[00:14:30.560 --> 00:14:32.460]  就是祂現在示範了給我們
[00:14:32.460 --> 00:14:34.760]  我們要學祂這樣
[00:14:34.760 --> 00:14:36.560]  祂不是一個普通的人物
[00:14:36.560 --> 00:14:38.860]  祂是耶穌基督
[00:14:38.860 --> 00:14:41.860]  怎樣去愛我們群體裡面的人
[00:14:41.860 --> 00:14:43.860]  怎樣去接納其他人
[00:14:43.860 --> 00:14:44.760]  是
[00:14:44.760 --> 00:14:46.560]  是有些東西可以做到的
[00:14:46.560 --> 00:14:47.760]  例如最近英國
[00:14:47.760 --> 00:14:48.360]  大家都知道
[00:14:48.360 --> 00:14:51.160]  有一些反右翼的人
[00:14:51.160 --> 00:14:52.760]  在這個大城市裡面
[00:14:52.760 --> 00:14:54.560]  幾千人出來舉牌
[00:14:54.560 --> 00:14:56.260]  說歡迎難民
[00:14:56.260 --> 00:14:57.560]  沒有仇恨
[00:14:57.560 --> 00:14:59.260]  甚至是沒有種族主義
[00:14:59.260 --> 00:15:01.260]  大家有沒有留意《承記》出來
[00:15:01.260 --> 00:15:02.260]  轉出來的時候
[00:15:02.260 --> 00:15:05.260]  以前不是有一些所謂的無家可歸的人
[00:15:05.260 --> 00:15:07.760]  坐在那裡問你拿錢的嗎
[00:15:07.760 --> 00:15:08.960]  其實他也不是坐在那裡問你
[00:15:08.960 --> 00:15:10.560]  有時候坐在那裡也不知道做什麼的
[00:15:10.560 --> 00:15:13.060]  那麼你會發覺最近沒有了
[00:15:13.060 --> 00:15:14.160]  不見了它的存在
[00:15:14.160 --> 00:15:17.360]  反而看到有一個標語貼在那裡
[00:15:17.360 --> 00:15:18.060]  你留意一下
[00:15:18.060 --> 00:15:19.560]  待會你喝茶的時候留意一下
[00:15:19.560 --> 00:15:21.560]  那個標語就是類似是說
[00:15:21.560 --> 00:15:26.260]  這些反種族的一些仇恨的標語
[00:15:26.260 --> 00:15:28.460]  那麼這些標語有沒有果效呢
[00:15:28.460 --> 00:15:30.360]  似乎又好像有
[00:15:30.360 --> 00:15:32.760]  挺有氣勢的一群出來
[00:15:32.760 --> 00:15:34.860]  這個平靜的遊行
[00:15:34.860 --> 00:15:37.360]  當然我們不知道這些遊行的人士
[00:15:37.360 --> 00:15:40.460]  心裡是不是真的這麼拜這件事
[00:15:40.460 --> 00:15:42.760]  但是我們知道他們都是普通人
[00:15:42.760 --> 00:15:44.260]  他們都不是完美的
[00:15:44.260 --> 00:15:47.060]  甚至我們說我們每一個都是罪人
[00:15:47.060 --> 00:15:48.360]  我們可以是他們學
[00:15:48.360 --> 00:15:50.160]  是不是學了所有的東西呢
[00:15:50.160 --> 00:15:52.060]  但是耶穌不是
[00:15:52.060 --> 00:15:53.860]  耶穌他是神
[00:15:53.860 --> 00:15:55.660]  他在地上的生命
[00:15:55.660 --> 00:15:57.360]  接觸的人的事蹟
[00:15:57.360 --> 00:15:58.860]  在聖經裡面
[00:15:58.860 --> 00:16:01.760]  有很多的記載
[00:16:01.760 --> 00:16:02.760]  聖經說
[00:16:02.760 --> 00:16:04.660]  我怎樣愛你們
[00:16:04.660 --> 00:16:06.860]  你們也要怎樣相愛
[00:16:06.860 --> 00:16:09.360]  賀我們的主耶穌
[00:16:09.360 --> 00:16:10.760]  我不知道大家有沒有
[00:16:10.760 --> 00:16:13.360]  就是回教會內的那些人
[00:16:13.360 --> 00:16:15.760]  我都算是從小到大回教會的
[00:16:15.760 --> 00:16:16.860]  我發現
[00:16:16.860 --> 00:16:19.360]  某一間神學院出來講道的那些人
[00:16:19.360 --> 00:16:21.760]  基本上都是一個版的
[00:16:21.760 --> 00:16:22.460]  例如
[00:16:22.460 --> 00:16:23.460]  就是對不起這個
[00:16:23.460 --> 00:16:24.560]  我希望沒有這些
[00:16:24.560 --> 00:16:27.960]  神學院的弟兄姊妹會籍的人在這裡
[00:16:27.960 --> 00:16:29.960]  我以前聽過一間學院神學院
[00:16:29.960 --> 00:16:31.760]  叫做海外神學院
[00:16:31.760 --> 00:16:32.760]  大家有沒有聽過
[00:16:32.760 --> 00:16:34.260]  一定有的
[00:16:34.260 --> 00:16:37.560]  如果你是海外神學院出來講道的那些人
[00:16:37.560 --> 00:16:40.160]  十個有八個都是那個版的
[00:16:40.160 --> 00:16:41.360]  就是穿這些衣服
[00:16:41.360 --> 00:16:44.260]  講話的態度都是差不多的
[00:16:44.260 --> 00:16:45.160]  為什麼呢
