
[00:00:00.000 --> 00:00:05.120]  徒長千輝,讓我們在聆聽主的說話,意思就是同心低頭禱告。
[00:08:12.560 --> 00:08:23.560]  首先讓我們去明白保羅他給了一個很重要的因素去辨別一個真偽的目者,
[00:08:23.560 --> 00:08:28.560]  就是一個人,他縱使他稱為自己是一個傳道人,
[00:08:28.560 --> 00:08:35.560]  他究竟他有一種什麼的心腸是在他的侍奉當中呢?
[00:08:35.560 --> 00:08:43.560]  所以今天和大家一起講道的題目,也是叫做明白真正神委任的目者的心腸,
[00:08:43.560 --> 00:08:51.560]  透過認識他的動機,來辨別他的真偽。
[00:08:51.560 --> 00:08:57.560]  好,讓我們回到哥羅西書第一章第三節第八節,我們一起再讀一次,好不好?
[00:09:02.560 --> 00:09:05.560]  好,找到之後我們一起去讀了。
[00:09:05.560 --> 00:09:11.560]  好,我們一起讀。
[00:09:11.560 --> 00:09:18.560]  我們感謝神,我們主耶穌基督的父,常常為你禱告,
[00:09:18.560 --> 00:09:25.560]  因輕見你們在基督耶穌裡的信心,並向眾星圖的愛心,
[00:09:25.560 --> 00:09:29.560]  是為那給你們存在天上的盼望。
[00:09:29.560 --> 00:09:36.560]  這盼望就是你們從前在福音真理的道上所聽見的。
[00:09:36.560 --> 00:09:41.560]  這福音傳到你們那裡,也傳到普天下,
[00:09:41.560 --> 00:09:46.560]  並且結果、增長如同在你們中間。
[00:09:46.560 --> 00:09:52.560]  自從你們聽見福音,真知道神恩惠的日子一樣,
[00:09:52.560 --> 00:09:59.560]  正如你們從我們所親愛,一同作僕人的已不可學的,
[00:09:59.560 --> 00:10:07.560]  他為我們作了基督中心的執事,也把你們因聖靈所傳的愛心,
[00:10:07.560 --> 00:10:09.560]  告訴了我們。
[00:10:09.560 --> 00:10:13.560]  今天我會分兩個部分和大家一起去看的。
[00:10:13.560 --> 00:10:17.560]  不過先看回上文第一召第二節,
[00:10:17.560 --> 00:10:25.560]  有不少的弟兄姊妹說,那些都是書信的慣常開頭,
[00:10:25.560 --> 00:10:30.560]  牧師又說成過中,其實想說什麼呢?
[00:10:30.560 --> 00:10:32.560]  其實我想再重覆說多一次,
[00:10:32.560 --> 00:10:36.560]  哥羅西書雖然是很短一卷的書信,
[00:10:36.560 --> 00:10:41.560]  但是他卻是有一位已經年事已高,
[00:10:41.560 --> 00:10:48.560]  但仍然關心著和他沒有直接關係的哥羅西教會的保羅,
[00:10:48.560 --> 00:10:53.560]  來為他們提供最適切的牧養。
[00:10:53.560 --> 00:10:58.560]  因此保羅在整個開端裡面,
[00:10:58.560 --> 00:11:04.560]  我們會留意到與其他保羅書信自然不同的地方,
[00:11:04.560 --> 00:11:13.560]  就是保羅是沒有任何的陳述,是希望有什麼謀求在教會裡面,
[00:11:13.560 --> 00:11:17.560]  反而他的目的是要幫助哥羅西教會的信徒,
[00:11:17.560 --> 00:11:21.560]  在日後的發展裡面能夠修正他們那條道路,
[00:11:21.560 --> 00:11:25.560]  使他們在屬靈的道路上知道怎樣去走,
[00:11:25.560 --> 00:11:31.560]  專心仰望的是上帝,而不是人。
[00:11:31.560 --> 00:11:34.560]  所以保羅這份心思,
[00:11:34.560 --> 00:11:39.560]  讓我們看見好像昔日但以理一樣的心態,
[00:11:39.560 --> 00:11:43.560]  對於猶大國的子民的未來,
[00:11:43.560 --> 00:11:45.560]  即使自己沒有事做得到,
[00:11:45.560 --> 00:11:48.560]  但是他仍然在末後的地方,
[00:11:48.560 --> 00:11:53.560]  能夠將他作出最大的一個關懷,
[00:11:53.560 --> 00:11:58.560]  去使到將來的猶大國的子民知道怎樣走。
[00:11:58.560 --> 00:12:05.560]  而第一章的第一節,我們看到保羅稱自己是神旨以下委任的仕途,
[00:12:05.560 --> 00:12:13.560]  因此哥羅西教會怎樣才能夠真正辨別到神委任的仕途呢?
[00:12:13.560 --> 00:12:17.560]  不是因為那個人他講得多漂亮,
[00:12:17.560 --> 00:12:20.560]  或者他口才多好,
[00:12:20.560 --> 00:12:27.560]  就去斷定這個一定是有恩賜的神委任的目者來到我們當中。
[00:12:27.560 --> 00:12:29.560]  保羅沒有用這些說話,
[00:12:29.560 --> 00:12:33.560]  反而我們在第一章第一節和第二節裏面,
[00:12:33.560 --> 00:12:40.560]  我們充分看到保羅是毫無任何自己的動機,
[00:12:40.560 --> 00:12:45.560]  有什麼索求而去寫這封書信。
[00:12:45.560 --> 00:12:51.560]  在這個大前提之下,進入到第三至第八節的經文,
[00:12:51.560 --> 00:12:53.560]  第一部分我們去看的,
[00:12:53.560 --> 00:12:57.560]  就是從第三節至到第六節的上半節,
[00:12:57.560 --> 00:13:01.560]  我們看見保羅感謝神,
[00:13:01.560 --> 00:13:09.560]  有一班充滿信望愛齊全的哥羅西教會的聖徒。
[00:13:09.560 --> 00:13:13.560]  請聽清楚這個標題,
[00:13:13.560 --> 00:13:17.560]  重點是感謝神,
[00:13:17.560 --> 00:13:20.560]  我們看回開始第三節,
[00:13:20.560 --> 00:13:23.560]  我們感謝神,
[00:13:23.560 --> 00:13:26.560]  我們主耶穌基督的父,
[00:13:26.560 --> 00:13:29.560]  常常為你們禱告。
[00:13:29.560 --> 00:13:35.560]  保羅的焦點是感謝神,
[00:13:35.560 --> 00:13:41.560]  即使他講給哥羅西教會的人聽都是感謝神,
[00:13:41.560 --> 00:13:47.560]  所以一開始他把焦點放在上帝的身上,
[00:13:47.560 --> 00:13:51.560]  為什麼我這麼強調這一點呢?
[00:13:51.560 --> 00:13:55.560]  曾經有些信徒問過我,
[00:13:55.560 --> 00:14:00.560]  牧師,你平時在教會辦公室做什麼?
[00:14:00.560 --> 00:14:02.560]  你有沒有這條問題?
[00:14:02.560 --> 00:14:06.560]  你想問我在教會辦公室做什麼?
[00:14:06.560 --> 00:14:08.560]  是不是在睡覺呢?
[00:14:08.560 --> 00:14:13.560]  還是在上網看Netflix?
[00:14:13.560 --> 00:14:19.560]  還是上網看一些無無畏畏的東西?
[00:14:19.560 --> 00:14:22.560]  是不是做這些事情呢?
[00:14:22.560 --> 00:14:26.560]  保羅在這裡提供了一個答案,
[00:14:26.560 --> 00:14:28.560]  一個牧者,
[00:14:28.560 --> 00:14:33.560]  第一件必然在教會裡經常做的事情,
[00:14:33.560 --> 00:14:38.560]  就是為你們禱告。
[00:14:38.560 --> 00:14:43.560]  有些信徒覺得禱告而已,
[00:14:43.560 --> 00:14:45.560]  不用做了,
[00:14:45.560 --> 00:14:47.560]  坐著閉上眼睛,
[00:14:47.560 --> 00:14:49.560]  說說話,
[00:14:49.560 --> 00:14:52.560]  是不是這麼簡單的事情呢?
[00:14:52.560 --> 00:14:55.560]  或許很多信徒的祈禱是這樣,
[00:14:55.560 --> 00:14:58.560]  或許甚至有些牧者的祈禱真的是這樣,
[00:14:58.560 --> 00:15:02.560]  但真正我們留心去看看,
[00:15:02.560 --> 00:15:05.560]  保羅在這裡講到一個牧者,
[00:15:05.560 --> 00:15:09.560]  是為信徒怎樣禱告呢?
[00:15:09.560 --> 00:15:12.560]  他是感謝神,
[00:15:12.560 --> 00:15:14.560]  感謝誰呢?
[00:15:14.560 --> 00:15:17.560]  主耶穌基督的父。
[00:15:17.560 --> 00:15:22.560]  感謝就不是空洞說話,
[00:15:22.560 --> 00:15:24.560]  感謝上帝,
[00:15:24.560 --> 00:15:26.560]  其實弟兄姊妹你祈禱,
[00:15:26.560 --> 00:15:29.560]  有時你的禱告生活是怎樣,
[00:15:29.560 --> 00:15:31.560]  其實我不多不少都會知道的,
[00:15:31.560 --> 00:15:34.560]  當你一開口祈禱我就會知道的,
[00:15:34.560 --> 00:15:36.560]  有很多信徒祈禱,
[00:15:36.560 --> 00:15:49.560]  全部的禱告內容都是一些屬靈的慣用詞,
[00:15:49.560 --> 00:15:51.560]  感謝上主,
[00:15:51.560 --> 00:15:53.560]  祢無限偉大,
[00:15:53.560 --> 00:15:55.560]  上帝祢是無所不在,
[00:15:55.560 --> 00:15:56.560]  無所不能,
[00:15:56.560 --> 00:15:57.560]  我依靠祢,
[00:15:57.560 --> 00:15:59.560]  我委身在祢裡面,
[00:15:59.560 --> 00:16:02.560]  你知不知道當你這樣講這些禱告,
[00:16:02.560 --> 00:16:04.560]  發出這類型的禱告,
[00:16:04.560 --> 00:16:09.560]  其實我都知道你都是平日的祈禱生活,
[00:16:09.560 --> 00:16:13.560]  是沒有留意你自己的屬靈狀態,
[00:16:13.560 --> 00:16:15.560]  聽清楚這句話,
[00:16:15.560 --> 00:16:22.560]  保羅為哥羅西教會感謝神,
[00:16:22.560 --> 00:16:28.560]  必然是清楚知道哥羅西教會,
[00:16:28.560 --> 00:16:31.560]  他們有些什麼地方是值得感謝,
[00:16:31.560 --> 00:16:34.560]  我們一會兒會詳細去看,
[00:16:34.560 --> 00:16:38.560]  不是空洞地講幾句話,
[00:16:38.560 --> 00:16:41.560]  我作為一個牧者上上,
[00:16:41.560 --> 00:16:44.560]  雖然我們教會沒有辦公室,
[00:16:44.560 --> 00:16:46.560]  我是work from home,
[00:16:46.560 --> 00:16:49.560]  但是每次每一日,
[00:16:49.560 --> 00:16:51.560]  我的生活都是為了弟兄姊妹,
[00:16:51.560 --> 00:16:55.560]  你的靈性狀態去禱告,
[00:16:55.560 --> 00:16:59.560]  要理解你的狀態是如何,
[00:16:59.560 --> 00:17:04.560]  而去預備我接下來其他的事情,
[00:17:04.560 --> 00:17:06.560]  包括講道,
[00:17:06.560 --> 00:17:10.560]  哥羅西書不是偶然,
[00:17:10.560 --> 00:17:14.560]  講完舊約隨便找一卷新約來講,
[00:17:14.560 --> 00:17:15.560]  不是這樣,
[00:17:15.560 --> 00:17:20.560]  而是哥羅西書的講道是承接,
[00:17:20.560 --> 00:17:22.560]  因為內容承接,
[00:17:22.560 --> 00:17:24.560]  但以理書裡面,
[00:17:24.560 --> 00:17:28.560]  那位牧者好像但以一樣的神的僕人,
[00:17:28.560 --> 00:17:32.560]  怎樣去關懷他的信徒,
[00:17:32.560 --> 00:17:34.560]  關懷他的子民,
[00:17:34.560 --> 00:17:38.560]  所以當我們即使作為傳道人,
[00:17:38.560 --> 00:17:40.560]  平日在教會裡面,
[00:17:40.560 --> 00:17:42.560]  辦公室也好,
[00:17:42.560 --> 00:17:43.560]  我work from home也好,
[00:17:43.560 --> 00:17:46.560]  我們的禱告其實都是為了弟兄姊妹,
[00:17:46.560 --> 00:17:50.560]  你的個別特別的需要去代禱,
[00:17:50.560 --> 00:17:52.560]  我覺得有一位弟兄,
[00:17:52.560 --> 00:17:54.560]  我曾經很欣賞他的代禱,
[00:17:54.560 --> 00:17:57.560]  他走來問我牧師,
[00:17:57.560 --> 00:18:00.560]  那個弟兄或者那個姊妹,
[00:18:00.560 --> 00:18:01.560]  曾經怎樣怎樣,
[00:18:01.560 --> 00:18:03.560]  他近況如何,
[00:18:03.560 --> 00:18:04.560]  你有沒有去update,
[00:18:04.560 --> 00:18:06.560]  我想為他代禱,
[00:18:06.560 --> 00:18:09.560]  弟兄姊妹,
[00:18:09.560 --> 00:18:14.560]  因為他關心弟兄姊妹的靈性狀況,
[00:18:14.560 --> 00:18:18.560]  所以他知道一點的時候去代禱,
[00:18:18.560 --> 00:18:20.560]  而當他代禱的時候,
[00:18:20.560 --> 00:18:22.560]  他想更知道更準確,
[00:18:22.560 --> 00:18:25.560]  為他必定的需要而去代禱,
[00:18:25.560 --> 00:18:28.560]  所以他主動去找多些資料,
[00:18:28.560 --> 00:18:32.560]  來為他更作仔細的禱告,
[00:18:32.560 --> 00:18:37.560]  這個就是保羅的禱告的第一個重點,
[00:18:37.560 --> 00:18:42.560]  他要明白到教會的狀態需要,
[00:18:42.560 --> 00:18:47.560]  來去按需要禱告,
[00:18:47.560 --> 00:18:50.560]  並且調整他的教導,
[00:18:50.560 --> 00:18:54.560]  或者怎樣去牧養教會,
[00:18:54.560 --> 00:18:56.560]  就好像一個媽媽一樣,
[00:18:56.560 --> 00:19:01.560]  我不知道大家現在怎樣去做媽媽爸爸,
[00:19:01.560 --> 00:19:04.560]  我們在加拿大通常的做法就是,
[00:19:04.560 --> 00:19:06.560]  買菜煮飯,
[00:19:06.560 --> 00:19:11.560]  就看看超級市場減價是在賣什麼,
[00:19:11.560 --> 00:19:14.560]  但除此之外,
[00:19:14.560 --> 00:19:18.560]  我們往往做父母的買菜煮飯,
[00:19:18.560 --> 00:19:23.560]  其實是在想子女或者家人,
[00:19:23.560 --> 00:19:28.560]  他們有什麼健康需要,
[00:19:28.560 --> 00:19:31.560]  譬如最簡單,
[00:19:31.560 --> 00:19:34.560]  如果我見到我自己的子女,
[00:19:34.560 --> 00:19:37.560]  出滿了暗瘡的話,
[00:19:37.560 --> 00:19:40.560]  我就很自然去想,
[00:19:40.560 --> 00:19:44.560]  去超級市場不是買看今天特價是什麼,
[00:19:44.560 --> 00:19:51.560]  而是去看看有沒有貴妃展,
[00:19:51.560 --> 00:19:54.560]  貴貴的貴妃展,
[00:19:54.560 --> 00:19:57.560]  買回去煲花旗參,
[00:19:57.560 --> 00:20:01.560]  希望幫他們清清熱,
[00:20:01.560 --> 00:20:06.560]  做牧者的心腸就好像做父母一樣,
[00:20:06.560 --> 00:20:08.560]  人們經常說我不懂做父母,
[00:20:08.560 --> 00:20:10.560]  因為你沒有關心過你的子女,
[00:20:10.560 --> 00:20:11.560]  你當然不會做,
[00:20:11.560 --> 00:20:13.560]  但當你肯關心他的時候,
[00:20:13.560 --> 00:20:17.560]  你必然會知道他的需要是什麼,
[00:20:17.560 --> 00:20:21.560]  由他小時候,他剛出生,
[00:20:21.560 --> 00:20:25.560]  他哭你就會去看看他的紙尿片是不是大了,
[00:20:25.560 --> 00:20:27.560]  是不是肚子餓了,
[00:20:27.560 --> 00:20:33.560]  你會按照他的需要去做餵養,
[00:20:33.560 --> 00:20:36.560]  同樣做牧者一樣,
[00:20:36.560 --> 00:20:41.560]  保羅常常為他們向父神感謝,
[00:20:41.560 --> 00:20:43.560]  為他們禱告,
[00:20:43.560 --> 00:20:48.560]  因為保羅要知道的是他們真正的屬靈需要是什麼,
[00:20:48.560 --> 00:20:50.560]  什麼屬靈需要,
[00:20:50.560 --> 00:20:55.560]  第四節至第六節上半節就詳細記載了給我們知道,
[00:20:55.560 --> 00:21:03.560]  他說:因我聽見你們在基督裡的信心,
[00:21:03.560 --> 00:21:06.560]  並向眾聖徒的愛心,
[00:21:06.560 --> 00:21:10.560]  是為那給你們存在天上的盼望,
[00:21:10.560 --> 00:21:16.560]  這盼望就是你們從前在福音真理的道上所聽見的,
[00:21:16.560 --> 00:21:19.560]  這福音傳到你們那裡,
[00:21:19.560 --> 00:21:23.560]  也傳到普天之下,
[00:21:23.560 --> 00:21:26.560]  並且結果子增長,
[00:21:26.560 --> 00:21:29.560]  如同在你們中間。
[00:21:29.560 --> 00:21:33.560]  這句聖經說什麼呢?
[00:21:33.560 --> 00:21:40.560]  這句聖經其實是保羅原來收到消息,
[00:21:40.560 --> 00:21:46.560]  聽到哥羅西教會他們那個狀況,
[00:21:46.560 --> 00:21:50.560]  保羅從哪一個人聽到他們的狀況呢?
[00:21:50.560 --> 00:21:52.560]  如果我們偷偷看,
[00:21:52.560 --> 00:21:56.560]  就可以知道原來在第七節那裡介紹到有一個人物,
[00:21:56.560 --> 00:21:58.560]  叫做爾巴弗,
[00:21:58.560 --> 00:22:02.560]  原來保羅有一位童工叫做爾巴弗,
[00:22:02.560 --> 00:22:06.560]  爾巴弗向他報告,
[00:22:06.560 --> 00:22:11.560]  哥羅西教會的眾聖徒的狀態如何,
[00:22:11.560 --> 00:22:13.560]  這些不是叫小報告,
[00:22:13.560 --> 00:22:17.560]  這些叫做對教會的關懷理解,
[00:22:17.560 --> 00:22:20.560]  而保羅去問及一位童工,
[00:22:20.560 --> 00:22:23.560]  為什麼要問爾巴弗這位童工,
[00:22:23.560 --> 00:22:31.560]  因為爾巴弗就是哥羅西本地人,
[00:22:31.560 --> 00:22:35.560]  他問一個本地的童工,
[00:22:35.560 --> 00:22:40.560]  老遠來到保羅的身邊,
[00:22:40.560 --> 00:22:42.560]  他信了主,
[00:22:42.560 --> 00:22:45.560]  知道他們教會的狀況,
[00:22:45.560 --> 00:22:54.560]  保羅見到哥羅西教會他們的情況就非常之喜悅,
[00:22:54.560 --> 00:22:56.560]  因此感謝神,
[00:22:56.560 --> 00:22:58.560]  喜悅在什麼呢?
[00:22:58.560 --> 00:23:03.560]  因為看到他們在基督耶穌裡有信心,
[00:23:03.560 --> 00:23:07.560]  並且向眾聖徒有愛心,
[00:23:07.560 --> 00:23:13.560]  而且是為了他們在傳在天上的那份盼望,
[00:23:13.560 --> 00:23:19.560]  而繼續在這份盼望上繼續努力,
[00:23:19.560 --> 00:23:22.560]  我們去分析一下,
[00:23:22.560 --> 00:23:25.560]  或者探究一下,
[00:23:25.560 --> 00:23:27.560]  這幾樣東西是什麼,
[00:23:27.560 --> 00:23:32.560]  第一,在基督耶穌裡的信心,
[00:23:32.560 --> 00:23:41.560]  這是表明保羅清楚知道哥羅西教會的信徒,
[00:23:41.560 --> 00:23:54.560]  他們沒有離開基督耶穌這個核心拯救者的救恩來源,
[00:23:54.560 --> 00:24:03.560]  他們所得到的結果是完全信任在基督耶穌裡面,
[00:24:03.560 --> 00:24:07.560]  或者用另一個翻譯的方法,
[00:24:07.560 --> 00:24:10.560]  就是你們的信心在基督裡,
[00:24:10.560 --> 00:24:18.560]  耶穌基督給你們的信心不是任何其他地方的信心,
[00:24:18.560 --> 00:24:22.560]  而是有耶穌存在其中的,
[00:24:22.560 --> 00:24:30.560]  簡單來說,他們有的信心是有耶穌同處的信心,
[00:24:30.560 --> 00:24:34.560]  或者說得更直白一點,
[00:24:34.560 --> 00:24:39.560]  就是跟耶穌的信是相同的,
[00:24:39.560 --> 00:24:43.560]  耶穌的信是什麼呢?
[00:24:43.560 --> 00:24:48.560]  就是對上帝父神的完全信賴,
[00:24:48.560 --> 00:24:50.560]  為什麼我們知道呢?
[00:24:50.560 --> 00:24:53.560]  因為在之前第三節不是說了,
[00:24:53.560 --> 00:24:59.560]  耶穌和父神之間的關係是父與子之間的關係,
[00:24:59.560 --> 00:25:02.560]  兒子不會懷疑父親,
[00:25:02.560 --> 00:25:07.560]  而且兒子還要為了父親所期望的事情,
[00:25:07.560 --> 00:25:11.560]  去願意犧牲父上自己的生命,
[00:25:11.560 --> 00:25:22.560]  碰巧今天我爸爸生日,我做兒子的都會為爸爸慶祝生日,
[00:25:22.560 --> 00:25:27.560]  雖然不在身邊,人到都錢到,
[00:25:27.560 --> 00:25:30.560]  為他付出一些我能夠付出的東西,
[00:25:30.560 --> 00:25:33.560]  希望父親喜悅的事,
[00:25:33.560 --> 00:25:41.560]  生活在西方社會內那裡,buy a lunch,buy a big dinner,
[00:25:41.560 --> 00:25:45.560]  請他吃頓飯都可以,
[00:25:45.560 --> 00:25:50.560]  耶穌基督對父神的心就是這樣,
[00:25:50.560 --> 00:25:54.560]  為了父神拯救人,
[00:25:54.560 --> 00:25:57.560]  恢復人離開罪,
[00:25:57.560 --> 00:26:01.560]  這個計劃,這個心願,
[00:26:01.560 --> 00:26:04.560]  他願意將自己的生命放上,
[00:26:04.560 --> 00:26:10.560]  完全無保留地去為父神付出,
[00:26:10.560 --> 00:26:17.560]  而哥羅西教會你們就是有一個這樣的心。
[00:26:17.560 --> 00:26:24.560]  第二,並向眾星圖的愛心,
[00:26:24.560 --> 00:26:31.560]  請留意,這句說話講到愛心,我們就將它騰空講到無限大,
[00:26:31.560 --> 00:26:36.560]  愛心呀,我們要用愛去接待人家,
[00:26:36.560 --> 00:26:43.560]  對,但是請留意,向眾星圖的愛心是什麼呢?
[00:26:43.560 --> 00:26:50.560]  在這裡其實就講到在教會裡面的侍奉的問題了,
[00:26:50.560 --> 00:26:55.560]  哥羅西教會的信徒,
[00:26:55.560 --> 00:27:03.560]  就是為了幫助在教會其他的人,
[00:27:03.560 --> 00:27:10.560]  來讓他們更加的明白上帝的心思意念,來參與侍奉,
[00:27:10.560 --> 00:27:17.560]  這個所謂愛心,其實就是為他們最大的益處的考量,
[00:27:17.560 --> 00:27:22.560]  不只是討好,很多信徒誤會,
[00:27:22.560 --> 00:27:29.560]  愛心就是說什麼都不要追究了,有錯就不要講了,愛心呀,
[00:27:29.560 --> 00:27:33.560]  聖經其實愛心這個說法,
[00:27:33.560 --> 00:27:39.560]  是包括指督責的功效的,
[00:27:39.560 --> 00:27:44.560]  你想那個人好,你才會去提出他的問題,
[00:27:44.560 --> 00:27:49.560]  所以弟兄姊妹,
[00:27:49.560 --> 00:27:54.560]  哥羅西教會原來他不單止在耶穌基督身上,
[00:27:54.560 --> 00:27:58.560]  有同向父神的心一樣,
[00:27:58.560 --> 00:28:04.560]  他向著同樣自己教會裡面實在的每一個會眾,
[00:28:04.560 --> 00:28:11.560]  他們都是以愛心相待,希望大家能夠同樣在上帝裡面,
