
[00:00:00.000 --> 00:00:05.200]  剛才我們的題目是「一個都不忘記」
[00:03:45.680 --> 00:03:47.280]  就變成雙倍了
[00:03:47.280 --> 00:03:49.280]  三四十隻在那裡不停地飛
[00:03:49.280 --> 00:03:50.480]  在那裡表演
[00:03:50.480 --> 00:03:53.680]  其實真的比你看飛機表演好
[00:03:53.680 --> 00:03:55.680]  有時候我們一年就要買飛機去
[00:03:55.680 --> 00:03:59.880]  去San Pedro那裡看那些飛機
[00:03:59.880 --> 00:04:02.480]  牠簡直比飛機更厲害
[00:04:02.480 --> 00:04:06.480]  牠們完全幾十隻鳥是不會亂的
[00:04:06.480 --> 00:04:07.680]  好了 飛完一層
[00:04:07.680 --> 00:04:09.480]  大概幾個圈
[00:04:09.480 --> 00:04:10.480]  牠就停在那裡
[00:04:10.480 --> 00:04:12.680]  在一支電線桿那裡
[00:04:12.680 --> 00:04:15.080]  排隊排到很直的
[00:04:15.080 --> 00:04:16.680]  這奇景你知不知道
[00:04:16.680 --> 00:04:18.680]  我每一次走Newton的時候
[00:04:18.680 --> 00:04:20.480]  我都很欣賞的
[00:04:20.480 --> 00:04:22.080]  有時候帶著我
[00:04:22.080 --> 00:04:24.080]  跟女兒和孫兒一起走
[00:04:24.080 --> 00:04:27.280]  你看看神創造多奇妙
[00:04:27.280 --> 00:04:28.880]  沒有人教牠們的
[00:04:28.880 --> 00:04:31.880]  牠們自己有個領袖
[00:04:31.880 --> 00:04:34.680]  跟著領袖就去飛了
[00:04:34.680 --> 00:04:36.480]  多漂亮
[00:04:36.480 --> 00:04:39.680]  神真的做了很多種不同的飛鳥
[00:04:39.680 --> 00:04:41.680]  牠看是好的
[00:04:41.680 --> 00:04:43.680]  我們看到宇宙萬物的東西
[00:04:43.680 --> 00:04:46.680]  你有沒有欣賞牠的好呢
[00:04:46.680 --> 00:04:48.880]  神就賜福給這一切
[00:04:48.880 --> 00:04:50.880]  水裡面的東西
[00:04:50.880 --> 00:04:53.480]  在天上飛的小鳥
[00:04:53.480 --> 00:04:55.680]  神單單看是好的
[00:04:55.680 --> 00:04:58.080]  更加賜福牠們
[00:04:58.080 --> 00:05:00.080]  這個就是第五天的時候
[00:05:00.080 --> 00:05:02.880]  神造魚造小鳥
[00:05:02.880 --> 00:05:05.880]  今天你可以到處去祝福
[00:05:05.880 --> 00:05:07.680]  小鳥我祝福你
[00:05:07.680 --> 00:05:09.880]  越唱歌越好聽
[00:05:09.880 --> 00:05:10.880]  你可以的
[00:05:10.880 --> 00:05:13.480]  我的窗口就是分鴨
[00:05:13.480 --> 00:05:15.680]  有兩棵樹
[00:05:15.680 --> 00:05:18.280]  那些小鳥每天都叫醒你
[00:05:18.280 --> 00:05:19.280]  我不是罵牠們
[00:05:19.280 --> 00:05:20.680]  我是謝謝你
[00:05:20.680 --> 00:05:22.880]  你唱歌這麼好聽
[00:05:22.880 --> 00:05:24.080]  而且不用調鬧鐘
[00:05:24.080 --> 00:05:26.480]  你就叫醒我了
[00:05:26.480 --> 00:05:27.880]  你祝福牠們
[00:05:27.880 --> 00:05:29.880]  那些花還在你門口
[00:05:29.880 --> 00:05:31.480]  無論玫瑰花
[00:05:31.480 --> 00:05:32.480]  什麼花都好
[00:05:32.480 --> 00:05:33.480]  你每天走過就說
[00:05:33.480 --> 00:05:35.080]  你真的很漂亮
[00:05:35.080 --> 00:05:36.680]  越來越漂亮
[00:05:36.680 --> 00:05:39.080]  越來越漂亮長得健康
[00:05:39.080 --> 00:05:41.080]  你那些果樹
[00:05:41.080 --> 00:05:42.080]  檸檬也好
[00:05:42.080 --> 00:05:42.880]  橙也好
[00:05:42.880 --> 00:05:44.680]  或者是有些人
[00:05:44.680 --> 00:05:46.680]  很多種火龍果
[00:05:46.680 --> 00:05:47.680]  我也吃過別人種的
[00:05:47.680 --> 00:05:48.680]  很漂亮的火龍果
[00:05:48.680 --> 00:05:50.080]  比在街上買的更漂亮
[00:05:50.080 --> 00:05:52.280]  你每天淋水的時候
[00:05:52.280 --> 00:05:54.280]  施肥的時候就祝福牠們
[00:05:54.280 --> 00:05:57.080]  你真的長得很漂亮
[00:05:57.080 --> 00:06:00.680]  你的果又甜又好吃
[00:06:00.680 --> 00:06:02.880]  多出一點
[00:06:02.880 --> 00:06:05.680]  繼續多出一點果子
[00:06:05.680 --> 00:06:07.280]  你可以祝福牠們
[00:06:07.280 --> 00:06:09.280]  牠們就會越來越
[00:06:09.280 --> 00:06:11.480]  茂盛越來越好
[00:06:11.480 --> 00:06:13.280]  神祝福這個地
[00:06:13.280 --> 00:06:14.880]  祝福一切
[00:06:14.880 --> 00:06:18.880]  祂看的都是好的
[00:06:18.880 --> 00:06:19.880]  來到新約
[00:06:19.880 --> 00:06:22.080]  你會發覺主耶穌也是一樣
[00:06:22.080 --> 00:06:26.680]  祂用天父看顧養活麻雀
[00:06:26.680 --> 00:06:29.280]  來教導我們什麼功課
[00:06:29.280 --> 00:06:30.880]  我們一起來讀一下
[00:06:30.880 --> 00:06:34.080]  馬太福音第六章二十五到二十六節
[00:06:34.080 --> 00:06:35.280]  一起讀
[00:06:35.280 --> 00:06:37.880]  所以我告訴你們
[00:06:37.880 --> 00:06:41.480]  不要為生命憂慮吃什麼
[00:06:41.480 --> 00:06:42.680]  喝什麼
[00:06:42.680 --> 00:06:45.880]  為身體憂慮穿什麼
[00:06:45.880 --> 00:06:48.880]  生命不剩於飲食嗎
[00:06:48.880 --> 00:06:52.080]  身體不剩於衣裳嗎
[00:06:52.080 --> 00:06:55.480]  你們看那天上的飛鳥
[00:06:55.480 --> 00:06:57.880]  也不種也不收
[00:06:57.880 --> 00:07:00.480]  也不積蓄在倉裡
[00:07:00.480 --> 00:07:05.080]  你們的天父尚且養活牠
[00:07:05.080 --> 00:07:09.280]  不比飛鳥貴重得多嗎
[00:07:09.280 --> 00:07:13.080]  耶穌基督又用了小鳥來提醒我們
[00:07:13.080 --> 00:07:16.080]  你不要為這麼多事憂慮
[00:07:16.080 --> 00:07:19.480]  我們最喜歡憂慮的是什麼呢
[00:07:19.480 --> 00:07:23.880]  就是我會不會身體健康呢
[00:07:23.880 --> 00:07:27.080]  我會不會長命百歲呢
[00:07:27.080 --> 00:07:29.080]  我會不會不只是長
[00:07:29.080 --> 00:07:30.480]  我是有福的
[00:07:30.480 --> 00:07:32.280]  你知道福六壽
[00:07:32.280 --> 00:07:35.280]  如果有這些就好了
[00:07:35.280 --> 00:07:36.880]  所以每天就休了
[00:07:36.880 --> 00:07:39.280]  我喝這些東西究竟有沒有益
[00:07:39.280 --> 00:07:42.080]  我要吃什麼維他命好呢
[00:07:42.080 --> 00:07:43.080]  還有就是
[00:07:43.080 --> 00:07:45.680]  又很注重自己的樣貌
[00:07:45.680 --> 00:07:47.680]  外形或者衣著
[00:07:47.680 --> 00:07:50.680]  又經常要想想怎樣配搭
[00:07:50.680 --> 00:07:51.880]  甚至有些人
[00:07:51.880 --> 00:07:53.080]  你知不知道告訴我
[00:07:53.080 --> 00:07:53.880]  已經不是一個了
[00:07:53.880 --> 00:07:54.680]  好幾個跟我說
[00:07:54.680 --> 00:07:55.880]  他說你知不知道
[00:07:55.880 --> 00:07:58.880]  我一不開心就做了一件事
[00:07:58.880 --> 00:08:00.880]  去哪裡
[00:08:00.880 --> 00:08:03.880]  去購物
[00:08:03.880 --> 00:08:05.280]  所以你知道嗎
[00:08:05.280 --> 00:08:08.080]  我經常都買了一大堆衣服
[00:08:08.080 --> 00:08:10.280]  特別是便宜價的東西
[00:08:10.280 --> 00:08:12.880]  很生氣你買的
[00:08:12.880 --> 00:08:15.480]  一買就十件八件
[00:08:15.480 --> 00:08:17.480]  一買鞋子又配上衣服
[00:08:17.480 --> 00:08:19.280]  又不知道多少對
[00:08:19.280 --> 00:08:21.480]  塞滿在衣櫃裡
[00:08:21.480 --> 00:08:23.080]  你知不知道就沒得放了
[00:08:23.080 --> 00:08:24.080]  這樣抄抄抄
[00:08:24.080 --> 00:08:24.880]  都還沒穿過
[00:08:24.880 --> 00:08:26.480]  這裡還有那些Tag在這裡
[00:08:26.480 --> 00:08:27.680]  那個牌在這裡
[00:08:27.680 --> 00:08:29.680]  都是要清掉它了
[00:08:29.680 --> 00:08:31.080]  所以送給別人的東西
[00:08:31.080 --> 00:08:33.480]  有很多時都還沒穿過
[00:08:33.480 --> 00:08:35.480]  還有牌在這裡
[00:08:35.480 --> 00:08:38.880]  我們人真的為太多東西去憂慮
[00:08:38.880 --> 00:08:41.080]  煩擾
[00:08:41.080 --> 00:08:42.880]  有時都不知道怎樣去
[00:08:42.880 --> 00:08:46.680]  去真的過一個
[00:08:46.680 --> 00:08:49.480]  自由輕鬆一點的生活
[00:08:49.480 --> 00:08:51.480]  耶穌基督教我們
[00:08:51.480 --> 00:08:53.080]  你看
[00:08:53.080 --> 00:08:55.280]  看看天上的飛鳥
[00:08:55.280 --> 00:08:57.480]  它們又不種又不收
[00:08:57.480 --> 00:09:00.080]  它們都不積蓄在倉裡面
[00:09:00.080 --> 00:09:02.880]  但是天父上者養活它們
[00:09:02.880 --> 00:09:07.280]  你們不是比飛鳥貴重得多嗎
[00:09:07.280 --> 00:09:09.680]  這裡有個比較在這裡
[00:09:09.680 --> 00:09:13.080]  究竟誰更加貴重呢
[00:09:13.080 --> 00:09:14.280]  小鳥很貴重
[00:09:14.280 --> 00:09:15.680]  因為它有生命的
[00:09:15.680 --> 00:09:17.680]  甚至一隻小螞蟻
[00:09:17.680 --> 00:09:19.480]  它都有生命的
[00:09:19.480 --> 00:09:21.080]  但是比較起來
[00:09:21.080 --> 00:09:22.680]  原來神造人
[00:09:22.680 --> 00:09:24.280]  人更加寶貴
[00:09:24.280 --> 00:09:27.280]  因為人是按著神的形象
[00:09:27.280 --> 00:09:29.880]  和祂的樣式造的
[00:09:29.880 --> 00:09:32.280]  就是說你裡面有靈魂
[00:09:32.280 --> 00:09:35.080]  你有神的屬性
[00:09:35.080 --> 00:09:39.080]  原來祂有愛你也有愛
[00:09:39.080 --> 00:09:42.280]  如果祂是有憐憫同情的心
[00:09:42.280 --> 00:09:44.280]  你也有憐憫同情的心
[00:09:44.280 --> 00:09:46.280]  為甚麼你打開電視看到
[00:09:46.280 --> 00:09:48.080]  土耳其敘利亞
[00:09:48.080 --> 00:09:49.680]  你會真的流淚
[00:09:49.680 --> 00:09:51.680]  你會覺得為甚麼會這樣呢
[00:09:51.680 --> 00:09:54.080]  那些屋好像火柴屋一樣
[00:09:54.080 --> 00:09:55.680]  一下倒就倒了
[00:09:55.680 --> 00:09:57.680]  不是還有一些鋼線在那裡
[00:09:57.680 --> 00:09:59.880]  甚麼都倒了
[00:09:59.880 --> 00:10:01.680]  你會有那種憐憫的心
[00:10:01.680 --> 00:10:03.880]  我怎樣去幫一下祂們呢
[00:10:03.880 --> 00:10:06.480]  因為你是神所造的
[00:10:06.480 --> 00:10:08.880]  神就將那種憐憫同情的心
[00:10:08.880 --> 00:10:10.880]  放在你裡面
[00:10:10.880 --> 00:10:12.480]  而且有時候
[00:10:12.480 --> 00:10:15.480]  我們都會很有那種的
[00:10:15.480 --> 00:10:19.480]  願意去分享給別人那種的心
[00:10:19.480 --> 00:10:20.880]  因為神就是這樣
[00:10:20.880 --> 00:10:24.280]  聖經說神是那個厚賜於眾人
[00:10:24.280 --> 00:10:26.480]  又不斥責人的神
[00:10:26.480 --> 00:10:27.480]  就是說你不斷問我
[00:10:27.480 --> 00:10:29.080]  拿我們做祂的兒女
[00:10:29.080 --> 00:10:32.080]  一天不斷求這求那
[00:10:32.080 --> 00:10:34.680]  神都不覺得我們厭煩的
[00:10:34.680 --> 00:10:36.880]  只要神覺得對你有益處
[00:10:36.880 --> 00:10:38.880]  祂就會給你
[00:10:38.880 --> 00:10:42.080]  我們其實都有神這一種的生命
[00:10:42.080 --> 00:10:47.080]  都應該是彼此去私語去分享的
[00:10:47.080 --> 00:10:51.080]  現在跟大家來看看很有趣
[00:10:51.080 --> 00:10:52.680]  我自己在預備的時候
[00:10:52.680 --> 00:10:55.080]  覺得很有感動
[00:10:55.080 --> 00:10:57.680]  聖經裡面四種是非鳥
[00:10:57.680 --> 00:10:59.480]  他選了四種而已
[00:10:59.480 --> 00:11:00.280]  很多的
[00:11:00.280 --> 00:11:01.680]  不過我選四種
[00:11:01.680 --> 00:11:05.880]  第一種就是甲子
[00:11:05.880 --> 00:11:12.680]  甲子其實是一種潔淨的鳥類
[00:11:12.680 --> 00:11:15.680]  而且牠和烏鴉這兩樣東西
[00:11:15.680 --> 00:11:19.880]  是最早出現在聖經的
[00:11:19.880 --> 00:11:21.280]  我們來看看
[00:11:21.280 --> 00:11:24.680]  甲子第一我們思想就是
[00:11:24.680 --> 00:11:26.080]  牠是探路的
[00:11:26.080 --> 00:11:28.080]  除了牠是潔淨的鳥類之外
[00:11:28.080 --> 00:11:29.480]  牠是探路的
[00:11:29.480 --> 00:11:31.080]  怎樣探路呢
[00:11:31.080 --> 00:11:34.680]  原來就是當洪水降下來
[00:11:34.680 --> 00:11:38.080]  四十晝夜浸了這個世界
[00:11:38.080 --> 00:11:43.080]  那羅亞一家和生畜飛鳥
[00:11:43.080 --> 00:11:44.280]  什麼都爬蟲
[00:11:44.280 --> 00:11:46.080]  什麼都進去裡面之後
[00:11:46.080 --> 00:11:47.880]  就在水裡浮了
[00:11:47.880 --> 00:11:50.280]  慢慢水就退了
[00:11:50.280 --> 00:11:53.680]  那羅亞怎麼知道那些水退了沒有
[00:11:53.680 --> 00:11:54.880]  那牠要出來的
[00:11:54.880 --> 00:11:56.680]  不可以整天困在裡面的
[00:11:56.680 --> 00:11:57.880]  所以牠就怎樣呢
[00:11:57.880 --> 00:12:02.680]  牠就放了隻甲子出去
[00:12:02.680 --> 00:12:04.880]  但是甲子一放出去之後
[00:12:04.880 --> 00:12:07.280]  牠找不到地方落腳是吧
[00:12:07.280 --> 00:12:08.880]  就飛上去了
[00:12:08.880 --> 00:12:10.680]  過了七天之後
[00:12:10.680 --> 00:12:13.480]  羅亞又放牠出去一次
[00:12:13.480 --> 00:12:15.880]  但是你猜這次怎樣呢
[00:12:15.880 --> 00:12:17.280]  到了晚上
[00:12:17.280 --> 00:12:18.080]  牠回來
[00:12:18.080 --> 00:12:20.080]  但是嘴裡有一點
[00:12:20.080 --> 00:12:21.480]  一塊葉
[00:12:21.480 --> 00:12:23.080]  那些很青的葉
[00:12:23.080 --> 00:12:25.680]  剛剛出來的橄欖葉
[00:12:25.680 --> 00:12:27.280]  羅亞就知道
[00:12:27.280 --> 00:12:29.480]  地上的水退了
[00:12:29.480 --> 00:12:31.080]  牠又再過七天之後
[00:12:31.080 --> 00:12:32.880]  又放隻甲子出去
[00:12:32.880 --> 00:12:35.480]  甲子就不再回來了
[00:12:35.480 --> 00:12:36.680]  不再回來了
[00:12:36.680 --> 00:12:38.680]  就是說牠找到地方
[00:12:38.680 --> 00:12:39.480]  找到樹
[00:12:39.480 --> 00:12:42.080]  找到哪裡去住了
[00:12:42.080 --> 00:12:45.280]  所以我們說甲子第一樣東西
[00:12:45.280 --> 00:12:47.080]  牠是探路的
[00:12:47.080 --> 00:12:48.680]  第二樣東西
[00:12:48.680 --> 00:12:52.480]  牠是獻祭給神的
[00:12:52.480 --> 00:12:54.280]  可以獻祭
[00:12:54.280 --> 00:12:55.680]  這裡提到
[00:12:55.680 --> 00:12:58.680]  人如果要給耶和華供物
[00:12:58.680 --> 00:13:01.080]  以鳥來做繁祭
[00:13:01.080 --> 00:13:02.280]  就要獻什麼呢
[00:13:02.280 --> 00:13:05.880]  斑鴿或者是鋤甲為供物
[00:13:05.880 --> 00:13:08.880]  牠的力量如果不夠獻一隻羊羔
[00:13:08.880 --> 00:13:10.880]  就要因為所犯的罪
[00:13:10.880 --> 00:13:14.680]  將兩隻斑鴿或者是兩隻鋤甲
[00:13:14.680 --> 00:13:18.080]  帶到耶和華面前為贖獻祭
[00:13:18.080 --> 00:13:20.080]  一隻作贖罪祭
[00:13:20.080 --> 00:13:22.680]  一隻作繁祭
[00:13:22.680 --> 00:13:25.680]  我們就只吃乳鴿
[00:13:25.680 --> 00:13:26.480]  沙田
[00:13:26.480 --> 00:13:27.680]  我們那時候住沙田
[00:13:27.680 --> 00:13:29.480]  不知道哪裡最出名是乳鴿
[00:13:29.480 --> 00:13:30.680]  很好吃
[00:13:30.680 --> 00:13:32.080]  但是猶太人
[00:13:32.080 --> 00:13:33.880]  他們獻祭給神
[00:13:33.880 --> 00:13:36.480]  就是一種禮物要獻給神
[00:13:36.480 --> 00:13:38.280]  特別是當人犯罪之後
[00:13:38.280 --> 00:13:39.280]  他要贖罪
[00:13:39.280 --> 00:13:40.880]  那時候還沒有耶穌基督
[00:13:40.880 --> 00:13:42.080]  還沒有釘十字架
[00:13:42.080 --> 00:13:44.680]  所以他們不能夠祈禱求耶穌赦免我們
[00:13:44.680 --> 00:13:46.480]  就要獻祭
[00:13:46.480 --> 00:13:48.480]  有錢的就要獻牛
[00:13:48.480 --> 00:13:49.980]  獻羊
[00:13:49.980 --> 00:13:52.080]  但是沒錢的怎麼辦?
[00:13:52.080 --> 00:13:53.480]  神真的很好
[00:13:53.480 --> 00:13:55.280]  祂體諒窮人
[00:13:55.280 --> 00:13:57.480]  祂說你可以獻兩隻
[00:13:57.480 --> 00:13:58.880]  鋤甲或者斑鴿
[00:13:58.880 --> 00:14:00.480]  就是鳥類
[00:14:00.480 --> 00:14:03.280]  一樣可以成為贖罪祭
[00:14:03.280 --> 00:14:04.880]  以及贖獻祭
[00:14:04.880 --> 00:14:07.280]  所以甲子
[00:14:07.280 --> 00:14:09.880]  都是一種可以獻給神的
[00:14:09.880 --> 00:14:11.480]  一種禮物
[00:14:11.480 --> 00:14:13.680]  第三
[00:14:13.680 --> 00:14:15.880]  甲子是溫柔
[00:14:15.880 --> 00:14:17.680]  是順良的
[00:14:17.680 --> 00:14:19.080]  《雅歌書》說
[00:14:19.080 --> 00:14:21.280]  我的街偶你甚美麗
[00:14:21.280 --> 00:14:22.680]  你甚美麗
[00:14:22.680 --> 00:14:25.880]  你的眼很像甲子眼
[00:14:25.880 --> 00:14:29.080]  《馬太宣》又提到十章十六節說
[00:14:29.080 --> 00:14:30.480]  我差你們去
[00:14:30.480 --> 00:14:32.880]  如同羊進入狼群
[00:14:32.880 --> 00:14:35.280]  所以你們要靈巧象蛇
[00:14:35.280 --> 00:14:36.080]  順良
[00:14:36.080 --> 00:14:37.080]  我漏了一下
[00:14:37.080 --> 00:14:38.680]  順良如甲子
[00:14:38.680 --> 00:14:40.080]  這裡提到
[00:14:40.080 --> 00:14:43.080]  你知不知道原來甲子
[00:14:43.080 --> 00:14:46.080]  它的眼你說白甲眼
[00:14:46.080 --> 00:14:48.680]  原來不是
[00:14:48.680 --> 00:14:52.080]  白甲眼我就說生在頭上
[00:14:52.080 --> 00:14:54.280]  看不起人的叫白甲眼
[00:14:54.280 --> 00:14:55.080]  其實不是
[00:14:55.080 --> 00:14:56.280]  《聖經》裡面
[00:14:56.280 --> 00:14:59.280]  《雅歌書》提到甲子的眼
[00:14:59.280 --> 00:15:02.280]  是溫柔的
[00:15:02.280 --> 00:15:06.480]  而且它是很明亮的
[00:15:06.480 --> 00:15:09.080]  它的視線很專一
[00:15:09.080 --> 00:15:11.280]  所以它才說我的街偶
[00:15:11.280 --> 00:15:13.280]  你真是美麗
[00:15:13.280 --> 00:15:15.080]  你喜不喜歡別人跟你說話時
[00:15:15.080 --> 00:15:17.680]  眼睛到處看
[00:15:17.680 --> 00:15:18.880]  你喜不喜歡
[00:15:18.880 --> 00:15:19.880]  喜歡嗎
[00:15:19.880 --> 00:15:21.080]  不喜歡
[00:15:21.080 --> 00:15:23.280]  特別是你的愛人
[00:15:23.280 --> 00:15:25.680]  你是否很想他不停看著你
[00:15:25.680 --> 00:15:26.880]  不停看著你
[00:15:26.880 --> 00:15:29.280]  還要人家眉眉嘴笑
[00:15:29.280 --> 00:15:32.280]  這樣不是凶神惡煞
[00:15:32.280 --> 00:15:34.480]  有時你看著你的孫子
[00:15:34.480 --> 00:15:35.480]  你也希望他
[00:15:35.480 --> 00:15:37.080]  跟你說話你看著我好嗎
[00:15:37.080 --> 00:15:38.280]  看著我吧
[00:15:38.280 --> 00:15:40.480]  有些孫子很好
[00:15:40.480 --> 00:15:41.680]  笑眉眉常常笑
[00:15:41.680 --> 00:15:42.480]  他不知道
[00:15:42.480 --> 00:15:43.680]  覺得你叫他
[00:15:43.680 --> 00:15:45.880]  他就很有那種愛的感覺
[00:15:45.880 --> 00:15:47.480]  就笑眉眉的
[00:15:47.480 --> 00:15:48.880]  那你最不喜歡就是他
[00:15:48.880 --> 00:15:50.880]  你跟他說話他轉來轉去
[00:15:50.880 --> 00:15:53.080]  你說什麼他都聽不到
[00:15:53.080 --> 00:15:55.280]  原來甲子眼
[00:15:55.280 --> 00:15:56.880]  是那種又溫柔
[00:15:56.880 --> 00:15:58.080]  又清澈
[00:15:58.080 --> 00:15:59.280]  又敏感
[00:15:59.280 --> 00:16:00.080]  敏銳
[00:16:00.080 --> 00:16:01.280]  又明亮
[00:16:01.280 --> 00:16:02.680]  又看得遠
[00:16:02.680 --> 00:16:04.680]  又看得專一的
[00:16:04.680 --> 00:16:06.480]  眼來的
[00:16:06.480 --> 00:16:09.680]  今天我們也要有這一雙眼
[00:16:09.680 --> 00:16:10.680]  就是怎樣呢
[00:16:10.680 --> 00:16:14.680]  是真的專注在神的身上
[00:16:14.680 --> 00:16:17.680]  轉眼仰望耶穌基督
[00:16:17.680 --> 00:16:19.280]  因為這個世界實在
[00:16:19.280 --> 00:16:22.680]  不值得我們去左顧右盼
[00:16:22.680 --> 00:16:25.680]  將我們注意力全放在世界上
[00:16:25.680 --> 00:16:27.280]  你會很害怕是吧
[00:16:27.280 --> 00:16:28.480]  你會很失望
[00:16:28.480 --> 00:16:29.480]  很失落
[00:16:29.480 --> 00:16:30.680]  很無助
[00:16:30.680 --> 00:16:32.480]  不知道明天如何
[00:16:32.480 --> 00:16:34.080]  所以我們大家一起
[00:16:34.080 --> 00:16:36.080]  好像甲子眼一樣
[00:16:36.080 --> 00:16:38.280]  專一去仰望主
[00:16:38.280 --> 00:16:40.480]  還有他是純良的
[00:16:40.480 --> 00:16:42.280]  他是很信服的
[00:16:42.280 --> 00:16:44.280]  那麼耶穌基督
[00:16:44.280 --> 00:16:46.280]  差派那些門徒去傳呼音
[00:16:46.280 --> 00:16:49.080]  他說你是入了狼群的
[00:16:49.080 --> 00:16:51.280]  所以你要靈巧象蛇
[00:16:51.280 --> 00:16:52.680]  但是又不可以
[00:16:52.680 --> 00:16:55.080]  很凶惡地對付他們
[00:16:55.080 --> 00:16:56.680]  你要好像甲子
[00:16:56.680 --> 00:16:57.480]  甲子是怎樣
