
[00:00:00.000 --> 00:00:02.540]  我們等候今天的訊息
[00:06:29.100 --> 00:06:32.100]  Darkness,黑暗
[00:06:32.100 --> 00:06:35.100]  然後他翻來覆去
[00:06:35.100 --> 00:06:37.100]  幾個禮拜後,一個月後
[00:06:37.100 --> 00:06:39.100]  同一個字又出現
[00:06:39.100 --> 00:06:41.100]  Darkness
[00:06:41.100 --> 00:06:43.100]  他說我當時都看不到出路
[00:06:43.100 --> 00:06:45.100]  神在哪裡啊
[00:06:45.100 --> 00:06:46.100]  很奇怪
[00:06:46.100 --> 00:06:49.100]  當人在問神在哪裡的時候
[00:06:49.100 --> 00:06:51.100]  原來我們看不到神
[00:06:51.100 --> 00:06:52.100]  聽不到神
[00:06:52.100 --> 00:06:55.100]  不代表神遺忘了人類
[00:06:55.100 --> 00:06:56.100]  沒有出路
[00:06:56.100 --> 00:06:58.100]  就在這幾百年間
[00:06:58.100 --> 00:06:59.100]  有些很特別的東西出現
[00:06:59.100 --> 00:07:00.100]  第一我們要想一想
[00:07:00.100 --> 00:07:02.100]  如果福音要遍傳
[00:07:02.100 --> 00:07:05.100]  我們需要三個很重要的元素
[00:07:05.100 --> 00:07:06.100]  例如
[00:07:06.100 --> 00:07:08.100]  共同的語文
[00:07:08.100 --> 00:07:10.100]  如果你回國內
[00:07:10.100 --> 00:07:12.100]  你不會說國語
[00:07:12.100 --> 00:07:14.100]  你都很麻煩
[00:07:14.100 --> 00:07:15.100]  在不同的少數民族
[00:07:15.100 --> 00:07:16.100]  他的語言
[00:07:16.100 --> 00:07:18.100]  你根本說不到
[00:07:18.100 --> 00:07:19.100]  最大問題就是
[00:07:19.100 --> 00:07:20.100]  有些少數民族
[00:07:20.100 --> 00:07:21.100]  你以為他在說國語
[00:07:21.100 --> 00:07:23.100]  你都聽不明白
[00:07:23.100 --> 00:07:24.100]  我十幾二十年前
[00:07:24.100 --> 00:07:27.100]  我在國內長時間做過工作
[00:07:27.100 --> 00:07:29.100]  我當時幫公司上市
[00:07:29.100 --> 00:07:31.100]  剛剛開始說國語
[00:07:31.100 --> 00:07:33.100]  差不多二十年前
[00:07:33.100 --> 00:07:35.100]  當時那些人和我開會
[00:07:35.100 --> 00:07:37.100]  開完會我講完一輪的說話
[00:07:37.100 --> 00:07:38.100]  他問我
[00:07:38.100 --> 00:07:40.100]  你可不可以用國語說
[00:07:40.100 --> 00:07:41.100]  我告訴他
[00:07:41.100 --> 00:07:43.100]  我用了國語說了
[00:07:43.100 --> 00:07:49.100]  很苦啊
[00:07:49.100 --> 00:07:50.100]  當時的年代
[00:07:50.100 --> 00:07:51.100]  二三十種語言
[00:07:51.100 --> 00:07:56.100]  埃及 印度 波斯 巴比倫
[00:07:56.100 --> 00:07:58.100]  亞述 Akkadian
[00:07:58.100 --> 00:08:00.100]  加南地也四五種語言
[00:08:00.100 --> 00:08:01.100]  全部語言
[00:08:01.100 --> 00:08:02.100]  根本不可能通
[00:08:02.100 --> 00:08:04.100]  但是在主前三百二十三年
[00:08:04.100 --> 00:08:05.100]  我們很熟悉
[00:08:05.100 --> 00:08:06.100]  一個軍事天才
[00:08:06.100 --> 00:08:07.100]  亞歷山大
[00:08:07.100 --> 00:08:09.100]  出來了
[00:08:09.100 --> 00:08:10.100]  很恐怖的
[00:08:10.100 --> 00:08:11.100]  他二十二歲
[00:08:11.100 --> 00:08:12.100]  打遍歐洲
[00:08:12.100 --> 00:08:13.100]  亞洲去到印度
[00:08:13.100 --> 00:08:15.100]  非洲去到埃及
[00:08:15.100 --> 00:08:18.100]  他不僅擅長軍事奇才
[00:08:18.100 --> 00:08:20.100]  整個版圖他控制
[00:08:20.100 --> 00:08:22.100]  更厲害的是什麼呢
[00:08:22.100 --> 00:08:25.100]  他是一個非常有文化的人
[00:08:25.100 --> 00:08:26.100]  整個希臘文
[00:08:26.100 --> 00:08:29.100]  就像今天英文和普通話
[00:08:29.100 --> 00:08:31.100]  一語通行
[00:08:31.100 --> 00:08:33.100]  為了福音打好
[00:08:33.100 --> 00:08:35.100]  很重要的基礎
[00:08:35.100 --> 00:08:36.100]  一百年下來
[00:08:36.100 --> 00:08:37.100]  二百年下來
[00:08:37.100 --> 00:08:38.100]  個個都用
[00:08:38.100 --> 00:08:40.100]  甚至猶太人救了聖經
[00:08:40.100 --> 00:08:43.100]  已經翻譯為希臘文
[00:08:43.100 --> 00:08:44.100]  第二個發生的事
[00:08:44.100 --> 00:08:46.100]  我們看不到神大神在工作
[00:08:46.100 --> 00:08:48.100]  等待最佳時機的醞釀
[00:08:48.100 --> 00:08:50.100]  是羅馬帝國
[00:08:50.100 --> 00:08:52.100]  在主前二百年
[00:08:52.100 --> 00:08:54.100]  征服了希臘
[00:08:54.100 --> 00:08:56.100]  並且在耶穌出世前幾十年
[00:08:56.100 --> 00:08:57.100]  去到高峰
[00:08:57.100 --> 00:09:00.100]  羅馬帝國厲害的是什麼呢
[00:09:00.100 --> 00:09:03.100]  他把所有交通網絡打通了
[00:09:03.100 --> 00:09:04.100]  他做生意很厲害
[00:09:04.100 --> 00:09:06.100]  他最厲害的就是建設
[00:09:06.100 --> 00:09:07.100]  他最厲害的建設是什麼呢
[00:09:07.100 --> 00:09:08.100]  如果你去以色列
[00:09:08.100 --> 00:09:09.100]  去過不同的地方
[00:09:09.100 --> 00:09:10.100]  他最厲害的就是
[00:09:10.100 --> 00:09:11.100]  沒有水的地方
[00:09:11.100 --> 00:09:13.100]  他做到有水
[00:09:13.100 --> 00:09:15.100]  當時
[00:09:15.100 --> 00:09:17.100]  弄了些泳池在高山
[00:09:17.100 --> 00:09:20.100]  有水的地方抽到沒有水
[00:09:20.100 --> 00:09:22.100]  幾十年前我回大陸
[00:09:22.100 --> 00:09:24.100]  要二十多個小時
[00:09:24.100 --> 00:09:25.100]  三十個小時去我家鄉
[00:09:25.100 --> 00:09:27.100]  今天一個小時就搞定
[00:09:27.100 --> 00:09:29.100]  打通道路
[00:09:29.100 --> 00:09:30.100]  第三個元素
[00:09:30.100 --> 00:09:32.100]  當時等待耶穌出世前
[00:09:32.100 --> 00:09:35.100]  需要等的是一個適合的人選
[00:09:35.100 --> 00:09:38.100]  因為耶穌要全人的出現
[00:09:38.100 --> 00:09:39.100]  承受人的罪
[00:09:39.100 --> 00:09:41.100]  作為第二亞當
[00:09:41.100 --> 00:09:43.100]  他要明白我們的困苦
[00:09:43.100 --> 00:09:44.100]  他不可以從天而降
[00:09:44.100 --> 00:09:46.100]  他不可以石頭爆出來
[00:09:46.100 --> 00:09:48.100]  讓我們的罪可以背起
[00:09:48.100 --> 00:09:49.100]  所以當時
[00:09:49.100 --> 00:09:50.100]  在大時代
[00:09:50.100 --> 00:09:51.100]  黑暗的時代
[00:09:51.100 --> 00:09:54.100]  他呼召一個極平凡的人
[00:09:54.100 --> 00:09:56.100]  連他自己都不知道
[00:09:56.100 --> 00:09:59.100]  那個叫瑪麗亞
[00:09:59.100 --> 00:10:01.100]  當時在這樣的背景
[00:10:01.100 --> 00:10:04.100]  原來瑪麗亞承擔起
[00:10:04.100 --> 00:10:08.100]  一個黑暗時期大反擊的罪惡
[00:10:08.100 --> 00:10:12.100]  正式將尼塞亞的新時代
[00:10:12.100 --> 00:10:15.100]  引入人類歷史
[00:10:15.100 --> 00:10:17.100]  今天我們會看看瑪麗亞
[00:10:17.100 --> 00:10:19.100]  她的掙扎是什麼
[00:10:19.100 --> 00:10:20.100]  她經歷的是什麼
[00:10:20.100 --> 00:10:23.100]  她對我們今天有什麼意義
[00:10:23.100 --> 00:10:24.100]  我有三個學習
[00:10:24.100 --> 00:10:25.100]  我今天想分享
[00:10:25.100 --> 00:10:30.100]  第一個學習是反覆思想
[00:10:30.100 --> 00:10:33.100]  當我們面對突然期待驚嚇
[00:10:33.100 --> 00:10:34.100]  剛才說的很驚嚇
[00:10:34.100 --> 00:10:35.100]  那幾件事
[00:10:35.100 --> 00:10:37.100]  我們通常很怕到處走
[00:10:37.100 --> 00:10:39.100]  我們做很多事
[00:10:39.100 --> 00:10:41.100]  但瑪麗亞告訴我們
[00:10:41.100 --> 00:10:43.100]  她反覆思想
[00:10:43.100 --> 00:10:44.100]  安靜等候
[00:10:44.100 --> 00:10:45.100]  我們看看路加福音
[00:10:45.100 --> 00:10:47.100]  一章二十六到二十七節
[00:10:47.100 --> 00:10:50.100]  有更仔細對這個背景
[00:10:50.100 --> 00:10:52.100]  對瑪麗亞的描述
[00:10:52.100 --> 00:10:53.100]  我們一起讀好不好
[00:10:53.100 --> 00:10:54.100]  一二三
[00:10:54.100 --> 00:11:21.100]  天使加百列
[00:11:21.100 --> 00:11:22.100]  很驚慌
[00:11:22.100 --> 00:11:24.100]  她驚不驚
[00:11:24.100 --> 00:11:25.100]  比你驚不驚
[00:11:25.100 --> 00:11:26.100]  驚
[00:11:26.100 --> 00:11:27.100]  我就驚
[00:11:27.100 --> 00:11:28.100]  為什麼這麼驚
[00:11:28.100 --> 00:11:29.100]  其實有幾個背景
[00:11:29.100 --> 00:11:30.100]  這裡說得更驚
[00:11:30.100 --> 00:11:31.100]  第一她是同女
[00:11:31.100 --> 00:11:33.100]  同女當時只十二十四歲
[00:11:33.100 --> 00:11:34.100]  差不多
[00:11:34.100 --> 00:11:37.100]  十二十四歲聽到這樣的東西
[00:11:37.100 --> 00:11:40.100]  十二十歲有多大呢
[00:11:40.100 --> 00:11:42.100]  如果七點多去中學
[00:11:42.100 --> 00:11:44.100]  初中見到中二學生
[00:11:44.100 --> 00:11:46.100]  背著書包
[00:11:46.100 --> 00:11:47.100]  就是這個樣子
[00:11:47.100 --> 00:11:49.100]  我兒子今天十三歲
[00:11:49.100 --> 00:11:51.100]  我女兒九歲
[00:11:51.100 --> 00:11:54.100]  突然間聽到這些東西很驚
[00:11:54.100 --> 00:11:55.100]  為什麼不找個成熟一點
[00:11:55.100 --> 00:11:59.100]  至少找個師母
[00:11:59.100 --> 00:12:00.100]  不是
[00:12:00.100 --> 00:12:01.100]  神做事很特別
[00:12:01.100 --> 00:12:02.100]  有祂的法則
[00:12:02.100 --> 00:12:03.100]  第二
[00:12:03.100 --> 00:12:04.100]  拿撒勒這個地方
[00:12:04.100 --> 00:12:06.100]  我們今天很熟悉
[00:12:06.100 --> 00:12:08.100]  當時這個小村落
[00:12:08.100 --> 00:12:10.100]  幾百人一百人二百人
[00:12:10.100 --> 00:12:12.100]  你想想如果我們當日
[00:12:12.100 --> 00:12:13.100]  用今天的想法
[00:12:13.100 --> 00:12:16.100]  我們要最好的見識
[00:12:16.100 --> 00:12:17.100]  最好的地點
[00:12:17.100 --> 00:12:19.100]  來養大耶穌
[00:12:19.100 --> 00:12:21.100]  一定不選拿撒勒
[00:12:21.100 --> 00:12:23.100]  我們今天要說一件事
[00:12:23.100 --> 00:12:27.100]  不可以輸在起跑線
[00:12:27.100 --> 00:12:29.100]  瑪利亞全輸了
[00:12:29.100 --> 00:12:31.100]  如果要贏在起跑線
[00:12:31.100 --> 00:12:32.100]  一定要選幾個地方
[00:12:32.100 --> 00:12:34.100]  可能是耶路撒冷
[00:12:34.100 --> 00:12:37.100]  大城市幾萬人出精英
[00:12:37.100 --> 00:12:39.100]  加伯隆出精英
[00:12:39.100 --> 00:12:42.100]  耶利哥穿竹出祭祀
[00:12:42.100 --> 00:12:43.100]  很厲害
[00:12:43.100 --> 00:12:44.100]  找個地方
[00:12:44.100 --> 00:12:46.100]  為什麼
[00:12:46.100 --> 00:12:48.100]  神有祂做事的法則
[00:12:48.100 --> 00:12:49.100]  誰可以信任
[00:12:49.100 --> 00:12:50.100]  誰可以可靠
[00:12:50.100 --> 00:12:52.100]  如果我們今天選出精英
[00:12:52.100 --> 00:12:55.100]  肯定是在英國倫敦受訓
[00:12:55.100 --> 00:12:57.100]  美國紐約受訓
[00:12:57.100 --> 00:12:59.100]  不可能選一個地方
[00:12:59.100 --> 00:13:01.100]  叫基蘇木
[00:13:01.100 --> 00:13:02.100]  知道在哪裡嗎
[00:13:02.100 --> 00:13:04.100]  基蘇木不知道
[00:13:04.100 --> 00:13:08.100]  在肯尼亞第五大城市
[00:13:08.100 --> 00:13:11.100]  我專門找都不知道
[00:13:11.100 --> 00:13:12.100]  不會的
[00:13:12.100 --> 00:13:13.100]  為什麼神這樣做
[00:13:13.100 --> 00:13:14.100]  第三個驚人就是
[00:13:14.100 --> 00:13:17.100]  神猜天使加伯列
[00:13:17.100 --> 00:13:19.100]  有沒有人是媽媽
[00:13:19.100 --> 00:13:21.100]  舉起手
[00:13:21.100 --> 00:13:24.100]  懷孕的時候有沒有天使
[00:13:24.100 --> 00:13:27.100]  我都問我老婆有沒有
[00:13:27.100 --> 00:13:28.100]  很有趣
[00:13:28.100 --> 00:13:29.100]  整個身體都沒有
[00:13:29.100 --> 00:13:31.100]  除了耶穌的表哥
[00:13:31.100 --> 00:13:34.100]  我們叫表哥施洗約翰
[00:13:34.100 --> 00:13:36.100]  他爸爸
[00:13:36.100 --> 00:13:38.100]  撒加利亞一個很出名的祭司
[00:13:38.100 --> 00:13:39.100]  可以進去
[00:13:39.100 --> 00:13:40.100]  肖像很出名
[00:13:40.100 --> 00:13:41.100]  很有地位
[00:13:41.100 --> 00:13:44.100]  他當時描述見到天使
[00:13:44.100 --> 00:13:46.100]  他的反應是怎樣
[00:13:46.100 --> 00:13:48.100]  嚇到暈
[00:13:48.100 --> 00:13:49.100]  一個那麼有體面
[00:13:49.100 --> 00:13:52.100]  那麼見過面的人都害怕
[00:13:52.100 --> 00:13:54.100]  何況一個童女
[00:13:54.100 --> 00:13:55.100]  一個小市鎮
[00:13:55.100 --> 00:13:57.100]  書可能都不讀得多的人
[00:13:57.100 --> 00:13:59.100]  見到這樣的場面
[00:13:59.100 --> 00:14:01.100]  所以聖經說他很害怕
[00:14:01.100 --> 00:14:03.100]  還有值得思考的就是
[00:14:03.100 --> 00:14:04.100]  神的謙卑
[00:14:04.100 --> 00:14:05.100]  神的性格
[00:14:05.100 --> 00:14:08.100]  他是選擇這樣的情況
[00:14:08.100 --> 00:14:10.100]  還有看下去
[00:14:10.100 --> 00:14:13.100]  他說天使說我是蒙大恩的女子
[00:14:13.100 --> 00:14:14.100]  說到這裡的時候
[00:14:14.100 --> 00:14:15.100]  我突然想起我女兒
[00:14:15.100 --> 00:14:16.100]  如果有人跟我說
[00:14:16.100 --> 00:14:19.100]  你女兒是蒙大恩的女子
[00:14:19.100 --> 00:14:21.100]  我立刻會想幾件事
[00:14:21.100 --> 00:14:23.100]  我比較市井一點
[00:14:23.100 --> 00:14:24.100]  第一
[00:14:24.100 --> 00:14:25.100]  你是不是在說
[00:14:25.100 --> 00:14:28.100]  她會嫁給有錢人
[00:14:28.100 --> 00:14:29.100]  第二
[00:14:29.100 --> 00:14:31.100]  你是不是在說她嫁給見識
[00:14:31.100 --> 00:14:33.100]  有學識的人
[00:14:33.100 --> 00:14:35.100]  又或者她是不是有份好工作
[00:14:35.100 --> 00:14:37.100]  或者進一間好大學
[00:14:37.100 --> 00:14:38.100]  或者至少她老公
[00:14:38.100 --> 00:14:41.100]  都有她爸爸
[00:14:41.100 --> 00:14:44.100]  你們笑什麼
[00:14:44.100 --> 00:14:46.100]  不是這樣
[00:14:46.100 --> 00:14:48.100]  但是這裡說什麼
[00:14:48.100 --> 00:14:50.100]  瑪利亞沒有很多反應
[00:14:50.100 --> 00:14:51.100]  沒有很多幻想
[00:14:51.100 --> 00:14:53.100]  沒有很多興奮
[00:14:53.100 --> 00:14:54.100]  沒有覺得他上位
[00:14:54.100 --> 00:14:55.100]  沒有自作主張
[00:14:55.100 --> 00:14:57.100]  做很多事比上帝快
[00:14:57.100 --> 00:14:59.100]  沒有甚至做一些事
[00:14:59.100 --> 00:15:01.100]  搞砸了場面
[00:15:01.100 --> 00:15:05.100]  聖經說他反覆思想
[00:15:05.100 --> 00:15:07.100]  這個場合很有趣
[00:15:07.100 --> 00:15:13.100]  當天使跟牧羊羊說耶穌出世
[00:15:13.100 --> 00:15:15.100]  瑪利亞很害怕
[00:15:15.100 --> 00:15:16.100]  反覆思想
[00:15:16.100 --> 00:15:18.100]  當瑪利亞有一個場面
[00:15:18.100 --> 00:15:20.100]  跟耶穌十二歲
[00:15:20.100 --> 00:15:22.100]  過了逾節去聖殿
[00:15:22.100 --> 00:15:23.100]  大家記不記得
[00:15:23.100 --> 00:15:25.100]  然後耶穌走著走著
[00:15:25.100 --> 00:15:26.100]  不見了
[00:15:26.100 --> 00:15:27.100]  十二歲
[00:15:27.100 --> 00:15:29.100]  找了幾天
[00:15:29.100 --> 00:15:30.100]  三天
[00:15:30.100 --> 00:15:32.100]  不知道三天是不是很神聖的三字
[00:15:32.100 --> 00:15:33.100]  又是三
[00:15:33.100 --> 00:15:35.100]  接著他們找回耶穌
[00:15:35.100 --> 00:15:36.100]  問耶穌
[00:15:36.100 --> 00:15:38.100]  你做什麼
[00:15:38.100 --> 00:15:40.100]  我就不問了
[00:15:40.100 --> 00:15:41.100]  一開就醒他
[00:15:41.100 --> 00:15:43.100]  所以我做不了瑪利亞
[00:15:43.100 --> 00:15:45.100]  然後耶穌回答那句
[00:15:45.100 --> 00:15:48.100]  很容易
[00:15:48.100 --> 00:15:50.100]  你自己看看怎樣容易
[00:15:50.100 --> 00:15:53.100]  但瑪利亞聽完之後
[00:15:53.100 --> 00:15:56.100]  他藏在心裡
[00:15:56.100 --> 00:15:58.100]  幫我們面對一些人生
[00:15:58.100 --> 00:15:59.100]  不明白的事
[00:15:59.100 --> 00:16:00.100]  可能屬靈的事
[00:16:00.100 --> 00:16:01.100]  其他的範疇
[00:16:01.100 --> 00:16:04.100]  我們不要慌不要忙
[00:16:04.100 --> 00:16:05.100]  藏在心裡
[00:16:05.100 --> 00:16:07.100]  在信仰裡面
[00:16:07.100 --> 00:16:09.100]  我早幾個月聽信徒分享
[00:16:09.100 --> 00:16:11.100]  覺得很好
[00:16:11.100 --> 00:16:12.100]  很適用
[00:16:12.100 --> 00:16:13.100]  他說在餐廳做侍應
[00:16:13.100 --> 00:16:15.100]  他認識了一群基督徒
[00:16:15.100 --> 00:16:18.100]  整天都很開心很有禮貌
[00:16:18.100 --> 00:16:19.100]  見到他就說耶穌愛你
[00:16:19.100 --> 00:16:21.100]  很多的笑容
[00:16:21.100 --> 00:16:23.100]  這群信徒很有感染力
[00:16:23.100 --> 00:16:24.100]  他慢慢覺得
