
[00:00:00.000 --> 00:00:03.340]  今天的經文其實不是太多
[00:05:25.840 --> 00:05:27.580]  打仗吧,是不是
[00:05:27.580 --> 00:05:30.300]  有很多原因是打仗的
[00:05:30.300 --> 00:05:35.340]  但是沒有一個原因是可以讓你濫殺無辜的
[00:05:35.340 --> 00:05:39.940]  事實上在戰爭裡面很多平民是受害的,是不是
[00:05:39.940 --> 00:05:41.700]  K不K型
[00:05:41.700 --> 00:05:44.000]  很K型
[00:05:44.000 --> 00:05:46.840]  拐帶,K不K型
[00:05:46.840 --> 00:05:49.180]  你還做得出來嗎
[00:05:49.180 --> 00:05:52.180]  有沒有人見過他被人拐帶的時候
[00:05:52.180 --> 00:05:55.700]  我見過,很殘忍的
[00:05:55.700 --> 00:05:57.040]  不是人來的
[00:05:57.040 --> 00:05:58.380]  他覺得這是一個職業
[00:05:58.380 --> 00:06:00.180]  他不當人是人
[00:06:00.180 --> 00:06:04.440]  相當K型,他抓了他之後就賣去給其他人
[00:06:04.440 --> 00:06:07.880]  有些很多人就是做子女
[00:06:07.880 --> 00:06:12.400]  幸好那些人在馬路邊屈斷了一隻手腳去剋食
[00:06:12.400 --> 00:06:13.640]  相當K型
[00:06:13.640 --> 00:06:15.940]  不單止人K型,政府也很K型
[00:06:15.940 --> 00:06:18.140]  知不知道什麼來的
[00:06:18.140 --> 00:06:20.540]  核彈試爆
[00:06:20.540 --> 00:06:23.480]  你試爆,你上火星試吧,是不是
[00:06:23.480 --> 00:06:25.500]  你為什麼在地球那裡試呢
[00:06:25.500 --> 00:06:28.380]  死了多少魚啊,多少鳥啊
[00:06:28.380 --> 00:06:30.540]  生態系統啊,為什麼這麼K型
[00:06:30.540 --> 00:06:32.380]  這個還K型
[00:06:32.380 --> 00:06:34.900]  你賺錢你走遠一點,是不是
[00:06:34.900 --> 00:06:37.300]  為什麼你去碰瓷呢,是不是
[00:06:37.300 --> 00:06:40.640]  以前我覺得自己很創意
[00:06:40.640 --> 00:06:43.700]  但是這個世界創意到K型到
[00:06:43.700 --> 00:06:47.900]  我也想不到,有沒有人知道這是什麼
[00:06:47.900 --> 00:06:50.500]  在Apple Store那裡,就搶啊
[00:06:50.500 --> 00:06:54.180]  不理你的,有很多K型的東西
[00:06:54.180 --> 00:06:56.600]  有沒有人試過被人敲玻璃
[00:06:56.600 --> 00:06:59.540]  我試過,整個iPad兩部電腦不見了
[00:06:59.540 --> 00:07:01.540]  哇,心的尺度是
[00:07:01.540 --> 00:07:04.100]  但是這樣又抓不到他
[00:07:04.100 --> 00:07:05.440]  非常K型
[00:07:05.440 --> 00:07:08.700]  所以有史以來,自古以來,就算是中國人
[00:07:08.700 --> 00:07:12.040]  都知道這個世界是沒得信任
[00:07:12.040 --> 00:07:14.600]  沒得信任什麼,人與人之間的connection
[00:07:14.600 --> 00:07:15.980]  沒了,所以呢
[00:07:15.980 --> 00:07:19.000]  他們都知道用血
[00:07:19.000 --> 00:07:21.780]  來清洗一下罪
[00:07:21.780 --> 00:07:24.780]  用血來驚大家的信任
[00:07:24.780 --> 00:07:27.180]  有沒有人聽過
[00:07:27.180 --> 00:07:28.580]  結拜
[00:07:28.580 --> 00:07:30.880]  知不知道怎麼結拜,中國人
[00:07:30.880 --> 00:07:32.980]  有沒有人結拜過的
[00:07:32.980 --> 00:07:35.980]  不要緊,相信以前結拜是可以的
[00:07:35.980 --> 00:07:38.640]  就是拿一個碗出來
[00:07:38.640 --> 00:07:41.140]  然後拿一滴雞血滴下去
[00:07:41.140 --> 00:07:43.640]  然後你要結拜的兄弟
[00:07:43.640 --> 00:07:45.880]  就每人滴一滴血下去,拌勻
[00:07:45.880 --> 00:07:48.040]  然後分開,每人喝一杯
[00:07:48.040 --> 00:07:52.500]  然後就不願同年同月同日生
[00:07:52.500 --> 00:07:54.040]  只願什麼
[00:07:54.040 --> 00:07:56.940]  同年同月同日死
[00:07:56.940 --> 00:07:58.940]  真是大吉利事,很重要
[00:07:58.940 --> 00:08:02.280]  這個就是結拜,又拿些血來什麼
[00:08:02.280 --> 00:08:06.080]  發誓,我發誓我沒說謊
[00:08:06.080 --> 00:08:10.480]  你要發誓,即是你有可能說謊
[00:08:10.480 --> 00:08:11.680]  因為人們不相信你
[00:08:11.680 --> 00:08:13.680]  還有什麼,有沒有人看過《殭屍先生》
[00:08:13.680 --> 00:08:16.680]  拿些血,畫些符,去辟邪
[00:08:16.680 --> 00:08:18.880]  去驅魔,去趕鬼
[00:08:18.880 --> 00:08:22.880]  還有什麼,就是燒業障
[00:08:22.880 --> 00:08:24.880]  中國人,我不知道為什麼
[00:08:24.880 --> 00:08:27.080]  都大概知道血是有用的
[00:08:27.080 --> 00:08:30.080]  但其實,在我們《聖經》舊約裡
[00:08:30.080 --> 00:08:31.580]  李未記他怎麼說
[00:08:31.580 --> 00:08:32.980]  我們一起讀,他説
[00:08:32.980 --> 00:08:36.780]  因為活物的生命是在血中
[00:08:36.780 --> 00:08:39.080]  我把這血賜給你們
[00:08:39.080 --> 00:08:42.980]  可以在壇上為你們的生命贖罪
[00:08:42.980 --> 00:08:46.880]  因血裏面有生命,所以能贖罪
[00:08:46.880 --> 00:08:48.680]  血裏面有生命
[00:08:48.680 --> 00:08:50.480]  所以血是可以拯救
[00:08:50.480 --> 00:08:55.280]  血是可以赦免我們很多很多的罪業
[00:08:55.280 --> 00:08:58.180]  所以,其實神一早就設計了
[00:08:58.180 --> 00:09:00.880]  給我們舊約的以色列人
[00:09:00.880 --> 00:09:04.380]  初嘗這個血洗罪業的滋味
[00:09:04.380 --> 00:09:05.380]  不單止是這樣
[00:09:05.380 --> 00:09:08.280]  他還給了很多的條款
[00:09:08.280 --> 00:09:11.780]  給了很多的規矩給他們去敬拜神
[00:09:11.780 --> 00:09:14.180]  他教導我們
[00:09:14.180 --> 00:09:16.880]  怎樣去拿些祭身
[00:09:16.880 --> 00:09:18.580]  怎樣切
[00:09:18.580 --> 00:09:20.380]  在哪裡獻
[00:09:20.380 --> 00:09:23.880]  那個帳幕,聖壇應該怎樣擺
[00:09:23.880 --> 00:09:26.680]  有聖鎖,有致聖鎖
[00:09:26.680 --> 00:09:28.880]  大祭司在贖罪日的時候
[00:09:28.880 --> 00:09:33.280]  一年一次才可以進入致聖鎖裏面
[00:09:33.280 --> 00:09:34.280]  知道為什麼嗎?
[00:09:34.280 --> 00:09:36.780]  就是為所有百姓贖罪
[00:09:36.780 --> 00:09:40.880]  但是有時,如果他做錯一點點事
[00:09:40.880 --> 00:09:42.780]  就會被神擊殺
[00:09:42.780 --> 00:09:45.780]  所以那些大祭司,一年一次
[00:09:45.780 --> 00:09:50.180]  他的腳是綁著鈴鈴的
[00:09:50.180 --> 00:09:52.280]  聽著有人動
[00:09:52.280 --> 00:09:54.380]  如果太久沒有動的時候
[00:09:54.380 --> 00:09:57.280]  就拖一條屍體出來
[00:09:57.280 --> 00:09:58.480]  你明白嗎?
[00:09:58.480 --> 00:10:03.680]  你明不明白神是很聖潔的
[00:10:03.680 --> 00:10:05.980]  是輕萬不得的
[00:10:05.980 --> 00:10:12.580]  神給了很多的機會給以色列人
[00:10:12.580 --> 00:10:15.580]  去用血來贖罪,毒物的血
[00:10:15.580 --> 00:10:19.680]  去用聖壇去贖罪,去敬拜祂自己
[00:10:19.680 --> 00:10:22.980]  希望就是,你見到火的煙
[00:10:22.980 --> 00:10:26.580]  希望這個敬拜
[00:10:26.580 --> 00:10:30.680]  能夠像這個祭物的煙一樣
[00:10:30.680 --> 00:10:32.780]  上升上去天堂那裡
[00:10:32.780 --> 00:10:33.980]  神就月立了
[00:10:33.980 --> 00:10:36.180]  很可惜
[00:10:36.180 --> 00:10:37.680]  很可惜
[00:10:37.680 --> 00:10:40.680]  人有很多畸形的東西
[00:10:40.680 --> 00:10:44.180]  他不是做錯一些行為上的
[00:10:44.180 --> 00:10:47.080]  那些條款的錯誤
[00:10:47.080 --> 00:10:48.280]  就是犯罪
[00:10:48.280 --> 00:10:50.280]  就算祭司也有犯罪
[00:10:50.280 --> 00:10:51.780]  所以以色列人就亡國
[00:10:51.780 --> 00:10:55.380]  後來連聖殿都沒有了
[00:10:55.380 --> 00:10:58.380]  就證明了人是有多畸形
[00:10:58.380 --> 00:11:00.280]  沒有最畸形
[00:11:00.280 --> 00:11:02.380]  只有更畸形
[00:11:02.380 --> 00:11:04.980]  所以其實這個敬拜的系統
[00:11:04.980 --> 00:11:06.780]  這個贖罪的系統
[00:11:06.780 --> 00:11:10.480]  是預示了人是不行的
[00:11:10.480 --> 00:11:12.280]  人是多多沒有好人的
[00:11:12.280 --> 00:11:13.580]  人是死定的
[00:11:13.580 --> 00:11:15.680]  因為人是一點都不聖潔的
[00:11:15.680 --> 00:11:18.380]  是沒有可能上到天堂的
[00:11:18.380 --> 00:11:20.580]  但也預示了一件事
[00:11:20.580 --> 00:11:27.380]  原來耶穌基督是更加好的祭司
[00:11:27.380 --> 00:11:30.780]  祂的血是更加好的血
[00:11:30.780 --> 00:11:31.880]  是聖潔的血
[00:11:31.880 --> 00:11:34.780]  如果動物的血能夠贖罪
[00:11:34.780 --> 00:11:35.980]  有生命的話
[00:11:35.980 --> 00:11:37.780]  那耶穌基督的寶血
[00:11:37.780 --> 00:11:39.980]  就可以引你們進入永生
[00:11:39.980 --> 00:11:41.480]  Amen
[00:11:41.480 --> 00:11:42.780]  行不行
[00:11:42.780 --> 00:11:45.780]  就可以引你們進入永生
[00:11:45.780 --> 00:11:47.880]  是因為我們重新讀過一次
[00:11:47.880 --> 00:11:48.880]  九章十四節
[00:11:48.880 --> 00:11:52.180]  何況基督直永遠的靈
[00:11:52.180 --> 00:11:55.780]  將自己無瑕無痴獻給神
[00:11:55.780 --> 00:12:00.080]  祂的血豈不更能洗淨你們的心
[00:12:00.080 --> 00:12:01.380]  原文是什麼
[00:12:01.380 --> 00:12:03.880]  良心除去你們的死行
[00:12:03.880 --> 00:12:08.480]  使你們侍奉那永生神嗎
[00:12:08.480 --> 00:12:10.480]  弟兄姊妹
[00:12:10.480 --> 00:12:14.380]  神其實一早已經預備好一條
[00:12:14.380 --> 00:12:19.180]  由生由活的道路給我們
[00:12:19.180 --> 00:12:23.880]  視乎我們願不願意走這條路
[00:12:23.880 --> 00:12:26.580]  神一早就愛世人
[00:12:26.580 --> 00:12:27.980]  甚至乎這個世界
[00:12:27.980 --> 00:12:30.980]  將祂的獨生子獻給我們
[00:12:30.980 --> 00:12:34.880]  使我們就算是有著很畸形
[00:12:34.880 --> 00:12:36.380]  但神不要緊
[00:12:36.380 --> 00:12:39.380]  我給你們聖潔的O形血
[00:12:39.380 --> 00:12:40.880]  只要你相信
[00:12:40.880 --> 00:12:43.180]  你就可以藉著這個血
[00:12:43.180 --> 00:12:46.680]  將來能夠上天國和神一起團聚
[00:12:46.680 --> 00:12:47.680]  不單是這樣
[00:12:47.680 --> 00:12:50.080]  今生只有八倍
[00:12:50.080 --> 00:12:52.380]  如果你相信
[00:12:52.380 --> 00:12:54.880]  如果你知道自己是有罪
[00:12:54.880 --> 00:12:57.280]  如果你願意跟隨耶穌基督的話
[00:12:57.280 --> 00:12:59.980]  你就是得救的類型了
[00:12:59.980 --> 00:13:00.580]  不好意思
[00:13:00.580 --> 00:13:02.080]  有些錯版
[00:13:02.080 --> 00:13:03.480]  今天的題目是什麼
[00:13:03.480 --> 00:13:04.680]  一起讀好嗎
[00:13:04.680 --> 00:13:07.980]  你是得救的類型嗎
[00:13:07.980 --> 00:13:11.380]  希望大家都是屬靈的AB家形
[00:13:11.380 --> 00:13:13.280]  個個都能夠得救
[00:13:13.280 --> 00:13:16.080]  我們繼續進入我們的講道之前
[00:13:16.080 --> 00:13:17.780]  我們一起祈禱好嗎
[00:13:17.780 --> 00:13:18.780]  天父上帝我們感謝你
[00:13:18.780 --> 00:13:21.080]  感謝你派遣耶穌基督
[00:13:21.080 --> 00:13:23.780]  你的愛子來到這個世界上的時候
[00:13:23.780 --> 00:13:25.380]  我們每一個人
[00:13:25.380 --> 00:13:26.580]  雖然相當畸形
[00:13:26.580 --> 00:13:28.180]  但是因為你的聖潔
[00:13:28.180 --> 00:13:29.480]  因為你的慈愛
[00:13:29.480 --> 00:13:32.280]  令我們可以在聖潔當中有份
[00:13:32.280 --> 00:13:32.780]  主啊
[00:13:32.780 --> 00:13:36.280]  求你在這裡跟我們每一個人聊天
[00:13:36.280 --> 00:13:37.680]  感動我們每一個人
[00:13:37.680 --> 00:13:39.980]  無論信了的未信了的
[00:13:39.980 --> 00:13:42.480]  都令我們能夠反省
[00:13:42.480 --> 00:13:44.980]  未信的讓他們信你
[00:13:44.980 --> 00:13:48.180]  信了的讓我們能夠可以做得更加好
[00:13:48.180 --> 00:13:49.580]  祝福我們這裡
[00:13:49.580 --> 00:13:50.880]  所有的弟兄姊妹
[00:13:50.880 --> 00:13:51.980]  慕道的朋友
[00:13:51.980 --> 00:13:53.180]  祝福我們教會
[00:13:53.180 --> 00:13:53.680]  感謝你
[00:13:53.680 --> 00:13:56.080]  禱告奉主耶穌的名其求
[00:13:56.080 --> 00:13:56.580]  Amen
[00:13:56.580 --> 00:13:57.880]  今天我們有三點
[00:13:57.880 --> 00:13:58.480]  第一點是什麼
[00:13:58.480 --> 00:13:59.480]  一起讀好嗎
[00:13:59.480 --> 00:14:03.980]  積著血洗淨良心的愧疚
[00:14:03.980 --> 00:14:04.380]  OK
[00:14:04.380 --> 00:14:06.780]  你deep inside
[00:14:06.780 --> 00:14:09.080]  其實耶穌說過
[00:14:09.080 --> 00:14:10.580]  裡面最重要
[00:14:10.580 --> 00:14:11.380]  是不是
[00:14:11.380 --> 00:14:12.880]  你裡面是什麼呢
[00:14:12.880 --> 00:14:14.380]  你的行為就做出來的了
[00:14:14.380 --> 00:14:14.880]  OK
[00:14:14.880 --> 00:14:18.180]  其實以色列人這麼多年做得不好
[00:14:18.180 --> 00:14:20.180]  就是心做得不好
[00:14:20.180 --> 00:14:20.980]  OK
[00:14:20.980 --> 00:14:21.980]  心做得不好
[00:14:21.980 --> 00:14:26.480]  我們要在心裡面清洗我們的罪業之後
[00:14:26.480 --> 00:14:28.580]  我們就可以抓緊上帝的應許
[00:14:28.580 --> 00:14:30.080]  不只是抓緊上帝的應許
[00:14:30.080 --> 00:14:31.980]  我們可以得著祂的能力
[00:14:31.980 --> 00:14:34.880]  一起去激活人生的呼召
[00:14:34.880 --> 00:14:35.380]  好不好
[00:14:35.380 --> 00:14:35.980]  我們第一點先
[00:14:35.980 --> 00:14:36.980]  一起讀多一次好不好
[00:14:36.980 --> 00:14:37.880]  叫做什麼
[00:14:37.880 --> 00:14:42.580]  積著血洗淨良心的愧疚
[00:14:42.580 --> 00:14:44.180]  第一點的要點是
[00:14:44.180 --> 00:14:45.380]  一起讀好嗎
[00:14:45.380 --> 00:14:47.680]  認罪悔改
[00:14:47.680 --> 00:14:48.480]  說多一次
[00:14:48.480 --> 00:14:50.580]  認罪悔改
[00:14:50.580 --> 00:14:51.780]  我們又讀多一次
[00:14:51.780 --> 00:14:52.480]  你會背了
[00:14:52.480 --> 00:14:53.780]  何況
[00:14:53.780 --> 00:14:55.380]  基督藉著永遠的靈
[00:14:55.380 --> 00:14:58.380]  將自己無下無恥獻給神
[00:14:58.380 --> 00:15:00.580]  他的血
[00:15:00.580 --> 00:15:03.180]  豈不能洗淨你們的心
[00:15:03.180 --> 00:15:04.680]  原來是什麼
[00:15:04.680 --> 00:15:07.380]  良心
[00:15:07.380 --> 00:15:13.380]  繼續
[00:15:13.380 --> 00:15:14.980]  是不是開始會背了
[00:15:14.980 --> 00:15:16.480]  我喜歡聽到你們讀
[00:15:16.480 --> 00:15:17.380]  多過我自己讀
[00:15:17.380 --> 00:15:18.380]  我覺得你們讀得很好聽
[00:15:18.380 --> 00:15:19.980]  所以你們讀經文的時候
[00:15:19.980 --> 00:15:21.180]  大聲一點好不好
[00:15:21.180 --> 00:15:21.980]  OK
[00:15:21.980 --> 00:15:23.580]  什麼叫良心
[00:15:23.580 --> 00:15:26.480]  你們有沒有良心
[00:15:26.480 --> 00:15:26.880]  有的
[00:15:26.880 --> 00:15:28.780]  都有的
[00:15:28.780 --> 00:15:31.880]  有時候會不會掩蓋良心
[00:15:31.880 --> 00:15:32.880]  有很多時候
[00:15:32.880 --> 00:15:37.680]  其實很多良心我們知道自己做錯了
[00:15:37.680 --> 00:15:39.580]  但是我們有時候會掩蓋
[00:15:39.580 --> 00:15:40.580]  有時候會不承認
[00:15:40.580 --> 00:15:42.180]  其實很多的罪
[00:15:42.180 --> 00:15:44.380]  使我們做人的時候
[00:15:44.380 --> 00:15:46.380]  沒有辦法前進
[00:15:46.380 --> 00:15:48.080]  有時候我們會躲起來
[00:15:48.080 --> 00:15:49.780]  我們會逃避現實
[00:15:49.780 --> 00:15:52.780]  有時候罪在我們心裡的時候
[00:15:52.780 --> 00:15:57.080]  我們好像要跪在一個畸形的世界裡屈服
[00:15:57.080 --> 00:15:58.780]  很無奈的時候
[00:15:58.780 --> 00:16:02.080]  希望你能夠接受耶穌基督
[00:16:02.080 --> 00:16:06.380]  這個就是罪
[00:16:06.380 --> 00:16:07.180]  很多時候
[00:16:07.180 --> 00:16:10.680]  我特意叫我的女兒來做一個示範
[00:16:10.680 --> 00:16:12.680]  你等一等Aza
[00:16:12.680 --> 00:16:13.780]  OK
[00:16:13.780 --> 00:16:15.480]  真是聖靈的感動
[00:16:15.480 --> 00:16:18.480]  你看到你旁邊有些心心形
[00:16:18.480 --> 00:16:21.180]  我看到這麼配合
[00:16:21.180 --> 00:16:22.880]  這個就是你的良心
[00:16:22.880 --> 00:16:23.880]  OK
