
[00:00:00.000 --> 00:00:02.320]  接著我們一同在下禱告
[00:03:23.680 --> 00:03:24.400]  為什麼呢?
[00:03:24.400 --> 00:03:26.160]  因為道犯了罪
[00:03:26.160 --> 00:03:27.840]  這個犯罪就是說
[00:03:27.840 --> 00:03:32.000]  被造的人卻不按祂的指令
[00:03:32.000 --> 00:03:34.240]  不按祂的指示
[00:03:34.240 --> 00:03:36.240]  不按祂的規矩
[00:03:36.240 --> 00:03:39.360]  不按祂的軌道來運行
[00:03:39.360 --> 00:03:43.200]  今天我們不單單只要學習
[00:03:43.200 --> 00:03:46.640]  要經歷將榮耀歸給神
[00:03:46.640 --> 00:03:51.200]  我們更加需要在我們的生命裏面有個更新
[00:03:51.200 --> 00:03:53.360]  這個更新只有藉著它的靈
[00:03:53.360 --> 00:03:55.600]  就是它的說話可以更新
[00:03:55.600 --> 00:03:59.440]  昨天我們提到關於一個更新的敬拜
[00:03:59.440 --> 00:04:03.680]  敬拜不是單單回到教會
[00:04:03.680 --> 00:04:05.920]  主日上午這段時間
[00:04:05.920 --> 00:04:07.200]  一起唱詩
[00:04:07.200 --> 00:04:09.840]  一起祈禱奉獻
[00:04:09.840 --> 00:04:13.600]  敬拜是每一個認識神的人
[00:04:13.600 --> 00:04:15.520]  一個回應神
[00:04:15.520 --> 00:04:17.760]  我們可以叫做侍奉
[00:04:17.760 --> 00:04:22.160]  這個侍奉不是單單站在講台講一道
[00:04:22.160 --> 00:04:23.280]  唱一唱詩
[00:04:23.280 --> 00:04:25.360]  或者做詩詩
[00:04:25.360 --> 00:04:28.480]  甚至以為那個侍奉就是
[00:04:28.480 --> 00:04:32.240]  總之跟教會做點事
[00:04:32.240 --> 00:04:35.760]  這個敬拜是當每一個領受了神恩典的人
[00:04:35.760 --> 00:04:37.680]  領受了上帝說話的人
[00:04:37.680 --> 00:04:42.080]  他能夠在他領受的時候回應
[00:04:42.080 --> 00:04:45.920]  這個敬拜可以包括在你的祈禱
[00:04:45.920 --> 00:04:48.240]  可以包括在你的唱詩
[00:04:48.240 --> 00:04:51.280]  可以包括你在那裏與神
[00:04:51.280 --> 00:04:55.760]  在思想上面心靈中間與祂的溝通
[00:04:55.760 --> 00:04:58.800]  以至你能夠透過你的生活
[00:04:58.800 --> 00:05:02.800]  將這個靈將你的生命活出來
[00:05:02.800 --> 00:05:06.080]  今天跟大家看一下一個確訊
[00:05:06.080 --> 00:05:08.640]  既然我們願意更生
[00:05:08.640 --> 00:05:10.560]  不是外面行為上的更生
[00:05:10.560 --> 00:05:12.480]  而是心靈裏面的更生
[00:05:12.480 --> 00:05:13.440]  這個更生之後
[00:05:13.440 --> 00:05:16.640]  我們怎樣知道我們的信仰是這麼確實
[00:05:16.640 --> 00:05:18.240]  是可信的
[00:05:18.240 --> 00:05:20.400]  很多弟兄姊妹信了耶穌之後
[00:05:20.400 --> 00:05:22.720]  他們很多時候都在十五十六
[00:05:22.720 --> 00:05:23.680]  是不是?
[00:05:23.680 --> 00:05:27.680]  甚至有些信徒很多年的弟兄姊妹都會問
[00:05:27.680 --> 00:05:29.680]  我是不是已經得救了?
[00:05:29.680 --> 00:05:33.200]  其實你知不知道你所信的是什麼?
[00:05:33.200 --> 00:05:34.880]  我們看一段經文
[00:05:34.880 --> 00:05:37.440]  是長一點的,不過我很快就跟大家講一下
[00:05:37.440 --> 00:05:39.840]  就是司徒行傳第八章
[00:05:39.840 --> 00:05:46.720]  記載到肥力怎樣在一個聖靈感動下
[00:05:46.720 --> 00:05:49.200]  向一位埃塞俄比亞
[00:05:49.200 --> 00:05:55.760]  或者應該說是安提亞伯的大官
[00:05:55.760 --> 00:05:57.520]  財政部長
[00:05:57.520 --> 00:05:59.600]  向他朝福音經過
[00:05:59.600 --> 00:06:02.880]  這個值得我們去探討認識一下
[00:06:02.880 --> 00:06:04.800]  看來好像不關你的事
[00:06:04.800 --> 00:06:07.840]  但是看你是不是這個人
[00:06:07.840 --> 00:06:10.240]  主使者對肥力說你向南行
[00:06:10.240 --> 00:06:12.960]  從耶路撒冷到加薩去路上
[00:06:12.960 --> 00:06:14.640]  在曠野路上
[00:06:14.640 --> 00:06:16.000]  肥力就去了
[00:06:16.000 --> 00:06:17.920]  有一個是安提亞伯人
[00:06:17.920 --> 00:06:21.280]  他是有大權的太監
[00:06:21.280 --> 00:06:24.320]  在安提亞伯女王甘迺基的手下
[00:06:24.320 --> 00:06:26.080]  總管銀庫
[00:06:26.080 --> 00:06:29.040]  不可以說是女王手下
[00:06:29.040 --> 00:06:35.280]  是一個太監負責管理所有國家的財富
[00:06:35.280 --> 00:06:36.400]  他做什麼?
[00:06:36.400 --> 00:06:39.840]  原來他去耶路撒冷禮拜
[00:06:39.840 --> 00:06:41.760]  以為這是敬拜
[00:06:41.760 --> 00:06:43.120]  回到耶路撒冷
[00:06:43.120 --> 00:06:44.960]  你說我都不知道
[00:06:44.960 --> 00:06:47.600]  好像你從家來到尖沙咀25號
[00:06:47.600 --> 00:06:48.960]  你敬拜而已
[00:06:48.960 --> 00:06:50.160]  但是不要忘記
[00:06:50.160 --> 00:06:53.360]  他這個地方安提亞伯
[00:06:53.360 --> 00:06:59.520]  這個地方在埃及的南部
[00:06:59.520 --> 00:07:02.960]  在尼羅河的中入大概
[00:07:02.960 --> 00:07:04.800]  不單止是埃及南部
[00:07:04.800 --> 00:07:09.360]  是曾經可以說有機會入侵過埃及
[00:07:09.360 --> 00:07:13.520]  管過埃及的一個小國
[00:07:13.520 --> 00:07:16.960]  當時這個總管
[00:07:16.960 --> 00:07:20.160]  他就去耶路撒冷敬拜
[00:07:20.160 --> 00:07:23.120]  大概路程多遠呢?
[00:07:23.120 --> 00:07:27.760]  大概1500公里左右
[00:07:27.760 --> 00:07:31.280]  1500公里有多遠?
[00:07:31.280 --> 00:07:32.880]  去深圳?
[00:07:32.880 --> 00:07:33.840]  不是
[00:07:33.840 --> 00:07:35.040]  去廣州?
[00:07:35.040 --> 00:07:36.800]  不是
[00:07:36.800 --> 00:07:37.920]  去哪裡?
[00:07:37.920 --> 00:07:40.400]  大概去到上海
[00:07:40.400 --> 00:07:43.440]  現在如果弟兄姊妹可以自駕
[00:07:43.440 --> 00:07:45.440]  自己開車去上海的話
[00:07:45.440 --> 00:07:47.760]  要多久時間?
[00:07:47.760 --> 00:07:52.160]  起碼14個小時
[00:07:52.160 --> 00:07:54.720]  當時沒得自駕
[00:07:54.720 --> 00:07:55.680]  他不用自駕
[00:07:55.680 --> 00:07:56.960]  他有人跟他騎馬
[00:07:56.960 --> 00:08:00.240]  可能不知道什麼車
[00:08:00.240 --> 00:08:01.280]  你想想一個這樣的人
[00:08:01.280 --> 00:08:03.600]  這麼誠心去這麼遠的地方
[00:08:03.600 --> 00:08:04.560]  敬拜
[00:08:04.560 --> 00:08:05.920]  回來之後
[00:08:05.920 --> 00:08:07.520]  他在車上做什麼?
[00:08:07.520 --> 00:08:09.920]  在算皇帝給他的帳
[00:08:09.920 --> 00:08:10.960]  不是
[00:08:10.960 --> 00:08:13.920]  在讀二賽亞書
[00:08:13.920 --> 00:08:15.840]  不可以說了
[00:08:15.840 --> 00:08:17.360]  我想你們今天聚會完了
[00:08:17.360 --> 00:08:20.720]  都不會在地鐵看聖經吧?
[00:08:20.720 --> 00:08:22.080]  會不會?
[00:08:22.080 --> 00:08:24.640]  或者有人會想一下
[00:08:24.640 --> 00:08:26.560]  到底這個牧師說了什麼
[00:08:26.560 --> 00:08:28.480]  我昨天說完片道之後
[00:08:28.480 --> 00:08:30.960]  有弟兄姊妹幾個人商量完之後
[00:08:30.960 --> 00:08:33.680]  就發了一幅畫給我
[00:08:33.680 --> 00:08:35.200]  漫畫來的
[00:08:35.200 --> 00:08:37.040]  借用一幅漫畫
[00:08:37.040 --> 00:08:38.960]  雞蹄
[00:08:38.960 --> 00:08:40.240]  彼得
[00:08:40.240 --> 00:08:42.320]  和有人指著他
[00:08:42.320 --> 00:08:45.600]  原來雞蹄叫彼得悔改
[00:08:45.600 --> 00:08:47.760]  可能我昨天說對我提過這件事
[00:08:47.760 --> 00:08:48.960]  下面講一句
[00:08:48.960 --> 00:08:51.200]  如果一隻雞都可以給上帝使用
[00:08:51.200 --> 00:08:53.200]  你可不可以給上帝使用?
[00:08:53.200 --> 00:08:55.360]  挺有意思
[00:08:55.360 --> 00:08:56.720]  弟兄姊妹聽完之後
[00:08:56.720 --> 00:08:59.360]  在下午馬上發給我
[00:08:59.360 --> 00:09:01.760]  有人真的聽完之後反思
[00:09:01.760 --> 00:09:03.280]  有人聽完之後
[00:09:03.280 --> 00:09:04.880]  就這樣算了
[00:09:04.880 --> 00:09:07.440]  這時伯伯的太監不是
[00:09:07.440 --> 00:09:08.880]  他在讀
[00:09:08.880 --> 00:09:10.400]  聖靈感動菲力
[00:09:10.400 --> 00:09:12.560]  說你過去吧
[00:09:12.560 --> 00:09:14.400]  貼近那輛車走
[00:09:14.400 --> 00:09:16.640]  我想那輛車也很慢
[00:09:16.640 --> 00:09:18.640]  除非你快跑
[00:09:18.640 --> 00:09:21.200]  這時聖經怎記載?
[00:09:21.200 --> 00:09:22.000]  他說
[00:09:22.000 --> 00:09:24.080]  菲力到大監那裡
[00:09:24.080 --> 00:09:25.920]  聽見他在讀耳塞下書
[00:09:25.920 --> 00:09:26.960]  就問他
[00:09:26.960 --> 00:09:29.680]  你所念的你明白嗎?
[00:09:29.680 --> 00:09:30.960]  真夠膽
[00:09:30.960 --> 00:09:32.240]  一個平民
[00:09:32.240 --> 00:09:33.600]  一個小百姓
[00:09:33.600 --> 00:09:37.360]  問一個大總管
[00:09:37.360 --> 00:09:38.560]  這個人怎做?
[00:09:38.560 --> 00:09:40.720]  聖經有些說法
[00:09:40.720 --> 00:09:42.720]  他就反問
[00:09:42.720 --> 00:09:46.800]  沒人教我我怎知?
[00:09:46.800 --> 00:09:49.040]  原來看聖經不一定要看得明白
[00:09:49.040 --> 00:09:50.800]  要教
[00:09:50.800 --> 00:09:52.400]  你生命之道查經時
[00:09:52.400 --> 00:09:54.400]  沒人要教
[00:09:54.400 --> 00:09:56.320]  有時看不明白
[00:09:56.320 --> 00:09:57.120]  要教
[00:09:57.120 --> 00:09:58.480]  所以弟兄姊妹
[00:09:58.480 --> 00:10:00.480]  很多時候你參加主日學
[00:10:00.480 --> 00:10:01.760]  參加課程
[00:10:01.760 --> 00:10:02.720]  去進修
[00:10:02.720 --> 00:10:03.760]  沒什麼的
[00:10:03.760 --> 00:10:05.200]  謙卑一點
[00:10:05.200 --> 00:10:06.160]  到今時今日
[00:10:06.160 --> 00:10:08.640]  我們相信這班傳道童工
[00:10:08.640 --> 00:10:09.600]  我不知道他們
[00:10:09.600 --> 00:10:10.800]  但我包括自從來
[00:10:10.800 --> 00:10:13.360]  我發覺很多事真的看不明白
[00:10:13.360 --> 00:10:15.040]  但隨被聖靈感動下
[00:10:15.040 --> 00:10:16.800]  你開始逐一點逐一點
[00:10:16.800 --> 00:10:17.840]  不是要我明白
[00:10:17.840 --> 00:10:20.560]  要我體會
[00:10:20.560 --> 00:10:23.600]  最辛苦的一件事是體會
[00:10:23.600 --> 00:10:24.320]  為什麼?
[00:10:24.320 --> 00:10:25.200]  你沒經歷過
[00:10:25.200 --> 00:10:27.200]  你不知道自己在說什麼
[00:10:27.200 --> 00:10:28.000]  好了
[00:10:28.000 --> 00:10:29.280]  問他的時候
[00:10:29.280 --> 00:10:30.400]  他說沒人教我怎知?
[00:10:30.400 --> 00:10:32.640]  於是他夜請肥力上車
[00:10:32.640 --> 00:10:34.400]  肥力上車之後
[00:10:34.400 --> 00:10:35.680]  就跟他說解
[00:10:35.680 --> 00:10:39.200]  原來這個羔羊被牽到宰殺之地
[00:10:39.200 --> 00:10:41.280]  告訴他
[00:10:41.280 --> 00:10:43.600]  他的生命就是這樣捨棄
[00:10:43.600 --> 00:10:48.240]  講到第二章
[00:10:48.240 --> 00:10:50.720]  太琴就問肥力
[00:10:50.720 --> 00:10:51.760]  她說
[00:10:51.760 --> 00:10:54.800]  先知說這番話是指著誰說?
[00:10:54.800 --> 00:10:55.920]  是否指自己?
[00:10:55.920 --> 00:10:57.440]  知必人?
[00:10:57.440 --> 00:11:00.480]  肥力就開口從經上面
[00:11:00.480 --> 00:11:01.280]  留心
[00:11:01.280 --> 00:11:04.080]  對他傳講耶穌
[00:11:04.080 --> 00:11:05.520]  有日本人說
[00:11:05.520 --> 00:11:08.080]  肥力就是用這段聖經
[00:11:08.080 --> 00:11:11.520]  向他傳服淫
[00:11:11.520 --> 00:11:13.760]  弟子們請留意
[00:11:13.760 --> 00:11:16.640]  服淫不是適合人聽
[00:11:16.640 --> 00:11:18.800]  叫他得著數的東西
[00:11:18.800 --> 00:11:22.000]  服淫是傳講什麼?
[00:11:22.000 --> 00:11:24.000]  耶穌
[00:11:24.000 --> 00:11:26.000]  啟示六第十四章第六節說
[00:11:26.000 --> 00:11:27.040]  永恆的服淫
[00:11:27.040 --> 00:11:28.400]  永遠的服淫
[00:11:28.400 --> 00:11:31.120]  是要我們敬畏神
[00:11:31.120 --> 00:11:33.120]  要我們永耀神
[00:11:33.120 --> 00:11:37.360]  要我們敬拜神
[00:11:37.360 --> 00:11:38.720]  中國人過年的福
[00:11:38.720 --> 00:11:41.120]  是希望臨到我們自己
[00:11:41.120 --> 00:11:43.120]  但我們所傳的服淫
[00:11:43.120 --> 00:11:44.400]  是要告訴別人
[00:11:44.400 --> 00:11:46.560]  要認識這位神
[00:11:46.560 --> 00:11:47.840]  這位神是誰?
[00:11:47.840 --> 00:11:49.200]  就是耶穌
[00:11:49.200 --> 00:11:50.480]  肥力聽完之後
[00:11:50.480 --> 00:11:52.880]  第七章聖經第三章說
[00:11:52.880 --> 00:11:55.600]  我可不可以受洗?
[00:11:55.600 --> 00:11:56.640]  肥力怎麼說?
[00:11:56.640 --> 00:12:00.320]  若果你是一心相信就可以
[00:12:00.320 --> 00:12:01.520]  什麼叫相信?
[00:12:01.520 --> 00:12:03.680]  你清楚知道
[00:12:03.680 --> 00:12:06.400]  你所相信的是什麼
[00:12:06.400 --> 00:12:09.280]  你就可以受洗
[00:12:09.280 --> 00:12:11.200]  很多時候我們教會
[00:12:11.200 --> 00:12:12.160]  包括現在
[00:12:12.160 --> 00:12:13.440]  很多時候我們都是
[00:12:13.440 --> 00:12:14.480]  張聖經講解
[00:12:14.480 --> 00:12:16.160]  大家答到問題
[00:12:16.160 --> 00:12:19.360]  你清楚知道你相信的是什麼
[00:12:19.360 --> 00:12:21.200]  你就可以受洗
[00:12:21.200 --> 00:12:22.400]  他就回答
[00:12:22.400 --> 00:12:23.760]  他說什麼?
[00:12:23.760 --> 00:12:24.800]  他說我相信
[00:12:24.800 --> 00:12:29.360]  耶穌基督是神的兒子
[00:12:29.360 --> 00:12:30.560]  很簡單
[00:12:30.560 --> 00:12:31.840]  這幾個字
[00:12:31.840 --> 00:12:33.680]  我相信在座的弟兄姊妹
[00:12:33.680 --> 00:12:35.360]  你受洗之前
[00:12:35.360 --> 00:12:37.440]  一定問過你一定答到
[00:12:37.440 --> 00:12:40.000]  我相信耶穌基督是神的兒子
[00:12:40.000 --> 00:12:41.280]  你相信嗎?
[00:12:41.280 --> 00:12:42.560]  為什麼不相信?
[00:12:42.560 --> 00:12:43.600]  不相信我怎麼會受洗?
[00:12:43.600 --> 00:12:44.880]  有沒有基督徒?
[00:12:44.880 --> 00:12:45.760]  但是很多時候
[00:12:45.760 --> 00:12:47.360]  弟兄姊妹你有沒有看到
[00:12:47.360 --> 00:12:48.800]  在教會裏面
[00:12:48.800 --> 00:12:49.680]  一去到
[00:12:49.680 --> 00:12:50.480]  又是耶穌
[00:12:50.480 --> 00:12:51.200]  又是神
[00:12:51.200 --> 00:12:53.040]  又是神的兒子
[00:12:53.040 --> 00:12:54.080]  又是神的話語
[00:12:54.080 --> 00:12:55.200]  又是靈
[00:12:55.200 --> 00:12:57.200]  搞到你一團糊
[00:12:57.200 --> 00:12:59.440]  到底是什麼事?
[00:12:59.440 --> 00:13:00.320]  所以很多時候
[00:13:00.320 --> 00:13:01.520]  一去到三位一體
[00:13:01.520 --> 00:13:03.760]  講解聖父、聖子、聖靈的時候
[00:13:03.760 --> 00:13:04.640]  一頭霧水
[00:13:04.640 --> 00:13:06.080]  原因就是因為
[00:13:06.080 --> 00:13:08.480]  其實你真的要完全理解明白
[00:13:08.480 --> 00:13:10.800]  我想都幾難
[00:13:10.800 --> 00:13:15.280]  因為這個創造宇宙萬物的主宰
[00:13:15.280 --> 00:13:16.880]  他用他的說話
[00:13:16.880 --> 00:13:18.400]  他說有就有
[00:13:18.400 --> 00:13:20.400]  他命立就立
[00:13:20.400 --> 00:13:22.320]  一個這樣的靈
[00:13:22.320 --> 00:13:25.040]  後來能夠藉著一個女子
[00:13:25.040 --> 00:13:26.560]  叫瑪利亞
[00:13:26.560 --> 00:13:28.160]  又成為一個人體
[00:13:28.160 --> 00:13:30.400]  出現在這個世界上面
[00:13:30.400 --> 00:13:32.720]  真是想不通的
[00:13:32.720 --> 00:13:34.480]  事實上就是這樣
[00:13:34.480 --> 00:13:37.040]  所以等下我和大家去背誦《信經》的時候
[00:13:37.040 --> 00:13:38.560]  就告訴你
[00:13:38.560 --> 00:13:40.240]  這個不是講神話
[00:13:40.240 --> 00:13:41.680]  不是很不可能的事
[00:13:41.680 --> 00:13:43.520]  是你要看不見
[00:13:43.520 --> 00:13:46.720]  但你要相信要接受的東西
[00:13:46.720 --> 00:13:49.520]  所以耶穌是神的兒子
[00:13:49.520 --> 00:13:51.760]  看來很簡單幾個字
[00:13:51.760 --> 00:13:53.040]  但你信不信?
[00:13:53.040 --> 00:13:54.240]  這個就是神
[00:13:54.240 --> 00:13:55.840]  是獨一的真神
[00:13:55.840 --> 00:14:00.000]  是替你解決了你不能解決永生的問題的
[00:14:00.000 --> 00:14:01.440]  這位救主
[00:14:01.440 --> 00:14:05.680]  是為你的罪寫在十字架上的一位
[00:14:05.680 --> 00:14:07.520]  當比利和他這樣說之後
[00:14:07.520 --> 00:14:09.760]  於是他受洗
[00:14:09.760 --> 00:14:11.360]  我不知道
[00:14:11.360 --> 00:14:12.880]  認識一個門徒
[00:14:12.880 --> 00:14:15.040]  他們能夠看到多少
[00:14:15.040 --> 00:14:16.400]  今天我們的信仰
[00:14:16.400 --> 00:14:18.080]  你看到多少
[00:14:18.080 --> 00:14:19.520]  在《馬達福音》第十六章
[00:14:19.520 --> 00:14:21.680]  第十五到十六節
[00:14:21.680 --> 00:14:24.960]  當眾人紛紜在說耶穌是誰的時候
[00:14:24.960 --> 00:14:26.480]  當時他們是有血有肉
[00:14:26.480 --> 00:14:27.440]  可以摸到耶穌
[00:14:27.440 --> 00:14:28.960]  看到耶穌和耶穌吃飯
[00:14:28.960 --> 00:14:30.320]  和生活的人
[00:14:30.320 --> 00:14:31.600]  有人說祂是先知
[00:14:31.600 --> 00:14:32.880]  有人說祂是以賽亞
[00:14:32.880 --> 00:14:37.440]  是施洗日漢
[00:14:37.440 --> 00:14:39.280]  當時施洗日漢死了
[00:14:39.280 --> 00:14:41.280]  以為祂是祂的化身
[00:14:41.280 --> 00:14:44.400]  其實當耶穌問門徒的時候
[00:14:44.400 --> 00:14:46.720]  門徒都眾說紛紜
[00:14:46.720 --> 00:14:48.400]  但彼得當時
[00:14:48.400 --> 00:14:50.400]  我相信他有一個直覺
[00:14:50.400 --> 00:14:52.720]  和從神而來的靈感動
[00:14:52.720 --> 00:14:54.160]  他說你是基督
[00:14:54.160 --> 00:14:58.560]  是永生神的兒子
[00:14:58.560 --> 00:15:03.200]  永生神的兒子
[00:15:03.200 --> 00:15:05.360]  基督是神所指定的一位
[00:15:05.360 --> 00:15:06.640]  沒有了
[00:15:06.640 --> 00:15:07.840]  除祂以外
[00:15:07.840 --> 00:15:09.920]  必無拯救
[00:15:09.920 --> 00:15:12.160]  任何的宗教理念
[00:15:12.160 --> 00:15:13.600]  可以勸人為善
[00:15:13.600 --> 00:15:15.360]  導你兜頭是道
[00:15:15.360 --> 00:15:17.600]  但不能夠拯救你
[00:15:17.600 --> 00:15:19.920]  不能夠賜給你永生
[00:15:19.920 --> 00:15:21.920]  只有耶穌
[00:15:21.920 --> 00:15:23.760]  還有弟兄姊妹
[00:15:23.760 --> 00:15:26.000]  當他道成肉身的時候
[00:15:26.000 --> 00:15:27.600]  聖經裡面有這樣說
[00:15:27.600 --> 00:15:30.800]  天上的聲音說:這是我的愛子
[00:15:30.800 --> 00:15:32.160]  在這些話中間
[00:15:32.160 --> 00:15:34.000]  你理解多少
[00:15:34.000 --> 00:15:36.240]  你明白多少
[00:15:36.240 --> 00:15:38.160]  今天我們需要在神面前
[00:15:38.160 --> 00:15:39.760]  一個體會學習
[00:15:39.760 --> 00:15:43.120]  原來不單止耶穌可以成為神的兒子
[00:15:43.120 --> 00:15:44.560]  我和你今天
[00:15:44.560 --> 00:15:46.320]  因信耶穌基督
[00:15:46.320 --> 00:15:48.800]  都可以得到這個權利
[00:15:48.800 --> 00:15:50.960]  做神的兒女
[00:15:50.960 --> 00:15:52.720]  這不可思議
[00:15:52.720 --> 00:15:57.440]  所以我很喜歡我們詩集裡面的一首詩歌
[00:15:57.440 --> 00:15:59.280]  我們成為神的兒女
[00:15:59.280 --> 00:16:02.560]  是何等的蒙福
[00:16:02.560 --> 00:16:05.120]  你會羨慕人這樣那樣
[00:16:05.120 --> 00:16:08.240]  但你從來不看到自己的尊貴身份
[00:16:08.240 --> 00:16:11.120]  我可以成為神的兒女
[00:16:11.120 --> 00:16:13.680]  好像耶穌基督是神的兒子一樣
[00:16:13.680 --> 00:16:14.480]  可不可以?
[00:16:14.480 --> 00:16:16.480]  一個零
[00:16:16.480 --> 00:16:20.960]  所以當費利和愛特艾伯的太監說的時候
[00:16:20.960 --> 00:16:23.440]  他說:你若果一心相信
[00:16:23.440 --> 00:16:28.240]  就可以回答:我信耶穌是神的兒子
[00:16:28.240 --> 00:16:32.400]  確信耶穌是神的兒子
[00:16:32.400 --> 00:16:36.880]  這裡我想和各位姊妹分享一下
[00:16:36.880 --> 00:16:38.560]  很多時候我們說我信耶穌
[00:16:38.560 --> 00:16:39.680]  耶穌在我心中
[00:16:39.680 --> 00:16:41.200]  耶穌在我周圍
[00:16:41.200 --> 00:16:42.800]  耶穌在天上
[00:16:42.800 --> 00:16:44.240]  其實當我們說這些話的時候
[00:16:44.240 --> 00:16:47.120]  我們會不會是一種傳統
[00:16:47.120 --> 00:16:49.760]  聽人這樣說你就這樣說
[00:16:49.760 --> 00:16:53.840]  你什麼時候感受到耶穌在你身邊
[00:16:53.840 --> 00:16:54.800]  有沒有?
[00:16:54.800 --> 00:16:57.600]  我感覺有人可能有這樣的經歷感覺
[00:16:57.600 --> 00:16:59.600]  我不知道
[00:16:59.600 --> 00:17:00.800]  但在某些時候
[00:17:00.800 --> 00:17:02.960]  當你遇到試探誘惑的時候
[00:17:02.960 --> 00:17:06.000]  當你遇到一些衝擊的時候
[00:17:06.000 --> 00:17:08.720]  你有沒有感受到一股力量
[00:17:08.720 --> 00:17:10.000]  令你的思維
[00:17:10.000 --> 00:17:11.040]  令你的思想
[00:17:11.040 --> 00:17:12.400]  令你的意志
[00:17:12.400 --> 00:17:13.280]  想一想
[00:17:13.280 --> 00:17:17.520]  以後你會抗拒得到
[00:17:17.520 --> 00:17:20.240]  我相信最務實不過的就是
[00:17:20.240 --> 00:17:22.480]  當你遇到這樣的試探的時候
[00:17:22.480 --> 00:17:24.880]  有沒有一節聖經
[00:17:24.880 --> 00:17:27.280]  有沒有一個神的話語
[00:17:27.280 --> 00:17:28.960]  在你心裡面
[00:17:28.960 --> 00:17:30.960]  在你的思想中間
[00:17:30.960 --> 00:17:32.080]  出來
[00:17:32.080 --> 00:17:34.000]  可以讓你肯定
[00:17:34.000 --> 00:17:36.240]  你可以勝得過
[00:17:36.240 --> 00:17:38.080]  為這個願故弟兄姊妹
[00:17:38.080 --> 00:17:40.400]  太初有道
[00:17:40.400 --> 00:17:43.280]  道與神同在
[00:17:43.280 --> 00:17:45.920]  道就是神
[00:17:45.920 --> 00:17:47.840]  如果耶穌是神
[00:17:47.840 --> 00:17:49.760]  耶穌在你心中的話
