
[00:00:00.000 --> 00:00:02.000]  先做個祈禱
[00:03:51.820 --> 00:03:53.820]  若有人要跟從我
[00:03:53.820 --> 00:03:58.820]  就當捨己天天背棄他的十字架來跟從我
[00:03:58.820 --> 00:04:02.820]  我想為什麼耶穌會說這句話呢?
[00:04:02.820 --> 00:04:04.820]  原來耶穌說這句話
[00:04:04.820 --> 00:04:06.820]  祂是發現祂知道
[00:04:06.820 --> 00:04:08.820]  祂自己要去受死
[00:04:08.820 --> 00:04:10.820]  釘十字架的日子就要到
[00:04:10.820 --> 00:04:13.820]  耶穌認為是時候要說一些
[00:04:13.820 --> 00:04:16.820]  多說一些關於祂自己的事
[00:04:16.820 --> 00:04:18.820]  多說一些關於跟從主的事
[00:04:18.820 --> 00:04:21.820]  讓群眾知道
[00:04:21.820 --> 00:04:24.820]  讓他們跟隨的使徒知道
[00:04:24.820 --> 00:04:27.820]  實在當時的門徒和群眾
[00:04:27.820 --> 00:04:29.820]  如何看待耶穌呢?
[00:04:29.820 --> 00:04:32.820]  如果我們去看這段經文的上文
[00:04:32.820 --> 00:04:33.820]  我們就知道
[00:04:33.820 --> 00:04:35.820]  發生了一件我們很熟悉的事件
[00:04:35.820 --> 00:04:38.820]  就是五餅二魚的神蹟事件
[00:04:38.820 --> 00:04:43.820]  其實當時門徒已經跟隨耶穌一段時間
[00:04:43.820 --> 00:04:45.820]  他跟隨耶穌是什麼原因呢?
[00:04:45.820 --> 00:04:48.820]  就是因為見到耶穌基督
[00:04:48.820 --> 00:04:51.820]  祂能夠去趕鬼去醫病
[00:04:51.820 --> 00:04:52.820]  見到耶穌基督
[00:04:52.820 --> 00:04:55.820]  祂能夠幫助一些有需要的人
[00:04:55.820 --> 00:04:57.820]  於是群眾見到
[00:04:57.820 --> 00:05:00.820]  他們都很想耶穌基督能夠幫助他
[00:05:00.820 --> 00:05:02.820]  所以來跟從耶穌
[00:05:02.820 --> 00:05:05.820]  而五餅二魚的神就是說到
[00:05:05.820 --> 00:05:10.820]  祂彰顯了耶穌基督神的能力的因典
[00:05:10.820 --> 00:05:15.820]  讓這個不可能的事變成一個可能
[00:05:15.820 --> 00:05:17.820]  當中有神的能力
[00:05:17.820 --> 00:05:19.820]  神的大能力在裡面
[00:05:19.820 --> 00:05:22.820]  於是耶穌基督在群眾的心目中
[00:05:22.820 --> 00:05:25.820]  跟從耶穌是很好的一件事
[00:05:25.820 --> 00:05:26.820]  很有福氣
[00:05:26.820 --> 00:05:31.820]  而且有很多賞賜的幫助
[00:05:31.820 --> 00:05:32.820]  所以你會發覺
[00:05:32.820 --> 00:05:35.820]  總有一群人來跟隨耶穌
[00:05:35.820 --> 00:05:37.820]  因為耶穌基督
[00:05:37.820 --> 00:05:40.820]  實在有能夠滿足他們的一份能力
[00:05:40.820 --> 00:05:42.820]  你發覺門徒跟隨耶穌基督
[00:05:42.820 --> 00:05:44.820]  這位這麼有能力的神的時候
[00:05:44.820 --> 00:05:48.820]  站在他身邊都好像很威風一樣
[00:05:48.820 --> 00:05:50.820]  因為神實在是充滿權柄
[00:05:50.820 --> 00:05:53.820]  還有五餅二魚的使者告訴我們
[00:05:53.820 --> 00:05:54.820]  跟從耶穌
[00:05:54.820 --> 00:05:56.820]  好像連我們的飲食
[00:05:56.820 --> 00:05:59.820]  我們的最基本的需要
[00:05:59.820 --> 00:06:01.820]  都會得到滿足
[00:06:01.820 --> 00:06:02.820]  一定不會死
[00:06:02.820 --> 00:06:04.820]  一定不會捱餓
[00:06:04.820 --> 00:06:10.820]  或者這些都是我們對耶穌基督的看法
[00:06:10.820 --> 00:06:12.820]  其中的印象
[00:06:12.820 --> 00:06:15.820]  我們跟隨耶穌有很多福氣
[00:06:15.820 --> 00:06:16.820]  上教會很好的
[00:06:16.820 --> 00:06:19.820]  上教會會有東西吃的
[00:06:19.820 --> 00:06:21.820]  上教會有東西玩
[00:06:21.820 --> 00:06:24.820]  我們在上教會會遇到一群大兄姊妹
[00:06:24.820 --> 00:06:25.820]  有好的朋友
[00:06:25.820 --> 00:06:27.820]  去得到安慰
[00:06:27.820 --> 00:06:28.820]  得到支持
[00:06:28.820 --> 00:06:29.820]  是很好的
[00:06:29.820 --> 00:06:31.820]  上教會還可能找到你的另一半
[00:06:31.820 --> 00:06:33.820]  解決你結婚的問題
[00:06:33.820 --> 00:06:35.820]  所以上教會真的很好
[00:06:35.820 --> 00:06:36.820]  信耶穌真的很好
[00:06:36.820 --> 00:06:38.820]  衣食都會有祝福
[00:06:38.820 --> 00:06:41.820]  更加想會得到更加多
[00:06:41.820 --> 00:06:42.820]  好多好多
[00:06:42.820 --> 00:06:44.820]  經文裡面其實都一樣
[00:06:44.820 --> 00:06:49.820]  經文的上文講完五餅二魚神蹟之後
[00:06:49.820 --> 00:06:52.820]  群眾都立刻覺得耶穌很好
[00:06:52.820 --> 00:06:54.820]  所以跟隨著耶穌
[00:06:54.820 --> 00:06:56.820]  五千個人來跟隨耶穌
[00:06:56.820 --> 00:06:58.820]  但是這五千人
[00:06:58.820 --> 00:07:01.820]  是否每個人都知道耶穌基督的身份?
[00:07:01.820 --> 00:07:04.820]  這五千人是否每個人都知道
[00:07:04.820 --> 00:07:07.820]  跟隨耶穌一路下去的時候
[00:07:07.820 --> 00:07:10.820]  是真的會面對什麼呢?
[00:07:10.820 --> 00:07:12.820]  這群人是還未知道的
[00:07:12.820 --> 00:07:14.820]  比得他好一點
[00:07:14.820 --> 00:07:15.820]  他認得
[00:07:15.820 --> 00:07:19.820]  他認知耶穌基督是神的兒子
[00:07:19.820 --> 00:07:22.820]  但是其實他根本上都未真正知道
[00:07:22.820 --> 00:07:24.820]  跟從耶穌基督的話
[00:07:24.820 --> 00:07:26.820]  跟下去的話
[00:07:26.820 --> 00:07:28.820]  他真的要面對的事
[00:07:28.820 --> 00:07:31.820]  而耶穌他要走上耶路撒冷
[00:07:31.820 --> 00:07:33.820]  去釘十字架的路
[00:07:33.820 --> 00:07:36.820]  釘上十字架的日子就要到
[00:07:36.820 --> 00:07:38.820]  所以耶穌就第一次跟他們說
[00:07:38.820 --> 00:07:42.820]  他要受苦被殺的事
[00:07:42.820 --> 00:07:44.820]  人子必須受許多的苦
[00:07:44.820 --> 00:07:47.820]  被長老、祭司長和民事來欺絕
[00:07:47.820 --> 00:07:48.820]  並且被殺
[00:07:48.820 --> 00:07:50.820]  第三日復活
[00:07:50.820 --> 00:07:52.820]  耶穌還跟他們說
[00:07:52.820 --> 00:07:54.820]  若有人要跟從我
[00:07:54.820 --> 00:07:55.820]  就當捨己
[00:07:55.820 --> 00:07:59.820]  天天背起他的十字架來跟從我
[00:07:59.820 --> 00:08:01.820]  他說這句話
[00:08:01.820 --> 00:08:02.820]  其實是一個用意
[00:08:02.820 --> 00:08:04.820]  去提醒門徒
[00:08:04.820 --> 00:08:06.820]  跟從他的群眾
[00:08:06.820 --> 00:08:07.820]  去知道
[00:08:07.820 --> 00:08:09.820]  如果你真是一路一路的
[00:08:09.820 --> 00:08:13.820]  要去再跟從我下去的話
[00:08:13.820 --> 00:08:14.820]  其實你都要去
[00:08:14.820 --> 00:08:16.820]  好像我一樣去捨己
[00:08:16.820 --> 00:08:18.820]  背上十字架
[00:08:18.820 --> 00:08:22.820]  究竟捨己和背上十字架
[00:08:22.820 --> 00:08:23.820]  是什麼意思呢?
[00:08:23.820 --> 00:08:26.820]  其實這個感覺就好像
[00:08:26.820 --> 00:08:28.820]  一對情侶
[00:08:28.820 --> 00:08:30.820]  他們互相傾慕
[00:08:30.820 --> 00:08:35.820]  然後再進一步去結婚
[00:08:35.820 --> 00:08:37.820]  然後男的跟他說
[00:08:37.820 --> 00:08:39.820]  你是不是真的要跟我結婚
[00:08:39.820 --> 00:08:41.820]  如果你真的要跟我結婚的話
[00:08:41.820 --> 00:08:42.820]  我現在講清楚給你聽
[00:08:42.820 --> 00:08:44.820]  我又沒有錢
[00:08:44.820 --> 00:08:45.820]  我又沒有房子
[00:08:45.820 --> 00:08:46.820]  我又沒有車
[00:08:46.820 --> 00:08:48.820]  我又沒有能力
[00:08:48.820 --> 00:08:50.820]  你是不是要繼續跟從我呢?
[00:08:50.820 --> 00:08:52.820]  感覺就好像這樣
[00:08:52.820 --> 00:08:55.820]  我們就去看捨己
[00:08:55.820 --> 00:08:56.820]  捨己這個字
[00:08:56.820 --> 00:08:57.820]  就中文來說
[00:08:57.820 --> 00:08:59.820]  表面上好像犧牲自己
[00:08:59.820 --> 00:09:02.820]  有一種很偉大的犧牲的感覺
[00:09:02.820 --> 00:09:03.820]  的含義
[00:09:03.820 --> 00:09:05.820]  但原來這個原文裡面
[00:09:05.820 --> 00:09:06.820]  捨己的意思
[00:09:06.820 --> 00:09:09.820]  並不是犧牲的意思
[00:09:09.820 --> 00:09:11.820]  捨己的原文的意思是
[00:09:11.820 --> 00:09:14.820]  不認自己
[00:09:14.820 --> 00:09:15.820]  意思就是說
[00:09:15.820 --> 00:09:17.820]  我們不可以去看這個基督教
[00:09:17.820 --> 00:09:18.820]  看這個信仰
[00:09:18.820 --> 00:09:22.820]  不可以按照自己的價值去量度
[00:09:22.820 --> 00:09:23.820]  信仰是一回事
[00:09:23.820 --> 00:09:25.820]  是一回事
[00:09:25.820 --> 00:09:28.820]  過去我們去看基督教的看法
[00:09:28.820 --> 00:09:33.820]  很多時候是來自我們中國的傳統
[00:09:33.820 --> 00:09:37.820]  或者我們對於我們自己基督教的看法
[00:09:37.820 --> 00:09:38.820]  混合而成
[00:09:38.820 --> 00:09:41.820]  不同人對於信耶穌是什麼
[00:09:41.820 --> 00:09:43.820]  有他自家的一套
[00:09:43.820 --> 00:09:45.820]  如果你發覺
[00:09:45.820 --> 00:09:47.820]  我們想跟一個未信耶穌的人
[00:09:47.820 --> 00:09:49.820]  去深入地談信仰
[00:09:49.820 --> 00:09:51.820]  去講一講福音
[00:09:51.820 --> 00:09:52.820]  你發覺
[00:09:52.820 --> 00:09:54.820]  很多人的回應就是說
[00:09:54.820 --> 00:09:57.820]  如果耶穌你真的是神的話
[00:09:57.820 --> 00:09:58.820]  你真的會幫我
[00:09:58.820 --> 00:09:59.820]  你真的會幫人
[00:09:59.820 --> 00:10:03.820]  好,那你就幫我找一份工作
[00:10:03.820 --> 00:10:05.820]  如果你真的幫我找到工作的話
[00:10:05.820 --> 00:10:06.820]  那我就相信你了
[00:10:06.820 --> 00:10:08.820]  或者可能他本身
[00:10:08.820 --> 00:10:10.820]  有身體的不適
[00:10:10.820 --> 00:10:11.820]  可能會有這樣的說話
[00:10:11.820 --> 00:10:14.820]  如果你幫我治好病的話
[00:10:14.820 --> 00:10:15.820]  那我就相信你了
[00:10:15.820 --> 00:10:17.820]  如果你幫我去處理
[00:10:17.820 --> 00:10:18.820]  我現在
[00:10:18.820 --> 00:10:20.820]  就好像剛才那個廣告
[00:10:20.820 --> 00:10:22.820]  我現在這些債務的話
[00:10:22.820 --> 00:10:25.820]  你幫我處理到有出路的話
[00:10:25.820 --> 00:10:26.820]  那我就相信你了
[00:10:26.820 --> 00:10:29.820]  就好像有一些感覺就是說
[00:10:29.820 --> 00:10:31.820]  如果你幫了我處理這些東西
[00:10:31.820 --> 00:10:32.820]  那你就靈了
[00:10:32.820 --> 00:10:33.820]  你靈的話
[00:10:33.820 --> 00:10:34.820]  那我就相信你了
[00:10:34.820 --> 00:10:38.820]  就好像我們有一個選擇的感覺
[00:10:38.820 --> 00:10:39.820]  你靈我們就跟我們
[00:10:39.820 --> 00:10:40.820]  跟他
[00:10:40.820 --> 00:10:44.820]  就好像有一點民間宗教的一種信仰的感覺
[00:10:44.820 --> 00:10:46.820]  另外一些的例子就是說
[00:10:46.820 --> 00:10:49.820]  可能你跟他去聊天
[00:10:49.820 --> 00:10:51.820]  他已經去相信了
[00:10:51.820 --> 00:10:54.820]  你覺得你想跟他再進一步的說
[00:10:54.820 --> 00:10:57.820]  關於信仰生命進步的問題
[00:10:57.820 --> 00:10:59.820]  然後可能他會得到的回應
[00:10:59.820 --> 00:11:02.820]  或者他的反應
[00:11:02.820 --> 00:11:03.820]  他會出來的反應
[00:11:03.820 --> 00:11:05.820]  你會發覺其實不需要
[00:11:05.820 --> 00:11:08.820]  你覺得我還有什麼要改呢
[00:11:08.820 --> 00:11:10.820]  其實他都不想改
[00:11:10.820 --> 00:11:11.820]  而且你覺得
[00:11:11.820 --> 00:11:12.820]  其實信了就可以了
[00:11:12.820 --> 00:11:14.820]  我信有耶穌就可以了
[00:11:14.820 --> 00:11:17.820]  我信耶穌之後有永生就可以了
[00:11:17.820 --> 00:11:19.820]  你不要叫我做什麼
[00:11:19.820 --> 00:11:21.820]  千萬不要叫我做什麼
[00:11:21.820 --> 00:11:24.820]  最好就是什麼都不用做
[00:11:24.820 --> 00:11:27.820]  或者我們信耶穌
[00:11:27.820 --> 00:11:29.820]  我們很想知道我們跟從他
[00:11:29.820 --> 00:11:32.820]  有更加進深的意義
[00:11:32.820 --> 00:11:34.820]  我們要知道其實信耶穌
[00:11:34.820 --> 00:11:35.820]  不單止就是說
[00:11:35.820 --> 00:11:37.820]  信耶穌得永生這麼簡單
[00:11:37.820 --> 00:11:39.820]  其實有一份很進深的意義
[00:11:39.820 --> 00:11:41.820]  很豐富的意義就是說
[00:11:41.820 --> 00:11:45.820]  其實我們要將我們生命的主權移交出來
[00:11:45.820 --> 00:11:47.820]  不再自己說了算
[00:11:47.820 --> 00:11:49.820]  我們要放下我們自己的想法
[00:11:49.820 --> 00:11:51.820]  等耶穌基督告訴我們
[00:11:51.820 --> 00:11:54.820]  我們知道跟從他究竟是什麼回事
[00:11:54.820 --> 00:11:56.820]  然後我們去服從
[00:11:56.820 --> 00:11:57.820]  我們去跟從
[00:11:57.820 --> 00:11:59.820]  這樣才算是跟
[00:11:59.820 --> 00:12:02.820]  而並不是我們有自己一套
[00:12:02.820 --> 00:12:04.820]  對於信仰的一套想法
[00:12:04.820 --> 00:12:08.820]  以為我們的想法就等同於信仰給我們的想法
[00:12:08.820 --> 00:12:09.820]  並不是
[00:12:09.820 --> 00:12:13.820]  我們要放下然後進入聖經裏面
[00:12:13.820 --> 00:12:14.820]  進入信仰裏面
[00:12:14.820 --> 00:12:17.820]  等他告訴我們信仰是什麼
[00:12:17.820 --> 00:12:19.820]  而社稷也代表我們
[00:12:19.820 --> 00:12:22.820]  不以我們自己為信仰的中心
[00:12:22.820 --> 00:12:24.820]  可能我們的生活上
[00:12:24.820 --> 00:12:27.820]  有很多東西我們要解決
[00:12:27.820 --> 00:12:28.820]  可能我們去患病
[00:12:28.820 --> 00:12:29.820]  我們要升學
[00:12:29.820 --> 00:12:33.820]  我們要去解決我們生命的一些問題
[00:12:33.820 --> 00:12:34.820]  我們要找出路
[00:12:34.820 --> 00:12:36.820]  我們跟人的關係裏面有問題
[00:12:36.820 --> 00:12:39.820]  即是可不可以移民
[00:12:39.820 --> 00:12:40.820]  可不可以賣這層樓
[00:12:40.820 --> 00:12:42.820]  或者是可不可以轉工
[00:12:42.820 --> 00:12:44.820]  可不可以去做這份工作
[00:12:44.820 --> 00:12:46.820]  或者是我們個人的情緒問題
[00:12:46.820 --> 00:12:49.820]  究竟要不要去看醫生
[00:12:49.820 --> 00:12:51.820]  要不要去做些什麼
[00:12:51.820 --> 00:12:54.820]  我們有很多生活裏面要解決的問題
[00:12:54.820 --> 00:12:56.820]  所以我們去尋求耶穌
[00:12:56.820 --> 00:12:59.820]  我們很想從耶穌那裏去找一些指南
[00:12:59.820 --> 00:13:01.820]  去解決我們的問題
[00:13:01.820 --> 00:13:05.820]  或者我們這些都是很多人信仰的起點
[00:13:05.820 --> 00:13:08.820]  因為耶穌是有能力的
[00:13:08.820 --> 00:13:10.820]  祂是能夠幫助我們去解困
[00:13:10.820 --> 00:13:12.820]  就好像經文裏面的群眾
[00:13:12.820 --> 00:13:15.820]  五千人跟著耶穌
[00:13:15.820 --> 00:13:17.820]  想耶穌去幫助我們
[00:13:17.820 --> 00:13:20.820]  但是耶穌跟眾人說
[00:13:20.820 --> 00:13:24.820]  如果你是盡心來跟下去的話
[00:13:24.820 --> 00:13:27.820]  除了有這些恩典的話
[00:13:27.820 --> 00:13:29.820]  其實是有要求的
[00:13:29.820 --> 00:13:31.820]  就是要社稷
[00:13:31.820 --> 00:13:35.820]  不再去關心自己的需要
[00:13:35.820 --> 00:13:37.820]  因為基督教信仰的中心
[00:13:37.820 --> 00:13:40.820]  不是圍繞著怎樣去解決我們的問題
[00:13:40.820 --> 00:13:42.820]  基督教信仰的中心
[00:13:42.820 --> 00:13:46.820]  不是圍繞著怎樣去解決我們的問題
[00:13:46.820 --> 00:13:48.820]  基督教信仰的中心
[00:13:48.820 --> 00:13:52.820]  是當我們願意將我們的生命主權交出來的話
[00:13:52.820 --> 00:13:54.820]  我們就去認識
[00:13:54.820 --> 00:13:58.820]  究竟我們所跟從的主是一個什麼的上帝
[00:13:58.820 --> 00:13:59.820]  什麼的主
[00:13:59.820 --> 00:14:02.820]  然後跟從祂來生活
[00:14:02.820 --> 00:14:03.820]  祂怎樣對人
[00:14:03.820 --> 00:14:05.820]  我們就怎樣對人
[00:14:05.820 --> 00:14:06.820]  祂怎樣信服
[00:14:06.820 --> 00:14:08.820]  我們就怎樣信服
[00:14:08.820 --> 00:14:10.820]  祂怎樣對人滿有慈心
[00:14:10.820 --> 00:14:12.820]  怎樣對這個世界滿有慈心
[00:14:12.820 --> 00:14:14.820]  怎樣去公義
[00:14:14.820 --> 00:14:15.820]  我們怎樣有慈心
[00:14:15.820 --> 00:14:16.820]  怎樣去公義
[00:14:16.820 --> 00:14:18.820]  祂怎樣去厭惡罪
[00:14:18.820 --> 00:14:20.820]  我們就怎樣去離棄罪
[00:14:20.820 --> 00:14:21.820]  厭惡罪
[00:14:21.820 --> 00:14:24.820]  但是可能這是一個過程
[00:14:24.820 --> 00:14:27.820]  不可以一下就能夠做到
[00:14:27.820 --> 00:14:29.820]  不能夠一下就能夠跟從
[00:14:29.820 --> 00:14:33.820]  但是主耶穌說我們跟從祂是一個旅程
[00:14:33.820 --> 00:14:35.820]  是一步一步地去跟
[00:14:35.820 --> 00:14:38.820]  然後慢慢地將自我放下
[00:14:38.820 --> 00:14:41.820]  來配合我們主的要求
[00:14:41.820 --> 00:14:44.820]  而這個旅程就是一步一步的
[00:14:44.820 --> 00:14:47.820]  這個信徒的成性的過程
[00:14:47.820 --> 00:14:50.820]  我們和經文裡面的群眾一樣
[00:14:50.820 --> 00:14:53.820]  本來我們為了不同的原因
[00:14:53.820 --> 00:14:55.820]  不同的需要來跟從耶穌
[00:14:55.820 --> 00:14:59.820]  是想耶穌基督來滿足我們內心的需要
[00:14:59.820 --> 00:15:02.820]  或者去解決我們內心的問題
[00:15:02.820 --> 00:15:06.820]  但是耶穌基督所關注的話
[00:15:06.820 --> 00:15:09.820]  不只是我們得到滿足
[00:15:09.820 --> 00:15:11.820]  祂更加關注的是
[00:15:11.820 --> 00:15:13.820]  我們的生命一步一步地改變
[00:15:13.820 --> 00:15:16.820]  我們的生命一步一步地成性
[00:15:16.820 --> 00:15:18.820]  這個就是社稷的概念
[00:15:18.820 --> 00:15:22.820]  但是社稷具體來說是什麼呢
[00:15:22.820 --> 00:15:26.820]  主耶穌呼召我們要背上十字架
[00:15:26.820 --> 00:15:29.820]  十字架其實是什麼呢
[00:15:29.820 --> 00:15:31.820]  其實是一個具體的表達
[00:15:31.820 --> 00:15:34.820]  究竟社稷是什麼一回事
[00:15:34.820 --> 00:15:38.820]  原來背十架是跟從耶穌基督的代價
[00:15:38.820 --> 00:15:41.820]  代價是什麼呢
[00:15:41.820 --> 00:15:44.820]  代價其實就是為了一個目標
[00:15:44.820 --> 00:15:47.820]  去甘願付出自己
[00:15:47.820 --> 00:15:49.820]  付出什麼呢
[00:15:49.820 --> 00:15:52.820]  其實你會發覺我們每個人
[00:15:52.820 --> 00:15:53.820]  會有不同的目標
[00:15:53.820 --> 00:15:55.820]  要付出的也都不同
[00:15:55.820 --> 00:15:57.820]  有些人生活上
[00:15:57.820 --> 00:15:59.820]  我們香港人也很明白
[00:15:59.820 --> 00:16:04.820]  我們為了可以放假去玩去旅行的時候
[00:16:04.820 --> 00:16:06.820]  可以安心一點
[00:16:06.820 --> 00:16:08.820]  不用真的工作假期
[00:16:08.820 --> 00:16:10.820]  我之前也說過
[00:16:10.820 --> 00:16:12.820]  我們不用真的工作假期
[00:16:12.820 --> 00:16:13.820]  我們工作假期
[00:16:13.820 --> 00:16:16.820]  我們為了不用工作假期去旅行的話
[00:16:16.820 --> 00:16:19.820]  我們就要在前面去旅行之前
[00:16:19.820 --> 00:16:21.820]  付出一個代價
[00:16:21.820 --> 00:16:23.820]  就是很努力地工作
[00:16:23.820 --> 00:16:24.820]  安排好所有的東西
[00:16:24.820 --> 00:16:26.820]  然後為了我們去旅行的時候
[00:16:26.820 --> 00:16:27.820]  可以安心
[00:16:27.820 --> 00:16:28.820]  安排好一切的東西
[00:16:28.820 --> 00:16:31.820]  讓打電話來的人少一點
[00:16:31.820 --> 00:16:34.820]  為了去完旅行回來沒那麼辛苦
[00:16:34.820 --> 00:16:36.820]  之前可能要做雙倍的功夫
[00:16:36.820 --> 00:16:39.820]  這就是為了去旅行
[00:16:39.820 --> 00:16:40.820]  可以安心一點
[00:16:40.820 --> 00:16:42.820]  付出的代價
[00:16:42.820 --> 00:16:46.820]  有人為了願意去考得好成績
[00:16:46.820 --> 00:16:50.820]  可能他本身很喜歡打機
[00:16:50.820 --> 00:16:51.820]  一些年輕人
[00:16:51.820 --> 00:16:53.820]  其實我也有打機的
[00:16:53.820 --> 00:16:56.820]  但是我們為了有一個好成績
[00:16:56.820 --> 00:17:00.820]  能夠生活上有好的精神
[00:17:00.820 --> 00:17:02.820]  我們就不打那麼多機
[00:17:02.820 --> 00:17:04.820]  或者我們就願意睡少一點
[00:17:04.820 --> 00:17:07.820]  為了可以多溫習書
[00:17:07.820 --> 00:17:09.820]  來追求一個好的成績
