
[00:00:00.000 --> 00:00:09.200]  我們今天跟弟兄姊妹一同來看這個《石頭經傳》第十八章
[00:04:55.200 --> 00:05:02.800]  說這個基督徒就不能夠隨從世俗
[00:05:02.800 --> 00:05:06.600]  但是這個基督徒是不是信得住以後
[00:05:06.600 --> 00:05:13.200]  就跟自己的民族的風俗或者是國家的風俗
[00:05:13.200 --> 00:05:17.300]  就一切都要否認呢
[00:05:17.300 --> 00:05:21.100]  這個從保羅看呢
[00:05:21.100 --> 00:05:26.100]  他信主以後並沒有否認這些民間的風俗
[00:05:26.100 --> 00:05:32.100]  他並沒有說他就厭棄自己的同胞
[00:05:32.100 --> 00:05:35.500]  也就否認自己的國家
[00:05:35.500 --> 00:05:40.300]  因爲神沒有放棄以色列人
[00:05:40.300 --> 00:05:42.000]  所以在一個基督徒呢
[00:05:42.000 --> 00:05:48.000]  他對自己國家最大的責任就是傳福音
[00:05:48.000 --> 00:05:51.300]  就是傳福音給自己的同胞
[00:05:51.300 --> 00:05:54.600]  是一些這個風俗習慣
[00:05:54.600 --> 00:05:57.200]  只要不違反信仰
[00:05:57.200 --> 00:06:01.800]  那麼個人隨從這個聖靈的帶領
[00:06:01.800 --> 00:06:08.400]  不時採取異例的這個做法跟規定
[00:06:08.400 --> 00:06:09.400]  在猶太人呢
[00:06:09.400 --> 00:06:13.500]  他們是按照聖經所說的話呢
[00:06:13.500 --> 00:06:17.000]  他們是聖經也說到
[00:06:17.000 --> 00:06:18.900]  你向神許願呢
[00:06:18.900 --> 00:06:21.700]  就應該償還
[00:06:21.700 --> 00:06:23.400]  不可以辭言
[00:06:23.400 --> 00:06:25.400]  如果你許願不還的話
[00:06:25.400 --> 00:06:27.400]  還不如不許
[00:06:27.400 --> 00:06:30.700]  在傳道書就說過這樣的話
[00:06:30.700 --> 00:06:32.800]  所以這個保羅呢
[00:06:32.800 --> 00:06:34.500]  就這次還願呢
[00:06:34.500 --> 00:06:36.300]  很可能他在神面前
[00:06:36.300 --> 00:06:38.100]  因做某一個事情
[00:06:38.100 --> 00:06:39.100]  他要說
[00:06:39.100 --> 00:06:42.600]  神若是把這個事情帶領我過來
[00:06:42.600 --> 00:06:44.600]  或者把這個事情辦成了
[00:06:44.600 --> 00:06:46.300]  我就給你什麼
[00:06:46.300 --> 00:06:48.400]  有這個願望
[00:06:48.400 --> 00:06:52.500]  所以他就強氣沒有說
[00:06:52.500 --> 00:06:55.400]  但是他有這樣的還願的事情
[00:06:55.400 --> 00:06:56.900]  但是我們看見了
[00:06:56.900 --> 00:06:59.300]  這個事情呢
[00:06:59.300 --> 00:07:03.400]  就是保羅也在這個事情中學習
[00:07:03.400 --> 00:07:06.600]  因爲到底在什麼情況
[00:07:06.600 --> 00:07:07.800]  需要這樣做
[00:07:07.800 --> 00:07:09.100]  或者什麼情況
[00:07:09.100 --> 00:07:10.500]  不需要這麼做
[00:07:10.500 --> 00:07:13.900]  他也是在學習的一個過程
[00:07:13.900 --> 00:07:16.100]  因爲他對於猶太人傳不應
[00:07:16.100 --> 00:07:20.300]  他心裏頭是很迫切的
[00:07:20.300 --> 00:07:23.100]  他說在哥林多前書就說到
[00:07:23.100 --> 00:07:26.300]  他說我向猶太人就做猶太人
[00:07:26.300 --> 00:07:28.500]  意思說他們有這樣的風俗
[00:07:28.500 --> 00:07:30.500]  我要爲了得罪他們
[00:07:30.500 --> 00:07:33.500]  我可以跟隨他們一些的風俗
[00:07:33.500 --> 00:07:35.700]  爲了得罪這猶太人
[00:07:35.700 --> 00:07:38.600]  他說我想什麼人就做什麼人
[00:07:38.600 --> 00:07:39.600]  意思就是說
[00:07:39.600 --> 00:07:42.600]  如果這些人的這些風俗習慣
[00:07:42.600 --> 00:07:45.100]  我隨着他們做一下
[00:07:45.100 --> 00:07:47.000]  不違反這個信仰
[00:07:47.000 --> 00:07:48.500]  不違反真理
[00:07:48.500 --> 00:07:50.200]  那麼我跟他做一下呢
[00:07:50.200 --> 00:07:52.500]  我目的是要得罪他們
[00:07:52.500 --> 00:07:53.500]  所以保羅呢
[00:07:53.500 --> 00:07:57.100]  就是對自己的民族國家
[00:07:57.100 --> 00:07:59.200]  他並沒有說看不起
[00:07:59.200 --> 00:08:02.700]  而且是一個拒絕的意思
[00:08:02.700 --> 00:08:04.300]  那麼就看見他呢
[00:08:04.300 --> 00:08:06.400]  也是在服侍中間
[00:08:06.400 --> 00:08:09.000]  他要從這個裏面
[00:08:09.000 --> 00:08:11.800]  對這個風俗習慣這方面呢
[00:08:11.800 --> 00:08:13.200]  他也要學習
[00:08:13.200 --> 00:08:17.000]  爲了要把不應傳開
[00:08:17.000 --> 00:08:20.400]  其實保羅他愛自己同胞的心
[00:08:20.400 --> 00:08:21.900]  是很迫切的
[00:08:21.900 --> 00:08:26.800]  你可以在羅馬書第九章就看到了
[00:08:26.800 --> 00:08:30.800]  他講到看到他自己的同胞
[00:08:30.800 --> 00:08:33.700]  不肯接受主耶穌做基督
[00:08:33.700 --> 00:08:35.300]  拒絕福音的話
[00:08:35.300 --> 00:08:36.000]  他就說了
[00:08:36.000 --> 00:08:39.200]  他說我是大有憂愁
[00:08:39.200 --> 00:08:41.700]  心裏時常傷痛
[00:08:41.700 --> 00:08:43.200]  他說爲了我弟兄
[00:08:43.200 --> 00:08:45.200]  我孤儒至親
[00:08:45.200 --> 00:08:47.300]  就是自己被咒詛
[00:08:47.300 --> 00:08:49.200]  與基督分離
[00:08:49.200 --> 00:08:51.200]  我也願意
[00:08:51.200 --> 00:08:55.600]  他說如果能夠使得他們能夠信主
[00:08:55.600 --> 00:08:57.800]  我就是被咒詛
[00:08:57.800 --> 00:08:59.100]  跟基督分離
[00:08:59.100 --> 00:09:00.400]  他都願意
[00:09:00.400 --> 00:09:05.200]  可見得他的心很愛他的同胞
[00:09:05.200 --> 00:09:09.800]  他絕不是因若一些人拒絕他
[00:09:09.800 --> 00:09:11.700]  他就把他們放棄了
[00:09:11.700 --> 00:09:14.300]  如果因做一些事情
[00:09:14.300 --> 00:09:16.800]  能夠對他們信仰
[00:09:16.800 --> 00:09:18.400]  耶穌是基督的話
[00:09:18.400 --> 00:09:19.600]  有利的話
[00:09:19.600 --> 00:09:22.700]  他願意犧牲自己去做去
[00:09:22.700 --> 00:09:26.000]  這個是在保羅在服事中間
[00:09:26.000 --> 00:09:27.400]  他也要學習
[00:09:27.400 --> 00:09:30.500]  也要碰到這些問題的話
[00:09:30.500 --> 00:09:32.200]  怎麼來處理
[00:09:32.200 --> 00:09:36.600]  也在服事中間要成長
[00:09:36.600 --> 00:09:38.500]  第二個我們要看到的話
[00:09:38.500 --> 00:09:41.300]  就在第十八章的二十節開始
[00:09:41.300 --> 00:09:43.800]  講到亞伯羅
[00:09:43.800 --> 00:09:49.000]  亞伯羅他也是一個成長
[00:09:49.000 --> 00:09:53.300]  他的成長就是從約翰的洗禮
[00:09:53.300 --> 00:09:57.100]  到耶穌是基督
[00:09:57.100 --> 00:10:00.400]  亞伯羅對聖經很熟悉
[00:10:00.400 --> 00:10:03.100]  他是生在亞歷山泰
[00:10:03.100 --> 00:10:06.400]  亞歷山泰就是當時埃及的一個
[00:10:06.400 --> 00:10:09.000]  很有文化的一個地方
[00:10:09.000 --> 00:10:12.600]  很文化的一個城市
[00:10:12.600 --> 00:10:14.900]  他說他生在亞歷山泰
[00:10:14.900 --> 00:10:18.900]  一定在那個地方受到很好的教育
[00:10:18.900 --> 00:10:21.000]  所以他很有學問
[00:10:21.000 --> 00:10:24.600]  所以這裏說他最能講解聖經
[00:10:24.600 --> 00:10:27.100]  這是很不容易的
[00:10:27.100 --> 00:10:30.500]  這個聖經就指的當時的舊約聖經
[00:10:30.500 --> 00:10:34.500]  因爲那個時候新約聖經還沒有成爲正典
[00:10:34.500 --> 00:10:37.200]  還沒有出來
[00:10:37.200 --> 00:10:41.300]  但是他來到這個禮部所服事了
[00:10:41.300 --> 00:10:47.100]  就看見他幫助了很多人
[00:10:47.100 --> 00:10:48.900]  他心裏頭很火熱
[00:10:48.900 --> 00:10:54.500]  他把耶穌的事情強烈地講論來教訓人
[00:10:54.500 --> 00:10:57.000]  只是很可惜的
[00:10:57.000 --> 00:11:01.400]  他只是曉得約翰的洗禮
[00:11:01.400 --> 00:11:04.000]  雖然他很有知識
[00:11:04.000 --> 00:11:07.800]  但是他只曉得約翰的洗禮
[00:11:07.800 --> 00:11:12.000]  他還需要進一步的明白聖的道
[00:11:12.000 --> 00:11:14.500]  單單是明白約翰的洗禮
[00:11:14.500 --> 00:11:17.300]  這還不夠的
[00:11:17.300 --> 00:11:18.700]  我們感謝神
[00:11:18.700 --> 00:11:20.800]  在這個時候我們就看見
[00:11:20.800 --> 00:11:25.000]  由百濟拉雅居拉這對夫婦
[00:11:25.000 --> 00:11:29.300]  來幫助他明白神的道路
[00:11:29.300 --> 00:11:32.000]  這個神的道
[00:11:32.000 --> 00:11:34.200]  在有些聖經翻譯成
[00:11:34.200 --> 00:11:37.400]  曉得神的道路
[00:11:37.400 --> 00:11:40.100]  是什麼樣子神的道路呢
[00:11:40.100 --> 00:11:45.800]  就是說耶穌是神所設立的彌賽亞
[00:11:45.800 --> 00:11:49.100]  單單是約翰的洗禮
[00:11:49.100 --> 00:11:51.700]  接受約翰的洗禮還不夠
[00:11:51.700 --> 00:11:53.500]  你要還要接受
[00:11:53.500 --> 00:11:57.400]  耶穌是神所設立的彌賽亞
[00:11:57.400 --> 00:12:00.000]  你單單是悔改還不夠
[00:12:00.000 --> 00:12:01.000]  你說我悔改了
[00:12:01.000 --> 00:12:02.500]  約翰去洗禮的時候
[00:12:02.500 --> 00:12:04.100]  很多人碎裂
[00:12:04.100 --> 00:12:06.400]  很多人到他那裏去悔改
[00:12:06.400 --> 00:12:08.400]  表示他錯了
[00:12:08.400 --> 00:12:09.900]  他以後要相信
[00:12:09.900 --> 00:12:11.400]  好好的信神
[00:12:11.400 --> 00:12:12.800]  但是還不夠
[00:12:12.800 --> 00:12:15.100]  他說就是要
[00:12:15.100 --> 00:12:17.600]  這對夫婦跟他講
[00:12:17.600 --> 00:12:19.600]  你還要相信
[00:12:19.600 --> 00:12:21.600]  聖經裏頭所預言的
[00:12:21.600 --> 00:12:25.200]  耶穌是神所設立的彌賽亞
[00:12:25.200 --> 00:12:27.900]  是神所設立的基督
[00:12:27.900 --> 00:12:30.800]  就是耶穌是基督
[00:12:30.800 --> 00:12:32.200]  如果這樣的話
[00:12:32.200 --> 00:12:35.000]  纔是真正得到救恩
[00:12:35.000 --> 00:12:36.900]  單單悔改不夠
[00:12:36.900 --> 00:12:40.300]  還要相信耶穌是彌賽亞
[00:12:40.300 --> 00:12:41.700]  那麼這樣的話
[00:12:41.700 --> 00:12:43.300]  當你悔改
[00:12:43.300 --> 00:12:47.200]  相信接受耶穌做救助以後
[00:12:47.200 --> 00:12:50.400]  你的生命就有一個新的生命了
[00:12:50.400 --> 00:12:52.400]  你就是重生了
[00:12:52.400 --> 00:12:54.000]  有個新的生命了
[00:12:54.000 --> 00:12:57.400]  所以你就不單單是一個悔改的洗禮
[00:12:57.400 --> 00:13:01.200]  你能夠接受一個重生的洗
[00:13:01.200 --> 00:13:03.600]  那這樣的話
[00:13:03.600 --> 00:13:05.000]  得到一個新生命
[00:13:05.000 --> 00:13:07.500]  這是福音的根本
[00:13:07.500 --> 00:13:11.700]  所以福音不是叫人能夠做一個好人
[00:13:11.700 --> 00:13:14.600]  福音是給人一個新的生命
[00:13:14.600 --> 00:13:15.900]  有了新的生命
[00:13:15.900 --> 00:13:18.700]  才能夠活出一個新人出來
[00:13:18.700 --> 00:13:22.500]  那這個是亞伯羅的福祉中間
[00:13:22.500 --> 00:13:25.500]  他得到這對夫婦的幫助
[00:13:25.500 --> 00:13:27.800]  他就成長了
[00:13:27.800 --> 00:13:30.700]  很可能擺基拉跟雅居拉
[00:13:30.700 --> 00:13:35.200]  他們對聖經沒有亞歷山臺出來的
[00:13:35.200 --> 00:13:36.400]  這樣的亞伯羅
[00:13:36.400 --> 00:13:37.800]  那麼的熟悉
[00:13:37.800 --> 00:13:39.200]  那麼的明白
[00:13:39.200 --> 00:13:41.700]  可是他們有個優點是什麼呢
[00:13:41.700 --> 00:13:45.000]  他們知道什麼是重生得救
[00:13:45.000 --> 00:13:47.900]  他們明白得救的真理
[00:13:47.900 --> 00:13:50.700]  那這個就是一個非常重要的
[00:13:50.700 --> 00:13:54.900]  那麼這樣的跟亞伯羅一同來談論以後
[00:13:54.900 --> 00:13:57.500]  亞伯羅就虛心的接受
[00:13:57.500 --> 00:14:01.400]  所以亞伯羅這個不但他明白聖經
[00:14:01.400 --> 00:14:03.600]  他有很多學問
[00:14:03.600 --> 00:14:05.200]  他這個很寶貴的
[00:14:05.200 --> 00:14:10.100]  他能接受這個擺基拉跟雅居拉的教導
[00:14:10.100 --> 00:14:12.000]  這個是很不容易的
[00:14:12.000 --> 00:14:14.000]  一個有學問的人
[00:14:14.000 --> 00:14:16.800]  接受一個學問不如他的人
[00:14:16.800 --> 00:14:19.300]  你要這個是很不容易的
[00:14:19.300 --> 00:14:20.500]  但這樣的話
[00:14:20.500 --> 00:14:22.600]  他虛心接受以後
[00:14:22.600 --> 00:14:25.600]  他的信仰上的就進了一步了
[00:14:25.600 --> 00:14:28.300]  他的真理上的就進了一步了
[00:14:28.300 --> 00:14:30.400]  這樣的他在信仰上的
[00:14:30.400 --> 00:14:35.300]  真理上的就成長了
[00:14:35.300 --> 00:14:39.100]  以後到十八章二十七節以後
[00:14:39.100 --> 00:14:45.100]  還看到這個他還到這哥林多區的以後
[00:14:45.100 --> 00:14:48.200]  他還到哥林多區
[00:14:48.200 --> 00:14:55.700]  所以這個幫助哥林多那些弟兄姊妹
[00:14:55.700 --> 00:14:59.700]  所以這個保羅就很寶貴
[00:14:59.700 --> 00:15:02.500]  這位亞伯羅這位同工
[00:15:02.500 --> 00:15:06.000]  雖然在當時哥林多教會的話
[00:15:06.000 --> 00:15:08.700]  有些人跟從保羅的
[00:15:08.700 --> 00:15:10.600]  有的跟從亞伯羅的
[00:15:10.600 --> 00:15:11.900]  有的跟從彼得的
[00:15:11.900 --> 00:15:13.500]  有的時候我什麼都不跟隨
[00:15:13.500 --> 00:15:15.000]  我就跟隨基督的
[00:15:15.000 --> 00:15:20.700]  他們分攏結黨很不對
[00:15:20.700 --> 00:15:24.000]  但是保羅沒有提這個事情
[00:15:24.000 --> 00:15:27.500]  保羅覺得亞伯羅不是他來
[00:15:27.500 --> 00:15:29.400]  要一些人來跟他
[00:15:29.400 --> 00:15:32.500]  他是在那邊好好的服侍住的
[00:15:32.500 --> 00:15:34.000]  所以保羅說
[00:15:34.000 --> 00:15:36.400]  對亞伯羅的估價是很高的
[00:15:36.400 --> 00:15:37.600]  評價很高
[00:15:37.600 --> 00:15:40.100]  他說是我是栽種的
[00:15:40.100 --> 00:15:42.400]  亞伯羅是澆灌的
[00:15:42.400 --> 00:15:43.700]  就是我傳福音了
[00:15:43.700 --> 00:15:44.800]  能信主了
[00:15:44.800 --> 00:15:47.600]  種子種下去了
[00:15:47.600 --> 00:15:48.700]  但是成長了
[00:15:48.700 --> 00:15:51.800]  亞伯羅會用很多的時間
[00:15:51.800 --> 00:15:53.400]  講了很多的真理
[00:15:53.400 --> 00:15:56.600]  教人的生命慢慢成長起來
[00:15:56.600 --> 00:16:00.900]  所以他們是一塊來服侍教會的
[00:16:00.900 --> 00:16:06.300]  所以亞伯羅就是在服侍中間成長的
[00:16:06.300 --> 00:16:09.900]  這也是看到這是聖靈的工作
[00:16:09.900 --> 00:16:14.600]  所以聖靈啓示保羅明白這些真理
[00:16:14.600 --> 00:16:20.600]  聖靈也幫助亞伯羅能夠進入真理
[00:16:20.600 --> 00:16:22.400]  有個很有學問的人
[00:16:22.400 --> 00:16:26.400]  聽了一個不太有學問這對夫婦的幫助以後
[00:16:26.400 --> 00:16:28.600]  他就能夠接受
[00:16:28.600 --> 00:16:35.000]  對他這一生的服侍是非常重要的
[00:16:35.000 --> 00:16:37.300]  再下去我們看到第19章
[00:16:37.300 --> 00:16:39.600]  又講到一個事例
[00:16:39.600 --> 00:16:44.900]  就是以夫所十二個門徒接受聖靈的洗
[00:16:44.900 --> 00:16:48.400]  他們接受聖靈的洗的時間
[00:16:48.400 --> 00:16:51.200]  這段經文告訴我們
[00:16:51.200 --> 00:16:55.400]  亞伯羅在格林多的時候
[00:16:55.400 --> 00:17:00.400]  保羅就經過來到以夫所了
[00:17:00.400 --> 00:17:04.400]  因爲格林多跟以夫所離開不是很遠
[00:17:04.400 --> 00:17:07.000]  他在那裏就遇到幾個門徒
[00:17:07.000 --> 00:17:11.000]  就問他們說你們受洗的時候
[00:17:11.000 --> 00:17:12.800]  收了聖靈沒有
[00:17:12.800 --> 00:17:15.800]  因爲他聽這些門徒的說話的時候
[00:17:15.800 --> 00:17:21.600]  好像是他們還沒有真正的明白重生得救的真理
[00:17:21.600 --> 00:17:24.800]  可能還裏頭還是有問題
[00:17:24.800 --> 00:17:27.800]  他問他你接受聖靈沒有收了聖靈沒有
[00:17:27.800 --> 00:17:32.200]  意思就是你們是不是已經是重生得救了
[00:17:32.200 --> 00:17:34.000]  得到新生命沒有了
[00:17:34.000 --> 00:17:37.600]  意思這個他們就回答說沒有
[00:17:37.600 --> 00:17:39.000]  沒有聽說過
[00:17:39.000 --> 00:17:42.200]  也沒有說聖靈要赤下來
[00:17:42.200 --> 00:17:45.000]  那保羅就問他那你們受的是什麼洗呢
[00:17:45.000 --> 00:17:47.400]  你們說洗禮了什麼洗呢
[00:17:47.400 --> 00:17:50.600]  他們就說了是約翰的洗
[00:17:50.600 --> 00:17:52.600]  約翰的洗
[00:17:52.600 --> 00:17:56.200]  那這個知道保羅就知道這樣是不夠的
[00:17:56.200 --> 00:17:58.600]  單單有悔改的洗
[00:17:58.600 --> 00:18:00.400]  約翰的洗是不夠的
[00:18:00.400 --> 00:18:04.000]  一定要受到這個重生的洗
[00:18:04.000 --> 00:18:12.400]  就是真正接受耶穌做救主這樣的洗
[00:18:12.400 --> 00:18:15.000]  那麼他就告訴他
[00:18:15.000 --> 00:18:19.000]  單單信這個重生的洗還不夠
[00:18:19.000 --> 00:18:21.200]  要相信耶穌
[00:18:21.200 --> 00:18:25.800]  要相信耶穌才能真正得到生命
[00:18:25.800 --> 00:18:30.000]  那他們十二門徒就接受了保羅這些話
[00:18:30.000 --> 00:18:32.600]  他們就受了洗了
[00:18:32.600 --> 00:18:37.200]  那我們就看到這個是他們的成長
[00:18:37.200 --> 00:18:42.600]  這個十二個門徒的成長是非常重要的
[00:18:42.600 --> 00:18:46.200]  因爲他們沒有進一步
[00:18:46.200 --> 00:18:47.200]  單單是悔改
[00:18:47.200 --> 00:18:52.600]  但是沒有進一步來接受耶穌死跟復活的聖靈
[00:18:52.600 --> 00:18:55.200]  耶穌爲了人的罪而死
[00:18:55.200 --> 00:18:59.600]  耶穌的復活使人得到一個新的生命
[00:18:59.600 --> 00:19:02.200]  如果你不認識這個道理
[00:19:02.200 --> 00:19:05.000]  你悔改了還是不夠的
[00:19:05.000 --> 00:19:07.800]  所以單單悔改還不夠有
[00:19:07.800 --> 00:19:09.600]  還得不到新生命
[00:19:09.600 --> 00:19:10.600]  悔改了
[00:19:10.600 --> 00:19:13.600]  而且還接受耶穌做救主
[00:19:13.600 --> 00:19:15.200]  那這樣的話
[00:19:15.200 --> 00:19:21.200]  這樣的受洗才能表示他已經是有了新的生命了
[00:19:21.200 --> 00:19:24.800]  所以約翰的洗禮是一個預備性的
[00:19:24.800 --> 00:19:26.000]  是一個好的
[00:19:26.000 --> 00:19:28.000]  是預備人悔改
[00:19:28.000 --> 00:19:32.800]  能夠預備悔改以後來接受耶穌做救主
[00:19:32.800 --> 00:19:37.000]  那麼新的人就會得到神的救恩了
[00:19:37.000 --> 00:19:40.000]  但是悔改的是第一步
[00:19:40.000 --> 00:19:46.200]  那麼根本的是要承認接受耶穌做救主
[00:19:46.200 --> 00:19:49.600]  因爲他當你接受耶穌做救主
[00:19:49.600 --> 00:19:53.800]  就知道他的死不是爲了別的
[00:19:53.800 --> 00:20:00.000]  那是爲了信他的人的罪能夠得到赦免
[00:20:00.000 --> 00:20:05.000]  他的復活是信他的人能夠得到新生命
[00:20:05.000 --> 00:20:08.800]  所以這個是相信耶穌爲他死
[00:20:08.800 --> 00:20:11.400]  相信耶穌爲了他復活
[00:20:11.400 --> 00:20:15.400]  使他得到新生命是非常重要的
[00:20:15.400 --> 00:20:21.400]  所以基督徒的受洗不是受約翰的洗
[00:20:21.400 --> 00:20:23.600]  不是受約翰的洗禮
[00:20:23.600 --> 00:20:31.400]  我們是受的就是相信耶穌做基督這樣的洗
[00:20:31.400 --> 00:20:35.000]  所以基督徒在信主的時候
[00:20:35.000 --> 00:20:37.800]  接受主的恩典
[00:20:37.800 --> 00:20:39.600]  罪得到赦免
[00:20:39.600 --> 00:20:44.000]  能夠被有聖靈的內注
[00:20:44.000 --> 00:20:46.400]  受了聖靈的洗
[00:20:46.400 --> 00:20:52.000]  這裏就說到保羅按手在他們頭上以後
[00:20:52.000 --> 00:20:55.800]  聖靈便降在他們身上
[00:20:55.800 --> 00:20:59.000]  他們就說方言又說預言
[00:20:59.000 --> 00:21:01.800]  那麼一共就有十二個人
[00:21:01.800 --> 00:21:05.000]  那麼是不是有人讀到這段聖經以後
[00:21:05.000 --> 00:21:08.400]  他說那時候是每個基督徒受洗的時候
[00:21:08.400 --> 00:21:12.600]  都能夠說方言都說預言
[00:21:12.600 --> 00:21:15.600]  聖經上並沒有這樣的規定
[00:21:15.600 --> 00:21:19.000]  只是說當時那十二個門徒
[00:21:19.000 --> 00:21:23.600]  他們受了洗後有這些的聖靈的表現出來
[00:21:23.600 --> 00:21:27.600]  他沒有要求說在以後每個人受洗的時候
[00:21:27.600 --> 00:21:29.800]  都有同樣的表現
[00:21:29.800 --> 00:21:33.600]  重點不是有這些表現
[00:21:33.600 --> 00:21:37.800]  重點是不是已經是得到一個新生命了
[00:21:37.800 --> 00:21:40.400]  有表現或者沒有表現
[00:21:40.400 --> 00:21:44.000]  但是要在真理上合乎神的心意
[00:21:44.000 --> 00:21:46.400]  那麼就是一個神的兒女
[00:21:46.400 --> 00:21:49.800]  已經是神家裏的人了
[00:21:49.800 --> 00:21:55.000]  這就講到這些門徒
[00:21:55.000 --> 00:21:57.200]  他們在服事中間
[00:21:57.200 --> 00:21:59.600]  他們生命有成長了
[00:21:59.600 --> 00:22:03.600]  從悔改的洗到重生的洗
[00:22:03.600 --> 00:22:08.400]  這是一個很大的改變
[00:22:08.400 --> 00:22:11.000]  所以這以弗所是很重要的
[00:22:11.000 --> 00:22:15.600]  以弗所教會在初期的教會歷史中間
[00:22:15.600 --> 00:22:18.600]  是一個很重要的地方
[00:22:18.600 --> 00:22:23.800]  以後它就成爲一個在亞洲跟歐洲
[00:22:23.800 --> 00:22:27.000]  傳福音的一個重要的基地
[00:22:27.000 --> 00:22:30.800]  因爲它靠歐洲比較近一些
[00:22:30.800 --> 00:22:35.000]  以弗所後來據說約翰老的時候
