
[00:00:00.000 --> 00:00:06.020]  今日是我太太38周年結婚的紀念
[00:18:47.940 --> 00:18:49.180]  失控的
[00:18:49.180 --> 00:18:50.500]  他見到東西就玩
[00:18:50.500 --> 00:18:51.420]  他玩得很精
[00:18:51.420 --> 00:18:53.780]  所以唯一學校最高分是體育堂
[00:18:53.780 --> 00:18:55.780]  是A的
[00:18:55.780 --> 00:19:00.140]  但問題是玩是拿了他的生命
[00:19:00.140 --> 00:19:02.300]  他在玩就可以了
[00:19:02.300 --> 00:19:04.860]  但竟然這個身分證可以改變
[00:19:04.860 --> 00:19:08.180]  是他媽媽流淚的禱告
[00:19:08.180 --> 00:19:09.700]  我太太在胰臟癌的時候
[00:19:09.700 --> 00:19:10.540]  他住在我家
[00:19:10.540 --> 00:19:12.300]  我太太教他數學
[00:19:12.300 --> 00:19:13.620]  教他英文拼音
[00:19:13.620 --> 00:19:16.060]  所以他中學就考到Band One學校
[00:19:16.060 --> 00:19:17.940]  但他沒有珍惜
[00:19:17.940 --> 00:19:20.780]  他一考就二百人考一百九十幾
[00:19:20.780 --> 00:19:23.220]  因為他打機
[00:19:23.220 --> 00:19:25.260]  但上帝不放過他
[00:19:25.260 --> 00:19:28.980]  因為他媽媽哀傷的禱告
[00:19:28.980 --> 00:19:33.380]  上帝要聖經親自來改他的兒子
[00:19:33.380 --> 00:19:35.820]  於是這個兒子改變了很多人的
[00:19:35.820 --> 00:19:36.500]  很多人的
[00:19:36.500 --> 00:19:37.940]  他寫一本書
[00:19:37.940 --> 00:19:44.820]  快要在香港出版,叫《大學門外有U-TURN》
[00:19:44.820 --> 00:19:47.620]  即是說還可以回來
[00:19:47.620 --> 00:19:50.100]  他說我要讓全香港
[00:19:50.100 --> 00:19:52.460]  進不了大學的青年人知道
[00:19:52.460 --> 00:19:55.180]  進不了大學不等於沒有前途
[00:19:55.180 --> 00:19:58.180]  只要你肯反省
[00:19:58.180 --> 00:20:00.180]  當然你肯信耶穌
[00:20:00.180 --> 00:20:01.820]  你肯改過
[00:20:01.820 --> 00:20:03.460]  你肯反省
[00:20:03.460 --> 00:20:04.340]  所以如果你今日
[00:20:04.340 --> 00:20:06.260]  你敝屹到你的子女不得了
[00:20:06.260 --> 00:20:08.660]  你要見戒機王
[00:20:08.660 --> 00:20:12.820]  其實戒機王只是其中一個舉例
[00:20:12.820 --> 00:20:14.980]  為何我這麼緊張要幫他
[00:20:14.980 --> 00:20:18.100]  因為去年心理學研究
[00:20:18.100 --> 00:20:20.580]  腦科研究證實了
[00:20:20.580 --> 00:20:22.020]  有一本書叫《Teenage Brain》
[00:20:22.020 --> 00:20:26.860]  證實了打機是
[00:20:26.860 --> 00:20:29.220]  到強迫不可以打的時候
[00:20:29.220 --> 00:20:30.660]  是一個腦病
[00:20:30.660 --> 00:20:32.940]  是一個brain disease
[00:20:32.940 --> 00:20:34.060]  很多醫生跟我說
[00:20:34.060 --> 00:20:39.060]  腦病是無法治療的
[00:20:39.060 --> 00:20:40.700]  它比癌症更厲害
[00:20:40.700 --> 00:20:42.340]  癌症有些都可以治療
[00:20:42.340 --> 00:20:43.740]  腦病沒有
[00:20:43.740 --> 00:20:46.180]  所以一生就是一個奴隸
[00:20:46.180 --> 00:20:47.420]  不打機是不可以的
[00:20:47.420 --> 00:20:48.620]  是一個奴隸
[00:20:48.620 --> 00:20:50.060]  一進房就打
[00:20:50.060 --> 00:20:51.460]  一坐車就打
[00:20:51.460 --> 00:20:52.460]  去甚麼地方都打
[00:20:52.460 --> 00:20:54.380]  甚至不記得睡覺都打
[00:20:54.380 --> 00:20:55.380]  特別是男生
[00:20:55.380 --> 00:20:56.100]  是哪些人呢
[00:20:56.100 --> 00:20:59.140]  內向的人
[00:20:59.140 --> 00:21:00.820]  即是不喜歡理會別人
[00:21:00.820 --> 00:21:02.780]  不是很擅長跟別人聊天
[00:21:02.780 --> 00:21:04.540]  不是很擅長關心別人
[00:21:04.540 --> 00:21:06.420]  很自我世界的人
[00:21:06.420 --> 00:21:08.580]  就會變成這樣
[00:21:08.580 --> 00:21:11.900]  是一個世紀絕症
[00:21:11.900 --> 00:21:13.380]  這個人將來不上班
[00:21:13.380 --> 00:21:14.260]  不讀書
[00:21:14.260 --> 00:21:16.260]  每天在家吃媽媽的飯
[00:21:16.260 --> 00:21:18.700]  這樣過一輩子
[00:21:18.700 --> 00:21:20.100]  這正是教會
[00:21:20.100 --> 00:21:24.580]  宣教的一個很大的戰場
[00:21:24.580 --> 00:21:25.340]  涉及人口
[00:21:25.340 --> 00:21:26.740]  香港起碼一百萬
[00:21:26.740 --> 00:21:28.180]  這個戰場
[00:21:28.180 --> 00:21:30.580]  是家長無能為力
[00:21:30.580 --> 00:21:32.580]  校長無能為力
[00:21:32.580 --> 00:21:33.300]  沒有
[00:21:33.300 --> 00:21:34.780]  我在呂拔水
[00:21:34.780 --> 00:21:36.100]  都講這個家長題目
[00:21:36.100 --> 00:21:37.980]  即是說連呂拔的學生
[00:21:37.980 --> 00:21:39.900]  都面對這個問題的危機
[00:21:39.900 --> 00:21:42.020]  何況普通學校
[00:21:42.020 --> 00:21:43.620]  我希望今日你看到
[00:21:43.620 --> 00:21:46.060]  現在這個世界
[00:21:46.060 --> 00:21:48.340]  很多人做了奴隸
[00:21:48.340 --> 00:21:50.140]  他背負的重擔是甚麼呢
[00:21:50.140 --> 00:21:52.460]  就是他自己上了一個癮
[00:21:52.460 --> 00:21:53.380]  這個癮
[00:21:53.380 --> 00:21:54.780]  黏得他
[00:21:54.780 --> 00:21:55.900]  脫不掉的
[00:21:55.900 --> 00:21:57.860]  脫不掉的
[00:21:57.860 --> 00:21:59.780]  誰可以幫他呢
[00:21:59.780 --> 00:22:03.340]  誰去幫他呢
[00:22:03.340 --> 00:22:05.580]  所以今日聖經很寶貴
[00:22:05.580 --> 00:22:07.820]  聖經所說
[00:22:07.820 --> 00:22:11.420]  這些好像不是很明白的言語
[00:22:11.420 --> 00:22:13.300]  甚麼叫做不明白
[00:22:13.300 --> 00:22:15.340]  這樣都可以
[00:22:15.340 --> 00:22:16.580]  是不是可以的
[00:22:16.580 --> 00:22:18.140]  不太明白
[00:22:18.140 --> 00:22:20.900]  這個不明白的言語提醒我們
[00:22:20.900 --> 00:22:23.180]  這個世界是有神的
[00:22:23.180 --> 00:22:25.860]  最後不行的事
[00:22:25.860 --> 00:22:28.100]  都可以變成可以的
[00:22:28.100 --> 00:22:30.740]  我使你的堅德脫重擔
