
[00:00:00.000 --> 00:00:06.880]  這個世界是一個貧乏、困難的世界。
[00:04:38.440 --> 00:04:41.720]  在會堂裏面讀這段經文,
[00:04:41.720 --> 00:04:47.880]  就是發生在第一年結束,第二年剛剛開始的時候,在加利利。
[00:04:47.880 --> 00:04:51.760]  我們看看地圖上,這個加利利的地方,
[00:04:51.760 --> 00:05:01.520]  就是在約旦河,加利利海的西邊,在耶路撒冷的北邊。
[00:05:01.520 --> 00:05:06.960]  根據歷史學家約瑟夫的記錄,
[00:05:06.960 --> 00:05:12.640]  加利利有超過200多個村莊,城鎮有些很大,超過萬多人。
[00:05:12.640 --> 00:05:17.120]  他估計總人口有200萬,這個我有點驚訝,
[00:05:17.120 --> 00:05:19.400]  我沒有想到加利利有這麼多人。
[00:05:19.400 --> 00:05:23.400]  有三條主要的公路經過這個地方,
[00:05:23.400 --> 00:05:31.160]  加利利北邊,這個加利利省比猶大肥沃很多,
[00:05:31.160 --> 00:05:36.760]  猶大比較貧瘠,這個就是當時的環境。
[00:05:36.760 --> 00:05:43.120]  耶穌在第一年在猶大地方傳福音,都會低調一點,
[00:05:43.120 --> 00:05:47.760]  去到加利利就開始人們認識祂,
[00:05:47.760 --> 00:05:52.320]  去到很多會堂裏面教訓,開始醫病講鬼,
[00:05:52.320 --> 00:05:56.920]  他回到自己的家鄉,一個會堂,
[00:05:56.920 --> 00:06:02.360]  大家可能會奇怪,這個會堂是什麼地方來的呢?
[00:06:02.360 --> 00:06:10.760]  會堂其實就是以色列人被撈之後所建立的,
[00:06:10.760 --> 00:06:16.920]  猶大人規定如果有十個男士成人就要有一個會堂,
[00:06:16.920 --> 00:06:25.160]  即是十個以上,會堂的地方是祈禱、讀經和教導,
[00:06:25.160 --> 00:06:29.000]  類似我們的教堂。
[00:06:29.000 --> 00:06:39.520]  耶穌回來會堂,有人給他一本書,
[00:06:39.520 --> 00:06:49.360]  這本書叫《以錯也書》,他自己找到《以錯也書》那幾節讀,
[00:06:49.360 --> 00:06:55.080]  主的靈在我身上,因祂告我去傳福音給貧窮的人,
[00:06:55.080 --> 00:06:58.360]  差遣我去宣告被撈的人得釋放,
[00:06:58.360 --> 00:07:01.800]  乞眼的人得看見,受壓制的人得自由,
[00:07:01.800 --> 00:07:06.160]  又宣告主閱納人的欺凌。
[00:07:06.160 --> 00:07:11.400]  讀到這就停在這,你會發現很奇怪,
[00:07:11.400 --> 00:07:16.120]  因爲他講到"閱納人的欺凌"其實不是一句的結束,
[00:07:16.120 --> 00:07:23.040]  那是一句中間停在那,下一句他沒讀下去是什麼呢?
[00:07:23.040 --> 00:07:31.720]  其實下一句,如果你看《以錯也書》第61章第二節的中間,
[00:07:31.720 --> 00:07:36.960]  宣告耶和華閱納人的欺凌,耶穌停在那,
[00:07:36.960 --> 00:07:42.080]  下半句應該是"和我們神報仇的日子",
[00:07:42.080 --> 00:07:47.800]  他沒讀到那句,爲什麼在一句裏面停了一半呢?
[00:07:47.800 --> 00:07:56.200]  其實有意思的,耶穌第一次來是請救,是赦免,
[00:07:56.200 --> 00:08:01.200]  第二次來就是報仇,就是審判。
[00:08:01.200 --> 00:08:07.320]  大家看到嗎?耶穌在會堂裏面只讀了上半句,
[00:08:07.320 --> 00:08:13.000]  他就停在那裏,是請求。
[00:08:13.000 --> 00:08:19.920]  今天我們所傳的福音,也是聖閱納人的欺凌停在那,
[00:08:19.920 --> 00:08:27.280]  不過將來耶穌回來會審判,審判從神的家開始,
[00:08:27.280 --> 00:08:32.600]  審判你和我,最後審判所有的人。
[00:08:32.600 --> 00:08:46.760]  耶穌讀完之後,讀了上半,他就停在那,他就坐下。
[00:08:46.760 --> 00:08:52.640]  古代的老師坐下就開始講,他不是站着講書的,
[00:08:52.640 --> 00:08:55.440]  他是坐着講書的,講了一句話,
[00:08:55.440 --> 00:09:00.480]  他說今天的經文應驗在你們中間,
[00:09:00.480 --> 00:09:06.600]  今天你們耳朵所聽的應驗,有沒有留意到今天這兩個字?
[00:09:06.600 --> 00:09:14.520]  今天,那個今天不單是二千年前耶穌所講的今天,
[00:09:14.520 --> 00:09:22.360]  那個今天是一路延續到今天,你和我都是做這個工作,
[00:09:22.360 --> 00:09:30.800]  我們是上帝的使者,耶穌基督昇天之前將這個大使命給我們,
[00:09:30.800 --> 00:09:35.880]  你們要去使萬民做我的門徒,奉父子聖靈的名給他們施洗,
[00:09:35.880 --> 00:09:39.080]  凡我所教訓你們的,你們也要教訓他們遵守,
[00:09:39.080 --> 00:09:44.480]  所以今天我們所做的就是耶穌基督要我們做的,
[00:09:44.480 --> 00:09:46.680]  也是耶穌基督當日自己所做的,
[00:09:46.680 --> 00:09:52.640]  就是傳福音給貧窮的人,猜忌我宣告被撈的,
[00:09:52.640 --> 00:09:55.400]  得釋放,核硬,得罕見,受壓制的,得自由,
[00:09:55.400 --> 00:09:58.240]  又宣告神閱納人的欺凌,
[00:09:58.240 --> 00:10:05.520]  所以尼賽亞的使命宣言也是每一個基督徒的使命宣言,
[00:10:05.520 --> 00:10:11.160]  也是你,如果你信了耶穌的話,你人生的使命宣言,
[00:10:11.160 --> 00:10:16.200]  就是宣告神閱納人的欺凌,
[00:10:16.200 --> 00:10:23.200]  我們看到背景,我們現在看看使命宣言的內容,
[00:10:23.200 --> 00:10:24.920]  究竟耶穌基督的使命宣言,
[00:10:24.920 --> 00:10:29.120]  究竟你和我的使命宣言的內容是什麼呢?
[00:10:29.120 --> 00:10:32.720]  第一,我們看看使命宣言的對象,
[00:10:32.720 --> 00:10:39.960]  猜測的對象就是貧窮的,被撈的,核硬的,受壓制的,
[00:10:39.960 --> 00:10:46.320]  你一看這裏就感受到耶穌基督很關心那些貧窮的人,
[00:10:46.320 --> 00:10:52.960]  很關心他們,這些物質上,身體上有缺乏,有需要,
[00:10:52.960 --> 00:10:58.960]  不單止身體上,精神上也有,正如我所說,
[00:10:58.960 --> 00:11:02.160]  有錢的未必等於快樂,有些雖然有錢,
[00:11:02.160 --> 00:11:08.960]  但他精神上被壓制,精神上,心靈上核硬,看不到東西,
[00:11:08.960 --> 00:11:14.960]  這些都是有需要的,換句話說我們關心的對象,
[00:11:14.960 --> 00:11:18.960]  無論物質,心靈上有需要都是我們關心的,
[00:11:18.960 --> 00:11:25.960]  不過在這句話裏,我們看到上帝其實很關心在生活上貧窮的人,
[00:11:25.960 --> 00:11:32.960]  有時候我們教會,尤其是中產教會,我們不容易去做這些事情,
[00:11:32.960 --> 00:11:37.960]  在上個星期我和一位英文教會的牧師喫飯,
[00:11:37.960 --> 00:11:46.960]  他說在15年前他收到一封信,在難民拘留所寄出來,
[00:11:46.960 --> 00:11:50.960]  有個非洲基督徒,他宣告自己是難民,
[00:11:50.960 --> 00:11:57.960]  政府要關閉他一段時間,然後開始接受他的申請,
[00:11:57.960 --> 00:12:01.960]  會放他出來,因爲申請過程很長,兩三年有時,
[00:12:01.960 --> 00:12:07.960]  頭幾個月他會被關閉,他在難民園寫封信出來,
[00:12:07.960 --> 00:12:11.960]  英文教會他會英文,他說可否來探望我,
[00:12:11.960 --> 00:12:15.960]  他說他從來未做過這些,他就去探望他,
[00:12:15.960 --> 00:12:19.960]  他發現那裏有二十個人被關閉,大部分都是基督徒,
[00:12:19.960 --> 00:12:30.960]  他說我們教會有一個傳統,凡要求我們幫助我們都不退,
[00:12:30.960 --> 00:12:34.960]  幫得多少就多少,不能完全幫我都不退,
[00:12:34.960 --> 00:12:40.960]  這二十個人後來出來等候進一步處理時,
[00:12:40.960 --> 00:12:47.960]  就來了他教會,15年前,到現在他們總共有四百個難民,
[00:12:47.960 --> 00:12:54.960]  在他們教會四百個,我想其他會友怎感覺有四百個難民,
[00:12:54.960 --> 00:12:59.960]  他說我們跟會友說如果你頂不住就請你去其他教會,
[00:13:01.960 --> 00:13:06.960]  但神很祝福他們,他們原本會友人數多了很多倍,
[00:13:06.960 --> 00:13:13.960]  這四百人其實是少數,上帝祝福他們多了很多倍,
[00:13:13.960 --> 00:13:17.960]  我講親身見證讓大家知道,
[00:13:17.960 --> 00:13:23.960]  其實上帝要我們關心一些在我們當中有需要的人,
[00:13:23.960 --> 00:13:29.960]  我們當中有很多有需要的人,我們少數民族香港有五十萬人,
[00:13:30.960 --> 00:13:35.960]  有內地背景的人那不是少數民族,
[00:13:35.960 --> 00:13:42.960]  但亦在香港普通話背景對香港文化不熟悉的有一百萬人,
[00:13:42.960 --> 00:13:50.960]  黑社會有六十萬人,黑社會不是少數民族,
[00:13:50.960 --> 00:13:53.960]  但我們很少接觸到的民族,
[00:13:53.960 --> 00:13:59.960]  這些就是一會我所講的猜全城市宣教的一些對象,
[00:14:00.960 --> 00:14:05.960]  我們看到如何實踐使命宣言,
[00:14:05.960 --> 00:14:09.960]  第一對象是那些有需要的人,貧窮的人,
[00:14:09.960 --> 00:14:13.960]  無論心靈貧窮物質貧窮,香港有很多這些人,
[00:14:13.960 --> 00:14:22.960]  第二猜全對象,猜全對象講完我們講到三原實踐,
[00:14:22.960 --> 00:14:28.960]  主的靈在我身上,恩德高我去傳福音給貧窮的人,
[00:14:28.960 --> 00:14:32.960]  猜獻我去宣告被勞德釋放,乞眼的漢賤,
[00:14:32.960 --> 00:14:35.960]  又宣告主越立人的欺凌,
[00:14:35.960 --> 00:14:37.960]  我們看宣告這兩個字出現了兩次,
[00:14:37.960 --> 00:14:43.960]  宣告proclaim在古代是一個政府官員宣告政府的
[00:14:43.960 --> 00:14:47.960]  判制的法令或宣告皇帝的法律,
[00:14:47.960 --> 00:14:51.960]  你想像舊時城鎮有個人出來叭叭叭,
[00:14:51.960 --> 00:14:55.960]  政府規定大家要立稅就這樣宣告,
[00:14:55.960 --> 00:14:58.960]  這宣告帶有權柄,
[00:14:58.960 --> 00:15:11.960]  我們承傳耶穌基督的使命也是這樣宣告,
[00:15:11.960 --> 00:15:15.960]  上帝越立人的欺凌這就是我們的宣告,
[00:15:15.960 --> 00:15:16.960]  什麼叫欺凌呢?
[00:15:16.960 --> 00:15:20.960]  欺凌就是所有債務得着赦免,
[00:15:20.960 --> 00:15:24.960]  在以色列舊約規定每五十年就是欺凌,
[00:15:24.960 --> 00:15:29.960]  因爲欺凌人家欠你的錢就不需要還,
[00:15:29.960 --> 00:15:35.960]  你賣了出去的地,欺凌那年就還給你,
[00:15:35.960 --> 00:15:37.960]  當然猶太人很精,
[00:15:37.960 --> 00:15:39.960]  如果還有五年就是欺凌,
[00:15:39.960 --> 00:15:42.960]  你賣地給我我就不會給你那麼多錢,
[00:15:42.960 --> 00:15:44.960]  因爲五年之後還給你,
[00:15:44.960 --> 00:15:48.960]  但欺凌有個意思就是那年是赦免,
[00:15:48.960 --> 00:15:51.960]  那年是重新開始,
[00:15:51.960 --> 00:15:56.960]  通常古代人沒有錢才賣地,
[00:15:56.960 --> 00:16:00.960]  上帝說欺凌就回來,
[00:16:00.960 --> 00:16:01.960]  債務不用還,
[00:16:01.960 --> 00:16:05.960]  這個欺凌其實都是預表上帝的救恩,
[00:16:05.960 --> 00:16:08.960]  上帝是有恩典赦免的神,
[00:16:08.960 --> 00:16:14.960]  耶穌基督說今天就是宣告神越立人的欺凌,
[00:16:14.960 --> 00:16:18.960]  所以我們去猜傳傳福音,
[00:16:18.960 --> 00:16:22.960]  我們宣告今年就是欺凌,
[00:16:22.960 --> 00:16:23.960]  你不用再等下去,
[00:16:23.960 --> 00:16:26.960]  今年就是上帝越立人,
[00:16:26.960 --> 00:16:27.960]  上帝赦免,
[00:16:27.960 --> 00:16:29.960]  上帝清還你的債務,
[00:16:29.960 --> 00:16:31.960]  你可以重新開始,
[00:16:31.960 --> 00:16:33.960]  這個就是好消息,
[00:16:33.960 --> 00:16:37.960]  福音就是好消息,
[00:16:37.960 --> 00:16:39.960]  好消息就是欺凌到了,
[00:16:39.960 --> 00:16:40.960]  上帝赦免,
[00:16:40.960 --> 00:16:42.960]  我們出去要傳福音,
[00:16:42.960 --> 00:16:45.960]  因爲全世界大部分人都不知道今年是欺凌,
[00:16:45.960 --> 00:16:46.960]  都不知道上帝赦免,
[00:16:46.960 --> 00:16:49.960]  都不知道我們的擔子可以得到釋放,
[00:16:49.960 --> 00:16:51.960]  不知道我們的憂傷,
[00:16:51.960 --> 00:16:54.960]  我們的痛苦可以被解除,
[00:16:54.960 --> 00:16:58.960]  我們去告訴他知道,
[00:16:58.960 --> 00:17:02.960]  你說我知道傳福音的對象,
[00:17:02.960 --> 00:17:06.960]  我又知道我去做就是宣告,
[00:17:06.960 --> 00:17:09.960]  但我有什麼權柄呢?
[00:17:09.960 --> 00:17:10.960]  有權柄,
[00:17:10.960 --> 00:17:16.960]  你留意到路加福音4章18-19,
[00:17:16.960 --> 00:17:19.960]  耶穌開始說主的靈在我身上因祂告我,
[00:17:19.960 --> 00:17:26.960]  主的靈是什麼意思呢?
[00:17:26.960 --> 00:17:31.960]  主的靈的意思就是包圍籠罩壓住,
[00:17:31.960 --> 00:17:34.960]  愚民的意思就是主的靈壓住在我身上,
[00:17:34.960 --> 00:17:35.960]  籠罩着我,
[00:17:35.960 --> 00:17:41.960]  是我無法逃避,很清楚讓我知道祂揀選了我,
[00:17:41.960 --> 00:17:44.960]  然後祂告我,
[00:17:44.960 --> 00:17:48.960]  告的意思是annointing,
[00:17:48.960 --> 00:17:50.960]  即是以前用油倒在你的頭上,
[00:17:50.960 --> 00:17:52.960]  是上帝告密你,
[00:17:52.960 --> 00:17:53.960]  分別爲聖,
[00:17:53.960 --> 00:17:54.960]  指派你,
[00:17:54.960 --> 00:17:55.960]  授權給你,
[00:17:55.960 --> 00:17:57.960]  加你能力去做,
[00:17:57.960 --> 00:17:59.960]  執行祂的權柄,
[00:17:59.960 --> 00:18:00.960]  這樣的意思。
[00:18:00.960 --> 00:18:09.960]  我們看了使命宣言的對象的實踐和權柄,
[00:18:09.960 --> 00:18:11.960]  即是你有權柄,
[00:18:11.960 --> 00:18:13.960]  我們做一個應用,
[00:18:13.960 --> 00:18:17.960]  第一,猜測的權柄是在乎神,
[00:18:17.960 --> 00:18:20.960]  是上帝給你有權做這件事,
[00:18:20.960 --> 00:18:24.960]  在馬太福音第16章18-19,
[00:18:24.960 --> 00:18:25.960]  耶穌基督說得很厲害,
[00:18:25.960 --> 00:18:27.960]  祂說我要告訴你,
[00:18:27.960 --> 00:18:31.960]  我要在盤石上建立教會,
[00:18:31.960 --> 00:18:33.960]  死亡的權勢不能勝過祂,
[00:18:33.960 --> 00:18:35.960]  我要把天國的弱勢給你,
[00:18:35.960 --> 00:18:38.960]  你在地上捆綁的天上捆綁,
[00:18:38.960 --> 00:18:41.960]  你在地上釋放的天上也釋放,
[00:18:41.960 --> 00:18:44.960]  我們傳福音不是吹吹地,
[00:18:44.960 --> 00:18:45.960]  好心,
[00:18:45.960 --> 00:18:46.960]  信耶穌,
[00:18:46.960 --> 00:18:49.960]  我們有福音傳給你知道,
[00:18:49.960 --> 00:18:50.960]  這是好消息,
[00:18:50.960 --> 00:18:51.960]  you better listen,
[00:18:51.960 --> 00:18:54.960]  這就是我們傳福音的權柄,
[00:18:54.960 --> 00:18:55.960]  我們是有尊榮的,
[00:18:55.960 --> 00:18:56.960]  我們不需要害怕,
[00:18:56.960 --> 00:18:59.960]  我們不需要擔心沒有人聽我們,
[00:18:59.960 --> 00:19:01.960]  因爲聽不聽就是他的問題,
[00:19:01.960 --> 00:19:03.960]  我傳就要傳,
[00:19:03.960 --> 00:19:05.960]  他不信耶穌是他的問題,
[00:19:05.960 --> 00:19:10.960]  傳福音也是上帝的命令,
[00:19:10.960 --> 00:19:11.960]  指派我們去做,
[00:19:11.960 --> 00:19:13.960]  主的靈壓在我身上要我去做,
[00:19:13.960 --> 00:19:14.960]  我不能拒絕,
[00:19:14.960 --> 00:19:16.960]  我不能用藉口推堂,
[00:19:16.960 --> 00:19:21.960]  所以上星期江維明牧師和我們勉勵,
[00:19:21.960 --> 00:19:25.960]  希望我們今年帶一個人信主,
[00:19:25.960 --> 00:19:28.960]  這不難,
[00:19:28.960 --> 00:19:29.960]  這應該的,
[00:19:29.960 --> 00:19:32.960]  全香港有百分之九十以上的人都未信耶穌,
[00:19:32.960 --> 00:19:34.960]  當然我們基督徒有個弊處,
[00:19:34.960 --> 00:19:35.960]  我們信得越久,
[00:19:35.960 --> 00:19:38.960]  未信的朋友越來越少,
[00:19:38.960 --> 00:19:41.960]  我們家人,
[00:19:41.960 --> 00:19:43.960]  老婆子女信耶穌,
[00:19:43.960 --> 00:19:46.960]  外父外母經常不信,
[00:19:46.960 --> 00:19:47.960]  可能都無用,
[00:19:47.960 --> 00:19:48.960]  還吵架,
[00:19:48.960 --> 00:19:51.960]  同事又不太有意思說,
[00:19:51.960 --> 00:19:53.960]  因爲他知道我們都不太行,
[00:19:53.960 --> 00:19:56.960]  當時我們發現很難跟人說,
[00:19:56.960 --> 00:20:00.960]  但祈禱求上帝給你一個機會,
[00:20:00.960 --> 00:20:09.960]  因爲這是上帝的命令,
[00:20:09.960 --> 00:20:11.960]  猜存的權並來自神,
[00:20:11.960 --> 00:20:13.960]  第二個應用是整全福音,
[00:20:13.960 --> 00:20:20.960]  也包括關懷弱勢的社羣,
[00:20:20.960 --> 00:20:22.960]  很多教會着重我大人信耶穌,
[00:20:22.960 --> 00:20:25.960]  他回來上福音班,
[00:20:25.960 --> 00:20:27.960]  上完福音班上洗禮班,
[00:20:27.960 --> 00:20:28.960]  然後洗禮,
[00:20:28.960 --> 00:20:29.960]  又進教會,
[00:20:29.960 --> 00:20:30.960]  這是好的,
[00:20:30.960 --> 00:20:32.960]  但不應該停在那兒,
[00:20:32.960 --> 00:20:35.960]  我剛纔說過要幫助生活上有需要的人,
[00:20:35.960 --> 00:20:36.960]  見到社會有不公義的,
[00:20:36.960 --> 00:20:38.960]  我們都要站起來,
[00:20:38.960 --> 00:20:39.960]  我們要說,
[00:20:39.960 --> 00:20:42.960]  如果你見到人喫都喫不飽,
[00:20:42.960 --> 00:20:44.960]  你跟他說信耶穌的好消息,
[00:20:44.960 --> 00:20:45.960]  但又不喂他喫的話,
[00:20:45.960 --> 00:20:47.960]  這個福音對他都不好有用,
[00:20:47.960 --> 00:20:50.960]  因爲他作弊死了,
[00:20:50.960 --> 00:20:55.960]  有一個人在英國叫William Wilberforce,
[00:20:55.960 --> 00:21:01.960]  在21歲做議員,
[00:21:01.960 --> 00:21:03.960]  在1807年做議員,
[00:21:03.960 --> 00:21:08.960]  他用了很多年去爭取廢除奴隸,
[00:21:08.960 --> 00:21:10.960]  那時是買賣奴隸,
[00:21:10.960 --> 00:21:15.960]  他爭取廢除奴隸終於成功了,
[00:21:15.960 --> 00:21:17.960]  在1807年成功了,
[00:21:17.960 --> 00:21:23.960]  然後他用了二十多年再爭取廢除奴隸制度,
[00:21:23.960 --> 00:21:27.960]  第一條廢除的是奴隸貿易法,
[00:21:27.960 --> 00:21:28.960]  即是不準貿易,
[00:21:28.960 --> 00:21:32.960]  即是不準再捉奴隸賣給人,
[00:21:32.960 --> 00:21:35.960]  但已經有開奴隸,
[00:21:35.960 --> 00:21:37.960]  仍然合法,
[00:21:37.960 --> 00:21:42.960]  他用了二十多年在英國下議院通過廢除奴隸制度法,
[00:21:42.960 --> 00:21:44.960]  即是連擁有奴隸都不對,
[00:21:44.960 --> 00:21:45.960]  要釋放他,
[00:21:45.960 --> 00:21:47.960]  這個基督徒很好,
[00:21:47.960 --> 00:21:48.960]  從他一個人開始,
[00:21:48.960 --> 00:21:50.960]  然後影響到其他議員,
[00:21:50.960 --> 00:21:52.960]  其他基督徒,
[00:21:52.960 --> 00:22:00.960]  Wilberforce他還有提倡道德重整運動,
[00:22:00.960 --> 00:22:03.960]  防止約束會都是由他開始,
[00:22:03.960 --> 00:22:09.960]  所以其實一個基督徒可以有很大的影響,
[00:22:09.960 --> 00:22:13.960]  我想到我自己這方面都有些實踐,
[00:22:13.960 --> 00:22:14.960]  我記得十幾年前,
[00:22:14.960 --> 00:22:18.960]  我跟我太太參加一個國內旅行團,
[00:22:18.960 --> 00:22:24.960]  那時就流行去探那些大賣藥的地方,
[00:22:24.960 --> 00:22:26.960]  在北京一個很出名的藥店,
[00:22:26.960 --> 00:22:29.960]  他們就賣一些湯火糕,
[00:22:29.960 --> 00:22:31.960]  他們怎買呢,
[00:22:31.960 --> 00:22:32.960]  他們很殘忍,
[00:22:32.960 --> 00:22:37.960]  他們找些女員工出來用火燒她的手,
[00:22:37.960 --> 00:22:41.960]  她說一擦了湯火糕就無紅了,
[00:22:41.960 --> 00:22:44.960]  我見到那些女員工出來就很不想,
[00:22:44.960 --> 00:22:45.960]  但你不做就不行,
[00:22:45.960 --> 00:22:46.960]  我想他們是輪流的,
[00:22:46.960 --> 00:22:48.960]  譬如有十個女員工今天就是你,
[00:22:48.960 --> 00:22:49.960]  明天就是她,
[00:22:49.960 --> 00:22:51.960]  第一隊來就是你第二隊去,
[00:22:51.960 --> 00:22:53.960]  我見到我就站起來,
[00:22:53.960 --> 00:22:55.960]  那時團有四十人,
[00:22:55.960 --> 00:22:56.960]  我站起來,
[00:22:56.960 --> 00:22:59.960]  我說經理我請你立即停止這個示範,
[00:22:59.960 --> 00:23:02.960]  因爲我肯定你違反中國勞工法例,
[00:23:02.960 --> 00:23:05.960]  中國勞工法例不會准許你這樣做,
[00:23:05.960 --> 00:23:06.960]  用人來施嚴,
[00:23:06.960 --> 00:23:12.960]  這些藥肯定有Steroid或其他不適當的東西,
[00:23:12.960 --> 00:23:14.960]  你馬上停止他,
[00:23:14.960 --> 00:23:18.960]  經理見到我呆了一會兒,
[00:23:18.960 --> 00:23:21.960]  然後他說好我們停止,
[00:23:21.960 --> 00:23:23.960]  整個散了,
[00:23:23.960 --> 00:23:26.960]  那個領隊說立即上車走就走,
[00:23:26.960 --> 00:23:27.960]  他怕我被人打,
[00:23:27.960 --> 00:23:30.960]  馬上四十多人什麼都不用看,
[00:23:30.960 --> 00:23:31.960]  馬上走了,
[00:23:31.960 --> 00:23:35.960]  過了一年多就再無這種情況,
[00:23:35.960 --> 00:23:36.960]  不單止我投訴,
[00:23:36.960 --> 00:23:39.960]  有其他傻仔起身投訴,
[00:23:39.960 --> 00:23:42.960]  但我發現團中有些人不高興,
[00:23:42.960 --> 00:23:43.960]  無戲看,
[00:23:43.960 --> 00:23:48.960]  我們基督徒如果見到有些社會不公義的事,
[00:23:48.960 --> 00:23:52.960]  你能不能站起來指責他,
[00:23:52.960 --> 00:23:55.960]  這我們基督徒應該做,
[00:23:55.960 --> 00:23:56.960]  And I did it,
[00:23:56.960 --> 00:23:58.960]  而上帝都保守我,
[00:23:58.960 --> 00:24:05.960]  弟兄姊妹我們宣告的時候我們有權柄,
[00:24:05.960 --> 00:24:09.960]  而且我們walk our talk,
[00:24:09.960 --> 00:24:13.960]  第三猜拳是從本地開始,
[00:24:13.960 --> 00:24:18.960]  猜拳的權柄是至神,
[00:24:18.960 --> 00:24:19.960]  你有權柄,
[00:24:19.960 --> 00:24:22.960]  第二整拳的福音包括弱勢羣體,
[00:24:22.960 --> 00:24:25.960]  第三猜拳從本地開始,
[00:24:25.960 --> 00:24:28.960]  100年前我們講猜拳猜過人,
