
[00:00:00.000 --> 00:00:03.440]  好耐之前我睇過一套嘅笑片
[00:02:09.440 --> 00:02:10.440]  治理者地
[00:02:10.440 --> 00:02:12.440]  也要管理海裡嘅魚
[00:02:12.440 --> 00:02:13.440]  空中嘅鳥
[00:02:13.440 --> 00:02:16.440]  和地上各樣行動嘅活物
[00:02:16.440 --> 00:02:18.440]  聖經開始嘅時候
[00:02:18.440 --> 00:02:19.440]  就講到上帝創造之後
[00:02:19.440 --> 00:02:24.440]  係將大地嘅管理權交畀我哋人
[00:02:24.440 --> 00:02:26.440]  所以人係神嘅管家
[00:02:26.440 --> 00:02:27.440]  係負責管理大地
[00:02:27.440 --> 00:02:29.440]  管理神所設嘅家庭
[00:02:29.440 --> 00:02:31.440]  管理錢財
[00:02:31.440 --> 00:02:35.440]  問題好似保羅喺臨前四章二節所講
[00:02:35.440 --> 00:02:37.440]  所求於管家嘅
[00:02:37.440 --> 00:02:42.440]  係要佢有忠心
[00:02:42.440 --> 00:02:45.440]  每個管家管嘅範疇都有唔同
[00:02:45.440 --> 00:02:47.440]  有大有細有多有少
[00:02:47.440 --> 00:02:49.440]  重要嘅相同嘅
[00:02:49.440 --> 00:02:51.440]  作為主人都期望呢個管家
[00:02:51.440 --> 00:02:55.440]  能夠忠心管理
[00:02:55.440 --> 00:02:58.440]  上一次同大家講到路加分十五章
[00:02:58.440 --> 00:03:00.440]  其實個背景係耶穌針對
[00:03:00.440 --> 00:03:02.440]  當時法利塞人
[00:03:02.440 --> 00:03:05.440]  私下議論佢點解接待罪人
[00:03:05.440 --> 00:03:06.440]  同罪人釋返
[00:03:06.440 --> 00:03:08.440]  於是耶穌講咗三個比喻
[00:03:08.440 --> 00:03:11.440]  我同大家講第三個比喻
[00:03:11.440 --> 00:03:14.440]  跟住耶穌就特別向佢嘅學生門徒
[00:03:14.440 --> 00:03:16.440]  講咗一個不義管家嘅比喻
[00:03:16.440 --> 00:03:19.440]  就係今日我所選用嘅經文比喻
[00:03:19.440 --> 00:03:23.440]  呢個比喻主要對象係門徒
[00:03:23.440 --> 00:03:24.440]  為佢哋而講嘅
[00:03:24.440 --> 00:03:27.440]  當然周邊都好多人去聽呢個比喻
[00:03:27.440 --> 00:03:30.440]  所以聖經記載到十六章十四節
[00:03:30.440 --> 00:03:32.440]  法利塞人聽完耶穌講呢個
[00:03:32.440 --> 00:03:34.440]  不義管家嘅比喻嘅時候
[00:03:34.440 --> 00:03:36.440]  佢哋笑
[00:03:36.440 --> 00:03:38.440]  點會講呢個比喻
[00:03:38.440 --> 00:03:40.440]  因為佢哋太鍾意錢
[00:03:40.440 --> 00:03:43.440]  佢覺得講耶穌講呢個比喻係唔啱用嘅
[00:03:43.440 --> 00:03:47.440]  當我哋今日有機會讀十六章一至十三節嘅時候
[00:03:47.440 --> 00:03:48.440]  當你讀嘅時候
[00:03:48.440 --> 00:03:50.440]  你有咩感覺
[00:03:50.440 --> 00:03:53.440]  覺唔覺得呢個比喻好難去明白呢
[00:03:53.440 --> 00:03:56.440]  點解呢個主人竟然
[00:03:56.440 --> 00:03:59.440]  明明呢個管家穿去櫃桶
[00:03:59.440 --> 00:04:01.440]  佢都讚佢聰明嘅呢
[00:04:01.440 --> 00:04:04.440]  可能係算啦呢個比喻黎啫
[00:04:04.440 --> 00:04:06.440]  但係點解耶穌要補充呢個比喻
[00:04:06.440 --> 00:04:09.440]  甚至好似認同呢個主人
[00:04:09.440 --> 00:04:11.440]  對呢個管家嘅讚賞
[00:04:11.440 --> 00:04:14.440]  甚至舉例說明呢
[00:04:14.440 --> 00:04:17.440]  頂姊妹好希望你記得一樣嘢
[00:04:17.440 --> 00:04:20.440]  我哋嘅主耶穌講每句說話都唔會多餘嘅
[00:04:20.440 --> 00:04:23.440]  佢講每個比喻都有佢嘅意義
[00:04:23.440 --> 00:04:25.440]  問題究竟頂姊妹
[00:04:25.440 --> 00:04:28.440]  我哋嘅主講呢個不義管家嘅比喻
[00:04:28.440 --> 00:04:31.440]  佢要帶出咩訊息比門徒呢
[00:04:31.440 --> 00:04:34.440]  今日對我哋嚟講有啲咩提醒呢
[00:04:34.440 --> 00:04:37.440]  我哋先睇下呢個比喻嘅內容先
[00:04:37.440 --> 00:04:42.440]  我會選擇三個嘅人物去包含呢個內容
[00:04:42.440 --> 00:04:44.440]  第一個係管家
[00:04:44.440 --> 00:04:45.440]  第二個係財主
[00:04:45.440 --> 00:04:48.440]  第三個就係講比喻嘅耶穌
[00:04:48.440 --> 00:04:53.440]  根據經文呢個管家係一個浪費主人財物嘅
[00:04:53.440 --> 00:04:55.440]  由於畀人打小報告
[00:04:55.440 --> 00:04:57.440]  結果就主人要將佢辭退
[00:04:57.440 --> 00:05:00.440]  喺第一第二節裏面大家睇到嘅
[00:05:00.440 --> 00:05:02.440]  當佢知道自己要執包袱啦
[00:05:02.440 --> 00:05:04.440]  喺佢執嘅過程裏面
[00:05:04.440 --> 00:05:08.440]  佢諗鋤地無力 乞飯無又怕醜
[00:05:08.440 --> 00:05:10.440]  咁可能係一個事實
[00:05:10.440 --> 00:05:13.440]  雖然比喻冇介紹呢位仁兄
[00:05:13.440 --> 00:05:16.440]  佢係幾大年紀或者身體狀況
[00:05:16.440 --> 00:05:17.440]  可能係事實
[00:05:17.440 --> 00:05:21.440]  但更大可能係因為做慣管家係咪呀
[00:05:21.440 --> 00:05:23.440]  呢啲咁斯文嘅嘢 咁高過在上嘅嘢
[00:05:23.440 --> 00:05:26.440]  點可以而家咁樣呢
[00:05:26.440 --> 00:05:28.440]  可能真係放唔低自己
[00:05:28.440 --> 00:05:32.440]  於是佢把心一橫 靈機一觸
[00:05:32.440 --> 00:05:37.440]  予於呢就行主人嘅利益
[00:05:37.440 --> 00:05:39.440]  謀取個人嘅好處
[00:05:39.440 --> 00:05:43.440]  呢個係我哋直覺咁去睇係咪呀
[00:05:43.440 --> 00:05:46.440]  佢減咗嗰啲主人債主嗰啲嘅債項
[00:05:46.440 --> 00:05:50.440]  舉例明明一百蚊嘅就寫五十啦
[00:05:50.440 --> 00:05:52.440]  或者寫八十啦
[00:05:52.440 --> 00:05:55.440]  其實係行主人之概㗎喎
[00:05:55.440 --> 00:05:58.440]  呢個係一個可能性 聖經冇交代
[00:05:58.440 --> 00:06:01.440]  不過根據摩西律法呢
[00:06:01.440 --> 00:06:03.440]  我哋有另一個可能嘅睇法
[00:06:03.440 --> 00:06:05.440]  因為摩西律法裡面規定呢
[00:06:05.440 --> 00:06:09.440]  凡係以色列人借錢畀自己同胞
[00:06:09.440 --> 00:06:12.440]  或者係借錢畀貧窮嘅人
[00:06:12.440 --> 00:06:15.440]  佢哋基於敬畏上帝嘅緣故
[00:06:15.440 --> 00:06:17.440]  佢哋不能夠多收
[00:06:17.440 --> 00:06:19.440]  即係唔可以有利息嘅
[00:06:19.440 --> 00:06:20.440]  因為呢個係你嘅同胞
[00:06:20.440 --> 00:06:22.440]  呢個係窮嘅人
[00:06:22.440 --> 00:06:24.440]  所以對當時猶太人嚟講呢
[00:06:24.440 --> 00:06:26.440]  佢哋有錢都唔借畀同胞呀
[00:06:26.440 --> 00:06:28.440]  有錢都唔借畀窮人呀
[00:06:28.440 --> 00:06:31.440]  窮人冇著數呀嘛 白借
[00:06:31.440 --> 00:06:33.440]  所以有個可能性就話
[00:06:33.440 --> 00:06:36.440]  其實如果呢個管家
[00:06:36.440 --> 00:06:38.440]  一直都待緊呢個主人
[00:06:38.440 --> 00:06:41.440]  去敲詐嗰啲債仔
[00:06:41.440 --> 00:06:43.440]  明明債仔係借一百蚊
[00:06:43.440 --> 00:06:45.440]  寫舊一百五十
[00:06:45.440 --> 00:06:47.440]  或者寫舊二百
[00:06:47.440 --> 00:06:50.440]  而家既然我都正所謂冇得做啦
[00:06:50.440 --> 00:06:54.440]  我使唔使同主人你諗得咁周詳呢
[00:06:54.440 --> 00:06:56.440]  我要諗下自己嘅前途
[00:06:56.440 --> 00:06:58.440]  將來就寫返一百蚊
[00:06:58.440 --> 00:07:00.440]  寫返五十蚊
[00:07:00.440 --> 00:07:02.440]  咁呀 我又好
[00:07:02.440 --> 00:07:04.440]  啲債仔又好
[00:07:04.440 --> 00:07:06.440]  將來你有啲咩都會感激我
[00:07:06.440 --> 00:07:08.440]  呢個就係當時呢個管家
[00:07:08.440 --> 00:07:10.440]  諗佢自己利益 諗到個方法
[00:07:10.440 --> 00:07:12.440]  做法絕對
[00:07:12.440 --> 00:07:14.440]  無論係邊個嘅背景 邊個原因
[00:07:14.440 --> 00:07:16.440]  個做法只有一樣嘢
[00:07:16.440 --> 00:07:18.440]  呢個管家係為咩呀
[00:07:18.440 --> 00:07:20.440]  為自己將來可能失業
[00:07:20.440 --> 00:07:22.440]  作出準備
[00:07:22.440 --> 00:07:24.440]  為佢嘅前途
[00:07:24.440 --> 00:07:27.440]  把握咗呢個最好嘅良機
[00:07:27.440 --> 00:07:29.440]  趁佢仍然有權去改帳單嘅時候
[00:07:29.440 --> 00:07:31.440]  去改咗佢
[00:07:31.440 --> 00:07:33.440]  所以而家啲公司好正嘅
[00:07:33.440 --> 00:07:35.440]  一啲重要人物
[00:07:35.440 --> 00:07:36.440]  被炒呢
[00:07:36.440 --> 00:07:39.440]  係即刻拎住個箱離開嘅
[00:07:39.440 --> 00:07:41.440]  冇任何機會畀你
[00:07:41.440 --> 00:07:44.440]  做任何嘅手腳
[00:07:44.440 --> 00:07:46.440]  呢個係重要人物
[00:07:46.440 --> 00:07:48.440]  或者話一啲
[00:07:48.440 --> 00:07:51.440]  或者係某啲嘅原因嘅一啲離職嘅人
[00:07:53.440 --> 00:07:56.440]  因為比喻裏面第二個人物係財主
[00:07:56.440 --> 00:07:58.440]  聖經話畀你聽 佢唔理事嘅
[00:07:58.440 --> 00:08:00.440]  如果唔係人哋打小報告
[00:08:00.440 --> 00:08:02.440]  佢都唔知自己管家做過嘅嘢
[00:08:02.440 --> 00:08:04.440]  我相信唔係淨係嗰啲頭先所提嘅
[00:08:04.440 --> 00:08:06.440]  加利息嗰啲嘢
[00:08:06.440 --> 00:08:08.440]  可能呢個管家仲可能係
[00:08:08.440 --> 00:08:11.440]  中飽私囊 係連主人都唔知嘅
[00:08:11.440 --> 00:08:13.440]  係有人打小報告
[00:08:13.440 --> 00:08:14.440]  於是佢知道
[00:08:14.440 --> 00:08:16.440]  所以就炒佢魷魚
[00:08:16.440 --> 00:08:19.440]  當呢個管家知道呢個嘅
[00:08:19.440 --> 00:08:21.440]  被炒嘅管
[00:08:21.440 --> 00:08:23.440]  當呢個主人知道呢個被炒嘅管家
[00:08:23.440 --> 00:08:25.440]  竟然擅改欠單
[00:08:25.440 --> 00:08:26.440]  損害利益嘅時候
[00:08:26.440 --> 00:08:27.440]  佢應該好嬲係咪呀
[00:08:27.440 --> 00:08:29.440]  佢應該話你唔好走住
[00:08:29.440 --> 00:08:31.440]  搞掂晒呢啲嘢先 先好走
[00:08:31.440 --> 00:08:32.440]  唔係喎
[00:08:32.440 --> 00:08:35.440]  呢個比喻記載到佢讚佢聰明喎
[00:08:35.440 --> 00:08:37.440]  咁我哋睇嘅人
[00:08:37.440 --> 00:08:39.440]  第一個可能嘅諗法就係咩呢
[00:08:39.440 --> 00:08:41.440]  主人你係咪刺激過度呀
[00:08:41.440 --> 00:08:43.440]  傻咗呀
[00:08:43.440 --> 00:08:45.440]  另一個可能性
[00:08:45.440 --> 00:08:47.440]  就係頭先我哋所講
[00:08:47.440 --> 00:08:50.440]  可能一直以嚟主人同埋管家
[00:08:50.440 --> 00:08:52.440]  都係思想瘦瘦
[00:08:52.440 --> 00:08:54.440]  係咪呀
[00:08:54.440 --> 00:08:56.440]  與其俾人揭穿
[00:08:56.440 --> 00:08:59.440]  我係違反咗摩西律法
[00:08:59.440 --> 00:09:03.440]  今日佢減少欠款
[00:09:03.440 --> 00:09:05.440]  無可否認係對自己一個損失
[00:09:05.440 --> 00:09:07.440]  但係起碼點呀
[00:09:07.440 --> 00:09:08.440]  我唔會俾人哋告我
[00:09:08.440 --> 00:09:10.440]  或者我唔會俾人哋話我
[00:09:10.440 --> 00:09:12.440]  違反摩西律法
[00:09:12.440 --> 00:09:14.440]  呢個可以話係一個被迫上
[00:09:14.440 --> 00:09:18.440]  梁山騎虎難下嘅做法
[00:09:18.440 --> 00:09:20.440]  無點樣
[00:09:20.440 --> 00:09:23.440]  重點我睇下耶穌點講
[00:09:23.440 --> 00:09:26.440]  耶穌係認同呢個不義管家
[00:09:26.440 --> 00:09:27.440]  聰明嘅態度
[00:09:27.440 --> 00:09:30.440]  耶穌唔係讚呢個嘅管家
[00:09:30.440 --> 00:09:31.440]  佢好人唔係
[00:09:31.440 --> 00:09:33.440]  佢絕對係不義嘅
[00:09:33.440 --> 00:09:35.440]  不過耶穌係讚呢個不義管家
[00:09:35.440 --> 00:09:37.440]  嘅聰明態度
[00:09:37.440 --> 00:09:38.440]  所以耶穌補充一句
[00:09:38.440 --> 00:09:42.440]  佢話今世之子處事係比光明之子
[00:09:42.440 --> 00:09:44.440]  處事係更加聰明
[00:09:44.440 --> 00:09:46.440]  係呀世界仔做嘢
[00:09:46.440 --> 00:09:48.440]  佢哋做細部嘅嘢
[00:09:48.440 --> 00:09:50.440]  佢哋比我哋基督徒
[00:09:50.440 --> 00:09:52.440]  係更加聰明
[00:09:52.440 --> 00:09:53.440]  更加有魄力
[00:09:53.440 --> 00:09:54.440]  更加有智慧
[00:09:54.440 --> 00:09:56.440]  更加有部署
[00:09:56.440 --> 00:09:57.440]  於是喺第九節
[00:09:57.440 --> 00:09:59.440]  耶穌甚至舉例
[00:09:59.440 --> 00:10:02.440]  教嗰班門徒點樣善用所謂不義之才
[00:10:02.440 --> 00:10:05.440]  不義之才耶穌唔係叫佢哋打劫
[00:10:05.440 --> 00:10:09.440]  不義之才其實係指今世嘅前才
[00:10:09.440 --> 00:10:11.440]  一陣間我會詳細再解釋
[00:10:11.440 --> 00:10:14.440]  於是耶穌就講呢個例子
[00:10:14.440 --> 00:10:16.440]  教導門徒點樣去善用
[00:10:16.440 --> 00:10:18.440]  有限嘅錢眼鏡嘅錢
[00:10:18.440 --> 00:10:21.440]  嚟為天國嘅事作準備
[00:10:21.440 --> 00:10:24.440]  然後喺十至十二節裏面
[00:10:24.440 --> 00:10:28.440]  耶穌再以一個正面嘅教導門徒嘅中心
[00:10:28.440 --> 00:10:29.440]  喺小船上中心
[00:10:29.440 --> 00:10:31.440]  嚟大事進行嘅中心
[00:10:31.440 --> 00:10:34.440]  跟住第十三節
[00:10:34.440 --> 00:10:35.440]  更重要啦
[00:10:35.440 --> 00:10:37.440]  耶穌更加提醒門徒
[00:10:37.440 --> 00:10:40.440]  要專一嘅係一位嘅主作嘅裏面
[00:10:40.440 --> 00:10:43.440]  呢個係今日嘅比喻大概嘅內容
[00:10:43.440 --> 00:10:45.440]  呢三位人物亦都好重要嘅
[00:10:45.440 --> 00:10:49.440]  究竟呢個比喻要帶出咩訊息呢
[00:10:49.440 --> 00:10:53.440]  我嘗試從負面同埋正面
[00:10:53.440 --> 00:10:54.440]  要同大家分享
[00:10:54.440 --> 00:10:58.440]  從負面或者消極嚟睇
[00:10:58.440 --> 00:11:00.440]  呢個比喻提醒我哋一個好重要嘅嘢
[00:11:00.440 --> 00:11:05.440]  我哋唔好浪費主所託付我哋嘅
[00:11:05.440 --> 00:11:07.440]  或者我哋作為一個僕人
[00:11:07.440 --> 00:11:09.440]  我哋唔好浪費主人
[00:11:09.440 --> 00:11:11.440]  俾我哋嘅使命
[00:11:11.440 --> 00:11:13.440]  第一節話耶穌又對門徒說
[00:11:13.440 --> 00:11:15.440]  有一個財主嘅管家
[00:11:15.440 --> 00:11:20.440]  便向他主人告他浪費主人嘅財物
[00:11:20.440 --> 00:11:22.440]  佢嘅問題係浪費
[00:11:22.440 --> 00:11:26.440]  今日好多公司浪費
[00:11:26.440 --> 00:11:28.440]  所以個浪費係咩呢
[00:11:28.440 --> 00:11:31.440]  浪費唔係指我哋用多用少嘅問題
[00:11:31.440 --> 00:11:33.440]  浪費喺聖經裏面嘅意思
[00:11:33.440 --> 00:11:35.440]  係唔正確嘅運用
[00:11:35.440 --> 00:11:37.440]  正如上一次浪子嘅比喻
[00:11:37.440 --> 00:11:41.440]  聖經話呢個浪子係浪費錢財
[00:11:41.440 --> 00:11:43.440]  佢拎住爸爸嗰啲錢
[00:11:43.440 --> 00:11:45.440]  佢可以去做生意
[00:11:45.440 --> 00:11:47.440]  佢可以結婚
[00:11:47.440 --> 00:11:49.440]  可以建立自己家
[00:11:49.440 --> 00:11:51.440]  冇問題嘅
[00:11:51.440 --> 00:11:53.440]  佢錯唔曬嘅
[00:11:53.440 --> 00:11:55.440]  但問題佢亂咁肥
[00:11:55.440 --> 00:11:57.440]  佢冇善用到啲金錢
[00:11:57.440 --> 00:11:59.440]  為佢自己將來打算
[00:11:59.440 --> 00:12:01.440]  佢就浪費錢財
[00:12:01.440 --> 00:12:03.440]  呢個浪費就係呢度所講嘅浪費
[00:12:03.440 --> 00:12:05.440]  浪費就係冇正確嘅運用
[00:12:05.440 --> 00:12:09.440]  以至嗰樣嘢失去咗功能
[00:12:09.440 --> 00:12:12.440]  如果我要起一個稀水池
[00:12:12.440 --> 00:12:18.440]  我唔會起一個可以容納兩米深嘅池
[00:12:18.440 --> 00:12:20.440]  俾啲小朋友去稀水係咪呀
[00:12:20.440 --> 00:12:22.440]  邊個細路仔會夠膽去稀水呢
[00:12:22.440 --> 00:12:26.440]  你話唔係呀水深啲先係靚呀嘛
[00:12:26.440 --> 00:12:28.440]  啲父母話你就靚啦
[00:12:28.440 --> 00:12:33.440]  如果我要起一個標準嘅跳水池
[00:12:33.440 --> 00:12:36.440]  起碼都要五米或者以上係咪呀
[00:12:36.440 --> 00:12:39.440]  你話唔得呀我哋要慳水啲呀
[00:12:39.440 --> 00:12:41.440]  水好貴嘅起一米好啦
[00:12:41.440 --> 00:12:43.440]  咁有邊個會去跳水呢
[00:12:43.440 --> 00:12:46.440]  終於兩個池一個稀水池一個跳水池
[00:12:46.440 --> 00:12:48.440]  都會成為一個咩呀
[00:12:48.440 --> 00:12:50.440]  浪費之物
[00:12:50.440 --> 00:12:53.440]  浪費唔係多少個問題
[00:12:53.440 --> 00:12:59.440]  浪費係錯誤運用嘅一個問題
[00:12:59.440 --> 00:13:01.440]  基督徒話係神嘅管家
[00:13:01.440 --> 00:13:04.440]  有責任忠於所托
[00:13:04.440 --> 00:13:05.440]  弟兄姊妹
[00:13:05.440 --> 00:13:07.440]  神俾咗好多嘢我哋嘅
[00:13:07.440 --> 00:13:08.440]  包括我哋嘅身體
[00:13:08.440 --> 00:13:10.440]  唔係你㗎係上帝俾㗎
[00:13:10.440 --> 00:13:11.440]  上帝俾完之後
[00:13:11.440 --> 00:13:13.440]  喺適當嘅時候就會收返㗎啦
[00:13:13.440 --> 00:13:15.440]  所以我哋唔知神幾時收返
[00:13:15.440 --> 00:13:19.440]  但我哋有冇忠於上帝俾我哋呢個身體呢
[00:13:19.440 --> 00:13:20.440]  無論你鍾唔鍾意都好
[00:13:20.440 --> 00:13:24.440]  你嫌佢肥好瘦好高好矮好唔緊要
[00:13:24.440 --> 00:13:27.440]  呢個係上帝俾你獨有嘅
[00:13:27.440 --> 00:13:29.440]  你有冇好好善待佢呢
[00:13:29.440 --> 00:13:32.440]  你有冇好好讓佢休養固息
[00:13:32.440 --> 00:13:34.440]  使佢成為一個可以令人
[00:13:34.440 --> 00:13:36.440]  令上帝得榮耀嘅身體呢
[00:13:36.440 --> 00:13:39.440]  我自己喺呢方面都要努力嘅真係嘅
[00:13:39.440 --> 00:13:41.440]  有人提醒我係咪呀
[00:13:41.440 --> 00:13:43.440]  我肥嗰頭啦
[00:13:43.440 --> 00:13:46.440]  我要忠於所托
[00:13:46.440 --> 00:13:49.440]  我而家每朝早起身基本上都做運動嘅
[00:13:49.440 --> 00:13:50.440]  喺屋企
[00:13:50.440 --> 00:13:51.440]  有方法嘅
[00:13:51.440 --> 00:13:55.440]  我呢個身體係上帝俾我嘅
[00:13:55.440 --> 00:13:57.440]  我能唔能夠榮耀佢呢
[00:13:57.440 --> 00:14:01.440]  我呢個身體係聖靈內署嘅一個地方
[00:14:01.440 --> 00:14:04.440]  係耶穌補血救贖嘅一個人
[00:14:04.440 --> 00:14:07.440]  我會唔會讓佢成為一個聖潔嘅人呢
[00:14:07.440 --> 00:14:09.440]  定一或係做一啲唔應該做嘅嘢呢
[00:14:09.440 --> 00:14:11.440]  去一啲唔應該去嘅地方呢
[00:14:11.440 --> 00:14:15.440]  喺身體上面我能唔能夠忠於所托呢
[00:14:15.440 --> 00:14:17.440]  講到聖經
[00:14:17.440 --> 00:14:21.440]  我相信我哋無一個基督徒無聖經係咪
[00:14:21.440 --> 00:14:22.440]  如果係就慘啦
[00:14:22.440 --> 00:14:24.440]  書室執笠㗎啦
[00:14:24.440 --> 00:14:27.440]  聖經今日對於你嚟講係一本乜嘢嚟呢
[00:14:27.440 --> 00:14:30.440]  係咪一本你自己嘅信仰嘅象徵
[00:14:30.440 --> 00:14:33.440]  我有聖經所以我有基督徒
[00:14:33.440 --> 00:14:35.440]  聖經會唔會成為你
[00:14:35.440 --> 00:14:38.440]  冇事嘅時候就插喺書架裏面一個陳列品
[00:14:38.440 --> 00:14:43.440]  有事嘅時候拎出嚟指啲迷彰上帝我死唔死得呢
[00:14:43.440 --> 00:14:48.440]  或者我應唔應該做嗰樣嘢呢
[00:14:48.440 --> 00:14:51.440]  聖經會唔會成為我哋今日
[00:14:51.440 --> 00:14:53.440]  一個錯誤嘅理解
[00:14:53.440 --> 00:14:56.440]  嘩!神嘅說話嚟㗎
[00:14:56.440 --> 00:14:58.440]  鬼魔又怕他
[00:14:58.440 --> 00:15:02.440]  於是遇到啲邪嘢嘅時候你插出嚟
[00:15:02.440 --> 00:15:05.440]  撒旦唔會驚呢本聖經嘅
[00:15:05.440 --> 00:15:09.440]  撒旦只係驚住喺你裏面嘅聖靈
[00:15:09.440 --> 00:15:10.440]  所以頂姐妹
[00:15:10.440 --> 00:15:12.440]  你唔需要驚邪靈嘅嘢
[00:15:12.440 --> 00:15:14.440]  你唔需要驚鬼魔
[00:15:14.440 --> 00:15:16.440]  你唔需要驚一個人住喺間房裏面
[00:15:16.440 --> 00:15:19.440]  因為有聖靈內住喺裏面
[00:15:19.440 --> 00:15:22.440]  但問題你會善用呢本聖經
[00:15:22.440 --> 00:15:24.440]  終於上帝將呢本聖經畀我哋
[00:15:24.440 --> 00:15:27.440]  今日好多國家嘅人想睇本聖經都冇
[00:15:27.440 --> 00:15:29.440]  但我今日咁多本譯本我哋冇好嘅善用
[00:15:29.440 --> 00:15:33.440]  我哋只不過將佢擺喺陳列品裏面
[00:15:33.440 --> 00:15:35.440]  鋪哂塵
[00:15:35.440 --> 00:15:39.440]  當有事嘅時候拎出嚟用下
[00:15:39.440 --> 00:15:41.440]  甚至好多頂姐妹
[00:15:41.440 --> 00:15:43.440]  我哋嘅事都好虧欠
[00:15:43.440 --> 00:15:45.440]  平時我哋真係好好睇聖經
[00:15:45.440 --> 00:15:47.440]  但要傳科目嘅時候
[00:15:47.440 --> 00:15:49.440]  勉強都要拎本聖經出嚟
[00:15:49.440 --> 00:15:52.440]  遣一啲我哋唔好熟嘅經文
[00:15:52.440 --> 00:15:54.440]  頂姐妹
[00:15:54.440 --> 00:15:58.440]  對於聖經我有冇忠於所堂呢
[00:15:58.440 --> 00:16:01.440]  今日我鍾意嗰個手機
[00:16:01.440 --> 00:16:03.440]  今日我鍾意嗰個電腦
[00:16:03.440 --> 00:16:05.440]  我用好多時間喺佢哋身上面
[00:16:05.440 --> 00:16:08.440]  但我哋從來唔想去睇聖經
[00:16:08.440 --> 00:16:11.440]  今日我哋有時間去上好多好多嘅課程
[00:16:11.440 --> 00:16:13.440]  我哋有時間去好多好多嘅節目
[00:16:13.440 --> 00:16:15.440]  但我哋從來冇諗過
[00:16:15.440 --> 00:16:19.440]  我要上主義學或者我要上去接受任何
[00:16:19.440 --> 00:16:25.440]  一啲聖經嘅教導
[00:16:25.440 --> 00:16:27.440]  頂姐妹中有好多好多
[00:16:27.440 --> 00:16:31.440]  我哋冇忠於所堂
[00:16:31.440 --> 00:16:33.440]  有個好深嘅感受
[00:16:33.440 --> 00:16:35.440]  其實好欣賞教會
[00:16:35.440 --> 00:16:37.440]  好多頂姐妹
[00:16:37.440 --> 00:16:40.440]  你哋真係好愛教會
[00:16:40.440 --> 00:16:43.440]  基本上你哋冇乜點托手肘
[00:16:43.440 --> 00:16:45.440]  有機會做嘅你都去做
