
[00:00:00.000 --> 00:00:05.000]  鼎永姊妹,感謝主我們現在晨島來到了馬可福音
[00:02:20.000 --> 00:02:22.000]  那是根據你跟這位救主
[00:02:22.000 --> 00:02:24.000]  跟這位教會的元首
[00:02:24.000 --> 00:02:28.000]  跟這位宇宙的主宰之間的關係
[00:02:28.000 --> 00:02:32.000]  和一個關係性的事件
[00:02:32.000 --> 00:02:35.000]  來定義你究竟是誰
[00:02:35.000 --> 00:02:37.000]  約翰被稱爲施洗的約翰
[00:02:37.000 --> 00:02:39.000]  因爲他在那
[00:02:39.000 --> 00:02:43.000]  他知道他是一個承上啓下的一個角色
[00:02:43.000 --> 00:02:45.000]  他在兩個時代的中間
[00:02:45.000 --> 00:02:47.000]  他用施洗這件事情
[00:02:47.000 --> 00:02:50.000]  爲耶穌來預備道路
[00:02:50.000 --> 00:02:52.000]  預備人的心悔改
[00:02:52.000 --> 00:02:53.000]  轉向神
[00:02:53.000 --> 00:02:55.000]  然後迎接耶穌的來到
[00:02:55.000 --> 00:03:02.000]  所以施洗就成了聖經給他的一個蓋棺的定論
[00:03:02.000 --> 00:03:04.000]  我們看到
[00:03:04.000 --> 00:03:06.000]  約翰的施洗
[00:03:06.000 --> 00:03:09.000]  他的施工是非常有果孝的
[00:03:09.000 --> 00:03:15.000]  在今天讀的經文的第四節第五節
[00:03:15.000 --> 00:03:20.000]  約翰來在曠野施洗傳悔改的洗禮是最得色
[00:03:20.000 --> 00:03:22.000]  第五節記載到那個果孝
[00:03:22.000 --> 00:03:23.000]  對吧
[00:03:23.000 --> 00:03:29.000]  猶太權帝和耶路撒冷的人都去到約翰那裏承認他的罪
[00:03:29.000 --> 00:03:32.000]  在約旦河裏受他的洗
[00:03:32.000 --> 00:03:33.000]  這裏告訴我們說
[00:03:33.000 --> 00:03:37.000]  耶路撒冷猶太權帝的人都去了
[00:03:37.000 --> 00:03:41.000]  當然我們知道不是literally的每一個人都去了
[00:03:41.000 --> 00:03:42.000]  接下來我會講有沒去的
[00:03:42.000 --> 00:03:46.000]  但是無論如何我們可以從這些經文可以看得出來
[00:03:46.000 --> 00:03:49.000]  在當時代約翰是名聲大噪的
[00:03:49.000 --> 00:03:49.000]  對吧
[00:03:49.000 --> 00:03:54.000]  約翰的服飾是有一個爆炸性的甚至顛覆性的一個影響力
[00:03:54.000 --> 00:03:57.000]  巴勒斯坦地區四百年了
[00:03:57.000 --> 00:04:01.000]  四百年足以讓一個民族忘記了他的identity
[00:04:01.000 --> 00:04:02.000]  他的身份
[00:04:02.000 --> 00:04:03.000]  但是呢
[00:04:03.000 --> 00:04:05.000]  就是在四百年的沉默
[00:04:05.000 --> 00:04:07.000]  四百年沒有生機
[00:04:07.000 --> 00:04:14.000]  突然之間神在曠野有話語臨到有先知出現
[00:04:14.000 --> 00:04:20.000]  這本身就是給以色列人有帶來一個巨大的衝擊力
[00:04:20.000 --> 00:04:25.000]  而這個人物的登場是讓我們驚訝的
[00:04:25.000 --> 00:04:31.000]  首先他本身他的形象就是讓你我感覺很驚訝的對吧
[00:04:31.000 --> 00:04:36.000]  他的喫穿住行都是有異於常人的
[00:04:36.000 --> 00:04:37.000]  他喫什麼
[00:04:37.000 --> 00:04:39.000]  喫蝗蟲野蜜
[00:04:39.000 --> 00:04:41.000]  穿什麼
[00:04:41.000 --> 00:04:44.000]  駱駝毛的衣裳住在曠野
[00:04:44.000 --> 00:04:46.000]  用今天的話說就是非主流
[00:04:46.000 --> 00:04:48.000]  他絕對是一個另類
[00:04:48.000 --> 00:04:51.000]  他絕對是一個一個非主流
[00:04:51.000 --> 00:04:53.000]  他他外觀上是粗獷的
[00:04:53.000 --> 00:04:55.000]  我給大家找了兩張的照片
[00:04:55.000 --> 00:04:57.000]  不是照片
[00:04:57.000 --> 00:05:00.000]  這個這個這個教會歷史當中的畫像
[00:05:00.000 --> 00:05:01.000]  大家可以看一下
[00:05:01.000 --> 00:05:03.000]  你看到他
[00:05:03.000 --> 00:05:06.000]  你看到他你就會覺得這個人這個人
[00:05:06.000 --> 00:05:08.000]  外觀粗獷啊
[00:05:08.000 --> 00:05:11.000]  喫喝穿着都很原生態
[00:05:11.000 --> 00:05:13.000]  他說話很粗糙
[00:05:13.000 --> 00:05:15.000]  很單刀直入不修邊幅
[00:05:15.000 --> 00:05:18.000]  你們怎麼是不是因爲他他很窮
[00:05:18.000 --> 00:05:20.000]  所以他必須要過窮日子呢
[00:05:20.000 --> 00:05:22.000]  不是啊
[00:05:22.000 --> 00:05:26.000]  我想至少我們知道他的父親是出入聖殿的什麼
[00:05:26.000 --> 00:05:27.000]  祭司
[00:05:27.000 --> 00:05:28.000]  對吧
[00:05:28.000 --> 00:05:31.000]  他應該不是一個社會最底層的一個家庭吧
[00:05:31.000 --> 00:05:33.000]  但是呢
[00:05:33.000 --> 00:05:35.000]  施啓約翰在這裏
[00:05:35.000 --> 00:05:36.000]  他的穿着
[00:05:36.000 --> 00:05:38.000]  他的喫喝
[00:05:38.000 --> 00:05:40.000]  他的衣食住行
[00:05:40.000 --> 00:05:42.000]  他是很特別的
[00:05:42.000 --> 00:05:45.000]  爲的是要達到一種的果孝
[00:05:45.000 --> 00:05:47.000]  這個果孝是什麼呢
[00:05:47.000 --> 00:05:50.000]  就是要讓衆人都到曠野來去看他
[00:05:50.000 --> 00:05:51.000]  弟兄姊妹
[00:05:51.000 --> 00:05:53.000]  施啓約翰的這種特殊性
[00:05:53.000 --> 00:05:56.000]  就是要把人吸引到他這裏來
[00:05:56.000 --> 00:05:59.000]  所以馬克福音這裏說
[00:05:59.000 --> 00:06:03.000]  猶太權帝和耶路撒冷的人都到約翰那裏去承認他的罪
[00:06:03.000 --> 00:06:05.000]  在約旦河裏受他的洗
[00:06:05.000 --> 00:06:08.000]  你知道我們如果從舊約看的話
[00:06:08.000 --> 00:06:11.000]  其實舊約也有很多的先知
[00:06:11.000 --> 00:06:16.000]  類似於幹過好像施啓約翰的這檔子事
[00:06:16.000 --> 00:06:18.000]  穿着奇裝異服
[00:06:18.000 --> 00:06:21.000]  然後或者是比較奇特的生活境
[00:06:21.000 --> 00:06:23.000]  比方說先知以賽亞
[00:06:23.000 --> 00:06:26.000]  如果你熟悉讀舊約的話
[00:06:26.000 --> 00:06:29.000]  你就知道以賽亞曾經赤腳
[00:06:29.000 --> 00:06:31.000]  然後赤身露體三年
[00:06:31.000 --> 00:06:32.000]  整整三年
[00:06:32.000 --> 00:06:35.000]  一邊走一邊傳講上帝的審判
[00:06:35.000 --> 00:06:37.000]  用我們今天的話說
[00:06:37.000 --> 00:06:38.000]  這叫什麼呢
[00:06:38.000 --> 00:06:39.000]  這叫行爲藝術
[00:06:39.000 --> 00:06:41.000]  他用他的行爲
[00:06:41.000 --> 00:06:42.000]  他的生活方式
[00:06:42.000 --> 00:06:45.000]  他用他親身的生活樣態來體驗
[00:06:45.000 --> 00:06:51.000]  來表達上帝要傳向世人傳達的一項信息
[00:06:52.000 --> 00:06:56.000]  接下來約翰更讓人驚訝的是什麼呢
[00:06:56.000 --> 00:06:58.000]  就是他所傳達的信息
[00:06:58.000 --> 00:07:00.000]  他在那裏傳達一個什麼樣的信息
[00:07:00.000 --> 00:07:02.000]  悔改的信息
[00:07:02.000 --> 00:07:07.000]  他在曠野呼召以色列人悔改
[00:07:07.000 --> 00:07:08.000]  然後在那裏
[00:07:08.000 --> 00:07:11.000]  在約旦河裏給他們施洗
[00:07:11.000 --> 00:07:13.000]  你可能讀過去就讀過去了
[00:07:13.000 --> 00:07:15.000]  你沒有意識到
[00:07:15.000 --> 00:07:18.000]  這是一個多麼膽大包天的一個動作
[00:07:18.000 --> 00:07:22.000]  這是一個多麼不可思議的一個信息
[00:07:22.000 --> 00:07:23.000]  讓我問大家一個問題
[00:07:23.000 --> 00:07:25.000]  請問神的選民
[00:07:25.000 --> 00:07:27.000]  以色列人他們是悔改呢
[00:07:27.000 --> 00:07:28.000]  還是不悔改呢
[00:07:28.000 --> 00:07:30.000]  他們是一羣悔改的人
[00:07:30.000 --> 00:07:32.000]  還是一個不悔改的人
[00:07:32.000 --> 00:07:39.000]  如果你看當時他們的聖殿的制度
[00:07:39.000 --> 00:07:41.000]  獻祭的禮儀的話
[00:07:41.000 --> 00:07:45.000]  其實他們每天都在悔改
[00:07:45.000 --> 00:07:48.000]  因爲他們所有的悔改是包含在
[00:07:48.000 --> 00:07:50.000]  聖殿的獻祭的禮儀裏面
[00:07:50.000 --> 00:07:51.000]  對不對
[00:07:51.000 --> 00:07:52.000]  他們天天就在那裏
[00:07:52.000 --> 00:07:54.000]  年年都在那裏獻
[00:07:54.000 --> 00:07:55.000]  天天都在那裏獻
[00:07:55.000 --> 00:07:56.000]  獻上贖罪祭
[00:07:56.000 --> 00:07:57.000]  獻上贖遷祭
[00:07:57.000 --> 00:08:01.000]  他們有在他們的宗教系統裏面
[00:08:01.000 --> 00:08:02.000]  他們的獻祭制度裏面
[00:08:02.000 --> 00:08:05.000]  的確他們是有自己的悔改的
[00:08:05.000 --> 00:08:06.000]  但是呢
[00:08:06.000 --> 00:08:08.000]  但是這個穿着奇裝異服的人
[00:08:08.000 --> 00:08:09.000]  跑到曠野
[00:08:09.000 --> 00:08:10.000]  他不是在聖殿
[00:08:10.000 --> 00:08:15.000]  他跑到曠野來呼召以色列人來悔改的時候
[00:08:15.000 --> 00:08:17.000]  你知道這意味着什麼嗎
[00:08:17.000 --> 00:08:20.000]  這就意味着對當時聖殿制度
[00:08:20.000 --> 00:08:24.000]  就約整個獻祭的體系的一種顛覆和否定
[00:08:24.000 --> 00:08:26.000]  你明白嗎
[00:08:26.000 --> 00:08:27.000]  今天我在這裏講道
[00:08:27.000 --> 00:08:29.000]  突然跑到停車場上
[00:08:29.000 --> 00:08:30.000]  有一個人講道
[00:08:30.000 --> 00:08:32.000]  說這裏講道纔是真的講道
[00:08:32.000 --> 00:08:33.000]  你知道嗎
[00:08:33.000 --> 00:08:35.000]  這就是對我們教會的一個否定
[00:08:35.000 --> 00:08:36.000]  你明白嗎
[00:08:36.000 --> 00:08:39.000]  至少他是在搶我的飯碗
[00:08:40.000 --> 00:08:41.000]  你知道嗎
[00:08:41.000 --> 00:08:42.000]  這個
[00:08:42.000 --> 00:08:45.000]  這個施啓約翰就是在曠野裏
[00:08:45.000 --> 00:08:48.000]  他不是呼召那些那些外邦人
[00:08:48.000 --> 00:08:51.000]  這裏告訴我們是猶太人
[00:08:51.000 --> 00:08:52.000]  猶太權帝的
[00:08:52.000 --> 00:08:53.000]  耶路撒冷的
[00:08:53.000 --> 00:08:55.000]  這些有信仰的人
[00:08:55.000 --> 00:08:57.000]  有信仰生活的人
[00:08:57.000 --> 00:08:58.000]  有聖殿的人
[00:08:58.000 --> 00:09:00.000]  這呼召他們去悔改
[00:09:00.000 --> 00:09:04.000]  因爲約翰的悔改
[00:09:04.000 --> 00:09:06.000]  是要讓人由心而發的
[00:09:06.000 --> 00:09:08.000]  就好像先知約爾所說的
[00:09:08.000 --> 00:09:10.000]  你們要撕裂心腸
[00:09:10.000 --> 00:09:11.000]  不要撕裂衣裳
[00:09:11.000 --> 00:09:13.000]  你們不要獻上器物
[00:09:13.000 --> 00:09:15.000]  要把你們的心更新奉獻
[00:09:15.000 --> 00:09:16.000]  獻給上帝
[00:09:16.000 --> 00:09:19.000]  歸向耶和華你們的神
[00:09:19.000 --> 00:09:20.000]  好
[00:09:20.000 --> 00:09:21.000]  那接下來
[00:09:21.000 --> 00:09:23.000]  更更讓人驚訝的是什麼呢
[00:09:23.000 --> 00:09:26.000]  你說還有讓人驚訝的嗎
[00:09:26.000 --> 00:09:26.000]  好
[00:09:26.000 --> 00:09:28.000]  他在那裏穿着奇裝異服
[00:09:28.000 --> 00:09:30.000]  他在吸引人的眼球
[00:09:30.000 --> 00:09:31.000]  然後傳達一個
[00:09:31.000 --> 00:09:34.000]  讓人驚訝的道理和信息
[00:09:34.000 --> 00:09:35.000]  結果
[00:09:35.000 --> 00:09:37.000]  就感謝主啊
[00:09:37.000 --> 00:09:39.000]  人不是說在那裏否
[00:09:39.000 --> 00:09:40.000]  人都來了
[00:09:40.000 --> 00:09:41.000]  對吧
[00:09:41.000 --> 00:09:43.000]  而且而且我們看
[00:09:43.000 --> 00:09:44.000]  如果看對觀福音
[00:09:44.000 --> 00:09:45.000]  看馬太福音
[00:09:45.000 --> 00:09:46.000]  看其他的福音書
[00:09:46.000 --> 00:09:47.000]  你就知道說
[00:09:47.000 --> 00:09:49.000]  光是平民百姓來了
[00:09:49.000 --> 00:09:50.000]  連誰都來了
[00:09:50.000 --> 00:09:54.000]  連法利塞人和撒都該人
[00:09:54.000 --> 00:09:56.000]  都來受他的喜啊
[00:09:56.000 --> 00:09:57.000]  哇
[00:09:57.000 --> 00:10:00.000]  那讓人驚訝的是什麼呢
[00:10:00.000 --> 00:10:01.000]  這些猶太人
[00:10:01.000 --> 00:10:02.000]  這些猶太的聽衆
[00:10:02.000 --> 00:10:04.000]  他們原本以爲
[00:10:04.000 --> 00:10:06.000]  只要接受約翰的洗禮
[00:10:06.000 --> 00:10:09.000]  加上我純正猶太人的血統
[00:10:09.000 --> 00:10:12.000]  那麼進天國十拿九穩了
[00:10:12.000 --> 00:10:13.000]  沒想到啊
[00:10:13.000 --> 00:10:15.000]  沒想到約翰在這裏
[00:10:15.000 --> 00:10:16.000]  罵他們說
[00:10:16.000 --> 00:10:17.000]  哎
[00:10:17.000 --> 00:10:18.000]  在馬太福音那裏
[00:10:18.000 --> 00:10:19.000]  記載說什麼
[00:10:19.000 --> 00:10:21.000]  毒蛇的種類
[00:10:21.000 --> 00:10:23.000]  你們這些毒蛇的種類
[00:10:23.000 --> 00:10:25.000]  罵的是誰啊
[00:10:25.000 --> 00:10:28.000]  罵的就是法利塞人
[00:10:28.000 --> 00:10:29.000]  撒都該人
[00:10:29.000 --> 00:10:32.000]  約翰用最難聽
[00:10:32.000 --> 00:10:34.000]  用最嚴厲的話
[00:10:34.000 --> 00:10:35.000]  責備那些
[00:10:35.000 --> 00:10:36.000]  在一般人的眼中
[00:10:36.000 --> 00:10:38.000]  看爲最高尚的
[00:10:38.000 --> 00:10:40.000]  最體面的
[00:10:40.000 --> 00:10:42.000]  無論是在宗教意義上
[00:10:42.000 --> 00:10:43.000]  道德意義上
[00:10:43.000 --> 00:10:44.000]  甚至政治權利上
[00:10:44.000 --> 00:10:46.000]  他們是上層人
[00:10:46.000 --> 00:10:47.000]  他們是佼佼者
[00:10:47.000 --> 00:10:49.000]  而約翰的整個信息的鋒芒
[00:10:49.000 --> 00:10:52.000]  直指這些人上人
[00:10:52.000 --> 00:10:56.000]  直指這些社會的最高層
[00:10:56.000 --> 00:10:58.000]  丁子妹
[00:10:58.000 --> 00:11:00.000]  這是讓人驚訝的一個舉動
[00:11:00.000 --> 00:11:02.000]  失去約翰的出現
[00:11:02.000 --> 00:11:04.000]  實在是一個驚天動地的
[00:11:04.000 --> 00:11:06.000]  一個震撼性的
[00:11:06.000 --> 00:11:07.000]  失去約翰
[00:11:07.000 --> 00:11:09.000]  好像橫空出世一樣
[00:11:09.000 --> 00:11:10.000]  這位先鋒
[00:11:10.000 --> 00:11:12.000]  這位pioneer
[00:11:12.000 --> 00:11:14.000]  丁子妹當他出現的時候
[00:11:14.000 --> 00:11:15.000]  你知道嗎
[00:11:15.000 --> 00:11:16.000]  當時沒有Facebook
[00:11:16.000 --> 00:11:18.000]  當時沒有推特
[00:11:18.000 --> 00:11:19.000]  當時沒有
[00:11:19.000 --> 00:11:22.000]  我不知道還有什麼東西
[00:11:22.000 --> 00:11:25.000]  鋪天蓋地都是他的消息
[00:11:25.000 --> 00:11:26.000]  人茶前飯後
[00:11:26.000 --> 00:11:28.000]  人每天的談論
[00:11:28.000 --> 00:11:29.000]  頭版頭條
[00:11:29.000 --> 00:11:30.000]  新聞
[00:11:30.000 --> 00:11:31.000]  絕對都是失去約翰
[00:11:31.000 --> 00:11:34.000]  他是當年的風雲人物
[00:11:34.000 --> 00:11:38.000]  時代雜誌週刊的頭版頭條
[00:11:38.000 --> 00:11:39.000]  丁子妹
[00:11:39.000 --> 00:11:42.000]  這樣一個傳道人
[00:11:42.000 --> 00:11:44.000]  原諒我說
[00:11:44.000 --> 00:11:45.000]  不多
[00:11:45.000 --> 00:11:45.000]  對吧
[00:11:45.000 --> 00:11:46.000]  我在思想說
[00:11:46.000 --> 00:11:47.000]  在中國
[00:11:47.000 --> 00:11:49.000]  在近代的歷史當中
[00:11:49.000 --> 00:11:52.000]  宋尚捷可謂是失去約翰式的
[00:11:52.000 --> 00:11:54.000]  一個責備罪惡的
[00:11:54.000 --> 00:11:56.000]  這樣的一個傳道人
[00:11:56.000 --> 00:11:58.000]  但是在今天
[00:11:58.000 --> 00:12:01.000]  在北美這樣一個後現代
[00:12:01.000 --> 00:12:03.000]  後基督教的時代
[00:12:03.000 --> 00:12:04.000]  說實話
[00:12:04.000 --> 00:12:05.000]  這樣的傳道人
[00:12:05.000 --> 00:12:07.000]  實在是鳳毛麟角
[00:12:07.000 --> 00:12:08.000]  據我個人
[00:12:08.000 --> 00:12:09.000]  我雖然知道的有限
[00:12:09.000 --> 00:12:11.000]  我知道的傳道人當中
[00:12:11.000 --> 00:12:14.000]  我昨天所思又想到一個
[00:12:14.000 --> 00:12:16.000]  叫做保羅華許
[00:12:16.000 --> 00:12:19.000]  他就是這樣一個大膽
[00:12:19.000 --> 00:12:20.000]  呼召人悔改
[00:12:20.000 --> 00:12:21.000]  我其實多年前
[00:12:21.000 --> 00:12:24.000]  曾經聽過他的一篇講道
[00:12:24.000 --> 00:12:26.000]  其中有一個鏡頭
[00:12:26.000 --> 00:12:28.000]  讓我蠻記憶猶新的
[00:12:28.000 --> 00:12:30.000]  我昨天截了40秒
[00:12:30.000 --> 00:12:33.000]  我請大家看一下這40秒
[00:12:33.000 --> 00:12:34.000]  他的講道
[00:12:34.000 --> 00:12:39.000]  有聲音嗎
[00:12:57.000 --> 00:12:58.000]  God love
[00:12:58.000 --> 00:13:00.000]  growing in holiness
[00:13:00.000 --> 00:13:01.000]  desire
[00:13:01.000 --> 00:13:03.000]  not to be like Britney Spears
[00:13:03.000 --> 00:13:04.000]  not to be like the world
[00:13:04.000 --> 00:13:05.000]  and not to be like
[00:13:05.000 --> 00:13:07.000]  the great majority of American Christians
[00:13:07.000 --> 00:13:09.000]  but to be like Jesus Christ
[00:13:09.000 --> 00:13:17.000]  I don't know why you're clapping
[00:13:17.000 --> 00:13:19.000]  I'm talking about you
[00:13:19.000 --> 00:13:23.000]  I didn't come here to get amen
[00:13:23.000 --> 00:13:25.000]  I didn't come here to be applauded
[00:13:25.000 --> 00:13:27.000]  I'm talking about you
[00:13:27.000 --> 00:13:29.000]  就看到這裏
[00:13:29.000 --> 00:13:30.000]  勇姊妹
[00:13:30.000 --> 00:13:31.000]  這是我很多年前
[00:13:31.000 --> 00:13:32.000]  聽到的一篇講道
[00:13:32.000 --> 00:13:33.000]  但是這個鏡頭
[00:13:33.000 --> 00:13:34.000]  講道的內容我都忘了
[00:13:34.000 --> 00:13:35.000]  但這個鏡頭
[00:13:35.000 --> 00:13:38.000]  我始終記憶猶新
[00:13:38.000 --> 00:13:39.000]  當他講道高潮的時候
[00:13:39.000 --> 00:13:41.000]  講道說你們要悔改
[00:13:41.000 --> 00:13:43.000]  你們不能礙事個世界
[00:13:43.000 --> 00:13:45.000]  你們要回轉像耶穌一樣的時候
[00:13:45.000 --> 00:13:47.000]  大家都在那鼓掌叫好
[00:13:47.000 --> 00:13:50.000]  他接下來一盆冷水就潑下來了
[00:13:50.000 --> 00:13:53.000]  他說你爲什麼要鼓掌
[00:13:53.000 --> 00:13:55.000]  你們爲什麼要鼓掌
[00:13:55.000 --> 00:13:57.000]  我說的就是你
[00:13:57.000 --> 00:14:01.000]  我講的就是你
[00:14:01.000 --> 00:14:03.000]  哇 接下來一陣沉默
[00:14:03.000 --> 00:14:05.000]  他說我不是來聽你們掌聲的
[00:14:05.000 --> 00:14:07.000]  就好像約翰
[00:14:07.000 --> 00:14:08.000]  勇姊妹約翰在曠野
[00:14:08.000 --> 00:14:12.000]  呼召人悔改給他們施洗
[00:14:12.000 --> 00:14:13.000]  哇 整個
[00:14:13.000 --> 00:14:15.000]  那不光是人數多啊
[00:14:15.000 --> 00:14:18.000]  這個社會的上層人物都來了
[00:14:18.000 --> 00:14:19.000]  撒都該人
[00:14:19.000 --> 00:14:20.000]  法利塞人都來了
[00:14:20.000 --> 00:14:21.000]  他應該很高興的
[00:14:21.000 --> 00:14:23.000]  但是他說我罵的就是你
[00:14:23.000 --> 00:14:25.000]  你爲什麼到我這來施洗
[00:14:25.000 --> 00:14:27.000]  來逃避上帝的審判
[00:14:27.000 --> 00:14:31.000]  你要結出悔改的果子來與悔改的信相承
[00:14:31.000 --> 00:14:34.000]  這樣一個傳道人
[00:14:34.000 --> 00:14:36.000]  這樣一個信息
[00:14:36.000 --> 00:14:38.000]  這樣的一種侍奉
[00:14:38.000 --> 00:14:39.000]  是稀缺的
[00:14:39.000 --> 00:14:42.000]  但是卻是顛覆性的
[00:14:42.000 --> 00:14:45.000]  難怪
[00:14:45.000 --> 00:14:48.000]  在四福音書都有記載
[00:14:48.000 --> 00:14:51.000]  他的施工當時是轟動一時的
[00:14:51.000 --> 00:14:55.000]  是帶來某種意義上是帶來一個復興的
[00:14:55.000 --> 00:14:57.000]  面對約翰的工作
[00:14:57.000 --> 00:15:00.000]  你知道他的信息絕對不是鴿穴搔癢的
[00:15:00.000 --> 00:15:03.000]  基本上我覺得會帶下兩種的回應
[00:15:03.000 --> 00:15:06.000]  帶下兩種人的反應
[00:15:06.000 --> 00:15:07.000]  第一個
[00:15:07.000 --> 00:15:09.000]  你聽了他的信息
[00:15:09.000 --> 00:15:11.000]  你領受他的信息
[00:15:11.000 --> 00:15:13.000]  你就厭惡你的罪
[00:15:13.000 --> 00:15:15.000]  爲罪憂傷痛悔
[00:15:15.000 --> 00:15:16.000]  第二個
[00:15:16.000 --> 00:15:18.000]  你聽了他的信息
[00:15:18.000 --> 00:15:20.000]  你不領受他的信息
[00:15:20.000 --> 00:15:23.000]  你就厭惡施洗約翰這個傳道人
[00:15:23.000 --> 00:15:25.000]  然後恨得咬牙切齒
[00:15:25.000 --> 00:15:26.000]  對吧
[00:15:26.000 --> 00:15:28.000]  幾乎沒有中立
[00:15:28.000 --> 00:15:30.000]  所以你讀到後邊的時候
[00:15:30.000 --> 00:15:32.000]  你就會發現
[00:15:32.000 --> 00:15:33.000]  耶穌也說
[00:15:33.000 --> 00:15:35.000]  約翰來了不喫不喝怎麼樣
[00:15:35.000 --> 00:15:37.000]  你們就說他被鬼附了
[00:15:37.000 --> 00:15:39.000]  這些人就諉謗約翰
[00:15:39.000 --> 00:15:41.000]  說他是個被鬼附的
[00:15:41.000 --> 00:15:42.000]  爲什麼
[00:15:42.000 --> 00:15:43.000]  因爲他不想悔改
[00:15:43.000 --> 00:15:45.000]  因爲他本身不想要悔改
[00:15:45.000 --> 00:15:47.000]  他只能否定約翰
[00:15:47.000 --> 00:15:52.000]  來爲自己證明
[00:15:52.000 --> 00:15:53.000]  丁子妹
[00:15:53.000 --> 00:15:57.000]  這是約翰的出場
[00:15:57.000 --> 00:15:58.000]  我們看到
[00:15:58.000 --> 00:16:01.000]  固然施洗約翰的工作
[00:16:01.000 --> 00:16:02.000]  他有這樣一個
[00:16:02.000 --> 00:16:05.000]  一鳴驚人的一個果相
[00:16:05.000 --> 00:16:06.000]  我們看到
[00:16:06.000 --> 00:16:08.000]  他在整個猶大的權力
