
[00:00:00.000 --> 00:00:03.000]  一生姐妹平安
[00:03:49.000 --> 00:03:53.000]  用口來說愛從來都是容易的
[00:03:57.000 --> 00:04:00.000]  流行曲裡面愛做主題的是最多的
[00:04:00.000 --> 00:04:05.000]  事實上流行曲裡面用愛來做主題的是好多的
[00:04:05.000 --> 00:04:10.000]  當我們看回我們的生命的時候
[00:04:10.000 --> 00:04:15.000]  我們真正認識到有愛的人是多少呢
[00:04:15.000 --> 00:04:23.000]  有多少人是真真正正切切實實地去愛人呢
[00:04:25.000 --> 00:04:28.000]  有多少人是真真正正切切實實地去愛人呢
[00:04:28.000 --> 00:04:33.000]  既然保羅在羅馬書宣告
[00:04:33.000 --> 00:04:39.000]  神愛世人
[00:04:39.000 --> 00:04:43.000]  這是他的福音
[00:04:43.000 --> 00:04:47.000]  我們或者接下來來問
[00:04:47.000 --> 00:04:52.000]  保羅是怎樣去傳這個福音的呢
[00:04:56.000 --> 00:04:59.000]  保羅自己有沒有去愛所有的人呢
[00:04:59.000 --> 00:05:06.000]  保羅有沒有活現對所有的人的愛呢
[00:05:06.000 --> 00:05:14.000]  下面我們一起來看一下
[00:05:14.000 --> 00:05:18.000]  我們都知道保羅是一個猶太人
[00:05:18.000 --> 00:05:23.000]  但是他選擇向外邦人傳講神的福音
[00:05:26.000 --> 00:05:29.000]  所以人都叫他做外邦人的使徒
[00:05:29.000 --> 00:05:36.000]  這個是不是表示
[00:05:36.000 --> 00:05:40.000]  保羅放棄了猶太人呢
[00:05:40.000 --> 00:05:47.000]  又或者是不是表示
[00:05:47.000 --> 00:05:52.000]  他和猶太人在關係上出現了問題呢
[00:05:56.000 --> 00:05:59.000]  所以他不在猶太人中間傳講
[00:05:59.000 --> 00:06:02.000]  他去到外邦人中間
[00:06:02.000 --> 00:06:10.000]  是不是這樣呢
[00:06:10.000 --> 00:06:13.000]  答案可以說是又可以說不是
[00:06:13.000 --> 00:06:19.000]  說不是是因為保羅沒有放棄猶太人
[00:06:25.000 --> 00:06:28.000]  或是因為保羅和猶太人的關係確實存在一些問題
[00:06:28.000 --> 00:06:42.000]  但問題不在保羅那邊
[00:06:42.000 --> 00:06:48.000]  而是在猶太人這邊
[00:06:48.000 --> 00:06:54.000]  大家都知道保羅生下來是猶太人
[00:06:55.000 --> 00:06:58.000]  在他還沒有遇上基督之前
[00:06:58.000 --> 00:07:03.000]  他還沒有歸入基督之先
[00:07:03.000 --> 00:07:11.000]  他自認比其他猶太人更猶太人的猶太人
[00:07:11.000 --> 00:07:18.000]  他熱愛猶太人的傳統
[00:07:18.000 --> 00:07:22.000]  可以說是到瘋狂的地步
[00:07:24.000 --> 00:07:27.000]  保羅他自己親口承認
[00:07:27.000 --> 00:07:31.000]  在歸主之前
[00:07:31.000 --> 00:07:36.000]  他是一個為了猶太人的傳統可以去迫害人的人
[00:07:36.000 --> 00:07:43.000]  他到處去迫害那些猶太基督徒
[00:07:43.000 --> 00:07:50.000]  因為他認為這些人背叛了自己的傳統
[00:07:55.000 --> 00:07:58.000]  是不可以接受的
[00:07:58.000 --> 00:08:02.000]  所以他嘗試去壓制那些有意追求基督的人
[00:08:02.000 --> 00:08:09.000]  恐嚇他們
[00:08:09.000 --> 00:08:14.000]  阻礙他們歸入基督
[00:08:14.000 --> 00:08:21.000]  所以說保羅他沒有背叛猶太人的傳統
[00:08:24.000 --> 00:08:27.000]  只不過保羅萬萬沒有想到
[00:08:27.000 --> 00:08:31.000]  當他遇上基督之後
[00:08:31.000 --> 00:08:35.000]  因為基督的光照
[00:08:35.000 --> 00:08:39.000]  他對猶太人的傳統有了更深的理解
[00:08:39.000 --> 00:08:46.000]  以致他本人都歸入基督
[00:08:46.000 --> 00:08:52.000]  成為基督的僕人
[00:08:54.000 --> 00:08:57.000]  保羅我想都萬萬沒有想到
[00:08:57.000 --> 00:09:01.000]  昔日迫害基督徒的掃羅
[00:09:01.000 --> 00:09:06.000]  因為皈依基督
[00:09:06.000 --> 00:09:10.000]  自己成為被迫害的對象
[00:09:10.000 --> 00:09:16.000]  根據《使徒行傳》的記載
[00:09:16.000 --> 00:09:20.000]  在歸入基督之後
[00:09:21.000 --> 00:09:24.000]  保羅無論去到哪裏
[00:09:24.000 --> 00:09:28.000]  總是有猶太人跟他過不去
[00:09:28.000 --> 00:09:32.000]  總是有猶太人嘗試去迫害他
[00:09:32.000 --> 00:09:36.000]  總是有猶太人嘗試去逼迫他、攻擊他
[00:09:36.000 --> 00:09:40.000]  事實上保羅在哥倫多後書第十一章都這樣說
[00:09:40.000 --> 00:09:47.000]  我被猶太人鞭打五次
[00:09:50.000 --> 00:09:53.000]  每次四十減去一下
[00:09:53.000 --> 00:09:58.000]  我又屢次遭遇同族人的危險
[00:09:58.000 --> 00:10:04.000]  如果你是保羅
[00:10:04.000 --> 00:10:08.000]  你愛你的傳統
[00:10:08.000 --> 00:10:12.000]  你愛你的同胞
[00:10:12.000 --> 00:10:16.000]  但是你的同胞卻不愛你
[00:10:17.000 --> 00:10:20.000]  甚至要害你
[00:10:20.000 --> 00:10:24.000]  你會有什麼反應呢?
[00:10:24.000 --> 00:10:28.000]  我想最自然的反應
[00:10:28.000 --> 00:10:32.000]  就是作出反擊
[00:10:32.000 --> 00:10:36.000]  即使不去反擊
[00:10:36.000 --> 00:10:40.000]  你都不會跟這些迫害你的人繼續關係
[00:10:40.000 --> 00:10:44.000]  我想就算不反擊他
[00:10:45.000 --> 00:10:48.000]  你甚至會跟他們割斷大家的關係
[00:10:48.000 --> 00:10:52.000]  人有這種反應是很自然的
[00:10:52.000 --> 00:10:56.000]  但是面對同胞的迫害
[00:10:56.000 --> 00:11:00.000]  保羅又怎樣看他自己跟同胞的關係呢?
[00:11:00.000 --> 00:11:04.000]  保羅又怎樣看他自己跟同胞的關係呢?
[00:11:04.000 --> 00:11:08.000]  儘管保羅蒙著是作外邦人的仕途
[00:11:08.000 --> 00:11:12.000]  保羅又怎樣看他自己跟同胞的關係呢?
[00:11:13.000 --> 00:11:16.000]  儘管保羅蒙著是作外邦人的仕途
[00:11:16.000 --> 00:11:20.000]  儘管保羅蒙著是作外邦人的仕途
[00:11:20.000 --> 00:11:24.000]  但是我可以告訴大家
[00:11:24.000 --> 00:11:28.000]  保羅沒有割斷他跟同胞的關係
[00:11:28.000 --> 00:11:32.000]  保羅沒有割斷他跟同胞的關係
[00:11:32.000 --> 00:11:36.000]  不單止是這樣
[00:11:36.000 --> 00:11:40.000]  保羅在羅馬書第九章
[00:11:41.000 --> 00:11:44.000]  清楚地表明
[00:11:44.000 --> 00:11:48.000]  他對同胞的關愛
[00:11:48.000 --> 00:11:52.000]  如果你讀過羅馬書
[00:11:52.000 --> 00:11:56.000]  你就會知道
[00:11:56.000 --> 00:12:00.000]  從羅馬書第一章到第八章
[00:12:00.000 --> 00:12:04.000]  保羅總共用了八章經文來講述神
[00:12:04.000 --> 00:12:08.000]  保羅總共用了八章經文來講述神
[00:12:09.000 --> 00:12:12.000]  怎樣因為愛去救有罪的人
[00:12:12.000 --> 00:12:16.000]  怎樣因為愛去救有罪的人
[00:12:16.000 --> 00:12:20.000]  以至到第八章的末段
[00:12:20.000 --> 00:12:24.000]  保羅為神在基督裡面愛罪人
[00:12:24.000 --> 00:12:28.000]  保羅為神在基督裡面愛罪人
[00:12:28.000 --> 00:12:32.000]  拯救罪人
[00:12:32.000 --> 00:12:36.000]  使有罪的人有機會重現生命
[00:12:37.000 --> 00:12:40.000]  保羅歡呼
[00:12:40.000 --> 00:12:44.000]  保羅喝彩
[00:12:44.000 --> 00:12:48.000]  但是到羅馬書第九章
[00:12:48.000 --> 00:12:52.000]  他的語調忽然就改變了
[00:12:52.000 --> 00:12:56.000]  他的語調忽然就改變了
[00:12:56.000 --> 00:13:00.000]  可能你都沒有想過
[00:13:00.000 --> 00:13:04.000]  保羅在一個講神學的羅馬書
[00:13:05.000 --> 00:13:08.000]  保羅在一個講神學的羅馬書
[00:13:08.000 --> 00:13:12.000]  竟然有那麼深情的表白
[00:13:12.000 --> 00:13:16.000]  歡呼忽然變成哀傷
[00:13:16.000 --> 00:13:20.000]  歡呼忽然變成哀傷
[00:13:20.000 --> 00:13:24.000]  在第九章第二節這裡保羅說
[00:13:24.000 --> 00:13:28.000]  在第九章第二節這裡說
[00:13:28.000 --> 00:13:32.000]  我非常憂愁
[00:13:33.000 --> 00:13:36.000]  我非常傷痛
[00:13:36.000 --> 00:13:40.000]  保羅為什麼憂愁呢?
[00:13:40.000 --> 00:13:44.000]  為什麼傷痛呢?
[00:13:44.000 --> 00:13:48.000]  在第八章尾他才高聲讚美神歡呼
[00:13:48.000 --> 00:13:52.000]  講基督的愛和等的心腸廣闊
[00:13:52.000 --> 00:13:56.000]  在八章的尾這裡講他在那裡歡呼
[00:13:56.000 --> 00:14:00.000]  講基督的愛何等是長闊高深
[00:14:01.000 --> 00:14:04.000]  保羅沒有即時講清楚
[00:14:04.000 --> 00:14:08.000]  我們讀下去我們就會知道
[00:14:08.000 --> 00:14:12.000]  保羅是為猶太人
[00:14:12.000 --> 00:14:16.000]  他的同胞
[00:14:16.000 --> 00:14:20.000]  他的骨肉之親
[00:14:20.000 --> 00:14:24.000]  不肯接受基督的福音
[00:14:24.000 --> 00:14:28.000]  而感到難過
[00:14:29.000 --> 00:14:32.000]  而擔憂
[00:14:32.000 --> 00:14:36.000]  保羅沒有痛恨迫害自己的猶太人同胞
[00:14:36.000 --> 00:14:40.000]  相反
[00:14:40.000 --> 00:14:44.000]  保羅經常掛念他們
[00:14:44.000 --> 00:14:48.000]  關切他們的命運
[00:14:48.000 --> 00:14:52.000]  為他們著想
[00:14:52.000 --> 00:14:56.000]  為他們擔憂
[00:14:57.000 --> 00:15:00.000]  保羅希望他們好
[00:15:00.000 --> 00:15:04.000]  不希望他們有什麼不幸
[00:15:04.000 --> 00:15:08.000]  出乎意料
[00:15:08.000 --> 00:15:12.000]  保羅自己處處被同胞迫害
[00:15:12.000 --> 00:15:16.000]  但保羅自己卻關心迫害他人的福祉
[00:15:16.000 --> 00:15:20.000]  但保羅自己卻關心迫害他人的福祉
[00:15:20.000 --> 00:15:25.000]  希望他們能得到神賜的福
[00:15:26.000 --> 00:15:29.000]  希望他們能得到神賜的福音
[00:15:29.000 --> 00:15:33.000]  這就是保羅所講的福音
[00:15:33.000 --> 00:15:37.000]  保羅不單是用口來講
[00:15:37.000 --> 00:15:41.000]  保羅不單是用口來講
[00:15:41.000 --> 00:15:45.000]  而是用他的身體
[00:15:45.000 --> 00:15:49.000]  用他的心
[00:15:49.000 --> 00:15:53.000]  來傳達神對人的愛
[00:15:54.000 --> 00:15:57.000]  所以保羅在第三節
[00:15:57.000 --> 00:16:01.000]  甚至可以講出這番話
[00:16:01.000 --> 00:16:05.000]  甚至可以講出這番話
[00:16:05.000 --> 00:16:09.000]  為了同胞得生
[00:16:09.000 --> 00:16:13.000]  就是自己被咒詛
[00:16:13.000 --> 00:16:17.000]  與基督分離
[00:16:17.000 --> 00:16:21.000]  我也願意
[00:16:22.000 --> 00:16:25.000]  簡單來說
[00:16:25.000 --> 00:16:29.000]  保羅願意用他的生命
[00:16:29.000 --> 00:16:33.000]  來換取猶太同胞的生命
[00:16:33.000 --> 00:16:37.000]  就好像基督舍命
[00:16:37.000 --> 00:16:41.000]  拯救有罪的人一樣
[00:16:41.000 --> 00:16:45.000]  拯救有罪的人一樣
[00:16:45.000 --> 00:16:49.000]  當然這不是保羅自己可以決定的
[00:16:50.000 --> 00:16:53.000]  但是如果可以的話
[00:16:53.000 --> 00:16:57.000]  保羅說:我情願成為咒詛
[00:16:57.000 --> 00:17:01.000]  保羅說:我自己寧願成為咒詛
[00:17:01.000 --> 00:17:05.000]  保羅說:我自己寧願成為咒詛
[00:17:05.000 --> 00:17:09.000]  使他們可以得到生命
[00:17:09.000 --> 00:17:13.000]  這是一個非常嚴肅的宣告
[00:17:13.000 --> 00:17:17.000]  這是一個非常嚴肅的宣告
[00:17:18.000 --> 00:17:21.000]  所以保羅的講法很有保留
[00:17:21.000 --> 00:17:25.000]  所以保羅的講法很有保留
[00:17:25.000 --> 00:17:29.000]  意思是他講了一句他不應該講的話
[00:17:29.000 --> 00:17:33.000]  無論是怎樣
[00:17:33.000 --> 00:17:37.000]  我們看到的是
[00:17:37.000 --> 00:17:41.000]  保羅面對猶太人的迫害
[00:17:41.000 --> 00:17:45.000]  他沒有想到報復
[00:17:46.000 --> 00:17:49.000]  他沒有想到一刀兩斷
[00:17:49.000 --> 00:17:53.000]  他只是想猶太同胞的好處
[00:17:53.000 --> 00:17:57.000]  希望福音的真理可以落實在人間
[00:17:57.000 --> 00:18:01.000]  希望福音的真理可以落實在人間
[00:18:01.000 --> 00:18:05.000]  就是在基督裡
[00:18:05.000 --> 00:18:09.000]  猶太人和外邦人
[00:18:09.000 --> 00:18:13.000]  可以同歸於一
[00:18:14.000 --> 00:18:17.000]  保羅沒有放棄他的同胞
[00:18:17.000 --> 00:18:21.000]  保羅沒有放棄他的同胞
[00:18:21.000 --> 00:18:25.000]  雖然他的同胞非常頑梗
[00:18:25.000 --> 00:18:29.000]  因為愛人的神
[00:18:29.000 --> 00:18:33.000]  都沒有放棄猶太人
[00:18:33.000 --> 00:18:37.000]  都沒有放棄猶太人
[00:18:37.000 --> 00:18:41.000]  這就是羅馬書第九到十一章所講的道理
[00:18:42.000 --> 00:18:45.000]  這就是羅馬書第九到十一章所講的道理
[00:18:45.000 --> 00:18:49.000]  這就是羅馬書第九到十一章所講的道理
[00:18:49.000 --> 00:18:53.000]  所以神不單只是愛不是選民的外邦人
[00:18:53.000 --> 00:18:57.000]  所以神不單只是愛不是選民的外邦人
[00:18:57.000 --> 00:19:01.000]  神都愛屬於選民的猶太人
[00:19:01.000 --> 00:19:05.000]  神都愛屬於選民的猶太人
[00:19:05.000 --> 00:19:09.000]  雖然他們一點都不可愛
[00:19:10.000 --> 00:19:13.000]  神的愛長闊高深無法測度
[00:19:13.000 --> 00:19:17.000]  但神是那位守約思慈愛的神
[00:19:17.000 --> 00:19:21.000]  但神是那位守約思慈愛的神
[00:19:21.000 --> 00:19:25.000]  我講過人說愛人是很容易的
[00:19:25.000 --> 00:19:29.000]  我講過人說愛人是很容易的
[00:19:29.000 --> 00:19:33.000]  做得到是另外一回事
[00:19:33.000 --> 00:19:37.000]  做得到又是另外一回事
[00:19:38.000 --> 00:19:41.000]  那保羅又沒有做到呢?
[00:19:41.000 --> 00:19:45.000]  那保羅又沒有做到呢?
[00:19:45.000 --> 00:19:49.000]  保羅又是不是一個只會說話的人?
[00:19:49.000 --> 00:19:53.000]  保羅又是不是一個只會說話的人?
[00:19:53.000 --> 00:19:57.000]  我肯定跟大家說不是的
[00:19:57.000 --> 00:20:01.000]  保羅不單只用口去關愛猶太人
[00:20:01.000 --> 00:20:05.000]  保羅不單只用口去關愛猶太人
[00:20:06.000 --> 00:20:09.000]  他也有實際的行動
[00:20:09.000 --> 00:20:13.000]  如果大家打開羅馬書第15章第23節
[00:20:13.000 --> 00:20:17.000]  如果大家打開羅馬書第15章第23節
[00:20:17.000 --> 00:20:21.000]  如果大家打開羅馬書第15章第23節
[00:20:21.000 --> 00:20:25.000]  這裡這麼說
[00:20:25.000 --> 00:20:29.000]  這許多年來
[00:20:29.000 --> 00:20:33.000]  我迫切想去你們那裡
[00:20:34.000 --> 00:20:37.000]  盼望到西班牙去的時候經過
[00:20:37.000 --> 00:20:41.000]  得見你們
[00:20:41.000 --> 00:20:45.000]  先與你們彼此交往
[00:20:45.000 --> 00:20:49.000]  心裡少得滿足
[00:20:49.000 --> 00:20:53.000]  然後蒙你們為我送行
[00:20:53.000 --> 00:20:57.000]  但如今我要到耶路撒冷去
[00:20:57.000 --> 00:21:01.000]  供應聖徒的需要
[00:21:02.000 --> 00:21:05.000]  供應聖徒的需要
[00:21:05.000 --> 00:21:09.000]  因為瑪其頓和亞歸亞人樂意湊出一些捐款給耶路撒冷聖徒中的窮人
[00:21:09.000 --> 00:21:13.000]  因為瑪其頓和亞歸亞人樂意湊出捐款給耶路撒冷聖徒中的窮人
[00:21:13.000 --> 00:21:17.000]  因為瑪其頓和亞歸亞人樂意湊出捐款給耶路撒冷聖徒中的窮人
[00:21:17.000 --> 00:21:21.000]  這固然是他們樂意
[00:21:21.000 --> 00:21:25.000]  這固然是他們樂意
[00:21:25.000 --> 00:21:29.000]  其實也算是所欠的債
[00:21:30.000 --> 00:21:33.000]  既然分享了他們靈性上的好處
[00:21:33.000 --> 00:21:37.000]  就當把肉體上的需要供給他們
[00:21:37.000 --> 00:21:41.000]  就當把肉體上的需要供給他們
[00:21:41.000 --> 00:21:45.000]  等我辦完了這事
[00:21:45.000 --> 00:21:49.000]  把這筆捐款交給他們
[00:21:49.000 --> 00:21:53.000]  我就要路過你們那裡
[00:21:53.000 --> 00:21:57.000]  到西班牙去
[00:21:58.000 --> 00:22:01.000]  到西班牙去
[00:22:01.000 --> 00:22:05.000]  保羅在這裡告訴我們
[00:22:05.000 --> 00:22:09.000]  他仍然心懷世界
[00:22:09.000 --> 00:22:13.000]  他要去世界最遠的地方西班牙傳福音
[00:22:13.000 --> 00:22:17.000]  他要到世界最遠的地方西班牙傳福音
[00:22:17.000 --> 00:22:21.000]  但是他沒有去西班牙之前
[00:22:21.000 --> 00:22:25.000]  他要先去耶路撒冷一趟
[00:22:26.000 --> 00:22:29.000]  他要先去耶路撒冷一趟
[00:22:29.000 --> 00:22:33.000]  為什麼他要去耶路撒冷呢?
[00:22:33.000 --> 00:22:37.000]  保羅是要把外邦教會的心意
[00:22:37.000 --> 00:22:41.000]  送給當地有需要的猶太人
[00:22:41.000 --> 00:22:45.000]  保羅要把外邦教會的心意
[00:22:45.000 --> 00:22:49.000]  送回耶路撒冷的聖徒那裡去
[00:22:49.000 --> 00:22:53.000]  這個行動有兩重的意義
[00:22:54.000 --> 00:22:57.000]  第一是把捐款表明他心是猶太人的福祉
[00:22:57.000 --> 00:23:01.000]  保羅為猶太人捐款
[00:23:01.000 --> 00:23:05.000]  表明他心是在猶太人的身上
[00:23:05.000 --> 00:23:09.000]  第二是藉著這一筆來自外邦教會的捐款
[00:23:09.000 --> 00:23:13.000]  第二是藉著這些來自外邦教會的捐款
[00:23:13.000 --> 00:23:17.000]  保羅是希望用具體的行動
[00:23:17.000 --> 00:23:21.000]  活現基督的福音
[00:23:22.000 --> 00:23:25.000]  就是在基督裡所有的人同歸於一
[00:23:25.000 --> 00:23:29.000]  就是在基督裡所有的人同歸於一
[00:23:29.000 --> 00:23:33.000]  要做這件事難不難?
[00:23:33.000 --> 00:23:37.000]  要做這件事難不難?
[00:23:37.000 --> 00:23:41.000]  難
[00:23:41.000 --> 00:23:45.000]  根據《使徒行傳》的記載
[00:23:45.000 --> 00:23:49.000]  保羅在上耶路撒冷之前
[00:23:50.000 --> 00:23:53.000]  在彝福所跟教會的長老講了以下的話
[00:23:53.000 --> 00:23:57.000]  在彝福所跟教會的長老講了以下的話
[00:23:57.000 --> 00:24:01.000]  《使徒行傳》第22章第22節
[00:24:01.000 --> 00:24:05.000]  《使徒行傳》第22章第22節
[00:24:05.000 --> 00:24:09.000]  保羅這樣說
[00:24:09.000 --> 00:24:13.000]  22章22節
[00:24:13.000 --> 00:24:17.000]  保羅這樣說
[00:24:18.000 --> 00:24:21.000]  現在
[00:24:21.000 --> 00:24:25.000]  我被聖靈催逼
[00:24:25.000 --> 00:24:29.000]  要往耶路撒冷去
[00:24:29.000 --> 00:24:33.000]  聖靈在各城裡向我指正
[00:24:33.000 --> 00:24:37.000]  說有困所和患難等著我
[00:24:37.000 --> 00:24:41.000]  說有困所和患難等著我
[00:24:41.000 --> 00:24:45.000]  我卻不以性命為念
[00:24:46.000 --> 00:24:49.000]  只要走完我的路程
[00:24:49.000 --> 00:24:53.000]  完成我從主耶穌所領受的職份
[00:24:53.000 --> 00:24:57.000]  完成我從主耶穌所領受的職份
[00:24:57.000 --> 00:25:01.000]  為神恩典的福音作見證
[00:25:01.000 --> 00:25:05.000]  為神恩典的福音作見證
[00:25:05.000 --> 00:25:09.000]  各位
[00:25:09.000 --> 00:25:13.000]  要傳福音
[00:25:14.000 --> 00:25:17.000]  有時
[00:25:17.000 --> 00:25:21.000]  是要冒生命危險的
[00:25:21.000 --> 00:25:25.000]  是要冒生命危險的
[00:25:25.000 --> 00:25:29.000]  保羅上耶路撒冷
[00:25:29.000 --> 00:25:33.000]  四方八面有消息告訴他
[00:25:33.000 --> 00:25:37.000]  你不要上去
[00:25:37.000 --> 00:25:41.000]  有危險的
[00:25:42.000 --> 00:25:45.000]  保羅說我不以性命為念
[00:25:45.000 --> 00:25:49.000]  保羅說我不以性命為念
[00:25:49.000 --> 00:25:53.000]  他決意用行動
[00:25:53.000 --> 00:25:57.000]  把福音傳講出去
[00:25:57.000 --> 00:26:01.000]  所以雖然知道前面有危險
[00:26:01.000 --> 00:26:05.000]  所以雖然知道前面有危險
[00:26:05.000 --> 00:26:09.000]  保羅還是親自將外邦人的心意帶到耶路撒冷
[00:26:10.000 --> 00:26:13.000]  保羅還是親自將外邦人的心意帶到耶路撒冷
[00:26:13.000 --> 00:26:17.000]  結果怎麼樣呢?
[00:26:17.000 --> 00:26:21.000]  結果不是一個大團圓的結局
[00:26:21.000 --> 00:26:25.000]  大家都知道
[00:26:25.000 --> 00:26:29.000]  保羅真的被追殺
[00:26:29.000 --> 00:26:33.000]  最後淪為階下之囚
[00:26:33.000 --> 00:26:37.000]  坐在監獄裡
[00:26:38.000 --> 00:26:41.000]  為了傳講和活現福音
[00:26:41.000 --> 00:26:45.000]  為了傳講和活現福音
[00:26:45.000 --> 00:26:49.000]  神愛世人的福音
[00:26:49.000 --> 00:26:53.000]  保羅沒有退縮
[00:26:53.000 --> 00:26:57.000]  從此我們可以看到
[00:26:57.000 --> 00:27:01.000]  保羅傳的和信的
[00:27:01.000 --> 00:27:05.000]  是怎麼樣的一個福音
[00:27:06.000 --> 00:27:09.000]  我們都知道保羅用什麼方式
[00:27:09.000 --> 00:27:13.000]  來傳講這個福音
[00:27:13.000 --> 00:27:17.000]  那麼我們呢?
[00:27:17.000 --> 00:27:21.000]  我們信的、傳的又是怎麼樣的一個福音呢?
[00:27:21.000 --> 00:27:25.000]  我們信的、傳的又是怎麼樣的一個福音呢?
[00:27:25.000 --> 00:27:29.000]  是不是保羅所傳的福音呢?
[00:27:29.000 --> 00:27:33.000]  是不是保羅所傳的福音呢?
[00:27:34.000 --> 00:27:37.000]  如果我們真的相信神愛所有的人
[00:27:37.000 --> 00:27:41.000]  相信基督為所有的人捨命
[00:27:41.000 --> 00:27:45.000]  甚至為那些很討厭的人捨命
[00:27:45.000 --> 00:27:49.000]  相信基督為所有的人捨命
[00:27:49.000 --> 00:27:53.000]  甚至為那些很討厭的人捨命
[00:27:53.000 --> 00:27:57.000]  我們怎麼去看我們周圍的人呢?
[00:27:57.000 --> 00:28:01.000]  包括那些令我們討厭的人
[00:28:02.000 --> 00:28:05.000]  我們會不會被憤恨在我們心裡面滋長呢?
[00:28:05.000 --> 00:28:09.000]  我們會不會讓憤怒在我們心中滋長呢?
[00:28:09.000 --> 00:28:13.000]  我們會不會教導人去恨人呢?
[00:28:13.000 --> 00:28:17.000]  我們會不會教導人去行人呢?
[00:28:17.000 --> 00:28:21.000]  我們會不會教導人去仇恨別人呢?
[00:28:21.000 --> 00:28:25.000]  我們會不會去詛咒人呢?
[00:28:25.000 --> 00:28:29.000]  我們會不會放棄那些令我們討厭的人呢?
[00:28:30.000 --> 00:28:33.000]  我們會不會放棄那些令我們討厭的人呢?
[00:28:33.000 --> 00:28:37.000]  抑或我們拒絕一刀兩斷
[00:28:37.000 --> 00:28:41.000]  抑或我們拒絕一刀兩斷
[00:28:41.000 --> 00:28:45.000]  用祝福取代咒咒
[00:28:45.000 --> 00:28:49.000]  用祝福取代咒咒
[00:28:49.000 --> 00:28:53.000]  用行動促使所有人
[00:28:53.000 --> 00:28:57.000]  在這位愛人的神裡面
[00:28:58.000 --> 00:29:01.000]  成為一家
[00:29:01.000 --> 00:29:05.000]  願神憐憫我們
[00:29:05.000 --> 00:29:09.000]  光照我們
[00:29:09.000 --> 00:29:13.000]  讓我們清楚認識聖經的教導
[00:29:13.000 --> 00:29:17.000]  看清楚自己的真相
[00:29:17.000 --> 00:29:21.000]  重新追隨保羅的教導
[00:29:21.000 --> 00:29:25.000]  用口
[00:29:26.000 --> 00:29:29.000]  和具體的行動
[00:29:29.000 --> 00:29:33.000]  傳講神
[00:29:33.000 --> 00:29:37.000]  在基督裡愛所有人
[00:29:37.000 --> 00:29:41.000]  在基督裡愛所有人的福音
