
[00:00:00.000 --> 00:00:02.000]  各位帶領智慧平安
[00:02:30.000 --> 00:02:33.000]  就是有人在網上討論區
[00:02:33.000 --> 00:02:36.000]  去諮詢關於拍拖方面的意見
[00:02:36.000 --> 00:02:38.000]  我讀這個網上的定義
[00:02:38.000 --> 00:02:41.000]  就說有些失去耐性的網民
[00:02:41.000 --> 00:02:44.000]  就會用這個「敢見婚」去回應
[00:02:44.000 --> 00:02:46.000]  關於感情的問題
[00:02:46.000 --> 00:02:49.000]  我一律建議分手
[00:02:49.000 --> 00:02:51.000]  當然我們會想到男女的關係
[00:02:51.000 --> 00:02:54.000]  或者拍拖甚至婚姻的關係
[00:02:54.000 --> 00:02:56.000]  但是看似只是在戀愛關係
[00:02:56.000 --> 00:02:58.000]  才出現的字眼
[00:02:58.000 --> 00:03:00.000]  如果我們仔細地去想
[00:03:00.000 --> 00:03:02.000]  其實不同的人際關係
[00:03:02.000 --> 00:03:04.000]  可能我們也有這種考慮
[00:03:04.000 --> 00:03:06.000]  舉個例子
[00:03:06.000 --> 00:03:08.000]  如果你今晚有些朋友
[00:03:08.000 --> 00:03:12.000]  跟你因為小事意見不合就吵架
[00:03:12.000 --> 00:03:14.000]  通常吵架有些比較好
[00:03:14.000 --> 00:03:15.000]  就會和好
[00:03:15.000 --> 00:03:16.000]  但是有些時候
[00:03:16.000 --> 00:03:18.000]  如果你的朋友是覺得
[00:03:18.000 --> 00:03:19.000]  你要先向我道歉
[00:03:19.000 --> 00:03:21.000]  你為什麼不向我道歉?
[00:03:21.000 --> 00:03:24.000]  然後可能就會封鎖你
[00:03:24.000 --> 00:03:28.000]  刪除了你的社交平台的聯絡
[00:03:28.000 --> 00:03:30.000]  或者甚至不刪除也好
[00:03:30.000 --> 00:03:31.000]  有時在一些組裡面
[00:03:31.000 --> 00:03:32.000]  他就不發聲
[00:03:32.000 --> 00:03:34.000]  就消失了
[00:03:34.000 --> 00:03:36.000]  希望你沒有這樣的朋友
[00:03:36.000 --> 00:03:37.000]  但是如果你有
[00:03:37.000 --> 00:03:39.000]  相信這個不陌生
[00:03:39.000 --> 00:03:42.000]  工作上跟別人意見不合
[00:03:42.000 --> 00:03:44.000]  當然如果經濟比較有困難
[00:03:44.000 --> 00:03:46.000]  就不可以隨便說跳槽
[00:03:46.000 --> 00:03:48.000]  但是如果剛好你的工作
[00:03:48.000 --> 00:03:50.000]  市道不是太差
[00:03:50.000 --> 00:03:52.000]  如果工作上跟別人意見不合
[00:03:52.000 --> 00:03:54.000]  可能我會選擇跳槽
[00:03:54.000 --> 00:03:55.000]  多點收入
[00:03:55.000 --> 00:03:58.000]  甚至是不用見過那些人
[00:03:58.000 --> 00:04:00.000]  甚至你說教會
[00:04:00.000 --> 00:04:02.000]  會不會有感見分呢?
[00:04:02.000 --> 00:04:05.000]  如果有些人我們看得不順眼
[00:04:05.000 --> 00:04:07.000]  如果剛好同一堂崇拜
[00:04:07.000 --> 00:04:09.000]  我就轉崇拜
[00:04:09.000 --> 00:04:10.000]  如果教會夠大
[00:04:10.000 --> 00:04:11.000]  就可以避開
[00:04:11.000 --> 00:04:13.000]  在團契就比較難搞
[00:04:13.000 --> 00:04:14.000]  我是不是要轉團契呢?
[00:04:14.000 --> 00:04:16.000]  可能轉團契吧
[00:04:16.000 --> 00:04:17.000]  甚至去到最盡
[00:04:17.000 --> 00:04:19.000]  我聽過一些朋友的例子
[00:04:19.000 --> 00:04:20.000]  就直接轉教會
[00:04:20.000 --> 00:04:22.000]  反正全港這麼多間教會
[00:04:22.000 --> 00:04:25.000]  隨便走一間都可以
[00:04:25.000 --> 00:04:30.000]  所以感見分不是戀愛的專利
[00:04:30.000 --> 00:04:33.000]  其實感見分都指向一個
[00:04:33.000 --> 00:04:36.000]  我們內心的傾向
[00:04:36.000 --> 00:04:40.000]  我們的愛最好還是保護自己多一點
[00:04:40.000 --> 00:04:42.000]  當然適當的時候是要的
[00:04:42.000 --> 00:04:45.000]  我們都要小心不要被人利用
[00:04:45.000 --> 00:04:46.000]  但是今天我們讀的經文
[00:04:46.000 --> 00:04:48.000]  大概裡面的信息
[00:04:48.000 --> 00:04:53.000]  跟思維是有一些不同的地方
[00:04:53.000 --> 00:04:55.000]  相信今天的經文中間有一部分
[00:04:55.000 --> 00:04:56.000]  是我們熟悉的
[00:04:56.000 --> 00:04:58.000]  但是我們看前後的部分
[00:04:58.000 --> 00:05:01.000]  可能我們都不是太多機會
[00:05:01.000 --> 00:05:03.000]  仔細去看
[00:05:03.000 --> 00:05:05.000]  今天我們所看的經文
[00:05:05.000 --> 00:05:08.000]  是保羅被哥倫多教會寫的
[00:05:08.000 --> 00:05:10.000]  俗稱愛的篇章
[00:05:10.000 --> 00:05:13.000]  但其實整個篇章是整個十三章
[00:05:13.000 --> 00:05:14.000]  就是十三章一至十三節
[00:05:14.000 --> 00:05:17.000]  就是整個的經文
[00:05:17.000 --> 00:05:19.000]  哥倫多教會的背景
[00:05:19.000 --> 00:05:22.000]  如果大家略略看過這本書
[00:05:22.000 --> 00:05:23.000]  其中一個最大的問題
[00:05:23.000 --> 00:05:26.000]  就是人際關係的衝突
[00:05:26.000 --> 00:05:28.000]  而衝突的來源之一
[00:05:28.000 --> 00:05:30.000]  最重要的原因之一
[00:05:30.000 --> 00:05:32.000]  就是大家很有能力
[00:05:32.000 --> 00:05:34.000]  很有恩賜
[00:05:34.000 --> 00:05:37.000]  特別可能神很祝福這間教會
[00:05:37.000 --> 00:05:39.000]  很多說話方面的恩賜
[00:05:39.000 --> 00:05:40.000]  如果大家有時候去問
[00:05:40.000 --> 00:05:43.000]  到底講寓言講謊言這些
[00:05:43.000 --> 00:05:45.000]  聖經裡面很直接討論這些位置的
[00:05:45.000 --> 00:05:49.000]  新約部分就是哥倫多前書
[00:05:49.000 --> 00:05:52.000]  恩賜是不是壞事呢
[00:05:52.000 --> 00:05:53.000]  保羅不是這樣想
[00:05:53.000 --> 00:05:54.000]  我想我們都不會這樣想的
[00:05:54.000 --> 00:05:58.000]  就是神給我們的恩賜應該是好事
[00:05:58.000 --> 00:06:00.000]  在哥倫多前書十二章八節
[00:06:00.000 --> 00:06:04.000]  保羅都有說恩賜是聖靈所給予
[00:06:04.000 --> 00:06:07.000]  就是列了聖靈很多給的恩賜
[00:06:07.000 --> 00:06:09.000]  就是八到第十節
[00:06:09.000 --> 00:06:10.000]  而第十一節他說
[00:06:10.000 --> 00:06:13.000]  這一切都是聖靈所運行
[00:06:13.000 --> 00:06:16.000]  隨己而分給各人的
[00:06:16.000 --> 00:06:19.000]  所以我們讀十三章的時候
[00:06:19.000 --> 00:06:22.000]  是要從這個脈絡去看
[00:06:22.000 --> 00:06:24.000]  十三章講的愛
[00:06:24.000 --> 00:06:27.000]  其實是一個充滿紛爭
[00:06:27.000 --> 00:06:34.000]  甚至是彼此可以說攻擊的教會的回應
[00:06:34.000 --> 00:06:37.000]  所以今天我說一種超越我的愛
[00:06:37.000 --> 00:06:38.000]  但是保羅首先講
[00:06:38.000 --> 00:06:40.000]  到底一個只有我的愛是怎樣的
[00:06:40.000 --> 00:06:45.000]  這個就是哥倫多前書十三章一到三節
[00:06:45.000 --> 00:06:48.000]  在這裡我想邀請大家一起去讀這段經文
[00:06:48.000 --> 00:06:51.000]  我若能說萬人的謊言
[00:06:51.000 --> 00:06:53.000]  並天使的言語
[00:06:53.000 --> 00:06:57.000]  卻沒有愛 我就成了名的羅
[00:06:57.000 --> 00:06:59.000]  響的筆一般
[00:06:59.000 --> 00:07:02.000]  我若有先知講道之能
[00:07:02.000 --> 00:07:04.000]  也明白各樣的奧秘
[00:07:04.000 --> 00:07:06.000]  各樣的知識
[00:07:06.000 --> 00:07:09.000]  而且有傳避的信
[00:07:09.000 --> 00:07:11.000]  叫我能夠移山
[00:07:11.000 --> 00:07:15.000]  卻沒有愛 我就算不得什麼
[00:07:15.000 --> 00:07:18.000]  我若將所有的周濟窮人
[00:07:18.000 --> 00:07:23.000]  又捨己身 叫人焚燒 卻沒有愛
[00:07:23.000 --> 00:07:27.000]  仍然與我無異
[00:07:27.000 --> 00:07:29.000]  如果我們看這段經文
[00:07:29.000 --> 00:07:34.000]  我用黃色的底就highlight了一些字眼
[00:07:34.000 --> 00:07:38.000]  這些字眼就是在哥倫多前書十二章裡面
[00:07:38.000 --> 00:07:42.000]  保羅為教會列出的恩賜
[00:07:42.000 --> 00:07:45.000]  為什麼說這些恩賜呢
[00:07:45.000 --> 00:07:47.000]  如果用回這本書的背景
[00:07:47.000 --> 00:07:50.000]  大概是因為都關於一些說話
[00:07:50.000 --> 00:07:52.000]  即是有點像現在這個場合
[00:07:52.000 --> 00:07:53.000]  公開的場合
[00:07:53.000 --> 00:07:55.000]  去到做知識的教導
[00:07:55.000 --> 00:07:58.000]  或者說一些特別的言語
[00:07:58.000 --> 00:07:59.000]  通常這個狀況
[00:07:59.000 --> 00:08:01.000]  即是很現實的場景
[00:08:01.000 --> 00:08:02.000]  就是大家的聚焦點
[00:08:02.000 --> 00:08:04.000]  就是在說話的人身上
[00:08:04.000 --> 00:08:05.000]  即是就算我們會看手機
[00:08:05.000 --> 00:08:08.000]  我們會有時分散注意力
[00:08:08.000 --> 00:08:10.000]  但他們都會知道那個人在說話
[00:08:10.000 --> 00:08:13.000]  所以這間教會出現一件事就是
[00:08:13.000 --> 00:08:15.000]  可能很多人在這些場合
[00:08:15.000 --> 00:08:19.000]  就搶著去說話
[00:08:19.000 --> 00:08:24.000]  大概這個是為什麼保羅會特別列出某些的恩賜
[00:08:24.000 --> 00:08:26.000]  當年按照保羅的邏輯
[00:08:26.000 --> 00:08:28.000]  這裡很明顯的是
[00:08:28.000 --> 00:08:32.000]  如果做這些事情卻沒有愛
[00:08:32.000 --> 00:08:35.000]  那就後面有一些後果了
[00:08:35.000 --> 00:08:39.000]  保羅心目中卻沒有愛是什麼意思呢
[00:08:39.000 --> 00:08:40.000]  我們很容易去想
[00:08:40.000 --> 00:08:43.000]  是不是我擁有那個愛呢
[00:08:43.000 --> 00:08:45.000]  但是在聖經裡面說到愛這件事
[00:08:45.000 --> 00:08:48.000]  其實不是說我擁有它
[00:08:48.000 --> 00:08:49.000]  很多時候聖經提到的愛
[00:08:49.000 --> 00:08:52.000]  是要表達在對人
[00:08:52.000 --> 00:08:55.000]  對其他人的行動之上
[00:08:55.000 --> 00:08:58.000]  所以剛才說到可能多教會的人
[00:08:58.000 --> 00:09:01.000]  他們很喜歡搶著說話
[00:09:01.000 --> 00:09:03.000]  大概他們在公開場合
[00:09:03.000 --> 00:09:07.000]  用了一個字眼就是做show
[00:09:07.000 --> 00:09:10.000]  因此是可以拿來做show
[00:09:10.000 --> 00:09:12.000]  用來表達我自己
[00:09:12.000 --> 00:09:14.000]  換言之這個卻沒有愛
[00:09:14.000 --> 00:09:16.000]  很可能是他們的心態上
[00:09:16.000 --> 00:09:19.000]  我想拿來表現我自己
[00:09:19.000 --> 00:09:22.000]  所以保羅在第一節就直接說
[00:09:22.000 --> 00:09:24.000]  他們最喜歡說話
[00:09:24.000 --> 00:09:26.000]  最喜歡公開去證明我很厲害
[00:09:26.000 --> 00:09:30.000]  保羅就說我若能說萬人的謊言
[00:09:30.000 --> 00:09:34.000]  並天使的話語卻沒有愛
[00:09:34.000 --> 00:09:36.000]  我就成了名的羅
[00:09:36.000 --> 00:09:40.000]  響的筆一般
[00:09:40.000 --> 00:09:42.000]  我們會很容易
[00:09:42.000 --> 00:09:44.000]  因為後面那兩節就是說
[00:09:44.000 --> 00:09:45.000]  我沒有益處
[00:09:45.000 --> 00:09:46.000]  所以我們想
[00:09:46.000 --> 00:09:48.000]  第一節說名的羅響的筆
[00:09:48.000 --> 00:09:51.000]  是不是很負面很差呢
[00:09:51.000 --> 00:09:53.000]  不一定的
[00:09:53.000 --> 00:09:55.000]  我自己有相當的時間
[00:09:55.000 --> 00:09:57.000]  在過往中學和大學
[00:09:57.000 --> 00:09:59.000]  有參加管弦樂團
[00:09:59.000 --> 00:10:01.000]  我當然不是這個
[00:10:01.000 --> 00:10:03.000]  我當然沒那麼厲害
[00:10:03.000 --> 00:10:04.000]  但是我在讀中文大學的時候
[00:10:04.000 --> 00:10:06.000]  都有參加管弦樂團
[00:10:06.000 --> 00:10:09.000]  我的角色是一位巴蟲管手
[00:10:09.000 --> 00:10:10.000]  在座有第一節
[00:10:10.000 --> 00:10:12.000]  知道是什麼就知道
[00:10:12.000 --> 00:10:14.000]  如果不知道就知道是很長的樂器
[00:10:14.000 --> 00:10:15.000]  是很低音的
[00:10:15.000 --> 00:10:18.000]  基本上我很難一個人演奏
[00:10:18.000 --> 00:10:21.000]  你要配合其他的東西去演奏
[00:10:21.000 --> 00:10:23.000]  如果你有聽過樂團的演奏
[00:10:23.000 --> 00:10:25.000]  不知道大家有沒有留意
[00:10:25.000 --> 00:10:28.000]  其實今天都有這個羅和筆在這裡
[00:10:28.000 --> 00:10:29.000]  我看到有些人點頭
[00:10:29.000 --> 00:10:31.000]  就是有這個東西
[00:10:31.000 --> 00:10:33.000]  當年其實你很少看到
[00:10:33.000 --> 00:10:35.000]  他們會表演音樂的
[00:10:35.000 --> 00:10:38.000]  因為這些樂器是沒有
[00:10:38.000 --> 00:10:39.000]  我們叫做音階
[00:10:39.000 --> 00:10:41.000]  就是沒有那個音色
[00:10:41.000 --> 00:10:43.000]  但是他們在某些音樂的樂章
[00:10:43.000 --> 00:10:44.000]  是很有用的
[00:10:44.000 --> 00:10:45.000]  例如什麼呢
[00:10:45.000 --> 00:10:48.000]  例如如果你的樂章要轉變
[00:10:48.000 --> 00:10:50.000]  例如你要突出一些效果
[00:10:50.000 --> 00:10:53.000]  你要吸引聽眾去留意之後
[00:10:53.000 --> 00:10:54.000]  有轉變
[00:10:54.000 --> 00:10:57.000]  羅和筆就有用了
[00:10:57.000 --> 00:10:59.000]  但是如果你就這樣去拿樂器
[00:10:59.000 --> 00:11:01.000]  如果你有機會見到樂器
[00:11:01.000 --> 00:11:03.000]  你就這樣去敲它
[00:11:03.000 --> 00:11:04.000]  你敲拍子而已
[00:11:04.000 --> 00:11:07.000]  你就不會敲到樂章
[00:11:07.000 --> 00:11:10.000]  還有如果大家有參加過樂團的經驗
[00:11:10.000 --> 00:11:13.000]  往往樂團最常出現的是什麼呢
[00:11:13.000 --> 00:11:17.000]  看錯指揮的指示
[00:11:17.000 --> 00:11:18.000]  入錯
[00:11:18.000 --> 00:11:19.000]  對錯
[00:11:19.000 --> 00:11:22.000]  如果特別羅和筆這些這麼大聲的樂器
[00:11:22.000 --> 00:11:25.000]  我的樂器也是很吵的
[00:11:25.000 --> 00:11:26.000]  我家人會笑說
[00:11:26.000 --> 00:11:28.000]  我家裡練習就好像別人開船
[00:11:28.000 --> 00:11:30.000]  如果你在網上聽一件樂器的聲音
[00:11:30.000 --> 00:11:32.000]  巴塵館就好像開船的聲音
[00:11:32.000 --> 00:11:34.000]  如果我說我的樂器是開船的聲音
[00:11:34.000 --> 00:11:39.000]  羅和筆就是蓋著其他的聲音
[00:11:39.000 --> 00:11:42.000]  所以在錯誤的地方發聲
[00:11:42.000 --> 00:11:46.000]  它會破壞整個演奏的氛圍
[00:11:46.000 --> 00:11:50.000]  這個狀況其實和保羅在第十二章所說
[00:11:50.000 --> 00:11:54.000]  教會是身體是非常之相似
[00:11:54.000 --> 00:11:55.000]  沒錯 我們每個人
[00:11:55.000 --> 00:11:58.000]  可以有很強勁的恩賜或者能力
[00:11:58.000 --> 00:12:03.000]  但是我們只能夠連結在身體的本身
[00:12:03.000 --> 00:12:07.000]  配合整個身體的需要才發揮作用
[00:12:07.000 --> 00:12:09.000]  如果不是它獨立存在
[00:12:09.000 --> 00:12:15.000]  它只是一個支離破碎的物體
[00:12:15.000 --> 00:12:17.000]  羅和筆如果自己出現的話
[00:12:17.000 --> 00:12:21.000]  其實只是噪音而已
[00:12:21.000 --> 00:12:24.000]  所以第一節剛才列出了關鍵的因素
[00:12:24.000 --> 00:12:28.000]  就是如果我能夠說萬人的謊言
[00:12:28.000 --> 00:12:32.000]  並天使的話語卻沒有愛
[00:12:32.000 --> 00:12:34.000]  剛才說聲音也是有用的
[00:12:34.000 --> 00:12:35.000]  也有些作用
[00:12:35.000 --> 00:12:37.000]  但是脫離了群體
[00:12:37.000 --> 00:12:41.000]  其實是不能夠發揮它應有的作用
[00:12:41.000 --> 00:12:43.000]  其實這三節的經文
[00:12:43.000 --> 00:12:46.000]  它列出了一切
[00:12:46.000 --> 00:12:50.000]  保羅很強調是就算我獻上了一切
[00:12:50.000 --> 00:12:51.000]  我擁有一切
[00:12:51.000 --> 00:12:54.000]  就是我擁有全部的事物
[00:12:54.000 --> 00:12:55.000]  就是萬人的謊言
[00:12:55.000 --> 00:12:59.000]  大概是指很多種很好的語言
[00:12:59.000 --> 00:13:01.000]  第二個就是第二節剛才我們讀到的
[00:13:01.000 --> 00:13:03.000]  各樣的奧秘
[00:13:03.000 --> 00:13:04.000]  各樣的知識
[00:13:04.000 --> 00:13:07.000]  全秘的信能夠而生
[00:13:07.000 --> 00:13:09.000]  這裡就更加明顯了
[00:13:09.000 --> 00:13:12.000]  就是三個的全部
[00:13:12.000 --> 00:13:14.000]  各樣和全秘
[00:13:14.000 --> 00:13:17.000]  但是只要沒有愛
[00:13:17.000 --> 00:13:21.000]  我就算不得什麼
[00:13:21.000 --> 00:13:23.000]  保羅是有神蹟的
[00:13:23.000 --> 00:13:24.000]  要強調一下
[00:13:24.000 --> 00:13:25.000]  保羅經歷過的
[00:13:25.000 --> 00:13:29.000]  如果我們去看哥林多後書十二章
[00:13:29.000 --> 00:13:31.000]  即是隔壁那一篇書
[00:13:31.000 --> 00:13:36.000]  保羅就會提到自己有三重天的奧秘
[00:13:36.000 --> 00:13:38.000]  如果要鬥叻的話
[00:13:38.000 --> 00:13:40.000]  保羅大概拿這個出來
[00:13:40.000 --> 00:13:42.000]  即是他最後也有拿這個出來
[00:13:42.000 --> 00:13:44.000]  去告訴哥林多人聽
[00:13:44.000 --> 00:13:46.000]  他不是沒有
[00:13:46.000 --> 00:13:48.000]  但是對保羅來說
[00:13:48.000 --> 00:13:51.000]  如果沒有愛
[00:13:51.000 --> 00:13:53.000]  其實I am nothing
[00:13:53.000 --> 00:13:54.000]  即是我就算不得什麼
[00:13:54.000 --> 00:13:57.000]  其實I am nothing
[00:13:57.000 --> 00:14:01.000]  甚至去到奉獻上自己的一切
[00:14:01.000 --> 00:14:03.000]  包括財產
[00:14:03.000 --> 00:14:05.000]  即是將所有的洲際窮人
[00:14:05.000 --> 00:14:08.000]  又將自己的生命放上
[00:14:08.000 --> 00:14:10.000]  卻沒有愛
[00:14:10.000 --> 00:14:15.000]  仍然與我無益
[00:14:15.000 --> 00:14:19.000]  剛才我們說到感見分這個詞
[00:14:19.000 --> 00:14:22.000]  其實感見分背後的假設是
[00:14:22.000 --> 00:14:26.000]  關係是應該要等價交換
[00:14:26.000 --> 00:14:28.000]  我給出一些東西
[00:14:28.000 --> 00:14:29.000]  我就期望得到一些東西
[00:14:29.000 --> 00:14:31.000]  所以為什麼要止蝕
[00:14:31.000 --> 00:14:32.000]  因為我給一些東西出來
[00:14:32.000 --> 00:14:35.000]  我期望會賺
[00:14:35.000 --> 00:14:36.000]  蝕也不會蝕那麼多
[00:14:36.000 --> 00:14:40.000]  即是大概你要給一些成本
[00:14:40.000 --> 00:14:42.000]  所以感見分是一個
[00:14:42.000 --> 00:14:45.000]  等價交換的假設
[00:14:45.000 --> 00:14:47.000]  但是如果我們看回這裡
[00:14:47.000 --> 00:14:51.000]  這個等價交換是不存在
[00:14:51.000 --> 00:14:54.000]  就算我有所有的事物
[00:14:54.000 --> 00:14:56.000]  我擁有全世界
[00:14:56.000 --> 00:15:01.000]  但是我沒有一個我去付出愛的對象
[00:15:01.000 --> 00:15:07.000]  一個只有我的愛是沒有意義
[00:15:07.000 --> 00:15:09.000]  第三節保羅是推到很盡
[00:15:09.000 --> 00:15:12.000]  即是大概犧牲自己的生命
[00:15:12.000 --> 00:15:14.000]  或者將自己的生命完全去擺上
[00:15:14.000 --> 00:15:17.000]  去做神聖的工作
[00:15:17.000 --> 00:15:20.000]  一個人可以為某種理想或者目的
[00:15:20.000 --> 00:15:21.000]  去犧牲自己的生命
[00:15:21.000 --> 00:15:23.000]  或者放棄一切
[00:15:23.000 --> 00:15:24.000]  所以這一句的確
[00:15:24.000 --> 00:15:27.000]  大概我才要應用在自己身上
[00:15:27.000 --> 00:15:30.000]  如果一個人為某種理想或者目的
[00:15:30.000 --> 00:15:33.000]  就算用信仰的字眼去犧牲
[00:15:33.000 --> 00:15:35.000]  但是如果沒有那份
[00:15:35.000 --> 00:15:38.000]  對其他人犧牲的愛
[00:15:38.000 --> 00:15:44.000]  所謂的犧牲可以只是做表演
[00:15:44.000 --> 00:15:46.000]  當年我要承認不單止我自己
[00:15:46.000 --> 00:15:48.000]  有時我們都很容易跌入
[00:15:48.000 --> 00:15:51.000]  這種做表演的陷阱
[00:15:51.000 --> 00:15:53.000]  我相信我們有不少弟兄姊妹
[00:15:53.000 --> 00:15:55.000]  都會在團契裏面去服侍
[00:15:55.000 --> 00:15:57.000]  或者去參加一些
[00:15:57.000 --> 00:16:00.000]  舉辦一些聚會 做籌委
[00:16:00.000 --> 00:16:02.000]  當年我們很喜歡多人幫忙
[00:16:02.000 --> 00:16:05.000]  我作為一個牧者都會多些弟兄姊妹幫忙
[00:16:05.000 --> 00:16:07.000]  多些意見 多些恩賜
[00:16:07.000 --> 00:16:09.000]  就可以有多些的idea
[00:16:09.000 --> 00:16:10.000]  但是我相信和人
[00:16:10.000 --> 00:16:11.000]  大家在職場也好
[00:16:11.000 --> 00:16:13.000]  或者教會和人合作
[00:16:13.000 --> 00:16:15.000]  有一個難題就是
[00:16:15.000 --> 00:16:17.000]  人多就會多人說話
[00:16:17.000 --> 00:16:20.000]  多人說話就必然有人衝突
[00:16:20.000 --> 00:16:23.000]  甚至我不知道你會不會撞過一些
[00:16:23.000 --> 00:16:25.000]  你的合作的夥伴
[00:16:25.000 --> 00:16:29.000]  是一種沒有我就不行的
[00:16:29.000 --> 00:16:31.000]  通常面對這種人是比較難的
[00:16:31.000 --> 00:16:33.000]  因為有這種心態的人
[00:16:33.000 --> 00:16:35.000]  通常都是做到事的
[00:16:35.000 --> 00:16:39.000]  但是他會想沒有我就不行
[00:16:39.000 --> 00:16:41.000]  有一次我去帶一個
[00:16:41.000 --> 00:16:44.000]  福音聚會的籌備
[00:16:44.000 --> 00:16:46.000]  籌委們比較忙的
[00:16:46.000 --> 00:16:49.000]  可能大家都工作上比較忙
[00:16:49.000 --> 00:16:51.000]  所以在跟進的時候
[00:16:51.000 --> 00:16:53.000]  其實大家跟進的事情
[00:16:53.000 --> 00:16:54.000]  我們試過的
[00:16:54.000 --> 00:16:55.000]  就是你WhatsApp有些信息
[00:16:55.000 --> 00:16:57.000]  然後大家隔了幾天都不回覆
[00:16:57.000 --> 00:16:58.000]  就是大家read
[00:16:58.000 --> 00:16:59.000]  全部藍剔了
[00:16:59.000 --> 00:17:02.000]  但是沒有人理會的
[00:17:02.000 --> 00:17:03.000]  正常的
[00:17:03.000 --> 00:17:04.000]  我們也試過
[00:17:04.000 --> 00:17:06.000]  當年這些組裡面
[00:17:06.000 --> 00:17:08.000]  通常有些人是比較主動的
[00:17:08.000 --> 00:17:10.000]  有一兩個人是很有意見
[00:17:10.000 --> 00:17:12.000]  很會想一些內容
[00:17:12.000 --> 00:17:14.000]  或者自己去籌備很多的design
[00:17:14.000 --> 00:17:16.000]  很多的推動
[00:17:16.000 --> 00:17:17.000]  聽起來很好
[00:17:17.000 --> 00:17:20.000]  有這樣的人當然是感謝主
[00:17:20.000 --> 00:17:23.000]  但是那一次在聚會前幾天
[00:17:23.000 --> 00:17:27.000]  那個籌委問我一些跟進的事項
[00:17:27.000 --> 00:17:28.000]  我回答了他
[00:17:28.000 --> 00:17:30.000]  突然之間他
