
[00:00:00.000 --> 00:00:04.000]  各位屋伯堂大興姐妹
[00:04:21.000 --> 00:04:25.000]  我信耶穌基督是這個獨生子
[00:04:25.000 --> 00:04:27.000]  他完全的神完全的人
[00:04:27.000 --> 00:04:32.000]  我能不能背到這些所謂信條呢
[00:04:32.000 --> 00:04:36.000]  我想我不會
[00:04:36.000 --> 00:04:43.000]  如此我是否沒有辦法守著這個信呢
[00:04:43.000 --> 00:04:46.000]  其實聖經從來沒有說過
[00:04:46.000 --> 00:04:50.000]  守著這個信就是
[00:04:50.000 --> 00:04:56.000]  清楚並持守某一個概念
[00:04:56.000 --> 00:05:01.000]  很可惜教會歷代的教會裏面
[00:05:01.000 --> 00:05:04.000]  因為概念上面的分歧
[00:05:04.000 --> 00:05:06.000]  在這裏要澄清一下
[00:05:06.000 --> 00:05:08.000]  概念很重要
[00:05:08.000 --> 00:05:12.000]  概念的改變
[00:05:12.000 --> 00:05:17.000]  很可能就引致到我們的信仰的內容改變
[00:05:17.000 --> 00:05:21.000]  但是過去的歷史裏面
[00:05:21.000 --> 00:05:24.000]  教會不斷進入分歧的原因
[00:05:24.000 --> 00:05:30.000]  往往是一些很鞭皮的東西
[00:05:30.000 --> 00:05:32.000]  耶穌說
[00:05:32.000 --> 00:05:35.000]  如果你們遵守我的命令
[00:05:35.000 --> 00:05:38.000]  就必定住在我的外裏
[00:05:38.000 --> 00:05:41.000]  正像我遵守了我父親的命令
[00:05:41.000 --> 00:05:44.000]  住在他的外裏一樣
[00:05:44.000 --> 00:05:47.000]  這個守著
[00:05:47.000 --> 00:05:49.000]  這個道
[00:05:49.000 --> 00:05:52.000]  不是一個概念
[00:05:52.000 --> 00:05:56.000]  原來是住在耶穌的外裏面
[00:05:56.000 --> 00:05:58.000]  原來我們信仰的內容
[00:05:58.000 --> 00:06:01.000]  原來這個道不是一個概念
[00:06:01.000 --> 00:06:02.000]  不是一套的規則
[00:06:02.000 --> 00:06:04.000]  不是一個文化
[00:06:04.000 --> 00:06:05.000]  不是一個宗教的術語
[00:06:05.000 --> 00:06:07.000]  不是一些宗教的知識
[00:06:07.000 --> 00:06:10.000]  而是一個人物
[00:06:10.000 --> 00:06:12.000]  一個人物
[00:06:12.000 --> 00:06:17.000]  你認不認識這個人物
[00:06:17.000 --> 00:06:18.000]  這個認識
[00:06:18.000 --> 00:06:20.000]  不是你認識他的名字
[00:06:20.000 --> 00:06:22.000]  是你認識他的心
[00:06:22.000 --> 00:06:24.000]  你認識他的思維
[00:06:24.000 --> 00:06:25.000]  你認識他的感情
[00:06:25.000 --> 00:06:31.000]  你認識他心底裏面的渴望
[00:06:31.000 --> 00:06:33.000]  而這個認識
[00:06:33.000 --> 00:06:38.000]  影響你進入一個改變
[00:06:38.000 --> 00:06:40.000]  守著
[00:06:40.000 --> 00:06:45.000]  就是住在他的外裏面
[00:06:45.000 --> 00:06:48.000]  約翰福音最後一段
[00:06:48.000 --> 00:06:51.000]  第14、15、16章的聖經
[00:06:51.000 --> 00:06:52.000]  耶穌在上十字架之前
[00:06:52.000 --> 00:06:54.000]  跟他的門徒在一起
[00:06:54.000 --> 00:06:56.000]  最後那一段時間
[00:06:56.000 --> 00:06:59.000]  耶穌說了一段很重要的說話
[00:06:59.000 --> 00:07:01.000]  可能大家都記得
[00:07:01.000 --> 00:07:02.000]  我是真報道書
[00:07:02.000 --> 00:07:08.000]  我父親採訪的人
[00:07:08.000 --> 00:07:10.000]  你們是知子
[00:07:10.000 --> 00:07:12.000]  知子離開了報道書
[00:07:12.000 --> 00:07:15.000]  就什麼都沒有了
[00:07:15.000 --> 00:07:18.000]  那個栽培人就會修剪
[00:07:18.000 --> 00:07:20.000]  令他結得更多
[00:07:20.000 --> 00:07:22.000]  他說你要住在我外裏面
[00:07:22.000 --> 00:07:23.000]  你住在我裏面
[00:07:23.000 --> 00:07:25.000]  正如我外住在你裏面
[00:07:25.000 --> 00:07:27.000]  他在說一個很親密的關係
[00:07:27.000 --> 00:07:30.000]  這個關係是親密到
[00:07:30.000 --> 00:07:34.000]  很親密
[00:07:34.000 --> 00:07:37.000]  保羅用婚姻來去
[00:07:37.000 --> 00:07:40.000]  代替一個人和神之間
[00:07:40.000 --> 00:07:43.000]  那個親密的表徵
[00:07:43.000 --> 00:07:46.000]  所以我們又明白
[00:07:46.000 --> 00:07:47.000]  為什麼上帝
[00:07:47.000 --> 00:07:51.000]  那麼恨護人離婚
[00:07:51.000 --> 00:07:53.000]  對於那些已經離婚的
[00:07:53.000 --> 00:07:55.000]  我只能夠說
[00:07:55.000 --> 00:07:57.000]  願主恩待你們
[00:07:57.000 --> 00:07:58.000]  憐憫你們
[00:07:58.000 --> 00:08:01.000]  叫你們現在再一次的掌握
[00:08:01.000 --> 00:08:02.000]  這個關係
[00:08:02.000 --> 00:08:04.000]  並且靠著主的愛
[00:08:04.000 --> 00:08:05.000]  能夠在這個關係裏面
[00:08:05.000 --> 00:08:09.000]  表達上帝對你的愛
[00:08:09.000 --> 00:08:12.000]  人門誰無過呢
[00:08:12.000 --> 00:08:15.000]  不過我們對於上帝的說話
[00:08:15.000 --> 00:08:17.000]  對於上帝說話的持守
[00:08:17.000 --> 00:08:18.000]  就決定了
[00:08:18.000 --> 00:08:26.000]  究竟我們是否認識耶穌
[00:08:26.000 --> 00:08:30.000]  守著這個信
[00:08:30.000 --> 00:08:33.000]  就是你越來越認識祂
[00:08:33.000 --> 00:08:38.000]  並且被祂改變
[00:08:38.000 --> 00:08:40.000]  如果有人說
[00:08:40.000 --> 00:08:42.000]  那個道我守著
[00:08:42.000 --> 00:08:43.000]  他在說
[00:08:43.000 --> 00:08:45.000]  我和耶穌的關係
[00:08:45.000 --> 00:08:49.000]  我是守著
[00:08:49.000 --> 00:08:50.000]  在這裡
[00:08:50.000 --> 00:08:52.000]  昨晚晚堂早堂都沒有提到
[00:08:52.000 --> 00:08:54.000]  現在約略提一提
[00:08:54.000 --> 00:08:55.000]  可能還有一點時間
[00:08:55.000 --> 00:08:58.000]  就是我們信耶穌內外的人
[00:08:58.000 --> 00:09:00.000]  就有一個危機
[00:09:00.000 --> 00:09:02.000]  這個危機是什麼呢
[00:09:02.000 --> 00:09:05.000]  就好像婚姻裏面的危機
[00:09:05.000 --> 00:09:06.000]  老夫老妻
[00:09:06.000 --> 00:09:09.000]  沒有什麼好再令你去發掘
[00:09:09.000 --> 00:09:13.000]  你不會再期待見到祂出現
[00:09:13.000 --> 00:09:15.000]  我們當時拍拖的時候
[00:09:15.000 --> 00:09:18.000]  你就期待見面
[00:09:18.000 --> 00:09:19.000]  因為每一次見面
[00:09:19.000 --> 00:09:21.000]  你就認識祂多一點
[00:09:21.000 --> 00:09:22.000]  現在老夫老妻
[00:09:22.000 --> 00:09:23.000]  結果是什麼呢
[00:09:23.000 --> 00:09:25.000]  祂都是這樣的樣子
[00:09:25.000 --> 00:09:27.000]  祂就是這樣的反應
[00:09:27.000 --> 00:09:28.000]  你沒有期待
[00:09:28.000 --> 00:09:31.000]  你都不喜歡跟祂在一起
[00:09:31.000 --> 00:09:32.000]  那就慘了
[00:09:32.000 --> 00:09:33.000]  我們信耶穌
[00:09:33.000 --> 00:09:35.000]  久了都會的
[00:09:35.000 --> 00:09:37.000]  我們對祂沒有期待
[00:09:37.000 --> 00:09:40.000]  我們覺得就是這樣
[00:09:40.000 --> 00:09:42.000]  那個人站在那裏說
[00:09:42.000 --> 00:09:45.000]  都是那些東西
[00:09:45.000 --> 00:09:50.000]  希望大家不是這樣
[00:09:50.000 --> 00:09:53.000]  這個住在祂的愛裏面
[00:09:53.000 --> 00:09:58.000]  是因為你很熱切地想認識祂
[00:09:58.000 --> 00:10:00.000]  而被祂所說的話
[00:10:00.000 --> 00:10:03.000]  祂那份感情去改變
[00:10:03.000 --> 00:10:05.000]  換句話來說
[00:10:05.000 --> 00:10:06.000]  如果你真的認識祂
[00:10:06.000 --> 00:10:07.000]  你一定會改變
[00:10:07.000 --> 00:10:08.000]  如果你沒有改變
[00:10:08.000 --> 00:10:11.000]  就是你不認識祂
[00:10:11.000 --> 00:10:15.000]  這句話可以很重
[00:10:15.000 --> 00:10:16.000]  我再說一次
[00:10:16.000 --> 00:10:17.000]  你認識祂
[00:10:17.000 --> 00:10:20.000]  你一定會改變
[00:10:20.000 --> 00:10:22.000]  如果你沒有改變
[00:10:22.000 --> 00:10:27.000]  就是你不認識祂
[00:10:27.000 --> 00:10:32.000]  千萬不要因為你仇一世
[00:10:32.000 --> 00:10:36.000]  因為在教會裏面承擔一個復仕
[00:10:36.000 --> 00:10:38.000]  因為有很多人稱讚你
[00:10:38.000 --> 00:10:42.000]  張牧師你的祈禱很好
[00:10:42.000 --> 00:10:43.000]  原來有很多時候
[00:10:43.000 --> 00:10:46.000]  我們懂得說一套宗教術語
[00:10:46.000 --> 00:10:52.000]  我們懂得揣摩人需要聽的說話
[00:10:52.000 --> 00:10:55.000]  我們會說一套說話
[00:10:55.000 --> 00:10:58.000]  騙自己
[00:10:58.000 --> 00:11:03.000]  除非那個人真的接近你
[00:11:03.000 --> 00:11:04.000]  真的和你在一起生活
[00:11:04.000 --> 00:11:06.000]  就知道你真的怎樣
[00:11:06.000 --> 00:11:10.000]  他就知道你真的有沒有改變
[00:11:10.000 --> 00:11:16.000]  住在祂的愛裏面
[00:11:16.000 --> 00:11:17.000]  守住這個道
[00:11:17.000 --> 00:11:19.000]  就是住在祂的愛裏面
[00:11:19.000 --> 00:11:20.000]  而住在祂的愛裏面
[00:11:20.000 --> 00:11:22.000]  你一定會有改變
[00:11:22.000 --> 00:11:26.000]  這個改變就是聖經裏面所說的
[00:11:26.000 --> 00:11:29.000]  生命的果實
[00:11:29.000 --> 00:11:33.000]  而你要守住這個道
[00:11:33.000 --> 00:11:38.000]  就是進入建立其他門徒的生活
[00:11:38.000 --> 00:11:39.000]  為甚麼呢
[00:11:39.000 --> 00:11:41.000]  因為這個道是生命的道
[00:11:41.000 --> 00:11:44.000]  生命必定會彰顯出來
[00:11:44.000 --> 00:11:48.000]  如果你的改變不是在影響別人
[00:11:48.000 --> 00:11:53.000]  其實你的改變是一個假的改變
[00:11:53.000 --> 00:11:56.000]  各位人
[00:11:56.000 --> 00:11:59.000]  上帝讓我們在一起
[00:11:59.000 --> 00:12:03.000]  是透過我們彼此之間真的真誠的交往
[00:12:03.000 --> 00:12:08.000]  我們就知道原來我們真實的樣子是怎樣
[00:12:08.000 --> 00:12:12.000]  不過很多人在團契裏面
[00:12:12.000 --> 00:12:17.000]  都是表露一個假的樣子
[00:12:17.000 --> 00:12:21.000]  因為真實的樣子很可怕
[00:12:21.000 --> 00:12:23.000]  所以不想嚇死別人
[00:12:23.000 --> 00:12:26.000]  所以就扮一個假的樣子
[00:12:26.000 --> 00:12:28.000]  所以很多人在團契裏面生活
[00:12:28.000 --> 00:12:30.000]  就好像是很好的
[00:12:30.000 --> 00:12:33.000]  很好的
[00:12:33.000 --> 00:12:38.000]  但是因為是假的
[00:12:38.000 --> 00:12:43.000]  這個生活並沒有因此而你被人建立
[00:12:43.000 --> 00:12:45.000]  或者別人建立你
[00:12:45.000 --> 00:12:49.000]  你去建立別人
[00:12:49.000 --> 00:12:55.000]  耶穌說我就是道路、真理、生命
[00:12:55.000 --> 00:13:00.000]  這個宣告對於很多認識耶穌的人來說
[00:13:00.000 --> 00:13:03.000]  真的是一個甘甜的宣告
[00:13:03.000 --> 00:13:05.000]  因為離開了祂
[00:13:05.000 --> 00:13:06.000]  我們不知道去哪裏
[00:13:06.000 --> 00:13:08.000]  離開了祂
[00:13:08.000 --> 00:13:11.000]  我們裏面的全部都是醜陋的死的
[00:13:11.000 --> 00:13:12.000]  離開了祂
[00:13:12.000 --> 00:13:16.000]  我們就是進入虛放自己、欺騙自己
[00:13:16.000 --> 00:13:22.000]  不過這個跟隨耶穌的生活
[00:13:22.000 --> 00:13:28.000]  是離不開跟私慾爭戰的仗
[00:13:28.000 --> 00:13:32.000]  我幾個月前在網上跟大家分享的
[00:13:32.000 --> 00:13:35.000]  這段聖經如果有聽過就記得
[00:13:35.000 --> 00:13:38.000]  這個保羅所說的那美好的仗
[00:13:38.000 --> 00:13:40.000]  不是跟魔鬼打仗
[00:13:40.000 --> 00:13:43.000]  因為耶穌是唯一一個能夠跟他打
[00:13:43.000 --> 00:13:46.000]  你打贏了
[00:13:46.000 --> 00:13:49.000]  保羅不是跟人打仗
[00:13:49.000 --> 00:13:51.000]  因為人是上帝愛的
[00:13:51.000 --> 00:13:53.000]  保羅是要去愛的
[00:13:53.000 --> 00:13:55.000]  雖然有很多人令保羅難受
[00:13:55.000 --> 00:13:57.000]  甚至流淚
[00:13:57.000 --> 00:14:01.000]  但是那些人不是他的敵人
[00:14:01.000 --> 00:14:05.000]  那保羅打這個仗是跟誰打呢?
[00:14:05.000 --> 00:14:07.000]  跟他自己打
[00:14:07.000 --> 00:14:10.000]  所以他在哥倫多書信裏面提出
[00:14:10.000 --> 00:14:13.000]  我要攻克己身、叫身伏我
[00:14:13.000 --> 00:14:15.000]  他在那裏說我要打自己
[00:14:15.000 --> 00:14:18.000]  去到一個地方
[00:14:18.000 --> 00:14:21.000]  他自己的私慾伏下來
[00:14:21.000 --> 00:14:28.000]  而這場仗是一生都要打的
[00:14:28.000 --> 00:14:35.000]  不過很多人不是很著意這場仗
[00:14:35.000 --> 00:14:39.000]  很多人不願意進入這個爭戰
[00:14:39.000 --> 00:14:44.000]  很多人是忽略、輕忽耶穌的宣告
[00:14:44.000 --> 00:14:45.000]  若有人要跟從我
[00:14:45.000 --> 00:14:49.000]  我就當寫幾輩他自己的十字架來跟從我
[00:14:49.000 --> 00:14:52.000]  然後就是天天的
[00:14:52.000 --> 00:14:57.000]  很多時候星期天早上這段時間
[00:14:57.000 --> 00:14:58.000]  話說回來真的不好意思
[00:14:58.000 --> 00:15:01.000]  剛才主席叫我起床的時候
[00:15:01.000 --> 00:15:02.000]  我真的太累了
[00:15:02.000 --> 00:15:04.000]  所以我沒有起床
[00:15:04.000 --> 00:15:05.000]  平時我很聽話的
[00:15:05.000 --> 00:15:07.000]  我就起床
[00:15:07.000 --> 00:15:11.000]  如果我們聽話就是在星期天早上這段時間
[00:15:11.000 --> 00:15:13.000]  但是平時我們不聽話
[00:15:13.000 --> 00:15:18.000]  其實都是廢的
[00:15:18.000 --> 00:15:23.000]  跟從耶穌去建立其他的人
[00:15:23.000 --> 00:15:27.000]  就是因為我們被建立
[00:15:27.000 --> 00:15:33.000]  而如果我們是不願意被其他人建立
[00:15:33.000 --> 00:15:38.000]  如果我們不願意去揭露自己真實的面目
[00:15:38.000 --> 00:15:40.000]  別人也不認識我
[00:15:40.000 --> 00:15:48.000]  那麼我們怎樣進入這一份格外呢?
[00:15:48.000 --> 00:15:53.000]  很多人對於做門徒有一個很錯誤的觀念
[00:15:53.000 --> 00:15:57.000]  認為做門徒是精英階級
[00:15:57.000 --> 00:16:01.000]  我們平時那些人做信徒就可以了
[00:16:01.000 --> 00:16:03.000]  但是平信號
[00:16:03.000 --> 00:16:05.000]  千萬不要露出自己的頭來
[00:16:05.000 --> 00:16:09.000]  一露出頭來就被人叫去做「執事」了
[00:16:09.000 --> 00:16:12.000]  做「執事」是不要做的
[00:16:12.000 --> 00:16:17.000]  所以我們就忘記了這個私慾的象
[00:16:17.000 --> 00:16:18.000]  因為我們是懶的
[00:16:18.000 --> 00:16:20.000]  我們的本性就是懶的
[00:16:20.000 --> 00:16:22.000]  我們的本性是自私的
[00:16:22.000 --> 00:16:25.000]  有很多傳道的人都不知道這場的象
[00:16:25.000 --> 00:16:27.000]  所以我們就進入很多的
[00:16:27.000 --> 00:16:32.000]  傳道與傳道之間的真經
[00:16:32.000 --> 00:16:37.000]  譚惠康你將一些classified material
[00:16:37.000 --> 00:16:39.000]  機密資料這樣公開
[00:16:39.000 --> 00:16:42.000]  你不讓人砌嗎?
[00:16:42.000 --> 00:16:45.000]  其實有甚麼好classified
[00:16:45.000 --> 00:16:47.000]  每個人都知道
[00:16:47.000 --> 00:16:50.000]  傳道人面子問題
[00:16:50.000 --> 00:16:52.000]  有很多時候看不過眼
[00:16:52.000 --> 00:16:53.000]  又這樣又那樣
[00:16:53.000 --> 00:16:55.000]  又說別人霸佔你的那份東西
[00:16:55.000 --> 00:16:59.000]  又踩過界又這樣那樣
[00:16:59.000 --> 00:17:03.000]  各位啊
[00:17:03.000 --> 00:17:06.000]  很多時候
[00:17:06.000 --> 00:17:08.000]  我們很想表現自己
[00:17:08.000 --> 00:17:10.000]  很想在人數上增加
[00:17:10.000 --> 00:17:15.000]  往往就是因為那些「執事」逼你的
[00:17:15.000 --> 00:17:18.000]  「執事」會召見你的
[00:17:18.000 --> 00:17:20.000]  你的團體為甚麼人少了?
[00:17:20.000 --> 00:17:21.000]  那些人移民了而已
[00:17:21.000 --> 00:17:23.000]  為甚麼沒有增加?
[00:17:23.000 --> 00:17:27.000]  然後他就說
[00:17:27.000 --> 00:17:29.000]  你的成績不合格
[00:17:29.000 --> 00:17:31.000]  所以我們就終止合約
[00:17:31.000 --> 00:17:34.000]  原來我們「服侍」
[00:17:34.000 --> 00:17:36.000]  原來就像經濟機構一樣
[00:17:36.000 --> 00:17:37.000]  為了要業績
[00:17:37.000 --> 00:17:39.000]  然後我才生存
[00:17:39.000 --> 00:17:42.000]  忘記了
[00:17:42.000 --> 00:17:45.000]  忘記了我們在這裡
[00:17:45.000 --> 00:17:48.000]  就是示範我們的生命
[00:17:48.000 --> 00:17:51.000]  經歷性靈的改變
[00:17:51.000 --> 00:17:53.000]  然後進入人群當中
[00:17:53.000 --> 00:17:55.000]  讓那些人知道
[00:17:55.000 --> 00:17:58.000]  我們的生命縱然有幾個醜陋
[00:17:58.000 --> 00:17:59.000]  幾個扭曲
[00:17:59.000 --> 00:18:02.000]  在上帝的恩典復活的大能底下
[00:18:02.000 --> 00:18:07.000]  是可以變的
[00:18:07.000 --> 00:18:11.000]  眾門徒跟耶穌
[00:18:11.000 --> 00:18:13.000]  就是讓上帝的大能
[00:18:13.000 --> 00:18:17.000]  否被我們進入改變
[00:18:17.000 --> 00:18:18.000]  有很多人覺得
[00:18:18.000 --> 00:18:23.000]  我都未夠好,我怎能夠帶人呢?
[00:18:23.000 --> 00:18:25.000]  如果你已經是完美的
[00:18:25.000 --> 00:18:28.000]  沒有人敢跟你的
[00:18:28.000 --> 00:18:30.000]  因為每個人都知道
[00:18:30.000 --> 00:18:34.000]  自己是多麼的活該
[00:18:34.000 --> 00:18:39.000]  多麼的難搞
[00:18:39.000 --> 00:18:41.000]  我們眾門徒是怎樣做的?
[00:18:41.000 --> 00:18:45.000]  我們眾門徒
[00:18:45.000 --> 00:18:49.000]  就是放下自己給上帝的愛
[00:18:49.000 --> 00:18:56.000]  去改變而已
[00:18:56.000 --> 00:18:58.000]  住在祂的愛裡面
[00:18:58.000 --> 00:19:01.000]  去學習給上帝饒恕
[00:19:01.000 --> 00:19:02.000]  然後去學習饒恕人
[00:19:02.000 --> 00:19:04.000]  去學習去接納自己
[00:19:04.000 --> 00:19:06.000]  然後學習上帝這樣接納他
[00:19:06.000 --> 00:19:11.000]  我就這樣接納他
[00:19:11.000 --> 00:19:13.000]  前幾天跟一班牧師朋友
[00:19:13.000 --> 00:19:17.000]  走在一起,我們聊天
[00:19:17.000 --> 00:19:18.000]  其中一個人說
[00:19:18.000 --> 00:19:20.000]  誰誰我真的服他的
[00:19:20.000 --> 00:19:21.000]  他很自然的
[00:19:21.000 --> 00:19:23.000]  一去到那些弟兄姊妹當中
[00:19:23.000 --> 00:19:26.000]  就很鼓勵他們
[00:19:26.000 --> 00:19:28.000]  雖然明知我們都頂不住他的東西
[00:19:28.000 --> 00:19:31.000]  但仍然都在鼓勵他
[00:19:31.000 --> 00:19:32.000]  另一個人說
[00:19:32.000 --> 00:19:36.000]  有些時候說得很假
[00:19:36.000 --> 00:19:39.000]  其實如果我們的心裡面
[00:19:39.000 --> 00:19:41.000]  不是被上帝的愛改變
[00:19:41.000 --> 00:19:43.000]  我們見到一些人
[00:19:43.000 --> 00:19:48.000]  我們真的說不到鼓勵的說話
[00:19:48.000 --> 00:19:57.000]  但是弟兄姊妹都這樣接納我
[00:19:57.000 --> 00:20:04.000]  那接納他們又有什麼不妥呢?
[00:20:04.000 --> 00:20:06.000]  話說這個classified material
[00:20:06.000 --> 00:20:08.000]  意思是什麼呢?
[00:20:08.000 --> 00:20:11.000]  早期的弟兄姊妹就知道
[00:20:11.000 --> 00:20:15.000]  我是很難搞的
[00:20:15.000 --> 00:20:19.000]  Philip Gladys就知道
[00:20:19.000 --> 00:20:23.000]  其實我也有脾氣的
[00:20:23.000 --> 00:20:26.000]  我都沒有很耐性的
[00:20:26.000 --> 00:20:29.000]  很多時候說我都得罪人
[00:20:29.000 --> 00:20:30.000]  你不認識我
[00:20:30.000 --> 00:20:31.000]  你不要硬看我
[00:20:31.000 --> 00:20:34.000]  你不知道我多麼難搞
[00:20:34.000 --> 00:20:39.000]  各位啊 在愛裡面
[00:20:39.000 --> 00:20:42.000]  不是不看那些不好處
[00:20:42.000 --> 00:20:44.000]  而是知道那些不好處
[00:20:44.000 --> 00:20:45.000]  指出那些不好處
[00:20:45.000 --> 00:20:53.000]  但是仍然去接納
[00:20:53.000 --> 00:20:54.000]  整個提摩太后書
[00:20:54.000 --> 00:20:57.000]  就是在說道的承傳
[00:20:57.000 --> 00:21:01.000]  這個道是怎樣的
[00:21:01.000 --> 00:21:02.000]  提摩太后書第一章
[00:21:02.000 --> 00:21:05.000]  她說 我要靠在耶穌基督
[00:21:05.000 --> 00:21:07.000]  你要靠在耶穌基督裡的信心
[00:21:07.000 --> 00:21:08.000]  和愛心上上堅守
[00:21:08.000 --> 00:21:11.000]  從我那裡聽過的說話
[00:21:11.000 --> 00:21:12.000]  作為純正話語的規模
[00:21:12.000 --> 00:21:15.000]  又要靠在那住在我們裡面的聖靈
[00:21:15.000 --> 00:21:18.000]  保守所教堂你的善道
[00:21:18.000 --> 00:21:21.000]  保羅一開始就是鼓勵提摩太
[00:21:21.000 --> 00:21:23.000]  你要守住這個道
[00:21:23.000 --> 00:21:24.000]  這個信
[00:21:24.000 --> 00:21:25.000]  你要靠著聖靈
[00:21:25.000 --> 00:21:27.000]  你去守住這個生命的關係
[00:21:27.000 --> 00:21:30.000]  然後他第二章就說
[00:21:30.000 --> 00:21:33.000]  我疑你應當在基督耶穌的恩典裡
[00:21:33.000 --> 00:21:34.000]  剛強起來
[00:21:34.000 --> 00:21:36.000]  又應當把你在許多見證人面前
[00:21:36.000 --> 00:21:37.000]  從我這裡聽見的
[00:21:37.000 --> 00:21:38.000]  又交託那些
[00:21:38.000 --> 00:21:42.000]  由忠心又能夠交到別人的人
[00:21:42.000 --> 00:21:45.000]  保羅鼓勵提摩太
[00:21:45.000 --> 00:21:47.000]  剛強起來
[00:21:47.000 --> 00:21:49.000]  為什麼他要鼓勵
[00:21:49.000 --> 00:21:55.000]  因為保羅是一個比較弱的人
[00:21:55.000 --> 00:22:02.000]  很容易在挫折裡面倒下來的人
[00:22:02.000 --> 00:22:04.000]  不做了
[00:22:04.000 --> 00:22:06.000]  做不到
[00:22:06.000 --> 00:22:08.000]  很多傳道人做不到
[00:22:08.000 --> 00:22:09.000]  倒下來
