
[00:00:00.000 --> 00:00:03.760]  很高興能夠在今天和大家分享主的信息
[00:07:26.360 --> 00:07:28.360]  別人看不出他們是神的子民
[00:07:28.360 --> 00:07:30.160]  別人看不出他們是神的子民
[00:07:30.160 --> 00:07:32.560]  在你的生活裡有沒有這種情況呢
[00:07:32.560 --> 00:07:35.060]  在你的生活裡有沒有這種情況呢
[00:07:35.060 --> 00:07:37.160]  神要你誠誠實實做人
[00:07:37.160 --> 00:07:39.160]  神要你誠誠實實的做人
[00:07:39.160 --> 00:07:41.360]  但是當金錢誘惑你的時候
[00:07:41.360 --> 00:07:43.360]  你的原則不定放在那裡
[00:07:43.360 --> 00:07:45.160]  但是金錢引誘你的時候
[00:07:45.160 --> 00:07:46.360]  你可能就放棄原則
[00:07:46.360 --> 00:07:49.460]  你看美國現在最近在整頓移民法
[00:07:49.460 --> 00:07:52.160]  最近美國在整頓移民法
[00:07:52.160 --> 00:07:54.760]  因為很多有居留權的人
[00:07:54.760 --> 00:07:56.560]  很多拿了居留權的人
[00:07:56.560 --> 00:07:58.060]  感覺到很大的壓力
[00:07:58.060 --> 00:07:59.060]  有壓力了
[00:07:59.060 --> 00:08:02.060]  因為很多人拿了居留權沒有住在美國
[00:08:02.060 --> 00:08:03.560]  因為很多人拿了居留權
[00:08:03.560 --> 00:08:04.660]  但他不住在美國
[00:08:04.660 --> 00:08:07.960]  一大半的時間都在自己原居地
[00:08:07.960 --> 00:08:10.560]  一大半的時間都住在原居地
[00:08:10.560 --> 00:08:11.960]  他們有不同的目的
[00:08:11.960 --> 00:08:13.160]  他們有不同的目的
[00:08:13.160 --> 00:08:15.360]  有些人是打算將來老的時候
[00:08:15.360 --> 00:08:17.060]  享受美國的福利
[00:08:17.060 --> 00:08:20.060]  有的是想著老的時候在美國享受福利
[00:08:20.060 --> 00:08:21.360]  有的人是為逃稅
[00:08:21.360 --> 00:08:22.560]  有的人為了逃稅
[00:08:22.560 --> 00:08:23.760]  還有其他原因
[00:08:23.760 --> 00:08:24.860]  有其他原因
[00:08:24.860 --> 00:08:28.660]  聽說中國有很多高幹把自己的孩子送到美國來
[00:08:28.660 --> 00:08:31.960]  聽說中國有很多高幹把自己的孩子送到美國來
[00:08:31.960 --> 00:08:34.960]  連習近平的孩子也在美國
[00:08:34.960 --> 00:08:36.960]  連習主席的女兒也在美國
[00:08:36.960 --> 00:08:38.460]  所以現在川普說
[00:08:38.460 --> 00:08:40.760]  在美國作威作福
[00:08:40.760 --> 00:08:43.060]  把自己的女兒兒子送到美國來
[00:08:43.060 --> 00:08:44.760]  這才是我們不歡迎
[00:08:44.760 --> 00:08:45.960]  所以特朗普說
[00:08:45.960 --> 00:08:47.860]  這些在國內作威作福
[00:08:47.860 --> 00:08:48.760]  欺壓老百姓
[00:08:48.760 --> 00:08:50.360]  將子女送來美國
[00:08:50.360 --> 00:08:53.660]  所以華人中間有很多人有壓力了
[00:08:53.660 --> 00:08:55.560]  所以很多人覺得有壓力了
[00:08:55.560 --> 00:08:58.160]  或許你會說我沒有做這種事
[00:08:58.160 --> 00:08:59.060]  可能你會說
[00:08:59.060 --> 00:09:00.360]  但我沒有做這些事
[00:09:00.360 --> 00:09:01.960]  我沒有出賣我的良心
[00:09:01.960 --> 00:09:03.460]  我沒有出賣我的良心
[00:09:03.460 --> 00:09:06.760]  但是你心裡是不是也在等候
[00:09:06.760 --> 00:09:08.560]  但是你心裡是不是也在等候
[00:09:08.560 --> 00:09:10.060]  如果價錢高的話
[00:09:10.060 --> 00:09:11.760]  你就願意犧牲了
[00:09:11.760 --> 00:09:13.260]  如果價錢夠高的話
[00:09:13.260 --> 00:09:14.660]  我是不是就願意犧牲
[00:09:14.660 --> 00:09:16.860]  當時以色列人怎麼樣呢
[00:09:16.860 --> 00:09:18.260]  當時以色列人怎麼樣
[00:09:18.260 --> 00:09:21.360]  摩西帶以色列人出埃及
[00:09:21.360 --> 00:09:23.760]  摩西帶以色列人出埃及後
[00:09:23.760 --> 00:09:25.960]  約瑟爾帶領他們入迦南
[00:09:25.960 --> 00:09:27.860]  約瑟爾帶他們入迦南
[00:09:27.860 --> 00:09:30.460]  以色列人原來是遊牧民族
[00:09:30.460 --> 00:09:32.460]  以色列人本來是遊牧民族
[00:09:32.460 --> 00:09:33.860]  不懂得怎麼耕地
[00:09:33.860 --> 00:09:35.260]  不懂得耕種
[00:09:35.260 --> 00:09:38.060]  但是要定居在巴勒斯汀
[00:09:38.060 --> 00:09:40.260]  但是要定居在巴勒斯汀
[00:09:40.260 --> 00:09:41.460]  他們要學種地
[00:09:41.460 --> 00:09:43.160]  他們就要學耕種
[00:09:43.160 --> 00:09:45.960]  當地的居民有很多經驗
[00:09:45.960 --> 00:09:47.960]  當地的居民有很多耕種
[00:09:47.960 --> 00:09:49.460]  所以他們應該去學
[00:09:49.460 --> 00:09:50.860]  他們應該去學
[00:09:50.860 --> 00:09:52.860]  但是當地居民
[00:09:52.860 --> 00:09:54.860]  是把跟巴力崇拜
[00:09:54.860 --> 00:09:56.860]  和耕田連在一起
[00:09:56.860 --> 00:09:59.260]  但是當地的居民是拜巴力
[00:09:59.260 --> 00:10:00.960]  和耕田是連在一起的
[00:10:00.960 --> 00:10:05.560]  如果要田地出產豐富就要拜巴力
[00:10:05.560 --> 00:10:08.860]  如果要出產豐富就一定要去拜巴力
[00:10:08.860 --> 00:10:10.360]  以色列人要學種地
[00:10:10.360 --> 00:10:13.760]  就要跟著當地人一起去拜巴力
[00:10:13.760 --> 00:10:15.860]  以色列人如果要去學耕種
[00:10:15.860 --> 00:10:17.660]  就要去跟著拜巴力
[00:10:17.660 --> 00:10:21.060]  有一次我看在華盛頓看報紙
[00:10:21.060 --> 00:10:23.060]  有一次我看華盛頓報紙
[00:10:23.060 --> 00:10:25.360]  裡面記載一個房地產經紀人
[00:10:25.360 --> 00:10:28.360]  他裡面記載了一個房地產經紀人的文章
[00:10:28.360 --> 00:10:31.060]  他說我是不跟隨風水的
[00:10:31.060 --> 00:10:32.460]  他說我不看風水的
[00:10:32.460 --> 00:10:36.260]  但是風水就是一般選屋的常識
[00:10:36.260 --> 00:10:38.360]  其實風水就是一般選屋的常識
[00:10:38.360 --> 00:10:40.560]  和一般的住家原則沒什麼不同
[00:10:40.560 --> 00:10:42.560]  和一般住家原則沒什麼分別的
[00:10:42.560 --> 00:10:46.560]  可是他把算命跟風水連在一起
[00:10:46.560 --> 00:10:49.960]  但是他一旦把算命風水放在一起
[00:10:49.960 --> 00:10:50.960]  變成迷信了
[00:10:50.960 --> 00:10:52.260]  那就變成迷信了
[00:10:52.260 --> 00:10:54.760]  看起來這個經紀人很有見識
[00:10:54.760 --> 00:10:56.760]  看這個經紀人好像很有見識
[00:10:56.760 --> 00:11:00.160]  但是他後來就說有一個白人找他買房子
[00:11:00.160 --> 00:11:04.060]  但他跟著又說有一個白人找他買屋
[00:11:04.060 --> 00:11:05.860]  看見他是華人就問他
[00:11:05.860 --> 00:11:07.560]  這個房子風水怎麼樣
[00:11:07.560 --> 00:11:09.160]  見到他是華人就問他
[00:11:09.160 --> 00:11:11.060]  你覺得風水怎麼樣這間屋
[00:11:11.060 --> 00:11:15.460]  這個經紀人說這個房子你喜歡
[00:11:15.460 --> 00:11:18.960]  經紀人就說你看這間屋你喜歡的話
[00:11:18.960 --> 00:11:20.960]  空氣好陽光充足
[00:11:20.960 --> 00:11:23.160]  空氣好陽光充足
[00:11:23.160 --> 00:11:25.160]  房間安排都合乎常理
[00:11:25.160 --> 00:11:27.560]  房間的安排都很好的話
[00:11:27.560 --> 00:11:29.160]  所以風水好的
[00:11:29.160 --> 00:11:30.360]  那就是風水好的
[00:11:30.360 --> 00:11:32.760]  他沒有澄清自己不相信風水
[00:11:32.760 --> 00:11:35.060]  但他沒有澄清他自己不相信風水
[00:11:35.060 --> 00:11:37.260]  可是別人可不以為這樣
[00:11:37.260 --> 00:11:38.760]  但別人不以為是這樣
[00:11:38.760 --> 00:11:40.460]  所以覺得要看風水的
[00:11:40.460 --> 00:11:41.760]  連外國人都這樣
[00:11:41.760 --> 00:11:43.160]  所以就覺得要看風水
[00:11:43.160 --> 00:11:44.160]  連外國人都是這樣
[00:11:44.160 --> 00:11:47.360]  那麼以色列人如果是想要豐收的話
[00:11:47.360 --> 00:11:49.560]  那以色列人如果要豐收的話
[00:11:49.560 --> 00:11:51.960]  那一定要按著當地人的方法
[00:11:51.960 --> 00:11:53.660]  那一定要按著當地人的方法
[00:11:53.660 --> 00:11:54.760]  他們做什麼呢
[00:11:54.760 --> 00:11:55.660]  他們做什麼呢
[00:11:55.660 --> 00:11:57.960]  他們就拜豐收之神
[00:11:57.960 --> 00:11:59.960]  他們就拜豐收之神
[00:11:59.960 --> 00:12:01.660]  以色列人為了種地
[00:12:01.660 --> 00:12:03.360]  以色列人為了耕種
[00:12:03.360 --> 00:12:08.060]  原來跟當地人學是沒有什麼好講的
[00:12:08.060 --> 00:12:10.960]  本來跟當地人做就沒什麼好講的
[00:12:10.960 --> 00:12:14.560]  可是耕種常識跟拜巴黎連在一起
[00:12:14.560 --> 00:12:17.360]  但是跟拜巴黎聯在一起
[00:12:17.360 --> 00:12:21.060]  這個信仰就受了打折扣了
[00:12:21.060 --> 00:12:22.660]  這個信仰就打了折扣了
[00:12:22.660 --> 00:12:25.760]  因為巴黎的信仰是跟淫亂連在一起的
[00:12:25.760 --> 00:12:29.960]  因為巴黎的信仰是跟淫亂一起的
[00:12:29.960 --> 00:12:32.360]  如果以色列人要去拜巴黎
[00:12:32.360 --> 00:12:34.260]  如果以色列人要去拜巴黎
[00:12:34.260 --> 00:12:37.660]  女的就要去扮亞斯塔魯女神
[00:12:37.660 --> 00:12:40.860]  女的就要去扮這個女神亞斯塔魯
[00:12:40.860 --> 00:12:42.960]  在當地廟裡做妙計
[00:12:42.960 --> 00:12:44.960]  在廟裡面做妓女的
[00:12:44.960 --> 00:12:48.360]  這個男的就去扮巴黎
[00:12:48.360 --> 00:12:50.360]  那麼男的就要去扮巴黎
[00:12:50.360 --> 00:12:52.760]  去廟裡面和妙計做愛
[00:12:52.760 --> 00:12:55.360]  去廟裡面和妓女進行性行為
[00:12:55.360 --> 00:12:56.560]  有沒有用呢?
[00:12:56.560 --> 00:12:57.260]  有沒有用?
[00:12:57.260 --> 00:12:58.660]  有啊!很多女的
[00:12:58.660 --> 00:13:01.060]  以色列人不會生孩子
[00:13:01.060 --> 00:13:03.960]  很多當地人是生不了小朋友的
[00:13:03.960 --> 00:13:06.560]  所以到廟裡去做妙計
[00:13:06.560 --> 00:13:07.560]  真的懷孕了
[00:13:07.560 --> 00:13:09.460]  去了廟裡面又真的懷孕了
[00:13:09.460 --> 00:13:10.860]  為什麼?因為可能那個
[00:13:10.860 --> 00:13:13.160]  不會懷孕的原因是男的不會懷孕
[00:13:13.160 --> 00:13:15.360]  可能原因是男的不行
[00:13:15.360 --> 00:13:19.160]  所以在人性中最弱的
[00:13:19.160 --> 00:13:20.760]  最脆弱的弱點
[00:13:20.760 --> 00:13:22.760]  人性最脆弱的弱點
[00:13:22.760 --> 00:13:25.060]  以色列人就有了藉口
[00:13:25.060 --> 00:13:26.560]  以色列人有了藉口
[00:13:26.560 --> 00:13:28.760]  這是為了學耕地
[00:13:28.760 --> 00:13:30.460]  這個就是學耕種
[00:13:30.460 --> 00:13:32.760]  去廟裡面過夜就好了
[00:13:32.760 --> 00:13:34.460]  去廟裡面過夜不就行了
[00:13:34.460 --> 00:13:36.760]  戴上面具扮一下假神
[00:13:36.760 --> 00:13:38.360]  誰都不知道誰是誰
[00:13:38.360 --> 00:13:39.860]  戴面具扮一下假神
[00:13:39.860 --> 00:13:41.060]  你都不知道是誰
[00:13:41.060 --> 00:13:44.160]  你還可以跟不同的男的女的去做愛
[00:13:44.160 --> 00:13:46.960]  還可以跟不同男的女的發生關係
[00:13:46.960 --> 00:13:49.460]  所以有很多以色列人就去犯罪了
[00:13:49.460 --> 00:13:51.360]  所以很多以色列人就去犯罪了
[00:13:51.360 --> 00:13:54.560]  說不定你不拜這些淫亂的神
[00:13:54.560 --> 00:13:56.960]  你不拜這些淫亂的神
[00:13:56.960 --> 00:13:59.360]  或者你不看那個馬年運程
[00:13:59.360 --> 00:14:01.060]  你不去看馬年的運程
[00:14:01.060 --> 00:14:03.160]  但是你的人生目標和不和
[00:14:03.160 --> 00:14:05.660]  是不是和那個拜偶像的人差不多
[00:14:05.660 --> 00:14:06.760]  但是你人生的目標
[00:14:06.760 --> 00:14:08.760]  是不是和拜偶像的人差不多
[00:14:08.760 --> 00:14:11.360]  是不是你把耶穌當菩薩來拜
[00:14:11.360 --> 00:14:13.860]  你有沒有當耶穌做菩薩這樣去拜
[00:14:13.860 --> 00:14:16.760]  你在心裡面想的是有求必應
[00:14:16.760 --> 00:14:18.660]  你在想有求必應
[00:14:18.660 --> 00:14:20.760]  就好像我們來美國念書
[00:14:20.760 --> 00:14:22.360]  就好像我們來美國讀書
[00:14:22.360 --> 00:14:23.960]  畢業以後就找工作
[00:14:23.960 --> 00:14:25.160]  畢業之後我們去找工作
[00:14:25.160 --> 00:14:27.560]  你就禱告神求神給你一個好工作
[00:14:27.560 --> 00:14:29.760]  去禱告求神給好工作
[00:14:29.760 --> 00:14:30.960]  然後留下來
[00:14:30.960 --> 00:14:33.060]  有了工作就申請居留權
[00:14:33.060 --> 00:14:36.160]  找到工作就留下來申請居留權
[00:14:36.160 --> 00:14:37.560]  那你心裡很有感恩
[00:14:37.560 --> 00:14:39.160]  說這是神的安排
[00:14:39.160 --> 00:14:40.060]  你很感恩
[00:14:40.060 --> 00:14:41.560]  你說這是神的安排
[00:14:41.560 --> 00:14:42.860]  我要侍奉主
[00:14:42.860 --> 00:14:43.660]  我要愛主
[00:14:43.660 --> 00:14:44.760]  我現在要侍奉主
[00:14:44.760 --> 00:14:45.560]  我要愛主
[00:14:45.560 --> 00:14:47.160]  我要為主而活
[00:14:47.160 --> 00:14:48.360]  我要為主而活
[00:14:48.360 --> 00:14:51.960]  事實上我們開始看世界上的物質享受
[00:14:51.960 --> 00:14:55.060]  但我們開始看世界的物質享受
[00:14:55.060 --> 00:14:57.160]  然後我們就買大房子
[00:14:57.160 --> 00:14:58.160]  我們買大房子
[00:14:58.160 --> 00:14:59.760]  買大樓大屋
[00:14:59.760 --> 00:15:01.360]  買大車子
[00:15:01.360 --> 00:15:02.160]  買大車
[00:15:02.160 --> 00:15:03.160]  買大電視
[00:15:03.160 --> 00:15:04.060]  買大電視
[00:15:04.060 --> 00:15:05.360]  我們看電視
[00:15:05.360 --> 00:15:06.560]  我們看電視
[00:15:06.560 --> 00:15:08.360]  看股票
[00:15:08.360 --> 00:15:09.460]  看股票上落
[00:15:09.460 --> 00:15:11.660]  現在加一項看手機
[00:15:11.660 --> 00:15:13.060]  看手機
[00:15:13.060 --> 00:15:14.060]  互聯網
[00:15:14.060 --> 00:15:15.160]  看互聯網
[00:15:15.160 --> 00:15:17.160]  所以我們出賣我們的時間
[00:15:17.160 --> 00:15:19.360]  我們出賣了我們的時間
[00:15:19.360 --> 00:15:19.960]  精力
[00:15:19.960 --> 00:15:21.860]  然後我們說沒有時間讀經了
[00:15:21.860 --> 00:15:22.860]  接著我們說
