
[00:00:00.000 --> 00:00:02.800]  我們一起去領受神話語之前
[00:03:33.700 --> 00:03:35.700]  試過有一個人寄信去雜誌
[00:03:35.700 --> 00:03:39.700]  表達他做了基督徒幾十年的體會
[00:03:39.700 --> 00:03:41.700]  他說我回教會這麼多年
[00:03:41.700 --> 00:03:43.700]  聽了無數篇道
[00:03:43.700 --> 00:03:45.700]  坦白說
[00:03:45.700 --> 00:03:49.700]  都沒有一篇在我心裡留下深刻的印象
[00:03:49.700 --> 00:03:51.700]  我回想
[00:03:51.700 --> 00:03:53.700]  聽了都不記得
[00:03:53.700 --> 00:03:55.700]  其實他會問
[00:03:55.700 --> 00:03:57.700]  我回教會聽道
[00:03:57.700 --> 00:04:01.700]  其實有什麼用呢?
[00:04:01.700 --> 00:04:05.700]  這是不是你的心聲?
[00:04:05.700 --> 00:04:07.700]  所以聽多一堂
[00:04:07.700 --> 00:04:11.700]  好像沒什麼相干
[00:04:11.700 --> 00:04:13.700]  第二個星期
[00:04:13.700 --> 00:04:15.700]  編輯回覆他
[00:04:15.700 --> 00:04:17.700]  他說
[00:04:17.700 --> 00:04:19.700]  我很多年
[00:04:19.700 --> 00:04:21.700]  結婚之前
[00:04:21.700 --> 00:04:25.700]  很多年都是跟父母一起住
[00:04:25.700 --> 00:04:27.700]  吃了父母煮的飯
[00:04:27.700 --> 00:04:29.700]  其實我都不太記得
[00:04:29.700 --> 00:04:31.700]  他煮過什麼
[00:04:31.700 --> 00:04:33.700]  不過都養到我這麼大
[00:04:33.700 --> 00:04:36.700]  他用這句說話回應他
[00:04:36.700 --> 00:04:39.700]  我們聽無數篇道
[00:04:39.700 --> 00:04:41.700]  信主十年、二十年
[00:04:41.700 --> 00:04:43.700]  甚至三十年
[00:04:43.700 --> 00:04:46.700]  做一個簡單的統計
[00:04:46.700 --> 00:04:50.700]  信主十年以下的拍手
[00:04:50.700 --> 00:04:52.700]  一二三
[00:04:52.700 --> 00:04:54.700]  一二三
[00:04:54.700 --> 00:04:56.700]  信主十年以上的
[00:04:56.700 --> 00:04:58.700]  一二三
[00:04:58.700 --> 00:05:00.700]  很多Overt
[00:05:00.700 --> 00:05:03.700]  笑得這麼開心
[00:05:03.700 --> 00:05:06.700]  訪問一下那個
[00:05:06.700 --> 00:05:08.700]  為什麼有聖經
[00:05:08.700 --> 00:05:10.700]  有基督的啟示
[00:05:10.700 --> 00:05:12.700]  有先知
[00:05:12.700 --> 00:05:15.700]  以色列人還是差一點呢?
[00:05:15.700 --> 00:05:18.700]  我們說人要認識神
[00:05:18.700 --> 00:05:20.700]  人和神之間有什麼阻隔
[00:05:20.700 --> 00:05:23.700]  最大的阻隔就是人有罪
[00:05:23.700 --> 00:05:26.700]  最大的阻隔就是人不能直接見到神
[00:05:26.700 --> 00:05:28.700]  所以上帝
[00:05:28.700 --> 00:05:30.700]  道成肉身
[00:05:30.700 --> 00:05:32.700]  做了第一個最重要的動作
[00:05:32.700 --> 00:05:35.700]  他就是我們人不能直接見到神
[00:05:35.700 --> 00:05:37.700]  因為神是完美無瑕
[00:05:37.700 --> 00:05:40.700]  至尊聖潔的那個
[00:05:40.700 --> 00:05:42.700]  摩西曾經問上帝
[00:05:42.700 --> 00:05:44.700]  我可不可以見一下你的榮耀
[00:05:44.700 --> 00:05:46.700]  神說人不能見到神
[00:05:46.700 --> 00:05:49.700]  人見到神就會死
[00:05:49.700 --> 00:05:51.700]  所以神只是讓摩西見到
[00:05:51.700 --> 00:05:53.700]  上帝榮耀的背影
[00:05:53.700 --> 00:05:55.700]  還要用手
[00:05:55.700 --> 00:05:57.700]  神的手幫他遮擋
[00:05:57.700 --> 00:05:59.700]  放他在一個山洞裡
[00:05:59.700 --> 00:06:03.700]  人只能夠一點點看到神榮耀的背影
[00:06:03.700 --> 00:06:05.700]  不能直接見到神
[00:06:05.700 --> 00:06:07.700]  所以神讓耶穌基督來
[00:06:07.700 --> 00:06:08.700]  不是就這樣來
[00:06:08.700 --> 00:06:11.700]  是由神的兒子道成肉身
[00:06:11.700 --> 00:06:13.700]  你聽過道成肉身嗎?
[00:06:13.700 --> 00:06:18.700]  我聽過一個例子
[00:06:18.700 --> 00:06:20.700]  有一隻小鳥
[00:06:20.700 --> 00:06:22.700]  在一個很冷的冬天
[00:06:22.700 --> 00:06:33.700]  它想撞過一個玻璃透明的房子
[00:06:33.700 --> 00:06:35.700]  它想撞過玻璃
[00:06:35.700 --> 00:06:37.700]  衝進房子裡
[00:06:37.700 --> 00:06:38.700]  但是進不了
[00:06:38.700 --> 00:06:39.700]  因為天氣太冷
[00:06:39.700 --> 00:06:43.700]  屋主決定開放自己的貨倉
[00:06:43.700 --> 00:06:46.700]  讓小鳥進去休息
[00:06:46.700 --> 00:06:47.700]  但是開了門
[00:06:47.700 --> 00:06:49.700]  小鳥不肯進去
[00:06:49.700 --> 00:06:50.700]  小鳥不肯進去
[00:06:50.700 --> 00:06:52.700]  用了很多方法
[00:06:52.700 --> 00:06:53.700]  吹口哨
[00:06:53.700 --> 00:06:54.700]  小鳥也不肯進去
[00:06:54.700 --> 00:06:57.700]  屋主就想
[00:06:57.700 --> 00:07:01.700]  如果我能夠扮成一隻小鳥
[00:07:01.700 --> 00:07:04.700]  然後帶小鳥飛進屋裡
[00:07:04.700 --> 00:07:05.700]  就可以幫助小鳥
[00:07:05.700 --> 00:07:07.700]  不用在嚴寒裡冷得
[00:07:07.700 --> 00:07:10.700]  小鳥可能會冷死
[00:07:10.700 --> 00:07:11.700]  一樣
[00:07:11.700 --> 00:07:12.700]  上帝說
[00:07:12.700 --> 00:07:15.700]  當耶穌基督道成肉身之後
[00:07:15.700 --> 00:07:17.700]  神的兒子成為一個人
[00:07:17.700 --> 00:07:19.700]  一個有血有肉
[00:07:19.700 --> 00:07:21.700]  成為人的樣式
[00:07:21.700 --> 00:07:23.700]  來跟我們溝通
[00:07:23.700 --> 00:07:26.700]  是按照我們人的需要
[00:07:26.700 --> 00:07:30.700]  雖然神透過宇宙萬物的創造
[00:07:30.700 --> 00:07:31.700]  啟示他的榮美
[00:07:31.700 --> 00:07:33.700]  他的榮耀能力
[00:07:33.700 --> 00:07:35.700]  又透過神的代言人先知
[00:07:35.700 --> 00:07:38.700]  又透過先知寫下的聖經
[00:07:38.700 --> 00:07:40.700]  預告了很多年
[00:07:40.700 --> 00:07:41.700]  會有基督來
[00:07:41.700 --> 00:07:43.700]  還有施洗日漢來之前
[00:07:43.700 --> 00:07:45.700]  應驗了以塞亞書的預言
[00:07:45.700 --> 00:07:47.700]  然後基督來
[00:07:47.700 --> 00:07:48.700]  又按聖經所說
[00:07:48.700 --> 00:07:50.700]  聖經怎樣預言神的兒子
[00:07:50.700 --> 00:07:52.700]  耶穌就來應驗
[00:07:52.700 --> 00:07:54.700]  對照著聖經所說的話
[00:07:54.700 --> 00:07:56.700]  一一去應驗
[00:07:56.700 --> 00:07:59.700]  神在人子身上所說的事
[00:07:59.700 --> 00:08:02.700]  所以按照聖經所說的
[00:08:02.700 --> 00:08:04.700]  耶穌怎樣來
[00:08:04.700 --> 00:08:06.700]  事情就怎樣發生
[00:08:06.700 --> 00:08:10.700]  但為什麼猶太人還是不明白
[00:08:10.700 --> 00:08:11.700]  不明白
[00:08:11.700 --> 00:08:13.700]  和不認識耶穌呢?
[00:08:13.700 --> 00:08:15.700]  我們看看答案
[00:08:15.700 --> 00:08:17.700]  我們先讀今天的講道經文
[00:08:17.700 --> 00:08:18.700]  仰佛香七章
[00:08:18.700 --> 00:08:21.700]  我們讀十一至十五節
[00:08:21.700 --> 00:08:23.700]  十一至十五節
[00:08:23.700 --> 00:08:24.700]  預備起
[00:08:48.700 --> 00:08:49.700]  好,夠了
[00:08:49.700 --> 00:08:50.700]  十五節了
[00:08:50.700 --> 00:08:52.700]  這裡
[00:08:52.700 --> 00:08:53.700]  上次
[00:08:53.700 --> 00:08:56.700]  上個禮拜講到七章一到十節
[00:08:56.700 --> 00:08:58.700]  耶穌上去過節
[00:08:58.700 --> 00:09:00.700]  記得上過什麼節嗎?
[00:09:00.700 --> 00:09:02.700]  鑄蟠節
[00:09:02.700 --> 00:09:04.700]  在他們修成之後
[00:09:04.700 --> 00:09:05.700]  有鑄蟠節
[00:09:05.700 --> 00:09:06.700]  來到這裡呢?
[00:09:06.700 --> 00:09:08.700]  在節期何時呢?
[00:09:08.700 --> 00:09:11.700]  在七章一到十節
[00:09:11.700 --> 00:09:12.700]  在七章一到十節
[00:09:12.700 --> 00:09:13.700]  在七章一到十節
[00:09:13.700 --> 00:09:14.700]  在七章一到十節
[00:09:14.700 --> 00:09:15.700]  在七章一到十節
[00:09:15.700 --> 00:09:17.700]  在節期何時呢?
[00:09:17.700 --> 00:09:19.700]  在中間的時候
[00:09:19.700 --> 00:09:20.700]  是不是?
[00:09:20.700 --> 00:09:21.700]  在節期中間的時候
[00:09:21.700 --> 00:09:23.700]  耶穌就上去聖殿
[00:09:23.700 --> 00:09:24.700]  但耶穌上去之前
[00:09:24.700 --> 00:09:25.700]  人們就到處去找祂
[00:09:25.700 --> 00:09:28.700]  因為耶穌的名聲已經響遍了
[00:09:28.700 --> 00:09:32.700]  加利利和猶太人的城市
[00:09:32.700 --> 00:09:34.700]  他說:咦,祂不上來過節嗎?
[00:09:34.700 --> 00:09:36.700]  每個人都去找祂
[00:09:36.700 --> 00:09:39.700]  不過人們不敢公開去談論耶穌
[00:09:39.700 --> 00:09:41.700]  因為怕誰呢?
[00:09:41.700 --> 00:09:43.700]  怕猶太人
[00:09:43.700 --> 00:09:46.700]  有人呼應所形容的猶太人
[00:09:46.700 --> 00:09:49.700]  通常是用不信的猶太人
[00:09:49.700 --> 00:09:52.700]  是抵擋耶穌的猶太人
[00:09:52.700 --> 00:09:55.700]  是想殺死耶穌的猶太人
[00:09:55.700 --> 00:09:57.700]  他們對耶穌有很多的控訴
[00:09:57.700 --> 00:09:59.700]  想要捉拿祂
[00:09:59.700 --> 00:10:01.700]  但是他們說
[00:10:01.700 --> 00:10:03.700]  不敢公開談論祂
[00:10:03.700 --> 00:10:06.700]  所以為什麼人們不認識耶穌呢?
[00:10:06.700 --> 00:10:08.700]  他們知道耶穌能夠行神蹟
[00:10:08.700 --> 00:10:11.700]  知道耶穌有教導、有講道
[00:10:11.700 --> 00:10:14.700]  他說:咦,祂有沒有受過正統的訓練?
[00:10:14.700 --> 00:10:17.700]  以前猶太人如果讀書厲害
[00:10:17.700 --> 00:10:19.700]  自小聰明
[00:10:19.700 --> 00:10:21.700]  很小的時候就會被挑選
[00:10:21.700 --> 00:10:24.700]  成為法利塞人的門徒
[00:10:24.700 --> 00:10:25.700]  在那些學校
[00:10:25.700 --> 00:10:28.700]  你都聽過保羅在加瑪列門下
[00:10:28.700 --> 00:10:33.700]  以前那些猶太人在信仰上的文士
[00:10:33.700 --> 00:10:35.700]  或者法利塞人的學者
[00:10:35.700 --> 00:10:37.700]  那些老師
[00:10:37.700 --> 00:10:41.700]  就會被他們跟那些大師傅去學習
[00:10:41.700 --> 00:10:45.700]  有正統的宗教上的訓練
[00:10:45.700 --> 00:10:48.700]  他們說耶穌沒有受過正統的訓練
[00:10:48.700 --> 00:10:51.700]  為什麼他們對經典那麼熟悉呢?
[00:10:51.700 --> 00:10:55.700]  對摩西五經、對舊約聖經那麼熟悉
[00:10:55.700 --> 00:11:02.700]  我們再讀後面第24節
[00:11:02.700 --> 00:11:08.700]  24到27 預備起
[00:11:32.700 --> 00:11:34.700]  我自己到來的時候
[00:11:34.700 --> 00:11:37.700]  會有人知道我從哪裡來
[00:11:37.700 --> 00:11:38.700]  好
[00:11:38.700 --> 00:11:40.700]  這裡有講
[00:11:40.700 --> 00:11:43.700]  耶穌中間有回應
[00:11:43.700 --> 00:11:44.700]  我們待會讀
[00:11:44.700 --> 00:11:46.700]  這裡他們又是議論紛紛
[00:11:46.700 --> 00:11:51.700]  當耶穌說你們不要憑外貌去斷是非
[00:11:51.700 --> 00:11:54.700]  要用公平去斷是非
[00:11:54.700 --> 00:11:58.700]  因為在評斷耶穌的所作所為上
[00:11:58.700 --> 00:12:00.700]  他們有很多爭論
[00:12:00.700 --> 00:12:01.700]  前面十一、十二節說
[00:12:01.700 --> 00:12:03.700]  祂應該是好人
[00:12:03.700 --> 00:12:04.700]  祂不是
[00:12:04.700 --> 00:12:10.700]  祂是引導人走迷路的
[00:12:10.700 --> 00:12:12.700]  祂是壞人
[00:12:12.700 --> 00:12:13.700]  又說祂好
[00:12:13.700 --> 00:12:14.700]  又說祂不好
[00:12:14.700 --> 00:12:16.700]  又不敢公開談論祂
[00:12:16.700 --> 00:12:17.700]  來到這裡耶穌說
[00:12:17.700 --> 00:12:20.700]  你們不要用外貌去判定
[00:12:20.700 --> 00:12:22.700]  接著25節說
[00:12:22.700 --> 00:12:25.700]  祂還公開說
[00:12:25.700 --> 00:12:27.700]  為什麼那些領袖又不去
[00:12:27.700 --> 00:12:30.700]  那些權威的人士又沒有阻擋祂在聖殿
[00:12:30.700 --> 00:12:32.700]  大聲說話
[00:12:32.700 --> 00:12:36.700]  是不是那些權威人士都承認祂就是基督呢?
[00:12:36.700 --> 00:12:38.700]  就是尼塞亞救主呢?
[00:12:38.700 --> 00:12:39.700]  然後又說
[00:12:39.700 --> 00:12:44.700]  但是尼塞亞好像沒有人知道祂是從哪裡來
[00:12:44.700 --> 00:12:48.700]  但是我們知道耶穌是來自加利利的拿撒勒
[00:12:48.700 --> 00:12:50.700]  有很多紛爭
[00:12:50.700 --> 00:12:52.700]  最有趣我們再看最後
[00:12:52.700 --> 00:12:55.700]  第30和31節
[00:12:55.700 --> 00:12:57.700]  預備起
[00:13:00.700 --> 00:13:02.700]  耶穌即使沒有人下手
[00:13:02.700 --> 00:13:05.700]  也在大地之後還會有到
[00:13:05.700 --> 00:13:08.700]  但是人們仍有保守的信仰
[00:13:08.700 --> 00:13:10.700]  暗示基督在地之後
[00:13:10.700 --> 00:13:12.700]  發出暗地神職
[00:13:12.700 --> 00:13:14.700]  反而會給予人們的懇求
[00:13:14.700 --> 00:13:16.700]  多嗎?
[00:13:16.700 --> 00:13:20.700]  耶穌的回應又激怒了猶太人
[00:13:20.700 --> 00:13:22.700]  猶太人又想抓祂
[00:13:22.700 --> 00:13:25.700]  聖經又記載耶穌的時候還沒有到
[00:13:25.700 --> 00:13:30.700]  在執行上是有限制
[00:13:30.700 --> 00:13:35.700]  那些官那些權威的人
[00:13:35.700 --> 00:13:37.700]  很決心想抓耶穌
[00:13:37.700 --> 00:13:40.700]  但是執行的人聖經在後來記載
[00:13:40.700 --> 00:13:42.700]  那些人不敢下手
[00:13:42.700 --> 00:13:45.700]  因為耶穌是很與眾不同
[00:13:45.700 --> 00:13:49.700]  31節說有些信耶穌的人抓住一件事
[00:13:49.700 --> 00:13:53.700]  他說基督來承的神職會比祂多嗎?
[00:13:53.700 --> 00:13:59.700]  即是說祂所行的神職足夠證明祂就是基督
[00:13:59.700 --> 00:14:02.700]  這就是正正聖經所說的
[00:14:02.700 --> 00:14:03.700]  整個讓福音
[00:14:03.700 --> 00:14:05.700]  耶穌重覆了好幾次
[00:14:05.700 --> 00:14:06.700]  祂說你們不信
[00:14:06.700 --> 00:14:08.700]  我都聽聽我所做的事
[00:14:08.700 --> 00:14:10.700]  只是憑耶穌所做的事
[00:14:10.700 --> 00:14:12.700]  所作的神職其事
[00:14:12.700 --> 00:14:17.700]  就可以見證祂是從神來神的兒子
[00:14:17.700 --> 00:14:19.700]  所以有些人這樣想
[00:14:19.700 --> 00:14:21.700]  有些人另外一種想法
[00:14:21.700 --> 00:14:24.700]  這裡我們可以關切到有五個猶太人
[00:14:24.700 --> 00:14:28.700]  他們將來去認識耶穌的神職兒子
[00:14:28.700 --> 00:14:31.700]  第一個他們以外貌取人
[00:14:31.700 --> 00:14:32.700]  看耶穌
[00:14:32.700 --> 00:14:34.700]  第二他們看耶穌的出身
[00:14:34.700 --> 00:14:35.700]  外貌
[00:14:35.700 --> 00:14:37.700]  聖經都沒有說耶穌英俊
[00:14:37.700 --> 00:14:40.700]  舊約還說祂是很普通的
[00:14:40.700 --> 00:14:42.700]  祂做什麼工作?
[00:14:42.700 --> 00:14:44.700]  賈丙達
[00:14:44.700 --> 00:14:49.700]  知不知道九龍城的賈丙達道英文就是Carpenter
[00:14:49.700 --> 00:14:50.700]  賈丙達道
[00:14:50.700 --> 00:14:52.700]  所以如果你是一個跟從耶穌的人
[00:14:52.700 --> 00:14:54.700]  應該行去賈丙達道
[00:14:54.700 --> 00:14:56.700]  密宗耶穌基督
[00:14:56.700 --> 00:14:57.700]  說說小姐
[00:14:57.700 --> 00:15:00.700]  這裡他們看外貌
[00:15:00.700 --> 00:15:02.700]  加里尼從來沒有出過先知
[00:15:02.700 --> 00:15:03.700]  你記得第一章
[00:15:03.700 --> 00:15:06.700]  當拿旦葉聽到肥力說
[00:15:06.700 --> 00:15:10.700]  我們認識到聖經說的尼塞亞
[00:15:10.700 --> 00:15:11.700]  他是拿撒勒人
[00:15:11.700 --> 00:15:13.700]  他的回應是什麼?
[00:15:13.700 --> 00:15:17.700]  拿撒勒有什麼好東西?
[00:15:17.700 --> 00:15:20.700]  拿撒勒沒什麼出名的
[00:15:20.700 --> 00:15:22.700]  是不是?
[00:15:22.700 --> 00:15:24.700]  很特別
[00:15:24.700 --> 00:15:25.700]  我記得
[00:15:25.700 --> 00:15:27.700]  我試過有一次
[00:15:27.700 --> 00:15:30.700]  跟娃娃在電話裡溝通去旅行的事
[00:15:30.700 --> 00:15:32.700]  最近這個廣告用了
[00:15:32.700 --> 00:15:33.700]  我真的
[00:15:33.700 --> 00:15:35.700]  我有一天在工作
[00:15:35.700 --> 00:15:36.700]  在萬人會工作
[00:15:36.700 --> 00:15:38.700]  接到電話娃娃說
[00:15:38.700 --> 00:15:40.700]  五天四夜四千多元
[00:15:40.700 --> 00:15:42.700]  去巴黎好不好?
[00:15:42.700 --> 00:15:43.700]  好啊
[00:15:43.700 --> 00:15:44.700]  這麼好?
[00:15:44.700 --> 00:15:45.700]  好啊
[00:15:45.700 --> 00:15:47.700]  我收了線上去旅行社
[00:15:47.700 --> 00:15:48.700]  一坐下
[00:15:48.700 --> 00:15:50.700]  變了巴黎
[00:15:50.700 --> 00:15:51.700]  接著我說
[00:15:51.700 --> 00:15:52.700]  小聲點
[00:15:52.700 --> 00:15:54.700]  不是巴黎嗎?
[00:15:54.700 --> 00:15:55.700]  她說不是
[00:15:55.700 --> 00:15:56.700]  不是跟你說巴黎嗎?
[00:15:56.700 --> 00:15:57.700]  我說
[00:15:57.700 --> 00:15:58.700]  哦
[00:15:58.700 --> 00:15:59.700]  我聽錯了
[00:15:59.700 --> 00:16:02.700]  我說難怪你這麼開心
[00:16:02.700 --> 00:16:04.700]  我還想著五天四夜
[00:16:04.700 --> 00:16:07.700]  四千多元去巴黎
[00:16:07.700 --> 00:16:09.700]  聽錯了
[00:16:09.700 --> 00:16:10.700]  但這裡
[00:16:10.700 --> 00:16:12.700]  他們看什麼?
[00:16:12.700 --> 00:16:14.700]  他看拿撒勒
[00:16:14.700 --> 00:16:15.700]  有什麼好東西?
[00:16:15.700 --> 00:16:18.700]  加利利沒有出的才知道
[00:16:18.700 --> 00:16:20.700]  現在的世界
[00:16:20.700 --> 00:16:22.700]  這間大學畢業
[00:16:22.700 --> 00:16:24.700]  沒有什麼名人出過
[00:16:24.700 --> 00:16:25.700]  我們看什麼?
[00:16:25.700 --> 00:16:26.700]  看品牌
[00:16:26.700 --> 00:16:27.700]  是不是?
[00:16:27.700 --> 00:16:29.700]  看
[00:16:29.700 --> 00:16:30.700]  名牌
[00:16:30.700 --> 00:16:32.700]  看出身
[00:16:32.700 --> 00:16:33.700]  看出身
[00:16:33.700 --> 00:16:34.700]  看外貌
[00:16:34.700 --> 00:16:36.700]  看行業
[00:16:36.700 --> 00:16:37.700]  前面還說什麼?
[00:16:37.700 --> 00:16:40.700]  這個人沒有受過正統的教育
[00:16:40.700 --> 00:16:42.700]  他沒有學位
[00:16:42.700 --> 00:16:43.700]  他沒有碩士
[00:16:43.700 --> 00:16:47.700]  他不是大球隊
[00:16:47.700 --> 00:16:49.700]  他不是大公司
[00:16:49.700 --> 00:16:50.700]  行不行?
[00:16:50.700 --> 00:16:52.700]  人就是以外貌
[00:16:52.700 --> 00:16:53.700]  看出身
[00:16:53.700 --> 00:16:54.700]  第三
[00:16:54.700 --> 00:16:55.700]  看處境
[00:16:55.700 --> 00:16:56.700]  那裡還說
[00:16:56.700 --> 00:16:57.700]  兩趟的處境
[00:16:57.700 --> 00:16:58.700]  他說
[00:16:58.700 --> 00:16:59.700]  他們四處看
[00:16:59.700 --> 00:17:01.700]  又不敢公開討論
[00:17:01.700 --> 00:17:03.700]  因為怕猶太人
[00:17:03.700 --> 00:17:05.700]  因為知道猶太人想殺耶穌
[00:17:05.700 --> 00:17:07.700]  接著後面說
[00:17:07.700 --> 00:17:08.700]  耶穌站出來說
[00:17:08.700 --> 00:17:11.700]  那些人又不去禁止他
[00:17:11.700 --> 00:17:15.700]  那是不是權威機構接受了他?
[00:17:15.700 --> 00:17:17.700]  他們十五、十六
[00:17:17.700 --> 00:17:19.700]  在看處境
[00:17:19.700 --> 00:17:20.700]  看環境
[00:17:20.700 --> 00:17:23.700]  我們跟從神有沒有看環境?
[00:17:23.700 --> 00:17:25.700]  環境好
[00:17:25.700 --> 00:17:28.700]  現在西風日下
[00:17:28.700 --> 00:17:30.700]  都很難傳福音
[00:17:30.700 --> 00:17:31.700]  我都不敢見淨主
[00:17:31.700 --> 00:17:32.700]  甚至不敢在公司
[00:17:32.700 --> 00:17:34.700]  不敢同事在朋友那裡
[00:17:34.700 --> 00:17:37.700]  表露自己是基督徒身份
[00:17:37.700 --> 00:17:42.700]  在公司拿一本聖經出來
[00:17:42.700 --> 00:17:43.700]  還是不要了
[00:17:43.700 --> 00:17:45.700]  影印出來看就好了
[00:17:45.700 --> 00:17:47.700]  有沒有試過這樣?
[00:17:47.700 --> 00:17:51.700]  因為聖經是紅色邊
[00:17:51.700 --> 00:17:53.700]  黑色面
[00:17:53.700 --> 00:17:55.700]  那會不會包一包
[00:17:55.700 --> 00:17:57.700]  沒那麼懷疑呢?
[00:17:57.700 --> 00:17:59.700]  可能會
[00:17:59.700 --> 00:18:02.700]  我們有沒有看外貌?
[00:18:02.700 --> 00:18:03.700]  按出身
[00:18:03.700 --> 00:18:06.700]  甚至看環境
[00:18:06.700 --> 00:18:10.700]  接著他們憑經驗
[00:18:10.700 --> 00:18:12.700]  他們在想
[00:18:12.700 --> 00:18:15.700]  究竟他是不是好人呢?
[00:18:15.700 --> 00:18:17.700]  他是不是壞人呢?
[00:18:17.700 --> 00:18:19.700]  憑什麼去判斷呢?
[00:18:19.700 --> 00:18:20.700]  憑經驗之外
[00:18:20.700 --> 00:18:22.700]  他們要看權威
[00:18:22.700 --> 00:18:23.700]  看傳統
[00:18:23.700 --> 00:18:24.700]  我們讀剛才未讀的經文
