
[00:00:00.000 --> 00:00:02.800]  聖誕節當然我們知道是紀念
[00:08:23.120 --> 00:08:26.120]  至關乎萬民的」
[00:08:26.120 --> 00:08:29.120]  「因今天在大衛的城裏
[00:08:29.120 --> 00:08:32.120]  爲你們生了救主,就是
[00:08:32.120 --> 00:08:35.120]  主基督」
[00:08:35.120 --> 00:08:45.120]  「忽然有一隊天兵
[00:08:45.120 --> 00:08:48.120]  與那天使讚美上帝說」
[00:08:48.120 --> 00:09:01.120]  「衆天使離開他們
[00:09:01.120 --> 00:09:04.120]  昇天去了,牧羊的人
[00:09:04.120 --> 00:09:07.120]  彼此說:我們往瑪利亞去
[00:09:07.120 --> 00:09:10.120]  看看所成的事,就是
[00:09:10.120 --> 00:09:13.120]  主所指示我們的」
[00:09:15.120 --> 00:09:18.120]  「既然看見,就把天使
[00:09:18.120 --> 00:09:21.120]  論這孩子的話傳開了」
[00:09:21.120 --> 00:09:31.120]  「瑪利亞卻把這一切的事
[00:09:31.120 --> 00:09:34.120]  傳在心裏,反覆思想」
[00:09:42.120 --> 00:09:45.120]  這段記載很詳細地說到
[00:09:45.120 --> 00:09:48.120]  當時的背景,也說到
[00:09:48.120 --> 00:09:51.120]  當時是天使向牧羊人顯現
[00:09:51.120 --> 00:09:54.120]  那天使的信息
[00:09:54.120 --> 00:09:57.120]  牧羊人顯現了
[00:09:57.120 --> 00:10:00.120]  牧羊人的信息
[00:10:00.120 --> 00:10:03.120]  牧羊人的信息
[00:10:03.120 --> 00:10:06.120]  牧羊人的信息
[00:10:06.120 --> 00:10:09.120]  牧羊人的信息
[00:10:09.120 --> 00:10:11.120]  牧羊人的信息
[00:10:11.120 --> 00:10:14.120]  牧羊人的信息
[00:10:14.120 --> 00:10:17.120]  牧羊人的信息
[00:10:17.120 --> 00:10:20.120]  牧羊人的信息
[00:10:20.120 --> 00:10:23.120]  牧羊人的信息
[00:10:23.120 --> 00:10:26.120]  牧羊人的信息
[00:10:26.120 --> 00:10:29.120]  牧羊人的信息
[00:10:29.120 --> 00:10:32.120]  牧羊人的信息
[00:10:32.120 --> 00:10:35.120]  牧羊人的信息
[00:10:35.120 --> 00:10:38.120]  牧羊人的信息
[00:10:38.120 --> 00:10:41.120]  牧羊人的信息
[00:10:41.120 --> 00:10:44.120]  牧羊人的信息
[00:10:44.120 --> 00:10:47.120]  牧羊人的信息
[00:10:47.120 --> 00:10:50.120]  牧羊人的信息
[00:10:50.120 --> 00:10:53.120]  牧羊人的信息
[00:10:53.120 --> 00:10:56.120]  牧羊人的信息
[00:10:56.120 --> 00:10:59.120]  牧羊人的信息
[00:10:59.120 --> 00:11:02.120]  牧羊人的信息
[00:11:02.120 --> 00:11:05.120]  牧羊人的信息
[00:11:05.120 --> 00:11:08.120]  牧羊人的信息
[00:11:08.120 --> 00:11:11.120]  牧羊人的信息
[00:11:11.120 --> 00:11:14.120]  牧羊人的信息
[00:11:14.120 --> 00:11:17.120]  牧羊人的信息
[00:11:17.120 --> 00:11:20.120]  牧羊人的信息
[00:11:20.120 --> 00:11:23.120]  牧羊人的信息
[00:11:23.120 --> 00:11:26.120]  牧羊人的信息
[00:11:26.120 --> 00:11:29.120]  牧羊人的信息
[00:11:29.120 --> 00:11:32.120]  牧羊人的信息
[00:11:32.120 --> 00:11:35.120]  牧羊人的信息
[00:11:35.120 --> 00:11:38.120]  牧羊人的信息
[00:11:38.120 --> 00:11:41.120]  牧羊人的信息
[00:11:41.120 --> 00:11:44.120]  牧羊人的信息
[00:11:44.120 --> 00:11:47.120]  牧羊人的信息
[00:11:47.120 --> 00:11:50.120]  牧羊人的信息
[00:11:50.120 --> 00:11:53.120]  牧羊人的信息
[00:11:53.120 --> 00:11:56.120]  牧羊人的信息
[00:11:56.120 --> 00:11:59.120]  牧羊人的信息
[00:11:59.120 --> 00:12:02.120]  牧羊人的信息
[00:12:02.120 --> 00:12:05.120]  牧羊人的信息
[00:12:05.120 --> 00:12:08.120]  牧羊人的信息
[00:12:08.120 --> 00:12:11.120]  牧羊人的信息
[00:12:11.120 --> 00:12:14.120]  牧羊人的信息
[00:12:14.120 --> 00:12:17.120]  牧羊人的信息
[00:12:17.120 --> 00:12:20.120]  牧羊人的信息
[00:12:20.120 --> 00:12:23.120]  牧羊人的信息
[00:12:23.120 --> 00:12:26.120]  牧羊人的信息
[00:12:26.120 --> 00:12:29.120]  牧羊人的信息
[00:12:29.120 --> 00:12:32.120]  牧羊人的信息
[00:12:32.120 --> 00:12:35.120]  牧羊人的信息
[00:12:35.120 --> 00:12:38.120]  牧羊人的信息
[00:12:38.120 --> 00:12:41.120]  牧羊人的信息
[00:12:41.120 --> 00:12:44.120]  牧羊人的信息
[00:12:44.120 --> 00:12:47.120]  牧羊人的信息
[00:12:47.120 --> 00:12:50.120]  牧羊人的信息
[00:12:50.120 --> 00:12:53.120]  牧羊人的信息
[00:12:53.120 --> 00:12:56.120]  牧羊人的信息
[00:12:56.120 --> 00:12:59.120]  牧羊人的信息
[00:12:59.120 --> 00:13:02.120]  牧羊人的信息
[00:13:02.120 --> 00:13:05.120]  牧羊人的信息
[00:13:05.120 --> 00:13:08.120]  牧羊人的信息
[00:13:08.120 --> 00:13:11.120]  牧羊人的信息
[00:13:11.120 --> 00:13:14.120]  牧羊人的信息
[00:13:14.120 --> 00:13:17.120]  牧羊人的信息
[00:13:17.120 --> 00:13:20.120]  牧羊人的信息
[00:13:20.120 --> 00:13:23.120]  牧羊人的信息
[00:13:23.120 --> 00:13:26.120]  牧羊人的信息
[00:13:26.120 --> 00:13:29.120]  牧羊人的信息
[00:13:29.120 --> 00:13:32.120]  牧羊人的信息
[00:13:32.120 --> 00:13:35.120]  牧羊人的信息
[00:13:35.120 --> 00:13:38.120]  牧羊人的信息
[00:13:38.120 --> 00:13:41.120]  牧羊人的信息
[00:13:41.120 --> 00:13:44.120]  牧羊人的信息
[00:13:44.120 --> 00:13:47.120]  牧羊人的信息
[00:13:47.120 --> 00:13:50.120]  牧羊人的信息
[00:13:50.120 --> 00:13:53.120]  牧羊人的信息
[00:13:53.120 --> 00:13:56.120]  牧羊人的信息
[00:13:56.120 --> 00:13:59.120]  牧羊人的信息
[00:13:59.120 --> 00:14:02.120]  牧羊人的信息
[00:14:02.120 --> 00:14:05.120]  牧羊人的信息
[00:14:05.120 --> 00:14:08.120]  牧羊人的信息
[00:14:08.120 --> 00:14:11.120]  牧羊人的信息
[00:14:11.120 --> 00:14:14.120]  牧羊人的信息
[00:14:14.120 --> 00:14:17.120]  牧羊人的信息
[00:14:17.120 --> 00:14:20.120]  牧羊人的信息
[00:14:20.120 --> 00:14:23.120]  牧羊人的信息
[00:14:23.120 --> 00:14:26.120]  牧羊人的信息
[00:14:26.120 --> 00:14:29.120]  牧羊人的信息
[00:14:29.120 --> 00:14:32.120]  牧羊人的信息
[00:14:32.120 --> 00:14:35.120]  牧羊人的信息
[00:14:35.120 --> 00:14:38.120]  牧羊人的信息
[00:14:38.120 --> 00:14:41.120]  牧羊人的信息
[00:14:41.120 --> 00:14:44.120]  牧羊人的信息
[00:14:44.120 --> 00:14:47.120]  牧羊人的信息
[00:14:47.120 --> 00:14:50.120]  牧羊人的信息
[00:14:50.120 --> 00:14:53.120]  牧羊人的信息
[00:14:53.120 --> 00:14:56.120]  牧羊人的信息
[00:14:56.120 --> 00:14:59.120]  牧羊人的信息
[00:14:59.120 --> 00:15:02.120]  牧羊人的信息
[00:15:02.120 --> 00:15:05.120]  牧羊人的信息
[00:15:05.120 --> 00:15:08.120]  牧羊人的信息
[00:15:08.120 --> 00:15:11.120]  牧羊人的信息
[00:15:11.120 --> 00:15:14.120]  牧羊人的信息
[00:15:14.120 --> 00:15:17.120]  牧羊人的信息
[00:15:17.120 --> 00:15:20.120]  牧羊人的信息
[00:15:20.120 --> 00:15:23.120]  牧羊人的信息
[00:15:23.120 --> 00:15:26.120]  牧羊人的信息
[00:15:26.120 --> 00:15:29.120]  牧羊人的信息
[00:15:29.120 --> 00:15:32.120]  牧羊人的信息
[00:15:32.120 --> 00:15:35.120]  牧羊人的信息
[00:15:35.120 --> 00:15:38.120]  牧羊人的信息
[00:15:38.120 --> 00:15:41.120]  牧羊人的信息
[00:15:41.120 --> 00:15:44.120]  牧羊人的信息
[00:15:44.120 --> 00:15:47.120]  牧羊人的信息
[00:15:47.120 --> 00:15:50.120]  牧羊人的信息
[00:15:50.120 --> 00:15:53.120]  牧羊人的信息
[00:15:53.120 --> 00:15:56.120]  牧羊人的信息
[00:15:56.120 --> 00:15:59.120]  牧羊人的信息
[00:15:59.120 --> 00:16:02.120]  牧羊人的信息
[00:16:02.120 --> 00:16:05.120]  牧羊人的信息
[00:16:05.120 --> 00:16:08.120]  牧羊人的信息
[00:16:08.120 --> 00:16:11.120]  牧羊人的信息
[00:16:11.120 --> 00:16:14.120]  牧羊人的信息
[00:16:14.120 --> 00:16:17.120]  牧羊人的信息
[00:16:17.120 --> 00:16:20.120]  牧羊人的信息
[00:16:20.120 --> 00:16:23.120]  牧羊人的信息
[00:16:23.120 --> 00:16:26.120]  牧羊人的信息
[00:16:26.120 --> 00:16:29.120]  牧羊人的信息
[00:16:29.120 --> 00:16:32.120]  牧羊人的信息
[00:16:32.120 --> 00:16:35.120]  牧羊人的信息
[00:16:35.120 --> 00:16:38.120]  牧羊人的信息
[00:16:38.120 --> 00:16:41.120]  牧羊人的信息
[00:16:41.120 --> 00:16:44.120]  牧羊人的信息
[00:16:44.120 --> 00:16:47.120]  牧羊人的信息
[00:16:47.120 --> 00:16:50.120]  牧羊人的信息
[00:16:50.120 --> 00:16:53.120]  牧羊人的信息
[00:16:53.120 --> 00:16:56.120]  牧羊人的信息
[00:16:56.120 --> 00:16:59.120]  牧羊人的信息
[00:16:59.120 --> 00:17:02.120]  牧羊人的信息
[00:17:02.120 --> 00:17:05.120]  牧羊人的信息
[00:17:05.120 --> 00:17:08.120]  牧羊人的信息
[00:17:08.120 --> 00:17:11.120]  牧羊人的信息
[00:17:11.120 --> 00:17:14.120]  牧羊人的信息
[00:17:14.120 --> 00:17:17.120]  牧羊人的信息
[00:17:17.120 --> 00:17:20.120]  牧羊人的信息
[00:17:20.120 --> 00:17:23.120]  牧羊人的信息
[00:17:23.120 --> 00:17:26.120]  牧羊人的信息
[00:17:26.120 --> 00:17:29.120]  牧羊人的信息
[00:17:29.120 --> 00:17:32.120]  牧羊人的信息
[00:17:32.120 --> 00:17:35.120]  牧羊人的信息
[00:17:35.120 --> 00:17:38.120]  牧羊人的信息
[00:17:38.120 --> 00:17:41.120]  牧羊人的信息
[00:17:41.120 --> 00:17:44.120]  牧羊人的信息
[00:17:44.120 --> 00:17:47.120]  牧羊人的信息
[00:17:47.120 --> 00:17:50.120]  牧羊人的信息
[00:17:50.120 --> 00:17:53.120]  牧羊人的信息
[00:17:53.120 --> 00:17:56.120]  牧羊人的信息
[00:17:56.120 --> 00:17:59.120]  牧羊人的信息
[00:17:59.120 --> 00:18:02.120]  牧羊人的信息
[00:18:02.120 --> 00:18:05.120]  牧羊人的信息
[00:18:05.120 --> 00:18:08.120]  牧羊人的信息
[00:18:08.120 --> 00:18:11.120]  牧羊人的信息
[00:18:11.120 --> 00:18:14.120]  牧羊人的信息
[00:18:14.120 --> 00:18:17.120]  牧羊人的信息
[00:18:17.120 --> 00:18:20.120]  牧羊人的信息
[00:18:20.120 --> 00:18:23.120]  牧羊人的信息
[00:18:23.120 --> 00:18:26.120]  牧羊人的信息
[00:18:26.120 --> 00:18:29.120]  牧羊人的信息
[00:18:29.120 --> 00:18:32.120]  牧羊人的信息
[00:18:32.120 --> 00:18:35.120]  牧羊人的信息
[00:18:35.120 --> 00:18:38.120]  牧羊人的信息
[00:18:38.120 --> 00:18:41.120]  牧羊人的信息
[00:18:41.120 --> 00:18:44.120]  牧羊人的信息
[00:18:44.120 --> 00:18:47.120]  牧羊人的信息
[00:18:47.120 --> 00:18:50.120]  牧羊人的信息
[00:18:50.120 --> 00:18:53.120]  牧羊人的信息
[00:18:53.120 --> 00:18:56.120]  牧羊人的信息
[00:18:56.120 --> 00:18:59.120]  牧羊人的信息
[00:18:59.120 --> 00:19:02.120]  牧羊人的信息
[00:19:02.120 --> 00:19:05.120]  牧羊人的信息
[00:19:05.120 --> 00:19:08.120]  牧羊人的信息
[00:19:08.120 --> 00:19:11.120]  牧羊人的信息
[00:19:11.120 --> 00:19:14.120]  牧羊人的信息
[00:19:14.120 --> 00:19:17.120]  牧羊人的信息
[00:19:17.120 --> 00:19:20.120]  牧羊人的信息
[00:19:20.120 --> 00:19:23.120]  牧羊人的信息
[00:19:23.120 --> 00:19:26.120]  牧羊人的信息
[00:19:26.120 --> 00:19:29.120]  牧羊人的信息
[00:19:29.120 --> 00:19:32.120]  牧羊人的信息
[00:19:32.120 --> 00:19:35.120]  牧羊人的信息
[00:19:35.120 --> 00:19:38.120]  牧羊人的信息
[00:19:38.120 --> 00:19:41.120]  牧羊人的信息
[00:19:41.120 --> 00:19:44.120]  牧羊人的信息
[00:19:44.120 --> 00:19:47.120]  牧羊人的信息
[00:19:47.120 --> 00:19:50.120]  牧羊人的信息
[00:19:50.120 --> 00:19:53.120]  牧羊人的信息
[00:19:53.120 --> 00:19:56.120]  牧羊人的信息
[00:19:56.120 --> 00:19:59.120]  牧羊人的信息
[00:19:59.120 --> 00:20:02.120]  牧羊人的信息
[00:20:02.120 --> 00:20:05.120]  牧羊人的信息
[00:20:05.120 --> 00:20:08.120]  牧羊人的信息
[00:20:08.120 --> 00:20:11.120]  牧羊人的信息
[00:20:11.120 --> 00:20:14.120]  牧羊人的信息
[00:20:14.120 --> 00:20:17.120]  牧羊人的信息
[00:20:17.120 --> 00:20:20.120]  牧羊人的信息
[00:20:20.120 --> 00:20:23.120]  牧羊人的信息
[00:20:23.120 --> 00:20:26.120]  牧羊人的信息
[00:20:26.120 --> 00:20:29.120]  牧羊人的信息
[00:20:29.120 --> 00:20:32.120]  牧羊人的信息
[00:20:32.120 --> 00:20:35.120]  牧羊人的信息
[00:20:35.120 --> 00:20:38.120]  牧羊人的信息
[00:20:38.120 --> 00:20:41.120]  牧羊人的信息
[00:20:41.120 --> 00:20:44.120]  牧羊人的信息
[00:20:44.120 --> 00:20:47.120]  牧羊人的信息
[00:20:47.120 --> 00:20:50.120]  牧羊人的信息
[00:20:50.120 --> 00:20:53.120]  牧羊人的信息
[00:20:53.120 --> 00:20:56.120]  牧羊人的信息
[00:20:56.120 --> 00:20:59.120]  牧羊人的信息
[00:20:59.120 --> 00:21:02.120]  牧羊人的信息
[00:21:02.120 --> 00:21:05.120]  牧羊人的信息
[00:21:05.120 --> 00:21:08.120]  牧羊人的信息
[00:21:08.120 --> 00:21:11.120]  牧羊人的信息
[00:21:11.120 --> 00:21:14.120]  牧羊人的信息
[00:21:14.120 --> 00:21:17.120]  牧羊人的信息
[00:21:17.120 --> 00:21:20.120]  牧羊人的信息
[00:21:20.120 --> 00:21:23.120]  牧羊人的信息
[00:21:23.120 --> 00:21:26.120]  牧羊人的信息
[00:21:26.120 --> 00:21:29.120]  牧羊人的信息
[00:21:29.120 --> 00:21:32.120]  牧羊人的信息
[00:21:32.120 --> 00:21:35.120]  牧羊人的信息
[00:21:35.120 --> 00:21:38.120]  牧羊人的信息
[00:21:38.120 --> 00:21:41.120]  牧羊人的信息
[00:21:41.120 --> 00:21:44.120]  牧羊人的信息
[00:21:44.120 --> 00:21:47.120]  牧羊人的信息
[00:21:47.120 --> 00:21:50.120]  牧羊人的信息
[00:21:50.120 --> 00:21:53.120]  牧羊人的信息
[00:21:53.120 --> 00:21:56.120]  牧羊人的信息
[00:21:56.120 --> 00:21:59.120]  牧羊人的信息
[00:21:59.120 --> 00:22:02.120]  牧羊人的信息
[00:22:02.120 --> 00:22:05.120]  牧羊人的信息
[00:22:05.120 --> 00:22:08.120]  牧羊人的信息
[00:22:08.120 --> 00:22:11.120]  牧羊人的信息
[00:22:11.120 --> 00:22:14.120]  牧羊人的信息
[00:22:14.120 --> 00:22:17.120]  牧羊人的信息
[00:22:17.120 --> 00:22:20.120]  牧羊人的信息
[00:22:20.120 --> 00:22:23.120]  牧羊人的信息
[00:22:23.120 --> 00:22:26.120]  牧羊人的信息
[00:22:26.120 --> 00:22:29.120]  牧羊人的信息
[00:22:29.120 --> 00:22:32.120]  牧羊人的信息
[00:22:32.120 --> 00:22:35.120]  牧羊人的信息
[00:22:35.120 --> 00:22:38.120]  牧羊人的信息
[00:22:38.120 --> 00:22:41.120]  牧羊人的信息
[00:22:41.120 --> 00:22:44.120]  牧羊人的信息
[00:22:44.120 --> 00:22:47.120]  牧羊人的信息
[00:22:47.120 --> 00:22:50.120]  牧羊人的信息
[00:22:50.120 --> 00:22:53.120]  牧羊人的信息
[00:22:53.120 --> 00:22:56.120]  牧羊人的信息
[00:22:56.120 --> 00:22:59.120]  牧羊人的信息
[00:22:59.120 --> 00:23:02.120]  牧羊人的信息
[00:23:02.120 --> 00:23:05.120]  牧羊人的信息
[00:23:05.120 --> 00:23:08.120]  牧羊人的信息
