
[00:00:00.000 --> 00:00:06.000]  2019年這一年我負責的訊息
[00:02:34.000 --> 00:02:38.000]  給他使用的一群人、一個群體
[00:02:38.000 --> 00:02:40.000]  我們一起祈禱
[00:02:40.000 --> 00:02:44.000]  慈愛主我們真的感謝祢讓我們可以經歷
[00:02:44.000 --> 00:02:47.000]  在敬拜裡面的那種震撼
[00:02:47.000 --> 00:02:50.000]  我們還需要更多的恩典
[00:02:50.000 --> 00:02:53.000]  是更加懂得一起去敬拜祢
[00:02:53.000 --> 00:02:55.000]  為著我們新一代的人
[00:02:55.000 --> 00:02:59.000]  在祢面前所領受很多超奇的恩賜
[00:02:59.000 --> 00:03:01.000]  我們獻上感恩
[00:03:01.000 --> 00:03:04.000]  但我們同時為著他們面對這個世代
[00:03:04.000 --> 00:03:07.000]  所有的掙扎、所有的壓力、所有的試探
[00:03:07.000 --> 00:03:10.000]  我們再一次將他們帶到祢的面前
[00:03:10.000 --> 00:03:13.000]  求主安著他們的傷痛
[00:03:13.000 --> 00:03:19.000]  安著他們受了惡者的攻擊
[00:03:19.000 --> 00:03:21.000]  受了世俗的損害
[00:03:21.000 --> 00:03:24.000]  他們需要祢的潔淨、需要祢的拯救
[00:03:24.000 --> 00:03:26.000]  求主祢施恩
[00:03:26.000 --> 00:03:28.000]  聽我們的禱告
[00:03:28.000 --> 00:03:32.000]  使我們真的可以看到
[00:03:32.000 --> 00:03:35.000]  祢的名字在我們一代接一代裡面
[00:03:35.000 --> 00:03:38.000]  是繼續被尊崇、被高舉
[00:03:38.000 --> 00:03:40.000]  我們這樣祈禱
[00:03:40.000 --> 00:03:41.000]  奉耶穌基督的聖名
[00:03:41.000 --> 00:03:42.000]  阿們
[00:04:05.000 --> 00:04:10.000]  第二代的音樂才華
[00:04:10.000 --> 00:04:12.000]  實在是非常之卓絕
[00:04:12.000 --> 00:04:13.000]  所以有感而發
[00:04:13.000 --> 00:04:15.000]  是帶出這樣的東西
[00:04:15.000 --> 00:04:16.000]  不過言歸正傳
[00:04:16.000 --> 00:04:19.000]  說回我要說的十次啟示錄
[00:04:19.000 --> 00:04:21.000]  今天第一講
[00:04:21.000 --> 00:04:22.000]  我的禱告就是
[00:04:22.000 --> 00:04:26.000]  我們能夠超乎所熟悉的啟示錄的經文
[00:04:26.000 --> 00:04:32.000]  也超乎我們過去對啟示錄的負面印象或迷惑
[00:04:32.000 --> 00:04:34.000]  我們所熟悉的啟示錄的經文
[00:04:34.000 --> 00:04:37.000]  我想不外乎兩三節吧
[00:04:37.000 --> 00:04:38.000]  看我站在門外
[00:04:38.000 --> 00:04:40.000]  叩門又有聽見我聲音
[00:04:40.000 --> 00:04:41.000]  就開門的
[00:04:41.000 --> 00:04:42.000]  熟悉的
[00:04:42.000 --> 00:04:43.000]  是不是聽過
[00:04:43.000 --> 00:04:45.000]  神要拆去他們的一切
[00:04:45.000 --> 00:04:46.000]  眼淚不再有
[00:04:46.000 --> 00:04:47.000]  死亡不再有
[00:04:47.000 --> 00:04:49.000]  悲哀哭號疼痛
[00:04:49.000 --> 00:04:51.000]  因為以前的事都過去了
[00:04:51.000 --> 00:04:53.000]  特別是安息禮拜的時候
[00:04:53.000 --> 00:04:56.000]  我們很多會引用這些經文
[00:04:56.000 --> 00:04:58.000]  除此之外
[00:04:58.000 --> 00:05:04.000]  我想隨便問一兩位
[00:05:04.000 --> 00:05:10.000]  請問你想起還有哪一節啟示錄的經文
[00:05:10.000 --> 00:05:12.000]  我想你想到的
[00:05:12.000 --> 00:05:15.000]  說666那個數目那個
[00:05:15.000 --> 00:05:17.000]  除此之外我們就覺得
[00:05:17.000 --> 00:05:20.000]  很難去理解這件事
[00:05:20.000 --> 00:05:24.000]  最近我看見一則新聞
[00:05:24.000 --> 00:05:29.000]  亦都再喚醒我自己一直成長以來
[00:05:29.000 --> 00:05:32.000]  所受的一些教導
[00:05:32.000 --> 00:05:34.000]  所聽的一些訊息
[00:05:34.000 --> 00:05:36.000]  令我對於啟示錄
[00:05:36.000 --> 00:05:39.000]  有一些敬而遠之
[00:05:39.000 --> 00:05:42.000]  而聽得越久
[00:05:42.000 --> 00:05:44.000]  類似這些訊息
[00:05:44.000 --> 00:05:47.000]  我越來越對於啟示錄
[00:05:47.000 --> 00:05:49.000]  不知道怎樣去理解它
[00:05:49.000 --> 00:05:51.000]  亦都不知道怎樣去對待它
[00:05:51.000 --> 00:05:54.000]  我覺得這是對於我自己個人
[00:05:54.000 --> 00:05:56.000]  以及對教會來說
[00:05:56.000 --> 00:05:58.000]  都是一個很大的虧損
[00:05:58.000 --> 00:06:01.000]  原來那些似是而非
[00:06:01.000 --> 00:06:03.000]  說得俗一點來說
[00:06:03.000 --> 00:06:06.000]  說得出就說的啟示錄的解法
[00:06:06.000 --> 00:06:08.000]  或者將啟示錄某一些的經文
[00:06:08.000 --> 00:06:13.000]  對照現在人世間某一些的歷史事件
[00:06:13.000 --> 00:06:16.000]  某一些世界具體的現象
[00:06:16.000 --> 00:06:18.000]  來套在一起的時候
[00:06:18.000 --> 00:06:22.000]  你發覺出現一個很糟糕的情況
[00:06:22.000 --> 00:06:25.000]  就是永遠都似是而非
[00:06:25.000 --> 00:06:28.000]  好像對又不是很對
[00:06:28.000 --> 00:06:29.000]  有沒有聽過?
[00:06:29.000 --> 00:06:31.000]  有沒有這樣的印象?
[00:06:31.000 --> 00:06:32.000]  你聽過些什麼?
[00:06:32.000 --> 00:06:34.000]  你記得些什麼?
[00:06:34.000 --> 00:06:35.000]  中東局勢
[00:06:35.000 --> 00:06:38.000]  阿瑪吉多頓大戰等等那些
[00:06:38.000 --> 00:06:40.000]  有一大輪的東西在說
[00:06:40.000 --> 00:06:43.000]  然後在裡面就試圖去到
[00:06:43.000 --> 00:06:47.000]  找哪一個的政治實體
[00:06:47.000 --> 00:06:51.000]  是啟示錄裡面有說的
[00:06:51.000 --> 00:06:54.000]  然後嘗試去從聖經
[00:06:54.000 --> 00:06:56.000]  來看今天的世局
[00:06:56.000 --> 00:06:57.000]  有沒有聽過這些?
[00:06:57.000 --> 00:06:59.000]  有沒有?
[00:06:59.000 --> 00:07:01.000]  很有市場性的
[00:07:01.000 --> 00:07:03.000]  很厲害的
[00:07:03.000 --> 00:07:06.000]  但是這些東西過多十年八年
[00:07:06.000 --> 00:07:07.000]  過多二三十年
[00:07:07.000 --> 00:07:09.000]  又不見了
[00:07:09.000 --> 00:07:10.000]  記不記得?
[00:07:10.000 --> 00:07:13.000]  有沒有聽過狄基督是誰?
[00:07:13.000 --> 00:07:15.000]  記不記得?
[00:07:15.000 --> 00:07:17.000]  我想有些新來的人
[00:07:17.000 --> 00:07:19.000]  新的信主的人
[00:07:19.000 --> 00:07:21.000]  就比較幸運
[00:07:21.000 --> 00:07:23.000]  還沒聽到
[00:07:23.000 --> 00:07:25.000]  哪個新的狄基督出現了
[00:07:25.000 --> 00:07:27.000]  我們這些老人家
[00:07:27.000 --> 00:07:29.000]  就是聽過好幾個狄基督
[00:07:29.000 --> 00:07:32.000]  不過滴滴下個個都不是
[00:07:32.000 --> 00:07:35.000]  滴滴下又個個都是
[00:07:35.000 --> 00:07:39.000]  所以我們要很小心去到面對
[00:07:39.000 --> 00:07:41.000]  就是我很緊張的就是說
[00:07:41.000 --> 00:07:46.000]  希望我們怎樣都將啟示錄
[00:07:46.000 --> 00:07:48.000]  最原汁原味
[00:07:48.000 --> 00:07:50.000]  最重要的信息
[00:07:50.000 --> 00:07:54.000]  放在我們的信仰群體裡面
[00:07:54.000 --> 00:07:57.000]  然後在那裡謙卑的說
[00:07:57.000 --> 00:07:59.000]  就算有一些很奧妙
[00:07:59.000 --> 00:08:03.000]  很所謂的先知預言式
[00:08:03.000 --> 00:08:05.000]  指向某時某日
[00:08:05.000 --> 00:08:07.000]  某時某降那些東西
[00:08:07.000 --> 00:08:09.000]  國際大事
[00:08:09.000 --> 00:08:10.000]  國際大趨勢
[00:08:10.000 --> 00:08:12.000]  我們對不起
[00:08:12.000 --> 00:08:13.000]  很ignorant
[00:08:13.000 --> 00:08:15.000]  一無所知
[00:08:15.000 --> 00:08:17.000]  都不要緊
[00:08:17.000 --> 00:08:18.000]  行不行?
[00:08:18.000 --> 00:08:20.000]  好過好像很有所知
[00:08:20.000 --> 00:08:23.000]  其實是曲解了聖經
[00:08:23.000 --> 00:08:24.000]  好像很有所知
[00:08:24.000 --> 00:08:29.000]  但是錯失了聖經啟示錄
[00:08:29.000 --> 00:08:30.000]  最原汁原味
[00:08:30.000 --> 00:08:33.000]  最重要的那個信息
[00:08:33.000 --> 00:08:35.000]  你說行嗎?
[00:08:35.000 --> 00:08:37.000]  那就看看吧
[00:08:37.000 --> 00:08:41.000]  經過2019年這個傻人
[00:08:41.000 --> 00:08:45.000]  十次跟你分享這個啟示錄之後
[00:08:45.000 --> 00:08:48.000]  到底我們是不是原地踏步
[00:08:48.000 --> 00:08:52.000]  還是說原來啟示錄
[00:08:52.000 --> 00:08:55.000]  真的是很清楚的
[00:08:55.000 --> 00:09:01.000]  是開啟展示上主的作為
[00:09:01.000 --> 00:09:04.000]  開啟展示我們所敬拜
[00:09:04.000 --> 00:09:07.000]  侍奉的耶穌基督
[00:09:07.000 --> 00:09:11.000]  真是昨日今日直到永遠
[00:09:11.000 --> 00:09:12.000]  都是一樣的
[00:09:12.000 --> 00:09:16.000]  人心靠恩德堅固才是好的
[00:09:16.000 --> 00:09:18.000]  使我們成為一班
[00:09:18.000 --> 00:09:23.000]  是能夠有硬正的信仰
[00:09:23.000 --> 00:09:26.000]  有很堅固的信仰的框架
[00:09:26.000 --> 00:09:30.000]  不管這個世界的局勢如何發展
[00:09:30.000 --> 00:09:35.000]  不管我們自己人生的歷程高低起伏
[00:09:35.000 --> 00:09:39.000]  我們都能夠成為那一個
[00:09:39.000 --> 00:09:46.000]  被上主所稱道為良善中心的僕人
[00:09:46.000 --> 00:09:52.000]  是德性可以與基督一同做寶座的人
[00:09:52.000 --> 00:09:53.000]  親愛的兄姊妹
[00:09:53.000 --> 00:09:58.000]  我是真誠的需要你的禱告
[00:09:58.000 --> 00:10:03.000]  因為我知道我是一個極之軟弱不堪的人
[00:10:03.000 --> 00:10:05.000]  但是同時我知道
[00:10:05.000 --> 00:10:07.000]  在我的軟弱不堪裡面
[00:10:07.000 --> 00:10:10.000]  這位拯救我呼召我的基督
[00:10:10.000 --> 00:10:14.000]  他仍然要叫我去高舉他的聖名
[00:10:14.000 --> 00:10:17.000]  最近有人在新聞那裡說到
[00:10:17.000 --> 00:10:20.000]  瑞典就有三千個人
[00:10:20.000 --> 00:10:24.000]  他們因為覺得自己的銀包
[00:10:24.000 --> 00:10:25.000]  我不知道你的銀包怎麼樣
[00:10:25.000 --> 00:10:27.000]  我的銀包都不算太厚
[00:10:27.000 --> 00:10:30.000]  卡也不算太多
[00:10:30.000 --> 00:10:33.000]  不過我都嫌自己帶多了
[00:10:33.000 --> 00:10:36.000]  其實現在最好就是一張信用卡
[00:10:36.000 --> 00:10:37.000]  一張八達通
[00:10:37.000 --> 00:10:39.000]  那就走天涯
[00:10:39.000 --> 00:10:41.000]  有時候我基本上都是這樣的
[00:10:41.000 --> 00:10:43.000]  不過因為要帶鎖匙等等
[00:10:43.000 --> 00:10:46.000]  瑞典人可能他的銀包越來越厚
[00:10:46.000 --> 00:10:48.000]  又加上一堆鎖匙
[00:10:48.000 --> 00:10:49.000]  覺得很麻煩
[00:10:49.000 --> 00:10:52.000]  有三千人就做了一件事
[00:10:52.000 --> 00:10:54.000]  你知道做了什麼事嗎
[00:10:54.000 --> 00:11:00.000]  就是將一個晶片植入自己的手裡
[00:11:00.000 --> 00:11:02.000]  你都覺得哎呀
[00:11:02.000 --> 00:11:06.000]  其實植入去都要有一些東西塞進去
[00:11:06.000 --> 00:11:08.000]  當然可以拿出來
[00:11:08.000 --> 00:11:10.000]  不過拿出來都是很笨的
[00:11:10.000 --> 00:11:12.000]  但他們覺得很方便
[00:11:12.000 --> 00:11:14.000]  接著兩手空空
[00:11:14.000 --> 00:11:17.000]  就在超級市場買東西
[00:11:17.000 --> 00:11:19.000]  上車就戴上去
[00:11:19.000 --> 00:11:21.000]  這樣就很方便
[00:11:21.000 --> 00:11:24.000]  有些基督徒就說
[00:11:24.000 --> 00:11:28.000]  我們一定要群起反對這件事
[00:11:28.000 --> 00:11:31.000]  因為種入晶片這個
[00:11:31.000 --> 00:11:37.000]  即是等於接受了受的印記
[00:11:37.000 --> 00:11:39.000]  從哪裡來
[00:11:39.000 --> 00:11:41.000]  聖經哪裡說這個晶片
[00:11:41.000 --> 00:11:43.000]  有沒有說這件事
[00:11:43.000 --> 00:11:46.000]  這件事到底基督徒應做不應做
[00:11:46.000 --> 00:11:47.000]  其實親愛的弟兄姊妹
[00:11:47.000 --> 00:11:50.000]  真的我們要很小心說話
[00:11:50.000 --> 00:11:54.000]  不要每次都罵基督徒可以做不可以做
[00:11:54.000 --> 00:11:56.000]  你不用去到這麼盡
[00:11:56.000 --> 00:12:01.000]  只是用常識來說話就可以了
[00:12:01.000 --> 00:12:04.000]  種東西進去人體裡很痛
[00:12:04.000 --> 00:12:06.000]  沒什麼必要吧
[00:12:06.000 --> 00:12:10.000]  如果你說這個大數據很危險
[00:12:10.000 --> 00:12:13.000]  什麼都被你操控
[00:12:13.000 --> 00:12:15.000]  我不喜歡
[00:12:15.000 --> 00:12:19.000]  從私隱的程度來說
[00:12:19.000 --> 00:12:21.000]  都已經夠了
[00:12:21.000 --> 00:12:25.000]  不用每次都罵我聖經已經預言了
[00:12:25.000 --> 00:12:28.000]  將來人人都會一粒晶片
[00:12:28.000 --> 00:12:30.000]  你聽過這些嗎
[00:12:30.000 --> 00:12:32.000]  我二十多年前
[00:12:32.000 --> 00:12:35.000]  都已經聽過一個做電子業的基督徒
[00:12:35.000 --> 00:12:37.000]  是說這些的
[00:12:37.000 --> 00:12:39.000]  但是說到今時今日
[00:12:39.000 --> 00:12:41.000]  我覺得有些事真的不說好過說
[00:12:41.000 --> 00:12:45.000]  因為接著下一步怎樣發展你又不知道
[00:12:45.000 --> 00:12:47.000]  是不是一定照你所說的發展
[00:12:47.000 --> 00:12:48.000]  我們又不知道
[00:12:48.000 --> 00:12:51.000]  所以親愛的弟兄姊妹小心一點
[00:12:51.000 --> 00:12:53.000]  不過有些人讀聖經
[00:12:53.000 --> 00:12:55.000]  很喜歡讀這些東西出來
[00:12:55.000 --> 00:12:57.000]  如果你覺得冒犯
[00:12:57.000 --> 00:12:58.000]  就真的對不起了
[00:12:58.000 --> 00:13:01.000]  我希望我這樣的冒犯
[00:13:01.000 --> 00:13:03.000]  是令到我們更加穩健一點
[00:13:03.000 --> 00:13:05.000]  不要將聖經沒有說的東西
[00:13:05.000 --> 00:13:07.000]  當成是聖經所說的
[00:13:07.000 --> 00:13:10.000]  他們瑞典那班人這樣做了這件事
[00:13:10.000 --> 00:13:12.000]  有些人就說什麼呢
[00:13:12.000 --> 00:13:14.000]  這裡就是聖經啟示六十三章
[00:13:14.000 --> 00:13:17.000]  十六至十八節所說的
[00:13:17.000 --> 00:13:20.000]  他又叫眾人無論大小貧富自主的為奴的
[00:13:20.000 --> 00:13:23.000]  都在右手上或在額上
[00:13:23.000 --> 00:13:25.000]  授一個印記
[00:13:25.000 --> 00:13:27.000]  除了那授印記
[00:13:27.000 --> 00:13:31.000]  有了授名和有授名數目的
[00:13:31.000 --> 00:13:33.000]  都不得做買賣
[00:13:33.000 --> 00:13:35.000]  是不是很重啊
[00:13:35.000 --> 00:13:39.000]  你聽不聽到我剛才讀這段經文說什麼
[00:13:39.000 --> 00:13:42.000]  就是右手呢
[00:13:42.000 --> 00:13:43.000]  額上呢
[00:13:43.000 --> 00:13:44.000]  授了印記
[00:13:44.000 --> 00:13:47.000]  那左腰那些呢
[00:13:47.000 --> 00:13:50.000]  那印記是不是就是這個chip啊
[00:13:50.000 --> 00:13:52.000]  什麼時候說是啊
[00:13:52.000 --> 00:13:56.000]  其實這些我就是特意用這個來刺激我們
[00:13:56.000 --> 00:13:59.000]  讓主憐憫我們
[00:13:59.000 --> 00:14:03.000]  不要被分了心去
[00:14:03.000 --> 00:14:05.000]  side track了
[00:14:05.000 --> 00:14:07.000]  那些我們真的不知道
[00:14:07.000 --> 00:14:11.000]  聖經肯定就不是指著這件事這麼具體來說的
[00:14:11.000 --> 00:14:14.000]  似層層也許
[00:14:14.000 --> 00:14:17.000]  但是是不是似層層就是啊
[00:14:17.000 --> 00:14:18.000]  不是啊
[00:14:18.000 --> 00:14:21.000]  那啟示錄最重要的是什麼呢
[00:14:21.000 --> 00:14:24.000]  最重要的就是告訴教會
[00:14:24.000 --> 00:14:27.000]  到底這位耶穌基督
[00:14:27.000 --> 00:14:31.000]  他現在在教會當中是怎麼樣的
[00:14:31.000 --> 00:14:33.000]  告訴教會
[00:14:33.000 --> 00:14:37.000]  當你們正在經歷這些這麼痛苦的
[00:14:37.000 --> 00:14:40.000]  人世間這麼絕望的迫害的時候
[00:14:40.000 --> 00:14:43.000]  你們的上帝到底在哪裡
[00:14:43.000 --> 00:14:45.000]  其實苦罪的問題
[00:14:45.000 --> 00:14:47.000]  上帝的全能
[00:14:47.000 --> 00:14:48.000]  上帝的眷顧
[00:14:48.000 --> 00:14:52.000]  我們剛才唱「這是天賦世界」
[00:14:52.000 --> 00:14:55.000]  到底他是怎麼樣的
[00:14:55.000 --> 00:15:01.000]  原來啟示錄是一卷很特別的聖經
[00:15:01.000 --> 00:15:03.000]  有三樣東西
[00:15:03.000 --> 00:15:06.000]  是他的獨特的地方
[00:15:06.000 --> 00:15:11.000]  這個對於大家來說可能是比較複雜的東西
[00:15:11.000 --> 00:15:15.000]  不過都是簡簡單單來跟你說一說
[00:15:15.000 --> 00:15:20.000]  也都希望你是有這個研究能力
[00:15:20.000 --> 00:15:21.000]  讀書能力的人
[00:15:21.000 --> 00:15:24.000]  你都明白到原來讀聖經
[00:15:24.000 --> 00:15:27.000]  不是這麼簡單的一件事情
[00:15:27.000 --> 00:15:31.000]  也都不是複雜到你完全不可以去理解
[00:15:31.000 --> 00:15:35.000]  不過當我們了解了這些基本的原則的時候
[00:15:35.000 --> 00:15:37.000]  我們不會被人欺騙
[00:15:37.000 --> 00:15:40.000]  我們不會自己亂去解釋
[00:15:40.000 --> 00:15:41.000]  行不行
[00:15:41.000 --> 00:15:43.000]  那你就聽著
[00:15:43.000 --> 00:15:44.000]  聽不聽得懂呢
[00:15:44.000 --> 00:15:46.000]  就是不是很明白之後
[00:15:46.000 --> 00:15:49.000]  你就再問我們教睦同工
[00:15:49.000 --> 00:15:52.000]  他們都會明白一點跟你說
[00:15:52.000 --> 00:15:56.000]  啟示錄是一卷書來的
[00:15:56.000 --> 00:15:59.000]  每一卷文字的東西
[00:15:59.000 --> 00:16:01.000]  有他的文體的
[00:16:01.000 --> 00:16:03.000]  有他的特質的
[00:16:03.000 --> 00:16:05.000]  譬如我寫一封信給翁啟建
[00:16:05.000 --> 00:16:07.000]  那不就順了
[00:16:07.000 --> 00:16:09.000]  那他就知道我明天要去哪裡
[00:16:09.000 --> 00:16:12.000]  想他幫我做什麼
[00:16:12.000 --> 00:16:15.000]  但如果我寫一首詩給翁啟建
[00:16:15.000 --> 00:16:17.000]  那又是不同的東西
[00:16:17.000 --> 00:16:19.000]  這個明白了吧
[00:16:19.000 --> 00:16:24.000]  如果我寫的那本書是小說
[00:16:24.000 --> 00:16:28.000]  和我寫的那本書是教科書
[00:16:28.000 --> 00:16:33.000]  那讀法那個研究的方法也是不同的
[00:16:33.000 --> 00:16:37.000]  啟示錄有三樣的特質
[00:16:37.000 --> 00:16:42.000]  第一樣就是叫做天啟文學
[00:16:42.000 --> 00:16:47.000]  英文叫做apocalyptic literature
[00:16:47.000 --> 00:16:50.000]  就是在主前二百年
[00:16:50.000 --> 00:16:52.000]  到主後一百年
[00:16:52.000 --> 00:16:55.000]  那些猶太民族中間
[00:16:55.000 --> 00:16:58.000]  他們因為民族的苦難
[00:16:58.000 --> 00:17:00.000]  受到這個迫害
[00:17:00.000 --> 00:17:03.000]  所以他們就有人
[00:17:03.000 --> 00:17:05.000]  就用古代人的名字
[00:17:05.000 --> 00:17:07.000]  來托他們的名字
[00:17:07.000 --> 00:17:09.000]  借他們的聲威
[00:17:09.000 --> 00:17:11.000]  但不是冒充
[00:17:11.000 --> 00:17:12.000]  因為大家都知道
[00:17:12.000 --> 00:17:14.000]  有這種寫作的方式
[00:17:14.000 --> 00:17:16.000]  目的就是要幫他們
[00:17:16.000 --> 00:17:20.000]  能夠看得超乎這個現實的世界
[00:17:20.000 --> 00:17:22.000]  看到終末的時候
[00:17:22.000 --> 00:17:26.000]  他們的上帝是會施恩請救他們的
[00:17:26.000 --> 00:17:32.000]  然後這種所謂天啟文學的表達方式
[00:17:32.000 --> 00:17:35.000]  因為有當權者來監視你
[00:17:35.000 --> 00:17:39.000]  所以用的措辭一定是隱晦的
[00:17:39.000 --> 00:17:40.000]  是用象徵的
[00:17:40.000 --> 00:17:42.000]  用夢想的
[00:17:42.000 --> 00:17:44.000]  是很怪誕的
[00:17:44.000 --> 00:17:47.000]  然後他們這些天啟文學
[00:17:47.000 --> 00:17:49.000]  是寫下的東西
[00:17:49.000 --> 00:17:51.000]  不是口述之後記下
[00:17:51.000 --> 00:17:53.000]  不是先知的宣講的東西
[00:17:53.000 --> 00:17:55.000]  是文筆寫出來
[00:17:55.000 --> 00:17:57.000]  是很工整的
[00:17:57.000 --> 00:17:59.000]  很有鋪排的
[00:17:59.000 --> 00:18:03.000]  而這種鋪排出來的結果
[00:18:03.000 --> 00:18:05.000]  它的工整
[00:18:05.000 --> 00:18:08.000]  是為了文學上的工整
[00:18:08.000 --> 00:18:14.000]  而不是為了時間上的先後次序排列
[00:18:14.000 --> 00:18:16.000]  你聽得明白嗎?
[00:18:16.000 --> 00:18:17.000]  還明白嗎?
[00:18:17.000 --> 00:18:19.000]  你還在醒覺嗎?
[00:18:19.000 --> 00:18:21.000]  講這個是什麼呢?
[00:18:21.000 --> 00:18:25.000]  講這個目的就是讓我們起碼知道
[00:18:25.000 --> 00:18:27.000]  啟示錄
[00:18:27.000 --> 00:18:30.000]  它是屬於天啟文學的其中一樣
[00:18:30.000 --> 00:18:37.000]  所以裡面的五個碗、六個印、七個號、幾匹馬
[00:18:37.000 --> 00:18:39.000]  是工整的排列
[00:18:39.000 --> 00:18:41.000]  不等於
[00:18:41.000 --> 00:18:43.000]  好像我們小時候一直聽
[00:18:43.000 --> 00:18:45.000]  有些傳道人來跟我們說
[00:18:45.000 --> 00:18:47.000]  有了這個號之後
[00:18:47.000 --> 00:18:50.000]  跟著這個號就是歷史的次序
[00:18:50.000 --> 00:18:52.000]  這樣來說話
[00:18:52.000 --> 00:18:54.000]  明白了嗎?
[00:18:54.000 --> 00:18:56.000]  第二件事
[00:18:56.000 --> 00:19:00.000]  啟示錄除了是天啟文學
[00:19:00.000 --> 00:19:04.000]  它還是上帝派他的僕人
[00:19:04.000 --> 00:19:07.000]  向他的教會來說話
[00:19:07.000 --> 00:19:10.000]  英文叫做Prophecy
[00:19:10.000 --> 00:19:13.000]  中文叫做先知講道
[00:19:13.000 --> 00:19:15.000]  或者先知宣講
[00:19:15.000 --> 00:19:17.000]  但是大家要記得
[00:19:17.000 --> 00:19:21.000]  先知宣講從來都有兩範
[00:19:21.000 --> 00:19:23.000]  而更重的那一範
[00:19:23.000 --> 00:19:25.000]  就是上帝的僕人
[00:19:25.000 --> 00:19:29.000]  向他的教會來說出上帝的心意
[00:19:29.000 --> 00:19:31.000]  需要安慰的時候安慰
[00:19:31.000 --> 00:19:33.000]  需要督責的時候督責
[00:19:33.000 --> 00:19:35.000]  是直接向他的百姓
[00:19:35.000 --> 00:19:37.000]  來喚醒他們的心靈
[00:19:37.000 --> 00:19:39.000]  使他們行在上帝的心意之中
[00:19:39.000 --> 00:19:43.000]  這一種是最重要的Prophecy
[00:19:43.000 --> 00:19:47.000]  其中當然包括未來會怎樣
[00:19:47.000 --> 00:19:51.000]  但是這個不是最著緊最重要
[00:19:51.000 --> 00:19:53.000]  所以我們基督教的信仰
[00:19:53.000 --> 00:19:56.000]  並不是幫你微卜先知
[00:19:56.000 --> 00:19:59.000]  我今天都要跟你再講一次
[00:19:59.000 --> 00:20:01.000]  有些教會
[00:20:01.000 --> 00:20:04.000]  時不時都會說有個先知來了
[00:20:04.000 --> 00:20:07.000]  幾十年前我都曾經有些人邀請我去
[00:20:07.000 --> 00:20:09.000]  去接近某些先知
[00:20:09.000 --> 00:20:11.000]  最近我都聽見有些人說
[00:20:11.000 --> 00:20:13.000]  他去聽某些先知
[00:20:13.000 --> 00:20:15.000]  為香港啊為中國啊
