
[00:00:00.000 --> 00:00:02.000]  今天面對一個題目
[00:01:09.820 --> 00:01:11.820]  我們不太接受你
[00:01:11.820 --> 00:01:13.820]  將男的搞到變女一樣
[00:01:13.820 --> 00:01:15.800]  當然
[00:01:15.800 --> 00:01:17.800]  你內裏的DNA
[00:01:17.800 --> 00:01:19.360]  沒得選擇的
[00:01:19.360 --> 00:01:20.040]  是不是
[00:01:20.040 --> 00:01:22.040]  A型 O型 B型
[00:01:22.040 --> 00:01:23.440]  O O negative
[00:01:23.440 --> 00:01:25.060]  沒得選擇的
[00:01:25.060 --> 00:01:27.060]  不過另一種就有得選擇的
[00:01:27.060 --> 00:01:28.720]  就好像這裏的
[00:01:28.720 --> 00:01:30.720]  週期性的選擇
[00:01:30.720 --> 00:01:32.720]  我請問今天大家
[00:01:32.720 --> 00:01:34.720]  有沒有人去XX樂那裏吃早餐呢
[00:01:34.720 --> 00:01:36.720]  有沒有呀
[00:01:36.720 --> 00:01:38.720]  只有我嗎
[00:01:38.720 --> 00:01:41.280]  其實我是很少的
[00:01:41.280 --> 00:01:43.280]  我大概一個月去一次
[00:01:43.280 --> 00:01:45.320]  因為你進去的時候
[00:01:45.320 --> 00:01:47.320]  見到這個餐牌其中一個的
[00:01:47.320 --> 00:01:49.960]  是不是有得選擇
[00:01:49.960 --> 00:01:51.480]  數一下今天有什麼
[00:01:51.480 --> 00:01:52.120]  皮蛋細肉
[00:01:52.120 --> 00:01:52.620]  真的呀
[00:01:52.620 --> 00:01:53.620]  今天又是這個
[00:01:53.620 --> 00:01:55.620]  柴魚花生粥
[00:01:55.620 --> 00:01:57.620]  真的又是這樣
[00:01:57.620 --> 00:01:59.620]  有沒有發覺
[00:01:59.620 --> 00:02:01.620]  這個是有得選擇的當中的
[00:02:01.620 --> 00:02:03.620]  沒得選擇呀
[00:02:03.620 --> 00:02:05.620]  不過這是週期性
[00:02:05.620 --> 00:02:07.620]  當然這些就算了
[00:02:07.620 --> 00:02:09.620]  骨子裏是沒得選擇的
[00:02:09.620 --> 00:02:11.620]  但你今天
[00:02:11.620 --> 00:02:13.620]  幾點來到有沒有得選擇呀
[00:02:13.620 --> 00:02:15.620]  我不是說那些
[00:02:15.620 --> 00:02:17.620]  OK
[00:02:17.620 --> 00:02:19.620]  你剛才奉獻的時候
[00:02:19.620 --> 00:02:21.620]  我不是說你放了多少
[00:02:21.620 --> 00:02:23.620]  是你的心放了什麼
[00:02:23.620 --> 00:02:25.620]  你可以說神呀
[00:02:25.620 --> 00:02:27.620]  我將我的渴慕放在你面前
[00:02:27.620 --> 00:02:29.620]  這些是週期性
[00:02:29.620 --> 00:02:31.620]  但是有些呢
[00:02:31.620 --> 00:02:33.620]  偶發性在人生裏面不是常常
[00:02:33.620 --> 00:02:35.620]  下面的PowerPoint
[00:02:35.620 --> 00:02:37.620]  如果這個人是你實屬
[00:02:37.620 --> 00:02:39.620]  一個掙扎
[00:02:39.620 --> 00:02:41.620]  一腳踩兩船的時候
[00:02:41.620 --> 00:02:43.620]  到底選左還是選右呢
[00:02:43.620 --> 00:02:45.620]  這個很真實的
[00:02:45.620 --> 00:02:47.620]  大家在結婚啦
[00:02:47.620 --> 00:02:49.620]  選科啦
[00:02:49.620 --> 00:02:51.620]  甚至每一樣
[00:02:51.620 --> 00:02:53.620]  我看到盡星的太太
[00:02:53.620 --> 00:02:55.620]  在基督的信仰裏面
[00:02:55.620 --> 00:02:57.620]  你是選擇過的
[00:02:57.620 --> 00:02:59.620]  我們信耶穌的時候不是逼的
[00:02:59.620 --> 00:03:01.620]  不是那些
[00:03:01.620 --> 00:03:03.620]  傳統的阿爸阿媽
[00:03:03.620 --> 00:03:05.620]  信耶穌我們就信耶穌
[00:03:05.620 --> 00:03:07.620]  是我們在某個情況裏面
[00:03:07.620 --> 00:03:09.620]  我們選擇過的
[00:03:09.620 --> 00:03:11.620]  我們願意選擇
[00:03:11.620 --> 00:03:13.620]  當然這些都是有得選擇的
[00:03:13.620 --> 00:03:15.620]  第三就是我提到的
[00:03:15.620 --> 00:03:17.620]  有些東西是很難
[00:03:17.620 --> 00:03:19.620]  甚為難的選擇
[00:03:19.620 --> 00:03:21.620]  舉個例
[00:03:21.620 --> 00:03:23.620]  有一個你曾經愛過的人
[00:03:23.620 --> 00:03:25.620]  但現在他說不愛你
[00:03:25.620 --> 00:03:27.620]  但你又要選擇
[00:03:27.620 --> 00:03:29.620]  在基督裏面愛他
[00:03:29.620 --> 00:03:31.620]  辛不辛苦啊
[00:03:31.620 --> 00:03:33.620]  很辛苦的
[00:03:33.620 --> 00:03:35.620]  還是不要講那麼深
[00:03:35.620 --> 00:03:37.620]  講一個人好不好
[00:03:37.620 --> 00:03:39.620]  阿伯拉罕
[00:03:39.620 --> 00:03:41.620]  99歲有個兒子
[00:03:41.620 --> 00:03:43.620]  神叫他怎樣啊
[00:03:43.620 --> 00:03:45.620]  獻上啊
[00:03:45.620 --> 00:03:47.620]  艱不艱難啊
[00:03:47.620 --> 00:03:49.620]  所以告訴大家其實
[00:03:49.620 --> 00:03:51.620]  我們無論有沒有得選擇
[00:03:51.620 --> 00:03:53.620]  或者周期性或者偶化性
[00:03:53.620 --> 00:03:55.620]  或者甚難的都要選擇
[00:03:55.620 --> 00:03:57.620]  不過今天我們要結束
[00:03:57.620 --> 00:03:59.620]  撒慕爾記的時候
[00:03:59.620 --> 00:04:01.620]  我們和大家進入一個經文
[00:04:01.620 --> 00:04:03.620]  看看撒慕爾
[00:04:03.620 --> 00:04:05.620]  他面對一件事
[00:04:05.620 --> 00:04:07.620]  對不起是大衛
[00:04:07.620 --> 00:04:09.620]  面對一件事
[00:04:09.620 --> 00:04:11.620]  我們叫做甚為艱難的選擇
[00:04:11.620 --> 00:04:13.620]  大家知不知道
[00:04:13.620 --> 00:04:15.620]  他有些什麼艱難的選擇
[00:04:15.620 --> 00:04:17.620]  看聖經
[00:04:17.620 --> 00:04:19.620]  其實你們看過的
[00:04:19.620 --> 00:04:21.620]  因為在
[00:04:21.620 --> 00:04:23.620]  我們的
[00:04:23.620 --> 00:04:25.620]  一個多月前的每日讀經
[00:04:25.620 --> 00:04:27.620]  是處理了問題
[00:04:27.620 --> 00:04:29.620]  我們一起讀一讀
[00:04:29.620 --> 00:04:31.620]  一起看看
[00:04:31.620 --> 00:04:33.620]  大衛
[00:04:33.620 --> 00:04:35.620]  他在生命裏面
[00:04:35.620 --> 00:04:37.620]  我想想為什麼將這張書
[00:04:37.620 --> 00:04:39.620]  放在撒慕爾記
[00:04:39.620 --> 00:04:41.620]  24張也是最後一張
[00:04:41.620 --> 00:04:45.620]  我們看一看大衛裏面
[00:04:45.620 --> 00:04:47.620]  面對著什麼艱難的選擇
[00:04:47.620 --> 00:04:51.620]  好
[00:04:51.620 --> 00:04:53.620]  我們請姊妹
[00:04:53.620 --> 00:04:55.620]  你們讀雙節好不好
[00:04:55.620 --> 00:04:57.620]  弟兄讀單節
[00:04:57.620 --> 00:04:59.620]  我們預備請姊妹來
[00:04:59.620 --> 00:05:01.620]  123來
[00:05:13.620 --> 00:05:15.620]  大衛早晨起來
[00:05:15.620 --> 00:05:17.620]  耶華的華臨到先知迦德
[00:05:17.620 --> 00:05:19.620]  就是大衛的
[00:05:19.620 --> 00:05:21.620]  先見說
[00:05:21.620 --> 00:05:33.620]  對他說
[00:05:33.620 --> 00:05:35.620]  你願意國中有
[00:05:35.620 --> 00:05:37.620]  七年的饑荒
[00:05:37.620 --> 00:05:39.620]  是在敵你敵人面前逃跑
[00:05:39.620 --> 00:05:41.620]  被追趕三個月
[00:05:41.620 --> 00:05:43.620]  是在你國中
[00:05:43.620 --> 00:05:45.620]  有三日的瘟疫
[00:05:45.620 --> 00:05:47.620]  現在你要揣摩思想
[00:05:47.620 --> 00:05:49.620]  我好回覆那猜我來的
[00:05:49.620 --> 00:06:03.620]  於是耶華
[00:06:03.620 --> 00:06:05.620]  降瘟疫於以色列人
[00:06:05.620 --> 00:06:07.620]  自早晨到
[00:06:07.620 --> 00:06:09.620]  鎖定的時候
[00:06:09.620 --> 00:06:11.620]  但直到別事吧
[00:06:11.620 --> 00:06:13.620]  民間死了七萬人
[00:06:13.620 --> 00:06:15.620]  第24節說
[00:06:15.620 --> 00:06:17.620]  大衛對迦德說
[00:06:17.620 --> 00:06:19.620]  我甚為難我願意落在耶華手裏
[00:06:19.620 --> 00:06:21.620]  什麼令他為難呢
[00:06:21.620 --> 00:06:23.620]  下面提醒我們
[00:06:23.620 --> 00:06:25.620]  他面對一個為難就是
[00:06:25.620 --> 00:06:27.620]  當他做錯了一件事
[00:06:27.620 --> 00:06:29.620]  我現在會稍為看一看
[00:06:29.620 --> 00:06:31.620]  神給他有三個
[00:06:31.620 --> 00:06:33.620]  沒得選擇又極艱難的選擇
[00:06:33.620 --> 00:06:37.620]  第一饑荒七年或三年
[00:06:37.620 --> 00:06:39.620]  說一些背景
[00:06:39.620 --> 00:06:41.620]  因為在撒慕爾記下
[00:06:41.620 --> 00:06:43.620]  24章相等於
[00:06:43.620 --> 00:06:45.620]  在歷代至上第21章
[00:06:45.620 --> 00:06:47.620]  是99.5
[00:06:47.620 --> 00:06:49.620]  是相同
[00:06:49.620 --> 00:06:51.620]  有幾個不同
[00:06:51.620 --> 00:06:53.620]  就是這個
[00:06:53.620 --> 00:06:55.620]  在撒慕爾記下說的
[00:06:55.620 --> 00:06:57.620]  七年的一個饑荒
[00:06:57.620 --> 00:06:59.620]  在歷代至上
[00:06:59.620 --> 00:07:01.620]  是說三年
[00:07:01.620 --> 00:07:03.620]  當然有不同的解釋
[00:07:03.620 --> 00:07:05.620]  為了大家的緣故
[00:07:05.620 --> 00:07:07.620]  三年的饑荒
[00:07:07.620 --> 00:07:09.620]  三年的戰敗
[00:07:09.620 --> 00:07:11.620]  三年的瘟疫
[00:07:11.620 --> 00:07:13.620]  這是他當日面對的一個
[00:07:13.620 --> 00:07:15.620]  這麼大的問題
[00:07:15.620 --> 00:07:17.620]  可不可以代入大衛的情況
[00:07:17.620 --> 00:07:19.620]  如果你一次做錯事
[00:07:19.620 --> 00:07:21.620]  你是皇帝
[00:07:21.620 --> 00:07:23.620]  但他要懲罰你們的子民
[00:07:23.620 --> 00:07:25.620]  任你選擇一樣
[00:07:25.620 --> 00:07:27.620]  這是大衛所說
[00:07:27.620 --> 00:07:29.620]  我們今天想透過這個經文
[00:07:29.620 --> 00:07:31.620]  稍為了解一些背景
[00:07:31.620 --> 00:07:33.620]  為什麼他會面對這個艱難的選擇
[00:07:33.620 --> 00:07:35.620]  這個選擇的結果又是什麼呢
[00:07:35.620 --> 00:07:37.620]  我們今天想看
[00:07:37.620 --> 00:07:39.620]  當然我們最後有個總結
[00:07:39.620 --> 00:07:41.620]  看看大衛一生中我們學到什麼
[00:07:41.620 --> 00:07:43.620]  第一點我們進發
[00:07:43.620 --> 00:07:45.620]  為什麼有這個艱難的臨到
[00:07:45.620 --> 00:07:47.620]  第一個powerpoint
[00:07:47.620 --> 00:07:49.620]  下一個powerpoint提醒我們
[00:07:49.620 --> 00:07:51.620]  正如我們的題目一樣
[00:07:51.620 --> 00:07:53.620]  是一個充滿選擇的
[00:07:53.620 --> 00:07:55.620]  先說說這張
[00:07:55.620 --> 00:07:57.620]  剛才我們看到
[00:07:57.620 --> 00:07:59.620]  是從別氏巴度彈
[00:07:59.620 --> 00:08:01.620]  即是說在以色列當時的地方
[00:08:01.620 --> 00:08:03.620]  最南邊和最北邊
[00:08:03.620 --> 00:08:05.620]  即是包括了
[00:08:05.620 --> 00:08:07.620]  紅色的箭嘴就是別氏巴
[00:08:07.620 --> 00:08:09.620]  紫色的箭嘴就是彈
[00:08:09.620 --> 00:08:11.620]  即是這一帶地方的人
[00:08:11.620 --> 00:08:13.620]  都會數點
[00:08:13.620 --> 00:08:15.620]  而且數點了九個多月
[00:08:15.620 --> 00:08:17.620]  在當中
[00:08:17.620 --> 00:08:19.620]  在這個地方的人死了
[00:08:19.620 --> 00:08:21.620]  七萬多
[00:08:21.620 --> 00:08:23.620]  給大家知道大概是什麼地方
[00:08:23.620 --> 00:08:25.620]  下一張powerpoint
[00:08:25.620 --> 00:08:27.620]  充滿挑戰的選擇
[00:08:27.620 --> 00:08:29.620]  有個細字
[00:08:29.620 --> 00:08:31.620]  是一個試探與試煉
[00:08:31.620 --> 00:08:37.620]  貓子說他是一個血有血肉的王
[00:08:37.620 --> 00:08:39.620]  今天我們
[00:08:39.620 --> 00:08:41.620]  我一路去預備這篇講章的時候
[00:08:41.620 --> 00:08:43.620]  有時我們發覺
[00:08:43.620 --> 00:08:45.620]  我們以為
[00:08:45.620 --> 00:08:47.620]  有個錯覺
[00:08:47.620 --> 00:08:49.620]  聖經裏面的人物
[00:08:49.620 --> 00:08:51.620]  是有皇冠在頂的
[00:08:51.620 --> 00:08:53.620]  天使保護對的
[00:08:53.620 --> 00:08:55.620]  是他百毒不侵
[00:08:55.620 --> 00:08:57.620]  但大家看到大衛
[00:08:57.620 --> 00:08:59.620]  肯定不是一個人
[00:08:59.620 --> 00:09:01.620]  聽過陳牧師講過訊息
[00:09:01.620 --> 00:09:03.620]  你就是那人
[00:09:03.620 --> 00:09:05.620]  聖經這樣講
[00:09:05.620 --> 00:09:07.620]  引述了一段經文
[00:09:07.620 --> 00:09:09.620]  他在這個挑戰裏面和我們一樣
[00:09:09.620 --> 00:09:11.620]  他有個內裏的一個血氣
[00:09:11.620 --> 00:09:13.620]  撒姆爾記下
[00:09:13.620 --> 00:09:15.620]  二十四章一節
[00:09:15.620 --> 00:09:17.620]  他只是簡單夜話又向以色列人發怒
[00:09:17.620 --> 00:09:19.620]  就激動大衛
[00:09:19.620 --> 00:09:21.620]  使他吩咐人去
[00:09:21.620 --> 00:09:23.620]  數點以色列和猶太人
[00:09:23.620 --> 00:09:25.620]  但歷代至上就講出一個
[00:09:25.620 --> 00:09:27.620]  靈界的狀況
[00:09:27.620 --> 00:09:29.620]  也是一個意願的情況
[00:09:29.620 --> 00:09:31.620]  就是有神有鬼
[00:09:31.620 --> 00:09:33.620]  撒旦起來攻擊以色列人
[00:09:33.620 --> 00:09:35.620]  激動大衛數點他們
[00:09:35.620 --> 00:09:37.620]  這個是在撒姆爾記沒有提到的
[00:09:37.620 --> 00:09:39.620]  就是歸咎於撒旦
[00:09:39.620 --> 00:09:41.620]  好像約伯的一樣
[00:09:41.620 --> 00:09:43.620]  但無論怎樣都好
[00:09:43.620 --> 00:09:45.620]  上帝仍然是掌權的那個
[00:09:45.620 --> 00:09:47.620]  楊一書說
[00:09:47.620 --> 00:09:49.620]  在我們心裏面比世界更大
[00:09:49.620 --> 00:09:53.620]  這個就是當時
[00:09:53.620 --> 00:09:55.620]  在裏面
[00:09:55.620 --> 00:09:57.620]  而歷代至上忍住了
[00:09:57.620 --> 00:09:59.620]  我想講什麼血氣呢
[00:09:59.620 --> 00:10:01.620]  雅各書說
[00:10:01.620 --> 00:10:03.620]  每一個人被誘惑或者被試探
[00:10:03.620 --> 00:10:05.620]  是因為自己的私慾
[00:10:05.620 --> 00:10:07.620]  這個私慾牽引他
[00:10:07.620 --> 00:10:09.620]  被誘惑
[00:10:09.620 --> 00:10:11.620]  如果作為一個大衛
[00:10:11.620 --> 00:10:13.620]  一個王的時候
[00:10:13.620 --> 00:10:15.620]  他現在已經平定四方
[00:10:15.620 --> 00:10:17.620]  他有一個很大的挑戰
[00:10:17.620 --> 00:10:19.620]  很大的慾望很大的誘惑
[00:10:19.620 --> 00:10:21.620]  到底能夠打仗的有多少人
[00:10:21.620 --> 00:10:23.620]  有多少馬
[00:10:23.620 --> 00:10:25.620]  如果你是黑社會大哥
[00:10:25.620 --> 00:10:27.620]  你會數下我到底有多少馬
[00:10:27.620 --> 00:10:29.620]  可以打的
[00:10:29.620 --> 00:10:31.620]  正是因為這一點
[00:10:31.620 --> 00:10:33.620]  他就去數點人數
[00:10:33.620 --> 00:10:35.620]  我叫做這一個
[00:10:35.620 --> 00:10:37.620]  是他裏面的血氣
[00:10:37.620 --> 00:10:39.620]  下一張powerpoint會有一個講
[00:10:39.620 --> 00:10:41.620]  有一個基督信仰裏面
[00:10:41.620 --> 00:10:43.620]  到今時今日
[00:10:43.620 --> 00:10:45.620]  影響我們屬靈的情況
[00:10:45.620 --> 00:10:47.620]  叫做博士德
[00:10:47.620 --> 00:10:49.620]  Richard Forstig
[00:10:49.620 --> 00:10:51.620]  他寫了三本書
[00:10:51.620 --> 00:10:53.620]  現在因為緣故就成了一本
[00:10:53.620 --> 00:10:55.620]  他叫做權、性
[00:10:55.620 --> 00:10:57.620]  和錢
[00:10:57.620 --> 00:10:59.620]  我不知道
[00:10:59.620 --> 00:11:01.620]  女士怎樣
[00:11:01.620 --> 00:11:03.620]  就很多男士來說
[00:11:03.620 --> 00:11:05.620]  我想這三個問題基本上是困惑著我們
[00:11:05.620 --> 00:11:07.620]  是不是
[00:11:07.620 --> 00:11:09.620]  我不知道是不是啊男士
[00:11:09.620 --> 00:11:11.620]  你有沒有面對錢的困惑
[00:11:11.620 --> 00:11:15.620]  你有沒有面對性的困惑
[00:11:15.620 --> 00:11:17.620]  你有沒有面對權力的困惑
[00:11:17.620 --> 00:11:19.620]  博士德就說有
[00:11:19.620 --> 00:11:21.620]  不過透過這三本書告訴我
[00:11:21.620 --> 00:11:23.620]  這個出路在哪裏
[00:11:23.620 --> 00:11:25.620]  大衛是對地道道的一個王
[00:11:25.620 --> 00:11:27.620]  所以他同樣有面對這個困惑
[00:11:27.620 --> 00:11:29.620]  他有這個軟弱
[00:11:29.620 --> 00:11:33.620]  所以當他
[00:11:33.620 --> 00:11:35.620]  數點人數的時候
[00:11:35.620 --> 00:11:37.620]  他的動機我相信
[00:11:37.620 --> 00:11:39.620]  不是真的想了解有多少
[00:11:39.620 --> 00:11:41.620]  以色列民
[00:11:41.620 --> 00:11:43.620]  他是想看手上有多少
[00:11:43.620 --> 00:11:45.620]  可以打仗的兵
[00:11:45.620 --> 00:11:47.620]  他的實力是怎樣
[00:11:47.620 --> 00:11:49.620]  這是他一個誘惑
[00:11:49.620 --> 00:11:51.620]  是一個權力的擺在裏面
[00:11:51.620 --> 00:11:53.620]  求主幫助我們
[00:11:53.620 --> 00:11:55.620]  我們真的要明白
[00:11:55.620 --> 00:11:57.620]  到底我們今天面對
[00:11:57.620 --> 00:11:59.620]  每一個選擇的時候
[00:11:59.620 --> 00:12:01.620]  到底我們的動機是一個權勢
[00:12:01.620 --> 00:12:03.620]  金錢
[00:12:03.620 --> 00:12:05.620]  還是性的一個挑戰
[00:12:05.620 --> 00:12:07.620]  還是我們因為愛上你的緣故
[00:12:07.620 --> 00:12:09.620]  而選擇
[00:12:09.620 --> 00:12:11.620]  大衛有內裡的血氣
[00:12:11.620 --> 00:12:13.620]  接著就會有情況出現
[00:12:13.620 --> 00:12:15.620]  大衛的血氣就是有驕傲
[00:12:15.620 --> 00:12:17.620]  有表現
[00:12:17.620 --> 00:12:19.620]  他會有show off
[00:12:19.620 --> 00:12:21.620]  有沒有人
[00:12:21.620 --> 00:12:23.620]  如有類同
[00:12:23.620 --> 00:12:25.620]  實屬真是真實
[00:12:25.620 --> 00:12:27.620]  但求主去鑑賞我們心
[00:12:27.620 --> 00:12:29.620]  有沒有人手上帶著一些A貨
[00:12:29.620 --> 00:12:33.620]  在我們當中
[00:12:33.620 --> 00:12:35.620]  知不知道什麼是A貨
[00:12:35.620 --> 00:12:37.620]  即不是正版的東西
[00:12:37.620 --> 00:12:39.620]  LA啦
[00:12:39.620 --> 00:12:41.620]  LV袋
[00:12:43.620 --> 00:12:45.620]  LV袋
[00:12:45.620 --> 00:12:47.620]  這個代表什麼
[00:12:47.620 --> 00:12:49.620]  戴這個袋的人有兩種心理狀態
[00:12:49.620 --> 00:12:51.620]  一是他的自我形象極低
[00:12:51.620 --> 00:12:53.620]  他自卑
[00:12:53.620 --> 00:12:55.620]  所以要戴這個袋告訴我
[00:12:55.620 --> 00:12:57.620]  我這個袋是幾千元
[00:12:57.620 --> 00:12:59.620]  幾千元
[00:12:59.620 --> 00:13:01.620]  不過幾千元的袋
[00:13:01.620 --> 00:13:03.620]  就算真的幾千元的袋
[00:13:03.620 --> 00:13:05.620]  有人說裝了幾毛錢
[00:13:05.620 --> 00:13:09.620]  這個就是什麼
[00:13:09.620 --> 00:13:11.620]  可能他裏面自卑自盜
[00:13:11.620 --> 00:13:13.620]  show off
[00:13:13.620 --> 00:13:15.620]  告訴別人我是怎樣
[00:13:15.620 --> 00:13:17.620]  其實等於開車
[00:13:17.620 --> 00:13:19.620]  天下間有很多種車
[00:13:19.620 --> 00:13:21.620]  日本車英國車法拉利車
[00:13:21.620 --> 00:13:23.620]  但很多人喜歡開法拉利和日本
[00:13:23.620 --> 00:13:25.620]  Toyota
[00:13:25.620 --> 00:13:27.620]  感覺是差不多
[00:13:27.620 --> 00:13:29.620]  都是這樣走
[00:13:29.620 --> 00:13:31.620]  不過坐上去
[00:13:31.620 --> 00:13:33.620]  那種驕傲那種show off
[00:13:33.620 --> 00:13:35.620]  大衛在數點人口的情況
[00:13:35.620 --> 00:13:37.620]  就是一個很實際的例子
[00:13:37.620 --> 00:13:39.620]  求主都幫助我們
[00:13:41.620 --> 00:13:43.620]  因為面對人生的選擇的時候
[00:13:43.620 --> 00:13:45.620]  到底這個選擇
[00:13:45.620 --> 00:13:47.620]  是你想表現你的驕傲
[00:13:47.620 --> 00:13:49.620]  還是按著聖經所提醒
[00:13:49.620 --> 00:13:51.620]  你去回應
[00:13:51.620 --> 00:13:55.620]  當然如果我們活在一個群體
[00:13:55.620 --> 00:13:57.620]  基督一個教會
[00:13:57.620 --> 00:13:59.620]  教會是什麼意思
[00:13:59.620 --> 00:14:01.620]  上帝揀選我們
[00:14:01.620 --> 00:14:03.620]  同樣大衛雖然是一個皇帝
[00:14:03.620 --> 00:14:05.620]  但神就不會讓他單單去面對
[00:14:05.620 --> 00:14:07.620]  他自己的生活狀況
[00:14:07.620 --> 00:14:09.620]  在旁邊有些人保守住他
[00:14:09.620 --> 00:14:11.620]  又是剛才
[00:14:11.620 --> 00:14:13.620]  我想講過
[00:14:13.620 --> 00:14:15.620]  幾個禮拜前牧師講過
[00:14:15.620 --> 00:14:17.620]  大衛面對他軟弱的地方
[00:14:17.620 --> 00:14:19.620]  有一個人指正他
[00:14:19.620 --> 00:14:21.620]  那叫拿丹先知
[00:14:21.620 --> 00:14:23.620]  同樣今天在你的面前
[00:14:23.620 --> 00:14:25.620]  當他數點人數的時候
[00:14:25.620 --> 00:14:27.620]  他面對一個掙扎的情況
[00:14:27.620 --> 00:14:29.620]  就在撒慕爾記下
[00:14:29.620 --> 00:14:31.620]  二十四章三節和第四節
[00:14:31.620 --> 00:14:33.620]  當我們去看聖經的時候
[00:14:33.620 --> 00:14:35.620]  表面這樣看
[00:14:35.620 --> 00:14:37.620]  原來我發覺不到他的精彩
[00:14:37.620 --> 00:14:39.620]  看回,給我留意一下
[00:14:39.620 --> 00:14:41.620]  數一下這兩章經文
[00:14:41.620 --> 00:14:43.620]  在
[00:14:43.620 --> 00:14:45.620]  充滿挑戰的選擇
[00:14:45.620 --> 00:14:47.620]  在撒慕爾記下
[00:14:47.620 --> 00:14:49.620]  二十四章
[00:14:49.620 --> 00:14:51.620]  對了
[00:14:51.620 --> 00:14:53.620]  我有個要拒絕
[00:14:53.620 --> 00:14:55.620]  或者不要堅持
[00:14:55.620 --> 00:14:57.620]  又或者是拒絕與堅持
[00:14:57.620 --> 00:14:59.620]  大衛身為一個皇
[00:14:59.620 --> 00:15:01.620]  他有很多
[00:15:01.620 --> 00:15:03.620]  真是神應該將相信
[00:15:03.620 --> 00:15:05.620]  擺了不少在他裏面
[00:15:05.620 --> 00:15:07.620]  是要提點他
[00:15:07.620 --> 00:15:09.620]  這次在這裏
[00:15:09.620 --> 00:15:11.620]  他擺了一個約甲
[00:15:11.620 --> 00:15:13.620]  而這個約甲
[00:15:13.620 --> 00:15:15.620]  也是要將他數點人口的一個大將軍
[00:15:15.620 --> 00:15:17.620]  這段經文
[00:15:17.620 --> 00:15:19.620]  有什麼提醒我們呢
[00:15:19.620 --> 00:15:21.620]  有什麼看到上帝
[00:15:21.620 --> 00:15:23.620]  那個愛在他裏面呢
[00:15:23.620 --> 00:15:25.620]  就是第三節
[00:15:25.620 --> 00:15:27.620]  他這樣說
[00:15:27.620 --> 00:15:29.620]  大家讀一讀看有沒有找到那種韻味出來
[00:15:29.620 --> 00:15:31.620]  好嗎
[00:15:31.620 --> 00:15:33.620]  撒慕爾記二十四章三節
[00:15:33.620 --> 00:15:35.620]  約甲對王說
[00:15:35.620 --> 00:15:37.620]  無論百姓多少
[00:15:37.620 --> 00:15:39.620]  願耶華你的神再加增八倍
[00:15:39.620 --> 00:15:41.620]  使我主我王
[00:15:41.620 --> 00:15:43.620]  親眼得見
[00:15:43.620 --> 00:15:45.620]  我主我王
[00:15:45.620 --> 00:15:47.620]  何必喜悅行者事呢
[00:15:47.620 --> 00:15:49.620]  何必喜悅行者事呢
[00:15:49.620 --> 00:15:53.620]  好平鋪直敘的一個經文
[00:15:53.620 --> 00:15:55.620]  即是說約甲
[00:15:55.620 --> 00:15:57.620]  告訴大衛
[00:15:57.620 --> 00:15:59.620]  你不用數啦
