
[00:00:00.000 --> 00:00:03.000]  我們講到以前,我們先禱告。
[00:02:04.000 --> 00:02:08.000]  是從一個憂傷的以及走到滿足,
[00:02:08.000 --> 00:02:10.000]  我們都很憂傷,對不對?
[00:02:10.000 --> 00:02:12.000]  過去幾個月你們憂傷不憂傷?
[00:02:12.000 --> 00:02:14.000]  都很煩惱。
[00:02:14.000 --> 00:02:20.000]  我們當教會的全道人的職事也好,
[00:02:20.000 --> 00:02:26.000]  所有有職位的人都很敏感,究竟怎麼聚會才好?
[00:02:26.000 --> 00:02:30.000]  往上崇拜好還是實體崇拜,對不對?
[00:02:30.000 --> 00:02:34.000]  現在一剎子來講,上個禮拜就說我們可以有擴美了,
[00:02:34.000 --> 00:02:36.000]  那我們也很緊張。
[00:02:36.000 --> 00:02:40.000]  好多教會一剎子幾個月都沒有反應過來,
[00:02:40.000 --> 00:02:44.000]  所以今天也是很多教會還煩惱,
[00:02:44.000 --> 00:02:47.000]  不能安排好場地,
[00:02:47.000 --> 00:02:52.000]  當然這個地方比較好一點,空間比較多一點,對不對?
[00:02:52.000 --> 00:02:54.000]  很多的煩惱,
[00:02:54.000 --> 00:02:59.000]  從這個煩惱當中怎麼一步一步地走到滿足的地步呢?
[00:02:59.000 --> 00:03:03.000]  所以我這個有四點,一個是分離的痛苦,
[00:03:03.000 --> 00:03:06.000]  這個要跑到十三章的三十三節開始,
[00:03:06.000 --> 00:03:10.000]  然後講到耶穌的離開,耶穌去幹什麼?
[00:03:10.000 --> 00:03:14.000]  他去為門徒預備這個地方,
[00:03:14.000 --> 00:03:17.000]  然後預備這個地方以後,怎麼去這個地方呢?
[00:03:17.000 --> 00:03:20.000]  就是耶穌是道路、真理、生命,
[00:03:20.000 --> 00:03:22.000]  然後這個路最後的滿足是什麼?
[00:03:22.000 --> 00:03:27.000]  就是我們可以從這條路可以回到天父的家裡邊去,
[00:03:27.000 --> 00:03:31.000]  看到那個天父,這個是人最大的滿足,對不對?
[00:03:31.000 --> 00:03:36.000]  這個是我從這個經文找出來的一個思路,
[00:03:36.000 --> 00:03:39.000]  但是從另外一角度來講,人是這樣看的,
[00:03:39.000 --> 00:03:45.000]  但是究竟耶穌這樣的離離合合對於天父來講有什麼意義呢?
[00:03:45.000 --> 00:03:49.000]  就從經文的下半段來講,九到十四節來講,
[00:03:49.000 --> 00:03:52.000]  在主耶穌跟門徒在一起的時間,
[00:03:52.000 --> 00:03:57.000]  以滿非利的神,神與人同在,對不對?
[00:03:57.000 --> 00:03:59.000]  神願意地跟我們在一起,
[00:03:59.000 --> 00:04:02.000]  道成肉身的主就在我們中間,
[00:04:02.000 --> 00:04:08.000]  然後從耶穌所說的他的道,看到神的同在,
[00:04:08.000 --> 00:04:10.000]  神同在我沒有看過啊,
[00:04:10.000 --> 00:04:14.000]  聽耶穌講什麼,他講的話有沒有道理,對不對?
[00:04:14.000 --> 00:04:16.000]  他講的話就是真理,
[00:04:16.000 --> 00:04:19.000]  然後我們看到耶穌所做的事情,
[00:04:19.000 --> 00:04:23.000]  從耶穌所做的事情看到神的同在,
[00:04:23.000 --> 00:04:25.000]  這個是第三點,
[00:04:25.000 --> 00:04:28.000]  然後最後的一點是什麼?
[00:04:28.000 --> 00:04:33.000]  就是說,耶穌所做的事情,誰要做啊?
[00:04:33.000 --> 00:04:36.000]  門徒要做,我們也要做,
[00:04:36.000 --> 00:04:38.000]  我們隨便做,盡力做好不好?
[00:04:38.000 --> 00:04:40.000]  不單止要隨便做,盡力做,
[00:04:40.000 --> 00:04:44.000]  還要做得更大,做得更好。
[00:04:44.000 --> 00:04:47.000]  可能我們看到這裡的時候很緊張,
[00:04:47.000 --> 00:04:50.000]  哇,耶穌做得很厲害哦,我怎麼可以跟耶穌比啊?
[00:04:50.000 --> 00:04:52.000]  我應該謙卑一點,
[00:04:52.000 --> 00:04:55.000]  但是這個經文沒有叫我們謙卑啊,
[00:04:55.000 --> 00:04:58.000]  這個經文要我們剛強壯膽,對不對?
[00:04:58.000 --> 00:05:00.000]  我們看一看經文怎麼走,
[00:05:00.000 --> 00:05:03.000]  最後我們看這個總結什麼呢?
[00:05:03.000 --> 00:05:07.000]  我們奉主耶穌的名祈求,主耶穌必成傳,
[00:05:07.000 --> 00:05:10.000]  因為耶穌就在天上聽我們禱告嘛,
[00:05:10.000 --> 00:05:13.000]  我們奉祂的名來禱告,祂就成傳,
[00:05:13.000 --> 00:05:15.000]  成傳的原因就是說要
[00:05:15.000 --> 00:05:21.000]  「復因主耶穌而得榮耀」,對不對?
[00:05:21.000 --> 00:05:24.000]  這個是經文的中心,
[00:05:24.000 --> 00:05:29.000]  然後這個我們好像一個括號,
[00:05:29.000 --> 00:05:31.000]  這個聖文撒禮的話,
[00:05:31.000 --> 00:05:35.000]  然後奉主耶穌的名祈求,主必成傳,
[00:05:35.000 --> 00:05:39.000]  這個ABA的格式告訴我們重點在哪裡啊?
[00:05:39.000 --> 00:05:41.000]  重點不是我們禱告,
[00:05:41.000 --> 00:05:43.000]  重點不是耶穌聽我們禱告,
[00:05:43.000 --> 00:05:45.000]  重點是禱告以後,
[00:05:45.000 --> 00:05:49.000]  耶穌成傳,將榮耀歸為天父,
[00:05:49.000 --> 00:05:50.000]  這個是重點。
[00:05:50.000 --> 00:05:52.000]  所以我們做門徒的話,
[00:05:52.000 --> 00:05:54.000]  從整個經文來講,
[00:05:54.000 --> 00:05:59.000]  我們要實施這個經文的意思的時候,
[00:05:59.000 --> 00:06:02.000]  我們同樣的,耶穌要榮耀天父,
[00:06:02.000 --> 00:06:05.000]  我們也要榮耀天父,對不對?
[00:06:05.000 --> 00:06:06.000]  怎麼做?
[00:06:06.000 --> 00:06:10.000]  做個有道的信徒,做個有真理的信徒,
[00:06:10.000 --> 00:06:12.000]  做個有生命的信徒。
[00:06:12.000 --> 00:06:16.000]  這是我今天講的經文的大綱就這樣的。
[00:06:16.000 --> 00:06:18.000]  當我進入這個經文的時候,
[00:06:18.000 --> 00:06:21.000]  我慢慢地一點一點來細講的時候,
[00:06:21.000 --> 00:06:24.000]  我們都經過這個分離的痛苦。
[00:06:24.000 --> 00:06:27.000]  耶穌說你們心裡不要難過,
[00:06:27.000 --> 00:06:31.000]  你們應當信神,也當信我。
[00:06:31.000 --> 00:06:32.000]  我們就問了,
[00:06:32.000 --> 00:06:34.000]  這個門徒當時的難過,
[00:06:34.000 --> 00:06:38.000]  當時的憂傷、憂愁的原因在哪裡呢?
[00:06:38.000 --> 00:06:41.000]  因為在13章第三節的時候,
[00:06:41.000 --> 00:06:42.000]  33節的時候,
[00:06:42.000 --> 00:06:43.000]  耶穌跟他們說,
[00:06:43.000 --> 00:06:44.000]  孩子啊,
[00:06:44.000 --> 00:06:46.000]  我跟你們在一起的時候不多了,
[00:06:46.000 --> 00:06:48.000]  你們要尋找我。
[00:06:48.000 --> 00:06:50.000]  但是我對猶太人說過,
[00:06:50.000 --> 00:06:51.000]  我也對你們說,
[00:06:51.000 --> 00:06:55.000]  我去的地方你們不能去,
[00:06:55.000 --> 00:06:56.000]  對不對?
[00:06:56.000 --> 00:06:58.000]  在過去的幾個月我們很傷心,
[00:06:58.000 --> 00:07:02.000]  我們有些朋友住醫院,
[00:07:02.000 --> 00:07:04.000]  能不能去看他?
[00:07:04.000 --> 00:07:06.000]  能不能去送他水果?
[00:07:06.000 --> 00:07:08.000]  能不能到床邊來禱告?
[00:07:08.000 --> 00:07:11.000]  除非他是病危的時候,
[00:07:11.000 --> 00:07:13.000]  很危險的時候我們可以去,
[00:07:13.000 --> 00:07:15.000]  否則的話一概不許探訪,
[00:07:15.000 --> 00:07:16.000]  對不對?
[00:07:16.000 --> 00:07:18.000]  我媽媽住在老人院那邊去,
[00:07:18.000 --> 00:07:21.000]  我只可以每個禮拜跟她視像兩次,
[00:07:21.000 --> 00:07:23.000]  用whatsapp來跟她講講話,
[00:07:23.000 --> 00:07:25.000]  因為那邊有個姑娘給她按按,
[00:07:25.000 --> 00:07:26.000]  就可以看到她,
[00:07:26.000 --> 00:07:28.000]  對不對?
[00:07:28.000 --> 00:07:30.000]  上個禮拜才解禁,
[00:07:30.000 --> 00:07:33.000]  我可以隔著玻璃來跟她聊天,
[00:07:33.000 --> 00:07:35.000]  好像看監獄一樣,
[00:07:35.000 --> 00:07:37.000]  好慘啊!
[00:07:37.000 --> 00:07:39.000]  分離的痛苦,
[00:07:39.000 --> 00:07:41.000]  我們這幾個月經歷過很多,
[00:07:41.000 --> 00:07:43.000]  對不對?
[00:07:43.000 --> 00:07:45.000]  甚至有些親人真的離世的時候,
[00:07:45.000 --> 00:07:49.000]  我們連殯儀館也不敢去,
[00:07:49.000 --> 00:07:50.000]  對不對?
[00:07:50.000 --> 00:07:52.000]  安息禮拜也不敢做,
[00:07:52.000 --> 00:07:54.000]  好慘!
[00:07:54.000 --> 00:07:55.000]  耶穌說,
[00:07:55.000 --> 00:07:57.000]  我要去的地方你們不能去,
[00:07:57.000 --> 00:08:00.000]  所以聽見的話都很敏感,
[00:08:00.000 --> 00:08:04.000]  這個西門彼得作為大弟子,
[00:08:04.000 --> 00:08:07.000]  第一個提出這個抗議,
[00:08:07.000 --> 00:08:10.000]  他說主啊,你往哪裡去?
[00:08:10.000 --> 00:08:11.000]  為什麼我不能去?
[00:08:11.000 --> 00:08:13.000]  你往哪裡去?
[00:08:13.000 --> 00:08:15.000]  耶穌回答說,
[00:08:15.000 --> 00:08:17.000]  我去的地方你現在不能跟著我去,
[00:08:17.000 --> 00:08:20.000]  但後來卻要跟我去,
[00:08:20.000 --> 00:08:22.000]  耶穌要去哪裡?
[00:08:22.000 --> 00:08:24.000]  耶穌說我要去死,
[00:08:24.000 --> 00:08:25.000]  你現在不要死,
[00:08:25.000 --> 00:08:26.000]  但以後你要死,
[00:08:26.000 --> 00:08:28.000]  對不對?
[00:08:28.000 --> 00:08:30.000]  那彼得那個時候還很驕傲,
[00:08:30.000 --> 00:08:31.000]  他說主啊,
[00:08:31.000 --> 00:08:32.000]  我現在不能跟你去嗎?
[00:08:32.000 --> 00:08:34.000]  為了你我死命都願意,
[00:08:34.000 --> 00:08:35.000]  我死都願意,
[00:08:35.000 --> 00:08:37.000]  但耶穌就跟他說,
[00:08:37.000 --> 00:08:39.000]  你三次不應我,
[00:08:39.000 --> 00:08:42.000]  但是門徒的哀傷不時,
[00:08:42.000 --> 00:08:44.000]  就說彼得三次不應他,
[00:08:44.000 --> 00:08:47.000]  門徒的哀傷還是留在原來的那句話,
[00:08:47.000 --> 00:08:49.000]  耶穌要走了,
[00:08:49.000 --> 00:08:51.000]  因為後來彼得根本忘記了
[00:08:51.000 --> 00:08:54.000]  耶穌講的那句三次不應主那段話,
[00:08:54.000 --> 00:08:56.000]  否則的話他不會三次不應主,
[00:08:56.000 --> 00:08:57.000]  對不對?
[00:08:57.000 --> 00:09:03.000]  所以他整個經文的發展的話,
[00:09:03.000 --> 00:09:05.000]  我們看到這個很悲哀的場合,
[00:09:05.000 --> 00:09:07.000]  就說要分離了,
[00:09:07.000 --> 00:09:10.000]  主耶穌的離離合合,
[00:09:10.000 --> 00:09:12.000]  離離合合是好還是壞呢?
[00:09:12.000 --> 00:09:15.000]  我們看經文第二節那邊,
[00:09:15.000 --> 00:09:18.000]  也是在暗示禮拜我們經常用的,
[00:09:18.000 --> 00:09:19.000]  在我的附加裡邊,
[00:09:19.000 --> 00:09:20.000]  有許多住的地方,
[00:09:20.000 --> 00:09:21.000]  如果沒有,
[00:09:21.000 --> 00:09:23.000]  我怎麼可以告訴你們,
[00:09:23.000 --> 00:09:25.000]  我是去為你們預備地方呢?
[00:09:25.000 --> 00:09:31.000]  耶穌去為門徒預備地方,
[00:09:31.000 --> 00:09:33.000]  我去為你們預備地方,
[00:09:33.000 --> 00:09:36.000]  也必回來接你們到我那裡去,
[00:09:36.000 --> 00:09:38.000]  好使我在那裡,
[00:09:38.000 --> 00:09:40.000]  你們也在那裡。
[00:09:40.000 --> 00:09:42.000]  這個好像講得很輕鬆的,
[00:09:42.000 --> 00:09:44.000]  我們覺得他講的話,
[00:09:44.000 --> 00:09:46.000]  什麼意思?
[00:09:46.000 --> 00:09:49.000]  但如果我們去年有參加
[00:09:49.000 --> 00:09:51.000]  港九培靈嚴禁大會,
[00:09:51.000 --> 00:09:53.000]  吳鎮之牧師講到的時候,
[00:09:53.000 --> 00:09:57.000]  他說整個聖經應該當一本情書來看,
[00:09:57.000 --> 00:10:03.000]  情書就是男女之間的真情流露,
[00:10:03.000 --> 00:10:05.000]  耶穌做的事情像什麼呢?
[00:10:05.000 --> 00:10:10.000]  就像那個新郎要跟那個新娘子講,
[00:10:10.000 --> 00:10:13.000]  我回老家去蓋房子,
[00:10:13.000 --> 00:10:15.000]  蓋好房子以後怎麼樣?
[00:10:15.000 --> 00:10:17.000]  回來這裡,
[00:10:17.000 --> 00:10:18.000]  我們就是一個新婦,
[00:10:18.000 --> 00:10:20.000]  教會的時候一個新娘子,
[00:10:20.000 --> 00:10:21.000]  對不對?
[00:10:21.000 --> 00:10:23.000]  耶穌就是個新郎,
[00:10:23.000 --> 00:10:25.000]  要先離開往附加那邊去,
[00:10:25.000 --> 00:10:29.000]  預備地方來跟我們結婚,
[00:10:29.000 --> 00:10:30.000]  對不對?
[00:10:30.000 --> 00:10:32.000]  所以從這個角度來看,
[00:10:32.000 --> 00:10:37.000]  耶穌的分開,耶穌的離開是一個積極性的,
[00:10:37.000 --> 00:10:38.000]  是有用的,
[00:10:38.000 --> 00:10:41.000]  否則的話沒有地方就不能結婚了,
[00:10:41.000 --> 00:10:43.000]  沒有地方就不能結婚了,
[00:10:43.000 --> 00:10:45.000]  所以耶穌是為我們預備地方,
[00:10:45.000 --> 00:10:48.000]  不單只是為一個信徒來預備地方,
[00:10:48.000 --> 00:10:51.000]  是為整個教會來預備,
[00:10:51.000 --> 00:10:55.000]  讓我們成為一個沒有殺妻的新娘子,
[00:10:55.000 --> 00:10:57.000]  就可以回到天下去。
[00:10:57.000 --> 00:11:00.000]  所以講出這個意義的時候,
[00:11:00.000 --> 00:11:02.000]  彼得就不吭聲了,
[00:11:02.000 --> 00:11:04.000]  因為彼得看過耶穌的榮耀,
[00:11:04.000 --> 00:11:06.000]  他登上那個變相的時候,
[00:11:06.000 --> 00:11:09.000]  耶穌這個樣貌發光的時候,
[00:11:09.000 --> 00:11:10.000]  彼得看過,
[00:11:10.000 --> 00:11:12.000]  彼得一聽知道了,
[00:11:12.000 --> 00:11:13.000]  二話不說,
[00:11:13.000 --> 00:11:17.000]  等耶穌再來就可以了,
[00:11:17.000 --> 00:11:19.000]  但其他人不一樣,
[00:11:19.000 --> 00:11:21.000]  每一個門徒都有其他人,
[00:11:21.000 --> 00:11:22.000]  都有他的性格,
[00:11:22.000 --> 00:11:23.000]  像我們一樣,
[00:11:23.000 --> 00:11:25.000]  我們面對每一個事情,
[00:11:25.000 --> 00:11:27.000]  每一個社會的問題出現的時候,
[00:11:27.000 --> 00:11:29.000]  每一個議題出來的時候,
[00:11:29.000 --> 00:11:31.000]  都有不同的反應,
[00:11:31.000 --> 00:11:33.000]  那我們要尊重每一個人的反應。
[00:11:33.000 --> 00:11:35.000]  約翰福音講得很好的,
[00:11:35.000 --> 00:11:40.000]  他將每一個小人物都寫在他這個經文裡面,
[00:11:40.000 --> 00:11:42.000]  很重感情,
[00:11:42.000 --> 00:11:45.000]  其實他不需要講一些,
[00:11:45.000 --> 00:11:47.000]  這句話誰說的?
[00:11:47.000 --> 00:11:49.000]  第五節,
[00:11:49.000 --> 00:11:51.000]  耶穌的細節是,
[00:11:51.000 --> 00:11:53.000]  我去的地方你們知道那條路嗎?
[00:11:53.000 --> 00:11:54.000]  多瑪就說了,
[00:11:54.000 --> 00:11:57.000]  主啊,我不知道你去哪裡,
[00:11:57.000 --> 00:11:59.000]  我不知道你去的地方,
[00:11:59.000 --> 00:12:01.000]  怎麼能知道那條路呢?
[00:12:01.000 --> 00:12:04.000]  多瑪。
[00:12:04.000 --> 00:12:08.000]  聖經很少描述其他門徒的一些情況,
[00:12:08.000 --> 00:12:11.000]  多瑪是我們稍微知道多少少的,
[00:12:11.000 --> 00:12:15.000]  多瑪是什麼性格的人呢?
[00:12:15.000 --> 00:12:17.000]  多疑多問,
[00:12:17.000 --> 00:12:18.000]  Thomas,
[00:12:18.000 --> 00:12:19.000]  我也是叫Thomas,
[00:12:19.000 --> 00:12:20.000]  所以一講到多瑪,
[00:12:20.000 --> 00:12:22.000]  我很敏感,
[00:12:22.000 --> 00:12:23.000]  我一定問的,
[00:12:23.000 --> 00:12:24.000]  我問清楚的,
[00:12:24.000 --> 00:12:27.000]  我一個月以前就問詹姆士了,
[00:12:27.000 --> 00:12:30.000]  你們這個崇拜怎麼搞啊?
[00:12:30.000 --> 00:12:31.000]  網上崇拜,
[00:12:31.000 --> 00:12:32.000]  路上崇拜,
[00:12:32.000 --> 00:12:34.000]  這個現場跟那個路上,
[00:12:34.000 --> 00:12:36.000]  轉播都不一樣,
[00:12:36.000 --> 00:12:38.000]  每一個都不同的規模的,
[00:12:38.000 --> 00:12:40.000]  不同的系統的,
[00:12:40.000 --> 00:12:42.000]  我都有不同的預備,
[00:12:42.000 --> 00:12:43.000]  你明白我意思嗎?
[00:12:43.000 --> 00:12:44.000]  因為做講員來講,
[00:12:44.000 --> 00:12:47.000]  我們完全不曉得這個環境是怎麼樣的,
[00:12:47.000 --> 00:12:50.000]  我感恩這個31樓了,
[00:12:50.000 --> 00:12:51.000]  我正常來,
[00:12:51.000 --> 00:12:53.000]  所以我基本來講沒有這種恐懼感,
[00:12:53.000 --> 00:12:55.000]  我感覺好像老渣一樣,
[00:12:55.000 --> 00:12:56.000]  有沒有這種感覺,
[00:12:56.000 --> 00:12:57.000]  很親切啊,
[00:12:57.000 --> 00:12:58.000]  所以我不怕,
[00:12:58.000 --> 00:12:59.000]  但是我要問清楚,
[00:12:59.000 --> 00:13:01.000]  你們怎麼搞,
[00:13:01.000 --> 00:13:02.000]  對不對啊?
[00:13:02.000 --> 00:13:03.000]  我不問清楚的話,
[00:13:03.000 --> 00:13:05.000]  我心裡面不踏實,
[00:13:05.000 --> 00:13:06.000]  多瑪就說了,
[00:13:06.000 --> 00:13:07.000]  主啊,
[00:13:07.000 --> 00:13:09.000]  我根本不知道你去哪裡去,
[00:13:09.000 --> 00:13:11.000]  我怎麼知道那條路呢?
[00:13:11.000 --> 00:13:12.000]  昨天晚上,
[00:13:12.000 --> 00:13:14.000]  我們手組有個聚會,
[00:13:14.000 --> 00:13:15.000]  網上的聚會,
[00:13:15.000 --> 00:13:18.000]  有一個團友給我們打WhatsApp就說,
[00:13:18.000 --> 00:13:20.000]  我今天不能參加聚會,
[00:13:20.000 --> 00:13:21.000]  為什麼呢?
[00:13:21.000 --> 00:13:24.000]  他說我在西貢爬山呢,
[00:13:24.000 --> 00:13:25.000]  迷了路,
[00:13:25.000 --> 00:13:27.000]  現在打了999,
[00:13:27.000 --> 00:13:31.000]  等警方來救他下去,
[00:13:31.000 --> 00:13:32.000]  等了兩個小時,
[00:13:32.000 --> 00:13:34.000]  人家爬上來再救他下去,
[00:13:34.000 --> 00:13:35.000]  有警察,
[00:13:35.000 --> 00:13:36.000]  有消防,
[00:13:36.000 --> 00:13:37.000]  有救護隊,
[00:13:37.000 --> 00:13:40.000]  一大幫人就救這幾個人下去,
[00:13:40.000 --> 00:13:43.000]  你不知道自己在哪裡,
[00:13:43.000 --> 00:13:45.000]  你根本不知道怎麼回家去,
[00:13:45.000 --> 00:13:46.000]  對不對啊?
[00:13:46.000 --> 00:13:49.000]  多瑪很多的餘活,
[00:13:49.000 --> 00:13:51.000]  他是個經驗主義者,
[00:13:51.000 --> 00:13:54.000]  他要經過每一個實證來
[00:13:54.000 --> 00:13:56.000]  檢定那個邏輯推理的,
[00:13:56.000 --> 00:13:58.000]  你不能說我想怎麼樣,
[00:13:58.000 --> 00:13:59.000]  你講什麼沒用的,
[00:13:59.000 --> 00:14:01.000]  多瑪說要我信,
[00:14:01.000 --> 00:14:03.000]  除非我親手摸過,
[00:14:03.000 --> 00:14:05.000]  除非我親手探過,
[00:14:05.000 --> 00:14:06.000]  對不對啊?
[00:14:06.000 --> 00:14:08.000]  你說耶穌復活了,
[00:14:08.000 --> 00:14:09.000]  我不相信,
[00:14:09.000 --> 00:14:13.000]  除非我有那個真正的實驗,
[00:14:13.000 --> 00:14:14.000]  對不對?
[00:14:14.000 --> 00:14:19.000]  這個實踐是檢驗真理的唯一標準,
[00:14:19.000 --> 00:14:21.000]  有沒有人看過這一段文件啊?
[00:14:21.000 --> 00:14:23.000]  1978年的文件,
[00:14:23.000 --> 00:14:28.000]  實踐是檢驗真理的唯一標準,
[00:14:28.000 --> 00:14:30.000]  你沒有經過那個實驗,
[00:14:30.000 --> 00:14:32.000]  你講的什麼好都沒用的,
[00:14:32.000 --> 00:14:34.000]  現在我們聽到很多的,
[00:14:34.000 --> 00:14:35.000]  哎呀,講得很好,
[00:14:35.000 --> 00:14:36.000]  很漂亮,
[00:14:36.000 --> 00:14:38.000]  但是沒有經過那個臨床的試驗,
[00:14:38.000 --> 00:14:39.000]  你不敢用啊,
[00:14:39.000 --> 00:14:41.000]  什麼藥好你不敢用,
[00:14:41.000 --> 00:14:42.000]  對不對啊?
[00:14:42.000 --> 00:14:45.000]  所以多瑪是個多餘的人,
[00:14:45.000 --> 00:14:48.000]  但感謝主有這個多瑪,
[00:14:48.000 --> 00:14:50.000]  他問了一個問題以後,
[00:14:50.000 --> 00:14:53.000]  給我們一個很好的進去的了解,
[00:14:53.000 --> 00:14:54.000]  耶穌對他說,
[00:14:54.000 --> 00:14:56.000]  一起練好不好?
[00:14:56.000 --> 00:14:57.000]  耶穌對他說,
[00:14:57.000 --> 00:14:59.000]  我就是道路,
[00:14:59.000 --> 00:15:00.000]  真理,
[00:15:00.000 --> 00:15:01.000]  生命,
[00:15:01.000 --> 00:15:02.000]  若不直教我,
[00:15:02.000 --> 00:15:06.000]  沒有人能到哪裡去。
[00:15:06.000 --> 00:15:08.000]  很清楚一個路線圖,
[00:15:08.000 --> 00:15:11.000]  我就是道路,
[00:15:11.000 --> 00:15:12.000]  耶穌沒有說,
[00:15:12.000 --> 00:15:13.000]  我給你一條路你走,
[00:15:13.000 --> 00:15:15.000]  我指示你一條路走,
[00:15:15.000 --> 00:15:16.000]  耶穌說,
[00:15:16.000 --> 00:15:18.000]  我不是告訴你其他人的路,
[00:15:18.000 --> 00:15:20.000]  我告訴你我就是路,
[00:15:20.000 --> 00:15:21.000]  對不對啊?
[00:15:21.000 --> 00:15:23.000]  他就是道路,
[00:15:23.000 --> 00:15:25.000]  而且這個道路有什麼不一樣呢?
[00:15:25.000 --> 00:15:29.000]  當你走在那條路上的時候,
[00:15:29.000 --> 00:15:30.000]  你是有真理,
[00:15:30.000 --> 00:15:32.000]  可以有生命的,
[00:15:32.000 --> 00:15:35.000]  因為每個人都可以告訴你怎麼走一條路,
[00:15:35.000 --> 00:15:37.000]  但這條路是死路一條,
[00:15:37.000 --> 00:15:38.000]  對不對?
[00:15:38.000 --> 00:15:41.000]  好像我昨天晚上那個盔友一樣,
[00:15:41.000 --> 00:15:43.000]  人家告訴他怎麼走,
[00:15:43.000 --> 00:15:45.000]  走到山上就找不到路了,
[00:15:45.000 --> 00:15:46.000]  沒有路了,
[00:15:46.000 --> 00:15:47.000]  死路一條,
[00:15:47.000 --> 00:15:48.000]  對不對?
[00:15:48.000 --> 00:15:49.000]  但是耶穌說,
[00:15:49.000 --> 00:15:50.000]  我就是路,
[00:15:50.000 --> 00:15:51.000]  只要你走在我身上,
[00:15:51.000 --> 00:15:52.000]  走在我這條路上,
[00:15:52.000 --> 00:15:55.000]  你會有兩個不一樣的,
[00:15:55.000 --> 00:15:57.000]  同樣給你的一個效果,
[00:15:57.000 --> 00:15:58.000]  一個是真理,
[00:15:58.000 --> 00:15:59.000]  一個生命,
[00:15:59.000 --> 00:16:01.000]  Amen?
[00:16:01.000 --> 00:16:03.000]  今天你如果是伊斯蘭教的話,
[00:16:03.000 --> 00:16:08.000]  他們已經過了四十天的禁食,
[00:16:08.000 --> 00:16:09.000]  一個月的禁食,
[00:16:09.000 --> 00:16:10.000]  對不對?
[00:16:10.000 --> 00:16:11.000]  他那個萬萬單已經過去了,
[00:16:11.000 --> 00:16:12.000]  今天他們又開飯了,
[00:16:12.000 --> 00:16:13.000]  很開心,
[00:16:13.000 --> 00:16:16.000]  他們又守這些功德,
[00:16:16.000 --> 00:16:23.000]  希望可以得到他們的真主給他施恩,
[00:16:23.000 --> 00:16:25.000]  給他一條天堂的門路,
[00:16:25.000 --> 00:16:26.000]  但是耶穌說,
[00:16:26.000 --> 00:16:28.000]  你不需要經過其他的路,
[00:16:28.000 --> 00:16:30.000]  你經過我就有了,
[00:16:30.000 --> 00:16:32.000]  因為耶穌給我們的應許就說,
[00:16:32.000 --> 00:16:33.000]  他就是道路,
[00:16:33.000 --> 00:16:34.000]  真理,
[00:16:34.000 --> 00:16:35.000]  生命,
[00:16:35.000 --> 00:16:37.000]  不是每一條路都可以到羅馬去,
[00:16:37.000 --> 00:16:39.000]  特別在當時的世界來講,
[00:16:39.000 --> 00:16:41.000]  好像羅馬那條路是很寬的,
[00:16:41.000 --> 00:16:42.000]  很闊的,
