
[00:00:00.000 --> 00:00:03.400]  各位電影姊妹 各位朋友
[00:08:49.200 --> 00:08:52.200]  營地的草是很平的
[00:08:52.200 --> 00:08:55.200]  躺在草上也很舒服 很乾淨
[00:08:55.200 --> 00:08:59.200]  這個營地有雪櫃 有煮食爐 有燒烤爐
[00:08:59.200 --> 00:09:02.200]  洗澡房也很漂亮 很乾淨
[00:09:02.200 --> 00:09:03.200]  游完水進去
[00:09:03.200 --> 00:09:05.200]  熱水源源不絕地供應
[00:09:05.200 --> 00:09:06.200]  很舒服
[00:09:06.200 --> 00:09:10.200]  我還帶了自己家裡的枕頭去
[00:09:10.200 --> 00:09:14.200]  帶了軟脊 吹氣的床墊
[00:09:14.200 --> 00:09:16.200]  很舒服吧
[00:09:16.200 --> 00:09:18.200]  但是晚上睡得不好
[00:09:18.200 --> 00:09:19.200]  不習慣
[00:09:19.200 --> 00:09:21.200]  外面的床
[00:09:21.200 --> 00:09:25.200]  永遠都不及自己家裡的安樂窩
[00:09:25.200 --> 00:09:27.200]  你去過五星級的旅行團
[00:09:27.200 --> 00:09:29.200]  去過五星級的酒店
[00:09:29.200 --> 00:09:33.200]  都不及自己家裡的床睡得安樂
[00:09:33.200 --> 00:09:34.200]  弟兄姊妹
[00:09:34.200 --> 00:09:35.200]  我們在帕斯
[00:09:35.200 --> 00:09:39.200]  我想很多人心裡都很想有自己的屋
[00:09:39.200 --> 00:09:41.200]  特別是你還沒買自己的屋的時候
[00:09:41.200 --> 00:09:43.200]  你心裡經常有一個目標 有一個夢想
[00:09:43.200 --> 00:09:46.200]  有一天我也能夠有自己的屋
[00:09:46.200 --> 00:09:48.200]  是不是
[00:09:48.200 --> 00:09:49.200]  因為不用再搬來搬去
[00:09:49.200 --> 00:09:52.200]  不用再找地方 不用再煩
[00:09:52.200 --> 00:09:53.200]  有自己的地方
[00:09:53.200 --> 00:09:59.200]  自己和自己的家人的心都會安定一點
[00:09:59.200 --> 00:10:03.200]  但是有時候我們會太安樂
[00:10:03.200 --> 00:10:06.200]  我們有時候會太習慣穩定
[00:10:06.200 --> 00:10:08.200]  我們就不想再改變
[00:10:08.200 --> 00:10:09.200]  留意
[00:10:09.200 --> 00:10:12.200]  我們會太習慣穩定了
[00:10:12.200 --> 00:10:13.200]  是這樣就是這樣
[00:10:13.200 --> 00:10:16.200]  我們就不想再改變
[00:10:16.200 --> 00:10:19.200]  其實耶穌在這裡做什麼呢
[00:10:19.200 --> 00:10:23.200]  耶穌在這裡挑戰這一班門徒
[00:10:23.200 --> 00:10:25.200]  是要改變
[00:10:25.200 --> 00:10:27.200]  改變
[00:10:27.200 --> 00:10:29.200]  我們其實就好像一個圖泥一樣
[00:10:29.200 --> 00:10:32.200]  耶穌就是那個圖像
[00:10:32.200 --> 00:10:35.200]  我們這個泥在耶穌的手裡面
[00:10:35.200 --> 00:10:37.200]  祂覺得怎樣做
[00:10:37.200 --> 00:10:39.200]  令到我們的人生更加好的時候
[00:10:39.200 --> 00:10:40.200]  做什麼形狀最好的時候
[00:10:40.200 --> 00:10:42.200]  祂有祂的心意
[00:10:42.200 --> 00:10:44.200]  但是你想想
[00:10:44.200 --> 00:10:45.200]  可能耶穌做的時候
[00:10:45.200 --> 00:10:47.200]  要將這塊原本的東西
[00:10:47.200 --> 00:10:51.200]  壓碎了再做過
[00:10:51.200 --> 00:10:54.200]  過程裡面可能會有辛苦
[00:10:54.200 --> 00:10:56.200]  跟從主
[00:10:56.200 --> 00:10:58.200]  第一我們要有心理準備
[00:10:58.200 --> 00:11:00.200]  我們要改變
[00:11:00.200 --> 00:11:02.200]  神要我們怎樣改變為好的
[00:11:02.200 --> 00:11:04.200]  就怎樣改變
[00:11:04.200 --> 00:11:05.200]  我們要有心理準備
[00:11:05.200 --> 00:11:08.200]  要犧牲我們原本的安定
[00:11:08.200 --> 00:11:11.200]  可能我們生活得很好很安定
[00:11:11.200 --> 00:11:13.200]  可能我們原本幾十年
[00:11:13.200 --> 00:11:15.200]  已經有自己固定生活的習慣
[00:11:15.200 --> 00:11:16.200]  生活的方式
[00:11:16.200 --> 00:11:17.200]  我怎樣和別人相處
[00:11:17.200 --> 00:11:20.200]  我自己的性格
[00:11:20.200 --> 00:11:22.200]  但是跟從主的時候
[00:11:22.200 --> 00:11:23.200]  主覺得不好
[00:11:23.200 --> 00:11:24.200]  或者主有祂自己的心意
[00:11:24.200 --> 00:11:25.200]  就會改變
[00:11:25.200 --> 00:11:27.200]  要你改變
[00:11:27.200 --> 00:11:29.200]  主要你負上你的時間
[00:11:29.200 --> 00:11:32.200]  甚至主要你關心身邊的人
[00:11:32.200 --> 00:11:34.200]  主可能要你放棄
[00:11:34.200 --> 00:11:38.200]  放下你原本自己很想做的計劃
[00:11:38.200 --> 00:11:41.200]  甚至這個計劃是你很多年追求的夢想
[00:11:41.200 --> 00:11:43.200]  唯一一樣東西就是
[00:11:43.200 --> 00:11:47.200]  主祂的計劃比起你的計劃更加好
[00:11:47.200 --> 00:11:50.200]  主的道路不像我們的道路
[00:11:50.200 --> 00:11:53.200]  祂的意念非同我們的意念
[00:11:53.200 --> 00:11:55.200]  所以做基督徒
[00:11:55.200 --> 00:11:58.200]  留意做基督的門徒
[00:11:58.200 --> 00:12:01.200]  要負上什麼代價
[00:12:01.200 --> 00:12:05.200]  你計清楚這個代價沒有
[00:12:05.200 --> 00:12:07.200]  所以我邀請別人信耶穌的時候
[00:12:07.200 --> 00:12:09.200]  我不是說你先信了
[00:12:09.200 --> 00:12:11.200]  之後再說
[00:12:11.200 --> 00:12:13.200]  我告訴你這是一個很神聖
[00:12:13.200 --> 00:12:15.200]  很重要的決定
[00:12:15.200 --> 00:12:16.200]  你想清楚
[00:12:16.200 --> 00:12:18.200]  是你一生最蒙福的決定
[00:12:18.200 --> 00:12:20.200]  你想清楚
[00:12:20.200 --> 00:12:23.200]  你願不願意負這個代價跟從耶穌
[00:12:23.200 --> 00:12:26.200]  隨時準備好為主改變自己
[00:12:26.200 --> 00:12:29.200]  當你做了這個決定的時候
[00:12:29.200 --> 00:12:30.200]  我們就會學習
[00:12:30.200 --> 00:12:32.200]  當我們跟隨了主的時候
[00:12:32.200 --> 00:12:35.200]  我們就要學習不要再跟跟計較
[00:12:35.200 --> 00:12:38.200]  豁出去跟從耶穌
[00:12:38.200 --> 00:12:41.200]  所以第一件事就是我們要計好這條數
[00:12:41.200 --> 00:12:44.200]  預備好自己為主可以隨時改變
[00:12:44.200 --> 00:12:46.200]  第二
[00:12:46.200 --> 00:12:48.200]  我們要排好這個序
[00:12:48.200 --> 00:12:51.200]  排好人生裡面優先的次序
[00:12:51.200 --> 00:12:53.200]  我們請姐妹幫我們讀59至60節
[00:12:53.200 --> 00:12:55.200]  預備1 2 3
[00:13:09.200 --> 00:13:11.200]  這裡耶穌主動留意
[00:13:11.200 --> 00:13:14.200]  耶穌主動走過去挑戰第二個人
[00:13:14.200 --> 00:13:16.200]  你來跟從我吧
[00:13:16.200 --> 00:13:18.200]  這是耶穌很普遍
[00:13:18.200 --> 00:13:21.200]  會呼籲別人跟從他的一個舉動
[00:13:21.200 --> 00:13:23.200]  而這個人怎麼回答
[00:13:23.200 --> 00:13:26.200]  我父母還在這裡
[00:13:26.200 --> 00:13:28.200]  不是說他父母現在已經死了
[00:13:28.200 --> 00:13:29.200]  要回去埋葬他
[00:13:29.200 --> 00:13:31.200]  我父母還在這裡
[00:13:31.200 --> 00:13:35.200]  我等我的父母八年歸老之後
[00:13:35.200 --> 00:13:39.200]  我就很安心來跟從你了
[00:13:39.200 --> 00:13:43.200]  看到嗎
[00:13:43.200 --> 00:13:45.200]  如果他父母很長命的
[00:13:45.200 --> 00:13:46.200]  有一百歲命的
[00:13:46.200 --> 00:13:48.200]  可能他要再等多幾十年
[00:13:48.200 --> 00:13:51.200]  才再跟從主
[00:13:51.200 --> 00:13:54.200]  這個人看起來好像很孝順
[00:13:54.200 --> 00:13:56.200]  很有道理
[00:13:56.200 --> 00:13:58.200]  但其實反過來
[00:13:58.200 --> 00:14:00.200]  他只是在找一些藉口
[00:14:00.200 --> 00:14:02.200]  不跟從主
[00:14:02.200 --> 00:14:05.200]  這個人的人生裡有太多的選擇
[00:14:05.200 --> 00:14:07.200]  他有太多的顧慮
[00:14:07.200 --> 00:14:08.200]  這樣也不好
[00:14:08.200 --> 00:14:09.200]  這樣也不行
[00:14:09.200 --> 00:14:10.200]  這樣也不行
[00:14:10.200 --> 00:14:11.200]  我先想想這個
[00:14:11.200 --> 00:14:12.200]  做一下那個
[00:14:12.200 --> 00:14:14.200]  當主叫他的時候
[00:14:14.200 --> 00:14:18.200]  他想得來已經過了這個機會
[00:14:18.200 --> 00:14:22.200]  耶穌不是叫他不理父母
[00:14:22.200 --> 00:14:24.200]  讓死人去埋葬死人吧
[00:14:24.200 --> 00:14:27.200]  你要去傳揚神的國
[00:14:27.200 --> 00:14:32.200]  耶穌是提醒他
[00:14:32.200 --> 00:14:38.200]  你現在人生裡最重要的是什麼呢
[00:14:38.200 --> 00:14:47.200]  你現在人生裡最重要的是什麼呢
[00:14:47.200 --> 00:14:50.200]  你只管去傳揚神國的道
[00:14:50.200 --> 00:14:51.200]  你
[00:14:51.200 --> 00:14:53.200]  這個你是指這一班的門徒
[00:14:53.200 --> 00:14:55.200]  同樣今天都是指你
[00:14:55.200 --> 00:14:57.200]  跟從主的人
[00:14:57.200 --> 00:14:59.200]  首先要做的就是神的國
[00:14:59.200 --> 00:15:04.200]  傳揚神的道
[00:15:04.200 --> 00:15:05.200]  有一間教會
[00:15:05.200 --> 00:15:07.200]  有一個牧師挑戰三個人
[00:15:07.200 --> 00:15:10.200]  在教會裡做執事
[00:15:10.200 --> 00:15:12.200]  分別有年輕人
[00:15:12.200 --> 00:15:13.200]  成年人
[00:15:13.200 --> 00:15:16.200]  和老年人
[00:15:16.200 --> 00:15:18.200]  這個年輕人怎麼說呢
[00:15:18.200 --> 00:15:19.200]  牧師啊
[00:15:19.200 --> 00:15:21.200]  我太年輕了
[00:15:21.200 --> 00:15:23.200]  我還有很多事情沒試過
[00:15:23.200 --> 00:15:26.200]  我還沒有老婆
[00:15:26.200 --> 00:15:27.200]  還沒有子女
[00:15:27.200 --> 00:15:28.200]  等我結婚
[00:15:28.200 --> 00:15:30.200]  有自己的事業的時候
[00:15:30.200 --> 00:15:31.200]  安定的時候
[00:15:31.200 --> 00:15:34.200]  我才出來侍奉
[00:15:34.200 --> 00:15:36.200]  到成年人
[00:15:36.200 --> 00:15:37.200]  哎呀牧師
[00:15:37.200 --> 00:15:38.200]  我很忙的
[00:15:38.200 --> 00:15:39.200]  你知道我平時工作
[00:15:39.200 --> 00:15:42.200]  一至五工作都很辛苦
[00:15:42.200 --> 00:15:44.200]  回家我還要照顧老婆
[00:15:44.200 --> 00:15:45.200]  照顧子女
[00:15:45.200 --> 00:15:46.200]  要供養這頭家
[00:15:46.200 --> 00:15:47.200]  不容易的牧師
[00:15:47.200 --> 00:15:50.200]  等我的子女長大了
[00:15:50.200 --> 00:15:52.200]  甚至我退休了
[00:15:52.200 --> 00:15:53.200]  我就很專心一意的
[00:15:53.200 --> 00:15:57.200]  在教會服侍
[00:15:57.200 --> 00:15:59.200]  到長者了
[00:15:59.200 --> 00:16:00.200]  這個長者說
[00:16:00.200 --> 00:16:01.200]  哎呀牧師
[00:16:01.200 --> 00:16:03.200]  我也很想服侍
[00:16:03.200 --> 00:16:05.200]  但是我的身體不太好
[00:16:05.200 --> 00:16:07.200]  一個月進一次醫院
[00:16:07.200 --> 00:16:08.200]  我怎麼服侍
[00:16:08.200 --> 00:16:09.200]  等我身體好一點的時候
[00:16:09.200 --> 00:16:14.200]  再想吧
[00:16:14.200 --> 00:16:19.200]  什麼是我們人生裡最重要的
[00:16:19.200 --> 00:16:20.200]  我們每一天
[00:16:20.200 --> 00:16:22.200]  都好像有很多很重要的事
[00:16:22.200 --> 00:16:24.200]  要我們去做
[00:16:24.200 --> 00:16:26.200]  我們人生裡有很多東西
[00:16:26.200 --> 00:16:29.200]  是我們很想得到的
[00:16:29.200 --> 00:16:31.200]  有很多人我們很想去幫助他
[00:16:31.200 --> 00:16:35.200]  很想去服侍他
[00:16:35.200 --> 00:16:37.200]  但是
[00:16:37.200 --> 00:16:38.200]  這些東西
[00:16:38.200 --> 00:16:41.200]  不是你的主
[00:16:41.200 --> 00:16:42.200]  你不是為了這些東西
[00:16:42.200 --> 00:16:46.200]  為了這些人而生存
[00:16:46.200 --> 00:16:50.200]  只有耶穌才是你的主
[00:16:50.200 --> 00:16:51.200]  沒有一段的關係
[00:16:51.200 --> 00:16:52.200]  比起你和耶穌的關係
[00:16:52.200 --> 00:16:54.200]  更加的重要
[00:16:54.200 --> 00:16:55.200]  換句話來說
[00:16:55.200 --> 00:16:57.200]  這個世界上沒有一個人
[00:16:57.200 --> 00:16:59.200]  沒有一個事件
[00:16:59.200 --> 00:17:01.200]  沒有一樣的物品
[00:17:01.200 --> 00:17:02.200]  能夠取代耶穌
[00:17:02.200 --> 00:17:06.200]  在你心裡最先的位置
[00:17:06.200 --> 00:17:07.200]  耶穌才是我們人生裡
[00:17:07.200 --> 00:17:09.200]  最重要最重要
[00:17:09.200 --> 00:17:10.200]  你沒有了耶穌
[00:17:10.200 --> 00:17:12.200]  你也沒有了其他的東西
[00:17:12.200 --> 00:17:16.200]  耶穌才是我們人生裡最重要
[00:17:16.200 --> 00:17:17.200]  今天
[00:17:17.200 --> 00:17:21.200]  你排好優先次序沒有呢
[00:17:21.200 --> 00:17:24.200]  將耶穌放在你的生命的首位
[00:17:24.200 --> 00:17:25.200]  放在你家裡
[00:17:25.200 --> 00:17:27.200]  你的家庭的首位
[00:17:27.200 --> 00:17:28.200]  你工作
[00:17:28.200 --> 00:17:30.200]  你學習的首位
[00:17:30.200 --> 00:17:33.200]  聽耶穌的吩咐
[00:17:33.200 --> 00:17:35.200]  不要再延遲了
[00:17:35.200 --> 00:17:37.200]  聖靈對你有提醒
[00:17:37.200 --> 00:17:38.200]  有感動
[00:17:38.200 --> 00:17:39.200]  這些就是聖靈的感動
[00:17:39.200 --> 00:17:42.200]  你再用很多藉口的時候
[00:17:42.200 --> 00:17:44.200]  只會消滅了這個感動
[00:17:44.200 --> 00:17:46.200]  耶穌提醒我們
[00:17:46.200 --> 00:17:49.200]  擺好我們人生優先的次序
[00:17:49.200 --> 00:17:53.200]  盡心盡力去傳揚神的國神的道
[00:17:53.200 --> 00:17:54.200]  計好條數
[00:17:54.200 --> 00:17:55.200]  排好優先次序
[00:17:55.200 --> 00:17:57.200]  第三最後一點
[00:17:57.200 --> 00:17:58.200]  做好事
[00:17:58.200 --> 00:17:59.200]  我們請弟兄
[00:17:59.200 --> 00:18:01.200]  一二三
[00:18:10.200 --> 00:18:11.200]  第三個人
[00:18:11.200 --> 00:18:12.200]  這個人很主動
[00:18:12.200 --> 00:18:13.200]  他自己走去耶穌那裡
[00:18:13.200 --> 00:18:16.200]  說主啊我要跟從你
[00:18:16.200 --> 00:18:17.200]  但是呢
[00:18:17.200 --> 00:18:19.200]  他就開出一個條件
[00:18:19.200 --> 00:18:23.200]  你讓我先回去和家人說再見
[00:18:23.200 --> 00:18:26.200]  做個道別
[00:18:26.200 --> 00:18:28.200]  很合理吧
[00:18:28.200 --> 00:18:29.200]  再見而已
[00:18:29.200 --> 00:18:30.200]  都不行嗎
[00:18:30.200 --> 00:18:31.200]  不是吧
[00:18:31.200 --> 00:18:32.200]  我離開帕斯
[00:18:32.200 --> 00:18:35.200]  我三分鐘就離開帕斯
[00:18:35.200 --> 00:18:39.200]  我離開香港來帕斯的時候
[00:18:39.200 --> 00:18:40.200]  我差不多用了一個月
[00:18:40.200 --> 00:18:42.200]  和香港的親人
[00:18:42.200 --> 00:18:43.200]  朋友
[00:18:43.200 --> 00:18:44.200]  弟兄姊妹
[00:18:44.200 --> 00:18:45.200]  吃很多餐飯
[00:18:45.200 --> 00:18:47.200]  和他們一一道別
[00:18:47.200 --> 00:18:48.200]  道別很正常
[00:18:48.200 --> 00:18:50.200]  不是都不行吧
[00:18:50.200 --> 00:18:52.200]  這個耶穌說什麼
[00:18:52.200 --> 00:18:53.200]  耶穌說
[00:18:53.200 --> 00:18:54.200]  守父就例
[00:18:54.200 --> 00:18:56.200]  向後看的人
[00:18:56.200 --> 00:18:59.200]  不配進神國
[00:18:59.200 --> 00:19:01.200]  為什麼呢
[00:19:01.200 --> 00:19:02.200]  為什麼
[00:19:02.200 --> 00:19:05.200]  耶穌不是說我們不可以和別人說再見
[00:19:05.200 --> 00:19:08.200]  跟著他就不可以和其他人說再見
[00:19:08.200 --> 00:19:10.200]  耶穌不是這樣的意思
[00:19:10.200 --> 00:19:12.200]  只不過是耶穌說
[00:19:12.200 --> 00:19:14.200]  我們不可以因為有其他的東西
[00:19:14.200 --> 00:19:16.200]  攔阻著我們跟從神
[00:19:16.200 --> 00:19:20.200]  其他的東西不能成為我們跟從神的一些攔阻
[00:19:20.200 --> 00:19:22.200]  就好像他後面說到
[00:19:22.200 --> 00:19:23.200]  守父就例
[00:19:23.200 --> 00:19:24.200]  向後看的人
[00:19:24.200 --> 00:19:26.200]  不配進神國
[00:19:26.200 --> 00:19:28.200]  為什麼呢
[00:19:28.200 --> 00:19:30.200]  為什麼呢
[00:19:30.200 --> 00:19:32.200]  向後看的人
[00:19:32.200 --> 00:19:34.200]  不配進神國
[00:19:34.200 --> 00:19:36.200]  這個人是做什麼呢
[00:19:36.200 --> 00:19:38.200]  是他不專心
[00:19:38.200 --> 00:19:40.200]  你想像一下這個圖畫
[00:19:40.200 --> 00:19:42.200]  他一直拿著泥土去耕田
[00:19:42.200 --> 00:19:44.200]  但是眼睛是看著後面的
[00:19:44.200 --> 00:19:46.200]  一直這樣耕
[00:19:46.200 --> 00:19:48.200]  他的田
[00:19:48.200 --> 00:19:50.200]  一定耕得不好
[00:19:50.200 --> 00:19:52.200]  那些泥土
[00:19:52.200 --> 00:19:54.200]  一塊心一塊錢
[00:19:54.200 --> 00:19:56.200]  很不整齊
[00:19:56.200 --> 00:19:58.200]  種不到東西
[00:19:58.200 --> 00:20:00.200]  因為這個農夫
[00:20:00.200 --> 00:20:02.200]  他不專心耕他前面的田
[00:20:02.200 --> 00:20:04.200]  他看著
[00:20:04.200 --> 00:20:06.200]  其他很多的東西
[00:20:06.200 --> 00:20:08.200]  就好像我們信了耶穌
[00:20:08.200 --> 00:20:10.200]  我們說跟從主
[00:20:10.200 --> 00:20:12.200]  我們經常看著其他很多的東西
[00:20:12.200 --> 00:20:14.200]  我們都不看耶穌
[00:20:14.200 --> 00:20:16.200]  我們都不看著耶穌去走
[00:20:16.200 --> 00:20:18.200]  專心
[00:20:18.200 --> 00:20:20.200]  專心
[00:20:20.200 --> 00:20:22.200]  說到專心我又要說一樣
[00:20:22.200 --> 00:20:26.200]  手機
[00:20:26.200 --> 00:20:28.200]  專心
[00:20:28.200 --> 00:20:30.200]  會不會你的手機成為你的主
[00:20:30.200 --> 00:20:32.200]  令你不專心呢
[00:20:32.200 --> 00:20:34.200]  還有沒有人
[00:20:34.200 --> 00:20:36.200]  現在在說玩手機
[00:20:36.200 --> 00:20:38.200]  前幾個禮拜有個月
[00:20:38.200 --> 00:20:40.200]  有個新朋友跟我說牧師不好意思
[00:20:40.200 --> 00:20:42.200]  剛才我崇拜的時候
[00:20:42.200 --> 00:20:44.200]  提醒前面的人不要再玩手機
[00:20:44.200 --> 00:20:46.200]  因為他玩了很久
[00:20:46.200 --> 00:20:48.200]  手機
[00:20:48.200 --> 00:20:50.200]  這個手機是不是你的主
[00:20:50.200 --> 00:20:52.200]  你想想
[00:20:56.200 --> 00:20:58.200]  你會不會
[00:20:58.200 --> 00:21:00.200]  在家煮飯的弟兄姊妹
[00:21:00.200 --> 00:21:02.200]  你會不會一邊煮飯
[00:21:02.200 --> 00:21:04.200]  一邊看著手機
[00:21:04.200 --> 00:21:06.200]  看著食譜
[00:21:06.200 --> 00:21:08.200]  看著手機一邊問
[00:21:08.200 --> 00:21:10.200]  一邊煮飯
[00:21:10.200 --> 00:21:12.200]  一邊看著手機
[00:21:12.200 --> 00:21:14.200]  行不行呢
