
[00:00:00.000 --> 00:00:04.000]  我們在講道之前我們先有個祈禱
[00:01:31.000 --> 00:01:33.000]  往往就說不出來了
[00:01:33.000 --> 00:01:35.000]  因為太快了
[00:01:35.000 --> 00:01:37.000]  神有沒有恩典看顧呢
[00:01:37.000 --> 00:01:38.000]  有
[00:01:38.000 --> 00:01:39.000]  不過太快了
[00:01:39.000 --> 00:01:42.000]  現在要說就不太能說出
[00:01:42.000 --> 00:01:44.000]  但總是神有恩典的
[00:01:44.000 --> 00:01:46.000]  神是看顧著我
[00:01:46.000 --> 00:01:50.000]  但是有些細微的事
[00:01:50.000 --> 00:01:52.000]  要說就說不出
[00:01:52.000 --> 00:01:55.000]  但是我們說不說得出也好
[00:01:55.000 --> 00:01:57.000]  其實上帝就在我們生命裏
[00:01:57.000 --> 00:02:02.000]  放下了很多很多恩典的足跡
[00:02:02.000 --> 00:02:04.000]  建立我們的生命
[00:02:04.000 --> 00:02:06.000]  真是一點一滴
[00:02:06.000 --> 00:02:08.000]  如果不是有過往的日子
[00:02:08.000 --> 00:02:10.000]  無論大家信了耶穌多久
[00:02:10.000 --> 00:02:12.000]  如果沒有過往的每一天
[00:02:12.000 --> 00:02:14.000]  就沒有今天的我們
[00:02:14.000 --> 00:02:18.000]  今天我們去看這段經文的時候
[00:02:18.000 --> 00:02:23.000]  體會到保羅被稱為超級仕徒
[00:02:23.000 --> 00:02:25.000]  他服侍神的心
[00:02:25.000 --> 00:02:27.000]  他的拼搏
[00:02:27.000 --> 00:02:30.000]  就算被人打去坐牢
[00:02:30.000 --> 00:02:32.000]  被人用石頭扔
[00:02:32.000 --> 00:02:34.000]  被人抓
[00:02:34.000 --> 00:02:37.000]  被人用很多話去誣衊
[00:02:37.000 --> 00:02:39.000]  他這份侍奉的心
[00:02:39.000 --> 00:02:42.000]  他這份拼搏沒有更改
[00:02:42.000 --> 00:02:45.000]  但是當我們去看羅馬書的時候
[00:02:45.000 --> 00:02:47.000]  難免都會見到
[00:02:47.000 --> 00:02:49.000]  他除了說很多教義
[00:02:49.000 --> 00:02:51.000]  說真理之外
[00:02:51.000 --> 00:02:55.000]  他都流露了他自己一份的感情
[00:02:55.000 --> 00:02:57.000]  一份的感覺
[00:02:57.000 --> 00:02:59.000]  而不單止這樣
[00:02:59.000 --> 00:03:01.000]  不是說男兒不流淚
[00:03:01.000 --> 00:03:05.000]  而是他很想看羅馬書
[00:03:05.000 --> 00:03:08.000]  聽羅馬書的人都體會到
[00:03:08.000 --> 00:03:11.000]  原來神給我們真是有一份的情
[00:03:11.000 --> 00:03:14.000]  羅馬書寫的時候
[00:03:14.000 --> 00:03:19.000]  就是讀出來的
[00:03:19.000 --> 00:03:21.000]  原來第一世紀的時候
[00:03:21.000 --> 00:03:24.000]  就是社會上識字的人多
[00:03:24.000 --> 00:03:27.000]  所以就是讀出來的
[00:03:27.000 --> 00:03:30.000]  所以在經文那裡
[00:03:30.000 --> 00:03:33.000]  你發現到一些他特別的表達
[00:03:33.000 --> 00:03:37.000]  重複其實就代表他很寶貴
[00:03:37.000 --> 00:03:40.000]  那個體會和經歷
[00:03:40.000 --> 00:03:41.000]  我們上個禮拜
[00:03:41.000 --> 00:03:43.000]  林牧師先講第八章
[00:03:43.000 --> 00:03:48.000]  就講到無論我們人生的經歷是怎樣
[00:03:48.000 --> 00:03:51.000]  我們信徒是有一個怎樣的處境
[00:03:51.000 --> 00:03:54.000]  無論是生是死
[00:03:54.000 --> 00:03:57.000]  是過往的事是現在的事
[00:03:57.000 --> 00:04:00.000]  沒有任何的東西
[00:04:00.000 --> 00:04:04.000]  可以與我們主的愛夾住
[00:04:04.000 --> 00:04:08.000]  這個愛就是由耶穌基督而來
[00:04:08.000 --> 00:04:13.000]  講完從神而來的體會
[00:04:13.000 --> 00:04:15.000]  這麼快兩節之後
[00:04:15.000 --> 00:04:20.000]  保羅又講到他自己一個這麼深沉的感受
[00:04:20.000 --> 00:04:23.000]  究竟是發生了什麼事呢
[00:04:23.000 --> 00:04:28.000]  是不是突然間有些令他震驚的事發生呢
[00:04:28.000 --> 00:04:29.000]  其實不是
[00:04:29.000 --> 00:04:32.000]  他寫羅馬書一開始的時候
[00:04:32.000 --> 00:04:36.000]  他就發現教會裡面有紛爭
[00:04:36.000 --> 00:04:40.000]  有不合一的地方
[00:04:40.000 --> 00:04:44.000]  有兩批人的想法很不同
[00:04:44.000 --> 00:04:49.000]  我們稍稍去看看羅馬書的背景
[00:04:49.000 --> 00:04:51.000]  或者這間教會是怎樣建立的
[00:04:51.000 --> 00:04:53.000]  港福堂建立了多少年呢
[00:04:53.000 --> 00:04:56.000]  34年
[00:04:56.000 --> 00:05:03.000]  羅馬這間教會很難具體地去追究
[00:05:03.000 --> 00:05:10.000]  他是在耶穌復活升天50日
[00:05:10.000 --> 00:05:15.000]  當一班羅馬的猶太人去到耶路撒冷
[00:05:15.000 --> 00:05:17.000]  去過五旬節的時候
[00:05:17.000 --> 00:05:21.000]  當時耶穌的大弟子彼得就傳福音
[00:05:21.000 --> 00:05:26.000]  讓過節的人聽到福音
[00:05:26.000 --> 00:05:28.000]  但他們本身住在羅馬
[00:05:28.000 --> 00:05:32.000]  他們就回到羅馬建立教會
[00:05:32.000 --> 00:05:35.000]  保羅寫羅馬書的時候
[00:05:35.000 --> 00:05:38.000]  是主侯57年
[00:05:38.000 --> 00:05:45.000]  大概是保羅信耶穌23年的時間
[00:05:45.000 --> 00:05:49.000]  其實保羅是不是自己去找耶穌呢
[00:05:49.000 --> 00:05:50.000]  不是
[00:05:50.000 --> 00:05:55.000]  是耶穌親自去呼召他 向他顯現
[00:05:55.000 --> 00:05:59.000]  當羅馬這間教會建立的時候
[00:05:59.000 --> 00:06:03.000]  福音一直是第一世紀興旺
[00:06:03.000 --> 00:06:06.000]  但去到主侯49年
[00:06:06.000 --> 00:06:12.000]  羅馬皇帝就趕走了羅馬教會裏面的猶太人
[00:06:12.000 --> 00:06:15.000]  他們就分散去不同的地方
[00:06:15.000 --> 00:06:17.000]  不可以有聚會
[00:06:17.000 --> 00:06:21.000]  但是福音繼續傳
[00:06:21.000 --> 00:06:27.000]  於是有很多外邦 其他民族的人去信耶穌
[00:06:27.000 --> 00:06:29.000]  回教會
[00:06:29.000 --> 00:06:31.000]  猶太人被趕走之後
[00:06:31.000 --> 00:06:33.000]  何時可以回教會呢
[00:06:33.000 --> 00:06:35.000]  就是五年之後
[00:06:35.000 --> 00:06:39.000]  不知道我們當中有多少弟兄姊妹
[00:06:39.000 --> 00:06:43.000]  在這五年之內回到廣福堂
[00:06:43.000 --> 00:06:45.000]  如果你五年之內回到廣福堂
[00:06:45.000 --> 00:06:48.000]  其實有沒有發覺教會有什麼轉變呢
[00:06:48.000 --> 00:06:51.000]  身為人的樣子應該有些轉變
[00:06:51.000 --> 00:06:54.000]  一直有新朋友加入
[00:06:54.000 --> 00:06:58.000]  當猶太人回到教會的時候
[00:06:58.000 --> 00:07:03.000]  當然當時代是在家庭裏面聚會
[00:07:03.000 --> 00:07:08.000]  不是像我們現在有型的教堂那樣聚會
[00:07:08.000 --> 00:07:13.000]  但是回來看到的不是自己人
[00:07:13.000 --> 00:07:16.000]  不是猶太人
[00:07:16.000 --> 00:07:19.000]  而是其他民族的人
[00:07:19.000 --> 00:07:23.000]  很可惜的一件事
[00:07:23.000 --> 00:07:25.000]  其實見到有新朋友回來
[00:07:25.000 --> 00:07:27.000]  見到有人信主
[00:07:27.000 --> 00:07:29.000]  我們都是很開心的
[00:07:29.000 --> 00:07:31.000]  但是當猶太人去見到
[00:07:31.000 --> 00:07:35.000]  不單止外邦人來信耶穌
[00:07:35.000 --> 00:07:39.000]  他們見到教會的領導層
[00:07:39.000 --> 00:07:42.000]  都由外邦人去帶領的時候
[00:07:42.000 --> 00:07:46.000]  心裏面就有一種難受
[00:07:46.000 --> 00:07:48.000]  因為對於猶太人來說
[00:07:48.000 --> 00:07:50.000]  他一直聽祖先講
[00:07:50.000 --> 00:07:53.000]  就是神向阿伯拉罕顯現
[00:07:53.000 --> 00:07:55.000]  和給祝福
[00:07:55.000 --> 00:07:59.000]  這個民族就像天上的星那麼多
[00:07:59.000 --> 00:08:01.000]  海的沙那麼多
[00:08:01.000 --> 00:08:07.000]  但是現在神的話有沒有轉變呢
[00:08:07.000 --> 00:08:11.000]  莫非已經不只是給我們猶太民族
[00:08:11.000 --> 00:08:16.000]  於是猶太人和外族人
[00:08:16.000 --> 00:08:19.000]  就會有這樣的不和
[00:08:19.000 --> 00:08:21.000]  不知道當大家聽到
[00:08:21.000 --> 00:08:24.000]  教會裏面有不和的時候
[00:08:24.000 --> 00:08:27.000]  心裏面會有一個怎樣的感受
[00:08:27.000 --> 00:08:31.000]  究竟是教會出現不和
[00:08:31.000 --> 00:08:33.000]  有沒有一些人
[00:08:33.000 --> 00:08:35.000]  他有一個屬靈的分辨力
[00:08:35.000 --> 00:08:39.000]  可以讓知道這件事
[00:08:39.000 --> 00:08:41.000]  究竟是哪裏出了問題
[00:08:41.000 --> 00:08:45.000]  可以改變 可以修補關係
[00:08:45.000 --> 00:08:49.000]  我聽到最近有位
[00:08:49.000 --> 00:08:51.000]  好資深已經服治了
[00:08:51.000 --> 00:08:53.000]  巡三十幾年
[00:08:53.000 --> 00:08:55.000]  信主五十年的一位牧者
[00:08:55.000 --> 00:08:56.000]  他這樣說
[00:08:56.000 --> 00:08:58.000]  很多時候我們都會很謹慎
[00:08:58.000 --> 00:09:02.000]  在教會裏面怎樣處理一些不和
[00:09:02.000 --> 00:09:04.000]  不過處理完之後
[00:09:04.000 --> 00:09:06.000]  大家是不是真的能夠和好
[00:09:06.000 --> 00:09:09.000]  大家是不是真的有那份愛呢
[00:09:09.000 --> 00:09:13.000]  有時候真的好像有份無能為力
[00:09:13.000 --> 00:09:16.000]  保羅見到這樣的情況
[00:09:16.000 --> 00:09:19.000]  他內心非常憂愁
[00:09:19.000 --> 00:09:21.000]  時常傷痛
[00:09:21.000 --> 00:09:23.000]  他可以做些什麼呢
[00:09:23.000 --> 00:09:25.000]  當時他在哥倫多
[00:09:25.000 --> 00:09:26.000]  要去羅馬
[00:09:26.000 --> 00:09:28.000]  他其實一直都想去
[00:09:28.000 --> 00:09:29.000]  他想去到當中
[00:09:29.000 --> 00:09:31.000]  可以做一些調解的工作
[00:09:31.000 --> 00:09:35.000]  可以讓兩班人的誤會去化解
[00:09:35.000 --> 00:09:37.000]  可以解釋神的心意
[00:09:37.000 --> 00:09:40.000]  讓全世界不同族群的人
[00:09:40.000 --> 00:09:41.000]  都可以信耶穌
[00:09:41.000 --> 00:09:45.000]  不過他一直都沒有這樣的機會
[00:09:45.000 --> 00:09:51.000]  所以保羅留給我們的就是禱告
[00:09:51.000 --> 00:09:55.000]  有時候我們難免會這樣說
[00:09:55.000 --> 00:09:56.000]  禱告吧
[00:09:56.000 --> 00:10:00.000]  都沒有辦法了
[00:10:00.000 --> 00:10:01.000]  禱告吧
[00:10:01.000 --> 00:10:03.000]  都沒有辦法了
[00:10:03.000 --> 00:10:06.000]  但如果我們正面的就是
[00:10:06.000 --> 00:10:08.000]  無論有辦法還是沒有辦法
[00:10:08.000 --> 00:10:10.000]  我們都是要禱告
[00:10:10.000 --> 00:10:13.000]  我還記得當我去讀神學的時候
[00:10:13.000 --> 00:10:19.000]  有一次就去老師的家探望他
[00:10:19.000 --> 00:10:21.000]  當時我信主的時候
[00:10:21.000 --> 00:10:23.000]  平板電腦已經很流行
[00:10:23.000 --> 00:10:27.000]  老師就將他的ipad放在桌面
[00:10:27.000 --> 00:10:29.000]  我們走過一看
[00:10:29.000 --> 00:10:30.000]  很多張相片
[00:10:30.000 --> 00:10:32.000]  就是那些passport size的相片
[00:10:32.000 --> 00:10:34.000]  下面就有個名字
[00:10:34.000 --> 00:10:36.000]  老師就說
[00:10:36.000 --> 00:10:38.000]  其實我們整個教授團隊
[00:10:38.000 --> 00:10:40.000]  都有一個file
[00:10:40.000 --> 00:10:43.000]  我們就看著大家的相片
[00:10:43.000 --> 00:10:45.000]  為大家祈禱
[00:10:45.000 --> 00:10:50.000]  他說每一屆我們都有一個檔案
[00:10:50.000 --> 00:10:52.000]  為學生祈禱
[00:10:52.000 --> 00:10:54.000]  為畢業生祈禱
[00:10:54.000 --> 00:10:57.000]  也為教會的未來前度
[00:10:57.000 --> 00:11:00.000]  和現任的前度去祈禱
[00:11:00.000 --> 00:11:05.000]  當我們面對信徒和私家
[00:11:05.000 --> 00:11:07.000]  信徒之間有不和
[00:11:07.000 --> 00:11:11.000]  教會之間有紛爭誤解的時候
[00:11:11.000 --> 00:11:16.000]  我們能夠去經驗一下
[00:11:16.000 --> 00:11:19.000]  禱告裏面的神
[00:11:19.000 --> 00:11:23.000]  讓我們在當中都參與一份
[00:11:23.000 --> 00:11:25.000]  禱告其實沒有地域限制
[00:11:25.000 --> 00:11:27.000]  對於保羅來說
[00:11:27.000 --> 00:11:30.000]  他是遙控地為羅馬祈禱
[00:11:30.000 --> 00:11:32.000]  我們身處香港
[00:11:32.000 --> 00:11:34.000]  大家回崇拜都會聽到
[00:11:34.000 --> 00:11:37.000]  我們剛才為印度祈禱
[00:11:37.000 --> 00:11:40.000]  為中國祈禱
[00:11:40.000 --> 00:11:42.000]  搭飛機要搭好幾個小時
[00:11:42.000 --> 00:11:44.000]  但我們都可以祈禱
[00:11:44.000 --> 00:11:48.000]  但是保羅的憂傷
[00:11:48.000 --> 00:11:51.000]  是不是只是教會不合一呢
[00:11:51.000 --> 00:11:54.000]  其實當我們去看第一節和第三節的時候
[00:11:54.000 --> 00:11:58.000]  你會發覺有多一個原因
[00:11:58.000 --> 00:12:00.000]  我們去看第一節的時候
[00:12:00.000 --> 00:12:04.000]  看到保羅說我在基督裡說真話
[00:12:04.000 --> 00:12:09.000]  大家小時候都聽過狼來鳥的故事
[00:12:09.000 --> 00:12:14.000]  狼來鳥說了多少次謊話
[00:12:14.000 --> 00:12:16.000]  三次或者不知道多少次
[00:12:16.000 --> 00:12:19.000]  但是最後說真話的時候
[00:12:19.000 --> 00:12:22.000]  村民就不相信了
[00:12:22.000 --> 00:12:26.000]  我小時候也是一個喜歡說謊話的小朋友
[00:12:26.000 --> 00:12:28.000]  為什麼要說謊話呢
[00:12:28.000 --> 00:12:31.000]  說謊話就先騙媽媽
[00:12:31.000 --> 00:12:35.000]  這樣就不會被媽媽罵
[00:12:35.000 --> 00:12:39.000]  當保羅用一個這樣的表達的時候
[00:12:39.000 --> 00:12:41.000]  他是什麼意思呢
[00:12:41.000 --> 00:12:43.000]  當說了很多次謊話
[00:12:43.000 --> 00:12:46.000]  有一次你真的說真話的時候
[00:12:46.000 --> 00:12:48.000]  我當時就記得了
[00:12:48.000 --> 00:12:50.000]  為了什麼事不記得
[00:12:50.000 --> 00:12:52.000]  但是當時的心情就是
[00:12:52.000 --> 00:12:53.000]  媽媽你相信我吧
[00:12:53.000 --> 00:12:56.000]  我這次是真的
[00:12:56.000 --> 00:12:59.000]  當時的心是這樣
[00:12:59.000 --> 00:13:02.000]  不知道保羅在寫的時候
[00:13:02.000 --> 00:13:04.000]  他的體會會不會就是
[00:13:04.000 --> 00:13:09.000]  當他用心地將神的教訓告訴別人的時候
[00:13:09.000 --> 00:13:12.000]  其他人就誤解他
[00:13:12.000 --> 00:13:19.000]  覺得他傳一套不是祖先傳給我們的福音
[00:13:19.000 --> 00:13:23.000]  所以他說我在基督裡說真話
[00:13:23.000 --> 00:13:27.000]  有聖靈當我的證人
[00:13:27.000 --> 00:13:31.000]  我所說的是出於我的良心
[00:13:31.000 --> 00:13:34.000]  他說給誰人知道呢
[00:13:34.000 --> 00:13:37.000]  就是說給誤解他的人知道
[00:13:37.000 --> 00:13:40.000]  就是他稱為他的同胞
[00:13:40.000 --> 00:13:43.000]  他的骨肉兄弟
[00:13:43.000 --> 00:13:48.000]  當保羅開始傳福音的時候
[00:13:48.000 --> 00:13:50.000]  神告訴他你要傳福音給猶太人
[00:13:50.000 --> 00:13:53.000]  又要傳給外邦人
[00:13:53.000 --> 00:13:56.000]  還要傳給君王
[00:13:56.000 --> 00:13:58.000]  他傳的時候
[00:13:58.000 --> 00:14:05.000]  傳一個不需要去守十的律法
[00:14:05.000 --> 00:14:08.000]  例如男的要行國禮
[00:14:08.000 --> 00:14:12.000]  例如那些律法
[00:14:12.000 --> 00:14:16.000]  在舊約時代各樣的條文
[00:14:16.000 --> 00:14:19.000]  不是靠守那些律法就得著
[00:14:19.000 --> 00:14:22.000]  神指紋的身份
[00:14:22.000 --> 00:14:24.000]  但是對猶太人來說
[00:14:24.000 --> 00:14:26.000]  這是很重要的
[00:14:26.000 --> 00:14:28.000]  這是他的民族特徵
[00:14:28.000 --> 00:14:31.000]  當保羅這樣傳的時候
[00:14:31.000 --> 00:14:33.000]  他的同胞就質疑
[00:14:33.000 --> 00:14:37.000]  為什麼你傳一些跟我們以往聽的不同呢
[00:14:37.000 --> 00:14:41.000]  謠言和誹謗就出來了
[00:14:41.000 --> 00:14:45.000]  另外一樣就是保羅向猶太人傳福音
[00:14:45.000 --> 00:14:48.000]  也向外邦人傳福音
[00:14:48.000 --> 00:14:50.000]  不知道大家有沒有聽過
[00:14:50.000 --> 00:14:55.000]  聖經記載保羅是哪裏的使徒呢
[00:14:55.000 --> 00:14:57.000]  就是外邦的使徒
[00:14:57.000 --> 00:15:01.000]  當他傳福音給不是猶太民族
[00:15:01.000 --> 00:15:04.000]  就很被接受
[00:15:04.000 --> 00:15:08.000]  有時那個妒忌的心就出來了
[00:15:08.000 --> 00:15:11.000]  保羅你用這麼多時候
[00:15:11.000 --> 00:15:14.000]  去傳福音給外邦人
[00:15:14.000 --> 00:15:17.000]  你是否不再愛猶太人
[00:15:17.000 --> 00:15:20.000]  你是否不再愛以色列民
[00:15:20.000 --> 00:15:22.000]  基於這兩個原因
[00:15:22.000 --> 00:15:25.000]  保羅被誤解
[00:15:25.000 --> 00:15:28.000]  所以這也是一個原因
[00:15:28.000 --> 00:15:30.000]  保羅為什麼會非常憂愁
[00:15:30.000 --> 00:15:32.000]  心裡時常傷痛
[00:15:32.000 --> 00:15:36.000]  但其實保羅是想讓當時的人知道
[00:15:36.000 --> 00:15:41.000]  原來神的愛是傳給世界各地的人
[00:15:41.000 --> 00:15:45.000]  也包括在座的我們華人 香港人
[00:15:45.000 --> 00:15:51.000]  原來有時誤解人也容易發生
[00:15:51.000 --> 00:15:56.000]  我講一個在神學院發生的事
[00:15:56.000 --> 00:15:59.000]  我是讀建道神學院的
[00:15:59.000 --> 00:16:02.000]  在2009年的時候
[00:16:02.000 --> 00:16:05.000]  神學院辦了一個一年的課程
[00:16:05.000 --> 00:16:09.000]  有特定的對象就是大專或大學畢業生
[00:16:09.000 --> 00:16:12.000]  據當時的社會環境
[00:16:12.000 --> 00:16:16.000]  2009年經濟比較低迷
[00:16:16.000 --> 00:16:18.000]  難以找工作
[00:16:18.000 --> 00:16:21.000]  神學院也想藉這個機會
[00:16:21.000 --> 00:16:23.000]  有一個一年的神學課程
[00:16:23.000 --> 00:16:27.000]  讓一群二十出頭的年青人
[00:16:27.000 --> 00:16:29.000]  可以透過課程
[00:16:29.000 --> 00:16:32.000]  透過這段學習
[00:16:32.000 --> 00:16:36.000]  去體會人生的方向
[00:16:36.000 --> 00:16:40.000]  神學院就這樣開辦
[00:16:40.000 --> 00:16:45.000]  上學的人數是幾位
[00:16:45.000 --> 00:16:48.000]  但不知為何
[00:16:48.000 --> 00:16:50.000]  就出了一些聲音
[00:16:50.000 --> 00:16:55.000]  在校園裏面說
[00:16:55.000 --> 00:16:59.000]  我發覺神學院最近辦了很多活動
[00:16:59.000 --> 00:17:02.000]  都是特別給年青人
[00:17:02.000 --> 00:17:04.000]  其實神學院是否
[00:17:04.000 --> 00:17:07.000]  只是想在未來的方向
[00:17:07.000 --> 00:17:10.000]  圍住年青人呢
[00:17:10.000 --> 00:17:12.000]  我現在放眼一望
[00:17:12.000 --> 00:17:14.000]  我們離開二十出頭
[00:17:14.000 --> 00:17:17.000]  似乎已經過了一些日子
[00:17:17.000 --> 00:17:20.000]  當我們和年青人接觸的時候
[00:17:20.000 --> 00:17:22.000]  不知大家覺得
[00:17:22.000 --> 00:17:24.000]  都是同輩 都可以聊得來
[00:17:24.000 --> 00:17:26.000]  都可以交流得來
[00:17:26.000 --> 00:17:29.000]  還是年青人有自己的想法
[00:17:29.000 --> 00:17:34.000]  我們有自己一套傳統的做法
[00:17:34.000 --> 00:17:37.000]  當時在神學院 零零碎碎
[00:17:37.000 --> 00:17:38.000]  不是很多的
[00:17:38.000 --> 00:17:39.000]  聽到一些聲音說
[00:17:39.000 --> 00:17:45.000]  其實神學院是否想著重年青人
[00:17:45.000 --> 00:17:47.000]  我們其他那些
[00:17:47.000 --> 00:17:53.000]  二十到三十幾 四十幾歲的神學生
[00:17:53.000 --> 00:17:55.000]  神學院是否已經
[00:17:55.000 --> 00:18:01.000]  將我們的專注放低一點呢
[00:18:01.000 --> 00:18:03.000]  難道神學院
[00:18:03.000 --> 00:18:05.000]  都有年齡歧視
[00:18:05.000 --> 00:18:06.000]  其實教會
[00:18:06.000 --> 00:18:07.000]  大家回來的時候
[00:18:07.000 --> 00:18:11.000]  會否都覺得有沒有被歧視呢
[00:18:11.000 --> 00:18:13.000]  我們有廣東話崇拜
[00:18:13.000 --> 00:18:15.000]  我們有其他崇拜
[00:18:15.000 --> 00:18:19.000]  我們有沒有讓大家覺得
[00:18:19.000 --> 00:18:23.000]  我們教會發展其他語文的崇拜
[00:18:23.000 --> 00:18:25.000]  其實是否著重了他們
[00:18:25.000 --> 00:18:28.000]  已經將我們講廣東話的
[00:18:28.000 --> 00:18:31.000]  放在一邊呢
[00:18:31.000 --> 00:18:34.000]  我們就將這個比較
[00:18:34.000 --> 00:18:40.000]  將神已經不再將我們放在第一位
[00:18:40.000 --> 00:18:42.000]  或者教會已經不再著重我們
[00:18:42.000 --> 00:18:45.000]  放在我們的內心
[00:18:45.000 --> 00:18:50.000]  不知不覺就出了一些沒必要的誤解
[00:18:50.000 --> 00:18:58.000]  所以保羅因為猶太人對他有誤會
[00:18:58.000 --> 00:19:02.000]  所以他在第三節這樣說
[00:19:02.000 --> 00:19:07.000]  你們是我的弟兄 是我的骨肉之親
[00:19:07.000 --> 00:19:13.000]  所以可以用什麼方法去表達我對你們的愛呢
[00:19:13.000 --> 00:19:17.000]  對保羅來說最重要的就是救恩
[00:19:17.000 --> 00:19:22.000]  最重要的就是與耶穌基督那份的結連
[00:19:22.000 --> 00:19:28.000]  但是保羅在這裏想表明他對子民的愛
[00:19:28.000 --> 00:19:31.000]  於是他就說就算我被咒詛
[00:19:31.000 --> 00:19:38.000]  就算神已經不將我在救恩裏面包含一份
[00:19:38.000 --> 00:19:45.000]  我都寧願將這個救恩給我的兄弟
[00:19:45.000 --> 00:19:49.000]  保羅想讓這些猶太民知道
[00:19:49.000 --> 00:19:52.000]  我怎會不關心你們呢
[00:19:52.000 --> 00:19:56.000]  我怎會放棄你們呢
[00:19:56.000 --> 00:20:00.000]  當保羅動之以情的時候
[00:20:00.000 --> 00:20:05.000]  他用第四節去讓這些猶太民族知道
[00:20:05.000 --> 00:20:10.000]  其實神對大家的愛由始至終都在
[00:20:10.000 --> 00:20:13.000]  第四節保羅這樣說
[00:20:13.000 --> 00:20:16.000]  你們是以色列人
[00:20:16.000 --> 00:20:20.000]  你們已經有神給你們的名份
[00:20:20.000 --> 00:20:24.000]  所以在這個名份下
[00:20:24.000 --> 00:20:28.000]  神的榮耀就是我們的榮耀
[00:20:28.000 --> 00:20:33.000]  廣福堂的榮耀是連繫於上帝的榮耀
[00:20:33.000 --> 00:20:36.000]  我們作為廣福堂的弟兄姊妹
[00:20:36.000 --> 00:20:41.000]  我們得到的榮耀是源於上帝給我們的榮耀
[00:20:41.000 --> 00:20:43.000]  神又與以色列民納約
[00:20:43.000 --> 00:20:46.000]  又有不同的律法
[00:20:46.000 --> 00:20:50.000]  希望一群神的子民可以有好的生活
[00:20:50.000 --> 00:20:52.000]  道德的準則
[00:20:52.000 --> 00:20:56.000]  又讓一群子民可以去敬拜這位神
[00:20:56.000 --> 00:20:58.000]  有著一個的應許
[00:20:58.000 --> 00:21:01.000]  其實保羅真的用各種的方法
[00:21:01.000 --> 00:21:06.000]  用情 用理去讓一群子民知道
[00:21:06.000 --> 00:21:11.000]  神怎會放棄你們呢
[00:21:11.000 --> 00:21:13.000]  保羅在接下來的第六節
[00:21:13.000 --> 00:21:17.000]  就讓我們去體會一下
[00:21:17.000 --> 00:21:22.000]  他傷心痛悲的第三個原因
[00:21:22.000 --> 00:21:23.000]  在教會裏面
[00:21:23.000 --> 00:21:28.000]  我們經常說神的話是很重要的
[00:21:28.000 --> 00:21:32.000]  我們要遵從神的話
[00:21:32.000 --> 00:21:34.000]  不過當時保羅也聽到
[00:21:34.000 --> 00:21:37.000]  一群猶太人會想
[00:21:37.000 --> 00:21:40.000]  神又說以色列民是他的百姓
[00:21:40.000 --> 00:21:46.000]  但為何猶太人會釘死耶穌呢
[00:21:46.000 --> 00:21:52.000]  即是所說的話不是真的可以做到
[00:21:52.000 --> 00:21:53.000]  為何傳福音的時候
[00:21:53.000 --> 00:21:59.000]  那麼多猶太人都不能去信一位神呢
[00:21:59.000 --> 00:22:04.000]  於是保羅就在接下來的第六節到第三節
[00:22:04.000 --> 00:22:09.000]  去解釋神的話不是落空
[00:22:09.000 --> 00:22:12.000]  保羅用的方法就是
[00:22:12.000 --> 00:22:18.000]  透過以色列民族歷代的家譜
