
[00:00:00.000 --> 00:00:02.000]  香港有很多社會調查
[00:02:28.760 --> 00:02:31.760]  脫離致命的瘟疫
[00:02:31.760 --> 00:02:34.760]  祂必用自己的羽毛遮蓋你
[00:02:34.760 --> 00:02:37.760]  你要投靠在祂的翅膀底下
[00:02:37.760 --> 00:02:41.760]  祂的信實像銅牌像堅壘
[00:02:41.760 --> 00:02:44.760]  必害怕黑夜的驚恐
[00:02:44.760 --> 00:02:46.760]  或是白日的非戰
[00:02:46.760 --> 00:02:50.760]  也不必害怕黑暗中流行的瘟疫
[00:02:50.760 --> 00:02:54.760]  或是在正午把人毀滅的毒病
[00:02:54.760 --> 00:02:57.760]  雖有千人撲倒在你的左邊
[00:02:57.760 --> 00:03:00.760]  萬人撲倒在你的右邊
[00:03:00.760 --> 00:03:03.760]  但災害必不臨到你
[00:03:03.760 --> 00:03:05.760]  不過你要親眼觀看
[00:03:05.760 --> 00:03:08.760]  看見惡人遭捕
[00:03:08.760 --> 00:03:12.760]  你既然把耶和華當作自己的避難所
[00:03:12.760 --> 00:03:15.760]  把至高者當作自己的居所
[00:03:15.760 --> 00:03:18.760]  禍患必不臨近你
[00:03:18.760 --> 00:03:21.760]  災害也必臨近你的狀態
[00:03:21.760 --> 00:03:23.760]  因為祂為了你
[00:03:23.760 --> 00:03:25.760]  會吩咐自己的使者
[00:03:25.760 --> 00:03:29.760]  在你所行的一切路上保護你
[00:03:29.760 --> 00:03:33.760]  他們必用手托著你
[00:03:33.760 --> 00:03:36.760]  免得你的腳碰到石頭
[00:03:36.760 --> 00:03:39.760]  你必踐踏獅子和毀蛇
[00:03:39.760 --> 00:03:43.760]  你必踏碎少壯獅子和大蛇
[00:03:43.760 --> 00:03:47.760]  耶和華說:因為祂戀慕我
[00:03:47.760 --> 00:03:49.760]  我必答救祂
[00:03:49.760 --> 00:03:51.760]  因為祂強適我的命
[00:03:51.760 --> 00:03:53.760]  我必保護祂
[00:03:53.760 --> 00:03:55.760]  祂求救我
[00:03:55.760 --> 00:03:57.760]  我必應運祂
[00:03:57.760 --> 00:03:59.760]  黑在患難中
[00:03:59.760 --> 00:04:01.760]  我必與祂同在
[00:04:01.760 --> 00:04:03.760]  我必拯救祂
[00:04:03.760 --> 00:04:05.760]  使祂得尊榮
[00:04:05.760 --> 00:04:07.760]  我必使祂得享長壽
[00:04:07.760 --> 00:04:11.760]  又向祂顯明我的救恩
[00:04:11.760 --> 00:04:13.760]  一輪咀讀完十幾字聖經
[00:04:13.760 --> 00:04:17.760]  大家會用什麼詞去總結這首詩的主題?
[00:04:17.760 --> 00:04:19.760]  這一點很明顯
[00:04:19.760 --> 00:04:21.760]  說的是上帝的保護
[00:04:21.760 --> 00:04:23.760]  不知道大家讀的時候
[00:04:23.760 --> 00:04:25.760]  會否心底想起另一首詩
[00:04:25.760 --> 00:04:27.760]  我讀的時候就會
[00:04:27.760 --> 00:04:29.760]  我想起另一首詩
[00:04:29.760 --> 00:04:31.760]  同樣說的是神時時刻刻
[00:04:31.760 --> 00:04:33.760]  日日夜夜的保護
[00:04:33.760 --> 00:04:35.760]  就是詩篇121
[00:04:35.760 --> 00:04:37.760]  我要向高山舉目的那一篇
[00:04:37.760 --> 00:04:39.760]  不過我們今天讀的這一篇
[00:04:39.760 --> 00:04:41.760]  九十一篇似乎是長版本
[00:04:41.760 --> 00:04:43.760]  詩篇121就像一個短版本
[00:04:43.760 --> 00:04:45.760]  和很多首詩歌一樣
[00:04:45.760 --> 00:04:47.760]  我們都不知道
[00:04:47.760 --> 00:04:51.760]  裡面的詩人在預見什麼具體的情況
[00:04:51.760 --> 00:04:53.760]  所以裡面用了很多字
[00:04:53.760 --> 00:04:55.760]  去說災害
[00:04:55.760 --> 00:04:56.760]  災禍
[00:04:56.760 --> 00:04:58.760]  其實我們都不太知道是什麼
[00:04:58.760 --> 00:05:00.760]  說的是瘟疫、災病
[00:05:00.760 --> 00:05:02.760]  是否在說MERS還是SARS還是什麼呢?
[00:05:02.760 --> 00:05:04.760]  其實都不知道
[00:05:04.760 --> 00:05:06.760]  我們無法指出那些情況是怎樣
[00:05:06.760 --> 00:05:07.760]  不過
[00:05:07.760 --> 00:05:09.760]  如果從字面去看
[00:05:09.760 --> 00:05:11.760]  我們很會看見
[00:05:11.760 --> 00:05:13.760]  原來災禍或禍患
[00:05:13.760 --> 00:05:15.760]  是日日夜夜
[00:05:15.760 --> 00:05:17.760]  隨時
[00:05:17.760 --> 00:05:20.760]  隨地都可以在我們身邊出現
[00:05:20.760 --> 00:05:22.760]  白日黑夜時刻都會出現
[00:05:22.760 --> 00:05:24.760]  不過
[00:05:24.760 --> 00:05:26.760]  詩人用了很多字眼
[00:05:26.760 --> 00:05:28.760]  去形容災禍的同時
[00:05:28.760 --> 00:05:30.760]  他也用了很多字眼
[00:05:30.760 --> 00:05:32.760]  去形容上帝的保護
[00:05:32.760 --> 00:05:34.760]  如果大家留意到的話
[00:05:34.760 --> 00:05:36.760]  基本上沒有一個字是重複的
[00:05:36.760 --> 00:05:39.760]  原來上帝的保護
[00:05:39.760 --> 00:05:41.760]  是有很多種方法的
[00:05:41.760 --> 00:05:43.760]  有一些就在你的面前
[00:05:43.760 --> 00:05:45.760]  遮擋著你
[00:05:45.760 --> 00:05:47.760]  有一些就可以是
[00:05:47.760 --> 00:05:48.760]  當你下墜的時候
[00:05:48.760 --> 00:05:50.760]  他伸手托著你
[00:05:50.760 --> 00:05:52.760]  讓你不會繼續掉下去
[00:05:52.760 --> 00:05:55.760]  有一些就在一些危險的狀態
[00:05:55.760 --> 00:05:56.760]  把你抽出來
[00:05:56.760 --> 00:05:59.760]  把你放在安全的地方
[00:05:59.760 --> 00:06:01.760]  原來上帝的保護就是
[00:06:01.760 --> 00:06:03.760]  這麼全方位
[00:06:03.760 --> 00:06:05.760]  原來有這麼多不同的方式
[00:06:05.760 --> 00:06:07.760]  不單止是保護
[00:06:07.760 --> 00:06:10.760]  甚至上帝為我們所預備的居所
[00:06:10.760 --> 00:06:12.760]  都可以是很不同的
[00:06:12.760 --> 00:06:14.760]  你又見到很多不同的字眼
[00:06:14.760 --> 00:06:16.760]  除了避難所這個字
[00:06:16.760 --> 00:06:18.760]  是用了兩次之外
[00:06:18.760 --> 00:06:21.760]  其他都是用了不同的居所形式
[00:06:21.760 --> 00:06:23.760]  有些是用了一種動物
[00:06:23.760 --> 00:06:25.760]  鳥的形式
[00:06:25.760 --> 00:06:28.760]  好像保護的居所
[00:06:28.760 --> 00:06:31.760]  好像鳥媽媽為子女提供的
[00:06:31.760 --> 00:06:34.760]  翅膀的陰下或者羽毛的底下
[00:06:34.760 --> 00:06:38.760]  是最溫暖最安全的地方
[00:06:38.760 --> 00:06:41.760]  又或者你會用一些軍事的字眼
[00:06:41.760 --> 00:06:45.760]  說一個堡壘
[00:06:45.760 --> 00:06:47.760]  會說一種堅固
[00:06:47.760 --> 00:06:51.760]  又或者好像游牧民族裏面那種橡棚
[00:06:51.760 --> 00:06:54.760]  隨時搭隨時拆
[00:06:54.760 --> 00:06:57.760]  不同不同的形式
[00:06:57.760 --> 00:07:04.760]  有時當我們去看詩篇的時候
[00:07:04.760 --> 00:07:06.760]  我們很容易會看見
[00:07:06.760 --> 00:07:09.760]  在各個形式裏面
[00:07:09.760 --> 00:07:11.760]  有些文學作品
[00:07:11.760 --> 00:07:14.760]  我們會看它經常用一隻字
[00:07:14.760 --> 00:07:15.760]  如果它經常用一隻字的話
[00:07:15.760 --> 00:07:18.760]  我們都很容易理解
[00:07:18.760 --> 00:07:20.760]  因為它會在裏面
[00:07:20.760 --> 00:07:23.760]  很想你知道那個意思
[00:07:23.760 --> 00:07:24.760]  重複地說
[00:07:24.760 --> 00:07:27.760]  不過如果它是用不同的字眼
[00:07:27.760 --> 00:07:29.760]  說同一個意思的話
[00:07:29.760 --> 00:07:31.760]  大家千萬不要以為它是騙稿費
[00:07:31.760 --> 00:07:35.760]  也不要以為它是用語言藝術來說
[00:07:35.760 --> 00:07:36.760]  它也是那些東西
[00:07:36.760 --> 00:07:40.760]  而是想表達那種全方位和細緻
[00:07:40.760 --> 00:07:42.760]  C篇C篇九十一篇
[00:07:42.760 --> 00:07:43.760]  正正在說這件事
[00:07:43.760 --> 00:07:49.760]  是在表達神那種多方多層次的拯救和保護
[00:07:49.760 --> 00:07:55.760]  跟隨上帝的人就會得到庇護和安居
[00:07:55.760 --> 00:07:57.760]  但是當我們繼續看下去的時候
[00:07:57.760 --> 00:07:59.760]  我們真的要想一想
[00:07:59.760 --> 00:08:02.760]  究竟神所給我們的居所
[00:08:02.760 --> 00:08:05.760]  或者神所給我們的保護
[00:08:05.760 --> 00:08:08.760]  究竟是一回甚麼的事
[00:08:08.760 --> 00:08:09.760]  兩個星期前有機會
[00:08:09.760 --> 00:08:12.760]  在東涌堂裏面有些少年人
[00:08:12.760 --> 00:08:14.760]  有聚會的裏面
[00:08:14.760 --> 00:08:16.760]  他們主動提問題
[00:08:16.760 --> 00:08:17.760]  我很開心
[00:08:17.760 --> 00:08:19.760]  有他們主動提問題
[00:08:19.760 --> 00:08:21.760]  他們想談談甚麼叫天堂
[00:08:21.760 --> 00:08:23.760]  天堂 好啊
[00:08:23.760 --> 00:08:24.760]  這麼渴望
[00:08:24.760 --> 00:08:26.760]  第一個問題就是問
[00:08:26.760 --> 00:08:29.760]  在天堂我們做甚麼
[00:08:29.760 --> 00:08:32.760]  大家知不知道在天堂我們做甚麼
[00:08:32.760 --> 00:08:34.760]  大家都回答敬拜
[00:08:34.760 --> 00:08:36.760]  我們也有導師馬上回答
[00:08:36.760 --> 00:08:39.760]  日日夜夜地敬拜
[00:08:39.760 --> 00:08:42.760]  你知道少年人怎樣回答你嗎
[00:08:42.760 --> 00:08:46.760]  嘩 不是很吸引
[00:08:46.760 --> 00:08:48.760]  你也認同吧
[00:08:48.760 --> 00:08:49.760]  不是吧
[00:08:49.760 --> 00:08:51.760]  接著他們問
[00:08:51.760 --> 00:08:54.760]  我們在天堂住甚麼地方
[00:08:54.760 --> 00:08:56.760]  嘩 真的很實際
[00:08:56.760 --> 00:08:59.760]  問吧 考牌
[00:08:59.760 --> 00:09:01.760]  題目很艱深
[00:09:01.760 --> 00:09:05.760]  打開啟示錄有一張
[00:09:05.760 --> 00:09:07.760]  新天新地
[00:09:07.760 --> 00:09:12.760]  天家就是我們有上帝同在的地方
[00:09:12.760 --> 00:09:14.760]  我看的時候
[00:09:14.760 --> 00:09:17.760]  不知道大家同樣看這段經文的時候
[00:09:17.760 --> 00:09:19.760]  會不會留意到經文裏面
[00:09:19.760 --> 00:09:20.760]  有一些情況
[00:09:20.760 --> 00:09:24.760]  有一些形象很吸引你
[00:09:24.760 --> 00:09:26.760]  閃閃發生輝
[00:09:26.760 --> 00:09:28.760]  我想香港沒有一間珠寶店
[00:09:28.760 --> 00:09:31.760]  有這麼多款式的寶石
[00:09:31.760 --> 00:09:33.760]  很多很多不同的寶石
[00:09:33.760 --> 00:09:34.760]  金碧輝煌
[00:09:34.760 --> 00:09:37.760]  你想想連城裏的街道都是精金
[00:09:37.760 --> 00:09:39.760]  你想想城裏的街道都是精金
[00:09:39.760 --> 00:09:41.760]  日後我們住的天家裏面
[00:09:41.760 --> 00:09:43.760]  是否也是這樣
[00:09:43.760 --> 00:09:45.760]  都是這麼金碧輝煌
[00:09:45.760 --> 00:09:47.760]  富麗堂皇豪莊
[00:09:47.760 --> 00:09:50.760]  會不會大家也會將地上這種
[00:09:50.760 --> 00:09:52.760]  居住物業的觀念
[00:09:52.760 --> 00:09:56.760]  也放在我們天家裏面
[00:09:56.760 --> 00:09:58.760]  大家會不會想過
[00:09:58.760 --> 00:09:59.760]  日後在天家裏面
[00:09:59.760 --> 00:10:03.760]  有沒有房屋分配的問題
[00:10:03.760 --> 00:10:05.760]  會不會有些人住家屋大一點
[00:10:05.760 --> 00:10:07.760]  有些人住家屋小一點
[00:10:07.760 --> 00:10:10.760]  跟隨主的人就金碧輝煌一點
[00:10:10.760 --> 00:10:12.760]  豪莊加上Clubhouse
[00:10:12.760 --> 00:10:15.760]  沒有這麼跟隨主的人就不好意思了
[00:10:15.760 --> 00:10:16.760]  家徒四壁
[00:10:16.760 --> 00:10:18.760]  沒有海景沒有園景
[00:10:18.760 --> 00:10:20.760]  還要西斜
[00:10:20.760 --> 00:10:23.760]  我們有時也會將這些物業的觀念
[00:10:23.760 --> 00:10:26.760]  可能不經不覺地放在信仰裏面
[00:10:26.760 --> 00:10:27.760]  甚至我們說
[00:10:27.760 --> 00:10:28.760]  信了耶穌
[00:10:28.760 --> 00:10:30.760]  某次就買了一棟樓
[00:10:30.760 --> 00:10:33.760]  買了一棟樓嘛 一路永逸
[00:10:33.760 --> 00:10:35.760]  一世無憂
[00:10:35.760 --> 00:10:38.760]  有買貴無買錯
[00:10:38.760 --> 00:10:40.760]  不過這個不好意思
[00:10:40.760 --> 00:10:42.760]  並不是神所告訴我們
[00:10:42.760 --> 00:10:44.760]  提供那個居所
[00:10:44.760 --> 00:10:47.760]  神沒有允許我們在天家裏面
[00:10:47.760 --> 00:10:48.760]  或者地上的上面
[00:10:48.760 --> 00:10:50.760]  擁有一座豪莊大宅
[00:10:50.760 --> 00:10:53.760]  可以永久定居
[00:10:53.760 --> 00:10:54.760]  無風無浪
[00:10:54.760 --> 00:10:57.760]  然後就到時間上天堂
[00:10:57.760 --> 00:11:00.760]  到天堂換另一棟更大更大的豪宅
[00:11:00.760 --> 00:11:01.760]  沒有啊
[00:11:01.760 --> 00:11:04.760]  神不是這樣去允許我們
[00:11:04.760 --> 00:11:07.760]  同樣在我們那個
[00:11:07.760 --> 00:11:10.760]  神的保守又是一回甚麼事呢
[00:11:10.760 --> 00:11:11.760]  剛才大家回來的時候
[00:11:11.760 --> 00:11:14.760]  我想今天的天氣都很危局
[00:11:14.760 --> 00:11:17.760]  回來的時候大家可能身水身汗
[00:11:17.760 --> 00:11:18.760]  當你身水身汗的時候
[00:11:18.760 --> 00:11:19.760]  你最想怎樣
[00:11:19.760 --> 00:11:21.760]  當然是享受冷氣
[00:11:21.760 --> 00:11:23.760]  最好走進一棟
[00:11:23.760 --> 00:11:27.760]  一個只有18度的商場裏
[00:11:27.760 --> 00:11:29.760]  馬上涼快
[00:11:29.760 --> 00:11:30.760]  為甚麼我們想這樣呢
[00:11:30.760 --> 00:11:32.760]  身水身汗馬上要涼快
[00:11:32.760 --> 00:11:34.760]  要享受冷氣
[00:11:34.760 --> 00:11:35.760]  冷氣是甚麼
[00:11:35.760 --> 00:11:37.760]  冷氣是空氣
[00:11:37.760 --> 00:11:39.760]  即是conditioned air
[00:11:39.760 --> 00:11:41.760]  即是我要調節
[00:11:41.760 --> 00:11:43.760]  周圍的環境要馬上調節
[00:11:43.760 --> 00:11:45.760]  讓我們馬上可以涼快
[00:11:45.760 --> 00:11:47.760]  有時我們很想有那種保守
[00:11:47.760 --> 00:11:50.760]  神的保守都是要馬上有的
[00:11:50.760 --> 00:11:52.760]  我們都是想馬上
[00:11:52.760 --> 00:11:53.760]  我求的時候
[00:11:53.760 --> 00:11:56.760]  最好你有求速應
[00:11:56.760 --> 00:11:57.760]  這是正常的
[00:11:57.760 --> 00:12:00.760]  不要以為這是很邪惡的念頭
[00:12:00.760 --> 00:12:02.760]  這是很正常的
[00:12:02.760 --> 00:12:05.760]  只不過當我們這樣以為
[00:12:05.760 --> 00:12:08.760]  所有東西都可以讓我們去調節
[00:12:08.760 --> 00:12:10.760]  我們會不會都同樣想想
[00:12:10.760 --> 00:12:14.760]  會不會從中我們都有這樣的意圖
[00:12:14.760 --> 00:12:15.760]  有這樣的暗示
[00:12:15.760 --> 00:12:18.760]  我們很想去控制我們的上帝
[00:12:18.760 --> 00:12:21.760]  讓上帝可以計算
[00:12:21.760 --> 00:12:22.760]  可以控制
[00:12:22.760 --> 00:12:24.760]  可以猜到他
[00:12:24.760 --> 00:12:29.760]  不知道大家有沒有看過這齣電影
[00:12:29.760 --> 00:12:32.760]  好像票房幾好
[00:12:32.760 --> 00:12:33.760]  如果你看過的話
[00:12:33.760 --> 00:12:37.760]  或許會記得內裡的其中一句對白
[00:12:37.760 --> 00:12:38.760]  他說
[00:12:38.760 --> 00:12:43.760]  快樂生活的要訣就是
[00:12:43.760 --> 00:12:47.760]  接受你永遠無法只操控
[00:12:49.760 --> 00:12:51.760]  這就是我們的人生
[00:12:51.760 --> 00:12:53.760]  沒什麼可以控制的
[00:12:53.760 --> 00:12:55.760]  這兩個星期大家都見得不少
[00:12:55.760 --> 00:12:56.760]  以為都下了閘
[00:12:56.760 --> 00:12:57.760]  沒什麼事發生的時候
[00:12:57.760 --> 00:13:01.760]  為什麼有些這麼不能控制的情況發生
[00:13:01.760 --> 00:13:05.760]  你無法只猜到你的同事幾點到
[00:13:05.760 --> 00:13:09.760]  你不知道你的WhatsApp
[00:13:09.760 --> 00:13:11.760]  會不會在什麼情況下被公開
[00:13:11.760 --> 00:13:14.760]  你更加不知道
[00:13:14.760 --> 00:13:16.760]  究竟是你的同事哭先
[00:13:16.760 --> 00:13:17.760]  還是你哭先
[00:13:19.760 --> 00:13:20.760]  沒法只
[00:13:20.760 --> 00:13:21.760]  沒什麼可以控制
[00:13:21.760 --> 00:13:22.760]  甚至昨晚
[00:13:22.760 --> 00:13:25.760]  沒人想到會去玩水會燒傷
[00:13:25.760 --> 00:13:28.760]  哪有人可以預計到有這樣的情況發生
[00:13:28.760 --> 00:13:32.760]  這就是人生根本無法只控制
[00:13:32.760 --> 00:13:34.760]  不能說你要有就有
[00:13:34.760 --> 00:13:36.760]  無法只可以這樣
[00:13:36.760 --> 00:13:38.760]  如果大家記得
[00:13:38.760 --> 00:13:41.760]  耶穌曾經受試探的時候
[00:13:41.760 --> 00:13:43.760]  魔鬼曾經都有一個這樣的試探
[00:13:43.760 --> 00:13:46.760]  就是叫他帶他去聖殿的頂
[00:13:46.760 --> 00:13:47.760]  叫他跳下來
[00:13:47.760 --> 00:13:49.760]  當他跳下來的時候
[00:13:49.760 --> 00:13:50.760]  魔鬼就說
[00:13:50.760 --> 00:13:52.760]  當你跳下來的時候
[00:13:52.760 --> 00:13:56.760]  用了詩篇九十一篇的經文
[00:13:56.760 --> 00:13:58.760]  他們必用手托住你
[00:13:58.760 --> 00:14:01.760]  免得你的腳碰在石頭上
[00:14:01.760 --> 00:14:03.760]  大家記得耶穌怎樣回應嗎
[00:14:03.760 --> 00:14:05.760]  他同樣引返聖經說
[00:14:05.760 --> 00:14:07.760]  經上記就說
[00:14:07.760 --> 00:14:09.760]  不可試探主你的神
[00:14:09.760 --> 00:14:13.760]  這個試探在於他引誘耶穌
[00:14:13.760 --> 00:14:17.760]  要他吩咐上帝去服從自己
[00:14:17.760 --> 00:14:20.760]  即是說他要控制上帝
[00:14:20.760 --> 00:14:22.760]  但耶穌拒絕了
[00:14:22.760 --> 00:14:24.760]  因為他要堅守一樣東西
[00:14:24.760 --> 00:14:26.760]  就是我們要去服從神
[00:14:26.760 --> 00:14:29.760]  而不是要神去服從我們
[00:14:29.760 --> 00:14:33.760]  不可以由我們去控制上帝
[00:14:33.760 --> 00:14:36.760]  包括了他怎樣帶領我們
[00:14:36.760 --> 00:14:39.760]  包括了他怎樣去保守我們
[00:14:42.760 --> 00:14:45.760]  既然你說到客裡
[00:14:45.760 --> 00:14:47.760]  我們的安居
[00:14:47.760 --> 00:14:50.760]  又不是說一世的安居
[00:14:50.760 --> 00:14:52.760]  你說保守又不是有求速應
[00:14:52.760 --> 00:14:56.760]  這篇詩歌說的是一種什麼的安居
[00:14:56.760 --> 00:14:59.760]  說的是一種什麼的保守
[00:14:59.760 --> 00:15:04.760]  大家都相信上帝無處不在
[00:15:04.760 --> 00:15:06.760]  都是無所不能的
[00:15:06.760 --> 00:15:08.760]  我們不需要坐在摩登台這個禮堂
[00:15:08.760 --> 00:15:11.760]  每個禮拜這個時間才在這裡遇見神
[00:15:11.760 --> 00:15:13.760]  我們在什麼地方
[00:15:13.760 --> 00:15:15.760]  什麼時間我們都可以見到神
[00:15:15.760 --> 00:15:17.760]  當你翻開聖經的時候
[00:15:17.760 --> 00:15:20.760]  你會發覺不同人在不同的地方會見到神
[00:15:20.760 --> 00:15:22.760]  阿巴拉罕在哪裡見到神?
[00:15:22.760 --> 00:15:26.760]  就在他住的帳棚的外邊
[00:15:26.760 --> 00:15:28.760]  他遇見接待幾位使者
[00:15:28.760 --> 00:15:32.760]  使者就告訴他明年這個時候你要生一個兒子
[00:15:32.760 --> 00:15:36.760]  然後將他要毀滅索多瑪和摩拉的計劃告訴他
[00:15:36.760 --> 00:15:40.760]  然後他的孫子雅各在哪裡遇見神?
[00:15:40.760 --> 00:15:42.760]  不是在他的帳棚
[00:15:42.760 --> 00:15:44.760]  在他的走廊到野外露宿
[00:15:44.760 --> 00:15:48.760]  在伯特利的地方他夢見一幢天梯
[00:15:48.760 --> 00:15:50.760]  有神的使者上去下來
[00:15:50.760 --> 00:15:54.760]  後來他再在雅各道口的旁邊
[00:15:54.760 --> 00:15:55.760]  一個碼頭的旁邊
[00:15:55.760 --> 00:15:57.760]  他又再遇見神
[00:15:57.760 --> 00:15:59.760]  神的使者和他摔跤
[00:15:59.760 --> 00:16:02.760]  摩西在哪裡遇見神?
[00:16:02.760 --> 00:16:06.760]  也不是在一個聖殿或者帳幕的地方
[00:16:06.760 --> 00:16:08.760]  而是在一個曠野
[00:16:08.760 --> 00:16:12.760]  當他連戒八十萬無目的地在那裡牧羊的時候
[00:16:12.760 --> 00:16:15.760]  他見到一棵燒不盡的荊棘
[00:16:15.760 --> 00:16:18.760]  上帝跟他說話然後呼召他
[00:16:18.760 --> 00:16:20.760]  「索雅在哪裡遇見神?」
[00:16:20.760 --> 00:16:26.760]  當他拗爆頭在想怎樣去攻打耶利哥城的時候
[00:16:26.760 --> 00:16:29.760]  他在耶利哥的平原
[00:16:29.760 --> 00:16:33.760]  上帝以一個元帥的形象在他面前出現
[00:16:33.760 --> 00:16:38.760]  告訴他我要親自做耶和華軍隊的元帥
[00:16:38.760 --> 00:16:40.760]  到了新約
[00:16:40.760 --> 00:16:41.760]  耶穌呢?
[00:16:41.760 --> 00:16:44.760]  百姓群眾在哪裡遇見耶穌?
[00:16:44.760 --> 00:16:47.760]  有時候在曠野
[00:16:47.760 --> 00:16:50.760]  有時候在市集裡
[00:16:50.760 --> 00:16:53.760]  有時候在罪人的家
[00:16:53.760 --> 00:16:57.760]  並不一定要在聖殿當中
[00:16:57.760 --> 00:17:02.760]  神給我們安居賜給我們保護
[00:17:02.760 --> 00:17:05.760]  但祂不是要做一個防護罩
[00:17:05.760 --> 00:17:11.760]  讓我們開開心心、快快樂樂、無憂無慮地一生生活下去
[00:17:11.760 --> 00:17:13.760]  不是,我們不是坐在那裡
[00:17:13.760 --> 00:17:19.760]  而是要我們一生走跟隨主走的道路
[00:17:19.760 --> 00:17:25.760]  就好像希伯來書第十一章裡所說的那些信心的偉人
[00:17:25.760 --> 00:17:27.760]  他們帶著信心死的
[00:17:27.760 --> 00:17:28.760]  沒有得著應許的
[00:17:28.760 --> 00:17:30.760]  不過因為他們見到一個更美的家鄉
[00:17:30.760 --> 00:17:32.760]  他們願意去跟隨,懷著信心
[00:17:32.760 --> 00:17:35.760]  他承認他們在地上是外人
[00:17:35.760 --> 00:17:39.760]  他們承認他們是一個寄居者
[00:17:39.760 --> 00:17:45.760]  既然我們跟隨上帝是一段路程
[00:17:45.760 --> 00:17:48.760]  我們是一個寄居者就不可以想
[00:17:48.760 --> 00:17:50.760]  我們在生命歷程
[00:17:50.760 --> 00:17:52.760]  神所給我們的居所
[00:17:52.760 --> 00:17:54.760]  是一些長久的安居
[00:17:54.760 --> 00:17:58.760]  只不過是暫時的過居
[00:17:58.760 --> 00:18:00.760]  神所給我們的保守
[00:18:00.760 --> 00:18:04.760]  也不要想著是時刻你要想馬上有
[00:18:04.760 --> 00:18:07.760]  是旅途中的歇息和充電
[00:18:07.760 --> 00:18:10.760]  休息過後風雨完結
[00:18:10.760 --> 00:18:12.760]  我們仍然要上路
[00:18:12.760 --> 00:18:14.760]  我們不是長歇
[00:18:14.760 --> 00:18:17.760]  我們不是要做獨立
[00:18:17.760 --> 00:18:21.760]  所以跟隨上帝的人
[00:18:21.760 --> 00:18:22.760]  可以這麼說
[00:18:22.760 --> 00:18:24.760]  真正是居無定所
[00:18:24.760 --> 00:18:27.760]  是休而不息
