
[00:00:00.000 --> 00:00:03.840]  讓我們再次在聆聽主導之中一起學習的耳先
[00:01:38.520 --> 00:01:42.040]  但凡孩子有任何的問題出現了
[00:01:42.040 --> 00:01:44.360]  他都會為他們出頭解決
[00:01:46.320 --> 00:01:51.680]  而且很多時候不用孩子有甚麼思索也好
[00:01:51.680 --> 00:01:54.000]  他已經直接插手參與其中
[00:01:54.000 --> 00:01:55.600]  我記得曾經有一次
[00:01:55.600 --> 00:02:01.720]  他的孩子有一次在學校有一個聖誕卡的設計比賽
[00:02:01.720 --> 00:02:06.120]  他為了幫他的孩子在他的學校裏面
[00:02:06.120 --> 00:02:10.560]  能夠得以出風頭或者去贏取獎項
[00:02:10.560 --> 00:02:12.520]  於是乎私下代工
[00:02:12.520 --> 00:02:14.560]  結果怎樣
[00:02:14.560 --> 00:02:23.120]  他真的把那份功課或者參賽的製品拿去比賽得到獎牌
[00:02:23.120 --> 00:02:26.440]  但是因為這個緣故
[00:02:26.440 --> 00:02:29.600]  我可以說得他逐步逐步將他的子女
[00:02:29.600 --> 00:02:37.360]  推向一個完全沒有自我能力解決困難的一種生命狀態
[00:02:37.360 --> 00:02:41.640]  而很多時候這種小朋友
[00:02:42.120 --> 00:02:46.760]  好像很多的成就包裹著他們
[00:02:46.760 --> 00:02:51.320]  但實質上其實他這些包裹著的
[00:02:51.320 --> 00:02:56.880]  裏面的生命是一個軟弱和無能的狀態
[00:02:56.880 --> 00:03:00.960]  我另外又認識到有一個年輕人
[00:03:00.960 --> 00:03:04.040]  這個年輕人不單止當年年輕人
[00:03:04.040 --> 00:03:05.760]  其實他是我的同學
[00:03:05.760 --> 00:03:10.240]  我這個同學他父母出生在一個南嶺階層
[00:03:10.240 --> 00:03:14.280]  我還記得他和我以前真的很熟很老友
[00:03:14.280 --> 00:03:19.680]  父母真的要天天去做很多手作工夫
[00:03:19.680 --> 00:03:22.680]  其實以前我們在香港生活的時候
[00:03:22.680 --> 00:03:28.560]  你小時候沒想到原來很多你沒想到的產品
[00:03:28.560 --> 00:03:30.800]  仍然是用手作的
[00:03:30.800 --> 00:03:33.360]  譬如蒸籠
[00:03:33.360 --> 00:03:34.440]  大家知道嗎
[00:03:34.440 --> 00:03:38.400]  你去吃蝦餃燒賣的蒸籠
[00:03:38.720 --> 00:03:43.200]  原來到今時今日都沒有機器可以自動化去做
[00:03:43.200 --> 00:03:47.320]  都仍然是用人手去參與其中去處理
[00:03:47.320 --> 00:03:51.160]  我這個朋友他的父母是很忙的
[00:03:51.160 --> 00:03:54.200]  所以一天到晚就要做這些手作工作
[00:03:54.200 --> 00:03:55.960]  來養活一家
[00:03:55.960 --> 00:03:58.320]  他們沒有讀過甚麼書
[00:03:58.320 --> 00:04:01.120]  但只知道一件事就是
[00:04:01.120 --> 00:04:06.440]  每逢有問題的時候都要去想方法解決
[00:04:07.120 --> 00:04:10.200]  因為他們很忙碌所以我的同學就變成了
[00:04:10.200 --> 00:04:13.000]  家中一個很重要的元素
[00:04:13.000 --> 00:04:15.600]  但凡他家中有甚麼問題
[00:04:15.600 --> 00:04:18.320]  他父母都會說甚麼甚麼
[00:04:18.320 --> 00:04:21.200]  兒子你幫我去解決它吧
[00:04:21.200 --> 00:04:22.560]  解決它吧
[00:04:22.560 --> 00:04:23.480]  就是這樣
[00:04:23.480 --> 00:04:25.600]  怎樣解決不說的
[00:04:25.600 --> 00:04:27.400]  亦都沒有詳細介紹
[00:04:27.400 --> 00:04:29.080]  總而言之家中有一個問題
[00:04:29.080 --> 00:04:31.120]  你想方法去解決它
[00:04:31.120 --> 00:04:35.680]  我只是希望見到你能夠完成了解決了問題
[00:04:36.640 --> 00:04:38.640]  我就問我這個同學
[00:04:38.640 --> 00:04:41.040]  其實你很多時候怎樣養育
[00:04:41.040 --> 00:04:42.120]  遇見這些情況
[00:04:42.120 --> 00:04:43.600]  他就跟我說
[00:04:43.600 --> 00:04:44.640]  沒有的
[00:04:44.640 --> 00:04:47.280]  不懂的就去問別人
[00:04:47.280 --> 00:04:51.440]  再問不到的就去圖書館
[00:04:51.440 --> 00:04:54.720]  因為他家中都很近一個公立圖書館
[00:04:54.720 --> 00:04:56.480]  去看看找找書
[00:04:56.480 --> 00:04:57.960]  或者回到學校的時候
[00:04:57.960 --> 00:04:58.840]  學校有圖書館
[00:04:58.840 --> 00:05:01.320]  就去學校看看其他的不同書籍
[00:05:01.320 --> 00:05:03.720]  累積一下自己的經驗
[00:05:03.720 --> 00:05:05.160]  或者一些學識
[00:05:05.160 --> 00:05:07.840]  所以很多小知識他都有的
[00:05:07.840 --> 00:05:10.120]  其中一件事他還說
[00:05:10.120 --> 00:05:11.840]  家中的水電
[00:05:11.840 --> 00:05:14.120]  其實都找他幫忙做的
[00:05:14.120 --> 00:05:16.440]  譬如以前
[00:05:16.440 --> 00:05:18.840]  我不知道大家的經驗是怎樣
[00:05:18.840 --> 00:05:20.720]  以前在香港的年代
[00:05:20.720 --> 00:05:24.440]  水電其實有個電錶盒的
[00:05:24.440 --> 00:05:30.360]  但凡如果家中的插頭插多兩件電器
[00:05:30.360 --> 00:05:33.040]  或者用電多一點的電器
[00:05:33.040 --> 00:05:35.360]  一插進去就燒Fuse
[00:05:35.360 --> 00:05:37.560]  甚麼是燒Fuse呢
[00:05:37.560 --> 00:05:40.680]  現在問年輕人當然不懂
[00:05:40.680 --> 00:05:41.920]  燒甚麼Fuse
[00:05:41.920 --> 00:05:43.480]  有些年輕人就說買過
[00:05:43.480 --> 00:05:45.360]  全部買過
[00:05:45.360 --> 00:05:50.800]  但燒Fuse以前真的去電箱看過一條Fuse線
[00:05:50.800 --> 00:05:57.960]  要將Fuse的插頭拔出來
[00:05:57.960 --> 00:06:01.360]  然後繞一條新的Fuse線上去
[00:06:01.360 --> 00:06:02.840]  再插進去
[00:06:02.840 --> 00:06:05.000]  我說這些是很高危的東西
[00:06:05.000 --> 00:06:06.360]  對於我來講
[00:06:06.360 --> 00:06:07.800]  未搞過電的時候
[00:06:07.800 --> 00:06:11.160]  他說你看書就知道怎樣做
[00:06:11.160 --> 00:06:13.400]  關掉大電錶就電你不死
[00:06:13.400 --> 00:06:15.640]  你就慢慢弄
[00:06:15.640 --> 00:06:17.240]  我說你真是聰明
[00:06:17.240 --> 00:06:21.320]  其實我多不少都在同學身上學了很多東西
[00:06:21.320 --> 00:06:25.200]  在他家中很多大事小事
[00:06:25.200 --> 00:06:26.640]  事無大小
[00:06:26.640 --> 00:06:30.040]  總之有問題父母就叫他處理
[00:06:30.600 --> 00:06:33.840]  久而久之他累積了很多的學識
[00:06:33.840 --> 00:06:39.880]  在生存上是很需要
[00:06:39.880 --> 00:06:42.240]  甚至可以再衍生到其他
[00:06:42.240 --> 00:06:45.040]  在我們所謂problem solving
[00:06:45.040 --> 00:06:48.360]  解決問題的一些智慧
[00:06:48.360 --> 00:06:51.040]  或者一些邏輯
[00:06:51.040 --> 00:06:53.120]  後來我這位同學
[00:06:53.120 --> 00:06:55.400]  因為這樣的緣故真是很聰明
[00:06:55.400 --> 00:06:57.880]  他後來考進了牛津大學
[00:06:57.880 --> 00:07:02.920]  拿了全費的獎學金
[00:07:02.920 --> 00:07:04.080]  去到牛津大學
[00:07:04.080 --> 00:07:07.280]  他不單止讀了一個Bachelor
[00:07:07.280 --> 00:07:08.800]  一個學士學位
[00:07:08.800 --> 00:07:10.520]  他甚至讀了碩士學位
[00:07:10.520 --> 00:07:12.400]  讀了博士學位
[00:07:12.400 --> 00:07:14.800]  其實我身邊所有同學都很厲害
[00:07:14.800 --> 00:07:16.280]  最差的是我
[00:07:16.280 --> 00:07:20.840]  我讀不了博士
[00:07:20.840 --> 00:07:22.560]  做博士學生就做過
[00:07:22.560 --> 00:07:24.280]  讀不完的博士
[00:07:24.280 --> 00:07:27.520]  但是後來我這位同學
[00:07:27.520 --> 00:07:31.400]  就成為了可以說在這個世界上
[00:07:31.400 --> 00:07:35.920]  其中一個最出名的公司
[00:07:35.920 --> 00:07:41.560]  專門研究物質學的一間化工公司
[00:07:41.560 --> 00:07:44.000]  他的工作主要是去世界各地
[00:07:44.000 --> 00:07:47.920]  去介紹現在在英國最新的研究
[00:07:47.920 --> 00:07:49.800]  倒出來的物料
[00:07:49.800 --> 00:07:51.040]  用不同的物料
[00:07:51.040 --> 00:07:53.880]  他怎樣去應用在不同的環節
[00:07:53.880 --> 00:07:56.080]  不同的工業裡面
[00:07:56.080 --> 00:07:59.920]  就好像有時譬如我們在加拿大
[00:07:59.920 --> 00:08:01.360]  大家熟不熟悉
[00:08:01.360 --> 00:08:06.960]  我們屋頂那些所謂的隔水層
[00:08:06.960 --> 00:08:10.360]  那些物料其實是經過了
[00:08:10.360 --> 00:08:12.400]  很多年的研究
[00:08:12.400 --> 00:08:15.200]  而製造出來的一種物料
[00:08:15.200 --> 00:08:18.200]  可以去隔熱防水等等
[00:08:18.200 --> 00:08:19.400]  這些問題
[00:08:19.400 --> 00:08:21.600]  我這個同學做很多這些物料
[00:08:21.600 --> 00:08:23.680]  但是他做的東西不是那麼簡單
[00:08:23.680 --> 00:08:25.680]  就是做屋頂那些物料
[00:08:25.680 --> 00:08:29.560]  可能是一些食品上面的一些材料
[00:08:29.560 --> 00:08:32.840]  怎樣去做保鮮等等
[00:08:32.840 --> 00:08:35.360]  這些問題的產品
[00:08:35.360 --> 00:08:42.320]  我其實為什麼要指出這兩個的例子呢
[00:08:42.320 --> 00:08:46.480]  問題其實是使得一個人成長
[00:08:46.480 --> 00:08:50.080]  一個很重要的元素
[00:08:50.080 --> 00:08:53.360]  人如果沒有遇過問題的話
[00:08:53.360 --> 00:08:56.840]  他就不能夠成長起來
[00:08:56.840 --> 00:09:00.840]  凡事只要出聲叫人搞定
[00:09:00.840 --> 00:09:04.720]  自己不需要動腦筋就得到結果的
[00:09:04.720 --> 00:09:07.120]  很容易這些狀況
[00:09:07.120 --> 00:09:11.560]  就推至到一個人成為了只有外表包裝
[00:09:11.560 --> 00:09:16.760]  但是他沒有一種真正能夠去面對困難
[00:09:16.760 --> 00:09:18.440]  但最大的問題是
[00:09:18.440 --> 00:09:21.280]  不能夠看到自己的有限
[00:09:21.280 --> 00:09:27.840]  而去學習怎樣去延展性過自己的有限
[00:09:27.840 --> 00:09:30.200]  屬靈生命也是一樣的
[00:09:30.200 --> 00:09:35.880]  如果我們是完全沒有遇見困難的話
[00:09:35.880 --> 00:09:38.800]  我們是不能夠真真正正成為一個
[00:09:38.800 --> 00:09:42.320]  成長成熟的真正基督徒
[00:09:42.320 --> 00:09:45.880]  所以今天很多時候人對於宗教的看法就是
[00:09:45.880 --> 00:09:51.000]  信一個宗教只是為我消災解難處理問題
[00:09:51.000 --> 00:09:54.080]  所以你要找一個神或者一個宗教
[00:09:54.080 --> 00:09:56.840]  他是最有能力處理你的問題
[00:09:56.840 --> 00:09:59.320]  這個宗教就是我才去相信
[00:09:59.320 --> 00:10:03.120]  久而久之其實塑造了很多沒有負責任
[00:10:03.120 --> 00:10:09.600]  甚至不能在靈性上面成長的一個結果
[00:10:09.600 --> 00:10:18.160]  可惜的今天教會不少也是這樣去運作
[00:10:18.160 --> 00:10:21.760]  很多人來教會以為只是教會提供一個
[00:10:21.760 --> 00:10:25.320]  和你通往上帝的一個途徑
[00:10:25.320 --> 00:10:29.760]  尋求上帝解決你的問題
[00:10:29.760 --> 00:10:33.280]  而從來沒有看到另一個層次
[00:10:33.280 --> 00:10:36.640]  上帝其實怎樣栽培一個人的靈性
[00:10:36.640 --> 00:10:38.840]  是不是上帝為你解決問題
[00:10:38.840 --> 00:10:40.200]  那你就相信這個神
[00:10:40.200 --> 00:10:42.760]  你的靈性就會好呢
[00:10:42.760 --> 00:10:46.560]  還是上帝是容許這個問題存在在你身上
[00:10:46.560 --> 00:10:48.440]  然後和你一起走
[00:10:48.440 --> 00:10:52.120]  要讓你怎樣去處理這些問題
[00:10:52.120 --> 00:10:55.760]  然後經驗成長的過程
[00:10:55.760 --> 00:11:01.000]  是怎樣在整個走這個過程的道路上面呢
[00:11:01.000 --> 00:11:06.840]  所以今天教會做的事情是在栽培靈命
[00:11:06.840 --> 00:11:13.480]  還是將人的靈命逐步逐步將它馴化了
[00:11:13.480 --> 00:11:15.960]  是一種錯誤的觀念
[00:11:15.960 --> 00:11:18.880]  甚至落在一種不成熟的狀態
[00:11:18.880 --> 00:11:20.920]  今天我們會一起去看看這段經文
[00:11:20.920 --> 00:11:22.480]  這段經文很有趣
[00:11:22.480 --> 00:11:26.480]  因為這段經文在很多年來都被解釋為
[00:11:26.480 --> 00:11:29.240]  上帝的兒子來到地上
[00:11:29.240 --> 00:11:32.080]  以人的樣式活在地上
[00:11:32.080 --> 00:11:35.160]  以人的樣式來承擔人的罪
[00:11:35.160 --> 00:11:39.400]  包括他有人的軟弱在他裡面
[00:11:39.400 --> 00:11:44.440]  然後將他包裝成為人和耶穌都一樣的
[00:11:44.440 --> 00:11:49.680]  這樣才能夠去到承擔人的罪
[00:11:49.680 --> 00:11:53.400]  這種解釋我聽了很多年
[00:11:53.400 --> 00:11:56.080]  我一直都有一個疑問
[00:11:56.080 --> 00:11:58.560]  是不是耶穌要有人的樣式
[00:11:58.560 --> 00:12:01.760]  就要包括人的軟弱
[00:12:01.760 --> 00:12:06.360]  才是一個真正的人呢
[00:12:06.360 --> 00:12:09.360]  何謂道成肉身 耶穌成為人
[00:12:09.360 --> 00:12:10.520]  那個本身的意義
[00:12:10.520 --> 00:12:13.000]  不是只是因為他有軟弱
[00:12:13.000 --> 00:12:15.520]  所以他就是等同於人呢
[00:12:15.520 --> 00:12:17.800]  這一點很值得我去思想
[00:12:17.800 --> 00:12:19.640]  也都我反覆思想
[00:12:19.640 --> 00:12:22.960]  直至到我很仔細去看這段聖經的時候
[00:12:22.960 --> 00:12:24.240]  我才發現到
[00:12:24.240 --> 00:12:28.640]  原來一向只是將這段聖經拿出來去解釋
[00:12:28.640 --> 00:12:31.640]  耶穌都好像人一樣有軟弱
[00:12:31.640 --> 00:12:33.040]  所以耶穌是傳人
[00:12:33.040 --> 00:12:35.640]  這個說法其實是不成立的
[00:12:35.640 --> 00:12:37.040]  那這段聖經想說什麼呢
[00:12:37.040 --> 00:12:40.640]  今天我就和大家一起去帶大家去看這段聖經
[00:12:40.640 --> 00:12:41.800]  我給了一個題目給他
[00:12:41.800 --> 00:12:46.960]  就是主耶穌掛心著每一個門徒
[00:12:46.960 --> 00:12:54.400]  The Lord lays his heart always on his people
[00:12:54.400 --> 00:12:56.880]  我們一起去看看耶穌是怎樣
[00:12:56.880 --> 00:13:00.000]  一直掛心著他的門徒
[00:13:00.000 --> 00:13:02.960]  掛心著每一個屬神的子民
[00:13:02.960 --> 00:13:04.720]  好 讓我一起去打開這段聖經
[00:13:04.720 --> 00:13:06.960]  我們一起再讀一下這段聖經 好嗎
[00:13:06.960 --> 00:13:08.680]  不是很長的
[00:13:08.680 --> 00:13:12.720]  但是讀一下你就會知道那些細節
[00:13:12.720 --> 00:13:15.320]  聽的時候就會容易一點
[00:13:15.320 --> 00:13:18.200]  好 大家一起有聖經的就打開
[00:13:18.200 --> 00:13:20.920]  馬太福音第26章
[00:13:20.920 --> 00:13:23.520]  第36至46節
[00:13:23.520 --> 00:13:26.320]  我們一起去讀一次
[00:13:26.320 --> 00:13:29.520]  耶穌同門徒來到一個地方
[00:13:29.520 --> 00:13:31.920]  名叫赫西瑪尼
[00:13:31.920 --> 00:13:33.600]  就對他們說
[00:13:33.600 --> 00:13:35.760]  你們坐在這裏
[00:13:35.760 --> 00:13:38.520]  等我到那邊去禱告
[00:13:38.520 --> 00:13:43.200]  於是帶著彼得和西彼泰德兩個兒子同去
[00:13:43.200 --> 00:13:44.960]  就憂愁起來
[00:13:44.960 --> 00:13:46.560]  極其難過
[00:13:46.560 --> 00:13:48.200]  便對他們說
[00:13:48.200 --> 00:13:50.280]  我心裏甚是憂傷
[00:13:50.280 --> 00:13:51.880]  幾乎要死
[00:13:51.880 --> 00:13:54.040]  你們在這裏等候
[00:13:54.040 --> 00:13:56.240]  和我一同警醒
[00:13:56.240 --> 00:13:58.720]  他就稍往前走
[00:13:58.720 --> 00:14:00.080]  虎伏在地
[00:14:00.080 --> 00:14:01.320]  禱告說
[00:14:01.320 --> 00:14:03.960]  我父啊 倘若可恆
[00:14:03.960 --> 00:14:06.640]  求你叫這杯離開我
[00:14:06.640 --> 00:14:09.160]  然而不要照我的意思
[00:14:09.160 --> 00:14:11.360]  只要照你的意思
[00:14:11.360 --> 00:14:13.160]  內都門徒那裏
[00:14:13.160 --> 00:14:15.000]  見他們睡著了
[00:14:15.000 --> 00:14:16.720]  就對彼得說
[00:14:16.720 --> 00:14:17.880]  怎麽樣
[00:14:17.880 --> 00:14:21.200]  你們不能和我警醒騙時嗎
[00:14:21.200 --> 00:14:23.520]  總要警醒禱告
[00:14:23.520 --> 00:14:25.560]  免得入了迷惑
[00:14:25.560 --> 00:14:28.360]  你們心靈固然願意
[00:14:28.360 --> 00:14:30.720]  肉體卻軟弱了
[00:14:30.720 --> 00:14:31.920]  第二次
[00:14:31.920 --> 00:14:33.600]  又去禱告說
[00:14:33.600 --> 00:14:34.800]  我父啊
[00:14:34.800 --> 00:14:37.400]  這杯若不能離開我
[00:14:37.400 --> 00:14:39.000]  必要我喝
[00:14:39.000 --> 00:14:41.480]  就願你的旨意成全
[00:14:41.480 --> 00:14:42.560]  又來
[00:14:42.560 --> 00:14:44.600]  見他們睡著了
[00:14:44.600 --> 00:14:47.400]  因為他們的眼睛困倦
[00:14:47.400 --> 00:14:50.200]  耶穌又離開他們去了
[00:14:50.200 --> 00:14:51.960]  第三次禱告
[00:14:51.960 --> 00:14:55.400]  說 還是與先前一樣
[00:14:55.400 --> 00:14:57.880]  於是來到門徒那裏
[00:14:57.880 --> 00:14:59.400]  對他們說
[00:14:59.400 --> 00:15:03.120]  現在你們仍然睡覺安歇吧
[00:15:03.120 --> 00:15:04.720]  時候到了
[00:15:04.720 --> 00:15:07.880]  人子被埋在罪人手裏
[00:15:07.880 --> 00:15:08.920]  起來
[00:15:08.920 --> 00:15:10.360]  我們走吧
[00:15:10.360 --> 00:15:11.320]  看啊
[00:15:11.320 --> 00:15:16.800]  埋我的人近了
[00:15:16.800 --> 00:15:18.200]  在這段聖經的前文
[00:15:18.200 --> 00:15:21.920]  我們討論過一個很重要的題目
[00:15:21.920 --> 00:15:23.400]  就是談及到
[00:15:23.400 --> 00:15:24.920]  耶穌很清楚
[00:15:24.920 --> 00:15:29.840]  每一個門徒他們的靈性的問題
[00:15:29.840 --> 00:15:31.400]  好像我們的靈性
[00:15:31.400 --> 00:15:32.880]  其實千萬不要以為
[00:15:32.880 --> 00:15:34.080]  我們自己信了主
[00:15:34.080 --> 00:15:35.600]  舉了手受了針
[00:15:35.600 --> 00:15:37.200]  在教會有侍奉
[00:15:37.200 --> 00:15:38.280]  做了傳道人
[00:15:38.280 --> 00:15:39.000]  做了牧師
[00:15:39.000 --> 00:15:42.280]  甚至有些做了一個教區的
[00:15:42.280 --> 00:15:46.720]  叫做教區的Bishop
[00:15:46.720 --> 00:15:49.240]  長老了
[00:15:49.240 --> 00:15:50.520]  他的靈性一定好
[00:15:50.520 --> 00:15:51.000]  沒有問題
[00:15:51.000 --> 00:15:53.200]  不是的
[00:15:53.200 --> 00:15:55.160]  耶穌知道每一個門徒
[00:15:55.160 --> 00:15:56.640]  每一個屬他的子民
[00:15:56.640 --> 00:15:58.120]  仍然會在地上
[00:15:58.120 --> 00:16:00.040]  未見他面之前
[00:16:00.040 --> 00:16:01.840]  未在神的國裏
[00:16:01.840 --> 00:16:03.160]  或者父的國裏
[00:16:03.160 --> 00:16:04.160]  或者學生的乃
[00:16:04.160 --> 00:16:05.640]  就指之前
[00:16:05.640 --> 00:16:07.840]  我們仍然是有很多問題
[00:16:07.840 --> 00:16:11.920]  靈性的軟弱在我們裏面
[00:16:11.920 --> 00:16:15.400]  但是雖然有問題
[00:16:15.400 --> 00:16:16.320]  耶穌沒有說
[00:16:16.320 --> 00:16:18.520]  我馬上解決你的問題
[00:16:18.520 --> 00:16:19.400]  前文講什麼
[00:16:19.400 --> 00:16:20.360]  我們記得
[00:16:20.360 --> 00:16:22.040]  講到有關於彼得
[00:16:22.040 --> 00:16:25.280]  他的三次不認主
[00:16:25.280 --> 00:16:27.000]  也都談論到
[00:16:27.000 --> 00:16:29.160]  遲些會再次討論到
[00:16:29.160 --> 00:16:36.200]  有關於加類人猶大死的問題
[00:16:36.200 --> 00:16:38.120]  等等這些問題
[00:16:38.120 --> 00:16:41.160]  我們留意到一件事
[00:16:41.160 --> 00:16:42.840]  你猜耶穌知不知道
[00:16:42.840 --> 00:16:45.760]  彼得三次會不認他呢
[00:16:45.760 --> 00:16:49.280]  你猜耶穌知不知道
[00:16:49.280 --> 00:16:52.680]  加類人猶大會出賣他呢
[00:16:52.680 --> 00:16:54.600]  當然知道
[00:16:54.600 --> 00:16:56.600]  耶穌老早已經預言了
[00:16:56.600 --> 00:16:58.160]  給彼得知道
[00:16:58.160 --> 00:17:02.720]  你會在今晚三次不認我
[00:17:02.720 --> 00:17:03.640]  什麼時候呢
[00:17:03.640 --> 00:17:04.680]  雞鳴之前
[00:17:04.680 --> 00:17:06.480]  已經會這樣做了
[00:17:06.480 --> 00:17:09.240]  很快的
[00:17:09.240 --> 00:17:10.840]  是彼得你不知道
[00:17:10.840 --> 00:17:13.920]  自己的靈性有多軟弱
[00:17:13.920 --> 00:17:17.200]  你整天牙斬斬
[00:17:17.200 --> 00:17:19.160]  說話很厲害
[00:17:19.160 --> 00:17:22.520]  嘴巴很牙尖嘴利
[00:17:22.520 --> 00:17:24.640]  句句頂到癢
[00:17:24.640 --> 00:17:25.920]  耶穌去哪裏
[00:17:25.920 --> 00:17:28.200]  耶穌說不准耶穌死
[00:17:28.200 --> 00:17:29.840]  你不能死
[00:17:29.840 --> 00:17:31.760]  這個門徒
[00:17:31.760 --> 00:17:33.680]  耶穌真的很生氣
[00:17:33.680 --> 00:17:35.640]  如果我是耶穌
[00:17:35.640 --> 00:17:38.880]  有個門徒真的被他氣到
[00:17:38.880 --> 00:17:42.560]  以前我認識一個中醫
[00:17:42.560 --> 00:17:44.160]  叫肝瘀
[00:17:44.160 --> 00:17:45.280]  肝很生氣
[00:17:45.280 --> 00:17:46.480]  肝壞了
[00:17:46.480 --> 00:17:47.920]  被氣死了
[00:17:47.920 --> 00:17:49.440]  是嗎
[00:17:49.440 --> 00:17:50.840]  真的會
[00:17:50.840 --> 00:17:53.120]  但是耶穌告訴他
[00:17:53.120 --> 00:17:55.960]  其實你不是那麼厲害
[00:17:55.960 --> 00:17:59.080]  他不是小看他
[00:17:59.080 --> 00:18:02.320]  當彼得三次不認他的時候
[00:18:02.320 --> 00:18:06.880]  很快彼得知道自己軟弱
[00:18:06.880 --> 00:18:08.480]  耶穌有沒有在那一刻
[00:18:08.480 --> 00:18:12.600]  阻止他三次不認他
[00:18:12.600 --> 00:18:14.160]  沒有
[00:18:14.160 --> 00:18:16.560]  耶穌沒有這樣做
[00:18:16.560 --> 00:18:20.280]  為什麼耶穌這樣處理彼得
[00:18:20.280 --> 00:18:22.640]  為什麼你不派個天使來
[00:18:22.640 --> 00:18:23.480]  禁住彼得
[00:18:23.480 --> 00:18:25.000]  不要這樣搞
[00:18:25.000 --> 00:18:27.320]  不要不認耶穌
[00:18:27.320 --> 00:18:27.920]  沒有
[00:18:27.920 --> 00:18:31.320]  耶穌沒有這樣做
[00:18:31.320 --> 00:18:33.960]  因為耶穌明白了一點
[00:18:33.960 --> 00:18:36.000]  需要放手給門徒
[00:18:36.000 --> 00:18:39.600]  經驗他們的靈命的軟弱
[00:18:39.600 --> 00:18:43.160]  經驗到自己的挫敗
[00:18:43.160 --> 00:18:45.840]  讓他們自己去嘗試
[00:18:45.840 --> 00:18:47.720]  有一段時間去揣摩
[00:18:47.720 --> 00:18:52.000]  以及明白自己的罪的問題
[00:18:52.000 --> 00:18:55.240]  明白自己的靈性軟弱的問題
[00:18:55.240 --> 00:19:00.080]  然後學會去嘗試依靠上帝的教導
[00:19:00.080 --> 00:19:04.680]  來走一條堅固的靈命的道路
[00:19:04.680 --> 00:19:06.800]  怎樣翻身過來呢
[00:19:06.800 --> 00:19:08.680]  怎樣承認自己的軟弱呢
[00:19:08.680 --> 00:19:14.600]  這些全部是要人自己的經歷
[00:19:14.600 --> 00:19:17.400]  同樣道理
[00:19:17.400 --> 00:19:18.800]  有時候我工作
[00:19:18.800 --> 00:19:20.920]  我真的很仔細一個人
[00:19:20.920 --> 00:19:22.840]  做事很仔細
[00:19:22.840 --> 00:19:24.760]  每一步做的時候
[00:19:24.760 --> 00:19:26.800]  都盡量不會做錯
[00:19:26.800 --> 00:19:27.600]  因為為什麼
[00:19:27.600 --> 00:19:30.120]  因為我知道只要我做錯一個步驟
[00:19:30.120 --> 00:19:31.240]  後面的東西會錯
[00:19:31.240 --> 00:19:33.240]  之後轉頭要找問題
[00:19:33.240 --> 00:19:35.560]  是很困難的
[00:19:35.560 --> 00:19:37.320]  但我始終是人
[00:19:37.320 --> 00:19:38.920]  我始終會做錯一些事情
[00:19:38.920 --> 00:19:40.160]  有時候做了這些
[00:19:40.160 --> 00:19:42.200]  其實不是惡意去做
[00:19:42.200 --> 00:19:43.320]  因為善意去做
