
[00:00:00.000 --> 00:00:03.000]  在各個灘我們看到的是仇富的主
[00:09:29.000 --> 00:09:31.000]  要來敬拜他
[00:09:31.000 --> 00:09:33.000]  剛剛這個禮拜
[00:09:33.000 --> 00:09:35.000]  跟林牧師去了吉隆坡
[00:09:35.000 --> 00:09:37.000]  參加一個Conference
[00:09:37.000 --> 00:09:40.000]  其實都挺辛苦的
[00:09:41.000 --> 00:09:42.000]  早上九點到晚上九點
[00:09:42.000 --> 00:09:44.000]  結果我就是早一天去吃飯
[00:09:44.000 --> 00:09:46.000]  接著第二天九點到九點
[00:09:46.000 --> 00:09:48.000]  第二天九點到九點
[00:09:48.000 --> 00:09:50.000]  再隔一天我十點鐘就飛機場
[00:09:50.000 --> 00:09:52.000]  基本上沒有去過吉隆坡任何地方
[00:09:52.000 --> 00:09:54.000]  就去了兩天那裡
[00:09:54.000 --> 00:09:56.000]  這個聚會有三千五百人
[00:09:56.000 --> 00:09:58.000]  來自二十九個國家
[00:09:58.000 --> 00:10:00.000]  在第二天晚上
[00:10:00.000 --> 00:10:03.000]  有一個祈禱
[00:10:03.000 --> 00:10:06.000]  敬拜的一個聚會
[00:10:06.000 --> 00:10:09.000]  沒想到
[00:10:10.000 --> 00:10:12.000]  這個敬拜讚美聚會
[00:10:12.000 --> 00:10:14.000]  只有很少椅子
[00:10:14.000 --> 00:10:16.000]  我們進去的時候沒有椅子了
[00:10:16.000 --> 00:10:18.000]  結果我跟林牧師就站著
[00:10:18.000 --> 00:10:20.000]  跟其他人一起站著
[00:10:20.000 --> 00:10:22.000]  他用很長的時間敬拜
[00:10:22.000 --> 00:10:24.000]  很長的時間祈禱
[00:10:24.000 --> 00:10:26.000]  其中一個時間
[00:10:26.000 --> 00:10:28.000]  因為他請讚美之泉來帶
[00:10:28.000 --> 00:10:30.000]  帶整個敬拜
[00:10:30.000 --> 00:10:32.000]  很興奮
[00:10:32.000 --> 00:10:34.000]  音樂也很漂亮
[00:10:34.000 --> 00:10:36.000]  七彩繽紛
[00:10:36.000 --> 00:10:38.000]  金色 紅色 綠色 藍色 紫色
[00:10:39.000 --> 00:10:41.000]  很興奮 大家在跳舞
[00:10:41.000 --> 00:10:43.000]  有一首歌大家很興奮
[00:10:43.000 --> 00:10:45.000]  台上帶著跳舞的時候
[00:10:45.000 --> 00:10:47.000]  跳著跳著我跟林牧師有感覺
[00:10:47.000 --> 00:10:49.000]  地板在震動
[00:10:49.000 --> 00:10:52.000]  接著我突然忘記了敬拜
[00:10:52.000 --> 00:10:54.000]  理性的人很麻煩
[00:10:54.000 --> 00:10:56.000]  跳著跳著會不會倒下
[00:10:56.000 --> 00:10:58.000]  當然不會
[00:10:58.000 --> 00:11:00.000]  跳幾下就倒下
[00:11:00.000 --> 00:11:02.000]  那些商場應該很不妙
[00:11:02.000 --> 00:11:04.000]  在那個過程裡面
[00:11:04.000 --> 00:11:06.000]  三千五百人我就想
[00:11:07.000 --> 00:11:09.000]  以前有多少人呢 三萬五千人
[00:11:09.000 --> 00:11:12.000]  三百五十萬 三千五百萬
[00:11:12.000 --> 00:11:15.000]  以前我想如果有三億五千萬人
[00:11:15.000 --> 00:11:17.000]  那個是什麼場面
[00:11:17.000 --> 00:11:19.000]  大家還在想
[00:11:19.000 --> 00:11:21.000]  三億五千萬人如果我站在後面
[00:11:21.000 --> 00:11:23.000]  就看不到神了
[00:11:23.000 --> 00:11:25.000]  不過我想是不會的
[00:11:25.000 --> 00:11:27.000]  全靈的神應該是你站在哪兒
[00:11:27.000 --> 00:11:29.000]  你都很清楚地看到祂在寶座上
[00:11:29.000 --> 00:11:31.000]  那些長老戴著金冠冕
[00:11:31.000 --> 00:11:33.000]  聖經裡面提過
[00:11:33.000 --> 00:11:35.000]  不同的冠冕
[00:11:36.000 --> 00:11:37.000]  有公義的冠冕
[00:11:37.000 --> 00:11:39.000]  有榮耀尊貴的冠冕
[00:11:39.000 --> 00:11:41.000]  有榮耀的冠冕
[00:11:41.000 --> 00:11:44.000]  這些都是指到神將來要賜給那些屬祂
[00:11:44.000 --> 00:11:46.000]  忠心服侍祂的門徒
[00:11:46.000 --> 00:11:48.000]  的榮耀
[00:11:48.000 --> 00:11:51.000]  所以我們相信24位長老所戴的
[00:11:51.000 --> 00:11:53.000]  是代表神將來
[00:11:53.000 --> 00:11:55.000]  向屬祂的人
[00:11:55.000 --> 00:11:57.000]  就是那些忠心
[00:11:57.000 --> 00:11:59.000]  跟從祂 服侍祂的人
[00:11:59.000 --> 00:12:01.000]  所給的榮耀
[00:12:01.000 --> 00:12:04.000]  然後約翰再告訴我們
[00:12:05.000 --> 00:12:07.000]  山上有閃電 聲音 雷轟
[00:12:07.000 --> 00:12:10.000]  從寶座當中發出來
[00:12:10.000 --> 00:12:12.000]  這個景象讓我們很快就
[00:12:12.000 --> 00:12:15.000]  想起神在西奶灘翻報律法的時候
[00:12:15.000 --> 00:12:18.000]  章亞劇19章16節是這樣說
[00:12:18.000 --> 00:12:21.000]  山上有雷轟 閃電和蜜運
[00:12:21.000 --> 00:12:24.000]  並有覺聲非常響亮
[00:12:24.000 --> 00:12:29.000]  忘記多久之前了
[00:12:29.000 --> 00:12:31.000]  香港沒試過一晚
[00:12:31.000 --> 00:12:34.000]  是很多次閃電的
[00:12:35.000 --> 00:12:36.000]  好像過千次
[00:12:36.000 --> 00:12:38.000]  那種震撼是我們
[00:12:38.000 --> 00:12:40.000]  一來我們覺得很震撼
[00:12:40.000 --> 00:12:42.000]  二來我們覺得很害怕
[00:12:42.000 --> 00:12:44.000]  我記得我那兩隻貓都蹲在床下
[00:12:44.000 --> 00:12:46.000]  很害怕
[00:12:46.000 --> 00:12:48.000]  這是大自然當中一個非常震撼
[00:12:48.000 --> 00:12:51.000]  也代表神降臨的時候那種威嚴
[00:12:51.000 --> 00:12:53.000]  這些大自然當中
[00:12:53.000 --> 00:12:55.000]  巨大的響聲和可怕的天象
[00:12:55.000 --> 00:12:58.000]  是代表了神無與倫比的威嚴
[00:12:58.000 --> 00:13:02.000]  我相信當我們聽到雷轟 閃電
[00:13:03.000 --> 00:13:05.000]  我們有一種感覺就是一個很威嚴的神
[00:13:05.000 --> 00:13:07.000]  要臨在我們當中
[00:13:07.000 --> 00:13:09.000]  有一個漢人告訴我
[00:13:09.000 --> 00:13:12.000]  他看見在寶座前點著七支火炬
[00:13:12.000 --> 00:13:14.000]  就是神的七靈
[00:13:14.000 --> 00:13:16.000]  神的七靈是指聖靈
[00:13:16.000 --> 00:13:19.000]  以點著七支火炬來形容
[00:13:19.000 --> 00:13:23.000]  是指他擁有火炬的煉靜能力
[00:13:23.000 --> 00:13:28.000]  神的七靈如火炬
[00:13:28.000 --> 00:13:31.000]  是顯出祂公義的烈路
[00:13:32.000 --> 00:13:33.000]  要施行審判
[00:13:33.000 --> 00:13:39.000]  所以將聖靈描繪成點著七支的火炬
[00:13:39.000 --> 00:13:41.000]  也告訴我們
[00:13:41.000 --> 00:13:45.000]  約翰看見這位神擁有審判的權柄
[00:13:45.000 --> 00:13:51.000]  然後約翰更加看見寶座前
[00:13:51.000 --> 00:13:54.000]  有一個如同水晶的玻璃海
[00:13:54.000 --> 00:13:57.000]  這個玻璃海
[00:13:57.000 --> 00:14:00.000]  和以色列的長老在西乃山上面
[00:14:01.000 --> 00:14:04.000]  看見神腳下彷彿有平鋪的藍寶石
[00:14:04.000 --> 00:14:06.000]  如同天色明正
[00:14:06.000 --> 00:14:08.000]  這個中間有二十四章第十節
[00:14:08.000 --> 00:14:10.000]  就說在西乃山
[00:14:10.000 --> 00:14:12.000]  那些長老看見神的腳下
[00:14:12.000 --> 00:14:15.000]  好像有一個藍寶石一樣
[00:14:15.000 --> 00:14:20.000]  如同天色明正的一個形象
[00:14:20.000 --> 00:14:23.000]  然後以西傑在他第一章二十二節
[00:14:23.000 --> 00:14:25.000]  就是當他看見神的時候
[00:14:25.000 --> 00:14:27.000]  他說有穹倉的形象
[00:14:27.000 --> 00:14:30.000]  看著像可畏的水晶
[00:14:31.000 --> 00:14:36.000]  三個的異象都有相同的意思
[00:14:36.000 --> 00:14:40.000]  就是表明神的聖潔和罪污隔絕
[00:14:40.000 --> 00:14:44.000]  邪惡在祂面前毫無位置
[00:14:44.000 --> 00:14:46.000]  當然也更加告訴我們
[00:14:46.000 --> 00:14:49.000]  寶座前面有一個像玻璃一樣
[00:14:49.000 --> 00:14:51.000]  很平靜的海
[00:14:51.000 --> 00:14:53.000]  是反照著
[00:14:53.000 --> 00:14:56.000]  把整個神所看見的空間
[00:14:56.000 --> 00:14:59.000]  都是充滿著光芒和榮耀
[00:15:00.000 --> 00:15:02.000]  我忘了截圖給大家看
[00:15:02.000 --> 00:15:04.000]  這次去敬拜的時候
[00:15:04.000 --> 00:15:06.000]  有一個畫面很漂亮
[00:15:06.000 --> 00:15:08.000]  不過拍出來也差一點
[00:15:08.000 --> 00:15:10.000]  各種不同的燈光
[00:15:10.000 --> 00:15:12.000]  煙霧
[00:15:12.000 --> 00:15:14.000]  人的敬拜
[00:15:14.000 --> 00:15:16.000]  在當中充滿
[00:15:16.000 --> 00:15:22.000]  這些表達神的聖潔和罪污隔絕
[00:15:22.000 --> 00:15:24.000]  邪惡在祂面前毫無地位
[00:15:24.000 --> 00:15:28.000]  表明了神的聖潔和威嚴
[00:15:29.000 --> 00:15:31.000]  最後約翰再看到
[00:15:31.000 --> 00:15:33.000]  我們一起讀好不好
[00:15:33.000 --> 00:15:35.000]  寶座的周圍
[00:15:35.000 --> 00:15:37.000]  四面有四個活物
[00:15:37.000 --> 00:15:40.000]  遍體前後都長滿了眼睛
[00:15:40.000 --> 00:15:42.000]  第一個活物像獅子
[00:15:42.000 --> 00:15:44.000]  第二個像牛族
[00:15:44.000 --> 00:15:46.000]  第三個像人年
[00:15:46.000 --> 00:15:48.000]  第四個像飛鷹
[00:15:48.000 --> 00:15:51.000]  當然這四個的形象
[00:15:51.000 --> 00:15:54.000]  我們可以找到很多不同的解釋
[00:15:54.000 --> 00:15:57.000]  我就覺得在神所創造的活物裡面
[00:15:58.000 --> 00:15:59.000]  獅子是最勇敢的野獸
[00:15:59.000 --> 00:16:02.000]  牛是最強壯的加速
[00:16:02.000 --> 00:16:04.000]  人是最聰明的獸造物
[00:16:04.000 --> 00:16:07.000]  鷹是最強的飛鳥
[00:16:07.000 --> 00:16:12.000]  所以這四個不同的面象
[00:16:12.000 --> 00:16:15.000]  是代表了天上地下的活物
[00:16:15.000 --> 00:16:18.000]  就是神所有美好的創造物
[00:16:18.000 --> 00:16:21.000]  都在神的面前去敬拜
[00:16:21.000 --> 00:16:25.000]  而遍體前後內外都長滿了眼睛
[00:16:26.000 --> 00:16:29.000]  可以比喻神的眼目審視全地
[00:16:29.000 --> 00:16:31.000]  也可以解讀為四活物
[00:16:31.000 --> 00:16:35.000]  在神面前的侍奉是警醒不絕
[00:16:35.000 --> 00:16:38.000]  無論我們接受哪一個解釋
[00:16:38.000 --> 00:16:40.000]  這兩個解釋任何當中的解釋
[00:16:40.000 --> 00:16:43.000]  都是指向神的聖潔威嚴
[00:16:43.000 --> 00:16:45.000]  以及祂的權能
[00:16:45.000 --> 00:16:50.000]  我們再讀這段聖經
[00:16:50.000 --> 00:16:54.000]  四個活物各有六個翅膀
[00:16:55.000 --> 00:16:57.000]  而遍體內外都長滿了眼睛
[00:16:57.000 --> 00:16:59.000]  祂們晝夜不住地說
[00:16:59.000 --> 00:17:01.000]  聖災聖災聖災
[00:17:01.000 --> 00:17:03.000]  主全能的神
[00:17:03.000 --> 00:17:06.000]  息在今在以後永在
[00:17:06.000 --> 00:17:08.000]  這段經文告訴我們
[00:17:08.000 --> 00:17:10.000]  四活物在神面前的侍奉
[00:17:10.000 --> 00:17:12.000]  就是敬拜和讚美
[00:17:12.000 --> 00:17:14.000]  四活物在這裡向神
[00:17:14.000 --> 00:17:16.000]  作出三種的讚美
[00:17:16.000 --> 00:17:18.000]  第一是讚美神的聖潔
[00:17:18.000 --> 00:17:20.000]  祂說神你是聖災聖災聖災
[00:17:20.000 --> 00:17:23.000]  所以祂跟任何一個被造物都不同
[00:17:24.000 --> 00:17:25.000]  祂說神性是聖潔的
[00:17:25.000 --> 00:17:28.000]  四活物讚美神是全能的
[00:17:28.000 --> 00:17:30.000]  祂說主你是全能的神
[00:17:30.000 --> 00:17:32.000]  因為這位全能的神
[00:17:32.000 --> 00:17:35.000]  可以保護和拯救我們脫離撒旦的權勢
[00:17:35.000 --> 00:17:37.000]  四活物又讚美神是永恆的
[00:17:37.000 --> 00:17:40.000]  祂說你是息在今在以後永在者
[00:17:40.000 --> 00:17:42.000]  今天我們能夠有永生的盼望
[00:17:42.000 --> 00:17:44.000]  都是來自祂
[00:17:44.000 --> 00:17:46.000]  因為如果神不是永恆
[00:17:46.000 --> 00:17:48.000]  祂不能夠將永生的應許給我們
[00:17:48.000 --> 00:17:52.000]  在對神的敬拜當中
[00:17:53.000 --> 00:17:55.000]  四活物除了向神發出讚美之外
[00:17:55.000 --> 00:17:58.000]  祂更加以榮耀尊貴感謝
[00:17:58.000 --> 00:18:00.000]  這些充滿崇敬的說話
[00:18:00.000 --> 00:18:02.000]  向神作出敬拜
[00:18:02.000 --> 00:18:05.000]  而當四活物在敬拜讚美神的時候
[00:18:05.000 --> 00:18:07.000]  坐在寶座周圍的24位長老
[00:18:07.000 --> 00:18:09.000]  同時作出回應
[00:18:09.000 --> 00:18:11.000]  我們一起看這段經文
[00:18:11.000 --> 00:18:13.000]  我們一起讀好嗎
[00:18:13.000 --> 00:18:15.000]  每逢四活物將榮耀尊貴感謝
[00:18:15.000 --> 00:18:17.000]  歸給那坐在寶座上
[00:18:17.000 --> 00:18:20.000]  活到永永遠遠者的時候
